MaxIW,EmpiricalD2,MeanIW,MaxD2w0t,InitialReturnStd,EpRewMean,EpisodesSoFar,StdD2w0t,MeanEntropy,EpThisIter,Iteration,TimestepsSoFar,Weights,MinIW,InitialReturnMin,InitialReturnMax,Bound,EntropyCoefficient,ReturnMeanIW,MeanD2w0t,ReturnStepMax,MinD2w0t,ReturnStepMaxmin,EpLenMean,StdIW,InitialBound,InitialReturnMean,J_sample_variance,TimeElapsed
1.3715765,1.0119954,0.9948222,1.0225345,10.870784,-116.2520714966491,16000,0.34944996,1.7832474,100,160,3350258,[-0.166 -0.759 -0.01  -0.392  0.365],0.7065684,-20.948578,28.82809,-108.331764,,-8.439628,0.86488664,100.0,,98.45909,429.84,0.0780954,-108.42347,-2.9754638e-06,122.11428,4974.633310556412
1.4994674,1.0252502,0.9919322,1.0607507,10.74666,-120.10892651443031,16100,0.35370427,1.7832025,100,161,3393144,[-0.172 -0.755 -0.01  -0.392  0.364],0.6573053,-27.510056,24.449749,-108.66127,,-8.732317,0.8681317,100.0,,98.439865,428.86,0.10902475,-108.79867,-4.15802e-06,120.00257,5043.345809459686
1.5091336,1.0296257,1.0126958,1.0369083,11.630294,-106.29867198883578,16200,0.33891752,1.7831608,100,162,3436767,[-0.18  -0.75  -0.01  -0.392  0.364],0.66916955,-32.471313,26.874493,-109.59946,,-9.616699,0.88607734,100.0,,98.51265,436.23,0.120765105,-109.74788,-2.4414062e-06,143.47931,5122.361658334732
1.959239,1.0469716,0.99439436,1.0608119,10.225786,-111.49527415826768,16300,0.30038747,1.781926,100,163,3482019,[-0.181 -0.749 -0.009 -0.395  0.364],0.5900387,-27.628468,25.434568,-109.611984,,-9.567753,0.92627937,100.0,,98.507225,452.52,0.14853801,-109.86606,-2.2888183e-07,109.087494,5184.551307678223
1.150473,1.0026629,0.99827325,1.0037913,10.909366,-108.13348477414506,16400,0.3857908,1.7806742,100,164,3522957,[-0.179 -0.743 -0.01  -0.396  0.363],0.8683413,-34.99434,25.155025,-107.998856,,-8.140535,0.81996584,100.0,,98.471725,409.38,0.03773442,-108.02839,7.4386594e-07,118.92699,5238.251686573029
1.3524435,1.0233335,0.99021775,1.0284121,11.1896515,-109.09033436406592,16500,0.32437512,1.7805737,100,165,3567150,[-0.18  -0.741 -0.009 -0.396  0.362],0.6646468,-35.04738,30.997314,-109.05992,,-9.107749,0.89462197,100.0,,98.5063,441.93,0.10435366,-109.17126,-8.392334e-07,129.55322,5296.116436243057
1.6639438,1.0372721,1.0028607,1.0547322,11.6025305,-104.83798557532411,16600,0.3501671,1.7787545,100,166,3610325,[-0.18  -0.74  -0.01  -0.398  0.362],0.6349526,-31.369625,22.54536,-107.20361,,-7.1866183,0.8802072,100.0,,98.51436,431.75,0.1323028,-107.45251,2.670288e-07,139.74797,5352.08016371727
1.6822565,1.0230556,0.9946294,1.0343431,10.026046,-107.54836536315385,16700,0.34290737,1.7787482,100,167,3653713,[-0.182 -0.733 -0.011 -0.398  0.36 ],0.6481649,-23.049824,22.933529,-107.41856,,-7.4668527,0.878186,100.0,,98.50424,433.88,0.10714971,-107.54744,-1.7929077e-06,106.307076,5410.054790496826
1.588965,1.0465859,0.99730873,1.0610876,12.566914,-98.95320612699433,16800,0.373647,1.778712,100,168,3695828,[-0.183 -0.727 -0.009 -0.399  0.36 ],0.6026511,-37.143257,26.81018,-108.28589,,-8.227059,0.8628378,100.0,,98.530075,421.15,0.13825242,-108.51625,-6.8664554e-07,162.13739,5465.394526481628
1.7171679,1.0297668,0.9908084,1.0748823,11.759213,-100.77911648465323,16900,0.36099136,1.7760684,100,169,3738395,[-0.183 -0.724 -0.009 -0.402  0.36 ],0.6187388,-36.2906,30.682865,-108.4359,,-8.47169,0.86349624,100.0,,98.52649,425.67,0.11579423,-108.662384,3.8146973e-07,136.9811,5522.196001291275
1.6957859,1.0404695,0.998745,1.0793453,12.578867,-106.6168827014893,17000,0.39510518,1.7785777,100,170,3779238,[-0.19  -0.717 -0.008 -0.4    0.357],0.5594507,-42.24844,38.077457,-106.6628,,-6.653729,0.8338556,100.0,,98.47792,408.43,0.15329647,-106.96362,1.5258789e-07,156.80885,5575.9861516952515
1.6508144,1.0429683,0.987973,1.0910646,11.1130905,-101.43682851384987,17100,0.3635466,1.7773799,100,171,3821810,[-0.202 -0.714 -0.008 -0.401  0.359],0.47093636,-29.083511,24.528862,-107.90975,,-7.906318,0.86952627,100.0,,98.52345,425.72,0.1407363,-108.10205,3.8146972e-08,125.89669,5633.1268658638
1.4639899,1.0271451,0.98901874,1.078105,11.643358,-109.75400213004988,17200,0.40644926,1.7766323,100,172,3861727,[-0.215 -0.708 -0.009 -0.399  0.359],0.58950615,-26.842941,32.41346,-106.09884,,-6.1593137,0.80845505,100.0,,98.45009,399.17,0.11903097,-106.33467,-3.013611e-06,126.59624,5686.090295791626
1.2804838,1.0094135,0.9952462,1.0119059,10.636873,-98.75990953446325,17300,0.34788182,1.7746716,100,173,3904768,[-0.227 -0.708 -0.008 -0.399  0.358],0.76380825,-28.188246,22.899574,-108.28467,,-8.39304,0.86514217,100.0,,98.54109,430.41,0.07556934,-108.35888,-2.3651123e-06,116.905556,5743.243803977966
1.7674704,1.0288877,1.0157019,1.0471002,12.5994,-99.30898396429261,17400,0.39310825,1.7732913,100,174,3945610,[-0.227 -0.707 -0.008 -0.4    0.356],0.57679194,-31.625563,31.885942,-106.997734,,-7.0034595,0.82992256,100.0,,98.51369,408.42,0.13108674,-107.18336,6.8664554e-07,164.9737,5795.842099428177
1.8383119,1.028092,0.9872592,1.0490875,12.698959,-104.66890506068137,17500,0.42592606,1.7766253,100,175,3984231,[-0.234 -0.708 -0.009 -0.403  0.354],0.56290925,-28.69449,27.979574,-104.46049,,-4.4750013,0.78447306,100.0,,98.45797,386.21,0.1346962,-104.671196,-3.0517577e-07,170.94424,5846.658095359802
1.4513148,1.014739,0.9995579,1.0337192,10.341959,-96.65823274933848,17600,0.3754627,1.7755344,100,176,4025901,[-0.241 -0.702 -0.009 -0.402  0.357],0.7209182,-27.407833,22.784822,-106.52851,,-6.617536,0.8396706,100.0,,98.53607,416.7,0.088397585,-106.64113,8.773804e-07,107.005264,5901.708830356598
1.6924845,1.0400398,0.9973894,1.0565531,11.63243,-98.64648778786977,17700,0.4094979,1.7707975,100,177,4065876,[-0.245 -0.695 -0.008 -0.4    0.357],0.57082134,-25.163298,28.435635,-106.62977,,-6.563131,0.8172955,100.0,,98.506454,399.75,0.14821492,-106.864105,-1.9073486e-06,140.17596,5954.354823350906
1.9628553,1.0432106,1.0039682,1.1150352,14.822348,-96.59435996724143,17800,0.4212871,1.7657955,100,178,4105061,[-0.247 -0.694 -0.007 -0.402  0.352],0.36039668,-31.504364,46.56282,-108.237495,,-8.180808,0.80139,100.0,,98.50699,391.85,0.16659838,-108.47611,1.9836425e-06,213.71078,6005.943763494492
1.9538546,1.0379937,1.0057454,1.1015067,11.852136,-99.02301848973822,17900,0.41677108,1.7670239,100,179,4144394,[-0.26  -0.695 -0.008 -0.401  0.347],0.62291086,-31.230091,28.316734,-104.88191,,-4.911356,0.79981077,100.0,,98.49649,393.33,0.13662457,-105.2712,-1.6021728e-06,135.84512,6052.028524398804
1.4471855,1.0239837,0.9919669,1.0420625,12.086868,-91.29000521505395,18000,0.3532854,1.768164,100,180,4187295,[-0.276 -0.689 -0.008 -0.397  0.348],0.6494632,-35.861916,23.482079,-107.64168,,-7.701613,0.868238,100.0,,98.57442,429.01,0.11062496,-107.80044,-1.2969971e-06,150.40503,6102.925094842911
3.2276053,1.103684,0.9903522,1.2921696,14.063722,-93.6704789090862,18100,0.4327281,1.7688507,100,181,4226656,[-0.284 -0.687 -0.008 -0.398  0.349],0.20523073,-50.43512,25.03997,-105.8075,,-5.599542,0.8280056,100.0,,98.52405,393.61,0.26914737,-106.43555,-2.3269654e-06,188.50587,6151.1270134449005
1.5960028,1.0401065,0.9987619,1.059319,13.13738,-91.23874415914511,18200,0.37652358,1.769669,100,182,4268558,[-0.303 -0.676 -0.006 -0.396  0.35 ],0.5517907,-39.12604,25.403477,-106.88362,,-6.8484607,0.85595936,100.0,,98.564514,419.02,0.1308916,-107.140785,-6.1035155e-07,181.40282,6199.382872343063
1.4348768,1.0207616,1.0096176,1.0336611,13.037014,-87.83744030340272,18300,0.37205818,1.7674338,100,183,4310485,[-0.309 -0.673 -0.005 -0.398  0.351],0.6694815,-34.66075,25.489918,-107.22336,,-7.286648,0.8477446,100.0,,98.58099,419.27,0.10667348,-107.38494,-1.0681152e-06,176.0825,6243.736123085022
1.4082605,1.0189772,0.99165505,1.0320157,12.50813,-86.2486278036656,18400,0.34133357,1.7668988,100,184,4353905,[-0.314 -0.668 -0.005 -0.397  0.348],0.6918378,-31.042265,29.367966,-109.58716,,-9.66222,0.87668484,100.0,,98.60272,434.2,0.097595684,-109.67775,5.340576e-07,165.79169,6290.507093667984
1.3923123,1.0188522,0.98317283,1.0342239,13.324807,-92.57367551954447,18500,0.41251013,1.7642611,100,185,4393323,[-0.312 -0.667 -0.006 -0.399  0.348],0.45335037,-36.227295,27.39639,-107.07033,,-7.143391,0.7960641,100.0,,98.530304,394.18,0.10569431,-107.217476,1.7929077e-06,175.82124,6332.217825889587
1.7020427,1.0226893,1.0026288,1.0547961,13.429591,-95.43782734188677,18600,0.41310364,1.761753,100,186,4432761,[-0.319 -0.665 -0.006 -0.398  0.345],0.6673749,-38.418865,33.517708,-104.86697,,-4.9225926,0.79807466,100.0,,98.51601,394.38,0.114758,-105.137566,-1.4877319e-06,182.27325,6374.421408653259
1.7538121,1.0280343,0.99878454,1.0629969,12.04027,-92.16646518492966,18700,0.39522344,1.7604479,100,187,4473412,[-0.328 -0.659 -0.006 -0.397  0.343],0.49747717,-29.743029,29.174278,-105.62267,,-5.678212,0.82383716,100.0,,98.546555,406.51,0.12536158,-105.82886,-5.722046e-07,149.00499,6417.510127544403
2.298281,1.0589794,0.996365,1.1408838,11.750959,-89.76099268631086,18800,0.38813594,1.7596285,100,188,4514835,[-0.339 -0.656 -0.005 -0.396  0.342],0.5940525,-34.73253,21.997906,-106.27979,,-6.230306,0.8515248,100.0,,98.56662,414.23,0.16368827,-106.63833,-2.0217894e-06,139.81851,6461.267922878265
1.207943,1.0058478,1.0012758,1.010345,12.976337,-90.39524788228339,18900,0.3958024,1.7597632,100,189,4555192,[-0.349 -0.645 -0.003 -0.393  0.341],0.7392784,-33.350452,25.972593,-106.92342,,-7.0475974,0.8096958,100.0,,98.55202,403.57,0.05817259,-106.98427,4.959106e-07,170.38498,6503.6172688007355
1.5996902,1.0184157,0.99222034,1.0406837,15.053369,-87.24195713194545,19000,0.37832013,1.7598083,100,190,4596748,[-0.353 -0.648 -0.004 -0.394  0.341],0.5538049,-40.305683,28.210999,-108.02129,,-8.09713,0.8391233,100.0,,98.580124,415.56,0.11109844,-108.121346,-1.0299683e-06,228.54778,6548.073664665222
1.5470581,1.0304664,1.0037488,1.0551486,11.438755,-86.39395325589301,19100,0.3913045,1.7595943,100,191,4637675,[-0.355 -0.643 -0.002 -0.393  0.341],0.49509823,-34.039665,27.761309,-106.76167,,-6.804498,0.8307774,100.0,,98.57782,409.27,0.119775474,-107.00131,1.1444092e-06,126.31654,6591.547693967819
1.9705703,1.0641612,0.9906797,1.0972602,12.751114,-77.6800448470882,19200,0.3525006,1.7558602,100,192,4680973,[-0.366 -0.645 -0.002 -0.394  0.34 ],0.5127377,-32.373474,29.358883,-108.979126,,-8.847006,0.89441764,100.0,,98.64119,432.98,0.18381546,-109.29068,2.2888183e-07,162.47748,6637.923220872879
1.6133934,1.0282696,1.0069494,1.0795298,12.355016,-80.5832919495841,19300,0.39082032,1.7545902,100,193,4721896,[-3.648e-01 -6.379e-01 -1.695e-04 -3.953e-01  3.370e-01],0.639493,-35.16703,27.603035,-108.438644,,-8.497446,0.82951015,100.0,,98.60617,409.23,0.1266416,-108.71856,-9.918213e-07,148.13179,6682.221561908722
1.5291395,1.0369091,0.9827939,1.0859919,12.725655,-78.05546258440191,19400,0.38321975,1.7514044,100,194,4763371,[-3.752e-01 -6.304e-01 -1.899e-04 -3.922e-01  3.357e-01],0.5965382,-37.786125,39.101562,-107.33507,,-7.3451095,0.8446893,100.0,,98.6236,414.75,0.13235196,-107.71931,-7.2479247e-07,162.24571,6726.841984510422
2.0084395,1.0495604,0.997785,1.0749772,11.230277,-79.7876586256912,19500,0.34376115,1.7500004,100,195,4806939,[-3.870e-01 -6.240e-01 -3.849e-04 -3.890e-01  3.325e-01],0.48158312,-29.655153,31.969158,-109.7352,,-9.668546,0.8937056,100.0,,98.63373,435.68,0.17565499,-110.01223,5.340576e-07,138.92796,6772.70534658432
2.0212402,1.0674669,1.0299764,1.1489528,13.1033325,-70.46459741970533,19600,0.37422666,1.750011,100,196,4849231,[-0.389 -0.616 -0.002 -0.388  0.331],0.4071714,-40.40781,35.227863,-108.962814,,-8.901412,0.8741909,100.0,,98.66678,422.92,0.19963685,-109.45292,3.8146973e-07,167.26784,6817.745796442032
1.9403757,1.0187085,1.0022832,1.0360005,13.496898,-79.4399071808985,19700,0.3580436,1.7519618,100,197,4891842,[-0.405 -0.609 -0.001 -0.386  0.331],0.6992506,-37.077927,29.047554,-108.658325,,-8.753147,0.8596608,100.0,,98.62714,426.11,0.11154517,-108.82744,3.7765503e-06,181.84766,6862.663848161697
2.2534347,1.0752646,0.98827976,1.14095,12.481638,-71.62165444863118,19800,0.37195474,1.7479067,100,198,4934338,[-0.413 -0.606 -0.001 -0.385  0.333],0.4498938,-35.974586,26.108027,-107.9959,,-7.8658576,0.88260525,100.0,,98.66292,424.96,0.19524826,-108.53732,1.5068055e-06,149.76042,6908.439825296402
1.5475227,1.0343281,1.0019677,1.0917767,12.902917,-72.48022573795468,19900,0.40098327,1.7479007,100,199,4974710,[-4.273e-01 -5.983e-01 -3.346e-04 -3.833e-01  3.288e-01],0.5802202,-41.633324,26.205894,-106.573364,,-6.6119113,0.8206562,100.0,,98.640945,403.72,0.12971114,-106.83838,-2.2888183e-07,149.5186,6951.481164216995
2.7182808,1.0594746,0.9945011,1.0962666,11.387225,-73.42811562513454,20000,0.36362633,1.7453697,100,200,5017454,[-0.437 -0.597  0.001 -0.382  0.329],0.4730374,-36.824265,30.935781,-107.49867,,-7.4089684,0.881182,100.0,,98.65643,427.44,0.21151558,-107.867165,2.8991699e-06,133.98755,6996.680248260498
1.8093206,1.0528286,1.0074964,1.1158322,13.179016,-71.96994439857693,20100,0.36342147,1.7462425,100,201,5060100,[-0.444 -0.588  0.001 -0.382  0.326],0.58044314,-35.626305,24.778717,-107.93868,,-7.9260726,0.8736503,100.0,,98.662476,426.46,0.15841854,-108.32895,-8.392334e-07,159.19708,7043.778867483139
1.4128414,1.0271502,0.9976303,1.0417931,13.400227,-69.97388360639533,20200,0.3357918,1.7429131,100,202,5103832,[-0.455 -0.581  0.003 -0.378  0.328],0.57802284,-43.40857,25.772606,-109.26129,,-9.306105,0.8866398,100.0,,98.67999,437.32,0.11198662,-109.45406,1.0299683e-06,172.54445,7097.638509511948
1.5935286,1.0317714,1.0031766,1.0722996,12.908541,-73.25162193818117,20300,0.38292253,1.7435554,100,203,5145253,[-0.462 -0.58   0.004 -0.378  0.324],0.5965494,-35.50219,37.970222,-109.269066,,-9.328589,0.8409022,100.0,,98.6463,414.21,0.13132372,-109.58412,3.8146973e-07,161.60669,7149.385183334351
1.5365726,1.0218611,0.9989425,1.0293679,10.881048,-64.94053092711411,20400,0.30117625,1.7441514,100,204,5190336,[-0.474 -0.574  0.004 -0.376  0.325],0.70088094,-30.059853,23.576733,-109.13779,,-9.195164,0.911725,100.0,,98.711914,450.83,0.109704316,-109.28268,-5.340576e-07,124.342804,7214.454456806183
1.8375154,1.0379132,0.9877995,1.0594566,12.490428,-64.38301861893929,20500,0.36086336,1.7434415,100,205,5233012,[-0.477 -0.571  0.003 -0.377  0.325],0.52216995,-41.018356,35.485542,-108.92922,,-8.919553,0.8705277,100.0,,98.69827,426.76,0.14608653,-109.13598,-3.8146972e-08,164.62361,7269.930811405182
1.9247141,1.0587884,1.0049983,1.1132159,14.210619,-61.981742720199236,20600,0.3887288,1.7396479,100,206,5274432,[-0.481 -0.563  0.003 -0.376  0.324],0.49582553,-41.806503,37.91944,-109.50167,,-9.442607,0.8527671,100.0,,98.700714,414.2,0.18109865,-109.92823,-3.0517579e-06,200.09334,7313.845046758652
1.8928818,1.0234832,1.0163218,1.0426599,12.666894,-68.36453385255368,20700,0.3803683,1.7377264,100,207,5315914,[-0.494 -0.559  0.004 -0.375  0.321],0.66653085,-43.554543,29.516716,-105.999855,,-6.0706153,0.83917624,100.0,,98.670395,414.82,0.12605852,-106.15609,-6.8664554e-07,156.98271,7358.059243679047
1.4721947,1.0263298,0.9848822,1.0413828,11.519233,-62.83495628261623,20800,0.28575897,1.7357293,100,208,5361558,[-0.501 -0.555  0.004 -0.374  0.319],0.6210905,-40.338234,18.44469,-111.25518,,-11.295595,0.9246218,100.0,,98.72467,456.44,0.11199982,-111.37832,-7.6293944e-08,133.92944,7407.02169418335
1.7120588,1.0393289,1.0107516,1.0712641,11.886017,-67.64177400880776,20900,0.344267,1.7368922,100,209,5405008,[-0.5   -0.553  0.006 -0.375  0.317],0.61500496,-43.003693,26.834995,-109.778946,,-9.793697,0.8860228,100.0,,98.688644,434.5,0.13574965,-109.990585,5.722046e-07,140.71146,7452.556345939636
1.5159796,1.028268,0.9938176,1.0587944,11.775603,-56.69220417190584,21000,0.3056255,1.7345587,100,210,5449958,[-0.51  -0.554  0.007 -0.376  0.318],0.674381,-36.660595,19.913202,-110.52878,,-10.593891,0.91128886,100.0,,98.74776,449.5,0.1102378,-110.72009,1.6021728e-06,135.62479,7499.7934284210205
1.5616717,1.0371482,1.0008625,1.0602655,12.234729,-57.59544294044002,21100,0.3411458,1.7310673,100,211,5493529,[-0.519 -0.549  0.007 -0.375  0.316],0.627693,-34.134514,24.460587,-109.362015,,-9.369916,0.8875266,100.0,,98.73563,435.71,0.12605798,-109.65233,3.8146973e-07,146.9143,7546.966734886169
2.021167,1.0588207,1.0197524,1.1068201,13.740735,-58.95249908811215,21200,0.32634094,1.7292557,100,212,5537869,[-0.528 -0.546  0.007 -0.374  0.312],0.5885342,-43.602577,23.135082,-110.44539,,-10.417629,0.91156125,100.0,,98.734085,443.4,0.18475129,-110.852264,7.6293946e-07,196.59912,7594.124355554581
1.4002004,1.0158783,1.0045922,1.0222355,13.101943,-54.511507767249775,21300,0.31739146,1.7285525,100,213,5582295,[-0.539 -0.538  0.007 -0.372  0.311],0.63686246,-34.969223,23.514843,-111.76623,,-11.847606,0.89593256,100.0,,98.75459,444.26,0.088989496,-111.871956,1.14440915e-07,176.6857,7641.322122335434
1.7593809,1.0428487,1.0155528,1.0866185,13.07664,-60.92178280768736,21400,0.34587237,1.7251686,100,214,5625704,[-0.543 -0.539  0.007 -0.374  0.31 ],0.5524464,-51.98927,25.509172,-109.53261,,-9.534199,0.8867205,100.0,,98.719315,434.09,0.15926112,-109.80607,-1.1444092e-06,170.36818,7687.359757184982
1.5841575,1.0226657,0.99861735,1.0333965,11.833154,-54.62597029093832,21500,0.31761068,1.7283653,100,215,5670159,[-0.551 -0.535  0.008 -0.373  0.306],0.65608644,-31.27008,29.208794,-110.732086,,-10.797163,0.89906526,100.0,,98.75424,444.55,0.11322541,-110.884575,-9.155273e-07,142.88489,7734.493365287781
1.5553552,1.0367181,1.0115466,1.0887114,14.074109,-60.08049852570545,21600,0.3666939,1.7279484,100,216,5712474,[-0.558 -0.534  0.008 -0.373  0.309],0.6673063,-41.467964,26.288883,-109.26768,,-9.311068,0.8598869,100.0,,98.716034,423.15,0.12614308,-109.62382,-3.0517577e-07,187.01642,7779.901051521301
1.4721303,1.0392281,0.9963492,1.0688335,11.128368,-51.16657919031741,21700,0.3182324,1.7271622,100,217,5757016,[-0.571 -0.533  0.006 -0.372  0.309],0.59650624,-37.331158,22.06795,-108.531555,,-8.549696,0.9082597,100.0,,98.77025,445.42,0.12511273,-108.76462,-1.2207031e-06,119.81323,7827.029074907303
1.9073881,1.0423269,0.9977714,1.0763702,11.979333,-54.009539800553604,21800,0.33824745,1.7246444,100,218,5800760,[-0.58  -0.531  0.007 -0.372  0.308],0.5271347,-36.38411,21.302738,-109.492226,,-9.496298,0.89354104,100.0,,98.75307,437.44,0.16665722,-109.758606,9.918213e-07,137.99246,7872.897693634033
1.5546596,1.0369353,0.9964186,1.0802709,11.565823,-47.768133497366286,21900,0.33882388,1.7226913,100,219,5844417,[-0.587 -0.524  0.008 -0.371  0.306],0.5196107,-35.297478,36.519478,-109.51432,,-9.553332,0.88821685,100.0,,98.78117,436.57,0.13035603,-109.80664,2.4414062e-06,125.91329,7919.972859382629
1.7240206,1.0353924,1.0011088,1.0448613,12.193653,-42.07496890975315,22000,0.27182102,1.7186081,100,220,5890561,[-0.598 -0.522  0.006 -0.369  0.304],0.45219007,-43.532745,24.341084,-111.08426,,-11.068304,0.9395681,100.0,,98.81764,461.44,0.15297496,-111.256676,-1.1157989e-06,154.89832,7968.919958353043
1.8154396,1.053914,1.0115731,1.078128,13.133382,-41.29578292059308,22100,0.2746505,1.7148527,100,221,5936699,[-0.601 -0.52   0.005 -0.37   0.3  ],0.5094105,-42.146523,31.726826,-111.907326,,-11.859246,0.94732016,100.0,,98.820984,461.38,0.16194199,-112.1697,3.0517577e-07,173.81009,8017.601985454559
1.618921,1.0270404,0.991685,1.0465544,9.922101,-41.711463403000444,22200,0.28294563,1.7161996,100,222,5982438,[-0.603 -0.513  0.007 -0.369  0.296],0.5994257,-29.314621,22.103167,-110.9612,,-11.0223675,0.9265182,100.0,,98.81761,457.39,0.116671436,-111.08121,6.4849854e-07,93.96049,8066.682575464249
1.7532657,1.0433552,0.9982386,1.0892618,11.300238,-44.50348080710745,22300,0.29149306,1.7167591,100,223,6027976,[-0.605 -0.51   0.009 -0.367  0.297],0.50452924,-38.00776,23.597841,-111.590004,,-11.609421,0.92989236,100.0,,98.80455,455.38,0.14056315,-111.802666,4.5776366e-07,119.59675,8114.563985109329
1.5037773,1.021625,1.0028461,1.0359695,13.005131,-45.668072538599475,22400,0.28683516,1.7169739,100,224,6073559,[-0.614 -0.507  0.01  -0.366  0.298],0.7072964,-37.03284,34.702175,-110.59006,,-10.670948,0.921144,100.0,,98.79962,455.83,0.102199875,-110.714096,-2.0980835e-07,170.95549,8162.659291267395
1.4726747,1.0247416,1.0013595,1.0301721,10.956795,-41.78924573082554,22500,0.24253431,1.7173932,100,225,6120506,[-0.621 -0.504  0.009 -0.366  0.298],0.68882704,-31.19485,28.501364,-111.94706,,-11.999277,0.95060563,100.0,,98.821976,469.47,0.10542446,-112.0624,2.670288e-07,127.945114,8212.198161363602
1.3134073,1.0156938,0.98415095,1.0219612,11.086676,-46.40065457830676,22600,0.24528985,1.7155548,100,226,6167345,[-0.621 -0.502  0.009 -0.368  0.299],0.6571529,-36.068478,21.226324,-109.226944,,-9.314192,0.9440325,100.0,,98.801865,468.39,0.083628334,-109.32372,1.5258789e-07,122.3708,8261.386237621307
1.6670128,1.0316392,0.9931304,1.055448,14.113171,-38.105280384392714,22700,0.31247714,1.7116479,100,227,6212058,[-0.621 -0.501  0.008 -0.369  0.297],0.51086956,-42.935356,26.55716,-109.49604,,-9.515992,0.9082262,100.0,,98.82956,447.13,0.12807025,-109.69949,9.155273e-07,182.90294,8307.400028467178
1.468608,1.0178232,0.99461377,1.0230931,13.613497,-39.786645827003575,22800,0.28604823,1.7127409,100,228,6257655,[-0.627 -0.499  0.007 -0.367  0.293],0.5651366,-40.9748,29.112133,-111.68826,,-11.764683,0.92033505,100.0,,98.825485,455.97,0.096438654,-111.802574,-1.1444092e-06,185.56885,8357.402055740356
1.6347445,1.0383568,0.9900031,1.0723807,12.20394,-40.00224002391382,22900,0.32240152,1.7109404,100,229,6302025,[-0.631 -0.499  0.008 -0.369  0.294],0.5771403,-40.76291,27.909073,-109.92364,,-9.960327,0.90423876,100.0,,98.81969,443.7,0.13162188,-110.16791,1.2207031e-06,147.24396,8406.844404220581
1.7466217,1.0283996,1.0067277,1.0548301,12.055206,-36.595848307416524,23000,0.27968666,1.7109023,100,230,6347874,[-0.639 -0.495  0.008 -0.368  0.292],0.62260425,-42.449783,33.826004,-110.082275,,-10.159707,0.92890936,100.0,,98.84036,458.49,0.113737606,-110.20864,6.4849854e-07,138.19069,8463.528084754944
1.5697764,1.035018,0.9927145,1.0437511,9.914659,-36.29159281335395,23100,0.22392133,1.708984,100,231,6395328,[-0.649 -0.494  0.007 -0.368  0.292],0.5127499,-35.272354,23.906818,-110.64433,,-10.650305,0.9656229,100.0,,98.847046,474.54,0.13233602,-110.807434,8.9645386e-07,103.83385,8525.462430477142
1.9109308,1.0481508,0.9938096,1.0735097,11.714228,-36.516439494450104,23200,0.27054983,1.7076378,100,232,6441562,[-0.649 -0.491  0.007 -0.369  0.29 ],0.57678676,-37.17376,26.56266,-112.08727,,-12.07146,0.9463751,100.0,,98.84204,462.34,0.15279624,-112.33108,1.8882752e-06,138.32913,8592.298139572144
1.4872959,1.0240077,1.0077498,1.0338751,10.986179,-34.53054205599713,23300,0.24997875,1.7070196,100,233,6488298,[-0.651 -0.484  0.008 -0.369  0.289],0.6887794,-29.97505,22.600048,-111.062996,,-11.139189,0.94545734,100.0,,98.852234,467.36,0.11232332,-111.19358,-5.722046e-07,121.38924,8641.096990346909
1.6934811,1.0425156,1.0043547,1.0567602,12.579288,-26.707762865404725,23400,0.2278022,1.7052213,100,234,6535681,[-0.656 -0.481  0.008 -0.369  0.288],0.6399452,-50.37182,24.146982,-112.08757,,-12.075315,0.967641,100.0,,98.88727,473.83,0.13389997,-112.27739,-7.05719e-07,169.77231,8691.098768472672
1.4949028,1.019118,1.0080156,1.025519,13.309741,-34.644221676031904,23500,0.30876803,1.7064575,100,235,6580465,[-0.658 -0.476  0.008 -0.37   0.286],0.63855225,-34.40252,23.960314,-111.36185,,-11.428032,0.90456736,100.0,,98.845276,447.84,0.1049192,-111.4798,3.0517577e-07,178.95102,8739.291048526764
1.0982454,1.001186,1.004458,1.0016613,10.22309,-32.173415616377184,23600,0.2484293,1.7068527,100,236,6627165,[-0.662 -0.478  0.009 -0.372  0.288],0.9206363,-44.366543,20.25501,-108.65264,,-8.803909,0.9345446,100.0,,98.86221,467.0,0.022680376,-108.66868,-1.5640259e-06,105.699646,8788.430735588074
1.3445603,1.0067406,1.0027678,1.0099254,11.781422,-31.2099083421487,23700,0.27991238,1.7051139,100,237,6672912,[-0.663 -0.478  0.009 -0.372  0.288],0.7705134,-36.96901,29.190037,-109.09003,,-9.219817,0.9179933,100.0,,98.863556,457.47,0.0627374,-109.127815,-4.5776366e-07,139.5974,8836.429804325104
1.996307,1.0487739,1.0087225,1.078319,12.9182205,-42.1673237183146,23800,0.34096667,1.6999336,100,238,6716588,[-0.665 -0.478  0.01  -0.372  0.286],0.59427154,-42.164436,23.665667,-108.52656,,-8.469802,0.8950992,100.0,,98.806915,436.76,0.1631034,-108.8138,-5.340576e-07,163.83983,8882.121631145477
1.6515764,1.0396858,0.98042905,1.0507458,12.083986,-24.39335834910064,23900,0.2432219,1.6999716,100,239,6763568,[-0.673 -0.477  0.009 -0.372  0.281],0.58674705,-42.757828,29.409313,-112.16775,,-12.170212,0.9580385,100.0,,98.89615,469.8,0.12556289,-112.3778,,140.67741,8932.82304930687
