MeanIW,InitialBound,J_sample_variance,Weights,Iteration,InitialReturnMax,ReturnStepMax,EmpiricalD2,ReturnStepMaxmin,MeanD2w0t,MinIW,EpLenMean,TimestepsSoFar,EpisodesSoFar,MeanEntropy,InitialReturnMean,EpThisIter,InitialReturnMin,MaxD2w0t,Bound,TimeElapsed,InitialReturnStd,EpRewMean,ReturnMeanIW,StdIW,MaxIW,MinD2w0t,StdD2w0t
1.2272835,403.6072,422535.8,[-1.089  0.449  0.734 -0.489 -1.108],166,36.953785,100.0,2.727832,87.45827,0.0561888,0.08857526,18.69,300002,16600,0.30860668,-6.752014e-06,100,-5.7037506,29.35286,467.78497,2084.608235836029,7.6585593,-107.85825926703181,579.2969,1.54662,10.581756,,0.3608275
1.2877939,381.2541,776676.5,[-1.067  0.465  0.726 -0.467 -1.11 ],167,26.262787,100.0,4.471765,87.92016,0.069733515,0.021920752,19.49,301951,16700,0.29755595,-5.9509275e-06,100,-5.784218,11.941658,444.35156,2098.672465324402,6.9484534,-107.97333886260503,561.04755,2.3523462,16.496218,,0.40771663
1.4066871,401.15134,1123118.8,[-1.043  0.475  0.739 -0.469 -1.121],168,34.569412,100.0,6.3081603,87.510925,0.07689169,0.0070444653,18.77,303828,16800,0.28297666,1.2969971e-06,100,-6.219345,21.7111,522.56836,2111.5661268234253,6.6522417,-107.82740433010451,660.36884,2.514653,16.872301,,0.5007989
1.0529832,422.34744,31982.385,[-1.007  0.488  0.747 -0.471 -1.136],169,22.300926,100.0,1.1410273,87.08259,0.03931773,0.20199825,18.0,305628,16900,0.2848594,3.4332274e-06,100,-5.7714996,1.7162452,437.9234,2124.876688480377,6.1592793,-107.26770875937929,525.41504,0.39989555,2.9980252,,0.20518048
1.1230714,440.14005,66716.17,[-1.005  0.477  0.755 -0.477 -1.134],170,35.625095,100.0,1.3414252,86.75014,0.039901093,0.088231824,17.51,307379,17000,0.26633954,5.0735475e-06,100,-5.381325,2.418035,484.05127,2137.752830505371,5.9534883,-107.2857605623858,574.7613,0.55887955,4.104734,,0.21354352
1.2637248,428.94125,291540.3,[-1.022  0.469  0.759 -0.486 -1.153],171,24.72763,100.0,1.9336231,86.960625,0.053760987,0.08360322,17.88,309167,17100,0.26433247,1.2817382e-05,100,-5.0801544,13.813223,504.13168,2148.6124942302704,5.9049315,-107.63250378526942,624.9068,1.1780498,7.6790843,,0.34385407
1.3923231,395.13513,629980.3,[-1.038  0.459  0.768 -0.504 -1.155],172,25.68657,100.0,2.432503,87.65318,0.06811103,0.015777567,18.91,311058,17200,0.26252645,-1.6021728e-06,100,-6.838684,14.569367,496.09677,2161.4648537635803,6.5501184,-107.28440904038834,637.622,1.9810731,22.819668,,0.43690458
1.2293417,393.69983,457608.56,[-1.03   0.436  0.785 -0.525 -1.156],173,28.925903,100.0,2.585279,87.64235,0.062371146,0.06877662,19.01,312959,17300,0.2712552,3.6621093e-06,100,-5.9847183,9.481004,464.13196,2173.390766620636,6.978748,-107.95444283224612,574.0011,1.5711945,13.366097,,0.3463445
1.1504233,426.0853,242773.22,[-1.011  0.432  0.8   -0.538 -1.148],174,24.857117,100.0,2.051479,87.01466,0.047373194,0.04239308,18.02,314761,17400,0.2634132,-3.3569336e-06,100,-5.9781876,13.626341,464.60477,2184.1092200279236,5.6098776,-107.98838768955684,571.17786,1.0984752,6.29152,,0.2755813
1.0408362,438.5738,9949.161,[-0.984  0.443  0.795 -0.527 -1.156],175,32.56206,100.0,1.0667613,86.76524,0.036141183,0.5896829,17.55,316516,17500,0.24632235,7.2479247e-06,100,-5.0005646,1.288931,455.1436,2195.6135578155518,6.5708566,-107.36037664272519,534.9752,0.21251178,1.8152624,,0.18959767
1.1404192,403.31152,95365.22,[-0.987  0.448  0.796 -0.527 -1.173],176,20.630302,100.0,1.3379114,87.46147,0.045776274,0.2112667,18.74,318390,17600,0.23919477,-4.4250487e-06,100,-5.745041,9.251192,444.59207,2208.827857017517,5.56401,-108.11723255190118,545.9846,0.6976585,16.116007,,0.2597443
1.7480382,420.18155,4188535.5,[-1.01   0.453  0.789 -0.533 -1.18 ],177,23.782074,100.0,11.420274,87.104935,0.12502445,0.013395006,18.16,320206,17700,0.24635342,-4.119873e-06,100,-5.3180237,94.14158,628.308,2219.8882393836975,5.909818,-108.00873008121472,831.5423,4.6371717,46.58583,,1.1296463
1.3974941,408.65186,2623111.5,[-0.987  0.462  0.806 -0.54  -1.173],178,28.032352,100.0,8.809404,87.36785,0.1414092,0.0056135156,18.52,322058,17800,0.22916594,-5.607605e-06,100,-6.4633026,28.177261,499.5188,2233.4749116897583,6.364721,-107.71376289851632,666.74457,3.684366,46.941235,,1.1128694
1.6652944,435.25858,6538884.5,[-0.965  0.458  0.827 -0.561 -1.19 ],179,31.535992,100.0,11.162418,86.815994,0.135838,0.006512969,17.6,323818,17900,0.22291729,8.659363e-06,100,-5.561638,113.4972,589.5614,2244.1712563037872,5.5026813,-107.2196971488535,812.9111,5.6590204,52.043407,,1.213845
1.0062824,442.59042,2942.7283,[-0.966  0.477  0.839 -0.569 -1.196],180,29.982376,100.0,1.0159541,86.66831,0.035175566,0.6286024,17.46,325564,18000,0.22354858,-2.2125244e-06,100,-5.288376,1.1701366,444.378,2257.0088033676147,5.3774314,-107.65563609595978,523.0251,0.11919144,1.3745261,,0.1849514
4.389215,407.53308,124823560.0,[-0.969  0.475  0.839 -0.573 -1.195],181,27.955894,100.0,75.5782,87.42093,0.9749292,0.00023670503,18.51,327415,18100,0.2485302,-6.027222e-06,100,-5.966034,1557.1064,1297.5747,2269.585068464279,6.239254,-107.1643164824774,1937.0405,26.530252,267.21555,,19.742615
1.0068395,434.49234,1419.6976,[-0.947  0.499  0.815 -0.535 -1.17 ],182,21.528221,100.0,1.0073475,86.84023,0.035464637,0.71327555,17.66,329181,18200,0.24513757,-9.384155e-06,100,-5.710228,1.0825459,436.76093,2281.882845401764,5.351079,-107.37690865489964,515.1845,0.08077961,1.4977608,,0.18534042
1.5355047,418.5997,4585329.5,[-0.955  0.501  0.815 -0.534 -1.174],183,29.035618,100.0,15.213506,87.1545,0.1525596,0.0014863041,18.15,330996,18300,0.24705416,7.705688e-06,100,-5.8354263,70.47917,550.4884,2292.2605538368225,6.63673,-107.49795747971763,739.2077,4.7435203,41.558685,,1.2674503
2.4906793,454.31747,55656572.0,[-0.918  0.503  0.836 -0.547 -1.172],184,29.819477,100.0,94.679504,86.42617,0.6166674,0.00046709328,17.13,332709,18400,0.23439631,3.2424928e-06,100,-4.5000687,956.744,741.83167,2305.1364319324493,5.5821004,-107.6951786318156,1195.0226,16.303272,184.12094,,9.313334
1.0166894,440.37747,18657.943,[-0.925  0.476  0.825 -0.535 -1.185],185,22.53389,100.0,1.0753713,86.7325,0.036663495,0.4223855,17.59,334468,18500,0.23737313,-5.340576e-06,100,-5.045601,1.3451774,445.20355,2317.0266885757446,4.989449,-107.89275084873856,525.16736,0.28639653,2.1741335,,0.19217485
1.2120719,411.00955,418838.9,[-0.928  0.471  0.83  -0.54  -1.182],186,22.664467,100.0,1.7605366,87.33102,0.048845585,0.007555497,18.45,336313,18600,0.23249176,-2.0599366e-06,100,-6.105934,13.24758,460.2835,2327.040865421295,6.3666716,-107.64652658201156,570.23016,1.7440534,19.265549,,0.31870106
1.1211368,440.62158,89213.92,[-0.918  0.48   0.832 -0.526 -1.186],187,22.601273,100.0,1.3268921,86.74038,0.042644937,0.20920803,17.58,338071,18700,0.22949113,-5.8746336e-06,100,-5.4846725,3.257711,477.8256,2340.612853527069,5.254136,-107.76211362861572,573.3245,0.65246785,4.4232187,,0.22938961
1.2930548,429.26016,592946.8,[-0.926  0.483  0.843 -0.528 -1.189],188,26.033943,100.0,2.6462493,86.94402,0.06776155,0.060135476,17.85,339856,18800,0.23020294,5.7983398e-06,100,-5.4265594,12.694465,516.7536,2351.9465980529785,5.982828,-107.60114118034518,641.87115,1.6444563,17.505848,,0.43669435
2.0694797,409.4916,9823952.0,[-0.927  0.492  0.83  -0.507 -1.189],189,25.170998,100.0,6.906333,87.33723,0.14398445,0.03434727,18.51,341707,18900,0.23479833,-1.1901855e-05,100,-5.658577,88.44837,698.3447,2364.5262558460236,5.6558294,-107.94243766309748,926.7395,7.9784627,138.29895,,1.5610803
1.072522,409.94705,93574.836,[-0.925  0.507  0.808 -0.48  -1.184],190,22.904175,100.0,1.4952208,87.37201,0.04206372,0.1519139,18.43,343550,19000,0.23528677,4.577637e-06,100,-5.9493637,5.6065273,428.66467,2376.8373386859894,5.7110624,-107.16310371998266,519.163,0.7239175,5.096777,,0.22273673
1.4991875,465.61234,3931249.8,[-0.932  0.494  0.81  -0.49  -1.184],191,22.049706,100.0,10.671265,86.239075,0.08251409,0.0060912054,16.89,345239,19100,0.21632601,1.0681152e-06,100,-4.2976913,39.144184,616.055,2388.4903886318207,3.7364483,-107.77892513288803,780.17664,4.190762,27.950338,,0.70251137
2.1156127,397.0349,9911301.0,[-0.975  0.475  0.809 -0.496 -1.203],192,20.805054,100.0,22.160254,87.5717,0.15752897,0.0071386667,18.92,347131,19200,0.22760527,9.231568e-06,100,-6.1636047,481.9621,653.68726,2401.164060354233,5.7262015,-108.11322483551793,935.8403,7.7706203,69.89759,,2.9109023
1.2576166,437.58237,975502.9,[-1.008  0.45   0.811 -0.507 -1.191],193,25.463455,100.0,3.8129926,86.76768,0.08405504,0.01338689,17.65,348896,19300,0.22361492,1.2588501e-05,100,-4.790718,19.892572,494.89536,2413.343267917633,4.8901525,-107.95056440463063,635.8959,2.0876997,15.187696,,0.59441733
1.6135457,411.5774,1719980.1,[-1.024  0.436  0.829 -0.53  -1.195],194,27.486183,100.0,3.050709,87.31141,0.067526676,0.07147437,18.38,350734,19400,0.23071823,1.7547608e-06,100,-6.709671,33.231415,579.14343,2425.4801177978516,6.7209225,-107.418587635594,733.20465,3.631365,60.428474,,0.50957376
1.0419029,408.42316,24235.57,[-1.007  0.418  0.823 -0.527 -1.188],195,25.028282,100.0,1.1476129,87.37619,0.039641857,0.30651173,18.49,352583,19500,0.23584414,-4.5776366e-07,100,-5.267929,1.5648597,420.9637,2438.1233565807343,6.426913,-107.46249472898971,504.06543,0.35512808,2.6486769,,0.20286873
1.031435,440.70975,39089.363,[-1.01   0.416  0.822 -0.521 -1.183],196,26.251526,100.0,1.1562474,86.700294,0.03764906,0.29180783,17.49,354332,19600,0.24485676,2.822876e-06,100,-4.9982758,1.5333141,448.7217,2448.8402099609375,5.280363,-107.58285186719884,532.39215,0.41865438,2.8061254,,0.19826572
1.2457839,425.9484,323479.84,[-1.012  0.413  0.821 -0.515 -1.174],197,25.050758,100.0,2.507149,87.01793,0.052037165,0.060553916,17.9,356122,19700,0.23932149,3.7384034e-06,100,-5.7753906,9.738757,498.35226,2459.2568469047546,6.210113,-107.240325987846,614.70355,1.2865506,7.4838853,,0.29716772
1.2766035,459.47675,2564393.0,[-1.021  0.398  0.821 -0.513 -1.18 ],198,25.440582,100.0,8.885526,86.403175,0.09359109,0.007323765,17.09,357831,19800,0.22127753,-6.8664554e-07,100,-5.071747,22.734035,524.6803,2471.9235332012177,4.7135277,-107.64970564964985,668.97,3.3088574,29.142,,0.6904583
1.1596171,428.982,878444.3,[-0.999  0.416  0.825 -0.519 -1.198],199,22.899445,100.0,2.6762106,86.97021,0.06801363,0.042797405,17.91,359622,19900,0.21728545,7.3242186e-06,100,-5.4168777,10.41089,469.38525,2485.322916984558,5.536184,-107.73144091179829,578.9491,2.022102,21.799795,,0.4203272
2.048763,434.86795,27854538.0,[-0.988  0.413  0.813 -0.504 -1.202],200,28.7164,100.0,10.6022215,86.84866,0.14758973,0.004463782,17.73,361395,20000,0.22829236,1.0070801e-05,100,-5.53022,132.04143,644.22845,2496.5548532009125,5.2779894,-107.72765064426456,925.61115,13.285692,138.33957,,1.8666259
1.1800355,415.2522,211142.97,[-0.983  0.391  0.813 -0.493 -1.191],201,21.062553,100.0,1.3848153,87.227875,0.046046622,0.0702279,18.35,363230,20100,0.20418076,-8.239746e-06,100,-5.6197586,5.091305,464.1443,2509.5008141994476,5.4547977,-108.00938810563504,574.7697,1.0374396,9.189197,,0.26311642
13.661648,394.78064,2373985500.0,[-0.977  0.401  0.805 -0.495 -1.215],202,22.351746,100.0,992.4579,87.637695,5.7253094,0.00045064458,19.05,365135,20200,0.21379152,-5.9509275e-06,100,-5.737549,25348.05,3243.2988,2520.503293275833,5.6902733,-108.23729075983798,5284.271,130.83948,2382.1533,,182.16545
1.1692569,433.73822,144883.56,[-0.941  0.381  0.839 -0.531 -1.205],203,32.454647,100.0,1.5851016,86.886444,0.04499884,0.095873296,17.73,366908,20300,0.22436525,-5.8364867e-06,100,-5.124344,6.864942,485.84763,2534.808934688568,7.006129,-107.38671506106245,582.9514,0.9121737,8.521972,,0.24531934
2.0277362,432.86548,8855675.0,[-0.939  0.367  0.847 -0.549 -1.195],204,21.12365,100.0,22.29773,86.86886,0.15021142,0.0060214614,17.76,368684,20400,0.20922711,3.0517577e-07,100,-5.3710556,152.43259,744.7206,2546.2690341472626,4.539453,-107.72457510659581,972.7353,6.675008,74.08033,,1.7282329
2.0488596,431.132,17039208.0,[-0.982  0.354  0.831 -0.551 -1.21 ],205,31.031433,100.0,54.068092,86.95187,0.32088694,0.0006940534,17.97,370481,20500,0.19889438,3.0517577e-07,100,-5.30529,149.60907,687.40314,2561.187222957611,5.0848293,-108.25523307881977,966.9398,9.562103,90.17626,,3.500855
1.3036661,421.3592,901297.75,[-1.021  0.338  0.819 -0.542 -1.22 ],206,25.884415,100.0,4.077416,87.18555,0.088910885,0.009608298,18.25,372306,20600,0.18934883,-6.408691e-06,100,-5.6454697,16.06853,505.8445,2573.1690080165863,5.7919626,-107.80784527340022,634.5367,2.0749261,23.115383,,0.6146261
1.2619331,466.9607,1132040.6,[-1.017  0.336  0.834 -0.561 -1.23 ],207,24.275887,100.0,4.800965,86.19866,0.108251974,0.012416629,16.83,373989,20700,0.19880717,3.5095215e-06,100,-4.7519608,27.016203,528.7947,2584.32946228981,4.5092573,-107.72338755694908,679.6501,2.0602257,17.118458,,0.86349696
6.3033786,418.44354,650484860.0,[-1.016  0.323  0.855 -0.585 -1.22 ],208,27.073608,100.0,1419.9493,87.20095,5.9972563,0.00011604229,18.23,375812,20800,0.19809742,1.1291504e-05,100,-5.8129044,12166.652,1681.0697,2596.7671389579773,6.3466277,-107.54894170690693,2895.7297,56.7857,576.56006,,125.379425
1.1241885,386.15234,280065.38,[-1.043  0.296  0.837 -0.574 -1.221],209,33.775124,100.0,2.5579886,87.7624,0.053395648,0.064262554,19.2,377732,20900,0.19418871,2.670288e-06,100,-6.509941,5.9072027,410.9583,2611.411920070648,7.011515,-107.88148179892183,517.3394,1.3082261,7.692868,,0.28628948
1.0263052,348.29663,4507.0586,[-1.026  0.311  0.833 -0.572 -1.225],210,49.18796,100.0,1.0303557,88.38465,0.041180898,0.49809676,20.11,379743,21000,0.19553229,-6.980896e-06,100,-7.3633423,1.1948612,354.9052,2622.921766281128,9.606164,-106.74154948339921,447.55844,0.16786428,1.7131513,,0.20131423
2.0978422,407.95093,12227157.0,[-1.035  0.313  0.834 -0.574 -1.223],211,30.94983,100.0,11.346758,87.414635,0.1216262,0.008665266,18.47,381590,21100,0.1889446,-7.095337e-06,100,-6.4789658,144.95119,742.2237,2634.538634300232,6.722463,-106.99117554780747,907.95856,9.333319,95.24552,,1.17982
1.0494852,378.55045,36386.316,[-1.074  0.311  0.819 -0.562 -1.23 ],212,25.973541,100.0,1.2148049,88.019516,0.042757858,0.29489002,19.52,383542,21200,0.17861998,1.1444092e-06,100,-6.868622,1.9332381,391.4702,2647.8729684352875,7.5594625,-107.16984763865705,475.85342,0.47999486,4.100683,,0.21372312
1.2290598,322.5287,251167.92,[-1.076  0.301  0.823 -0.569 -1.24 ],213,55.011597,100.0,2.6366258,88.88608,0.06384274,0.025502358,21.15,385657,21300,0.17467502,3.2043456e-06,100,-8.013351,7.0196195,379.38342,2657.482707262039,9.990822,-106.95485217715746,498.87506,1.3707688,9.145782,,0.33024764
2.4561493,345.13727,27278642.0,[-1.076  0.315  0.828 -0.572 -1.244],214,59.935944,100.0,36.860992,88.35954,0.29670888,0.00054005685,20.07,387664,21400,0.16842917,-4.53949e-06,100,-7.0115433,1186.2001,601.9553,2669.781425714493,10.50988,-106.77716567875417,971.7274,14.224779,270.13718,,6.789988
1.0448025,346.31796,33562.465,[-1.092  0.297  0.818 -0.564 -1.251],215,43.88726,100.0,1.1948195,88.4241,0.045103915,0.24993502,20.43,389707,21500,0.16787763,-2.1362305e-06,100,-6.9496307,1.8430748,358.12872,2683.57168507576,8.428927,-108.03331463595403,454.95523,0.46342748,4.3808537,,0.21975018
1.1571233,387.41794,139914.02,[-1.088  0.298  0.819 -0.571 -1.251],216,30.29935,100.0,2.06609,87.82799,0.056727238,0.037960522,19.14,391621,21600,0.16016358,3.0899048e-06,100,-7.049782,4.404576,441.31458,2694.452988386154,8.443215,-106.91639643687046,535.0113,0.87031764,4.95685,,0.30971062
1.100665,401.77884,121847.58,[-1.092  0.296  0.809 -0.559 -1.259],217,54.53953,100.0,1.6466606,87.244125,0.049461503,0.09977187,18.4,393461,21700,0.164948,1.3389587e-05,100,-5.291771,3.4225304,434.6519,2706.6490852832794,7.095526,-108.15400642183958,539.939,0.7553299,7.4586744,,0.26254615
1.1886144,408.29034,270115.53,[-1.097  0.298  0.82  -0.567 -1.254],218,31.24588,100.0,1.852695,87.41779,0.051075753,0.007115574,18.62,395323,21800,0.15820163,-1.083374e-05,100,-5.9179916,11.573931,455.73676,2717.242689371109,6.684703,-107.83048588428184,564.2701,1.2271733,10.373257,,0.29830325
1.0624833,369.21313,99431.45,[-1.1    0.314  0.811 -0.55  -1.261],219,27.916931,100.0,1.533775,88.25781,0.048521776,0.11174386,19.98,397321,21900,0.16308607,-7.6293945e-06,100,-7.7302017,3.384754,383.5542,2729.5386765003204,8.187171,-107.31452691734715,467.53397,0.79882723,4.9959583,,0.24305677
1.2093925,389.6441,603052.5,[-1.112  0.316  0.805 -0.54  -1.256],220,39.151276,100.0,3.1691961,87.6531,0.05959647,0.01865143,19.05,399226,22000,0.16602278,4.272461e-06,100,-6.0211334,12.079481,436.0292,2740.331603527069,6.6958776,-108.07997621416453,564.18286,1.8459121,13.954161,,0.3426244
1.5092355,365.2718,3587601.8,[-1.121  0.296  0.808 -0.543 -1.253],221,59.318634,100.0,10.009651,87.92818,0.12340061,0.0062538423,19.41,401167,22100,0.16565263,1.6784668e-06,100,-6.7269897,179.01703,462.11755,2750.486971616745,8.409827,-107.45204839493809,667.8151,4.6890674,52.78212,,1.3476496
3.5767682,352.70026,128503040.0,[-1.113  0.312  0.816 -0.551 -1.253],222,58.298515,100.0,100.605705,88.211235,0.7334203,0.002530212,19.86,403153,22200,0.16516212,-3.0517577e-07,100,-7.209297,3522.4736,964.88135,2763.3655393123627,10.042558,-107.13318438979815,1434.5829,29.693975,304.28192,,20.784666
1.0297487,399.6621,34302.668,[-1.104  0.327  0.827 -0.57  -1.254],223,24.70427,100.0,1.1847824,87.58711,0.040829018,0.31595808,18.87,405040,22300,0.16464235,-3.967285e-06,100,-6.227577,1.5172293,409.48947,2776.067922592163,6.922683,-107.68114431150694,490.95734,0.4305473,3.498685,,0.20694497
1.1403382,401.4533,229129.23,[-1.095  0.328  0.827 -0.575 -1.254],224,44.42488,100.0,1.9937196,87.304695,0.046390794,0.0897948,18.35,406875,22400,0.1528319,5.0354006e-06,100,-5.4069595,3.5006304,438.9563,2786.287462234497,6.475109,-107.30942556650207,549.9258,1.1075549,5.628928,,0.24570379
1.1109239,410.60883,131480.75,[-1.111  0.317  0.831 -0.575 -1.266],225,27.329952,100.0,1.3744415,87.38849,0.043819282,0.1510796,18.5,408725,22500,0.14868954,5.607605e-06,100,-6.088867,5.055916,436.40546,2799.768524169922,6.0857625,-107.40776047581002,531.47894,0.89525557,8.214801,,0.23703644
1.2516701,376.73105,488717.16,[-1.121  0.315  0.829 -0.585 -1.27 ],226,25.963348,100.0,2.6417112,88.05616,0.064713895,0.0273051,19.6,410685,22600,0.14419764,7.3242186e-06,100,-7.1249466,28.01337,430.78775,2811.552674770355,7.7152576,-107.25004990039297,552.0643,1.83905,14.478981,,0.5199617
2.592008,375.1923,8945700.0,[-1.159  0.314  0.83  -0.593 -1.275],227,42.94436,100.0,15.978106,87.93711,0.17383102,0.0009004661,19.34,412619,22700,0.14218502,2.8991699e-06,100,-7.124893,215.70328,771.70514,2823.6131267547607,7.7894273,-106.97816449929442,1104.7968,7.510974,55.00179,,2.2932386
1.1133596,334.20593,90186.08,[-1.14   0.342  0.815 -0.576 -1.277],228,42.702282,100.0,1.6380156,88.77393,0.05454291,0.20368657,21.01,414720,22800,0.14073996,-2.5939942e-06,100,-7.771019,2.990529,366.4801,2837.7759244441986,9.226481,-107.42492497824846,465.67404,0.78378177,6.4370036,,0.26865137
1.0235221,310.37537,10971.361,[-1.137  0.343  0.825 -0.584 -1.278],229,55.73739,100.0,1.0775948,89.08936,0.044536542,0.55400836,21.57,416877,22900,0.1424829,1.0147095e-05,100,-8.559013,1.2699623,315.2379,2849.3349273204803,10.950502,-106.88627108231898,411.5879,0.2957657,3.204004,,0.2098957
1.0848101,390.36087,65745.51,[-1.136  0.338  0.823 -0.585 -1.276],230,24.854424,100.0,1.3032244,87.76554,0.045794234,0.29627663,19.07,418784,23000,0.13240865,-1.5258789e-07,100,-7.2855988,2.40892,413.92438,2861.260047197342,6.953983,-107.12056592156009,503.0314,0.60251766,4.4495707,,0.23345172
1.0554653,347.3441,40312.152,[-1.135  0.346  0.813 -0.576 -1.287],231,33.573048,100.0,1.3392164,88.65902,0.046844263,0.22452722,20.7,420854,23100,0.13660412,1.4305115e-05,100,-8.161209,1.947403,360.96802,2873.0105175971985,9.020263,-107.0320914671427,445.79465,0.5493585,4.6195126,,0.22763643
1.0307136,341.9074,35650.945,[-1.137  0.342  0.807 -0.575 -1.282],232,61.487556,100.0,1.2437758,88.41155,0.044016358,0.23331545,20.22,422876,23200,0.14034534,4.272461e-06,100,-7.1983643,1.6956662,348.39102,2884.426013469696,9.684302,-107.05448001333633,448.6497,0.48589918,2.7066975,,0.21513101
2.6256437,435.00415,51811016.0,[-1.131  0.346  0.808 -0.578 -1.279],233,21.05481,100.0,46.251747,86.85393,0.5757507,0.0008172802,17.78,424654,23300,0.13929068,4.4250487e-06,100,-5.3183594,329.35883,888.5224,2895.787315607071,4.2177963,-107.98568461214653,1282.0723,15.210505,351.88525,,7.0236588
1.0378317,431.47742,19433.39,[-1.136  0.357  0.822 -0.599 -1.28 ],234,28.48698,100.0,1.0672008,86.920715,0.037049178,0.51648176,17.81,426435,23400,0.12683906,-6.4468386e-06,100,-5.757118,1.4944074,444.67035,2907.872088432312,5.442839,-107.56663774126457,526.1734,0.29286793,3.7081804,,0.1931395
2.6088831,385.66235,40565468.0,[-1.132  0.362  0.817 -0.597 -1.292],235,24.844063,100.0,62.831844,87.84324,0.4665311,0.0010934426,19.18,428353,23500,0.12259172,9.155274e-06,100,-7.218109,882.90186,661.60004,2917.8918039798737,7.602003,-106.99360232032429,1118.1177,15.648329,156.99011,,8.009351
1.214988,370.1044,304579.7,[-1.125  0.377  0.832 -0.61  -1.296],236,31.521488,100.0,2.1272275,88.147125,0.06387582,0.014126031,19.8,430333,23600,0.033834875,2.0217894e-06,100,-6.9727707,17.521824,416.01453,2931.0684854984283,8.076472,-107.44428513810254,539.5734,1.3428768,19.662815,,0.36545178
1.4189731,363.59488,899702.4,[-1.147  0.391  0.819 -0.598 -1.385],237,30.250828,100.0,3.1094847,88.30343,0.07445162,0.014982886,20.1,432343,23700,0.039857548,2.0980835e-06,100,-6.461548,14.566613,452.32153,2944.8728806972504,8.038325,-107.50869643873096,593.5834,2.8524487,36.461426,,0.52694577
1.0710083,347.33514,56529.645,[-1.157  0.374  0.828 -0.605 -1.379],238,51.190018,100.0,1.3711212,88.44297,0.047250587,0.21601728,20.35,434378,23800,0.04193683,-2.0599366e-06,100,-7.4046173,2.1965034,362.50763,2956.9782955646515,8.871107,-107.41802550623639,459.88815,0.6265561,3.5684195,,0.23188846
1.0594076,355.62427,38999.56,[-1.159  0.381  0.828 -0.608 -1.377],239,23.216194,100.0,1.2003189,88.46624,0.04612969,0.21656305,20.46,436424,23900,0.05859273,-5.0354006e-06,100,-6.8405304,1.7429631,370.1963,2968.5805101394653,8.056988,-107.76853999664334,456.14844,0.512772,3.9483976,,0.22503132
1.0602785,370.0559,25862.213,[-1.161  0.382  0.829 -0.615 -1.36 ],240,42.317986,100.0,1.1765237,88.04666,0.04220492,0.18093713,19.59,438383,24000,0.048685495,-7.3623655e-06,100,-6.5146484,2.2883174,387.6313,2980.1708822250366,7.687771,-107.28903256658627,478.88953,0.40971583,2.7036238,,0.21117863
1.5439514,439.16544,3635823.8,[-1.173  0.379  0.831 -0.615 -1.37 ],241,23.922798,100.0,7.3000646,86.73295,0.09426532,0.013355947,17.62,440145,24100,0.031036219,-7.858276e-06,100,-5.1936264,54.576313,566.40137,2991.396942615509,4.5878167,-108.07279549458305,762.5725,4.301437,37.561207,,0.8544605
1.0380831,335.7671,11833.995,[-1.191  0.356  0.848 -0.633 -1.388],242,41.60102,100.0,1.0771859,88.66398,0.043480005,0.26963145,20.84,442229,24200,0.026183477,-5.340576e-06,100,-8.235123,1.4769595,345.44153,3001.660152196884,8.4143095,-107.70183988208096,437.5832,0.30138204,2.9090652,,0.20886594
1.8934153,347.98465,4377291.5,[-1.186  0.353  0.849 -0.638 -1.393],243,28.213799,100.0,13.032572,88.63798,0.14602832,0.0107767,20.6,444289,24300,0.019622803,4.272461e-06,100,-8.476608,66.33055,503.87775,3012.612452507019,9.172725,-106.72916915682268,715.5269,6.73151,62.497948,,1.3281242
1.4506772,369.24823,1189371.1,[-1.174  0.37   0.856 -0.637 -1.399],244,56.908203,100.0,4.810594,87.88597,0.11331541,0.029630227,19.42,446231,24400,0.014435133,-3.0517577e-07,100,-6.0867004,21.593323,472.48853,3025.3911938667297,7.9478908,-107.91717156832101,635.65594,2.9039714,29.008005,,0.79107475
1.4548849,389.1377,1861652.9,[-1.182  0.366  0.87  -0.654 -1.405],245,23.796486,100.0,6.2673035,87.77263,0.13124819,0.007885136,19.17,448148,24500,0.008803769,-3.3569336e-06,100,-6.4145355,48.767597,502.44504,3036.618979215622,7.238089,-107.61535421341672,669.1539,3.204436,26.737652,,1.0697649
1.0839856,328.14987,87599.02,[-1.186  0.358  0.885 -0.676 -1.41 ],246,27.314102,100.0,1.4877701,89.02701,0.052215148,0.11176598,21.61,450309,24600,0.010263336,-3.7384034e-06,100,-7.8941116,3.1252575,343.71783,3049.555277109146,8.673296,-107.7584675571802,436.94647,0.8622414,11.278783,,0.2551188
1.032279,356.64883,22753.277,[-1.187  0.37   0.88  -0.667 -1.409],247,58.913662,100.0,1.17165,88.116165,0.042114273,0.23524731,19.67,452276,24700,0.0073011736,-1.3694763e-05,100,-7.474205,1.4831208,365.5636,3060.52335524559,9.248666,-107.04290953997867,462.81137,0.38087255,2.2990484,,0.20857014
1.1531258,331.78412,90711.83,[-1.186  0.373  0.883 -0.67  -1.412],248,63.81598,100.0,1.2557895,88.606766,0.04815839,0.19442627,20.74,454350,24800,0.005523851,9.384155e-06,100,-7.273987,3.8550117,363.5968,3074.073241710663,9.90651,-107.77782443567492,479.13132,0.92482543,11.866379,,0.24625564
