EmpiricalD2,J_sample_variance,InitialReturnMax,InitialReturnMin,EpRewMean,Iteration,InitialReturnMean,MeanIW,ReturnStepMaxmin,MeanEntropy,ReturnMeanIW,Bound,MaxD2w0t,InitialBound,MeanD2w0t,Weights,StdD2w0t,TimestepsSoFar,MinIW,EpisodesSoFar,MaxIW,EntropyCoefficient,ReturnStepMax,EpLenMean,EpThisIter,MinD2w0t,StdIW,TimeElapsed,InitialReturnStd
3.7944403,1492847.6,24.79525,-5.4825287,-107.96434611198714,160,7.6293944e-08,1.4256878,87.76098,2.1256015,668.41876,478.44647,7.353601,412.14914,0.06306937,[ 1.084  0.047 -0.449 -1.048  0.704],0.3679192,367446,0.011501299,16000,23.717457,100.0,100.0,18.66,100,,2.91169,2128.0235965251923,4.99489
1.0643369,9751.203,36.819366,-7.6531982,-107.97142116283995,161,-4.5013426e-06,1.0381395,88.57781,2.1209521,456.86053,373.67078,1.1186035,365.3118,0.041526917,[ 0.946 -0.018 -0.42  -1.005  0.707],0.20259275,369464,0.5975742,16100,1.9172764,100.0,100.0,20.18,100,,0.24642356,2140.22731089592,6.455787
1.0675186,14001.984,51.57839,-8.220108,-108.23021604407036,162,1.2130738e-05,1.05963,89.47274,2.1445014,403.19547,290.02838,1.3045444,280.55292,0.04714843,[ 0.957 -0.008 -0.431 -1.025  0.702],0.21628441,371736,0.5899677,16200,3.1028643,100.0,100.0,22.72,100,,0.35566914,2150.7045896053314,10.933413
1.1976247,35507.184,37.447235,-9.2374115,-108.4755533388591,163,-2.7465821e-06,1.0671964,89.28516,2.1568341,430.86203,333.7013,1.444267,321.96063,0.046169046,[ 0.988  0.006 -0.428 -1.028  0.725],0.21709155,373908,0.27099583,16300,3.1942968,100.0,100.0,21.72,100,,0.52507544,2161.95911359787,7.779172
1.1077095,18940.688,34.774757,-7.515114,-108.25227771956303,164,4.53949e-06,1.093464,88.68965,2.1326647,469.36844,378.5227,1.5293534,360.6318,0.043869376,[ 1.056  0.025 -0.433 -1.05   0.738],0.21214993,375969,0.19890022,16400,2.6990552,100.0,100.0,20.61,100,,0.34589761,2173.323959827423,7.582625
1.0271374,4474.37,37.04384,-7.986679,-108.19571838535438,165,7.2479247e-06,1.0164199,88.626854,2.1206033,441.6365,360.6198,1.0813049,357.91925,0.041398007,[ 1.066  0.06  -0.407 -1.068  0.713],0.20042372,378015,0.40498292,16500,1.4586005,100.0,100.0,20.46,100,,0.17341071,2182.233405351639,7.5167446
1.0204942,2718.3105,23.941933,-7.7001343,-108.47990147652901,166,-1.9836425e-06,1.0230459,88.68151,2.1391509,442.30823,357.98456,1.0924729,352.29947,0.041613765,[ 1.094  0.058 -0.42  -1.07   0.701],0.2010236,380070,0.70239085,16600,1.4504626,100.0,100.0,20.55,100,,0.13349698,2193.098969221115,6.3052745
1.0425092,7623.633,47.0972,-7.1399,-108.2103623609288,167,7.476807e-06,1.0305495,88.163795,2.1541488,461.64243,364.50757,1.1571518,356.2497,0.04078715,[ 1.117  0.058 -0.415 -1.07   0.72 ],0.20004286,382067,0.5491717,16700,1.8406763,100.0,100.0,19.97,100,,0.2136919,2203.1801311969757,6.96241
1.0280064,3280.811,28.314507,-7.7880707,-108.16196292408668,168,1.0223389e-05,1.0260142,88.629326,2.1499074,435.13943,359.09857,1.096696,354.46878,0.042073987,[ 1.129  0.025 -0.424 -1.068  0.735],0.20197086,384147,0.6853859,16800,1.5348274,100.0,100.0,20.8,100,,0.155698,2214.072447538376,6.922021
1.1396903,22219.049,47.35348,-8.540672,-107.76404728359994,169,7.2479247e-06,1.0364218,88.63312,2.1503537,441.2781,340.23486,1.3146194,332.17004,0.043470543,[ 1.174  0.024 -0.431 -1.063  0.731],0.2089593,386226,0.28560126,16900,2.9095929,100.0,100.0,20.79,100,,0.39227253,2225.3077964782715,8.477035
1.0099019,1376.4646,43.15399,-6.691635,-107.98349082946817,170,-4.4250487e-06,1.0134019,88.446434,2.1463375,443.25748,361.96814,1.0619613,359.38058,0.040908042,[ 1.114  0.015 -0.418 -1.04   0.731],0.1988786,388256,0.6451495,17000,1.281494,100.0,100.0,20.3,100,,0.0912163,2236.70432639122,8.467115
1.1709666,33602.91,35.38294,-6.6457825,-107.97112755037205,171,3.4332277e-07,1.0887383,88.19931,2.1307166,482.7842,390.80984,1.493254,372.30408,0.04285864,[ 1.126e+00  3.372e-04 -4.304e-01 -1.033e+00  7.271e-01],0.21041407,390255,0.27541074,17100,2.8647025,100.0,100.0,19.99,100,,0.465215,2248.236196041107,6.5827746
1.0396024,5542.4785,35.301987,-6.0277405,-109.10802128813133,172,-8.69751e-06,1.0252782,88.55013,2.127517,438.123,351.6551,1.0854468,346.89163,0.042378016,[ 1.187 -0.011 -0.469 -1.049  0.712],0.2030357,392343,0.5691918,17200,1.5290445,100.0,100.0,20.88,100,,0.19767106,2260.0644631385803,6.908045
1.3434136,79678.63,27.568054,-6.878006,-108.89425467409151,173,-4.8828124e-06,1.0960828,88.70237,2.142459,471.2774,370.89233,1.744475,350.0893,0.045660373,[ 1.189  0.007 -0.478 -1.048  0.709],0.221168,394410,0.28871408,17300,5.432972,100.0,100.0,20.67,100,,0.7335085,2270.2070298194885,6.435784
1.0048271,726.8472,38.405033,-6.544647,-108.31687405354252,174,-6.2942504e-06,1.0068775,88.26657,2.1421282,451.2154,372.24094,1.02163,370.56665,0.040048875,[ 1.091  0.003 -0.45  -1.022  0.723],0.19641729,396406,0.8105933,17400,1.2499928,100.0,100.0,19.96,100,,0.057975367,2281.407541036606,6.23981
2.0162418,266779.62,34.45475,-7.765671,-108.5870126519151,175,-4.0817263e-06,1.2252928,89.0414,2.1606283,500.8196,381.7941,2.665856,342.18637,0.053259134,[ 1.11   0.006 -0.44  -1.026  0.723],0.26163298,398528,0.11504477,17500,8.807131,100.0,100.0,21.22,100,,1.411225,2291.9832060337067,7.142041
6.590879,12778446.0,36.59907,-7.6914673,-109.06730018547849,176,-6.8664554e-07,2.611456,89.01137,2.085446,936.7465,584.8639,68.24717,334.9074,0.10662629,[ 1.251  0.033 -0.473 -1.051  0.742],0.82846314,400698,0.0030167461,17600,110.921555,100.0,100.0,21.7,100,,11.28335,2303.5198752880096,8.0759
1.0569082,8941.736,49.71865,-8.548569,-108.04320030042032,177,-4.8065185e-06,1.0612409,89.522835,2.107277,410.55045,296.83762,1.2238318,284.12442,0.046379305,[ 1.015  0.056 -0.369 -0.989  0.666],0.21404137,402943,0.5791185,17700,2.0428324,100.0,100.0,22.45,100,,0.27663139,2316.8903663158417,9.779782
1.1077678,16385.328,31.332886,-7.528755,-108.21720908996855,178,1.0681152e-06,1.0346197,88.66859,2.1171896,449.79428,366.05954,1.1566044,358.15753,0.042087004,[ 1.048  0.056 -0.381 -0.984  0.688],0.20401509,404986,0.45758337,17800,2.4674013,100.0,100.0,20.43,100,,0.34059244,2327.7345247268677,6.3703203
1.1627676,28773.127,37.433975,-8.663277,-108.65560517162457,179,-2.9373168e-06,1.1317358,89.67937,2.1235065,425.68698,307.69482,1.7672356,284.4135,0.049576007,[ 0.995  0.038 -0.377 -0.981  0.698],0.22624308,407293,0.41205475,17900,3.390422,100.0,100.0,23.07,100,,0.51406616,2338.384037256241,8.474936
1.0060613,922.93677,61.809372,-6.601425,-107.75774427315375,180,-2.2888185e-06,1.0085618,88.04901,2.1313097,457.07336,349.83536,1.0416257,347.25183,0.03954531,[ 0.96   0.026 -0.347 -0.994  0.705],0.19535545,409261,0.8551239,18000,1.2222258,100.0,100.0,19.68,100,,0.06750007,2349.7722795009613,7.8792605
1.0217482,3310.5637,45.327694,-6.2400665,-108.51972399594759,181,5.9509275e-06,1.0119265,88.507385,2.13038,440.37903,350.71545,1.0575927,347.8889,0.041355416,[ 0.962  0.03  -0.338 -0.99   0.712],0.20001696,411311,0.7005162,18100,1.5424165,100.0,100.0,20.5,100,,0.13729686,2359.6603429317474,8.138345
1.0568584,9730.592,41.31569,-7.976448,-108.76074916619402,182,-8.163453e-06,1.0586492,88.56232,2.1503994,452.10132,369.3835,1.1975675,353.4805,0.043267384,[ 0.95   0.013 -0.344 -0.987  0.711],0.20760773,413395,0.54388916,18200,2.4631188,100.0,100.0,20.84,100,,0.24923338,2370.1927490234375,7.1528645
1.8735642,228403.64,31.79,-8.914627,-108.7162365897408,183,-2.1743774e-06,1.3666128,89.63594,2.0975344,499.321,366.3271,3.3392131,305.8536,0.06003063,[ 0.907  0.054 -0.317 -0.977  0.732],0.2801269,415712,0.07744805,18300,11.364094,100.0,100.0,23.17,100,,1.4509225,2383.0121171474457,8.305941
1.2045314,37302.93,33.014595,-7.545761,-108.22689956271006,184,-8.888244e-06,1.1026582,88.72819,2.1204906,471.74084,378.05072,1.5650386,354.43054,0.044312388,[ 1.033  0.068 -0.346 -1.028  0.678],0.21420626,417774,0.38400075,18400,3.6894503,100.0,100.0,20.62,100,,0.50049275,2395.681743621826,6.982387
1.0448351,9171.844,33.01928,-6.864464,-108.23060354800609,185,,1.0368114,88.805244,2.1204972,439.88873,359.7755,1.1604459,352.43146,0.04290569,[ 1.093  0.09  -0.341 -1.052  0.701],0.20583642,419858,0.4491739,18500,2.7819238,100.0,100.0,20.84,100,,0.2458907,2408.878116130829,7.1263437
1.1236197,26007.26,35.621918,-5.85363,-107.80152654834473,186,-9.460449e-06,1.080589,87.573875,2.1010764,524.41266,431.78073,1.3090707,414.76202,0.03900018,[ 1.129  0.056 -0.371 -1.053  0.701],0.1995259,421702,0.21125957,18600,2.5817294,100.0,100.0,18.44,100,,0.35544178,2420.4885380268097,5.55801
1.0912311,13826.399,36.562046,-7.899887,-107.8263857367823,187,9.727478e-06,1.0429583,88.511505,2.113395,448.1518,370.13702,1.2424023,359.86078,0.042524405,[ 1.096  0.061 -0.334 -1.048  0.682],0.20549327,423758,0.37483948,18700,2.3119385,100.0,100.0,20.56,100,,0.30294237,2431.0241281986237,6.6616325
1.1839949,33006.598,38.13428,-7.593361,-108.02667114118012,188,7.858276e-06,1.0686282,88.41257,2.1343067,470.66727,376.94073,1.479261,360.08728,0.043098897,[ 1.067  0.029 -0.349 -1.044  0.695],0.210674,425775,0.4730928,18800,2.9212236,100.0,100.0,20.17,100,,0.45912316,2441.942702293396,7.3095307
1.1865282,35401.207,30.98074,-7.3704147,-109.08807905574555,189,-1.9073487e-07,1.0945034,89.26645,2.1517508,439.58484,348.7678,1.5768303,330.74905,0.046674218,[ 1.001  0.024 -0.335 -1.015  0.715],0.218717,427965,0.31382924,18900,4.0863767,100.0,100.0,21.9,100,,0.52512646,2454.72456073761,7.668275
1.0125927,2473.2134,45.504642,-7.9641647,-108.3964224347047,190,-1.6403199e-06,1.0156027,89.48999,2.1581962,399.11987,306.63928,1.0676912,303.90762,0.044902384,[ 1.068  0.052 -0.323 -1.028  0.732],0.20788115,430194,0.6987531,19000,1.7479569,100.0,100.0,22.29,100,,0.13923438,2468.229479789734,8.946467
1.093355,18845.334,29.183697,-7.183983,-108.60315018439319,191,-2.670288e-07,1.0671318,88.86296,2.1634731,450.66467,360.7639,1.4756825,348.41284,0.043788217,[ 1.063  0.038 -0.328 -1.035  0.739],0.21015055,432282,0.38901827,19100,4.635266,100.0,100.0,20.88,100,,0.4045755,2478.791576385498,7.072974
110.59107,718555140.0,24.205284,-6.4127274,-109.0997036002593,192,-8.544922e-06,10.005781,88.29309,2.1347663,3361.6777,2037.3593,1530.1038,392.715,0.65784705,[ 1.024  0.018 -0.35  -1.01   0.744],11.868527,434268,5.1122166e-05,19200,912.5459,100.0,100.0,19.86,100,,87.17347,2489.943739414215,5.360589
1.0946951,19406.277,57.102333,-7.35421,-108.1799565459311,193,5.41687e-06,1.0648699,88.947174,2.1342802,433.53476,315.1137,1.3441948,304.55334,0.0449596,[ 1.271  0.072 -0.446 -1.139  0.716],0.2122492,436420,0.30505306,19300,4.821189,100.0,100.0,21.52,100,,0.38789433,2505.1177740097046,9.025784
1.0504789,9887.681,32.45114,-7.677452,-108.57396586333859,194,3.7002565e-06,1.0261632,89.27621,2.1522233,413.08615,329.0185,1.1471965,324.54462,0.044781532,[ 1.253  0.04  -0.459 -1.121  0.715],0.20954792,438605,0.6193136,19400,2.3927767,100.0,100.0,21.85,100,,0.2699243,2518.0556030273438,7.6109104
1.1612065,26404.863,36.62671,-7.3610916,-108.45963135132705,195,1.5258789e-07,1.0760673,88.83664,2.1460073,449.76477,354.4193,1.3255353,343.09363,0.044091124,[ 1.229  0.039 -0.448 -1.106  0.733],0.21108791,440701,0.2415095,19500,2.5936038,100.0,100.0,20.96,100,,0.44477344,2530.4804303646088,6.8053427
1.0133721,1783.4375,33.78585,-6.510277,-108.93604088576669,196,6.713867e-06,1.010055,88.3186,2.16197,454.59857,381.7077,1.0530592,377.92065,0.040312525,[ 1.198 -0.003 -0.453 -1.099  0.727],0.19749083,442701,0.80778843,19600,1.418534,100.0,100.0,20.0,100,,0.09875723,2543.487096309662,6.4207015
1.0070769,978.0248,39.095337,-7.3807297,-108.44477691728254,197,5.41687e-06,1.0145506,88.355194,2.1517563,452.29108,378.08646,1.0419875,375.15796,0.04028737,[ 1.177  0.005 -0.449 -1.09   0.743],0.19710436,444706,0.76372623,19700,1.3625306,100.0,100.0,20.05,100,,0.077724986,2554.8520045280457,6.6008515
1.0422852,4998.078,54.180435,-9.764633,-108.37548106956022,198,6.065369e-06,1.0250988,89.76175,2.1601858,387.53842,284.61768,1.1076225,279.54938,0.04677204,[ 1.141  0.022 -0.446 -1.08   0.733],0.21308954,447005,0.59933275,19800,1.9512671,100.0,100.0,22.99,100,,0.20239614,2567.558822631836,10.39193
1.0797238,8944.003,46.099136,-8.070251,-107.98309527615147,199,-7.476807e-06,1.0500852,88.85204,2.1621118,430.8796,338.23352,1.165153,328.13428,0.04372115,[ 1.123  0.012 -0.439 -1.07   0.741],0.2074712,449133,0.5006582,19900,2.3873198,100.0,100.0,21.28,100,,0.2786777,2579.04319024086,8.797739
1.1813936,36068.375,40.22133,-7.841278,-108.42499134392294,200,2.2125244e-06,1.0749853,89.06951,2.1756432,436.66684,133.02277,1.4316736,117.44028,0.045491837,[ 1.159  0.022 -0.458 -1.072  0.743],0.21461901,451291,0.34293866,20000,3.5251908,,100.0,21.58,100,,0.54050297,2590.4426233768463,8.145773
4.247427,1592460.0,30.151497,-8.067093,-108.41944446773674,201,4.577637e-06,1.5558655,88.53364,2.1275177,644.75586,220.69159,8.1670475,145.13269,0.07443133,[ 1.071  0.02  -0.434 -1.057  0.756],0.4138023,453358,0.010384154,20100,27.926758,,100.0,20.67,100,,3.3839138,2602.5644233226776,7.096642
1.2372983,29969.395,46.669937,-8.423676,-106.97413882061711,202,7.171631e-06,1.1633172,89.38852,2.0913286,448.9988,115.361115,1.6707118,84.23657,0.04886865,[ 0.923 -0.068 -0.423 -1.007  0.709],0.22800633,455570,0.21657878,20200,2.821885,,100.0,22.12,100,,0.49705812,2616.649969100952,10.13946
5.648136,11698560.0,27.907688,-6.8060455,-108.05517129456776,203,2.0980835e-06,2.343265,88.36009,2.1465142,826.1289,296.0027,27.204597,168.28073,0.09144587,[ 0.973 -0.049 -0.429 -1.034  0.672],0.59804344,457553,0.028445417,20300,143.41898,,100.0,19.83,100,,13.347525,2629.6320838928223,5.707897
1.0167526,2027.1472,27.49768,-8.499039,-107.98041670050038,204,6.942749e-06,1.01903,89.29853,2.1529377,413.06717,118.64542,1.0984457,114.977356,0.04374622,[ 1.158 -0.044 -0.451 -1.142  0.728],0.20565647,459718,0.6569264,20400,1.5668328,,100.0,21.65,100,,0.12500413,2643.4124960899353,8.181576
1.0194381,3545.964,31.462852,-7.1090164,-108.58713343977968,205,6.027222e-06,1.0221603,88.73284,2.1714253,441.45764,144.4155,1.0917504,139.71494,0.041757558,[ 1.17  -0.027 -0.439 -1.14   0.734],0.201351,461780,0.6551808,20500,1.9073128,,100.0,20.62,100,,0.14732377,2655.8400683403015,6.535961
1.0242095,3496.5283,48.84726,-7.412239,-109.02536222992559,206,-4.577637e-06,1.0220972,89.379,2.179109,405.3247,93.54297,1.0948608,89.56735,0.04506882,[ 1.155 -0.03  -0.447 -1.131  0.752],0.208972,464003,0.6716051,20600,1.7826177,,100.0,22.23,100,,0.1695299,2668.0705890655518,8.31866
1.0502133,6131.284,36.794834,-8.859352,-108.34516991660321,207,-9.765625e-06,1.0253135,89.60579,2.1778743,390.40015,86.08621,1.1206872,80.69418,0.04637166,[ 1.153 -0.008 -0.436 -1.135  0.76 ],0.2119675,466287,0.6150671,20700,1.9970734,,100.0,22.84,100,,0.2292922,2680.6236820220947,9.2877245
1.001897,315.00723,68.42283,-7.3810043,-108.01069109854853,208,-2.3269654e-06,1.0032388,88.89402,2.1831264,423.49817,97.17261,1.0124588,96.51477,0.041901678,[ 1.103 -0.007 -0.424 -1.125  0.759],0.20053491,468379,0.91456306,20800,1.1094157,,100.0,20.92,100,,0.038151495,2691.6397364139557,10.492767
1.2647841,35894.03,38.341496,-9.54866,-107.81038099049441,209,-3.967285e-06,1.1594075,89.66788,2.1562498,430.30826,115.063354,1.9310455,89.116455,0.050331123,[ 1.096 -0.009 -0.425 -1.124  0.764],0.23121285,470664,0.10798068,20900,4.667737,,100.0,22.85,100,,0.60045004,2703.48241519928,9.655231
1.0734426,10416.41,36.24993,-8.357735,-108.85634480655698,210,3.4332274e-06,1.0521675,89.30433,2.1400635,422.96567,124.603546,1.2162416,113.62344,0.044925723,[ 1.172  0.028 -0.416 -1.135  0.737],0.21020047,472850,0.4772622,21000,2.0782473,,100.0,21.86,100,,0.2907119,2715.7215554714203,8.320217
1.0654293,9866.072,30.15866,-7.2378845,-107.60341687909607,211,-8.392334e-07,1.0618588,88.468285,2.1015918,456.63336,168.85312,1.2560287,156.91727,0.04256778,[ 1.104  0.03  -0.405 -1.134  0.721],0.20645289,474892,0.48399118,21100,2.2236798,,100.0,20.42,100,,0.2621812,2727.9925830364227,7.8968472
1.029534,8687.704,34.403015,-6.0150757,-108.05433659863768,212,7.858276e-06,1.032201,87.85788,2.1053529,486.37683,189.73862,1.1313376,183.05676,0.03886521,[ 1.127  0.034 -0.396 -1.136  0.683],0.19537047,476796,0.6801474,21200,1.9949807,,100.0,19.04,100,,0.20766155,2739.222878217697,6.437049
1.0452623,5801.923,34.834423,-8.087898,-107.49070281753777,213,-3.1280517e-06,1.0240848,89.24602,2.0918043,410.3349,118.696014,1.1219416,114.2478,0.044265386,[ 1.113  0.058 -0.372 -1.126  0.686],0.20748611,478973,0.48248035,21300,1.5918717,,100.0,21.77,100,,0.21973422,2752.695283651352,8.212793
1.1146982,27221.33,40.008884,-6.7226944,-108.60723623679242,214,2.632141e-06,1.1156919,88.30252,2.0859065,503.36444,179.07764,1.4092155,149.71295,0.042363524,[ 1.148  0.069 -0.372 -1.134  0.673],0.20894344,480953,0.4475487,21400,2.413634,,100.0,19.8,100,,0.38888252,2763.84214925766,6.016432
1.1633717,23806.531,55.297913,-8.592918,-107.91084528787184,215,-7.2479247e-06,1.1078205,89.22481,2.0737479,441.89047,112.42636,1.3239144,86.15045,0.045827042,[ 1.093  0.108 -0.326 -1.119  0.667],0.21534495,483126,0.35034853,21500,3.3123667,,100.0,21.73,100,,0.43425968,2777.7752006053925,9.649455
1.0226398,2650.471,52.905243,-8.8428955,-107.173450768867,216,2.2888183e-07,1.0176667,89.56585,2.0858204,387.36295,70.16565,1.0679002,66.12125,0.04596205,[ 1.024  0.103 -0.306 -1.102  0.655],0.21066463,485398,0.642128,21600,1.531151,,100.0,22.72,100,,0.14596172,2790.9885532855988,11.193261
1.0073208,1181.8049,35.9279,-7.8762817,-107.63123171524875,217,6.866455e-06,1.0067476,88.38308,2.0786157,445.43793,152.43454,1.0396925,151.02216,0.04023016,[ 1.005  0.103 -0.298 -1.096  0.667],0.1968304,487403,0.63791764,21700,1.2666476,,100.0,20.05,100,,0.08524522,2803.0575993061066,7.67607
1.0900325,26418.25,29.268723,-6.764168,-107.45298236746527,218,4.4250487e-06,1.0568609,88.266884,2.1068232,476.5185,194.34204,1.2104683,183.62775,0.04122573,[ 1.029  0.102 -0.297 -1.1    0.66 ],0.2041868,489365,0.4960458,21800,4.1671147,,100.0,19.62,100,,0.39981583,2815.262220144272,6.050417
1.0176926,3108.1963,43.457027,-8.332626,-107.67886442797621,219,-2.7465821e-06,1.0255617,89.25508,2.1191483,413.316,102.37677,1.0913789,97.31482,0.04399375,[ 1.019  0.121 -0.293 -1.121  0.688],0.20650917,491536,0.7536961,21900,1.7908723,,100.0,21.71,100,,0.14873287,2827.634840965271,8.692753
1.0237222,2586.503,48.166206,-9.122368,-107.27367685405787,220,-4.5013426e-06,1.019996,89.40081,2.1107523,406.71515,89.434296,1.0671425,85.79678,0.044089004,[ 1.026  0.113 -0.3   -1.134  0.7  ],0.2065133,493716,0.60118806,22000,1.4621639,,100.0,21.8,100,,0.14583541,2840.530071258545,9.269637
1.0833001,15848.457,33.184605,-7.1506424,-107.60911905639492,221,-9.613037e-06,1.0609648,88.32781,2.1250072,468.4887,165.54092,1.2049997,152.58304,0.041318722,[ 1.029  0.128 -0.3   -1.139  0.692],0.20297357,495708,0.5023224,22100,2.690455,,100.0,19.92,100,,0.33209893,2853.2671377658844,7.148348
1.0506546,7648.678,62.541107,-7.125435,-107.9958962772472,222,6.5231325e-06,1.0317776,88.7932,2.1348014,441.60843,115.558136,1.1166884,106.706024,0.042099737,[ 0.994  0.13  -0.278 -1.125  0.706],0.20271422,497776,0.57799363,22200,2.5699372,,100.0,20.68,100,,0.22495165,2866.4917979240417,8.355248
11.859171,9702355.0,29.955948,-8.509148,-107.97175505331734,223,-2.4414062e-06,2.6508832,89.85553,2.0646076,924.87573,263.55182,58.722588,83.91763,0.14390579,[ 1.036  0.132 -0.289 -1.134  0.716],1.0660044,500074,0.0025108845,22300,81.972984,,100.0,22.98,100,,9.398951,2878.94766330719,9.02082
1.0615572,8240.351,46.94579,-7.0687714,-107.3622176906858,224,5.989075e-06,1.0400159,88.48975,2.0683668,445.8987,140.41998,1.1980059,131.73459,0.041716874,[ 1.22   0.241 -0.306 -1.196  0.646],0.2021759,502117,0.5101439,22400,2.2873087,,100.0,20.43,100,,0.24583049,2892.052218437195,9.518101
1.0104051,1681.1998,39.78383,-7.6336136,-107.60031738240508,225,2.2125244e-06,1.0076587,88.8268,2.0727382,430.496,138.66904,1.0504621,137.05682,0.041593447,[ 1.177  0.228 -0.311 -1.186  0.649],0.20030911,504184,0.7453043,22500,1.4286466,,100.0,20.67,100,,0.10256826,2903.702569246292,8.58663
1.0674927,18470.967,47.209175,-7.9552,-108.06758896456779,226,-2.5177003e-06,1.1065664,88.931656,2.0411332,447.54016,120.09357,1.4453571,103.08731,0.04518868,[ 1.174  0.218 -0.32  -1.18   0.654],0.21398032,506328,0.41409087,22600,4.701051,,100.0,21.44,100,,0.42251566,2914.166186571121,9.510754
1.0898203,12179.642,35.05176,-8.641853,-107.96954281828688,227,1.2092591e-05,1.0319943,88.503555,2.0487108,445.9986,152.82782,1.1797782,143.88074,0.042255312,[ 1.199  0.215 -0.303 -1.176  0.622],0.20410097,508385,0.45262763,22700,1.7931641,,100.0,20.57,100,,0.28813344,2926.7182574272156,7.5564013
1.0347662,8118.9346,35.80042,-6.539673,-107.70717606507122,228,1.6403199e-06,1.0345262,88.00989,2.0553005,483.4314,188.45648,1.1289538,180.22815,0.03905041,[ 1.149  0.205 -0.297 -1.163  0.63 ],0.19591351,510297,0.49627003,22800,2.057324,,100.0,19.12,100,,0.20512082,2940.1917259693146,6.696482
1.0508943,9712.652,30.790897,-6.3424835,-107.94573504302252,229,-4.959106e-07,1.0216726,87.1572,2.062374,508.28647,232.92307,1.0841175,227.71619,0.036941864,[ 1.121  0.235 -0.282 -1.169  0.637],0.1904334,512111,0.60233796,22900,1.8096107,,100.0,18.14,100,,0.22206733,2951.231419801712,5.7085953
1.0751483,11992.001,42.43538,-7.1786575,-107.72018092443835,230,1.0681152e-06,1.0581787,88.47446,2.0486724,463.48074,144.75232,1.2075225,131.73926,0.041608885,[ 1.107  0.215 -0.283 -1.16   0.643],0.20322669,514125,0.44891343,23000,2.2551398,,100.0,20.14,100,,0.27763206,2963.835182905197,7.7097697
1.1634566,30831.57,37.704082,-6.0070496,-107.28391241374287,231,2.1743774e-06,1.085269,87.436935,2.0253606,532.7696,232.13785,1.4072,208.51187,0.03889357,[ 1.141  0.219 -0.306 -1.159  0.629],0.20029975,515949,0.32901326,23100,3.163019,,100.0,18.24,100,,0.39309222,2975.5695283412933,6.492351
1.0317078,5620.9727,39.91578,-6.474312,-107.16481616625892,232,-5.9509275e-06,1.0216318,87.89825,2.0193806,480.28604,181.01883,1.1182672,175.29224,0.038421713,[ 1.099  0.209 -0.286 -1.14   0.606],0.19364902,517843,0.6095493,23200,1.6394303,,100.0,18.94,100,,0.17266254,2987.188285589218,6.915408
3.4179742,1899250.6,45.364082,-6.8523026,-107.27452146211188,233,-6.942749e-06,1.640955,88.54556,2.014156,646.2157,182.64716,13.322473,123.34326,0.06866999,[ 1.069  0.214 -0.276 -1.125  0.6  ],0.38659316,519895,0.015448281,23300,37.013176,,100.0,20.52,100,,4.107023,3000.2362852096558,8.941585
1.0600361,7535.9443,36.97153,-8.701927,-107.66753869667383,234,1.1177063e-05,1.0267814,89.267685,2.0058687,414.86804,121.35989,1.1200505,115.42203,0.044150922,[ 0.974  0.156 -0.238 -1.098  0.595],0.20757681,522060,0.527311,23400,1.9724538,,100.0,21.65,100,,0.2459295,3012.2441504001617,9.915233
1.0814017,14870.879,33.790333,-8.933899,-107.76164190294976,235,1.9454956e-06,1.0420871,88.99507,2.0121982,432.36374,134.09277,1.2630584,125.45398,0.043777745,[ 0.936  0.144 -0.237 -1.09   0.587],0.2084311,524175,0.4301756,23500,2.5467427,,100.0,21.15,100,,0.33024004,3022.870637655258,8.529374
1.0647789,13335.358,27.784237,-5.3532104,-107.47273770570072,236,1.4877319e-06,1.0174578,87.46782,2.009915,502.08337,222.20334,1.1392934,217.91428,0.037366573,[ 0.983  0.136 -0.261 -1.106  0.593],0.19200672,526001,0.5347902,23600,2.0591617,,100.0,18.26,100,,0.2568371,3034.263270378113,5.4799504
1.0308692,4757.4663,61.526836,-8.862694,-107.4655284949019,237,-1.2969971e-06,1.034522,89.205475,2.016981,409.5801,85.13254,1.1116409,79.67056,0.044490937,[ 0.959  0.126 -0.246 -1.099  0.591],0.2079278,528191,0.49227992,23700,1.6648469,,100.0,21.9,100,,0.18917435,3046.7882962226868,10.509398
1.0223311,1943.3757,46.150677,-8.4455185,-107.43313052313307,238,-8.239746e-06,1.0347028,89.20503,2.0025523,419.55542,106.978424,1.1188862,99.30762,0.0435527,[ 0.968  0.145 -0.236 -1.1    0.598],0.20543687,530342,0.7300465,23800,1.4764919,,100.0,21.51,100,,0.11911577,3060.1084218025208,9.136612
1.0226219,3906.2078,39.344387,-9.418381,-107.34982630698771,239,-3.852844e-06,1.0220511,88.8021,2.0019932,432.1228,137.35193,1.0732081,133.30609,0.042151142,[ 1.001  0.144 -0.237 -1.1    0.584],0.20238286,532421,0.45354837,23900,1.4888732,,100.0,20.79,100,,0.1609213,3072.1824510097504,8.094469
1.082282,14085.063,37.440414,-6.8228836,-107.29989604229227,240,5.0735475e-06,1.0616882,88.70191,1.9927074,456.46573,156.36945,1.254991,145.4436,0.04221662,[ 1.005  0.14  -0.221 -1.108  0.583],0.20531783,534453,0.33716458,24000,2.2723289,,100.0,20.32,100,,0.3087121,3084.6861519813538,7.7339487
