StdIW,MinD2w0t,InitialReturnMin,EpRewMean,InitialBound,StdD2w0t,EpisodesSoFar,InitialReturnStd,MeanD2w0t,ReturnStepMaxmin,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EpLenMean,TimestepsSoFar,MaxIW,MeanEntropy,MeanIW,EpThisIter,TimeElapsed,MinIW,MaxD2w0t,Weights,J_sample_variance,Bound,InitialReturnMean,EmpiricalD2,Iteration
0.036176614,,-95.28447,-121.89389059176702,-1185.1014,0.30243897,32300,9.018792,0.10177511,99.163925,-78.783844,-55.534115,100.0,50.86,1562862,1.1120828,1.4017951,0.9906317,100,4165.503274440765,0.8777482,1.0022085,[-0.492 -0.683 -0.491 -0.254 -0.018],77.80131,-1184.721,-79.520134,1.0014845,323
0.01522845,,-95.89585,-120.22089783762729,-1197.5515,0.3095271,32400,9.599686,0.107311785,99.001076,-76.35976,-48.326668,100.0,53.65,1568227,1.036833,1.4022362,0.9967738,100,4182.427471160889,0.9427493,1.0006013,[-0.495 -0.684 -0.492 -0.253 -0.017],97.557076,-1197.467,-76.526726,1.0002452,324
0.014249436,,-96.48372,-120.39563515417291,-1207.5442,0.30849528,32500,9.46171,0.10649217,99.041,-76.71818,-44.26571,100.0,53.24,1573551,1.0361754,1.4018179,0.9975367,100,4198.888392686844,0.959774,1.0004451,[-0.494 -0.685 -0.492 -0.253 -0.017],94.19592,-1207.4668,-76.86439,1.0002179,325
0.012889186,,-96.42455,-120.5530421593773,-1205.6091,0.30136466,32600,9.6369705,0.10101463,99.02553,-78.473976,-50.40676,100.0,50.5,1578601,1.0412993,1.4023442,0.99772656,100,4216.018045425415,0.9739527,1.0004034,[-0.493 -0.684 -0.492 -0.253 -0.017],92.38941,-1205.512,-78.66453,1.0002236,326
0.02357375,,-96.922516,-120.1316459216126,-1180.6842,0.30480605,32700,9.667231,0.10360793,99.044464,-77.17357,-46.709328,100.0,51.79,1583780,1.0528673,1.4023218,0.99498194,100,4231.889090061188,0.92976207,1.0010715,[-0.493 -0.684 -0.491 -0.253 -0.017],95.704384,-1180.5146,-77.51279,1.0006238,327
0.022300452,,-95.45186,-122.10450860769006,-1163.6034,0.30521935,32800,9.481571,0.10392929,99.11365,-78.55179,-54.822247,100.0,51.95,1588975,1.0721369,1.4033204,0.99502766,100,4247.0963139534,0.9194441,1.0008705,[-0.493 -0.684 -0.491 -0.254 -0.017],92.782555,-1163.3987,-78.914276,1.0005443,328
0.020213863,,-98.991135,-120.42878724735758,-1166.6298,0.29936403,32900,9.10935,0.09950281,99.02917,-78.80754,-45.58782,100.0,49.74,1593949,1.0711683,1.4032987,0.9964299,100,4263.895972728729,0.9510294,1.0008266,[-0.494 -0.685 -0.491 -0.255 -0.016],80.198204,-1166.4576,-79.11709,1.000343,329
0.01611781,,-97.95177,-121.66466355632502,-1213.9923,0.31522554,33000,10.3052435,0.11187251,99.02602,-76.14021,-43.935234,100.0,55.93,1599542,1.0312622,1.4033189,0.9963303,100,4281.391769170761,0.9377598,1.0005316,[-0.493 -0.684 -0.49  -0.255 -0.016],113.15343,-1213.8997,-76.31509,1.0002391,330
0.019152723,,-95.66335,-120.13040809535889,-1213.4801,0.30569062,33100,9.25611,0.104295075,99.134384,-77.05947,-47.839252,100.0,52.13,1604755,1.0598075,1.40427,0.9940116,100,4297.893208265305,0.95533556,1.0011061,[-0.493 -0.684 -0.49  -0.255 -0.016],88.61412,-1213.2615,-77.49547,1.0004846,331
0.012530726,,-97.09711,-121.30048655495979,-1233.1871,0.30815154,33200,10.412113,0.106228426,99.0188,-77.67864,-38.38196,100.0,53.11,1610066,1.0285952,1.4033431,0.99753267,100,4315.974139690399,0.9636678,1.0004187,[-0.491 -0.685 -0.489 -0.255 -0.015],112.368614,-1233.1143,-77.81666,1.0001383,332
0.011894861,,-98.12358,-120.8027502151491,-1228.1576,0.30522317,33300,10.342717,0.10396709,99.0296,-78.03302,-49.590523,100.0,51.98,1615264,1.0301939,1.4032984,0.9984164,100,4332.568001747131,0.9438346,1.0003729,[-0.49  -0.686 -0.489 -0.255 -0.016],104.26001,-1228.0588,-78.18398,1.0001391,333
0.02285895,,-94.34179,-119.24627777352076,-1189.6985,0.3036742,33400,10.479613,0.10273471,99.06857,-76.71437,-45.441444,100.0,51.35,1620399,1.0713911,1.4051813,0.99337906,100,4349.403354883194,0.93692094,1.0010108,[-0.491 -0.686 -0.49  -0.255 -0.016],110.98946,-1189.4204,-77.20313,1.0006095,334
0.03403135,,-95.87557,-119.30055730309101,-1168.2332,0.30072024,33500,8.751121,0.10048508,99.159096,-77.356735,-52.827526,100.0,50.22,1625421,1.0768459,1.402451,0.9916887,100,4365.751635313034,0.89536136,1.0013926,[-0.492 -0.688 -0.49  -0.256 -0.014],78.04704,-1167.9031,-77.96054,1.0009094,335
0.016236586,,-93.94353,-120.83565927845905,-1204.7279,0.30582452,33600,9.105255,0.10440459,99.0,-77.45115,-30.316896,100.0,52.19,1630640,1.0437024,1.4017111,0.99528486,100,4382.499755620956,0.9483261,1.0011598,[-0.493 -0.688 -0.49  -0.256 -0.016],82.16182,-1204.5641,-77.78336,1.0005555,336
0.020550411,,-95.31965,-118.12746299832259,-1251.8191,0.30844846,33700,10.187208,0.10645735,99.035484,-75.12029,-40.483578,100.0,53.22,1635962,1.1180067,1.4019798,0.9966623,100,4399.009005784988,0.9587316,1.0009286,[-0.493 -0.687 -0.489 -0.255 -0.017],100.98061,-1251.6719,-75.40568,1.0004165,337
0.015478057,,-98.39312,-120.66112713748639,-1186.5508,0.3019006,33800,9.295755,0.10141295,99.00022,-78.44569,-47.996872,100.0,50.7,1641032,1.0533088,1.4023509,0.9979214,100,4414.441048145294,0.96507615,1.0004696,[-0.494 -0.687 -0.489 -0.255 -0.017],87.10694,-1186.4653,-78.613,1.000269,338
0.008850342,,-97.92496,-121.77454940610481,-1201.1555,0.30795184,33900,10.007978,0.10608321,99.13708,-78.071144,-53.751766,100.0,53.04,1646336,1.0246394,1.4028925,0.9990525,100,4430.2332928180695,0.9770095,1.0001307,[-0.494 -0.688 -0.489 -0.255 -0.017],103.92074,-1201.1344,-78.11378,1.0000786,339
0.014638062,,-95.775,-120.24233971366267,-1191.8235,0.30738318,34000,9.0462,0.105615616,99.1451,-76.894196,-53.75611,100.0,52.8,1651616,1.0244586,1.402367,0.99593794,100,4447.573990345001,0.943302,1.0006108,[-0.493 -0.687 -0.489 -0.255 -0.016],90.306175,-1191.6876,-77.12423,1.0001945,340
0.018805968,,-95.17952,-119.79634016794124,-1187.5828,0.30479398,34100,8.925117,0.10360527,99.01348,-77.03621,-53.37733,100.0,51.79,1656795,1.0419495,1.4020009,0.9960615,100,4465.057025909424,0.9483886,1.0007026,[-0.494 -0.689 -0.49  -0.255 -0.017],78.67262,-1187.423,-77.340866,1.0004029,341
0.015196876,,-93.567276,-121.3701741239618,-1213.6316,0.31560034,34200,10.299812,0.112175755,99.052505,-75.75978,-52.382618,100.0,56.08,1662403,1.0364124,1.4033208,0.9966152,100,4482.687729597092,0.9594606,1.0005561,[-0.494 -0.69  -0.49  -0.255 -0.017],111.437546,-1213.5338,-75.95435,1.0002867,342
0.01529708,,-96.52015,-121.63034644460802,-1217.2588,0.3080353,34300,8.796776,0.106122404,99.18333,-77.63727,-55.188858,100.0,53.05,1667708,1.0410674,1.4043828,0.9959564,100,4499.974189281464,0.9454358,1.0008259,[-0.494 -0.69  -0.49  -0.255 -0.016],77.89214,-1217.1165,-77.92532,1.0003817,343
0.0076197623,,-96.513794,-120.41317022747631,-1209.0267,0.31027475,34400,9.747238,0.10790308,99.060425,-76.49821,-50.30912,100.0,53.95,1673103,1.0295131,1.4046656,0.999127,100,4517.364780187607,0.9796323,1.0001142,[-0.494 -0.691 -0.49  -0.256 -0.015],97.57195,-1209.0051,-76.53991,1.0000491,344
0.0128346635,,-97.89162,-121.29969131601601,-1188.6487,0.30478686,34500,8.659592,0.10361311,99.16706,-78.1918,-51.421677,100.0,51.8,1678283,1.0396459,1.4051613,0.99732906,100,4533.057174682617,0.9611528,1.0004134,[-0.494 -0.691 -0.49  -0.256 -0.014],74.34981,-1188.5109,-78.406715,1.0002363,345
0.01932274,,-99.30239,-121.96863568877296,-1202.5051,0.31058866,34600,9.054629,0.10812777,99.15483,-77.148895,-57.917892,100.0,54.05,1683688,1.0536427,1.4059029,0.99531716,100,4549.293479204178,0.929625,1.0008994,[-0.495 -0.692 -0.491 -0.256 -0.014],82.35581,-1202.3314,-77.49045,1.0004516,346
0.016592264,,-95.56025,-120.3818238718738,-1202.9282,0.30422544,34700,9.072434,0.10317965,99.04485,-77.6348,-54.339737,100.0,51.58,1688846,1.0442793,1.4075732,0.9957394,100,4566.18962430954,0.95272416,1.0008285,[-0.496 -0.693 -0.491 -0.257 -0.013],86.23406,-1202.789,-77.91359,1.0004206,347
0.016347563,,-95.7366,-119.91993721001259,-1181.5369,0.31108075,34800,9.975538,0.108535685,99.0,-75.72512,-36.959484,100.0,54.26,1694272,1.0490661,1.4072211,0.996517,100,4584.015236854553,0.9451575,1.0005387,[-0.495 -0.693 -0.491 -0.257 -0.011],101.70377,-1181.3925,-75.95559,1.0002959,348
0.0155359395,,-95.429184,-119.87393204087142,-1192.7917,0.31096888,34900,10.591247,0.10844052,99.000015,-75.63705,-35.155594,100.0,54.21,1699693,1.0572064,1.4067049,0.9955866,100,4600.473039150238,0.9379042,1.0008516,[-0.493 -0.694 -0.49  -0.258 -0.012],112.2605,-1192.6138,-75.93718,1.0003345,349
0.008507369,,-98.11748,-121.29327208381943,-1192.8136,0.3061028,35000,9.793137,0.10464443,99.12712,-78.050575,-51.66689,100.0,52.32,1704925,1.0266069,1.4062228,0.9994434,100,4616.621844053268,0.9729105,1.0001508,[-0.493 -0.691 -0.489 -0.257 -0.012],94.531204,-1192.7789,-78.1144,1.0000764,350
0.009955125,,-96.89188,-122.61452341717552,-1256.8107,0.3123916,35100,12.418995,0.10958462,99.0,-77.86612,-25.837835,100.0,54.79,1710404,1.0212966,1.4062283,0.9989158,100,4632.677571058273,0.95959926,1.0002304,[-0.493 -0.69  -0.489 -0.257 -0.013],155.58383,-1256.7712,-77.940765,1.00008,351
0.01624868,,-96.02716,-121.23964954204985,-1173.6836,0.30582866,35200,9.619931,0.10441658,99.05456,-77.86625,-49.80184,100.0,52.2,1715624,1.0329274,1.4047455,0.99692893,100,4649.542106389999,0.94723874,1.0004671,[-0.493 -0.692 -0.489 -0.258 -0.013],92.493004,-1173.5679,-78.07578,1.0002992,352
0.018101674,,-95.135635,-121.13617905026587,-1165.7189,0.304898,35300,9.491839,0.1037008,99.06768,-77.955574,-42.87896,100.0,51.84,1720808,1.0497212,1.4061415,0.99646,100,4664.334075212479,0.94285506,1.0007064,[-0.493 -0.692 -0.489 -0.258 -0.014],90.204544,-1165.5883,-78.20617,1.0003994,353
0.016201198,,-95.18631,-123.91733467018668,-1240.2607,0.31219015,35400,10.144285,0.109419696,99.11723,-78.47721,-37.465714,100.0,54.7,1726278,1.0412909,1.4048406,0.9962811,100,4680.540430307388,0.92659986,1.0008165,[-0.493 -0.694 -0.49  -0.258 -0.013],102.68528,-1240.1088,-78.763245,1.000319,354
0.017362382,,-95.11393,-120.81484532085304,-1216.8412,0.30724955,35500,9.779506,0.10550606,99.01537,-77.143776,-37.620983,100.0,52.74,1731552,1.0685048,1.4063637,0.994535,100,4697.88865852356,0.95257485,1.0009,[-0.494 -0.695 -0.49  -0.259 -0.014],97.27525,-1216.6504,-77.5077,1.000435,355
0.018656714,,-92.57252,-119.6003115255712,-1231.1273,0.3106556,35600,9.91726,0.10819326,99.07324,-75.521866,-42.408127,100.0,54.09,1736961,1.058123,1.4072332,0.9972288,100,4713.778351068497,0.9468667,1.000912,[-0.494 -0.695 -0.49  -0.259 -0.012],94.59493,-1230.993,-75.75683,1.0003312,356
0.021284996,,-95.36893,-119.03438107923495,-1205.2222,0.30622122,35700,10.749698,0.10470685,99.00042,-76.059235,-41.671185,100.0,52.34,1742195,1.0491604,1.4071984,0.9958222,100,4730.633775234222,0.8837887,1.0009508,[-0.496 -0.695 -0.491 -0.259 -0.012],113.7372,-1205.0576,-76.389404,1.0004345,357
0.02077267,,-96.71998,-121.67985250013845,-1236.5398,0.31066847,35800,9.343704,0.108198084,99.18734,-77.13262,-53.11561,100.0,54.09,1747604,1.0608321,1.4066821,0.99598783,100,4748.65673494339,0.93780285,1.0010035,[-0.496 -0.696 -0.49  -0.26  -0.012],90.67138,-1236.3948,-77.41474,1.0003767,358
0.005314716,,-97.0853,-120.2293766334231,-1238.4208,0.30828145,35900,9.770099,0.10634166,99.0328,-76.89577,-47.792706,100.0,53.17,1752921,1.01475,1.4063369,0.9997609,100,4765.7619025707245,0.9846936,1.0000566,[-0.497 -0.695 -0.491 -0.259 -0.012],95.75607,-1238.4066,-76.92321,1.0000303,359
0.012673557,,-95.138,-121.635302732372,-1227.7379,0.31488168,36000,10.104352,0.11159232,99.00015,-76.21658,-39.507996,100.0,55.79,1758500,1.0468875,1.4057964,0.9977067,100,4783.280574083328,0.95852554,1.0005465,[-0.497 -0.695 -0.49  -0.259 -0.013],105.69265,-1227.66,-76.371315,1.000188,360
0.013883046,,-96.77601,-122.28726106977666,-1216.6133,0.30562377,36100,9.058485,0.10427036,99.11212,-78.77398,-52.879395,100.0,52.13,1763713,1.0573754,1.4057056,0.99805015,100,4799.599704742432,0.9560299,1.000567,[-0.497 -0.694 -0.491 -0.259 -0.013],80.23593,-1216.5333,-78.9361,1.000259,361
0.01351219,,-95.75038,-122.26915466431053,-1186.6715,0.3063136,36200,8.322524,0.1047933,99.09104,-78.56996,-55.296387,100.0,52.39,1768952,1.0315635,1.4068624,0.997643,100,4815.55658364296,0.95652026,1.0003955,[-0.498 -0.694 -0.49  -0.259 -0.013],71.67675,-1186.5867,-78.73382,1.0002358,362
0.043827597,,-94.71832,-121.42135680070909,-1194.7317,0.30753595,36300,9.314157,0.10567113,99.13441,-76.737305,-54.29443,100.0,52.8,1774232,1.1336834,1.4052515,0.98371315,100,4831.22225689888,0.8439577,1.0042982,[-0.498 -0.694 -0.49  -0.258 -0.012],94.28232,-1194.1177,-77.87708,1.0019492,363
0.011721026,,-97.69595,-121.65267840986431,-1181.1195,0.30807897,36400,8.855894,0.10618568,99.0264,-77.87172,-56.895912,100.0,53.09,1779541,1.033532,1.4051878,0.99871,100,4847.890353918076,0.9688101,1.0002742,[-0.5   -0.692 -0.49  -0.257 -0.014],79.83392,-1181.079,-77.94814,1.0001451,364
0.010556274,,-97.557724,-121.12403233733002,-1252.887,0.31428844,36500,11.244882,0.11110991,99.09413,-76.33705,-34.92315,100.0,55.55,1785096,1.0218002,1.4051826,0.9974775,100,4864.52793431282,0.9662727,1.0003589,[-0.5   -0.692 -0.49  -0.257 -0.014],131.75783,-1252.8169,-76.47353,1.0001407,365
0.01121548,,-95.59896,-122.30827321871057,-1203.951,0.30629936,36600,7.965945,0.10478797,99.10671,-78.82803,-57.22683,100.0,52.39,1790335,1.0251632,1.4049038,0.99860525,100,4879.83993434906,0.96277124,1.0003432,[-0.5   -0.692 -0.49  -0.257 -0.014],62.923996,-1203.896,-78.93638,1.0001493,366
0.019774858,,-97.539795,-122.46041615740171,-1202.7738,0.3115494,36700,10.294952,0.10890046,99.09639,-77.48777,-51.882538,100.0,54.44,1795779,1.0485773,1.4036628,0.9958362,100,4895.934772968292,0.9357939,1.0006831,[-0.5   -0.691 -0.49  -0.257 -0.014],111.63937,-1202.6246,-77.7592,1.000373,367
0.022655256,,-98.89359,-121.26563255521009,-1201.4094,0.30505404,36800,8.693513,0.10379422,99.057526,-77.92604,-52.483467,100.0,51.88,1800967,1.0666795,1.4032294,0.9939925,100,4912.203639745712,0.923037,1.0010381,[-0.501 -0.691 -0.491 -0.257 -0.015],76.11439,-1201.1683,-78.36771,1.0005718,368
0.019616906,,-94.42247,-120.4145637236971,-1269.4402,0.30961072,36900,10.791221,0.10736052,99.00003,-76.80789,-25.468292,100.0,53.67,1806334,1.0558885,1.4039495,0.99673474,100,4929.376028060913,0.93746954,1.0007364,[-0.5   -0.692 -0.49  -0.258 -0.016],112.85957,-1269.2943,-77.09705,1.0003531,369
0.00984268,,-93.89294,-120.22229236307501,-1222.7456,0.3068429,37000,9.360164,0.105211325,99.19025,-76.98162,-47.32242,100.0,52.6,1811594,1.028962,1.404275,0.99797606,100,4945.975297689438,0.97029793,1.0002469,[-0.5   -0.694 -0.49  -0.258 -0.015],88.20003,-1222.6571,-77.13564,1.0001442,370
0.016973592,,-98.5154,-121.85720152790553,-1190.0231,0.30089164,37100,8.873263,0.100653045,99.15078,-79.601456,-50.860256,100.0,50.32,1816626,1.0655504,1.4052453,0.99781924,100,4962.353296995163,0.9626022,1.0005913,[-0.499 -0.694 -0.489 -0.258 -0.015],77.29828,-1189.9349,-79.78111,1.0003575,371
0.015181583,,-97.352135,-121.59292794209632,-1184.3048,0.30439755,37200,8.908108,0.10331299,99.04608,-78.5553,-59.511204,100.0,51.65,1821791,1.0469388,1.4056362,0.9982239,100,4977.901861667633,0.95687664,1.0004544,[-0.5   -0.694 -0.489 -0.258 -0.014],76.54412,-1184.2166,-78.723495,1.00027,372
0.03425156,,-96.24966,-123.68061339942328,-1195.12,0.31295255,37300,8.729141,0.10997996,99.086296,-77.56864,-48.410152,100.0,54.96,1827287,1.0648909,1.4038482,0.98975456,100,4994.811194896698,0.88710815,1.0021131,[-0.501 -0.694 -0.489 -0.258 -0.013],76.9531,-1194.7676,-78.265335,1.0011784,373
0.020641383,,-97.70418,-121.97735010441633,-1186.8574,0.3046658,37400,8.860332,0.10350649,99.139946,-78.5649,-56.252388,100.0,51.74,1832461,1.0520251,1.4032279,0.9953372,100,5010.582973957062,0.9428741,1.001043,[-0.501 -0.695 -0.489 -0.259 -0.015],76.10059,-1186.6771,-78.919685,1.0004828,374
0.010826473,,-96.65439,-119.67648913617735,-1208.0392,0.31191316,37500,9.600774,0.10920832,99.17831,-75.452065,-50.906563,100.0,54.6,1837921,1.0298203,1.4038424,0.99792695,100,5028.210674762726,0.9663975,1.0002595,[-0.501 -0.694 -0.489 -0.26  -0.016],97.80566,-1207.9879,-75.552345,1.0001332,375
0.016270515,,-98.83156,-120.5412725691443,-1244.9697,0.3046614,37600,9.709211,0.10351668,99.13758,-77.71014,-48.970787,100.0,51.75,1843096,1.0377798,1.4029764,0.99692893,100,5044.458780527115,0.94598484,1.000658,[-0.501 -0.694 -0.488 -0.259 -0.015],91.3164,-1244.842,-77.96476,1.0002563,376
0.021828678,,-95.28567,-120.41048925141929,-1199.1128,0.3040922,37700,9.591862,0.103080705,99.12926,-77.75263,-53.25083,100.0,51.53,1848249,1.0682497,1.4041846,0.99589634,100,5060.0597448349,0.94328773,1.001021,[-0.5   -0.694 -0.488 -0.26  -0.016],85.80333,-1198.9221,-78.088066,1.0005282,377
0.011802512,,-94.419464,-121.40949471849397,-1196.2396,0.3100078,37800,10.6252,0.10769141,99.00001,-77.123184,-31.65633,100.0,53.84,1853633,1.0335581,1.4043825,0.99779344,100,5075.719176530838,0.96287924,1.0005156,[-0.502 -0.694 -0.489 -0.259 -0.015],113.15089,-1196.16,-77.27676,1.000184,378
0.04319818,,-97.12336,-121.55629661733651,-1148.8439,0.301873,37900,8.132796,0.10130674,99.22449,-77.95597,-58.90624,100.0,50.61,1858694,1.1246936,1.4029782,0.98128235,100,5090.980557203293,0.8521961,1.0053434,[-0.503 -0.694 -0.489 -0.26  -0.015],68.25323,-1148.0876,-79.28828,1.0026281,379
0.012791103,,-96.859505,-122.92653200856635,-1250.7941,0.31257337,38000,9.955196,0.10973018,99.16867,-77.72348,-50.757374,100.0,54.86,1864180,1.0515126,1.4034113,0.997892,100,5107.721315383911,0.970038,1.0006298,[-0.507 -0.691 -0.488 -0.259 -0.016],94.31845,-1250.7006,-77.907104,1.0001743,380
0.012960385,,-94.83066,-118.97267512994536,-1208.3708,0.3165476,38100,11.516205,0.11295075,99.00024,-73.99275,-26.663595,100.0,56.47,1869827,1.04139,1.402338,0.99814045,100,5124.666817903519,0.96180737,1.000304,[-0.507 -0.69  -0.487 -0.259 -0.015],133.73329,-1208.3083,-74.11601,1.0001748,381
0.012955019,,-92.15938,-121.22786769580955,-1221.9607,0.30741486,38200,9.13123,0.105650194,99.126465,-77.7031,-47.90182,100.0,52.82,1875109,1.0368841,1.4028854,0.99780023,100,5139.946373462677,0.9652639,1.0005671,[-0.507 -0.69  -0.487 -0.259 -0.017],82.86786,-1221.8771,-77.86941,1.0001715,382
0.018429441,,-96.09985,-121.64188029587926,-1206.0687,0.31134516,38300,8.905766,0.10874176,99.00115,-76.9398,-56.540028,100.0,54.36,1880545,1.0419334,1.4033436,0.9953108,100,5156.607677459717,0.9381065,1.0007161,[-0.508 -0.689 -0.487 -0.259 -0.016],84.14288,-1205.9016,-77.23598,1.0003775,383
0.02916461,,-93.062935,-120.71338466704103,-1190.7585,0.3138902,38400,10.248857,0.11073201,99.00022,-75.49771,-35.954617,100.0,55.34,1886079,1.057111,1.4032116,0.992105,100,5173.69864988327,0.91872644,1.0016341,[-0.507 -0.691 -0.487 -0.259 -0.016],109.88033,-1190.4702,-76.05932,1.0008689,384
0.014183856,,-97.12262,-122.77562489645179,-1260.9814,0.3142548,38500,12.494899,0.11109168,99.00001,-77.47117,-16.467361,100.0,55.54,1891633,1.0283952,1.4019998,0.9974137,100,5190.540490150452,0.93253696,1.0004433,[-0.507 -0.692 -0.487 -0.261 -0.016],158.14084,-1260.8939,-77.640114,1.0001832,385
0.011356014,,-96.889435,-120.98324899331362,-1203.7649,0.31156293,38600,10.529517,0.10892886,99.00711,-76.72221,-47.314404,100.0,54.46,1897079,1.0352825,1.4023665,0.9990142,100,5207.349395990372,0.9665033,1.0002137,[-0.507 -0.692 -0.487 -0.26  -0.017],109.403625,-1203.7157,-76.82031,1.0001347,386
0.01663896,,-93.72186,-122.95129380311734,-1232.2415,0.31129366,38700,9.744452,0.108699,99.20955,-77.85615,-42.111885,100.0,54.34,1902513,1.0594158,1.4014546,0.99562985,100,5223.260043621063,0.9529198,1.0010502,[-0.507 -0.692 -0.486 -0.261 -0.017],93.79095,-1232.0667,-78.17698,1.0003886,387
0.008199141,,-97.75468,-121.62332706414978,-1192.9983,0.3150614,38800,9.658897,0.11174469,99.072945,-76.08568,-52.298813,100.0,55.87,1908100,1.0215836,1.4023166,0.99893594,100,5240.249883174896,0.9801186,1.0001612,[-0.507 -0.69  -0.486 -0.26  -0.017],96.19555,-1192.9678,-76.14372,1.0000895,388
0.017664433,,-95.36801,-120.10566733033366,-1239.6172,0.31261754,38900,9.674548,0.109746814,99.053696,-75.49637,-43.965496,100.0,54.86,1913586,1.0526711,1.4033204,0.99509156,100,5256.033342599869,0.9450463,1.001061,[-0.507 -0.691 -0.486 -0.26  -0.017],94.86773,-1239.4404,-75.84613,1.0004342,389
0.011398714,,-97.584076,-121.05010074875263,-1192.8795,0.3143059,39000,10.469531,0.11112909,99.00004,-75.92277,-37.950066,100.0,55.56,1919142,1.031249,1.4039319,0.99866736,100,5272.352662086487,0.9669631,1.0002518,[-0.506 -0.692 -0.486 -0.26  -0.016],109.44401,-1192.8267,-76.02488,1.0001483,390
0.016438205,,-97.64107,-121.57111213890275,-1197.1981,0.31549296,39100,9.554739,0.11207569,99.08307,-75.98192,-47.101154,100.0,56.03,1924745,1.0362757,1.4038411,0.99782175,100,5289.261332035065,0.9371501,1.0005476,[-0.506 -0.692 -0.486 -0.261 -0.015],88.48666,-1197.0864,-76.17332,1.0002732,391
0.012397372,,-95.905396,-124.0291950494289,-1193.1514,0.31372386,39200,9.115435,0.110653244,99.078926,-78.26563,-51.65133,100.0,55.32,1930277,1.0404844,1.4039483,0.99814016,100,5305.649449586868,0.9708838,1.0004038,[-0.507 -0.694 -0.486 -0.261 -0.015],77.550285,-1193.0385,-78.452156,1.0001508,392
0.01918523,,-98.48701,-120.72324404782803,-1208.4476,0.3139762,39300,10.549187,0.110830605,99.08339,-75.527695,-50.41955,100.0,55.4,1935817,1.0518885,1.4052962,0.9941653,100,5321.1254987716675,0.93915087,1.0007457,[-0.507 -0.693 -0.485 -0.261 -0.015],110.541016,-1208.1863,-75.96082,1.0004561,393
0.012924081,,-95.988556,-122.87660809923375,-1247.0192,0.3206185,39400,11.436133,0.11631117,99.06486,-75.88406,-37.62194,100.0,58.15,1941632,1.0424141,1.4052463,0.9981367,100,5337.9767508506775,0.95891297,1.0004826,[-0.508 -0.695 -0.487 -0.261 -0.014],131.17741,-1246.9536,-76.01045,1.0001712,394
0.013068064,,-94.40099,-121.53287699443719,-1234.3838,0.31375536,39500,10.270802,0.11067597,99.000084,-76.21142,-34.54788,100.0,55.33,1947165,1.0441853,1.4056163,0.9955758,100,5353.484097242355,0.9412517,1.0006701,[-0.508 -0.694 -0.486 -0.261 -0.014],108.29066,-1234.2181,-76.48354,1.0002362,395
0.02309611,,-94.48325,-120.08247573202816,-1224.7092,0.31113237,39600,10.352913,0.10856758,99.08488,-75.77406,-45.287655,100.0,54.27,1952592,1.0562315,1.404275,0.99459213,100,5369.003648996353,0.9378101,1.0014099,[-0.508 -0.692 -0.486 -0.261 -0.013],108.22966,-1224.5178,-76.15889,1.0006585,396
0.024447149,,-96.87205,-119.80585762826311,-1210.4333,0.31075722,39700,10.833838,0.10825461,99.00002,-75.69442,-42.868305,100.0,54.11,1958003,1.0479382,1.403864,0.9941251,100,5384.10263967514,0.9061942,1.0013634,[-0.51  -0.692 -0.486 -0.26  -0.015],107.71214,-1210.1604,-76.1785,1.0007389,397
0.019803653,,-96.7211,-120.83691787675674,-1217.3853,0.31203195,39800,10.209966,0.109295465,99.159164,-76.215256,-51.7393,100.0,54.64,1963467,1.0545217,1.4042974,0.9962893,100,5399.348721504211,0.93825114,1.0007086,[-0.511 -0.693 -0.487 -0.26  -0.015],108.57586,-1217.2721,-76.43121,1.000308,398
0.009930267,,-94.7482,-122.06096345457706,-1227.0317,0.31447965,39900,9.711579,0.11126686,99.081566,-76.95614,-50.39289,100.0,55.63,1969030,1.0179447,1.4041883,0.99809724,100,5414.501872777939,0.9661134,1.0001928,[-0.511 -0.693 -0.487 -0.261 -0.015],97.83732,-1226.9707,-77.05806,1.0000888,399
0.014178678,,-94.33611,-121.47725844179499,-1238.0917,0.31420994,40000,10.685331,0.11105148,99.03138,-76.438805,-34.682877,100.0,55.52,1974582,1.0346041,1.4052503,0.9974372,100,5428.9161241054535,0.9615271,1.000415,[-0.512 -0.694 -0.488 -0.261 -0.015],119.24916,-1238.0132,-76.594154,1.0001961,400
0.02125937,,-96.02503,-119.55178928468608,-1184.3634,0.308153,40100,10.612779,0.10620641,99.00176,-76.087585,-43.157402,100.0,53.09,1979891,1.0771718,1.4041886,0.9959439,100,5442.070068597794,0.94423234,1.0012639,[-0.512 -0.694 -0.488 -0.261 -0.014],109.35787,-1184.1914,-76.42567,1.0005268,401
0.011799177,,-93.29918,-119.4335986137245,-1219.0753,0.31467688,40200,10.800626,0.11143002,99.05996,-74.86096,-40.124653,100.0,55.71,1985462,1.0489992,1.404846,0.99777687,100,5454.444710731506,0.9684637,1.0003521,[-0.512 -0.693 -0.487 -0.261 -0.015],121.118614,-1219.0145,-74.98403,1.0001557,402
0.012276418,,-96.18704,-121.20866530264026,-1204.5095,0.3087037,40300,9.546354,0.10666828,99.04003,-77.45347,-47.075993,100.0,53.33,1990795,1.0481094,1.4053856,0.9987703,100,5467.593708753586,0.9713923,1.0003667,[-0.511 -0.693 -0.487 -0.261 -0.014],90.05249,-1204.4532,-77.56489,1.0001345,403
