StdIW,Weights,TimeElapsed,MinD2w0t,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,EmpiricalD2,Iteration,MeanIW,MeanEntropy,EpLenMean,InitialReturnStd,InitialReturnMin,MaxIW,MinIW,MaxD2w0t,ReturnMeanIW,MeanD2w0t,J_sample_variance,StdD2w0t,EpRewMean,EpisodesSoFar,TimestepsSoFar,InitialReturnMax,Bound,EpThisIter
0.52336466,[ 0.066  0.987 -0.756 -0.159 -1.769],3353.739824295044,,100.0,99.37496,-93.71596,-95.55616,323.56705,248,0.24532206,-0.35171965,16.22,2.6627786,-97.41845,11.0805435,3.0041252e-05,1232.7997,-26.934278,1.1774083,1827.1315,18.857239,-108.30493052061821,24800,409946,-81.83353,-42.7657,100
0.75664914,[ 0.09   1.008 -0.754 -0.162 -1.771],3370.884191274643,,100.0,99.38987,-93.50297,-95.2747,4.500838,249,0.8375464,-0.3449692,16.05,2.6400874,-97.74897,7.0706215,0.0072625447,113.98978,-78.92366,0.05410256,4591.477,0.69480777,-107.89320395320152,24900,411551,-82.55847,-83.848564,100
1.8832827,[ 0.089  0.996 -0.752 -0.176 -1.764],3385.981170654297,,100.0,99.39965,-93.29356,-95.0192,4.8505144,250,0.8531716,-0.34475005,16.2,2.5510762,-97.76478,17.71349,0.015862636,7.2380295,-80.194405,0.06611438,28652.336,0.42302784,-107.78881586169389,25000,413171,-81.85733,-83.174835,100
1.11167,[ 0.096  0.999 -0.761 -0.176 -1.764],3401.6854634284973,,100.0,99.391716,-94.00149,-95.58234,269.42056,251,0.47380808,-0.34255835,15.93,2.0884423,-97.57532,13.285564,5.9029597e-05,819.91785,-47.105698,1.29143,9607.579,18.046469,-108.35188567483473,25100,414764,-88.238396,-63.21885,100
0.8605405,[ 0.093  0.99  -0.745 -0.175 -1.762],3417.2743706703186,,100.0,99.38112,-93.206924,-94.952675,99.653496,252,0.6337018,-0.34127942,16.13,3.1044452,-97.303185,11.065023,1.3685039e-05,942.21564,-61.08261,0.87953454,5594.524,15.628523,-107.63922205382669,25200,416377,-80.82033,-72.693054,100
1.0577581,[ 0.096  0.977 -0.749 -0.157 -1.76 ],3433.2451305389404,,100.0,99.37357,-93.069824,-95.012825,199.47467,253,0.4697731,-0.34341133,16.72,2.8657506,-97.30836,11.413957,0.00015379587,795.6855,-45.861244,0.9070311,8528.234,13.394404,-108.03160760415395,25300,418049,-84.077126,-58.87538,100
1.6173079,[ 0.07   0.98  -0.729 -0.158 -1.762],3447.201786518097,,100.0,99.34127,-93.116516,-94.82198,99.1098,254,0.55490494,-0.3458605,16.62,2.715902,-97.57217,32.01656,7.811065e-05,292.01718,-53.831253,0.60671705,19905.86,7.448517,-107.98776533906928,25400,419711,-81.62019,-65.64632,100
0.41477212,[ 0.073  0.989 -0.74  -0.163 -1.765],3461.298759460449,,100.0,99.38751,-93.76584,-95.53733,1.1620919,255,0.97284263,-0.34292862,15.7,2.349071,-97.279594,3.1745129,0.26573464,1.8002146,-91.48743,0.03313511,1423.6971,0.1845148,-107.87871843699351,25500,421281,-85.36839,-93.37011,100
1.1216642,[ 0.072  0.997 -0.737 -0.161 -1.762],3477.170180082321,,100.0,99.36661,-93.85028,-95.65351,12.91159,256,0.7570992,-0.34399402,16.29,2.5770211,-97.706726,14.361853,0.0002773833,82.07283,-72.60757,0.17005777,10156.288,1.9289241,-108.51634788793737,25600,422910,-82.48809,-79.115685,100
1.1223664,[ 0.074  0.993 -0.732 -0.147 -1.763],3491.0552270412445,,100.0,99.40756,-93.79949,-95.531364,98.39295,257,0.67782485,-0.3429228,15.99,2.4403028,-97.21445,12.941986,2.5179668e-05,557.5104,-65.84286,0.6702412,9758.93,11.209411,-108.17771186014957,25700,424509,-87.33405,-76.980194,100
1.1940324,[ 0.073  0.981 -0.727 -0.138 -1.762],3505.8874249458313,,100.0,99.34748,-93.48855,-95.17316,189.39159,258,0.45035407,-0.34084243,16.38,2.8680558,-97.600266,20.342426,8.0577855e-05,728.5331,-44.317905,0.71377546,10312.88,10.707828,-108.20007964563305,25800,426147,-83.18606,-58.87613,100
0.65341866,[ 0.092  0.999 -0.73  -0.134 -1.76 ],3519.8804264068604,,100.0,99.368,-93.70463,-95.36308,62.96125,259,0.58437455,-0.34145936,16.06,2.50172,-97.42966,7.134912,0.0032701297,1484.5635,-55.561943,1.0552224,3494.9048,27.937895,-108.12960694993167,25900,427753,-86.736374,-65.71814,100
0.9542845,[ 0.091  1.014 -0.704 -0.155 -1.76 ],3537.4217944145203,,100.0,99.36997,-93.395706,-95.05507,94.6614,260,0.60031414,-0.34250048,16.51,2.715096,-97.22366,9.337137,0.00045917288,803.13385,-58.35738,0.8544475,6999.0967,14.608331,-108.18894639807002,26000,429404,-85.16004,-69.01919,100
1.3065529,[ 0.093  1.021 -0.704 -0.174 -1.761],3552.4888212680817,,100.0,99.37425,-93.51752,-95.45897,13.073834,261,0.78577673,-0.33608532,16.1,2.7480967,-97.032,11.882907,0.0026099856,152.33543,-73.72621,0.14325121,13372.832,2.2307322,-107.94568354876678,26100,431014,-81.27169,-79.29689,100
1.5634677,[ 0.075  1.028 -0.686 -0.186 -1.755],3568.1237704753876,,100.0,99.366005,-92.653564,-94.35655,84.3916,262,0.65943736,-0.33824563,17.02,2.9686282,-97.072784,31.206463,0.00089485967,520.00757,-62.04339,0.46188217,18065.041,6.888513,-107.82997263771718,26200,432716,-82.78614,-74.296,100
0.619024,[ 0.085  1.03  -0.706 -0.18  -1.757],3583.0574593544006,,100.0,99.41489,-93.596825,-95.17477,50.819836,263,0.5407677,-0.34213555,16.23,2.4129517,-97.50535,9.126264,0.0002473499,1244.5576,-52.75401,0.4040488,3006.3223,8.5800495,-108.15209646896965,26300,434339,-85.023224,-62.797546,100
0.8912495,[ 0.076  1.018 -0.707 -0.211 -1.761],3597.7294631004333,,100.0,99.3758,-93.84908,-95.53336,75.45835,264,0.64388037,-0.34627807,15.96,2.3085964,-97.65731,8.548515,9.705595e-05,608.20264,-62.792835,0.81528187,6528.1157,12.806347,-108.17864018660133,26400,435935,-87.430336,-72.93062,100
0.7373173,[ 0.089  1.008 -0.714 -0.238 -1.765],3612.4773614406586,,100.0,99.38168,-93.588844,-95.35685,75.96341,265,0.6181872,-0.34780833,15.7,2.8325677,-97.518105,10.801097,0.0006449223,1942.4509,-59.087738,0.62647533,4081.4722,15.112869,-107.66705522709788,26500,437505,-82.91858,-67.65854,100
1.4213903,[ 0.086  0.993 -0.728 -0.216 -1.767],3628.017519712448,,100.0,99.40386,-93.4422,-95.073944,389.98547,266,0.5905238,-0.34328398,16.33,2.4682517,-97.503975,14.600754,0.0007271748,9630.592,-57.73892,1.082451,15977.465,64.793755,-108.08082665929989,26600,439138,-86.518845,-70.93739,100
1.032198,[ 0.124  1.01  -0.722 -0.209 -1.762],3643.3934519290924,,100.0,99.36371,-93.128815,-94.80421,56.20964,267,0.7010673,-0.3396935,16.2,2.9225268,-97.19813,12.014437,0.001654957,184.98608,-67.35737,0.49042067,8608.076,5.980498,-107.60853564245994,26700,440758,-82.17358,-76.48882,100
0.7643333,[ 0.132  1.009 -0.733 -0.223 -1.759],3657.4322485923767,,100.0,99.37125,-93.48255,-95.37748,19.846987,268,0.6930194,-0.34008777,16.43,2.5886834,-97.893234,4.9492836,0.0034183983,152.63013,-66.193115,0.26059937,4654.1113,3.2955067,-108.21802858441383,26800,442401,-85.89925,-74.280685,100
1.262391,[ 0.135  1.    -0.744 -0.2   -1.759],3673.417949438095,,100.0,99.3594,-93.50388,-95.26234,176.77504,269,0.5639,-0.34301746,16.61,2.8443341,-97.46774,16.715738,0.0008259001,3816.596,-55.156826,0.6416055,12350.492,27.472069,-108.42142076629916,26900,444062,-82.27862,-69.16809,100
0.81552947,[ 0.125  0.974 -0.749 -0.205 -1.762],3688.041066646576,,100.0,99.36739,-93.616844,-95.26964,72.07788,270,0.44878954,-0.3455743,15.77,2.5872793,-97.783936,9.027039,0.00038843084,484.45886,-43.9352,0.64697117,5350.1836,8.98438,-107.76011804366519,27000,445639,-81.95326,-56.487003,100
0.96021104,[ 0.128  0.967 -0.776 -0.2   -1.765],3703.446656227112,,100.0,99.36521,-93.866486,-95.50434,22.891468,271,0.7023275,-0.35570726,16.25,2.3796945,-97.576256,73.124176,0.0009599623,368.67444,-68.24634,0.32638007,6293.651,5.9443474,-108.48470695498716,27100,447264,-83.3396,-75.38269,100
0.827855,[ 0.117  0.973 -0.764 -0.226 -1.775],3714.900090932846,,100.0,99.388954,-93.326515,-95.05293,125.93206,272,0.44318926,-0.35622397,16.22,3.1250372,-97.22973,15.114458,6.992091e-05,325.31497,-43.96705,0.6271186,5085.43,8.440078,-107.83694459340855,27200,448886,-79.898766,-56.620148,100
0.9103967,[ 0.109  0.959 -0.758 -0.223 -1.775],3727.578557252884,,100.0,99.381195,-93.80569,-95.51435,192.19543,273,0.42875353,-0.3574446,16.03,2.7878668,-97.78474,40.86003,0.00030938294,485.99008,-43.290062,0.8006108,6062.117,11.152985,-108.19008657046524,27300,450489,-85.27948,-57.8588,100
1.5890826,[ 0.119  0.974 -0.766 -0.221 -1.776],3743.0488822460175,,100.0,99.34988,-93.12342,-94.89166,70.33877,274,0.6206839,-0.3574494,16.29,3.0457535,-97.54928,13.310065,0.0007341054,199.36938,-59.12704,0.43378624,19631.12,4.9401174,-107.68154384831017,27400,452118,-80.07988,-69.86798,100
0.9227833,[ 0.112  0.968 -0.753 -0.219 -1.776],3753.6231627464294,,100.0,99.38894,-93.54216,-95.29024,115.253,275,0.4863725,-0.35401094,15.89,2.5791793,-97.7037,14.21513,0.00069445104,678.7175,-47.73975,0.5775444,6677.433,7.396938,-107.78244284946115,27500,453707,-79.71825,-62.350563,100
0.9051812,[ 0.103  0.96  -0.739 -0.219 -1.773],3765.3725304603577,,100.0,99.342545,-93.26597,-94.995605,1.9945326,276,0.92957264,-0.35498613,16.51,3.0888681,-97.55393,5.777405,0.049807526,4.0859737,-86.86218,0.04817896,6641.899,0.2718863,-108.0377913532765,27600,455358,-82.19661,-89.20355,100
1.093212,[ 0.106  0.956 -0.751 -0.218 -1.774],3779.34437417984,,100.0,99.37473,-93.11367,-94.74561,262.19373,277,0.47689077,-0.35704386,16.75,2.8428464,-96.919945,21.225801,0.00015327343,705.84607,-46.79263,1.1917672,8599.515,16.042204,-108.09330517657322,27700,457033,-84.53768,-63.14769,100
0.6940901,[ 0.097  0.948 -0.737 -0.217 -1.776],3791.636412382126,,100.0,99.37614,-93.020905,-94.96711,93.0204,278,0.38998237,-0.35788363,16.98,2.777476,-97.816986,10.484764,0.000575643,239.42038,-39.076874,0.5289613,3495.684,6.2350826,-108.21037430243892,27800,458731,-83.82369,-51.029797,100
1.1191015,[ 0.103  0.957 -0.748 -0.218 -1.777],3806.253469467163,,100.0,99.39221,-93.476524,-95.15528,70.14021,279,0.6282196,-0.35507062,16.0,2.668833,-97.20925,11.056426,0.000734952,682.12946,-60.390102,0.5965119,9618.767,9.927921,-107.82406625495831,27900,460331,-84.4684,-69.71181,100
1.6678641,[ 0.104  0.945 -0.749 -0.203 -1.774],3821.2974960803986,,100.0,99.39794,-93.74996,-95.66632,144.11124,280,0.48187882,-0.35769233,16.34,2.6895258,-97.56006,25.840176,0.00019853414,396.40698,-47.606846,0.5495418,21023.895,7.7918887,-108.43223628589553,28000,461965,-84.13827,-58.853672,100
0.68138075,[ 0.074  0.935 -0.743 -0.206 -1.777],3834.7294080257416,,100.0,99.363045,-93.12995,-94.95929,4.9641404,281,0.8654944,-0.35218278,16.27,2.876442,-96.917076,4.868726,0.0007970106,141.71457,-80.90518,0.06932896,3719.1443,0.99601054,-107.66645059631256,28100,463592,-80.95819,-86.9577,100
1.4478184,[ 0.072  0.936 -0.756 -0.193 -1.771],3845.817204475403,,100.0,99.39987,-93.30203,-95.07709,338.60297,282,0.54042053,-0.36190587,16.51,2.76706,-97.5936,11.635836,4.9712646e-05,3229.886,-52.932835,1.5153384,15799.79,30.351772,-108.09569650576368,28200,465243,-81.218605,-68.993546,100
0.9302938,[ 0.083  0.961 -0.751 -0.2   -1.781],3861.344501018524,,100.0,99.36679,-93.27681,-94.877365,90.28299,283,0.5633976,-0.36105636,16.22,2.9230895,-97.4692,21.259254,0.00038016267,2578.1956,-54.635014,0.37259004,6624.756,16.608122,-107.79262304188218,28300,466865,-84.928055,-60.99735,100
1.041098,[ 0.058  0.955 -0.743 -0.214 -1.78 ],3874.2052352428436,,100.0,99.3794,-93.621605,-95.40543,398.14066,284,0.40285617,-0.36010745,16.69,3.0446956,-97.719894,33.069344,0.00074638944,1442.5884,-40.614464,1.483355,8167.2974,24.14743,-108.63072027419017,28400,468534,-83.414375,-56.817997,100
2.1330981,[ 0.028  0.953 -0.728 -0.217 -1.779],3888.263557910919,,100.0,99.36379,-93.0217,-94.75078,117.4034,285,0.67398506,-0.3776922,16.75,3.0100248,-97.785,34.31572,0.000120529294,293.86102,-63.38749,0.67930657,31908.926,8.061458,-108.00301853466219,28500,470209,-79.7219,-76.39703,100
0.63082796,[ 0.019  0.95  -0.712 -0.213 -1.797],3904.0059521198273,,100.0,99.363174,-93.90499,-95.53935,154.29,286,0.35764727,-0.38004273,15.98,2.3183339,-97.7248,15.512775,0.00015116448,420.72656,-36.93476,0.65523183,2936.086,8.7277975,-108.25356845370656,28600,471807,-87.8853,-49.285686,100
0.68488985,[ 0.004  0.937 -0.705 -0.213 -1.799],3917.7512514591217,,100.0,99.3798,-93.20226,-95.06913,20.761084,287,0.6296151,-0.38037765,16.15,3.0219223,-97.382614,6.4759374,0.0056479042,616.9015,-59.095257,0.36694244,3747.1812,9.473607,-107.64769763379492,28700,473422,-81.59181,-68.16609,100
2.1701322,[ 0.013  0.925 -0.723 -0.193 -1.799],3932.17911696434,,100.0,99.373856,-93.58015,-95.33744,57.178734,288,0.6734052,-0.38280597,16.44,2.9316578,-97.55921,21.093807,0.0012990185,160.11205,-64.21164,0.3884171,35186.44,4.37684,-108.34955951226138,28800,475066,-81.08117,-74.48322,100
1.267883,[ 0.017  0.931 -0.735 -0.197 -1.802],3947.5471568107605,,100.0,99.382744,-93.472664,-95.17876,114.51088,289,0.57880306,-0.3855175,16.24,2.5459664,-97.364174,11.8713875,0.002464105,851.063,-56.513725,0.7384339,13129.535,12.599492,-108.02656260895604,28900,476690,-87.111595,-66.9214,100
0.7299769,[ 0.028  0.948 -0.729 -0.209 -1.804],3961.8854699134827,,100.0,99.43062,-94.0363,-95.64928,304.92526,290,0.38935375,-0.38785568,16.18,2.1117072,-97.52841,10.326988,0.00042747607,774.046,-40.18142,1.1803894,3981.8552,17.962341,-108.62907403116988,29000,478308,-88.30132,-55.118187,100
0.7171172,[ 0.018  0.927 -0.726 -0.21  -1.807],3974.668482065201,,100.0,99.369835,-92.691345,-94.44046,4.69969,291,0.83371365,-0.38679668,16.99,3.4223802,-97.140526,6.3784513,0.028785836,132.64694,-78.09017,0.07390673,4068.3057,0.9614144,-107.84562654215762,29100,480007,-81.88337,-83.7765,100
1.3379762,[ 0.026  0.936 -0.722 -0.197 -1.806],3986.703333377838,,100.0,99.36831,-93.07496,-94.84409,28.757465,292,0.777105,-0.38743055,16.4,3.257898,-97.69623,12.274231,0.001777208,180.15164,-74.307625,0.2981796,14369.283,3.755624,-107.73539482180371,29200,481647,-81.33677,-80.79281,100
1.4214479,[ 0.027  0.944 -0.72  -0.211 -1.806],3998.5833156108856,,100.0,99.38585,-93.354385,-95.03438,124.546326,293,0.5184803,-0.3850085,16.25,2.4549832,-97.484276,13.19206,0.00021275142,360.79675,-50.92946,0.70148265,15682.098,9.068365,-107.90310692430494,29300,483272,-87.57053,-63.858437,100
1.1486619,[ 0.034  0.95  -0.734 -0.215 -1.804],4012.833697080612,,100.0,99.3633,-93.53313,-95.16311,180.09335,294,0.39470622,-0.38256878,16.07,2.8154545,-97.3908,11.601907,0.00054327585,810.9798,-39.050285,0.7047417,9721.906,11.410807,-107.96378945205078,29400,484879,-82.52462,-50.6901,100
0.7788082,[ 0.026  0.931 -0.729 -0.221 -1.802],4028.935829639435,,100.0,99.36927,-93.47308,-95.247894,199.29456,295,0.3915864,-0.38517588,16.29,3.2251494,-97.47985,25.166744,5.986222e-05,495.4419,-38.556316,0.9100003,4313.076,11.821051,-108.08092020732512,29500,486508,-80.96761,-51.954723,100
0.86862624,[ 0.048  0.929 -0.748 -0.22  -1.804],4044.821460008621,,100.0,99.36177,-93.10019,-94.99189,6.5282154,296,0.7365169,-0.38753372,16.7,2.9825165,-97.58857,14.182942,0.01998156,80.15568,-69.52504,0.099541865,6028.69,1.0585778,-108.03397139613232,29600,488178,-80.8521,-75.450485,100
1.9596795,[ 0.041  0.935 -0.73  -0.23  -1.806],4059.1326916217804,,100.0,99.38662,-93.580635,-95.39529,57.803314,297,0.65479785,-0.38535762,16.03,2.7263746,-97.5699,29.614756,0.0005074066,112.858444,-63.190563,0.27215317,29947.023,3.1629765,-107.97016789649427,29700,489781,-81.110886,-70.31691,100
1.2709407,[ 0.066  0.944 -0.735 -0.23  -1.804],4074.781597852707,,100.0,99.3695,-93.49351,-95.4857,127.5012,298,0.60211194,-0.38466316,16.32,2.7814445,-97.5107,16.0992,0.0013151327,3052.8022,-58.537975,0.6920442,12850.738,18.08743,-108.145134523392,29800,491413,-82.60558,-69.84551,100
1.2162083,[ 0.071  0.967 -0.727 -0.239 -1.804],4087.6552817821503,,100.0,99.35466,-93.24401,-94.876114,28.900312,299,0.7269527,-0.38948253,16.59,2.739746,-97.15299,8.779902,0.0010977625,265.58322,-68.63375,0.15908876,11618.768,2.8827264,-108.10383306855836,29900,493072,-85.06487,-73.571556,100
0.8190683,[ 0.064  0.948 -0.727 -0.255 -1.808],4101.377475500107,,100.0,99.35801,-93.73906,-95.44848,36.799397,300,0.6476331,-0.38932568,16.14,2.8659477,-97.57723,7.1572003,0.00061455223,959.3626,-61.860657,0.46194082,5332.0933,11.513609,-108.2376319573133,30000,494686,-80.346725,-71.10809,100
0.712828,[ 0.069  0.944 -0.748 -0.237 -1.808],4117.4641726017,,100.0,99.375114,-93.49221,-95.265625,1.4934578,301,0.90424013,-0.39111957,16.17,2.8613045,-97.52965,6.358157,0.06678865,4.170573,-85.26658,0.04124949,4026.0508,0.23554887,-107.99649239605203,30100,496303,-82.17585,-87.604164,100
0.77125823,[ 0.071  0.946 -0.745 -0.229 -1.81 ],4129.909870624542,,100.0,99.38541,-93.425,-95.083786,33.02604,302,0.5849572,-0.3933359,16.43,2.6433077,-97.91006,5.858715,0.0014858329,641.00085,-56.11958,0.21678934,4660.703,5.1790032,-108.15136206033168,30200,497946,-84.77845,-65.650894,100
0.7404119,[ 0.062  0.933 -0.746 -0.253 -1.812],4146.353240966797,,100.0,99.365456,-93.37498,-95.130424,374.5926,303,0.41459116,-0.39819208,16.57,3.2772162,-97.47586,12.208133,0.00033508852,22621.826,-41.71894,1.2650967,4147.9727,104.13632,-108.23564905948653,30300,499603,-80.76461,-53.806175,100
0.8841007,[ 0.042  0.908 -0.759 -0.247 -1.817],4163.380638599396,,100.0,99.37378,-93.43024,-95.0579,240.68156,304,0.4434474,-0.39890552,16.03,2.667978,-97.64388,22.51331,0.00028140238,1217.0615,-43.55133,0.9347637,6106.6104,17.413258,-107.81014270231597,30400,501206,-84.62203,-56.77343,100
0.80134434,[ 0.033  0.895 -0.748 -0.255 -1.818],4180.222996234894,,100.0,99.33822,-93.25638,-94.94043,63.779186,305,0.5862188,-0.39819965,16.63,2.970644,-97.565796,9.768644,0.00040402915,508.08173,-57.20173,0.61499643,5147.73,9.46596,-108.16397771547079,30500,502869,-81.97528,-67.10646,100
0.85302913,[ 0.032  0.905 -0.745 -0.272 -1.817],4193.872357606888,,100.0,99.377495,-93.14823,-94.85568,163.46835,306,0.38729265,-0.40022615,16.73,3.0079958,-97.651024,64.432365,0.0003267732,471.07974,-38.43786,0.79138255,3890.759,10.365174,-108.11295192234275,30600,504542,-82.39922,-52.897465,100
0.5794907,[ 0.025  0.893 -0.736 -0.272 -1.819],4207.889386415482,,100.0,99.37993,-92.83708,-94.74653,169.56761,307,0.30665913,-0.40208063,17.01,3.0136716,-97.21089,26.104229,0.00023927676,398.36517,-31.53262,0.7079578,2003.1791,9.32072,-108.04202002245397,30700,506243,-81.58038,-43.83346,100
0.9177683,[ 0.042  0.903 -0.744 -0.271 -1.821],4219.527093172073,,100.0,99.35855,-93.06975,-94.72507,192.1675,308,0.5205582,-0.4114545,16.63,3.027521,-97.384674,14.248896,0.00014509326,1470.6025,-50.415176,0.8898063,6446.9854,17.04258,-107.92534734760055,30800,507906,-81.96364,-65.57671,100
1.5446796,[ 0.045  0.893 -0.727 -0.282 -1.83 ],4232.3002552986145,,100.0,99.38112,-92.67168,-94.34988,217.2948,309,0.4792589,-0.41511735,16.94,2.828305,-97.20356,71.36894,0.00035805328,635.49115,-46.30272,0.9233692,16476.605,12.323854,-107.78794170832725,30900,509600,-83.94654,-61.090347,100
0.80106515,[ 0.034  0.884 -0.715 -0.284 -1.834],4246.513819217682,,100.0,99.39044,-93.857956,-95.703255,31.473848,310,0.70568734,-0.4152835,16.38,2.4428596,-97.39138,9.438132,0.0011365678,194.2361,-68.34579,0.31240642,5093.4985,4.3600755,-108.60501770336863,31000,511238,-82.61671,-76.3651,100
1.2685825,[ 0.037  0.876 -0.712 -0.271 -1.834],4259.366533279419,,100.0,99.40161,-93.61521,-95.472694,143.31148,311,0.50401694,-0.41602165,16.23,2.693517,-97.53254,23.49067,0.00046302585,465.2382,-49.438206,0.7220757,12316.173,8.73922,-108.18606886661344,31100,512861,-81.16925,-62.68499,100
2.0174646,[ 0.051  0.877 -0.729 -0.27  -1.835],4275.463184595108,,100.0,99.411575,-93.35584,-95.2806,73.73578,312,0.7194543,-0.41381827,16.28,2.656195,-97.34935,27.139168,0.00083739066,196.92859,-69.13807,0.36703,32037.555,4.2292705,-107.94087427232247,31200,514489,-80.37647,-78.291306,100
0.99489427,[ 0.065  0.885 -0.74  -0.269 -1.833],4289.740387201309,,100.0,99.376686,-93.286095,-94.98569,254.36266,313,0.45429343,-0.41625965,16.02,2.6640577,-97.27023,23.032295,3.86789e-05,744.9983,-44.541435,1.141852,7559.178,17.762114,-107.61496078798154,31300,516091,-83.27315,-59.094685,100
0.6404264,[ 0.077  0.896 -0.747 -0.273 -1.835],4302.6053421497345,,100.0,99.35317,-93.629486,-95.26128,133.08383,314,0.3443005,-0.41623574,16.11,2.6629581,-97.41188,6.884445,0.0019731356,466.04306,-35.39435,0.6419061,2980.3286,8.389832,-108.08431775827374,31400,517702,-86.67176,-48.052837,100
0.25136244,[ 0.07   0.885 -0.737 -0.273 -1.835],4317.856436014175,,100.0,99.356995,-93.2435,-95.05672,1.0588685,315,0.9908878,-0.41602048,16.36,2.8357203,-97.11403,2.2174742,0.56794477,1.1639744,-92.40319,0.033214796,512.9796,0.18062444,-107.8857065670757,31500,519338,-81.56019,-94.25309,100
0.89476067,[ 0.063  0.885 -0.736 -0.274 -1.835],4331.946087360382,,100.0,99.37797,-93.402275,-95.234,13.211979,316,0.6352545,-0.41855258,16.08,2.8947344,-97.30022,7.321767,0.00045855847,171.38162,-60.642708,0.105241895,6298.7256,1.4483261,-107.80608691568726,31600,520946,-83.03154,-66.66458,100
1.0396478,[ 0.081  0.885 -0.748 -0.264 -1.838],4346.928129434586,,100.0,99.40221,-93.59671,-95.39373,63.972813,317,0.7205775,-0.40847054,16.21,2.437673,-97.04888,10.2404585,0.00070803333,3928.468,-67.80243,0.31470388,7818.4224,19.874737,-108.14252906566571,31700,522567,-83.562,-74.24125,100
1.3054465,[ 0.038  0.88  -0.757 -0.251 -1.827],4362.309624910355,,100.0,99.38263,-93.60198,-95.33546,251.21289,318,0.5313073,-0.41137847,16.35,2.578178,-97.206924,16.491144,3.8699083e-05,1115.2957,-51.844593,1.0866386,13079.504,14.666706,-108.2773780815809,31800,524202,-81.9979,-70.16481,100
1.5410933,[ 0.025  0.875 -0.741 -0.252 -1.83 ],4377.197769880295,,100.0,99.35628,-93.019104,-94.78605,190.76715,319,0.5634334,-0.41227478,16.33,3.2498279,-97.3696,21.64002,0.00015892579,879.0548,-54.327103,0.8868112,17925.266,13.819348,-107.60214810461082,31900,525835,-78.97925,-68.00165,100
0.9972626,[ 0.015  0.852 -0.746 -0.249 -1.831],4391.909551858902,,100.0,99.378555,-93.240166,-95.03606,64.16295,320,0.6844203,-0.41121063,16.57,2.960528,-97.67447,9.486179,0.0026561876,633.92615,-65.34562,0.6315173,7721.664,10.093454,-108.07491282323537,32000,527492,-80.35733,-75.80029,100
1.07944,[ 0.013  0.842 -0.755 -0.227 -1.83 ],4407.729608297348,,100.0,99.35805,-93.90516,-95.53936,59.91119,321,0.67118716,-0.41365242,15.94,2.4896276,-97.4936,11.269281,0.00020172235,1475.7383,-64.27617,0.42319617,9204.397,13.690153,-108.24387876879217,32100,529086,-82.46403,-70.71034,100
1.053231,[ 0.007  0.836 -0.744 -0.246 -1.833],4422.847023010254,,100.0,99.38408,-93.866745,-95.475975,274.2834,322,0.38913774,-0.416254,16.13,2.380287,-97.50078,19.483566,2.4377709e-05,995.4704,-39.71888,1.100032,8906.753,16.5744,-108.3765380931534,32200,530699,-86.19453,-54.56955,100
0.94929445,[-1.349e-03  8.242e-01 -7.313e-01 -2.519e-01 -1.835e+00],4440.269339799881,,100.0,99.393234,-93.4648,-95.149345,43.66926,323,0.67949307,-0.41586196,16.43,2.587152,-97.37484,37.376434,0.0021262374,219.77669,-65.92805,0.46338528,6875.2905,5.913825,-108.19615291390147,32300,532342,-82.626335,-75.74168,100
0.6438603,[-1.626e-03  8.261e-01 -7.394e-01 -2.655e-01 -1.835e+00],4454.064717292786,,100.0,99.39341,-93.52866,-95.15443,21.334583,324,0.6458995,-0.41203508,15.81,2.6136587,-97.453285,5.3679624,0.0017073159,176.76866,-62.128582,0.30358663,3473.9785,4.109769,-107.68384342520196,32400,533923,-83.73733,-70.87196,100
1.667853,[ 0.003  0.828 -0.735 -0.247 -1.831],4466.386132478714,,100.0,99.41415,-93.339676,-95.07236,50.408424,325,0.5421227,-0.41208512,16.61,2.6436472,-97.45311,14.272971,0.0008779826,184.8883,-53.13814,0.31341296,21428.855,3.298428,-108.22785694113449,32500,535584,-82.96809,-62.244556,100
1.084045,[ 0.008  0.836 -0.747 -0.246 -1.831],4477.595900297165,,100.0,99.370705,-93.38744,-95.093666,99.109695,326,0.4787486,-0.4129939,16.35,2.464804,-97.676346,15.10691,7.3945004e-05,341.79117,-47.376186,0.5488147,9205.542,6.358794,-108.03531130285761,32600,537219,-83.980415,-59.891396,100
0.92864686,[ 2.408e-04  8.306e-01 -7.323e-01 -2.451e-01 -1.832e+00],4492.980448484421,,100.0,99.350525,-93.22546,-94.93048,201.39522,327,0.56123114,-0.4188558,16.46,3.366255,-97.5756,10.18803,0.00010344478,3109.758,-54.02095,1.1240085,6748.7217,27.790545,-107.95935090782073,32700,538865,-80.81687,-66.32712,100
1.5543133,[-0.021  0.808 -0.751 -0.229 -1.838],4510.54488658905,,100.0,99.37473,-93.44123,-95.01422,47.590347,328,0.62184155,-0.4245794,16.04,2.2786717,-97.68789,15.555423,0.00043026527,355.48895,-60.07166,0.22731832,20287.27,3.9118087,-107.81276337788884,32800,540469,-86.47862,-66.185074,100
0.94411063,[-0.028  0.79  -0.748 -0.24  -1.844],4524.372102737427,,100.0,99.358116,-93.173996,-94.939354,131.72696,329,0.40470392,-0.42556036,16.05,2.739298,-97.60664,28.737665,2.8716948e-05,279.29175,-40.285835,0.61564875,6537.509,7.709372,-107.50559188383639,32900,542074,-80.359634,-52.4974,100
