EpRewMean,MaxIW,MinD2w0t,MeanD2w0t,EmpiricalD2,TimestepsSoFar,Iteration,StdD2w0t,InitialBound,MaxD2w0t,MeanEntropy,ReturnStepMax,Bound,Weights,InitialReturnMin,EpLenMean,InitialReturnStd,InitialReturnMax,TimeElapsed,EpThisIter,MinIW,J_sample_variance,MeanIW,ReturnMeanIW,StdIW,InitialReturnMean,ReturnStepMaxmin,EpisodesSoFar
-101.63360259981435,8.591239,,0.11011132,1.5794556,1398303,331,0.3941087,-74.00765,3.1821256,-0.27942607,100.0,-69.09248,[-0.685 -1.044 -0.539 -1.247 -1.699],-93.71001,40.08,15.349856,-37.49822,5704.159951448441,100,0.07652874,1661.5189,0.9287456,-66.41747,0.7218161,-71.7971,99.0,33100
-101.70774966908233,5.50369,,0.8744336,92.37144,1402610,332,10.208296,-72.33171,1108.5774,-0.27625233,100.0,-40.59847,[-0.675 -1.041 -0.54  -1.244 -1.698],-93.798935,43.07,15.582619,-24.704372,5723.575532436371,100,0.00086818135,1651.0066,0.42608008,-31.749813,0.6238291,-70.055565,99.0,33200
-101.10840553074206,16.107792,,0.89254826,37.93131,1406820,333,5.8737745,-72.37494,210.31384,-0.27466717,100.0,-56.829575,[-0.693 -1.049 -0.54  -1.236 -1.695],-92.84148,42.1,15.029644,-30.584734,5738.315582752228,100,0.0006199295,18495.914,0.6219439,-48.925373,1.6561822,-70.13451,99.0,33300
-101.895907511267,13.304653,,1.0393548,58.753017,1411108,334,8.298945,-73.00112,368.97327,-0.2756257,100.0,-48.773342,[-0.691 -1.053 -0.528 -1.232 -1.694],-95.4234,42.88,16.490154,-26.335327,5755.744302511215,100,0.0001522108,4881.6,0.5161741,-38.665516,0.9795641,-70.69321,99.0,33400
-101.65121623768268,24.386827,,1.1075665,68.34182,1415283,335,9.378369,-73.30569,577.4556,-0.28738666,100.0,-49.939434,[-0.691 -1.046 -0.533 -1.24  -1.695],-95.50519,41.75,16.26635,-21.290482,5774.915580272675,100,0.00015838548,4982.933,0.59971994,-40.710865,1.2650105,-71.067924,99.0,33500
-102.57324114983287,12.071314,,0.53137815,32.655663,1419660,336,5.146576,-72.133835,274.60013,-0.29567978,100.0,-57.232864,[-0.689 -1.063 -0.529 -1.239 -1.706],-94.984924,43.77,13.582896,-37.741394,5793.346785783768,100,0.00079588266,8886.01,0.7126532,-50.575665,1.417476,-69.88623,99.00001,33600
-100.38586128468874,11.475326,,1.0681183,47.92505,1424115,337,6.741994,-70.584145,435.21307,-0.2961695,100.0,-46.09584,[-0.696 -1.078 -0.532 -1.237 -1.715],-93.67208,44.55,16.778154,-32.771767,5811.674872875214,100,0.0022202223,4059.5657,0.47830546,-36.099316,0.8415814,-68.34182,99.0,33700
-99.6669751007198,18.353281,,0.31050548,4.4665565,1428641,338,1.5578761,-69.35559,48.178032,-0.2937336,100.0,-63.787663,[-0.699 -1.067 -0.523 -1.217 -1.715],-93.733055,45.26,15.765825,-27.203712,5830.4628484249115,100,0.020186024,4903.973,0.90811265,-59.31748,1.4041884,-67.138016,99.0,33800
-100.8828605309886,13.361025,,0.6817819,23.267221,1433141,339,4.087346,-70.39735,154.83984,-0.28591707,100.0,-55.010834,[-0.695 -1.069 -0.533 -1.215 -1.713],-93.5214,45.0,15.299334,-29.839397,5848.913986206055,100,0.004393113,9349.43,0.66835016,-48.390877,1.3836476,-68.17153,99.0,33900
-101.67864821591519,12.667221,,0.6409683,14.9975195,1437455,340,5.1873097,-71.69923,200.94284,-0.29648304,100.0,-55.43518,[-0.679 -1.068 -0.54  -1.217 -1.705],-94.236206,43.14,13.661841,-22.112192,5865.068488359451,100,0.00016252713,2433.4507,0.68905854,-48.88853,0.7992811,-69.46086,99.0,34000
-101.59945186192176,13.35577,,1.0965458,105.98817,1441455,341,14.084095,-74.130165,1461.0325,-0.29574892,100.0,-51.383057,[-0.703 -1.064 -0.537 -1.218 -1.715],-94.77989,40.0,15.803549,-19.643095,5880.963353395462,100,0.0007791469,6050.015,0.5358532,-40.925827,1.0748616,-71.888535,99.0,34100
-101.45282799155613,8.106202,,0.58048475,29.346025,1445800,342,4.2896757,-71.91425,400.137,-0.29641253,100.0,-52.473732,[-0.693 -1.052 -0.535 -1.225 -1.715],-94.44048,43.45,15.170946,-38.13098,5902.313844442368,100,0.00020478043,3867.301,0.6160178,-43.523914,0.98248804,-69.65694,99.0,34200
-99.58540894413562,25.747112,,0.89517796,23.693205,1450305,343,6.259689,-69.96084,253.98575,-0.2983378,100.0,-55.153126,[-0.689 -1.044 -0.541 -1.229 -1.715],-95.71217,45.05,18.771074,1.2362108,5921.831643342972,100,0.00040364056,5767.746,0.6559431,-46.63711,1.0606688,-67.66494,99.0,34300
-100.32800284244485,17.916075,,0.983709,39.49793,1454520,344,7.105125,-71.64989,327.93805,-0.29955846,100.0,-44.505463,[-0.685 -1.039 -0.551 -1.229 -1.717],-94.34587,42.15,16.438013,-27.257092,5937.766057014465,100,0.0015605208,4685.372,0.5272664,-35.896393,1.1423038,-69.46773,99.0,34400
-101.89543817248646,20.571922,,1.6514084,119.82714,1458779,345,17.086409,-72.920616,1170.4126,-0.29953542,100.0,-58.46534,[-0.698 -1.04  -0.541 -1.226 -1.718],-95.95326,42.59,16.111563,-38.45476,5952.707530260086,100,0.00030051754,7611.2974,0.603777,-46.780823,1.1901402,-70.693245,99.0,34500
-101.88751917098287,11.218813,,1.2420851,66.22291,1462883,346,8.960941,-73.59313,402.01083,-0.29651082,100.0,-53.3085,[-0.697 -1.034 -0.548 -1.235 -1.718],-95.02356,41.04,15.104375,-42.104652,5973.997156381607,100,0.00088227424,13396.824,0.5581313,-43.85054,1.3777008,-71.41364,99.0,34600
-101.0369762809985,15.102301,,1.0439011,47.244083,1467084,347,10.474752,-72.70069,1034.8792,-0.29770222,100.0,-61.22064,[-0.695 -1.033 -0.558 -1.245 -1.715],-95.91939,42.01,16.560623,-30.761917,5993.208240747452,100,0.001469267,3618.1023,0.65842897,-52.479637,0.8802663,-70.41223,99.0,34700
-102.3127098541826,14.387364,,0.44713923,8.084163,1471062,348,2.6139565,-74.668396,49.603733,-0.29952914,100.0,-65.793175,[-0.687 -1.029 -0.549 -1.257 -1.717],-93.916695,39.78,15.281243,-30.91134,6012.360360145569,100,0.0033420834,4186.587,0.8026244,-59.361244,1.0237103,-72.421234,99.0,34800
-102.6380723011619,40.630337,,0.85011643,65.22254,1474941,349,10.936021,-75.488335,916.56494,-0.2991938,100.0,-48.841488,[-0.674 -1.02  -0.552 -1.249 -1.718],-92.754974,38.79,14.986433,-31.71847,6029.631379127502,100,0.00014386245,3561.0203,0.50538814,-39.402317,0.8724722,-73.286285,99.00001,34900
-101.76075882285936,13.989601,,0.4827159,10.302014,1479001,350,2.4176126,-73.76541,45.81566,-0.29818472,100.0,-64.388664,[-0.671 -1.015 -0.553 -1.26  -1.718],-94.132416,40.6,16.060358,-28.593956,6046.085697174072,100,0.0019299829,4622.723,0.7919027,-58.30929,1.0572735,-71.54647,99.0,35000
-103.42554668335396,98.6767,,1.2437752,48.90613,1482827,351,10.34944,-76.80429,376.11105,-0.30087057,100.0,-63.55575,[-0.667 -1.01  -0.553 -1.245 -1.717],-95.358246,38.26,14.711036,-30.21241,6062.463542699814,100,0.00074243447,10466.37,0.70199126,-52.51734,2.1478202,-74.52237,99.0,35100
-102.4878448338531,23.243835,,0.88126194,83.81828,1486736,352,7.991583,-75.11265,483.48984,-0.29990134,100.0,-52.53063,[-0.675 -1.008 -0.566 -1.253 -1.72 ],-95.04285,39.09,14.641087,-34.408302,6081.3036506175995,100,0.0006937047,7125.1655,0.5526526,-42.966152,1.1289158,-72.86692,99.0,35200
-103.42158267196423,11.641091,,0.83243346,24.851208,1490438,353,5.714171,-77.68729,216.57385,-0.3003242,100.0,-55.054382,[-0.665 -1.002 -0.566 -1.265 -1.719],-96.38402,37.02,15.09684,-31.230589,6097.703027009964,100,0.00051923044,4608.133,0.55503345,-45.680614,0.9045521,-75.40546,99.0,35300
-102.02183872753574,14.964644,,0.3261545,8.627073,1494536,354,2.1386309,-73.81163,124.64913,-0.30224663,100.0,-55.77566,[-0.658 -0.997 -0.577 -1.264 -1.719],-95.053345,40.98,15.807871,-36.242214,6117.9677975177765,100,0.0003728669,1958.2156,0.7217639,-51.090088,0.6929566,-71.57086,99.0,35400
-103.2992854564016,14.969012,,0.9740592,55.33394,1498320,355,8.752673,-76.77765,657.33606,-0.29382497,100.0,-51.52437,[-0.628 -0.995 -0.562 -1.264 -1.721],-94.053345,37.84,15.14005,-29.920692,6136.63142323494,100,0.0016894604,5011.412,0.52953243,-40.620914,0.98870915,-74.519585,99.0,35500
-102.1067894141801,21.024965,,1.3869866,177.18355,1502011,356,18.212435,-75.946465,1733.2957,-0.2946454,100.0,-46.077393,[-0.633 -1.012 -0.558 -1.267 -1.713],-94.1532,36.91,15.1371765,-35.516556,6151.563858747482,100,2.935727e-05,5185.215,0.48500296,-34.314346,1.0272659,-73.81207,99.0,35600
-102.76129697592395,13.75963,,1.3739479,29.508068,1506078,357,14.561567,-74.642456,559.57416,-0.29553226,100.0,-56.937565,[-0.642 -1.018 -0.551 -1.258 -1.714],-94.57979,40.67,15.532099,-33.295185,6169.067578554153,100,0.001421338,4823.9424,0.6595203,-46.418915,1.157833,-72.39073,99.0,35700
-102.66655365270083,11.700624,,0.4331105,7.4225245,1510036,358,2.3588066,-74.93201,35.47949,-0.3006528,100.0,-63.365276,[-0.641 -1.019 -0.535 -1.257 -1.714],-94.660194,39.58,14.050349,-41.96855,6190.694273471832,100,0.0034347342,4507.923,0.74562514,-57.46833,0.8859233,-72.72299,99.0,35800
-103.18539225608873,11.17371,,0.457864,8.323363,1513624,359,2.9069471,-77.65566,66.232956,-0.29952922,100.0,-65.36681,[-0.638 -1.006 -0.539 -1.246 -1.72 ],-95.554794,35.88,13.364619,-47.079983,6209.852905988693,100,0.010764441,5747.7266,0.7647708,-58.71431,1.027335,-75.44187,99.0,35900
-103.31774841135024,23.465336,,0.85170126,78.039505,1517534,360,6.8925214,-76.01615,441.76132,-0.30263913,100.0,-50.589214,[-0.646 -1.008 -0.53  -1.253 -1.718],-94.94576,39.1,14.6694,-27.015385,6229.603490829468,100,0.00074458116,5283.1104,0.5123019,-40.7813,1.061769,-73.74171,99.00001,36000
-101.57453038972453,10.4679785,,0.7865373,14.101167,1521628,361,3.9921286,-73.583374,94.974724,-0.31114957,100.0,-56.00944,[-0.638 -1.005 -0.536 -1.264 -1.722],-95.62134,40.94,16.624706,-24.943092,6247.557399511337,100,0.0015481797,1876.1525,0.58994186,-48.264164,0.5964148,-71.31449,99.0,36100
-101.46431236536608,24.064219,,1.2464106,30.294287,1525392,362,7.6631007,-75.25543,461.3008,-0.31344503,100.0,-58.155376,[-0.637 -0.997 -0.521 -1.269 -1.73 ],-95.505936,37.64,14.827563,-29.587734,6267.53560256958,100,0.00048162407,5068.0737,0.65740764,-48.26141,1.0874006,-73.02691,99.0,36200
-101.95069798262197,11.531615,,1.2353116,74.52073,1529642,363,10.781269,-72.71579,696.43384,-0.3125259,100.0,-50.13634,[-0.632 -0.989 -0.5   -1.268 -1.732],-95.408966,42.5,15.458843,-17.150208,6287.267462491989,100,0.00028091116,8056.674,0.5609526,-40.207638,1.3030515,-70.4615,99.0,36300
-102.16042592651429,10.734337,,1.3430701,42.369205,1533768,364,9.216506,-73.82754,295.99582,-0.31222993,100.0,-48.93329,[-0.632 -0.987 -0.503 -1.282 -1.731],-94.877785,41.26,16.3576,-7.26999,6302.401343584061,100,0.0011973804,1989.4438,0.5175156,-38.454945,0.7116712,-71.51002,99.0,36400
-101.0474470619732,11.638466,,0.86537343,39.414345,1537714,365,6.6040244,-74.01672,320.6472,-0.31262368,100.0,-50.536957,[-0.623 -0.969 -0.505 -1.272 -1.731],-95.9024,39.46,15.837369,-37.762066,6322.011699438095,100,0.00076021336,3140.6995,0.52818674,-41.960106,0.80183876,-71.82462,99.0,36500
-101.9670396612186,3.239563,,0.087688416,1.2670875,1541493,366,0.31070748,-75.60798,1.8520348,-0.3136006,100.0,-69.98474,[-0.623 -0.965 -0.503 -1.284 -1.732],-93.55327,37.79,14.7007675,-37.182438,6339.894505023956,100,0.113769844,1061.2793,0.9186851,-67.54843,0.4208353,-73.401825,99.00001,36600
-100.68403025890632,8.674598,,0.21308094,5.593098,1545457,367,1.7461746,-73.919365,149.8298,-0.31771764,100.0,-66.656975,[-0.617 -0.973 -0.503 -1.287 -1.733],-94.22247,39.64,17.48734,-22.550823,6357.578070640564,100,0.0047388845,2994.1597,0.8209736,-62.53451,0.76165044,-71.69794,99.0,36700
-101.60930941025163,7.7717967,,1.4719453,102.56427,1549517,368,12.460569,-74.10038,795.8289,-0.31799474,100.0,-46.79252,[-0.614 -0.961 -0.496 -1.288 -1.737],-94.210884,40.6,17.316103,-15.072147,6375.899594306946,100,0.00030115992,3801.5322,0.4390579,-35.61699,0.77218187,-71.84885,99.0,36800
-103.18631811636112,9.172682,,1.0704325,60.364426,1553369,369,8.286484,-75.96834,409.11728,-0.31691858,100.0,-49.47911,[-0.612 -0.957 -0.504 -1.298 -1.737],-95.05473,38.52,13.572081,-41.033882,6392.778043746948,100,0.00072445313,4633.885,0.52167463,-39.008614,1.050538,-73.7746,99.0,36900
-103.07983378141599,55.416786,,0.85736555,58.91762,1557192,370,7.237741,-76.64614,480.85428,-0.31932962,100.0,-60.672142,[-0.603 -0.954 -0.514 -1.303 -1.736],-94.71633,38.23,15.916417,-14.707998,6410.631541013718,100,0.00039927164,18233.457,0.6917136,-51.567524,1.7306402,-74.34808,99.0,37000
-102.24964747290927,18.62848,,0.6482936,56.43286,1560596,371,6.583576,-78.49522,489.29474,-0.31896973,100.0,-53.369,[-0.612 -0.961 -0.508 -1.298 -1.738],-94.81754,34.04,15.634348,-20.01469,6427.909989118576,100,0.0006574482,14842.8955,0.5696839,-43.652702,1.8167846,-76.18676,99.0,37100
-102.9016426398005,17.363579,,1.1540633,76.686966,1564519,372,10.8435,-75.38175,625.1268,-0.31960547,100.0,-51.688362,[-0.619 -0.97  -0.508 -1.289 -1.738],-94.71297,39.23,14.06828,-23.653767,6446.7235634326935,100,0.00071480195,3867.7512,0.5328524,-41.02086,0.8822615,-73.13793,99.00001,37200
-104.33176792344331,19.0195,,0.63899136,11.8610935,1567957,373,3.8270078,-79.486534,75.90873,-0.32287562,100.0,-60.250908,[-0.614 -0.961 -0.515 -1.293 -1.739],-96.30556,34.38,11.916022,-43.192276,6460.595472335815,100,0.0026368483,3228.4163,0.61095786,-52.06733,0.7578396,-77.2828,99.0,37300
-103.75678784513084,31.579832,,1.0126194,23.876154,1571760,374,5.5878468,-76.87593,115.83157,-0.3031315,100.0,-66.472916,[-0.612 -0.96  -0.528 -1.285 -1.742],-95.81837,38.03,13.61209,-39.431103,6478.521554946899,100,0.000721295,2815.485,0.7219601,-56.875244,0.7787739,-74.60787,99.0,37400
-103.09584163721249,5.8398256,,0.58624583,10.497464,1575499,375,3.6446838,-76.82912,69.35924,-0.30795854,100.0,-65.52923,[-0.621 -0.951 -0.535 -1.268 -1.722],-94.44858,37.39,15.304745,-37.086697,6495.232616186142,100,0.0060270713,4263.87,0.7459858,-58.140682,0.9042788,-74.61725,99.0,37500
-103.88094217896281,12.175877,,1.1593652,58.375797,1579177,376,13.323642,-77.810394,1359.803,-0.30859417,100.0,-57.46191,[-0.622 -0.938 -0.542 -1.257 -1.727],-94.91058,36.78,13.996323,-40.582123,6513.876015901566,100,0.001305032,7220.5083,0.5904647,-46.585926,1.0919762,-75.528786,99.0,37600
-101.36827819221651,11.788342,,1.3919733,50.377003,1583287,377,10.707888,-72.999985,531.2166,-0.31091154,100.0,-43.47853,[-0.618 -0.937 -0.525 -1.249 -1.728],-93.76257,41.1,15.011229,-39.420975,6530.693426609039,100,0.0029531736,1395.703,0.4444683,-32.460003,0.5888905,-70.7952,99.0,37700
-101.09431158790343,20.936546,,0.7301809,46.62231,1587293,378,4.963424,-73.794365,293.1292,-0.30798355,100.0,-49.347168,[-0.614 -0.942 -0.512 -1.246 -1.73 ],-93.41689,40.06,15.976269,-22.058807,6550.1943328380585,100,0.004344881,3691.1333,0.5574208,-41.291157,0.86049575,-71.559006,99.0,37800
-102.96611733759474,11.296186,,0.40449274,18.616163,1591221,379,2.8378284,-75.67341,161.6224,-0.30874628,100.0,-59.19866,[-0.624 -0.938 -0.51  -1.229 -1.727],-95.66058,39.28,15.28929,-33.813072,6572.067382097244,100,0.006653214,11054.557,0.6458405,-52.546097,1.2469816,-73.39667,99.0,37900
-101.8547784058459,29.084536,,1.5433795,164.28041,1595065,380,19.790188,-75.34729,2390.0303,-0.31287408,100.0,-57.043827,[-0.613 -0.922 -0.508 -1.225 -1.728],-94.455345,38.44,16.56824,-14.964573,6590.432561635971,100,0.00017272518,7328.4893,0.6209275,-43.2098,1.4057834,-73.08563,99.0,38000
-103.3032532310664,11.251331,,1.0079678,45.026688,1598725,381,7.9756284,-77.73511,337.51517,-0.31215978,100.0,-57.523354,[-0.627 -0.922 -0.499 -1.214 -1.732],-92.258934,36.6,14.628541,-25.524035,6607.685777187347,100,0.001245059,4986.1772,0.5763343,-46.158836,0.89558446,-75.395325,99.00001,38100
-101.54234571701897,9.147987,,1.0319154,97.59228,1602764,382,15.833445,-74.06567,1478.9844,-0.31259802,100.0,-43.4968,[-0.629 -0.929 -0.488 -1.212 -1.731],-94.21946,40.39,16.55288,-20.892836,6626.263175725937,100,0.0010415018,4916.99,0.45941663,-33.834106,1.0710298,-71.820404,99.00001,38200
-102.59551633159644,10.817067,,1.5257533,55.925594,1606772,383,11.32664,-74.649,301.7312,-0.31176,100.0,-48.2165,[-0.638 -0.94  -0.488 -1.207 -1.732],-94.63472,40.08,14.429942,-27.484533,6646.408912181854,100,0.0018796683,2884.2478,0.4879689,-36.729927,0.7584816,-72.36626,99.0,38300
-104.0509967826786,7.7515774,,0.45077822,11.275648,1610702,384,2.5512664,-76.21448,56.97554,-0.31347618,100.0,-61.777416,[-0.638 -0.936 -0.502 -1.208 -1.731],-93.44766,39.3,13.599152,-41.70556,6662.778778553009,100,0.0061946264,4047.4924,0.6805899,-54.98789,0.88978696,-73.963234,99.0,38400
-101.19247789313731,16.337646,,0.8037695,28.608044,1614586,385,6.557091,-74.88385,290.95905,-0.31140187,100.0,-63.18725,[-0.644 -0.938 -0.504 -1.221 -1.732],-95.60166,38.84,17.079529,-32.341858,6680.444206953049,100,0.0015088248,8049.595,0.7257903,-54.249504,1.2420708,-72.62787,99.0,38500
-102.62190756373022,7.9386916,,1.4754347,53.44085,1618491,386,17.40386,-75.43163,777.8778,-0.3106629,100.0,-55.13736,[-0.641 -0.931 -0.514 -1.223 -1.73 ],-93.984215,39.05,15.669949,-26.829365,6703.2075254917145,100,0.0006785184,5132.3647,0.5834734,-44.475235,1.0118952,-73.19958,99.00002,38600
-102.38682350363202,7.462401,,0.5411148,8.75961,1622454,387,3.344042,-74.93087,110.82496,-0.31185913,100.0,-58.144337,[-0.639 -0.927 -0.498 -1.212 -1.73 ],-94.181854,39.63,15.596986,-16.625568,6722.395380973816,100,0.005692769,4575.789,0.6638953,-50.934788,0.8978831,-72.65739,99.0,38700
-102.27651830237578,30.167912,,1.5288136,115.23428,1626455,388,15.721561,-74.56509,931.59607,-0.3121339,100.0,-40.282078,[-0.643 -0.931 -0.489 -1.22  -1.731],-93.99911,40.01,15.008004,-35.983555,6738.946896314621,100,0.00069694966,2383.5808,0.42138022,-28.501696,0.9807517,-72.30852,99.00001,38800
-103.35554092127457,9.284531,,1.0292655,58.922253,1630211,389,8.499283,-77.00901,416.66394,-0.31236997,100.0,-48.064377,[-0.647 -0.937 -0.482 -1.211 -1.731],-94.289215,37.56,14.243982,-38.768635,6755.515664100647,100,0.005914529,2748.0237,0.4921874,-37.469482,0.7262327,-74.74972,99.0,38900
-103.27885171912605,9.304055,,0.18876676,4.8235726,1634150,390,1.0173801,-75.584564,52.4477,-0.31027204,100.0,-62.537655,[-0.644 -0.934 -0.491 -1.219 -1.731],-95.78778,39.39,14.22925,-31.915562,6769.650047779083,100,0.008904695,5626.778,0.74900436,-57.328938,0.9760476,-73.29604,99.0,39000
-101.7026229235107,17.189314,,1.0412662,46.282993,1638073,391,8.958892,-74.442474,388.77222,-0.3112789,100.0,-51.426548,[-0.66  -0.938 -0.49  -1.22  -1.729],-92.79915,39.23,14.087063,-32.319107,6784.525031328201,100,5.681923e-05,3983.0532,0.5930012,-40.938248,1.0668389,-72.193665,99.0,39100
-102.71157250162456,13.051754,,0.31011048,5.8153515,1642015,392,1.5993539,-75.137505,45.817223,-0.2983316,100.0,-61.397957,[-0.651 -0.932 -0.499 -1.222 -1.73 ],-96.511536,39.42,14.825723,-36.463867,6798.966201305389,100,0.009585261,3022.0398,0.7656345,-56.198746,0.9970214,-72.90931,99.0,39200
-101.43288760438124,6.978901,,0.13497792,1.9723258,1646080,393,0.48720324,-73.54981,4.9730835,-0.29807052,100.0,-68.77933,[-0.627 -0.925 -0.489 -1.214 -1.717],-94.72141,40.65,16.099464,-21.049404,6813.3288815021515,100,0.07338146,3955.5698,0.908756,-65.772,0.8593116,-71.31186,99.0,39300
-101.4117774206785,3.2343693,,0.09110659,1.223494,1650147,394,0.30729684,-73.87726,1.4498171,-0.29934967,100.0,-71.142654,[-0.628 -0.936 -0.495 -1.225 -1.717],-93.37597,40.67,16.942932,-14.951242,6829.005626678467,100,0.23805887,1339.8062,0.95714617,-68.64278,0.49418646,-71.54774,99.00001,39400
-101.16132594680033,9.975502,,1.2940047,33.766026,1654369,395,14.785501,-72.58589,748.52344,-0.29873314,100.0,-52.384293,[-0.629 -0.936 -0.497 -1.229 -1.718],-94.62313,42.22,17.195747,-4.9081783,6847.371527433395,100,0.0013787205,4628.353,0.58524585,-42.864536,0.9248623,-70.28754,99.0,39500
-102.07214566701667,98.23937,,1.376333,49.076694,1658384,396,17.59029,-74.36286,1566.5131,-0.2954424,100.0,-65.89823,[-0.624 -0.945 -0.515 -1.235 -1.718],-94.06317,40.15,15.441813,-33.51283,6864.157505989075,100,0.0003921952,12520.613,0.90432787,-54.27205,2.1011715,-72.10107,99.0,39600
-103.0640467800668,13.377211,,1.251392,68.47798,1662611,397,9.752757,-73.67641,644.24805,-0.2975817,100.0,-49.230442,[-0.626 -0.939 -0.508 -1.246 -1.714],-93.741165,42.27,15.042834,-34.729736,6878.595473051071,100,0.00055361894,3769.7368,0.528432,-38.877876,0.9227325,-71.45884,99.0,39700
-102.69659310872234,3.9179158,,0.1143707,1.6552283,1666609,398,0.42053393,-74.97638,9.126858,-0.2984598,100.0,-69.30668,[-0.619 -0.934 -0.517 -1.251 -1.717],-94.82889,39.98,14.353609,-24.560255,6893.603894472122,100,0.053185776,1821.1666,0.89571846,-66.32036,0.6063106,-72.66171,99.0,39800
-102.68281296745629,8.741862,,0.91959435,36.712833,1670590,399,9.3317,-74.85623,408.14398,-0.29932266,100.0,-45.567398,[-0.614 -0.924 -0.509 -1.247 -1.717],-95.549255,39.81,14.564891,-35.991077,6908.763962984085,100,0.0006836037,2588.1086,0.45876563,-35.626472,0.72495025,-72.617195,99.0,39900
-101.41477206740798,19.855736,,1.0003383,70.628716,1674750,400,9.60205,-73.03277,747.43176,-0.29788512,100.0,-50.860935,[-0.616 -0.924 -0.496 -1.239 -1.718],-94.62156,41.6,16.236647,-11.900591,6924.990551233292,100,7.334598e-05,9688.665,0.5579098,-41.382507,1.5387679,-70.77183,99.0,40000
-101.54147283395359,19.372158,,1.7864585,123.243065,1678802,401,15.487439,-73.97653,743.7616,-0.2994703,100.0,-45.48447,[-0.619 -0.929 -0.491 -1.228 -1.717],-94.68469,40.52,15.937206,-32.48531,6939.934176445007,100,0.00017291866,3505.0063,0.4913082,-32.890675,1.0153972,-71.721825,99.0,40100
-102.18243280778,7.6543674,,0.41640884,21.063135,1682859,402,7.428761,-74.13509,789.8515,-0.30799153,100.0,-62.00777,[-0.622 -0.934 -0.484 -1.219 -1.718],-94.43544,40.57,15.123042,-16.374716,6952.923721790314,100,0.0031136568,3673.0896,0.7624248,-57.019775,0.85850585,-71.82438,99.0,40200
-103.93335271582208,27.448687,,1.1899737,60.606075,1686788,403,11.235399,-76.0966,647.3268,-0.308226,100.0,-43.116398,[-0.645 -0.931 -0.492 -1.209 -1.727],-95.45462,39.29,13.675589,-45.080917,6966.74182510376,100,0.0016714712,1316.9072,0.42995918,-31.706875,0.7038019,-73.84791,99.00001,40300
-102.43165036218204,8.386177,,0.38747093,8.713573,1690769,404,4.469391,-75.03806,335.98505,-0.3068929,100.0,-62.489067,[-0.645 -0.936 -0.481 -1.204 -1.727],-96.47016,39.81,15.086525,-34.171604,6980.491742610931,100,0.0057897614,2545.196,0.74005055,-57.088734,0.743921,-72.77807,99.0,40400
-104.264570821043,8.538313,,1.2954915,45.049427,1694834,405,13.9481125,-75.57251,877.3546,-0.3110653,100.0,-51.61737,[-0.646 -0.944 -0.494 -1.202 -1.726],-96.1776,40.65,13.222574,-40.450386,6995.869614839554,100,0.0017189819,2645.315,0.5385844,-41.99346,0.76854527,-73.304726,99.0,40500
-101.87512183427802,11.154607,,0.45539406,8.636048,1698679,406,3.1031697,-75.3356,104.58145,-0.31253147,100.0,-56.07596,[-0.665 -0.941 -0.509 -1.206 -1.73 ],-95.39003,38.45,15.262629,-32.84469,7010.876213788986,100,0.00692097,2773.1562,0.6642981,-48.353325,0.8008493,-73.0879,99.0,40600
-102.30879333815334,10.615502,,0.8548808,58.670555,1702831,407,8.373134,-73.69937,675.2251,-0.3128583,100.0,-38.97883,[-0.664 -0.949 -0.499 -1.212 -1.731],-95.101944,41.52,15.260757,-35.541107,7025.416758775711,100,0.001320729,1081.1864,0.3739343,-28.186445,0.5659887,-71.479904,99.0,40700
-100.64823411548053,7.7358294,,0.9169103,35.989502,1707107,408,7.2538867,-71.78358,437.7671,-0.31045058,100.0,-55.65334,[-0.659 -0.942 -0.503 -1.22  -1.732],-97.07817,42.76,16.171156,-21.515203,7040.542451620102,100,0.0018319744,5870.373,0.6359658,-47.128487,1.0148824,-69.55808,99.0,40800
-100.99255153849664,8.634481,,0.36645108,15.521736,1710882,409,3.3990412,-74.782715,306.3285,-0.31372085,100.0,-59.205124,[-0.654 -0.958 -0.5   -1.221 -1.729],-95.90876,37.75,15.055396,-25.626911,7052.815118551254,100,0.00010503702,3821.3606,0.70920205,-53.897903,0.8535145,-72.591805,99.0,40900
-102.09300100572754,8.767841,,1.1759303,93.36189,1714715,410,13.998634,-75.18088,1048.5695,-0.31165317,100.0,-50.033836,[-0.668 -0.976 -0.51  -1.225 -1.733],-96.20026,38.33,13.866667,-34.89495,7065.6859176158905,100,0.00014936604,2746.7717,0.49056736,-37.047447,0.8313788,-72.93339,99.0,41000
-100.44083134890285,3.3226738,,0.10909782,1.4469993,1718785,411,0.37135598,-72.46774,2.6287184,-0.3179621,100.0,-71.21233,[-0.652 -0.964 -0.514 -1.224 -1.731],-93.70227,40.7,15.328831,-28.656055,7080.521649599075,100,0.15172082,1806.1073,0.97276515,-68.62746,0.58838975,-70.25663,99.0,41100
-101.7028114720176,16.046404,,1.4049841,32.25155,1722825,412,10.27415,-73.984215,322.44153,-0.31936127,100.0,-51.77192,[-0.655 -0.966 -0.522 -1.224 -1.737],-94.18755,40.4,15.913579,-18.620926,7093.207767009735,100,5.3858148e-05,3526.1711,0.5431616,-40.691605,0.92645884,-71.73061,99.0,41200
