InitialReturnMean,InitialReturnMax,ReturnMeanIW,MaxIW,MeanD2w0t,ReturnStepMaxmin,Bound,EpThisIter,TimeElapsed,MeanEntropy,InitialReturnMin,MinIW,StdD2w0t,EpisodesSoFar,StdIW,TimestepsSoFar,MaxD2w0t,EpRewMean,ReturnStepMax,EpLenMean,Weights,MinD2w0t,EmpiricalD2,InitialReturnStd,MeanIW,J_sample_variance,Iteration,InitialBound
-5.8746336e-06,4.9213104,746.1858,26.076406,0.053291246,86.170456,435.48834,100,1972.3867859840393,0.18888539,-2.735588,0.010646289,0.35890546,16600,2.073587,294591,14.076637,-110.02871824827972,100.0,16.47,[ 1.021  0.961  0.361  0.733 -1.234],,2.4921503,1.5929381,1.3358244,1169371.1,166,353.71085
-3.5095215e-06,4.8357773,949.937,90.48082,0.11084957,86.91824,518.9032,100,1983.5949549674988,0.1780053,-2.8070755,0.007539629,1.3562572,16700,8.89489,296372,103.870964,-111.42439604331477,100.0,17.81,[ 1.008  0.959  0.382  0.734 -1.23 ],,8.111997,1.6635705,1.8801881,18267104.0,167,283.743
-8.69751e-06,4.6131973,554.3172,2.153976,0.03585048,86.71704,298.69543,100,1999.0835304260254,0.17260604,-3.033348,0.4432609,0.18892002,16800,0.3125458,298112,1.1959971,-110.6394834100891,100.0,17.4,[ 1.043  0.956  0.403  0.769 -1.241],,1.1015785,1.8108182,1.0352379,22138.293,168,286.2339
1.0070801e-05,5.207451,870.53766,49.068,0.08013969,86.75599,459.2389,100,2008.6467361450195,0.19002198,-3.0512772,0.011346916,0.8196642,16900,5.546748,299849,62.262993,-110.8952560729766,100.0,17.37,[ 1.034  0.954  0.403  0.772 -1.246],,9.494589,1.5619987,1.6783066,7144164.0,169,288.513
-5.722046e-06,3.0163956,597.8941,20.109476,0.04512664,87.10583,291.60052,100,2023.5533909797668,0.1954787,-2.5200195,0.06996618,0.25413692,17000,1.9756175,301654,7.620395,-111.61352184322803,100.0,18.05,[ 1.002  0.938  0.398  0.756 -1.229],,1.8502584,1.4912205,1.1779045,743482.25,170,272.43427
9.155273e-07,6.1354904,1833.0419,286.35022,0.49910846,87.3066,888.03577,100,2035.7277793884277,0.1396757,-3.0212173,4.6066216e-05,8.681151,17100,28.10943,303483,735.5078,-111.62887732206075,100.0,18.29,[ 0.994  0.926  0.408  0.76  -1.223],,82.91766,1.7580122,3.9186878,157400900.0,171,275.43762
-4.348755e-06,5.743202,547.0178,7.8225503,0.038914386,86.96873,284.86047,100,2048.3329672813416,0.13529038,-2.9290466,0.081121214,0.20390017,17200,0.7751109,305267,2.157958,-111.57317664576235,100.0,17.84,[ 0.952  0.914  0.392  0.777 -1.279],,1.2540222,1.5428736,1.0427426,137193.25,172,277.30768
5.7983398e-06,4.7516785,1126.5535,392.17206,0.16624297,87.01016,649.35223,100,2059.706139564514,0.13146201,-3.0913086,0.0025628516,3.7611003,17300,11.303884,307055,374.3176,-111.33788278051037,100.0,17.88,[ 0.951  0.921  0.397  0.79  -1.284],,24.155832,1.7588034,2.2246282,30252750.0,173,294.89124
6.4849855e-06,4.9821243,559.77374,3.3955226,0.03627645,86.89563,315.6784,100,2071.799530982971,0.12552561,-2.7376022,0.43025056,0.19143793,17400,0.30513787,308794,1.529423,-110.82593751640157,100.0,17.39,[ 0.968  0.941  0.405  0.828 -1.287],,1.0671909,1.4367216,1.043649,22421.273,174,302.1426
1.3732911e-06,3.5410385,594.411,3.3401752,0.03778731,86.5564,352.40216,100,2083.475171804428,0.12426997,-2.794899,0.3009299,0.20220286,17500,0.41079292,310501,1.6535211,-110.7274511836908,100.0,17.07,[ 0.974  0.936  0.413  0.829 -1.293],,1.1772641,1.5131494,1.0861083,43899.117,175,323.15552
3.890991e-06,4.7160645,568.9163,2.671197,0.03703951,86.90022,308.33188,100,2095.3009362220764,0.11209661,-3.3493118,0.20189692,0.19478409,17600,0.4456283,312255,1.5404723,-110.87292294833067,100.0,17.54,[ 0.975  0.94   0.407  0.837 -1.295],,1.2126464,1.4723504,1.0727797,44644.43,176,282.39386
6.942749e-06,4.2853928,612.8028,3.7739894,0.0422432,86.888054,337.00317,100,2107.694789171219,0.103110574,-2.8421326,0.13811076,0.22445108,17700,0.88523704,314032,2.2433915,-111.46602996967472,100.0,17.77,[ 0.965  0.936  0.402  0.832 -1.307],,1.7295855,1.5567819,1.1800901,173148.88,177,285.2811
1.1367798e-05,3.715332,526.7549,1.928963,0.0380146,87.32586,260.6994,100,2118.8338871002197,0.09724104,-2.5562286,0.3995648,0.1944116,17800,0.20377663,315875,1.2564003,-111.95541155587088,100.0,18.43,[ 0.973  0.946  0.401  0.829 -1.316],,1.0512488,1.4664639,1.0381006,9118.815,178,248.84546
-5.41687e-06,4.646515,582.7845,4.0816946,0.03877119,86.64493,325.29584,100,2130.767769098282,0.101480275,-2.5890884,0.22895372,0.2057412,17900,0.54652536,317610,1.6912022,-111.18560518269086,100.0,17.35,[ 0.974  0.944  0.407  0.833 -1.322],,1.240416,1.5957284,1.0841051,72805.305,179,300.82706
3.890991e-06,3.7634583,553.27423,2.3140426,0.03769102,87.22829,281.5845,100,2142.392023563385,0.10063499,-3.419403,0.37585992,0.19623637,18000,0.27867916,319394,1.2649862,-111.31112425110231,100.0,17.84,[ 0.966  0.941  0.408  0.82  -1.317],,1.0983471,1.6460168,1.0583769,18124.184,180,263.6687
5.8746336e-06,3.7632217,537.41864,3.5804005,0.038242433,87.31426,286.62732,100,2153.179508447647,0.10057645,-3.7541122,0.47764683,0.19735938,18100,0.34847942,321209,1.4634545,-111.20024562367713,100.0,18.15,[ 0.966  0.941  0.41   0.83  -1.318],,1.1003305,1.5195211,1.0461816,27040.156,181,273.51913
-5.1116945e-06,3.3814392,525.40424,3.6617117,0.040132206,87.49569,272.06537,100,2163.8002123832703,0.10384554,-2.552864,0.25858882,0.2049634,18200,0.4401556,323066,1.3622969,-112.06627133998711,100.0,18.57,[ 0.969  0.945  0.407  0.836 -1.318],,1.1349561,1.5508596,1.0430961,43161.117,182,263.9823
3.6621093e-06,5.0360107,588.9311,12.381582,0.044883095,87.2973,301.9231,100,2175.3955705165863,0.10872948,-2.6679688,0.0425483,0.24501276,18300,1.55323,324883,4.690094,-111.6875402229355,100.0,18.17,[ 0.968  0.948  0.406  0.847 -1.315],,2.1296477,1.5335163,1.1873564,415799.6,183,270.85785
4.196167e-06,3.3728485,532.3067,2.1150107,0.03747355,87.4382,267.59082,100,2187.5592024326324,0.10571066,-2.5979385,0.3494108,0.19307104,18400,0.31574777,326701,1.2579601,-111.8057752032792,100.0,18.18,[ 0.985  0.957  0.412  0.859 -1.31 ],,1.1096168,1.4499099,1.0332478,20963.156,184,256.2582
6.942749e-06,2.9129715,549.9489,2.4180264,0.038588256,87.45416,292.96884,100,2199.4752955436707,0.090264484,-2.5777893,0.3370972,0.19806394,18500,0.3710868,328535,1.3348193,-112.26351974144536,100.0,18.34,[ 0.992  0.959  0.415  0.863 -1.313],,1.158189,1.3410478,1.0777624,28369.777,185,265.90387
3.7384034e-06,4.3625107,571.31177,6.964379,0.043675303,87.58797,294.60645,100,2211.557158470154,0.10262213,-2.7001114,0.12403369,0.22499351,18600,0.864952,330396,2.521838,-112.52976228146636,100.0,18.61,[ 0.986  0.955  0.416  0.867 -1.329],,1.5050141,1.4676539,1.1350964,153705.67,186,258.47818
8.544922e-06,4.654579,566.7877,5.0642085,0.03766878,86.79797,320.30673,100,2221.1693975925446,0.10411414,-2.7726746,0.11947287,0.19831842,18700,0.51505774,332153,1.8069645,-111.3844665129481,100.0,17.57,[ 0.972  0.954  0.405  0.861 -1.316],,1.2285547,1.5541166,1.0663372,60766.918,187,300.8449
1.6021728e-06,2.795227,776.4576,37.56948,0.075504445,87.25731,396.44537,100,2233.540275335312,0.10620099,-2.5117798,0.013834022,0.5530146,18800,3.5360749,333957,31.279343,-112.07575018393682,100.0,18.04,[ 0.968  0.965  0.401  0.863 -1.315],,4.9077206,1.3415008,1.5433671,2580151.2,188,290.46094
-1.0223389e-05,4.5670776,608.4104,20.772152,0.05155576,87.37407,318.89032,100,2243.767240047455,0.10509974,-2.8322296,0.12546611,0.32284638,18900,2.3386257,335780,13.095898,-111.7686920847207,100.0,18.23,[ 0.96   0.952  0.404  0.883 -1.313],,2.7537441,1.4931843,1.1977931,1186983.6,189,275.71527
6.8664554e-07,2.5718842,544.0457,2.6383455,0.039577596,87.55816,283.95148,100,2256.498801469803,0.10806761,-2.6126251,0.47879833,0.2033881,19000,0.3578273,337615,1.4355434,-112.0674150731832,100.0,18.35,[ 0.955  0.938  0.398  0.861 -1.314],,1.1340657,1.4382997,1.0671186,29001.219,190,262.69464
-1.0681152e-06,3.2158737,554.36786,3.7821052,0.04047701,87.29567,285.06445,100,2268.34081864357,0.11278244,-3.1672592,0.30413064,0.2092241,19100,0.51642454,339439,1.711696,-112.02615323198818,100.0,18.24,[ 0.959  0.936  0.399  0.85  -1.311],,1.1852288,1.484074,1.0835788,61128.035,191,264.159
1.4495849e-06,3.6784897,539.7547,1.9183761,0.036079466,87.020134,307.9545,100,2278.674518108368,0.103280604,-2.7922134,0.31778806,0.18839808,19200,0.2082139,341209,1.174623,-111.34951856981357,100.0,17.7,[ 0.971  0.935  0.397  0.861 -1.306],,1.0367546,1.3963579,1.0203742,9764.04,192,301.09113
-1.2969971e-06,3.6260529,525.1609,3.233502,0.039329793,87.6248,289.9967,100,2289.887660741806,0.10364745,-2.4119644,0.24474871,0.2011107,19300,0.44723907,343063,1.530762,-112.47798976823357,100.0,18.54,[ 0.973  0.935  0.393  0.856 -1.316],,1.1899723,1.2938484,1.0408238,40724.254,193,281.13513
1.8310546e-06,3.449318,528.8122,1.6625754,0.03819012,87.72949,271.3309,100,2301.3631279468536,0.08965536,-2.534958,0.42019475,0.19424205,19400,0.18832584,344925,1.1556127,-112.46909307449796,100.0,18.62,[ 0.972  0.943  0.397  0.866 -1.315],,1.0486119,1.5100625,1.0479144,7585.991,194,252.13
1.3275147e-05,2.678627,1275.868,177.97609,0.19632399,86.819595,553.2504,100,2312.8931035995483,0.10212461,-2.7073288,0.00066864776,2.5071473,19500,17.457235,346673,136.30176,-111.29542687023681,100.0,17.48,[ 0.97   0.945  0.394  0.86  -1.329],,39.43224,1.3606993,2.5655422,66818820.0,195,284.66818
-1.0986329e-05,3.2932816,534.7928,3.2640574,0.039379496,87.61617,282.1037,100,2325.0879912376404,0.09907078,-2.9758453,0.26003712,0.20065781,19600,0.43092296,348538,1.5580175,-112.48344725195506,100.0,18.65,[ 0.939  0.921  0.393  0.85  -1.317],,1.197735,1.4272296,1.0671184,35295.465,196,261.14468
-3.7384034e-06,3.05056,576.2708,4.3624835,0.040966883,87.22783,310.99606,100,2336.292223930359,0.10070509,-2.6520233,0.10189229,0.21393198,19700,0.6842619,350353,2.4664004,-112.03805417614117,100.0,18.15,[ 0.936  0.931  0.394  0.859 -1.32 ],,1.3967962,1.4385195,1.1239924,99336.45,197,273.0993
-6.8664554e-07,3.8511276,577.9574,2.8958428,0.042027373,87.40658,319.38785,100,2348.6503162384033,0.10058346,-2.813263,0.18922666,0.21807829,19800,0.553056,352181,2.2767553,-111.95632489447799,100.0,18.28,[ 0.964  0.926  0.392  0.846 -1.318],,1.348201,1.4408435,1.1373639,66465.125,198,277.22922
1.3732911e-06,2.810463,527.2919,1.615166,0.036182214,87.39352,245.60464,100,2359.4895491600037,0.101452745,-3.0458374,0.5678781,0.18752314,19900,0.12699698,353976,1.0937961,-111.41337164121911,100.0,17.95,[ 0.965  0.934  0.393  0.864 -1.318],,1.0177759,1.2737589,1.0108565,3554.6875,199,242.58582
3.890991e-06,5.5341873,550.20135,5.130571,0.0436344,87.8745,291.5706,100,2370.330390691757,0.10514991,-2.8145828,0.12209774,0.22181036,20000,0.6320972,355889,2.2186584,-112.82828376366405,100.0,19.13,[ 0.965  0.936  0.39   0.863 -1.317],,1.29559,1.4474933,1.1293017,77505.6,200,254.66309
5.569458e-06,3.018196,579.9073,4.088972,0.03984648,87.45785,321.25723,100,2383.490597009659,0.09150915,-2.4054565,0.25312862,0.20714773,20100,0.6187495,357703,2.0898511,-111.89042765673105,100.0,18.14,[ 0.966  0.928  0.399  0.858 -1.314],,1.3536893,1.4739175,1.1323342,80461.93,201,274.84872
8.163453e-06,2.8772278,549.56476,4.902954,0.040716484,87.46243,304.58295,100,2394.806571483612,0.09153972,-2.496872,0.02203923,0.21093695,20200,0.62770164,359529,2.3577013,-112.0703140131509,100.0,18.26,[ 0.971  0.916  0.395  0.848 -1.327],,1.3268433,1.2485943,1.0797753,82339.01,202,285.66998
-2.2888185e-06,3.1901627,614.68036,8.66328,0.04530338,86.884445,325.86337,100,2406.1359384059906,0.08772241,-2.9709167,0.056791633,0.2541811,20300,1.1365478,361295,6.596946,-111.41448793791335,100.0,17.66,[ 0.96   0.911  0.394  0.833 -1.327],,1.9992888,1.4111024,1.1732833,288464.8,203,286.74652
8.163453e-06,3.295372,1667.1721,256.18927,0.18500131,87.06433,946.2984,100,2417.5785596370697,0.08387634,-2.3400726,0.002199447,4.85578,20400,24.986685,363061,675.6986,-111.3744287276838,100.0,17.66,[ 0.969  0.922  0.39   0.847 -1.331],,28.613796,1.3951313,3.5307062,122626960.0,204,273.4314
-1.3732911e-06,2.4085999,546.1392,2.459835,0.037697233,87.24355,298.00113,100,2430.2350285053253,0.081192106,-2.375496,0.21431196,0.19592404,20500,0.37752292,364857,1.7293475,-111.70393825877369,100.0,17.96,[ 0.963  0.907  0.407  0.875 -1.335],,1.1784014,1.1635373,1.0522066,31194.18,205,282.11887
,2.1106644,589.835,8.4781475,0.0465622,87.61232,313.3033,100,2439.687324285507,0.08465291,-2.9684372,0.14056736,0.25107622,20600,1.2969571,366701,5.9549756,-112.16467022403599,100.0,18.44,[ 0.958  0.902  0.405  0.866 -1.338],,1.7925912,1.2881653,1.1794839,338120.6,206,268.51364
3.967285e-06,5.864319,598.6361,4.918007,0.041489072,86.6188,345.22772,100,2450.462249279022,0.070237264,-2.967659,0.14677216,0.2228815,20700,0.6941977,368433,2.3417993,-111.13632520721157,100.0,17.32,[ 0.95   0.895  0.398  0.844 -1.334],,1.3884388,1.4878671,1.1045192,126287.375,207,313.45844
6.4849855e-06,5.0366287,558.0143,3.7709723,0.038321648,87.04841,313.41174,100,2462.5761334896088,0.071120165,-2.7911148,0.30924806,0.20011158,20800,0.43468034,370211,1.619488,-111.73282533150567,100.0,17.78,[ 0.951  0.897  0.406  0.862 -1.349],,1.1605425,1.4421357,1.0564415,43887.883,208,295.20178
-3.890991e-06,4.16481,588.8504,6.4178104,0.04506181,87.41586,313.02957,100,2474.279924631119,0.06573933,-3.154152,0.10368397,0.24431056,20900,0.8728714,372043,4.784491,-111.9252297350472,100.0,18.32,[ 0.946  0.901  0.412  0.876 -1.348],,1.7533232,1.3722891,1.1678177,158496.3,209,265.01556
-5.340576e-06,5.1387405,533.07404,1.8838592,0.036529362,87.24497,296.2564,100,2486.915207862854,0.06506318,-2.5782547,0.4937055,0.18941197,21000,0.2606903,373837,1.1203319,-111.86416050365307,100.0,17.94,[ 0.94   0.893  0.405  0.857 -1.353],,1.0733567,1.4675783,1.0192629,14731.421,210,290.40485
-2.8991699e-06,4.5081024,840.9897,25.798826,0.08722081,86.92934,431.56137,100,2497.878652572632,0.05962711,-2.786705,0.0049763117,0.7727118,21100,3.9232914,375612,61.79584,-111.79851336609218,100.0,17.75,[ 0.935  0.89   0.406  0.857 -1.354],,8.013821,1.4603328,1.6739005,3225653.2,211,304.09155
-9.002685e-06,3.98938,570.9154,3.2010708,0.03715558,86.703865,316.02466,100,2510.8355152606964,0.051000882,-2.6562805,0.31626943,0.19606628,21200,0.50916547,377356,1.432372,-111.34127438161497,100.0,17.44,[ 0.942  0.911  0.403  0.845 -1.359],,1.2574013,1.5334902,1.0672497,60147.848,212,296.21036
1.9073486e-06,4.3109436,563.30347,3.7352881,0.04034546,87.06621,304.7375,100,2520.506815671921,0.04932124,-2.9690475,0.09950823,0.21123186,21300,0.6891873,379165,2.4455137,-111.9791555114768,100.0,18.09,[ 0.94   0.902  0.403  0.841 -1.368],,1.5068659,1.3068316,1.0909342,103223.11,213,276.90604
1.1444092e-06,2.6425323,618.7331,18.37357,0.051422365,87.31844,295.83057,100,2533.936084508896,0.048192143,-2.9322891,0.016755866,0.3102095,21400,2.1780062,380979,11.137883,-111.9064651602551,100.0,18.14,[ 0.949  0.91   0.406  0.85  -1.37 ],,3.0382102,1.415178,1.2135211,1041620.06,214,261.42892
2.9754638e-06,2.4054108,672.195,25.127247,0.063768275,87.25782,342.1259,100,2544.6519887447357,0.045105327,-2.7822876,0.01198012,0.500822,21500,2.5987551,382781,39.436016,-111.9040604330357,100.0,18.02,[ 0.949  0.929  0.408  0.868 -1.371],,3.3159716,1.3356593,1.3147328,1502598.2,215,283.25885
1.2893677e-05,3.9955673,523.17255,2.3913963,0.038509663,87.39235,256.31363,100,2558.7158076763153,0.03939822,-3.1288452,0.46907136,0.19633557,21600,0.3454989,384638,1.3666224,-112.32888874763643,100.0,18.57,[ 0.954  0.937  0.421  0.896 -1.374],,1.1279778,1.533976,1.0396239,24651.465,216,244.482
4.7302246e-06,3.4367218,626.9584,31.852484,0.059255116,87.65162,298.19672,100,2570.621240377426,0.039190646,-2.6819916,0.025967713,0.4394622,21700,3.1607664,386473,36.726883,-112.15457766650144,100.0,18.35,[ 0.953  0.931  0.42   0.89  -1.38 ],,3.9901922,1.4103576,1.2674253,1868503.4,217,271.37494
-1.9836425e-06,3.1786957,558.36395,4.5504937,0.040025756,87.08207,288.84265,100,2580.650562763214,0.03967276,-2.9546432,0.1477913,0.20913216,21800,0.6357879,388278,2.2675722,-112.07394652554157,100.0,18.05,[ 0.953  0.914  0.411  0.87  -1.38 ],,1.3767827,1.4654642,1.0796014,89842.22,218,266.96213
-2.2888183e-07,2.633049,691.94653,26.008293,0.058116328,87.47889,362.32422,100,2589.9823484420776,0.03166972,-2.6384048,0.02987613,0.40116242,21900,2.7506874,390095,15.899908,-112.33986947408934,100.0,18.17,[ 0.945  0.909  0.404  0.861 -1.379],,4.102454,1.4374522,1.3727733,1627542.1,219,264.2122
1.1901855e-05,3.477707,1438.7017,217.50662,0.2732367,87.8998,781.82495,100,2602.626939535141,0.02734606,-2.9420395,0.0008220317,6.2288976,22000,21.396399,392033,529.2258,-113.19131421007987,100.0,19.38,[ 0.968  0.918  0.412  0.879 -1.387],,31.725052,1.4197828,3.15105,88108360.0,220,236.10703
6.6375733e-06,3.4883041,1987.6101,313.63638,0.30601808,86.880974,1314.8228,100,2616.1639416217804,0.020599348,-2.445877,0.0008358472,11.390338,22100,30.747736,393775,1334.444,-111.50297062580185,100.0,17.42,[ 0.962  0.907  0.414  0.908 -1.392],,65.26034,1.3241966,3.96708,220431940.0,221,319.6469
1.4495849e-06,3.170044,532.3798,4.115116,0.0405482,87.75105,262.21594,100,2630.083941936493,0.017243495,-2.6904297,0.25082222,0.20712124,22200,0.65947634,395638,1.5010449,-112.42306525309017,100.0,18.63,[ 0.95   0.885  0.404  0.874 -1.398],,1.3191648,1.2893918,1.0648009,88143.63,222,251.63525
1.2969971e-06,3.8025055,542.91156,2.647453,0.037473638,87.25851,300.53506,100,2639.815503835678,0.012502811,-2.5125504,0.30550423,0.19422902,22300,0.31605306,397437,1.4097464,-112.09559462338846,100.0,17.99,[ 0.945  0.879  0.404  0.877 -1.402],,1.1128978,1.4049771,1.0401081,22992.602,223,287.45932
-1.0681152e-06,2.65242,582.94476,8.606474,0.045544688,87.70407,291.22638,100,2651.883176088333,0.00039196014,-2.3649826,0.07273543,0.24125892,22400,1.2321388,399287,3.171109,-112.33844619973799,100.0,18.5,[ 0.944  0.875  0.4    0.869 -1.406],,2.0919037,1.1938087,1.1674716,298300.03,224,253.52393
4.8065185e-06,2.3736649,634.8424,10.373808,0.050544783,87.76005,329.05005,100,2662.4956135749817,-0.014408682,-2.7816238,0.04429011,0.27596232,22500,1.7291358,401144,3.8192668,-112.38191229101254,100.0,18.57,[ 0.921  0.871  0.395  0.866 -1.419],,2.7809165,1.3408331,1.2868493,589396.4,225,263.22144
2.5177003e-06,3.7907104,723.2692,30.778826,0.070456125,87.16263,372.2145,100,2674.4579815864563,-0.016438449,-2.9915695,0.016916942,0.502225,22600,3.2994292,402940,21.899456,-111.80708164474117,100.0,17.96,[ 0.936  0.883  0.393  0.867 -1.433],,4.1034718,1.460917,1.4223418,2428311.2,226,289.47357
-9.002685e-06,5.4605865,712.2642,15.664573,0.06089439,87.254745,354.87784,100,2685.055362701416,-0.018352266,-2.7875748,0.030213082,0.47133616,22700,2.2685847,404741,47.994576,-112.10127787587709,100.0,18.01,[ 0.93   0.874  0.395  0.884 -1.435],,4.188587,1.3752927,1.4102402,1062048.8,227,274.0218
-1.1291504e-05,3.1295624,23555.906,5587.8574,20.24101,87.58998,14130.145,100,2696.0700941085815,-0.03942088,-2.9486084,8.870088e-06,1115.7812,22800,543.7354,406564,196914.72,-112.32067063420183,100.0,18.23,[ 0.916  0.859  0.399  0.868 -1.437],,4386.517,1.347809,54.2201,53785854000.0,228,278.25073
-1.6021728e-06,3.4708939,545.9454,1.9802248,0.03765475,87.52624,285.0046,100,2710.3427913188934,-0.040956467,-2.698883,0.47911832,0.19492048,22900,0.2602142,408366,1.2449011,-111.9620726421727,100.0,18.02,[ 0.911  0.833  0.378  0.882 -1.458],,1.072538,1.2846112,1.0504115,15724.542,229,269.27963
-7.93457e-06,2.5805588,530.13837,2.4231884,0.037477627,87.46858,292.4577,100,2720.642004966736,-0.04207588,-2.2408295,0.39767173,0.19284125,23000,0.2547298,410188,1.2579021,-112.19072101549342,100.0,18.22,[ 0.916  0.829  0.379  0.874 -1.46 ],,1.0859358,1.267274,1.0279517,14536.26,230,282.63873
2.8991699e-06,2.408081,635.9365,22.787445,0.04438661,87.32327,358.98917,100,2732.659159421921,-0.04135199,-2.508873,0.13301454,0.2459239,23100,1.4498322,411970,5.5335445,-111.75386471164815,100.0,17.82,[ 0.92   0.831  0.377  0.87  -1.461],,2.2390945,1.160928,1.229167,484257.38,231,289.29956
-7.6293945e-06,3.5019226,570.4803,2.64719,0.039073985,87.39165,314.1902,100,2743.2511653900146,-0.039831325,-2.8750458,0.25803715,0.20429657,23200,0.3940179,413751,1.8032992,-111.96642898049647,100.0,17.81,[ 0.945  0.834  0.382  0.879 -1.46 ],,1.1734558,1.2964325,1.0835893,38334.55,232,288.44724
4.119873e-06,2.7658997,514.2739,2.4019864,0.03909084,88.040085,263.5016,100,2752.4345529079437,-0.039154023,-2.6705399,0.3734343,0.19749731,23300,0.27300802,415639,1.3675365,-112.9016542461562,100.0,18.88,[ 0.945  0.83   0.386  0.869 -1.459],,1.0694079,1.170704,1.035306,15174.796,233,253.8108
2.2125244e-06,2.58918,496.65265,1.5135676,0.038959686,88.07094,228.56177,100,2762.665598630905,-0.047999576,-2.1804657,0.5325684,0.19476767,23400,0.16559343,417563,1.0652115,-113.29942664472624,100.0,19.24,[ 0.939  0.831  0.389  0.876 -1.458],,1.0249835,1.2005256,1.0155891,5679.4077,234,223.60507
-8.69751e-06,3.7886734,804.5,66.59109,0.07772805,87.578804,449.94675,100,2772.7879548072815,-0.045708895,-2.6511612,0.04540576,0.8764818,23500,4.664317,419362,71.95974,-111.68065147642919,100.0,17.99,[ 0.933  0.833  0.386  0.874 -1.467],,4.6645575,1.2717859,1.601556,4792660.5,235,292.80536
4.348755e-06,2.3235016,576.6685,8.317734,0.051961046,88.52469,279.19366,100,2784.648684978485,-0.04312975,-2.740982,0.09007086,0.28468373,23600,1.5240424,421342,8.057389,-113.55853156682937,100.0,19.8,[ 0.949  0.836  0.401  0.899 -1.465],,2.57701,1.1520591,1.2514218,386474.8,236,221.88104
-4.348755e-06,2.7188797,495.50266,1.7706738,0.03953088,88.157394,223.05725,100,2797.211403608322,-0.04455742,-2.554184,0.41967085,0.19699277,23700,0.21240796,423278,1.1067629,-113.38776771632324,100.0,19.36,[ 0.973  0.84   0.405  0.914 -1.462],,1.044618,1.2434058,1.0186087,8726.641,237,217.55643
-9.918213e-07,3.717682,1479.9054,223.74045,0.29271027,87.5759,637.2496,100,2806.837792634964,-0.05033537,-2.9756699,0.00052144163,3.9181488,23800,22.043926,425123,409.31592,-112.45028810346196,100.0,18.45,[ 0.969  0.84   0.403  0.916 -1.464],,46.463585,1.3839256,3.1738012,94380696.0,238,281.26135
1.4648437e-05,2.4668655,508.69086,1.9679815,0.038515553,87.83136,255.2867,100,2819.671629190445,-0.04620327,-2.8701324,0.39413214,0.19487537,23900,0.25112042,427004,1.1826384,-112.6554456304929,100.0,18.81,[ 0.987  0.859  0.409  0.906 -1.469],,1.0470585,1.2549204,1.0193467,12960.918,239,250.85095
9.918213e-07,3.4901962,3007.229,564.3732,0.855743,87.74084,1396.6047,100,2830.3475358486176,-0.04696099,-2.6093063,0.00012992935,15.306021,24000,55.429825,428854,1343.0806,-112.49856305576854,100.0,18.5,[ 0.989  0.862  0.407  0.911 -1.465],,193.7393,1.2805893,6.498315,629517900.0,240,250.73788
-6.8664554e-07,2.6425552,564.1389,4.263679,0.038247347,87.18002,310.25162,100,2843.677901983261,-0.053062756,-2.8267975,0.2822488,0.20045921,24100,0.5860191,430629,1.7694062,-111.58077615974187,100.0,17.75,[ 1.014  0.884  0.41   0.9   -1.466],,1.2739961,1.4259104,1.0728488,72742.68,241,290.89038
3.8146973e-07,3.3905945,511.17133,1.5160013,0.03763964,87.7444,258.91022,100,2854.251693248749,-0.0505371,-2.8569183,0.6036642,0.19127329,24200,0.14526342,432493,1.0909116,-112.58797574363473,100.0,18.64,[ 1.009  0.878  0.413  0.901 -1.472],,1.0270922,1.3353571,1.014001,4275.546,242,253.90279
-1.1825561e-05,3.5796814,545.48517,2.2462535,0.038547162,87.549515,299.2367,100,2863.6386725902557,-0.05267452,-2.9517593,0.36014563,0.198562,24300,0.39602384,434316,1.3772551,-112.10794999923995,100.0,18.23,[ 1.015  0.878  0.414  0.904 -1.469],,1.1923211,1.365481,1.0658947,33546.68,243,279.54617
3.0517577e-07,4.3871307,546.7668,2.4207478,0.037806578,87.17132,293.68958,100,2874.196739912033,-0.045010656,-3.1860886,0.35892034,0.19622183,24400,0.4038033,436114,1.4995472,-111.82904707939745,100.0,17.98,[ 1.018  0.883  0.413  0.902 -1.472],,1.1795064,1.4012944,1.0500169,35171.168,244,277.79242
-2.1362305e-06,3.5141525,558.2666,8.711087,0.043675557,87.467,285.4406,100,2884.5434000492096,-0.041069496,-2.7242355,0.11902863,0.2318617,24500,1.1570623,437955,4.5396895,-112.11268916912037,100.0,18.41,[ 1.011  0.879  0.412  0.895 -1.464],,1.6702716,1.3732476,1.110448,276977.6,245,264.99713
7.6293946e-07,2.9031067,657.3331,23.077087,0.061151896,87.72276,306.48218,100,2896.7954161167145,-0.042819224,-3.0883331,0.02716693,0.35325858,24600,2.164756,439826,10.016613,-112.6865675689185,100.0,18.71,[ 1.014  0.887  0.42   0.908 -1.46 ],,2.2746553,1.3182882,1.3312305,1015526.6,246,246.70901
-3.6621093e-06,3.557579,602.6667,9.558721,0.043343954,87.49442,336.6856,100,2908.135364294052,-0.043905653,-2.7993927,0.09719163,0.23127967,24700,1.0925997,441621,2.642979,-111.78882622332814,100.0,17.95,[ 1.011  0.889  0.42   0.885 -1.462],,1.879642,1.419542,1.1694382,251924.47,247,292.14636
8.392334e-07,2.3599548,510.358,1.9568459,0.03921148,87.79984,255.29001,100,2918.239930868149,-0.045776367,-2.919571,0.48984885,0.19718023,24800,0.23263434,443524,1.1744322,-113.01573710340342,100.0,19.03,[ 1.012  0.874  0.42   0.878 -1.463],,1.0561563,1.2847872,1.0339841,11222.266,248,245.71503
