StdD2w0t,MeanD2w0t,ReturnStepMax,InitialBound,ReturnMeanIW,InitialReturnMax,EpRewMean,Weights,MeanEntropy,StdIW,EpThisIter,EpLenMean,Bound,EpisodesSoFar,InitialReturnMean,ReturnStepMaxmin,MinD2w0t,MinIW,EmpiricalD2,Iteration,J_sample_variance,MaxD2w0t,InitialReturnMin,MaxIW,TimestepsSoFar,MeanIW,TimeElapsed,InitialReturnStd
0.28976923,0.09247008,100.0,-1296.2257,-96.899315,-92.136856,-142.54480249744026,[ 0.55  -0.586  0.213  0.388 -0.009],1.409708,0.0354367,100,46.21,-1295.8278,32400,-97.67812,100.0,,0.8967024,1.0014986,324,9.737778,1.0028697,-99.666985,1.1057978,1471426,0.9902495,3919.7603600025177,1.7402033
0.29633605,0.09726834,100.0,-1297.4341,-97.29393,-90.534584,-144.64772441281914,[ 0.551 -0.584  0.213  0.387 -0.009],1.4090941,0.017587213,100,48.63,-1297.3682,32500,-97.42142,100.0,,0.95071095,1.0002426,325,5.4134045,1.0004789,-99.62043,1.0450275,1476289,0.9981457,3933.1960401535034,1.9271439
0.29129323,0.0935959,100.0,-1286.9008,-97.56816,-92.92479,-143.26535322074028,[ 0.552 -0.583  0.214  0.387 -0.01 ],1.4087325,0.024696045,100,46.79,-1286.7664,32600,-97.82373,100.0,,0.90618634,1.0004835,326,5.122581,1.0008156,-99.52903,1.0616474,1480968,0.9969046,3946.09450173378,1.4912773
0.2844898,0.088813655,100.0,-1309.7574,-97.268936,-91.603806,-140.56344762842633,[ 0.551 -0.585  0.214  0.386 -0.01 ],1.4082086,0.0139839165,100,44.4,-1309.6367,32700,-97.50883,100.0,,0.9561491,1.0002743,327,3.9808455,1.0006257,-99.67615,1.0442979,1485408,0.9970706,3958.5815238952637,1.6311247
0.2924852,0.09445732,100.0,-1311.2607,-97.22168,-90.78204,-143.35417214767796,[ 0.551 -0.585  0.213  0.387 -0.011],1.4086305,0.027953757,100,47.22,-1311.1,32800,-97.49975,100.0,,0.930104,1.0007538,328,8.165343,1.0010087,-99.81044,1.0744867,1490130,0.9961983,3971.677670240402,1.8921407
0.2923759,0.09438505,100.0,-1276.2084,-97.23418,-91.411354,-143.17826574219234,[ 0.552 -0.585  0.214  0.387 -0.01 ],1.4077716,0.008762053,100,47.19,-1276.145,32900,-97.338524,100.0,,0.9676453,1.0000846,329,3.4080276,1.0002366,-99.5662,1.0211596,1494849,0.99858344,3984.8855233192444,1.753231
0.28806555,0.09131156,100.0,-1282.9404,-97.387726,-93.364204,-141.8737182940089,[ 0.551 -0.584  0.214  0.387 -0.011],1.4085442,0.017832981,100,45.65,-1282.8501,33000,-97.56591,100.0,,0.95739865,1.0003941,330,4.9075236,1.0005964,-99.69341,1.0490261,1499414,0.9978845,3998.2652809619904,1.6234479
0.28309575,0.087815896,100.0,-1283.6846,-96.96209,-92.176186,-140.2312071910116,[ 0.552 -0.582  0.214  0.387 -0.01 ],1.4092877,0.027401267,100,43.89,-1283.2799,33100,-97.66031,100.0,,0.9212967,1.0008628,331,8.151817,1.0015296,-99.73027,1.0587628,1503803,0.99169487,4011.181048154831,1.7621623
0.2992415,0.0994006,100.0,-1303.88,-96.899635,-87.11045,-145.46144076425028,[ 0.549 -0.581  0.213  0.385 -0.01 ],1.4087538,0.020598706,100,49.69,-1303.7107,33200,-97.2304,100.0,,0.92518574,1.0004162,332,8.584266,1.0013955,-99.75783,1.0695444,1508772,0.9956742,4025.6624562740326,2.3533533
0.2906528,0.09315011,100.0,-1297.5183,-97.68272,-92.67455,-143.06105537741314,[ 0.548 -0.582  0.213  0.386 -0.01 ],1.4081801,0.011825887,100,46.57,-1297.427,33300,-97.86049,100.0,,0.94243723,1.0001626,333,3.4619644,1.0004685,-99.65933,1.0274206,1513429,0.997643,4038.912521839142,1.623376
0.28567135,0.089631625,100.0,-1284.5437,-97.72134,-92.64911,-141.37935773913688,[ 0.55  -0.584  0.214  0.386 -0.011],1.4081814,0.02220142,100,44.81,-1284.4648,33400,-97.88308,100.0,,0.9200599,1.0005146,334,5.7316937,1.0006864,-99.70154,1.0638177,1517910,0.9975618,4052.4277935028076,1.5273873
0.29185623,0.09400595,100.0,-1295.8562,-97.20567,-90.586365,-142.9183398935552,[ 0.548 -0.584  0.213  0.386 -0.011],1.4088373,0.009869265,100,47.0,-1295.8018,33500,-97.30864,100.0,,0.96962357,1.0001332,335,4.3482985,1.000314,-99.72259,1.0254505,1522610,0.99859643,4066.2695598602295,1.8829895
0.29438704,0.0958338,100.0,-1283.0516,-97.452774,-93.74396,-144.23602260140058,[ 0.549 -0.584  0.214  0.386 -0.01 ],1.4086357,0.017404981,100,47.91,-1282.9392,33600,-97.677155,100.0,,0.95095015,1.000344,336,4.5088487,1.0011202,-99.65798,1.0411091,1527401,0.9972076,4079.096242427826,1.5130894
0.27138117,0.080035515,100.0,-1251.5789,-97.20855,-93.511154,-136.22693032229247,[ 0.547 -0.584  0.214  0.387 -0.01 ],1.4078395,0.02390246,100,40.01,-1251.421,33700,-97.5144,100.0,,0.9291854,1.0006058,337,5.8567314,1.0016605,-99.64703,1.0495971,1531402,0.99681544,4090.5961344242096,1.55216
0.28749293,0.09083336,100.0,-1303.9586,-96.60643,-91.07701,-141.7732189855629,[ 0.55  -0.584  0.214  0.388 -0.011],1.4073333,0.060196556,100,45.38,-1303.3441,33800,-97.74443,100.0,,0.82628775,1.0033119,338,22.864536,1.0041597,-99.72055,1.1452004,1535940,0.98660517,4103.697504043579,1.8291693
0.2817707,0.086934045,100.0,-1261.4635,-97.46776,-89.38899,-139.84542489767256,[ 0.548 -0.587  0.213  0.388 -0.012],1.4077542,0.023391355,100,43.46,-1261.3483,33900,-97.69243,100.0,,0.9470625,1.0006224,339,7.7815084,1.0008204,-99.655815,1.063398,1540286,0.9971377,4116.745017051697,1.8998548
0.28344694,0.08810419,100.0,-1255.508,-97.512535,-91.03568,-140.3200149604039,[ 0.548 -0.585  0.213  0.388 -0.011],1.4078608,0.009648804,100,44.05,-1255.4486,34000,-97.60782,100.0,,0.9780423,1.0001053,340,4.0346384,1.0002873,-99.688,1.034399,1544691,0.999089,4129.431660413742,1.8327298
0.29944572,0.09957082,100.0,-1293.0398,-97.64798,-92.50273,-146.23736888420976,[ 0.548 -0.584  0.213  0.388 -0.011],1.4072332,0.012690152,100,49.78,-1292.9537,34100,-97.81488,100.0,,0.95072997,1.0001664,341,3.8345737,1.0004737,-99.614334,1.0294935,1549669,0.9981947,4142.6433663368225,1.6211021
0.30008322,0.10003789,100.0,-1293.647,-97.27848,-92.01457,-146.16536194217113,[ 0.548 -0.584  0.213  0.389 -0.012],1.4068853,0.016533637,100,50.01,-1293.5094,34200,-97.53868,100.0,,0.94680166,1.000282,342,5.7355423,1.0006065,-99.70119,1.0513092,1554670,0.99733657,4155.980299949646,1.882515
0.29425088,0.09573673,100.0,-1291.9578,-97.40194,-90.81538,-144.15787645199975,[ 0.547 -0.583  0.212  0.387 -0.012],1.4066142,0.017569864,100,47.86,-1291.8301,34300,-97.65376,100.0,,0.95882195,1.000365,343,4.7705765,1.000736,-99.59857,1.0503418,1559456,0.9968327,4169.10311126709,1.7087827
0.27550408,0.08274696,100.0,-1299.0327,-97.524025,-92.92911,-137.74428754715925,[ 0.544 -0.581  0.212  0.386 -0.012],1.4059081,0.014510575,100,41.37,-1298.9529,34400,-97.67184,100.0,,0.9442083,1.0002114,344,3.3057387,1.0004683,-99.68625,1.0343807,1563593,0.99835026,4181.4172303676605,1.5124524
0.29822016,0.098654,100.0,-1294.818,-97.2619,-90.574326,-145.40382871976036,[ 0.545 -0.583  0.212  0.386 -0.013],1.4058818,0.014042312,100,49.32,-1294.7229,34500,-97.45201,100.0,,0.9607999,1.0002009,345,3.776578,1.0005397,-99.63641,1.0500655,1568525,0.9979961,4196.083085298538,1.5985965
0.29338172,0.09511264,100.0,-1298.2223,-96.938805,-91.34198,-143.32838475063326,[ 0.545 -0.583  0.212  0.384 -0.013],1.4062726,0.018380107,100,47.55,-1298.0741,34600,-97.18802,100.0,,0.954926,1.000367,346,6.2172937,1.0009953,-99.619225,1.0662003,1573280,0.99675155,4207.346277713776,1.939785
0.29972097,0.09978666,100.0,-1299.7985,-97.40274,-91.17719,-145.9794800304567,[ 0.543 -0.583  0.212  0.384 -0.013],1.4061631,0.016090624,100,49.89,-1299.7484,34700,-97.49753,100.0,,0.951385,1.0002728,347,4.2007623,1.0003614,-99.760025,1.046514,1578269,0.9989547,4221.227430343628,1.7476931
0.2859068,0.08980488,100.0,-1257.914,-97.50452,-89.80034,-141.1230554399612,[ 0.543 -0.582  0.212  0.384 -0.013],1.407113,0.00873083,100,44.9,-1257.8711,34800,-97.589935,100.0,,0.9781969,1.0000923,348,4.0648284,1.0002635,-99.67857,1.0251149,1582759,0.9990514,4233.790292978287,1.9799935
0.29221764,0.09427024,100.0,-1278.6454,-97.312935,-91.88326,-143.20520481643388,[ 0.544 -0.582  0.212  0.384 -0.012],1.4067734,0.020064814,100,47.13,-1278.5651,34900,-97.469376,100.0,,0.9346082,1.000421,349,5.633429,1.0005385,-99.64919,1.0521834,1587472,0.998244,4246.05736207962,1.9145143
0.29801053,0.09849428,100.0,-1301.0856,-97.40564,-89.99502,-145.47454713283602,[ 0.545 -0.581  0.212  0.384 -0.012],1.4065925,0.022127712,100,49.24,-1300.9707,35000,-97.61915,100.0,,0.9335577,1.0005032,350,7.7165556,1.0008686,-99.748436,1.0495018,1592396,0.99736065,4258.213105916977,1.9557065
0.2964809,0.09736972,100.0,-1299.4758,-97.008064,-91.171455,-144.41978105990674,[ 0.545 -0.583  0.212  0.384 -0.012],1.406158,0.013035622,100,48.68,-1299.3822,35100,-97.17492,100.0,,0.9624552,1.0002239,351,6.1388125,1.0004356,-99.53382,1.033774,1597264,0.9981275,4272.399620294571,2.171181
0.27255037,0.080794565,100.0,-1226.4412,-97.34783,-92.31317,-136.6882791722911,[ 0.544 -0.581  0.212  0.383 -0.013],1.4068583,0.020214675,100,40.39,-1226.3066,35200,-97.608444,100.0,,0.95983076,1.0004423,352,6.006431,1.0009029,-99.67187,1.0566367,1601303,0.99692905,4284.315946817398,1.677718
0.30661008,0.10500841,100.0,-1293.1882,-97.133286,-92.946976,-148.6028866062271,[ 0.542 -0.58   0.211  0.384 -0.012],1.4058005,0.017994104,100,52.49,-1292.9862,35300,-97.51711,100.0,,0.9131621,1.0003918,353,5.686833,1.0010448,-99.529045,1.0448269,1606552,0.99534845,4298.748070716858,1.6698824
0.29400063,0.09553092,100.0,-1309.1815,-97.092476,-92.77366,-143.90747031903405,[ 0.541 -0.579  0.211  0.382 -0.013],1.4049314,0.029346988,100,47.75,-1308.9442,35400,-97.549904,100.0,,0.9121095,1.0012325,354,7.2337346,1.0017196,-99.67262,1.0664728,1611327,0.99416524,4312.691076993942,1.6735845
0.28426832,0.08864677,100.0,-1279.6091,-97.17585,-93.61275,-140.6799173305424,[ 0.539 -0.581  0.21   0.382 -0.014],1.4044054,0.029342465,100,44.31,-1279.3242,35500,-97.69632,100.0,,0.9208276,1.0009315,355,8.311541,1.0016962,-99.75948,1.0614637,1615758,0.9935478,4325.1859040260315,1.4980553
0.28527415,0.08935047,100.0,-1293.1562,-97.73493,-92.32633,-141.28232733480937,[ 0.538 -0.583  0.21   0.382 -0.014],1.40493,0.014166009,100,44.67,-1293.0519,35600,-97.93128,100.0,,0.93381006,1.0001647,356,3.886284,1.000565,-99.619,1.0555027,1620225,0.9978081,4337.974973678589,1.5225319
0.29096678,0.09334394,100.0,-1267.4852,-97.068825,-91.34445,-142.71422923773747,[ 0.539 -0.584  0.211  0.383 -0.014],1.4039264,0.030467043,100,46.66,-1267.2822,35700,-97.44594,100.0,,0.8926257,1.0008675,357,10.632803,1.0012542,-99.64873,1.0694222,1624891,0.9953663,4351.323916196823,1.9029927
0.2841438,0.08857205,100.0,-1272.3186,-97.36504,-88.60894,-140.57275366435653,[ 0.541 -0.584  0.212  0.383 -0.015],1.4034113,0.020074518,100,44.28,-1272.145,35800,-97.6312,100.0,,0.9535225,1.0004824,358,6.0668435,1.0007608,-99.56818,1.0622667,1629319,0.99619377,4364.545511484146,1.789471
0.28570327,0.08964256,100.0,-1292.1843,-97.549385,-91.31611,-141.3809341578743,[ 0.539 -0.583  0.211  0.383 -0.015],1.4029782,0.03018943,100,44.81,-1292.0247,35900,-97.880196,100.0,,0.9112376,1.0009938,359,7.3748884,1.0012413,-99.617836,1.075358,1633800,0.9959689,4377.400320291519,1.5807021
0.28440306,0.08866017,100.0,-1247.8728,-96.637985,-92.25087,-140.89037564382033,[ 0.541 -0.583  0.212  0.383 -0.016],1.4043237,0.052541588,100,44.29,-1247.2416,36000,-97.89917,100.0,,0.8263814,1.003601,360,19.623291,1.0045656,-99.68445,1.1397281,1638229,0.9838385,4390.477753400803,1.6734903
0.2908099,0.09320751,100.0,-1288.5051,-96.953514,-93.32918,-142.9858268671535,[ 0.538 -0.585  0.211  0.383 -0.015],1.4039279,0.0473139,100,46.58,-1288.0604,36100,-97.7439,100.0,,0.85890913,1.0021008,361,14.651203,1.0026757,-99.69497,1.1243579,1642887,0.9898648,4403.751133680344,1.5423204
0.28918654,0.09210595,100.0,-1287.0967,-97.36289,-91.87621,-142.16101595660086,[ 0.541 -0.585  0.212  0.384 -0.015],1.4038479,0.014896975,100,46.05,-1287.0565,36200,-97.44644,100.0,,0.947734,1.0002497,362,3.476978,1.0003439,-99.73158,1.0422415,1647492,0.99880123,4416.944201469421,1.6666031
0.28328988,0.087974206,100.0,-1294.502,-97.27295,-90.859085,-140.16696059494146,[ 0.541 -0.585  0.212  0.384 -0.015],1.4028642,0.01629677,100,43.98,-1294.3601,36300,-97.54646,100.0,,0.9536684,1.0002563,363,6.9358115,1.0008034,-99.73274,1.0575134,1651890,0.99667734,4429.141713857651,2.0104623
0.29641366,0.097329415,100.0,-1282.7313,-97.21873,-91.28513,-144.60922405166986,[ 0.54  -0.583  0.211  0.384 -0.016],1.4027077,0.014551224,100,48.66,-1282.659,36400,-97.35679,100.0,,0.9476441,1.000226,364,4.600182,1.0004531,-99.48441,1.0494453,1656756,0.99838454,4442.446104288101,1.9105066
0.29995295,0.09992958,100.0,-1300.4196,-97.04937,-91.25607,-146.06127406177868,[ 0.54  -0.584  0.211  0.385 -0.016],1.40432,0.020985017,100,49.95,-1300.1732,36500,-97.52376,100.0,,0.93628633,1.0004627,365,6.0005617,1.0015227,-99.67938,1.0459086,1661751,0.9943407,4456.1402089595795,1.9119184
0.2983178,0.098732285,100.0,-1295.6157,-97.6468,-92.618454,-145.84532779302185,[ 0.54  -0.584  0.212  0.384 -0.015],1.4056431,0.013958406,100,49.36,-1295.5125,36600,-97.84766,99.994446,,0.9655298,1.0001954,366,3.5418081,1.0005721,-99.739655,1.0425891,1666687,0.99769205,4470.427885770798,1.8171952
0.2878313,0.09115018,100.0,-1293.2639,-97.40304,-90.35663,-141.8366767022849,[ 0.54  -0.584  0.211  0.383 -0.013],1.4058231,0.017067976,100,45.57,-1293.1587,36700,-97.592735,100.0,,0.95419776,1.000392,367,4.4038005,1.0007318,-99.616196,1.0508226,1671244,0.99747217,4481.931850910187,1.7887454
0.28427583,0.08865262,100.0,-1270.3955,-97.24601,-92.03085,-140.4947608095593,[ 0.538 -0.585  0.211  0.383 -0.013],1.4049317,0.015575077,100,44.32,-1270.2284,36800,-97.508545,100.0,,0.9516426,1.0003573,368,5.3917513,1.0007472,-99.67096,1.0478723,1675676,0.9971058,4494.923003196716,1.9307667
0.29689622,0.09764362,100.0,-1305.4128,-97.128784,-89.16236,-145.19595267932823,[ 0.536 -0.584  0.211  0.383 -0.014],1.4037758,0.041074734,100,48.8,-1305.0969,36900,-97.750206,100.0,,0.8725961,1.0016001,369,13.049294,1.0024246,-99.66056,1.1059731,1680556,0.9926303,4508.485819578171,1.9576721
0.30070633,0.100512885,100.0,-1294.0518,-97.32547,-89.412254,-146.37299034476092,[ 0.533 -0.584  0.21   0.382 -0.015],1.4034059,0.012119275,100,50.25,-1293.9506,37000,-97.5156,100.0,,0.96145743,1.0001687,370,4.6531563,1.0005441,-99.699196,1.0274937,1685581,0.9975692,4522.453095912933,1.9324201
0.28588054,0.08976286,100.0,-1311.1993,-97.38102,-92.885475,-141.40787501006312,[ 0.533 -0.583  0.21   0.381 -0.015],1.4023218,0.01913355,100,44.87,-1310.9415,37100,-97.85243,100.0,,0.9066148,1.0002893,371,4.092414,1.001492,-99.7697,1.0328277,1690068,0.9945808,4535.90812587738,1.5184667
0.2857027,0.089642145,100.0,-1257.9398,-97.226364,-91.78382,-141.0875091828076,[ 0.535 -0.586  0.211  0.381 -0.017],1.4039545,0.020358643,100,44.81,-1257.7396,37200,-97.61587,100.0,,0.94808555,1.0004853,372,6.204521,1.0009346,-99.764435,1.0771888,1694549,0.9956467,4549.093993186951,1.9300419
0.3054541,0.104144745,100.0,-1307.0769,-97.592896,-91.29079,-148.3368045598853,[ 0.535 -0.585  0.211  0.381 -0.015],1.40432,0.0126404185,100,52.07,-1307.0212,37300,-97.67922,100.0,,0.9767281,1.0001849,373,3.2851334,1.0002772,-99.67064,1.0375115,1699756,0.998756,4563.758720397949,1.5811146
0.28656635,0.09020688,100.0,-1309.1587,-96.92692,-91.075005,-141.3872920012534,[ 0.534 -0.585  0.211  0.381 -0.015],1.4052789,0.03726987,100,45.08,-1308.7861,37400,-97.63773,100.0,,0.8829641,1.001881,374,12.19068,1.0026951,-99.609955,1.1011392,1704264,0.9911239,4576.045393943787,1.8456144
0.29151678,0.09375666,100.0,-1268.5015,-97.25342,-89.96058,-142.97349846503784,[ 0.536 -0.584  0.212  0.382 -0.014],1.4051809,0.026829362,100,46.87,-1268.3779,37500,-97.49285,100.0,,0.93330085,1.0007074,375,7.0987744,1.0009196,-99.65047,1.0796422,1708951,0.9968744,4589.277308940887,1.8117028
0.28745478,0.090859294,100.0,-1306.8981,-97.345505,-90.545456,-141.7269961939992,[ 0.537 -0.582  0.212  0.382 -0.014],1.4056215,0.028518325,100,45.42,-1306.7255,37600,-97.65792,100.0,,0.92368394,1.0007946,376,7.9214587,1.0010827,-99.57861,1.083204,1713493,0.9963097,4602.289371013641,1.7474238
0.30825868,0.106280595,100.0,-1308.1473,-96.91031,-92.36919,-149.18644729576886,[ 0.536 -0.584  0.212  0.382 -0.013],1.4057056,0.030983541,100,53.12,-1307.8345,37700,-97.46889,100.0,,0.91802937,1.00121,377,9.564464,1.0018334,-99.64417,1.1026722,1718805,0.99427694,4616.712713956833,1.8760376
0.28263322,0.08754375,100.0,-1259.1978,-97.560776,-89.10033,-140.13920653800224,[ 0.534 -0.585  0.211  0.38  -0.013],1.4059072,0.010198874,100,43.77,-1259.0972,37800,-97.70016,100.0,,0.9388845,1.0000972,378,3.9528747,1.0003836,-99.72318,1.0193604,1723182,0.99794656,4628.722051858902,1.7989007
0.28792015,0.09120595,100.0,-1272.2494,-97.45729,-91.15347,-141.80902238956546,[ 0.536 -0.586  0.212  0.38  -0.013],1.4061645,0.010164611,100,45.6,-1272.1915,37900,-97.56197,100.0,,0.969276,1.0001113,379,4.318278,1.0002446,-99.758705,1.0356607,1727742,0.9986697,4642.177093029022,1.9823865
0.29714856,0.097853884,100.0,-1278.5948,-97.20721,-90.87847,-144.96235855728455,[ 0.535 -0.585  0.211  0.38  -0.013],1.4059029,0.0138172805,100,48.92,-1278.488,38000,-97.418846,100.0,,0.94934785,1.0002443,380,4.4951744,1.0007253,-99.640656,1.0377853,1732634,0.9976382,4655.656018733978,1.9085747
0.29780823,0.09836146,100.0,-1301.4065,-97.36491,-90.61675,-145.1694297500369,[ 0.534 -0.584  0.211  0.379 -0.013],1.4056419,0.005970287,100,49.18,-1301.3905,38100,-97.39276,100.0,,0.98222256,1.0000391,381,4.866977,1.0000893,-99.63213,1.0148121,1737552,0.99965596,4669.8279139995575,2.129326
0.28692633,0.090512305,100.0,-1291.4126,-97.25346,-90.89751,-141.46076380530886,[ 0.535 -0.584  0.211  0.379 -0.013],1.4047294,0.014975668,100,45.25,-1291.1847,38200,-97.583466,100.0,,0.91264737,1.0001911,382,4.63961,1.0005132,-99.66835,1.0381775,1742077,0.9958356,4682.115565299988,1.8978896
0.288459,0.09158746,100.0,-1272.8677,-97.16882,-90.903625,-141.70301327235293,[ 0.533 -0.582  0.21   0.379 -0.014],1.4056431,0.009400152,100,45.79,-1272.796,38300,-97.30817,100.0,,0.9681113,1.0001171,383,4.5079637,1.0003663,-99.63016,1.0325034,1746656,0.9985753,4695.655805110931,2.008332
0.29492867,0.09616463,100.0,-1285.0759,-96.28885,-90.64195,-143.8041886319518,[ 0.533 -0.582  0.211  0.379 -0.013],1.4042753,0.043359477,100,48.05,-1284.6327,38400,-97.18184,100.0,,0.8812284,1.0026389,384,15.010082,1.0035201,-99.70734,1.1271513,1751461,0.98733294,4708.346908330917,2.0073452
0.29763615,0.09820619,100.0,-1276.9723,-96.953384,-91.57857,-144.99341471109636,[ 0.529 -0.583  0.21   0.379 -0.015],1.404747,0.028958488,100,49.09,-1276.7864,38500,-97.31756,100.0,,0.9168747,1.0008247,385,7.5887537,1.0012798,-99.61642,1.0843778,1756370,0.99603313,4721.795241355896,1.9297103
0.28105387,0.08645131,100.0,-1296.3474,-97.230064,-91.99035,-139.30170524943696,[ 0.529 -0.584  0.21   0.378 -0.014],1.4041897,0.017132655,100,43.22,-1296.2489,38600,-97.42194,100.0,,0.941539,1.0002922,386,5.8970485,1.0005269,-99.74611,1.0338326,1760692,0.9979181,4733.763246059418,1.7027938
0.30780274,0.10591813,100.0,-1290.1733,-96.32949,-90.63751,-148.27075489693772,[ 0.53  -0.584  0.21   0.379 -0.015],1.4052966,0.03352148,100,52.94,-1289.9141,38700,-96.82938,100.0,,0.9075066,1.0011318,387,11.906903,1.001738,-99.72296,1.1088748,1765986,0.9938406,4749.079019546509,2.4453447
0.28715172,0.09061389,100.0,-1270.1433,-96.39696,-90.6192,-141.13874870816886,[ 0.531 -0.583  0.211  0.379 -0.014],1.4042754,0.046894148,100,45.28,-1269.6974,38800,-97.25641,100.0,,0.8379513,1.0021687,388,19.647655,1.0028619,-99.70189,1.0979631,1770514,0.9887899,4762.623538017273,1.8567256
0.28621292,0.09000131,100.0,-1283.7467,-97.40932,-92.45353,-141.39665143865216,[ 0.533 -0.582  0.211  0.38  -0.015],1.4034127,0.021720601,100,44.99,-1283.5951,38900,-97.72247,100.0,,0.93481565,1.0006952,389,5.0698094,1.0011141,-99.60451,1.072902,1775013,0.9961131,4774.859082937241,1.6354538
0.29701403,0.09774557,100.0,-1287.7273,-97.1344,-89.5607,-144.9513388491833,[ 0.532 -0.582  0.21   0.379 -0.015],1.404297,0.017467555,100,48.86,-1287.5316,39000,-97.51591,100.0,,0.9139454,1.0003206,390,7.388465,1.0012937,-99.7782,1.0586624,1779899,0.9955152,4788.405514001846,1.958331
0.29548386,0.09664637,100.0,-1292.3663,-97.48135,-90.29592,-144.54981190384288,[ 0.532 -0.582  0.21   0.381 -0.015],1.4046603,0.012283065,100,48.32,-1292.2936,39100,-97.59706,100.0,,0.96557534,1.00022,391,4.1538377,1.0003161,-99.721115,1.0406309,1784731,0.9981903,4800.710522174835,1.9339113
0.28993738,0.09256352,100.0,-1284.3318,-96.71465,-92.53078,-142.58327529022338,[ 0.53  -0.581  0.21   0.38  -0.014],1.4047257,0.054803103,100,46.25,-1283.847,39200,-97.67119,100.0,,0.8434354,1.0028085,392,17.675737,1.0035232,-99.69577,1.1219536,1789356,0.9876307,4813.576103210449,1.7035614
0.28939706,0.09223754,100.0,-1269.7952,-97.55609,-91.40581,-142.61109146454584,[ 0.528 -0.584  0.209  0.381 -0.014],1.4047254,0.019431645,100,46.11,-1269.6536,39300,-97.83745,100.0,,0.93556255,1.0004134,393,5.1925325,1.000907,-99.70132,1.0542067,1793967,0.9967261,4826.196860074997,1.8689065
0.28634986,0.09010866,100.0,-1266.7126,-97.49381,-92.38289,-141.4124011779628,[ 0.528 -0.585  0.209  0.379 -0.014],1.4041896,0.009892447,100,45.05,-1266.6256,39400,-97.66336,99.99821,,0.958655,1.000126,394,3.3182037,1.0007352,-99.63492,1.0475,1798472,0.9978047,4838.276988983154,1.6618077
0.29399607,0.09554158,100.0,-1293.9836,-97.08625,-90.64529,-143.81557986265634,[ 0.528 -0.584  0.209  0.378 -0.015],1.4047294,0.022115467,100,47.76,-1293.785,39500,-97.44757,100.0,,0.8883408,1.000523,395,6.5904794,1.0012108,-99.78942,1.0461898,1803248,0.99588925,4851.025005102158,2.0018847
0.29398042,0.09552401,100.0,-1278.8518,-97.26278,-91.098755,-144.04348152035718,[ 0.529 -0.587  0.209  0.378 -0.014],1.405245,0.018698364,100,47.75,-1278.641,39600,-97.67575,100.0,,0.93647814,1.0004148,396,5.9976597,1.0011894,-99.49846,1.0376405,1808023,0.99585235,4864.310599088669,1.7011292
0.3009189,0.1006752,100.0,-1299.415,-97.188385,-91.71646,-146.35365338475847,[ 0.529 -0.587  0.21   0.378 -0.014],1.4053801,0.025009511,100,50.33,-1299.2794,39700,-97.421005,100.0,,0.897233,1.0005214,397,7.9143662,1.0008401,-99.6458,1.0623904,1813056,0.99789304,4876.503117799759,1.7505171
0.30155686,0.10109908,100.0,-1279.9843,-96.55918,-91.59273,-146.42507723422088,[ 0.529 -0.589  0.21   0.378 -0.013],1.4044108,0.043497592,100,50.52,-1279.5813,39800,-97.34965,100.0,,0.8840961,1.0018677,398,12.905203,1.0029393,-99.5784,1.1444918,1818108,0.99088305,4890.334342241287,1.7997135
0.28226236,0.08725981,100.0,-1267.5377,-97.13519,-91.875336,-139.79137763712978,[ 0.529 -0.586  0.211  0.378 -0.014],1.4053645,0.017878683,100,43.62,-1267.3542,39900,-97.498436,100.0,,0.95535487,1.0003985,399,5.2989035,1.0010159,-99.64279,1.0591536,1822470,0.99627125,4903.535000562668,1.8121504
0.2859196,0.08980937,100.0,-1277.0319,-97.207146,-91.43537,-140.9104637433344,[ 0.529 -0.586  0.211  0.379 -0.014],1.404905,0.016574549,100,44.9,-1276.9331,40000,-97.37708,99.99428,,0.95562565,1.0002667,400,5.1851954,1.0004807,-99.77228,1.0513253,1826960,0.9979978,4914.876180648804,2.028153
0.29283106,0.09468538,100.0,-1269.7845,-97.466515,-93.53587,-143.81619356433728,[ 0.528 -0.585  0.211  0.378 -0.014],1.4041883,0.025929954,100,47.33,-1269.6042,40100,-97.82673,100.0,,0.94155705,1.0007873,401,6.4657974,1.0011703,-99.71065,1.063977,1831693,0.9961592,4928.644224643707,1.5067083
0.28141904,0.08669817,100.0,-1236.8373,-97.15891,-91.72789,-139.49943693831275,[ 0.526 -0.586  0.21   0.377 -0.015],1.40295,0.018577527,100,43.34,-1236.6359,40200,-97.50373,100.0,,0.93804455,1.0003095,402,5.223859,1.0007083,-99.54044,1.0432876,1836027,0.99644953,4941.076143980026,1.7128127
0.29749465,0.09811694,100.0,-1307.2048,-97.42287,-91.5977,-145.32810849956778,[ 0.528 -0.587  0.211  0.378 -0.016],1.4026932,0.02449315,100,49.05,-1307.0846,40300,-97.65258,100.0,,0.9425803,1.0006315,403,5.9381843,1.000843,-99.705734,1.0800133,1840932,0.99743533,4954.059847354889,1.7185007
0.28527263,0.08934916,100.0,-1271.3531,-97.37858,-91.097855,-140.87839971534595,[ 0.527 -0.589  0.211  0.377 -0.016],1.4029764,0.017783415,100,44.67,-1271.2529,40400,-97.556526,100.0,,0.9611443,1.0002923,404,5.8602405,1.0007284,-99.6432,1.0631665,1845399,0.9978716,4966.537948131561,1.8405936
