EpisodesSoFar,EmpiricalD2,InitialReturnMin,MeanD2w0t,EpRewMean,ReturnStepMaxmin,InitialReturnMean,MaxIW,MinIW,StdIW,StdD2w0t,EntropyCoefficient,MinD2w0t,TimestepsSoFar,InitialBound,TimeElapsed,MeanIW,EpThisIter,Weights,InitialReturnStd,J_sample_variance,Iteration,ReturnMeanIW,MaxD2w0t,ReturnStepMax,InitialReturnMax,MeanEntropy,EpLenMean,Bound
40400,1.0052835,-40.460712,0.18215294,-100.67330967983104,96.782776,-2.4032593e-06,1.2662011,0.8635513,0.06989385,0.3866723,,,2215124,-268.6833,4974.600422859192,1.0092652,100,[-0.883 -0.616 -0.192 -0.641  0.56 ],17.515848,354.3972,404,61.375435,1.0136315,100.0,53.627842,1.9834139,90.81,-268.23386
40500,1.0033784,-35.349335,0.18543704,-100.04404206854589,96.83688,-5.7220458e-08,1.3059938,0.895745,0.068742156,0.38920695,,,2224374,-272.83176,4989.118337392807,1.0086031,100,[-0.888 -0.617 -0.192 -0.641  0.565],17.703741,343.03625,405,58.816452,1.0130011,100.0,50.904976,1.986404,92.5,-272.53894
40600,1.0045047,-36.94621,0.17617793,-100.88482804477022,96.70456,-2.822876e-06,1.2926761,0.8425062,0.06573214,0.38148153,,,2233164,-265.7087,5003.76406955719,1.0039102,100,[-0.888 -0.616 -0.194 -0.639  0.568],14.48747,252.44849,406,64.386,1.0114757,100.0,34.280113,1.9853512,87.9,-265.39935
40700,1.0042701,-40.8209,0.18141761,-100.53865756081315,96.7784,-1.926422e-06,1.3904017,0.85417557,0.06609286,0.3858708,,,2242215,-270.36102,5018.022414684296,1.0057569,100,[-0.891 -0.62  -0.194 -0.639  0.566],17.181957,345.32822,407,61.22823,1.0123471,100.0,55.122826,1.9841167,90.51,-270.0663
40800,1.0020531,-41.400635,0.18426332,-102.17245272016973,96.77983,-1.0681152e-06,1.2117677,0.85250807,0.04387786,0.38793,,,2251419,-270.41147,5032.985837221146,1.0036434,100,[-0.892 -0.616 -0.192 -0.635  0.565],15.846941,265.2978,408,60.268257,1.0066241,100.0,45.168884,1.9853677,92.04,-270.2647
40900,1.0022349,-34.8566,0.18284737,-101.51816585002598,96.77641,4.615784e-06,1.1570665,0.8745053,0.039322525,0.38684654,,,2260550,-268.36267,5047.149884939194,1.006084,100,[-0.896 -0.615 -0.191 -0.634  0.566],16.534948,286.76807,409,61.32421,1.0059298,100.0,42.51641,1.9833229,91.31,-268.17105
41000,1.0058923,-41.43719,0.19862187,-101.80559978902764,96.94374,5.1498414e-06,1.347764,0.81183964,0.079733916,0.39968565,,,2270452,-276.99066,5063.285021305084,1.0029826,100,[-0.902 -0.617 -0.193 -0.634  0.564],16.890368,326.52362,410,54.731247,1.0164506,100.0,44.17571,1.9824862,99.02,-276.61322
41100,1.0090718,-41.7846,0.1964709,-102.78326059725336,96.89766,-2.2315978e-06,1.4381417,0.8236097,0.08732569,0.39847055,,,2280230,-274.25464,5078.829308986664,1.0235523,100,[-0.903 -0.619 -0.192 -0.633  0.564],15.597842,300.13855,411,57.3294,1.0226514,100.0,41.731922,1.9824222,97.78,-273.692
41200,1.0014675,-34.448097,0.20600504,-100.31125645722912,97.05051,2.0980835e-06,1.1848089,0.9042037,0.037901193,0.4046572,,,2290521,-280.00916,5094.326280117035,1.0043464,100,[-0.904 -0.623 -0.192 -0.63   0.563],16.86501,297.10913,412,51.23265,1.0055032,100.0,42.73452,1.9811828,102.91,-279.8991
41300,1.0027126,-37.87811,0.19097859,-101.20703599727541,96.87669,8.773804e-07,1.2096312,0.8954422,0.049049895,0.39349014,,,2300054,-274.56213,5109.19647192955,1.0034014,100,[-0.903 -0.624 -0.191 -0.629  0.562],17.173395,325.3286,413,56.943893,1.0106126,100.0,47.729877,1.980788,95.33,-274.32764
41400,1.0102856,-36.904648,0.19335617,-102.24628124633435,96.875626,-1.8692017e-06,1.4435031,0.8468256,0.089467674,0.39600825,,,2309680,-273.39362,5124.354187011719,1.0136663,100,[-0.907 -0.625 -0.194 -0.627  0.562],15.342095,291.69043,414,58.58898,1.0310357,100.0,47.15478,1.9834185,96.26,-272.67746
41500,1.0045608,-34.924038,0.22179075,-99.64102671887134,97.19882,-9.918213e-07,1.3264406,0.8567203,0.05785449,0.41607425,,,2320744,-288.02612,5141.353380680084,1.0078269,100,[-0.915 -0.619 -0.194 -0.621  0.565],17.607811,330.12448,415,43.520916,1.030199,100.0,53.565998,1.9834137,110.64,-287.8042
41600,1.0033078,-42.4231,0.21742028,-100.778836797756,97.14301,-4.5013426e-06,1.2627501,0.85712004,0.049388893,0.41288903,,,2331598,-283.3416,5158.3720734119415,1.0035815,100,[-0.923 -0.618 -0.194 -0.619  0.565],16.126402,273.2012,416,48.143997,1.012341,100.0,40.587563,1.9833935,108.54,-283.12982
41700,1.0019159,-34.312466,0.20803837,-101.62415684674131,97.04399,-4.196167e-07,1.1683544,0.9060762,0.036117308,0.40616986,,,2341989,-280.94748,5175.100124120712,1.0026845,100,[-0.927 -0.621 -0.195 -0.618  0.564],15.82337,256.85474,417,50.26525,1.0061299,100.0,46.118942,1.9817519,103.91,-280.7989
41800,1.0017915,-41.385357,0.21141429,-102.19083559787991,97.064575,-2.784729e-06,1.125318,0.9203332,0.03649584,0.40856722,,,2352549,-281.15778,5191.847697019577,1.0003678,100,[-0.932 -0.618 -0.196 -0.616  0.563],17.310928,316.1763,418,50.0091,1.0058177,100.0,44.54189,1.9831525,105.6,-281.03473
41900,1.0032597,-32.16897,0.20196277,-100.91675737754908,96.99748,4.196167e-07,1.1957128,0.88589716,0.05052924,0.4019377,,,2362628,-278.1675,5207.352970600128,0.99968237,100,[-0.932 -0.618 -0.196 -0.614  0.564],16.70008,309.39322,419,53.23278,1.0095382,100.0,44.381344,1.9856094,100.79,-277.91803
42000,1.0145878,-39.891754,0.20291011,-102.85864426068358,96.958954,4.5776366e-07,1.8765398,0.7458116,0.13953778,0.40385583,,,2372707,-278.48227,5222.7552671432495,1.022536,100,[-0.933 -0.62  -0.195 -0.614  0.567],18.464785,438.6872,420,53.981956,1.0544506,100.0,46.28897,1.9856086,100.79,-277.72516
42100,1.0027374,-36.490234,0.21239588,-100.61069417618299,97.1024,-2.784729e-06,1.2325827,0.87679577,0.05100339,0.40938622,,,2383311,-281.2578,5239.151189088821,1.0118052,100,[-0.942 -0.62  -0.194 -0.61   0.567],16.985704,302.30548,421,50.010082,1.0076447,100.0,40.41452,1.9830807,106.04,-281.0727
42200,1.0070891,-37.213047,0.21321622,-103.32169867095304,97.05494,-4.4250487e-06,1.3749046,0.86304265,0.06943234,0.41048852,,,2393935,-281.32935,5256.07106423378,1.0124857,100,[-0.943 -0.62  -0.193 -0.609  0.564],18.842377,382.49673,422,50.317337,1.0229954,100.0,50.377064,1.9840678,106.24,-280.89935
42300,1.001125,-42.766785,0.21334812,-101.61281563080428,97.09375,-2.861023e-06,1.0946668,0.92902744,0.028230572,0.40983933,,,2404596,-281.76947,5272.531498432159,0.99887544,100,[-0.947 -0.618 -0.192 -0.605  0.565],17.10446,308.11508,423,48.745262,1.0026541,100.0,45.29871,1.9846964,106.61,-281.68692
42400,1.0067331,-32.47207,0.20544674,-101.35378537125631,97.02063,4.310608e-06,1.9942257,0.83506984,0.094187245,0.40482268,,,2414837,-280.0902,5287.265914678574,1.0149597,100,[-0.947 -0.619 -0.192 -0.604  0.566],17.680649,334.9713,424,51.588493,1.0343992,100.0,42.358192,1.9846784,102.41,-279.75024
42500,1.0024996,-36.60712,0.20320347,-101.41282721839981,97.000534,-4.196167e-06,1.1935928,0.8921829,0.046857417,0.40280023,,,2424981,-278.93967,5304.003368854523,1.0073543,100,[-0.956 -0.614 -0.192 -0.601  0.566],17.459032,331.28864,425,52.393936,1.0087928,100.0,42.789616,1.986998,101.44,-278.7207
42600,1.0036862,-36.754124,0.23445265,-100.85200036266635,97.2753,-2.1743774e-06,1.2746913,0.8971602,0.060786057,0.42431712,,,2436676,-289.4981,5321.660175323486,1.0097064,100,[-0.954 -0.616 -0.19  -0.601  0.568],18.198803,359.6686,426,42.17163,1.0123758,100.0,51.39846,1.9880388,116.95,-289.2225
42700,1.0071503,-41.511745,0.22896087,-101.17080791037674,97.22647,-3.4332277e-07,1.4391183,0.8286994,0.09212886,0.42109936,,,2448085,-288.04987,5339.709605693817,0.9992528,100,[-0.95  -0.619 -0.188 -0.601  0.569],19.318796,428.1208,427,43.697456,1.0216224,100.0,50.085682,1.9890115,114.09,-287.62433
42800,1.0034025,-28.841629,0.21692848,-101.06223450548637,97.133484,-8.773804e-07,1.3841411,0.89796096,0.06052899,0.41257545,,,2458914,-284.05737,5356.816269159317,1.004773,100,[-0.956 -0.617 -0.188 -0.597  0.57 ],15.676863,260.8466,428,47.47649,1.0150734,100.0,44.567764,1.9904794,108.29,-283.8412
42900,1.0057496,-25.671158,0.25029507,-100.97915833035036,97.381096,-3.7002565e-06,1.2683293,0.8386718,0.06532029,0.43409327,,,2471389,-293.0477,5376.074168205261,1.0038676,100,[-0.96  -0.617 -0.188 -0.595  0.572],16.973377,308.7455,429,38.698807,1.0165434,100.0,38.214214,1.9914674,124.75,-292.68207
43000,1.0025098,-39.05593,0.23063591,-103.87823456483746,97.19594,7.6293946e-07,1.2935423,0.90746915,0.05141252,0.42163026,,,2482905,-287.08926,5394.141768693924,1.0050985,100,[-0.963 -0.617 -0.188 -0.592  0.573],17.899841,333.067,430,44.28828,1.007661,100.0,44.545918,1.993085,115.16,-286.92673
43100,1.0075984,-26.606724,0.25761902,-102.2245972915333,97.405975,-3.3950805e-06,1.6970911,0.8408045,0.08979467,0.43858647,,,2495731,-294.10538,5413.026387691498,1.0053494,100,[-0.964 -0.618 -0.187 -0.591  0.574],16.460327,306.13443,431,37.851013,1.0285561,100.0,38.941414,1.9942056,128.26,-293.66345
43200,1.0040702,-36.03285,0.24380651,-99.4127856312173,97.364914,5.989075e-06,1.3427885,0.8583594,0.055824645,0.43009183,,,2507891,-292.7772,5431.931188106537,1.0048602,100,[-0.967 -0.612 -0.186 -0.586  0.575],19.654583,403.95407,432,38.833427,1.0162725,100.0,58.327843,1.995116,121.6,-292.53815
43300,1.006557,-31.178402,0.25074634,-97.78883137694909,97.43538,-4.272461e-06,1.4579499,0.74772775,0.08518366,0.4343041,,,2520391,-295.5591,5449.594966173172,1.0055119,100,[-0.967 -0.614 -0.186 -0.584  0.576],19.558334,406.98413,433,36.061428,1.0279995,100.0,45.170536,1.9951822,125.0,-295.31964
43400,1.0076045,-46.733112,0.2616069,-100.97489951223648,97.44928,1.0681152e-06,1.283213,0.82663095,0.08116303,0.44082525,,,2533414,-296.58374,5470.002922773361,1.011056,100,[-0.974 -0.611 -0.186 -0.581  0.576],19.346209,407.67862,434,35.457,1.0304703,100.0,46.500904,1.9970055,130.23,-296.04645
43500,1.0110569,-40.76077,0.23918055,-102.51712723163297,97.274994,8.9645386e-07,1.5619341,0.8080955,0.10339567,0.42830873,,,2545300,-287.89136,5488.246422052383,1.0101881,100,[-0.981 -0.611 -0.188 -0.577  0.578],17.665,376.7578,435,44.031597,1.0253633,100.0,39.771984,2.001953,118.86,-287.22723
43600,1.0077456,-48.431175,0.28841847,-96.87748831874777,97.65007,4.5776366e-07,1.6198323,0.7998847,0.085061535,0.45453486,,,2559653,-304.50742,5510.09778213501,1.003898,100,[-0.983 -0.611 -0.187 -0.574  0.583],20.960352,463.73657,436,27.261118,1.0356067,100.0,51.03181,2.0019684,143.53,-304.1738
43700,1.0015329,-44.39139,0.20926344,-103.34936485946814,97.0224,1.14440915e-07,1.174041,0.914997,0.03626294,0.4070445,,,2570105,-280.1725,5526.441449403763,1.0079298,100,[-0.988 -0.611 -0.187 -0.572  0.583],17.118532,301.2017,437,51.17626,1.0080703,100.0,51.079098,2.001873,104.52,-280.02594
43800,1.0097519,-34.06678,0.29921743,-102.01303333116982,97.62941,2.3269654e-06,1.3457006,0.8140793,0.08208363,0.45955715,,,2584991,-301.98148,5548.773537158966,1.0207245,100,[-0.984 -0.609 -0.185 -0.57   0.583],17.970709,350.59116,438,29.956503,1.0290818,100.0,42.232445,2.003173,148.86,-301.55124
43900,1.0023484,-39.364395,0.23415808,-102.4286763376484,97.24803,7.209778e-06,1.3418534,0.90288293,0.051910628,0.4238142,,,2596684,-288.08932,5567.247274875641,1.0019664,100,[-0.988 -0.609 -0.184 -0.568  0.584],16.833553,295.01025,439,43.255398,1.007075,100.0,45.14049,2.0038865,116.93,-287.9367
44000,1.0183511,-45.023182,0.31612366,-97.59134121296859,97.7525,-1.5258789e-06,1.7932796,0.8060755,0.12204394,0.468471,,,2612330,-305.84003,5591.4221959114075,1.0247422,100,[-0.99  -0.606 -0.183 -0.565  0.585],19.929665,428.05405,440,26.667978,1.0561044,100.0,46.438705,2.0036654,156.46,-305.12744
44100,1.0065609,-42.340168,0.29184723,-97.49147685612269,97.6588,-2.784729e-06,1.4314,0.7969838,0.072868414,0.4558317,,,2626868,-301.36517,5613.353239536285,1.0024737,100,[-0.995 -0.606 -0.182 -0.561  0.585],20.306028,428.38565,441,30.309332,1.0259547,100.0,56.030647,2.0039215,145.38,-301.07538
44200,1.0106726,-47.29529,0.29892665,-99.86519872421027,97.655655,-3.4332277e-07,1.4978515,0.81564486,0.08974824,0.45976335,,,2641725,-303.65112,5635.888606071472,1.0130217,100,[-0.998 -0.603 -0.18  -0.559  0.585],19.414946,397.29645,442,28.209053,1.0380435,100.0,44.01939,2.0026886,148.57,-303.28903
44300,1.0067044,-42.956768,0.2956405,-100.13978849387446,97.63977,-2.9754638e-06,1.250392,0.8303282,0.0694794,0.4576089,,,2656449,-302.06165,5657.656083106995,1.0043068,100,[-1.005 -0.6   -0.179 -0.555  0.584],19.086699,383.90445,443,29.691523,1.0199293,100.0,35.341,2.0031888,147.24,-301.74585
44400,1.0078855,-37.153027,0.29340726,-100.9616804301593,97.617905,-1.4877319e-06,1.3168852,0.8254634,0.07562648,0.4566467,,,2671059,-302.24417,5679.354484319687,0.9995899,100,[-1.007 -0.6   -0.178 -0.552  0.584],19.591162,395.88913,444,29.407396,1.0268136,100.0,45.20717,2.0022688,146.1,-301.99304
44500,1.0146594,-28.807312,0.3141173,-103.2524317846356,97.675064,1.4877319e-06,1.6069287,0.7601879,0.106735185,0.46678123,,,2686645,-304.02466,5703.059567928314,1.0027752,100,[-1.013 -0.599 -0.177 -0.55   0.583],18.753794,381.90527,445,28.17706,1.0558242,100.0,43.168945,2.0010414,155.86,-303.4392
44600,1.0094612,-34.93853,0.32772544,-98.74467697183789,97.78825,-8.392334e-07,1.3502506,0.7800071,0.08111386,0.4712933,,,2702943,-307.92084,5727.073548793793,1.0043974,100,[-1.021 -0.595 -0.177 -0.545  0.582],20.558506,438.7018,446,23.810165,1.0393007,100.0,40.46578,2.0017085,162.98,-307.61127
44700,1.0162215,-45.622814,0.33215782,-102.12653463386641,97.75917,-1.1253356e-06,1.5231538,0.76091516,0.11186659,0.47416195,,,2719404,-306.72406,5751.732215166092,1.0193998,100,[-1.031 -0.596 -0.179 -0.543  0.583],19.36151,397.2592,447,25.523064,1.0478619,100.0,32.995472,2.001712,164.61,-306.15335
44800,1.0081754,-45.617695,0.33637914,-100.29540930760626,97.80194,-7.6293944e-08,1.5374897,0.8280652,0.08724062,0.47409478,,,2736147,-307.6973,5776.827437877655,1.0025479,100,[-1.038 -0.597 -0.177 -0.542  0.583],19.472122,379.37247,448,23.986084,1.0224986,100.0,54.33035,2.0019543,167.43,-307.4224
44900,1.0048251,-37.4778,0.3864653,-95.68340713052805,98.00676,5.722046e-07,1.2354391,0.840175,0.05806895,0.4881131,,,2755414,-313.75702,5802.146355390549,0.9978553,100,[-1.044 -0.598 -0.177 -0.54   0.583],20.447472,415.90973,449,17.671106,1.015716,100.0,42.352386,2.0019693,192.67,-313.60007
45000,1.016061,-51.98167,0.34935692,-97.43321999693015,97.872696,-3.8146973e-06,1.406471,0.7413432,0.10769635,0.48065314,,,2772700,-311.0887,5825.184060573578,0.9967892,100,[-1.047 -0.596 -0.176 -0.538  0.583],18.723194,372.98074,450,21.203089,1.0546658,100.0,33.559555,1.9997562,172.86,-310.53143
45100,1.0079665,-40.358044,0.3563939,-97.8911446403785,97.89601,-2.155304e-06,1.3550547,0.7203021,0.07692606,0.48074415,,,2790434,-311.27075,5849.0651931762695,0.9993528,100,[-1.051 -0.591 -0.175 -0.533  0.581],19.68987,384.1206,451,20.460302,1.0224578,100.0,46.055656,2.0003037,177.34,-310.97437
45200,1.0182663,-57.583206,0.4199028,-91.59967658349815,98.11792,3.6239624e-07,2.1326015,0.6196099,0.13428839,0.49819368,,,2811203,-318.28738,5876.010152578354,1.0174298,100,[-1.052 -0.591 -0.174 -0.53   0.581],20.170603,425.06033,452,13.78509,1.0529159,100.0,41.27925,2.000733,207.69,-317.82956
45300,1.0132403,-39.376713,0.43334538,-94.52615038562016,98.120895,9.536743e-08,1.4090161,0.5928492,0.0926009,0.49884722,,,2832708,-318.6532,5904.454693555832,1.0091,100,[-1.058 -0.591 -0.173 -0.527  0.582],20.21191,404.4724,453,13.127033,1.0398979,100.0,38.3776,2.0017083,215.05,-318.3159
45400,1.0281316,-46.62563,0.43210444,-94.6553273899691,98.10959,-3.1280517e-06,1.7317108,0.66343576,0.15660961,0.50249577,,,2853969,-319.72397,5932.680225610733,1.0110302,100,[-1.066 -0.59  -0.174 -0.524  0.583],19.917969,392.71472,454,12.939475,1.0920662,100.0,36.77891,2.0006757,212.61,-318.8846
45500,1.0350041,-55.33837,0.4354247,-89.46825974446156,98.15996,-4.272461e-06,1.9965221,0.66484684,0.18411432,0.50563663,,,2875270,-322.09076,5961.014853715897,0.99582875,100,[-1.075 -0.588 -0.173 -0.519  0.582],20.076353,395.6584,455,10.669605,1.0952909,100.0,34.624043,2.0009964,213.01,-321.21042
45600,1.015362,-37.137108,0.47886148,-88.32624883890247,98.2552,1.5258789e-06,1.4454815,0.7877453,0.09917266,0.50410825,,,2898988,-324.594,5992.177634477615,1.0086473,100,[-1.086 -0.586 -0.173 -0.515  0.582],18.979471,354.8652,456,7.340599,1.0438924,100.0,42.69914,1.9999849,237.18,-324.15643
45700,1.0180782,-38.058846,0.47168648,-90.18473082324465,98.22684,-1.2207031e-06,1.4253018,0.7126419,0.09723939,0.5044059,,,2922317,-323.22443,6024.360467910767,0.99079484,100,[-1.091 -0.587 -0.172 -0.512  0.581],19.252224,354.0162,457,8.793415,1.0524285,100.0,32.735596,2.0009718,233.29,-322.70706
45800,1.017385,-39.42647,0.5208628,-83.73513075113416,98.34955,3.8146972e-08,1.6997573,0.72729504,0.12198114,0.5055677,,,2948064,-328.36685,6059.395324707031,1.0005386,100,[-1.099 -0.585 -0.171 -0.509  0.582],20.011526,376.47397,458,3.7035851,1.0432508,100.0,40.37322,1.9989624,257.47,-327.8489
45900,1.0206313,-56.832516,0.4711743,-92.53854851587987,98.20465,-7.6293944e-08,1.5847332,0.7146198,0.12073703,0.50505257,,,2971334,-321.17526,6091.74490737915,1.0057446,100,[-1.104 -0.583 -0.171 -0.505  0.58 ],18.705826,350.67838,459,11.063089,1.0480574,100.0,36.266594,1.9987795,232.7,-320.5941
46000,1.0135349,-41.31293,0.5240597,-85.10604156851,98.34503,-2.1362305e-06,1.4802825,0.7415561,0.094979614,0.5037789,,,2997322,-324.6419,6126.5886652469635,0.9984501,100,[-1.108 -0.584 -0.169 -0.503  0.58 ],19.072275,353.98367,460,7.0254574,1.03721,100.0,29.901878,1.998063,259.88,-324.3768
46100,1.0139697,-45.239273,0.54928946,-83.11815752695404,98.38986,-5.722046e-07,1.4384301,0.73210824,0.092306025,0.5020027,,,3024568,-326.879,6164.1029460430145,0.99554545,100,[-1.114 -0.582 -0.168 -0.501  0.579],17.386642,283.74014,461,4.9384904,1.030108,100.0,33.758495,1.999745,272.46,-326.47162
46200,1.00961,-53.68564,0.60960716,-76.42701116940452,98.49571,1.14440915e-07,1.402293,0.8484057,0.07783847,0.49133024,,,3054879,-329.804,6205.133332252502,1.0118419,100,[-1.12  -0.582 -0.168 -0.499  0.581],18.523388,331.41806,462,1.7321147,1.0209321,100.0,28.85205,1.9987832,303.11,-329.5787
46300,1.0169042,-52.228424,0.583492,-76.17791496926989,98.47284,-1.2969971e-06,1.3622077,0.6781088,0.09120922,0.49859038,,,3083780,-328.81372,6242.253662824631,0.99380547,100,[-1.124 -0.581 -0.167 -0.497  0.58 ],19.514242,358.25845,463,2.9244704,1.0448667,100.0,34.504875,1.9989481,289.01,-328.51642
46400,1.0077364,-47.223034,0.6358172,-73.59302163749058,98.53497,1.7929077e-06,1.3642918,0.82252705,0.06884766,0.48411888,,,3115431,-331.36105,6282.967312812805,1.0074843,100,[-1.131 -0.58  -0.167 -0.494  0.58 ],17.793398,306.49463,464,0.09662182,1.0129155,100.0,37.778988,1.9992675,316.51,-331.2029
46500,1.0086857,-42.972126,0.6093807,-83.54431416048807,98.449005,1.783371e-06,1.6266503,0.75893426,0.07864101,0.49085626,,,3145756,-327.28268,6322.342002391815,0.99352026,100,[-1.132 -0.581 -0.167 -0.492  0.58 ],16.811523,278.77118,465,4.187228,1.0205086,100.0,41.148727,1.9992825,303.25,-327.08768
46600,1.0157208,-46.472282,0.6124688,-77.03364921261368,98.492386,3.4332277e-07,1.3684869,0.7987617,0.081418656,0.49283683,,,3176107,-331.08344,6361.128373622894,1.005316,100,[-1.137 -0.578 -0.166 -0.49   0.58 ],17.484318,291.90076,466,0.64662534,1.0353875,100.0,36.608944,1.9989622,303.51,-330.7461
46700,1.0123465,-41.52348,0.59613806,-77.47680965554154,98.476364,-1.5258789e-07,1.479672,0.71199054,0.094162345,0.495083,,,3205699,-330.83084,6399.601873874664,0.99715155,100,[-1.145 -0.578 -0.167 -0.488  0.58 ],18.337019,316.43832,467,0.8469485,1.0279334,100.0,29.686802,1.9973708,295.92,-330.52234
46800,1.0164721,-44.49009,0.6733401,-70.46892223322288,98.57747,-2.269745e-06,1.4351957,0.6719372,0.104926035,0.47567803,,,3239055,-333.11578,6442.439120769501,1.0140396,100,[-1.15  -0.578 -0.167 -0.486  0.579],17.030697,273.8021,468,-1.3711313,1.0343829,100.0,29.386082,1.9971353,333.56,-332.7399
46900,1.0094084,-40.67194,0.70137054,-67.35167288388615,98.61395,1.3160706e-06,1.2970543,0.72514087,0.07702509,0.4615138,,,3273948,-335.43356,6487.339120864868,0.9982108,100,[-1.158 -0.577 -0.166 -0.485  0.578],17.791416,300.5373,469,-4.0162735,1.0210792,100.0,41.296837,1.9967549,348.93,-335.29132
47000,1.0087682,-61.524536,0.64224,-70.73931392326833,98.557175,-1.5068055e-06,1.3472238,0.78394806,0.065052256,0.48276302,,,3305897,-332.37894,6528.782720327377,0.98908424,100,[-1.162 -0.577 -0.165 -0.484  0.578],17.862654,307.4651,470,-0.95341086,1.0203751,100.0,27.911507,1.9970548,319.49,-332.22238
47100,1.0161612,-47.770355,0.68898815,-62.0791633349934,98.63632,1.5258789e-07,1.3760619,0.7441597,0.08814043,0.46967006,,,3340036,-335.49298,6573.24053645134,0.9929345,100,[-1.168 -0.574 -0.165 -0.482  0.578],18.657219,327.44098,471,-3.8128314,1.0324548,100.0,24.567766,1.9968263,341.39,-335.1962
47200,1.0156264,-50.716606,0.75377953,-51.13682250561676,98.72635,9.918213e-07,1.5429604,0.69814444,0.094288215,0.43818584,,,3377409,-339.98514,6620.565424442291,1.0033792,100,[-1.174 -0.574 -0.166 -0.479  0.578],18.80226,330.273,472,-8.362471,1.0355903,100.0,28.64729,1.9963992,373.73,-339.68906
47300,1.0049077,-55.839413,0.76306796,-50.71651783796242,98.73343,-5.340576e-07,1.2393278,0.845814,0.04794496,0.42758882,,,3415461,-337.6566,6668.6631824970245,1.0010219,100,[-1.181 -0.573 -0.165 -0.478  0.578],18.338509,325.1171,473,-6.3266883,1.0088788,100.0,28.852058,1.9953587,380.52,-337.54553
47400,1.0007228,-43.966953,0.76113737,-55.88326060804493,98.70621,6.67572e-08,1.0904175,0.9332165,0.01993576,0.42674106,,,3453503,-335.26654,6717.203670740128,1.0000409,100,[-1.184 -0.573 -0.165 -0.477  0.576],14.140158,199.78891,474,-4.0902295,1.0012687,100.0,32.17853,1.9950523,380.42,-335.24634
47500,1.015001,-50.548515,0.73576206,-58.06943472068705,98.68172,-4.5776366e-07,1.4330117,0.7769895,0.09455737,0.44773054,,,3489993,-336.77377,6762.440383195877,1.004968,100,[-1.184 -0.573 -0.165 -0.476  0.576],16.146854,248.25055,475,-5.1296105,1.0281112,100.0,27.570263,1.9950562,364.9,-336.4525
47600,1.0080208,-43.012722,0.75046647,-62.48624897364434,98.66556,-1.6021728e-06,1.2907335,0.79827416,0.06365366,0.43636233,,,3527360,-333.74628,6810.648434877396,1.0082929,100,[-1.191 -0.571 -0.164 -0.475  0.576],14.887663,216.40964,476,-2.3529892,1.013244,100.0,30.042055,1.9957885,373.67,-333.61566
47700,1.0066128,-42.605175,0.742571,-60.221208555522445,98.67445,3.8146972e-08,1.3218908,0.79419196,0.067184776,0.44023064,,,3564357,-335.39853,6857.545182466507,1.002245,100,[-1.194 -0.572 -0.164 -0.474  0.577],14.786827,212.48672,477,-3.9854565,1.01317,100.0,26.311651,1.9950974,369.97,-335.23355
47800,1.0083572,-44.140594,0.7455097,-66.04962347411511,98.64403,1.335144e-07,1.3021675,0.7868123,0.06294691,0.43940997,,,3601466,-335.58456,6904.679760932922,1.0012288,100,[-1.197 -0.572 -0.164 -0.472  0.576],16.135592,247.493,478,-4.1365924,1.0165054,100.0,29.076952,1.9938948,371.09,-335.38657
47900,1.0085022,-57.07365,0.7277502,-57.47579999804945,98.68257,-1.7738342e-06,1.292948,0.79214805,0.06612279,0.44903097,,,3637680,-336.92502,6950.5988001823425,0.995031,100,[-1.203 -0.57  -0.165 -0.47   0.575],17.060051,279.3414,479,-5.5049167,1.0205368,100.0,32.057907,1.993421,362.14,-336.76627
48000,1.0115241,-42.010307,0.74361444,-62.02055376436333,98.66437,2.632141e-06,1.4095033,0.71215415,0.082795165,0.44176134,,,3674638,-336.28903,6997.734488725662,0.995705,100,[-1.205 -0.568 -0.164 -0.468  0.575],16.643904,260.59348,480,-4.793269,1.0241337,100.0,27.15797,1.993244,369.58,-336.0766
48100,1.0111216,-43.320248,0.7512029,-62.24196684372015,98.666595,-5.340576e-07,1.2653222,0.69998485,0.08442299,0.43749973,,,3711975,-334.827,7045.428923845291,0.9907833,100,[-1.212 -0.568 -0.164 -0.467  0.574],15.665156,229.29611,481,-3.2906897,1.0216388,100.0,27.831615,1.9925047,373.37,-334.59323
48200,1.0076584,-44.441067,0.76989406,-61.47103380524115,98.67935,1.0871887e-06,1.2593536,0.75747406,0.06866545,0.4245583,,,3750316,-335.09006,7094.697037696838,0.99610883,100,[-1.217 -0.568 -0.163 -0.466  0.574],15.821125,239.96162,482,-3.7094185,1.0143464,100.0,23.554358,1.9918859,383.41,-334.95972
48300,1.0054635,-50.661232,0.8324506,-46.1588577406765,98.77762,7.2479247e-07,1.2808083,0.82357955,0.055722415,0.37637487,,,3791830,-339.32385,7147.295853853226,0.99966884,100,[-1.222 -0.568 -0.163 -0.465  0.573],15.045283,216.94212,483,-8.005132,1.0097184,100.0,36.419754,1.9912863,415.14,-339.2021
48400,1.0009642,-62.186947,0.8583708,-43.22101114200348,98.79849,-9.536743e-09,1.0849507,0.93155897,0.021743106,0.34926105,,,3834728,-336.82477,7202.103531360626,1.0022932,100,[-1.226 -0.567 -0.164 -0.463  0.572],12.939291,168.69672,484,-5.6524315,1.0015479,100.0,22.396858,1.9912299,428.98,-336.80978
