Iteration,InitialBound,InitialReturnMin,StdD2w0t,EpThisIter,MaxD2w0t,InitialReturnMean,ReturnStepMaxmin,TimestepsSoFar,ReturnStepMax,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,Bound,EpLenMean,StdIW,Weights,J_sample_variance,MinIW,InitialReturnStd,MinD2w0t,MeanIW,InitialReturnMax,TimeElapsed,EntropyCoefficient,MaxIW,EmpiricalD2,EpRewMean,MeanEntropy
403,-536.18787,-16.755249,0.27180374,100,1.0035601,5.302429e-06,93.52307,1550021,100.0,195.03717,40300,0.08024881,-535.77185,40.09,0.039514475,[-0.584 -1.079 -0.699 -1.042  0.499],204.10257,0.90246683,11.9129715,,1.0050567,35.09262,3819.040487766266,,1.134286,1.001732,-109.78501770209901,1.9179894
404,-523.1459,-17.892632,0.2688893,100,1.0047207,-3.2806397e-06,93.45235,1553933,100.0,199.2523,40400,0.07834048,-522.5172,39.12,0.04499877,[-0.587 -1.079 -0.701 -1.044  0.499],234.0722,0.8319008,12.419447,,1.0067822,34.692596,3826.4704926013947,,1.1193529,1.0019612,-108.51199679099028,1.9143808
405,-539.26044,-17.91455,0.275083,100,1.0169817,2.2888185e-06,93.68877,1558024,100.0,191.26723,40500,0.082115255,-537.23456,40.91,0.08244104,[-0.585 -1.085 -0.704 -1.047  0.496],254.23653,0.7698598,12.326221,,1.0243193,36.992966,3834.7244482040405,,1.2681756,1.0071337,-108.64190969892856,1.9113842
406,-540.51086,-19.39582,0.26593035,100,1.007479,3.7002565e-06,93.39969,1561836,100.0,203.2805,40600,0.07639827,-539.3973,38.12,0.0567507,[-0.576 -1.091 -0.71  -1.051  0.492],338.27048,0.8382158,14.49963,,1.0128332,41.96737,3842.0441060066223,,1.2068127,1.0032554,-106.74203470577925,1.9065217
407,-531.6278,-16.04422,0.26926976,100,1.0244048,-4.959106e-07,93.39319,1565726,100.0,206.43597,40700,0.078212254,-528.01624,38.9,0.1057656,[-0.572 -1.086 -0.706 -1.048  0.488],502.54678,0.7607757,11.971052,,1.0369217,37.120457,3849.722678899765,,1.3809264,1.0104914,-109.05239620028591,1.9107981
408,-563.6368,-20.226524,0.27611813,100,1.0056777,6.8664554e-07,93.7695,1569872,100.0,184.96786,40800,0.0830257,-562.9791,41.46,0.058957197,[-0.589 -1.083 -0.712 -1.039  0.492],255.10149,0.88443804,13.412342,,1.0097847,46.42497,3857.833649635315,,1.2132007,1.0033277,-108.42843754295525,1.9114518
409,-506.97568,-16.720413,0.2594619,100,1.0089676,-1.1444092e-06,93.0726,1573481,100.0,218.56828,40900,0.07236665,-505.7234,36.09,0.07183969,[-0.592 -1.081 -0.709 -1.035  0.493],340.36102,0.8276277,12.2629795,,1.0117581,36.76554,3864.7469041347504,,1.1939875,1.0048472,-106.9599016263151,1.9098381
410,-542.9081,-17.623215,0.26429287,100,1.0054855,-1.7166137e-06,93.29065,1577245,100.0,207.43161,41000,0.07541009,-542.06165,37.64,0.045930292,[-0.596 -1.081 -0.712 -1.039  0.491],343.03394,0.8665654,14.452419,,1.0085467,51.63497,3872.4855031967163,,1.1694008,1.0021976,-107.45011970589175,1.9072895
411,-525.04486,-16.502953,0.2643422,100,1.009679,3.0517577e-07,93.20665,1581002,100.0,211.32384,41100,0.075346805,-523.74927,37.57,0.07111662,[-0.595 -1.079 -0.707 -1.04   0.488],221.99702,0.8700792,13.560699,,1.0150859,56.583122,3880.1678659915924,,1.2920709,1.0046668,-108.82823234336965,1.9091808
412,-524.7836,-17.041786,0.26436833,100,1.0044271,-3.8146973e-07,93.24799,1584773,100.0,208.48077,41200,0.07550387,-524.1459,37.71,0.041020658,[-0.591 -1.074 -0.709 -1.037  0.49 ],214.84712,0.8926,12.277619,,1.0058349,37.382732,3888.2894456386566,,1.12352,1.001556,-108.45426978610482,1.9098892
413,-529.78735,-18.094742,0.2674331,100,1.026577,-1.1444092e-06,93.27658,1588584,100.0,212.98839,41300,0.07681916,-526.13745,38.11,0.11654446,[-0.586 -1.069 -0.704 -1.034  0.491],703.6711,0.68899584,12.152315,,1.0408071,39.471134,3895.742428779602,,1.5256467,1.012485,-109.06003119762596,1.9072255
414,-534.72766,-16.135185,0.2740537,100,1.0129871,5.9509275e-06,93.612755,1592659,100.0,192.61206,41400,0.0816367,-533.2434,40.75,0.058010925,[-0.584 -1.068 -0.701 -1.043  0.488],217.29022,0.78934425,11.071818,,1.0142463,30.906132,3903.581653356552,,1.1827812,1.0029739,-109.7655286533674,1.9071469
415,-533.4542,-20.289421,0.2736997,100,1.0090284,3.5858154e-06,93.690704,1596718,100.0,189.67406,41500,0.08135358,-532.3741,40.59,0.05848801,[-0.575 -1.078 -0.703 -1.048  0.488],331.38348,0.8768604,13.206131,,1.0107716,29.05648,3911.4833886623383,,1.1708865,1.0025445,-107.75275390462744,1.9072475
416,-530.0747,-16.703033,0.26892695,100,1.0027097,-4.615784e-06,93.4586,1600637,100.0,199.19138,41600,0.07842319,-529.693,39.19,0.02617688,[-0.567 -1.075 -0.696 -1.047  0.488],120.262764,0.9302608,10.385595,,1.0037656,31.713787,3918.8184030056,,1.1091443,1.0008426,-108.92417704752363,1.9073055
417,-524.55304,-18.113167,0.26823565,100,1.0049816,1.411438e-06,93.44208,1604530,100.0,199.65796,41700,0.077943526,-523.94165,38.93,0.03909317,[-0.561 -1.075 -0.694 -1.046  0.488],257.14148,0.9092046,13.182025,,1.0052545,37.30951,3926.7498939037323,,1.1638939,1.0016279,-108.18510689500995,1.9052565
418,-505.64612,-16.23716,0.26160482,100,1.0185311,-3.4332274e-06,93.12446,1608195,100.0,217.6287,41800,0.07357575,-503.0909,36.65,0.07003315,[-0.555 -1.07  -0.69  -1.046  0.486],379.6775,0.82739383,12.015052,,1.0215647,30.791542,3933.7441000938416,,1.3512414,1.0062064,-107.67071994998469,1.9062289
419,-505.378,-16.517403,0.26267132,100,1.0046197,-7.6293946e-07,93.08666,1611909,100.0,215.5072,41900,0.07440837,-504.44666,37.14,0.052025575,[-0.539 -1.068 -0.682 -1.051  0.487],225.46318,0.81538266,11.893137,,1.009002,37.16394,3941.273247718811,,1.1307107,1.002501,-109.81170393453534,1.9024266
420,-500.28766,-16.793243,0.26404005,100,1.0087059,-4.043579e-06,93.16664,1615661,100.0,212.51666,42000,0.075207904,-499.33777,37.52,0.06152823,[-0.546 -1.067 -0.686 -1.05   0.484],334.9566,0.8414904,12.027675,,1.0092322,49.869877,3948.745672225952,,1.1966436,1.0035449,-109.43388301627287,1.8994982
421,-551.95654,-18.514557,0.27900526,100,1.0146123,8.392334e-07,93.89713,1619895,100.0,180.59511,42100,0.08486213,-550.76184,42.34,0.06759663,[-0.551 -1.07  -0.686 -1.053  0.481],267.43195,0.8200067,13.206173,,1.0168657,37.042763,3956.5354764461517,,1.2306458,1.0053406,-108.03291802423722,1.9004066
422,-468.8335,-13.965164,0.25151277,100,1.0116943,-7.6293946e-07,92.5944,1623270,100.0,240.16808,42200,0.06766915,-467.39777,33.75,0.07719229,[-0.544 -1.076 -0.689 -1.06   0.482],282.3808,0.73458546,11.251364,,1.0157114,34.38138,3963.5493955612183,,1.2272394,1.0059365,-108.09556368525993,1.8973974
423,-510.3875,-16.4236,0.26356027,100,1.0040241,-1.9073487e-07,93.165726,1627017,100.0,211.80602,42300,0.07501734,-509.89276,37.47,0.04961875,[-0.538 -1.067 -0.686 -1.057  0.478],161.91368,0.87788707,10.563131,,1.0062103,34.058044,3971.4301838874817,,1.233196,1.0021958,-109.30509371179043,1.9003737
424,-508.3173,-16.66983,0.26395416,100,1.0074385,8.392334e-07,93.21655,1630766,100.0,210.9131,42400,0.07515014,-507.281,37.49,0.058023557,[-0.537 -1.065 -0.687 -1.057  0.481],255.23917,0.8339213,11.86721,,1.0111746,46.91266,3978.4358904361725,,1.1948617,1.0035893,-108.41073632946107,1.896151
425,-526.703,-19.309479,0.2688465,100,1.0082965,7.6293944e-08,93.45029,1634664,100.0,200.50943,42500,0.07817516,-525.65234,38.98,0.075506635,[-0.538 -1.068 -0.688 -1.062  0.477],260.39304,0.8516786,13.558049,,1.0146459,35.14956,3986.1538536548615,,1.3153753,1.0043617,-108.1639861753577,1.8996681
426,-567.6234,-19.790718,0.27642784,100,1.0081769,6.713867e-06,93.81308,1638809,100.0,184.83025,42600,0.08311131,-566.3819,41.45,0.06397435,[-0.542 -1.066 -0.693 -1.061  0.481],330.29172,0.86232626,13.134363,,1.0153275,41.637566,3993.7601590156555,,1.2104307,1.0045598,-107.49897381658639,1.8946154
427,-507.72998,-16.858948,0.26016414,100,1.0010998,3.4713746e-06,93.076096,1642457,100.0,215.69617,42700,0.072983555,-507.5821,36.48,0.023172198,[-0.543 -1.065 -0.689 -1.059  0.476],156.94925,0.9273031,11.838778,,1.0016373,34.37554,4001.1744441986084,,1.054113,1.0005174,-108.05253805367758,1.8922558
428,-547.0353,-17.468819,0.27310288,100,1.0210259,-4.119873e-06,93.59853,1646482,100.0,195.6467,42800,0.0808058,-544.8645,40.25,0.103965804,[-0.543 -1.065 -0.689 -1.059  0.473],429.63565,0.7668586,11.656988,,1.0266099,41.59416,4008.47785615921,,1.2947614,1.0110872,-108.70884952291209,1.8922412
429,-554.19,-17.889076,0.2712174,100,1.0048892,-1.9454956e-06,93.60132,1650468,100.0,192.90738,42900,0.07982321,-553.5697,39.86,0.040092614,[-0.553 -1.074 -0.694 -1.057  0.473],280.55942,0.905799,13.49969,,1.0060084,46.77821,4016.0562691688538,,1.1444734,1.0015742,-107.59573511843146,1.8928518
430,-557.55396,-17.630417,0.27752146,100,1.0048547,1.2207031e-06,93.83378,1654665,100.0,181.98343,43000,0.08400879,-556.99695,41.97,0.03826861,[-0.549 -1.07  -0.688 -1.056  0.474],207.18785,0.88547575,12.78105,,1.0058179,38.49348,4023.9292805194855,,1.1537987,1.0018617,-108.41425787269026,1.8919188
431,-547.4214,-20.065453,0.2788545,100,1.0230135,-3.6621093e-06,93.82886,1658863,100.0,186.47797,43100,0.08441822,-544.63367,41.98,0.10951961,[-0.542 -1.067 -0.685 -1.058  0.473],491.48886,0.73759437,12.68929,,1.0326757,32.63442,4031.9061274528503,,1.3591529,1.0136828,-108.54236440130524,1.8873734
432,-531.13477,-18.97541,0.27214366,100,1.0061666,-1.0681152e-06,93.58888,1662870,100.0,194.05318,43200,0.08032968,-530.05707,40.07,0.056197792,[-0.55  -1.077 -0.687 -1.058  0.468],297.37906,0.8490563,12.710332,,1.0107745,36.939762,4039.806905031204,,1.1768206,1.0035213,-108.41175194006614,1.8844303
433,-529.0786,-18.372383,0.26619065,100,1.0050962,-1.0681152e-06,93.34401,1666697,100.0,204.35512,43300,0.07663802,-528.3658,38.27,0.04117568,[-0.548 -1.08  -0.684 -1.062  0.465],204.15535,0.8373302,11.93718,,1.0073072,36.838894,4047.4839985370636,,1.1290133,1.0018544,-108.22745090170261,1.8837887
434,-563.2514,-20.375122,0.27545905,100,1.0051684,3.0899048e-06,93.73282,1670820,100.0,186.96194,43400,0.08258127,-562.4252,41.23,0.046338834,[-0.547 -1.086 -0.685 -1.066  0.465],205.17506,0.86089414,13.071654,,1.0105925,42.107914,4055.373997449875,,1.1429625,1.0023974,-108.58296794830481,1.8814996
435,-533.7222,-18.762558,0.2701333,100,1.0039539,-2.708435e-06,93.52325,1674773,100.0,195.95665,43500,0.07914893,-533.1777,39.53,0.039764736,[-0.548 -1.091 -0.689 -1.07   0.462],235.41109,0.905905,13.509517,,1.0052474,54.244564,4062.9492287635803,,1.1688553,1.0015866,-108.24834134576734,1.8828071
436,-560.0589,-18.63308,0.27497727,100,1.0185037,4.615784e-06,93.730896,1678862,100.0,189.40285,43600,0.082060665,-558.2883,40.89,0.08620133,[-0.545 -1.09  -0.686 -1.073  0.464],366.64923,0.84227586,12.9104185,,1.0209965,45.650894,4071.174912214279,,1.2661419,1.0065717,-107.72689727257078,1.8876276
437,-500.09668,-17.056755,0.25873098,100,1.0076799,7.6293944e-08,93.0045,1682448,100.0,221.43349,43700,0.07191961,-498.9408,35.86,0.064381115,[-0.547 -1.096 -0.689 -1.071  0.469],340.91504,0.8324085,11.875979,,1.0116636,43.129303,4078.066198825836,,1.2175764,1.0036101,-107.50241788812374,1.8877163
438,-529.43726,-18.706314,0.27207285,100,1.006681,-3.4332277e-07,93.54208,1686464,100.0,194.8826,43800,0.080402404,-528.69543,40.16,0.043920726,[-0.546 -1.09  -0.682 -1.07   0.469],201.12642,0.88390815,11.526783,,1.0074699,35.41289,4085.7905106544495,,1.1371704,1.0020088,-109.59497792766551,1.8854666
439,-582.47437,-19.012535,0.27629992,100,1.0037272,-2.1362305e-06,93.80651,1690616,100.0,183.46298,43900,0.08314428,-581.8451,41.52,0.036868013,[-0.554 -1.089 -0.684 -1.066  0.466],289.0341,0.8919313,14.926062,,1.0067074,57.405045,4093.668489217758,,1.1423253,1.0015935,-107.8210203155122,1.8838699
440,-557.5679,-18.232574,0.2737433,100,1.0105473,-4.4631956e-06,93.6333,1694671,100.0,192.42622,44000,0.08132249,-556.302,40.55,0.08715703,[-0.554 -1.087 -0.68  -1.067  0.465],493.88727,0.8386565,12.258931,,1.0148911,46.510635,4101.749705791473,,1.3678875,1.00552,-108.81351889017314,1.8885875
441,-553.8811,-18.519669,0.27413195,100,1.0120887,-3.0899048e-06,93.68541,1698743,100.0,190.21927,44100,0.08162697,-552.536,40.72,0.07392143,[-0.555 -1.093 -0.679 -1.069  0.47 ],211.88086,0.8272239,12.448658,,1.0184551,41.154263,4109.488754987717,,1.2407277,1.0061816,-108.20533592233659,1.8883537
442,-561.91693,-19.726944,0.2716804,100,1.0025469,-1.1062622e-06,93.5924,1702751,100.0,192.51302,44200,0.080198556,-561.5493,40.08,0.026611682,[-0.548 -1.096 -0.682 -1.074  0.469],178.90858,0.8904883,12.713213,,1.0034596,37.233994,4117.128645181656,,1.0780475,1.0008277,-108.36896372289713,1.8893136
443,-536.6029,-17.63649,0.27032396,100,1.0048338,9.155273e-07,93.50638,1706704,100.0,197.15715,44300,0.079201356,-535.72174,39.53,0.04459737,[-0.553 -1.099 -0.685 -1.075  0.47 ],206.03133,0.8742241,12.684332,,1.0099999,38.33689,4124.871878623962,,1.1146799,1.0028433,-108.58155296834003,1.8860006
444,-537.7766,-17.247826,0.27001745,100,1.0057458,1.6021728e-06,93.49662,1710652,100.0,197.43298,44400,0.079057954,-536.94147,39.48,0.045781948,[-0.555 -1.099 -0.689 -1.075  0.467],254.18745,0.8783309,12.647852,,1.0090059,47.280964,4132.018764257431,,1.1490755,1.0025699,-108.6386570271207,1.8886548
445,-542.782,-18.82566,0.27835846,100,1.00254,1.7547608e-06,93.90748,1714878,100.0,179.1873,44500,0.08458099,-542.30206,42.26,0.036496118,[-0.561 -1.104 -0.693 -1.075  0.47 ],207.99596,0.9367931,12.9020195,,1.0050298,45.673935,4140.061543703079,,1.1679052,1.0011276,-107.60595750299828,1.8907056
446,-513.3692,-18.162804,0.2659714,100,1.0032666,2.5939942e-06,93.38886,1718701,100.0,202.59758,44600,0.076527424,-512.93176,38.23,0.042381868,[-0.554 -1.106 -0.691 -1.076  0.472],205.76062,0.88932043,11.804235,,1.004233,27.755001,4147.547690153122,,1.2161742,1.0015323,-107.25710295851303,1.8916663
447,-573.53546,-17.986755,0.27186581,100,1.005497,-1.0299683e-06,93.60369,1722712,100.0,192.37187,44700,0.08029121,-572.83264,40.11,0.040900655,[-0.558 -1.104 -0.692 -1.072  0.473],241.32999,0.88733214,12.839369,,1.0076249,42.19638,4155.927214384079,,1.1704094,1.0020132,-108.22441649528642,1.8896283
448,-507.75803,-17.671173,0.26582032,100,1.0226775,-3.929138e-06,93.24567,1726495,100.0,212.29648,44800,0.07604752,-505.04562,37.83,0.097003445,[-0.564 -1.101 -0.69  -1.069  0.471],442.82425,0.78467894,11.1361065,,1.0289991,46.42456,4163.296586990356,,1.5405588,1.0091391,-108.84504477833487,1.884495
449,-536.8733,-18.776695,0.27468696,100,1.0092692,-5.2261353e-06,93.672035,1730585,100.0,190.56384,44900,0.08198784,-535.5488,40.9,0.065297514,[-0.567 -1.091 -0.682 -1.062  0.466],235.72334,0.8533627,11.569115,,1.0158288,36.030956,4171.054632425308,,1.3155695,1.0039033,-108.95732716387529,1.8890095
450,-536.06274,-15.920052,0.27137956,100,1.0286148,-7.3242186e-06,93.44273,1734545,100.0,204.06413,45000,0.07958591,-532.0632,39.6,0.106573306,[-0.562 -1.098 -0.684 -1.063  0.47 ],399.05402,0.7969849,12.371996,,1.0427686,44.879463,4178.438102960587,,1.4633418,1.0162177,-110.03463347954617,1.8907084
451,-544.7917,-15.43277,0.26467925,100,1.0026958,1.2969971e-06,93.2688,1738331,100.0,207.185,45100,0.07575788,-544.3885,37.86,0.031319965,[-0.578 -1.102 -0.687 -1.057  0.472],167.93083,0.9128371,11.65816,,1.0038788,48.0857,4186.335577487946,,1.0823206,1.0012996,-108.49235562737111,1.8889471
452,-527.1765,-17.095543,0.27142128,100,1.0150201,-1.411438e-06,93.54406,1742303,100.0,197.91267,45200,0.079734,-524.9779,39.72,0.06633787,[-0.583 -1.104 -0.689 -1.057  0.47 ],350.94437,0.7976147,12.506938,,1.0219386,32.118717,4193.760685443878,,1.2454684,1.0063815,-108.35500009750628,1.8857584
453,-526.0792,-16.866669,0.2692156,100,1.0074196,-2.2888183e-07,93.5364,1746221,100.0,196.8609,45300,0.07849837,-525.1143,39.18,0.059819534,[-0.589 -1.114 -0.693 -1.063  0.467],233.37906,0.86995435,12.861731,,1.0104862,42.934376,4201.3821613788605,,1.176199,1.0034871,-107.03317182531674,1.8895797
454,-569.90894,-17.200912,0.27390555,100,1.0232818,1.1444092e-06,93.60945,1750255,100.0,196.46602,45400,0.081141345,-567.0043,40.34,0.11509117,[-0.592 -1.11  -0.691 -1.058  0.471],543.919,0.7593619,12.510779,,1.0335511,46.90256,4208.872832775116,,1.4719796,1.0117414,-108.72983469698347,1.8876119
455,-556.2365,-16.065681,0.27267757,100,1.017814,1.335144e-06,93.53285,1754270,100.0,197.94621,45500,0.080570295,-553.7633,40.15,0.09395076,[-0.589 -1.106 -0.683 -1.052  0.469],258.24753,0.82112575,12.158118,,1.0297828,46.115757,4216.673542976379,,1.3087171,1.0107692,-109.75307900667583,1.8893743
456,-545.2175,-17.418129,0.27607167,100,1.0057942,5.989075e-06,93.785416,1758410,100.0,184.9756,45600,0.08295083,-544.42035,41.4,0.059613567,[-0.578 -1.1   -0.681 -1.053  0.47 ],315.53635,0.8626571,12.940739,,1.0091299,34.29741,4224.306505680084,,1.1805165,1.0029614,-107.94274211392919,1.8870568
457,-548.6967,-18.801971,0.2705985,100,1.0075573,2.632141e-06,93.53941,1762368,100.0,196.65652,45700,0.07933955,-547.5635,39.58,0.062075265,[-0.573 -1.101 -0.677 -1.052  0.468],293.13657,0.8830094,12.121144,,1.0157667,43.1968,4232.1982707977295,,1.233712,1.0033612,-108.06974069285513,1.8916026
458,-547.7758,-18.039627,0.27076444,100,1.0040823,1.9836425e-06,93.5461,1766344,100.0,194.60773,45800,0.07957979,-547.41876,39.76,0.05246652,[-0.573 -1.105 -0.68  -1.051  0.473],190.88167,0.8694087,12.545067,,1.0046275,39.332104,4239.857855796814,,1.1564742,1.0021863,-108.4237244176314,1.8916811
459,-551.7585,-16.4887,0.27127442,100,1.0049021,-4.5776366e-07,93.56688,1770333,100.0,194.11757,45900,0.07987555,-551.0575,39.89,0.040509798,[-0.569 -1.107 -0.682 -1.055  0.473],292.6678,0.9161715,14.037011,,1.0069959,40.282,4247.823143005371,,1.1425655,1.0019225,-108.36387795945882,1.8935754
460,-574.12646,-19.542473,0.28424764,100,1.0036713,5.340576e-07,94.14909,1774755,100.0,168.5156,46000,0.08853647,-573.62964,44.22,0.03810663,[-0.572 -1.105 -0.679 -1.054  0.475],213.90395,0.9117514,13.515443,,1.0055348,37.79155,4255.9739100933075,,1.1193465,1.0016787,-107.2534178250949,1.8972075
461,-546.86743,-18.200768,0.27168527,100,1.0162115,8.392334e-07,93.56587,1778730,100.0,197.4613,46100,0.079841174,-544.6958,39.75,0.09557343,[-0.573 -1.106 -0.678 -1.056  0.478],341.82343,0.7937496,11.906112,,1.0242928,35.388653,4263.086790084839,,1.306559,1.0092986,-108.00406911477715,1.9012988
462,-552.3215,-22.316391,0.28034216,100,1.0082179,-1.6021728e-06,93.89729,1783006,100.0,180.14093,46200,0.08572837,-551.3147,42.76,0.071945064,[-0.575 -1.102 -0.674 -1.048  0.482],316.52258,0.8460084,11.094232,,1.0135823,35.612267,4271.193019151688,,1.2105997,1.0042331,-109.09599975353228,1.8983536
463,-542.0156,-16.915436,0.26497486,100,1.0069712,-2.0599366e-06,93.26091,1786791,100.0,208.62451,46300,0.07583323,-540.96387,37.85,0.050437294,[-0.568 -1.102 -0.67  -1.047  0.479],263.31705,0.8749113,12.5139065,,1.0113573,46.95945,4279.220945119858,,1.173209,1.0031974,-108.61246852146937,1.8958282
464,-530.8635,-19.895317,0.26838773,100,1.0120128,-1.8310546e-06,93.46611,1790676,100.0,199.88693,46400,0.07789818,-529.90295,38.85,0.09217183,[-0.571 -1.106 -0.674 -1.051  0.477],433.95148,0.7432472,13.788378,,1.013021,35.046776,4286.848973274231,,1.2132678,1.006758,-107.49601971620649,1.8938767
465,-528.3671,-18.507294,0.26807648,100,1.0183804,5.9509275e-06,93.41327,1794535,100.0,204.37788,46500,0.077525645,-526.3074,38.59,0.10841641,[-0.565 -1.107 -0.677 -1.055  0.475],351.15817,0.8004819,12.784396,,1.023613,52.3603,4294.203861236572,,1.3349795,1.0095191,-107.79598140389535,1.8990932
466,-510.53082,-15.881645,0.26815626,100,1.011644,-3.967285e-06,93.34382,1798416,100.0,204.61777,46600,0.07779027,-509.46463,38.81,0.07445409,[-0.562 -1.11  -0.679 -1.062  0.48 ],244.2974,0.8088402,10.412385,,1.0132219,31.3903,4301.679262876511,,1.3036091,1.0054682,-109.75837260200578,1.8968167
467,-538.50085,-18.723724,0.27696633,100,1.00375,-9.269715e-06,93.79406,1802597,100.0,183.3158,46700,0.08366711,-538.13965,41.81,0.034882702,[-0.56  -1.106 -0.678 -1.065  0.478],197.08768,0.9292601,12.670102,,1.0040013,41.261406,4309.622431278229,,1.1210659,1.0011784,-108.83169177905553,1.8961676
468,-555.0601,-18.248016,0.27025935,100,1.001775,-2.822876e-06,93.59735,1806560,100.0,192.73816,46800,0.07929424,-554.8069,39.63,0.026737843,[-0.564 -1.101 -0.676 -1.062  0.477],212.08742,0.95041496,12.660519,,1.0024714,44.54826,4317.354823112488,,1.1235353,1.0006132,-107.05353554305903,1.8964049
469,-535.0011,-17.00991,0.26440266,100,1.005678,1.8310546e-06,93.30534,1810333,100.0,206.48065,46900,0.07553681,-534.17084,37.73,0.038472164,[-0.559 -1.098 -0.673 -1.061  0.477],262.12173,0.89077777,13.388902,,1.0073667,42.070618,4324.75891661644,,1.1943656,1.0018245,-107.42972350872573,1.8975294
470,-530.9738,-17.043076,0.27453092,100,1.0269436,-7.6293944e-08,93.6147,1814387,100.0,194.98901,47000,0.0815448,-528.6778,40.54,0.11927063,[-0.553 -1.103 -0.672 -1.066  0.479],450.59546,0.73240805,12.753496,,1.0320779,30.61938,4332.759377002716,,1.4529318,1.0134859,-109.16131729461613,1.8952373
471,-526.0777,-19.32814,0.2746221,100,1.013345,3.0517577e-07,93.648155,1818470,100.0,192.39398,47100,0.081890374,-523.9982,40.83,0.064632006,[-0.555 -1.095 -0.673 -1.068  0.476],246.58298,0.85510564,11.857523,,1.0204581,30.967644,4340.140633583069,,1.2068697,1.0064015,-109.25799276661881,1.8895797
472,-535.7874,-16.743004,0.2626009,100,1.0058494,3.2043456e-06,93.22366,1822188,100.0,209.98738,47200,0.07442636,-535.01825,37.18,0.037732422,[-0.566 -1.098 -0.678 -1.066  0.471],258.8081,0.86040246,13.218048,,1.0083085,50.312237,4347.4933269023895,,1.1036984,1.0019392,-107.38216387066338,1.8886517
473,-496.4499,-15.238548,0.26281667,100,1.0079658,2.670288e-06,93.07495,1825903,100.0,216.53386,47300,0.07445647,-495.2696,37.15,0.062486287,[-0.558 -1.1   -0.676 -1.07   0.47 ],316.82095,0.847576,10.636104,,1.0109278,31.414375,4354.822290897369,,1.2167403,1.0033476,-110.05807673703666,1.8899236
474,-526.10345,-18.029037,0.26432282,100,1.0066799,5.1116945e-06,93.28135,1829667,100.0,207.76492,47400,0.07541881,-525.223,37.64,0.059207294,[-0.562 -1.11  -0.682 -1.075  0.471],291.5651,0.84091264,12.888677,,1.0093234,42.055706,4361.909998655319,,1.2440345,1.0030593,-107.62528158796917,1.8954285
475,-528.26776,-16.661598,0.2726576,100,1.0098809,2.784729e-06,93.61447,1833688,100.0,193.38567,47500,0.08063193,-527.0096,40.21,0.07827759,[-0.564 -1.106 -0.68  -1.072  0.476],279.66403,0.8479395,12.205906,,1.0156598,33.447433,4369.667726993561,,1.2766272,1.005208,-108.27736978072829,1.9003905
476,-574.9036,-18.223969,0.27216807,100,1.0055382,3.3569336e-06,93.6358,1837709,100.0,190.93744,47600,0.0804878,-574.2873,40.21,0.04468709,[-0.564 -1.099 -0.679 -1.071  0.481],276.53882,0.8715499,14.339416,,1.0070072,44.629932,4377.326434850693,,1.1515058,1.0023631,-107.84722050014221,1.8993337
477,-548.28156,-21.127136,0.2755122,100,1.0084955,-3.3569336e-06,93.78412,1841821,100.0,186.26929,47700,0.082472414,-547.0958,41.12,0.067351535,[-0.557 -1.097 -0.677 -1.072  0.48 ],341.90576,0.8321321,13.470153,,1.0145231,33.226677,4385.42725610733,,1.2248926,1.0041862,-107.23836733001676,1.8936224
478,-550.1208,-16.790329,0.26947957,100,1.0126128,2.0599366e-06,93.47183,1845732,100.0,200.83714,47800,0.07849894,-548.09674,39.11,0.076125935,[-0.558 -1.095 -0.673 -1.072  0.475],453.6925,0.8281604,13.603741,,1.0184048,48.557953,4392.601130485535,,1.4757383,1.004414,-108.10328221307007,1.8925792
479,-510.49918,-14.009659,0.26319113,100,1.0040258,2.5939942e-06,93.22747,1849469,100.0,209.59308,47900,0.0748044,-510.04224,37.37,0.044306193,[-0.547 -1.096 -0.666 -1.074  0.474],145.65727,0.90591776,11.297835,,1.0050476,31.161865,4399.301580667496,,1.142298,1.0024047,-107.85998272607515,1.8938131
480,-555.5071,-15.451408,0.26805088,100,1.0034952,-6.3705443e-06,93.38468,1853360,100.0,201.42448,48000,0.077865675,-555.12054,38.91,0.02785324,[-0.544 -1.095 -0.667 -1.075  0.475],178.86757,0.9279443,11.1868,,1.0040585,35.841373,4406.469924211502,,1.1430533,1.0007362,-109.24709600831277,1.8944678
481,-560.39575,-17.7584,0.27144828,100,1.0125865,4.4250487e-06,93.55626,1857342,100.0,196.34235,48100,0.07984861,-558.7538,39.82,0.08530321,[-0.543 -1.091 -0.664 -1.075  0.475],315.29013,0.80871814,12.672571,,1.0190059,48.286095,4413.069031238556,,1.337071,1.006906,-108.388918937133,1.8974613
482,-548.03253,-17.833511,0.2666854,100,1.0039428,-5.1879883e-06,93.36215,1861184,100.0,203.25462,48200,0.07694005,-547.405,38.42,0.04560609,[-0.535 -1.088 -0.665 -1.076  0.479],283.42056,0.9069176,12.891819,,1.0068117,43.869576,4420.082716226578,,1.1749724,1.0017767,-108.30317427995206,1.8994933
483,-543.8014,-16.694885,0.27184728,100,1.0060108,-6.8664554e-07,93.59465,1865186,100.0,193.36237,48300,0.08018326,-542.9077,40.02,0.052314505,[-0.537 -1.087 -0.661 -1.076  0.481],200.91339,0.88353366,13.772425,,1.0120023,39.125015,4427.164757728577,,1.2133355,1.0027637,-108.16101132060555,1.9023226
