ReturnMeanIW,EpLenMean,ReturnStepMax,MeanIW,InitialReturnMean,EntropyCoefficient,Iteration,TimeElapsed,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpRewMean,MeanD2w0t,Weights,MaxD2w0t,MinD2w0t,InitialReturnMin,MeanEntropy,EpisodesSoFar,Bound,InitialBound,InitialReturnMax,EmpiricalD2,MaxIW,StdIW,StdD2w0t,InitialReturnStd,J_sample_variance,MinIW
533.48224,19.06,100.0,1.1026205,-2.2125244e-06,,319,2461.729597568512,88.29314,655039,100,-111.5663625176662,0.058006525,[ 1.152 -0.778  1.68   0.642 -1.894],3.872482,,-3.7138138,-0.48040137,31900,507.15656,466.63144,5.8962784,1.7400627,6.5245037,0.73656666,0.3066555,2.034046,115854.91,0.13696279
565.8878,18.14,100.0,1.1098827,2.5939942e-06,,320,2467.970100879669,87.80073,656853,100,-110.53795600752863,0.058824424,[ 1.144 -0.771  1.665  0.637 -1.899],4.67833,,-3.7396393,-0.48219818,32000,538.3656,490.91946,4.186287,2.0643263,5.6321845,0.8823515,0.32185143,1.8053395,178939.66,0.04330997
4812.109,18.17,100.0,10.608329,4.5013426e-06,,321,2474.7240040302277,87.807175,658670,100,-110.77187676582324,63.35037,[ 1.151 -0.761  1.65   0.632 -1.901],318492.8,,-2.9125977,-0.4861505,32100,3765.086,491.28976,5.074486,7547.3374,1150.3691,100.66892,2500.71,1.7376226,1999411200.0,6.534205e-05
595.757,19.08,100.0,1.2620056,1.1520386e-05,,322,2483.5677168369293,88.32938,660578,100,-111.33767294924006,0.16092049,[ 1.149 -0.781  1.663  0.658 -1.905],70.280464,,-3.4562683,-0.4800433,32200,531.4882,464.78815,4.664276,6.3988233,41.198532,3.1906347,1.4687613,1.9117347,1883172.4,0.0073779547
836.7985,17.71,100.0,1.6261353,-7.6293946e-07,,323,2489.940004825592,87.50169,662349,100,-110.67250678481521,0.54043335,[ 1.127 -0.781  1.673  0.651 -1.899],376.82498,,-2.980774,-0.4844372,32300,734.7693,505.3149,4.3092957,35.977314,54.294033,5.4573402,6.541362,1.6495641,6880100.0,0.00040370063
2394.2112,19.19,100.0,5.638634,4.8065185e-06,,324,2496.7834923267365,88.352646,664268,100,-111.36880043206591,2.880908,[ 1.135 -0.772  1.666  0.63  -1.903],13799.251,,-3.6036224,-0.4836477,32400,1802.1296,461.96045,4.8450317,798.0875,383.3332,39.19601,101.58687,2.0408316,253981920.0,0.00013556759
720.3031,19.08,100.0,1.5653619,-6.408691e-06,,325,2504.7037332057953,88.351456,666176,100,-111.12715341173474,0.124587946,[ 1.146 -0.744  1.647  0.638 -1.903],41.18713,,-3.5395508,-0.48248407,32500,665.90674,464.15424,5.6008835,17.912846,43.14338,4.5094423,1.1286721,1.909755,3405400.2,0.007525524
1374.8823,17.25,100.0,2.6316376,1.5258789e-07,,326,2511.552976369858,87.222855,667901,100,-110.05708474567017,1.9017634,[ 1.155 -0.728  1.641  0.642 -1.901],1225.0131,,-2.763153,-0.48541367,32600,1153.809,519.03485,5.2269135,129.9983,358.33038,11.030492,27.964085,1.857515,31858142.0,0.0010326159
1382.0609,18.63,100.0,3.051247,5.569458e-06,,327,2519.3274273872375,88.09517,669764,100,-110.89351397644634,3.029666,[ 1.154 -0.718  1.647  0.627 -1.904],7724.344,,-3.6588516,-0.48561126,32700,1102.9702,476.70816,6.423378,771.86646,270.8937,24.209942,69.972755,2.2281597,107285100.0,4.0201478e-05
2371.8914,18.43,100.0,5.3492274,5.41687e-06,,328,2527.054482460022,87.9893,671607,100,-110.6786348712148,3.1845665,[ 1.137 -0.739  1.651  0.634 -1.905],28235.783,,-3.5136948,-0.491704,32800,1832.0481,482.25458,5.0176773,1024.2789,513.6151,26.14459,170.52245,1.9350215,120906530.0,0.0008334934
1241.057,18.12,100.0,2.6097116,-6.866455e-06,,329,2534.122063398361,87.76062,673419,100,-110.88877042935317,0.49514523,[ 1.148 -0.728  1.654  0.66  -1.911],1031.8523,,-2.87471,-0.49237046,32900,1043.5408,492.618,5.352852,117.892204,107.84917,12.038265,9.65809,1.7106794,28762890.0,0.00030070991
819.6126,17.96,100.0,1.6937284,5.0354006e-06,,330,2541.877500772476,87.678185,675215,100,-110.62980739313089,0.3740916,[ 1.124 -0.746  1.668  0.658 -1.911],218.15643,,-3.2065048,-0.4943655,33000,725.2309,497.26105,6.142067,86.84616,49.361153,6.9652925,5.0183396,1.9730066,9169951.0,0.0007787855
544.2734,18.03,100.0,1.0579044,3.3569336e-06,,331,2549.0533571243286,87.72487,677018,100,-110.6602820093628,0.043110806,[ 1.137 -0.729  1.668  0.663 -1.913],2.375805,,-3.0515823,-0.49674684,33100,519.87085,494.51718,4.814163,1.5726821,5.051938,0.7198358,0.22627275,1.7739184,110501.54,0.08313968
1774.8334,17.8,100.0,3.5359268,-8.31604e-06,,332,2554.9701030254364,87.58273,678798,100,-110.51372745913146,8.702977,[ 1.133 -0.724  1.674  0.667 -1.916],10951.026,,-3.1770096,-0.5067582,33200,1320.096,501.25397,4.627075,1249.2212,246.72105,24.409964,188.15446,1.6911384,126950860.0,3.962886e-05
1363.6448,18.38,100.0,2.8654087,7.2479247e-06,,333,2562.9106533527374,87.93866,680636,100,-110.84367001757073,1.4371728,[ 1.125 -0.747  1.692  0.689 -1.926],1947.5537,,-3.0113754,-0.50780785,33300,1079.4083,484.30865,5.104851,221.74792,150.90286,15.871159,24.06202,1.8341545,50876940.0,0.00017994488
731.0844,18.56,100.0,1.5021425,-3.967285e-06,,334,2570.3204011917114,88.024445,682492,100,-111.13313246391591,0.27700207,[ 1.132 -0.76   1.674  0.685 -1.927],358.29587,,-3.4593277,-0.510006,33400,626.046,479.68497,6.1166306,59.09788,81.591866,6.0693088,4.3921943,2.0539248,7245921.5,0.0004600006
666.16797,18.34,100.0,1.3543527,6.790161e-06,,335,2577.1785984039307,87.917145,684326,100,-110.79972671432857,0.083446935,[ 1.141 -0.747  1.679  0.695 -1.929],26.350876,,-3.334488,-0.5100107,33500,626.6669,485.39978,5.8260345,9.343076,24.271154,2.2147188,0.668569,1.9212768,961220.6,0.0021835081
565.1137,17.65,100.0,1.0794631,1.9836425e-06,,336,2583.6612486839294,87.50717,686091,100,-110.24916966176495,0.04979567,[ 1.146 -0.735  1.681  0.703 -1.929],2.9079494,,-3.270317,-0.541821,33600,539.6256,505.9312,5.1800156,1.7757946,5.827604,0.8340949,0.27148217,1.830096,160076.84,0.04881807
663.07,17.8,100.0,1.3097318,-1.8310546e-06,,337,2590.3533070087433,87.58533,687871,100,-110.49051657616027,0.09072768,[ 1.144 -0.738  1.679  0.708 -1.961],31.925648,,-3.333046,-0.5475891,33700,614.1335,501.41592,4.4065475,5.1859303,17.107502,2.2339048,0.6531001,1.7359173,1032625.75,0.009918617
597.6933,18.22,100.0,1.1915832,4.043579e-06,,338,2597.517844438553,87.83519,689693,100,-110.82142425393874,0.07630439,[ 1.146 -0.742  1.673  0.689 -1.966],31.828997,,-3.1757202,-0.53925073,33800,554.8305,489.06387,5.7174225,7.7641344,64.16583,2.2643974,0.6014782,1.9212493,997433.0,0.01327095
543.0957,18.73,100.0,1.1007106,1.0910034e-05,,339,2603.583517551422,88.11182,691566,100,-111.33289930297302,0.061257396,[ 1.142 -0.751  1.668  0.68  -1.958],6.9279814,,-3.3115158,-0.5454792,33900,514.49194,475.2939,4.9215927,4.2845964,18.286293,1.8407649,0.35917073,1.804812,667334.4,0.021873645
1002.2493,18.39,100.0,2.1186512,1.0147095e-05,,340,2610.2037773132324,87.93089,693405,100,-110.97548343961955,1.7625222,[ 1.165 -0.751  1.673  0.679 -1.964],4360.86,,-3.391861,-0.541747,34000,832.6727,484.58246,5.458214,234.61449,161.24406,10.563105,40.095158,1.8975098,21494088.0,0.00017408817
1983.2168,18.08,100.0,4.466181,5.9509275e-06,,341,2617.816133737564,87.78691,695213,100,-110.40633623957278,1.9997821,[ 1.172 -0.737  1.672  0.666 -1.961],17622.854,,-3.481903,-0.55072594,34100,1576.0769,492.25958,5.646057,420.2203,381.6834,37.088688,98.160774,1.8181654,246248690.0,3.2401524e-05
545.71924,17.73,100.0,1.0461068,9.689331e-06,,342,2625.453548669815,87.57126,696986,100,-110.18077422269586,0.038903125,[ 1.157 -0.733  1.65   0.638 -1.97 ],1.8721945,,-3.4562912,-0.55451125,34200,522.37775,502.07617,5.8975525,1.2839469,2.5642846,0.46667814,0.20400827,1.9699875,47435.27,0.19017555
919.36566,17.87,100.0,1.8755295,-8.544922e-06,,343,2632.2319197654724,87.619194,698773,100,-110.46276645941595,0.1989105,[ 1.164 -0.73   1.648  0.641 -1.973],303.2071,,-3.3062134,-0.5485248,34300,808.6587,499.1971,4.940201,21.55851,44.206814,5.297657,2.919558,1.760372,5439080.0,0.008197305
592.18933,17.18,100.0,1.099098,6.2561035e-06,,344,2638.6684608459473,87.18736,700491,100,-110.06053303410292,0.08388494,[ 1.18  -0.717  1.633  0.648 -1.967],14.995842,,-3.2486725,-0.550311,34400,550.45593,521.0305,4.6637497,3.1962955,17.848293,1.6983582,0.57827413,1.7241603,726662.44,0.05143904
566.10345,17.84,100.0,1.0916768,-8.239746e-06,,345,2645.114797115326,87.62042,702275,100,-110.42574123464878,0.0668887,[ 1.185 -0.707  1.616  0.634 -1.969],6.582677,,-3.221283,-0.5502785,34500,534.32007,499.7534,5.65094,2.3940613,10.975193,1.1792079,0.40363652,1.7983665,323126.94,0.022452649
4616.8335,18.86,100.0,10.086179,-6.1035155e-07,,346,2651.4723796844482,88.23041,704161,100,-110.94881863853618,33.521156,[ 1.182 -0.702  1.614  0.624 -1.969],175387.12,,-3.772972,-0.5536567,34600,3610.5332,469.93167,4.3511353,3378.7854,802.3197,77.60163,1491.5688,1.9966414,1254017000.0,3.667661e-07
506.833,18.62,100.0,1.0159862,-7.6293946e-07,,347,2659.3442232608795,88.06612,706023,100,-111.10447103729558,0.040192813,[ 1.198 -0.699  1.577  0.598 -1.973],1.4112265,,-3.343048,-0.5551175,34700,484.9338,477.94635,6.106949,1.1225822,2.6466818,0.305409,0.20498131,2.0323408,20113.361,0.38990787
555.6949,18.16,100.0,1.0909722,4.043579e-06,,348,2665.8799097537994,87.82969,707839,100,-110.37914365492608,0.0520564,[ 1.198 -0.7    1.579  0.594 -1.974],3.5813046,,-3.5117035,-0.56225944,34800,529.8204,489.26593,5.740158,1.5825951,6.521038,0.75036037,0.27816117,2.1034997,134266.17,0.10573672
574.3807,17.72,100.0,1.0975711,3.5095215e-06,,349,2672.368826150894,87.51933,709611,100,-110.2895177046413,0.045975283,[ 1.2   -0.707  1.59   0.603 -1.981],2.2716784,,-3.1970215,-0.5640181,34900,549.2235,502.92883,5.5249634,1.3169982,3.8962078,0.52154356,0.24606284,1.867372,72019.53,0.24026427
697.69653,17.52,100.0,1.3778934,4.7302246e-06,,350,2678.848546743393,87.39655,711363,100,-110.05613307101683,0.23837961,[ 1.191 -0.698  1.578  0.6   -1.983],505.84348,,-3.4615402,-0.5684121,35000,600.57806,509.22098,6.6153336,51.25636,70.22834,6.8568854,5.006769,2.1085637,9631778.0,0.0011974683
624.36426,18.1,100.0,1.2529263,-4.8065185e-06,,351,2685.6712357997894,87.78462,713173,100,-110.54919332464443,0.102555126,[ 1.187 -0.712  1.576  0.585 -1.987],54.13182,,-3.805687,-0.57231814,35100,569.68414,491.9916,4.9784775,10.087824,28.391705,3.295841,0.8702991,1.8993969,2119961.8,0.013031404
536.48914,18.26,100.0,1.0610604,-8.392334e-07,,352,2691.987632751465,87.88649,714999,100,-110.56422360233299,0.04840135,[ 1.186 -0.692  1.564  0.589 -1.991],2.5943189,,-3.8292084,-0.56494474,35200,510.80017,486.6103,5.199486,1.6189046,6.956703,0.8048071,0.2555694,2.0851593,141720.86,0.12691307
541.4665,18.14,100.0,1.0703669,7.6293944e-08,,353,2699.0150003433228,87.833664,716813,100,-110.34860770440702,0.045205988,[ 1.197 -0.687  1.555  0.585 -1.984],2.3821552,,-3.3756943,-0.5661488,35300,516.9372,489.49557,6.2664566,1.4613283,3.8961089,0.61783934,0.23684864,2.1761618,83816.96,0.15111487
1311.928,18.11,100.0,2.6994443,1.15966795e-05,,354,2704.971817970276,87.77533,718624,100,-110.69437979795929,2.5127165,[ 1.197 -0.687  1.563  0.591 -1.985],9280.217,,-3.3699036,-0.5688334,35400,1097.527,492.59778,5.7518005,250.3658,235.16011,11.786145,72.067924,1.8824948,30124632.0,0.00022146352
665.4747,18.64,100.0,1.4036984,-2.9754638e-06,,355,2712.4655458927155,88.09463,720488,100,-110.92942034520041,0.08502457,[ 1.192 -0.697  1.561  0.606 -1.988],41.32465,,-3.3640823,-0.56567353,35500,616.0753,476.29153,6.392761,7.646502,50.94881,2.6564841,0.6795139,2.000637,1233075.4,0.0045399284
563.08295,18.69,100.0,1.1463616,-4.7302246e-06,,356,2719.4679811000824,88.093666,722357,100,-110.67394961774967,0.068127155,[ 1.179 -0.7    1.557  0.592 -1.985],6.626069,,-3.606247,-0.5701382,35600,530.7563,473.61835,4.093582,2.1667223,7.2188897,0.9450701,0.38644233,1.8689772,195561.81,0.052879944
1052.6001,17.87,100.0,2.1132314,-2.2125244e-06,,357,2726.104484319687,87.65004,724144,100,-110.34693336931825,0.6704489,[ 1.169 -0.707  1.57   0.593 -1.989],483.80438,,-3.3497238,-0.56855077,35700,940.8617,499.5177,4.4980774,55.492085,85.2861,7.715967,8.13559,1.7356447,12788282.0,0.0012203133
517.61694,18.35,100.0,1.0224452,-9.994506e-06,,358,2733.202983379364,87.91447,725979,100,-110.88051831035231,0.039371505,[ 1.171 -0.701  1.583  0.587 -1.987],1.2457281,,-3.2987747,-0.56743896,35800,495.9474,485.42862,6.194069,1.1719967,2.3009665,0.3609055,0.20195167,1.8555853,27690.121,0.36041456
614.77356,17.45,100.0,1.1772664,2.2888185e-06,,359,2739.3632588386536,87.29582,727724,100,-110.2944281444504,0.107307516,[ 1.173 -0.7    1.586  0.588 -1.986],24.501675,,-3.3691711,-0.57202506,35900,568.8087,512.53253,6.0548706,9.091464,35.937878,3.0597818,0.786005,1.9632916,2096584.8,0.0147743905
1015.4799,17.8,100.0,2.047186,-6.6375733e-06,,360,2746.336060523987,87.592026,729504,100,-110.4309318633826,0.5313031,[ 1.17  -0.716  1.596  0.594 -1.991],412.55356,,-3.4594955,-0.5732946,36000,902.3205,501.4028,6.8040237,30.108393,102.115776,7.6878686,6.866702,2.015869,12761828.0,0.0017595359
893.0731,17.64,100.0,1.7431083,7.705688e-06,,361,2753.650538921356,87.48807,731268,100,-110.35519390794698,0.2893552,[ 1.155 -0.719  1.618  0.619 -1.992],814.8526,,-3.0709763,-0.58250636,36100,767.86383,506.2308,4.4778748,61.686817,106.64871,10.486607,7.3042035,1.7527583,25333918.0,0.0013030181
893.7746,17.89,100.0,1.7593797,-7.476807e-06,,362,2760.1929359436035,87.64862,733057,100,-110.40243345427447,0.33816728,[ 1.158 -0.708  1.626  0.634 -2.001],251.32028,,-3.7140656,-0.57537407,36200,772.2933,497.97794,6.9449844,17.437891,49.700047,4.8435993,4.051939,1.87187,5624873.5,0.004037299
697.65765,18.15,100.0,1.3899044,5.1879883e-06,,363,2766.7997925281525,87.80412,734872,100,-110.67758516729299,0.2262621,[ 1.156 -0.701  1.617  0.65  -1.994],107.3325,,-3.6711197,-0.5746546,36300,628.0686,490.66962,6.3595276,10.598388,27.21538,2.8710003,2.0094402,2.0248196,1819893.1,0.004761149
669.21985,17.73,100.0,1.2876569,8.392334e-07,,364,2773.882779598236,87.531494,736645,100,-110.53324508210864,0.1858115,[ 1.153 -0.691  1.602  0.63  -1.994],39.60413,,-3.1757736,-0.57256323,36400,613.92413,505.11804,4.9466476,6.555399,30.40774,2.4753044,1.4551287,1.7053747,1495994.5,0.01575156
1126.4841,17.39,100.0,2.2755518,5.1116945e-06,,365,2780.542528152466,87.306244,738384,100,-110.37226137900444,0.60522443,[ 1.17  -0.693  1.582  0.624 -1.992],799.11554,,-2.6154327,-0.56835526,36500,969.0448,515.56494,5.7429886,76.9241,119.14596,11.736571,9.388911,1.5875705,27115046.0,0.000736365
1007.1618,18.3,100.0,2.217995,-9.460449e-06,,366,2787.64977312088,87.89392,740214,100,-110.69380217742075,0.45360282,[ 1.176 -0.693  1.607  0.632 -1.987],1661.3538,,-3.4777756,-0.57472116,36600,849.29254,486.4598,4.923462,82.46571,143.68936,13.927677,12.070665,1.9120196,32558998.0,0.0011166764
2376.5115,18.24,100.0,5.122761,-1.1367798e-05,,367,2795.0439977645874,87.882416,742038,100,-110.5124441025875,5.9049187,[ 1.163 -0.705  1.615  0.618 -1.994],8568.101,,-3.7817383,-0.5817192,36700,1770.6443,486.9988,5.9271164,398.0073,433.9703,39.849747,129.6454,1.8992193,325461340.0,0.00056086085
528.7928,18.63,100.0,1.0686002,3.8146973e-06,,368,2802.99583029747,88.09401,743901,100,-110.90426813489546,0.04962758,[ 1.157 -0.73   1.646  0.628 -2.001],2.279181,,-3.2788086,-0.5850122,36800,503.50668,476.48477,6.256729,1.4664105,4.5356026,0.652538,0.2580179,2.0280828,94320.664,0.13299413
611.54285,17.69,100.0,1.1763543,-7.6293944e-08,,369,2809.2242333889008,87.51522,745670,100,-110.34558163072253,0.065875016,[ 1.149 -0.723  1.639  0.621 -2.004],10.317176,,-2.9464722,-0.58818585,36900,580.101,504.73337,6.2260666,2.3056147,11.264284,1.2947713,0.40022752,2.0349317,407075.34,0.040213272
622.80115,18.15,100.0,1.2479438,-7.019043e-06,,370,2816.3367578983307,87.78609,747485,100,-110.84126233528002,0.17143199,[ 1.147 -0.726  1.654  0.631 -2.007],81.12134,,-3.4306946,-0.59253275,37000,557.0932,491.95575,4.939148,8.937048,34.16771,3.6049922,1.580678,1.9871993,2715252.2,0.0036912682
635.726,17.94,100.0,1.2498626,8.087158e-06,,371,2823.4199438095093,87.71361,749279,100,-110.208943432839,0.119304456,[ 1.132 -0.727  1.66   0.62  -2.011],19.39594,,-3.5726166,-0.5913046,37100,587.1806,495.40402,4.8981323,4.435105,19.04993,2.1725767,0.88486975,1.8537871,1041770.7,0.013841392
4441.888,17.92,100.0,9.570428,-6.790161e-06,,372,2830.3285822868347,87.634705,751071,100,-110.79308802122743,16.62379,[ 1.121 -0.723  1.664  0.61  -2.01 ],117553.88,,-3.2997055,-0.5888831,37200,2792.5525,499.0502,4.9532623,6162.145,861.59125,84.561874,943.0876,1.8374875,1456712700.0,3.349682e-05
602.37317,18.46,100.0,1.2280385,4.8065185e-06,,373,2838.48343873024,87.929436,752917,100,-110.79412750297465,0.065480955,[ 1.102 -0.733  1.658  0.588 -2.008],25.614548,,-3.3327942,-0.59418756,37300,561.89026,481.28787,6.0253677,4.5727806,14.549547,1.8860084,0.47765365,2.2501302,683631.7,0.025287587
778.478,18.26,100.0,1.5735816,4.348755e-06,,374,2845.204213142395,87.880455,754743,100,-110.23593635923109,0.25474712,[ 1.107 -0.727  1.659  0.6   -2.013],92.88495,,-3.4572449,-0.59495705,37400,699.5936,485.38416,5.62603,17.799114,75.046616,4.0597105,2.134275,2.120736,3530436.5,0.0013258476
1111.9081,17.75,100.0,2.2129388,5.645752e-06,,375,2851.791477203369,87.56763,756518,100,-110.33737046858201,0.49809676,[ 1.105 -0.721  1.673  0.599 -2.014],474.141,,-3.0536957,-0.5861827,37500,949.0846,502.38547,6.1484222,21.919975,141.65897,8.958168,7.3595977,1.916881,18111512.0,0.00062681397
652.6426,17.99,100.0,1.2922986,-1.1520386e-05,,376,2859.26758480072,87.69146,758317,100,-110.59019260626167,0.0645058,[ 1.103 -0.722  1.692  0.597 -2.005],20.078232,,-3.510582,-0.59087527,37600,614.89526,496.0559,4.0034866,5.725325,28.401886,2.210902,0.4614681,1.8410103,1033583.6,0.010697864
873.01086,18.36,100.0,1.7840972,5.7983398e-06,,377,2865.1310472488403,87.92932,760153,100,-110.6544566767059,0.37490436,[ 1.099 -0.733  1.693  0.587 -2.01 ],151.4381,,-3.4671097,-0.5910517,37700,774.80426,484.0786,6.2851105,15.947051,47.731976,5.6446776,3.9763842,2.026299,6839882.5,0.005449826
754.4273,18.07,100.0,1.51674,5.9509275e-06,,378,2872.6722931861877,87.73864,761960,100,-110.54761259045127,0.513841,[ 1.092 -0.75   1.719  0.594 -2.01 ],304.67566,,-3.5029526,-0.60522777,37800,662.95355,492.96652,5.598709,32.48307,39.118164,4.5483556,6.2958355,2.2731507,4329288.0,0.00081596716
546.3567,17.73,100.0,1.0436325,4.4250487e-06,,379,2879.972988843918,87.49824,763733,100,-110.28203015424309,0.043042462,[ 1.098 -0.743  1.718  0.578 -2.024],1.8703135,,-3.266983,-0.6076127,37900,523.6004,503.64655,6.3758163,1.405287,3.3983567,0.56238973,0.22696392,2.0786393,73783.04,0.19054806
750.3773,18.04,100.0,1.4804159,7.5531007e-06,,380,2885.96511220932,87.73779,765537,100,-110.45013170607125,0.18526435,[ 1.1   -0.751  1.723  0.582 -2.027],242.68748,,-3.6841507,-0.6074227,38000,662.10034,493.77393,5.4965286,12.080888,38.745804,3.7238305,2.1901767,2.0275283,3041556.0,0.0046621123
746.0558,18.23,100.0,1.5435339,1.1444092e-06,,381,2892.9511296749115,87.85131,767360,100,-110.36942935280653,0.12830289,[ 1.103 -0.745  1.72   0.598 -2.026],323.7827,,-3.763153,-0.60888565,38100,660.7472,486.94937,6.320259,17.291939,31.711105,4.385756,2.2395349,2.1353729,3517865.8,0.01170144
7475.0825,18.18,100.0,16.266905,-5.1879883e-06,,382,2900.230325937271,87.81069,769178,100,-110.78164630431834,68.55612,[ 1.09  -0.751  1.719  0.585 -2.028],779808.0,,-2.9993668,-0.61010844,38200,6153.6353,490.72348,6.6600494,18721.057,1369.2537,114.38472,3943.8015,2.0465224,2677054200.0,9.852782e-06
735.6719,18.67,100.0,1.5106442,-4.043579e-06,,383,2908.683693885803,88.1087,771045,100,-110.94111951335066,0.30591282,[ 1.063 -0.773  1.747  0.603 -2.029],157.08792,,-3.7932587,-0.6016281,38300,657.56836,475.68155,6.105995,23.13773,83.982124,3.7000623,2.9278502,2.260566,2898657.5,0.0041619465
1017.8856,18.33,100.0,2.134704,-9.155274e-06,,384,2916.0692896842957,87.9492,772878,100,-110.44560120843036,1.7066975,[ 1.049 -0.756  1.746  0.599 -2.021],1062.3887,,-3.0711823,-0.60426044,38400,830.2505,484.08936,5.488983,156.84332,76.11555,8.952444,21.84148,2.0569272,16306723.0,0.00012549173
912.49414,17.53,100.0,1.8277453,-2.7465821e-06,,385,2922.633993625641,87.38857,774631,100,-110.06475297006206,0.3382268,[ 1.051 -0.767  1.738  0.607 -2.023],576.9412,,-3.2851868,-0.6049154,38500,830.54535,508.92282,6.066002,73.23859,102.154785,10.07827,5.585605,2.0273678,21467426.0,0.00017155206
607.291,17.74,100.0,1.1735342,-1.1444092e-05,,386,2930.3647089004517,87.54691,776405,100,-110.37443295276276,0.11678059,[ 1.024 -0.767  1.726  0.602 -2.024],23.202961,,-3.373352,-0.60447896,38600,562.2007,503.4478,5.7125244,4.833566,18.104208,1.9117863,0.8731689,2.0049052,852274.75,0.008275283
35981.297,18.17,100.0,80.87267,-6.027222e-06,,387,2936.926031112671,87.82974,778222,100,-110.46821141638566,3039.5684,[ 1.038 -0.775  1.718  0.604 -2.023],36120064.0,,-3.2384338,-0.61033845,38700,26784.164,489.61996,6.381012,934986.5,10462.406,799.7863,191269.3,1.9135258,123411430000.0,1.4689264e-06
8293.524,17.98,100.0,18.607595,7.095337e-06,,388,2945.781554222107,87.707825,780020,100,-110.5066344325806,50.22424,[ 1.039 -0.8    1.71   0.609 -2.029],223955.02,,-3.4343796,-0.61229163,38800,7011.1387,495.74142,5.137787,14355.19,1204.0587,135.5654,1527.6211,1.9423513,3557698800.0,2.03319e-06
580.85895,17.69,100.0,1.1125576,-5.9509275e-06,,389,2953.8589951992035,87.507645,781789,100,-110.49485505560058,0.041408613,[ 1.031 -0.819  1.704  0.613 -2.031],2.0061748,,-2.986618,-0.61272854,38900,557.7245,505.7315,5.73864,1.7253833,4.3632503,0.6882329,0.220109,1.6497586,104641.414,0.11819239
607.096,17.88,100.0,1.1722623,-8.392334e-07,,390,2960.1079506874084,87.60295,783577,100,-110.82961170957594,0.05798175,[ 1.035 -0.813  1.703  0.614 -2.032],6.086853,,-3.0794907,-0.6206085,39000,579.2028,500.85175,5.256592,1.9437636,5.9399357,0.90194696,0.3304683,1.8815807,191990.75,0.22810832
1016.8547,18.93,100.0,2.166877,1.0681152e-06,,391,2967.1854615211487,88.23421,785470,100,-111.36317915585504,1.596894,[ 1.017 -0.802  1.694  0.605 -2.04 ],1539.6343,,-3.3155365,-0.62773657,39100,826.49414,469.37357,4.731041,424.93475,266.3171,15.927065,25.060768,2.0598104,50095640.0,0.0001528911
684.8549,18.36,100.0,1.4218297,-5.8746336e-06,,392,2974.0947999954224,87.88406,787306,100,-111.22429587719172,0.13975802,[ 0.998 -0.815  1.691  0.607 -2.047],166.2617,,-3.1611176,-0.6315435,39200,600.76294,486.39334,6.959793,21.208508,57.021175,5.641975,1.7478215,1.9032946,5658930.0,0.00058411586
2531.4211,18.01,100.0,5.197919,-6.2561035e-06,,393,2980.6929824352264,87.749146,789107,100,-110.31895112419016,13.280007,[ 1.004 -0.799  1.684  0.614 -2.05 ],23398.69,,-3.2459946,-0.632872,39300,1815.5256,493.89365,5.5692215,736.3621,568.7297,45.316757,283.46732,2.0245469,471702270.0,5.8946116e-05
9354.691,18.21,100.0,18.980528,2.670288e-06,,394,2988.622890472412,87.77016,790928,100,-111.35273529211138,108.68016,[ 1.001 -0.79   1.669  0.631 -2.052],280980.5,,-2.6711655,-0.64105177,39400,6455.823,492.08707,6.220154,4167.925,3861.1501,180.26852,4283.241,1.7516406,7772463000.0,8.405294e-05
868.4159,18.92,100.0,1.7850538,1.739502e-05,,395,2997.7127068042755,88.21002,792820,100,-111.53319587027966,0.30512962,[ 0.985 -0.771  1.639  0.641 -2.06 ],324.049,,-2.7773438,-0.6386131,39500,764.1006,470.151,5.5160675,24.714178,90.62552,4.166721,4.265348,1.8183007,3902676.0,0.0014013788
561.0037,18.66,100.0,1.1342238,1.0681152e-06,,396,3005.2250814437866,88.10269,794686,100,-111.00193444983849,0.05382339,[ 0.988 -0.774  1.66   0.656 -2.058],7.2121286,,-3.5862427,-0.6348166,39600,534.8501,476.8383,4.912697,3.310988,10.9052105,1.1934155,0.30744275,2.0065625,275005.84,0.011195912
1376.0894,17.99,100.0,2.8673313,3.0517577e-07,,397,3010.961369752884,87.685135,796485,100,-110.77221083074728,1.8390291,[ 0.983 -0.78   1.656  0.651 -2.054],3329.8213,,-3.1082458,-0.63038695,39700,1129.0745,496.3771,5.991806,502.0815,143.18385,17.283333,32.895294,1.7695376,62260120.0,0.00012875101
818.4231,18.73,100.0,1.6983054,-4.5013426e-06,,398,3017.8243362903595,88.09494,798358,100,-111.49085116697874,0.845605,[ 1.01  -0.779  1.673  0.653 -2.049],350.20764,,-3.224762,-0.6325715,39800,682.9972,476.00082,5.1593475,58.92039,54.072227,6.5247087,9.623741,1.9319203,8984248.0,0.00041276246
630.80084,18.85,100.0,1.2978354,1.4495849e-06,,399,3024.694272994995,88.160904,800243,100,-111.58353881519926,0.08854077,[ 1.01  -0.786  1.664  0.661 -2.052],25.277271,,-3.1072845,-0.63035846,39900,595.94745,473.02045,5.7962723,3.126069,29.843357,3.1885157,0.5976494,1.8804613,2199456.8,0.051111143
