InitialReturnMean,MaxIW,Weights,InitialBound,J_sample_variance,EpisodesSoFar,InitialReturnMin,TimeElapsed,TimestepsSoFar,InitialReturnMax,StdD2w0t,MinD2w0t,MaxD2w0t,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMax,MeanIW,EntropyCoefficient,MinIW,EmpiricalD2,InitialReturnStd,ReturnStepMaxmin,MeanD2w0t,EpLenMean,MeanEntropy,Iteration,Bound,StdIW
-9.017694,62.909275,[-7.003e-02 -1.271e-01  4.676e-04 -1.775e-01 -1.335e+00],-9.177153,300.08752,24500,-49.899757,13996.811007261276,5790761,10.466307,324.08063,,2776.9346,6.552900302426191,-7.406273,100,100.0,0.9096747,,2.3126984e-06,1121.7847,10.758821,99.0,151.39062,419.35,0.08318915,245,-7.687606,2.5433276
-13.144566,680.76306,[-0.067 -0.126 -0.005 -0.171 -1.336],-13.430624,33874.305,24600,-57.580784,14136.704879045486,5837214,9.9112015,1776911.1,,38370630.0,11.755615983835378,6.440266,100,100.0,1.3512398,,5.9398882e-08,7768793.5,12.201146,99.0,478542.8,464.53,0.0815049,246,1.6250496,15.215937
-14.056341,189105.19,[-0.084 -0.128 -0.004 -0.18  -1.337],-14.401337,20845490.0,24700,-84.96584,14253.092468500137,5874823,7.864696,539861900.0,,11855800000.0,-14.17756345151141,444.71765,100,100.0,202.54276,,6.011184e-10,2001537800.0,15.801525,99.0,89389890.0,376.09,0.08350207,247,374.41675,3989.933
-13.979343,46.53692,[-7.253e-02 -1.131e-01  3.936e-04 -1.651e-01 -1.335e+00],-14.237689,709.3997,24800,-85.74546,14392.104112625122,5920490,5.5705853,1477.4323,,37328.65,10.616672016429709,-9.597497,100,100.0,1.1674068,,1.16370146e-07,1376.696,14.369288,99.00001,184.37444,456.67,0.072265655,248,-10.118893,2.850159
-12.544247,705.53687,[-0.103 -0.109 -0.005 -0.158 -1.347],-12.7747965,2430.9072,24900,-57.903572,14530.046553134918,5966680,3.7362235,69753.3,,767161.2,9.474416684075749,-6.513779,100,100.0,1.2202668,,9.588049e-07,306054.2,11.455286,99.0,24392.34,461.9,0.07720185,249,-7.8719378,10.419417
-14.663587,1290.0768,[-0.105 -0.108  0.006 -0.159 -1.342],-14.759252,32286.584,25000,-86.44593,14653.617462873459,6009220,12.929879,17146060.0,,489309980.0,-3.931405259798034,6.699204,100,100.0,1.9378556,,1.7995893e-08,71696670.0,14.821109,99.0,3891329.0,425.4,0.075158045,250,2.4035892,19.832859
-12.146297,711.79504,[-0.105 -0.107 -0.007 -0.162 -1.344],-12.314697,45057.938,25100,-87.43388,14799.171590566635,6052632,8.184772,8361116.5,,139683600.0,6.920334644173551,9.246666,100,100.0,1.3626591,,8.38676e-10,40339330.0,14.393622,99.0,2224652.0,434.12,0.07462179,251,3.5467372,18.499847
-16.696098,16.361237,[-1.087e-01 -1.055e-01  6.501e-04 -1.727e-01 -1.344e+00],-17.423513,190.79636,25200,-86.582016,14912.464356184006,6085417,9.715755,18.376745,,125.35462,-29.892994444720067,-13.672869,100,100.0,0.67529297,,0.00075626187,43.01343,17.09766,99.0,9.420563,327.85,0.07480054,252,-14.626018,0.9006695
-17.57925,748.09314,[-0.107 -0.107 -0.002 -0.166 -1.344],-18.03701,3731.2195,25300,-86.617584,15042.181578159332,6122935,6.8890314,59922.54,,1150003.5,-18.811538728955778,-9.433214,100,100.0,2.4906826,,5.402858e-07,176707.52,15.500621,99.0,14780.111,375.18,0.07394247,253,-12.0158825,25.446335
-15.096095,1731.3809,[-0.106 -0.099 -0.003 -0.154 -1.345],-15.434346,18351.441,25400,-85.782776,15205.503370761871,6170065,4.629063,489422.53,,10255648.0,13.900376156807551,-0.15314,100,100.0,3.5920672,,6.675273e-09,2112824.8,12.951356,99.00011,137639.2,471.3,0.074312,254,-3.544516,43.513454
-11.030299,1100.593,[-0.108 -0.115 -0.005 -0.166 -1.345],-11.125008,42444.062,25500,-52.676918,15352.663922548294,6212187,9.1016245,9851581.0,,210850180.0,3.8920858721783493,4.642046,100,100.0,2.2404718,,2.1559595e-08,41465468.0,10.6306,99.0,2312494.0,421.22,0.069985606,255,1.2131402,27.084023
-17.555595,94.319374,[-0.117 -0.11  -0.009 -0.176 -1.349],-18.654186,351.95337,25600,-82.43256,15451.055473566055,6241355,4.5848336,63.98392,,697.7478,-45.146463767685646,-12.951334,100,100.0,1.1409937,,0.0020918942,128.47261,15.4684305,99.0,22.222708,291.68,0.06900877,256,-14.603442,2.7705128
-14.156615,157.99289,[-0.113 -0.109 -0.01  -0.168 -1.35 ],-14.715918,257.6731,25700,-85.2536,15573.082245349884,6276994,6.5892897,792.1882,,11734.482,-22.984469819607263,-10.571091,100,100.0,1.190905,,1.077577e-05,2314.7822,13.58974,99.0,259.53265,356.39,0.06948672,257,-11.675987,5.43557
-10.9135475,2001.9829,[-0.11  -0.116 -0.01  -0.163 -1.349],-11.223444,2360.1606,25800,-62.442535,15732.229994773865,6322194,11.722985,27309.012,,461431.75,12.735129160675198,-2.9916496,100,100.0,2.78659,,1.3440014e-06,109974.03,12.886808,99.0,9514.308,452.0,0.0693032,258,-4.3714576,35.914127
-13.648315,25051.4,[-1.063e-01 -1.196e-01  9.887e-04 -1.664e-01 -1.350e+00],-13.724638,24719600.0,25900,-44.898743,15875.871303796768,6362772,7.9243417,37208293000.0,,979628500000.0,-3.136468452455424,491.62128,100,100.0,50.96068,,3.871777e-12,171586950000.0,12.3450775,99.0,6543878000.0,405.78,0.063163355,259,390.54617,761.9998
-19.61475,21.43842,[-0.104 -0.113  0.005 -0.182 -1.356],-20.949574,314.33597,26000,-85.65916,15974.030279874802,6389649,8.448054,134.25667,,2604.8352,-54.85441521524174,-12.696033,100,100.0,0.66514,,0.0009647586,256.76855,18.492922,99.0,34.494003,268.77,0.06278414,260,-14.956006,1.1670208
-14.715374,25.041079,[-0.106 -0.122 -0.002 -0.179 -1.356],-15.619373,316.12158,26100,-52.060093,16078.670730829239,6419904,10.361666,462.66992,,8453.658,-37.14976578157822,-8.351319,100,100.0,0.843013,,0.00011692354,806.8156,14.769929,99.0,103.51216,302.55,0.064054556,261,-9.993593,1.7607578
-13.521685,111.00754,[-0.092 -0.126  0.004 -0.178 -1.355],-13.6898365,807.43134,26200,-51.374546,16210.454337596893,6457916,15.294658,29953.625,,872067.6,-6.910168175638745,-7.3236322,100,100.0,1.1365004,,6.0750226e-06,86358.4,13.237451,99.0,6788.016,380.12,0.06951905,262,-8.047311,4.5941677
-12.939783,1401.9017,[-0.09  -0.136 -0.007 -0.175 -1.349],-12.999738,1286.0183,26300,-69.83836,16360.934643983841,6500025,9.215875,24036.762,,303656.22,2.463873569823189,-8.160182,100,100.0,1.6356044,,2.9675095e-07,90418.28,13.479212,99.0,7921.7983,421.09,0.06443174,263,-8.411066,18.721628
-14.533725,44.37141,[-9.492e-02 -1.285e-01 -3.319e-05 -1.814e-01 -1.355e+00],-15.269213,413.16388,26400,-58.92713,16474.164391994476,6532850,9.499951,967.63544,,15257.374,-30.224795388570538,-9.46931,100,100.0,0.77371204,,2.1730204e-06,2295.7095,15.008153,99.0,257.51285,328.25,0.06026392,264,-11.310786,2.0006733
-14.053734,3787.574,[-0.091 -0.14  -0.009 -0.192 -1.359],-14.883399,11667.988,26500,-59.09194,16578.300970077515,6563750,10.076118,34773.36,,1120892.8,-34.094968009739134,1.5032512,100,100.0,6.0536723,,2.421857e-06,66359.32,15.652641,99.0,4790.237,309.0,0.056529608,265,-2.263557,97.13537
-24.29696,37.684742,[-0.098 -0.123 -0.006 -0.192 -1.362],-25.845322,423.46213,26600,-80.88158,16660.561732769012,6586106,12.110449,170.54474,,2524.5786,-63.62979762950826,-17.229609,100,100.0,1.010263,,0.00026668495,272.20596,19.255093,99.0,36.261524,223.56,0.053976357,266,-20.022312,2.2922003
-17.12129,346.13486,[-0.097 -0.126 -0.006 -0.184 -1.365],-18.099533,418.14026,26700,-85.26881,16765.34482073784,6615264,7.1770735,85.30099,,1036.6211,-40.200716392732254,-13.55925,100,100.0,1.6286713,,0.0006704292,175.23807,16.786919,99.0,27.945593,291.58,0.048756715,267,-15.128469,10.079391
-12.586905,490.4753,[-0.099 -0.127 -0.008 -0.175 -1.37 ],-12.810214,5163.927,26800,-59.72314,16898.643716573715,6652887,7.8935614,302633.66,,12853949.0,-9.17691158009016,-4.5163813,100,100.0,1.6595747,,8.8999775e-07,513476.38,13.5193615,99.0,36927.477,376.23,0.04400922,268,-6.1757994,15.210846
-16.414268,275.62598,[-0.103 -0.112  0.005 -0.169 -1.375],-16.836924,797.40875,26900,-81.88243,17025.58524465561,6690283,5.1132154,1236.4326,,11798.365,-17.368936650013282,-11.492664,100,100.0,1.4179847,,9.0309724e-05,3947.5403,16.911345,99.0,447.4868,373.96,0.045063242,269,-12.415855,8.113738
-14.12937,3383.1294,[-9.785e-02 -1.115e-01  1.631e-05 -1.611e-01 -1.374e+00],-14.495408,512484.2,27000,-86.14673,17182.63497376442,6735543,4.564249,29138930.0,,977393000.0,15.042287716068234,59.43273,100,100.0,4.0787344,,1.2256454e-09,119730810.0,15.435693,99.0,6105794.0,452.6,0.039012965,270,41.509254,68.381424
-12.032648,44.34237,[-0.105 -0.133 -0.007 -0.172 -1.38 ],-12.212873,558.83264,27100,-42.179756,17324.494917869568,6776535,6.8184385,7290.7686,,149865.27,-7.406377204800787,-9.098069,100,100.0,0.9586052,,7.909899e-06,22182.523,10.715355,99.0,2181.01,409.92,0.03482483,271,-9.630393,2.517665
-12.039618,133.2124,[-0.092 -0.135 -0.013 -0.169 -1.384],-12.364126,543.4672,27200,-60.84451,17487.321266889572,6823655,5.091627,3525.226,,62361.883,13.33563043644979,-7.9645343,100,100.0,0.9423439,,4.573526e-06,13020.41,11.324029,99.0,1304.6953,471.2,0.035537448,272,-8.758999,3.5903907
-13.831483,239.57399,[-0.082 -0.12  -0.008 -0.171 -1.383],-13.871522,290.4027,27300,-87.97768,17628.672420024872,6864187,6.883707,793.7949,,6572.2734,-1.6453708383415435,-11.019772,100,100.0,1.2383986,,1.0746603e-05,2829.2888,17.91246,99.0,333.0156,405.32,0.03532299,273,-11.09899,5.785844
-10.200126,760.8336,[-0.077 -0.121 -0.01  -0.164 -1.384],-10.546114,13292.242,27400,-57.11696,17783.2681350708,6910975,6.872383,424060.25,,4692772.5,14.218330692995332,1.7739313,100,100.0,1.5095745,,2.401649e-08,2029825.5,10.715514,99.0001,141826.88,467.88,0.03419923,274,-1.920244,20.452354
-15.509478,8229422.0,[-0.083 -0.121 -0.014 -0.174 -1.385],-15.8079405,890755600000.0,27500,-87.24595,17916.70932006836,6948928,8.23377,95646970000000.0,,7193068400000000.0,-12.265306076445436,94369.72,100,100.0,6963.2373,,1.41663434e-11,157712400000000.0,18.226612,99.0,5487418400000.0,379.53,0.034984987,275,83063.305,167220.84
-12.354856,595.88745,[-0.073 -0.109  0.007 -0.167 -1.384],-12.524552,432.25885,27600,-82.754875,18068.711424589157,6992264,8.601862,1393.237,,28850.682,6.973622618463792,-8.181693,100,100.0,1.726211,,9.814308e-07,4564.1924,14.923376,99.000015,525.5362,433.36,0.035110738,276,-8.564171,13.039208
-11.242053,198.2239,[-0.076 -0.112 -0.003 -0.165 -1.384],-11.879515,2531.0176,27700,-58.38811,18236.363171339035,7040356,7.9530044,26527.744,,328014.25,26.196389107338522,-3.7433324,100,100.0,0.88016236,,1.12679615e-07,118674.59,9.710897,99.00001,9836.503,480.92,0.034992814,277,-6.227895,4.346288
-12.334786,665.4046,[-0.076 -0.1   -0.005 -0.169 -1.384],-12.610098,23604.871,27800,-85.723625,18383.038598060608,7084038,4.3078136,403862.12,,10940615.0,11.313875391145276,2.8356526,100,100.0,1.8224372,,9.717801e-09,1359522.5,15.542641,99.0,100469.49,436.82,0.025549239,278,-0.103052616,22.615856
-16.25573,3028.5396,[-0.07  -0.09   0.009 -0.166 -1.393],-16.350317,90927.63,27900,-86.65914,18519.243142604828,7124424,8.581315,47601064.0,,1558884500.0,-3.887031714814416,23.959402,100,100.0,4.4809985,,1.2562415e-08,200011070.0,18.313057,99.00005,10048337.0,403.86,0.023814023,279,17.455685,63.104362
-15.686816,329.75058,[-0.077 -0.105  0.004 -0.178 -1.395],-15.955945,2809.9668,28000,-87.3731,18647.10015296936,7160565,7.8506026,6187.1304,,91976.37,-11.059793840939083,-10.6319065,100,100.0,1.4875065,,1.524308e-05,19129.984,18.917095,99.0,1783.9056,361.41,0.023299752,280,-11.448693,8.311663
-11.888907,332.80228,[-0.075 -0.115 -0.005 -0.175 -1.396],-12.116586,1326.1682,28100,-88.08652,18794.686714172363,7203759,7.575479,40785.375,,1101206.2,9.356336434783316,-3.3579473,100,100.0,1.734605,,3.214603e-07,121131.27,15.836111,99.000015,9360.749,431.94,0.024331355,281,-4.356386,10.267507
-9.896923,323.36646,[-0.098 -0.125 -0.006 -0.174 -1.395],-9.957234,7200.738,28200,-52.18902,18932.37893819809,7244238,9.437864,4061061.8,,153158660.0,-2.478456564474659,-1.2557226,100,100.0,0.987114,,2.9820956e-08,6307131.5,12.611895,99.0,418836.88,404.79,0.019408774,282,-2.4566317,7.598652
-16.008373,281.56778,[-0.09  -0.12   0.008 -0.179 -1.4  ],-16.847055,4528.451,28300,-83.330185,19042.54721736908,7275845,10.02088,12141.209,,265876.06,-34.46557040562195,-3.7836235,100,100.0,1.649941,,9.652238e-06,29712.56,17.536856,99.0,2493.5754,316.07,0.019042848,283,-7.0535793,7.371568
-13.912734,366.10153,[-0.09  -0.129 -0.003 -0.18  -1.4  ],-14.220636,18435.621,28400,-80.9052,19171.090326309204,7312113,7.7119827,376422.5,,9831732.0,-12.653252868268808,1.1018286,100,100.0,1.176075,,4.9713447e-09,1218918.6,15.770217,99.0,80546.81,362.68,0.015990743,284,-2.1083033,8.547447
-12.3528805,1094.9736,[-0.092 -0.144 -0.01  -0.176 -1.403],-12.508341,173483.12,28500,-48.002983,19318.51299881935,7355442,5.8172545,115333420.0,,6723776500.0,6.3886285480618366,35.735996,100,100.0,2.1427605,,1.6876252e-09,163738430.0,12.663509,99.0,6987618.5,433.29,0.014559399,285,27.384228,20.436571
-13.228856,117.05895,[-7.845e-02 -1.273e-01  1.072e-03 -1.815e-01 -1.404e+00],-13.420998,335.036,28600,-54.98895,19449.805015802383,7393634,6.881408,131.98254,,2169.2205,-7.895987627758566,-11.218102,100,100.0,1.161682,,3.0824642e-06,363.57928,13.722118,99.0,55.85409,381.92,0.01150514,286,-11.531656,3.6676397
-10.944946,1436.434,[-0.082 -0.131 -0.006 -0.177 -1.407],-11.4169035,1338.872,28700,-58.85013,19599.843190670013,7437841,7.3640647,4615.2427,,51185.137,19.395023262090564,-4.9248414,100,100.0,2.7598927,,7.280383e-06,17818.053,13.844122,99.0,1809.4528,442.07,0.011573999,287,-6.2508745,38.0214
-11.984008,912.68604,[-0.079 -0.133  0.004 -0.181 -1.407],-12.032876,2132.221,28800,-60.652046,19741.19511270523,7478197,11.201386,70414.71,,1008212.44,2.0082654320821463,-9.1383295,100,100.0,1.4368418,,1.1901107e-06,246840.42,13.041799,99.0,20360.814,403.56,0.005504268,288,-9.4324875,20.803272
-13.022182,1543.7296,[-0.073 -0.133  0.011 -0.173 -1.413],-13.114321,10853.836,28900,-60.55319,19883.917982578278,7521283,3.3604603,1269313.9,,65284584.0,3.786387020610399,-2.3488028,100,100.0,2.0340674,,3.6084307e-09,3514738.0,12.627585,99.0,245370.55,430.86,0.0066157975,289,-3.86195,32.51239
-11.907527,442.13876,[-6.304e-02 -1.434e-01 -1.396e-03 -1.853e-01 -1.412e+00],-12.253738,1378.0917,29000,-57.208282,20026.263852357864,7565238,11.84147,5773.2617,,127513.875,14.227504057640113,-7.702783,100,100.0,1.7156142,,6.0373713e-06,20631.814,12.413412,99.0,2014.9564,439.55,0.0035761185,290,-8.735739,16.217213
-14.022779,197.70888,[-0.064 -0.147 -0.012 -0.187 -1.415],-14.554074,787.264,29100,-64.56561,20155.009254217148,7602288,6.823892,1241.5475,,32103.564,-21.833467673767,-9.20721,100,100.0,1.0672528,,0.00040679687,2391.645,14.73707,99.0,301.7201,370.5,0.00071138743,291,-10.387214,4.5355067
-13.524151,226.1022,[-0.058 -0.137 -0.003 -0.189 -1.418],-13.582596,12223.371,29200,-85.41119,20289.72415995598,7639520,17.967615,17317522.0,,356464700.0,-2.4018141709854097,3.5681086,100,100.0,1.1218691,,1.2032159e-07,73473090.0,18.29379,99.0,3807018.2,372.32,0.00035953522,292,0.75599456,6.522208
-15.804004,3101.566,[-0.068 -0.133 -0.002 -0.199 -1.419],-16.743,9772.309,29300,-86.47429,20395.14190220833,7669349,17.86298,30221.902,,574041.56,-38.58788448259124,-1.3481157,100,100.0,3.5769732,,8.96341e-07,78594.72,21.97593,99.0,5962.953,298.29,-0.004808545,293,-6.678033,63.69439
-14.043535,90.31159,[-0.071 -0.137  0.004 -0.191 -1.424],-14.440526,202.10562,29400,-87.58501,20518.574918985367,7703824,14.133099,152.73772,,1495.344,-16.31426083162278,-10.0107155,100,100.0,0.87008,,0.00017175374,407.3969,18.168678,99.0,60.866856,344.75,-0.0048160474,294,-10.659809,3.356657
-11.952503,3108.0295,[-6.962e-02 -1.393e-01 -7.133e-04 -1.852e-01 -1.424e+00],-12.161087,24407.43,29500,-55.248714,20663.99801826477,7746051,8.474011,1424726.9,,23133820.0,8.571710126373612,3.1903076,100,100.0,4.3004193,,5.582774e-09,6020089.0,12.566138,99.0,385974.1,422.27,-0.018936187,295,-0.3776908,81.2513
-14.256676,56.882027,[-0.07  -0.145  0.007 -0.18  -1.438],-14.4481535,662.52765,29600,-87.23187,20818.08007669449,7790594,6.5242414,14488.07,,259983.95,7.868744585019634,-8.170533,100,100.0,0.8946356,,2.7409232e-08,52360.57,16.63228,99.00001,4907.681,445.43,-0.01972236,296,-8.874796,2.5188746
-9.939122,8.888772,[-0.069 -0.164  0.002 -0.191 -1.439],-10.348734,119.40227,29700,-42.043278,20974.226952552795,7835335,10.965298,0.4675855,,1.9782349,16.83295750407713,-9.694887,100,100.0,1.034027,,0.06842382,1.7051114,11.338021,99.0,1.203197,447.41,-0.019441675,297,-10.116699,0.6760868
-12.224407,48.659225,[-0.068 -0.163  0.004 -0.189 -1.438],-12.372852,252.59457,29800,-62.41591,21118.631138563156,7878661,10.790064,889.61194,,11676.244,6.1003589161313805,-10.027308,100,100.0,0.7699702,,1.066401e-05,3035.1765,13.517823,99.0,363.69647,433.26,-0.019744758,298,-10.335557,1.9623823
-9.717171,70.323135,[-0.072 -0.164 -0.005 -0.192 -1.439],-9.884391,295.6639,29900,-47.63433,21264.264855623245,7920529,6.226993,457.25992,,4670.5444,6.871921100601813,-7.589365,100,100.0,0.93305194,,1.4846005e-05,1595.6031,11.637097,99.0,197.86588,418.68,-0.017654525,299,-7.8838806,2.6314824
-13.479502,126.32785,[-0.07  -0.155 -0.007 -0.193 -1.437],-13.737791,3766.8757,30000,-59.13941,21389.258078575134,7956756,6.636202,110018.05,,4244372.5,-10.61436708216129,-3.8199358,100,100.0,0.86564845,,2.2322452e-06,257183.06,16.35598,99.0,19057.814,362.27,-0.020173935,300,-5.566791,4.2077317
-14.480951,181.77155,[-0.059 -0.141  0.002 -0.185 -1.439],-14.530727,1581.4885,30100,-61.049656,21525.986854076385,7995856,13.725199,238989.9,,10283600.0,-2.045584521901944,-7.9705105,100,100.0,1.5755495,,8.664356e-08,391842.88,17.04329,99.0,26115.6,391.0,-0.021918721,301,-8.378004,7.0775094
-9.703878,182.86703,[-0.077 -0.147 -0.008 -0.184 -1.441],-10.01651,1650.8921,30200,-50.957798,21672.99553179741,8038516,7.3804426,10060.19,,134725.95,12.847613414226428,-5.717861,100,100.0,1.3135641,,1.0524177e-06,38319.766,11.220614,99.00001,3281.2844,426.6,-0.023018805,302,-6.6871314,6.06644
-9.829988,130.98334,[-0.075 -0.16  -0.004 -0.188 -1.442],-9.955195,594.6318,30300,-50.39832,21819.662305116653,8081854,7.46387,1608.0211,,19849.822,5.145420762550497,-7.6914434,100,100.0,1.1355817,,2.5448262e-05,5771.0566,11.351572,99.0,616.2432,433.38,-0.026762547,303,-7.977111,3.6077225
-13.845445,144253.14,[-0.069 -0.158 -0.011 -0.19  -1.446],-13.866408,163488800.0,30400,-81.949684,21955.057197332382,8120448,12.665404,5209830500000.0,,446982080000000.0,-0.8615497458066553,1271.2462,100,100.0,108.79192,,1.1356937e-10,13609962000000.0,16.694672,99.0,413481170000.0,385.94,-0.026841326,304,1062.977,2721.0457
-11.98084,177.33127,[-0.063 -0.131  0.004 -0.177 -1.446],-12.131842,5858.8496,30500,-84.056114,22111.126893043518,8163534,5.9736404,302375.4,,4854706.5,6.205387824846524,-3.14333,100,100.0,0.79036486,,3.4436567e-08,1336078.1,13.72149,99.0,89981.87,430.86,-0.02657136,305,-4.5852904,4.7406383
-11.999489,106.27458,[-0.066 -0.129 -0.003 -0.184 -1.446],-12.07734,1510.3124,30600,-87.33465,22239.07422232628,8201356,9.196681,113673.91,,2821732.0,-3.1993362711972293,-5.960371,100,100.0,0.9439744,,3.1254197e-07,373180.3,16.731249,99.00001,26775.816,378.22,-0.034511767,306,-6.508714,4.4158144
-15.793915,63.649525,[-0.066 -0.123  0.009 -0.182 -1.453],-16.21215,220.18501,30700,-87.887856,22360.69076681137,8238042,10.508314,169.37724,,3149.396,-17.187311548324047,-9.937466,100,100.0,0.9959272,,0.00012568684,453.26758,19.287601,99.00001,63.17596,366.86,-0.03741357,307,-10.628005,2.806994
-8.671279,250.40364,[-0.071 -0.133  0.003 -0.183 -1.456],-9.06079,2927.135,30800,-52.075436,22508.101499080658,8281777,9.291186,20576.404,,342691.2,16.00690614115027,-2.947893,100,100.0,1.0901139,,2.1688384e-06,77430.74,10.799998,99.0,6909.6973,437.35,-0.036957648,308,-4.6010275,6.44242
-11.512879,3388.2275,[-0.072 -0.135 -0.008 -0.184 -1.456],-11.5391445,40943.754,30900,-58.761894,22642.81142306328,8321490,14.435637,701810600.0,,33807096000.0,1.0793854020769638,13.079565,100,100.0,3.1080768,,3.9412478e-09,1002871040.0,14.010922,99.0,51324444.0,397.13,-0.039273076,309,9.065814,57.86423
-11.259915,18.169134,[-0.101 -0.139 -0.004 -0.183 -1.458],-11.492573,158.44193,31000,-52.577785,22774.874056100845,8359650,12.960665,1.9026699,,10.549217,-9.56104774541634,-10.462614,100,100.0,1.1044229,,0.00836853,5.168605,13.690486,99.0,2.042288,381.6,-0.041645225,310,-10.713361,1.1707103
-9.761163,70.60454,[-0.095 -0.144 -0.003 -0.183 -1.461],-9.817867,375.5884,31100,-51.45993,22909.635262966156,8399359,10.04017,457.51642,,4395.5693,2.3302554489639777,-7.574354,100,100.0,1.1782033,,4.0232313e-05,1351.2261,13.515771,99.0,190.2828,397.09,-0.04453896,311,-7.681932,3.1670144
-10.939644,600.05383,[-0.095 -0.147 -0.009 -0.178 -1.463],-11.072169,1807.179,31200,-48.970238,23056.695716142654,8441416,12.002917,69343.734,,2027291.2,5.44616733267297,-3.6729784,100,100.0,1.7579856,,6.1724172e-09,224000.88,12.881362,99.0,15746.261,420.57,-0.04960306,312,-4.394361,18.612549
-14.066198,126.843575,[-0.085 -0.148 -0.018 -0.184 -1.469],-14.547052,806.6942,31300,-61.48314,23178.66429901123,8477523,11.435627,16626.635,,470237.97,-19.76059825506435,-6.328102,100,100.0,0.9650542,,1.9294334e-06,50608.25,17.097708,99.0,4379.2397,361.07,-0.0507538,313,-8.387809,4.4275656
-9.086484,46.741943,[-0.078 -0.145 -0.008 -0.179 -1.47 ],-9.531697,1375.7997,31400,-54.482117,23331.44833779335,8522768,6.345158,16841.445,,201141.97,18.295964268167037,-3.3328454,100,100.0,0.7699459,,1.6225532e-06,72356.61,10.227749,99.0,6410.319,452.45,-0.04986552,314,-5.051097,2.4259722
-11.487531,448.77798,[-0.079 -0.143 -0.005 -0.188 -1.469],-11.700756,1979.7631,31500,-57.24406,23463.119852542877,8560769,10.625014,4270.405,,87275.94,-8.762437833159183,-6.9269648,100,100.0,1.0569284,,2.6444004e-06,9892.507,14.091025,99.0,1018.16547,380.01,-0.06451417,315,-7.544843,7.852683
-9.441056,69.157745,[-0.067 -0.139  0.002 -0.182 -1.483],-10.0161705,803.50696,31600,-38.708572,23617.18714284897,8606217,7.2089987,2801.37,,34175.08,23.63421666489983,-6.6121063,100,100.0,1.057453,,1.408077e-06,11666.372,9.932528,99.00001,1133.2957,454.48,-0.06821419,316,-7.94514,3.1754842
-13.490734,512.3617,[-0.072 -0.148  0.006 -0.186 -1.487],-13.629394,11638.41,31700,-60.852768,23748.117877721786,8644660,11.651391,3255441.0,,291753760.0,-5.698243698726283,-1.3861063,100,100.0,1.3875922,,2.3529846e-07,8450904.0,15.381771,99.0,405019.4,384.43,-0.06748308,317,-3.9062827,12.696113
-12.41397,64.28671,[-0.067 -0.144 -0.003 -0.187 -1.486],-12.620765,255.82086,31800,-84.15815,23885.446367025375,8684729,8.372342,544.8852,,5836.3823,8.4982193922783,-9.370729,100,100.0,1.0590419,,0.00014269253,1816.9169,18.728075,99.0,221.82756,400.69,-0.06900718,318,-9.738738,3.1033568
-10.444594,35.623234,[-6.911e-02 -1.531e-01 -1.286e-03 -1.863e-01 -1.488e+00],-10.8236885,208.63542,31900,-58.596546,24036.33831167221,8729021,8.624376,129.70569,,987.33887,15.578799484722202,-8.801611,100,100.0,0.6975288,,9.487585e-05,445.63956,12.059955,99.00001,71.46462,442.92,-0.070982225,319,-9.427111,1.6122309
-11.681758,192.73024,[-0.07  -0.159 -0.008 -0.192 -1.49 ],-11.797607,1237.0039,32000,-63.98319,24167.47408723831,8768583,10.767509,64606.598,,1224797.1,4.760839863833687,-5.1015005,100,100.0,0.9341022,,1.566352e-06,219635.1,15.071751,99.0,17567.658,395.62,-0.07199273,320,-5.7421045,5.231685
-9.499817,39.759544,[-0.06  -0.142 -0.004 -0.187 -1.491],-9.819612,189.87643,32100,-58.558422,24310.98152923584,8810686,13.165678,101.735504,,1926.5168,13.141917110929855,-6.7626247,100,100.0,1.0012956,,0.00019965303,319.1342,12.789478,99.00001,47.377056,421.03,-0.07452353,321,-7.2945356,2.4875665
-10.039542,58.87607,[-7.397e-02 -1.380e-01 -3.294e-04 -1.774e-01 -1.493e+00],-10.645802,1733.5507,32200,-44.36526,24472.334823846817,8857167,11.166462,1636.0942,,23651.352,24.91413059482386,-5.457171,100,100.0,0.90597576,,2.4239795e-05,5987.445,10.812189,99.0,703.6395,464.81,-0.07195838,322,-6.896038,2.5742579
-8.583149,151.6799,[-0.073 -0.146 -0.004 -0.188 -1.491],-8.890625,2472.6145,32300,-54.396885,24618.66408419609,8897961,8.153817,18299.357,,362409.97,12.635678798378631,0.98458916,100,100.0,1.35425,,2.345485e-06,66666.55,14.12394,99.0,5623.751,407.94,-0.07342366,323,-0.19931585,6.597317
-12.698705,1167.7418,[-0.065 -0.136 -0.003 -0.193 -1.492],-12.916921,30783.176,32400,-64.200195,24748.71809411049,8933637,8.348304,1417229.4,,43556732.0,-8.967545194555822,6.225011,100,100.0,2.03854,,1.746693e-07,3816498.2,16.844372,99.0,244344.42,356.76,-0.07855983,324,2.5939436,25.879862
-10.594865,372.67255,[-0.068 -0.115  0.002 -0.181 -1.498],-10.699077,7199.727,32500,-86.88082,24888.903807640076,8973008,8.872802,1185970.5,,43597376.0,4.2825912105673645,1.4486266,100,100.0,0.8686051,,1.5784511e-07,2743467.0,16.356,99.00001,176241.12,393.71,-0.08190919,325,0.15873802,5.8636985
