EpThisIter,StdIW,TimeElapsed,InitialReturnMean,EpRewMean,InitialBound,EmpiricalD2,ReturnStepMax,ReturnMeanIW,EpLenMean,MaxD2w0t,MinIW,TimestepsSoFar,Bound,Weights,MeanD2w0t,J_sample_variance,EpisodesSoFar,MeanEntropy,ReturnStepMaxmin,InitialReturnStd,MaxIW,MinD2w0t,StdD2w0t,InitialReturnMin,InitialReturnMax,Iteration,MeanIW
100,1.6020818,20236.202924489975,-12.821643,-19.805629767052743,-13.303593,65.80543,100.0,-7.008568,356.57,1463.484,0.0023126334,7952055,-7.7079015,[-0.095 -0.143 -0.01  -0.183 -1.319],14.022095,248.49164,24800,0.09686126,99.0,14.4125595,53.171734,,51.947426,-52.23056,10.8753605,248,0.77149516
100,2.5322077,20364.435814857483,-14.740117,-18.541435186590437,-15.191303,730.99475,100.0,-12.033702,359.39,2173.9072,2.701451e-05,7987994,-12.800477,[-7.945e-02 -1.415e-01 -5.579e-04 -1.857e-01 -1.322e+00],100.49312,209.69614,24900,0.09389214,99.0,15.726596,74.669395,,256.97504,-84.58618,9.846782,249,0.95052487
100,2.689189,20518.047559022903,-13.114021,8.474701820270585,-13.320243,69355.766,100.0,-9.380978,439.81,228424.4,1.5991691e-06,8031975,-10.21523,[-7.156e-02 -1.427e-01  1.261e-03 -1.788e-01 -1.325e+00],5964.3584,393.72467,25000,0.08821705,99.0,13.2766695,111.842384,,16779.904,-49.00251,11.387721,250,0.69543034
100,4.0826263,20648.054261684418,-11.791648,-12.783147460359924,-12.102713,20054.258,100.0,-5.7289667,368.09,88219.54,2.0564808e-05,8068784,-6.686885,[-0.064 -0.143 -0.006 -0.189 -1.331],1748.7527,719.2056,25100,0.085051276,99.0,14.523886,107.69295,,6008.442,-57.641273,8.712976,251,0.99276143
100,14.240115,20792.31885957718,-13.226063,2.3324913263617915,-13.282821,59793.504,100.0,-8.9069805,417.61,1905546.6,3.0940625e-06,8110545,-9.133865,[-6.964e-02 -1.495e-01  3.561e-05 -1.845e-01 -1.334e+00],5463.0586,403.25244,25200,0.071450256,99.00001,13.469652,419.6308,,55292.008,-61.13766,8.488727,252,1.93695
100,1.0791831,20932.284662246704,-13.664163,-9.069042171756298,-13.884848,4.097803,100.0,-12.939619,407.33,9.54624,0.014823993,8151278,-13.17854,[-0.095 -0.161 -0.005 -0.182 -1.347],1.8625234,116.432976,25300,0.0676569,99.0,12.197974,11.615967,,1.4242761,-49.094597,5.8965697,253,1.0163107
100,8.008214,21072.181198120117,-14.3972025,-1.6197387328955488,-14.436616,1989300.1,100.0,-10.017888,419.39,9526916.0,9.318788e-08,8193217,-10.460477,[-0.084 -0.156 -0.002 -0.182 -1.351],129929.55,1340.7861,25400,0.06171655,99.0,12.843546,248.67685,,455771.94,-56.25754,6.761369,254,1.0720358
100,10.07928,21200.832161426544,-12.945704,-22.564603365972975,-13.49479,239437.72,100.0,-5.3772173,359.58,1589845.1,2.3514626e-06,8229175,-9.081039,[-0.082 -0.149 -0.01  -0.185 -1.357],18266.273,4626.716,25500,0.05883989,99.0,15.767699,410.2511,,78695.83,-84.84084,15.298537,255,1.1241136
100,1.6727626,21345.997225046158,-12.983591,-1.8326062817322213,-13.028186,76.34264,100.0,-11.707551,420.5,160.76077,0.0006093474,8271225,-11.764903,[-7.909e-02 -1.495e-01  8.404e-04 -1.810e-01 -1.360e+00],15.785977,199.80096,25600,0.057393197,99.0,11.898613,30.274405,,24.57196,-59.2988,5.512098,256,0.8956064
100,23.054422,21482.728952646255,-10.601594,-6.10798698578604,-10.750225,12234607.0,100.0,15.042616,394.15,378206100.0,1.5111112e-08,8310640,11.094032,[-8.332e-02 -1.448e-01 -7.237e-04 -1.849e-01 -1.362e+00],782805.9,54501.066,25700,0.05442163,99.0,11.405387,1069.9988,,8742457.0,-53.968067,6.4631934,257,1.6044126
100,3521.1301,21574.69738149643,-21.607134,-57.26029805837377,-23.000504,2143855.0,100.0,125.84928,259.29,37268910.0,5.5069194e-07,8336569,95.53773,[-0.07  -0.131  0.01  -0.19  -1.365],134884.4,1864957.9,25800,0.046343554,99.0,18.43052,259871.67,,1239603.5,-63.238174,9.573235,258,127.72218
100,7.780711,21691.923273324966,-14.771931,-23.062544204129363,-15.333135,46327.03,100.0,-2.0712607,333.06,415258.7,2.0515963e-06,8369875,-4.5948553,[-0.069 -0.144 -0.005 -0.193 -1.373],3860.0117,12449.569,25900,0.041378777,99.0,18.725483,295.07166,,19287.832,-82.44271,10.112907,259,1.0588439
100,2.6367478,21827.822756052017,-12.745631,-1.1302542550548216,-12.773135,547962.2,100.0,-9.701299,396.91,3093824.5,3.4420808e-08,8409566,-9.918314,[-0.072 -0.134  0.005 -0.181 -1.378],41351.4,431.98587,26000,0.04147333,99.0,12.821803,55.329258,,159749.1,-50.879078,4.7066555,260,0.6916456
100,1.4242202,21981.602316856384,-10.76417,14.092990167309992,-11.107108,9039.09,100.0,-7.081906,451.11,25509.658,4.9706837e-06,8454677,-7.9502187,[-0.075 -0.141 -0.004 -0.173 -1.377],1008.02734,344.89914,26100,0.040618915,99.0,11.427314,34.02746,,2442.7913,-55.95704,11.348334,261,0.56369656
100,8.781197,22123.85942053795,-12.805089,1.688282732471179,-12.846171,312340.88,100.0,-6.015181,401.45,4735784.5,1.4083878e-07,8494822,-6.2615523,[-0.068 -0.135  0.002 -0.181 -1.378],22784.164,623.11017,26200,0.03281004,99.00001,15.8008795,264.6884,,130572.52,-87.16203,7.6297665,262,1.3835225
100,5.6683135,22283.536249876022,-11.52541,14.714466834000186,-11.88347,85228.93,100.0,-8.253433,459.89,205033.64,2.791021e-07,8540811,-9.664825,[-0.078 -0.149 -0.004 -0.177 -1.386],7314.332,842.59625,26300,0.03554886,99.0,10.754114,309.14307,,18952.584,-40.862316,8.650372,263,0.764216
100,2.5337744,22410.564480543137,-13.326735,-16.104612446504273,-13.718624,447.76837,100.0,-11.008249,372.85,1839.2518,0.0003311584,8578096,-11.604857,[-0.085 -0.153 -0.006 -0.187 -1.383],65.4287,224.60681,26400,0.03269839,99.0,14.971264,73.33208,,161.29149,-60.2287,10.421136,264,0.96811515
100,2.5255334,22554.244209051132,-12.18362,6.712020493251902,-12.346951,27499.92,100.0,-7.243408,426.94,116266.48,4.6895766e-06,8620790,-7.731388,[-0.081 -0.164 -0.008 -0.186 -1.386],2593.2031,582.3277,26500,0.03174199,99.0,11.015305,56.564297,,7712.8696,-50.359272,4.085844,265,0.7259455
100,2.0900729,22682.727024555206,-12.522028,-7.428078081252538,-12.702781,76924.81,100.0,-7.419778,385.15,426299.84,2.2449906e-06,8659305,-8.203965,[-0.073 -0.149 -0.002 -0.188 -1.387],6700.3022,754.36035,26600,0.028804203,99.0,14.79359,56.41671,,23397.715,-57.65508,12.714439,266,0.6432905
100,2.370342,22800.85239291191,-15.122887,-26.497749475731702,-15.767681,618.4638,100.0,-9.938134,342.82,2587.3523,7.264803e-05,8693587,-11.068803,[-0.075 -0.151  0.007 -0.193 -1.39 ],87.35426,254.1386,26700,0.028131675,99.0,16.278347,47.922607,,233.30916,-65.768166,12.553386,267,0.8925311
100,4.3100524,22932.639244794846,-12.353026,0.95428872819823,-12.3762455,81349816.0,100.0,-2.2994356,397.38,273701700.0,5.093196e-10,8733325,-3.4524755,[-7.383e-02 -1.523e-01 -1.407e-04 -1.885e-01 -1.391e+00],4513231.0,3018.247,26800,0.024237378,99.0,13.951656,131.63934,,18862840.0,-53.081757,8.937375,268,0.7423543
100,2.8793252,23039.18738269806,-15.132086,-36.211335993379095,-16.01325,3661.9612,100.0,-8.846149,301.49,27225.967,6.0444168e-06,8763474,-10.942038,[-0.075 -0.148 -0.002 -0.2   -1.395],337.84012,503.2237,26900,0.021911958,99.0,15.625419,77.285515,,1579.1112,-54.74034,15.030711,269,0.8557456
100,1.1239375,23136.26761317253,-16.054081,-42.836168688096684,-17.096455,393.81323,100.0,-10.954054,289.65,8227.636,0.0003556362,8792439,-12.871874,[-0.087 -0.153  0.003 -0.198 -1.397],45.18986,273.7955,27000,0.020667871,99.0,15.726674,70.03671,,174.4321,-53.658413,13.428243,270,0.56936324
100,3.4144022,23241.806937932968,-14.762621,-34.387017078446895,-15.59939,296.34033,100.0,-10.502096,308.67,6138.811,6.438929e-05,8823306,-11.884772,[-0.079 -0.16  -0.006 -0.203 -1.398],35.875996,570.5141,27100,0.0076557985,99.0,15.76675,66.44084,,161.38673,-63.27051,9.919597,271,1.1007609
100,61.256035,23341.56027841568,-15.208301,-35.15458885168312,-16.063751,176586.8,100.0,4.2348895,289.98,1849859.4,1.6812399e-07,8852304,-1.7962952,[-5.716e-02 -1.541e-01 -6.954e-04 -2.060e-01 -1.411e+00],13239.704,46659.547,27200,0.0071154456,99.0,17.7157,2521.3555,,75127.22,-80.13022,10.1384325,272,4.1968575
100,2.070231,23452.83960533142,-18.42305,-31.51198432627143,-19.18986,11574.372,100.0,-7.498326,312.26,243337.47,5.0883855e-06,8883530,-9.578426,[-0.049 -0.147 -0.006 -0.199 -1.412],1002.23346,1533.2035,27300,0.0044021606,99.0,20.329088,51.76481,,6714.965,-85.13484,10.617821,273,0.85508925
100,1.5612087,23544.301982164383,-21.22982,-49.655195559913494,-22.438126,76.4154,100.0,-14.865123,253.02,645.0996,0.002205202,8908832,-16.892067,[-0.076 -0.141 -0.005 -0.197 -1.415],12.864411,351.7464,27400,0.0019559665,99.0,20.226494,57.055363,,39.809612,-86.589516,10.350698,274,0.6683886
100,8.758881,23667.148761749268,-13.081311,-12.500283555951365,-13.385491,7642.5093,100.0,-9.466656,364.42,32078.53,3.3205986e-05,8945274,-10.275856,[-0.088 -0.136 -0.005 -0.184 -1.417],840.0216,1297.9601,27500,0.000645401,99.0,14.356722,309.6348,,2608.746,-64.86375,7.9882684,275,1.2827381
100,55.26839,23815.576851129532,-11.502798,10.871162656412125,-11.767336,3181963.0,100.0,2.634383,442.97,13432670.0,2.774001e-07,8989571,-0.8291819,[-8.309e-02 -1.338e-01 -2.365e-04 -1.758e-01 -1.418e+00],216105.61,26883.904,27600,-0.004585391,99.0,13.103133,2306.8606,,770168.44,-58.198986,8.957195,276,3.429723
100,4.465707,23976.050769090652,-12.4906225,15.125365249947762,-12.85868,9216.574,100.0,-8.067332,480.78,25103.25,3.7293944e-06,9037649,-8.984209,[-0.082 -0.139 -0.006 -0.167 -1.424],1009.69666,897.97125,27700,-0.0078916075,99.000015,9.485654,114.13103,,2379.3413,-40.165257,3.0826702,277,1.5096546
100,22.412167,24126.46051287651,-10.0152445,14.889114441240112,-10.377555,1283685.9,100.0,5.8992844,451.78,7011141.0,1.0857317e-08,9082827,2.426151,[-0.074 -0.144 -0.002 -0.178 -1.427],89363.234,16582.785,27800,-0.010727157,99.0,10.355451,700.77106,,317781.75,-50.200455,8.112938,278,2.225135
100,9.471788,24257.15366792679,-13.262651,0.09261443036836027,-13.264905,465784700.0,100.0,-5.3068695,387.86,4993713700.0,3.082877e-09,9121613,-5.515292,[-0.078 -0.16  -0.009 -0.19  -1.43 ],21260204.0,903.11755,27900,-0.012512211,99.0,14.589164,503.8298,,130437736.0,-55.72798,10.596796,279,1.0345713
100,2.4000204,24386.37629723549,-15.122983,-6.900140194063745,-15.290891,218.60193,100.0,-11.548726,377.34,769.8219,6.1696046e-05,9159347,-11.804021,[-0.07  -0.138 -0.008 -0.186 -1.431],36.664375,362.9713,28000,-0.007866217,99.0,18.809813,52.954716,,76.012314,-86.59569,13.200721,280,0.8823773
100,52.89289,24534.004952669144,-10.22972,3.9509821240994496,-10.325863,6471270.5,100.0,11.422818,409.43,41094836.0,2.3696733e-09,9200290,9.767976,[-7.310e-02 -1.308e-01  4.855e-04 -1.822e-01 -1.427e+00],390157.03,47489.703,28100,-0.010853086,99.0,10.509809,2225.6594,,1833779.6,-48.818798,7.1196346,281,4.413635
100,1.7454555,24690.74912762642,-11.132871,13.513199686194193,-11.4616995,35.228893,100.0,-8.584354,437.12,545.2801,0.0043710517,9244002,-9.017851,[-0.08  -0.146  0.003 -0.182 -1.43 ],7.3874273,290.62906,28200,-0.0063336445,99.00001,12.80332,28.39739,,13.031786,-47.35823,5.0369306,282,0.9805137
100,1.3294551,24832.11849951744,-11.170279,-1.706708847842954,-11.211806,202.83482,100.0,-9.030557,391.47,1871.116,0.00011788442,9283149,-9.095626,[-0.065 -0.152 -0.002 -0.19  -1.425],36.729954,208.66446,28300,-0.008624752,99.0,14.768814,27.899294,,97.29317,-54.288204,17.213469,283,0.83911437
100,0.88938147,24989.314989328384,-11.827485,-1.3841203013905232,-11.861166,5.513049,100.0,-11.263441,427.08,8.03017,0.023905206,9325857,-11.300386,[-0.076 -0.15  -0.009 -0.183 -1.428],2.374785,171.99724,28400,-0.00951385,99.0,13.211876,9.838225,,1.7656512,-83.80957,5.5791864,284,0.9725867
100,25.725285,25154.449826955795,-11.080863,17.333578146821534,-11.502658,26740.865,100.0,-3.132001,451.74,67119.836,6.1962005e-06,9371031,-4.3617783,[-0.076 -0.143 -0.008 -0.178 -1.428],2584.3826,3005.5542,28500,-0.011730839,99.0,12.8546095,960.78546,,6465.098,-65.45712,8.058967,285,2.442818
100,0.7720433,25296.171095609665,-10.559587,-0.14199598041611267,-10.563041,4.5278134,100.0,-9.559707,388.59,7.2531285,0.008224183,9409890,-9.5634775,[-0.081 -0.139 -0.007 -0.185 -1.431],1.9346242,188.30743,28600,-0.011822925,99.0,13.907055,11.352171,,1.5750545,-60.021957,7.7829986,286,0.8885608
100,6.271759,25430.860265254974,-14.462084,-3.901933208185347,-14.557034,12170.71,100.0,-9.229993,383.12,123526.7,6.672791e-07,9448202,-9.469629,[-0.082 -0.14  -0.003 -0.184 -1.431],977.3112,691.3936,28700,-0.009231828,99.0,14.608985,215.19875,,4109.523,-57.290688,8.900317,287,1.1450176
100,8.391001,25565.72548007965,-14.247354,-8.779995043896257,-14.461005,30508.127,100.0,-7.5059476,374.23,154431.22,2.621924e-07,9485625,-8.205458,[-0.062 -0.143 -0.009 -0.187 -1.428],2750.0583,534.2419,28800,-0.010032426,99.0,16.867657,239.27933,,9120.259,-88.290016,9.737182,288,1.2592418
100,20.39785,25708.383744955063,-10.128581,4.55568798148109,-10.239439,852431.6,100.0,-3.485025,395.29,6461688.5,8.6127514e-08,9525154,-4.576559,[-0.069 -0.149 -0.005 -0.194 -1.429],69944.33,7114.8276,28900,-0.016004521,99.0,12.937816,1254.9613,,326634.47,-63.2021,10.82525,289,1.4750631
100,1.9890155,25809.671063423157,-20.46642,-51.04014880744139,-21.708426,843.25305,100.0,-10.97294,272.93,8448.363,0.001167495,9552447,-13.724073,[-0.076 -0.146 -0.016 -0.195 -1.435],115.18442,615.57544,29000,-0.016822271,99.0,20.541555,32.66033,,477.37097,-85.80116,10.763706,290,0.9172388
100,23.8569,25936.851927757263,-14.238468,-16.951917982078527,-14.650973,16519.898,100.0,-3.8518157,348.76,102177.89,2.3293649e-05,9587323,-5.1861796,[-0.072 -0.137 -0.007 -0.189 -1.436],1641.8464,3523.1345,29100,-0.01871294,99.0,16.815325,1174.1355,,5716.3857,-84.38325,10.391035,291,2.290406
100,20.696947,26084.765243053436,-10.982159,5.291487892800749,-11.110921,87858.4,100.0,-5.0637827,406.85,377360.66,6.8789046e-07,9628008,-5.6066785,[-0.075 -0.122  0.002 -0.18  -1.438],7266.167,2783.9756,29200,-0.020639434,99.0,12.799022,930.57666,,26218.209,-64.16693,11.80573,292,2.3732734
100,15.3385,26251.17992424965,-10.933302,22.31513900773372,-11.476317,2338153.5,100.0,10.77918,463.21,7252099.5,2.7833538e-08,9674329,4.6283174,[-0.065 -0.125 -0.004 -0.175 -1.44 ],160216.94,33367.746,29300,-0.020446787,99.0,12.2719965,812.1051,,495428.22,-84.05884,7.840939,293,1.3029736
100,274.45813,26377.277386188507,-15.73924,-19.196315285108856,-16.20636,17966886.0,100.0,48.305077,342.34,138809540.0,2.9977943e-07,9708563,34.88054,[-0.071 -0.129 -0.006 -0.187 -1.439],924700.75,356858.44,29400,-0.022461371,99.0,19.185753,12322.155,,5071906.0,-83.0677,10.646833,294,17.385523
100,2.393362,26495.16259932518,-15.586987,-24.480114758687506,-16.182684,530.73444,100.0,-11.894977,316.2,2236.8926,3.343803e-05,9740183,-13.008258,[-8.134e-02 -1.393e-01 -7.853e-04 -1.916e-01 -1.441e+00],76.07919,337.6542,29500,-0.021255868,99.0,18.762674,108.212234,,211.53343,-82.780685,10.422062,295,0.7108711
100,4.842639,26643.56334233284,-9.6389065,3.6889349898340957,-9.728673,332208.8,100.0,-4.788365,405.54,1752964.0,1.9923247e-08,9780737,-5.3703227,[-8.620e-02 -1.378e-01 -1.163e-03 -1.812e-01 -1.440e+00],23259.285,1603.5939,29600,-0.020616516,99.0,12.267501,204.51105,,95520.99,-47.864464,10.827032,296,0.6934615
100,58.245388,26783.836122751236,-12.185402,-7.645834796411976,-12.371456,261553.81,100.0,-3.8519995,379.43,1300623.0,1.2031815e-05,9818680,-5.08194,[-0.077 -0.138 -0.011 -0.182 -1.44 ],18977.904,5663.6997,29700,-0.02351389,99.0,15.668177,3243.1646,,75131.55,-60.141933,8.260974,297,3.396295
100,0.52522665,26948.148315668106,-11.7889185,20.287200345007932,-12.282584,1.7542592,100.0,-11.378641,453.35,1.938125,0.20684306,9864015,-11.885969,[-0.077 -0.123 -0.004 -0.17  -1.442],1.2312644,218.20674,29800,-0.023717485,99.0,12.754042,4.9370656,,0.46016103,-54.089615,8.345282,298,1.0316632
100,6.0672555,27116.571848869324,-10.263813,31.395928314124454,-11.0278,17518.936,100.0,-5.7326403,474.02,79707.46,1.4233549e-06,9911417,-7.872019,[-0.078 -0.122 -0.002 -0.172 -1.443],1813.4556,1384.5781,29900,-0.030711826,99.0,9.791997,184.6004,,4448.8716,-41.49871,6.646164,299,1.3255897
100,2.6847527,27262.09231710434,-12.637125,1.324063911942555,-12.669345,39180.227,100.0,-8.404896,401.72,338025.28,5.466717e-07,9951589,-8.507748,[-0.074 -0.138 -0.007 -0.183 -1.45 ],3419.8345,525.6138,30000,-0.035248652,99.0,14.72327,92.11312,,15229.251,-56.05156,12.792405,300,0.7970589
100,2.43418,27397.21588397026,-11.728246,-5.05302454335177,-11.851206,4674.9146,100.0,-9.477027,373.51,13498.297,5.519846e-06,9988940,-9.763215,[-8.726e-02 -1.245e-01 -1.211e-03 -1.815e-01 -1.454e+00],505.97208,489.57803,30100,-0.03592347,99.0,13.635606,80.68799,,1433.854,-49.189255,9.855354,301,0.6350161
100,5.444675,27545.77751803398,-11.035637,8.500829445674167,-11.242496,528085.5,100.0,-4.431868,416.75,8637588.0,2.1376819e-07,10030615,-5.897184,[-0.085 -0.126  0.004 -0.175 -1.455],37035.168,3832.8865,30200,-0.03871174,99.0,12.626935,199.70868,,208288.66,-57.93808,8.06503,302,0.9940717
100,11.966954,27710.04352235794,-10.911992,15.931085927842423,-11.299657,424814.25,100.0,-0.30493465,454.93,3023358.5,4.1867233e-07,10076108,-2.873761,[-0.086 -0.138 -0.007 -0.174 -1.458],33552.574,4172.5083,30300,-0.04032801,99.000015,11.660469,571.4037,,122507.11,-67.52536,5.660841,303,1.6270256
100,1.7363988,27850.925014019012,-13.290417,-2.781532920067243,-13.358102,2435.2366,100.0,-8.546914,384.41,50216.867,0.00020971104,10114549,-8.696667,[-0.081 -0.132  0.004 -0.179 -1.459],243.87778,407.30927,30400,-0.04253853,99.0,13.730784,50.980247,,813.0473,-49.224857,7.6839356,304,0.70540124
100,24.472748,27978.61560678482,-12.838676,-8.987159140679056,-13.057369,2550206.0,100.0,11.243415,353.56,20551680.0,1.6712605e-08,10149905,8.005656,[-0.071 -0.133 -0.002 -0.187 -1.461],173051.77,33040.727,30500,-0.044066705,99.0,17.0854,775.4754,,866538.8,-82.94438,10.600264,305,2.9776068
100,34.51829,28134.088136434555,-11.670789,4.927039856404574,-11.790681,15683.719,100.0,-0.16807784,420.13,56362.156,6.411884e-06,10191918,-0.49811816,[-0.073 -0.139 -0.011 -0.179 -1.463],1573.6294,9366.023,30600,-0.026783891,99.000015,14.0377035,1031.1602,,4235.5625,-50.944374,6.8453674,306,3.1392589
100,1.8419359,28280.00986480713,-10.995718,-1.4323360445095892,-11.030573,7336.264,100.0,-8.224443,404.24,51372.34,3.7264595e-05,10232342,-8.302266,[-0.071 -0.147 -0.005 -0.185 -1.446],763.5907,378.24124,30700,-0.030039355,99.0,11.8373575,34.515255,,2599.6462,-51.796513,14.404184,307,0.7225774
100,1.4035752,28428.890087366104,-13.366508,6.2498072876511035,-13.51859,97.2183,100.0,-11.685278,412.11,229.55112,0.00052643527,10273553,-11.889213,[-0.072 -0.13  -0.003 -0.181 -1.449],18.566402,214.97908,30800,-0.03881834,99.0,16.131193,20.502728,,29.700024,-88.93388,7.6037326,308,0.8501259
100,1.2431489,28597.235568761826,-10.468983,24.341020008036125,-11.061296,359.94974,100.0,-7.7991166,465.91,867.46436,1.31541865e-05,10320144,-8.72711,[-7.649e-02 -1.342e-01 -1.160e-03 -1.769e-01 -1.458e+00],60.27612,218.88187,30900,-0.0381591,99.0,10.712202,17.938643,,98.831116,-51.79957,9.534835,309,0.69677126
100,8.696797,28738.080703020096,-10.48741,4.711297169400322,-10.602053,5039645.5,100.0,-1.8829943,394.61,57041800.0,1.5750933e-07,10359605,-3.984664,[-0.075 -0.137 -0.005 -0.185 -1.457],302872.34,3899.2249,31000,-0.051516563,99.0,13.38508,221.8759,,1485893.6,-55.077995,11.770237,310,1.3270774
100,2.9141357,28896.688154459,-11.757433,15.226749038694631,-12.12796,5005.0137,100.0,-9.561613,442.71,13653.295,1.1207571e-05,10403876,-10.311924,[-0.079 -0.123  0.006 -0.173 -1.47 ],550.2452,1017.1994,31100,-0.048421513,99.0,13.631909,96.54601,,1324.5231,-84.32754,10.756048,311,0.7629153
100,3.2042687,29032.7933511734,-13.938809,-8.447225699729165,-14.144364,10970.54,100.0,-7.707559,375.02,49121.332,3.179489e-05,10441378,-8.202437,[-0.089 -0.118  0.005 -0.177 -1.467],995.1851,382.8176,31200,-0.04786458,99.00001,16.77023,95.30744,,3281.1836,-86.75468,6.687693,312,0.9272468
100,14.80462,29159.751606941223,-14.48914,-15.525726933606474,-14.866942,282069.44,100.0,-1.656683,353.2,3032110.2,2.3770125e-08,10476698,-3.957363,[-0.098 -0.13   0.006 -0.179 -1.467],17056.37,6314.233,31300,-0.055114742,99.0,16.276505,597.8598,,103006.2,-82.90875,9.707289,313,1.6750603
100,4.181705,29276.54825925827,-16.12046,-33.10636758044378,-16.92607,1267.3197,100.0,-8.960739,318.75,5832.7544,5.584782e-05,10508573,-10.533333,[-0.081 -0.12   0.006 -0.183 -1.474],153.68617,459.9916,31400,-0.056062926,99.0,17.880854,119.12516,,496.51404,-68.17414,10.297575,314,0.95986164
100,0.90830547,29425.299481630325,-10.0165415,8.897942684354996,-10.233064,2.7896607,100.0,-9.789273,406.66,3.554916,0.06217911,10549239,-10.018252,[-7.770e-02 -1.178e-01  8.391e-04 -1.776e-01 -1.475e+00],1.4788636,211.3328,31500,-0.05579523,99.00001,17.242939,16.852348,,0.9224197,-86.61253,8.355547,315,0.97159415
100,6.4711018,29581.526396274567,-9.141056,17.851065364810463,-9.575443,443659.84,100.0,2.724671,442.47,6837685.5,4.5613186e-07,10593486,-0.15032649,[-7.677e-02 -1.193e-01 -1.744e-04 -1.751e-01 -1.475e+00],31795.262,4239.844,31600,-0.054106988,99.0,10.683622,218.98312,,143727.28,-49.624542,6.8987064,316,1.2442458
100,23.179531,29713.39510321617,-13.142921,-11.405086785369802,-13.420451,26803416.0,100.0,47.67454,360.86,1568000500.0,3.4347045e-07,10629572,33.588814,[-0.087 -0.127 -0.007 -0.183 -1.473],1954350.2,468571.22,31700,-0.05927552,99.0,17.461294,1079.596,,32178376.0,-83.41231,7.7807593,317,2.0588777
100,6.554071,29822.044675588608,-15.8021755,-34.55798819363869,-16.64311,4955.8667,100.0,-7.1759686,293.89,27985.316,0.00013089558,10658961,-9.435353,[-0.066 -0.124  0.006 -0.192 -1.478],486.47287,616.55554,31800,-0.05990401,99.0,20.065079,365.7367,,2031.7622,-85.20956,10.760836,318,1.2303833
100,1.3672804,29961.133335113525,-12.651342,-3.137444949390937,-12.727689,1239.8241,100.0,-10.093171,380.81,3426.5752,4.503945e-05,10697042,-10.232574,[-0.075 -0.13   0.004 -0.184 -1.479],162.2625,259.94662,31900,-0.060598243,99.0,15.90807,21.102234,,391.80664,-84.5979,12.516491,319,0.6837339
100,16.764544,30121.299048423767,-10.012383,19.119326032938304,-10.4776325,8932.867,100.0,-6.3601737,444.51,42192.54,9.16085e-06,10741493,-7.378881,[-7.242e-02 -1.320e-01 -2.288e-04 -1.783e-01 -1.480e+00],915.7235,925.8142,32000,-0.06201173,99.0,12.664878,452.02698,,2512.2185,-79.94242,9.968323,320,2.116743
100,14.163242,30290.667843580246,-11.753256,22.32025631642434,-12.296393,10495.834,100.0,-4.725393,465.39,106657.22,4.9130056e-05,10788032,-6.0788484,[-6.689e-02 -1.458e-01 -9.038e-04 -1.791e-01 -1.481e+00],1076.6503,1506.351,32100,-0.06711745,99.00001,12.935467,454.86725,,4080.0554,-89.51864,4.2489657,321,2.0758858
100,55.25475,30456.446571588516,-10.156835,16.532312848235154,-10.559131,52189.227,100.0,-4.2518506,455.16,236961.34,3.2384935e-07,10833548,-5.717917,[-0.088 -0.127 -0.003 -0.168 -1.486],4865.821,3081.5217,32200,-0.070221394,99.0,11.321949,2031.1886,,14420.106,-49.291603,7.311003,322,4.457599
100,5.6000843,30618.440846443176,-12.19016,19.787070079776008,-12.671658,17810.969,100.0,-8.169224,453.15,81244.76,9.921629e-07,10878863,-9.359204,[-0.082 -0.132 -0.013 -0.171 -1.489],1732.7424,887.3966,32300,-0.073457904,99.0,12.797504,141.74863,,4636.936,-58.507668,7.793385,323,1.1275082
100,3.2554088,30769.39422082901,-12.665618,14.133525675826862,-13.009541,15533.294,100.0,-8.525591,422.91,49813.055,8.703362e-06,10921154,-9.5377865,[-0.086 -0.118 -0.012 -0.171 -1.492],1654.5917,622.02765,32400,-0.07203013,99.00003,16.364504,87.12171,,4333.951,-85.36987,8.903126,324,0.93768656
100,12.548114,30935.928004980087,-12.176421,19.587819707392203,-12.653068,91174.86,100.0,-7.9083743,472.7,184924.11,3.8019382e-06,10968424,-9.8013735,[-0.087 -0.11  -0.004 -0.164 -1.491],7913.4014,1891.5533,32500,-0.07220284,99.0,10.897967,656.5911,,19969.777,-44.695553,7.012804,325,1.0876541
100,168.68755,31079.124738693237,-10.601734,8.598906218338257,-10.81098,13190660.0,100.0,24.510159,403.88,80188610.0,8.674674e-08,11008812,19.679495,[-0.089 -0.112 -0.004 -0.174 -1.491],755305.1,151593.22,32600,-0.07553059,99.0,15.76326,7285.584,,3454870.5,-86.323235,7.155019,326,8.750701
100,5.614411,31230.97505569458,-14.1785965,5.050604451886965,-14.3014965,14282202.0,100.0,-2.9013016,426.73,58404864.0,1.772541e-08,11051485,-5.752591,[-0.083 -0.119 -0.011 -0.167 -1.494],875484.3,9146.237,32700,-0.07568156,99.00001,16.058,170.41994,,3414191.0,-83.13405,7.1907287,327,0.9529078
100,50.82556,31388.725379228592,-9.426573,24.886594260654082,-10.032162,1024446.75,100.0,6.1745014,445.89,3744670.8,3.098193e-08,11096074,0.8903904,[-8.820e-02 -1.164e-01 -7.744e-04 -1.717e-01 -1.495e+00],73907.945,19160.084,32800,-0.07532555,99.0,12.691458,2951.745,,229718.19,-83.054825,9.269459,328,3.3268611
