MaxD2w0t,InitialReturnMean,ReturnMeanIW,EpisodesSoFar,MaxIW,ReturnStepMaxmin,Bound,EntropyCoefficient,MeanIW,EpLenMean,Iteration,InitialReturnStd,InitialReturnMax,InitialBound,MinD2w0t,StdD2w0t,StdIW,EpThisIter,MeanEntropy,MinIW,Weights,J_sample_variance,MeanD2w0t,EpRewMean,EmpiricalD2,InitialReturnMin,ReturnStepMax,TimeElapsed,TimestepsSoFar
1.2613293,-8.5830686e-07,-9.008139,24100,2.312594,98.7704,-40.720078,,0.99892014,424.27,241,14.715867,31.971392,-41.176025,,0.3982207,0.2905903,100,4.384216,0.33485353,[-9.779 -5.518 -0.041 -4.422  2.972],167.89021,0.93195844,-48.704430551007455,1.1886219,-51.867706,100.0,9324.587438106537,6233986
1.5132439,1.9836425e-06,-5.717542,24200,4.4214706,98.74983,-37.73783,,1.022165,412.65,242,14.1057,34.529556,-38.582214,,0.47282082,0.49963996,100,4.3657103,0.09371496,[-9.805 -5.554 -0.052 -4.34   2.965],168.1492,0.9913014,-51.61582772644065,1.3873442,-44.974213,100.0,9375.838948726654,6275251
1.2797627,-5.1498415e-07,-9.9285,24300,2.9922688,98.762665,-41.553074,,0.98555577,443.69,243,12.283734,24.339642,-41.74715,,0.34734,0.28560814,100,4.3633933,0.2681172,[-9.852 -5.589 -0.095 -4.303  2.947],145.20837,0.9608933,-52.65103640405286,1.1695957,-38.422276,100.0,9430.869439840317,6319620
1.0249953,1.1062622e-06,-10.386396,24400,1.4431648,98.788864,-41.8481,,0.9939822,461.4,244,11.817057,21.1235,-41.913216,,0.26982448,0.09566572,100,4.361466,0.7290414,[-9.899 -5.542 -0.014 -4.307  2.945],146.53105,0.93262464,-48.70884446733788,1.0208349,-37.376755,100.0,9487.977984189987,6365760
1.1993586,-1.2397766e-06,-7.7764564,24500,2.3733826,98.77399,-39.422512,,0.9836567,458.53,245,13.567447,30.870043,-40.019585,,0.3006575,0.266714,100,4.355939,0.3222543,[-9.905 -5.54  -0.01  -4.339  2.943],207.85007,0.9873839,-51.81729750770453,1.1528615,-48.72397,100.0,9544.640658378601,6411613
1.0063287,-1.8405914e-06,-6.5064945,24600,1.1969991,98.74492,-37.94698,,0.9961691,436.27,246,12.095658,22.388374,-37.957626,,0.3344629,0.04933872,100,4.353524,0.78647804,[-9.903 -5.52  -0.042 -4.402  2.937],147.97986,0.87508273,-55.641434979751494,1.0054882,-50.348076,100.0,9598.621033668518,6455240
1.0644242,-1.4877319e-06,-6.2677174,24700,1.460396,98.689224,-37.75962,,0.9786432,385.05,247,15.176993,30.048615,-38.003716,,0.42969844,0.1366091,100,4.351555,0.57756764,[-9.903 -5.52  -0.044 -4.404  2.935],203.0314,0.7860806,-59.833495673648514,1.0373822,-49.423164,100.0,9645.776880979538,6493745
1.0372163,-2.2888183e-07,-10.279001,24800,1.6869748,98.7999,-41.73687,,0.9945969,430.38,248,14.966523,28.631893,-41.898884,,0.35010865,0.11535965,100,4.3520327,0.6690902,[-9.921 -5.534 -0.017 -4.378  2.933],207.76955,0.87027556,-43.06177366510069,1.0213363,-48.409843,100.0,9699.875618934631,6536783
1.0407684,1.6593933e-06,-8.820838,24900,1.7477056,98.75603,-40.30966,,1.0084019,433.21,249,13.840603,27.538673,-40.419792,,0.3466325,0.13285246,100,4.3470697,0.59556913,[-9.935 -5.529  0.013 -4.371  2.933],184.04066,0.8823838,-52.84507600275294,1.0342282,-41.148582,100.0,9754.200897932053,6580104
1.1874874,-1.04904174e-07,-10.769791,25000,2.2856755,98.82115,-42.38856,,1.0020521,458.63,250,12.909888,30.362823,-42.75301,,0.29683694,0.25055602,100,4.342358,0.3973999,[-9.942 -5.541  0.014 -4.354  2.928],170.0198,0.97854483,-41.01355092674082,1.1328623,-63.611153,100.0,9810.121880292892,6625967
1.1569538,3.0517577e-07,-9.202657,25100,2.235876,98.798325,-40.828304,,0.979408,451.48,251,13.84625,25.58163,-41.151913,,0.31777275,0.22956546,100,4.3338714,0.29252514,[-10.102  -5.537  -0.012  -4.411   2.924],201.90584,0.961998,-45.52734569716458,1.1268528,-46.27762,100.0,9866.6280002594,6671115
1.0976492,6.198883e-07,-6.607795,25200,2.1352134,98.741806,-38.11623,,1.003902,426.44,252,13.028578,27.856499,-38.388832,,0.36585847,0.18685582,100,4.3335047,0.47364405,[-10.115  -5.518  -0.036  -4.446   2.915],174.09094,0.8794991,-55.05307770218184,1.0618482,-45.673183,100.0,9919.569385766983,6713759
1.5938913,-8.5830686e-07,-6.8951044,25300,3.465801,98.768265,-38.88596,,1.0352788,428.68,253,12.795188,21.377089,-39.6329,,0.4372962,0.45126262,100,4.3207936,0.21214598,[-1.018e+01 -5.494e+00  6.306e-03 -4.459e+00  2.914e+00],167.67268,1.026325,-49.66850899333561,1.3879654,-47.389893,100.0,9972.660284757614,6756627
1.0583829,-5.626678e-07,-5.525439,25400,1.6995857,98.805466,-37.030758,,1.0003474,433.8,254,13.228375,28.137493,-37.133472,,0.34743288,0.15502918,100,4.314907,0.61608875,[-10.342  -5.535  -0.053  -4.55    2.902],176.61537,0.8886155,-42.19451457277383,1.0460037,-48.267212,100.0,10025.432795763016,6800007
1.5003304,4.5776366e-07,-6.492696,25500,3.3300385,98.76495,-38.4279,,0.97128487,423.63,255,14.984101,26.20474,-38.943798,,0.44224742,0.39929447,100,4.3008184,0.18019481,[-10.348  -5.532  -0.031  -4.565   2.896],181.78348,1.004488,-49.78565514857383,1.3657817,-44.625725,100.0,10076.400491714478,6842370
1.0,-1.5830993e-06,-8.93886,25600,1.0000498,98.76779,-40.369583,,0.99999815,437.06,256,12.908563,26.77386,-40.369583,,0.33171675,1.8460902e-05,100,4.3008184,0.99993587,[-10.414  -5.646  -0.06   -4.543   2.882],168.3134,0.87412,-50.743577055825774,1.0,-40.27973,100.0,10129.673797130585,6886076
1.061507,9.536743e-09,-8.51521,25700,1.8838633,98.8107,-40.023094,,0.99296486,442.31,257,11.951916,27.465233,-40.13141,,0.32779577,0.16236782,100,4.2949214,0.42553806,[-10.414  -5.646  -0.06   -4.543   2.882],140.44609,0.9067009,-41.86496446097799,1.0479877,-28.969967,100.0,10182.850955486298,6930307
1.0220938,-7.6293944e-08,-9.7878065,25800,1.334988,98.80156,-41.241745,,1.0027388,439.28,258,15.222939,25.56258,-41.30368,,0.32936627,0.086376786,100,4.2916026,0.66936606,[-10.43   -5.64   -0.081  -4.554   2.876],232.18088,0.88579017,-43.584283633866036,1.0157269,-51.21987,100.0,10235.833001852036,6974235
1.0143087,-1.077652e-06,-7.8576946,25900,1.3534741,98.78606,-39.306896,,1.0011047,440.93,259,11.28368,22.072044,-39.377193,,0.3247581,0.081230275,100,4.2890534,0.667433,[-10.437  -5.629  -0.065  -4.549   2.873],124.561,0.88722706,-47.16688683010794,1.0115995,-40.078213,100.0,10288.945270776749,7018328
1.0721731,2.861023e-07,-10.680197,26000,2.1181712,98.826004,-42.179855,,1.0061687,463.47,260,11.728556,22.152891,-42.25718,,0.26766357,0.16146426,100,4.2892094,0.5375017,[-10.441  -5.639  -0.072  -4.54    2.87 ],144.08502,0.95146185,-40.32198326898786,1.0541025,-46.17332,100.0,10345.16266298294,7064675
1.2010844,6.67572e-07,-7.1995144,26100,2.471266,98.77734,-38.833984,,1.0043149,433.59,261,12.170512,24.661552,-39.14366,,0.36813733,0.2846072,100,4.287138,0.37027863,[-10.445  -5.627  -0.043  -4.578   2.871],118.2106,0.93274534,-48.269978892299314,1.1494607,-41.815643,100.0,10397.220858097076,7108034
1.036707,-1.0299683e-06,-7.995907,26200,1.591671,98.792404,-39.47163,,1.0108804,440.29,262,12.354732,19.09784,-39.61438,,0.32930136,0.116047986,100,4.2836585,0.6514571,[-10.47   -5.666  -0.073  -4.513   2.868],143.52696,0.8938829,-45.70082528990553,1.0286944,-44.055485,100.0,10449.874898433685,7152063
1.0,-1.4972687e-06,-10.95013,26300,1.0,98.81036,-42.38085,,1.0,457.84,263,12.750703,25.72342,-42.38085,,0.2778684,,100,4.2836585,1.0,[-10.485  -5.69   -0.065  -4.498   2.865],164.22264,0.91568,-43.41079106203617,1.0,-34.818813,100.0,10505.905829191208,7197847
1.0876153,4.196167e-07,-7.926104,26400,2.2029037,98.81036,-39.478504,,1.0365,449.99,264,13.154741,24.102337,-39.66077,,0.31254807,0.20397474,100,4.2753882,0.45651415,[-10.485  -5.69   -0.065  -4.498   2.865],166.49228,0.9350178,-42.666732307983246,1.0750195,-47.58574,100.0,10559.275609493256,7242846
1.027113,-1.3732911e-06,-8.74442,26500,1.5636247,98.79762,-40.216095,,1.0157288,440.38,265,13.974503,28.138374,-40.32056,,0.32824236,0.11738313,100,4.2806597,0.6535033,[-10.491  -5.693  -0.047  -4.509   2.856],196.3352,0.8918772,-44.56170062227119,1.0236742,-44.488155,100.0,10611.873005151749,7286884
1.1402142,-7.6293944e-08,-10.240697,26600,2.0279484,98.843475,-41.818638,,0.9877648,459.25,266,13.007853,32.962006,-42.051525,,0.2906097,0.22124322,100,4.274008,0.389838,[-10.493  -5.702  -0.049  -4.506   2.861],171.76744,0.96872205,-35.94061378794054,1.1110592,-44.037407,100.0,10667.864005327225,7332809
1.179316,-5.340576e-07,-8.787476,26700,2.5167127,98.78194,-40.34108,,1.0081681,440.76,267,12.273959,22.797052,-40.635246,,0.34311143,0.25797084,100,4.2680635,0.36249942,[-10.5    -5.68   -0.015  -4.546   2.855],139.73857,0.9300107,-48.05652499553899,1.1122438,-44.04651,100.0,10721.081863880157,7376885
1.0205759,4.386902e-07,-8.830721,26800,1.3740687,98.79338,-40.288315,,0.98298186,465.69,268,10.95057,19.934261,-40.38466,,0.25512365,0.095479876,100,4.2655034,0.558848,[-10.672  -5.613  -0.027  -4.517   2.849],121.20422,0.9397164,-48.11070591583438,1.0175295,-33.094414,100.0,10776.65387248993,7423454
1.0908656,-1.0108947e-06,-8.48655,26900,1.9402957,98.81529,-40.010384,,0.99040186,451.5,269,13.087982,28.668777,-40.210827,,0.3063605,0.18288639,100,4.2612677,0.45368427,[-10.677  -5.603  -0.03   -4.534   2.846],151.46838,0.93269354,-41.69609065749135,1.0640584,-48.33271,100.0,10831.543886423111,7468604
1.0635686,7.6293946e-07,-8.940722,27000,1.7001178,98.82724,-40.454353,,0.9871486,469.27,270,11.543251,24.038708,-40.644436,,0.24747378,0.15994674,100,4.2559795,0.53600544,[-1.069e+01 -5.622e+00 -4.131e-03 -4.510e+00  2.842e+00],140.12637,0.96487737,-40.53543221747401,1.055504,-39.40983,100.0,10888.71247434616,7515531
1.0830871,-1.0681152e-06,-8.25448,27100,2.0132613,98.79611,-39.801655,,1.0315334,448.11,271,12.319641,24.497995,-39.94955,,0.31707916,0.1800889,100,4.248188,0.5064577,[-1.069e+01 -5.600e+00  4.299e-03 -4.538e+00  2.837e+00],161.69849,0.92958915,-45.68303479799815,1.0713372,-45.483307,100.0,10943.373425245285,7560342
1.0862577,6.1035155e-07,-8.474182,27200,1.8776081,98.788895,-40.034702,,0.9839652,449.84,272,11.835714,25.473312,-40.178024,,0.3135876,0.19303812,100,4.238885,0.3522973,[-10.696  -5.604   0.016  -4.566   2.829],121.84055,0.9364372,-47.48099147404161,1.0774713,-47.3024,100.0,10997.652701377869,7605326
1.7332621,-4.5776366e-07,-7.972312,27300,8.348181,98.81236,-39.786663,,1.0870367,464.27,273,11.647698,25.414711,-40.180912,,0.34113213,0.72510463,100,4.2323933,0.19916123,[-10.696  -5.604   0.016  -4.566   2.82 ],146.62004,1.1116258,-43.558509788977425,1.4380863,-46.440273,100.0,11052.95307469368,7651753
1.0964615,4.005432e-07,-7.1873484,27400,2.0396192,98.78668,-38.70872,,1.0148836,441.1,274,11.884532,20.19403,-38.953716,,0.33337817,0.17284837,100,4.2286363,0.34956893,[-10.845  -5.384   0.04   -4.501   2.813],151.83821,0.9106005,-47.0461154353853,1.0635873,-38.67019,100.0,11106.951220035553,7695863
1.0548744,4.196167e-07,-8.68088,27500,1.6186514,98.79207,-40.164547,,1.0198237,444.79,275,14.262028,19.751562,-40.278255,,0.31954223,0.13464081,100,4.225095,0.6086167,[-1.085e+01 -5.366e+00  6.785e-03 -4.521e+00  2.810e+00],197.58049,0.9063382,-46.24425390784575,1.0372056,-57.048126,100.0,11160.877094984055,7740342
0.9999995,5.245209e-07,-9.853277,27600,1.000134,98.77229,-41.283627,,0.9999945,439.47,276,12.905849,27.620184,-41.28401,,0.32615897,4.309023e-05,100,4.2250996,0.99981856,[-10.846  -5.371   0.033  -4.51    2.806],168.2427,0.87886655,-50.03555012297944,0.9997905,-49.01792,100.0,11214.03264093399,7784289
1.0639642,5.912781e-07,-7.2490525,27700,1.7335414,98.81297,-38.73147,,1.0156194,440.96,277,12.357671,26.417145,-38.906387,,0.32953736,0.13746893,100,4.2264204,0.5138097,[-10.846  -5.371   0.033  -4.51    2.806],154.81923,0.8998036,-41.23579669160853,1.0414408,-48.21349,100.0,11266.593162298203,7828385
1.0230974,1.2207031e-06,-7.6980405,27800,1.7424425,98.770035,-39.157486,,1.0031098,425.3,278,12.442518,24.36697,-39.277115,,0.35988528,0.110829115,100,4.228518,0.6969934,[-1.085e+01 -5.359e+00 -3.931e-03 -4.501e+00  2.807e+00],144.4953,0.8586116,-48.90145202545498,1.017781,-48.662724,100.0,11318.531369924545,7870915
1.035013,3.4332277e-07,-6.8642864,27900,1.4630387,98.78401,-38.337296,,0.98939157,439.98,279,10.8323765,35.604305,-38.400074,,0.32958445,0.11621011,100,4.2245717,0.5786153,[-1.086e+01 -5.367e+00 -3.541e-03 -4.480e+00  2.810e+00],114.60302,0.8920747,-47.51672795298398,1.0261369,-34.954735,100.0,11371.811916589737,7914913
1.1305383,-1.8119812e-07,-8.03028,28000,2.2774382,98.82359,-39.54978,,1.005845,457.46,280,12.364354,24.64229,-39.82019,,0.29095912,0.19937362,100,4.2250996,0.42213753,[-10.862  -5.369  -0.018  -4.493   2.805],143.13327,0.95009065,-40.34898982068242,1.0798283,-37.727898,100.0,11426.569683551788,7960659
1.0385548,-5.912781e-07,-9.239726,28100,1.5894142,98.7749,-40.710445,,0.99304485,430.1,281,14.102042,24.10447,-40.9272,,0.35195807,0.11755944,100,4.2231407,0.66971457,[-10.977  -5.443  -0.046  -4.53    2.806],178.1161,0.8727594,-48.406657809221386,1.0282823,-46.750755,100.0,11478.4984228611,8003669
1.2185203,-1.0871887e-06,-7.0891137,28200,3.071129,98.79799,-38.728645,,0.9898213,449.41,282,11.645352,24.29384,-38.97668,,0.32911864,0.26163718,100,4.215413,0.26656774,[-11.     -5.465  -0.052  -4.508   2.804],129.26355,0.9689283,-45.3923459363667,1.1600987,-46.814728,100.0,11533.0248234272,8048610
1.0698323,1.2969971e-06,-9.159826,28300,1.8717864,98.81395,-40.685715,,0.9956068,453.67,283,12.157937,19.369833,-40.81993,,0.29952133,0.17307621,100,4.2085276,0.5442201,[-11.016  -5.458  -0.11   -4.504   2.797],127.79983,0.9355585,-42.20200074853496,1.05915,-47.573074,100.0,11588.39854669571,8093977
1.0065215,-8.487701e-07,-8.909181,28400,1.2423056,98.82071,-40.35,,1.0038775,466.54,284,12.447558,22.881767,-40.360527,,0.2506824,0.053953055,100,4.205656,0.80007,[-11.034  -5.463  -0.105  -4.486   2.79 ],157.58255,0.93603927,-41.82161891676687,1.0060701,-47.97785,100.0,11644.128960609436,8140631
1.038445,-1.0108947e-06,-7.930724,28500,1.4533252,98.83873,-39.411,,1.005062,476.69,285,9.834994,24.35654,-39.50917,,0.21463172,0.10948355,100,4.2029796,0.65277827,[-11.034  -5.462  -0.104  -4.486   2.787],101.005585,0.969542,-38.437738484173366,1.0335226,-27.590147,100.0,11700.776268482208,8188300
1.0947999,2.9563904e-07,-8.005966,28600,1.7127846,98.808365,-39.55652,,1.0022585,456.66,286,10.225617,22.506313,-39.73161,,0.29343352,0.19155312,100,4.195169,0.406897,[-11.035  -5.447  -0.111  -4.509   2.784],107.21946,0.9494302,-43.75725754137135,1.0771042,-33.92862,100.0,11755.937551021576,8233966
1.1773049,1.1634827e-06,-7.4014964,28700,2.7654982,98.80118,-38.950844,,1.0346622,446.98,287,11.186134,23.085249,-39.243893,,0.32609022,0.25690216,100,4.193357,0.4629752,[-11.034  -5.446  -0.133  -4.521   2.776],125.88903,0.9411906,-44.434705990987226,1.1080352,-35.777752,100.0,11809.358664512634,8278664
1.377102,-2.670288e-07,-7.362937,28800,2.876553,98.79677,-39.269985,,0.9766131,453.45,288,13.676036,27.75036,-39.825424,,0.3519446,0.38437343,100,4.1782017,0.19942129,[-11.021  -5.558  -0.159  -4.546   2.774],179.77316,1.0545382,-46.078905953035765,1.3233192,-45.956913,100.0,11864.435891628265,8324009
1.0872802,5.722046e-07,-9.123498,28900,1.7926533,98.81711,-40.657776,,1.0138167,448.93,289,15.076085,26.282999,-40.74251,,0.31451654,0.1723345,100,4.1719112,0.4712229,[-11.037  -5.589  -0.156  -4.62    2.759],233.3415,0.93026656,-41.05304056593508,1.0698892,-70.18068,100.0,11918.509276390076,8368902
1.1523467,-1.2207031e-06,-7.7681913,29000,2.177346,98.822784,-39.348324,,1.0139292,449.72,290,12.654707,27.689701,-39.588905,,0.31905198,0.26694474,100,4.1665916,0.41230386,[-11.064  -5.589  -0.129  -4.637   2.753],158.94765,0.9486025,-39.84858702212742,1.107471,-50.49288,100.0,11972.398775100708,8413874
1.1419698,-3.4332277e-07,-6.6517467,29100,1.9424525,98.8248,-38.23299,,0.95662093,444.08,291,12.197853,34.76936,-38.616505,,0.334053,0.2124663,100,4.159665,0.42215925,[-11.066  -5.575  -0.164  -4.664   2.748],123.27375,0.93654865,-38.90025206893016,1.1082264,-39.572014,100.0,12026.230527639389,8458282
1.0103129,-8.010864e-07,-6.847583,29200,1.2084789,98.80736,-38.29431,,0.99576956,468.25,292,11.812939,22.958897,-38.311844,,0.24509583,0.06912025,100,4.1562576,0.7045326,[-11.151  -5.596  -0.176  -4.637   2.741],139.52254,0.94118065,-45.10363176831807,1.0096555,-41.96674,100.0,12082.659794330597,8505107
1.045411,-1.7166138e-07,-6.905008,29300,1.7065494,98.82498,-38.385468,,1.0111486,466.61,293,9.402899,24.959332,-38.476994,,0.2543055,0.13960426,100,4.152197,0.6327243,[-11.151  -5.596  -0.176  -4.637   2.737],90.18608,0.9497342,-40.83431157257295,1.036253,-28.88894,100.0,12138.011528015137,8551768
1.2062191,-1.14440915e-07,-6.649416,29400,2.3730817,98.805786,-38.299515,,1.0003034,460.14,294,11.471483,25.678753,-38.641113,,0.2952714,0.26416817,100,4.145903,0.39617178,[-11.152  -5.587  -0.154  -4.638   2.733],128.85056,0.99063885,-44.68179400474261,1.1515737,-44.16435,100.0,12192.58629655838,8597782
1.0112426,1.7166137e-06,-8.970578,29500,1.3315572,98.830765,-40.41683,,1.0045737,458.29,295,11.616315,25.681482,-40.460556,,0.27791512,0.07027053,100,4.142702,0.7866063,[-11.157  -5.578  -0.176  -4.692   2.727],134.3144,0.9211693,-38.77883164319023,1.0096102,-40.998222,100.0,12247.640810728073,8643611
1.2348174,6.8664554e-07,-7.1379123,29600,2.0962698,98.83612,-38.759342,,0.9906784,462.07,296,9.92171,23.121672,-38.94973,,0.29061708,0.24866481,100,4.1404777,0.39957124,[-11.16   -5.583  -0.171  -4.686   2.724],94.51249,0.99649143,-37.860765625497336,1.1667942,-26.314678,100.0,12303.27122926712,8689818
1.0418068,7.6293946e-07,-9.148333,29700,1.4922229,98.777176,-40.629078,,1.0018902,445.15,297,12.481329,26.844744,-40.820732,,0.31807604,0.11983408,100,4.1431956,0.628957,[-11.174  -5.605  -0.109  -4.711   2.721],139.71332,0.90566266,-49.59409655434122,1.0333802,-46.711796,100.0,12357.393920898438,8734333
1.210055,1.8310546e-06,-7.155331,29800,2.763443,98.844604,-38.75787,,0.97512954,468.67,298,11.789275,35.426586,-38.984146,,0.2626168,0.2495109,100,4.1406274,0.28822756,[-11.182  -5.619  -0.115  -4.688   2.725],125.33477,1.0007619,-36.41597156750347,1.1376736,-44.68846,100.0,12413.969051837921,8781200
1.1091435,7.6293946e-07,-6.484962,29900,1.9958901,98.80806,-38.00566,,0.9709183,457.44,299,12.053909,23.391298,-38.26023,,0.2898581,0.18621306,100,4.144386,0.47355348,[-11.208  -5.623  -0.064  -4.668   2.722],145.97842,0.9471327,-43.90034625278157,1.0719638,-41.6069,100.0,12469.17701292038,8826944
1.0433568,8.9645386e-07,-7.177125,30000,1.7216694,98.85399,-38.674232,,1.0090605,468.61,300,12.143218,27.937737,-38.746063,,0.24793941,0.13707905,100,4.1504292,0.63443017,[-11.217  -5.636  -0.1    -4.69    2.725],148.49655,0.95685107,-34.21051564724066,1.0406086,-48.509216,100.0,12526.736743211746,8873805
1.033611,9.155273e-07,-9.392981,30100,1.5271587,98.83154,-40.866512,,0.9962489,446.84,301,14.476102,22.384794,-41.017838,,0.3127807,0.110601574,100,4.154326,0.6314173,[-11.217  -5.636  -0.1    -4.69    2.732],194.59407,0.9064944,-37.63670140324297,1.0270764,-50.61624,100.0,12580.347272157669,8918489
1.0148052,1.335144e-06,-8.317556,30200,1.3944104,98.849075,-39.766293,,1.0007464,463.12,302,12.7216625,29.338589,-39.881676,,0.2629221,0.07277756,100,4.156857,0.73305297,[-11.217  -5.657  -0.106  -4.678   2.735],160.65923,0.9316263,-34.94881442336059,1.0112082,-59.45851,100.0,12635.891207456589,8964801
1.0303143,1.2493133e-06,-6.427502,30300,1.6039236,98.79903,-37.902214,,1.0064965,455.88,303,12.268145,45.49481,-37.980404,,0.28769526,0.13631217,100,4.152346,0.5751308,[-11.223  -5.682  -0.102  -4.696   2.738],157.18192,0.9244266,-45.81079120419336,1.026517,-47.110756,100.0,12690.70104765892,9010389
1.0231074,4.5776366e-07,-7.2140574,30400,1.4490957,98.84711,-38.669933,,1.0061653,462.58,304,11.676045,29.445969,-38.711647,,0.26561323,0.093749344,100,4.1528373,0.7095002,[-11.234  -5.677  -0.103  -4.709   2.733],149.19473,0.9336606,-35.36166685825395,1.0184861,-44.072052,100.0,12746.083371639252,9056647
1.0010912,-6.9618227e-07,-7.5312743,30500,1.0873314,98.84738,-38.963127,,0.99847126,457.32,305,12.581711,28.897156,-38.98891,,0.27953774,0.023452861,100,4.153688,0.88603073,[-11.226  -5.666  -0.095  -4.729   2.734],155.82814,0.9150272,-34.89607557603611,1.0008451,-49.54518,100.0,12800.669321537018,9102379
1.0067179,3.528595e-07,-8.850282,30600,1.2264786,98.85956,-40.291435,,0.9991758,470.46,306,10.787299,19.428267,-40.301613,,0.23655492,0.06282018,100,4.1505375,0.78910303,[-11.227  -5.671  -0.097  -4.726   2.734],116.263916,0.9440039,-33.03565813063972,1.0063179,-48.093166,100.0,12857.220895290375,9149425
1.0342424,3.2424927e-07,-8.983284,30700,1.4434373,98.85878,-40.45702,,0.98691344,474.05,307,12.180318,30.23218,-40.57135,,0.22523332,0.108149804,100,4.14695,0.6131447,[-11.227  -5.671  -0.096  -4.727   2.732],150.59619,0.9619537,-33.47404538013969,1.0287784,-32.766655,100.0,12913.955375909805,9196830
1.0577573,-4.5776366e-07,-6.86803,30800,2.0059102,98.78645,-38.366417,,0.9979696,433.31,308,14.096895,28.165104,-38.57017,,0.3482813,0.14835657,100,4.150238,0.6488552,[-11.226  -5.666  -0.103  -4.746   2.728],175.82571,0.88703245,-46.26432306643447,1.0444994,-50.62673,100.0,12966.195640325546,9240161
1.086091,9.727478e-07,-6.414973,30900,1.9351801,98.8111,-37.958683,,1.003792,454.33,309,10.85582,30.194378,-38.11472,,0.299771,0.18722798,100,4.1427326,0.29638842,[-11.238  -5.679  -0.113  -4.715   2.731],118.3903,0.9428164,-42.913444169426874,1.0737808,-35.851147,100.0,13021.48679304123,9285594
1.1088982,-2.2888183e-07,-7.2896385,31000,2.0749586,98.83678,-38.85167,,0.99564177,469.84,310,9.741285,21.244045,-38.983868,,0.25054935,0.1874471,100,4.1365952,0.47248393,[-11.235  -5.673  -0.098  -4.743   2.724],97.45423,0.98283947,-38.34294677751039,1.092143,-31.015482,100.0,13077.787777900696,9332578
1.1202275,7.5340273e-07,-7.2254357,31100,2.0107284,98.82822,-38.74703,,0.9931561,456.2,311,11.893144,30.45599,-38.957466,,0.29584414,0.19675605,100,4.1341467,0.4150841,[-11.216  -5.639  -0.092  -4.765   2.717],129.80322,0.9503314,-39.18242128716058,1.0864816,-42.391605,100.0,13133.161497831345,9378198
1.0949892,1.6307831e-06,-6.364662,31200,2.0300071,98.81009,-37.900467,,1.0286683,458.86,312,10.747872,30.942833,-38.03993,,0.2861331,0.2066875,100,4.1308503,0.48593745,[-11.226  -5.679  -0.132  -4.764   2.715],127.06746,0.9524307,-43.5705425723392,1.0755693,-34.9508,100.0,13188.901362419128,9424084
1.126687,-1.1062622e-06,-5.630483,31300,2.1187162,98.8492,-37.184044,,1.001649,473.25,313,11.739492,28.2345,-37.33163,,0.23658581,0.21778074,100,4.13492,0.50492984,[-11.24   -5.626  -0.131  -4.782   2.712],152.49715,0.9882282,-35.68200816147123,1.088525,-52.49606,100.0,13246.675351142883,9471409
1.4090602,-2.2888183e-07,-6.515717,31400,4.7332177,98.79442,-38.42794,,1.0065392,424.93,314,14.728477,26.478159,-39.28262,,0.42781326,0.46054152,100,4.118549,0.115362786,[-11.252  -5.618  -0.163  -4.808   2.716],182.18193,0.98964053,-43.67875845664256,1.3168595,-46.981964,100.0,13298.50691819191,9513902
1.0706776,-3.8146973e-07,-6.826913,31500,1.8876543,98.81694,-38.33977,,0.9991644,457.72,315,12.450382,34.288437,-38.46755,,0.28665772,0.16380966,100,4.1126685,0.43775284,[-11.346  -5.639  -0.187  -4.815   2.699],152.0398,0.94142807,-41.89332745590871,1.0566914,-56.60593,100.0,13354.217128276825,9559674
1.1297121,-3.7193297e-07,-8.23522,31600,2.1999297,98.835434,-39.824978,,1.0247301,456.96,316,14.915574,32.08912,-40.130432,,0.29737753,0.21350162,100,4.10609,0.45229214,[-11.354  -5.639  -0.163  -4.812   2.693],191.56175,0.9633385,-37.599955094537755,1.1057146,-66.83214,100.0,13408.825912237167,9605370
1.0065318,1.7166138e-07,-6.651431,31700,1.1951561,98.8416,-38.09227,,0.9991497,460.01,317,10.683742,23.174408,-38.102875,,0.27212277,0.053912994,100,4.1036425,0.8099774,[-11.359  -5.645  -0.17   -4.764   2.687],112.88148,0.92291665,-36.43166355689721,1.0059941,-26.902245,100.0,13464.848178386688,9651371
1.0081446,-5.531311e-07,-7.0453477,31800,1.2208811,98.81459,-38.488724,,1.003516,456.95,318,12.401481,28.743519,-38.499157,,0.28161922,0.058007732,100,4.101092,0.7785555,[-11.36   -5.646  -0.169  -4.764   2.685],156.9457,0.91748,-42.362917962599575,1.0074413,-50.123444,100.0,13519.690203905106,9697066
1.0490909,-1.2016296e-06,-8.362249,31900,1.6723921,98.84288,-39.86796,,0.9885666,462.36,319,11.746084,25.043903,-39.95741,,0.27041894,0.14613792,100,4.0938697,0.5490888,[-11.36   -5.646  -0.169  -4.764   2.682],135.84175,0.94656336,-36.32195669591953,1.0453604,-35.699154,100.0,13574.64176273346,9743302
1.0656726,5.722046e-07,-8.641148,32000,1.7726345,98.863754,-40.153282,,1.0139773,479.36,320,11.32982,21.407017,-40.387714,,0.20531723,0.16803691,100,4.0956955,0.54377484,[-11.36   -5.646  -0.169  -4.765   2.675],137.0616,0.9860514,-32.653575192388736,1.0565937,-52.31385,100.0,13631.357131004333,9791238
