InitialReturnMax,MeanEntropy,TimeElapsed,J_sample_variance,Iteration,InitialReturnStd,ReturnStepMax,EmpiricalD2,EpLenMean,MinIW,TimestepsSoFar,InitialReturnMean,InitialBound,EntropyCoefficient,ReturnStepMaxmin,MaxIW,EpRewMean,MaxD2w0t,Bound,MeanD2w0t,EpisodesSoFar,MeanIW,StdD2w0t,EpThisIter,StdIW,ReturnMeanIW,InitialReturnMin,MinD2w0t,Weights
-0.02655853,0.5456546,9725.045742988586,283.93533,163,13.013104,100.0,1313.2823,394.17,9.321522e-05,4550213,-19.44398,-21.053535,,99.0,28.48077,-66.14447488523011,19895.383,-16.726103,117.11691,16300,0.70143455,584.63525,100,1.3820101,-13.895896,-61.35861,,[-1.032 -1.06  -0.31  -0.712 -0.872]
12.536706,0.54460454,9815.605566740036,1261.6156,164,15.777091,100.0,4370.773,354.17,5.1922148e-06,4585630,-21.288267,-22.885286,,99.0,72.573845,-65.62932762325312,131611.3,-16.97492,423.1383,16400,1.0503663,4233.022,100,3.164754,-13.268297,-66.41725,,[-1.028 -1.056 -0.321 -0.717 -0.873]
1.4574915,0.5476793,9912.811016321182,305.01572,165,15.498555,100.0,2821.9553,352.71,0.00024319274,4620901,-23.933008,-25.434017,,99.0,58.857933,-61.6837615161882,178891.86,-20.516914,219.63795,16500,0.9007862,3317.4846,100,2.382675,-17.524967,-67.76657,,[-1.018 -1.062 -0.335 -0.723 -0.874]
9.006935,0.54546887,10028.490411996841,424.2641,166,17.290545,100.0,1227.1427,366.2,0.00033320425,4657521,-20.668036,-22.082193,,99.0,10.103597,-58.114665538748376,73455.805,-18.30109,111.01097,16600,0.58350384,1348.6223,100,0.8708158,-15.843584,-66.277336,,[-1.019 -1.069 -0.352 -0.728 -0.871]
20.626225,0.54978997,10136.732052564621,663.2421,167,16.475697,100.0,190.58363,350.39,0.00035121164,4692560,-21.101093,-22.708405,,99.0,29.392126,-66.05219156810614,723.06213,-19.685423,32.988354,16700,0.77331156,70.850365,100,1.4911381,-17.200714,-64.37754,,[-1.023 -1.069 -0.338 -0.73  -0.873]
7.676149,0.54882807,10247.347693443298,3023.9163,168,16.93162,100.0,30303.012,366.48,1.5517492e-07,4729208,-19.816658,-20.989729,,99.0,135.58243,-48.20708467651406,1068480.6,-13.429857,2989.6716,16800,1.0673505,30628.34,100,5.1072435,-9.457028,-67.266785,,[-1.039 -1.084 -0.338 -0.75  -0.869]
7.8669033,0.5490039,10361.605714082718,249.467,169,14.968577,100.0,3.1453795,368.11,0.05870892,4766019,-20.942533,-22.31123,,99.0,18.814356,-56.246297297395046,5.221742,-21.50955,1.4535353,16900,1.0057051,1.1035384,100,0.9008055,-20.033031,-66.11507,,[-1.034 -1.082 -0.35  -0.736 -0.87 ]
-2.2030585,0.5452213,10478.45811009407,135.90399,170,14.49946,100.0,821.71313,377.11,8.323706e-05,4803730,-21.005754,-22.622133,,99.0,20.347122,-66.42487307779153,9876.422,-20.083385,108.74374,17000,0.6466705,416.11752,100,1.0979625,-17.184437,-62.5045,,[-1.036 -1.084 -0.346 -0.732 -0.87 ]
-2.9154992,0.55840695,10599.866911172867,292.26883,171,13.462692,100.0,128.6427,390.39,0.00060371356,4842769,-20.750006,-22.477116,,99.0,18.385529,-70.97539683591167,1742.7899,-18.573853,23.525764,17100,0.8532307,90.86859,100,1.4768223,-15.833186,-62.591354,,[-1.028 -1.088 -0.356 -0.725 -0.874]
7.9652057,0.5583532,10719.401003360748,291.77393,172,13.093591,100.0,382.305,392.74,0.00012652931,4882043,-19.591518,-21.040041,,99.0,50.774567,-59.52680348783088,9691.4375,-18.6469,47.77095,17200,0.9046642,338.32928,100,1.9809725,-16.368803,-61.01268,,[-1.012 -1.092 -0.34  -0.736 -0.861]
3.845492,0.5412739,10830.965126991272,237.40886,173,14.552363,100.0,49.63511,367.97,0.00028324345,4918840,-20.97693,-22.42802,,99.0,15.645,-59.63226979185655,283.29227,-20.631643,11.185407,17300,0.6163478,18.859877,100,0.8989581,-18.619038,-61.46276,,[-1.009 -1.085 -0.325 -0.739 -0.861]
14.724479,0.54535085,10963.048007965088,247.8958,174,12.949338,100.0,33.16915,412.28,0.0010788819,4960068,-18.787182,-20.226675,,99.0,16.827269,-59.155751391702076,253.1721,-18.686703,7.4545064,17400,0.8141995,15.670677,100,1.2193544,-16.91427,-65.018555,,[-1.013 -1.084 -0.335 -0.729 -0.878]
-2.1379042,0.5429697,11076.289537668228,174.31915,175,13.849063,100.0,316.87003,385.92,0.00029135772,4998660,-21.773748,-23.389791,,99.0,35.03561,-66.41115632636733,6322.7183,-20.603949,40.180286,17500,0.8147612,225.61551,100,1.8524175,-18.120655,-57.978313,,[-1.007 -1.086 -0.344 -0.728 -0.874]
8.79284,0.5407888,11192.970048189163,299.49863,176,13.809166,100.0,1548.309,389.2,7.5585913e-06,5037580,-20.19162,-21.652466,,99.0,39.19109,-60.033234125585786,20918.078,-18.704464,190.12866,17600,0.66351604,829.7113,100,1.5526516,-15.955873,-61.87947,,[-1.008 -1.082 -0.33  -0.729 -0.876]
11.156519,0.5285458,11306.730867862701,490.8718,177,16.082708,100.0,312.232,358.6,7.437813e-05,5073440,-21.391504,-22.869358,,99.0,74.8688,-60.732147306743116,1726.3513,-18.094862,42.299236,17700,0.7889175,98.526825,100,2.7715511,-15.856357,-64.64873,,[-1.021 -1.082 -0.322 -0.736 -0.878]
9.350934,0.5317948,11420.39088845253,204.4,178,16.926373,100.0,1597.2378,361.44,0.00015735868,5109584,-20.811623,-22.095165,,99.0,14.917445,-52.74682231430766,5796.5547,-16.85768,185.55489,17800,0.5312311,474.5049,100,0.9151752,-14.337695,-67.97981,,[-0.997 -1.094 -0.323 -0.753 -0.89 ]
21.895039,0.5349305,11530.234544754028,10499.527,179,18.146402,100.0,27699.17,362.76,1.0349179e-05,5145860,-18.69905,-19.541307,,99.0,491.6386,-34.612398850398364,1046522.06,-7.266268,2347.4204,17900,1.5415804,19669.04,100,15.111228,-2.364599,-67.46102,,[-0.984 -1.094 -0.329 -0.765 -0.887]
17.190166,0.5295222,11640.750939130783,400.94675,180,18.457495,100.0,6636.088,345.23,2.587839e-05,5180383,-20.911575,-21.956852,,99.0,10.5633745,-42.95557498399716,41679.63,-18.951412,658.8968,18000,0.5360229,2036.421,100,0.8359371,-15.984349,-63.299767,,[-0.986 -1.097 -0.31  -0.775 -0.884]
2.681789,0.5268591,11745.940051317215,265.66815,181,17.983221,100.0,1798.3799,323.21,2.0131461e-05,5212704,-23.17986,-24.434208,,99.0,32.603577,-51.54737932475092,50378.66,-19.513084,177.2063,18100,0.78272307,907.3038,100,1.8425963,-16.567247,-64.175804,,[-0.991 -1.105 -0.295 -0.773 -0.889]
10.69497,0.53669095,11866.600052118301,263.59363,182,14.181487,100.0,510.3186,390.86,7.873664e-07,5251790,-19.364758,-20.585928,,99.0,59.284725,-50.18378787461702,22863.068,-16.776537,67.09265,18200,0.7863061,514.54913,100,2.3756287,-14.529737,-65.23033,,[-0.983 -1.109 -0.282 -0.763 -0.892]
4.37898,0.53607243,11984.968665361404,272.1521,183,17.335848,100.0,2074.307,359.68,2.5000127e-06,5287758,-22.521093,-23.69123,,99.0,26.910492,-48.086635837597434,43390.12,-18.008194,223.84492,18300,0.5682463,947.93774,100,1.4714026,-15.323523,-66.045715,,[-0.969 -1.123 -0.267 -0.78  -0.882]
7.530654,0.53972435,12095.498575210571,319.2772,184,17.153027,100.0,1541.6288,367.04,3.4216255e-06,5324462,-18.380432,-19.238373,,99.0,38.5416,-35.25696679452717,7015.1562,-14.718103,197.26378,18400,0.7132575,502.5438,100,2.23305,-12.907855,-68.10039,,[-0.969 -1.12  -0.281 -0.787 -0.883]
6.594485,0.53791237,12208.167345523834,229.95378,185,15.393192,100.0,328.5534,363.2,0.00043715892,5360782,-20.242182,-21.585123,,99.0,90.342476,-55.187949212615315,2751.4014,-18.945879,51.94248,18500,1.0269549,138.85986,100,3.5474498,-16.501734,-62.78867,,[-0.954 -1.122 -0.27  -0.775 -0.879]
4.9217324,0.5195129,12328.070014715195,286.61877,186,13.329035,100.0,27.38813,388.59,0.0021489714,5399641,-21.937597,-23.378374,,99.0,136.19287,-59.20854664881956,82.73847,-20.37126,6.873991,18600,0.89583695,9.9526415,100,3.2086668,-18.640965,-56.607216,,[-0.955 -1.156 -0.261 -0.79  -0.881]
1.9473386,0.5100879,12446.85769534111,199.07655,187,15.03926,100.0,10.392814,385.39,0.0045889798,5438180,-21.48632,-22.670877,,99.0,15.824566,-48.67919168087643,16.923483,-21.568678,3.4380574,18700,0.88843596,3.5813468,100,1.1061232,-20.193373,-64.76969,,[-0.924 -1.149 -0.256 -0.792 -0.899]
4.977787,0.5125244,12574.038179159164,322.9181,188,14.730742,100.0,62.236332,400.7,0.0034345672,5478250,-20.15676,-21.429094,,99.0,43.997128,-52.2863821299082,685.48724,-19.975399,10.525558,18800,0.983938,40.877655,100,1.614402,-18.381617,-68.04843,,[-0.927 -1.146 -0.254 -0.782 -0.909]
8.044221,0.5124365,12703.91086769104,115.43228,189,13.59407,100.0,1764.4868,402.39,7.778227e-06,5518489,-20.57409,-22.089808,,99.0,16.907013,-62.28817281301478,29387.799,-17.253126,158.06589,18900,0.5625061,1014.0542,100,1.0172514,-14.583486,-61.883232,,[-0.923 -1.129 -0.242 -0.771 -0.906]
3.485249,0.5111678,12823.899943828583,146.09842,190,12.772432,100.0,317.55658,390.73,8.496019e-06,5557562,-20.05848,-21.348316,,99.0,66.38308,-53.00566987797918,6361.6455,-17.040535,38.387604,19000,0.88767654,218.51123,100,2.657779,-15.044727,-65.32925,,[-0.92  -1.128 -0.255 -0.773 -0.907]
7.8675146,0.50608397,12950.021217107773,216.39635,191,12.434822,100.0,12.218627,416.62,0.003342128,5599224,-18.72435,-20.03617,,99.0,10.706022,-53.90896389809135,34.98331,-18.37581,4.1772337,19100,0.8338506,4.0433707,100,0.8762442,-16.789024,-49.0172,,[-0.925 -1.129 -0.243 -0.772 -0.908]
8.872936,0.5032344,13083.109919071198,120.45928,192,11.7074795,100.0,355.80536,421.36,0.00025119074,5641360,-20.309824,-21.787294,,99.0,45.465363,-60.71644023875042,3888.017,-18.544626,54.67805,19200,0.71759814,182.93564,100,1.4396708,-16.272757,-63.333992,,[-0.932 -1.146 -0.238 -0.784 -0.913]
11.482373,0.49725294,13201.66791343689,326.30707,193,15.669458,100.0,2653.0276,374.01,0.00023853469,5678761,-19.150711,-20.204218,,99.0,63.270817,-43.29379755775269,130779.39,-16.233217,241.1708,19300,0.8665416,3525.684,100,1.8532425,-14.168348,-64.768654,,[-0.928 -1.126 -0.227 -0.782 -0.916]
5.6627116,0.50537515,13310.261097431183,490.63055,194,14.9297285,100.0,1330.7295,348.54,2.5465863e-05,5713615,-20.807411,-22.16018,,99.0,97.789764,-55.59175590895655,7132.9175,-18.389542,166.36884,19400,0.7570167,454.2647,100,2.33872,-15.838384,-59.31823,,[-0.93  -1.144 -0.243 -0.794 -0.922]
7.151565,0.5052014,13410.570646047592,801.3416,195,17.211021,100.0,421.9097,312.38,0.000359734,5744853,-24.90222,-26.262184,,99.0,52.36753,-55.8876324245283,10158.263,-22.120926,40.940987,19500,0.79658175,223.0438,100,2.0177515,-19.317291,-60.34065,,[-0.915 -1.136 -0.243 -0.803 -0.914]
13.092943,0.5015446,13511.800895690918,434.1036,196,20.630693,100.0,5189.7104,323.81,3.630029e-06,5777234,-23.69017,-24.708277,,99.0,38.53287,-41.838918203162706,18830.14,-20.637865,577.1632,19600,0.84299856,1728.9918,100,1.908438,-18.178127,-63.317394,,[-0.917 -1.136 -0.26  -0.806 -0.914]
12.97868,0.5022134,13625.635583639145,245.3694,197,17.173313,100.0,1287.6315,367.24,9.366076e-05,5813958,-20.966238,-22.026577,,99.0,166.42407,-43.57442758237657,4142.856,-19.139126,170.18448,19700,1.1460363,404.30615,100,6.371556,-17.158556,-64.61204,,[-0.917 -1.141 -0.261 -0.793 -0.917]
5.9462996,0.5012167,13742.287577152252,155.2881,198,12.60348,100.0,362.18118,409.86,5.259452e-07,5854944,-21.097244,-22.598421,,99.0,85.05741,-61.69075194351629,3012.8882,-19.073944,56.63925,19800,0.80813843,182.2827,100,2.522106,-16.713614,-57.631203,,[-0.911 -1.148 -0.261 -0.783 -0.917]
4.8921146,0.5257105,13855.00386762619,188.66513,199,13.87519,100.0,41.951225,368.78,0.0029991316,5891822,-20.983177,-22.238613,,99.0,17.200813,-51.592015535742384,153.06334,-19.006268,9.34749,19900,0.694902,15.447915,100,0.8202618,-17.334566,-57.364155,,[-0.915 -1.144 -0.252 -0.79  -0.918]
4.784942,0.51568776,13984.36186671257,301.8805,200,13.509782,100.0,401.38123,415.95,0.00027145536,5933417,-19.221489,-20.468805,,99.0,29.79693,-51.25827517330729,4359.105,-17.450373,53.79006,20000,0.6905958,190.60663,100,1.3386215,-15.5381365,-66.5208,,[-0.91  -1.129 -0.245 -0.772 -0.893]
10.285942,0.49617308,14113.334728479385,450.0929,201,12.6466675,100.0,3253.7832,396.84,5.063542e-08,5973101,-19.512762,-21.006733,,99.0,37.798157,-61.39457531426728,34306.938,-16.778816,390.24692,20100,0.7844808,1292.7858,100,2.0873525,-13.368173,-58.87174,,[-0.895 -1.129 -0.254 -0.773 -0.903]
11.972492,0.49877456,14226.36552119255,273.7688,202,16.60602,100.0,1632.4663,351.37,5.671507e-05,6008238,-21.448853,-22.604197,,99.0,14.329032,-47.47867685337031,38710.516,-17.273773,123.72478,20200,0.57234883,783.6151,100,0.89619714,-14.76868,-63.94719,,[-0.88  -1.131 -0.243 -0.789 -0.923]
10.103266,0.49112973,14332.925308942795,647.5869,203,17.74348,100.0,4332.391,358.29,3.5221283e-06,6044067,-18.432173,-19.305246,,99.0,58.072807,-35.87882817771383,14458.471,-16.650322,478.67825,20300,0.8809783,1324.4763,100,2.8164692,-14.491993,-62.96538,,[-0.876 -1.133 -0.256 -0.796 -0.92 ]
11.803908,0.48590192,14440.451932191849,784.36725,204,20.04295,100.0,2641.3406,349.15,6.8013636e-05,6078982,-19.747429,-20.59692,,99.0,232.35536,-34.90977677647742,210165.69,-13.453363,159.49197,20400,1.2818356,3438.6172,100,6.7804027,-10.951045,-66.31109,,[-0.875 -1.117 -0.264 -0.799 -0.928]
3.2847896,0.4820117,14538.839907884598,664.0335,205,18.745714,100.0,1103.3751,316.2,1.6294234e-05,6110602,-23.155813,-24.148724,,99.0,34.34074,-40.80364100054764,3306.9473,-21.54293,146.5363,20500,0.7000754,394.41245,100,1.2958243,-19.592386,-68.13414,,[-0.859 -1.097 -0.242 -0.788 -0.933]
6.9283376,0.48533577,14644.3753323555,241.8501,206,17.534185,100.0,1175.4092,336.98,4.74067e-05,6144300,-21.755186,-22.863825,,99.0,78.90395,-45.5594098932926,6845.1846,-17.578907,144.9324,20600,0.76525044,405.75153,100,3.1063914,-15.164242,-63.650597,,[-0.872 -1.108 -0.252 -0.781 -0.937]
13.055067,0.47281587,14751.929330587387,280.48495,207,16.392319,100.0,199.15773,327.49,0.0006067276,6177049,-22.391047,-23.814348,,99.0,15.026339,-58.490424527577126,1096.7278,-21.181261,32.325325,20700,0.7474608,77.021286,100,1.2400318,-18.890022,-64.30699,,[-0.873 -1.107 -0.24  -0.771 -0.934]
11.490844,0.46386188,14889.196975946426,865.84564,208,14.1918125,100.0,16970.307,389.96,1.05508025e-05,6216045,-21.391748,-22.699566,,99.0,53.870434,-53.74457554703613,385774.56,-17.373714,1285.8285,20800,0.7700062,12530.021,100,2.1804597,-13.966534,-60.69628,,[-0.864 -1.114 -0.233 -0.763 -0.946]
6.8092976,0.46506745,15037.459935188293,570.5305,209,14.218461,100.0,6337.496,409.98,1.00955285e-05,6257043,-18.800255,-19.825624,,99.0,33.322353,-42.137335909729806,153514.94,-16.512806,582.1557,20900,0.776676,5263.8125,100,1.589729,-14.32504,-62.1289,,[-0.867 -1.11  -0.248 -0.766 -0.955]
9.932675,0.46629214,15171.66314458847,481.95892,210,16.216354,100.0,1.857925,384.1,0.07905066,6295453,-19.990475,-21.1523,,99.0,6.83662,-47.74504162119628,2.3100615,-20.271849,1.0992252,21000,1.0314598,0.6622911,100,0.76769596,-19.064066,-61.603245,,[-0.864 -1.116 -0.233 -0.771 -0.954]
6.2159815,0.46433425,15308.323204040527,223.41548,211,14.362856,100.0,2113.5361,386.62,0.00013444667,6334115,-19.35211,-20.600784,,99.0,44.522247,-51.31413220398352,86169.195,-17.013945,184.0202,21100,0.633955,1936.2709,100,1.58863,-14.601391,-65.85842,,[-0.863 -1.121 -0.235 -0.778 -0.953]
7.0545554,0.46575087,15424.481666088104,502.63937,212,17.609137,100.0,1710.7555,339.73,9.4409486e-05,6368088,-22.274351,-23.591475,,99.0,78.182884,-54.127078555855306,43992.875,-18.835274,145.14125,21200,0.97064495,919.811,100,2.9785528,-15.588821,-65.60848,,[-0.858 -1.118 -0.247 -0.779 -0.955]
7.621458,0.46338323,15538.866528511047,1057.6444,213,16.453514,100.0,1234.3372,328.8,6.3583626e-05,6400968,-23.008368,-24.429071,,99.0,30.002556,-58.38367509804405,9345.753,-19.585327,150.06126,21300,0.7916681,478.41055,100,1.8474022,-16.72914,-61.908302,,[-0.855 -1.118 -0.262 -0.78  -0.953]
5.9867287,0.4641329,15657.40712428093,369.16672,214,19.675385,100.0,5.4863796,325.16,0.0061739106,6433484,-24.040073,-25.057947,,99.0,21.370602,-41.82936070349115,12.81939,-23.001863,2.1034265,21400,0.96127516,2.32775,100,1.214099,-21.839481,-68.61573,,[-0.85  -1.114 -0.27  -0.788 -0.956]
9.345363,0.46646708,15781.65066242218,407.3544,215,17.724617,100.0,1014.312,366.67,3.904246e-05,6470151,-19.258062,-20.147648,,99.0,65.30198,-36.557361626091414,21998.398,-15.806591,132.08916,21500,0.8599175,556.5702,100,2.0688305,-14.063091,-66.60145,,[-0.863 -1.114 -0.275 -0.781 -0.955]
8.187126,0.4604326,15893.59186887741,1261.9291,216,18.520983,100.0,469.42438,321.66,7.366982e-06,6502317,-21.309237,-22.42839,,99.0,16.747252,-45.991554300195624,5000.7993,-17.62396,62.497574,21600,0.6006475,172.0923,100,1.1587737,-15.234587,-66.84098,,[-0.87  -1.117 -0.264 -0.788 -0.953]
10.167882,0.4611805,16003.121053934097,471.98898,217,20.09547,100.0,717.9387,306.74,0.00010901726,6532991,-24.310469,-25.311916,,99.0,72.59918,-41.154334123627606,2544.9844,-18.996523,100.16665,21700,0.6985663,270.8039,100,2.0859332,-17.176619,-68.04768,,[-0.882 -1.109 -0.277 -0.793 -0.959]
8.11102,0.4490415,16128.87086391449,1055.8094,218,15.992305,100.0,8574.186,351.3,6.8653744e-06,6568121,-19.70805,-20.697527,,99.0,196.50171,-40.662407673957425,462696.44,-17.152275,435.67664,21800,1.2935553,6187.9507,100,7.263492,-14.309619,-62.920715,,[-0.888 -1.105 -0.274 -0.778 -0.958]
18.197985,0.45150352,16257.055516004562,439.19797,219,18.670408,100.0,5549.473,356.65,2.0754345e-05,6603786,-19.302382,-20.046396,,99.0,154.21815,-30.575161465647867,21166.531,-15.858774,601.55945,21900,0.7715337,1686.5295,100,3.6437588,-14.077018,-65.620804,,[-0.891 -1.114 -0.289 -0.792 -0.97 ]
13.545266,0.4469991,16384.613731861115,507.73618,220,16.772234,100.0,1796.273,344.9,9.939106e-06,6638276,-19.85157,-20.925531,,99.0,67.52573,-44.13438415429067,18574.607,-17.832436,181.80524,22000,0.77198076,600.48883,100,2.79728,-15.487444,-56.501453,,[-0.89  -1.112 -0.285 -0.777 -0.967]
12.014844,0.4456461,16502.202857732773,1964.612,221,20.22255,100.0,14382.418,336.56,7.5168264e-06,6671932,-20.785002,-21.677935,,99.0,110.75951,-36.694895207325395,171621.9,-13.537573,1097.647,22100,0.92897123,4586.2246,100,3.5948348,-10.682394,-66.147804,,[-0.877 -1.107 -0.295 -0.778 -0.972]
12.159536,0.4389862,16619.164198875427,111763.98,222,17.94593,100.0,1206495.5,329.6,9.462974e-08,6704892,-21.728323,-22.727013,,99.0,1061.3081,-41.0410136625695,8527607.0,6.3541765,78068.664,22200,3.3673244,379023.12,100,37.249516,16.840971,-62.628548,,[-0.862 -1.12  -0.306 -0.791 -0.973]
16.24198,0.43799284,16740.267773151398,268.3309,223,20.025902,100.0,2788.0579,340.8,5.8352925e-06,6738972,-22.264612,-23.020746,,99.0,41.179214,-31.073223193461025,27114.133,-15.462667,329.1144,22300,0.60218513,1009.3782,100,1.5734898,-13.437501,-65.38221,,[-0.895 -1.142 -0.304 -0.81  -0.98 ]
16.058771,0.43619305,16861.48280763626,457.59613,224,18.858843,100.0,892.0016,334.83,1.6543572e-05,6772455,-22.744068,-23.664566,,99.0,120.85828,-37.827756478670956,3196.3723,-21.211933,121.56132,22400,1.1284616,305.5078,100,4.101799,-19.50296,-57.230137,,[-0.898 -1.141 -0.287 -0.808 -0.981]
8.096515,0.433575,16992.171140909195,678.52295,225,15.921584,100.0,3136.884,367.84,1.3193938e-05,6809239,-18.246004,-19.101395,,99.0,695.7813,-35.15221323487343,78175.1,-13.417718,328.6718,22500,2.321849,2024.4114,100,17.88627,-11.326179,-61.516747,,[-0.905 -1.154 -0.296 -0.803 -0.983]
7.9551845,0.42942446,17107.791031599045,615.46844,226,19.741781,100.0,4358.26,329.77,1.2889309e-05,6842216,-22.87187,-23.901766,,99.0,64.950165,-42.32351975178481,132668.2,-19.15669,335.2646,22600,0.8105114,2203.261,100,2.202722,-16.371479,-66.81017,,[-0.909 -1.141 -0.282 -0.803 -0.985]
6.577385,0.41918382,17221.912598133087,569.9261,227,21.049568,100.0,259.4666,317.72,2.3020886e-05,6873988,-25.401838,-26.332308,,99.0,263.85757,-38.2374512877027,1364.389,-20.036465,43.93652,22700,1.2163358,103.096954,100,6.8409643,-18.456432,-68.168076,,[-0.901 -1.141 -0.296 -0.807 -0.99 ]
11.059902,0.4138969,17346.86926317215,722.48895,228,19.830265,100.0,9572.769,349.12,1.4966233e-06,6908900,-20.305536,-21.214638,,99.0,697.27954,-37.35938286780103,58803.547,-17.139194,962.1589,22800,1.7356421,3154.2622,100,16.198053,-14.556215,-66.212105,,[-0.904 -1.145 -0.307 -0.799 -1.   ]
11.362263,0.4138969,17488.180952072144,197.89217,229,13.996901,100.0,1.0,389.3,1.0,6947830,-16.889397,-17.806993,,99.0,1.0,-37.7084984167825,1.0,-17.806993,0.7786,22900,1.0,0.41518548,100,,-16.889397,-59.565624,,[-0.91  -1.16  -0.3   -0.797 -1.005]
7.5060678,0.41487175,17610.613459825516,336.25818,230,17.497353,100.0,213.01314,357.68,2.6288923e-05,6983598,-20.559715,-21.68696,,99.0,54.522587,-46.32399522185246,2344.7117,-18.6499,35.2047,23000,0.9170395,111.28125,100,2.0771701,-16.93163,-69.58528,,[-0.91  -1.16  -0.3   -0.797 -1.005]
6.7828403,0.41225687,17751.39054083824,756.5494,231,12.904996,100.0,29369.455,410.79,2.4225582e-07,7024677,-18.3147,-19.280203,,99.0,485.31967,-39.67725305444794,437372.12,-13.461656,2453.1892,23100,1.2908947,18417.754,100,10.185335,-10.750623,-60.063248,,[-0.905 -1.165 -0.308 -0.792 -1.004]
4.109252,0.41154784,17888.52518439293,288.95844,232,16.662212,100.0,6340.04,390.28,5.570553e-05,7063705,-18.675962,-19.478464,,99.0,96.50965,-32.97866363691769,266968.62,-15.2188835,532.1216,23200,0.9371236,6464.163,100,3.3175583,-13.437585,-63.80875,,[-0.912 -1.158 -0.299 -0.799 -1.007]
10.622821,0.41104156,18010.644838809967,223.36429,233,17.05994,100.0,1850.4717,367.05,3.2250327e-06,7100410,-19.580761,-20.704884,,99.0,134.01913,-46.19563138719321,56935.027,-15.954988,180.47871,23300,1.1585503,1488.2177,100,4.3403735,-13.764435,-65.491104,,[-0.914 -1.16  -0.285 -0.8   -1.007]
12.015695,0.4108704,18152.54497528076,182.4391,234,14.778413,100.0,843.0679,391.74,0.0001577716,7139584,-19.21199,-20.31755,,99.0,21.33731,-45.43286825834165,10610.283,-17.486616,101.14599,23400,0.6106196,474.9485,100,1.2254372,-15.499529,-66.00899,,[-0.918 -1.163 -0.274 -0.796 -1.008]
3.6264365,0.4106491,18298.14380788803,260.01297,235,12.736962,100.0,3132.9539,414.63,8.355096e-07,7181047,-19.631266,-21.0144,,99.0,33.984375,-56.839751904060094,9266.994,-16.06212,371.21423,23500,0.64925224,857.4375,100,1.4911804,-13.153988,-65.62539,,[-0.922 -1.17  -0.265 -0.793 -1.008]
2.1823905,0.42326316,18441.7380695343,12483.185,236,13.1239195,100.0,665958.3,407.55,1.6762456e-06,7221802,-17.344269,-18.174978,,99.0,16005.687,-34.13795607556911,29358122.0,-9.027278,51622.117,23600,10.300799,852997.44,100,247.05981,-2.7959764,-58.727325,,[-0.921 -1.168 -0.267 -0.806 -1.008]
6.989198,0.42570606,18580.775443792343,384.02103,237,14.127527,100.0,3934.0654,407.12,1.6331081e-06,7262514,-19.010754,-20.22829,,99.0,126.206535,-50.034496318077345,11705.834,-16.91976,449.94632,23700,0.9151247,1102.3901,100,3.4480567,-14.257319,-59.835373,,[-0.917 -1.176 -0.279 -0.798 -0.996]
10.137962,0.42440477,18717.280889987946,162.30919,238,14.037679,100.0,350.11255,382.66,0.00018625565,7300780,-17.471601,-18.487606,,99.0,25.821337,-41.752520626413805,990.7406,-15.546444,54.385006,23800,0.6908533,112.55345,100,1.4489075,-13.950524,-62.498703,,[-0.914 -1.167 -0.283 -0.806 -0.993]
11.057552,0.43579212,18858.790680408478,670.8256,239,14.076997,100.0,2203.5635,402.18,4.7952135e-06,7340998,-19.909842,-21.180391,,99.0,19.651754,-52.21305787355248,6756.8022,-17.766537,266.9306,23900,0.62731594,630.0101,100,1.2968911,-15.243169,-67.09085,,[-0.913 -1.173 -0.283 -0.797 -0.995]
5.1191216,0.4340075,18987.665755987167,346.36664,240,14.692546,100.0,2264.452,372.77,3.5763044e-06,7378275,-19.356276,-20.413132,,99.0,41.20878,-43.43138155888873,31536.986,-15.55052,263.6787,24000,0.75245315,874.2585,100,2.18509,-13.224459,-60.67546,,[-0.906 -1.171 -0.285 -0.809 -0.983]
16.692295,0.42089847,19115.880061626434,634.20966,241,18.837564,100.0,16778.383,361.3,1.08127665e-07,7414405,-18.075563,-18.907492,,99.0,168.57275,-34.18804792268353,177134.97,-12.581002,1414.6035,24100,1.0177706,4755.8096,100,5.687698,-10.198324,-65.05816,,[-0.908 -1.162 -0.294 -0.815 -0.985]
2.7460601,0.41960028,19228.61070895195,984.38525,242,21.762331,100.0,368.44263,308.61,0.00035695254,7445266,-25.482517,-26.458797,,99.0,27.310526,-40.12004148169655,11315.115,-20.844927,37.624733,24200,0.784017,201.3018,100,1.8082502,-18.484043,-67.15787,,[-0.896 -1.17  -0.301 -0.832 -0.998]
11.340431,0.41062027,19362.259130954742,546.8522,243,19.653149,100.0,11794.545,375.81,8.6199043e-07,7482847,-18.026003,-18.457281,,99.0,228.60027,-17.723363436357776,37212.137,-10.932647,1224.0387,24300,1.1530232,3344.0403,100,7.2286572,-9.478978,-64.59341,,[-0.89  -1.165 -0.283 -0.828 -0.999]
8.324246,0.41488567,19477.918003559113,283.0786,244,22.592154,100.0,8801.291,328.79,2.8246453e-05,7515726,-23.481983,-24.347916,,99.0,29.733204,-35.585397711780935,454998.1,-17.467587,632.98096,24400,0.72895837,5856.302,100,1.9094017,-14.944974,-67.006454,,[-0.883 -1.166 -0.299 -0.828 -1.008]
