ReturnStepMax,MeanD2w0t,InitialReturnMean,ReturnMeanIW,MinIW,InitialReturnMin,StdD2w0t,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnStd,Weights,Bound,EmpiricalD2,InitialReturnMax,InitialBound,MinD2w0t,MeanIW,MeanEntropy,EpLenMean,EpThisIter,Iteration,EpRewMean,EpisodesSoFar,ReturnStepMaxmin,StdIW,EntropyCoefficient,TimeElapsed,MaxD2w0t
100.0,0.04251874,-4.348755e-06,715.37115,0.072043285,-4.809578,0.24372578,8.913524,372105.62,597667,2.5399873,[ 0.91   0.505  0.202 -0.202 -0.948],450.77417,1.9815764,8.514008,345.8324,,1.2827278,0.46340024,16.19,100,243,-108.01590067199355,24300,86.08061,1.2037139,,2415.8234720230103,3.5446126
100.0,0.03842394,-2.4414062e-06,684.32605,0.09348959,-4.204674,0.22496684,9.099438,338732.1,599226,2.4520583,[ 0.933  0.513  0.204 -0.214 -0.956],442.14902,1.9058304,8.906052,385.6371,,1.169302,0.46994948,15.59,100,244,-107.43160157445845,24400,85.57321,1.1055298,,2425.0934722423553,4.9048176
100.0,0.033711933,2.7465821e-06,613.3309,0.37317798,-4.0389023,0.18721734,2.4149785,40505.97,600800,3.011315,[ 0.946  0.53   0.215 -0.201 -0.949],387.9418,1.1354258,11.714989,370.44485,,1.0489448,0.4748364,15.74,100,245,-107.55461592029462,24500,85.69448,0.36767992,,2433.346604824066,1.3857682
100.0,0.06631417,-3.5858154e-06,910.51074,0.052590713,-3.6064453,0.76083934,74.44162,13948185.0,602360,2.5796208,[ 0.938  0.53   0.203 -0.203 -0.944],530.19495,6.540268,9.105904,377.12598,,1.6141046,0.48435855,15.6,100,246,-107.12958944632993,24600,85.60159,7.25919,,2441.4252095222473,56.750275
100.0,0.03297512,8.468628e-06,604.178,0.42961013,-4.5127106,0.18173975,2.1564307,20509.428,603956,2.8991852,[ 0.916  0.509  0.223 -0.223 -0.935],369.72382,1.0691686,8.462631,350.8573,,1.0497191,0.48828003,15.96,100,247,-107.70657998050714,24700,85.87138,0.27072787,,2451.1405823230743,1.3147523
100.0,0.03633097,-7.93457e-06,621.5049,0.20348567,-4.120331,0.20183201,4.2462797,88707.51,605556,2.6092262,[ 0.896  0.523  0.227 -0.216 -0.931],383.46356,1.266136,7.9996033,357.79993,,1.0857729,0.4817566,16.0,100,248,-107.76493964655948,24800,85.917305,0.5507771,,2459.308892726898,1.7065122
100.0,0.042956717,-3.8146973e-06,723.02374,0.06348732,-3.313675,0.25813508,9.783325,538695.8,607106,2.2844653,[ 0.899  0.527  0.233 -0.226 -0.937],448.8457,2.7606127,6.8465805,381.32382,,1.2308179,0.502606,15.5,100,249,-107.66016364738248,24900,85.486534,1.3695791,,2467.0191671848297,5.067298
100.0,0.032434598,-5.7983398e-06,642.39624,0.2105844,-3.6046448,0.1842424,2.6617393,64350.195,608619,2.0460386,[ 0.948  0.534  0.23  -0.23  -0.916],426.02283,1.2113,5.891716,405.91565,,1.055,0.50642633,15.13,100,250,-107.40501231231286,25000,85.15112,0.45271865,,2476.629405975342,1.4583082
100.0,0.05654447,7.6293945e-06,865.3019,0.039499577,-4.7891693,0.37722322,12.232315,1147885.9,610173,2.8207538,[ 0.944  0.547  0.235 -0.225 -0.912],528.0694,2.5986764,10.038422,377.5441,,1.4962702,0.48541844,15.54,100,251,-107.28897440130892,25100,85.55174,1.9512063,,2484.1166682243347,8.623941
100.0,0.03217876,7.3242186e-06,611.9287,0.5175628,-3.7429962,0.17983165,1.9187504,19136.174,611726,2.4131656,[ 0.96   0.545  0.239 -0.192 -0.933],401.4245,1.072595,6.359543,389.15198,,1.0325176,0.4664884,15.53,100,252,-107.59809699017391,25200,85.49494,0.24979183,,2494.661687374115,1.163481
100.0,0.036336083,2.2888185e-06,672.09607,0.18967627,-3.646492,0.20520519,6.0731,246562.53,613292,2.7891755,[ 0.969  0.547  0.24  -0.183 -0.952],416.66544,1.5865502,11.7120285,359.29883,,1.1516484,0.45749766,15.66,100,253,-107.41947456990171,25300,85.70817,0.9215999,,2502.580978155136,2.2245195
100.0,0.043527327,1.6098022e-05,671.58655,0.071705155,-4.7716827,0.24890697,6.340275,283288.22,614873,2.9234293,[ 0.922  0.55   0.239 -0.174 -0.961],414.57465,1.7456234,10.076431,371.87296,,1.1642072,0.475603,15.81,100,254,-107.21756160458513,25400,85.792465,0.9705295,,2512.9632375240326,2.743098
100.0,0.04102573,4.5776366e-07,714.9491,0.08605991,-3.4167023,0.2586284,17.637344,1039392.06,616416,2.3467145,[ 0.924  0.541  0.221 -0.172 -0.943],431.1372,2.3037271,10.053917,385.3912,,1.2105504,0.4739403,15.43,100,255,-107.83638975443856,25500,85.40841,1.8792143,,2521.8492743968964,5.851333
100.0,0.03793427,-3.2806397e-06,669.4859,0.09660636,-4.275589,0.2238455,12.278677,193887.95,617984,2.517544,[ 0.954  0.552  0.209 -0.172 -0.945],425.99762,1.4704813,7.743347,373.86874,,1.1440046,0.47338858,15.68,100,256,-107.71416890740285,25600,85.62248,0.7967931,,2530.532614707947,4.441777
100.0,0.03297528,4.653931e-06,601.95953,0.35824603,-4.411911,0.18241441,2.5198574,25461.76,619569,2.3497286,[ 0.965  0.551  0.194 -0.186 -0.946],383.505,1.0805986,5.345642,367.11914,,1.0421008,0.45540595,15.85,100,257,-107.23135125420606,25700,85.885704,0.2970756,,2539.0205359458923,1.2625096
100.0,0.049382433,-7.2479247e-06,679.21014,0.014463358,-4.0515747,0.33302662,21.323296,1146670.1,621208,3.0747557,[ 0.953  0.551  0.191 -0.194 -0.964],388.52325,2.644143,8.664314,340.9032,,1.2393842,0.4485034,16.39,100,258,-108.06585773425262,25800,86.173935,2.1805136,,2547.8099410533905,11.482493
100.0,0.037083127,-1.4266968e-05,679.7447,0.103521615,-3.5895157,0.21395072,5.0856094,222432.25,622759,2.4478412,[ 0.974  0.56   0.178 -0.207 -0.97 ],430.86258,1.5815631,11.051849,383.8559,,1.1534717,0.44726667,15.51,100,259,-107.64192995681069,25900,85.47632,0.8634849,,2556.2454042434692,3.8076358
100.0,0.03783105,2.0599366e-06,696.69006,0.1163477,-3.52462,0.21809584,7.265135,355416.56,624315,2.1295946,[ 0.989  0.538  0.17  -0.23  -0.972],434.2067,1.9729538,6.337677,370.69794,,1.1867191,0.45587638,15.56,100,260,-107.75254253204159,26000,85.531624,1.1184305,,2564.4769434928894,3.0763686
100.0,0.033331633,-9.613037e-06,595.3786,0.4642113,-3.8474426,0.1830866,2.0071292,23480.752,625922,2.8588142,[ 0.964  0.524  0.171 -0.236 -0.963],361.7773,1.091112,11.553871,346.6327,,1.0389477,0.44076023,16.07,100,261,-107.75666075793185,26100,85.93444,0.29601023,,2574.2312350273132,1.3001751
100.0,0.03543799,-5.9509275e-06,614.3481,0.23428863,-3.8828888,0.19629389,3.3896809,78480.01,627520,2.8631208,[ 0.953  0.522  0.166 -0.242 -0.978],397.4312,1.301161,10.079811,374.72336,,1.0710692,0.4474414,15.98,100,262,-107.81931655950355,26200,85.88339,0.52813655,,2582.6963498592377,1.6308007
100.0,0.036201544,-7.3242186e-06,649.49805,0.25900877,-4.303566,0.2060178,6.081619,155354.02,629064,2.5887573,[ 0.957  0.509  0.168 -0.239 -0.972],399.7337,1.3189319,8.470642,375.01282,,1.08895,0.4585015,15.44,100,263,-107.58662838013852,26300,85.409325,0.70511913,,2589.9461448192596,2.056783
100.0,0.031775326,-4.8828124e-06,593.8338,0.72028065,-3.9770432,0.17607792,1.3219244,3342.939,630641,2.2560675,[ 0.952  0.516  0.179 -0.245 -0.96 ],352.17886,1.0163157,9.237083,345.72382,,1.0136994,0.4595393,15.77,100,264,-107.94947160729616,26400,85.69949,0.1059608,,2598.6689653396606,1.048007
100.0,0.050381612,1.9836425e-06,789.42,0.047532827,-3.837654,0.3523521,22.946175,2059999.4,632200,2.8858037,[ 0.962  0.508  0.181 -0.25  -0.959],450.28305,3.1259108,12.238098,365.22833,,1.3706642,0.46793213,15.59,100,265,-107.47745954113155,26500,85.58319,2.7246814,,2605.291154384613,10.428732
100.0,0.055097617,-1.6021728e-06,809.73694,0.054693136,-3.8502502,0.3759375,16.965519,1502467.1,633739,2.7798007,[ 0.976  0.522  0.169 -0.258 -0.951],443.02164,3.519326,14.636421,338.40536,,1.3749677,0.45540485,15.39,100,266,-107.0976253565754,26600,85.44681,2.2435207,,2614.5364701747894,8.711555
100.0,0.03822357,,660.1453,0.087703265,-3.714592,0.22318435,6.0202737,166990.77,635311,2.399411,[ 0.965  0.503  0.159 -0.251 -0.964],412.04156,1.50873,8.896553,366.11414,,1.1331184,0.44271192,15.72,100,267,-107.6694687781995,26700,85.67406,0.7457552,,2624.2551832199097,3.907764
100.0,0.045517225,-1.5258789e-07,699.6567,0.04442766,-4.1073,0.27868396,8.331164,509932.78,636882,2.996362,[ 0.97   0.507  0.149 -0.264 -0.976],431.02893,2.3313673,10.021622,374.41547,,1.2156409,0.43554118,15.71,100,268,-107.4887687735557,26800,85.68313,1.341817,,2633.143336057663,5.0974026
100.0,0.06568283,-4.7302246e-06,839.2179,0.013608639,-3.8398743,0.60141164,50.75962,6479958.5,638457,2.6628134,[ 0.975  0.525  0.158 -0.27  -0.983],493.7327,3.8096652,7.4706955,372.1646,,1.4604297,0.44832614,15.75,100,269,-107.38719269190625,26900,85.74605,4.62614,,2640.9900801181793,23.66755
100.0,0.045704186,-3.5858154e-06,739.34766,0.038690772,-4.0734863,0.28478765,14.440418,588483.75,639985,2.2110176,[ 0.94   0.545  0.139 -0.275 -0.971],478.9295,2.2142398,10.0611725,399.6383,,1.2415081,0.44067815,15.28,100,270,-107.49512861594096,27000,85.305725,1.4017829,,2651.6169419288635,5.827338
100.0,0.03208495,1.15966795e-05,637.7465,0.27588543,-4.179039,0.18063767,1.8957217,30917.998,641518,2.2956364,[ 0.937  0.551  0.116 -0.278 -0.978],404.78467,1.0915477,9.301224,375.56714,,1.0635666,0.41789132,15.33,100,271,-107.28959135588386,27100,85.37202,0.3137968,,2659.7734003067017,1.2969702
100.0,0.03681437,-5.722046e-06,674.00256,0.11330136,-4.0354233,0.21734789,6.569572,292567.1,642999,2.131647,[ 0.962  0.544  0.112 -0.274 -1.001],442.7426,1.7045637,5.279213,421.42422,,1.0938567,0.4145323,14.81,100,272,-106.91560999317973,27200,84.93045,0.95842344,,2668.9245541095734,2.6624205
100.0,0.03472608,6.8664554e-07,693.7158,0.17821358,-3.3759003,0.20087741,4.437151,182630.05,644496,2.1636891,[ 0.947  0.535  0.107 -0.268 -1.004],454.68945,1.5917976,8.283478,404.64172,,1.139425,0.40966827,14.97,100,273,-107.01516028611475,27300,85.09509,0.7709483,,2677.7071924209595,2.1542633
100.0,0.033548076,-1.0147095e-05,622.61005,0.24428242,-3.8646088,0.18810266,2.6294303,59375.254,646049,2.6646385,[ 0.949  0.553  0.104 -0.262 -1.009],406.83585,1.2140932,9.712021,389.08508,,1.0499,0.41086897,15.53,100,274,-107.58685075169997,27400,85.49057,0.4455473,,2687.321259498596,1.6349839
