MeanD2w0t,TimeElapsed,StdD2w0t,ReturnStepMaxmin,EntropyCoefficient,StdIW,MinD2w0t,MaxIW,EpLenMean,Weights,InitialReturnMean,J_sample_variance,InitialReturnStd,InitialBound,MeanIW,InitialReturnMin,ReturnStepMax,EpRewMean,InitialReturnMax,EpisodesSoFar,MaxD2w0t,Bound,MinIW,MeanEntropy,Iteration,TimestepsSoFar,EpThisIter,ReturnMeanIW,EmpiricalD2
0.060265344,2970.2649524211884,0.38365066,86.00565,,1.8196337,,10.782381,16.19,[ 1.275  0.041 -0.539 -0.241 -1.381],2.670288e-06,892538.2,3.0986812,502.2687,1.2526524,-3.9696655,100.0,-108.08242077187516,10.450073,23500,6.8502455,594.20325,0.012843603,0.03231071,235,428409,100,703.0594,4.6715236
3.101168,2983.0089254379272,52.690094,86.68693,,45.98342,,470.31754,17.08,[ 1.29   0.048 -0.549 -0.239 -1.387],-2.2125244e-06,438321280.0,3.3546543,466.0173,5.1713896,-4.661339,100.0,-108.35474003549325,10.82341,23600,2835.1636,1388.5558,0.000104073115,0.027281998,236,430117,100,2449.4314,792.73834
0.03866539,2998.2589848041534,0.2063255,86.747444,,0.54597485,,3.7442324,17.2,[ 1.304  0.072 -0.561 -0.243 -1.392],-3.1280517e-06,68556.51,3.2247953,462.0553,1.0552145,-4.802353,100.0,-108.27797487809487,12.383461,23700,1.5383816,482.43088,0.13141023,0.02779923,237,431837,100,559.17566,1.385405
0.4541361,3008.0989382267,5.639553,86.88733,,8.542365,,156.92268,17.36,[ 1.308  0.077 -0.564 -0.244 -1.391],3.8146973e-07,18223142.0,3.344151,454.02908,2.3410535,-5.97892,100.0,-108.07294578815169,10.210472,23800,275.65448,882.1649,0.00038173923,0.033724096,238,433573,100,1191.1945,49.025894
1.2768596,3020.074105501175,19.29547,86.7944,,20.089918,,403.353,17.2,[ 1.305  0.091 -0.57  -0.26  -1.385],6.866455e-06,94141736.0,3.846681,462.20544,3.329137,-4.282837,100.0,-108.30816708488679,12.54641,23900,846.79443,1098.9503,0.00044701336,0.036415916,239,435293,100,1668.0876,313.0781
6.438478,3033.491105556488,236.793,86.50664,,73.13398,,747.92053,16.84,[ 1.329  0.107 -0.583 -0.264 -1.383],-1.4495849e-06,1156618500.0,2.7570572,477.5553,7.648969,-4.3751373,100.0,-108.4681940478452,9.241951,24000,33708.574,2374.5776,0.00018591917,0.030334624,240,436977,100,3687.0178,2341.7703
0.0629146,3046.4507100582123,0.4114196,86.51385,,2.3479795,,14.278349,16.85,[ 1.272  0.077 -0.59  -0.259 -1.389],-4.9591063e-06,1295750.6,3.2413883,472.015,1.2983934,-4.3247757,100.0,-108.4044323889518,12.781578,24100,7.8771753,577.1832,0.022451686,0.026641663,241,438662,100,691.3142,5.5111265
0.039951004,3059.7201011180878,0.23311748,86.07323,,1.1358657,,9.206472,16.18,[ 1.24   0.069 -0.588 -0.256 -1.392],-4.8065185e-06,333585.47,3.1639755,500.0478,1.108756,-4.068489,100.0,-107.4258546464665,11.6429825,24200,6.995605,535.0391,0.04397504,0.024752174,242,440280,100,622.498,1.9885988
0.1399245,3072.3012504577637,1.4086673,86.554436,,6.664143,,63.201073,16.82,[ 1.246  0.078 -0.592 -0.245 -1.394],3.1280517e-06,10773048.0,3.3470776,476.91357,1.8309903,-4.8081665,100.0,-107.71087273822859,11.087311,24300,78.49203,748.14764,0.0048304615,0.019851683,243,441962,100,954.5841,17.666557
0.047247313,3085.446130514145,0.26907906,86.41417,,1.4074459,,8.985277,16.65,[ 1.234  0.073 -0.573 -0.254 -1.399],1.4495849e-06,467509.56,3.352437,481.41562,1.1472226,-4.120697,100.0,-107.9711563155692,11.872269,24400,4.2007647,529.71875,0.060252238,0.012144691,244,443627,100,618.2982,2.3269804
0.03443649,3097.4418184757233,0.18609904,86.36053,,0.30819097,,2.941026,16.6,[ 1.216  0.078 -0.559 -0.257 -1.407],-6.6375733e-06,24429.482,3.0275056,485.71173,1.0252602,-3.953415,100.0,-108.13922009715985,13.119873,24500,1.6554228,495.96204,0.4152407,0.012522688,245,445287,100,568.25385,1.107059
0.114526875,3107.256082057953,0.86245304,86.20448,,3.7336504,,49.87354,16.49,[ 1.209  0.077 -0.558 -0.263 -1.406],6.6375733e-06,3608209.8,3.1112435,493.62683,1.5405294,-4.2408905,100.0,-108.37522595171366,12.618568,24600,36.49369,658.65466,0.0060703233,-0.003958499,246,446936,100,844.2056,8.666997
0.034166083,3119.1509368419647,0.18600415,86.19631,,0.2706675,,2.097357,16.35,[ 1.211  0.077 -0.535 -0.263 -1.423],2.3651123e-06,21778.533,3.2322273,494.11603,1.016243,-4.5755844,100.0,-107.89623216853077,12.418663,24700,1.2749834,499.71747,0.42681664,-0.0027948557,247,448571,100,571.01416,1.0517975
0.037750695,3131.0593962669373,0.206479,86.32349,,0.5022597,,3.7775884,16.56,[ 1.213  0.084 -0.527 -0.264 -1.422],7.3242186e-06,66442.78,2.9183238,489.0501,1.0607014,-4.143097,100.0,-108.00544638792678,10.59639,24800,1.7823951,513.2888,0.22438528,-0.008429935,248,450227,100,586.81274,1.2513993
0.17671174,3140.654308319092,1.7626784,86.20518,,9.147071,,88.7064,16.38,[ 1.209  0.087 -0.526 -0.273 -1.427],-6.408691e-06,20504362.0,3.2647266,495.34338,1.9412776,-3.9292374,100.0,-108.04059544316137,12.582909,24900,97.72903,774.79333,0.002077947,-0.015080801,249,451865,100,1022.51105,27.754131
0.034165874,3154.223402738571,0.1862497,86.10576,,0.32542267,,2.9607384,16.33,[ 1.195  0.073 -0.514 -0.277 -1.434],2.3651123e-06,28004.887,3.2353566,493.0753,1.0394564,-4.7284317,100.0,-108.24685873837038,12.720001,25000,1.655342,507.2069,0.43580556,-0.0070877043,250,453498,100,584.43744,1.0996076
0.038083505,3166.249757051468,0.20442224,86.71256,,0.6875182,,9.455885,17.13,[ 1.192  0.073 -0.511 -0.283 -1.426],-5.264282e-06,94523.49,3.6312072,460.60672,1.0679775,-5.198639,100.0,-108.40820127834616,15.529823,25100,3.3389978,475.86584,0.31787804,-0.0118461,251,455211,100,565.1074,1.1999431
0.043034434,3176.7961444854736,0.24945736,85.75306,,1.1223122,,7.8153176,15.87,[ 1.192  0.076 -0.506 -0.293 -1.431],-3.0517579e-06,350531.47,2.413555,509.79108,1.1081125,-3.6266174,100.0,-108.23743046836405,9.278801,25200,2.7665043,552.91205,0.030258145,-0.012440992,252,456798,100,642.9369,2.4051623
0.523673,3189.152503490448,7.9363503,86.43481,,23.274954,,233.49536,16.69,[ 1.177  0.07  -0.501 -0.293 -1.431],2.4414062e-06,134416320.0,3.1577587,479.40353,3.404925,-4.3215027,100.0,-108.29253763164311,12.391006,25300,664.98846,1245.1431,0.001150301,-0.0152294785,253,458467,100,1754.994,126.4509
0.12615752,3201.482383966446,1.0282456,86.520294,,3.573041,,34.961746,16.81,[ 1.206  0.083 -0.514 -0.288 -1.434],-8.392334e-07,3325186.0,3.1012275,481.69208,1.459765,-4.2261353,100.0,-108.0618523484436,10.851669,25400,26.465069,611.67975,0.0074223806,-0.021590387,254,460148,100,781.0114,7.090311
0.21646236,3212.1628930568695,2.6154513,86.23414,,9.000894,,89.35925,16.37,[ 1.211  0.074 -0.529 -0.305 -1.441],1.1749267e-05,18241358.0,2.8283775,498.16022,1.8357881,-5.4928207,100.0,-107.81299691559637,9.875458,25500,170.45341,768.6709,0.0075054946,-0.015563945,255,461785,100,962.6536,33.218338
0.044354554,3224.414148569107,0.24318609,86.79489,,0.9806449,,7.1260743,17.24,[ 1.237  0.091 -0.528 -0.316 -1.435],3.8146973e-06,214194.22,3.9893787,460.71912,1.0947827,-4.6394196,100.0,-108.29977706288697,11.840958,25600,2.980317,486.75156,0.09960149,-0.010512847,256,463509,100,575.24384,1.8916782
0.13985875,3234.3463010787964,1.3069487,86.18228,,4.5510597,,47.68657,16.36,[ 1.243  0.077 -0.527 -0.316 -1.429],-9.613037e-06,5456322.5,3.1824331,489.0691,1.5962441,-4.5896378,100.0,-107.82924391899289,11.753349,25700,38.187847,665.60596,0.022995437,-0.015701603,257,465145,100,869.83844,10.654235
0.10302866,3247.0468394756317,0.80177265,87.00731,,2.7273543,,37.013187,17.61,[ 1.247  0.07  -0.519 -0.303 -1.435],1.7547608e-06,1708003.1,3.0811675,447.70612,1.292825,-4.78598,100.0,-108.68998820090167,10.488441,25800,26.469448,528.128,0.012721426,-0.022305021,258,466906,100,660.4096,6.629938
0.28766036,3258.438296318054,3.4402733,86.15982,,7.242658,,97.2249,16.36,[ 1.238  0.064 -0.516 -0.286 -1.441],3.0517577e-07,13694476.0,2.831221,497.95682,1.9768274,-4.961525,100.0,-108.0573827929643,10.517593,25900,158.71976,797.58215,0.004282957,-0.014145939,259,468542,100,1059.2058,37.93144
0.102670446,3271.3213901519775,0.9939667,86.5169,,2.1231043,,19.825037,16.88,[ 1.248  0.077 -0.523 -0.298 -1.433],3.6621093e-06,1237721.8,3.0925343,480.07214,1.2621214,-4.2926025,100.0,-108.25258786624839,10.189438,26000,62.12968,567.8962,0.029361669,-0.017288491,260,470230,100,683.4542,4.681713
0.054646365,3284.6647312641144,0.38702708,86.39276,,1.9223276,,17.611057,16.66,[ 1.259  0.054 -0.547 -0.278 -1.436],-9.002685e-06,893854.9,3.183798,481.93823,1.1647505,-4.4985657,100.0,-108.00244821541091,10.123543,26100,15.698738,525.7106,0.033926405,-0.025623318,261,471896,100,632.5853,3.2338686
0.059382744,3296.7586987018585,0.37836635,86.45131,,1.566783,,10.65783,16.71,[ 1.246  0.054 -0.535 -0.294 -1.445],-5.340576e-07,618444.4,2.9167123,481.62915,1.2294242,-4.4203186,100.0,-108.15855265767811,10.403496,26200,8.355409,568.29144,0.043849006,-0.028744873,262,473567,100,664.06067,3.6784678
0.19340292,3309.4079144001007,2.1602592,86.24787,,7.799042,,78.71519,16.48,[ 1.265  0.058 -0.538 -0.305 -1.448],-3.0517577e-07,14547956.0,3.2641683,485.32886,1.5361531,-3.7933426,100.0,-108.38087383614949,16.697159,26300,95.72195,635.33997,0.0016288923,-0.035829406,263,475215,100,829.3689,31.655045
0.037356716,3321.7890689373016,0.20209867,86.59469,,0.7444783,,5.643008,16.87,[ 1.226  0.059 -0.52  -0.309 -1.455],2.5177003e-06,128625.75,3.3923361,467.76685,1.055607,-5.4567566,100.0,-107.7039494963844,11.867119,26400,2.4494243,482.83765,0.19698152,-0.03729298,264,476902,100,567.17017,1.4598186
0.06719995,3333.217008829117,0.5089723,86.66737,,2.8803234,,34.284904,17.04,[ 1.239  0.067 -0.518 -0.305 -1.456],-3.7384034e-06,1924113.8,3.2366705,470.04907,1.3383055,-4.547493,100.0,-108.2768729388996,11.408264,26500,21.637793,582.88586,0.009822747,-0.04098354,265,478606,100,705.4347,6.8685956
0.0667113,3347.415137529373,0.50150186,86.84039,,2.9631584,,30.665306,17.37,[ 1.196  0.069 -0.51  -0.312 -1.46 ],5.41687e-06,1692894.8,3.4429414,456.68927,1.402462,-4.392563,100.0,-108.83811525366399,11.462814,26600,21.248156,555.25806,0.014523843,-0.043735325,266,480343,100,713.27594,2.3883426
0.06665137,3360.541668653488,0.6150793,86.03603,,4.7445927,,48.781807,16.22,[ 1.199  0.079 -0.497 -0.302 -1.463],-2.8991699e-06,5346702.5,3.0232966,502.8579,1.4207625,-4.1583786,100.0,-108.26699841759216,13.664391,26700,74.6249,649.27075,0.0391654,-0.034055356,267,481965,100,774.22394,3.220432
0.036174975,3373.8230397701263,0.19620769,86.28156,,0.55123144,,3.3398805,16.61,[ 1.202  0.089 -0.476 -0.299 -1.453],8.239746e-06,75221.97,3.3411493,488.18866,1.0531512,-3.9191055,100.0,-108.70356568765705,12.635849,26800,1.8859915,510.21545,0.203795,-0.03985608,268,483626,100,584.2041,1.3331697
0.03704598,3383.3779923915863,0.20268571,86.341354,,0.6831018,,3.9034681,16.6,[ 1.204  0.098 -0.476 -0.297 -1.459],-1.2969971e-06,115861.95,2.7502882,484.4703,1.0717564,-4.149742,100.0,-108.20004756425898,12.744041,26900,2.7858236,510.12997,0.17459556,-0.04522714,269,485286,100,590.97614,1.3805246
0.06671765,3394.081141471863,0.8108193,86.15703,,1.888863,,12.591902,16.4,[ 1.186  0.092 -0.481 -0.297 -1.464],4.119873e-06,914049.1,2.6297357,496.34216,1.1887845,-3.862053,100.0,-108.21692600936115,9.115097,27000,73.93811,553.7911,0.0028483137,-0.046286266,270,486926,100,658.1284,5.6505623
0.036032986,3405.729385614395,0.19965523,86.124054,,0.5840366,,3.5388267,16.32,[ 1.167  0.075 -0.492 -0.289 -1.465],-9.918213e-07,88367.93,3.1342874,496.84982,1.0787958,-4.11866,100.0,-108.03669762144456,10.905045,27100,2.8925948,525.64734,0.19979177,-0.05210573,271,488558,100,605.76904,1.2989422
0.03466424,3416.785431623459,0.186852,86.37927,,0.22296281,,2.253428,16.67,[ 1.165  0.086 -0.49  -0.28  -1.471],-4.8828124e-06,13723.444,3.1893692,480.71188,1.0521404,-4.3027267,100.0,-108.26462403840486,12.562302,27200,1.5516286,502.4366,0.43683127,-0.06276281,272,490225,100,578.50256,1.0499033
0.03427586,3428.208069562912,0.18525866,86.32601,,0.20878157,,1.9942982,16.56,[ 1.158  0.095 -0.484 -0.276 -1.482],-2.9754638e-06,12634.76,3.0525956,489.91702,1.0114719,-4.301491,100.0,-108.00378952305243,12.680626,27300,1.154103,494.72693,0.50323904,-0.064559706,273,491881,100,561.0314,1.0434158
0.038484935,3440.2566583156586,0.21465228,86.01984,,0.630875,,3.9375741,16.22,[ 1.156  0.101 -0.478 -0.276 -1.483],4.8828124e-06,105074.59,2.7456508,502.2988,1.1048247,-3.8128586,100.0,-108.31416421584605,7.853531,27400,2.7807994,545.98096,0.03935335,-0.06536858,274,493503,100,624.71967,1.5185663
0.960802,3449.9777348041534,108.62066,86.156586,,74.18244,,756.7754,16.44,[ 1.155  0.098 -0.47  -0.283 -1.484],6.8664554e-07,1356989400.0,2.6098735,495.01077,8.596225,-4.316437,100.0,-108.59374530686786,12.834915,27500,22542.057,3286.4167,0.011291688,-0.07234394,275,495147,100,4372.9487,270.00507
0.083007015,3462.635199546814,1.2769853,86.32934,,1.7887084,,18.849798,16.58,[ 1.162  0.124 -0.452 -0.264 -1.491],-1.7547608e-06,904550.25,2.987913,489.1773,1.179713,-3.92173,100.0,-108.18193856497703,10.907692,27600,107.60286,540.6412,0.008938392,-0.08131324,276,496805,100,646.432,6.2835646
0.06028875,3473.6413547992706,0.41427657,86.28417,,1.0870434,,7.2697186,16.59,[ 1.155  0.111 -0.471 -0.25  -1.5  ],-6.408691e-06,321639.7,2.8582788,491.59274,1.1575257,-3.9523315,100.0,-108.55666701852529,11.305458,27700,20.710278,546.88983,0.022691526,-0.0813714,277,498464,100,641.4985,2.545922
0.0359129,3484.5741980075836,0.19482468,86.32176,,0.46376067,,3.238543,16.62,[ 1.156  0.103 -0.49  -0.241 -1.5  ],-8.468628e-06,53270.945,3.0669436,487.24606,1.0469207,-4.0342407,100.0,-108.43233739079474,10.00238,27800,2.4976532,504.5318,0.3597817,-0.085819066,278,500126,100,577.0382,1.2327312
0.08620518,3496.571309328079,0.61909646,86.94635,,3.2936366,,25.55859,17.36,[ 1.152  0.093 -0.495 -0.242 -1.505],1.9073486e-06,2341514.8,3.6696897,455.52466,1.5580832,-4.7463455,100.0,-108.09322128675008,11.788467,27900,15.197615,649.7041,0.0067113135,-0.09009895,279,501862,100,786.7914,8.622989
0.06531101,3510.8888804912567,0.43058193,86.583786,,2.0505788,,15.999756,16.94,[ 1.132  0.091 -0.482 -0.245 -1.509],8.926391e-06,993438.3,3.3251207,472.3908,1.1824565,-4.476692,100.0,-108.47217740415822,12.505867,28000,9.703699,527.8102,0.006092751,-0.08366666,280,503556,100,631.9677,4.8689265
0.0408897,3522.1467740535736,0.22090957,86.70517,,0.59078145,,4.5044003,17.12,[ 1.115  0.083 -0.48  -0.238 -1.503],-5.7983398e-06,88792.195,3.889025,466.2117,1.08549,-4.4286804,100.0,-108.39186110950334,12.38295,28100,2.0342748,495.75894,0.161073,-0.08366299,281,505268,100,578.2897,1.3663174
0.5727943,3532.9259839057922,10.454247,86.93534,,11.436936,,106.3381,17.4,[ 1.111  0.086 -0.474 -0.232 -1.503],-3.7384034e-06,28895330.0,3.3534248,454.15344,2.6971219,-4.6548767,100.0,-108.52914769000894,10.75708,28200,1090.032,985.138,0.00013788106,-0.099161856,282,507008,100,1323.8423,90.213844
0.03643037,3545.413158416748,0.19256409,86.918724,,0.37335187,,2.375411,17.34,[ 1.075  0.098 -0.445 -0.239 -1.518],-4.119873e-06,31775.64,3.5748324,457.84232,1.0419687,-4.6635666,100.0,-108.2789201552759,11.630257,28300,1.7569114,475.54175,0.41618147,-0.10046328,283,508742,100,548.2091,1.1411767
0.21130207,3556.6935901641846,2.2416441,86.260315,,6.3551188,,70.51961,16.44,[ 1.055  0.1   -0.448 -0.234 -1.519],-2.4414062e-06,9640098.0,3.3906035,488.10562,1.6812603,-4.7776947,100.0,-107.70533743161832,12.446182,28400,79.30643,655.7108,0.00025638402,-0.10297879,284,510386,100,890.52826,31.1029
0.07857968,3569.3184299468994,0.60175323,86.21107,,3.32947,,27.203222,16.49,[ 1.048  0.08  -0.444 -0.23  -1.522],7.6293944e-08,2706071.2,2.4536602,490.43344,1.4248822,-4.0371017,100.0,-108.53563306919678,8.594658,28500,41.162754,613.3794,0.0019023276,-0.10290223,285,512035,100,767.7253,5.2413
0.03805285,3580.7659080028534,0.20300326,86.82399,,0.47426677,,3.808249,17.2,[ 1.053  0.087 -0.449 -0.202 -1.522],4.348755e-06,51797.344,3.8365862,460.8513,1.072598,-4.891388,100.0,-107.88397462177362,11.825592,28600,2.7249603,489.05475,0.3742521,-0.10237061,286,513755,100,567.00635,1.2369081
0.03799423,3592.0494010448456,0.20020053,87.05735,,0.47897986,,2.9239764,17.58,[ 1.054  0.074 -0.457 -0.203 -1.521],-9.155273e-07,48087.258,3.9710925,446.0552,1.0688926,-5.43795,100.0,-107.98674680446597,11.68486,28700,2.068166,471.68472,0.22421052,-0.1063203,287,515513,100,550.60095,1.305329
0.54653597,3602.7671978473663,7.493606,86.014366,,18.890625,,190.71362,16.11,[ 1.047  0.067 -0.458 -0.206 -1.525],1.1444092e-05,97322630.0,2.9497182,505.55124,2.8317277,-4.054558,100.0,-108.09226335019444,11.81498,28800,319.4757,1106.188,0.00033211356,-0.1115611,288,517124,100,1530.2195,145.24559
0.04441166,3616.803418159485,0.25010434,86.697136,,1.068567,,7.643723,17.04,[ 1.01   0.046 -0.459 -0.206 -1.53 ],-6.3323973e-06,275216.2,3.4340675,469.10114,1.1394941,-4.6905746,100.0,-108.24216523084966,12.68026,28900,4.4677973,510.14304,0.08888329,-0.1322045,289,518828,100,606.8103,1.5356108
0.067809746,3628.2807111740112,0.48111287,86.07353,,3.5010567,,54.741894,16.24,[ 0.979  0.062 -0.459 -0.208 -1.551],6.027222e-06,2930072.5,3.1927578,497.74014,1.4404941,-4.174759,100.0,-108.04903620450956,12.120598,29000,21.50563,631.03,0.06083157,-0.12867123,290,520452,100,791.20605,2.74789
0.05595865,3640.658891439438,0.35495904,86.54927,,1.1984687,,7.987949,16.83,[ 0.974  0.053 -0.48  -0.205 -1.548],9.155273e-07,393666.94,3.556786,473.52673,1.19638,-4.3087997,100.0,-107.88901566115918,12.614265,29100,10.754984,548.1816,0.11348087,-0.12467186,291,522135,100,646.1652,1.8204587
0.06837006,3652.547112941742,0.43706524,86.09834,,2.2855654,,17.86541,16.32,[ 0.956  0.08  -0.459 -0.21  -1.544],-4.5776366e-07,1409697.2,2.6650343,500.17932,1.2183757,-3.2728958,100.0,-108.51775337026098,11.882355,29200,8.340541,564.6802,0.0235595,-0.12167267,292,523767,100,685.7334,4.5925922
0.055677876,3663.6178061962128,0.33313528,86.86964,,1.3907733,,12.396079,17.44,[ 0.954  0.074 -0.449 -0.208 -1.541],3.6621093e-06,433494.22,3.788066,440.7669,1.1934878,-4.6380615,100.0,-108.66769760339693,19.185059,29300,7.3102612,496.59082,0.016071431,-0.12064481,293,525511,100,618.96857,2.566164
0.11176405,3674.5627727508545,1.0061886,86.876144,,4.6407466,,45.186165,17.38,[ 0.954  0.082 -0.451 -0.216 -1.54 ],-1.2207031e-06,3930845.0,3.9824276,458.28943,1.4669958,-4.833206,100.0,-108.50339060848202,12.975815,29400,62.197678,560.7376,0.012315967,-0.12487744,294,527249,100,731.8531,6.7371755
0.37745988,3686.006857395172,4.773961,86.472725,,10.259306,,136.02853,16.71,[ 0.978  0.065 -0.469 -0.196 -1.544],4.043579e-06,25924380.0,2.9923398,481.7319,1.8100321,-4.893257,100.0,-108.02118634376599,11.499954,29500,273.59152,683.10626,0.002007187,-0.12573989,295,528920,100,953.83875,39.102154
2.2049396,3695.832656145096,43.888203,86.73441,,21.168982,,237.69226,17.02,[ 0.982  0.073 -0.471 -0.214 -1.545],-6.2561035e-06,114253870.0,3.7918124,467.66458,3.0365736,-5.112442,100.0,-107.96142116446593,13.194542,29600,3185.1165,950.0851,2.291614e-05,-0.123777285,296,530622,100,1573.2379,322.1403
0.14822891,3707.642994403839,1.420268,86.25749,,7.7428737,,76.44078,16.47,[ 0.994  0.081 -0.472 -0.24  -1.543],1.0986329e-05,14318574.0,3.3893783,491.99994,1.7139169,-4.0393066,100.0,-108.07132297114765,13.60482,29700,43.499397,745.4038,0.005222384,-0.09080739,297,532269,100,917.48157,25.228514
0.17195219,3720.867181777954,1.8660235,87.08856,,3.7791224,,35.408123,17.68,[ 0.961  0.072 -0.467 -0.24  -1.51 ],-1.4495849e-06,3062572.2,3.899784,449.49234,1.5155728,-5.116417,100.0,-108.48033282623382,11.48024,29800,99.05252,594.1974,0.005715036,-0.0920538,298,534037,100,757.6275,14.249002
0.18077187,3733.3209364414215,2.4610214,86.53676,,3.4933941,,24.241505,16.86,[ 0.947  0.057 -0.477 -0.22  -1.511],4.7302246e-06,2833907.8,3.5500076,479.34155,1.5833044,-4.879654,100.0,-108.49317230332571,12.628479,29900,212.81537,660.15485,0.0042864014,-0.08234818,299,535723,100,830.44794,21.13073
5.168616,3746.2804815769196,142.82631,86.255554,,41.944088,,552.2699,16.49,[ 0.928  0.04  -0.485 -0.203 -1.501],4.8065185e-06,461800160.0,3.0456347,486.6671,4.802113,-4.1915894,100.0,-108.34601135501069,12.346329,30000,17993.807,1551.9451,0.00054518663,-0.085252,300,537372,100,2517.2913,799.90375
0.069654055,3758.1533012390137,0.5017545,86.45823,,2.9762347,,28.49921,16.84,[ 0.943  0.055 -0.473 -0.238 -1.504],-2.5177003e-06,2153680.5,2.6086135,481.51404,1.2681206,-3.817505,100.0,-108.60441668800767,11.652199,30100,21.331757,558.9425,0.004525851,-0.090387166,301,539056,100,683.7757,6.204753
0.14530587,3769.6431233882904,1.4428675,86.967064,,5.8246694,,89.15866,17.55,[ 0.953  0.063 -0.484 -0.228 -1.509],5.569458e-06,7730317.0,4.422783,432.3769,1.4964341,-4.9234467,100.0,-108.26191116050866,26.646133,30200,71.10569,560.1447,0.008458358,-0.08946378,302,540811,100,761.9217,13.637891
0.03461544,3782.869930267334,0.18729909,86.302086,,0.22708195,,1.8864529,16.54,[ 0.945  0.046 -0.486 -0.217 -1.508],1.0604858e-05,14785.628,2.7168891,486.27548,1.0226246,-4.115364,100.0,-108.10080584473792,12.155342,30300,1.2217818,496.01007,0.36163884,-0.097361505,303,542465,100,568.2321,1.0618203
0.1172206,3795.0485639572144,0.9616853,86.85506,,2.448634,,30.831463,17.19,[ 0.947  0.041 -0.491 -0.213 -1.516],-5.645752e-06,1457287.8,3.7610037,460.35382,1.3698813,-5.476219,100.0,-107.5593045701882,12.699081,30400,47.209984,572.12946,0.01584844,-0.07306255,304,544184,100,715.6359,7.038842
0.18298484,3807.205681324005,2.0538478,86.47536,,8.482596,,92.32031,16.7,[ 0.951  0.024 -0.501 -0.197 -1.492],-9.155274e-06,17878642.0,3.7079022,480.96454,1.7807451,-4.508751,100.0,-107.62893554025847,12.621529,30500,116.134094,695.54047,0.0006686063,-0.076977715,305,545854,100,944.11066,32.193546
2.2964513,3820.73335647583,57.130966,86.28051,,37.242317,,381.7542,16.61,[ 0.971  0.036 -0.512 -0.191 -1.496],7.6293945e-06,306846720.0,2.7112684,493.18286,4.2401834,-4.125725,100.0,-108.6511273966159,7.626274,30600,6454.6455,1411.6414,1.0053163e-06,-0.08002095,306,547515,100,2102.6619,584.6065
0.059645683,3833.8202288150787,0.42153716,86.572174,,1.2199149,,6.225318,16.85,[ 1.     0.066 -0.502 -0.203 -1.499],-9.384155e-06,367480.97,3.852845,472.9058,1.1615984,-4.9728546,100.0,-107.76571666261388,11.740952,30700,37.40444,522.39404,0.010079675,-0.09070859,307,549200,100,623.2499,2.8166761
0.0365262,3845.6304230690002,0.19805875,86.371445,,0.4800499,,3.248071,16.62,[ 1.009  0.085 -0.485 -0.213 -1.51 ],-9.155273e-07,59211.17,3.2661133,474.3782,1.0375503,-4.5587234,100.0,-108.13841372360815,11.26696,30800,1.498006,489.1787,0.18546814,-0.09533942,308,550862,100,572.38196,1.2719358
0.2565274,3857.1911821365356,3.633988,86.48203,,4.3961587,,40.141693,16.83,[ 1.012  0.09  -0.486 -0.216 -1.514],4.5013426e-06,4716671.5,3.2526712,477.2791,1.7513568,-4.2407837,100.0,-108.34045346868861,13.597137,30900,289.50797,714.9604,0.00387284,-0.096058756,309,552545,100,926.03326,23.829212
0.038536347,3870.1864507198334,0.2094448,86.520515,,0.57264805,,4.3379517,16.86,[ 1.022  0.104 -0.475 -0.24  -1.515],7.2479247e-06,85049.78,3.268181,474.65683,1.0798042,-4.6421814,100.0,-108.18968888942163,14.032257,31000,3.2547822,504.00964,0.1173474,-0.09643231,310,554231,100,584.80896,1.1881462
1.9264108,3882.0373709201813,49.82063,86.56625,,84.186035,,867.8558,16.99,[ 1.028  0.091 -0.486 -0.244 -1.515],-2.670288e-06,1383652100.0,3.2257245,471.4719,9.365183,-4.053566,100.0,-108.80028714324104,13.359154,31100,4031.4556,2640.8923,5.8076865e-05,-0.09798402,311,555930,100,4303.4414,228.96124
0.034931093,3897.59384226799,0.18948247,86.38367,,0.38301516,,2.4668415,16.64,[ 1.028  0.091 -0.513 -0.246 -1.517],3.8146973e-07,36076.832,3.410947,479.2961,1.0417256,-4.928108,100.0,-107.89849682658215,13.1933975,31200,2.5509462,490.82645,0.253976,-0.09464488,312,557594,100,571.8681,1.1399707
0.26582894,3908.700879573822,13.700826,86.26189,,8.023073,,81.08661,16.52,[ 1.029  0.087 -0.512 -0.252 -1.514],-9.155273e-07,15025703.0,2.9392982,487.91187,1.6403753,-4.146446,100.0,-108.41621707942035,11.77758,31300,2606.2417,636.03033,2.6829446e-05,-0.105177246,313,559246,100,867.14496,46.38965
0.05425007,3920.5582451820374,0.33709583,85.96619,,1.4297005,,8.235254,16.1,[ 1.028  0.055 -0.527 -0.243 -1.524],-7.171631e-06,558294.0,2.669621,507.0503,1.1951419,-5.5491104,100.0,-107.98346032693577,13.324432,31400,6.1245337,578.4121,0.027581578,-0.099608585,314,560856,100,673.71136,3.2512023
0.03925466,3932.03990483284,0.2104147,86.690155,,0.5749615,,3.3773775,17.02,[ 1.023  0.044 -0.526 -0.238 -1.519],2.1362305e-06,82861.51,3.7646234,470.1773,1.0559616,-5.142975,100.0,-107.82648656046338,13.451103,31500,1.574346,491.00308,0.23228292,-0.101391874,315,562558,100,564.85406,1.2942837
