InitialBound,InitialReturnStd,InitialReturnMin,InitialReturnMax,InitialReturnMean,StdD2w0t,MeanIW,TimeElapsed,EpRewMean,Bound,ReturnStepMax,MeanD2w0t,EpisodesSoFar,MinIW,Iteration,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpLenMean,MinD2w0t,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,MaxIW,Weights,J_sample_variance,StdIW,EmpiricalD2,MeanEntropy
-178.72789,12.905582,-27.065239,26.66745,-2.1362305e-06,0.30615488,1.0177404,2671.9566764831543,-105.37166585669091,-177.73582,100.0,0.10410211,23800,0.7330813,238,94.93317,1038647,100,51.82,,,136.04585,1.0166445,1.1904583,[-0.635 -0.931 -0.39  -0.966  0.465],240.31244,0.07678939,1.0072559,1.883518
-184.33711,13.997482,-25.118446,36.39154,-4.7302246e-06,0.31106365,1.0181316,2684.3348441123962,-105.66381731069714,-183.31888,100.0,0.10779786,23900,0.75616837,239,95.05806,1044008,100,53.61,,,131.0426,1.0193475,1.2505631,[-0.644 -0.94  -0.394 -0.973  0.465],274.03983,0.101453304,1.0099338,1.8759563
-183.5711,13.785658,-23.913322,40.28978,4.043579e-06,0.30286428,1.0049531,2696.4464111328125,-104.29217752981327,-183.3412,100.0,0.10201561,24000,0.90225923,240,94.9061,1049103,100,50.95,,,136.09871,1.0034546,1.1253374,[-0.648 -0.938 -0.396 -0.968  0.457],222.72192,0.043481715,1.001723,1.87761
-169.5376,12.95345,-22.94004,29.253532,-1.0681152e-06,0.30549294,1.0089958,2708.1321325302124,-105.07221041475186,-168.94838,100.0,0.10377759,24100,0.8507711,241,94.93767,1054276,100,51.73,,,135.56044,1.0141381,1.2553086,[-0.646 -0.937 -0.396 -0.965  0.459],232.69574,0.057150993,1.004841,1.8759122
-180.85815,13.677497,-25.504204,34.15618,3.3569336e-06,0.30745998,1.006285,2720.13032913208,-104.63978141443887,-180.36024,100.0,0.10548872,24200,0.8607016,242,95.02583,1059542,100,52.66,,,131.79784,1.0112721,1.1976063,[-0.645 -0.934 -0.392 -0.968  0.457],247.90108,0.050773907,1.0024339,1.876046
-191.01617,13.460626,-25.445534,37.92362,4.5776366e-07,0.32398915,1.0553665,2733.378265142441,-104.57690094770255,-187.94736,100.0,0.11619905,24300,0.6949218,243,95.32999,1065241,100,56.99,,,124.49836,1.0603646,2.0869014,[-0.653 -0.931 -0.392 -0.968  0.457],812.18634,0.21246774,1.033021,1.890884
-174.35161,14.264813,-23.177368,48.767548,-3.7002565e-06,0.30492166,1.0345341,2748.5302369594574,-105.10887287851138,-171.85788,100.0,0.10251858,24400,0.7047688,244,94.86025,1070319,100,50.78,,,141.75601,1.0502914,1.4150512,[-0.648 -0.927 -0.384 -0.967  0.472],516.0247,0.13355596,1.0175967,1.8908947
-174.55428,14.174807,-24.452667,38.779587,-2.2125244e-06,0.30555868,1.0200965,2764.446971178055,-104.36633117995405,-173.33958,100.0,0.103700124,24500,0.7520964,245,94.95793,1075483,100,51.64,,,135.65944,1.0265045,1.2944283,[-0.638 -0.939 -0.38  -0.972  0.472],294.9621,0.08463641,1.0074716,1.8932377
-192.93098,13.863261,-27.04541,50.057434,4.8828124e-06,0.30961132,1.0176231,2777.3006620407104,-104.8332156309626,-192.15984,100.0,0.10692438,24600,0.78787374,246,95.06482,1080811,100,53.28,,,130.47694,1.0204134,1.2983707,[-0.623 -0.951 -0.382 -0.978  0.474],268.83713,0.09125471,1.0082974,1.8936381
-185.82672,15.0019,-23.867058,50.53054,-5.1879883e-06,0.309823,1.0049274,2788.4807529449463,-105.55728870668962,-185.60628,100.0,0.10739023,24700,0.89426744,247,95.06349,1086174,100,53.63,,,128.7057,1.0047703,1.1261011,[-0.617 -0.948 -0.38  -0.982  0.475],251.25914,0.038728643,1.0021367,1.8952343
-179.10493,14.454405,-22.717667,42.16808,-3.8146973e-07,0.30731136,1.0116767,2800.0547726154327,-105.39471107402076,-178.31625,100.0,0.10528201,24800,0.80037916,248,94.986496,1091426,100,52.52,,,133.0791,1.0135839,1.2180707,[-0.619 -0.949 -0.382 -0.985  0.476],271.6592,0.061517525,1.0038697,1.8935587
-174.67967,14.02491,-25.122284,41.241028,-3.0517579e-06,0.30909997,1.020923,2813.5928704738617,-104.28401658808251,-173.64226,100.0,0.10638988,24900,0.6827225,249,95.06178,1096722,100,52.96,,,131.06395,1.0166879,1.3138602,[-0.609 -0.956 -0.382 -0.987  0.475],286.74594,0.08971225,1.0073658,1.8876967
-190.51486,13.525428,-27.242996,35.553055,-1.9836425e-06,0.31071907,1.0049319,2827.4641144275665,-104.80337684956343,-190.22687,100.0,0.10808453,25000,0.85082626,250,95.11624,1102119,100,53.97,,,127.37476,1.0057003,1.1080745,[-0.598 -0.962 -0.381 -0.988  0.469],215.21013,0.042834952,1.0022339,1.883533
-175.18504,13.923408,-25.113312,34.28206,-1.0299683e-06,0.30391482,1.0096204,2840.5721530914307,-104.42845491519067,-174.40465,100.0,0.10241309,25100,0.8183048,251,94.90396,1107218,100,50.99,,,137.32695,1.0165962,1.2737193,[-0.598 -0.96  -0.38  -0.988  0.465],317.10226,0.07490748,1.0059726,1.8828084
-187.4096,14.725992,-25.099167,35.795868,-1.0681152e-06,0.3101528,1.0022254,2855.1039729118347,-104.02446134619821,-187.2215,100.0,0.10774436,25200,0.91878986,252,95.13579,1112602,100,53.84,,,126.62673,1.0026602,1.0974609,[-0.594 -0.954 -0.372 -0.984  0.464],235.83337,0.031623147,1.0011806,1.8846807
-187.83345,14.18984,-25.010193,46.333828,-1.2969971e-06,0.30792734,1.0069331,2867.3018124103546,-103.82769110112037,-187.5186,100.0,0.1058193,25300,0.84296316,253,95.06788,1117883,100,52.81,,,129.87053,1.0077331,1.1687644,[-0.6   -0.955 -0.374 -0.984  0.466],301.84164,0.06513381,1.0040355,1.8831483
-179.98895,14.201064,-24.347748,32.29897,3.1280517e-06,0.30335298,1.0048141,2876.684611558914,-104.27343333823053,-179.66705,100.0,0.102372676,25400,0.8906114,254,94.92044,1122995,100,51.12,,,135.74948,1.0062722,1.1299552,[-0.599 -0.956 -0.371 -0.982  0.464],250.87384,0.041622825,1.0026386,1.8841125
-189.75601,13.738264,-25.472633,42.75887,-3.3569336e-06,0.31211326,1.0125821,2889.198653459549,-103.9797434429454,-188.78726,100.0,0.10863611,25500,0.81516886,255,95.15103,1128398,100,54.03,,,127.66749,1.020789,1.4019227,[-0.6   -0.961 -0.373 -0.983  0.465],385.2177,0.09850446,1.0091377,1.8851041
-188.94661,13.88329,-25.195358,43.819855,1.8310546e-06,0.3082153,1.0090933,2900.7800216674805,-103.82415887041992,-188.46802,100.0,0.105997145,25600,0.82340395,256,95.07321,1133686,100,52.88,,,130.2066,1.0113431,1.2184857,[-0.606 -0.964 -0.37  -0.986  0.466],263.7285,0.06250559,1.0037888,1.8819158
-181.10002,13.566265,-27.640198,30.465752,2.7465821e-06,0.3058215,1.0089775,2913.411185503006,-104.56391604620192,-180.57411,100.0,0.104068086,25700,0.8451239,257,94.96979,1138875,100,51.89,,,134.03163,1.0114055,1.3560178,[-0.602 -0.96  -0.367 -0.988  0.463],267.35858,0.069489986,1.0051996,1.8789052
-205.93896,14.576779,-27.634357,48.822445,-1.9073486e-06,0.32053113,1.015378,2927.5520997047424,-103.08758229198398,-205.04048,100.0,0.11563623,25800,0.80349326,258,95.41933,1144633,100,57.58,,,116.61217,1.0163151,1.3158822,[-0.6   -0.961 -0.363 -0.986  0.46 ],314.12515,0.075865515,1.0067947,1.8854862
-175.40405,12.941723,-27.086494,29.110844,-1.1825562e-06,0.31460974,1.0286762,2940.5953874588013,-104.41618743070882,-173.6558,100.0,0.10993463,25900,0.6634079,259,95.16188,1150074,100,54.41,,,128.84059,1.0335432,1.5066162,[-0.594 -0.959 -0.359 -0.986  0.467],427.58246,0.1489189,1.0192081,1.8971236
-167.64832,14.104469,-23.342812,45.955086,-3.6621093e-06,0.2964899,1.0406864,2952.340950012207,-104.64416718379255,-165.30595,100.0,0.096169375,26000,0.69510484,260,94.60319,1154834,100,47.6,,,152.97328,1.0489779,1.3300873,[-0.583 -0.956 -0.355 -0.987  0.478],363.84283,0.1263361,1.0173688,1.8848335
-186.29448,14.552121,-25.709,45.009785,-4.0817263e-06,0.31603467,1.0874233,2964.6425082683563,-106.30218386286458,-181.27701,100.0,0.10870961,26100,0.45385373,261,94.98253,1160126,100,52.92,,,140.88702,1.1335679,2.139488,[-0.577 -0.961 -0.358 -0.991  0.466],790.2765,0.23496865,1.0352997,1.8873575
-185.11781,15.575628,-25.154625,51.65916,8.392334e-07,0.30837128,1.0135106,2975.708618402481,-104.40331262733433,-184.42116,100.0,0.1059456,26200,0.84757954,262,95.044586,1165405,100,52.79,,,130.65819,1.0133283,1.1920338,[-0.596 -0.969 -0.378 -0.992  0.468],278.76086,0.06174792,1.0053083,1.8818195
-187.29436,13.580723,-29.506432,44.53867,-5.302429e-06,0.30865943,1.0185269,2989.169776916504,-103.99770004607592,-186.42351,100.0,0.106014974,26300,0.7158942,263,95.05771,1170681,100,52.76,,,131.53612,1.0177274,1.3547827,[-0.597 -0.965 -0.375 -0.992  0.463],306.48105,0.10136835,1.0077207,1.8759601
-189.83992,14.702894,-25.983429,32.932648,-5.302429e-06,0.30831796,1.0089561,3002.147353410721,-103.72758931841176,-189.30104,100.0,0.10598705,26400,0.8352137,264,95.0739,1175965,100,52.84,,,129.96129,1.0106943,1.2365956,[-0.599 -0.958 -0.376 -0.986  0.457],292.54053,0.070179515,1.0049036,1.8789018
-176.7616,13.819983,-23.286003,41.17398,6.027222e-06,0.3029447,1.005516,3013.899959087372,-104.77496578749452,-176.29099,100.0,0.101976134,26500,0.8771845,265,94.88229,1181054,100,50.89,,,137.44623,1.0083822,1.202951,[-0.602 -0.959 -0.378 -0.99   0.46 ],250.12682,0.049485948,1.0038897,1.8821589
-180.4688,13.4586315,-23.45459,32.914585,2.9754638e-06,0.3080684,1.0061526,3026.305610179901,-103.76206321410208,-180.03084,100.0,0.10590744,26600,0.87686133,266,95.07334,1186339,100,52.85,,,129.9658,1.0096918,1.2767955,[-0.604 -0.965 -0.379 -0.992  0.463],245.31264,0.050646894,1.0026686,1.8819197
-166.11723,13.309599,-23.471443,40.494804,-6.1035155e-07,0.29919782,1.0507829,3038.144647836685,-103.91425173201786,-163.21077,100.0,0.09781222,26700,0.7219319,267,94.69534,1191167,100,48.28,,,150.77663,1.0684427,1.5702912,[-0.597 -0.962 -0.374 -0.991  0.463],577.1757,0.15649755,1.0235732,1.8856744
-178.82051,13.275206,-27.976646,42.82232,2.7465821e-06,0.30592072,1.0064011,3049.0978264808655,-104.3892614615205,-178.45322,100.0,0.10429541,26800,0.834352,268,94.989655,1196373,100,52.06,,,133.28577,1.0115666,1.157512,[-0.589 -0.954 -0.367 -0.997  0.467],235.07869,0.05501446,1.0032057,1.8821559
-174.32964,11.696099,-22.566628,25.234245,-1.2969971e-06,0.31247544,1.0682236,3060.9647829532623,-105.96182445239991,-171.50456,100.0,0.10767881,26900,0.61535853,269,95.00746,1201681,100,53.08,,,136.65376,1.0630386,1.8196746,[-0.598 -0.952 -0.367 -0.996  0.463],500.06436,0.2164846,1.0397241,1.8760579
-175.92172,13.358926,-24.610641,53.38161,-4.959106e-07,0.3100591,1.0237222,3072.7021901607513,-104.93317456299953,-174.72205,100.0,0.106854744,27000,0.7260486,270,95.04622,1206989,100,53.08,,,132.02707,1.0282247,1.4092653,[-0.613 -0.958 -0.365 -0.994  0.457],320.0541,0.11313656,1.0142512,1.8733042
-189.45343,14.090937,-26.934196,46.25096,-4.348755e-06,0.3100247,1.0040934,3085.026010274887,-104.17603887831606,-189.25345,100.0,0.10759633,27100,0.91413295,271,95.12369,1212364,100,53.75,,,127.05738,1.0076405,1.1301117,[-0.613 -0.972 -0.366 -0.998  0.454],220.0934,0.044534013,1.0021249,1.8756527
-184.36902,13.767545,-25.669449,34.370087,-2.2888183e-07,0.3096252,1.0127485,3097.1244835853577,-104.6835245886497,-183.63574,100.0,0.10697694,27200,0.8742751,272,95.07338,1217696,100,53.32,,,129.89725,1.009417,1.2648335,[-0.618 -0.97  -0.365 -0.996  0.457],259.27365,0.06695842,1.0051019,1.8769704
-176.963,14.320366,-24.857948,36.36812,-1.0681152e-06,0.30153465,1.0046624,3110.406730413437,-104.026388841192,-176.63242,100.0,0.10100404,27300,0.857314,273,94.875244,1222740,100,50.44,,,137.70102,1.0049928,1.1565864,[-0.615 -0.977 -0.363 -1.001  0.458],257.28644,0.046733294,1.001878,1.8742958
-174.35861,12.494284,-26.312096,26.354362,-4.7683716e-06,0.30706665,1.0132083,3122.9453468322754,-105.41922841711681,-173.59085,100.0,0.10494051,27400,0.8008643,274,94.967896,1227969,100,52.29,,,134.26099,1.0174972,1.222895,[-0.609 -0.975 -0.359 -1.001  0.455],192.72945,0.072824426,1.0060669,1.8733883
-173.79877,13.14169,-24.289948,43.90708,-6.5612794e-06,0.3048996,1.02061,3133.579239845276,-105.0108570573842,-172.38274,100.0,0.10320461,27500,0.7379189,275,94.91397,1233109,100,51.4,,,137.53249,1.0265875,1.4615835,[-0.613 -0.964 -0.356 -0.998  0.455],306.22882,0.11198224,1.0117731,1.8763165
-199.62994,13.772965,-24.881767,60.89496,-2.2506713e-06,0.31167585,1.0185235,3145.5902495384216,-105.11656786455795,-198.71107,100.0,0.108600326,27600,0.8348195,276,95.11615,1238522,100,54.13,,,128.45549,1.0266423,1.2394903,[-0.594 -0.967 -0.354 -1.004  0.458],261.0535,0.063266456,1.0058143,1.8737022
-174.81891,13.246207,-26.560799,44.738384,-3.3950805e-06,0.30864623,1.0394416,3157.6992814540863,-103.40023573901838,-172.69505,100.0,0.105152,27700,0.6895872,277,95.02307,1243722,100,52.0,,,135.38564,1.0428518,1.5175171,[-0.59  -0.961 -0.35  -1.005  0.455],410.96878,0.15041082,1.0224771,1.865492
-187.05634,13.086616,-28.00969,27.866741,2.8991699e-06,0.316109,1.0119507,3170.624630689621,-104.02546072418694,-186.32365,100.0,0.1120614,27800,0.77708966,278,95.27283,1249304,100,55.82,,,122.03255,1.0127891,1.2190729,[-0.581 -0.956 -0.346 -1.01   0.447],231.3015,0.076253295,1.0072709,1.8612627
-191.61269,13.5859785,-27.290512,34.25637,-4.5776366e-07,0.30819637,1.0088962,3182.302395105362,-103.88693546121578,-191.07417,100.0,0.10611409,27900,0.87434137,279,95.078995,1254603,100,52.99,,,129.60579,1.0084933,1.2867161,[-0.58  -0.962 -0.344 -1.013  0.442],221.63684,0.050792407,1.0029448,1.8597018
-178.8062,15.105008,-26.194817,39.54322,-3.0517579e-06,0.30730906,1.0052505,3196.1986060142517,-103.04458023442939,-178.47453,100.0,0.10538042,28000,0.8863779,280,95.0827,1259864,100,52.61,,,129.52135,1.009044,1.2169371,[-0.57  -0.965 -0.344 -1.014  0.441],297.43945,0.053104226,1.0028341,1.8577014
-171.29224,13.337941,-23.999748,32.139008,-4.9209593e-06,0.30219907,1.0144049,3208.134473323822,-104.73974823150255,-170.4738,100.0,0.10112336,28100,0.8469734,281,94.83954,1264899,100,50.35,,,139.9293,1.0166819,1.3650886,[-0.564 -0.96  -0.341 -1.013  0.439],295.1691,0.08266422,1.0074239,1.8609842
-182.34808,14.968271,-25.821053,44.91843,5.9127806e-06,0.3101385,1.0288128,3218.615558385849,-104.1037487823251,-180.58167,100.0,0.107004374,28200,0.7377199,282,95.08559,1270218,100,53.19,,,131.02008,1.0358914,1.2796303,[-0.566 -0.961 -0.337 -1.014  0.442],282.4779,0.09473956,1.0114912,1.8573571
-178.12527,14.034423,-24.952354,44.35423,-2.4414062e-06,0.30387437,1.016613,3230.515722513199,-103.65925197542286,-177.31242,100.0,0.10244494,28300,0.81080353,283,94.93734,1275321,100,51.03,,,136.38927,1.0152518,1.2180356,[-0.557 -0.972 -0.339 -1.025  0.438],244.43353,0.068473354,1.0075569,1.8516277
-180.2106,11.298702,-27.008629,33.316013,-3.4332277e-07,0.31154186,1.0167828,3243.7266762256622,-104.16760513648535,-179.32724,100.0,0.108292684,28400,0.830748,284,95.13478,1280711,100,53.9,,,128.17917,1.0181865,1.3276353,[-0.554 -0.966 -0.339 -1.022  0.433],214.96465,0.081289776,1.0083271,1.8554512
-195.85321,12.922724,-26.302582,39.47708,-6.3705443e-06,0.3164153,1.0092771,3255.4693439006805,-104.03215958102646,-195.3911,100.0,0.11258713,28500,0.8233853,285,95.297134,1286330,100,56.19,,,120.4341,1.0085315,1.1853107,[-0.555 -0.963 -0.337 -1.026  0.436],174.09854,0.057596974,1.0041325,1.8526255
-189.98183,15.910487,-25.175728,53.29986,1.0681152e-06,0.30831462,1.021027,3269.376214981079,-102.0188662987862,-188.75278,100.0,0.105579294,28600,0.79111594,286,95.11209,1291578,100,52.48,,,130.05362,1.0265603,1.4649453,[-0.549 -0.959 -0.335 -1.025  0.434],381.73386,0.10472812,1.0098035,1.8612584
-191.38185,14.299386,-26.147598,45.23117,-5.607605e-06,0.31397653,1.0198181,3282.386611223221,-104.1221112402158,-190.13916,100.0,0.110042304,28700,0.7892995,287,95.19298,1297048,100,54.7,,,126.10601,1.0253499,1.3586692,[-0.544 -0.963 -0.338 -1.027  0.442],404.3952,0.10842708,1.0109284,1.8691617
-166.20976,12.608275,-22.923035,31.782005,-9.155273e-07,0.30310434,1.0199727,3295.2298748493195,-103.70725878372417,-165.0101,100.0,0.10153597,28800,0.7582002,288,94.88874,1302093,100,50.45,,,139.41946,1.0198311,1.2592525,[-0.55  -0.961 -0.335 -1.025  0.45 ],301.02197,0.094334446,1.0108435,1.8632647
-173.14494,14.203801,-28.292793,41.170082,-5.455017e-06,0.3023754,1.0182,3306.1864516735077,-102.84461587312634,-171.9373,100.0,0.10112625,28900,0.72242886,289,94.91075,1307123,100,50.3,,,138.62392,1.0181954,1.2474208,[-0.556 -0.97  -0.338 -1.032  0.444],308.68817,0.09070907,1.0088587,1.8583933
-166.8583,12.823091,-26.34459,37.605034,2.670288e-06,0.3104356,1.07375,3317.3594126701355,-104.77530839765488,-163.22221,100.0,0.10481824,29000,0.6307132,290,94.90642,1312242,100,51.19,,,143.6396,1.1039227,2.3730617,[-0.553 -0.98  -0.341 -1.041  0.439],1074.0947,0.27165776,1.0411128,1.8534464
-185.58557,14.073679,-24.46836,32.249386,-1.4877319e-06,0.30933166,1.0273298,3330.735296726227,-103.89767474120222,-184.32176,100.0,0.10634334,29100,0.7314721,291,95.06821,1317527,100,52.85,,,131.68587,1.0279456,1.3242134,[-0.564 -0.964 -0.335 -1.043  0.434],332.21252,0.10566363,1.0122135,1.8603462
-178.7574,13.929091,-25.165894,43.7108,-5.0735475e-06,0.30739042,1.0079223,3342.5719542503357,-103.63323399048016,-178.26364,100.0,0.105445586,29200,0.8686961,292,95.06257,1322791,100,52.64,,,130.23737,1.0080792,1.2623348,[-0.566 -0.97  -0.337 -1.043  0.441],263.93207,0.056396067,1.0027692,1.859456
-184.291,12.684927,-25.02481,28.79549,-5.645752e-06,0.31353945,1.0230703,3355.61013007164,-103.991647297051,-182.96306,100.0,0.10962706,29300,0.7751798,293,95.18169,1328238,100,54.47,,,126.82597,1.02337,1.4038866,[-0.572 -0.962 -0.336 -1.038  0.441],306.19742,0.103889786,1.0114878,1.8630022
-197.26535,13.262466,-26.466675,33.436897,1.9836425e-06,0.31244278,1.0025331,3371.6821422576904,-103.66767317068148,-197.10573,100.0,0.10956238,29400,0.9332391,294,95.21306,1333713,100,54.75,,,123.19191,1.0025833,1.110547,[-0.571 -0.972 -0.334 -1.044  0.444],186.14934,0.031498447,1.0010039,1.8639989
-193.17816,13.480209,-25.737946,32.417866,4.272461e-06,0.31650975,1.0514537,3383.591208219528,-102.76657793078684,-191.24402,100.0,0.11132576,29500,0.5704665,295,95.26643,1339218,100,55.05,,,125.73056,1.0545408,1.7985086,[-0.573 -0.968 -0.334 -1.042  0.445],391.44644,0.1838317,1.0250597,1.8594608
-201.6001,13.929633,-29.751007,44.653694,-9.9182125e-06,0.31168148,1.0013167,3397.1547849178314,-102.90097851620311,-201.49008,100.0,0.10896846,29600,0.9441788,296,95.22105,1344664,100,54.46,,,123.405556,1.0029113,1.0955777,[-0.567 -0.955 -0.332 -1.039  0.441],217.83945,0.029200396,1.0007818,1.8616514
-188.5479,12.953571,-31.874447,36.19543,-2.1743774e-06,0.3144267,1.0050861,3409.4927320480347,-102.83867050437247,-188.35161,100.0,0.11108439,29700,0.89865285,297,95.29277,1350212,100,55.48,,,121.022354,1.0045096,1.2255957,[-0.567 -0.954 -0.33  -1.039  0.443],188.99751,0.051852528,1.002173,1.8639148
-177.67184,12.253348,-28.861473,30.369488,5.378723e-06,0.31125352,1.006215,3421.234064102173,-103.3842431356474,-177.18109,100.0,0.10849254,29800,0.874716,298,95.18297,1355629,100,54.17,,,125.846924,1.0094378,1.1656355,[-0.565 -0.95  -0.33  -1.037  0.445],192.39919,0.05182633,1.0029178,1.8616544
-172.93105,14.611036,-25.418724,35.82936,-4.9209593e-06,0.30138603,1.006033,3434.3627219200134,-102.97390999466117,-172.53421,100.0,0.100829855,29900,0.841459,299,94.90805,1360662,100,50.33,,,136.94284,1.0088011,1.144955,[-0.555 -0.953 -0.327 -1.04   0.443],256.95776,0.04886739,1.002679,1.861311
-194.56741,14.182029,-26.025177,34.05487,4.196167e-07,0.3156697,1.0174658,3448.3151104450226,-103.47881597160074,-193.67975,100.0,0.1115636,30000,0.7145938,300,95.27237,1366214,100,55.52,,,122.68209,1.0177876,1.2643136,[-0.553 -0.961 -0.33  -1.043  0.442],291.15634,0.08927954,1.0088589,1.8532562
-176.96739,12.85871,-26.931808,33.772095,-1.7166137e-06,0.30979908,1.0514336,3460.0492227077484,-103.66860384642442,-173.92125,100.0,0.10595954,30100,0.6899011,301,95.04091,1371451,100,52.37,,,135.93239,1.0527647,1.5890291,[-0.551 -0.96  -0.33  -1.045  0.434],455.62933,0.16460247,1.0264319,1.8428563
-198.91833,14.118397,-27.005379,45.311638,-1.8692017e-06,0.3144911,1.0100111,3472.8845911026,-104.71348719479535,-198.31174,100.0,0.11089169,30200,0.7197791,302,95.21221,1376980,100,55.29,,,123.53048,1.0120313,1.1672382,[-0.568 -0.958 -0.334 -1.038  0.424],213.45456,0.06891849,1.004735,1.8371795
-192.05116,13.841525,-28.994843,25.41484,-3.890991e-06,0.3141188,1.0080503,3485.9338250160217,-102.23892492293379,-191.55676,100.0,0.110722885,30300,0.8708197,303,95.29971,1382506,100,55.26,,,121.02299,1.013179,1.2408319,[-0.573 -0.957 -0.335 -1.038  0.418],251.37741,0.056289952,1.0031023,1.8359417
-179.77191,12.17896,-25.056633,29.15815,-3.2806397e-06,0.30773818,1.0334803,3497.999276638031,-103.3209177551332,-177.68883,100.0,0.10497531,30400,0.7412674,304,95.03526,1387718,100,52.12,,,134.70943,1.0344517,1.502388,[-0.566 -0.953 -0.331 -1.037  0.417],358.41977,0.12816527,1.0138339,1.8346993
-187.62083,14.651694,-28.447884,46.336983,-4.5013426e-06,0.3114137,1.0220511,3508.3909640312195,-102.52842107388153,-186.44852,100.0,0.107873164,30500,0.7127172,305,95.172165,1393075,100,53.57,,,127.75956,1.0352907,1.491434,[-0.546 -0.954 -0.329 -1.036  0.416],460.11063,0.13715413,1.0164915,1.8353083
-177.11714,12.883688,-24.075363,35.376102,3.7765503e-06,0.30334932,1.0044669,3521.534168958664,-104.86746315719692,-176.78644,100.0,0.10232495,30600,0.8690151,306,94.894,1398183,100,51.08,,,136.90219,1.0068337,1.2077562,[-0.551 -0.958 -0.326 -1.036  0.416],209.57516,0.05345685,1.0027363,1.834006
-179.20328,13.425169,-25.35987,31.678387,4.196167e-07,0.3079107,1.028239,3533.4530606269836,-103.12678635283842,-177.78088,100.0,0.104846954,30700,0.6669371,307,95.02977,1403378,100,51.95,,,134.34842,1.0287715,1.3756205,[-0.547 -0.955 -0.323 -1.037  0.415],388.85492,0.13283838,1.0163676,1.827776
-171.92073,14.419576,-27.776344,38.747463,1.411438e-06,0.30023772,1.0051309,3545.4111411571503,-102.85353224698846,-171.56638,100.0,0.10004551,30800,0.90477324,308,94.88339,1408375,100,49.97,,,138.2641,1.0046724,1.152291,[-0.547 -0.96  -0.325 -1.046  0.409],255.2937,0.047463134,1.0017917,1.82908
-167.80696,13.1116705,-23.097725,37.73029,1.9073486e-06,0.29764637,1.0145842,3559.222665309906,-104.71129567009335,-166.71039,100.0,0.09763289,30900,0.7890161,309,94.68824,1413232,100,48.57,,,147.23044,1.018818,1.3362656,[-0.552 -0.954 -0.325 -1.042  0.41 ],417.01477,0.10543182,1.0104443,1.8294472
-180.18085,13.802244,-24.721214,56.961685,-6.027222e-06,0.30364025,1.0123297,3571.1086435317993,-104.44612017716295,-179.6662,100.0,0.10245668,31000,0.8502017,310,94.91289,1418343,100,51.11,,,136.2749,1.009411,1.2877599,[-0.549 -0.962 -0.322 -1.045  0.411],207.8845,0.066658616,1.0041941,1.8346828
-179.51277,12.455923,-26.22538,42.73497,1.1444092e-06,0.3074378,1.0139623,3583.8658633232117,-104.12775132793927,-178.70088,100.0,0.10537921,31100,0.7797873,311,95.03851,1423600,100,52.57,,,131.87471,1.0173192,1.3323357,[-0.544 -0.968 -0.323 -1.05   0.416],185.82396,0.067102,1.0050839,1.8352889
-185.80952,14.777243,-26.463593,45.786163,4.119873e-06,0.31400627,1.0522774,3596.3306629657745,-103.17673779384003,-182.40169,100.0,0.108275615,31200,0.5904263,312,95.11679,1428914,100,53.14,,,133.84938,1.0711254,1.8946539,[-0.531 -0.974 -0.324 -1.053  0.416],806.62286,0.20186669,1.0359406,1.8294299
-190.8522,13.721426,-27.27166,42.60338,6.2942504e-06,0.31119755,1.0064453,3608.632595062256,-103.28982471690149,-190.47029,100.0,0.10848338,31300,0.8831218,313,95.187164,1434332,100,54.18,,,124.916245,1.0093431,1.2523835,[-0.533 -0.963 -0.317 -1.038  0.411],238.71558,0.052179713,1.002344,1.8307103
-184.88086,13.705685,-25.3442,35.626373,-1.2969971e-06,0.30837983,1.0412244,3620.079199552536,-102.82685538620774,-182.74483,100.0,0.10555547,31400,0.69454277,314,95.07831,1439576,100,52.44,,,132.54552,1.0354924,1.8013728,[-0.541 -0.958 -0.316 -1.035  0.412],387.45337,0.15108125,1.0199943,1.8337063
-190.1453,11.892773,-28.362244,42.72945,-1.0299683e-06,0.311331,1.0112975,3633.541440486908,-104.25308552343905,-189.44553,100.0,0.108430654,31500,0.8582479,315,95.14521,1444985,100,54.09,,,127.193085,1.0168644,1.3124231,[-0.52  -0.96  -0.313 -1.043  0.415],193.79794,0.07074748,1.0057315,1.836828
-181.0462,13.690619,-27.037735,33.28487,2.4032593e-06,0.31004262,1.0464741,3645.9891860485077,-103.78421380153637,-178.50476,100.0,0.105987854,31600,0.76392007,316,95.032715,1450217,100,52.32,,,135.7327,1.0625374,1.725578,[-0.529 -0.963 -0.315 -1.043  0.418],648.9777,0.1731368,1.0220361,1.8382336
-181.00148,13.067017,-28.742302,30.166271,2.708435e-06,0.30929464,1.0092713,3659.120993375778,-102.81954601425197,-180.56577,100.0,0.106898166,31700,0.84289724,317,95.14548,1455552,100,53.35,,,127.50761,1.0117793,1.2044379,[-0.523 -0.967 -0.306 -1.044  0.419],196.8422,0.054373566,1.0035999,1.8394971
-169.54637,11.953763,-25.928009,31.414467,2.4414062e-06,0.30958372,1.0404731,3670.765819311142,-102.96276223861668,-167.39804,100.0,0.10539703,31800,0.7023169,318,95.035324,1460746,100,51.94,,,135.76352,1.0429238,1.558928,[-0.529 -0.972 -0.309 -1.046  0.42 ],557.50244,0.16654971,1.0243387,1.8431193
