Weights,Bound,EmpiricalD2,EpThisIter,TimeElapsed,J_sample_variance,MaxIW,Iteration,ReturnMeanIW,InitialReturnMin,ReturnStepMaxmin,MinIW,InitialBound,InitialReturnMean,InitialReturnStd,EpLenMean,ReturnStepMax,EpRewMean,MinD2w0t,MeanIW,StdIW,MaxD2w0t,MeanD2w0t,TimestepsSoFar,MeanEntropy,StdD2w0t,InitialReturnMax,EpisodesSoFar
[ 0.577 -0.541  0.223  0.391 -0.012],-1999.7888,1.0001421,100,4766.797040224075,3.586449,1.0331465,401,-97.48748,-99.623726,100.0,0.97408235,-1999.8888,-97.66064,1.6809086,45.6,100.0,-141.9006577743722,,0.9978179,0.010813344,1.0002911,0.09120561,1765032,1.4068624,0.2879195,-90.32454,40100
[ 0.576 -0.54   0.223  0.392 -0.012],-2025.1262,1.0003353,100,4781.440396785736,5.7274766,1.0421003,402,-97.38251,-99.670044,100.0,0.940438,-2025.2537,-97.6303,1.6623695,41.92,100.0,-138.24514501747595,,0.9968151,0.019358637,1.0005423,0.08384873,1769224,1.4062272,0.27717113,-92.04231,40200
[ 0.577 -0.539  0.223  0.392 -0.013],-1986.2897,1.0002998,100,4795.504810333252,6.570967,1.0443004,403,-97.38829,-99.585815,100.0,0.9285848,-1986.4117,-97.611984,2.022797,43.22,100.0,-139.48359362592873,,0.9972466,0.016313376,1.0004768,0.08644799,1773546,1.4056218,0.28104368,-87.12926,40300
[ 0.577 -0.541  0.223  0.392 -0.013],-2052.9163,1.0000796,100,4810.4823615550995,4.7467537,1.0293739,404,-96.89629,-99.5166,100.0,0.9759526,-2053.0046,-97.05748,1.9613384,48.26,100.0,-143.84411817730316,,0.9982257,0.008442334,1.0002328,0.09652602,1778372,1.4061631,0.29531646,-91.21771,40400
[ 0.578 -0.541  0.223  0.393 -0.013],-2006.6936,1.0001165,100,4824.918051481247,3.5365283,1.0262965,405,-97.60003,-99.66957,100.0,0.967463,-2006.7435,-97.693985,1.7625389,44.44,100.0,-140.7987340555193,,0.9986989,0.010019378,1.0001844,0.08888324,1782816,1.4066142,0.2845844,-92.74968,40500
[ 0.577 -0.542  0.223  0.393 -0.012],-2022.4648,1.0000229,100,4837.827406644821,3.3038762,1.0130942,406,-97.35526,-99.554436,100.0,0.9855966,-2022.49,-97.4035,1.6837028,41.76,100.0,-137.82406512131422,,0.9994735,0.0047400645,1.0000806,0.08352125,1786992,1.4062715,0.27668056,-92.27747,40600
[ 0.577 -0.542  0.223  0.392 -0.013],-2062.4688,1.0000467,100,4850.926993131638,2.6915817,1.037114,407,-97.63764,-99.66562,100.0,0.98580414,-2062.5107,-97.71952,1.6369768,44.14,100.0,-140.52316230973605,,0.9990114,0.0062010307,1.0001309,0.08828246,1791406,1.4063635,0.2837028,-92.498276,40700
[ 0.578 -0.541  0.223  0.392 -0.012],-1975.3724,1.00065,100,4863.722056150436,5.4631014,1.0559189,408,-97.30847,-99.57888,100.0,0.9482087,-1975.5443,-97.64542,1.7553217,42.78,100.0,-139.06895679494758,,0.9958746,0.022264317,1.0007687,0.085572615,1795684,1.4065915,0.27975684,-91.85693,40800
[ 0.576 -0.542  0.223  0.392 -0.012],-1957.9513,1.0001576,100,4876.6541266441345,3.8315113,1.0231851,409,-97.3749,-99.61166,99.98526,0.9712299,-1958.0065,-97.48293,1.8521537,41.25,100.0,-137.41757418140818,,0.9987536,0.010771418,1.0002292,0.08250353,1799809,1.4062428,0.27513477,-90.655426,40900
[ 0.577 -0.542  0.222  0.392 -0.013],-2016.9926,1.0000647,100,4890.168045282364,3.6877642,1.0182179,410,-97.26489,-99.613434,100.0,0.9691924,-2017.0645,-97.383965,1.7064186,40.24,100.0,-136.29606300773023,,0.9986823,0.008136089,1.0001519,0.08048286,1803833,1.4065915,0.2720419,-92.91082,41000
[ 0.577 -0.543  0.223  0.392 -0.012],-2025.1277,1.0001965,100,4904.826502084732,4.4926505,1.0267417,411,-97.43329,-99.65725,100.0,0.9566862,-2025.2217,-97.59824,1.7016455,46.83,100.0,-143.05796172804898,,0.99777716,0.014508875,1.0003473,0.09366586,1808516,1.4063411,0.29136315,-92.96013,41100
[ 0.579 -0.543  0.223  0.391 -0.013],-1992.2853,1.0000296,100,4918.142459392548,3.0519838,1.0185966,412,-97.46544,-99.62465,100.0,0.98557335,-1992.3053,-97.50416,1.6083966,40.65,100.0,-136.8505095464575,,0.99954575,0.005284638,1.0000689,0.081301115,1812581,1.4066195,0.27330792,-91.71216,41200
[ 0.579 -0.543  0.223  0.391 -0.012],-2032.9235,1.0003499,100,4932.999042749405,3.843734,1.0590043,413,-97.09546,-99.85785,100.0,0.93334985,-2033.1003,-97.39203,1.6525316,49.44,100.0,-145.43295227860125,,0.99586874,0.01996391,1.0006307,0.09889147,1817525,1.4062219,0.29852667,-91.440125,41300
[ 0.58  -0.543  0.224  0.391 -0.013],-2007.8934,1.0001383,100,4946.803019046783,4.6192026,1.0302294,414,-97.10908,-99.44574,100.0,0.9665854,-2008.0476,-97.3811,1.716422,41.73,100.0,-137.7799600938439,,0.9968515,0.011180977,1.0003563,0.08346785,1821698,1.4063567,0.2765988,-92.70186,41400
[ 0.581 -0.544  0.224  0.39  -0.013],-1986.2977,1.0001258,100,4960.549627542496,3.54647,1.0320414,415,-97.44064,-99.51665,100.0,0.96282715,-1986.3555,-97.555725,1.677085,41.83,100.0,-138.0799805684798,,0.99844,0.01046452,1.0004407,0.08366333,1825881,1.4065925,0.27688164,-91.746475,41500
[ 0.582 -0.544  0.224  0.39  -0.012],-2007.914,1.0002025,100,4975.122193813324,4.958565,1.0317101,416,-97.12735,-99.65234,100.0,0.9577578,-2008.0446,-97.378006,1.8986421,44.51,100.0,-140.49311560096461,,0.9971697,0.0151712885,1.0004648,0.08902905,1830332,1.4057964,0.28480512,-91.78983,41600
[ 0.583 -0.543  0.224  0.389 -0.013],-1960.4525,1.000017,100,4988.117624759674,3.3167229,1.0116853,417,-97.27202,-99.47417,100.0,0.990741,-1960.468,-97.29816,1.7630459,43.62,100.0,-139.5506248269865,,0.9996614,0.0039571817,1.0000447,0.08724064,1834694,1.4057059,0.2821817,-91.41559,41700
[ 0.583 -0.542  0.224  0.389 -0.013],-1992.1853,1.0001538,100,5001.841815710068,5.097336,1.0243274,418,-97.26654,-99.73357,100.0,0.9604282,-1992.3048,-97.50363,1.7755796,43.25,100.0,-139.39468967087976,,0.9973911,0.012071953,1.0004761,0.08650891,1839019,1.4058228,0.28112206,-91.55481,41800
[ 0.583 -0.542  0.224  0.391 -0.013],-2040.8665,1.0000702,100,5013.280449390411,3.268633,1.0155635,419,-97.21507,-99.577515,100.0,0.9625819,-2040.9269,-97.31969,1.6085368,39.72,100.0,-135.719723115383,,0.9986931,0.008979813,1.0001609,0.07944286,1842991,1.4056165,0.27044082,-91.37014,41900
[ 0.583 -0.543  0.224  0.391 -0.013],-2073.492,1.0003183,100,5027.128659963608,3.9253004,1.0502907,420,-97.6971,-99.38932,100.0,0.94378704,-2073.6138,-97.93426,1.2163308,40.99,100.0,-137.64403277408684,,0.99722075,0.018411808,1.0005306,0.08198844,1847090,1.4058019,0.27435958,-93.299065,42000
[ 0.582 -0.544  0.224  0.39  -0.013],-2015.6172,1.0005782,100,5040.49732875824,6.25289,1.0677074,421,-97.18954,-99.78134,100.0,0.92982864,-2015.8125,-97.55597,1.7583197,44.3,100.0,-140.5132177419772,,0.99588,0.023219982,1.0008574,0.08861458,1851520,1.4053869,0.28420582,-92.66078,42100
[ 0.581 -0.545  0.223  0.389 -0.013],-2060.7744,1.0000126,100,5054.987551212311,2.721712,1.0096391,422,-97.4119,-99.61818,100.0,0.9899014,-2060.79,-97.44101,1.622778,41.57,100.0,-137.68411781728065,,0.9996913,0.0032815256,1.000054,0.08314057,1855677,1.4057059,0.27610722,-92.34329,42200
[ 0.581 -0.545  0.223  0.389 -0.013],-2055.0713,1.0002174,100,5066.968986749649,5.3680153,1.0315708,423,-97.147896,-99.73818,100.0,0.9607706,-2055.1594,-97.32234,1.9814118,44.86,100.0,-140.81294990953637,,0.99742687,0.0129436245,1.0003355,0.0897267,1860163,1.4062274,0.2858078,-91.500824,42300
[ 0.581 -0.544  0.223  0.389 -0.013],-2071.3774,1.0000261,100,5080.794975757599,3.3159494,1.0138937,424,-97.198555,-99.53001,100.0,0.9814414,-2071.407,-97.257774,1.8063061,45.05,100.0,-140.92000013136663,,0.999295,0.0043561133,1.000125,0.09010179,1864668,1.405723,0.28633004,-92.67117,42400
[ 0.581 -0.544  0.223  0.389 -0.013],-1977.6324,1.0002277,100,5093.67950797081,4.0474896,1.0326564,425,-97.37759,-99.6114,100.0,0.9659014,-1977.7166,-97.54275,1.8552058,40.67,100.0,-136.90182866146753,,0.99786234,0.012923062,1.0003512,0.08134553,1868735,1.405642,0.27338123,-88.79639,42500
[ 0.581 -0.544  0.223  0.389 -0.013],-2028.4072,1.0000298,100,5106.713181972504,3.0812883,1.0120254,426,-97.14638,-99.47106,100.0,0.9772259,-2028.4362,-97.20174,1.7059027,41.16,100.0,-137.0381408883167,,0.9992741,0.0058308267,1.0000995,0.08232149,1872851,1.4051863,0.27485427,-92.64415,42600
[ 0.581 -0.544  0.223  0.389 -0.014],-2041.0151,1.000332,100,5118.579863786697,8.022716,1.050939,427,-97.18788,-99.79379,100.0,0.9149409,-2041.2408,-97.63369,1.8653746,42.63,100.0,-138.92184507725193,,0.99474674,0.018504048,1.0008345,0.08527398,1877114,1.4052954,0.27930957,-89.7727,42700
[ 0.581 -0.543  0.223  0.39  -0.014],-2039.4417,1.0000175,100,5131.9136254787445,2.5134377,1.0115466,428,-97.668106,-99.75711,100.0,0.98600304,-2039.4647,-97.71001,1.6079569,40.72,100.0,-137.11591797680185,,0.9995511,0.004172417,1.0000706,0.08144086,1881186,1.4051826,0.27350813,-92.50575,42800
[ 0.581 -0.543  0.223  0.39  -0.014],-2071.019,1.0001675,100,5146.13357424736,3.5506663,1.0310993,429,-97.65062,-99.58848,100.0,0.95901686,-2071.1191,-97.80984,1.4348295,42.75,100.0,-139.24967834515314,,0.9979013,0.011926269,1.0002531,0.085504256,1885461,1.4046656,0.27964795,-92.886284,42900
[ 0.58  -0.543  0.222  0.39  -0.014],-2020.127,1.0001088,100,5160.005469799042,2.2534192,1.0199859,430,-97.61246,-99.60251,100.0,0.9645779,-2020.2029,-97.762344,1.4179267,40.99,100.0,-137.4493400229789,,0.9982284,0.010389059,1.000291,0.081984065,1889560,1.4042741,0.27433857,-94.726776,43000
[ 0.581 -0.543  0.222  0.389 -0.015],-1899.2151,1.0000925,100,5172.2622237205505,2.6569748,1.0222111,431,-97.66711,-99.66005,100.0,0.972478,-1899.3074,-97.83582,1.518856,38.95,100.0,-135.51205468088256,,0.9980671,0.008701106,1.0003607,0.07790487,1893455,1.4051597,0.26803514,-92.15085,43100
[ 0.582 -0.544  0.222  0.389 -0.014],-2029.5823,1.0005012,100,5186.184951782227,5.2126946,1.0424749,432,-96.9665,-99.56377,100.0,0.9251168,-2029.8141,-97.42574,1.5898232,42.43,100.0,-138.52690122504663,,0.9943865,0.022861755,1.0009108,0.08487551,1897698,1.4037695,0.2787216,-93.26907,43200
[ 0.582 -0.545  0.222  0.389 -0.015],-2026.4097,1.0000486,100,5199.031489849091,3.2864678,1.0191258,433,-97.510895,-99.637474,100.0,0.9853627,-2026.462,-97.60957,1.7466322,40.51,100.0,-136.81299667407072,,0.99895406,0.0058383956,1.0001515,0.08102276,1901749,1.4039282,0.27287045,-92.29257,43300
[ 0.582 -0.544  0.222  0.389 -0.015],-2025.2262,1.0000682,100,5212.479520559311,3.0382378,1.0200368,434,-97.573494,-99.76561,100.0,0.97433984,-2025.2568,-97.63339,1.5918744,44.24,100.0,-140.54155839310144,,0.9990695,0.0072797593,1.0001203,0.088482015,1906173,1.4042097,0.2840086,-93.27725,43400
[ 0.581 -0.545  0.222  0.389 -0.015],-2027.4099,1.000812,100,5224.166319847107,6.2335525,1.0816293,435,-97.137505,-99.62367,100.0,0.9228686,-2027.7485,-97.69293,1.6372724,41.82,100.0,-138.19698438242526,,0.993636,0.02658255,1.0012435,0.08365779,1910355,1.4044094,0.2768994,-91.63502,43500
[ 0.579 -0.545  0.221  0.389 -0.014],-2028.784,1.000586,100,5237.608724355698,4.6992707,1.0758374,436,-97.333374,-99.42038,100.0,0.94642055,-2029.004,-97.7697,1.4094236,39.78,100.0,-136.27062143393948,,0.99464655,0.02019981,1.0008079,0.07957462,1914333,1.4056215,0.27064958,-93.23417,43600
[ 0.578 -0.546  0.221  0.388 -0.013],-2012.949,1.000202,100,5250.337641000748,3.7467978,1.0344294,437,-97.55625,-99.629974,100.0,0.9621149,-2013.0419,-97.72543,1.5722247,43.66,100.0,-140.02976023378085,,0.9980545,0.014013745,1.0003414,0.08732547,1918699,1.4053019,0.28232637,-89.68898,43700
[ 0.579 -0.546  0.221  0.388 -0.014],-2018.752,1.0001173,100,5262.6477291584015,3.136643,1.0317283,438,-97.6152,-99.73556,100.0,0.9749478,-2018.8212,-97.74609,1.5824039,39.17,100.0,-135.64156656097728,,0.9983041,0.009571366,1.0002573,0.07834352,1922616,1.4058231,0.26871264,-90.62231,43800
[ 0.578 -0.545  0.221  0.388 -0.013],-2012.226,1.0002915,100,5276.017695188522,5.026679,1.0508547,439,-96.74943,-99.611694,100.0,0.95863956,-2012.388,-97.071594,1.735247,43.01,100.0,-138.70368719395702,,0.9962878,0.01639222,1.0006276,0.08603197,1926917,1.4061589,0.28044346,-92.319466,43900
[ 0.578 -0.546  0.22   0.387 -0.013],-2063.2542,1.0004042,100,5289.3511095047,5.1698117,1.0602908,440,-96.98785,-99.567535,100.0,0.95027876,-2063.4426,-97.29624,1.7612104,44.19,100.0,-140.10143202218381,,0.9964184,0.018459681,1.0006737,0.08838958,1931336,1.4062269,0.28387734,-91.999466,44000
[ 0.576 -0.545  0.22   0.386 -0.013],-2046.3645,1.0003132,100,5302.639415979385,5.9764657,1.0438817,441,-97.500694,-99.68677,100.0,0.9508233,-2046.513,-97.790306,1.6548157,42.58,100.0,-139.04371526013776,,0.9963568,0.017386517,1.0005769,0.08517053,1935594,1.4066819,0.2791586,-92.26464,44100
[ 0.575 -0.543  0.219  0.387 -0.012],-1996.2108,1.0001012,100,5315.970486879349,3.2545543,1.0255703,442,-97.51285,-99.4023,100.0,0.96994686,-1996.3234,-97.72955,1.4693516,43.11,100.0,-139.52630124203878,,0.9975328,0.008757274,1.0003283,0.08622705,1939905,1.4072485,0.28071868,-91.1002,44200
[ 0.575 -0.543  0.219  0.387 -0.012],-2019.7366,1.000054,100,5329.285813331604,4.007107,1.0176003,443,-97.250916,-99.77557,100.0,0.9774362,-2019.7905,-97.35,1.9179045,42.5,100.0,-138.51206431684545,,0.9988061,0.00610624,1.000132,0.08500291,1944155,1.4078555,0.27889988,-90.96307,44300
[ 0.576 -0.543  0.219  0.387 -0.011],-2038.338,1.0009233,100,5342.010411500931,6.0904756,1.080787,444,-97.30295,-99.68499,100.0,0.93223184,-2038.5625,-97.76385,1.4538552,42.36,100.0,-138.82170137180702,,0.9944755,0.028096924,1.0012774,0.08473748,1948391,1.4082248,0.2785185,-92.141785,44400
[ 0.578 -0.543  0.219  0.386 -0.011],-1958.1687,1.0000429,100,5354.5912091732025,3.7900593,1.0128604,445,-97.60923,-99.54805,99.95437,0.97499704,-1958.2065,-97.68293,1.7321869,41.96,100.0,-138.3233326331306,,0.9990312,0.0072216885,1.000109,0.08392242,1952587,1.4076755,0.27728364,-91.79976,44500
[ 0.578 -0.543  0.22   0.386 -0.011],-2011.3708,1.0000374,100,5367.472065210342,3.773667,1.0148251,446,-97.53992,-99.580795,100.0,0.9826863,-2011.4075,-97.60835,1.8269659,44.93,100.0,-141.18733789652168,,0.9991417,0.0050790217,1.0001396,0.08986203,1957080,1.4082032,0.28599495,-92.295,44600
[ 0.578 -0.542  0.219  0.386 -0.011],-2070.5598,1.0003189,100,5378.971104621887,5.084392,1.0556123,447,-97.15428,-99.58183,100.0,0.9441722,-2070.6638,-97.354515,1.7171504,45.6,100.0,-141.5795573845394,,0.99788296,0.020414747,1.0004293,0.09120789,1961640,1.4078608,0.28792724,-92.68656,44700
[ 0.578 -0.543  0.219  0.386 -0.011],-2057.247,1.0007726,100,5391.930701255798,6.6248927,1.0541376,448,-96.86525,-99.704735,100.0,0.92865735,-2057.5005,-97.32013,1.83338,46.31,100.0,-142.24787997815744,,0.9945243,0.023815516,1.0010991,0.09263775,1966271,1.4073186,0.28994873,-91.44519,44800
[ 0.579 -0.543  0.22   0.386 -0.012],-1994.0879,1.0008521,100,5403.350752592087,8.596528,1.0713031,449,-97.095856,-99.575455,100.0,0.932331,-1994.3931,-97.67537,1.7423329,39.72,100.0,-136.083620104079,,0.99267936,0.025754547,1.001343,0.07945979,1970243,1.4073403,0.27049637,-91.87988,44900
[ 0.578 -0.544  0.219  0.384 -0.011],-1960.6539,1.0001225,100,5414.454029798508,2.9274228,1.0393059,450,-97.380905,-99.578445,100.0,0.96887016,-1960.7728,-97.602875,1.5292025,40.48,100.0,-136.7824349721235,,0.9975057,0.011071003,1.0002893,0.08096699,1974291,1.4073124,0.27280372,-92.57048,45000
[ 0.577 -0.542  0.219  0.383 -0.012],-2061.9888,1.0000104,100,5425.905570268631,3.9868488,1.0079255,451,-97.65406,-99.69966,100.0,0.99142724,-2062.0034,-97.682884,1.9108145,43.33,100.0,-139.66309468818457,,0.99968094,0.00282155,1.0000682,0.086660564,1978624,1.407205,0.28133485,-88.371735,45100
[ 0.577 -0.542  0.219  0.383 -0.012],-2023.8698,1.0002481,100,5435.440841674805,3.4057298,1.0334499,452,-97.42998,-99.68114,100.0,0.96524614,-2023.9963,-97.628204,1.6713933,39.69,100.0,-135.99608654581436,,0.99743146,0.0135610895,1.0003638,0.07938542,1982593,1.4075729,0.2703609,-91.378555,45200
[ 0.576 -0.542  0.218  0.383 -0.011],-2034.418,1.0005422,100,5446.911679983139,6.0898213,1.0646191,453,-97.50619,-99.7519,100.0,0.93709826,-2034.6047,-97.83521,1.4066999,45.77,100.0,-142.2809593936418,,0.99529064,0.023661321,1.0007046,0.09155205,1987170,1.4076811,0.2884188,-92.607925,45300
[ 0.577 -0.541  0.219  0.384 -0.011],-2013.1626,1.0003961,100,5458.062481403351,4.274664,1.0476607,454,-97.7462,-99.70062,100.0,0.9428689,-2013.2789,-97.96251,1.4096786,43.08,100.0,-139.75244090265778,,0.9970866,0.019793186,1.0005115,0.086168356,1991478,1.4081801,0.28062215,-93.67632,45400
[ 0.576 -0.542  0.218  0.383 -0.011],-1970.5625,1.0006825,100,5469.4835793972015,6.392242,1.0581012,455,-97.15897,-99.62186,100.0,0.94338286,-1970.8157,-97.61584,1.6751839,42.63,100.0,-138.92314000153345,,0.9939903,0.021257196,1.0009832,0.085276134,1995741,1.4081123,0.2793173,-92.29299,45500
[ 0.574 -0.542  0.218  0.383 -0.011],-2042.7402,1.0000105,100,5481.901967763901,3.9035046,1.0106608,456,-97.34258,-99.74447,100.0,0.98944443,-2042.7567,-97.37269,1.8845649,47.52,100.0,-143.48488339936398,,0.99962986,0.002880254,1.0000612,0.09504094,2000493,1.4081763,0.29327393,-92.01836,45600
[ 0.574 -0.542  0.217  0.383 -0.011],-1977.6837,1.0005655,100,5492.378726243973,4.678939,1.0547895,457,-97.35392,-99.57396,100.0,0.9496178,-1977.8347,-97.66083,1.5926768,43.45,100.0,-139.77353670090795,,0.996047,0.018580083,1.0008515,0.086913005,2004838,1.4081814,0.2817411,-92.49732,45700
[ 0.573 -0.542  0.217  0.383 -0.011],-2039.0374,1.0001668,100,5504.461963176727,5.3971243,1.0260837,458,-97.137276,-99.58852,100.0,0.93754756,-2039.1775,-97.42278,1.9085171,48.2,100.0,-144.21435274102598,,0.9962587,0.0135298725,1.0006957,0.09641071,2009658,1.4082258,0.29517785,-92.14012,45800
[ 0.575 -0.544  0.217  0.383 -0.011],-2028.7822,1.0001285,100,5516.006017446518,3.4901145,1.0319313,459,-97.50444,-99.56563,100.0,0.9744654,-2028.8275,-97.593094,1.6234599,49.34,100.0,-145.555787622176,,0.9988892,0.0106915785,1.0002168,0.098683625,2014592,1.4082032,0.29824403,-91.21392,45900
[ 0.575 -0.543  0.217  0.383 -0.011],-2057.8203,1.0001031,100,5527.258666038513,3.0776398,1.023787,460,-97.59261,-99.55281,100.0,0.98092026,-2057.874,-97.69371,1.6052291,48.53,100.0,-144.85804403635345,,0.998821,0.009057178,1.0001746,0.09706377,2019445,1.4085667,0.29605258,-91.58612,46000
[ 0.575 -0.542  0.217  0.383 -0.01 ],-1993.9022,1.0004883,100,5536.637249946594,6.3558807,1.0495449,461,-96.99261,-99.65153,100.0,0.9249798,-1994.1072,-97.38957,1.8146976,39.42,100.0,-135.49734524962122,,0.99544364,0.022053553,1.0008785,0.078853235,2023387,1.4088176,0.26953694,-92.25089,46100
[ 0.574 -0.543  0.217  0.382 -0.01 ],-2041.9689,1.0002002,100,5546.863294363022,4.42146,1.0341028,462,-97.36877,-99.69892,100.0,0.95729244,-2042.0743,-97.5695,1.7195338,43.23,100.0,-139.4558580426791,,0.9975896,0.0143626155,1.0004083,0.086466484,2027710,1.4090664,0.28106385,-91.29759,46200
[ 0.573 -0.544  0.217  0.381 -0.01 ],-2021.2136,1.0013688,100,5555.988737344742,10.648698,1.0912374,463,-97.06778,-99.75621,100.0,0.8946363,-2021.6204,-97.84301,1.400434,40.0,100.0,-136.56724041117877,,0.9911236,0.03438251,1.0019128,0.08003092,2031710,1.4088111,0.27140355,-93.19972,46300
[ 0.574 -0.542  0.217  0.382 -0.01 ],-2039.2957,1.0002149,100,5566.106634616852,4.496599,1.05373,464,-97.4354,-99.542435,100.0,0.9515846,-2039.4116,-97.65681,1.7391421,43.13,100.0,-139.4481569659657,,0.9971571,0.014761434,1.0005839,0.08626631,2036023,1.4082259,0.28077334,-91.38091,46400
[ 0.574 -0.543  0.218  0.382 -0.011],-2056.314,1.0000505,100,5575.889810800552,3.1351159,1.0147375,465,-97.24608,-99.626625,100.0,0.9496498,-2056.3547,-97.32189,1.6392689,43.15,100.0,-139.1280110067805,,0.99896604,0.0072380565,1.0002539,0.08630183,2040338,1.4078618,0.28081027,-92.40879,46500
[ 0.575 -0.543  0.218  0.382 -0.011],-1988.4701,1.000477,100,5585.425271034241,5.9211087,1.0544972,466,-97.434135,-99.659424,100.0,0.9290235,-1988.6667,-97.82352,1.6404016,43.8,100.0,-140.3035142640447,,0.9956509,0.021079203,1.0008299,0.08761502,2044718,1.4083111,0.28277123,-92.47109,46600
[ 0.574 -0.545  0.218  0.381 -0.011],-2051.2773,1.0000284,100,5595.290972948074,4.9881873,1.011655,467,-97.312325,-99.5464,100.0,0.98653007,-2051.3262,-97.390686,2.0381417,43.31,100.0,-139.31406630332174,,0.9991423,0.0043554967,1.0001049,0.08662174,2049049,1.4086305,0.28128704,-91.66344,46700
[ 0.574 -0.544  0.218  0.382 -0.01 ],-1988.5652,1.0001887,100,5605.542066812515,3.8833172,1.0359386,468,-97.60587,-99.60506,100.0,0.9667158,-1988.6797,-97.83649,1.702286,44.67,100.0,-141.18703042195787,,0.99735487,0.010785618,1.0006435,0.08934889,2053516,1.4085453,0.2852692,-91.90021,46800
[ 0.575 -0.545  0.218  0.381 -0.01 ],-1991.9409,1.0004318,100,5615.786412715912,5.124892,1.0415677,469,-96.99737,-99.78422,100.0,0.93949014,-1992.1075,-97.3064,1.8500003,44.53,100.0,-140.44382863630906,,0.9959391,0.018280763,1.0006659,0.08907073,2057969,1.4082088,0.28486624,-90.36138,46900
[ 0.575 -0.546  0.218  0.381 -0.011],-2052.9744,1.0000795,100,5625.42315530777,3.5983424,1.0183328,470,-97.620255,-99.830956,100.0,0.96855474,-2053.0342,-97.74365,1.6745744,42.51,100.0,-138.94626212542175,,0.99862576,0.008795872,1.0002178,0.085023955,2062220,1.4076599,0.2789296,-92.62247,47000
[ 0.576 -0.547  0.218  0.381 -0.011],-2034.0872,1.0002301,100,5635.789694547653,3.9805162,1.0307745,471,-97.22336,-99.617935,100.0,0.95836455,-2034.1781,-97.40854,1.729823,44.36,100.0,-140.40321254127875,,0.99768686,0.013722017,1.0004258,0.08872732,2066656,1.407227,0.28436416,-91.39023,47100
[ 0.576 -0.548  0.218  0.381 -0.012],-2006.4791,1.0003558,100,5645.508127212524,4.3127728,1.0448864,472,-97.31969,-99.64183,100.0,0.9583995,-2006.6,-97.55043,1.5621074,41.26,100.0,-137.5057768639025,,0.9970681,0.017291237,1.0005366,0.082527615,2070782,1.4076807,0.27517435,-93.24263,47200
[ 0.578 -0.548  0.219  0.381 -0.011],-2050.1558,1.0003536,100,5654.287234783173,3.1567256,1.0438589,473,-97.53978,-99.46193,100.0,0.96015364,-2050.2783,-97.75558,1.4146233,39.25,100.0,-135.70376302458962,,0.9972116,0.016481739,1.0004718,0.07850684,2074707,1.4075955,0.26898223,-93.41874,47300
[ 0.577 -0.549  0.218  0.381 -0.011],-2020.177,1.000069,100,5664.495792865753,3.0246441,1.0238746,474,-97.68138,-99.74983,100.0,0.9650056,-2020.2404,-97.799774,1.5211611,43.49,100.0,-139.97840050129307,,0.998559,0.008485873,1.0002167,0.08698418,2079056,1.4075747,0.28182235,-92.685616,47400
[ 0.578 -0.55   0.219  0.381 -0.011],-2050.2864,1.000097,100,5674.864312648773,4.14982,1.0250999,475,-96.96901,-99.807785,100.0,0.9661527,-2050.3708,-97.13428,1.8695235,45.02,100.0,-140.75104512631162,,0.99793166,0.008408682,1.0002706,0.09004562,2083558,1.4082098,0.28626332,-91.54784,47500
[ 0.579 -0.55   0.219  0.381 -0.011],-1970.5184,1.0000902,100,5685.20685172081,3.1837296,1.0273244,476,-97.28914,-99.503395,100.0,0.9773717,-1970.5499,-97.35006,1.7246107,43.48,100.0,-139.47320651507337,,0.9992915,0.008184167,1.0001435,0.086962275,2087906,1.4082032,0.28179052,-92.81905,47600
[ 0.579 -0.55   0.219  0.382 -0.011],-2070.9895,1.000044,100,5695.4339344501495,3.9289517,1.0143716,477,-97.34684,-99.54089,100.0,0.9474006,-2071.0598,-97.46475,1.8093722,47.21,100.0,-143.29500424129373,,0.9984815,0.0070710042,1.0002416,0.09442283,2092627,1.4077555,0.29241624,-89.66437,47700
[ 0.579 -0.55   0.219  0.381 -0.011],-2022.4374,1.0000927,100,5705.098576307297,4.5185604,1.0275444,478,-97.261314,-99.637665,100.0,0.96798426,-2022.5355,-97.44912,1.743917,44.7,100.0,-140.76519751641396,,0.99781775,0.010282297,1.0002636,0.08940668,2097097,1.4071345,0.28534448,-89.9842,47800
[ 0.579 -0.55   0.219  0.382 -0.012],-2001.7007,1.0001296,100,5714.654719114304,4.905308,1.0272505,479,-97.62382,-99.69861,100.0,0.9640087,-2001.8036,-97.8153,1.6894884,42.0,100.0,-138.48657968803752,,0.9977416,0.011522646,1.0002916,0.08400565,2101297,1.4063367,0.27739748,-92.1634,47900
[ 0.579 -0.548  0.218  0.382 -0.013],-2042.8181,1.0000955,100,5723.505118131638,3.3573759,1.0197253,480,-97.36925,-99.596756,100.0,0.96786535,-2042.8872,-97.50313,1.67887,41.03,100.0,-137.22276808863927,,0.99840516,0.009053091,1.0002242,0.08206418,2105400,1.4061579,0.2744762,-91.67166,48000
[ 0.579 -0.548  0.219  0.381 -0.013],-2077.8066,1.0000542,100,5733.5632309913635,4.0106354,1.0225856,481,-97.41184,-99.556725,100.0,0.97130364,-2077.868,-97.52588,1.846627,47.22,100.0,-143.33445237781686,,0.9986335,0.007311118,1.0002736,0.09444361,2110122,1.4053589,0.2924466,-90.883316,48100
