EpRewMean,InitialReturnMax,MaxIW,EmpiricalD2,Iteration,MeanIW,ReturnMeanIW,Bound,StdIW,InitialReturnStd,EpThisIter,EpLenMean,MinIW,MinD2w0t,Weights,InitialBound,EpisodesSoFar,EntropyCoefficient,TimeElapsed,InitialReturnMean,ReturnStepMax,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,MeanEntropy,InitialReturnMin,StdD2w0t,MeanD2w0t,MaxD2w0t
-109.22778818549486,5.7193756,2.479678,1.1137791,325,1.0250013,571.2469,500.22638,0.31350192,2.236547,100,16.62,0.43210077,,[ 1.076  1.443  0.797  1.054 -1.914],489.73523,32500,,3824.5811789035797,-4.119873e-06,100.0,545385,25273.822,86.21151,-0.49996188,-4.3404617,0.18525386,0.034314953,1.2657093
-109.69503810965351,7.8977737,5.0157003,1.2817018,326,1.0646497,559.44727,481.84683,0.5103008,2.3822358,100,17.53,0.14594656,,[ 1.075  1.44   0.795  1.051 -1.919],456.65952,32600,,3834.6570751667023,-5.1879883e-06,100.0,547138,61698.81,86.85663,-0.5003384,-4.4231033,0.21062091,0.039799374,2.0192218
-109.50266308463706,7.1465607,73.30002,66.50093,327,2.2070837,1121.6562,825.0349,8.639567,2.2764356,100,17.24,0.0011990521,,[ 1.095  1.432  0.796  1.042 -1.919],465.90494,32700,,3845.4388365745544,-6.4849855e-06,100.0,548862,16899296.0,86.66054,-0.50149727,-3.4182663,4.3183055,0.36286515,184.62665
-108.98423982599134,4.608406,251.52385,85.64551,328,3.5251732,1759.9125,1400.906,24.619455,2.0152888,100,17.04,0.00024603808,,[ 1.087  1.416  0.794  1.044 -1.92 ],467.33044,32800,,3858.880740880966,-7.6293946e-07,100.0,550566,138312960.0,86.59618,-0.49850312,-4.2537003,28.424435,0.3392526,6025.1704
-109.48912196926702,8.960793,19.560919,2.5549886,329,1.1888895,639.1084,545.932,1.937932,2.5178668,100,16.97,0.088255584,,[ 1.063  1.418  0.81   1.061 -1.917],478.6513,32900,,3873.362926721573,3.0517579e-06,100.0,552263,846777.6,86.480354,-0.5024793,-4.1184845,0.34858444,0.056095503,13.873265
-108.92892453636631,5.932831,16.945889,3.4761257,330,1.1674407,649.6708,544.0866,1.5935336,2.0322347,100,16.44,0.05260052,,[ 1.069  1.415  0.82   1.072 -1.921],489.73077,33000,,3887.209419965744,-1.6784668e-06,100.0,553907,653868.44,86.10192,-0.50150275,-4.550812,0.33087468,0.052348603,13.112337
-109.44410509697431,6.8102264,32.12396,12.046671,331,1.3939704,728.3775,586.8952,3.1496348,2.3604097,100,17.25,0.003432781,,[ 1.084  1.419  0.817  1.067 -1.921],465.28836,33100,,3899.00634264946,1.2435913e-05,100.0,555632,2340468.0,86.66793,-0.50131506,-4.272255,1.2672633,0.12319528,61.06375
-108.78220474769199,6.2937393,37.236717,7.1006627,332,1.4570353,789.20404,635.17816,4.056443,2.0435452,100,16.62,0.005453541,,[ 1.077  1.41   0.821  1.077 -1.92 ],486.692,33200,,3911.282614469528,-8.621216e-06,100.0,557294,4193348.8,86.313774,-0.5103788,-4.194664,0.6941464,0.06690871,68.74011
-109.47875713232062,6.96035,42.580116,6.7515845,333,1.1939931,658.47656,555.3176,2.1887887,2.1152194,100,16.82,0.01140188,,[ 1.086  1.422  0.822  1.09  -1.929],483.4148,33300,,3922.6532621383667,-9.613037e-06,100.0,558976,1171730.6,86.41053,-0.511601,-3.505722,0.8621516,0.070381895,85.404
-109.99119473947238,6.715294,2.6171532,1.1212002,334,1.0446221,562.6241,486.47516,0.29092485,2.069092,100,17.23,0.07434247,,[ 1.081  1.414  0.817  1.074 -1.931],469.39526,33400,,3933.4677526950836,-6.1035157e-06,100.0,560699,22400.146,86.620384,-0.5177303,-3.4601364,0.19900152,0.03739752,1.7191583
-108.89474058506089,6.059616,18.795269,5.181639,335,1.1543682,644.7297,537.31934,2.152601,2.3279927,100,16.43,0.0052978094,,[ 1.086  1.414  0.813  1.075 -1.937],494.6575,33500,,3945.519278526306,-1.4495849e-06,100.0,562342,1164244.6,86.115425,-0.5206236,-4.525421,0.41645408,0.06368342,7.9209275
-109.38411893031572,5.0850677,58.662727,11.036493,336,1.5319413,811.5137,626.6775,4.899127,2.2305229,100,17.15,0.0036520981,,[ 1.076  1.407  0.807  1.074 -1.94 ],467.89127,33600,,3957.5764174461365,4.5013426e-06,100.0,564057,6008017.5,86.63083,-0.5205002,-4.3975143,2.4312615,0.17282817,164.21175
-109.22478355897492,7.964813,13.810869,2.2864382,337,1.160261,631.85364,538.47925,1.5591314,2.5725806,100,16.91,0.052221004,,[ 1.032  1.431  0.798  1.067 -1.939],479.55237,33700,,3969.569561481476,-1.2207031e-06,100.0,565748,610041.75,86.453476,-0.51696604,-4.3481293,0.2826523,0.049012218,6.3568277
-109.62755075998865,9.268517,174.25406,111.02256,338,2.7525203,1420.2224,1032.283,17.151304,2.1992905,100,16.98,0.0005270232,,[ 1.017  1.446  0.798  1.07  -1.936],480.59357,33800,,3981.215673685074,2.2888183e-07,100.0,567446,72433160.0,86.457596,-0.51941526,-4.4806747,18.071232,0.4958142,2828.4753
-109.0095264899788,5.300377,14.369059,2.9455907,339,1.2553124,673.77734,571.62195,1.714315,2.1708455,100,16.94,0.02773289,,[ 1.025  1.462  0.8    1.092 -1.938],479.8647,33900,,3992.8971660137177,7.93457e-06,100.0,569140,727715.5,86.51744,-0.52233887,-4.1591187,0.4537982,0.06108294,35.38476
-109.35090898399535,5.6346436,8.479164,2.8463683,340,1.134744,628.8724,534.2173,1.227209,2.0331185,100,16.59,0.005896307,,[ 1.034  1.467  0.793  1.1   -1.941],493.9414,34000,,4004.1624319553375,4.653931e-06,100.0,570799,396653.5,86.189926,-0.5154772,-3.495491,0.33773673,0.052273516,12.7906685
-110.02601642375721,5.460037,11.993845,5.241508,341,1.3166763,672.90314,554.8062,2.0188572,1.993779,100,17.68,0.0077610635,,[ 1.034  1.461  0.784  1.09  -1.934],444.98035,34100,,4016.7716360092163,-7.6293946e-07,100.0,572567,871088.9,86.91467,-0.512686,-3.7080307,0.44767153,0.070543125,9.9808235
-108.956852621312,7.403244,521.9037,890.66095,342,5.446723,2682.6912,1700.5969,51.081913,2.4816773,100,16.82,1.6422e-05,,[ 1.048  1.465  0.79   1.087 -1.932],484.93478,34200,,4027.072117805481,7.019043e-06,100.0,574249,591551300.0,86.42306,-0.5068339,-3.985855,61.40962,2.607741,6981.5454
-109.4887611739098,5.177025,3.0942864,1.2394545,343,1.0496473,593.4816,517.1713,0.43484616,1.8750507,100,16.46,0.053028494,,[ 1.02   1.449  0.792  1.086 -1.926],496.55154,34300,,4040.7389760017395,4.348755e-06,100.0,575895,49059.688,86.11572,-0.51058745,-4.026634,0.19705084,0.036013495,2.5467227
-109.85480772121775,4.9688416,16701.252,684383.4,344,132.67,60621.785,38811.418,1336.9568,2.2391074,100,17.6,2.4702774e-07,,[ 1.014  1.446  0.795  1.083 -1.929],452.99097,34400,,4051.900601387024,1.1444092e-06,100.0,577655,364246200000.0,86.90059,-0.5102537,-4.7397156,159057.75,3063.5332,18297252.0
-110.13855287368527,5.2816467,113.91534,15.610713,345,2.0254662,1035.5677,718.7793,8.497829,1.991274,100,17.68,0.0035234306,,[ 1.014  1.435  0.782  1.099 -1.929],451.6178,34500,,4064.0083220005035,-1.5258789e-06,100.0,579423,17586632.0,86.9097,-0.51428604,-4.03318,2.9242752,0.27679083,162.97005
-110.65256340655111,5.0761566,78.63993,21.439848,346,1.6465778,853.4459,643.0348,6.7058263,2.1685357,100,17.48,0.0029272311,,[ 1.019  1.439  0.78   1.12  -1.933],454.4453,34600,,4075.9346735477448,-1.2207031e-06,100.0,581171,10908417.0,86.714516,-0.5162386,-3.9571228,4.1614037,0.21500422,503.37115
-110.36071134912159,5.1602936,47.17532,19.578354,347,1.7074158,846.1915,674.38086,5.5740867,2.28841,100,17.83,0.002990522,,[ 1.013  1.437  0.768  1.098 -1.935],444.5736,34700,,4087.7790098190308,-1.7547608e-06,100.0,582954,6681694.5,87.00417,-0.516075,-3.9765854,1.3685467,0.1502901,50.393814
-109.52830385317795,5.941986,582.37775,1319.879,348,6.160428,3098.1711,2070.0195,57.04119,2.1971107,100,16.61,5.492268e-06,,[ 0.991  1.434  0.76   1.102 -1.935],484.46655,34800,,4099.930680513382,-1.3809204e-05,100.0,584615,774037000.0,86.22323,-0.5145025,-4.0562134,69.5149,3.7806013,3517.7368
-109.24207824227278,7.063568,417.79556,395.3339,349,4.6941924,2394.728,1575.2549,40.786495,2.0111012,100,16.49,0.00023196144,,[ 0.962  1.418  0.757  1.1   -1.933],499.02457,34900,,4112.836741685867,-8.392334e-07,100.0,586264,407774340.0,86.139915,-0.5199041,-3.456726,96.27534,4.016985,5691.8984
-109.43202994497823,6.3222046,77.708595,11.761597,350,1.5828108,859.33655,689.07697,4.0793777,2.02216,100,16.67,0.004900584,,[ 0.963  1.414  0.763  1.075 -1.939],485.97903,35000,,4125.795917749405,-3.1280517e-06,100.0,587931,4299657.0,86.23608,-0.52230775,-4.3985596,1.2684435,0.09882791,103.13805
-109.49272827922042,5.7815933,2.1243854,1.1845102,351,1.0488695,565.1912,491.1008,0.35311136,2.125835,100,17.14,0.28797114,,[ 0.962  1.431  0.76   1.081 -1.941],469.47244,35100,,4138.768230199814,-3.1280517e-06,100.0,589645,28857.545,86.58446,-0.5260286,-4.556801,0.19034477,0.03580062,1.4413137
-109.67173044599309,5.421051,99.42104,46.636105,352,1.7421728,920.96234,677.6311,9.791136,1.9136517,100,16.93,0.0004942806,,[ 0.969  1.433  0.759  1.083 -1.945],480.25586,35200,,4150.376144886017,1.3732911e-06,100.0,591338,23868154.0,86.49975,-0.5271938,-3.0666656,4.0594716,0.306186,225.65598
-109.48893121977717,5.8250656,7.07784,1.4418335,353,1.090319,600.0478,515.38306,0.77174634,1.8655907,100,16.76,0.15991409,,[ 0.98   1.443  0.765  1.078 -1.946],484.21832,35300,,4164.086053609848,-8.087158e-06,100.0,593014,149856.33,86.37801,-0.52929634,-3.5112076,0.2189652,0.039519057,5.185581
-110.01869292810457,7.116028,7.60357,1.609462,354,1.0964625,583.9683,511.09775,0.8318429,2.379435,100,17.25,0.08657568,,[ 0.98   1.449  0.76   1.076 -1.948],474.42636,35400,,4174.438982248306,5.340576e-07,100.0,594739,146346.61,86.617165,-0.5366496,-3.5784912,0.21471132,0.039759308,2.5303507
-109.7189308108255,6.9196396,70.01658,11.676506,355,1.5420572,785.55164,627.0443,6.769861,2.386918,100,17.03,0.0015415556,,[ 0.979  1.457  0.761  1.081 -1.956],473.2613,35500,,4185.533365011215,-8.392334e-06,100.0,596442,9409162.0,86.475365,-0.54007566,-4.4948807,1.6585329,0.09886374,159.68477
-110.02048403655024,6.6205597,37.910057,6.035055,356,1.5819639,781.39105,634.91455,3.90609,2.2215703,100,17.78,0.0033622459,,[ 0.974  1.451  0.772  1.088 -1.959],448.29224,35600,,4198.479902744293,-1.3504028e-05,100.0,598220,2735909.8,87.01144,-0.5411546,-4.410179,0.9909173,0.075857796,109.85026
-109.74749467280125,6.2111588,11.801514,3.211005,357,1.253978,669.1844,557.5877,1.552296,2.2485232,100,17.15,0.01915088,,[ 0.981  1.454  0.763  1.08  -1.96 ],471.81052,35700,,4211.667963027954,5.569458e-06,100.0,599935,597570.75,86.57766,-0.5429617,-3.503563,0.3966896,0.06932828,5.5003796
-109.9658326116317,5.498169,60.930977,8.949053,358,1.7064207,850.8304,602.8806,5.6381855,2.1233327,100,17.68,0.013038242,,[ 0.991  1.453  0.774  1.078 -1.962],450.7801,35800,,4223.885150671005,8.468628e-06,100.0,601703,6695522.5,86.945816,-0.5435766,-4.5677032,1.2757773,0.14967902,56.735664
-109.55695276022446,7.789032,96.65463,43.270245,359,1.7678366,906.3533,630.713,9.671938,2.3286316,100,17.18,0.0025484571,,[ 1.     1.444  0.764  1.079 -1.963],469.7769,35900,,4234.524938344955,-2.822876e-06,100.0,603421,20477386.0,86.61945,-0.54739124,-4.8807297,2.6185713,0.2429068,113.43774
-109.32059041816359,5.775223,7.371008,1.6742648,360,1.0957403,607.53064,528.8007,0.962201,2.0207276,100,16.55,0.09985219,,[ 1.015  1.453  0.773  1.081 -1.966],497.99548,36000,,4246.633346557617,6.1035157e-06,100.0,605076,229721.98,86.21256,-0.54698694,-4.2105255,0.226852,0.040528737,4.610866
-109.66836794394435,5.9376984,97.202324,52.532955,361,1.7390394,910.5939,678.8665,9.533783,1.9611868,100,16.96,0.0025598006,,[ 1.024  1.455  0.77   1.075 -1.966],476.2039,36100,,4259.535617113113,-3.7384034e-06,100.0,606772,21991202.0,86.41933,-0.5478533,-3.650383,7.188152,0.38470554,510.91302
-110.19424382980269,7.5461884,281.3819,136.54271,362,3.525297,1703.1669,1198.0784,27.359768,2.3619306,100,17.35,0.00088599604,,[ 1.015  1.447  0.778  1.091 -1.967],469.13657,36200,,4272.304077863693,-2.670288e-06,100.0,608507,157298080.0,86.66311,-0.5482231,-3.7676468,30.203835,1.4632443,1599.8452
-110.20118047405802,6.851944,125.64924,30.451805,363,2.4733787,1272.14,1024.2522,11.569997,2.1052356,100,16.9,0.00188622,,[ 1.01   1.453  0.78   1.119 -1.967],484.0155,36300,,4285.229362726212,-7.6293946e-07,100.0,610197,32056776.0,86.335014,-0.5467374,-3.5261154,5.154259,0.18923509,810.86646
-110.4325363735526,5.7942123,5.607103,1.3410599,364,1.1668979,600.5286,518.77594,0.69386786,2.1604967,100,17.89,0.20317543,,[ 1.015  1.469  0.777  1.133 -1.966],448.60962,36400,,4298.344130754471,6.027222e-06,100.0,611986,104949.45,87.00933,-0.554201,-4.4553986,0.2224705,0.041962713,3.7524352
-109.65062214918537,4.241791,246.86945,347.02432,365,3.1446037,1611.5728,1138.0085,24.270426,1.7577676,100,16.91,0.0004858563,,[ 0.986  1.48   0.778  1.14  -1.973],478.00418,36500,,4308.91704583168,-4.196167e-06,100.0,613677,144195890.0,86.43211,-0.5439447,-3.3712234,29.414167,1.0863578,2979.8281
-109.21629655152005,5.5135574,70.465225,33.319004,366,1.6304739,874.51764,664.5942,6.678487,2.141439,100,16.75,0.0022281373,,[ 1.022  1.484  0.787  1.143 -1.963],480.49518,36600,,4321.217244625092,8.239746e-06,100.0,615352,10929196.0,86.36488,-0.5434865,-4.5481415,2.9713056,0.23035969,163.5987
-109.82832798593635,7.3358383,6.803541,2.4275362,367,1.1098782,591.2487,501.87708,1.1604779,2.2192152,100,17.29,0.053609833,,[ 1.015  1.472  0.792  1.152 -1.962],465.0131,36700,,4332.857321023941,1.4495849e-06,100.0,617081,315784.75,86.67305,-0.5440849,-4.4741287,0.2718254,0.04816917,3.8583717
-109.08140485064764,6.8818207,19.701406,4.9361897,368,1.1516477,634.49725,519.62225,2.1614928,2.18792,100,16.6,0.01817015,,[ 1.021  1.478  0.792  1.149 -1.963],481.4917,36800,,4343.5722913742065,3.890991e-06,100.0,618741,1144929.0,86.23665,-0.5415408,-3.6599884,0.4162118,0.061864365,12.094654
-109.71545337174331,5.631752,116.93666,13.470118,369,1.8039562,940.85266,750.6733,5.900067,2.0001469,100,17.05,0.0058880947,,[ 1.028  1.485  0.798  1.153 -1.961],475.291,36900,,4354.78008389473,-1.1749267e-05,100.0,620446,8688502.0,86.52969,-0.52835643,-3.7062912,2.5944073,0.14712219,346.82745
-109.73308819875918,5.61528,2.5652046,1.194388,370,1.0362356,541.9802,466.3049,0.38337937,2.057534,100,17.66,0.32171398,,[ 1.009  1.505  0.794  1.15  -1.947],450.35925,37000,,4367.508261442184,5.645752e-06,100.0,622212,31968.441,86.96304,-0.53221774,-3.473259,0.1924496,0.036761288,1.3712368
-109.42461265087161,4.3761063,71.31836,47.492676,371,2.165756,1130.3767,847.3888,9.423366,1.7175548,100,16.62,0.003822241,,[ 1.016  1.507  0.794  1.151 -1.951],490.73346,37100,,4378.354508399963,-8.544922e-06,100.0,623874,21390874.0,86.23383,-0.5433168,-4.044258,4.0882277,0.24474251,498.05026
-109.20453110081496,5.0920258,11.681917,2.1529763,372,1.0834683,606.5362,512.0868,1.0449963,2.0918636,100,16.53,0.07137169,,[ 1.008  1.489  0.799  1.151 -1.962],482.36255,37200,,4391.1137001514435,-9.07898e-06,100.0,625527,288778.3,86.185844,-0.54652447,-3.7450027,0.24316715,0.04250704,4.1306663
-109.85947637060971,5.16584,16.281866,4.1221976,373,1.2758967,676.71936,577.3079,1.9065019,2.1196678,100,17.19,0.045514427,,[ 1.008  1.48   0.796  1.147 -1.966],472.4392,37300,,4404.229205369949,5.340576e-07,100.0,627246,837717.56,86.66006,-0.54589826,-3.648262,0.3551349,0.056899887,10.570971
-110.47264905009602,5.47274,33.17896,9.5868,374,1.3536005,711.13464,551.5069,2.905656,2.0989194,100,17.47,0.012163721,,[ 0.998  1.473  0.799  1.148 -1.965],460.46655,37400,,4416.280701637268,-4.653931e-06,100.0,628993,2051176.1,86.71348,-0.5460105,-3.7174835,1.3109341,0.13950212,87.57905
-110.83871173487705,4.850029,4.49381,1.6290696,375,1.0797207,551.1061,471.61508,0.78812397,1.9397124,100,18.11,0.051252633,,[ 0.992  1.474  0.808  1.169 -1.965],442.4932,37500,,4427.6032428741455,1.5258789e-06,100.0,630804,127543.875,87.13314,-0.5389494,-3.8404083,0.22185917,0.04209092,3.575264
-109.73639288797354,5.625572,12.765793,2.8491547,376,1.161091,615.82434,511.26337,1.4637663,2.3101451,100,17.2,0.056959916,,[ 1.003  1.476  0.805  1.166 -1.958],459.5158,37600,,4440.314576625824,5.1116945e-06,100.0,632524,498795.9,86.60924,-0.5435951,-4.17659,0.31526437,0.052983116,6.2547965
-110.73231329689953,4.597687,108.61106,40.704487,377,2.177816,1040.2467,820.1459,10.797472,2.0321705,100,17.98,0.006585658,,[ 1.011  1.48   0.804  1.16  -1.963],444.27185,37700,,4451.717451572418,-3.967285e-06,100.0,634322,22131686.0,87.101685,-0.54357606,-3.1832428,4.200463,0.25933552,422.97263
-109.8918995302897,6.1015167,25.19829,5.85065,378,1.3496844,708.22363,587.50995,2.271115,2.272228,100,17.27,0.010609067,,[ 1.     1.471  0.809  1.17  -1.963],465.39435,37800,,4463.2734043598175,-9.841919e-06,100.0,636049,1238284.0,86.683174,-0.5474733,-3.7605057,0.707682,0.086780176,25.791035
-109.39370911228059,5.7706223,98.33522,88.60621,379,2.060021,1086.43,673.4419,10.392454,2.135664,100,16.63,0.0018180013,,[ 0.99   1.469  0.809  1.182 -1.966],490.98022,37900,,4474.323605537415,8.239746e-06,100.0,637712,25622724.0,86.190674,-0.5527342,-3.8198547,14.818814,0.85598123,918.28815
-109.66341508478796,4.784752,133.01817,175.29683,380,2.6100585,1352.8717,1017.214,13.322784,2.0529487,100,16.99,0.0010662103,,[ 0.984  1.467  0.797  1.192 -1.972],473.78192,38000,,4485.653326749802,-2.1362305e-06,100.0,639411,42664940.0,86.46795,-0.5550603,-4.2933884,40.881893,0.6965603,6565.7393
-110.13829787145761,6.8762817,5.137287,1.4534733,381,1.1188263,589.45105,508.53925,0.73809546,1.9731574,100,17.48,0.22881465,,[ 0.995  1.473  0.813  1.208 -1.974],458.49506,38100,,4497.097699403763,2.0599366e-06,100.0,641159,123762.46,86.77533,-0.5610636,-3.5167236,0.21960692,0.041117836,2.6528244
-109.40557822945759,4.463295,9.505455,3.8052595,382,1.2643312,696.56555,565.8179,1.5720543,1.8142166,100,16.7,0.0291231,,[ 1.006  1.472  0.82   1.211 -1.98 ],482.73785,38200,,4509.339796304703,-4.043579e-06,100.0,642829,663570.7,86.31112,-0.5645927,-3.7546692,0.49412483,0.06846248,18.788895
-110.23466316493878,3.5228806,43.29955,13.395661,383,1.3478836,698.0673,541.77686,3.8115988,1.899462,100,17.78,0.0037035004,,[ 1.007  1.475  0.832  1.221 -1.984],445.66998,38300,,4521.273250341415,-4.5776366e-07,100.0,644607,3343919.8,87.000656,-0.56800365,-4.673439,1.4848734,0.13709536,80.33862
-109.11911686051839,5.082634,42.738564,16.914848,384,1.766936,970.7511,790.17664,4.3473353,1.7485628,100,16.12,0.0012264074,,[ 1.014  1.482  0.834  1.213 -1.987],508.9889,38400,,4532.904793024063,-7.095337e-06,100.0,646219,4832865.5,85.85133,-0.57027787,-3.1664352,1.2285182,0.11923674,60.951927
-110.57333025311569,7.312126,59.49545,10.897693,385,1.3695034,700.9816,555.63184,5.117742,2.0307581,100,17.8,0.00054392155,,[ 1.016  1.496  0.838  1.219 -1.989],451.56174,38500,,4546.4850533008575,-1.7547608e-06,100.0,647999,5970224.5,86.98192,-0.572756,-3.4268417,1.4053823,0.12455413,93.48988
-109.35673168702424,4.2710266,31.766375,22.254429,386,1.611368,853.7811,669.3994,4.6377616,2.2674687,100,16.98,0.0054283515,,[ 1.023  1.5    0.834  1.205 -1.992],474.65518,38600,,4558.862323045731,9.155273e-07,100.0,649697,5258757.0,86.49985,-0.5746005,-4.0169067,1.3923856,0.14937547,42.088547
-109.18586954325644,6.5522385,71.32182,29.055532,387,1.8352675,984.1738,738.2215,5.4776273,2.132167,100,16.71,0.0006272774,,[ 1.034  1.512  0.834  1.203 -1.993],484.58887,38700,,4571.052397489548,1.7547608e-06,100.0,651368,7598429.0,86.374985,-0.5752023,-3.4990768,6.0773463,0.23446906,724.57874
-110.08902927849319,4.754814,2847.088,7567.655,388,27.72875,12329.683,9062.729,277.29333,2.2741828,100,17.55,3.286109e-05,,[ 1.029  1.507  0.821  1.184 -1.994],457.84763,38800,,4580.998291015625,-1.2207031e-05,100.0,653123,14539428000.0,86.81597,-0.5721341,-4.4783707,642.46094,20.033403,51110.992
-110.16371214223346,5.651245,13.325363,3.2646499,389,1.2112474,623.58813,510.45728,1.421709,2.2318609,100,17.83,0.010285986,,[ 1.043  1.529  0.827  1.192 -1.991],443.08566,38900,,4593.9028379917145,1.2664795e-05,100.0,654906,458786.78,87.004974,-0.5688212,-4.1154785,0.4262021,0.065589465,12.402207
-109.6169082649233,5.019394,2.2770288,1.1104935,390,1.038016,568.371,496.25955,0.27618587,2.01546,100,16.93,0.4275831,,[ 1.014  1.539  0.824  1.206 -1.988],479.97375,39000,,4605.304038286209,9.918213e-07,100.0,656599,19736.465,86.44589,-0.57516265,-4.2481766,0.19025476,0.035562966,1.5044557
-109.2839338558995,7.6268005,3.9761424,1.3604187,391,1.0535406,577.46484,502.43744,0.58630395,2.2941837,100,16.83,0.22025903,,[ 1.012  1.543  0.824  1.211 -1.994],482.0628,39100,,4615.500424861908,3.2043456e-06,100.0,658282,86775.414,86.4092,-0.5694742,-3.6616745,0.20709552,0.038238086,1.8624088
-111.1013792898646,4.7059784,56.16558,14.709831,392,1.5418314,767.1458,546.5066,5.925462,1.9805707,100,18.29,0.008027183,,[ 1.012  1.539  0.824  1.214 -1.988],433.43115,39200,,4626.6414206027985,4.9591063e-06,100.0,660111,7378508.5,87.27626,-0.57509094,-4.735527,1.2053504,0.115813434,79.35106
-110.36719107400397,5.0289536,7.8246546,1.8565345,393,1.0962642,561.40576,474.93018,1.0531242,2.0232375,100,17.86,0.069075085,,[ 1.015  1.521  0.825  1.207 -1.994],450.80145,39300,,4639.175754308701,-7.858276e-06,100.0,661897,229874.39,87.02835,-0.5731109,-4.323738,0.2660186,0.04878697,4.3696523
-109.99742241982392,6.0715027,14.879856,5.704723,394,1.2677569,675.1564,556.8192,2.0851705,2.0994563,100,17.05,0.020380339,,[ 1.017  1.517  0.821  1.195 -1.992],477.43292,39400,,4650.328033685684,-6.3323973e-06,100.0,663602,999333.8,86.544235,-0.57030374,-3.7546387,0.7732025,0.0747852,62.264626
-108.934225531778,5.7691193,5.25802,1.3413869,395,1.0638385,596.00653,518.6002,0.67188156,2.2692232,100,16.51,0.22805439,,[ 1.012  1.51   0.818  1.179 -1.989],492.495,39500,,4662.179371833801,3.6621093e-06,100.0,665253,120164.85,86.21002,-0.56933385,-3.9120407,0.20959233,0.0383932,1.799047
-109.12405009466647,4.974083,54.659,13.531751,396,1.5749178,876.1703,715.4745,5.5303836,1.8703407,100,16.29,0.0006166455,,[ 1.019  1.504  0.814  1.177 -1.988],500.67938,39600,,4672.6598064899445,-6.8664554e-07,100.0,666882,8372555.0,85.99611,-0.568498,-4.709732,2.375019,0.18614164,106.96117
-109.49058892380786,4.984825,29.423733,9.205357,397,1.4093562,768.89215,617.8667,3.050909,2.1847448,100,16.79,0.0024978765,,[ 1.013  1.506  0.816  1.162 -1.988],481.7006,39700,,4684.444180965424,5.1116945e-06,100.0,668561,2491243.2,86.34922,-0.5702068,-4.301712,1.8501563,0.13050629,226.81296
-109.80157754816817,4.970993,28.076082,10.755751,398,1.4443225,743.4967,602.4149,3.0877614,2.069257,100,17.56,0.002017868,,[ 1.012  1.509  0.801  1.146 -1.989],457.56656,39800,,4697.344173669815,-5.8746336e-06,100.0,670317,2260904.5,86.84646,-0.57125443,-4.154503,1.1603894,0.1265524,49.42467
-108.74236203140416,5.993332,32.455807,19.205473,399,1.494887,820.6345,664.3983,3.958693,2.4344525,100,16.23,0.0008395933,,[ 1.021  1.513  0.803  1.137 -1.99 ],505.81842,39900,,4709.680038928986,-2.670288e-06,100.0,671940,3937195.2,86.00183,-0.5711839,-4.5590973,2.9565866,0.12422712,344.26117
-109.32035164839384,5.7469406,1.8363492,1.0571426,400,1.0170623,577.05725,508.75153,0.2039458,1.9604781,100,16.41,0.5830723,,[ 1.038  1.517  0.813  1.148 -1.99 ],500.8216,40000,,4720.824813842773,2.2125244e-06,100.0,673581,11596.767,86.08159,-0.5761805,-4.6511765,0.18389083,0.033858214,1.1736661
-109.91567436522004,7.7517166,3.5017626,1.2794175,401,1.0331072,547.5876,465.5839,0.51271135,2.1948004,100,17.46,0.19653927,,[ 1.038  1.517  0.81   1.145 -1.995],454.05804,40100,,4732.634543418884,1.8310546e-06,100.0,675327,61251.77,86.81474,-0.57701194,-3.9497757,0.20256492,0.03830413,1.5862328
-109.71413212910348,6.083626,427.91177,267.5665,402,5.3720264,2634.509,2110.426,42.06871,2.1672704,100,17.33,0.00017319625,,[ 1.041  1.519  0.809  1.143 -1.996],453.45624,40200,,4743.416855335236,2.5939942e-06,100.0,677060,404675780.0,86.71552,-0.58070236,-3.5385056,41.8606,1.0111076,6352.4727
-110.09889048570669,6.5789566,17.868689,2.9665582,403,1.2346698,632.9273,500.6455,1.9874744,2.177553,100,17.84,0.08068675,,[ 1.051  1.532  0.814  1.164 -2.   ],449.46085,40300,,4757.861610174179,-5.340576e-06,100.0,678844,966299.5,87.05547,-0.58202314,-3.4806442,0.4779416,0.07514752,18.614683
-110.18723887348588,6.981949,3.6667159,1.3248073,404,1.0520177,546.3044,466.97714,0.5301857,2.4334738,100,17.82,0.14448085,,[ 1.049  1.532  0.825  1.165 -2.001],447.72534,40400,,4767.5778839588165,-9.765625e-06,100.0,680626,66241.55,87.024765,-0.58192647,-4.7313995,0.22073224,0.041913334,1.8941755
-110.45808818090669,7.450325,38.177296,7.239348,405,1.3723588,705.13965,560.4069,3.1015189,2.308176,100,17.91,0.009605832,,[ 1.04   1.536  0.823  1.159 -2.001],443.4949,40500,,4778.122947692871,2.3651123e-06,100.0,682417,2198039.5,87.02521,-0.58304006,-4.2760086,0.8992151,0.08861784,67.37003
-108.86923843312748,5.8685837,2.1379223,1.0561775,406,1.0152932,579.004,510.1315,0.22746485,2.1109042,100,16.25,0.6219915,,[ 1.034  1.53   0.818  1.142 -2.002],504.83612,40600,,4789.03015089035,-2.3651123e-06,100.0,684042,15329.495,86.05168,-0.5809449,-3.4488983,0.18428467,0.033741713,1.4652936
