EpThisIter,EpRewMean,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,Bound,InitialReturnMean,MinIW,MeanIW,EpisodesSoFar,TimeElapsed,InitialBound,StdIW,InitialReturnStd,MinD2w0t,EpLenMean,J_sample_variance,MaxIW,InitialReturnMax,StdD2w0t,EmpiricalD2,Iteration,ReturnStepMax,MeanD2w0t,TimestepsSoFar,Weights,ReturnStepMaxmin,MeanEntropy,InitialReturnMin
100,-116.21615204409397,,435.10843,1.3813589,127.289734,-6.942749e-06,0.28646514,1.1141307,24100,3592.4571237564087,108.184845,0.54879683,3.1237454,,23.51,34362.242,3.410038,9.264694,0.23086645,1.224859,241,100.0,0.051144727,658164,[ 0.391 -0.021 -0.486  0.01   0.795],89.61245,2.2436793,-4.3549805
100,-114.92790031146669,,401.1998,1.0348477,125.69327,-3.8146973e-06,0.74685764,1.011072,24200,3605.6664843559265,123.760345,0.12659074,3.4504175,,23.23,1777.7964,1.4754505,9.18457,0.21159656,1.0197337,242,100.0,0.046708517,660487,[ 0.366 -0.046 -0.467  0.033  0.825],89.32717,2.238819,-4.739105
100,-115.24480282172935,,968.0003,119.41897,289.50696,6.5612794e-06,0.0019332232,2.7901144,24300,3620.9248237609863,107.87698,13.668282,3.6018095,,23.56,17815656.0,120.00367,11.43074,1.7514361,23.764826,243,100.0,0.19566008,662843,[ 0.361 -0.064 -0.465  0.028  0.82 ],89.61798,2.2045047,-5.510498
100,-117.45981594133063,,363.99133,1.1078187,79.34259,8.621216e-06,0.5712109,1.0352609,24400,3637.7785017490387,73.214935,0.21802993,4.521848,,26.12,4762.78,2.1469057,18.411766,0.22710694,1.0485629,244,100.0,0.053310797,665455,[ 0.158 -0.158 -0.372 -0.042  0.785],90.421326,2.2240424,-5.399582
100,-119.78568569473224,,338.89078,1.1699907,21.188568,5.0354006e-06,0.6349817,1.0499697,24500,3652.900097846985,12.479675,0.27270907,4.881131,,28.54,6019.9355,2.3535192,24.202385,0.23912859,1.0544432,245,100.0,0.058806352,668309,[ 0.19  -0.16  -0.382 -0.043  0.805],91.050476,2.2167883,-5.783989
100,-121.45407473061051,,323.6102,1.2661719,5.3263245,2.2888183e-07,0.3707363,1.0666018,24600,3668.5864901542664,-3.6989136,0.33648616,5.1554203,,30.24,7148.9897,2.74541,20.636635,0.24610843,1.0976278,246,100.0,0.062387582,671333,[ 0.146 -0.136 -0.355 -0.056  0.798],91.44303,2.2181802,-5.751297
100,-120.19990831408106,,345.22897,1.1533924,45.317017,4.4250487e-06,0.3996703,1.0387682,24700,3684.3911764621735,39.69525,0.17639682,3.5916183,,27.82,2461.8694,1.6697879,13.963837,0.23371421,1.0371493,247,100.0,0.05671712,674115,[ 0.185 -0.106 -0.349 -0.038  0.799],91.05077,2.2148166,-5.0905
100,-120.06520647026376,,360.5922,1.3453987,58.806854,-6.4849855e-06,0.3924352,1.100926,24800,3697.069352388382,45.630585,0.53517026,4.5769267,,27.92,22957.445,4.0746856,22.622696,0.24548024,1.2117213,248,100.0,0.059584692,676907,[ 0.17  -0.112 -0.348 -0.007  0.796],90.88048,2.2342672,-4.77713
100,-119.02961497066833,,340.33133,1.1192027,29.80194,-2.670288e-06,0.5769565,1.0384178,24900,3711.8090302944183,24.146973,0.25743246,4.167853,,27.95,4973.057,2.2132607,13.958824,0.23413298,1.0663568,249,100.0,0.05696085,679702,[ 0.184 -0.069 -0.361 -0.007  0.815],90.895546,2.2244928,-5.598007
100,-118.39460685036593,,348.57693,1.0840014,45.078247,-2.2888183e-07,0.6624699,1.0269251,25000,3725.993887901306,40.601837,0.13026683,3.914634,,27.13,1512.1001,1.3826529,13.0149,0.22935767,1.0212469,250,100.0,0.054936115,682415,[ 0.173 -0.095 -0.355 -0.021  0.805],90.650536,2.2070239,-5.6668167
100,-119.37170492105997,,343.10104,1.1925876,59.440308,-6.2561035e-06,0.39330742,1.0548332,25100,3741.987064599991,51.957794,0.30821335,4.380065,,28.19,7822.4673,1.9877906,15.466209,0.2399454,1.0904603,251,100.0,0.058624234,685234,[ 0.177 -0.113 -0.363 -0.028  0.788],91.06966,2.1771555,-5.892456
100,-119.45336551131389,,344.98764,1.135286,56.63025,5.340576e-07,0.38079375,1.0282229,25200,3757.5612337589264,52.24771,0.27380624,4.493205,,27.63,6142.888,2.2225351,14.172356,0.23407595,1.0635426,252,100.0,0.056601405,687997,[ 0.16  -0.146 -0.374 -0.035  0.758],90.77232,2.1619961,-5.125557
100,-117.74560570653789,,719.9241,27.379131,181.04175,-1.6021728e-06,0.04567126,2.6471581,25300,3773.131194591522,62.052643,17.111244,4.4946895,,26.53,13522489.0,186.32675,15.991318,0.52769214,2.2382388,253,100.0,0.08640713,690650,[ 0.169 -0.115 -0.37  -0.05   0.743],90.519424,2.13927,-5.2956543
100,-117.22801054325005,,366.49014,1.2779908,83.20026,-4.119873e-06,0.22443156,1.0487804,25400,3788.568214416504,77.19595,0.35840848,3.731492,,26.2,11577.863,1.9918803,10.210983,0.23226818,1.1090713,254,100.0,0.05455828,693270,[ 0.22  -0.035 -0.317 -0.167  0.721],90.38816,2.126351,-5.5567245
100,-116.32484225446073,,387.02454,1.1832683,87.57092,2.822876e-06,0.506209,1.0436753,25500,3804.018649339676,80.267,0.21845493,3.447072,,24.81,5282.78,2.1873028,13.86689,0.22256564,1.0408063,255,100.0,0.050837677,695751,[ 0.244 -0.021 -0.329 -0.137  0.707],89.98224,2.1269248,-5.6689606
100,-117.28105002408942,,344.09613,1.061316,36.23343,1.1444092e-06,0.6795461,1.0202026,25600,3818.933424949646,33.290985,0.0975389,5.107039,,27.03,749.59503,1.3444008,22.252289,0.2276736,1.010747,256,100.0,0.05442251,698454,[ 0.247 -0.023 -0.322 -0.108  0.708],90.74316,2.1284196,-5.670891
100,-115.62096349261046,,420.2653,1.7517573,101.47598,1.1825561e-05,0.12902707,1.1649652,25700,3831.349456310272,66.19925,0.6150248,4.548527,,24.97,37593.254,3.3295152,15.335243,0.24049397,1.3715866,257,100.0,0.054843575,700951,[ 0.246 -0.024 -0.33  -0.095  0.709],90.16079,2.113312,-5.4542313
100,-116.84521612231212,,409.83713,1.4168859,86.338806,-4.653931e-06,0.23396136,1.1298255,25800,3846.545663833618,65.34384,0.35885468,4.3934956,,25.17,13646.25,2.6890247,17.411064,0.23305754,1.1080092,258,100.0,0.05355617,703468,[ 0.338 -0.017 -0.362 -0.098  0.695],90.114525,2.0880127,-4.85923
100,-114.51691163363192,,429.97253,1.3002521,140.96533,-4.348755e-06,0.3200689,1.0737264,25900,3860.7785279750824,124.391846,0.39746368,3.512801,,22.95,19566.027,2.2551625,13.601906,0.21982281,1.1594627,259,100.0,0.04816529,705763,[ 0.366 -0.029 -0.379 -0.058  0.669],89.51488,2.0625098,-4.8509827
100,-113.5158799274125,,583.2451,9.692881,217.85092,7.2479247e-06,0.062265955,1.4868675,26000,3874.5745153427124,169.9627,4.543556,3.7189803,,21.62,1823389.4,46.77181,12.318726,0.34287885,3.4316595,260,100.0,0.06228883,707925,[ 0.425 -0.006 -0.378 -0.07   0.644],88.997826,2.0878887,-5.2578354
100,-116.98438179777204,,374.87695,1.1347958,56.23181,1.5258789e-07,0.46857274,1.0396495,26100,3892.322443962097,48.69998,0.24517354,4.3037214,,25.5,5610.4697,1.8996595,18.273651,0.2252124,1.0680126,261,100.0,0.052196495,710475,[ 0.387 -0.13  -0.38  -0.133  0.669],90.37428,2.0746837,-4.521431
100,-115.98498326528384,,376.41357,1.0610304,118.11142,-7.6293944e-08,0.6109077,1.0153922,26200,3904.9979078769684,114.89551,0.13769677,3.6724064,,24.82,2143.8389,1.3353063,9.786133,0.21995938,1.0215738,262,100.0,0.050267998,712957,[ 0.359 -0.137 -0.369 -0.126  0.656],90.11725,2.0620265,-5.742523
100,-114.37242674726582,,414.1744,1.433135,117.17029,-2.5177003e-06,0.53199136,1.065304,26300,3920.2294685840607,107.9996,0.537742,4.054762,,23.51,37280.34,5.572015,13.751602,0.2233582,1.0706418,263,100.0,0.049509637,715308,[ 0.37  -0.167 -0.384 -0.117  0.643],89.739265,2.0644846,-5.4829254
100,-116.27427854312117,,365.48148,1.1864961,75.82834,-2.1362305e-06,0.44630018,1.0421431,26400,3933.3907108306885,69.60144,0.38427788,4.5533266,,25.92,12227.154,3.0542297,16.227264,0.22868586,1.1068717,264,100.0,0.05344093,717900,[ 0.362 -0.136 -0.346 -0.142  0.646],90.525085,2.076672,-5.6511765
100,-117.76881721920476,,350.38126,1.2189828,48.43628,1.0757446e-05,0.317757,1.055285,26500,3949.600984811783,40.828278,0.35224643,4.874491,,27.39,9570.034,2.3391042,14.523399,0.2353691,1.1134713,265,100.0,0.05661836,720639,[ 0.32  -0.143 -0.332 -0.145  0.658],90.825134,2.0624635,-6.481415
100,-116.83091327059003,,341.72394,1.0531251,57.219177,-1.1062622e-05,0.75184757,1.009499,26600,3965.2721314430237,55.248077,0.1059706,4.647862,,26.93,914.67114,1.6047277,13.148895,0.22653979,1.0104806,266,100.0,0.0540477,723332,[ 0.296 -0.17  -0.329 -0.157  0.643],90.82613,2.0650342,-6.3972473
100,-117.86637935552194,,322.47113,1.0223805,16.836884,-2.822876e-06,0.8811863,1.009321,26700,3979.45463681221,15.222778,0.079878375,5.6103573,,28.43,593.1644,1.4378455,23.016762,0.23254076,1.0060172,267,100.0,0.05709815,726175,[ 0.326 -0.172 -0.33  -0.164  0.646],91.05397,2.0688257,-6.8024826
100,-117.548476960818,,414.63513,2.6998925,91.26898,,0.06766577,1.2634245,26800,3995.5232701301575,57.224518,2.0639908,4.897031,,26.8,294984.6,20.545269,19.193474,0.27454817,1.9164634,268,100.0,0.06377966,728855,[ 0.309 -0.16  -0.321 -0.159  0.65 ],90.661865,2.052615,-5.8454056
100,-117.77154197298744,,339.76312,1.061434,56.116577,-1.9073486e-06,0.6795803,1.0247906,26900,4010.611162662506,52.012146,0.14632462,4.7909594,,27.47,1652.636,1.4522753,19.962387,0.2301655,1.0308534,269,100.0,0.05549402,731602,[ 0.153 -0.196 -0.32  -0.156  0.633],90.8477,2.043468,-6.421417
100,-119.88141750849245,,327.46097,1.311971,22.45462,9.384155e-06,0.46658763,1.1086508,27000,4023.93830370903,10.051819,0.50444365,5.8459187,,30.42,17027.793,3.629058,24.063797,0.2560064,1.1232932,270,100.0,0.06508166,734644,[ 0.151 -0.177 -0.323 -0.151  0.625],91.465576,2.0802026,-6.9710693
100,-118.1650577149982,,335.20306,1.0906885,45.27664,3.2806397e-06,0.48636416,1.0381752,27100,4041.87832570076,38.512146,0.20028488,5.343865,,28.12,2953.7512,1.5550971,19.736313,0.23402342,1.0529476,271,100.0,0.05712465,737456,[ 0.101 -0.149 -0.31  -0.148  0.661],90.93493,2.067742,-6.3918915
100,-117.22173122997025,,354.77737,1.4989898,70.83383,-1.1520386e-05,0.23648389,1.0930339,27200,4056.708284139633,59.360718,0.5383262,4.8441315,,27.44,19115.732,3.7762043,21.821518,0.23932071,1.1950669,272,100.0,0.05757021,740200,[ 0.146 -0.144 -0.312 -0.15   0.648],90.832985,2.059089,-6.760704
100,-117.59463984758668,,340.6246,1.1822003,36.803223,-1.7547608e-06,0.48008692,1.0703243,27300,4071.2225914001465,26.129944,0.30391365,5.673718,,28.21,6520.5513,2.1017127,24.0251,0.23862082,1.1031247,273,100.0,0.05832168,743021,[ 0.064 -0.167 -0.317 -0.138  0.64 ],90.97153,2.0405426,-6.661171
100,-117.95934885263404,,346.2528,1.176921,57.717987,2.1362305e-06,0.41505057,1.0356334,27400,4085.682845592499,54.610046,0.35544756,4.866604,,27.33,10431.071,2.3522387,15.7254715,0.23463105,1.085188,274,100.0,0.056393456,745754,[ 0.1   -0.143 -0.314 -0.146  0.622],90.81924,2.0350285,-5.772255
100,-115.05528547469373,,410.07095,1.2717111,119.42337,1.3732911e-06,0.46924576,1.0822002,27500,4099.9861080646515,104.0777,0.3411114,3.9563901,,24.13,13814.317,2.559801,21.166634,0.22619404,1.091994,275,100.0,0.050896436,748167,[ 0.083 -0.117 -0.331 -0.135  0.616],90.00305,2.0741806,-5.890396
100,-117.00797704785022,,353.15698,1.136759,52.773834,-3.890991e-06,0.65452695,1.0375613,27600,4114.148889541626,47.07779,0.24451026,4.3753147,,26.73,4727.8486,2.781282,14.663452,0.22866262,1.0373282,276,100.0,0.054336857,750840,[ 0.069 -0.127 -0.346 -0.131  0.655],90.609764,2.0892334,-6.584427
100,-117.49764596625032,,354.20554,1.1730206,65.83447,8.621216e-06,0.50066805,1.0586311,27700,4129.201892852783,56.4794,0.32632086,5.1113153,,27.19,9037.914,2.8307037,19.524231,0.23547858,1.0901004,277,100.0,0.056446932,753559,[ 0.029 -0.124 -0.347 -0.14   0.67 ],90.75213,2.1132886,-6.278908
100,-117.32668423368901,,349.2853,1.0274646,57.06726,-9.460449e-06,0.71608245,1.0076708,27800,4144.758505344391,56.12735,0.08827316,5.065538,,26.47,722.87415,1.2862492,22.68396,0.22485447,1.0068876,278,100.0,0.053161483,756206,[ 0.023 -0.093 -0.347 -0.145  0.694],90.421165,2.1137443,-5.9321594
100,-116.40658483303508,,379.81577,1.5043322,80.94797,-4.4250487e-06,0.33233523,1.0885545,27900,4158.850244760513,68.65839,0.5676169,4.3933353,,26.07,28009.248,4.039656,12.855034,0.238107,1.1658683,279,100.0,0.055682804,758813,[ 0.028 -0.094 -0.343 -0.135  0.695],90.43875,2.0955598,-6.729248
100,-117.6504021502789,,335.40274,1.3119352,28.176392,8.087158e-06,0.46750873,1.0728955,28000,4172.8736662864685,19.13861,0.49239585,6.0084286,,28.73,16530.947,3.893161,27.5486,0.2455905,1.1644849,280,100.0,0.0605475,761686,[-0.016 -0.095 -0.33  -0.173  0.676],91.0754,2.1000664,-7.129387
100,-116.81208149729359,,334.70834,1.1799712,28.48706,1.4495849e-06,0.5154096,1.0441846,28100,4188.263001918793,23.054047,0.27273345,5.739639,,28.07,6162.7485,2.6122172,23.06955,0.23469278,1.0476185,281,100.0,0.057215404,764493,[-0.003 -0.051 -0.328 -0.188  0.681],91.00332,2.097191,-6.944786
100,-115.68020648389141,,347.39874,1.2103279,61.88321,1.5258789e-06,0.55240554,1.060629,28200,4203.517923593521,52.732697,0.2692979,5.2054925,,27.18,5311.5703,2.0119548,13.939362,0.23217538,1.0768943,282,100.0,0.05564043,767211,[-0.007 -0.065 -0.325 -0.212  0.678],90.92295,2.1054776,-7.3782043
100,-117.1019786928277,,375.301,1.5894973,69.15253,-4.043579e-06,0.35410357,1.157634,28300,4219.133765935898,51.5036,0.76174796,4.9877815,,27.45,46762.184,6.4065623,18.289444,0.2556868,1.2579175,283,100.0,0.061397646,769956,[ 0.029 -0.043 -0.319 -0.2    0.687],90.90331,2.1557674,-6.6016846
100,-116.79491025917986,,352.22678,1.389121,50.996704,4.9591063e-06,0.36284566,1.0895227,28400,4235.117590427399,39.67688,0.47623745,4.7693744,,27.64,16591.146,3.1944966,15.78418,0.24209806,1.1669055,284,100.0,0.058463275,772720,[ 0.014 -0.071 -0.318 -0.205  0.737],91.00794,2.1445308,-6.684166
100,-115.86424849510327,,340.99835,1.0523698,53.491394,8.392334e-06,0.7771159,1.0161225,28500,4249.9951066970825,51.097656,0.09244626,5.496436,,26.89,665.02405,1.3775566,15.65184,0.22689083,1.0097978,285,100.0,0.054088965,775409,[ 0.032 -0.017 -0.306 -0.223  0.726],90.77498,2.151751,-7.38208
100,-116.63841748433084,,319.2392,1.0557727,15.10379,6.2561035e-06,0.6673763,1.0162271,28600,4265.574748516083,12.895233,0.14717765,5.83455,,28.53,1622.4031,1.3772035,24.764374,0.23389119,1.0217774,286,100.0,0.057537608,778262,[ 0.022 -0.015 -0.311 -0.21   0.732],91.16331,2.1517842,-7.6174545
100,-116.97465686128452,,325.28995,1.1055983,33.652252,3.890991e-06,0.33056793,1.0366592,28700,4280.57785320282,28.724823,0.249611,5.9252095,,28.59,4394.049,1.7604951,23.442398,0.23779568,1.0639824,287,100.0,0.058551513,781121,[ 0.034 -0.039 -0.311 -0.206  0.733],91.01835,2.1367111,-7.7559357
100,-116.8873656936736,,315.17056,1.1017952,-0.34658813,6.5612794e-06,0.6666067,1.0299324,28800,4298.4061098098755,-3.7472534,0.19484031,7.7576723,,29.1,2731.4749,1.9228718,41.237785,0.23672298,1.0289061,288,100.0,0.058839608,784031,[ 0.048 -0.027 -0.324 -0.202  0.718],91.32307,2.1352174,-8.144043
100,-116.55984255554742,,325.9955,1.0741587,27.093323,,0.71462643,1.0204219,28900,4313.074177265167,24.010895,0.16117673,5.8841496,,28.16,2134.178,1.8105776,25.317139,0.23282109,1.0217938,289,100.0,0.056873996,786847,[ 0.057 -0.048 -0.318 -0.209  0.716],91.025314,2.145016,-7.3076477
100,-115.89987210012592,,340.87527,1.1139381,51.06073,2.4414062e-06,0.44132563,1.0329195,29000,4328.86154127121,46.584595,0.203907,5.6447644,,27.26,3343.3193,1.5927062,26.0055,0.23149645,1.0375259,290,100.0,0.05557726,789573,[ 0.033 -0.053 -0.321 -0.217  0.726],90.80151,2.129472,-7.351364
100,-115.2047948546242,,326.08755,1.0718405,30.199432,-1.3732911e-06,0.5050865,1.0235554,29100,4341.785446643829,27.406982,0.19041528,5.9176683,,27.88,2651.9202,1.5154134,20.600624,0.23243338,1.0344397,291,100.0,0.05647851,792361,[ 0.016 -0.072 -0.331 -0.229  0.711],91.06526,2.1189985,-8.341011
100,-116.2660794781491,,321.28394,1.3254087,12.351654,8.087158e-06,0.49528304,1.0993807,29200,4356.499319791794,-4.4067993,0.41556612,7.175764,,30.13,10549.366,3.0972304,23.862556,0.2509006,1.1556602,292,100.0,0.06344962,795374,[ 0.023 -0.055 -0.332 -0.236  0.7  ],91.62821,2.133403,-9.194405
100,-116.58349973804135,,388.1082,3.1669865,57.97171,6.942749e-06,0.07622254,1.2511978,29300,4373.298450231552,29.703735,1.001198,5.2434483,,28.17,67126.54,10.670036,16.715225,0.27421996,1.5487024,293,100.0,0.06597121,798191,[-0.03  -0.054 -0.31  -0.237  0.715],91.16898,2.0935993,-7.710602
100,-116.73705374133772,,305.44562,1.1418626,-1.3444214,8.773804e-07,0.58465254,1.038724,29400,4389.570292711258,-5.9732056,0.23355217,7.863126,,30.02,3109.016,2.1362169,33.734104,0.24157293,1.0513835,294,100.0,0.0610392,801193,[-0.051 -0.133 -0.312 -0.26   0.674],91.46128,2.090454,-8.838875
100,-115.10953352718809,,324.92505,1.0998242,27.45575,-8.010864e-06,0.5892414,1.0346147,29500,4405.723039150238,22.052856,0.18201554,6.7834997,,28.24,2522.9124,1.5948281,21.713058,0.2353946,1.0397806,295,100.0,0.05758623,804017,[-0.039 -0.105 -0.309 -0.252  0.672],91.100784,2.07032,-8.830185
100,-116.64294341006344,,351.59442,1.2164086,48.306854,-6.3323973e-06,0.5792159,1.0531727,29600,4420.889837741852,40.60385,0.28144774,4.7856336,,27.08,6901.7656,2.058747,19.113754,0.23296545,1.0665628,296,100.0,0.055725265,806725,[-0.018 -0.095 -0.306 -0.253  0.651],90.608444,2.0878904,-6.6928406
100,-117.83873406254699,,311.5019,1.2749612,34.2735,-7.93457e-06,0.46546355,1.0638728,29700,4437.91809463501,24.452423,0.24504529,6.072086,,30.4,3925.0137,1.9625965,22.841629,0.24774906,1.077562,297,100.0,0.062985174,809765,[-0.035 -0.113 -0.308 -0.238  0.669],91.58269,2.095848,-8.1297455
100,-118.06636734171263,,334.59976,1.2547139,41.39044,2.670288e-06,0.5915678,1.0673468,29800,4452.423136234283,32.07025,0.37241128,5.1951914,,28.79,10529.32,3.2677264,13.165298,0.24296416,1.0927294,298,100.0,0.06001958,812644,[-0.057 -0.156 -0.331 -0.248  0.677],91.1855,2.1215763,-7.1157837
100,-117.92142346943689,,313.84116,1.3437078,14.218506,9.765625e-06,0.5605197,1.0807905,29900,4468.878547430038,3.949646,0.36551887,7.2771277,,30.52,8347.247,3.1064205,25.706123,0.25016832,1.094531,299,100.0,0.06372112,815696,[-0.101 -0.167 -0.339 -0.23   0.703],91.58599,2.1352503,-8.548248
100,-116.54770233468963,,303.69662,1.0238447,-16.937012,-4.8065185e-06,0.80626386,1.0098072,30000,4483.756153583527,-18.39914,0.08012277,8.170696,,29.57,567.14124,1.2906324,48.62932,0.23666257,1.0052158,300,100.0,0.059333406,818653,[-0.084 -0.135 -0.329 -0.252  0.717],91.26571,2.1290474,-8.785408
100,-116.6461379957588,,336.49725,1.2307141,37.460785,7.2479247e-06,0.4889438,1.0744653,30100,4499.272650003433,25.59259,0.3276574,6.383742,,28.48,8163.8076,2.2681925,20.396187,0.24217476,1.10975,301,100.0,0.059474424,821501,[-0.1   -0.124 -0.322 -0.25   0.71 ],91.15199,2.143033,-7.719246
100,-117.05958560766997,,315.79285,1.0449879,26.216492,2.0599366e-06,0.5885222,1.0192839,30200,4516.248038291931,23.266022,0.12088601,6.1319733,,28.95,972.5682,1.3404447,20.655663,0.23550908,1.0160398,302,100.0,0.05837967,824396,[-0.064 -0.125 -0.342 -0.263  0.724],91.20843,2.1386712,-7.8655014
100,-117.70406013743104,,323.13147,1.5327832,35.186737,1.2207031e-06,0.36734906,1.0656513,30300,4530.796795129776,25.274536,0.3342474,5.8479404,,29.58,7110.761,2.389311,17.7593,0.24342744,1.1021953,303,100.0,0.06097378,827354,[-0.038 -0.131 -0.341 -0.253  0.72 ],91.432106,2.1466265,-7.674568
100,-118.1834788844483,,312.1965,1.1450579,6.635498,-1.0375977e-05,0.5657847,1.0460854,30400,4546.462920427322,1.4912109,0.3144679,5.2351923,,30.04,6187.7095,3.021661,20.643105,0.24512473,1.0567367,304,100.0,0.061949927,830358,[-0.053 -0.171 -0.347 -0.273  0.728],91.42232,2.154779,-7.593582
100,-119.30356468135592,,979.7944,155.41252,277.24475,8.392334e-06,0.02489966,4.584485,30500,4562.560633897781,-24.046692,35.771305,6.388933,,32.28,45283710.0,400.98962,19.844429,2.0384827,12.877032,305,100.0,0.20001721,833586,[-0.044 -0.176 -0.329 -0.26   0.736],91.882935,2.1900082,-8.682999
100,-122.45187225066334,,202.84601,1.0311038,-117.587494,5.340576e-06,0.8087984,1.0102202,30600,4585.585848331451,-118.57573,0.08728833,8.602669,,42.39,356.2749,1.3592005,35.654816,0.27991036,1.006842,306,100.0,0.085189104,837825,[-0.277 -0.249 -0.32  -0.237  0.771],93.31353,2.1908584,-11.88652
100,-123.03255023971407,,200.52194,1.093293,-114.40445,1.2283325e-05,0.59308416,1.0466467,30700,4605.4470682144165,-118.627014,0.18043858,9.246608,,44.07,1018.2268,1.9323635,25.683899,0.28908613,1.0279824,307,100.0,0.08986852,842232,[-0.261 -0.238 -0.309 -0.242  0.772],93.56743,2.178313,-14.033638
100,-122.60295327236805,,201.40042,1.0477086,-119.647675,5.683899e-06,0.7318081,1.0305142,30800,4623.17091178894,-122.77202,0.12045092,9.27921,,43.27,616.6533,1.6406109,35.40908,0.28411108,1.0249972,308,100.0,0.0874467,846559,[-0.239 -0.23  -0.293 -0.241  0.76 ],93.515594,2.1736896,-12.8129425
100,-123.14192266184992,,202.6601,1.1126419,-127.982544,-4.15802e-06,0.6107676,1.057894,30900,4645.577386856079,-132.09055,0.2718171,9.914437,,43.61,1602.4204,2.492602,45.12021,0.28712693,1.0459872,309,100.0,0.08874426,850920,[-0.247 -0.249 -0.293 -0.246  0.755],93.52336,2.1792452,-13.155304
100,-120.22048717277826,,219.55504,1.0733099,-97.09395,7.3623655e-06,0.5909498,1.0344448,31000,4663.821086645126,-100.62375,0.14888613,10.867918,,39.83,747.24335,1.8348958,34.796265,0.27360156,1.020084,310,100.0,0.08048857,854903,[-0.229 -0.215 -0.283 -0.246  0.76 ],93.08813,2.175202,-12.80468
100,-122.01823719178128,,216.64029,1.0587327,-107.09897,3.1661987e-06,0.5922509,1.0314994,31100,4681.146289587021,-110.35243,0.13967945,10.361226,,40.75,667.58997,1.498111,37.04429,0.27701914,1.020943,311,100.0,0.08250762,858978,[-0.194 -0.209 -0.273 -0.254  0.756],93.15061,2.1621377,-12.5191345
100,-122.37237702671072,,201.02129,1.0401455,-124.77092,2.4414062e-06,0.68197685,1.0151656,31200,4702.657757759094,-126.22835,0.09826923,10.131755,,42.78,391.5083,1.3813691,39.490105,0.2811646,1.0092252,312,100.0,0.086006716,863256,[-0.208 -0.223 -0.28  -0.252  0.743],93.385414,2.1542602,-12.5961
100,-122.61435454538743,,194.17384,1.1077108,-128.89314,1.1444092e-06,0.7049159,1.0398304,31300,4724.246444940567,-132.04149,0.18423563,10.631644,,44.73,1229.0106,2.2429855,45.44279,0.28922957,1.0218524,313,100.0,0.09064256,867729,[-0.219 -0.222 -0.28  -0.247  0.735],93.517654,2.1498237,-14.39077
100,-122.4701178792549,,189.22148,1.0248028,-135.45857,-7.3242186e-06,0.8155423,1.0126766,31400,4744.662652015686,-136.67276,0.0882658,11.354865,,44.78,361.9081,1.3403319,32.302876,0.28707206,1.007662,314,100.0,0.09003283,872207,[-0.195 -0.223 -0.27  -0.261  0.731],93.625084,2.1567037,-13.876938
100,-123.69587400234664,,198.048,1.1204219,-134.46533,3.7384034e-06,0.73198354,1.0576792,31500,4766.222473144531,-138.83234,0.23629038,10.731669,,44.58,1477.0732,2.6192975,46.646248,0.28994778,1.0329671,315,100.0,0.09069385,876665,[-0.192 -0.214 -0.264 -0.263  0.738],93.528984,2.1680882,-11.477348
100,-122.10518562753494,,192.54903,1.0256858,-125.38884,7.5531007e-06,0.73060316,1.0214592,31600,4786.801704883575,-126.67612,0.10190927,9.699494,,44.18,232.63023,1.26876,23.73996,0.2853836,1.0128341,316,100.0,0.088850446,881083,[-0.217 -0.22  -0.267 -0.257  0.749],93.64904,2.1732688,-14.626236
100,-121.56209814451006,,216.48755,1.0220101,-109.11844,2.708435e-06,0.757794,1.0130992,31700,4804.694144010544,-110.21321,0.088291496,9.124579,,40.05,206.51724,1.2902069,38.027657,0.27268374,1.0077927,317,100.0,0.080466054,885088,[-0.21  -0.216 -0.272 -0.26   0.754],93.13388,2.1718771,-11.443703
100,-121.96213888226937,,196.07611,1.0122253,-120.544495,,0.8612758,1.0050725,31800,4824.626993179321,-121.08223,0.053145807,10.088941,,43.23,235.72496,1.1669393,34.576622,0.28158924,1.0034175,318,100.0,0.08662662,889411,[-0.218 -0.21  -0.279 -0.258  0.753],93.419945,2.1704814,-14.120163
100,-122.50888604387883,,182.82326,1.0445263,-144.68297,1.1062622e-06,0.63516116,1.0231334,31900,4844.4037566185,-146.25974,0.12373901,13.41953,,46.06,472.4217,1.4713368,53.950386,0.29153052,1.0126024,319,100.0,0.0928636,894017,[-0.219 -0.211 -0.279 -0.264  0.752],93.68067,2.1796877,-13.9770355
100,-122.48953924414823,,219.23586,1.1046461,-84.46532,4.53949e-06,0.6360874,1.0396651,32000,4862.837579965591,-88.60661,0.13991407,8.685349,,40.74,806.0487,1.8281099,30.06374,0.27859586,1.0217066,320,100.0,0.08295689,898091,[-0.215 -0.203 -0.278 -0.268  0.761],93.09334,2.1835575,-12.1872635
100,-121.32038904240328,,205.89014,1.0276026,-108.17239,1.2969971e-06,0.80743927,1.0124624,32100,4883.593452215195,-109.23453,0.09619199,9.866963,,41.64,433.17197,1.3805873,32.72117,0.27764365,1.0077369,321,100.0,0.08368049,902255,[-0.244 -0.218 -0.3   -0.27   0.764],93.271324,2.1912878,-13.863304
100,-121.06592874300888,,211.71054,1.0414767,-110.73825,-2.822876e-06,0.7242028,1.0204352,32200,4900.728472948074,-112.552536,0.109598316,9.326038,,40.88,559.8058,1.4086015,27.2491,0.27597633,1.0128363,322,100.0,0.08235111,906343,[-0.241 -0.207 -0.295 -0.269  0.772],93.274445,2.1816337,-12.186012
