EpRewMean,MaxD2w0t,InitialReturnMax,StdIW,StdD2w0t,Weights,J_sample_variance,InitialReturnMean,InitialReturnMin,MeanEntropy,EntropyCoefficient,InitialReturnStd,Iteration,MaxIW,EpisodesSoFar,TimeElapsed,MeanIW,MinD2w0t,Bound,ReturnMeanIW,EmpiricalD2,MeanD2w0t,TimestepsSoFar,EpLenMean,ReturnStepMax,ReturnStepMaxmin,MinIW,EpThisIter,InitialBound
-95.55433949322818,5199.4434,6.619728,2.8295794,349.57004,[-1.039 -0.385 -0.447 -0.145 -1.234],171.91547,-17.65632,-68.57184,0.18371323,,10.954483,410,91.92716,41000,45287.80760765076,0.76088893,,-16.95473,-15.467349,1058.2966,129.76012,15066537,491.86,100.0,99.0,8.9609064e-05,100,-18.605585
-95.78720618389512,29267.002,4.2752004,1.7254311,2362.2961,[-1.039 -0.38  -0.454 -0.138 -1.235],206.68791,-16.83573,-60.118263,0.18306449,,11.8493,411,30.912626,41100,45460.97055411339,0.7089688,,-12.55966,-10.553192,7732.743,814.71375,15115684,491.47,100.0,99.0,9.908769e-07,100,-17.787308
-101.30022745878424,5887.085,10.050034,1.6181742,532.94977,[-1.037 -0.381 -0.458 -0.147 -1.236],172.16441,-18.325392,-69.098175,0.18385065,,13.658494,412,30.592852,41200,45625.45269203186,0.7338128,,-17.081045,-15.206243,1871.5764,236.7796,15162545,468.61,100.0,99.0,5.1155353e-06,100,-19.331738
-83.56843733812144,3229.852,14.111835,2.364796,204.55257,[-1.038 -0.391 -0.451 -0.149 -1.235],258.58603,-15.872171,-43.090393,0.1755505,,9.857924,413,37.353207,41300,45802.103259801865,0.9649978,,-15.547076,-14.394886,510.44247,65.81496,15211888,493.43,100.0,99.0,1.0891183e-05,100,-16.702366
-80.41190324604901,9449.175,1.1019579,4.9532623,735.9786,[-1.041 -0.39  -0.459 -0.144 -1.243],127.74851,-15.253101,-41.998013,0.17561576,,10.011949,414,137.71387,41400,45977.37736296654,1.0660874,,-13.909117,-12.491169,2291.4414,278.27563,15261344,494.56,100.0,99.0,5.82133e-06,100,-16.051937
-81.59338578838089,13663.064,3.193279,2.0081997,942.9415,[-1.047 -0.39  -0.458 -0.134 -1.243],154.11693,-16.768902,-45.131947,0.17395021,,10.180022,415,43.528297,41500,46154.70225906372,0.7500108,1.0000055,-15.436697,-14.040623,3001.5984,326.67065,15311344,500.0,1.0,5.9604645e-08,5.7585157e-06,100,-17.579475
-91.18164894029424,23693.162,7.6224575,1.0499204,1293.2454,[-1.05  -0.388 -0.453 -0.141 -1.245],96.54278,-16.350056,-60.34475,0.1737735,,10.961954,416,19.9821,41600,46326.21866726875,0.5820228,,-13.761975,-12.357437,3024.5046,305.5734,15360420,490.76,100.0,99.0,5.204988e-07,100,-17.255882
-88.57325740620863,7705.4355,4.2032695,1.3137821,505.68,[-1.047 -0.388 -0.46  -0.141 -1.245],101.94317,-15.292017,-42.85695,0.17384233,,10.535774,417,27.929329,41700,46498.28708195686,0.6257727,,-14.008672,-12.553227,1752.057,212.28412,15409992,495.72,100.0,99.0,9.702064e-06,100,-16.17193
-88.26166685803938,36329.914,4.9658594,1.2577603,2131.767,[-1.046 -0.388 -0.465 -0.133 -1.245],104.27718,-16.041882,-62.985847,0.17241766,,11.424646,418,29.200554,41800,46671.193665504456,0.7142413,,-12.742323,-11.301078,4447.873,456.52048,15459562,495.7,100.0,99.0,1.4704885e-05,100,-16.9187
-75.89310586885476,3380.404,4.7722244,2.9949636,265.47885,[-1.042 -0.394 -0.471 -0.139 -1.247],96.15759,-14.640792,-65.39507,0.17333691,,11.91643,419,68.47956,41900,46840.39969968796,1.0360457,,-13.218106,-12.080983,672.37134,91.9753,15508093,485.31,100.0,99.0,6.26169e-05,100,-15.394736
-73.6041839929666,2848.8982,4.3130174,2.0546243,417.12735,[-1.044 -0.398 -0.465 -0.137 -1.246],115.410355,-16.521427,-65.17887,0.17035423,,10.816302,420,67.93126,42000,47012.36759305,0.70728767,,-15.651879,-14.322991,1792.5352,238.828,15557563,494.7,100.0,99.0,4.4939698e-05,100,-17.252632
-69.87591294992416,28161.695,2.6144085,2.4608874,2354.286,[-1.037 -0.396 -0.464 -0.127 -1.249],340.68018,-14.268868,-65.331,0.16808993,,10.682073,421,44.49661,42100,47187.45488715172,0.82293,,-11.285199,-9.422533,8869.712,1033.4412,15607100,495.37,100.0,99.0,1.943765e-06,100,-14.963037
-90.26481371711284,1914.2053,8.722559,1.0489979,312.1498,[-1.039 -0.38  -0.47  -0.125 -1.251],136.98735,-16.839907,-68.53874,0.16423096,,13.045728,422,14.796396,42200,47359.41705203056,0.6214607,,-16.07627,-14.53311,1328.8729,183.65305,15655926,488.26,100.0,99.0,3.2993386e-05,100,-17.736622
-107.18460770382121,14031.511,0.4596066,4.821682,1594.356,[-1.04  -0.382 -0.472 -0.116 -1.255],247.71356,-17.167566,-46.18791,0.16398636,,10.474169,423,190.26881,42300,47534.19786095619,0.8129448,1.0000005,-15.091717,-12.801544,7179.4863,793.68176,15705926,500.0,1.0,5.9604645e-07,1.3819106e-06,100,-18.23237
-86.91860394196635,18318.035,5.897232,1.7330359,1537.614,[-1.044 -0.378 -0.469 -0.124 -1.255],189.64851,-15.184476,-56.977837,0.16490471,,11.921058,424,43.454678,42400,47704.320026636124,0.6386716,,-12.106497,-10.266833,5929.8457,656.4581,15755071,491.45,100.0,99.0,3.5954893e-06,100,-16.04795
-87.28502976858518,1473.1108,4.6871033,1.4012058,140.91296,[-1.042 -0.382 -0.469 -0.136 -1.254],129.2363,-17.336338,-72.25818,0.16430758,,15.501219,425,22.956545,42500,47870.9019947052,0.6826222,,-14.932795,-13.660781,437.1317,64.07332,15802289,472.18,100.0,99.0,0.00026789523,100,-18.203453
-79.73619157933777,1842.8556,10.862798,3.588769,221.06677,[-1.045 -0.386 -0.465 -0.143 -1.255],227.74811,-15.86478,-69.58501,0.16136442,,14.3620205,426,95.017845,42600,48036.03836083412,1.1875724,,-15.670373,-14.3892565,857.5098,121.64418,15849107,468.18,100.0,99.0,5.4998498e-05,100,-16.656902
-72.83181486155696,44602.68,9.396237,1.7697281,3011.209,[-1.041 -0.391 -0.466 -0.137 -1.258],141.08221,-14.177725,-72.12549,0.16265874,,11.809262,427,53.56608,42700,48204.790461063385,0.76507115,,-12.700415,-11.206549,7874.275,804.65216,15898297,491.9,100.0,99.0,3.335621e-05,100,-14.901257
-73.53405935149736,830.7042,3.6969986,1.1416818,126.56109,[-1.042 -0.393 -0.46  -0.131 -1.256],105.43443,-16.266596,-69.37814,0.16266252,,11.801809,428,24.786674,42800,48378.26275515556,0.5996298,,-14.87636,-13.740352,502.82156,80.5658,15947063,487.66,100.0,99.0,1.2225706e-05,100,-16.997105
-73.71534087017999,13575.393,9.811035,0.94109523,853.58093,[-1.041 -0.396 -0.459 -0.123 -1.256],119.6705,-14.540901,-37.540085,0.16229339,,9.805374,429,14.890425,42900,48550.080162763596,0.5629088,1.0000458,-12.79095,-11.607519,1973.213,226.50308,15997063,500.0,1.0,5.9604645e-08,6.5249424e-06,100,-15.2732115
-60.97011999010405,53245.75,11.421086,1.8964335,2600.6387,[-1.038 -0.394 -0.465 -0.127 -1.257],141.32373,-16.202856,-68.651665,0.1660185,,12.574874,430,58.394665,43000,48718.70180439949,0.7690072,,-14.174817,-12.7780075,7299.98,796.12146,16045425,483.62,100.0,99.0,9.661033e-06,100,-16.808554
-70.12866638523941,15870.879,5.8261824,2.469335,1174.0616,[-1.044 -0.386 -0.471 -0.114 -1.253],188.24309,-15.28197,-42.34055,0.16827573,,9.493109,431,79.92737,43100,48893.56983757019,0.80507,1.0000103,-13.567754,-12.163374,4416.392,504.02017,16095425,500.0,1.0,,5.639289e-06,100,-15.978651
-85.94288887467138,1.0,9.065864,,0.112312935,[-1.044 -0.383 -0.477 -0.121 -1.251],140.4585,-14.791819,-53.599957,0.16827573,,11.792111,432,1.0,43200,49065.08667302132,1.0,,-15.6456,-14.791819,1.0,0.98722,16144786,493.61,100.0,99.0,1.0,100,-15.6456
-100.85707493568307,2603.4705,3.2079978,1.0176265,315.52246,[-1.044 -0.383 -0.477 -0.121 -1.251],69.706,-15.437511,-53.979748,0.16826878,,11.228298,433,15.328289,43300,49232.84774541855,0.5596785,,-12.440142,-10.75922,1321.6455,176.49867,16193921,491.35,100.0,99.0,1.3673221e-05,100,-16.439455
-88.66444023914666,1949.2438,12.714055,2.1327372,176.33984,[-1.045 -0.384 -0.481 -0.111 -1.251],107.559944,-15.569895,-78.67356,0.16841233,,14.19987,434,54.920887,43400,49407.79335641861,0.7842066,,-13.514259,-12.166292,537.93585,77.47467,16242553,486.32,100.0,99.0,4.417985e-05,100,-16.450712
-82.22393083481752,12060.233,13.615896,0.98720956,646.2229,[-1.048 -0.391 -0.475 -0.115 -1.251],228.79047,-14.991753,-40.67779,0.1674807,,10.760754,435,17.185503,43500,49581.759613990784,0.6561736,1.0003679,-14.501944,-13.337009,1431.42,158.04066,16292553,500.0,1.0,5.9604645e-08,0.00019316908,100,-15.808589
-83.89703543787269,11321.03,6.591701,1.7566235,635.69836,[-1.042 -0.391 -0.48  -0.116 -1.251],136.14438,-16.443445,-66.48284,0.16466928,,11.603642,436,32.946907,43600,49750.106796741486,0.6869054,,-12.366082,-11.116121,1522.2991,176.14738,16341502,489.49,100.0,99.0,1.8896686e-05,100,-17.276901
-92.9641329399202,37419.79,9.7651205,1.0582836,1982.9951,[-1.047 -0.375 -0.475 -0.112 -1.254],152.26491,-13.942949,-47.645466,0.16302401,,11.39262,437,23.982727,43700,49924.08223962784,0.61317235,1.0003695,-13.281172,-11.787325,5137.849,488.639,16391502,500.0,1.0,,5.358267e-07,100,-14.866483
-105.49121418582686,1427.9487,9.702347,1.6128672,146.49333,[-1.044 -0.378 -0.481 -0.11  -1.256],157.8282,-16.416662,-41.044243,0.16291529,,11.3487425,438,24.083447,43800,50097.44490122795,0.8470768,,-15.821487,-14.349758,427.1632,61.74359,16441222,497.2,100.0,99.0,3.449516e-05,100,-17.464642
-90.65025481266348,27819.139,7.4100227,1.5827285,2878.1807,[-1.046 -0.381 -0.476 -0.115 -1.256],418.5709,-15.840681,-41.19797,0.16334514,,11.5766,439,35.353275,43900,50268.66168999672,0.6923592,,-11.461966,-9.267687,12947.659,1355.1093,16490952,497.3,100.0,99.0,3.817618e-05,100,-16.741226
-78.45809005799988,8005.1216,9.68284,3.8600419,628.5788,[-1.045 -0.378 -0.473 -0.125 -1.256],230.30931,-15.261482,-60.564716,0.16235426,,13.64475,440,77.85257,44000,50433.74500608444,1.0845615,,-14.8150425,-13.491682,1775.0172,220.05632,16538425,474.73,100.0,99.0,7.859834e-06,100,-16.040907
-88.56820692649958,16863.943,5.1827226,1.9276779,1098.5724,[-1.05  -0.376 -0.472 -0.115 -1.257],190.20604,-15.53426,-41.654873,0.16241552,,10.7976265,441,37.178204,44100,50607.87561750412,0.8592448,1.0000004,-14.361627,-12.967453,2663.4453,287.7922,16588425,500.0,1.0,,9.8329565e-06,100,-16.414125
-112.64729753169247,5171.9663,3.198605,1.263796,439.57608,[-1.054 -0.372 -0.467 -0.108 -1.257],171.87305,-18.020313,-58.469578,0.16279317,,11.682722,442,39.33736,44200,50780.20554995537,0.6664689,,-17.02902,-15.160817,1410.0637,172.98132,16638001,495.76,100.0,99.0,3.037914e-05,100,-19.139385
-85.2516291144878,21164.977,1.9761046,1.7175307,1074.3375,[-1.053 -0.378 -0.46  -0.115 -1.256],190.60762,-15.750797,-36.47454,0.16277698,,9.124139,443,32.640247,44300,50953.8948571682,0.81747156,1.00006,-14.42204,-13.051575,2531.953,279.4248,16688001,500.0,1.0,3.5762787e-07,5.5638313e-05,100,-16.597712
-84.8421514981596,33259.73,5.5554137,2.4933493,1874.9037,[-1.048 -0.375 -0.465 -0.118 -1.256],88.653786,-16.377853,-72.47645,0.16254908,,13.369173,444,62.32977,44400,51131.36724638939,0.90848875,,-13.6615505,-12.2565155,4189.513,419.32608,16737065,490.64,100.0,99.0,2.5749341e-05,100,-17.2207
-113.38052247529004,14291.646,7.374916,2.3306603,1201.9495,[-1.05  -0.375 -0.458 -0.116 -1.256],77.97298,-17.873371,-49.06362,0.16368125,,11.60904,445,72.95255,44500,51308.533012628555,0.67862844,1.0000026,-15.141495,-13.385644,3092.5535,331.1541,16787065,500.0,1.0,,3.1747788e-06,100,-18.999727
-90.13475533900102,5542.591,4.4431906,1.9335283,727.7243,[-1.046 -0.385 -0.464 -0.121 -1.255],252.38112,-15.48129,-44.834007,0.16529544,,9.856023,446,59.59153,44600,51481.85009431839,0.63112015,,-14.063247,-12.256597,3045.6582,396.31088,16836709,496.44,100.0,99.0,1.3079719e-05,100,-16.376715
-100.56934447484909,4.8792973,7.0016603,2.3645208,0.83123803,[-1.044 -0.379 -0.466 -0.127 -1.254],113.05302,-17.113485,-59.106434,0.16558902,,11.419213,447,58.76004,44700,51639.74484562874,1.0761147,,-16.902315,-15.81192,3.1845412,1.9173039,16884889,481.8,100.0,99.0,0.013080057,100,-18.112568
-74.7813141362704,1952.2212,8.121834,0.8901176,131.86084,[-1.045 -0.386 -0.465 -0.128 -1.253],191.04332,-15.9603195,-72.56258,0.16223511,,12.872272,448,9.938805,44800,51798.26103568077,0.7527914,,-15.442677,-14.542238,254.78099,35.384804,16933731,488.42,100.0,99.0,0.000304571,100,-16.703218
-99.01871731556301,8395.194,3.5392444,2.6169052,565.1262,[-1.047 -0.377 -0.459 -0.125 -1.257],156.90457,-15.8040905,-49.749664,0.16221984,,10.688024,449,76.59122,44900,51956.56745696068,0.9256261,,-15.9298935,-14.485117,1458.185,162.4515,16983601,498.7,100.0,99.0,3.2741627e-05,100,-16.787773
-75.67127743477268,2435.3955,4.6347537,5.2273283,329.0107,[-1.048 -0.378 -0.452 -0.127 -1.257],113.31889,-15.141091,-40.00901,0.15350749,,9.37814,450,152.43935,45000,52117.01056432724,1.1005199,1.0001559,-14.095108,-12.836306,1396.8486,189.9163,17033601,500.0,1.0,5.9604645e-07,8.620493e-06,100,-15.892832
-94.21173346105834,28582.326,2.645161,2.753465,2145.5823,[-1.049 -0.368 -0.448 -0.131 -1.265],119.09965,-16.912556,-69.132576,0.1479458,,11.302996,451,53.26629,45100,52277.289924144745,0.9999811,,-14.967225,-12.97965,5803.602,643.5793,17083135,495.34,100.0,99.0,2.1831123e-05,100,-17.848482
-98.14823607060866,510588.9,12.801251,2.7053723,31491.635,[-1.051 -0.355 -0.445 -0.118 -1.271],8829.406,-16.533327,-40.334896,0.15177874,,10.846286,452,91.19008,45200,52440.77938961983,0.628125,1.0000345,-8.724504,-4.5165296,96004.59,8731.923,17133135,500.0,1.0,7.1525574e-07,3.3619923e-08,100,-17.50836
-134.8546458868381,1.6568364,6.342018,0.41766936,0.20794436,[-1.051 -0.338 -0.449 -0.119 -1.267],161.45163,-18.205397,-73.064575,0.1507566,,13.005954,453,3.8083625,45300,52598.434245824814,0.8917064,,-18.231255,-16.833809,1.4410504,1.2402936,17182270,491.35,100.0,99.0,0.14708868,100,-19.545082
-146.07954319380474,9847.069,25.638538,1.8428863,1040.8434,[-1.057 -0.332 -0.452 -0.116 -1.268],172.396,-18.589815,-77.23163,0.15154618,,16.393726,454,59.311275,45400,52757.41577529907,0.70498407,,-14.686581,-11.892369,3806.1777,444.732,17231797,495.27,100.0,99.0,1.4369282e-06,100,-20.041012
-132.70003037939662,1756.2017,8.913411,1.8860073,147.79459,[-1.057 -0.333 -0.446 -0.109 -1.267],144.32957,-19.01678,-43.255016,0.14805779,,13.401444,455,55.58757,45500,52918.719036102295,0.6630442,1.0000243,-16.008656,-13.506183,404.7407,77.70056,17281797,500.0,1.0,1.1920929e-07,3.506517e-06,100,-20.335062
-136.29346232578501,25594.852,5.706736,4.211675,2264.9724,[-1.063 -0.317 -0.449 -0.096 -1.271],568.96704,-16.924189,-41.586384,0.1462541,,11.142167,456,145.4986,45600,53077.969940662384,0.9689398,1.0000074,-12.9373255,-9.547692,9324.637,1053.2301,17331797,500.0,1.0,2.3841858e-07,4.3520695e-06,100,-18.278168
-158.61241157710003,12418.787,10.507033,1.7109332,1180.5519,[-1.063 -0.324 -0.445 -0.09  -1.273],214.18251,-20.111439,-48.431686,0.1460569,,13.571495,457,34.076836,45700,53239.41968679428,0.74777,1.0001312,-17.95955,-15.222475,3958.3818,422.63327,17381797,500.0,1.0,5.9604645e-08,1.4557697e-06,100,-21.68714
-122.12629862638623,889.38965,8.951531,1.3064977,120.18342,[-1.062 -0.327 -0.437 -0.093 -1.273],208.81396,-18.608366,-41.46049,0.14756627,,11.678976,458,35.666203,45800,53401.11650013924,0.6649132,1.0000056,-18.203037,-16.405537,419.5359,67.66774,17431797,500.0,1.0,,1.0282066e-05,100,-19.821606
-134.68613354928883,19712.957,7.841081,2.6733203,1523.9371,[-1.066 -0.326 -0.435 -0.084 -1.271],125.63295,-17.56915,-41.896294,0.14625326,,13.008233,459,67.97896,45900,53562.22742652893,0.8855125,1.0006843,-14.734863,-12.574896,4488.3315,439.9936,17481797,500.0,1.0,,7.762525e-06,100,-18.907162
-110.28922695036381,8469.838,9.178947,1.753705,733.11304,[-1.068 -0.323 -0.428 -0.087 -1.273],206.24062,-17.994352,-46.315804,0.15056026,,13.345546,460,52.021214,46000,53715.57979607582,0.84738225,1.0000372,-15.759613,-13.9687605,1774.2485,219.62448,17531797,500.0,1.0,,0.00014321646,100,-19.089998
-73.54962457360153,13552.601,13.348743,2.3703399,1585.1102,[-1.057 -0.331 -0.429 -0.096 -1.268],159.89613,-14.682645,-45.52357,0.15013374,,10.603692,461,64.739655,46100,53865.41880583763,0.8286442,1.0000026,-12.314282,-10.690101,7116.73,793.8965,17581797,500.0,1.0,4.7683716e-07,1.3802676e-05,100,-15.413309
-115.39151194864709,18217.584,10.6486,1.8918312,1420.1873,[-1.057 -0.329 -0.432 -0.105 -1.269],138.94908,-17.040306,-40.338997,0.15051243,,11.51149,462,53.573975,46200,54014.33988952637,0.67837906,1.0000013,-13.331073,-11.212429,4238.2715,476.49057,17631797,500.0,1.0,8.34465e-07,1.0812118e-05,100,-18.186638
-119.57695578182769,17197.324,7.077308,8.038806,1688.4135,[-1.054 -0.33  -0.437 -0.112 -1.268],279.71826,-17.944069,-41.180496,0.14878796,,12.242491,463,247.04797,46300,54166.693497896194,1.2973038,1.0000081,-14.733236,-12.147693,6796.576,770.7512,17681797,500.0,1.0,,8.842077e-07,100,-19.131979
-119.04053521601658,2235.2368,4.1722775,3.5021815,198.38704,[-1.057 -0.331 -0.435 -0.103 -1.27 ],146.1678,-18.817318,-50.46307,0.1536255,,11.825624,464,65.18351,46400,54318.36296582222,1.0757954,1.000056,-16.500353,-14.811404,702.7149,95.11232,17731797,500.0,1.0,3.5762787e-07,2.8527145e-06,100,-19.999903
-129.5417471904873,6490.15,2.3963003,3.0878136,568.6187,[-1.061 -0.324 -0.431 -0.106 -1.265],127.499954,-18.33748,-41.59771,0.15141557,,11.132262,465,86.79302,46500,54470.931810855865,0.7808741,1.0000098,-15.82837,-13.401021,2147.9734,266.53812,17781797,500.0,1.0,3.993511e-06,2.1505784e-05,100,-19.624384
-113.26489432355322,23042.342,1.5058752,1.5558982,1616.7987,[-1.061 -0.316 -0.435 -0.095 -1.268],193.4973,-16.650545,-41.36544,0.14856036,,10.668246,466,41.60034,46600,54620.30492067337,0.74840844,1.0000278,-13.642672,-11.721256,4392.0015,458.71375,17831797,500.0,1.0,5.9604645e-08,1.4356078e-06,100,-17.77575
-125.90299168280528,6706.5034,8.545287,0.99971133,593.04706,[-1.064 -0.312 -0.429 -0.09  -1.27 ],151.52702,-19.08166,-43.610638,0.14824155,,12.320103,467,23.100449,46700,54771.08492732048,0.6020718,1.0000637,-17.697172,-15.586973,1917.5428,232.3762,17881797,500.0,1.0,5.9604645e-08,5.092342e-06,100,-20.332417
-110.8733603388425,17731.098,2.664323,1.2414156,1236.1226,[-1.066 -0.317 -0.422 -0.088 -1.271],129.14334,-16.346338,-42.33044,0.14825024,,10.837405,468,33.973988,46800,54921.396738767624,0.6654217,1.0014311,-14.551607,-12.828319,3214.1946,328.914,17931797,500.0,1.0,,5.522953e-06,100,-17.447786
-128.76153196492777,9762.056,7.443749,2.009929,1195.155,[-1.062 -0.317 -0.429 -0.087 -1.271],177.24696,-18.986223,-47.27444,0.14704968,,13.629578,469,46.35193,46900,55065.012899160385,0.6433007,1.0000031,-15.737902,-13.041458,5385.9937,621.70074,17981797,500.0,1.0,,2.4734178e-05,100,-20.265377
-142.5763255029466,1590.585,1.3128432,2.3406265,144.94229,[-1.063 -0.318 -0.427 -0.098 -1.272],118.675316,-20.863245,-40.549763,0.14140436,,11.387263,470,62.170727,47000,55205.35540890694,0.9394886,1.0000634,-20.048002,-17.906775,376.00012,64.48653,18031797,500.0,1.0,2.3841858e-07,0.00012338861,100,-22.279642
-99.9424453500742,997.20404,6.080205,1.7053251,111.92416,[-1.065 -0.328 -0.427 -0.094 -1.278],95.86978,-16.97334,-41.418434,0.13911344,,10.488992,471,48.496918,47100,55342.714223861694,0.7452869,1.0000198,-15.855533,-14.292912,411.5373,68.63613,18081797,500.0,1.0,2.3841858e-07,3.606862e-05,100,-17.966196
-124.85596577046026,52222.008,2.3822339,2.2148135,3699.2354,[-1.067 -0.321 -0.428 -0.082 -1.28 ],144.14014,-19.647245,-45.37703,0.137391,,11.377998,472,74.94874,47200,55477.21483826637,0.7834106,1.0000058,-17.145609,-14.676519,9828.512,971.88257,18131797,500.0,1.0,,8.124287e-06,100,-20.8876
-110.82717970069702,68339.234,5.493744,3.388079,4075.2385,[-1.062 -0.327 -0.433 -0.09  -1.282],236.19354,-19.16664,-55.25431,0.13591057,,11.819628,473,149.67464,47300,55608.842420339584,0.8850561,1.0014203,-17.609268,-15.599008,10416.945,949.6315,18181797,500.0,1.0,,5.9100626e-07,100,-20.267628
-104.86347210754883,8112.3545,5.8194294,1.9415929,706.0148,[-1.059 -0.328 -0.44  -0.091 -1.283],144.79688,-17.17225,-45.62095,0.13292019,,12.46048,474,62.901924,47400,55734.624185562134,0.76862186,1.0000325,-13.598395,-11.737712,2008.7584,248.8495,18231797,500.0,1.0,1.7881393e-07,0.00012522956,100,-18.213995
-124.33093616246568,1512.8602,3.1396224,1.2209963,137.84315,[-1.061 -0.337 -0.445 -0.102 -1.286],130.2982,-18.395666,-41.72169,0.1356245,,11.891586,475,24.708832,47500,55865.077724695206,0.64922446,1.000015,-16.44549,-14.480509,478.9941,79.18233,18281797,500.0,1.0,,0.00016266498,100,-19.630806
-110.30449366277071,29895.943,4.882611,1.4124523,1885.0275,[-1.054 -0.354 -0.447 -0.104 -1.283],112.53008,-18.69046,-44.97336,0.13592179,,11.334043,476,47.729065,47600,55991.786957740784,0.67350346,1.0000471,-16.763643,-15.010167,4964.4077,479.09253,18331797,500.0,1.0,5.9604645e-08,2.0588493e-05,100,-19.786257
-114.52155993558819,17755.092,16.436316,1.0124377,1308.6619,[-1.05  -0.361 -0.453 -0.103 -1.283],155.42584,-18.425295,-44.066036,0.13447441,,11.647653,477,24.878395,47700,56114.53429412842,0.49976525,1.0000724,-15.505498,-13.615496,3702.7043,383.51596,18381797,500.0,1.0,5.9604645e-08,8.03791e-06,100,-19.562984
-100.94842446105181,22763.64,3.9977715,1.2371979,1432.2616,[-1.047 -0.359 -0.46  -0.099 -1.284],82.695724,-16.90036,-42.703392,0.13731538,,11.517598,478,19.633425,47800,56242.02927470207,0.67785984,1.000016,-13.742779,-12.004961,3523.8206,377.7398,18431797,500.0,1.0,,1.3490616e-05,100,-17.903212
-94.96433926946727,5701.1504,7.1716466,1.1013923,398.6657,[-1.04  -0.367 -0.462 -0.109 -1.282],153.20459,-16.646452,-44.48651,0.13946112,,10.838971,479,25.342684,47900,56363.47473192215,0.66448843,1.0000094,-15.086478,-13.648308,949.05554,126.09716,18481797,500.0,1.0,2.3841858e-07,4.1780324e-05,100,-17.589855
-75.09520673683095,9962.516,6.9216638,1.6623327,542.5961,[-1.039 -0.386 -0.468 -0.116 -1.279],112.88884,-15.732173,-68.19249,0.13873313,,12.504076,480,40.27411,48000,56477.215561151505,0.72376513,,-14.247265,-13.206951,1061.6322,120.42619,18530920,491.23,100.0,99.0,1.030659e-05,100,-16.478191
-84.90478669990087,11229.298,5.1615443,1.6482427,981.85394,[-1.043 -0.385 -0.462 -0.117 -1.28 ],99.642746,-17.451643,-41.24976,0.13795665,,10.394044,481,35.58388,48100,56585.0993578434,0.6811957,1.0000012,-15.600813,-13.98007,3211.792,386.20047,18580920,500.0,1.0,,2.5460955e-07,100,-18.295113
-66.90609336476467,19318.33,8.02839,3.3892343,1010.51416,[-1.042 -0.39  -0.465 -0.128 -1.281],139.33392,-15.39557,-38.627377,0.13820142,,9.445949,482,86.56962,48200,56694.30095529556,0.7998278,,-14.393381,-13.292904,2728.4075,300.7237,18630563,496.43,100.0,99.0,3.0984563e-06,100,-16.060234
-77.93468291124326,448.63824,6.68465,1.225504,71.15523,[-1.046 -0.383 -0.46  -0.132 -1.281],128.04518,-13.761486,-41.075527,0.13812685,,10.771427,483,16.09981,48300,56804.66730713844,0.7502756,1.0000005,-12.845814,-11.73162,287.11053,49.91694,18680563,500.0,1.0,5.9604645e-08,0.00012467914,100,-14.535711
-86.77426741940577,8571.894,11.5882435,1.5501084,977.89496,[-1.046 -0.379 -0.458 -0.139 -1.281],139.08441,-16.20684,-43.281933,0.13719334,,10.558853,484,56.229515,48400,56912.42664766312,0.54806226,,-14.04869,-12.27158,4047.5376,485.22855,18729681,491.18,100.0,99.0,3.9412425e-06,100,-17.06888
-108.95951558289872,12342.09,3.8406,1.5679041,975.11084,[-1.044 -0.372 -0.463 -0.143 -1.282],143.68121,-17.55281,-72.152214,0.13764812,,15.316051,485,56.28988,48500,57019.52587842941,0.5505421,,-15.803715,-13.791737,4162.431,458.5256,18777818,481.37,100.0,99.0,1.8046456e-06,100,-18.635244
-82.60523879855081,48402.78,6.4037423,1.3434433,2944.707,[-1.038 -0.377 -0.465 -0.137 -1.281],179.53644,-15.628857,-55.031967,0.13800393,,12.835661,486,20.819973,48600,57123.55063414574,0.6738861,,-13.999217,-12.450757,6863.0566,682.5468,18825136,473.18,100.0,99.0,1.9535224e-07,100,-16.449482
-60.132355271497055,11181.232,12.404847,7.689644,634.62665,[-1.036 -0.379 -0.471 -0.144 -1.281],148.8606,-13.368991,-76.06628,0.13726914,,15.347722,487,243.08891,48700,57222.23822784424,1.238841,,-11.65751,-10.797328,1209.7606,132.46698,18869928,447.92,100.0,99.0,3.1787415e-06,100,-13.966363
-96.93981866751287,6823.3833,3.6399992,1.5256201,664.14905,[-1.038 -0.379 -0.464 -0.142 -1.282],188.36034,-18.739155,-72.293274,0.13865814,,13.930935,488,25.966434,48800,57325.5741250515,0.691941,,-16.75998,-15.028784,2713.7432,313.48157,18916544,466.16,100.0,99.0,1.7594551e-06,100,-19.702187
-83.5690273500772,5586.3867,4.8035073,2.7366173,576.5468,[-1.042 -0.384 -0.469 -0.134 -1.28 ],194.40108,-17.898363,-70.31867,0.14013699,,15.302164,489,87.76981,48900,57429.88922524452,0.822072,,-15.634,-14.132382,2259.9434,278.0764,18963226,466.82,100.0,99.0,6.8093564e-06,100,-18.728563
-95.16448931657365,43111.91,4.781298,2.3671315,2164.6887,[-1.043 -0.384 -0.473 -0.125 -1.279],247.60236,-16.637955,-65.90256,0.10451463,,11.57457,490,54.588898,49000,57537.46702480316,0.773665,,-13.479445,-11.561395,5734.9507,599.4942,19011610,483.84,100.0,99.0,1.4599727e-08,100,-17.583345
