InitialReturnMax,MaxD2w0t,Iteration,EpLenMean,MaxIW,Weights,MinIW,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MinD2w0t,InitialReturnStd,StdD2w0t,StdIW,EpRewMean,ReturnMeanIW,EmpiricalD2,InitialReturnMean,TimeElapsed,MeanD2w0t,J_sample_variance,MeanEntropy,MeanIW,TimestepsSoFar,ReturnStepMax,Bound,InitialBound,EpisodesSoFar
-55.36702,1.0003045,319,47.39,1.0429872,[-0.409 -0.669 -0.48  -0.254 -0.009],0.97326714,99.11709,100,-96.46727,,9.3442745,0.29292166,0.010807169,-119.85946133166432,-79.85991,1.0001353,-80.11222,3946.739727973938,0.09478623,83.48664,1.4097928,0.9971065,1488122,100.0,-2858.3315,-2858.4578,31900
-45.366272,1.000064,320,47.77,1.0130018,[-0.409 -0.669 -0.48  -0.254 -0.009],0.988382,99.03731,100,-98.49402,,8.924305,0.2939611,0.004378848,-121.79944741901544,-81.3522,1.0000242,-81.39618,3961.115393638611,0.09554092,78.9081,1.4097289,0.99956125,1492899,100.0,-2751.984,-2752.0076,32000
-51.986645,1.0001575,321,48.42,1.0205078,[-0.409 -0.669 -0.479 -0.254 -0.009],0.97905153,99.08911,100,-97.860596,,8.864191,0.29575044,0.008367999,-121.90633222459586,-80.873314,1.0000873,-81.03665,3976.20627617836,0.09684447,77.66442,1.4106033,0.99781924,1497741,100.0,-2783.1565,-2783.244,32100
-62.71733,1.0000248,322,46.5,1.0075891,[-0.409 -0.669 -0.479 -0.254 -0.008],0.98831636,99.13788,100,-98.85634,,8.073169,0.29042804,0.0032210248,-119.99687202662955,-80.67537,1.0000106,-80.69631,3990.3738720417023,0.09300033,65.36927,1.4106029,0.9997831,1502391,100.0,-2757.9045,-2757.916,32200
-53.69486,1.0002319,323,47.72,1.0290796,[-0.409 -0.669 -0.479 -0.254 -0.008],0.97062206,99.1333,100,-97.384094,,8.637608,0.29385617,0.011311735,-121.63860985383437,-80.869415,1.0001482,-81.12122,4004.7819969654083,0.095448226,73.08434,1.4110411,0.99678904,1507163,100.0,-2700.8591,-2700.9863,32300
-48.075428,1.0002939,324,47.0,1.0393099,[-0.409 -0.67  -0.479 -0.254 -0.008],0.9627361,99.062256,100,-98.30235,,9.260277,0.29185048,0.012812814,-121.12113065257284,-81.10431,1.000147,-81.26035,4019.3140337467194,0.09400381,88.70571,1.4106098,0.99746186,1511863,100.0,-2738.116,-2738.195,32400
-60.138348,1.0001546,325,48.57,1.026829,[-0.408 -0.67  -0.479 -0.255 -0.008],0.97842336,99.233475,100,-96.52464,,7.971468,0.2961536,0.007779099,-121.90271789811497,-80.736885,1.0000688,-80.85237,4035.641809463501,0.09714311,64.087234,1.4111114,0.99854326,1516720,100.0,-2751.4023,-2751.4636,32500
-53.614613,1.000105,326,46.01,1.0170702,[-0.409 -0.669 -0.479 -0.254 -0.008],0.98030394,99.184616,100,-98.44035,,9.002989,0.28905064,0.00707714,-119.90034795965221,-80.87023,1.0000584,-80.974144,4050.3395869731903,0.09202226,85.2043,1.4114733,0.9982631,1521321,100.0,-2789.025,-2789.084,32600
-51.676777,1.0001341,327,47.1,1.0222408,[-0.408 -0.669 -0.479 -0.254 -0.008],0.9764633,99.12415,100,-99.18213,,9.307967,0.29212144,0.007710422,-120.929908808395,-80.96629,1.0000546,-81.071144,4065.0081326961517,0.094203055,88.316315,1.4111599,0.99851906,1526031,100.0,-2730.874,-2730.9292,32700
-53.426296,1.0001568,328,48.93,1.0249555,[-0.409 -0.668 -0.479 -0.254 -0.008],0.9828856,99.10359,100,-99.10709,,9.003158,0.29714078,0.006930284,-122.22061573027722,-80.678955,1.0000544,-80.77989,4079.473661661148,0.09786301,80.920784,1.4111558,0.9986717,1530924,100.0,-2692.651,-2692.7026,32800
-59.77578,1.0000883,329,47.5,1.0182834,[-0.409 -0.668 -0.479 -0.254 -0.008],0.9808618,99.21571,100,-95.04924,,8.138792,0.29322544,0.006764832,-120.94702629554124,-80.68518,1.0000514,-80.75293,4093.766219854355,0.095001996,68.429794,1.4112248,0.99886835,1535674,100.0,-2700.5845,-2700.6182,32900
-49.69074,1.0001247,330,49.05,1.0242386,[-0.408 -0.667 -0.479 -0.254 -0.008],0.9798403,99.04549,100,-97.57467,,9.296375,0.29745957,0.007822539,-120.5022731349668,-79.2113,1.000077,-79.3412,4107.8327896595,0.09810447,85.6351,1.4112233,0.99839467,1540579,100.0,-2729.1333,-2729.1995,33000
-50.926918,1.0000534,331,48.68,1.0124565,[-0.409 -0.668 -0.479 -0.255 -0.008],0.98351413,99.06283,100,-97.683,,9.544711,0.29645616,0.004756309,-118.81086467820677,-78.40946,1.0000253,-78.4621,4122.436916589737,0.09736136,93.703064,1.4115578,0.999033,1545447,100.0,-2792.3162,-2792.344,33100
-58.02586,1.0002989,332,49.54,1.0309936,[-0.408 -0.668 -0.479 -0.254 -0.007],0.9600527,99.193565,100,-97.988945,,9.307535,0.298793,0.012862538,-123.42058888555123,-81.20048,1.000168,-81.42377,4136.389790296555,0.09908622,88.11645,1.4107696,0.99695814,1550401,100.0,-2789.4185,-2789.5337,33200
-30.992327,1.0000825,333,48.67,1.0170559,[-0.408 -0.667 -0.479 -0.255 -0.008],0.9841555,99.00637,100,-95.99127,,10.509335,0.29641303,0.005644807,-120.03609565810464,-79.33782,1.0000347,-79.4054,4152.201769590378,0.09734139,111.96258,1.4110408,0.9989335,1555268,100.0,-2835.0815,-2835.1172,33300
-38.686172,1.0001683,334,47.05,1.0207429,[-0.408 -0.668 -0.479 -0.255 -0.008],0.9784352,99.05236,100,-96.991516,,9.426001,0.29197142,0.006481287,-120.18655591290586,-80.38855,1.0000752,-80.51708,4166.609440326691,0.094102986,88.76233,1.4115858,0.9982681,1559973,100.0,-2776.6182,-2776.687,33400
-56.929047,1.0000672,335,47.93,1.017332,[-0.408 -0.668 -0.479 -0.255 -0.007],0.9854285,99.1246,100,-98.137054,,8.365352,0.29440138,0.0055842223,-121.07119362792126,-80.46068,1.0000359,-80.51369,4182.27841258049,0.095861346,70.32656,1.4120014,0.9994075,1564766,100.0,-2692.4075,-2692.4365,33500
-61.985718,1.0000439,336,48.54,1.0099151,[-0.408 -0.668 -0.479 -0.255 -0.007],0.98741466,99.202805,100,-96.2079,,8.424604,0.29607302,0.00462114,-123.22744925688667,-81.751625,1.0000256,-81.7853,4197.111082077026,0.09708086,72.13512,1.4117676,0.99949765,1569620,100.0,-2771.7637,-2771.7808,33600
-43.041718,1.0000131,337,49.0,1.0059034,[-0.408 -0.667 -0.479 -0.255 -0.007],0.99408305,99.00059,100,-97.8056,,9.438087,0.297317,0.0021889342,-121.12890586983869,-80.02131,1.0000057,-80.033424,4211.351407766342,0.09800006,90.78437,1.4120862,0.999734,1574520,100.0,-2793.9075,-2793.9153,33700
-56.867867,1.0000769,338,50.41,1.0127058,[-0.408 -0.667 -0.479 -0.255 -0.007],0.97127914,99.15294,100,-97.512886,,8.892874,0.30109802,0.006154397,-123.08024947632373,-80.47891,1.0000342,-80.547676,4226.10878777504,0.10082201,79.04624,1.4121099,0.9991381,1579561,100.0,-2821.4006,-2821.4355,33800
-58.254925,1.0000145,339,48.14,1.0060793,[-0.409 -0.668 -0.479 -0.255 -0.007],0.9915524,99.14059,100,-95.84338,,7.96108,0.2949846,0.002722244,-121.67858692733456,-80.850685,1.0000087,-80.86899,4241.477391958237,0.09628016,63.55208,1.411768,0.99981594,1584375,100.0,-2730.7153,-2730.727,33900
-53.26752,1.0003347,340,48.83,1.0497608,[-0.409 -0.668 -0.479 -0.255 -0.007],0.9567151,99.08393,100,-96.430756,,9.882576,0.29689282,0.014666458,-121.34238118800076,-79.89974,1.0002004,-80.22476,4255.474320411682,0.097670965,93.40857,1.4124761,0.99603313,1589258,100.0,-2699.924,-2700.09,34000
-38.209087,1.0001249,341,46.73,1.0228195,[-0.409 -0.668 -0.479 -0.255 -0.006],0.98327345,99.01783,100,-95.34008,,8.768998,0.29107326,0.008025379,-121.3412965045226,-81.6247,1.0000583,-81.69852,4271.613820552826,0.093461595,77.21955,1.412561,0.9990983,1593931,100.0,-2827.6013,-2827.6372,34100
-53.468826,1.0000781,342,48.19,1.0139393,[-0.41  -0.668 -0.479 -0.255 -0.006],0.97782946,99.08007,100,-95.60925,,8.755497,0.2951087,0.005161828,-118.97537925174815,-78.88951,1.0000283,-78.97832,4287.1324634552,0.09638166,76.556496,1.4127183,0.9987444,1598750,100.0,-2843.99,-2844.0422,34200
-50.266113,1.0000441,343,48.3,1.0160043,[-0.41  -0.669 -0.479 -0.255 -0.006],0.98362386,99.05994,100,-96.203865,,9.608503,0.2954226,0.004840566,-119.91827377473443,-79.47278,1.000017,-79.50723,4302.855519533157,0.09660067,92.927,1.4127393,0.99959,1603580,100.0,-2853.502,-2853.5222,34300
-55.65549,1.00009,344,48.06,1.013695,[-0.41  -0.669 -0.48  -0.255 -0.006],0.98095316,99.11782,100,-98.84404,,9.482693,0.29476672,0.006293719,-121.80934085871006,-81.09498,1.0000334,-81.16924,4318.968846082687,0.09612173,90.24996,1.4126347,0.999085,1608386,100.0,-2836.8423,-2836.8809,34400
-55.073547,1.0002573,345,47.69,1.0218008,[-0.41  -0.669 -0.48  -0.255 -0.006],0.9499491,99.07236,100,-96.554825,,8.465464,0.29375365,0.010742403,-121.02113209958974,-80.56491,1.0001181,-80.8055,4334.27916097641,0.095386185,70.185875,1.4126555,0.9968417,1613155,100.0,-2788.7698,-2788.9153,34500
-55.04479,1.0001781,346,47.35,1.0332631,[-0.411 -0.671 -0.48  -0.255 -0.006],0.97036135,99.052216,100,-95.614395,,7.3157964,0.29281983,0.009394467,-122.01088009582334,-81.417755,1.0000848,-81.61874,4350.167503118515,0.09470503,52.411137,1.4129741,0.99755275,1617890,100.0,-2709.1238,-2709.2441,34600
-47.110283,1.0000904,347,49.28,1.0162892,[-0.41  -0.67  -0.48  -0.256 -0.006],0.98565835,99.078064,100,-98.87449,,9.386596,0.29807088,0.0059643933,-122.25247268504796,-80.58876,1.0000424,-80.674736,4366.353677988052,0.09856228,89.17969,1.4131974,0.9988344,1622818,100.0,-2776.7966,-2776.8447,34700
-56.346382,1.0003264,348,48.48,1.0486983,[-0.411 -0.669 -0.48  -0.256 -0.006],0.93156296,99.07986,100,-97.77274,,8.844142,0.29593107,0.017959746,-122.00132135777726,-80.59796,1.0002023,-80.93936,4382.057509660721,0.09697034,77.76453,1.4120243,0.99545836,1627666,100.0,-2723.3782,-2723.557,34800
-51.930336,1.000263,349,48.85,1.0250831,[-0.411 -0.669 -0.479 -0.255 -0.007],0.974614,99.09108,100,-95.139015,,9.130212,0.2969278,0.009955925,-120.0166677708673,-78.9649,1.0001109,-79.147934,4397.561566352844,0.09770525,85.09881,1.4117464,0.9975686,1632551,100.0,-2742.9075,-2742.999,34900
-55.425583,1.0002167,350,47.03,1.0338277,[-0.411 -0.668 -0.479 -0.255 -0.007],0.96962637,99.17948,100,-94.55776,,8.047307,0.2919338,0.011664345,-119.58938307512818,-79.76119,1.0001454,-79.96719,4413.243782758713,0.094066165,62.32237,1.4121089,0.99761623,1637254,100.0,-2666.803,-2666.9177,35000
-61.588448,1.0001421,351,47.46,1.0260361,[-0.411 -0.668 -0.479 -0.255 -0.007],0.9798032,99.229645,100,-98.08385,,7.712619,0.29311314,0.007985339,-121.71194215338672,-81.18997,1.0000576,-81.2974,4429.2089512348175,0.09492299,62.028057,1.4120814,0.9984409,1642000,100.0,-2795.1223,-2795.1792,35100
-51.090584,1.000042,352,47.73,1.0173042,[-0.412 -0.667 -0.479 -0.255 -0.007],0.98954684,99.06018,100,-95.01543,,8.336029,0.29385847,0.0040749116,-119.1247052471217,-79.11298,1.0000259,-79.15488,4444.60962843895,0.09546107,70.44773,1.4125345,0.99942774,1646773,100.0,-2728.9917,-2729.013,35200
-58.193142,1.0002717,353,50.07,1.033432,[-0.412 -0.668 -0.479 -0.255 -0.006],0.9668391,99.1528,100,-97.96848,,9.160463,0.30020183,0.010594681,-122.365525105378,-80.02679,1.0001355,-80.19147,4459.419021844864,0.1001438,86.77303,1.4121164,0.99742013,1651780,100.0,-2743.9512,-2744.0425,35300
-57.232353,1.0000106,354,47.51,1.007174,[-0.411 -0.668 -0.479 -0.255 -0.007],0.99172235,99.076706,100,-98.90457,,8.804392,0.2932484,0.0027809194,-120.7764991502574,-80.81471,1.0000064,-80.82953,4474.588441371918,0.0950201,77.74048,1.4121023,0.9998911,1656531,100.0,-2859.1665,-2859.175,35400
-57.740696,1.0000873,355,48.71,1.0150341,[-0.411 -0.668 -0.479 -0.255 -0.007],0.98488134,99.1599,100,-97.48614,,8.5116,0.29653963,0.005315116,-122.64156195140194,-81.22072,1.0000436,-81.311295,4488.039559364319,0.097422294,72.31698,1.4125606,0.99882513,1661402,100.0,-2795.1443,-2795.193,35500
-61.33927,1.0001322,356,48.46,1.0173461,[-0.411 -0.668 -0.479 -0.255 -0.006],0.9731479,99.24715,100,-96.95021,,7.541822,0.29586703,0.008695881,-121.58911873231487,-80.52818,1.0000765,-80.65745,4503.616389274597,0.096923985,58.67029,1.4131086,0.9981381,1666248,100.0,-2770.5886,-2770.6528,35600
-53.68952,1.0001001,357,48.02,1.0200213,[-0.412 -0.668 -0.479 -0.256 -0.006],0.9831054,99.10492,100,-96.513214,,8.895517,0.2946489,0.0059639174,-119.357266078771,-79.11512,1.0000443,-79.217255,4519.957647800446,0.09604197,80.42056,1.4136155,0.9985527,1671050,100.0,-2839.5972,-2839.6565,35700
-54.59138,1.0000144,358,49.01,1.0057209,[-0.412 -0.667 -0.479 -0.255 -0.005],0.9915463,99.13451,100,-96.547966,,9.239551,0.29734486,0.0026160756,-118.81698036678311,-78.12163,1.0000092,-78.13359,4535.397626161575,0.0980201,86.91652,1.413532,0.9997423,1675951,100.0,-2673.5974,-2673.6042,35800
-43.985126,1.0000782,359,48.59,1.0166007,[-0.412 -0.667 -0.479 -0.255 -0.005],0.98278636,99.057495,100,-97.34237,,8.981279,0.29620165,0.006456549,-121.11014546927122,-80.143074,1.0000432,-80.21976,4549.5170912742615,0.09718205,82.20903,1.4140692,0.99891627,1680810,100.0,-2757.3987,-2757.4395,35900
-55.579212,1.0001523,360,48.44,1.0233682,[-0.412 -0.667 -0.479 -0.256 -0.005],0.9753746,99.215324,100,-97.735344,,9.059718,0.29581606,0.007926612,-120.50935623063572,-79.71182,1.0000772,-79.84906,4565.798377275467,0.0968841,83.72092,1.414492,0.99804467,1685654,100.0,-2787.8875,-2787.959,36000
-63.387093,1.0001584,361,45.91,1.0289994,[-0.411 -0.668 -0.479 -0.255 -0.004],0.9790936,99.17852,100,-96.89958,,7.689249,0.28877884,0.007980246,-120.85757285560695,-81.58307,1.0000724,-81.72749,4581.050586223602,0.0918238,57.981922,1.4146733,0.9981672,1690245,100.0,-2724.27,-2724.345,36100
-54.878124,1.0001539,362,48.27,1.0192066,[-0.412 -0.667 -0.479 -0.256 -0.004],0.9765491,99.08506,100,-98.31856,,9.09036,0.29533684,0.007835328,-120.20526298954024,-79.47948,1.0000756,-79.62937,4596.136750459671,0.09654408,85.537155,1.4146715,0.9976907,1695072,100.0,-2787.6511,-2787.7393,36200
-56.77031,1.0000397,363,48.56,1.0137316,[-0.411 -0.666 -0.478 -0.256 -0.004],0.9857698,99.1616,100,-97.054756,,8.549542,0.29612377,0.0047756373,-119.06623415328804,-78.54209,1.0000198,-78.58787,4611.029402732849,0.097120725,75.1817,1.4145131,0.99927485,1699928,100.0,-2698.422,-2698.4531,36300
-59.32818,1.0001922,364,46.77,1.0186424,[-0.411 -0.666 -0.478 -0.256 -0.004],0.9707097,99.043594,100,-96.59875,,8.100927,0.29120606,0.0099453805,-120.28916556899014,-80.70565,1.0001035,-80.86133,4626.34930896759,0.09354521,63.103714,1.4140905,0.9981922,1704605,100.0,-2751.3965,-2751.4727,36400
-48.674534,1.0000978,365,47.33,1.0226984,[-0.411 -0.667 -0.478 -0.256 -0.005],0.98026735,99.128296,100,-98.6662,,9.272363,0.29275763,0.00630934,-121.21711184747741,-81.13961,1.0000373,-81.200005,4641.4481081962585,0.0946612,87.36676,1.4144287,0.99913,1709338,100.0,-2716.3728,-2716.408,36500
-53.4625,1.00026,366,49.61,1.031796,[-0.411 -0.668 -0.478 -0.256 -0.005],0.960354,99.13501,100,-97.85902,,8.113578,0.29897684,0.012355366,-122.80015617134137,-80.627045,1.000154,-80.83294,4657.187548160553,0.099225506,65.97114,1.4140558,0.9971395,1714299,100.0,-2751.3315,-2751.4443,36600
-50.220703,1.0000492,367,50.03,1.015084,[-0.41  -0.667 -0.478 -0.257 -0.005],0.9820334,99.04367,100,-95.13269,,9.675148,0.30008045,0.0046172873,-120.65256163055672,-78.93523,1.000021,-78.974396,4673.030861377716,0.10006092,96.39766,1.4140345,0.99925303,1719302,100.0,-2735.8872,-2735.9092,36700
-52.30117,1.0000991,368,48.1,1.026032,[-0.409 -0.668 -0.478 -0.257 -0.005],0.9813874,99.062485,100,-97.935425,,9.5585985,0.29487118,0.0064002885,-120.50143593916897,-79.96786,1.0000472,-80.05143,4687.457662343979,0.09620216,91.11683,1.4140697,0.9989053,1724112,100.0,-2770.0012,-2770.0469,36800
-62.096703,1.0000513,369,46.55,1.0104421,[-0.409 -0.667 -0.478 -0.256 -0.005],0.987606,99.18538,100,-99.32345,,7.9748883,0.29057497,0.004230293,-121.55762534782549,-81.81123,1.0000217,-81.85984,4702.645588159561,0.09310095,64.959435,1.414423,0.9992789,1728767,100.0,-2842.2742,-2842.299,36900
-57.96963,1.0001677,370,48.01,1.0209142,[-0.409 -0.667 -0.478 -0.256 -0.005],0.9632048,99.166954,100,-98.75043,,9.02143,0.2946234,0.00924902,-121.13514291551297,-80.43118,1.0000844,-80.5471,4717.049077987671,0.096022755,78.32655,1.4144071,0.99864936,1733568,100.0,-2692.4026,-2692.47,37000
-44.865948,1.0001305,371,47.29,1.0272717,[-0.41  -0.667 -0.478 -0.256 -0.005],0.9763623,99.15748,100,-97.49219,,9.837122,0.29264098,0.007835462,-119.41590789048449,-79.68668,1.0000612,-79.81197,4731.819666862488,0.094582714,94.987564,1.4146731,0.9986684,1738297,100.0,-2893.1094,-2893.1738,37100
-50.29621,1.0000839,372,47.41,1.0160857,[-0.411 -0.668 -0.478 -0.256 -0.004],0.98180443,99.05504,100,-97.91782,,9.4366865,0.29297486,0.005987127,-120.26121845593326,-80.232956,1.0000432,-80.28366,4748.366402626038,0.09482106,88.61749,1.414608,0.9994083,1743038,100.0,-2707.8816,-2707.9092,37200
-44.462082,1.0000182,373,49.52,1.0055635,[-0.412 -0.668 -0.478 -0.256 -0.004],0.99016833,99.0002,100,-96.856,,11.699368,0.298712,0.0032469274,-120.14250471361291,-79.02492,1.000009,-79.044586,4764.638497591019,0.09904022,139.0406,1.4144924,0.99965334,1747990,100.0,-2824.973,-2824.9834,37300
-57.53877,1.000234,374,47.33,1.0261991,[-0.412 -0.668 -0.478 -0.256 -0.004],0.96078056,99.103516,100,-96.21469,,8.486388,0.29276812,0.011018178,-121.34949788340691,-80.97178,1.0001181,-81.14036,4779.473479509354,0.09466493,70.971634,1.4144297,0.99780375,1752723,100.0,-2708.6787,-2708.7659,37400
-57.630615,1.0001808,375,48.13,1.0208039,[-0.411 -0.668 -0.478 -0.257 -0.005],0.96356976,99.168106,100,-97.73662,,8.741447,0.2949691,0.0108353365,-119.96143626898909,-79.43608,1.000104,-79.59717,4794.179558992386,0.09626459,75.51427,1.4139719,0.99785596,1757536,100.0,-2736.4487,-2736.532,37500
-60.39076,1.0002089,376,46.04,1.0220709,[-0.411 -0.668 -0.478 -0.257 -0.005],0.9716909,99.10059,100,-97.35732,,8.628267,0.28915393,0.0087530585,-120.10889207470487,-80.983734,1.0001023,-81.11258,4808.692133188248,0.09208314,72.89576,1.4141742,0.99841774,1762140,100.0,-2700.9111,-2700.9778,37600
-52.196507,1.0001712,377,48.21,1.0296092,[-0.412 -0.668 -0.478 -0.257 -0.005],0.9710634,99.07173,100,-99.298965,,8.768962,0.29518306,0.007647996,-122.80047838011146,-81.5572,1.0000783,-81.691124,4824.204331874847,0.0964243,76.37381,1.4145933,0.9982776,1766961,100.0,-2685.415,-2685.4841,37700
-61.284397,1.0002304,378,46.33,1.0389619,[-0.413 -0.668 -0.478 -0.257 -0.004],0.96344393,99.1966,100,-97.35196,,8.121925,0.28995886,0.009640691,-120.35296224889998,-80.97237,1.0000876,-81.07871,4837.935533046722,0.092663,66.46315,1.4146082,0.9985518,1771594,100.0,-2612.382,-2612.4368,37800
-56.28764,1.0001638,379,47.13,1.0248556,[-0.414 -0.667 -0.478 -0.257 -0.004],0.9655721,99.127426,100,-98.33807,,7.871016,0.29220265,0.011195309,-120.8924163087753,-80.75542,1.00011,-80.93566,4852.456691026688,0.09426519,62.321644,1.4136367,0.9977378,1776307,100.0,-2676.3044,-2676.4062,37900
-52.944115,1.0001545,380,50.67,1.0216742,[-0.414 -0.668 -0.478 -0.257 -0.005],0.96775025,99.08316,100,-97.16892,,9.597807,0.3017948,0.009019365,-120.98576161254155,-78.76252,1.0000882,-78.90684,4867.925354957581,0.10134328,94.85733,1.4139507,0.99773955,1781374,100.0,-2857.1653,-2857.2522,38000
-52.492783,1.0001104,381,48.65,1.0150019,[-0.413 -0.667 -0.478 -0.257 -0.005],0.97323734,99.08769,100,-96.58034,,8.867419,0.29636252,0.0068062223,-121.98242597039723,-80.84729,1.000046,-80.913445,4882.856822013855,0.09730136,80.63961,1.413716,0.99893665,1786239,100.0,-2777.0503,-2777.0833,38100
-52.61386,1.0001309,382,45.74,1.0204674,[-0.413 -0.667 -0.478 -0.258 -0.005],0.98261696,99.122795,100,-97.17908,,8.509424,0.2882894,0.007089433,-118.80704501034018,-80.23252,1.0000607,-80.317375,4896.257797002792,0.09148227,72.89829,1.4134322,0.99886847,1790813,100.0,-2700.1401,-2700.1826,38200
-42.53335,1.0001283,383,49.15,1.0180644,[-0.413 -0.667 -0.478 -0.257 -0.006],0.97472525,99.10483,100,-96.25862,,9.98075,0.29773602,0.0074758762,-121.43996597024525,-79.902084,1.0000757,-80.04622,4911.433878183365,0.098304085,100.83565,1.4127235,0.99794906,1795728,100.0,-2763.648,-2763.726,38300
-52.857395,1.0001713,384,49.06,1.027199,[-0.413 -0.666 -0.478 -0.257 -0.006],0.9699761,99.05435,100,-98.578964,,8.677778,0.29747567,0.00876114,-122.6777737345381,-81.0797,1.0000688,-81.19931,4927.113385915756,0.098122284,74.21619,1.4125409,0.9986319,1800634,100.0,-2846.201,-2846.2632,38400
-53.965828,1.0000697,385,48.49,1.0225852,[-0.414 -0.666 -0.478 -0.257 -0.006],0.98562473,99.08095,100,-95.73854,,9.88263,0.2959305,0.0059455996,-118.71310864906692,-78.478645,1.00004,-78.55126,4941.4918048381805,0.09698207,97.6386,1.4130855,0.99913704,1805483,100.0,-2735.4468,-2735.486,38500
-46.69409,1.0000273,386,48.02,1.0115241,[-0.414 -0.666 -0.478 -0.257 -0.006],0.9925632,99.04771,100,-98.25226,,8.850355,0.2946385,0.0033267185,-122.35291372528859,-81.49711,1.0000105,-81.51953,4955.260126829147,0.09604021,78.72606,1.4130629,0.99974525,1810285,100.0,-2765.1855,-2765.1995,38600
-59.62614,1.0002763,387,47.41,1.0508343,[-0.414 -0.666 -0.478 -0.257 -0.006],0.9568454,99.15387,100,-95.24009,,8.866156,0.29299438,0.013452887,-121.54628430953849,-81.01911,1.0001625,-81.31882,4969.184512138367,0.09482752,75.64523,1.413516,0.9963683,1815026,100.0,-2764.8296,-2764.9988,38700
-58.808334,1.0001564,388,47.52,1.024701,[-0.415 -0.666 -0.478 -0.257 -0.005],0.9749727,99.25153,100,-98.57529,,8.631406,0.2932791,0.008512969,-122.2568475830056,-81.61919,1.0000615,-81.74448,4984.175711393356,0.095042795,74.577545,1.4136101,0.99832565,1819778,100.0,-2855.6956,-2855.7593,38800
-44.176933,1.0002109,389,48.54,1.0306703,[-0.415 -0.666 -0.478 -0.257 -0.005],0.96797615,99.03276,100,-97.09167,,10.688495,0.29608282,0.010215658,-118.24259864886439,-78.00374,1.0001279,-78.17065,4998.555309534073,0.09708472,115.87948,1.413452,0.9974607,1824632,100.0,-2748.694,-2748.782,38900
-61.679268,1.0001119,390,45.5,1.0186265,[-0.415 -0.666 -0.478 -0.257 -0.006],0.9721893,99.200035,100,-96.19741,,8.434385,0.28761047,0.007764248,-119.09619643642263,-80.55738,1.0000685,-80.66107,5012.906803369522,0.09100276,70.55372,1.4130788,0.9986828,1829182,100.0,-2751.2192,-2751.2725,39000
-56.610428,1.000094,391,47.84,1.0173073,[-0.415 -0.666 -0.478 -0.257 -0.006],0.9787694,99.077034,100,-97.75697,,8.726956,0.2941578,0.006779624,-121.54437404752845,-80.82234,1.0000484,-80.886444,5027.367720127106,0.09568157,76.01333,1.4126399,0.9992794,1833966,100.0,-2716.061,-2716.0945,39100
-55.913727,1.0000978,392,49.29,1.0153255,[-0.416 -0.666 -0.477 -0.257 -0.006],0.9808035,99.10418,100,-96.012436,,8.41226,0.29809436,0.006609073,-120.99781340130949,-79.67179,1.0000453,-79.76961,5041.546727895737,0.0985824,71.55946,1.4129993,0.9987017,1838895,100.0,-2853.7334,-2853.7844,39200
-47.848007,1.0000943,393,47.36,1.0203325,[-0.416 -0.666 -0.478 -0.257 -0.006],0.9783207,99.1317,100,-98.1969,,9.587697,0.29283231,0.005984699,-120.89649430070801,-80.92543,1.0000361,-80.98996,5056.552319765091,0.09472121,91.94626,1.412562,0.9992337,1843631,100.0,-2811.401,-2811.4343,39300
-44.962337,1.000104,394,48.99,1.0245445,[-0.416 -0.666 -0.478 -0.257 -0.006],0.98398656,99.07806,100,-97.39823,,9.60428,0.29730108,0.0071330946,-118.41067893490266,-77.9,1.000054,-77.99173,5071.59997010231,0.09798248,92.635,1.4129955,0.99884564,1848530,100.0,-2774.1128,-2774.1616,39400
-58.48229,1.0003245,395,46.65,1.0353467,[-0.416 -0.666 -0.477 -0.256 -0.006],0.9605265,99.185165,100,-96.70734,,8.405777,0.29086354,0.01144157,-121.48380871928744,-81.45914,1.0001423,-81.71581,5084.918729305267,0.093304396,71.12897,1.4129783,0.99656916,1853195,100.0,-2738.4895,-2738.6506,39500
-46.636734,1.0005647,396,47.0,1.0685103,[-0.418 -0.666 -0.478 -0.256 -0.006],0.9477884,99.03614,100,-97.028885,,9.644672,0.2918613,0.017179,-120.686535703485,-80.635704,1.0002652,-80.94589,5099.609880447388,0.09400754,91.42835,1.4126611,0.99630475,1857895,100.0,-2751.3994,-2751.5571,39600
-50.858467,1.0000662,397,50.09,1.0160351,[-0.419 -0.666 -0.478 -0.256 -0.006],0.9828476,99.092384,100,-98.14754,,10.442622,0.30024493,0.0052089924,-120.00056440107683,-78.386215,1.0000236,-78.440384,5115.437629461288,0.1001816,109.13069,1.4126596,0.99941045,1862904,100.0,-2768.4087,-2768.4358,39700
-53.86226,1.0001291,398,47.78,1.027323,[-0.419 -0.665 -0.477 -0.256 -0.006],0.98253256,99.17637,100,-97.817474,,8.722394,0.2939913,0.007523937,-120.60831626524167,-80.19615,1.0000633,-80.32153,5131.000837087631,0.09556338,73.750984,1.4124761,0.99860764,1867682,100.0,-2782.4634,-2782.5288,39800
-61.92286,1.0001686,399,47.33,1.0223726,[-0.419 -0.665 -0.477 -0.256 -0.006],0.977515,99.22556,100,-98.45006,,8.164884,0.2927644,0.007970888,-122.36140839345677,-81.94629,1.0000737,-82.096954,5146.004869937897,0.094663695,67.39457,1.4122214,0.9979827,1872415,100.0,-2807.0564,-2807.1428,39900
