EpisodesSoFar,StdD2w0t,MaxD2w0t,InitialReturnStd,InitialBound,Iteration,Weights,J_sample_variance,ReturnMeanIW,TimestepsSoFar,MeanIW,EpThisIter,ReturnStepMax,StdIW,MinIW,TimeElapsed,Bound,MaxIW,InitialReturnMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,MeanD2w0t,EmpiricalD2,MeanEntropy,MinD2w0t,EpRewMean,InitialReturnMax
33100,27157.145,373469.34,6.2646184,-8.007522,331,[-0.981 -1.2    0.039 -0.939 -1.18 ],3073.17,3.1777182,14430080,2.8242939,100,1.0,19.918503,6.7308815e-07,42293.52339363098,0.67316055,600.96326,-7.4241815,500.0,-29.560526,,10541.442,121951.9,0.2380366,1.0000017,23.97227711818654,6.617627
33200,1.3693001,8.124306,5.4012237,-7.1177044,332,[-0.985 -1.192  0.04  -0.948 -1.181],46.647114,-6.3785515,14480080,0.9747497,100,1.0,0.82812214,0.010710232,42469.62276053429,-6.8506346,9.849127,-6.678313,500.0,-21.559805,,2.4294078,5.0655527,0.23843542,1.0000004,18.056728104387116,9.381165
33300,0.43346247,2.8148708,7.248051,-7.5860996,333,[-0.985 -1.195  0.036 -0.946 -1.18 ],60.857437,-6.8856635,14530080,0.9864453,100,1.0,0.75429785,0.07779081,42643.86372876167,-7.424509,6.8102245,-7.071341,500.0,-23.85974,,1.6337484,2.49493,0.23816131,1.0000004,21.15394282020736,13.940511
33400,172764.84,3573745.2,6.44951,-8.080672,334,[-0.984 -1.193  0.036 -0.948 -1.181],7279.7744,-0.41688758,14580080,0.8356064,100,1.0,5.3831234,3.2472254e-08,42816.87890815735,-3.5700788,197.1666,-7.645078,500.0,-24.863075,,55059.15,754375.1,0.24336916,1.0000552,17.900660546997006,11.724769
33500,40501.13,487589.9,6.984109,-8.396284,335,[-0.993 -1.196  0.038 -0.938 -1.176],4467.6343,-2.441912,14630080,1.0614501,100,1.0,4.9138956,8.7230853e-07,42992.451063632965,-4.8001795,129.84953,-7.8969245,500.0,-25.996851,,15111.02,182072.88,0.2487892,1.0000602,20.521089310909066,15.545069
33600,11550.539,183769.06,6.3003407,-7.573224,336,[-0.996 -1.186  0.038 -0.945 -1.17 ],574.89417,-2.7084785,14680080,2.3063583,100,1.0,22.616688,2.402429e-07,43170.142860889435,-3.8750296,856.69403,-7.0909133,500.0,-25.649044,5.9604645e-08,3302.8723,37526.895,0.248079,1.0000029,19.820490771392727,14.03648
33700,32249.818,386722.72,8.683861,-7.0156107,337,[-1.012 -1.188  0.029 -0.942 -1.171],883.03906,-1.0917583,14729638,1.0666573,100,100.0,3.4283032,3.8570857e-07,43344.77976703644,-3.2834537,96.26151,-6.458422,495.58,-66.807076,99.0,9987.424,113457.87,0.246544,,22.897570304593458,11.930338
33800,48875.21,720529.4,8.144175,-8.367791,338,[-1.016 -1.185  0.02  -0.948 -1.172],1439.2349,-3.5179455,14779194,0.9858006,100,100.0,5.4155354,6.24712e-08,43520.776963472366,-4.924918,183.38425,-8.00414,495.56,-67.193214,99.0,11915.246,149836.56,0.24655111,,14.944216698184093,9.564066
33900,0.31338722,2.2622452,5.7362194,-6.758203,339,[-1.011 -1.188  0.01  -0.948 -1.172],35.74666,-6.1269255,14829194,0.97305423,100,1.0,0.56106883,0.044779975,43697.92854189873,-6.5873365,5.81577,-6.31369,500.0,-20.603247,,1.4695712,2.0734024,0.2464909,1.0000002,18.267165764745883,10.350004
34000,10603.675,170318.48,5.6431127,-7.6356306,340,[-1.012 -1.19   0.01  -0.946 -1.172],1859.759,-1.752338,14879194,1.3418435,100,1.0,5.9900675,3.7798166e-06,43871.38069868088,-3.1252174,119.95293,-7.148341,500.0,-23.29371,,3192.6548,36498.414,0.23999038,1.0000834,20.025101568934847,9.35166
34100,83.109,986.5167,6.455581,-6.220789,341,[-1.004 -1.195  0.003 -0.94  -1.179],132.96661,-4.3327284,14929194,0.8862783,100,1.0,1.5413288,0.0004868714,44047.21352314949,-5.059881,27.158468,-5.675786,500.0,-23.613626,,41.81569,254.73921,0.2415854,1.0000052,22.396783731875868,16.230927
34200,145014.5,2173587.0,8.535331,-7.06131,342,[-0.994 -1.186  0.007 -0.941 -1.177],3373.2197,-0.87308556,14978754,1.8676018,100,100.0,14.136659,5.962235e-07,44220.69848752022,-3.1652486,486.36194,-6.641646,495.6,-65.94002,99.0,36977.41,548898.06,0.23693793,,17.246022118195306,17.694643
34300,206.63159,1614.7673,6.6557837,-7.0068603,343,[-9.994e-01 -1.187e+00 -3.573e-04 -9.308e-01 -1.182e+00],578.1226,-2.9375134,15028754,1.789735,100,1.0,11.892436,5.3977958e-05,44394.18142032623,-3.8471713,472.256,-6.4574933,500.0,-24.898329,,126.2911,852.0143,0.24117981,1.0000373,22.576145225445334,8.353104
34400,,1.0,5.5977983,-8.013361,344,[-1.006 -1.19   0.002 -0.943 -1.178],31.651863,-7.551255,15078754,1.0,100,1.0,,1.0,44569.56268954277,-8.013361,1.0,-7.5512557,500.0,-21.103361,,1.0,1.0,0.24117981,1.0,18.990134354183514,7.918493
34500,7.767278,49.423717,6.7469363,-7.486573,345,[-1.006 -1.19   0.002 -0.943 -1.178],63.757828,-6.677125,15128754,0.8942205,100,1.0,1.127897,0.0050175376,44741.7251701355,-7.229316,17.173502,-7.001897,500.0,-29.990232,,5.80598,19.785353,0.2408441,1.0001657,19.91777142892074,9.150359
34600,8.371337,66.79901,7.363478,-7.3924284,346,[-1.008 -1.189  0.007 -0.945 -1.178],86.271484,-5.3634496,15178336,1.4588075,100,100.0,2.861488,0.00051205873,44913.8545396328,-5.821849,47.772324,-6.993629,495.82,-54.65741,99.0,8.095322,29.460423,0.23824126,,16.38857272997672,8.164529
34700,2.7676184,16.749687,8.7762,-8.683352,347,[-1.019 -1.173  0.008 -0.936 -1.181],81.31934,-7.814563,15227892,1.18771,100,100.0,1.6718491,0.00264252,45089.46372270584,-8.191356,21.097042,-8.344209,495.56,-67.50946,99.0,3.6882148,9.692779,0.23815668,,13.937047820120888,10.908865
34800,8825.439,147932.8,8.721135,-8.4941225,348,[-1.018 -1.176  0.005 -0.933 -1.181],738.40485,-3.3604627,15277460,1.9448795,100,100.0,11.1476145,2.1971848e-06,45260.359843969345,-4.6925797,317.703,-8.021087,495.68,-71.21364,99.0,3028.8384,32105.758,0.23217787,,19.43932964939144,11.729584
34900,46442.09,819595.9,6.369282,-8.068084,349,[-1.045 -1.18   0.008 -0.935 -1.187],4748.6924,-0.20968582,15327460,1.5508084,100,1.0,10.432189,3.3177862e-06,45435.0384683609,-2.0799103,444.34912,-7.5224514,500.0,-24.596878,,11688.317,155887.56,0.2377129,1.0000631,22.422712432727927,11.884596
35000,588751.44,33064746.0,5.6523523,-8.053764,350,[-1.070e+00 -1.179e+00 -4.070e-04 -9.365e-01 -1.181e+00],20276.719,5.5822024,15377460,4.3183794,100,1.0,46.818523,4.3448427e-09,45612.01302647591,1.7835293,1580.2056,-7.6205897,500.0,-21.523895,,116502.24,1814451.9,0.24044521,1.0000503,17.801243326937357,6.096486
35100,8525.821,125671.24,6.3531666,-9.54112,351,[-1.064 -1.185  0.009 -0.931 -1.179],1502.1047,-5.7700853,15427460,0.958643,100,1.0,3.969091,3.7045967e-07,45789.12509846687,-6.8450766,128.12866,-9.136089,500.0,-28.315516,5.9604645e-08,2466.3303,27042.363,0.2379149,1.0000137,16.64465455442264,6.7013464
35200,453536.66,5974404.0,7.517122,-7.9705553,352,[-1.055 -1.194  0.001 -0.929 -1.181],20868.816,6.901335,15477460,1.5143046,100,1.0,14.038715,5.442421e-10,45966.13565611839,2.9278932,524.95087,-7.526498,500.0,-27.149553,,118820.44,1731619.6,0.2298917,1.0001284,18.24852596597107,25.525942
35300,21346.5,415554.22,7.2689233,-6.878869,353,[-1.063 -1.205 -0.01  -0.939 -1.189],1470.7676,-2.097167,15527460,0.8587992,100,1.0,4.3043556,3.7480723e-07,46141.82911324501,-3.7048197,160.13947,-6.4303246,500.0,-19.93528,,5881.586,73891.836,0.22874883,1.0000057,18.432891356049332,12.544534
35400,15909.41,203064.53,6.810881,-7.3926563,354,[-1.048 -1.204 -0.018 -0.942 -1.19 ],1270.9175,-2.4474752,15577460,1.3041672,100,1.0,5.641039,9.0186387e-07,46317.8535630703,-4.0482883,130.33315,-6.876607,500.0,-20.181704,,4546.304,51896.844,0.23120186,1.0000157,21.206937557035047,13.78803
35500,10979.889,165915.78,7.9122195,-8.290659,355,[-1.053 -1.18  -0.024 -0.936 -1.188],3100.2034,-2.7440097,15627018,1.1166116,100,100.0,9.009186,6.7319634e-06,46491.280811309814,-4.195744,313.4317,-7.828677,495.58,-64.340775,99.0,3581.756,38014.254,0.23413092,,18.98505091094832,8.020032
35600,0.4792908,3.2224722,6.9906626,-8.565706,356,[-1.053 -1.187 -0.017 -0.93  -1.185],68.11793,-7.836167,15677018,0.9875872,100,1.0,0.6803743,0.07918489,46666.92218732834,-8.267805,7.920548,-8.149322,500.0,-26.47938,,1.6265628,2.5480134,0.231811,1.0000111,17.11123778955496,11.058805
35700,144929.42,2572935.8,6.5118594,-8.128513,357,[-1.042 -1.185 -0.016 -0.928 -1.187],22464.135,7.7190604,15727018,8.2063265,100,1.0,117.57153,2.2879702e-08,46840.57672905922,5.008167,4311.444,-7.632848,500.0,-27.296032,,35864.434,504860.25,0.22901417,1.0035458,20.36927773952251,6.329461
35800,59917.41,1281995.8,9.775833,-7.9651413,358,[-1.04  -1.188 -0.027 -0.928 -1.19 ],3642.8628,1.0035291,15776577,5.246049,100,100.0,70.79265,1.1231405e-06,47013.98310875893,-1.3550961,3341.037,-7.4714274,495.59,-66.02983,99.0,17176.836,207542.7,0.21919484,,20.2891093164617,21.372553
35900,3866.8562,37244.586,10.594484,-8.145468,359,[-1.031 -1.197 -0.023 -0.945 -1.2  ],416.30453,-4.707917,15825698,1.1419464,100,100.0,4.8270793,4.415161e-06,47184.449368953705,-5.7454386,153.01044,-7.6723437,491.21,-67.95621,99.0,1327.011,13433.026,0.21989144,,19.442977952278827,16.409117
36000,18.09959,123.30948,8.812721,-7.548121,360,[-1.031 -1.195 -0.014 -0.947 -1.199],106.00725,-5.5965166,15875257,1.1856287,100,100.0,2.7269633,0.00028128162,47356.77772307396,-6.213908,65.77794,-7.0646343,495.59,-67.009224,99.0,15.634611,65.65386,0.2194911,,19.868819949077782,10.119897
36100,3.5555618,18.842142,5.91284,-6.766323,361,[-1.039 -1.188 -0.013 -0.937 -1.199],67.68504,-5.6879015,15925257,1.1622535,100,1.0,1.6969595,0.007253187,47532.41746020317,-6.343052,32.681034,-6.174894,500.0,-30.200287,,3.5072806,9.182679,0.21879552,1.0004768,24.304676092878143,11.292707
36200,0.39444822,2.827219,6.7576323,-7.4391594,362,[-1.039 -1.189 -0.017 -0.938 -1.2  ],47.23976,-6.720566,15975257,0.9893533,100,1.0,0.563849,0.06804238,47705.39114642143,-7.3021917,5.9830456,-6.8771625,500.0,-22.48634,,1.5191406,2.2221644,0.21883497,0.99999976,23.095172950460128,15.957415
36300,246683.5,4188412.2,5.7890453,-7.2757335,363,[-1.041 -1.188 -0.015 -0.94  -1.2  ],48167.895,11.8372555,16025257,13.647265,100,1.0,224.32225,1.4099675e-08,47878.16932272911,7.2278085,6190.2397,-6.705444,500.0,-22.471838,,73428.18,993972.3,0.21048544,1.0001574,23.435914068190037,7.449313
36400,79489.125,1176879.9,6.427295,-7.716116,364,[-1.035 -1.199 -0.012 -0.933 -1.208],5209.279,2.1473274,16075257,1.2283403,100,1.0,5.3289914,6.411049e-07,48053.379471063614,-0.3603754,150.01875,-7.157542,500.0,-21.612144,,20186.36,287925.62,0.20898457,1.0007741,22.9545460782505,16.027456
36500,731.18933,7781.194,7.5798044,-7.1212463,365,[-1.037 -1.199 -0.002 -0.938 -1.21 ],245.92827,-4.3184314,16125257,2.495757,100,1.0,17.0597,3.774678e-05,48228.31321334839,-5.5399213,647.5441,-6.427639,500.0,-22.597864,,280.73724,2135.061,0.20738597,1.0000997,28.50370450781301,31.26585
36600,1.2570174,6.7489815,6.2903314,-8.433016,366,[-1.026 -1.199 -0.009 -0.935 -1.212],52.796684,-7.7480054,16175257,1.0612153,100,1.0,1.1434222,0.021009836,48404.76483774185,-8.248033,13.642786,-7.9642916,500.0,-20.966623,,2.144836,4.0896544,0.20592047,1.0006207,19.262137216651812,10.639709
36700,0.15748,1.6285267,6.4849505,-7.280957,367,[-1.027 -1.2   -0.005 -0.935 -1.213],46.4142,-6.6015463,16225257,0.9909144,100,1.0,0.52125657,0.11343905,48576.98857355118,-7.203293,7.6771564,-6.69041,500.0,-20.968464,,1.2408122,1.5224433,0.2060662,1.0,24.268442877901272,27.173647
36800,62.91242,426.09598,6.6698813,-8.223217,368,[-1.027 -1.199 -0.004 -0.937 -1.213],171.91069,-5.557906,16275257,1.4781163,100,1.0,8.426833,0.00029199276,48750.41069364548,-6.4028573,294.5997,-7.643866,500.0,-29.831179,,45.71259,248.87447,0.2065453,1.0000008,23.808349641995374,17.296974
36900,0.33344734,2.303533,6.9119406,-7.7021317,369,[-1.028 -1.196 -0.003 -0.944 -1.212],51.789444,-7.0128026,16325257,0.94503975,100,1.0,0.4593968,0.05097042,48922.223378419876,-7.5585303,4.583882,-7.1697555,500.0,-29.227976,,1.3401606,1.7770027,0.20702158,1.0000036,21.877949207503445,15.087961
37000,0.20633289,1.8543062,6.3676414,-7.3218594,370,[-1.029 -1.198 -0.006 -0.945 -1.212],44.94588,-6.6365747,16375257,1.036885,100,1.0,0.5500072,0.14245841,49093.539474248886,-7.1941285,6.6746683,-6.777223,500.0,-19.936884,,1.3113167,1.693977,0.2069545,1.0000001,22.381763880050855,10.73268
37100,0.9833681,5.1427608,7.061236,-7.1319876,371,[-1.029 -1.199 -0.007 -0.943 -1.212],85.477036,-6.2545695,16425257,0.97449327,100,1.0,0.94559723,0.017320339,49265.15321111679,-6.9283543,10.148003,-6.508042,500.0,-25.174921,,2.3014095,4.3980236,0.20716521,1.0000002,25.640932794730585,16.119
37200,0.15154733,1.5972288,6.396699,-6.9137244,372,[-1.029 -1.202 -0.007 -0.94  -1.212],43.10283,-6.210678,16475257,1.0168346,100,1.0,0.4419586,0.18190525,49438.16404271126,-6.8187714,3.399528,-6.317853,500.0,-20.787205,,1.2416562,1.5209918,0.20674784,1.0000006,24.48725201346601,8.851685
37300,61.792763,462.70898,6.9274077,-7.9698987,373,[-1.029 -1.202 -0.007 -0.938 -1.212],112.97242,-6.268352,16525257,0.82637745,100,1.0,1.6327004,0.0002646121,49612.33656144142,-6.9253488,33.375317,-7.504562,500.0,-28.812109,,41.87656,234.16718,0.20687008,1.0000029,19.122970915259966,15.490027
37400,60986.918,1383803.6,5.1158185,-6.2968593,374,[-1.031 -1.198 -0.004 -0.943 -1.212],18653.984,7.68308,16575257,54.92513,100,1.0,1071.4661,6.518284e-07,49783.156863451004,4.624277,38691.14,-5.679062,500.0,-17.445238,,19587.352,244919.8,0.20808244,1.0000144,25.388270652333517,11.608428
37500,34.004467,262.57947,7.075535,-8.587096,375,[-1.041 -1.195 -0.006 -0.929 -1.211],143.44731,-5.938614,16625257,1.1528691,100,1.0,2.4363253,0.00041758257,49957.09205245972,-6.573771,51.44291,-8.131703,500.0,-24.728107,,24.92008,116.95603,0.1939594,1.0003883,18.714291281180092,15.134275
37600,1128418.2,18730872.0,6.6793213,-6.7405543,376,[-1.038 -1.202 -0.01  -0.941 -1.225],60209.633,18.321375,16675257,11.166481,100,1.0,182.90154,8.894233e-09,50133.0464963913,10.836024,8808.271,-6.071049,500.0,-23.97883,,274007.22,4139106.0,0.18804078,1.0000694,27.513208370657267,9.636051
37700,0.91014016,4.826241,7.7889924,-6.723359,377,[-1.046 -1.194 -0.02  -0.928 -1.231],89.08453,-5.492113,16725257,1.0245194,100,1.0,0.8674274,0.012631736,50309.11082530022,-6.128865,10.232663,-6.137381,500.0,-26.908808,,2.2479825,4.1731496,0.18541136,1.0000141,24.080687636484473,15.716134
37800,67483.33,1162933.8,6.9434834,-7.99622,378,[-1.04  -1.189 -0.02  -0.921 -1.234],3344.2087,-0.37262523,16775257,1.7001603,100,1.0,18.879162,1.8236385e-06,50482.93748164177,-2.6745973,741.31604,-7.5587807,500.0,-34.31421,5.9604645e-08,22201.988,269307.12,0.18721518,1.0000067,17.97652776275682,9.971528
37900,16928.568,223792.55,7.1234612,-6.7403355,379,[-1.034 -1.193 -0.017 -0.937 -1.232],852.04065,-1.8723725,16825257,1.0659693,100,1.0,3.643906,4.199768e-07,50656.30872774124,-3.605535,117.341736,-6.129977,500.0,-22.845343,,4873.9233,59465.68,0.184327,1.001125,25.08257893990518,16.229782
38000,5412.991,54434.773,7.044105,-6.8005443,380,[-1.031 -1.191 -0.008 -0.94  -1.235],1084.6011,-1.9204049,16875257,1.0924138,100,1.0,4.008206,2.7000445e-07,50832.54274892807,-3.699101,123.88179,-6.185444,500.0,-24.972246,,2423.6062,24141.527,0.183173,1.0000029,25.277472905285812,13.842306
38100,20.819715,142.8702,5.1239457,-7.1176786,381,[-1.034 -1.185 -0.009 -0.948 -1.236],96.1747,-5.9018464,16925257,0.79300594,100,1.0,1.1283395,0.0005085965,51010.5624063015,-6.3944273,15.572604,-6.7288013,500.0,-23.006142,,17.120832,78.221344,0.18273927,1.0000012,15.980827929855304,4.672237
38200,482.9855,5457.249,9.0345745,-8.27439,382,[-1.031 -1.19  -0.012 -0.944 -1.236],771.8351,-4.6539955,16974814,1.8109763,100,100.0,20.52238,6.275568e-06,51191.453381061554,-5.4582143,953.8833,-7.8080997,495.57,-68.29089,99.0,224.9346,1743.6989,0.17595732,,19.162131738284305,12.811044
38300,4643.034,56278.156,6.905491,-7.489184,383,[-1.033 -1.204 -0.016 -0.945 -1.243],756.08026,-2.2828107,17024814,2.9950075,100,1.0,27.330513,6.8807713e-06,51369.340962171555,-3.9051716,1040.7836,-6.8956203,500.0,-30.247679,,2068.2053,20911.283,0.17433006,1.0000055,24.392478177736265,14.708755
38400,5154963.5,94182990.0,8.382889,-7.1281843,384,[-1.041 -1.203 -0.014 -0.955 -1.245],64419.48,17.841595,17074394,0.76664513,100,100.0,8.25507,2.3576947e-09,51538.10645842552,9.010919,439.352,-6.678578,495.8,-58.559143,99.0,1014994.4,18699838.0,0.17027685,,18.476515735569468,9.207316
38500,1048.1973,14771.026,6.865303,-7.2017837,385,[-1.047 -1.207 -0.022 -0.946 -1.249],370.51303,-4.3415103,17124394,2.2402794,100,1.0,17.922937,1.904515e-05,51700.9611685276,-5.426401,522.7876,-6.61111,500.0,-26.312971,,378.462,3145.432,0.16975267,1.0001221,24.273633548092818,14.218329
38600,377.7815,6298.5366,7.0596538,-7.404703,386,[-1.055 -1.202 -0.015 -0.946 -1.249],479.61575,-4.9749455,17174394,2.0439656,100,1.0,17.6628,0.00012217344,51861.02725434303,-5.8130918,789.7321,-6.8589764,500.0,-24.172138,,142.7422,1138.2579,0.16601206,1.0000284,22.42656967167472,18.692343
38700,0.77826977,4.444517,6.8050885,-6.8396626,387,[-1.042 -1.191 -0.01  -0.946 -1.253],60.91147,-5.805941,17224394,1.1417671,100,1.0,1.1647792,0.02817985,52023.905183792114,-6.3648405,27.66186,-6.3126945,500.0,-22.633192,,2.0258613,3.6642392,0.16503817,1.0000027,21.655621442119937,21.712597
38800,864.5067,8724.169,6.701804,-6.1715302,388,[-1.049 -1.197 -0.011 -0.947 -1.254],334.88507,-3.599096,17274394,0.8601567,100,1.0,1.8380771,7.3135634e-06,52184.43326354027,-4.557649,47.167786,-5.577157,500.0,-23.863522,,293.89935,2643.045,0.16467284,1.0004313,24.425695700346616,14.8755
38900,52552.79,806499.1,6.685793,-6.961963,389,[-1.053 -1.201 -0.018 -0.944 -1.254],5339.1143,-0.2541656,17324394,3.0171604,100,1.0,43.09291,1.9018948e-06,52347.31739163399,-3.140131,2709.9707,-6.3280354,500.0,-31.291515,,16093.292,215770.9,0.16496553,1.0,26.0511466762744,6.4540963
39000,6.6691904,41.274803,8.369265,-7.9909906,390,[-1.054 -1.202 -0.013 -0.956 -1.254],107.144554,-6.65355,17373955,1.0133357,100,100.0,1.7143247,0.0027893663,52507.702530384064,-7.139533,40.886314,-7.5875654,495.61,-63.936817,99.0,7.1032586,23.31748,0.163822,,16.578728090341833,14.042967
39100,54.60604,383.06567,5.8973083,-6.6621513,391,[-1.056 -1.204 -0.01  -0.952 -1.255],140.31972,-5.113658,17423955,1.176101,100,1.0,4.5048137,0.00048717167,52667.11248755455,-5.9417996,129.8849,-6.0545964,500.0,-18.176165,,28.775963,154.51895,0.16368175,1.0000126,24.96735346132563,13.053853
39200,68.23837,493.71936,6.1104937,-6.589135,392,[-1.055 -1.203 -0.016 -0.956 -1.255],98.10292,-5.0804453,17473955,1.2228497,100,1.0,4.2883773,0.0001578613,52824.89031791687,-5.761659,104.62046,-6.065708,500.0,-22.632662,,31.245964,179.27266,0.16320723,1.0016963,21.510195820939046,8.33214
39300,372.82996,2806.267,5.244364,-7.6991982,393,[-1.056 -1.204 -0.009 -0.956 -1.256],89.716286,-6.573212,17523955,0.869082,100,1.0,2.0182302,6.6029643e-06,52985.55633330345,-7.2587824,33.78243,-7.2276545,500.0,-25.09972,,147.55753,1166.9003,0.16401675,1.0009731,19.378010029617265,2.9641707
39400,3.0695996,14.153507,6.7364497,-7.7000036,394,[-1.063 -1.203 -0.017 -0.954 -1.255],85.97138,-6.756152,17573955,1.092098,100,1.0,2.155773,0.003640586,53145.40502905846,-7.3002234,53.497543,-7.2207885,500.0,-24.582085,,4.3747077,11.934413,0.16412051,1.0000013,19.693270640786604,11.913016
39500,13.056142,80.791824,5.6875067,-6.646145,395,[-1.061 -1.206 -0.018 -0.951 -1.255],56.3105,-5.4433384,17623955,0.89732087,100,1.0,0.97233945,0.004705337,53302.011759757996,-6.121766,7.998112,-6.0807195,500.0,-20.334469,,8.868872,34.334915,0.16332932,1.0007653,23.23607552440537,6.2789564
39600,,1.0,6.186288,-6.6745386,396,[-1.063 -1.208 -0.013 -0.95  -1.256],38.656727,-6.058877,17673955,1.0,100,1.0,,1.0,53460.898965358734,-6.6745386,1.0,-6.058877,500.0,-24.109512,5.9604645e-08,1.0,1.0,0.16332932,1.0,25.300505246814183,17.79706
39700,129.58075,1277.4843,5.8655314,-7.0507684,397,[-1.063 -1.208 -0.013 -0.95  -1.256],206.88242,-4.7784224,17723955,1.2566116,100,1.0,5.3958793,7.230451e-05,53618.43726396561,-5.748539,123.65045,-6.3971004,500.0,-25.667173,,80.53183,514.74176,0.16053438,1.0000159,26.862385749280524,9.414598
39800,10829.197,153269.17,6.5134554,-6.5380635,398,[-1.077 -1.203 -0.01  -0.952 -1.258],2177.2805,-1.1905359,17773955,1.1344682,100,1.0,4.779446,4.439294e-08,53773.12116909027,-3.1361907,127.31143,-5.9540806,500.0,-19.514656,,4500.534,48986.6,0.16138065,1.0000101,23.998685104713086,12.384129
39900,0.26545247,2.0381756,7.250128,-9.301564,399,[-1.075 -1.215 -0.01  -0.948 -1.258],49.62039,-8.517277,17823955,1.0271332,100,1.0,0.5933021,0.08924557,53924.32053089142,-9.060081,5.044729,-8.776383,500.0,-30.964628,,1.4122231,1.915026,0.16114827,1.0,21.5822604288587,9.946839
40000,1965.6431,21626.984,6.9285984,-8.441927,400,[-1.075 -1.214 -0.011 -0.95  -1.258],1412.1572,-2.399206,17873955,4.7823877,100,1.0,56.591595,1.3005177e-05,54073.26401543617,-3.6733587,2124.6182,-7.889555,500.0,-27.1511,,933.3726,8525.551,0.16114523,0.99999976,22.69962865739129,12.188034
40100,4.069537,20.18363,7.011151,-6.4271073,401,[-1.071 -1.207 -0.009 -0.957 -1.258],76.63886,-5.3799253,17923955,1.0815403,100,1.0,1.6478028,0.0039975,54225.69534754753,-6.0053325,20.517982,-5.8922963,500.0,-24.524075,,5.3330274,15.625143,0.15984723,1.0000036,21.97799241904201,15.999699
40200,,1.0,5.905514,-6.586892,402,[-1.069 -1.204 -0.01  -0.961 -1.259],35.227367,-6.0678315,17973955,1.0,100,1.0,,1.0,54376.62385201454,-6.586892,1.0,-6.067832,500.0,-25.962006,,1.0,1.0,0.15984723,1.0,21.33071402283927,8.261014
40300,26.08952,169.6704,4.803798,-7.178377,403,[-1.069 -1.204 -0.01  -0.961 -1.259],98.59189,-4.9687033,18023955,1.1660854,100,1.0,2.0151463,0.00021483534,54526.62161946297,-5.558382,39.29753,-6.74665,500.0,-21.852133,,21.317787,97.49473,0.15557836,1.0000454,17.74174139585251,5.1993866
40400,22452.646,464265.6,7.523371,-7.4570527,404,[-1.076 -1.217 -0.007 -0.975 -1.263],592.6616,-3.2487698,18073536,1.3891944,100,100.0,8.924053,3.9082074e-08,54676.997512340546,-4.685561,310.07227,-7.0621552,495.81,-56.138397,99.0,7283.242,85354.04,0.15345772,,16.228318590126918,14.797577
40500,515.02576,6928.2715,7.020293,-6.864273,405,[-1.099 -1.22  -0.003 -0.976 -1.265],326.37167,-4.31369,18123536,0.86111224,100,1.0,2.3844085,2.3108454e-05,54831.7725276947,-5.1622167,54.75727,-6.378269,500.0,-25.419113,,246.19913,1965.8751,0.15254241,1.0000017,19.972267088089115,21.25848
40600,136.84651,1048.48,5.342283,-8.079621,406,[-1.099 -1.217  0.001 -0.983 -1.266],71.40779,-7.047832,18173536,0.9410979,100,1.0,2.3426974,4.9226623e-05,54981.015110492706,-7.452963,40.215557,-7.8099775,500.0,-23.61382,,66.0843,404.22025,0.15165614,1.0000174,11.081012516835,6.52479
40700,,1.0,5.378703,-8.183777,407,[-1.099 -1.215 -0.004 -0.987 -1.267],29.222464,-8.044488,18223536,0.9999973,100,1.0,4.8553014e-05,0.99977666,55121.284460783005,-8.183771,1.0001776,-8.044494,500.0,-22.926672,,1.0,1.0,0.15165614,1.0,5.723826459124608,12.123656
40800,14630546.0,218095420.0,5.7000947,-8.126259,408,[-1.099 -1.215 -0.004 -0.987 -1.267],27216.844,9.387846,18273536,1.4668666,100,1.0,10.982514,5.6563954e-10,55259.857328653336,5.4717445,343.2667,-8.00397,500.0,-27.545925,,3166533.8,64790864.0,0.15205477,1.0023777,5.025455137843154,9.849778
40900,727493.2,12225012.0,6.4949446,-7.112464,409,[-1.1   -1.219 -0.015 -0.983 -1.267],15062.966,4.5504107,18323536,2.1535811,100,1.0,29.753288,2.7407023e-09,55396.78030848503,1.5998962,1185.6136,-6.8647003,500.0,-23.158825,,231735.23,3515377.2,0.14726426,1.0000489,10.181809633182748,24.81205
41000,775.8652,9294.84,6.449685,-7.365696,410,[-1.099 -1.231 -0.014 -0.978 -1.272],344.12244,-4.6158586,18373536,1.1688058,100,1.0,3.1218007,4.3660686e-05,55530.01268172264,-5.5287085,46.844627,-6.8448153,500.0,-26.663895,,305.8235,2698.5254,0.14399843,1.0000211,21.405525973348595,15.208191
41100,2313.3635,28976.363,8.340553,-8.418899,411,[-1.104 -1.224 -0.008 -0.979 -1.275],280.65192,-5.773845,18423096,1.0982203,100,100.0,2.9793668,7.972629e-06,55655.86047458649,-6.595302,84.07364,-7.9835873,495.6,-65.33208,99.0,732.39166,6479.678,0.14448407,,17.889052196177392,3.9276807
41200,1175818.4,28282368.0,6.7745657,-6.743893,412,[-1.11  -1.224 -0.015 -0.972 -1.274],63302.395,23.150898,18473096,4.130357,100,1.0,43.890205,3.9568167e-09,55780.51210594177,14.741438,1660.0139,-6.1600885,500.0,-24.372292,,336648.62,4905078.5,0.1381215,1.0000908,23.991353881203068,9.512838
