Bound,MinD2w0t,StdIW,StdD2w0t,InitialReturnMax,EpLenMean,MeanD2w0t,TimestepsSoFar,InitialReturnMean,J_sample_variance,InitialReturnStd,MeanIW,MinIW,TimeElapsed,ReturnStepMax,Iteration,MeanEntropy,EpThisIter,InitialReturnMin,InitialBound,Weights,MaxIW,ReturnStepMaxmin,EmpiricalD2,MaxD2w0t,ReturnMeanIW,EpRewMean,EpisodesSoFar
86.51929,,0.16973649,0.22096524,4.9060364,25.26,0.050966278,570618,5.1879883e-06,2765.6387,1.6760757,1.0161682,0.5972386,3310.1373887062073,100.0,245,1.0422262,100,-2.665535,83.51868,[ 0.686 -0.449 -0.546  0.574 -0.378],1.5687206,90.57315,1.0312797,1.0517968,377.9246,-119.06108837187614,24500
166.2225,,3.6236148,0.35088885,6.126053,24.17,0.07448969,573035,-3.0517577e-07,1569963.2,1.7663976,1.4628394,0.10724974,3323.7888736724854,100.0,246,1.0920314,100,-2.6460648,106.153534,[ 0.691 -0.447 -0.549  0.579 -0.377],51.098244,90.23567,2.6457617,5.969612,553.2467,-118.00180778769867,24600
1061.8641,,56.607456,7.0855803,5.239464,23.28,0.6066935,575363,1.1444092e-06,339651780.0,1.7021937,6.7499413,5.1576266e-05,3337.566784620285,100.0,247,1.0555921,100,-2.6425781,145.9578,[ 0.72  -0.432 -0.56   0.552 -0.327],579.92834,89.95187,130.60455,260.249,2286.55,-116.96013198490652,24700
142.21402,,0.26712292,0.21948735,5.8980865,23.88,0.04914278,577751,2.2125244e-06,8510.16,1.5991167,1.0579354,0.43763483,3352.513242959976,100.0,248,1.0283835,100,-2.433899,127.975464,[ 0.627 -0.479 -0.529  0.545 -0.363],1.6856858,90.11571,1.0727221,1.1280814,415.41425,-118.01853000684183,24800
137.17157,,0.66094464,0.24907264,4.9113693,25.13,0.056891367,580264,-1.7547608e-06,49889.742,1.7224771,1.1656253,0.17012799,3366.19335770607,100.0,249,1.0468798,100,-2.6141357,102.86658,[ 0.644 -0.478 -0.531  0.543 -0.39 ],5.8703384,90.54407,1.221214,2.2177994,433.04007,-118.8137466945109,24900
103.51721,,0.41499135,0.22542785,5.493309,24.69,0.051338594,582733,-3.6621093e-06,18593.398,1.8481513,1.0529537,0.3513574,3378.478924036026,100.0,250,1.0461425,100,-2.6394424,95.368744,[ 0.619 -0.46  -0.515  0.506 -0.372],3.4739852,90.38901,1.1319436,1.1967866,398.52844,-118.64773785123325,25000
95.77759,,0.080940574,0.21779655,6.8955307,24.69,0.04963874,585202,5.7983398e-06,726.6911,2.0768185,1.0095433,0.7422744,3392.2190251350403,100.0,251,1.039067,100,-3.0440521,93.64496,[ 0.609 -0.462 -0.505  0.497 -0.373],1.3218364,90.408936,1.0066464,1.025894,384.73914,-118.40169792959203,25100
132.87762,,0.30798736,0.21748321,4.8667984,23.72,0.048519984,587574,7.476807e-06,11099.272,1.6452962,1.028205,0.49324298,3404.9349529743195,100.0,252,1.0524457,100,-2.865036,127.85333,[ 0.609 -0.459 -0.502  0.5   -0.38 ],2.4384546,90.06096,1.080805,1.1584301,408.2817,-117.87699365097068,25200
94.76932,,0.2630599,0.22486873,4.7196198,25.57,0.05218864,590131,-3.8146973e-07,6774.939,1.9703817,1.0405059,0.5018316,3417.645345211029,100.0,253,1.0429676,100,-3.3561096,87.88321,[ 0.62  -0.45  -0.501  0.495 -0.367],1.8358771,90.672226,1.0736324,1.1293849,380.2747,-119.25551624320268,25300
138.8063,,0.49974158,0.22142823,4.8784027,23.33,0.048933808,592464,8.392334e-06,31612.11,1.5403332,1.0573819,0.28927886,3428.734852075577,100.0,254,1.0204444,100,-2.9640274,129.79059,[ 0.616 -0.458 -0.499  0.491 -0.376],2.9296193,89.91278,1.1753141,1.251627,424.59564,-117.66742872419795,25400
132.20477,,0.60508674,0.2302369,4.180954,24.42,0.052025538,594906,7.095337e-06,38961.445,1.6688476,1.0722891,0.34507617,3442.1975305080414,100.0,255,1.0149477,100,-2.8202057,121.835144,[ 0.635 -0.453 -0.504  0.493 -0.399],3.6942294,90.30209,1.2621465,1.5846336,411.38104,-118.4113837702459,25500
117.83911,,0.12211255,0.21463259,4.8736954,24.0,0.04819543,597306,-8.392334e-06,1681.2278,1.5342438,1.0064061,0.73920536,3454.914295434952,100.0,256,1.0156249,100,-2.6822052,116.96817,[ 0.655 -0.432 -0.497  0.48  -0.404],1.4295753,90.180084,1.0136862,1.0228549,394.28668,-117.83902709313327,25600
122.5296,,0.43294722,0.22968304,5.2722626,24.5,0.05207259,599756,1.8310546e-06,18570.49,1.7849199,1.1105666,0.28743768,3468.537493467331,100.0,257,0.98657537,100,-2.8105927,100.94443,[ 0.656 -0.43  -0.499  0.484 -0.403],3.6221771,90.34146,1.1570281,1.2407624,419.7445,-118.31707907866782,25700
131.21408,,0.4260042,0.224326,5.703163,23.31,0.0495573,602087,-5.8746336e-06,22415.299,1.971855,1.0796576,0.37069696,3481.762185573578,100.0,258,0.9745468,100,-2.9221954,117.16724,[ 0.647 -0.43  -0.489  0.474 -0.432],3.0422757,89.954056,1.1174109,1.3063816,432.13922,-117.08546761998505,25800
107.67178,,0.21912444,0.21958008,6.0616913,24.56,0.04989627,604543,1.0147095e-05,5151.115,1.7562624,1.0361805,0.5573992,3494.5695040225983,100.0,259,0.96093625,100,-2.2953568,101.42636,[ 0.638 -0.413 -0.487  0.457 -0.444],1.7289972,90.350204,1.05225,1.1053021,394.56146,-118.49950947316015,25900
98.05231,,1.0786332,0.26604056,4.6637573,25.49,0.06051499,607092,9.994506e-06,114284.91,1.7083157,1.1947258,0.09487753,3508.173355579376,100.0,260,0.96484417,100,-3.1688766,64.931274,[ 0.632 -0.42  -0.487  0.455 -0.458],5.7868967,90.65547,1.8011998,1.9636642,432.60898,-119.09598449939152,26000
191.11127,,0.38577205,0.22350028,5.3890533,22.47,0.048399396,609339,-5.1116945e-06,23059.045,1.7638406,1.0756812,0.38493603,3522.7813131809235,100.0,261,0.98046774,100,-2.7033157,172.32394,[ 0.66  -0.414 -0.503  0.46  -0.454],3.0004132,89.60737,1.1011544,1.3847308,450.36694,-116.39978597669985,26100
143.55402,,0.24602774,0.21172936,6.457794,22.56,0.046019915,611595,3.7384034e-06,8179.812,1.7236676,1.0213757,0.5896117,3534.284821510315,100.0,262,0.96385133,100,-2.7795868,139.18747,[ 0.642 -0.388 -0.483  0.458 -0.438],1.7515444,89.62487,1.0520151,1.0921996,425.50232,-116.36132683486534,26200
126.78662,,0.38659495,0.22431946,4.4622574,24.01,0.05032605,613996,9.155273e-07,19230.006,1.7228249,1.0522536,0.51358825,3547.471899032593,100.0,263,0.9697887,100,-2.9465256,115.43811,[ 0.649 -0.385 -0.486  0.454 -0.455],2.9631221,90.217926,1.1039418,1.3442308,410.21695,-117.43367900483707,26300
102.13486,,0.32405895,0.2186378,5.1896744,23.73,0.04878013,616369,8.31604e-06,11412.505,1.7419934,1.0402207,0.48551834,3559.6373801231384,100.0,264,0.96093327,100,-3.0077744,94.57196,[ 0.665 -0.397 -0.501  0.47  -0.449],2.3622048,90.10214,1.0961536,1.1733634,410.31314,-117.37669044673684,26400
168.88474,,0.31240898,0.2193047,4.161911,23.03,0.04816477,618672,-3.7384034e-06,12633.454,1.4025012,1.0710033,0.354662,3571.247148036957,100.0,265,0.93253165,100,-2.5992203,150.91748,[ 0.655 -0.399 -0.495  0.46  -0.458],1.9451622,89.84822,1.0970441,1.2041916,435.29993,-116.89780755705527,26500
162.84973,,0.8087297,0.24144042,5.1618576,23.78,0.05346919,621050,3.5858154e-06,77458.516,1.7273012,1.1940563,0.1586039,3584.5070152282715,100.0,266,0.94734585,100,-2.847725,123.254425,[ 0.656 -0.384 -0.489  0.447 -0.487],4.786792,90.1382,1.4989579,1.9320992,459.9148,-117.25683520323504,26600
169.32935,,0.16070215,0.2103762,5.408249,22.4,0.04555419,623290,-2.822876e-06,3945.7727,1.802662,1.0226231,0.64695144,3598.581907272339,100.0,267,0.93970853,100,-2.7164917,164.79327,[ 0.685 -0.378 -0.497  0.461 -0.471],1.700665,89.64438,1.0227882,1.1081932,427.42883,-115.98298505374702,26700
159.75491,,0.49657333,0.22176138,4.754097,22.36,0.047871806,625526,1.4495849e-06,31741.424,1.4734265,1.0760098,0.16133955,3610.6509885787964,100.0,268,0.93841225,100,-2.4002228,147.10406,[ 0.683 -0.386 -0.507  0.472 -0.479],2.8771224,89.59738,1.2185512,1.3535843,446.64908,-116.3013143905916,26800
145.2092,,0.26012963,0.2160785,5.4445114,23.06,0.047487438,627832,-5.722046e-06,8577.789,1.6826787,1.0671923,0.53620815,3620.925615310669,100.0,269,0.9218739,100,-2.4422913,131.03012,[ 0.67  -0.397 -0.505  0.484 -0.481],1.9162583,89.874466,1.0730197,1.1991045,431.186,-116.74746907888206,26900
143.43356,,0.3881111,0.22017066,5.3154755,22.92,0.048211847,630124,2.7465821e-06,19770.99,1.7297966,1.0559225,0.36412394,3632.6238539218903,100.0,270,0.9150224,100,-2.6799698,133.88083,[ 0.667 -0.392 -0.511  0.494 -0.497],2.5370152,89.81561,1.104094,1.3018528,430.87726,-116.71303026925584,27000
309.83392,,12.290108,1.3172778,5.125099,25.19,0.17994332,632643,2.5177003e-06,16696268.0,1.8014742,2.70916,0.002218272,3646.61439371109,100.0,271,0.90715516,100,-2.5696487,64.6774,[ 0.682 -0.391 -0.515  0.479 -0.504],117.77381,90.589966,19.249523,34.76586,928.6829,-118.51947943046433,27100
118.81641,,0.04055587,0.2094823,4.921791,22.94,0.045936767,634937,-7.6293946e-07,213.68246,1.6874305,1.0039992,0.8535091,3662.640166282654,100.0,272,0.90713847,100,-2.5363007,118.18512,[ 0.735 -0.368 -0.541  0.468 -0.512],1.2027012,89.865845,1.0020982,1.0098205,409.56625,-116.23883683780977,27200
164.10696,,0.3917857,0.21953878,3.9210434,22.12,0.047171436,637149,-6.3323973e-06,23083.98,1.7103367,1.0590919,0.19718617,3674.9891941547394,100.0,273,0.90436846,100,-2.9934845,152.39716,[ 0.733 -0.367 -0.542  0.47  -0.512],3.0074813,89.58737,1.0986186,1.3464019,447.03073,-115.16366419952557,27300
155.17557,,0.46619663,0.22220321,5.262413,23.0,0.04874217,639449,1.0910034e-05,29385.035,1.7901721,1.0943271,0.5064444,3686.492463827133,100.0,274,0.93563133,100,-2.6748428,132.86493,[ 0.719 -0.345 -0.532  0.448 -0.514],2.9972057,89.89665,1.1066535,1.3151772,442.0496,-116.188445834539,27400
93.534515,,0.12605758,0.20994812,5.4618073,22.87,0.045965873,641736,-3.2806397e-06,2040.5201,1.7642611,1.0071037,0.6805179,3698.3685886859894,100.0,275,0.93094295,100,-2.5948715,91.875336,[ 0.733 -0.353 -0.54   0.463 -0.483],1.3411944,89.83792,1.0159576,1.0260763,412.56503,-116.20336204701557,27500
181.63657,,4.4480424,0.41502595,5.509033,23.3,0.07831633,644066,-7.705688e-06,2136009.8,1.9995104,1.6055232,0.037759278,3711.270268678665,100.0,276,0.96509653,100,-3.17305,130.00769,[ 0.736 -0.352 -0.543  0.467 -0.488],46.71681,90.000916,2.3115485,7.557366,606.31433,-116.3936253501126,27600
132.48172,,0.5032935,0.22282116,5.495453,23.62,0.049547844,646428,-4.7302246e-06,30660.172,1.9775723,1.0717521,0.4206869,3727.3040115833282,100.0,277,0.977865,100,-2.7556915,118.06595,[ 0.71  -0.366 -0.543  0.431 -0.454],3.8661706,90.10661,1.1870328,1.2853764,420.2492,-116.65239605938085,27700
175.40866,,0.55947065,0.22452006,4.6600647,22.87,0.048968095,648715,-2.8991699e-06,35710.516,1.8452044,1.112034,0.28145984,3740.1176404953003,100.0,278,0.9787771,100,-3.3199615,150.61511,[ 0.694 -0.37  -0.535  0.423 -0.441],2.8085904,89.870575,1.3184193,1.3804996,446.3971,-115.82990213783278,27800
177.79248,,0.37485412,0.21571629,5.6830597,22.01,0.04623652,650916,1.5258789e-06,19571.65,1.9491652,1.0622354,0.33511576,3752.2602293491364,100.0,279,0.96654826,100,-2.9717255,165.45108,[ 0.67  -0.378 -0.53   0.423 -0.44 ],2.32812,89.53569,1.1323471,1.2332722,448.0013,-115.15969270450525,27900
190.50003,,0.17324007,0.20990086,5.6543884,21.82,0.044828188,653098,-7.171631e-06,4732.5425,1.7638185,1.0338815,0.63783187,3764.8425512313843,100.0,280,0.95248014,100,-2.714264,181.8013,[ 0.672 -0.377 -0.541  0.433 -0.452],1.7382655,89.41042,1.0354265,1.0868936,441.7992,-114.95131574065523,28000
149.02713,,0.2932188,0.21548186,6.9260483,22.73,0.047012247,655371,4.043579e-06,11757.529,2.1167743,1.0524849,0.5162081,3777.205496072769,100.0,281,0.97943085,100,-3.107132,137.9896,[ 0.677 -0.387 -0.552  0.435 -0.466],2.4860024,89.82478,1.0543904,1.1666117,430.11374,-115.6413007450394,28100
164.93344,,0.5567456,0.2285039,7.284912,23.16,0.05019929,657687,4.8065185e-06,36682.867,2.0058532,1.1291043,0.27002242,3789.8415501117706,100.0,282,1.0123941,100,-2.9615097,138.62732,[ 0.675 -0.383 -0.547  0.424 -0.44 ],3.0081358,89.94635,1.2785252,1.5479711,449.98724,-116.42128097905658,28200
186.76459,,0.324184,0.21143185,5.627838,21.49,0.044775907,659836,-4.5013426e-06,15973.904,1.8994824,1.0413278,0.37034887,3801.627956390381,100.0,283,1.0175735,100,-2.3743896,175.32846,[ 0.662 -0.396 -0.546  0.423 -0.407],2.175437,89.29735,1.1086361,1.1882927,453.9939,-115.00004146447134,28300
159.32825,,0.3467454,0.21597748,7.147629,22.85,0.047235742,662121,1.4190674e-05,15004.9795,2.1523983,1.0436563,0.36280167,3814.424476146698,100.0,284,1.0329078,100,-3.3395844,150.47379,[ 0.643 -0.388 -0.532  0.417 -0.401],2.166006,89.83368,1.115672,1.1614491,425.19608,-116.15028517290483,28400
162.48312,,0.22330648,0.2060344,5.982033,21.26,0.04340501,664247,6.1798096e-06,8074.207,1.8015323,1.0506855,0.58254296,3827.2904052734375,100.0,285,1.0441896,100,-3.125183,149.58923,[ 0.651 -0.378 -0.534  0.414 -0.386],1.968393,89.2136,1.0310388,1.1541064,461.16302,-114.63512394813935,28500
181.853,,0.9866745,0.24547245,6.290596,22.07,0.052043427,666454,-8.087158e-06,135615.44,2.0972753,1.1683145,0.14215614,3839.420264482498,100.0,286,1.0510248,100,-2.763008,144.79697,[ 0.643 -0.361 -0.524  0.407 -0.375],6.9915504,89.53073,1.6600116,1.8954651,488.6588,-115.52847632462104,28600
317.53397,,7.6012053,0.8809698,5.9651184,22.72,0.12960137,668726,1.3275147e-05,7538052.5,1.9567649,1.9956878,0.013890246,3852.0579466819763,100.0,287,1.0364367,100,-2.731285,156.22614,[ 0.684 -0.363 -0.542  0.408 -0.368],112.58883,89.785995,12.399588,23.871094,774.98083,-116.03108292729766,28700
144.44275,,0.42311686,0.2144986,7.675682,21.86,0.045818456,670912,-4.196167e-06,25629.025,2.0089054,1.0363619,0.4290446,3867.260681629181,100.0,288,1.0419934,100,-3.0968857,137.0506,[ 0.593 -0.358 -0.498  0.4   -0.382],2.5293686,89.44914,1.1527759,1.2010022,443.99084,-115.32092108306895,28800
162.80383,,0.20052408,0.21061267,4.608734,22.4,0.045606025,673152,8.239746e-06,5221.7803,1.5768955,1.0346775,0.581009,3880.105544567108,100.0,289,1.031559,100,-2.8430634,153.53244,[ 0.575 -0.359 -0.489  0.401 -0.377],1.8865463,89.64003,1.0546384,1.1591676,433.3194,-116.03166157077828,28900
149.53232,,1.4256104,0.2797773,7.0333405,23.77,0.061047655,675529,-2.670288e-06,226757.64,2.0350459,1.189253,0.11232274,3892.2762489318848,100.0,290,1.0410886,100,-3.2434769,127.20215,[ 0.567 -0.371 -0.494  0.408 -0.387],14.274816,90.145035,1.9436123,2.3715606,458.305,-117.12631673737118,29000
177.72614,,0.4811736,0.22761945,6.2964478,23.04,0.049842846,677833,2.0599366e-06,31613.555,2.0583246,1.096053,0.2925593,3904.8672335147858,100.0,291,1.0393115,100,-3.199669,157.80298,[ 0.604 -0.373 -0.517  0.405 -0.378],3.9376004,89.903824,1.1494906,1.5456178,442.21628,-116.30796695575249,29100
270.46088,,2.7298555,0.3536045,5.174103,22.35,0.06767726,680068,-3.2043456e-06,1011661.25,1.953797,1.5403613,0.017784897,3918.443108558655,100.0,292,1.0205237,100,-2.8492737,164.1354,[ 0.609 -0.372 -0.507  0.376 -0.38 ],18.23999,89.66617,3.6918821,5.867418,622.37946,-115.48054396937881,29200
155.76678,,0.21340156,0.21218373,6.4600677,22.43,0.045977827,682311,1.1444092e-06,6429.5303,1.9379008,1.0501927,0.49164614,3930.842758655548,100.0,293,0.9911352,100,-3.5998917,142.99756,[ 0.561 -0.389 -0.489  0.352 -0.398],1.6140995,89.66147,1.0424852,1.1122518,437.46838,-115.94655878151832,29300
232.8645,,4.2736845,0.33557054,6.8804245,22.68,0.0655684,684579,8.850097e-06,1805770.1,2.2438867,1.5494531,0.034492627,3942.9807348251343,100.0,294,0.9661349,100,-3.1958618,160.57648,[ 0.564 -0.391 -0.492  0.35  -0.428],42.755585,89.77113,3.1556678,8.871986,595.7058,-115.99535693181228,29400
159.83429,,0.22434223,0.21761005,7.4686584,22.99,0.04774939,686878,-3.6621093e-06,6841.6914,2.203758,1.0593084,0.39140633,3954.210260629654,100.0,295,0.93847674,100,-3.3797607,146.3826,[ 0.519 -0.433 -0.505  0.35  -0.453],1.7408619,89.882965,1.0584896,1.1737924,429.64655,-116.29528784150278,29500
165.21637,,0.6903894,0.24207288,7.3152924,23.55,0.05347872,689233,,54907.707,2.2888768,1.1365318,0.1633171,3965.649836540222,100.0,296,0.95090365,100,-3.8801575,137.07047,[ 0.521 -0.437 -0.508  0.341 -0.48 ],5.0200205,90.11072,1.377612,1.7455261,447.46594,-116.4463592500968,29600
199.21634,,0.61078453,0.2357013,6.008911,22.19,0.0504223,691452,6.2561035e-06,55294.305,2.1456697,1.1220654,0.30662724,3978.4162352085114,100.0,297,0.93943703,100,-3.642189,176.77061,[ 0.516 -0.461 -0.512  0.36  -0.468],5.94775,89.60535,1.1735597,1.6038599,469.0943,-115.32875734184724,29700
172.47824,,0.3316094,0.2180259,7.524048,22.94,0.04775667,693746,-1.2283325e-05,13385.088,2.4239712,1.0597872,0.35781294,3991.1862065792084,100.0,298,0.93651915,100,-3.8031693,160.65253,[ 0.501 -0.463 -0.525  0.346 -0.48 ],2.6387553,89.89105,1.1138139,1.300751,428.5957,-115.94959502141215,29800
227.08026,,0.6147703,0.2273311,6.3300247,21.48,0.04782277,695894,-7.019043e-06,54169.48,2.1697044,1.1364014,0.24943784,4003.6459963321686,100.0,299,0.9413902,100,-3.031601,191.40645,[ 0.493 -0.457 -0.533  0.356 -0.482],4.2427382,89.3071,1.3777348,1.8904171,491.75003,-114.84170349839867,29900
224.33151,,0.35640782,0.21373235,6.9193115,20.91,0.044558868,697985,-3.0517577e-07,21719.95,2.2053242,1.070233,0.20342714,4015.4493279457092,100.0,300,0.92648226,100,-3.1254349,206.12177,[ 0.457 -0.449 -0.521  0.337 -0.478],2.5798552,89.00376,1.0954295,1.5513437,478.45663,-114.48756641546598,30000
203.64844,,0.47350106,0.2270265,8.094658,22.21,0.04879827,700206,-6.1035157e-06,31319.654,2.385635,1.1135021,0.14567491,4028.111042737961,100.0,301,0.9137298,100,-3.5155334,177.33226,[ 0.462 -0.465 -0.535  0.363 -0.492],2.868867,89.58952,1.271721,1.3410643,465.05804,-115.60820726072801,30100
379.29053,,11.044793,1.3813909,7.548424,21.76,0.1679609,702382,4.5776366e-07,14963200.0,2.1810343,2.4703238,0.0007098676,4039.5968792438507,100.0,302,0.8961273,100,-2.8551254,190.35794,[ 0.47  -0.463 -0.549  0.367 -0.505],107.054436,89.4117,22.75045,37.08708,954.64935,-115.2007817565695,30200
183.33064,,0.15319233,0.21016933,7.036438,22.35,0.045456603,704617,5.9509275e-06,3342.359,2.528935,1.0316069,0.6598194,4052.6871445178986,100.0,303,0.87499464,100,-3.3693619,174.19211,[ 0.535 -0.429 -0.564  0.367 -0.523],1.6588567,89.70697,1.0293025,1.0731245,429.07538,-115.02465008204268,30300
216.12747,,0.37147832,0.21000743,6.7286377,21.23,0.044166826,706740,-1.0528564e-05,18931.844,2.2453985,1.0681722,0.1947648,4065.655929327011,100.0,304,0.8623917,100,-2.9073715,199.2497,[ 0.542 -0.427 -0.562  0.369 -0.544],2.3840098,89.24126,1.1424288,1.3232886,465.70178,-114.20409249439295,30400
189.08699,,0.28112376,0.21317755,6.3417206,22.03,0.045736153,708943,3.6621093e-06,11507.995,2.2414992,1.0389829,0.51710707,4078.3788492679596,100.0,305,0.86846197,100,-3.2835083,181.49094,[ 0.54  -0.416 -0.565  0.376 -0.556],2.4503841,89.55388,1.0575141,1.198836,438.74557,-115.06407127229834,30500
188.23656,,0.16764438,0.20852968,6.4888535,21.84,0.044560377,711127,3.2806397e-06,4184.197,2.3441088,1.0310186,0.5343534,4089.7379598617554,100.0,306,0.849322,100,-3.2731934,180.12143,[ 0.541 -0.419 -0.57   0.393 -0.55 ],1.6535455,89.502884,1.030177,1.0749458,438.70428,-114.62859939315203,30600
184.80151,,0.13759972,0.20749967,5.2675705,21.93,0.044437014,713320,2.0599366e-06,2849.2175,1.8172997,1.014261,0.68231714,4102.306847572327,100.0,307,0.8482602,100,-3.0875168,181.32567,[ 0.545 -0.421 -0.571  0.401 -0.57 ],1.6222343,89.51448,1.0215701,1.0847148,431.8061,-114.97366677889762,30700
254.72424,,1.5150559,0.33094203,7.3265915,21.01,0.06439697,715421,8.010864e-06,349392.6,2.0752385,1.2901621,0.021567194,4112.610506534576,100.0,308,0.8433942,100,-2.9145966,202.70459,[ 0.549 -0.411 -0.562  0.394 -0.571],9.547551,89.12392,2.4830387,6.599819,561.45764,-114.25320566316958,30800
242.79039,,0.29699725,0.20384073,5.39003,20.16,0.041749347,717437,-4.119873e-06,14913.333,1.5489935,1.0424945,0.4259537,4124.493282556534,100.0,309,0.84969765,100,-2.6453094,231.88252,[ 0.521 -0.449 -0.581  0.438 -0.576],2.1899195,88.633156,1.093853,1.35362,484.22873,-113.78944605487841,30900
176.57242,,0.2473289,0.21475904,5.651314,22.4,0.046490435,719677,4.7302246e-06,9018.764,1.7555712,1.0371014,0.5583527,4137.678785562515,100.0,310,0.85440296,100,-2.996811,168.61987,[ 0.524 -0.443 -0.583  0.455 -0.569],2.26965,89.68912,1.052274,1.1186049,431.82156,-115.48181617159211,31000
179.18655,,0.75460947,0.23502824,6.244583,22.45,0.05057176,721922,-9.536743e-06,76810.62,2.1409366,1.0966718,0.19541065,4148.572185993195,100.0,311,0.84437096,100,-2.920395,160.94861,[ 0.518 -0.437 -0.575  0.46  -0.565],4.595679,89.692184,1.4143004,1.7967063,454.09656,-115.70513049893754,31100
208.63321,,0.75363594,0.23607868,6.2341766,21.36,0.04947365,724058,9.918213e-07,87150.484,2.0899944,1.1096132,0.14497343,4161.967564105988,100.0,312,0.8447444,100,-3.2011108,187.72804,[ 0.486 -0.427 -0.555  0.446 -0.575],6.8967886,89.26268,1.3039308,1.7405509,483.78546,-114.67456161410404,31200
184.37851,,0.6576015,0.22550559,4.9925156,22.48,0.048769813,726306,-1.0681152e-06,57799.4,1.9567319,1.0713053,0.16125071,4175.738665103912,100.0,313,0.85672665,100,-2.9893951,171.34016,[ 0.466 -0.432 -0.552  0.469 -0.574],4.1149383,89.714874,1.2874521,1.5221598,442.08508,-115.60471677824802,31300
170.0589,,0.11919767,0.20860252,6.475685,22.62,0.0454044,728568,-9.765625e-06,1884.2522,1.9319612,1.0071994,0.7944909,4188.3186547756195,100.0,314,0.8603691,100,-3.0009766,167.95761,[ 0.496 -0.417 -0.544  0.451 -0.562],1.5682522,89.73518,1.012574,1.0253502,417.37485,-116.09513951611768,31400
174.52936,,0.29723763,0.21427217,6.7227707,22.48,0.04647188,730816,-6.1035157e-06,11803.149,2.0541594,1.0381576,0.509449,4199.569158315659,100.0,315,0.8616994,100,-2.7461014,166.37257,[ 0.484 -0.413 -0.541  0.45  -0.559],1.9912765,89.69046,1.0895829,1.1134905,431.1535,-115.87929523324628,31500
149.9096,,0.26457193,0.21938714,7.058197,23.34,0.04850277,733150,-4.5776366e-07,9362.061,2.3082182,1.0434952,0.52599365,4210.498717308044,100.0,316,0.85967165,100,-3.5159073,142.57074,[ 0.488 -0.413 -0.549  0.453 -0.557],2.528318,90.03166,1.050071,1.1789888,416.5052,-116.33053548806997,31600
258.10022,,4.8188677,0.2891694,5.1904373,22.26,0.060493417,735376,-3.0517579e-06,2379572.5,1.7424737,1.4193444,0.14690253,4223.949901580811,100.0,317,0.9167096,100,-2.6745987,180.82556,[ 0.485 -0.41  -0.548  0.467 -0.559],51.75995,89.60339,2.061683,2.6552377,556.2966,-115.71419632960801,31700
236.12787,,0.84441453,0.2358324,6.1877747,21.83,0.049885675,737559,-5.0354006e-06,94531.44,1.8807768,1.1949868,0.13580753,4235.88184428215,100.0,318,0.88742375,100,-3.0338898,186.4169,[ 0.488 -0.395 -0.559  0.466 -0.502],5.4167366,89.44983,1.515643,1.7728311,503.68103,-115.15510544866031,31800
182.7922,,0.18294522,0.2080537,6.648674,21.94,0.044567328,739753,6.942749e-06,4668.4746,1.9245547,1.0295559,0.61738825,4249.007158994675,100.0,319,0.8730655,100,-3.3223648,173.17221,[ 0.489 -0.368 -0.557  0.461 -0.532],1.4416891,89.522644,1.0385485,1.0903957,437.6835,-114.93661156249262,31900
250.4815,,1.6444247,0.34414676,5.237213,21.65,0.06682607,741918,6.1035157e-06,400409.94,2.037238,1.32677,0.009514928,4263.63466668129,100.0,320,0.84239835,100,-3.4455261,189.37598,[ 0.472 -0.36  -0.55   0.456 -0.546],10.61797,89.39334,3.217523,5.295732,560.7684,-114.81716130085951,32000
215.37408,,0.7078333,0.23109244,6.512398,21.48,0.048567474,744066,-9.918213e-07,76008.734,2.0579479,1.117244,0.117924936,4277.499942064285,100.0,321,0.8307657,100,-3.2480316,184.5161,[ 0.538 -0.374 -0.58   0.467 -0.577],5.56911,89.330444,1.4404689,1.7669064,485.21902,-114.59108825347703,32100
156.76138,,0.102230884,0.21183543,5.8789444,23.28,0.046808988,746394,1.1444092e-05,1351.5411,2.1940682,1.007266,0.6088726,4290.717162370682,100.0,322,0.8343633,100,-3.5001602,154.91441,[ 0.563 -0.36  -0.578  0.45  -0.588],1.3970133,90.05563,1.0087328,1.0449629,402.6599,-115.75246712240467,32200
197.99808,,0.36912102,0.21489605,5.7369995,21.85,0.045890104,748579,1.6784668e-06,19154.576,2.173879,1.0970768,0.5385661,4301.945419073105,100.0,323,0.8570488,100,-2.9505692,171.22351,[ 0.55  -0.355 -0.577  0.455 -0.585],2.3921032,89.4904,1.1346695,1.274291,463.85812,-114.8173990868317,32300
196.10825,,0.6446184,0.22872998,5.809311,22.22,0.048894618,750801,-5.1116945e-06,53131.184,2.0872767,1.156723,0.22669412,4314.692146062851,100.0,324,0.85902107,100,-3.366249,166.6777,[ 0.564 -0.357 -0.585  0.466 -0.562],5.3346815,89.60404,1.2680943,2.0872817,477.29117,-114.8834382351968,32400
175.73517,,0.25231665,0.209607,6.232971,21.5,0.04441629,752951,1.0986329e-05,9929.288,2.0634923,1.0514691,0.58276105,4327.179101228714,100.0,325,0.8841287,100,-3.3078308,163.43906,[ 0.557 -0.331 -0.576  0.475 -0.56 ],1.9938265,89.36879,1.0614021,1.2261071,454.46204,-114.28557856036423,32500
