EmpiricalD2,TimeElapsed,MinD2w0t,EpLenMean,MeanEntropy,ReturnStepMaxmin,MaxIW,InitialReturnMin,Weights,EpThisIter,MeanIW,Bound,EpRewMean,MaxD2w0t,InitialReturnStd,MeanD2w0t,StdIW,MinIW,TimestepsSoFar,InitialReturnMax,EpisodesSoFar,InitialBound,ReturnStepMax,J_sample_variance,InitialReturnMean,Iteration,StdD2w0t,ReturnMeanIW
1.0001369,2316.6825511455536,,17.13,1.4072534,99.3727,1.0424802,-97.36893,[-0.664  0.939 -0.667  0.273 -0.011],100,0.99670976,-2027.2738,-108.51771448588997,1.0013415,3.0327697,0.034263656,0.010952112,0.94417083,551684,-84.232086,32500,-2027.4381,100.0,10.345425,-93.169586,325,0.181918,-92.87576
1.0000573,2323.3285562992096,,16.66,1.4072493,99.36411,1.0296738,-97.407135,[-0.667  0.941 -0.666  0.273 -0.012],100,0.9988309,-2174.1719,-108.18154653919315,1.000372,2.7471232,0.03332127,0.0079435855,0.96967345,553350,-81.12969,32600,-2174.2275,100.0,8.002547,-93.27051,326,0.17948405,-93.16044
1.000159,2330.013090610504,,17.18,1.4071395,99.36331,1.0273013,-97.91904,[-0.666  0.942 -0.665  0.273 -0.012],100,0.9969918,-1999.7124,-108.41643231569546,1.000761,3.2891824,0.034363747,0.013196265,0.94022226,555068,-83.11971,32700,-1999.8796,100.0,10.578622,-93.02209,327,0.18216777,-92.73707
1.0003514,2336.825928211212,,17.04,1.4062443,99.367065,1.0512489,-97.66865,[-0.664  0.94  -0.666  0.273 -0.012],100,0.9957033,-2027.3195,-108.5481613635958,1.0006744,2.882121,0.034084298,0.01960657,0.9220105,556772,-84.35513,32800,-2027.5343,100.0,10.254729,-93.26577,328,0.18145445,-92.88238
1.0000811,2344.269390821457,,16.81,1.4076757,99.34028,1.0299393,-97.27066,[-0.662  0.94  -0.666  0.272 -0.013],100,0.99832875,-2174.0552,-108.24389529237732,1.0001497,2.9020538,0.03362144,0.009338423,0.9837957,558453,-81.96974,32900,-2174.1348,100.0,8.617599,-93.177864,329,0.18025403,-93.02539
1.00008,2350.992045879364,,17.31,1.4082941,99.3783,1.0314063,-97.43209,[-0.662  0.941 -0.666  0.272 -0.011],100,0.99888927,-2398.266,-108.53068489934427,1.0000998,3.2477915,0.034621034,0.008987683,0.9819653,560184,-82.79335,33000,-2398.3145,100.0,11.195524,-93.0195,330,0.18282706,-92.92335
1.0001413,2357.7721207141876,,16.78,1.4083154,99.40591,1.032583,-97.28259,[-0.661  0.941 -0.666  0.272 -0.011],100,0.9985822,-2366.4048,-108.56124039961249,1.0002344,2.906323,0.033561744,0.012903037,0.9633203,561862,-83.9318,33100,-2366.4695,100.0,9.30919,-93.47789,331,0.18010786,-93.350105
1.0000688,2363.7486803531647,,16.92,1.4081805,99.37382,1.019652,-97.836205,[-0.661  0.941 -0.666  0.272 -0.011],100,0.9989877,-2443.9573,-108.5845684706845,1.0000956,2.7009184,0.033840682,0.008958825,0.9775336,563554,-83.7947,33200,-2444.0027,100.0,7.717778,-93.40408,332,0.18081905,-93.31523
1.000427,2369.8417825698853,,16.64,1.4090675,99.360085,1.0483909,-97.25128,[-0.662  0.941 -0.666  0.272 -0.011],100,0.99454325,-2150.8923,-107.62842794564229,1.0007032,2.8434808,0.033283923,0.019935647,0.9397041,565218,-85.8355,33300,-2151.1973,100.0,8.342068,-92.77449,333,0.17939197,-92.27028
1.000108,2376.7550365924835,,16.96,1.4097875,99.37399,1.0369592,-97.52424,[-0.664  0.941 -0.666  0.271 -0.01 ],100,0.9982487,-2027.2188,-108.24439244196572,1.0003649,2.950317,0.033922162,0.009843704,0.977123,566914,-83.66517,33400,-2027.3047,100.0,8.9765835,-93.036194,334,0.18103008,-92.87602
1.0001502,2383.5927715301514,,16.75,1.4097946,99.33793,1.0242758,-97.98927,[-0.663  0.941 -0.665  0.271 -0.009],100,0.99858373,-2027.3203,-108.11251621873389,1.0002079,3.1619442,0.033501223,0.0106825745,0.96836567,568589,-82.9041,33500,-2027.3917,100.0,11.113029,-93.12318,335,0.17995054,-93.00046
1.000059,2391.453666448593,,16.33,1.4088377,99.378204,1.025211,-97.80112,[-0.662  0.941 -0.665  0.271 -0.009],100,0.99854296,-2128.7578,-108.3333399428517,1.0001618,2.4814272,0.03266118,0.008692086,0.9695702,570222,-86.42732,33600,-2128.8333,100.0,6.3426437,-93.66117,336,0.17775454,-93.526474
1.0000851,2399.0359332561493,,17.45,1.4090943,99.364655,1.0212703,-97.23979,[-0.662  0.941 -0.665  0.27  -0.01 ],100,0.9984282,-2296.044,-109.02067991888678,1.0001786,2.7180655,0.03490146,0.0068808235,0.977113,571967,-82.07083,33700,-2296.1128,100.0,7.7715473,-93.35074,337,0.18353845,-93.210815
1.0000759,2405.9119415283203,,16.41,1.4085722,99.41493,1.0300239,-98.02362,[-0.661  0.941 -0.665  0.27  -0.01 ],100,0.9979925,-2054.4844,-108.58418004407396,1.0002999,2.5669887,0.032821454,0.0102544315,0.9673281,573608,-83.54009,33800,-2054.576,100.0,8.131742,-93.8158,338,0.17817724,-93.64183
1.0000416,2414.146231651306,,17.38,1.4078354,99.38991,1.0130583,-97.64504,[-0.662  0.942 -0.665  0.269 -0.01 ],100,0.99925774,-2237.2507,-108.254338813401,1.0000598,3.236552,0.034760635,0.0070853317,0.97512394,575346,-83.709076,33900,-2237.2854,100.0,10.699139,-92.717255,339,0.18316978,-92.65123
1.0000612,2420.669979572296,,16.94,1.4072034,99.354805,1.0156595,-97.51267,[-0.662  0.942 -0.665  0.269 -0.011],100,0.9988697,-2000.0938,-108.46875519061788,1.0002003,2.8320177,0.03388141,0.0067641074,0.9740187,577040,-83.936325,34000,-2000.146,100.0,8.502632,-93.28847,340,0.18092148,-93.18329
1.0000231,2427.327572584152,,17.28,1.4071145,99.41539,1.0135372,-97.753426,[-0.662  0.943 -0.665  0.269 -0.012],100,0.9990405,-2398.909,-109.22295253701391,1.0000799,2.7571578,0.034560487,0.0049471725,0.9718214,578768,-84.49041,34100,-2398.9607,100.0,7.8101645,-93.66571,341,0.18266322,-93.5773
1.0001657,2434.1550431251526,,16.58,1.4053656,99.42351,1.0323054,-97.62102,[-0.661  0.942 -0.665  0.269 -0.012],100,0.99625844,-2104.5283,-108.41741600110532,1.000402,2.7500453,0.033163346,0.012902074,0.9611948,580426,-84.991745,34200,-2104.7017,100.0,9.259611,-93.53152,342,0.1790697,-93.19581
1.0001904,2441.1909902095795,,17.26,1.4063637,99.40924,1.0416453,-97.39192,[-0.662  0.943 -0.664  0.269 -0.013],100,0.9969778,-2313.8728,-108.40311125798172,1.0002702,3.107428,0.034522545,0.013423515,0.96477646,582152,-79.679245,34300,-2314.0142,100.0,11.237769,-92.94691,343,0.18257047,-92.67492
1.0001527,2447.5817437171936,,16.71,1.4068786,99.39988,1.0318277,-97.55229,[-0.661  0.943 -0.664  0.269 -0.012],100,0.99795175,-2366.2478,-108.33025687899745,1.0002917,2.3377888,0.033421382,0.011820455,0.9702778,583823,-85.52175,34400,-2366.3457,100.0,6.9106784,-93.35408,344,0.17973286,-93.16992
1.0000552,2454.5347425937653,,17.16,1.4071145,99.3891,1.020943,-97.82347,[-0.662  0.943 -0.664  0.269 -0.012],100,0.99929655,-2195.8542,-108.46079341323349,1.0002171,3.286567,0.0343208,0.006175136,0.9844363,585539,-84.44405,34500,-2195.8887,100.0,11.36553,-93.082405,345,0.18204892,-93.01731
1.0000701,2461.5738117694855,,16.93,1.4061431,99.375084,1.0138429,-97.375084,[-0.662  0.943 -0.664  0.268 -0.012],100,0.99879783,-2053.4443,-107.84188261110825,1.000131,3.103047,0.033861343,0.007251894,0.97536993,587232,-81.36825,34600,-2053.4976,100.0,10.479525,-92.73746,346,0.18087232,-92.63169
1.0001625,2468.2724981307983,,17.45,1.405727,99.37024,1.0282637,-97.4119,[-0.662  0.943 -0.664  0.269 -0.013],100,0.99738014,-2313.7202,-108.36431563545051,1.0004058,3.2471297,0.034902874,0.012650514,0.9472164,588977,-83.77085,34700,-2313.8308,100.0,12.899435,-92.763466,347,0.18354584,-92.53719
1.0000741,2476.270218372345,,16.6,1.4066995,99.37889,1.0204561,-97.80107,[-0.662  0.944 -0.664  0.268 -0.013],100,0.99858487,-2053.9358,-108.12262830851256,1.000285,2.8119767,0.03320154,0.008063384,0.9816835,590637,-83.860825,34800,-2054.0012,100.0,8.173314,-93.24114,348,0.17916004,-93.11085
1.0000926,2483.8473796844482,,16.54,1.407568,99.361626,1.0280718,-97.589905,[-0.664  0.944 -0.664  0.269 -0.012],100,0.9980648,-2079.662,-108.21006921169086,1.0002164,3.069722,0.033081777,0.009116521,0.97001135,592291,-80.97456,34900,-2079.7488,100.0,10.841596,-93.36942,349,0.17885672,-93.20042
1.000051,2491.0008511543274,,16.36,1.4067982,99.35818,1.0141698,-98.11826,[-0.664  0.944 -0.664  0.268 -0.011],100,0.99874616,-1942.5094,-108.20282119203239,1.0000838,2.6150565,0.0327206,0.007518854,0.9762919,593927,-86.395035,35000,-1942.5983,100.0,7.683246,-93.53341,350,0.17790191,-93.42185
1.0000908,2499.240823507309,,17.31,1.4057233,99.35763,1.019177,-97.53978,[-0.662  0.944 -0.664  0.268 -0.012],100,0.99873626,-2151.0134,-108.10232621383341,1.0001496,3.3918302,0.03462128,0.0098917065,0.96154916,595658,-80.78752,35100,-2151.0664,100.0,12.993889,-92.64353,351,0.18282783,-92.53105
1.0001462,2506.8173711299896,,17.04,1.4042697,99.39883,1.022622,-98.36834,[-0.661  0.944 -0.664  0.268 -0.013],100,0.9970681,-2173.7163,-108.14567307456187,1.0003833,3.102158,0.034082267,0.010755833,0.96858835,597362,-82.0058,35200,-2173.868,100.0,9.636086,-92.91082,352,0.181444,-92.635956
1.0006615,2514.781529188156,,16.68,1.40432,99.3902,1.0963539,-97.44154,[-0.662  0.944 -0.664  0.268 -0.015],100,0.992005,-2127.8142,-107.94862911802093,1.0013711,2.9799154,0.033368673,0.025712889,0.9152567,599030,-82.63545,35300,-2128.2156,100.0,12.226824,-93.04348,353,0.17962259,-92.32992
1.0001316,2522.11172747612,,16.64,1.4028708,99.379166,1.0251195,-97.81943,[-0.66   0.945 -0.663  0.266 -0.015],100,0.9978322,-2027.7906,-108.58918382597382,1.0002096,2.8201213,0.03328192,0.011261173,0.9574342,600694,-83.47958,35400,-2027.9043,100.0,8.95582,-93.63577,354,0.17938164,-93.44732
1.0001323,2529.6599979400635,,16.36,1.4024508,99.3898,1.0189555,-97.660934,[-0.662  0.945 -0.663  0.267 -0.016],100,0.9983061,-2027.3627,-107.80429787893297,1.0002356,2.6807642,0.032721605,0.010562726,0.968622,602330,-82.919914,35500,-2027.4446,100.0,8.276742,-93.175964,355,0.17790723,-93.02931
1.0000882,2537.799353122711,,16.58,1.401973,99.39282,1.0301917,-97.042885,[-0.661  0.945 -0.663  0.266 -0.016],100,0.9983089,-2237.712,-108.04886520889349,1.0001801,2.5122046,0.033161674,0.009551314,0.97110796,603988,-86.25464,35600,-2237.7874,100.0,7.3274374,-93.219215,356,0.17906101,-93.06976
1.0001168,2545.029733657837,,16.55,1.4027718,99.3743,1.0270447,-97.582794,[-0.661  0.945 -0.663  0.265 -0.017],100,0.9979322,-1971.9332,-108.41572661734769,1.0002755,2.890724,0.033102095,0.009647097,0.9674601,605643,-83.56684,35700,-1972.025,100.0,10.196643,-93.55006,357,0.17891382,-93.37337
1.0000595,2552.1459283828735,,17.79,1.4032116,99.37899,1.0214826,-98.428795,[-0.662  0.946 -0.663  0.265 -0.016],100,0.99754095,-2257.5046,-109.06740558773708,1.000284,3.2082067,0.035581112,0.0077494057,0.96276647,607422,-80.4525,35800,-2257.6326,100.0,11.937352,-93.09792,358,0.18524756,-92.888725
1.0001616,2559.1010842323303,,16.57,1.4014813,99.34126,1.0206965,-97.2828,[-0.66   0.945 -0.663  0.264 -0.016],100,0.99703795,-2027.9015,-108.6808129988333,1.0004667,2.62554,0.033143505,0.011543967,0.94870603,609079,-85.47612,35900,-2028.0448,100.0,7.5979433,-93.7763,359,0.17902139,-93.50748
1.0000985,2567.172137260437,,17.61,1.4013944,99.361916,1.0198998,-97.51674,[-0.662  0.946 -0.662  0.263 -0.017],100,0.9983428,-2331.588,-108.58769165881544,1.0001594,3.6317,0.035220888,0.009600382,0.96398586,610840,-80.14467,36000,-2331.69,100.0,13.727093,-92.82834,360,0.18433729,-92.68224
1.0000578,2574.744108915329,,17.13,1.4013603,99.375244,1.0168293,-97.57868,[-0.663  0.946 -0.662  0.264 -0.017],100,0.9993648,-2151.3909,-108.31361656475954,1.000094,3.1794732,0.034260623,0.007414294,0.97713524,612553,-82.45033,36100,-2151.419,100.0,10.282699,-92.99609,361,0.18190204,-92.93851
1.0001464,2582.2834992408752,,17.29,1.4010243,99.36823,1.0271764,-97.78415,[-0.664  0.946 -0.662  0.263 -0.018],100,0.9980116,-2398.8362,-109.2104951839457,1.0002884,2.6350875,0.034581505,0.011208593,0.962766,614282,-82.45896,36200,-2398.932,100.0,7.7617593,-93.636894,362,0.1827162,-93.46017
1.0000986,2589.7833890914917,,16.99,1.4004122,99.36512,1.0237254,-97.32034,[-0.665  0.946 -0.661  0.263 -0.018],100,0.9990039,-1942.5924,-108.86353742506758,1.0002064,2.9884171,0.033981133,0.010687325,0.96067023,615981,-83.69451,36300,-1942.6406,100.0,9.526127,-93.575836,363,0.18118666,-93.48448
1.0001065,2597.46426486969,,16.52,1.4008405,99.374886,1.0217946,-97.73103,[-0.665  0.946 -0.661  0.262 -0.018],100,0.9966414,-2053.7717,-107.96580139224415,1.000913,3.2834437,0.033043023,0.008293967,0.96639854,617633,-80.99136,36400,-2053.9355,100.0,11.097924,-93.17534,364,0.17876264,-92.86887
1.0000877,2604.561743736267,,16.53,1.4019959,99.356445,1.0227929,-97.554985,[-0.664  0.947 -0.66   0.262 -0.018],100,0.99791867,-2195.7703,-107.8437072462292,1.0001376,3.03692,0.033061493,0.007253642,0.9782033,619286,-81.0708,36500,-2195.8801,100.0,9.7789755,-93.07382,365,0.17880595,-92.888985
1.0000205,2611.9306449890137,,16.91,1.402235,99.35491,1.013099,-97.74755,[-0.664  0.947 -0.66   0.262 -0.017],100,0.99959815,-2257.6824,-108.32774663190251,1.0001183,3.0241573,0.033820454,0.004098995,0.9836509,620977,-83.07915,36600,-2257.701,100.0,9.454475,-93.16636,366,0.1807695,-93.13131
1.0002797,2617.912079334259,,17.0,1.4024293,99.35481,1.0424122,-97.66262,[-0.664  0.948 -0.659  0.261 -0.017],100,0.99608135,-2053.7212,-108.39463654454786,1.0005124,2.7444046,0.03400236,0.016740687,0.9594321,622677,-85.8285,36700,-2053.929,100.0,10.393483,-93.16878,367,0.18124798,-92.82433
1.0001478,2625.2827656269073,,16.44,1.4032347,99.40163,1.0377669,-97.56824,[-0.666  0.947 -0.66   0.261 -0.016],100,0.99731296,-1971.8807,-108.30697307358915,1.000528,2.6209567,0.032882232,0.012442405,0.96368265,624321,-84.35109,36800,-1972.0249,100.0,7.231652,-93.54999,368,0.17833792,-93.30108
1.0000705,2633.4064245224,,17.0,1.4032133,99.34759,1.0238535,-97.38543,[-0.666  0.948 -0.659  0.262 -0.016],100,0.999072,-2257.663,-108.4102276191429,1.0001094,2.8617668,0.03400073,0.008766268,0.9748564,626021,-85.13288,36900,-2257.7163,100.0,8.396652,-93.18157,369,0.1812396,-93.09819
1.000099,2640.0234558582306,,17.21,1.4024293,99.39111,1.0253991,-98.07478,[-0.665  0.948 -0.659  0.262 -0.016],100,0.9966233,-2195.8582,-108.65118918458873,1.0005795,3.4414978,0.034421854,0.010495888,0.96366185,627742,-80.08563,37000,-2196.0117,100.0,14.164581,-93.20543,370,0.18231931,-92.91734
1.0001189,2647.7614250183105,,17.06,1.4019144,99.37197,1.0202588,-97.340256,[-0.665  0.947 -0.659  0.261 -0.016],100,0.9977094,-2295.6987,-108.31356749076188,1.0002534,2.8276591,0.034121405,0.010306215,0.9678952,629448,-84.19754,37100,-2295.8193,100.0,9.446932,-93.05726,371,0.18154262,-92.851105
1.0001353,2655.2682280540466,,16.75,1.4018219,99.357796,1.0335109,-97.30592,[-0.664  0.947 -0.66   0.262 -0.017],100,0.99769455,-2053.7285,-108.09276654408855,1.0003114,3.1462753,0.03350143,0.0108933505,0.9663665,631123,-84.83336,37200,-2053.861,100.0,10.8383875,-93.101,372,0.17995133,-92.895035
1.0005809,2663.075580596924,,16.51,1.40146,99.415146,1.0531434,-97.823135,[-0.665  0.947 -0.659  0.261 -0.017],100,0.9933298,-2174.3633,-108.58859858561091,1.0010039,2.8366244,0.033026703,0.024983408,0.931852,632774,-83.117805,37300,-2174.7021,100.0,11.98626,-93.74504,373,0.17871834,-93.14789
1.0001494,2670.6841390132904,,16.94,1.4003835,99.38218,1.0235201,-97.56486,[-0.667  0.947 -0.659  0.262 -0.017],100,0.9973544,-2195.79,-108.30439714372447,1.0003364,2.6593091,0.03388174,0.011828045,0.9580915,634468,-85.265816,37400,-2195.9275,100.0,7.203264,-93.12119,374,0.18092313,-92.87758
1.0001333,2678.373106241226,,17.24,1.4008471,99.35916,1.0313176,-97.41691,[-0.668  0.947 -0.659  0.262 -0.019],100,0.998193,-2216.9338,-108.4594693874898,1.0001988,3.0526323,0.034481604,0.011548474,0.97275865,636192,-83.79573,37500,-2217.0244,100.0,10.342362,-93.02368,375,0.18246964,-92.86123
1.0002306,2686.1097621917725,,16.84,1.4017956,99.38125,1.0511777,-97.71741,[-0.669  0.947 -0.659  0.262 -0.018],100,0.9960547,-2079.4402,-108.3775979129773,1.0009843,3.0445032,0.03368386,0.016610043,0.93880713,637876,-83.718376,37600,-2079.6523,100.0,11.508519,-93.27305,376,0.18042047,-92.91627
1.0000542,2693.2210483551025,,16.97,1.402435,99.37399,1.0223702,-97.595894,[-0.67   0.946 -0.66   0.262 -0.017],100,0.99891204,-2104.195,-108.26302733265533,1.0000846,3.0209687,0.03394086,0.0073848986,0.9851557,639573,-83.8906,37700,-2104.2556,100.0,9.10409,-93.08551,377,0.18107222,-92.98749
1.0001777,2700.7725868225098,,16.82,1.4004767,99.36004,1.026594,-97.675934,[-0.669  0.946 -0.659  0.262 -0.016],100,0.9963372,-2104.0017,-108.06494263878649,1.0003344,3.5464041,0.0336429,0.014252992,0.9454392,641255,-79.28541,37800,-2104.1877,100.0,15.663758,-93.01773,378,0.1803118,-92.69697
1.0001932,2709.1976091861725,,17.54,1.3994125,99.34755,1.029509,-97.731,[-0.669  0.947 -0.659  0.262 -0.018],100,0.9965294,-2216.561,-108.42779456462027,1.0004946,3.279781,0.03508288,0.014137364,0.9478832,643009,-82.280205,37900,-2216.7395,100.0,12.463957,-92.73886,379,0.18400109,-92.43607
1.0001909,2716.8070912361145,,16.53,1.3990438,99.37566,1.0317267,-97.250046,[-0.67   0.946 -0.66   0.263 -0.02 ],100,0.9958898,-2027.6659,-108.48983707033204,1.000377,2.5013862,0.033062726,0.017225556,0.94774705,644662,-83.28558,38000,-2027.9153,100.0,8.106511,-93.64679,380,0.1788122,-93.27756
1.0000287,2724.161100625992,,16.66,1.3984092,99.35504,1.0141339,-97.72365,[-0.673  0.945 -0.661  0.264 -0.02 ],100,0.9991286,-2151.796,-108.36660379980508,1.0000905,2.6247787,0.033320468,0.0061649135,0.97099006,646328,-85.8554,38100,-2151.8452,100.0,7.2430444,-93.42239,381,0.17948008,-93.3453
1.0001354,2731.920006752014,,17.06,1.3973733,99.3545,1.0300244,-97.36258,[-0.674  0.945 -0.661  0.264 -0.021],100,0.9968032,-2195.7432,-108.34499537115954,1.000489,3.5548518,0.03412188,0.0128297815,0.936043,648034,-81.78991,38200,-2195.889,100.0,15.243703,-93.0825,382,0.1815446,-92.80525
1.0001255,2739.65545630455,,16.69,1.395959,99.41288,1.0203164,-97.642136,[-0.674  0.946 -0.661  0.264 -0.022],100,0.9976984,-2027.8033,-108.64115623790491,1.0002714,2.4540997,0.03338236,0.011828741,0.9548238,649703,-86.65016,38300,-2027.9137,100.0,7.201711,-93.64512,383,0.17963828,-93.4379
1.0000359,2747.4202988147736,,16.7,1.3961118,99.36799,1.0154651,-97.62827,[-0.675  0.946 -0.662  0.265 -0.023],100,0.99870735,-2128.3306,-108.20012740804435,1.0002182,2.8907318,0.033400502,0.0065823123,0.9679095,651373,-83.94964,38400,-2128.3928,100.0,9.73907,-93.2206,384,0.17967768,-93.11091
1.0000498,2755.1732079982758,,17.13,1.396049,99.3767,1.0167599,-97.36073,[-0.676  0.946 -0.662  0.265 -0.023],100,0.99924093,-2332.007,-108.54784111458586,1.0001141,3.0393116,0.034260597,0.007928229,0.97697383,653086,-82.25873,38500,-2332.0469,100.0,10.178136,-93.18536,385,0.18190189,-93.11492
1.0000999,2762.583181619644,,16.41,1.3964789,99.3658,1.0443863,-98.09518,[-0.675  0.946 -0.662  0.265 -0.023],100,0.9980586,-2079.5012,-107.8897968642227,1.0003198,3.0223305,0.03282168,0.010016211,0.9736972,654727,-82.87925,38600,-2079.5925,100.0,9.58916,-93.21323,386,0.17817841,-93.03409
1.0002948,2769.624470949173,,17.18,1.3964624,99.35316,1.0382321,-97.4466,[-0.675  0.946 -0.663  0.266 -0.022],100,0.99706924,-2413.4705,-108.19041605133003,1.0003966,2.8398373,0.03436324,0.018008538,0.93596005,656445,-82.746086,38700,-2413.6323,100.0,10.579144,-92.83092,387,0.1821651,-92.56341
1.0000397,2777.079461336136,,16.85,1.396483,99.368904,1.014132,-97.43752,[-0.673  0.946 -0.664  0.266 -0.023],100,0.9992045,-2195.8813,-108.17858571709512,1.0001202,3.1012316,0.033700917,0.005959795,0.9762498,658130,-84.17198,38800,-2195.9167,100.0,10.040345,-93.11033,388,0.1804553,-93.038445
1.0003372,2784.864694595337,,16.63,1.3973746,99.3968,1.043028,-97.41138,[-0.673  0.945 -0.664  0.266 -0.022],100,0.99505174,-2054.0435,-108.48499601142787,1.0008888,2.4398172,0.03326396,0.017056296,0.9528418,659793,-85.0029,38900,-2054.3267,100.0,8.081857,-93.56663,389,0.17934304,-93.1241
1.0000541,2792.362783908844,,16.9,1.398439,99.40475,1.0219733,-97.693085,[-0.67   0.946 -0.664  0.266 -0.022],100,0.99859315,-2104.6643,-108.76400687488882,1.0001266,2.9990158,0.03380105,0.006725193,0.97999626,661483,-82.738495,39000,-2104.7366,100.0,10.027081,-93.566574,390,0.1807239,-93.443474
1.0001236,2799.7799582481384,,16.51,1.3988878,99.35855,1.0368661,-97.489586,[-0.669  0.945 -0.664  0.265 -0.02 ],100,0.9986325,-1971.6333,-107.98253389442444,1.000235,3.1436298,0.033021227,0.011767116,0.9657647,663134,-83.41805,39100,-1971.6967,100.0,10.681939,-93.22164,391,0.17868921,-93.1007
1.0000077,2807.553809404373,,17.16,1.3987825,99.386665,1.0106771,-97.567055,[-0.667  0.945 -0.664  0.265 -0.02 ],100,0.9997651,-2471.905,-108.4011330809591,1.0000222,3.1201067,0.03432009,0.0027444826,0.989819,664850,-83.10763,39200,-2471.9148,100.0,9.967192,-93.0511,392,0.18204571,-93.03159
1.00005,2812.8215508461,,17.06,1.3988895,99.37396,1.0199993,-97.562645,[-0.667  0.945 -0.664  0.265 -0.02 ],100,0.9988922,-2349.2986,-108.48293402863284,1.00014,2.7378654,0.034121204,0.0062774466,0.9793714,666556,-84.740944,39300,-2349.3508,100.0,7.874083,-93.187546,393,0.18154109,-93.08611
1.0002115,2820.439735889435,,17.57,1.3974327,99.368095,1.0238119,-97.81316,[-0.667  0.946 -0.663  0.265 -0.02 ],100,0.99640805,-2151.1646,-108.65259900155519,1.0004368,3.2662623,0.035142772,0.015772637,0.9526505,668313,-84.11233,39400,-2151.3438,100.0,12.455103,-92.92101,394,0.18415041,-92.600945
1.0006465,2827.979952096939,,17.58,1.3969157,99.353645,1.0665492,-97.4588,[-0.668  0.945 -0.663  0.265 -0.022],100,0.99242353,-2053.0107,-108.34903185329078,1.0011905,3.3451736,0.035165865,0.02452655,0.9259279,670071,-83.75598,39500,-2053.3965,100.0,18.358095,-92.636475,395,0.1842132,-91.97793
1.0001572,2835.7013602256775,,16.38,1.3979135,99.37311,1.0349107,-97.43976,[-0.666  0.945 -0.664  0.265 -0.022],100,0.9968714,-2196.3503,-108.40950613254162,1.0007888,2.8192222,0.0327627,0.012376434,0.94285655,671709,-82.15189,39600,-2196.4917,100.0,10.12152,-93.68526,396,0.17801912,-93.40768
1.0000986,2842.293655395508,,17.21,1.3974895,99.422066,1.0259947,-97.773125,[-0.665  0.946 -0.663  0.265 -0.021],100,0.9987611,-2366.207,-108.71318815292311,1.0001893,3.0364923,0.034421384,0.01029549,0.9693603,673430,-82.61398,39700,-2366.2607,100.0,10.602961,-93.269104,397,0.18231681,-93.16313
1.0009105,2849.754519701004,,16.77,1.397117,99.345764,1.0609144,-97.46655,[-0.666  0.946 -0.663  0.265 -0.021],100,0.9884637,-2079.086,-108.29200396847975,1.0020628,2.9819086,0.03354743,0.028846255,0.8990649,675107,-82.41,39800,-2079.6462,100.0,19.323784,-93.266785,398,0.18008827,-92.25601
1.0000259,2856.9380366802216,,17.35,1.3965114,99.34996,1.012597,-97.54726,[-0.664  0.948 -0.663  0.266 -0.022],100,0.9993752,-2104.142,-108.5379672429679,1.0000827,3.0531843,0.034700472,0.0057732696,0.9798042,676842,-84.638336,39900,-2104.1748,100.0,9.295398,-93.0047,399,0.18302433,-92.94714
1.0001111,2864.232506752014,,16.8,1.3964843,99.38797,1.0328459,-97.743805,[-0.663  0.948 -0.663  0.267 -0.022],100,0.99829835,-2196.1956,-108.54918800343758,1.0002495,3.0002263,0.033601556,0.011013403,0.9692127,678522,-83.613396,40000,-2196.2742,100.0,10.538901,-93.46774,400,0.18020584,-93.31763
1.0002451,2872.0683052539825,,17.04,1.3958786,99.37381,1.0400921,-97.46615,[-0.664  0.947 -0.663  0.267 -0.022],100,0.9959006,-1911.7756,-108.79942459469522,1.0008453,2.798306,0.034083642,0.017138328,0.9409479,680226,-84.129105,40100,-1912.0443,100.0,10.170881,-93.479515,401,0.18145096,-93.10304
1.0000694,2880.0045483112335,,17.47,1.3960478,99.37649,1.0241125,-98.26372,[-0.669  0.949 -0.663  0.269 -0.023],100,0.9985198,-2237.8516,-109.05885197674843,1.0001851,3.1951425,0.03494123,0.007312499,0.98050106,681973,-80.80819,40200,-2237.9336,100.0,10.119258,-93.3655,402,0.18363386,-93.230385
1.0000302,2886.530925512314,,16.88,1.3959645,99.3781,1.0083723,-97.47642,[-0.668  0.949 -0.664  0.269 -0.023],100,0.9993,-2151.4473,-108.18421791338668,1.0001194,3.4101994,0.033760607,0.0048920233,0.9785052,683661,-81.02998,40300,-2151.4897,100.0,11.600132,-93.06693,403,0.18061654,-93.001335
1.0001776,2894.0587179660797,,16.96,1.3958575,99.40377,1.0430696,-97.480736,[-0.668  0.948 -0.664  0.269 -0.023],100,0.9964719,-2258.1497,-109.0717377086809,1.0009077,3.101642,0.033923637,0.013212632,0.93652326,685357,-81.42105,40400,-2258.3193,100.0,11.461725,-93.78477,404,0.18103775,-93.473885
1.0000354,2901.3123688697815,,16.82,1.3955364,99.346085,1.0142872,-97.6222,[-0.668  0.949 -0.663  0.268 -0.023],100,0.99957734,-2296.1025,-108.4636914738945,1.0000429,2.890685,0.03364032,0.006073634,0.98428595,687039,-83.65505,40500,-2296.127,100.0,8.244832,-93.36505,405,0.18029827,-93.32447
1.000126,2909.1479477882385,,16.37,1.3960259,99.35593,1.030697,-97.57278,[-0.668  0.949 -0.664  0.268 -0.023],100,0.99837875,-2028.1194,-108.67971554607625,1.0002505,2.7016094,0.032741666,0.009745779,0.96217704,688676,-84.13838,40600,-2028.1981,100.0,8.2547455,-93.92959,406,0.17796381,-93.78008
