EmpiricalD2,J_sample_variance,Bound,TimeElapsed,EpRewMean,StdD2w0t,InitialReturnMin,EpisodesSoFar,EpLenMean,MinD2w0t,TimestepsSoFar,MinIW,InitialReturnMean,MeanIW,ReturnStepMaxmin,MaxIW,EpThisIter,Iteration,ReturnStepMax,InitialReturnStd,MaxD2w0t,InitialBound,MeanEntropy,StdIW,MeanD2w0t,ReturnMeanIW,Weights,InitialReturnMax
1.0068295,138.70816,-107.7145,7797.228677034378,-26.2193780924344,0.24380891,-56.52272,24600,468.5,,4892674,0.8183797,6.294251e-07,1.0094804,98.88808,1.2707399,100,246,100.0,11.711872,1.0085588,-107.762245,1.7899551,0.06440043,0.9402253,-7.843592,[-1.194 -0.61  -0.066 -0.523  0.369],23.599552
1.0027323,119.55232,-108.03397,7856.92103934288,-31.52050052574564,0.24479009,-47.19641,24700,468.08,,4939482,0.88437414,6.9618227e-07,0.99745923,98.865326,1.1621368,100,247,100.0,10.981844,1.0038329,-108.05393,1.788991,0.03527701,0.93738705,-8.179848,[-1.196 -0.608 -0.066 -0.523  0.371],27.209446
1.0093236,92.68424,-106.8195,7916.575782299042,-29.443760786999636,0.23302154,-28.86449,24800,471.48,,4986630,0.79120725,8.392334e-07,1.0046555,98.87511,1.2685602,100,248,100.0,9.677301,1.0118983,-106.89445,1.7910111,0.06841846,0.9473733,-6.928295,[-1.194 -0.607 -0.066 -0.522  0.37 ],27.395966
1.0156505,119.85833,-108.52526,7976.741672039032,-31.678959779565183,0.23970392,-39.855503,24900,469.92,,5033622,0.7044538,1.5258789e-07,1.0004295,98.86517,1.361656,100,249,100.0,11.421198,1.0247433,-108.62359,1.7897656,0.09204577,0.9471914,-8.626857,[-1.195 -0.61  -0.065 -0.524  0.372],24.380089
1.0029608,131.78333,-108.43075,8036.873778104782,-25.487692948237846,0.23597915,-39.82466,25000,470.5,,5080672,0.87176186,-7.2479247e-07,0.9975473,98.89166,1.1491907,100,250,100.0,11.50394,1.0037874,-108.448906,1.788776,0.040794052,0.9424075,-8.573619,[-1.197 -0.608 -0.064 -0.523  0.371],32.192368
1.0044616,122.04685,-106.87358,8095.420540809631,-33.33298546598461,0.27617598,-40.222652,25100,458.6,,5126532,0.8073278,-1.1253356e-06,1.001545,98.85463,1.1953312,100,251,100.0,10.925516,1.0060704,-106.90328,1.7899497,0.045758583,0.91916984,-7.0126457,[-1.198 -0.61  -0.063 -0.524  0.37 ],34.37677
1.0085895,140.4758,-109.50044,8156.088986873627,-25.000088321409617,0.19366112,-54.7769,25200,480.66,,5174598,0.7399943,-1.2111664e-06,1.0091339,98.89598,1.3145087,100,252,100.0,11.7328005,1.0104374,-109.53741,1.7897662,0.06849262,0.9653693,-9.621527,[-1.198 -0.61  -0.064 -0.524  0.371],27.941689
1.0055437,99.0556,-106.42428,8215.297364234924,-27.610705862688842,0.23599371,-56.807995,25300,470.56,,5221654,0.8008494,-4.959106e-07,0.9949089,98.882645,1.2056386,100,253,100.0,10.130214,1.0089178,-106.457985,1.7893362,0.048924886,0.9434639,-6.562136,[-1.198 -0.609 -0.064 -0.525  0.371],18.434975
1.0023906,132.71652,-109.5689,8276.024887561798,-19.82563864940458,0.22070463,-48.067772,25400,474.39,,5269093,0.861921,-1.0490418e-06,1.0011648,98.91641,1.161089,100,254,100.0,11.4707365,1.0031291,-109.58517,1.7899497,0.03160069,0.949884,-9.715293,[-1.2   -0.609 -0.065 -0.524  0.37 ],36.091393
1.0137693,138.9718,-108.34741,8333.763751506805,-33.423118563124746,0.27791035,-52.949966,25500,458.49,,5314942,0.69357395,4.7683717e-08,1.0033054,98.8542,1.3313756,100,255,100.0,12.268009,1.0165977,-108.448715,1.7867725,0.08895108,0.9235166,-8.434947,[-1.2   -0.609 -0.064 -0.525  0.371],33.240547
1.0027887,110.40121,-107.7695,8394.331791639328,-24.273799985793936,0.2018245,-51.384056,25600,478.79,,5362821,0.821316,7.6293946e-07,1.0032046,98.898605,1.1458797,100,256,100.0,10.541831,1.0035802,-107.79208,1.7857969,0.03517338,0.9588966,-7.9143662,[-1.201 -0.609 -0.065 -0.523  0.368],21.414501
1.0070075,93.076004,-107.27262,8454.680131196976,-27.14382911840843,0.20738152,-30.400417,25700,477.65,,5410586,0.79437625,-2.2888183e-07,0.9984613,98.88634,1.2617967,100,257,100.0,9.543751,1.007983,-107.31232,1.7841586,0.0630951,0.9586575,-7.3966827,[-1.202 -0.609 -0.064 -0.523  0.367],22.773706
1.0174555,92.36012,-107.58231,8515.593495130539,-25.592767869452885,0.20705539,-28.873363,25800,477.98,,5458384,0.6970979,5.7220458e-08,1.0085734,98.892914,1.3701001,100,258,100.0,9.560469,1.0196253,-107.689926,1.7809583,0.09679655,0.9643726,-7.65648,[-1.201 -0.608 -0.064 -0.524  0.365],25.544188
1.0390897,137.9623,-107.918594,8573.707454919815,-35.12507625740734,0.29087815,-48.12432,25900,455.42,,5503926,0.6100454,-2.861023e-07,1.0209247,98.84575,1.6634982,100,259,100.0,12.531944,1.0524204,-108.147125,1.7780489,0.15253258,0.92890155,-7.903097,[-1.203 -0.607 -0.064 -0.525  0.362],24.718113
1.0032191,85.75066,-108.513336,8635.940248966217,-22.704769657570647,0.1731036,-44.983223,26000,484.59,,5552385,0.8432274,2.5272368e-07,1.0011997,98.906296,1.2246736,100,260,100.0,9.140913,1.0038941,-108.52693,1.7779647,0.04250172,0.9706991,-8.656479,[-1.207 -0.61  -0.064 -0.525  0.359],18.774649
1.0007764,101.12827,-108.39705,8696.539047956467,-26.627378164462353,0.19518617,-45.16297,26100,480.18,,5600403,0.936316,3.8146972e-08,1.0004034,98.8891,1.097587,100,261,100.0,9.9940815,1.0011685,-108.41118,1.7780335,0.02067023,0.96071905,-8.550017,[-1.207 -0.61  -0.063 -0.526  0.359],20.361864
1.0406305,140.02483,-108.25867,8755.469329595566,-29.415331312092647,0.26629847,-52.3113,26200,463.18,,5646721,0.54897094,1.2969971e-06,0.9921128,98.872986,1.5497172,100,262,100.0,12.275204,1.070785,-108.459366,1.7770683,0.1336392,0.9431544,-8.296444,[-1.207 -0.611 -0.063 -0.526  0.359],21.857487
1.0035483,69.56257,-106.92946,8816.909531354904,-28.1081258258742,0.2045485,-33.3686,26300,478.2,,5694541,0.8725846,1.3256073e-06,1.0027616,98.88245,1.1583558,100,263,100.0,8.266117,1.004919,-106.942184,1.7770565,0.038162224,0.95799845,-7.0727673,[-1.215 -0.609 -0.065 -0.523  0.358],19.060108
1.0034314,81.24385,-108.30043,8876.465928077698,-23.840127484853202,0.21425685,-36.16981,26400,475.97,,5742138,0.83256936,1.039505e-06,1.0001073,98.899826,1.1884148,100,264,100.0,8.935383,1.0044395,-108.32656,1.7764517,0.0387422,0.95354635,-8.441288,[-1.214 -0.609 -0.066 -0.523  0.358],29.924076
1.0055206,78.14445,-108.52017,8937.729223251343,-23.624930839828217,0.16950618,-20.681429,26500,485.28,,5790666,0.7352954,-6.1035155e-07,0.9948961,98.90263,1.2358723,100,265,100.0,8.792967,1.0080762,-108.56693,1.7760081,0.056448482,0.97320545,-8.653978,[-1.214 -0.608 -0.067 -0.523  0.358],24.620663
1.0060211,152.09215,-108.65134,8997.720074892044,-28.50811237078698,0.2206258,-52.350925,26600,474.51,,5838117,0.7779366,-1.14440915e-07,1.0098319,98.87984,1.2339491,100,266,100.0,12.32192,1.0083277,-108.69913,1.7762812,0.061893366,0.9518704,-8.784937,[-1.213 -0.609 -0.067 -0.524  0.357],22.890743
1.013163,78.22751,-107.83118,9059.872904062271,-24.743308797894688,0.12431984,-20.129868,26700,492.26,,5887343,0.72717345,-1.5258789e-07,1.0047125,98.899475,1.3129089,100,267,100.0,8.804616,1.0173342,-107.88938,1.7762992,0.077727556,0.9909313,-7.931525,[-1.213 -0.606 -0.066 -0.523  0.357],19.789238
1.0013751,95.17356,-108.13891,9121.627038002014,-15.20337326033981,0.12571663,-55.986618,26800,491.98,,5936541,0.9045931,-3.8146972e-08,1.0020622,98.9382,1.1109066,100,268,100.0,9.621631,1.0016816,-108.1456,1.775395,0.027336156,0.98463666,-8.289217,[-1.213 -0.606 -0.067 -0.524  0.357],16.287678
1.0082974,83.386826,-107.14055,9183.308023929596,-26.235670375970717,0.17081268,-44.07341,26900,485.09,,5985050,0.7847382,-9.918213e-07,1.0017585,98.89183,1.2090695,100,269,100.0,9.085462,1.0100322,-107.17931,1.7753907,0.066760726,0.9741961,-7.2603965,[-1.212 -0.605 -0.067 -0.525  0.356],23.893291
1.0274229,161.01654,-107.7757,9239.153780937195,-33.973861689082085,0.31803167,-51.27226,27000,444.79,,6029529,0.61508435,,0.98882866,98.84723,1.742505,100,270,100.0,13.43186,1.038253,-107.9322,1.7753724,0.12160712,0.9023511,-7.803502,[-1.212 -0.605 -0.067 -0.526  0.356],27.090023
1.0063788,172.9555,-107.37377,9296.948672771454,-36.73305756674234,0.28068694,-55.44716,27100,457.2,,6075249,0.8262028,-9.536743e-08,1.0062675,98.83931,1.2451528,100,271,100.0,13.339351,1.0085386,-107.41646,1.7747694,0.054345343,0.917368,-7.5014157,[-1.212 -0.606 -0.066 -0.524  0.356],24.07766
1.0040683,114.31018,-107.009026,9355.650100708008,-31.840487057124445,0.26053932,-54.979725,27200,463.54,,6121603,0.857762,-8.106232e-07,1.0027517,98.862625,1.1625679,100,272,100.0,10.692075,1.0051076,-107.0294,1.7745028,0.04439438,0.9289747,-7.1479497,[-1.213 -0.608 -0.066 -0.524  0.356],21.73067
1.0106983,94.57941,-108.311874,9416.998461961746,-19.120690579660323,0.15386637,-48.594086,27300,488.0,,6170403,0.78135073,4.7683717e-08,0.9884803,98.92163,1.2784349,100,273,100.0,9.665616,1.0130467,-108.35417,1.7745,0.070345834,0.98098975,-8.425515,[-1.213 -0.608 -0.066 -0.523  0.356],25.005852
1.0291008,109.01465,-108.81046,9476.163749694824,-29.930441659978626,0.24893199,-42.81537,27400,467.84,,6217187,0.5411057,4.959106e-07,0.9971481,98.872055,1.540129,100,274,100.0,11.10568,1.0463734,-108.96112,1.7743292,0.13273397,0.9487275,-8.877513,[-1.213 -0.608 -0.065 -0.525  0.356],33.406624
1.0016263,101.638466,-107.959915,9538.828738927841,-23.663629180384294,0.15824728,-40.973263,27500,487.17,,6265904,0.86770797,-5.7220458e-08,0.9987328,98.90285,1.1199336,100,275,100.0,10.116738,1.0019646,-107.976746,1.7733685,0.031043377,0.9751225,-8.1090765,[-1.222 -0.608 -0.066 -0.524  0.355],27.835884
1.0031084,116.544395,-108.19772,9599.897545814514,-27.03990104297301,0.19176252,-46.761364,27600,480.94,,6313998,0.84266263,-8.392334e-07,1.0064265,98.88756,1.1588454,100,276,100.0,10.901751,1.0046306,-108.22625,1.772749,0.038413566,0.9632517,-8.344403,[-1.221 -0.608 -0.065 -0.524  0.354],17.032354
1.0083023,119.980156,-108.94676,9661.69816827774,-26.08473576673773,0.18451458,-59.628227,27700,482.51,,6362249,0.7738937,-6.67572e-08,1.004316,98.89188,1.3344696,100,277,100.0,10.943155,1.0095733,-108.996445,1.7714888,0.069461316,0.9690552,-9.064147,[-1.223 -0.608 -0.066 -0.524  0.354],17.95408
1.013616,75.07018,-107.541985,9723.063564062119,-30.13199265650743,0.17935377,-23.363735,27800,483.6,,6410609,0.6835395,5.340576e-07,0.9955326,98.87538,1.4018195,100,278,100.0,8.624025,1.0161048,-107.60415,1.7715704,0.08205518,0.9736871,-7.639839,[-1.224 -0.608 -0.066 -0.525  0.353],19.26067
1.0066113,70.39713,-106.964226,9782.86458325386,-24.487105209523747,0.21880531,-19.769173,27900,474.96,,6458105,0.86461604,-3.528595e-07,0.9988836,98.89688,1.1663858,100,279,100.0,8.395294,1.0089889,-106.98768,1.7714899,0.042755857,0.9529014,-7.0976834,[-1.224 -0.607 -0.065 -0.527  0.353],18.796864
1.0047187,84.69743,-106.59907,9842.897518873215,-27.289391725869194,0.19730164,-39.782772,28000,479.81,,6506086,0.83727026,9.536743e-08,1.0031154,98.886246,1.2640188,100,280,100.0,9.1615715,1.0060104,-106.62777,1.7708,0.049722333,0.96180063,-6.7378173,[-1.224 -0.607 -0.064 -0.527  0.353],24.847
1.0168424,114.427605,-107.48942,9903.231165647507,-24.37356655685629,0.21934946,-28.994461,28100,475.12,,6553598,0.6685584,-9.918213e-07,1.0054501,98.8974,1.4111627,100,281,100.0,10.526849,1.021408,-107.56577,1.7713953,0.09171415,0.95827514,-7.573532,[-1.224 -0.606 -0.064 -0.528  0.352],30.552135
1.0047905,121.31499,-107.907326,9964.288103818893,-25.307228495692588,0.20130147,-31.003593,28200,478.95,,6601493,0.82936746,-4.7683716e-07,0.99870485,98.89432,1.2567409,100,282,100.0,10.894694,1.0058457,-107.938805,1.7718451,0.05001907,0.9601825,-8.042827,[-1.224 -0.604 -0.063 -0.529  0.352],32.12696
1.0228431,132.4531,-108.3392,10022.428421258926,-28.678369272901715,0.26774666,-44.960014,28300,462.13,,6647706,0.55940914,-4.196167e-07,1.004404,98.875885,1.5175723,100,283,100.0,11.898724,1.0309311,-108.46085,1.7704347,0.115111716,0.93496984,-8.395657,[-1.223 -0.603 -0.063 -0.53   0.353],24.632715
1.005664,83.31963,-108.22304,10083.607112169266,-27.82489653975368,0.20221567,-19.217594,28400,478.77,,6695583,0.82362914,-5.722046e-07,0.9995814,98.88376,1.1970302,100,284,100.0,9.099785,1.0066018,-108.24885,1.7701463,0.055759538,0.9602579,-8.354503,[-1.225 -0.605 -0.061 -0.53   0.351],23.082977
1.013669,126.79556,-108.74507,10142.292930364609,-31.662267455677753,0.25718287,-43.371662,28500,464.93,,6742076,0.77584267,-4.959106e-07,1.0082802,98.8638,1.3548775,100,285,100.0,11.473835,1.0194695,-108.80797,1.7701477,0.084351085,0.9362736,-8.843601,[-1.225 -0.605 -0.061 -0.531  0.351],20.65671
1.0018771,108.81973,-107.21156,10201.165833234787,-26.716209164877554,0.24155486,-34.600735,28600,468.95,,6788971,0.87293917,-7.6293944e-08,0.9993902,98.88606,1.143166,100,286,100.0,10.406157,1.0025135,-107.21799,1.7698925,0.031091187,0.9387416,-7.362139,[-1.225 -0.605 -0.06  -0.53   0.351],30.205051
1.0018964,117.11471,-106.304214,10260.774383306503,-23.574454987574324,0.22705424,-53.69082,28700,472.79,,6836250,0.89223504,9.536743e-08,1.0019447,98.90027,1.1465871,100,287,100.0,10.656984,1.0024854,-106.31367,1.7705263,0.02947336,0.9464464,-6.4527607,[-1.225 -0.606 -0.061 -0.53   0.351],23.535341
1.0209004,128.76355,-109.48605,10320.425249814987,-25.602757869455363,0.22301537,-53.81117,28800,474.35,,6883685,0.59040254,2.9563904e-07,1.0028845,98.892044,1.5649719,100,288,100.0,11.861062,1.0335625,-109.58913,1.7711242,0.11083693,0.9585867,-9.569456,[-1.225 -0.606 -0.06  -0.53   0.352],19.919617
1.0023389,78.90907,-109.295685,10382.346418380737,-24.144209740574635,0.18604758,-33.478874,28900,482.09,,6931894,0.84854716,3.1471254e-07,0.9996836,98.89984,1.163737,100,289,100.0,8.855408,1.0031143,-109.31144,1.7704386,0.03209634,0.9652402,-9.44419,[-1.229 -0.605 -0.059 -0.53   0.352],19.550802
1.0062667,122.88215,-107.781204,10441.371662139893,-25.229714883784435,0.24298923,-32.668224,29000,468.7,,6978764,0.8324821,3.0517577e-07,1.005106,98.89235,1.2740549,100,290,100.0,11.002257,1.0084008,-107.81982,1.7695527,0.05973514,0.9402564,-7.9120364,[-1.229 -0.604 -0.058 -0.53   0.351],26.646658
1.0186068,118.97515,-109.4992,10500.777972698212,-25.87315308166069,0.2363566,-41.002113,29100,470.87,,7025851,0.69308,-7.6293944e-08,0.9956527,98.89011,1.3709164,100,291,100.0,11.146919,1.0253091,-109.56651,1.768283,0.08985107,0.9499567,-9.591624,[-1.228 -0.603 -0.059 -0.529  0.351],26.333206
1.0059661,133.9548,-106.47935,10560.214341640472,-27.65433443916296,0.24974515,-46.490772,29200,466.8,,7072531,0.8059243,-1.2397766e-07,1.0005729,98.881516,1.1938027,100,292,100.0,11.635256,1.007739,-106.53213,1.7666062,0.055731565,0.93644094,-6.6084976,[-1.228 -0.603 -0.057 -0.529  0.349],29.607347
1.0262588,147.31154,-109.50694,10620.88574051857,-21.546389852556576,0.20991896,-55.599648,29300,477.55,,7120286,0.67315996,4.959106e-07,1.0044832,98.90976,1.6326541,100,293,100.0,12.821319,1.0377874,-109.62827,1.7655514,0.112574704,0.9673879,-9.563189,[-1.229 -0.601 -0.058 -0.529  0.348],31.404274
1.032272,84.67831,-107.83226,10683.022531747818,-25.11358442532754,0.12895499,-30.791204,29400,491.86,,7169472,0.5873862,1.0681152e-06,1.002609,98.89789,1.5354009,100,294,100.0,9.17416,1.0430948,-108.00798,1.765011,0.13267705,0.9993533,-7.864352,[-1.23  -0.601 -0.056 -0.528  0.347],17.79228
1.0232424,110.27623,-107.89122,10740.076765537262,-31.997895454708257,0.29996264,-52.506096,29500,451.39,,7214611,0.65079534,1.9073487e-07,0.9995911,98.85823,1.5057037,100,295,100.0,11.175043,1.0370866,-108.03273,1.7629719,0.11304064,0.91377443,-7.9457746,[-1.226 -0.601 -0.056 -0.53   0.346],21.78065
1.0260197,156.84535,-108.75916,10800.231930971146,-30.29699792491428,0.2528855,-50.212543,29600,466.67,,7261278,0.73160166,2.0980835e-07,1.0051895,98.87016,1.6406506,100,296,100.0,13.096096,1.0306888,-108.91475,1.7597611,0.1178053,0.94580406,-8.793243,[-1.228 -0.599 -0.055 -0.528  0.344],45.055927
1.0504473,103.2769,-107.9612,10858.434286117554,-31.41600783735735,0.2851685,-46.020493,29700,457.81,,7307059,0.51754916,-1.335144e-07,0.99811023,98.86276,1.6609749,100,297,100.0,11.313495,1.0795529,-108.26857,1.7587037,0.15579972,0.93757576,-7.975109,[-1.229 -0.601 -0.055 -0.527  0.341],19.761875
1.006523,82.83769,-108.47934,10920.100637674332,-29.953373742690168,0.18853201,-29.772987,29800,481.67,,7355226,0.7955882,3.6239624e-07,1.0053298,98.875626,1.2683637,100,298,100.0,8.998851,1.0084516,-108.52361,1.7578111,0.057281174,0.9663925,-8.607614,[-1.24  -0.6   -0.056 -0.526  0.34 ],30.556496
1.0049515,123.15753,-109.09286,10980.360577106476,-26.353481138889535,0.20938426,-43.65613,29900,477.14,,7402940,0.8232659,1.3542175e-06,1.0000726,98.88954,1.1651604,100,299,100.0,11.129857,1.0071248,-109.127464,1.7577387,0.050568227,0.95657086,-9.229202,[-1.24  -0.601 -0.055 -0.527  0.339],27.021442
1.0187182,108.29138,-108.4768,11042.145462274551,-21.765941551188263,0.15459825,-38.38754,30000,487.99,,7451739,0.66172636,3.8146973e-07,0.9983211,98.9108,1.3555905,100,300,100.0,10.245872,1.0226505,-108.562325,1.7575212,0.09319605,0.98478734,-8.556939,[-1.239 -0.602 -0.055 -0.527  0.339],23.917835
1.0049983,108.85524,-108.13456,11101.193020820618,-30.88465916247243,0.2461154,-42.364998,30100,467.79,,7498518,0.80866057,-3.7193297e-07,1.0014046,98.86795,1.2239379,100,301,100.0,10.552907,1.0074415,-108.16898,1.7571146,0.04848874,0.93790835,-8.268915,[-1.239 -0.602 -0.054 -0.529  0.339],17.657118
1.022054,97.7626,-107.49366,11162.618790149689,-24.322177341597616,0.18042593,-29.220222,30200,483.54,,7546872,0.64759725,-1.0204316e-06,1.0043209,98.8994,1.6311734,100,302,100.0,9.990198,1.029162,-107.59153,1.7578139,0.10907759,0.97714674,-7.569895,[-1.239 -0.602 -0.054 -0.528  0.338],18.964577
1.0010314,123.34581,-107.55745,11222.742239952087,-29.099395995004546,0.22302502,-34.92788,30300,473.78,,7594250,0.91806746,8.9645386e-07,0.9987863,98.87717,1.086236,100,303,100.0,11.105311,1.0013957,-107.56242,1.7578819,0.021504678,0.9480279,-7.7100425,[-1.24  -0.602 -0.052 -0.529  0.339],24.271515
1.0065086,120.79014,-108.63197,11281.865218877792,-28.766646928858574,0.24341449,-44.79963,30400,468.6,,7641110,0.80660546,-6.4849854e-07,1.0032983,98.87723,1.3171829,100,304,100.0,11.1934595,1.0099291,-108.68863,1.7584308,0.061842773,0.94029766,-8.761973,[-1.24  -0.602 -0.052 -0.528  0.339],20.97633
1.0016911,76.48696,-107.60785,11343.189661502838,-20.30708243098325,0.19004907,-36.764313,30500,481.27,,7689237,0.88449377,-7.8201293e-07,1.0030905,98.9156,1.0936165,100,305,100.0,8.587848,1.0021299,-107.61637,1.7584305,0.027894035,0.9633606,-7.756727,[-1.241 -0.601 -0.052 -0.527  0.339],24.663307
1.0042547,66.99716,-109.370834,11405.210886478424,-21.939594840495396,0.12750812,-26.58916,30600,491.77,,7738414,0.85638446,-9.536743e-07,0.9984331,98.91077,1.1398324,100,306,100.0,8.159979,1.0052814,-109.40092,1.7574697,0.040750645,0.9855894,-9.5098915,[-1.241 -0.601 -0.052 -0.527  0.339],17.229107
1.00533,90.76715,-107.346466,11466.283421039581,-27.499367553100516,0.19516754,-29.275974,30700,480.28,,7786442,0.83519816,1.1348725e-06,0.99711627,98.88548,1.2186648,100,307,100.0,9.50372,1.0060872,-107.39314,1.7590632,0.047713947,0.963135,-7.4775825,[-1.24  -0.6   -0.052 -0.528  0.338],21.151194
1.0078486,73.761154,-107.31075,11527.946417331696,-20.0296890503195,0.14685005,-27.424385,30800,489.06,,7835348,0.7889594,-5.2452087e-08,1.0060484,98.91809,1.2238293,100,308,100.0,8.573157,1.0098362,-107.3497,1.7596971,0.05875994,0.98172593,-7.436964,[-1.24  -0.6   -0.052 -0.529  0.34 ],21.387943
1.0112355,93.03207,-107.98339,11587.167003154755,-31.542592333188576,0.24614808,-39.566765,30900,467.99,,7882147,0.6974422,-1.0442734e-06,0.9925338,98.865204,1.3452275,100,309,100.0,9.934194,1.01546,-108.03479,1.7591304,0.07040723,0.9410689,-8.099416,[-1.24  -0.6   -0.051 -0.53   0.341],19.288574
1.0076156,83.333984,-108.704636,11649.662303686142,-16.387005817621475,0.119595185,-20.04022,31000,492.8,,7931427,0.8006691,-7.8201293e-07,1.0018773,98.93349,1.382773,100,310,100.0,9.066299,1.0093801,-108.7357,1.7590675,0.06882549,0.98924595,-8.829334,[-1.24  -0.599 -0.049 -0.53   0.34 ],23.62848
1.0203456,75.40002,-106.548225,11710.587102174759,-23.680274979230656,0.17889582,-31.467602,31100,483.81,,7979808,0.6715144,4.2915343e-07,1.0040902,98.902115,1.3726997,100,311,100.0,8.512842,1.0236437,-106.63961,1.7596921,0.094699755,0.97738,-6.6160307,[-1.24  -0.599 -0.049 -0.531  0.34 ],21.042675
1.0022687,91.6836,-106.7956,11771.311591148376,-25.922076885448675,0.19684051,-37.96238,31200,479.86,,8027794,0.87086517,1.1634827e-06,1.0056939,98.89195,1.157962,100,312,100.0,9.48814,1.0029311,-106.8067,1.7596961,0.03303795,0.9608128,-6.9418616,[-1.239 -0.597 -0.049 -0.532  0.341],39.094418
1.0012088,76.638084,-108.45155,11830.435818195343,-27.924999947363744,0.23354797,-29.99087,31300,471.09,,8074903,0.8824036,-7.8201293e-07,0.9980149,98.88144,1.0920262,100,313,100.0,8.78412,1.0015725,-108.46654,1.7587835,0.024468733,0.942758,-8.602729,[-1.239 -0.597 -0.05  -0.533  0.341],20.335644
1.0093902,124.22505,-107.52355,11890.396193265915,-27.89763338109909,0.22248748,-51.165375,31400,474.14,,8122317,0.8193333,1.2397766e-07,1.00242,98.882324,1.2969493,100,314,100.0,11.21474,1.0137349,-107.59248,1.7587836,0.06411474,0.95257795,-7.650621,[-1.239 -0.596 -0.049 -0.532  0.34 ],26.335474
1.0093368,90.09982,-107.98855,11950.44257569313,-21.961813660644697,0.21505934,-46.687363,31500,475.93,,8169910,0.7507889,1.14440915e-07,0.9989347,98.907715,1.3550682,100,315,100.0,9.573178,1.0139388,-108.05109,1.7587036,0.069252335,0.95619655,-8.117093,[-1.242 -0.593 -0.05  -0.531  0.34 ],21.908657
1.0017419,90.125244,-108.163864,12011.582303762436,-22.394394358341465,0.19155349,-43.91047,31600,480.96,,8218006,0.89852357,1.335144e-07,1.0045236,98.906876,1.1051228,100,316,100.0,9.398138,1.002214,-108.17169,1.7587875,0.027124885,0.9627364,-8.312884,[-1.239 -0.596 -0.05  -0.532  0.34 ],26.040699
1.0169721,64.0484,-107.30699,12073.19821882248,-24.682269169791084,0.15082373,-27.817802,31700,488.56,,8266862,0.6579744,-4.196167e-07,0.9998221,98.89896,1.4808586,100,317,100.0,8.001437,1.0240576,-107.36892,1.7588615,0.098018445,0.9850092,-7.4005227,[-1.239 -0.596 -0.049 -0.533  0.34 ],22.502026
1.0060732,78.97731,-109.44073,12134.817933559418,-19.56469136601097,0.16329813,-29.419117,31800,486.37,,8315499,0.8149979,-1.7547608e-06,1.0077647,98.919556,1.2335799,100,318,100.0,8.8781805,1.008913,-109.477356,1.7584261,0.052066505,0.97540224,-9.576661,[-1.239 -0.595 -0.051 -0.534  0.34 ],26.347946
1.0101076,95.27967,-107.033455,12195.29091835022,-24.19630606906817,0.21161327,-23.438675,31900,476.75,,8363174,0.76999104,-1.9073487e-07,1.0084072,98.8985,1.3212883,100,319,100.0,9.803599,1.0135287,-107.081894,1.7578169,0.06966235,0.9581426,-7.1499662,[-1.237 -0.596 -0.05  -0.535  0.339],24.999763
1.0019221,94.38543,-108.03812,12256.260714054108,-23.199802705791736,0.19926347,-29.24749,32000,479.33,,8411107,0.8845557,4.7683716e-07,0.999207,98.9032,1.1155618,100,320,100.0,9.616153,1.0023445,-108.04528,1.7571989,0.033850152,0.9595587,-8.187013,[-1.238 -0.596 -0.049 -0.535  0.339],26.990719
1.0124202,85.079094,-107.649635,12315.439921617508,-26.76602624665316,0.2276515,-40.127106,32100,472.95,,8458402,0.7425213,9.536743e-08,0.9983703,98.88681,1.3612587,100,321,100.0,9.584242,1.0158758,-107.710526,1.7558638,0.07695609,0.95177203,-7.7517495,[-1.239 -0.596 -0.048 -0.536  0.338],15.9162445
1.002865,77.3252,-107.365974,12376.839515447617,-23.705499151462096,0.18323843,-29.127583,32200,482.66,,8506668,0.89104795,2.3841858e-07,1.002855,98.901764,1.1388015,100,322,100.0,8.894236,1.0035975,-107.39042,1.7562226,0.039044157,0.96673125,-7.5091453,[-1.238 -0.599 -0.048 -0.536  0.337],23.215973
1.0022519,70.66803,-108.16053,12439.834987401962,-19.30486344113496,0.10963455,-40.200893,32300,493.93,,8556061,0.86034465,2.7656554e-07,0.9975745,98.92183,1.1337538,100,323,100.0,8.323472,1.002983,-108.170586,1.7562238,0.035595994,0.9889579,-8.307428,[-1.238 -0.598 -0.048 -0.534  0.337],17.35044
1.010709,78.38699,-108.55549,12499.881934165955,-23.44515880261343,0.21006173,-32.192406,32400,477.12,,8603773,0.7320882,-9.155273e-07,0.9923886,98.90172,1.2605894,100,324,100.0,9.02742,1.0169507,-108.6335,1.7567621,0.069603585,0.9591105,-8.681134,[-1.238 -0.598 -0.048 -0.535  0.337],22.794592
1.009415,89.82046,-106.06692,12560.67091012001,-30.10503386510964,0.21295962,-26.3708,32500,476.43,,8651416,0.79038846,8.106232e-07,1.0039016,98.87363,1.3733158,100,325,100.0,9.326543,1.0112779,-106.115486,1.7549694,0.068159826,0.9573686,-6.17974,[-1.235 -0.601 -0.048 -0.537  0.338],27.38412
1.0450094,123.03919,-108.04614,12619.277955055237,-28.935092447222964,0.2862384,-53.677494,32600,457.23,,8697139,0.5459236,-2.7656554e-07,0.9904303,98.87343,1.5766957,100,326,100.0,12.247619,1.0667932,-108.25851,1.7538846,0.14897956,0.93465596,-8.045391,[-1.235 -0.599 -0.048 -0.537  0.336],23.120415
