TimestepsSoFar,MeanEntropy,InitialReturnMin,StdD2w0t,EpisodesSoFar,Bound,MaxIW,MeanIW,ReturnStepMaxmin,ReturnStepMax,Weights,EmpiricalD2,InitialReturnStd,InitialReturnMax,EpLenMean,Iteration,InitialReturnMean,MaxD2w0t,InitialBound,StdIW,J_sample_variance,TimeElapsed,EpThisIter,EpRewMean,ReturnMeanIW,MinD2w0t,MeanD2w0t,MinIW
965435,1.616211,-20.207596,0.28428552,24600,-134.32315,1.5778654,1.0439907,94.06824,100.0,[-0.814 -0.483 -0.369 -0.781  0.193],1.0198903,13.019364,38.544804,43.1,246,-1.0299683e-06,1.0603026,-137.27675,0.14236872,656.7506,2662.22420835495,100,-106.27969712483355,177.24744,,0.08730324,0.74396884
969952,1.6217742,-19.732658,0.29217622,24700,-146.8599,2.299836,1.0562763,94.27211,100.0,[-0.803 -0.481 -0.369 -0.776  0.197],1.0389981,14.443706,44.50714,45.17,247,2.3269654e-06,1.1150608,-150.49168,0.2213273,1145.8633,2673.95698928833,100,-106.77978145641431,168.98874,,0.09205843,0.6375091
973876,1.6191356,-18.879318,0.26940995,24800,-119.15845,1.1659269,1.0056075,93.58869,100.0,[-0.81  -0.472 -0.361 -0.767  0.203],1.0034046,14.872936,41.557636,39.24,248,4.653931e-06,1.0191907,-119.72421,0.04830656,262.56815,2685.011677980423,100,-106.16990371526876,193.44852,,0.0786185,0.85437834
978259,1.6116459,-19.69207,0.2837758,24900,-153.15172,1.253605,1.0087854,94.161575,100.0,[-0.819 -0.469 -0.362 -0.764  0.2  ],1.0052558,14.095285,45.549404,43.83,249,2.670288e-06,1.0174589,-153.983,0.07346448,304.382,2696.98392701149,100,-106.03414941012778,168.72896,,0.087958954,0.78292596
982624,1.6171677,-20.351318,0.2869732,25000,-130.97453,2.4224405,1.0520906,94.09077,100.0,[-0.82  -0.469 -0.361 -0.764  0.193],1.0430727,14.316494,34.94868,43.65,250,4.5776366e-07,1.111136,-133.84741,0.2555362,1174.8544,2707.896712779999,100,-107.14410065939923,175.38414,,0.088743284,0.5124593
986799,1.6194605,-20.344261,0.27853963,25100,-131.08813,1.4631376,1.0206125,93.88634,100.0,[-0.797 -0.468 -0.358 -0.772  0.198],1.0124979,14.155705,44.543404,41.75,251,-2.0217894e-06,1.0300272,-132.35591,0.12325871,505.33768,2719.7732117176056,100,-106.74769028007522,181.73508,,0.08407106,0.69796556
991159,1.6240045,-20.688972,0.28319776,25200,-134.93523,1.3182001,1.01183,94.09892,100.0,[-0.796 -0.467 -0.358 -0.778  0.201],1.0059705,14.442461,36.237797,43.6,252,5.1498414e-06,1.0176756,-135.71153,0.07559645,329.72678,2731.100426673889,100,-106.84346073761553,170.89449,,0.08753092,0.81429726
995408,1.614653,-21.049095,0.28253996,25300,-133.70517,1.5135251,1.031421,93.98343,100.0,[-0.795 -0.47  -0.358 -0.782  0.205],1.0257936,14.532794,41.52866,42.49,253,-9.460449e-06,1.055923,-136.16675,0.16074944,726.6024,2742.82817029953,100,-106.5769715932928,179.43698,,0.0860969,0.49297392
999443,1.6141589,-20.689804,0.27262235,25400,-129.40402,1.1549859,1.0033302,93.712006,100.0,[-0.792 -0.463 -0.358 -0.783  0.196],1.0013189,14.097128,51.611755,40.35,254,-4.3869018e-06,1.0034118,-129.62048,0.034762423,230.11743,2755.03826212883,100,-106.68522187166242,187.22958,,0.08077111,0.8996561
1003362,1.6141633,-17.627823,0.26921126,25500,-115.8374,1.2529216,1.005903,93.54523,100.0,[-0.794 -0.461 -0.358 -0.781  0.195],1.0025386,14.078281,54.13835,39.19,255,-1.4877319e-06,1.0108554,-116.250565,0.0531025,300.26486,2765.2496688365936,100,-106.88836655482392,195.11588,,0.07850856,0.78882337
1007294,1.6028575,-19.935608,0.27334777,25600,-105.2935,1.6121265,1.053619,93.53155,100.0,[-0.794 -0.464 -0.36  -0.779  0.195],1.0252764,12.292773,29.343037,39.32,256,2.708435e-06,1.0908161,-109.86609,0.14219621,650.355,2773.7301573753357,100,-107.51167742956692,202.73082,,0.079846844,0.7642703
1011069,1.602937,-17.27462,0.26572812,25700,-102.714874,1.2711799,1.0164847,93.40115,100.0,[-0.782 -0.478 -0.364 -0.787  0.184],1.0095154,13.3310585,31.742104,37.75,257,6.752014e-06,1.0353656,-104.18407,0.0896723,447.24377,2783.877076625824,100,-105.67836632365676,204.30847,,0.075935125,0.73101234
1015393,1.5995904,-21.635742,0.28384116,25800,-147.12929,1.4846429,1.0334401,94.11603,100.0,[-0.784 -0.487 -0.367 -0.793  0.184],1.012965,16.024725,42.3265,43.24,258,2.4795531e-06,1.042061,-149.38487,0.12528816,724.6582,2794.605190038681,100,-105.59200851882693,173.62468,,0.08732578,0.7329612
1019770,1.6087725,-22.733055,0.2845092,25900,-138.81274,1.5979244,1.0208201,94.102936,100.0,[-0.795 -0.482 -0.364 -0.795  0.181],1.0112102,14.222792,33.645966,43.77,259,-2.670288e-06,1.0260847,-140.11206,0.11426895,472.98007,2806.734320640564,100,-107.17234687044193,171.69275,,0.088126,0.776668
1023968,1.6152403,-19.319733,0.28064486,26000,-126.73682,1.6687074,1.0305678,93.920105,100.0,[-0.795 -0.478 -0.365 -0.792  0.19 ],1.0294272,14.188041,37.3697,41.98,260,-2.2888183e-07,1.0492384,-128.73392,0.18725608,1053.7675,2817.377161502838,100,-106.62711112044595,181.67712,,0.0849567,0.66748023
1027617,1.6142563,-16.608665,0.26418814,26100,-94.88463,1.7158196,1.0462358,93.177895,100.0,[-0.802 -0.48  -0.362 -0.789  0.196],1.0399262,13.215514,33.002426,36.49,261,-4.8828124e-06,1.0723965,-98.86752,0.18634132,883.4354,2827.851247549057,100,-106.22432989590072,218.59752,,0.07411908,0.57644147
1031875,1.6100533,-21.922997,0.2803751,26200,-135.40765,1.2885582,1.0181313,94.02147,100.0,[-0.796 -0.477 -0.365 -0.795  0.195],1.0102655,15.546852,48.66184,42.58,262,1.0299683e-06,1.0191303,-136.31354,0.10170442,367.22134,2838.9300215244293,100,-105.99305079337573,175.12576,,0.085539855,0.74861014
1036087,1.602614,-19.563065,0.2787814,26300,-130.77307,1.217621,1.0089722,93.898605,100.0,[-0.792 -0.475 -0.367 -0.796  0.191],1.0059617,13.896748,38.336174,42.12,263,4.119873e-06,1.0143068,-131.518,0.08432195,325.54898,2849.1421313285828,100,-107.43686011061769,179.63336,,0.0845543,0.6869989
1040251,1.5996156,-18.382355,0.27733177,26400,-131.95871,1.3419775,1.0136931,93.82497,100.0,[-0.787 -0.477 -0.366 -0.797  0.184],1.0092981,13.175467,47.648773,41.64,264,1.5640259e-06,1.0288783,-133.11931,0.08934099,331.24338,2859.6887884140015,100,-107.74430297189892,182.9141,,0.08358803,0.7579812
1044386,1.6006659,-19.593544,0.27666852,26500,-123.45027,1.2462424,1.0126346,93.790596,100.0,[-0.799 -0.477 -0.366 -0.795  0.181],1.0060769,13.884963,32.293777,41.35,265,-8.392334e-07,1.0189679,-124.5076,0.07385502,271.93433,2869.793131351471,100,-107.7045362328567,184.59126,,0.08307322,0.7959733
1048475,1.6038384,-19.80951,0.2778929,26600,-126.15393,1.91062,1.0520799,93.844215,100.0,[-0.807 -0.476 -0.372 -0.793  0.182],1.0284204,15.201738,46.21849,40.89,266,-4.348755e-06,1.1009375,-130.3127,0.19895612,983.40094,2880.4977576732635,100,-105.41022541672122,188.73761,,0.082918964,0.72039974
1052781,1.6063507,-19.080872,0.28143173,26700,-137.49861,1.2806811,1.0096585,94.000755,100.0,[-0.829 -0.467 -0.369 -0.788  0.185],1.006641,12.823673,37.717686,43.06,267,2.7465821e-06,1.0156255,-138.27466,0.08874202,395.35812,2892.6952929496765,100,-107.63894182046684,174.9753,,0.08639014,0.76598775
1056835,1.6064208,-19.576706,0.27296883,26800,-116.18149,1.0249616,1.0005807,93.75719,100.0,[-0.837 -0.466 -0.367 -0.786  0.187],1.0001239,13.000401,36.215027,40.54,268,-4.5013426e-06,1.0003375,-116.197205,0.009939632,170.58244,2904.7232468128204,100,-106.27361830289398,185.37503,,0.0810857,0.9655494
1061323,1.613672,-21.740227,0.28763655,26900,-147.15498,1.5380018,1.0169945,94.2682,100.0,[-0.837 -0.465 -0.366 -0.787  0.187],1.009174,14.228313,36.938606,44.88,269,3.8146973e-07,1.0245974,-148.63608,0.0993693,479.0977,2913.7179403305054,100,-106.18162209101283,165.04851,,0.09032574,0.82780534
1065322,1.6191394,-19.78923,0.2740723,27000,-108.524994,1.559694,1.028147,93.62152,100.0,[-0.843 -0.464 -0.37  -0.783  0.195],1.0146338,13.181731,36.008858,39.99,270,4.119873e-06,1.0436344,-111.1037,0.1174719,702.2447,2924.788220643997,100,-107.54274574332413,194.97076,,0.08080503,0.74216676
1069497,1.6200936,-18.833984,0.28962395,27100,-126.25372,2.43381,1.1183463,93.8774,100.0,[-0.835 -0.468 -0.366 -0.791  0.2  ],1.1140382,14.710801,49.623055,41.75,271,-2.8991699e-06,1.214576,-132.7559,0.42458022,3168.8645,2935.1894810199738,100,-106.93435172452935,194.46335,,0.08735238,0.36298168
1073943,1.6204193,-21.911217,0.28508535,27200,-147.15268,1.1651026,1.0055836,94.23772,100.0,[-0.827 -0.463 -0.374 -0.799  0.201],1.002646,16.30636,62.392586,44.46,272,-2.670288e-06,1.0091597,-147.48997,0.051957965,299.91153,2947.265972852707,100,-105.86554716441529,164.13718,,0.08906154,0.84132296
1078140,1.6197453,-19.500496,0.28650764,27300,-124.91872,2.8905144,1.0919046,93.95608,100.0,[-0.824 -0.459 -0.372 -0.798  0.201],1.0915588,14.348506,41.318207,41.97,273,8.010864e-07,1.1918293,-130.21594,0.37829846,2894.6948,2958.6404163837433,100,-105.84694706544933,188.352,,0.08668966,0.44355485
1082072,1.618536,-19.899506,0.27032506,27400,-116.09624,1.3709762,1.014396,93.58848,100.0,[-0.845 -0.465 -0.373 -0.789  0.201],1.0066353,15.754232,55.52319,39.32,274,6.2942504e-06,1.0250254,-117.01509,0.08845995,439.19522,2970.26669216156,100,-106.3906270180602,194.01912,,0.07897647,0.77731514
1086242,1.6246984,-19.946388,0.27795133,27500,-135.10924,1.4202429,1.0136834,93.932304,100.0,[-0.854 -0.457 -0.374 -0.786  0.2  ],1.0071347,14.871843,42.36664,41.7,275,-3.0517579e-06,1.0204036,-136.27542,0.08059581,404.81693,2980.586157798767,100,-105.66163885867438,179.364,,0.08384313,0.78874236
1090708,1.6295878,-22.456482,0.2865643,27600,-143.77763,1.3786931,1.0172126,94.20597,100.0,[-0.855 -0.456 -0.372 -0.789  0.206],1.0069512,14.3370495,39.702404,44.66,276,1.2969971e-06,1.0206819,-145.19861,0.084939785,360.55832,2992.1192910671234,100,-107.05075807709044,166.79796,,0.08974359,0.807441
1094993,1.6416795,-19.205292,0.28694478,27700,-140.61235,2.1597536,1.0604377,94.0508,100.0,[-0.867 -0.453 -0.376 -0.787  0.211],1.0445489,15.9023485,60.03612,42.85,277,-3.8146973e-07,1.1245174,-144.97696,0.2587219,1879.7026,3003.9687356948853,100,-106.0367803692529,180.83241,,0.08783031,0.6142681
1099181,1.6494136,-19.48687,0.27886865,27800,-140.66536,1.4456547,1.018717,93.93935,100.0,[-0.857 -0.447 -0.372 -0.793  0.223],1.0089613,16.283058,56.584373,41.88,278,3.4332277e-07,1.0297536,-142.07272,0.10906863,587.8125,3014.4607396125793,100,-105.97017359299349,179.59334,,0.08431445,0.7179008
1103550,1.6357375,-19.685402,0.28709435,27900,-133.96867,1.7976698,1.0415527,94.10476,100.0,[-0.854 -0.449 -0.375 -0.791  0.23 ],1.0303578,12.609746,30.692951,43.69,279,2.2888185e-06,1.0721457,-137.1635,0.18260175,860.7257,3025.888827562332,100,-106.93659071875709,176.0761,,0.08882452,0.48350182
1107694,1.6299748,-17.502693,0.2784176,28000,-132.3197,1.496088,1.0293267,93.831406,100.0,[-0.847 -0.44  -0.372 -0.789  0.217],1.020553,12.90594,48.843407,41.44,280,2.861023e-06,1.0409292,-134.56964,0.132384,432.58786,3036.2226901054382,100,-107.09354513947484,185.6441,,0.08369044,0.68766665
1112219,1.6395556,-22.270325,0.28904182,28100,-145.27174,1.5330613,1.0210445,94.28695,100.0,[-0.843 -0.437 -0.376 -0.789  0.211],1.0122645,13.340617,30.574318,45.25,281,-9.57489e-06,1.0275615,-146.65779,0.122728325,573.42426,3047.7421379089355,100,-106.6391768520088,164.4228,,0.09117807,0.81821495
1116705,1.6442206,-20.78328,0.2881706,28200,-142.3952,1.4864869,1.0194478,94.21126,100.0,[-0.845 -0.433 -0.372 -0.787  0.221],1.0202055,14.107595,34.80512,44.86,282,1.5258789e-06,1.0427543,-144.21689,0.13508408,651.71857,3059.93413066864,100,-107.41152927574319,167.34741,,0.09047029,0.75569725
1120855,1.6500039,-19.870583,0.27838036,28300,-129.23271,1.331562,1.0305566,93.813614,100.0,[-0.851 -0.433 -0.368 -0.783  0.225],1.0137907,14.416465,47.189816,41.5,283,5.0354006e-06,1.0416102,-131.43735,0.109635174,473.33484,3070.329596042633,100,-107.61816347864294,185.70467,,0.08374639,0.6377693
1125217,1.6582035,-20.747894,0.28511214,28400,-138.7288,2.5779605,1.0269339,94.11041,100.0,[-0.849 -0.442 -0.375 -0.788  0.231],1.0169822,14.90534,39.36316,43.62,284,4.8828124e-06,1.046007,-140.39452,0.18161413,831.34015,3082.672919988632,100,-106.64202429445437,172.527,,0.08813719,0.7553303
1129413,1.6673703,-21.45375,0.27911496,28500,-135.0686,1.5166172,1.015904,93.97482,100.0,[-0.843 -0.434 -0.373 -0.784  0.239],1.0098401,15.350658,44.389244,41.96,285,3.8146972e-08,1.0289618,-136.58585,0.108732656,667.41736,3094.4744946956635,100,-105.4281442792422,178.54468,,0.08447619,0.8029598
1133683,1.6673026,-19.649239,0.2809021,28600,-138.98871,1.4973185,1.016484,93.98939,100.0,[-0.835 -0.435 -0.369 -0.785  0.248],1.0074061,13.588757,46.28395,42.7,286,3.7765503e-06,1.0305767,-140.59924,0.084387496,427.50772,3106.088655948639,100,-106.97672375143384,176.91644,,0.085837424,0.7746953
1138097,1.6653328,-23.539948,0.28493798,28700,-144.04454,1.3448594,1.0106512,94.23645,100.0,[-0.822 -0.436 -0.364 -0.789  0.248],1.0056196,15.457748,40.35375,44.14,287,7.2479247e-07,1.020503,-144.96619,0.07710064,448.22226,3117.9787085056305,100,-105.1315186734138,165.96208,,0.08866085,0.73467875
1142010,1.6699204,-17.535706,0.26934093,28800,-111.62694,1.4600139,1.0069208,93.54111,100.0,[-0.815 -0.432 -0.359 -0.791  0.246],1.0054127,12.985794,36.981907,39.13,288,6.1035155e-07,1.012267,-112.24719,0.08288701,333.4243,3127.822754383087,100,-106.8060690952177,195.68001,,0.07847944,0.767395
1146011,1.6741194,-16.516563,0.27543095,28900,-110.13237,1.9302835,1.041975,93.61917,100.0,[-0.821 -0.43  -0.357 -0.789  0.251],1.029378,12.803661,29.585175,40.01,289,5.455017e-06,1.0649021,-113.138565,0.1782259,954.7379,3138.750363111496,100,-107.64352651113886,196.10637,,0.08122622,0.6255442
1150158,1.6722349,-19.651634,0.2772153,29000,-133.58414,1.3490493,1.0175244,93.877686,100.0,[-0.818 -0.432 -0.359 -0.798  0.255],1.0109062,14.636162,46.160934,41.47,290,5.340576e-07,1.0296162,-134.75302,0.100419074,473.3672,3150.1583223342896,100,-106.21165970316844,181.68402,,0.08336608,0.7708779
1154256,1.6750914,-20.455032,0.2749305,29100,-131.81895,1.3156075,1.0087016,93.82397,100.0,[-0.822 -0.427 -0.361 -0.799  0.253],1.0031459,14.398522,42.01358,40.98,291,-4.043579e-06,1.0099225,-132.35507,0.055205274,283.59216,3160.8189368247986,100,-106.05720296822501,183.15108,,0.0821483,0.858065
1158553,1.6797771,-20.346138,0.28255782,29200,-135.51637,2.1372716,1.0270556,94.05175,100.0,[-0.822 -0.427 -0.365 -0.798  0.256],1.0171882,15.826399,40.98073,42.97,292,-1.8310546e-06,1.0586475,-137.15477,0.17960034,1000.43506,3171.293068408966,100,-106.31342588240366,174.84953,,0.08663557,0.74036217
1162760,1.6764656,-20.842232,0.278858,29300,-129.24089,1.365722,1.0142287,93.89362,100.0,[-0.837 -0.427 -0.365 -0.796  0.261],1.0073936,14.172605,38.160927,42.07,293,9.536743e-07,1.0372736,-130.6913,0.07981347,369.2301,3181.780651807785,100,-107.41343830298096,180.41716,,0.084521934,0.7242741
1167202,1.6747092,-21.608398,0.28517872,29400,-142.95366,1.181438,1.0092613,94.1776,100.0,[-0.823 -0.428 -0.36  -0.801  0.258],1.004132,15.042617,38.5688,44.42,294,-1.4495849e-06,1.0116141,-143.63692,0.054430507,290.7415,3192.7463731765747,100,-107.10571697779329,166.67482,,0.089045644,0.8149289
1171280,1.668652,-20.277908,0.27538753,29500,-130.80751,1.2712725,1.0168259,93.778595,100.0,[-0.833 -0.429 -0.363 -0.8    0.256],1.0082254,13.598669,44.385536,40.78,295,8.8119505e-06,1.0298651,-132.18748,0.09513633,443.95987,3204.2541313171387,100,-106.46527295082866,186.78438,,0.08206203,0.7129762
1175585,1.6732112,-20.4385,0.2810764,29600,-146.7414,1.1854806,1.005104,94.081406,100.0,[-0.833 -0.43  -0.359 -0.804  0.25 ],1.0031159,15.377588,48.25888,43.05,296,-1.7929077e-06,1.0122609,-147.26877,0.04986909,308.59842,3215.1167187690735,100,-105.87390610982374,171.34494,,0.0862716,0.8795885
1179961,1.6650403,-21.741554,0.2841764,29700,-148.34312,1.3545814,1.0174892,94.13373,100.0,[-0.838 -0.427 -0.359 -0.802  0.254],1.0108663,14.869935,45.34256,43.76,297,1.1444092e-06,1.025122,-149.74239,0.08911588,314.09735,3227.279118537903,100,-106.47469192897661,170.4608,,0.08800654,0.6954757
1184326,1.6739236,-21.693703,0.28443098,29800,-137.74762,1.5059502,1.0228497,94.10162,100.0,[-0.833 -0.427 -0.359 -0.804  0.246],1.0145309,14.531538,33.554134,43.65,298,1.8310546e-06,1.0429695,-139.52975,0.11568417,528.02094,3238.492066860199,100,-106.90722243393027,172.41275,,0.087962165,0.7875372
1189196,1.6741923,-24.553246,0.29747537,29900,-163.99606,1.3050022,1.0139731,94.59015,100.0,[-0.821 -0.426 -0.357 -0.807  0.255],1.0058118,13.498524,29.737347,48.7,299,-6.904602e-06,1.0174958,-164.83124,0.071786076,285.071,3250.8400349617004,100,-107.37991682915373,149.2872,,0.097719006,0.84029627
1192962,1.6773542,-16.237328,0.26550686,30000,-104.43628,1.4392453,1.0162429,93.33407,100.0,[-0.812 -0.424 -0.356 -0.805  0.255],1.0102527,13.543576,37.47874,37.66,300,-7.6293946e-07,1.0296361,-105.9594,0.09584694,417.959,3261.9419860839844,100,-106.6906734660518,206.58533,,0.075776316,0.7631059
1197643,1.6786214,-21.008347,0.2932833,30100,-163.04294,1.4198511,1.02519,94.429115,100.0,[-0.809 -0.417 -0.355 -0.8    0.258],1.0084864,16.585173,42.99642,46.81,301,-4.348755e-06,1.039014,-164.54178,0.088881165,549.3294,3273.978001356125,100,-106.98274406890837,156.58109,,0.09425578,0.81399035
1201909,1.6758038,-21.115814,0.28042302,30200,-136.18452,1.2985408,1.0107144,94.00638,100.0,[-0.811 -0.41  -0.35  -0.801  0.26 ],1.0081425,14.238554,33.243702,42.66,302,-4.043579e-06,1.0176089,-136.90318,0.09517645,408.16327,3286.4308438301086,100,-106.51577642436676,175.11754,,0.08564721,0.7960729
1206132,1.6777571,-20.59877,0.2786004,30300,-141.88107,1.2348261,1.0045683,93.94375,100.0,[-0.811 -0.411 -0.347 -0.799  0.257],1.002673,14.036956,42.430656,42.23,303,2.2125244e-06,1.0088209,-142.32251,0.052089274,295.80215,3295.053667783737,100,-106.76325685942662,177.01096,,0.08461685,0.87910604
1210233,1.6771338,-18.9972,0.27744555,30400,-122.24602,1.5215592,1.0330321,93.797775,100.0,[-0.809 -0.408 -0.344 -0.797  0.259],1.0215784,13.927662,49.422043,41.01,304,4.8828124e-06,1.0864606,-125.11673,0.14568236,650.3434,3305.429675579071,100,-106.6720820208124,188.27608,,0.08292711,0.6211717
1214521,1.6751674,-20.374046,0.28155097,30500,-140.17813,1.325947,1.0138092,94.01819,100.0,[-0.821 -0.416 -0.35  -0.794  0.258],1.0089827,14.878329,35.613625,42.88,305,-3.8146973e-06,1.0273187,-141.45216,0.09347018,378.8774,3316.340156316757,100,-106.81028088409326,175.11111,,0.08622875,0.7359953
1219426,1.6776625,-26.387352,0.29886022,30600,-171.66988,1.298985,1.0147139,94.78439,100.0,[-0.825 -0.412 -0.35  -0.787  0.256],1.0057154,17.361446,41.918015,49.05,306,1.5258789e-06,1.0172703,-172.56837,0.07344195,331.8068,3328.5830478668213,100,-103.38819739561887,142.13408,,0.098566905,0.76752704
1223698,1.6848786,-21.947815,0.28341517,30700,-142.11862,1.5354819,1.0447556,94.024574,100.0,[-0.83  -0.414 -0.355 -0.786  0.259],1.0256383,15.043643,43.672226,42.72,307,-4.9591063e-06,1.0709298,-145.76302,0.14910178,845.43726,3340.587633371353,100,-106.27562290764264,179.61957,,0.086615525,0.70891356
1228135,1.6849322,-20.018051,0.28491578,30800,-159.40279,1.1934214,1.0082085,94.23515,100.0,[-0.83  -0.423 -0.353 -0.789  0.266],1.002628,14.162182,50.07406,44.37,308,5.1879883e-06,1.012357,-159.9141,0.052724224,237.28671,3352.5144140720367,100,-105.7082618870715,164.90251,,0.08891102,0.8212566
1232358,1.686525,-20.813904,0.27936345,30900,-145.22101,1.2623082,1.0181962,94.03883,100.0,[-0.828 -0.422 -0.355 -0.786  0.266],1.0094429,16.551073,54.938564,42.23,309,-6.4849854e-07,1.0260646,-146.4372,0.09476826,460.94946,3361.2044491767883,100,-104.75498022471307,175.00671,,0.08484874,0.8178785
1236780,1.6875713,-17.730576,0.28521442,31000,-145.23695,1.2666007,1.0187215,94.155014,100.0,[-0.818 -0.419 -0.353 -0.788  0.268],1.0105172,14.034336,32.124664,44.22,310,-3.6621093e-06,1.030504,-146.14804,0.09578085,318.1323,3373.0759530067444,100,-107.12318596041054,168.25508,,0.08883545,0.74130106
1241399,1.6883817,-23.50251,0.29011503,31100,-153.04675,1.3163886,1.0086001,94.4306,100.0,[-0.813 -0.414 -0.352 -0.791  0.269],1.0032526,14.340991,36.888416,46.19,311,2.0980835e-06,1.0118941,-153.5839,0.06291082,251.22925,3384.5483813285828,100,-105.53022142020183,156.52313,,0.09255522,0.8616406
1245558,1.69307,-18.508461,0.27840483,31200,-127.38199,1.7747874,1.0229343,93.84469,100.0,[-0.805 -0.418 -0.353 -0.792  0.269],1.0192415,14.169964,35.021736,41.59,312,-9.765625e-06,1.0330582,-129.00877,0.13895519,598.1045,3395.653639316559,100,-107.20488403054838,183.31934,,0.08385877,0.67469347
1250232,1.6852609,-22.39544,0.29227707,31300,-156.57645,1.2288423,1.0123326,94.40154,100.0,[-0.801 -0.416 -0.355 -0.797  0.274],1.00636,13.525491,42.495537,46.74,313,-7.5531007e-06,1.0147831,-157.36443,0.075403035,226.7259,3407.0836601257324,100,-107.46808230424622,157.18903,,0.093854524,0.6357643
1254427,1.6839689,-18.488998,0.277524,31400,-142.52945,1.1728,1.0038173,93.8793,100.0,[-0.804 -0.416 -0.356 -0.797  0.266],1.0015955,14.410354,44.797283,41.95,314,5.8746336e-06,1.0068994,-142.83093,0.0376417,270.47678,3418.042610168457,100,-107.4065790890524,179.02527,,0.08398806,0.8226871
1258844,1.6842129,-19.105255,0.28710064,31500,-147.50266,1.6515121,1.0291524,94.18465,100.0,[-0.804 -0.413 -0.355 -0.795  0.265],1.015557,15.17281,42.869057,44.17,315,1.8310546e-06,1.045431,-150.26892,0.11873719,751.663,3427.4694442749023,100,-106.34706466074448,170.57584,,0.08936467,0.6917506
1263179,1.6813493,-20.858986,0.28332052,31600,-152.40584,1.5092404,1.0237051,94.15158,100.0,[-0.797 -0.416 -0.347 -0.8    0.265],1.0131028,16.376417,55.185036,43.35,316,-3.3187866e-06,1.0415199,-153.94391,0.121124096,459.358,3439.07520198822,100,-105.08944580858164,170.47029,,0.08728955,0.7362282
1267285,1.6820209,-20.118614,0.27642852,31700,-130.80779,1.4398052,1.0215628,93.90039,100.0,[-0.793 -0.41  -0.345 -0.802  0.262],1.0092212,16.350624,38.81001,41.06,317,-4.653931e-06,1.042473,-132.70882,0.08973508,594.703,3449.975914478302,100,-104.69577151459126,182.35735,,0.08267947,0.6950755
1271347,1.67811,-18.354782,0.27428028,31800,-132.80508,1.4164721,1.0059721,93.768036,100.0,[-0.778 -0.409 -0.34  -0.804  0.263],1.0059826,15.441165,57.956482,40.62,318,4.997253e-06,1.0226864,-133.7281,0.08160519,477.40695,3460.9941997528076,100,-106.26133940785435,186.00363,,0.08155904,0.8222642
1275668,1.6859219,-21.140564,0.28246772,31900,-145.35783,1.4448264,1.0151742,94.1277,100.0,[-0.771 -0.405 -0.336 -0.806  0.259],1.0075729,16.785627,49.121403,43.21,319,1.0681152e-06,1.0203419,-146.4845,0.09077996,527.1233,3471.776073217392,100,-105.26709564101566,170.84785,,0.08687795,0.8357109
1279756,1.6836884,-19.91005,0.2748302,32000,-122.33751,1.2242718,1.0098351,93.75049,100.0,[-0.766 -0.403 -0.333 -0.807  0.267],1.0045555,13.963883,34.099968,40.88,320,-1.7547608e-06,1.0163159,-123.13966,0.06075638,276.07785,3483.1185405254364,100,-107.3086443739179,186.05455,,0.082009375,0.7963788
1284089,1.6758587,-19.709442,0.28440297,32100,-135.71979,1.3425785,1.0340837,94.08661,100.0,[-0.773 -0.401 -0.336 -0.808  0.265],1.0160476,14.631108,33.734566,43.33,321,4.5776366e-07,1.0528562,-138.30376,0.12029917,565.7933,3494.1382353305817,100,-106.44885044866314,174.67838,,0.087603025,0.6826869
1288829,1.6781145,-23.085884,0.295278,32200,-161.2101,1.8030447,1.0179055,94.50931,100.0,[-0.785 -0.4   -0.338 -0.811  0.257],1.011053,15.61868,41.426548,47.4,322,-5.683899e-06,1.0420331,-162.66893,0.119510226,646.5949,3505.7833201885223,100,-106.42983573025661,153.93025,,0.09555506,0.73085445
1292950,1.6834998,-18.941978,0.2770582,32300,-124.44292,1.4826638,1.0225129,93.85535,100.0,[-0.775 -0.4   -0.333 -0.816  0.259],1.0115082,13.9843855,40.24055,41.21,323,-3.013611e-06,1.0351976,-126.044876,0.11300734,467.6855,3516.348685026169,100,-106.00558987768471,183.81038,,0.08303219,0.8095129
1297008,1.6846464,-19.309952,0.27394223,32400,-132.85864,1.3425478,1.010566,93.74127,100.0,[-0.772 -0.394 -0.332 -0.81   0.264],1.0048897,16.201603,43.07202,40.58,324,2.0599366e-06,1.0167679,-133.6899,0.07270061,489.6812,3526.734136581421,100,-106.70132643104503,186.0318,,0.08141768,0.81755817
1301133,1.6924719,-20.306587,0.2769059,32500,-121.650116,1.3959262,1.0180608,93.78467,100.0,[-0.779 -0.399 -0.335 -0.81   0.266],1.0103502,13.743814,37.618443,41.25,325,-1.9454956e-06,1.0309606,-123.238815,0.10074496,438.0113,3536.99938249588,100,-107.56622380113829,185.8388,,0.08303123,0.79466355
1305968,1.6933361,-22.567184,0.29741558,32600,-171.03882,1.4518234,1.0190574,94.59506,100.0,[-0.77  -0.401 -0.337 -0.81   0.274],1.008281,17.285236,56.128242,48.35,326,1.8692017e-06,1.0485402,-172.40222,0.09101953,545.8988,3550.3686048984528,100,-106.4892689568266,149.12527,,0.097310305,0.7862548
1310232,1.6981523,-19.969276,0.28383213,32700,-142.69688,2.0944211,1.0403532,94.058105,100.0,[-0.759 -0.402 -0.332 -0.815  0.274],1.0352697,15.296347,53.660713,42.64,327,3.929138e-06,1.0922229,-145.72046,0.24355529,1520.8641,3562.0287449359894,100,-105.36159998571954,177.95528,,0.0866561,0.60532737
