ReturnStepMaxmin,InitialReturnMean,StdIW,Weights,MaxIW,EntropyCoefficient,MinIW,InitialReturnMin,Bound,EpLenMean,StdD2w0t,TimestepsSoFar,J_sample_variance,ReturnMeanIW,MeanIW,InitialReturnMax,EpRewMean,InitialReturnStd,EmpiricalD2,MeanEntropy,Iteration,MinD2w0t,MaxD2w0t,EpThisIter,EpisodesSoFar,InitialBound,MeanD2w0t,ReturnStepMax,TimeElapsed
95.00864,2.9754638e-06,0.04611196,[-0.511 -0.682 -0.478 -0.255  0.396],1.1429784,,0.89710605,-21.080559,-676.58136,63.97,0.33447048,1223905,175.5056,122.82408,1.01206,33.109653,-127.68227004757972,11.904701,1.002624,1.8138074,241,,1.0065601,100,24100,-677.20264,0.1281087,100.0,2870.26975440979
94.854385,-6.904602e-06,0.020488875,[-0.51  -0.684 -0.477 -0.252  0.395],1.0844759,,0.943945,-19.379356,-674.4016,60.69,0.32666406,1229974,139.85736,129.90727,1.0031118,48.910286,-126.84812879965801,11.3156595,1.0004429,1.8141171,242,,1.0027398,100,24200,-674.5637,0.121412106,100.0,2883.166915178299
95.01019,-4.272461e-06,0.042700727,[-0.511 -0.68  -0.476 -0.252  0.395],1.1826327,,0.8432261,-22.363045,-672.73047,61.85,0.329629,1236159,165.66142,125.83357,1.0128266,32.69625,-124.79265683607431,11.644647,1.002131,1.8108164,243,,1.006672,100,24300,-673.4242,0.1238463,100.0,2896.511011838913
94.79073,1.6784668e-06,0.06325917,[-0.515 -0.681 -0.477 -0.253  0.392],1.214028,,0.84888864,-17.271568,-645.403,57.31,0.31926814,1241890,134.82968,139.36052,1.022894,25.051994,-123.445272065927,9.5451975,1.0042735,1.81159,244,,1.0098075,100,24400,-646.57825,0.11487752,100.0,2908.9405245780945
94.73223,3.4713746e-06,0.045971334,[-0.517 -0.681 -0.48  -0.255  0.393],1.1534824,,0.9100177,-21.050865,-637.5593,58.3,0.321258,1247720,125.44998,137.24081,1.009458,37.526505,-125.72599086925985,10.053587,1.0018511,1.8141055,245,,1.0042697,100,24500,-638.1291,0.11671752,100.0,2922.127854347229
94.80568,1.7547608e-06,0.026687216,[-0.518 -0.685 -0.482 -0.254  0.395],1.0865605,,0.9165413,-21.129852,-645.30475,59.29,0.32343906,1253649,125.40797,133.57603,1.0045533,30.941914,-125.77882210741896,10.628448,1.000756,1.8138086,246,,1.002007,100,24600,-645.576,0.118631795,100.0,2935.440971851349
94.77802,4.005432e-06,0.026325142,[-0.514 -0.683 -0.479 -0.255  0.395],1.0992209,,0.94443965,-21.278633,-652.32074,58.29,0.32105917,1259478,134.65422,135.33147,1.0054117,29.065971,-124.79862298457913,11.820848,1.0007497,1.8161378,247,,1.0017542,100,24700,-652.5322,0.11662897,100.0,2948.442317724228
94.95303,-1.5258789e-07,0.08414079,[-0.514 -0.683 -0.479 -0.256  0.397],1.4562944,,0.8710317,-20.033073,-647.8959,59.72,0.32512707,1265450,278.60385,133.90335,1.0204623,25.54316,-125.58154737316383,11.301262,1.0039654,1.8206588,248,,1.0092343,100,24800,-649.1769,0.119740255,100.0,2961.0071008205414
94.848465,-6.1798096e-06,0.013883606,[-0.51  -0.68  -0.475 -0.257  0.402],1.0351866,,0.9421645,-21.738358,-660.70996,61.02,0.32737207,1271552,163.47134,128.71146,1.0007185,38.112663,-126.66358539254672,12.360918,1.0002347,1.8196217,249,,1.0005822,100,24900,-660.7802,0.122057,100.0,2975.2142004966736
95.07304,1.9454956e-06,0.04554043,[-0.51  -0.68  -0.475 -0.258  0.401],1.2242374,,0.90162313,-21.162651,-682.0188,63.75,0.33391222,1277927,240.44537,122.22281,1.0118777,43.746525,-126.96958852386437,12.898379,1.0020515,1.8180778,250,,1.0086449,100,25000,-682.86096,0.12764357,100.0,2988.801464319229
94.953606,-1.6784668e-06,0.068617776,[-0.516 -0.679 -0.477 -0.257  0.399],1.3878211,,0.84666,-21.368607,-658.2959,61.98,0.33026895,1284125,293.29144,126.45938,1.0173024,40.200123,-125.40660893029558,12.537256,1.0035886,1.8174489,251,,1.0118304,100,25100,-659.3067,0.12423376,100.0,3003.277011871338
95.22121,-1.2588501e-06,0.08371793,[-0.519 -0.678 -0.475 -0.26   0.399],1.2666714,,0.8551335,-21.01149,-669.7762,65.09,0.3373177,1290634,266.19794,119.30753,1.0200354,34.20158,-125.25834882712478,11.546271,1.0060161,1.8153456,252,,1.0131301,100,25200,-670.8834,0.13049553,100.0,3017.0991282463074
94.85194,8.773804e-07,0.029936807,[-0.523 -0.678 -0.474 -0.258  0.396],1.0923964,,0.8868439,-20.360886,-660.5166,61.27,0.32815742,1296761,166.59642,129.19864,1.0095769,38.316998,-127.07633206749757,12.371321,1.0012169,1.8150939,253,,1.0037484,100,25300,-661.1267,0.122634426,100.0,3030.756761074066
95.01075,1.4495849e-06,0.039352175,[-0.525 -0.684 -0.477 -0.258  0.396],1.1864934,,0.92967325,-22.24533,-663.8327,64.01,0.33439213,1303162,207.18318,122.43668,1.00762,34.903923,-128.2062684186777,12.707188,1.0013075,1.8171018,254,,1.0029526,100,25400,-664.2739,0.12812641,100.0,3044.696918487549
95.30149,-1.0299683e-06,0.036336802,[-0.522 -0.683 -0.474 -0.259  0.398],1.1230214,,0.9033555,-20.913528,-689.04297,68.59,0.34431192,1310021,193.5865,111.30742,1.0084938,33.80579,-127.49992724529422,12.161683,1.0015453,1.8182715,255,,1.0041263,100,25500,-689.62024,0.13728555,100.0,3059.700251340866
94.94907,-2.4795531e-06,0.011542878,[-0.527 -0.685 -0.476 -0.259  0.399],1.0293845,,0.9721381,-22.194016,-659.1798,60.57,0.32630673,1316078,162.57797,128.7968,1.0015548,41.075924,-125.48192126177555,12.887936,1.0001465,1.8182889,256,,1.0003957,100,25600,-659.22614,0.12114916,100.0,3073.3491673469543
95.03727,-6.8664554e-07,0.017056968,[-0.526 -0.684 -0.475 -0.259  0.399],1.0748725,,0.95189273,-20.869171,-668.6,62.7,0.33123702,1322348,158.95189,123.8144,1.0021219,36.67611,-125.95065300562186,12.417994,1.0003073,1.8193306,257,,1.0006263,100,25700,-668.77356,0.12542546,100.0,3087.559821367264
94.943474,3.7002565e-06,0.0424303,[-0.528 -0.686 -0.477 -0.259  0.4  ],1.2030656,,0.9237408,-20.645966,-659.08044,61.69,0.32914677,1328517,204.22467,126.65814,1.0059103,36.46098,-126.11173054782958,12.692343,1.0015734,1.8212056,258,,1.0030943,100,25800,-659.42865,0.1234794,100.0,3101.8164863586426
95.028854,4.53949e-06,0.026501339,[-0.528 -0.687 -0.477 -0.258  0.402],1.1143036,,0.9423159,-22.265144,-672.52606,62.57,0.33101922,1334774,178.6661,122.552666,1.0035695,35.188717,-124.42227895610567,12.546015,1.0006473,1.8213056,259,,1.0018682,100,25900,-672.7372,0.12518933,100.0,3115.549946308136
94.91116,6.4849855e-06,0.038246714,[-0.53  -0.684 -0.477 -0.257  0.402],1.1680133,,0.9408118,-19.773766,-667.2254,60.26,0.3257393,1340800,200.06631,128.93886,1.0051785,49.208126,-124.65599655376431,12.631339,1.0009218,1.8232256,260,,1.003834,100,26000,-667.4927,0.120587654,100.0,3129.3345804214478
95.18352,-5.989075e-06,0.018773738,[-0.532 -0.68  -0.476 -0.257  0.404],1.0901533,,0.95053655,-19.122566,-681.3697,64.77,0.33586133,1347277,135.75096,119.20339,1.0015357,39.316357,-127.37057431277557,11.004722,1.000338,1.8228922,261,,1.0012785,100,26100,-681.4807,0.12956598,100.0,3143.938956260681
95.246735,-9.536743e-07,0.026485411,[-0.532 -0.68  -0.476 -0.258  0.404],1.1428527,,0.9266267,-22.638474,-690.5669,65.58,0.33770895,1353835,168.87462,117.729965,1.0041754,47.32093,-128.24727857301673,12.290617,1.0007337,1.8241313,262,,1.0027903,100,26200,-690.7781,0.1312139,100.0,3158.1615731716156
95.27392,4.119873e-06,0.021489179,[-0.532 -0.68  -0.476 -0.256  0.405],1.0790876,,0.945562,-22.62262,-691.1311,66.25,0.3391306,1360460,185.99557,114.60026,1.0019665,50.148525,-126.20505214698267,13.234642,1.0004311,1.8235711,263,,1.0016575,100,26300,-691.26276,0.13253406,100.0,3171.957927942276
94.76579,7.743835e-06,0.078702405,[-0.532 -0.677 -0.474 -0.255  0.405],1.2177796,,0.81789315,-20.536644,-635.47235,59.03,0.3237609,1366363,226.85535,136.3316,1.0342638,38.894268,-124.97248398797639,11.995725,1.0082148,1.8203797,264,,1.0173345,100,26400,-637.2513,0.118452236,100.0,3186.059181690216
95.09599,1.9073486e-06,0.01820421,[-0.526 -0.68  -0.474 -0.261  0.402],1.0480438,,0.935669,-21.68631,-684.67554,65.23,0.33688098,1372886,191.55788,117.91029,1.0007457,42.882904,-127.34892566230702,13.099322,1.0003465,1.8199816,265,,1.0008644,100,26500,-684.7776,0.13048708,100.0,3200.779026031494
95.3938,-1.8692017e-06,0.041927174,[-0.529 -0.682 -0.476 -0.261  0.401],1.1616888,,0.87867343,-20.942665,-684.9899,68.8,0.34477115,1379766,227.6554,110.31925,1.0070523,33.59159,-127.17199237945246,13.216837,1.0018971,1.8200322,266,,1.0063568,100,26600,-685.39136,0.1377158,100.0,3215.659479856491
94.84488,-7.3623655e-06,0.025369603,[-0.532 -0.679 -0.475 -0.26   0.401],1.1051767,,0.9174068,-21.168472,-672.3019,59.71,0.32440582,1385737,170.4927,129.99878,1.0038749,40.210384,-124.05632774399407,12.460561,1.0006074,1.8180118,267,,1.0019238,100,26700,-672.4918,0.11946214,100.0,3229.0123064517975
95.05679,6.8664554e-07,0.048923172,[-0.534 -0.679 -0.475 -0.259  0.399],1.2836914,,0.9053795,-20.523926,-687.4779,64.62,0.3358532,1392199,215.27618,120.99108,1.0105364,36.06012,-127.87833909600003,12.891581,1.0024712,1.8180125,268,,1.0079889,100,26800,-688.05804,0.12938982,100.0,3242.3047049045563
95.05832,5.340576e-07,0.034904033,[-0.535 -0.68  -0.474 -0.257  0.399],1.1051828,,0.92512405,-19.216675,-680.4043,64.42,0.33525866,1398641,163.16681,120.60377,1.0070201,36.470127,-127.36418836891633,11.521428,1.0013584,1.8180788,269,,1.0028691,100,26900,-680.7468,0.12893237,100.0,3256.2581090927124
95.24386,5.1879883e-06,0.023710813,[-0.536 -0.684 -0.474 -0.258  0.399],1.1128732,,0.95722544,-22.185768,-693.9904,67.42,0.34169662,1405383,241.32867,112.177086,1.0036579,44.525906,-126.61978053741477,14.049778,1.0006367,1.8183377,270,,1.0032789,100,27000,-694.24255,0.13489962,100.0,3271.305382013321
95.407684,-1.2207031e-06,0.032947592,[-0.535 -0.681 -0.472 -0.258  0.399],1.0968013,,0.8911315,-25.653755,-697.3749,69.29,0.3457251,1412312,194.01698,107.05589,1.0071511,41.498466,-124.46358259382701,12.955463,1.0012327,1.8167417,271,,1.0037464,100,27100,-697.7634,0.13866842,100.0,3286.6934535503387
94.91662,-1.1825562e-06,0.034058303,[-0.539 -0.684 -0.473 -0.258  0.398],1.1080143,,0.87483597,-18.982437,-667.99225,61.35,0.32833838,1418447,137.52429,126.89978,1.0084075,37.360157,-125.2578325610423,11.508012,1.0014569,1.8154464,272,,1.0028824,100,27200,-668.34845,0.12279295,100.0,3300.225210905075
95.239784,1.4495849e-06,0.07188916,[-0.537 -0.681 -0.473 -0.258  0.397],1.3595926,,0.8931177,-22.964165,-691.597,67.81,0.3431057,1425228,282.10303,113.633934,1.019158,41.7675,-127.49331559697494,12.829383,1.0040001,1.8177142,273,,1.0105821,100,27300,-692.5055,0.13590351,100.0,3315.2381312847137
95.3275,-9.536743e-07,0.03243708,[-0.539 -0.684 -0.472 -0.258  0.399],1.1133602,,0.9155343,-24.608788,-683.41064,65.58,0.33782825,1431786,175.79198,115.43966,1.0071818,41.30867,-124.6430525862592,11.847271,1.0011544,1.8173114,274,,1.0035822,100,27400,-683.8671,0.13125867,100.0,3329.922686100006
95.15928,-5.722046e-06,0.024212115,[-0.544 -0.683 -0.474 -0.258  0.398],1.0903918,,0.92465115,-22.378433,-683.00226,63.37,0.33283016,1438123,174.0491,120.89209,1.0065663,43.43681,-124.69624018780247,12.181667,1.0008029,1.8163893,275,,1.0017524,100,27500,-683.4712,0.12679839,100.0,3343.853846549988
95.22307,1.5258789e-07,0.019823551,[-0.546 -0.687 -0.476 -0.258  0.397],1.0717525,,0.9535826,-22.748428,-686.7118,66.04,0.33865386,1444727,227.69518,114.080986,1.0006084,62.339516,-124.7143583303353,14.219861,1.0003783,1.8150785,276,,1.0010226,100,27600,-686.82,0.13210812,100.0,3358.145294189453
95.15693,4.196167e-07,0.029979194,[-0.547 -0.686 -0.475 -0.258  0.396],1.118149,,0.92756283,-21.731613,-686.29285,65.65,0.33790094,1451292,145.80075,117.774956,1.004466,29.035408,-127.46611497533559,11.434367,1.0010091,1.8141181,277,,1.0022498,100,27700,-686.519,0.13136773,100.0,3372.4399876594543
95.42667,-8.392334e-07,0.032736097,[-0.547 -0.687 -0.475 -0.257  0.395],1.114555,,0.94595516,-23.301666,-701.9739,70.59,0.3483705,1458351,243.76524,104.798,1.0034782,47.14686,-126.13381478091058,13.736129,1.000885,1.8141006,278,,1.0035846,100,27800,-702.2602,0.14124367,100.0,3387.3085417747498
95.43234,-1.5258789e-07,0.04241181,[-0.55  -0.688 -0.475 -0.257  0.395],1.195014,,0.8897316,-24.222954,-692.5424,70.55,0.34845212,1465406,223.22406,107.863464,1.006545,29.688847,-128.79995725184241,13.172294,1.0019546,1.8121483,279,,1.0044986,100,27900,-692.937,0.14122829,100.0,3401.8652267456055
95.27397,-6.8664554e-07,0.019805562,[-0.553 -0.69  -0.475 -0.257  0.393],1.1037534,,0.9385085,-23.62101,-685.4106,67.47,0.34172198,1472153,203.97076,111.195786,1.0015008,39.96572,-125.70513058113242,13.529132,1.0003549,1.8124955,280,,1.0011251,100,28000,-685.5686,0.13496864,100.0,3416.222242832184
95.21465,-4.5776366e-07,0.022959316,[-0.556 -0.69  -0.477 -0.257  0.394],1.0693159,,0.90398103,-22.454552,-689.8157,66.56,0.33981866,1478809,188.4495,113.69278,1.0041243,44.02934,-125.97656953022934,13.502963,1.0005897,1.8124834,281,,1.0020461,100,28100,-690.01355,0.13316073,100.0,3430.7978270053864
95.199326,3.5858154e-06,0.027811982,[-0.558 -0.691 -0.478 -0.255  0.393],1.1056747,,0.9313752,-22.533234,-682.9466,67.93,0.34279463,1485602,180.01776,113.76501,1.0038263,35.155754,-129.5464507011031,12.524762,1.0008081,1.812832,282,,1.00209,100,28200,-683.1665,0.13592003,100.0,3444.8856320381165
95.11806,1.4877319e-06,0.017616011,[-0.557 -0.69  -0.477 -0.254  0.394],1.0625353,,0.93439215,-21.830757,-681.0308,65.71,0.33792865,1492173,169.83813,117.038345,1.0027894,58.785652,-127.54219761643475,13.507142,1.0003235,1.8138074,283,,1.0008378,100,28300,-681.13696,0.13144928,100.0,3458.532035112381
95.37269,1.3732911e-06,0.031626526,[-0.558 -0.692 -0.478 -0.254  0.395],1.0847906,,0.88684684,-22.29792,-700.88763,70.8,0.34887707,1499253,282.72272,106.69588,1.0058258,49.84906,-128.69111471963387,16.125347,1.0011141,1.8115054,284,,1.0032107,100,28400,-701.1888,0.14169513,100.0,3473.038895845413
95.178825,-2.8991699e-06,0.02134613,[-0.559 -0.694 -0.479 -0.254  0.393],1.0798144,,0.93274695,-22.404648,-684.9047,67.04,0.3408462,1505957,147.83539,115.49474,1.0053259,39.530777,-129.18718197618944,12.338071,1.0006424,1.812235,285,,1.0024804,100,28500,-685.11475,0.13412242,100.0,3486.5645089149475
95.32044,1.6784668e-06,0.046416774,[-0.556 -0.696 -0.479 -0.255  0.393],1.2134067,,0.9104218,-19.985771,-677.452,68.68,0.34453657,1512825,194.56404,111.80877,1.0056344,35.191975,-128.83695828636908,12.008276,1.0020204,1.8115454,286,,1.0038619,100,28600,-677.81964,0.13748178,100.0,3501.2515902519226
95.6003,-3.4332274e-06,0.056321852,[-0.558 -0.697 -0.478 -0.255  0.393],1.2454426,,0.8768339,-26.008568,-694.63086,73.86,0.3554634,1520211,306.89752,100.95665,1.0116701,36.992245,-127.93392665610719,14.942211,1.0031369,1.8106339,287,,1.0071363,100,28700,-695.27704,0.14798287,100.0,3516.461055994034
95.36672,4.5013426e-06,0.033517797,[-0.558 -0.696 -0.475 -0.254  0.392],1.1799589,,0.9359363,-24.882988,-695.3132,69.17,0.34539396,1527128,196.29854,108.38651,1.0030879,36.218803,-126.45551495646554,12.693064,1.0008271,1.810631,288,,1.002654,100,28800,-695.5269,0.13839135,100.0,3529.98609995842
95.54497,1.8310546e-06,0.029502662,[-0.562 -0.696 -0.476 -0.253  0.392],1.1374387,,0.93543243,-23.429817,-705.22815,72.59,0.352496,1534387,282.1714,100.627304,1.0047827,45.801983,-125.4046259389959,15.536738,1.001009,1.8096367,289,,1.0030962,100,28900,-705.4824,0.14526811,100.0,3543.7307624816895
95.53817,4.043579e-06,0.023560371,[-0.563 -0.698 -0.475 -0.254  0.391],1.1017951,,0.95249695,-26.441383,-702.96265,72.22,0.35163862,1541609,206.30652,101.742615,1.0028728,49.162514,-126.08211026903653,13.728535,1.0005653,1.8102113,290,,1.001987,100,29000,-703.1179,0.14448288,100.0,3557.313323020935
95.40156,4.9591063e-06,0.04188168,[-0.564 -0.696 -0.475 -0.253  0.391],1.1700727,,0.8979889,-23.075577,-697.25183,71.33,0.35000607,1548742,210.38084,105.59598,1.0060797,30.923622,-128.35120332280013,12.953534,1.0016893,1.8098522,291,,1.0043372,100,29100,-697.607,0.14277354,100.0,3570.803456068039
95.54888,-5.4931643e-06,0.034244753,[-0.565 -0.698 -0.475 -0.252  0.391],1.1688383,,0.9366655,-22.091393,-707.99554,73.62,0.354662,1556104,240.72247,99.81646,1.0068027,46.4263,-127.03809265420321,13.7328615,1.0011077,1.8099017,292,,1.0043843,100,29200,-708.39557,0.14736792,100.0,3584.464467048645
95.318504,4.196167e-07,0.040782623,[-0.564 -0.694 -0.472 -0.252  0.391],1.1679162,,0.858208,-23.21151,-680.1534,69.29,0.34593993,1563033,176.1914,110.17607,1.0142348,34.08812,-127.61674054133917,12.134666,1.002102,1.8076836,293,,1.006489,100,29300,-680.92145,0.1387568,100.0,3597.6912713050842
95.7457,-4.3869018e-06,0.04661227,[-0.567 -0.697 -0.475 -0.254  0.389],1.2069948,,0.92849725,-25.021004,-716.46606,78.5,0.36422864,1570883,245.64804,91.50141,1.0114824,37.339756,-127.75698953852282,14.175838,1.0018631,1.8076339,294,,1.0062841,100,29400,-716.9718,0.15717982,100.0,3612.785249233246
95.403,6.065369e-06,0.026357403,[-0.567 -0.694 -0.472 -0.252  0.389],1.1151974,,0.9095011,-24.837006,-695.8385,69.87,0.34685436,1577870,189.32497,106.67973,1.0029173,38.08487,-125.66302834047514,12.945798,1.000763,1.8063748,295,,1.0028203,100,29500,-696.036,0.13979916,100.0,3626.3120906352997
95.54839,-4.7302246e-06,0.021211553,[-0.569 -0.693 -0.473 -0.252  0.387],1.1268827,,0.9469704,-26.198822,-709.76276,72.7,0.35259438,1585140,209.79707,100.265976,1.0002514,39.00907,-126.24251311859675,13.579543,1.0004492,1.8065523,296,,1.0016164,100,29600,-709.8582,0.14543302,100.0,3640.2963383197784
95.47737,-4.5776366e-07,0.017093781,[-0.571 -0.694 -0.473 -0.252  0.387],1.0548487,,0.95655084,-20.791176,-707.83905,72.48,0.3521215,1592388,165.99097,102.28465,1.0009549,40.483044,-127.67417271022472,12.202174,1.0003022,1.8053303,297,,1.0014813,100,29700,-707.92645,0.144988,100.0,3653.7059066295624
95.68187,2.0980835e-06,0.046108656,[-0.572 -0.693 -0.473 -0.252  0.386],1.3950522,,0.93127626,-25.902298,-714.0991,74.66,0.35666576,1599854,287.95566,95.78619,1.006329,51.577984,-123.8705567604029,14.955083,1.0010985,1.8056817,298,,1.0066453,100,29800,-714.41907,0.14942652,100.0,3667.71679520607
95.71462,-3.852844e-06,0.043307934,[-0.574 -0.691 -0.472 -0.252  0.387],1.1657442,,0.9170346,-24.793358,-715.9204,78.65,0.36441904,1607719,264.2658,92.04063,1.0055063,51.139145,-129.19889795542298,14.270085,1.0019825,1.8050417,299,,1.0047785,100,29900,-716.31573,0.15744781,100.0,3682.2237389087677
95.51219,-2.0599366e-06,0.042216994,[-0.577 -0.694 -0.473 -0.252  0.386],1.2379165,,0.90922904,-24.101418,-705.8045,70.83,0.34909588,1614802,220.66957,102.56939,1.0121403,40.51189,-123.52112456236168,13.970844,1.0016675,1.8056463,300,,1.0064257,100,30000,-706.2997,0.14181562,100.0,3695.8656284809113
95.76652,6.4849854e-07,0.044338543,[-0.58  -0.69  -0.474 -0.252  0.387],1.1902996,,0.9034431,-23.083992,-718.44336,79.24,0.36548507,1622726,266.13885,89.75311,1.0064108,48.518517,-128.11073687926358,14.740411,1.00143,1.8037331,301,,1.0039662,100,30100,-718.7389,0.15861121,100.0,3709.7217061519623
95.63315,-5.760193e-06,0.03856825,[-0.582 -0.693 -0.474 -0.252  0.385],1.1703887,,0.9155121,-25.121857,-714.7271,76.81,0.3608715,1630407,182.355,95.45107,1.0091695,43.693863,-129.3043922229287,13.196227,1.0012195,1.8063073,302,,1.0045801,100,30200,-715.0455,0.15374437,100.0,3722.7126891613007
95.57808,3.890991e-06,0.021070462,[-0.585 -0.693 -0.476 -0.252  0.387],1.0487274,,0.8855294,-23.519173,-706.04846,70.73,0.34858507,1637480,154.64784,102.91205,1.0039903,28.920181,-124.42416688544519,12.786815,1.0004606,1.8050213,303,,1.0015278,100,30300,-706.1672,0.14149715,100.0,3734.6611239910126
95.674446,-1.5258789e-06,0.052351877,[-0.585 -0.693 -0.476 -0.252  0.386],1.2530112,,0.8739766,-24.381294,-712.5979,77.58,0.36252323,1645238,295.17426,94.267235,1.013344,41.496857,-128.99984481998587,14.808955,1.0026453,1.8053801,304,,1.0061493,100,30400,-713.22,0.15536393,100.0,3747.38188290596
95.78215,-4.8828124e-06,0.044240892,[-0.589 -0.698 -0.477 -0.252  0.386],1.2090532,,0.9129486,-27.336098,-713.74097,77.58,0.36246297,1652996,340.39926,90.969536,1.007543,44.634018,-124.82379173548084,16.55859,1.0020006,1.8056818,305,,1.006608,100,30500,-714.13635,0.15533681,100.0,3760.614061832428
95.54483,-1.2207031e-06,0.027977914,[-0.593 -0.698 -0.477 -0.253  0.387],1.1163721,,0.9347385,-24.24128,-702.11554,74.07,0.35537565,1660403,192.34026,99.76685,1.001625,37.792976,-128.2393618875794,12.802309,1.0006963,1.8047593,306,,1.0016812,100,30600,-702.26776,0.14819324,100.0,3773.143518447876
95.492516,-3.2806397e-06,0.028121062,[-0.593 -0.698 -0.476 -0.252  0.386],1.1344708,,0.9378601,-23.633446,-699.6998,72.67,0.35268396,1667670,223.4544,101.906425,1.0052847,43.897152,-127.46189517031334,13.737206,1.0009758,1.8036939,307,,1.0031023,100,30700,-699.9748,0.14543484,100.0,3784.87087059021
95.80832,3.890991e-06,0.03148209,[-0.591 -0.695 -0.474 -0.252  0.385],1.1775686,,0.9437872,-24.767174,-721.2586,80.36,0.36744633,1675706,252.77539,88.330215,1.0032073,35.511284,-128.25925084360395,14.800294,1.0008575,1.803085,308,,1.0036037,100,30800,-721.4284,0.16079198,100.0,3798.901926279068
95.88278,-1.8310546e-06,0.010264893,[-0.592 -0.694 -0.473 -0.251  0.384],1.0600835,,0.975675,-25.664818,-726.9227,82.91,0.37196526,1683997,249.40456,84.23829,0.99981743,54.009132,-129.22528375681995,15.538152,1.0001625,1.8028052,309,,1.0008469,100,30900,-726.9647,0.16583583,100.0,3813.188794851303
95.91484,-3.7002565e-06,0.030273343,[-0.592 -0.694 -0.473 -0.251  0.384],1.1070105,,0.9213384,-24.855629,-720.51245,82.39,0.3711919,1692236,256.7808,85.42093,1.0051166,44.66033,-127.10053459943465,15.255731,1.0012475,1.8017749,310,,1.0027508,100,31000,-720.86487,0.16487649,100.0,3826.4340319633484
95.87553,-3.0517579e-06,0.04521614,[-0.596 -0.697 -0.474 -0.25   0.383],1.1934879,,0.89436734,-23.130554,-714.04724,82.33,0.3712339,1700469,182.17068,88.043,1.0052687,30.192852,-131.18342093213775,11.804384,1.0022124,1.8020254,311,,1.0041499,100,31100,-714.4082,0.16482247,100.0,3840.437987089157
95.90054,3.967285e-06,0.0246344,[-0.6   -0.7   -0.475 -0.25   0.383],1.1321229,,0.9411388,-27.970184,-721.79944,82.73,0.37174293,1708742,233.8971,85.37623,1.0022633,41.590637,-128.20970927559165,14.80009,1.0006113,1.8020242,312,,1.0022389,100,31200,-721.9453,0.16552265,100.0,3854.544255256653
95.96843,-3.967285e-06,0.031696673,[-0.6   -0.697 -0.474 -0.249  0.383],1.1079359,,0.91559076,-24.7585,-727.0431,82.18,0.3708822,1716960,279.9816,83.91338,1.0060964,41.71038,-124.57637741810616,15.60902,1.0010628,1.8024005,313,,1.0046585,100,31300,-727.3301,0.16448584,100.0,3868.2314453125
95.859825,2.4414062e-06,0.033218868,[-0.6   -0.697 -0.473 -0.25   0.383],1.1627979,,0.931587,-27.104889,-719.8986,81.39,0.36939138,1725099,221.5572,87.27452,1.0051829,38.44259,-127.79495056710677,13.775952,1.0011926,1.8021077,314,,1.0033785,100,31400,-720.13135,0.16287653,100.0,3882.5286796092987
95.87054,-4.234314e-06,0.039017737,[-0.601 -0.696 -0.472 -0.25   0.383],1.180401,,0.86885905,-22.769913,-724.8306,84.47,0.3750748,1733546,224.71274,85.25392,1.0088807,45.40213,-132.18168586398187,13.846686,1.0016773,1.8007811,315,,1.0058709,100,31500,-725.3122,0.1691037,100.0,3896.577040910721
95.89836,-1.5258789e-07,0.015157119,[-0.605 -0.695 -0.473 -0.248  0.382],1.041492,,0.9443359,-25.260902,-726.3451,81.37,0.36919317,1741683,240.81989,84.77383,1.0027974,41.947666,-126.19075330884776,15.39977,1.0002646,1.7998005,316,,1.0011998,100,31600,-726.4165,0.16277054,100.0,3910.2014553546906
95.71617,-2.4032593e-06,0.0514921,[-0.605 -0.695 -0.474 -0.248  0.381],1.2802745,,0.89634174,-25.16555,-710.00085,77.86,0.36303738,1749469,247.00447,93.53,1.0068965,39.49401,-127.84222562266785,13.715298,1.0026063,1.8001602,317,,1.0068518,100,31700,-710.51526,0.15591334,100.0,3922.749082326889
95.91136,5.1116945e-06,0.041428618,[-0.607 -0.691 -0.472 -0.246  0.381],1.1887199,,0.9273475,-27.249924,-721.48663,82.94,0.37234113,1757763,256.21802,85.44188,1.006703,39.110115,-128.14069575252609,14.587812,1.0016769,1.80178,318,,1.0050168,100,31800,-721.8608,0.16604234,100.0,3936.9325942993164
95.88946,4.234314e-06,0.0104398765,[-0.61  -0.693 -0.473 -0.247  0.383],1.0373224,,0.96470493,-27.56424,-725.7074,82.0,0.37030882,1765963,237.94638,85.17379,1.0011207,45.510773,-127.53244196715178,15.295981,1.000131,1.8017579,319,,1.00039,100,31900,-725.76733,0.16401397,100.0,3950.9901044368744
95.66166,5.340576e-07,0.019140057,[-0.612 -0.695 -0.474 -0.246  0.383],1.0592281,,0.94443977,-23.568283,-715.99963,76.98,0.3610156,1773661,173.45445,94.06304,1.0015293,43.754745,-128.49329625966035,12.678674,1.0004312,1.8017566,320,,1.0011833,100,32000,-716.1296,0.15400001,100.0,3963.476320028305
96.274574,6.2942504e-06,0.06166381,[-0.616 -0.697 -0.476 -0.247  0.383],1.280287,,0.8720877,-26.794258,-739.5603,92.61,0.38923678,1782922,383.25568,71.32955,1.0142398,53.319855,-126.20116980937118,17.50923,1.0033213,1.8008659,321,,1.0129713,100,32100,-740.1265,0.18558474,100.0,3979.413068294525
