MaxD2w0t,InitialReturnStd,ReturnMeanIW,Iteration,MinD2w0t,EpisodesSoFar,MinIW,MeanIW,StdD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,EmpiricalD2,InitialBound,EpThisIter,InitialReturnMax,MaxIW,EpLenMean,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,Bound,StdIW,Weights,MeanD2w0t,J_sample_variance,TimeElapsed,ReturnStepMax
1.005468,1.8057537,-96.68115,246,,24600,0.87022173,0.9879833,0.28753635,1.4017102,-99.63141,-141.70222564101616,1.0036874,-904.77026,100,-90.91571,1.1656924,45.37,1144306,100.0,-97.65125,-904.27185,0.058641106,[ 0.513 -0.586  0.202  0.379 -0.017],0.09083619,26.41952,2937.2838962078094,100.0
1.0056499,1.7563009,-96.542755,247,,24700,0.8065497,0.98657167,0.29693,1.4038464,-99.571396,-145.0513363974016,1.0040456,-891.88556,100,-92.16633,1.1688594,48.73,1149179,100.0,-97.68584,-891.29675,0.06629219,[ 0.508 -0.586  0.201  0.377 -0.017],0.09757347,27.379007,2949.7221233844757,100.0
1.003375,1.7672812,-97.12068,248,,24800,0.9209738,0.992567,0.28834614,1.4053801,-99.7222,-142.12453999683623,1.0011979,-862.4959,100,-91.59615,1.0965782,45.69,1153748,99.995636,-97.76528,-862.1705,0.03125914,[ 0.51  -0.583  0.201  0.377 -0.015],0.09144254,7.2743316,2961.1746621131897,100.0
1.0028212,1.8842822,-97.24719,249,,24900,0.89815426,0.99393487,0.2874375,1.40295,-99.67487,-141.84604248113112,1.0010551,-898.25916,100,-90.80046,1.0844423,45.39,1158287,100.0,-97.791954,-897.9956,0.03140364,[ 0.511 -0.581  0.201  0.375 -0.013],0.09082667,8.471769,2971.248647212982,100.0
1.003806,1.7009326,-96.73393,250,,25000,0.86243576,0.99046,0.2999425,1.4013691,-99.6209,-145.95430002043477,1.0022465,-897.22076,100,-92.011635,1.1111684,49.9,1163277,100.0,-97.448906,-896.80975,0.045097824,[ 0.51  -0.581  0.2    0.375 -0.016],0.09986939,15.738096,2984.5846412181854,100.0
1.0031685,1.5070493,-97.05783,251,,25100,0.8827025,0.9935952,0.27975386,1.4017153,-99.55727,-139.06277563620543,1.0023962,-883.008,100,-92.75278,1.1825851,42.73,1167550,100.0,-97.62916,-882.72046,0.045648552,[ 0.507 -0.582  0.199  0.376 -0.018],0.08551532,14.529069,2996.9346992969513,100.0
1.0033754,2.0358121,-96.527306,252,,25200,0.8849188,0.99230987,0.2965577,1.4023452,-99.58449,-144.29037274838,1.0024211,-894.20184,100,-91.5899,1.1424081,48.65,1172415,100.0,-97.08769,-893.9155,0.04425811,[ 0.506 -0.584  0.199  0.375 -0.017],0.09736175,13.409789,3010.593858242035,100.0
1.0020114,1.7514434,-97.22574,253,,25300,0.92655456,0.9956233,0.30405292,1.4027075,-99.586975,-147.64121056933584,1.0004573,-887.34375,100,-90.97469,1.0716423,51.5,1177565,100.0,-97.53653,-887.1776,0.01860228,[ 0.502 -0.584  0.198  0.374 -0.017],0.103029914,5.319313,3025.5164079666138,100.0
1.0021292,2.0741441,-96.79209,254,,25400,0.92173195,0.994515,0.29422256,1.4036677,-99.72565,-143.64869064845618,1.0014576,-895.9839,100,-90.74306,1.1028436,47.82,1182347,100.0,-97.209206,-895.7528,0.03159631,[ 0.503 -0.584  0.197  0.372 -0.016],0.0956806,9.272263,3038.817514181137,100.0
1.0002776,1.6441734,-97.62439,255,,25500,0.97642463,0.9996867,0.30893868,1.4042045,-99.723595,-149.69596478564392,1.000064,-906.1919,100,-92.65782,1.0336189,53.43,1187690,100.0,-97.66325,-906.1722,0.007973327,[ 0.501 -0.584  0.196  0.371 -0.015],0.106863454,3.594129,3052.6358227729797,100.0
1.0028604,1.8820059,-96.62441,256,,25600,0.8942001,0.9919139,0.28990573,1.4046654,-99.64367,-142.28862497597788,1.0015328,-889.3477,100,-91.52406,1.0742214,46.23,1192313,100.0,-97.41835,-888.91113,0.03445097,[ 0.5   -0.584  0.196  0.371 -0.015],0.09253154,11.15725,3064.0022842884064,100.0
1.0007105,1.7853885,-97.4845,257,,25700,0.9618598,0.99825025,0.2856741,1.4042042,-99.66016,-141.1002553778085,1.000171,-890.74036,100,-91.7084,1.0488966,44.81,1196794,100.0,-97.64017,-890.6575,0.012333223,[ 0.502 -0.585  0.198  0.374 -0.014],0.08963263,5.2040644,3077.0025856494904,100.0
1.0002266,1.6629525,-97.70401,258,,25800,0.9715507,0.9993842,0.28743568,1.4037534,-99.67758,-141.88291141033514,1.0000824,-884.20044,100,-91.86594,1.0232422,45.43,1201337,100.0,-97.76392,-884.16907,0.008629106,[ 0.501 -0.583  0.197  0.374 -0.015],0.090865,3.2933578,3089.5815105438232,100.0
1.00127,1.6835607,-97.6753,259,,25900,0.94865775,0.9964482,0.2816484,1.4058814,-99.75849,-140.1429299151813,1.000502,-876.0059,100,-90.997025,1.0676496,43.41,1205678,100.0,-98.00251,-875.83813,0.020925533,[ 0.501 -0.583  0.197  0.375 -0.015],0.08684518,6.444612,3098.955466032028,100.0
1.0010444,1.7438812,-97.570984,260,,26000,0.948726,0.9975843,0.29629093,1.4052467,-99.81448,-145.00789567079178,1.0002638,-890.4939,100,-89.75772,1.0336362,48.6,1210538,100.0,-97.7759,-890.3915,0.015075218,[ 0.501 -0.584  0.197  0.375 -0.013],0.09721816,4.873275,3110.9282608032227,100.0
1.0044757,2.0974505,-96.466034,261,,26100,0.8045976,0.9889489,0.30538738,1.4044094,-99.61461,-147.80508364786368,1.0034688,-904.1256,100,-88.465485,1.1399597,51.95,1215733,100.0,-97.27359,-903.68176,0.05935251,[ 0.501 -0.584  0.198  0.375 -0.014],0.103990175,24.77753,3123.004702806473,100.0
1.0029497,1.9534304,-96.83873,262,,26200,0.8956455,0.9938573,0.29677108,1.4063367,-99.50878,-144.73374814347878,1.0017768,-890.8704,100,-89.67322,1.105541,48.73,1220606,100.0,-97.39613,-890.58417,0.040748183,[ 0.504 -0.582  0.199  0.375 -0.014],0.09751945,15.952507,3135.177328109741,100.0
1.0020487,1.6674583,-97.29028,263,,26300,0.91095346,0.9933114,0.2953417,1.4077542,-99.711136,-144.70027517036362,1.0006211,-887.6404,100,-92.15451,1.0666497,48.22,1225428,100.0,-97.83316,-887.3327,0.022678873,[ 0.505 -0.58   0.199  0.375 -0.013],0.096488126,8.338675,3148.7618691921234,100.0
1.0038458,1.7895653,-96.74269,264,,26400,0.8726889,0.99101615,0.29940227,1.4058859,-99.69667,-145.85315601663106,1.0022398,-890.6319,100,-92.70073,1.1187549,49.69,1230397,100.0,-97.53173,-890.19965,0.046190973,[ 0.503 -0.578  0.198  0.377 -0.011],0.099458136,17.29843,3163.2624390125275,100.0
1.001778,1.6796612,-97.43524,265,,26500,0.9111472,0.99586844,0.29287067,1.404324,-99.691734,-143.75503249624273,1.0008792,-891.238,100,-92.062874,1.0573214,47.34,1235131,100.0,-97.76368,-891.0693,0.028013889,[ 0.507 -0.578  0.199  0.379 -0.013],0.094710946,8.51517,3176.585964679718,100.0
1.0068861,1.4367033,-96.393074,266,,26600,0.85080534,0.9835677,0.28718162,1.4033146,-99.64749,-141.61975778222615,1.0043645,-881.44476,100,-92.61205,1.1262113,45.21,1239652,100.0,-97.73839,-880.72705,0.05632527,[ 0.506 -0.58   0.199  0.379 -0.015],0.0905434,23.636711,3186.9578557014465,100.0
1.004909,2.0428574,-96.42635,267,,26700,0.8663162,0.98754627,0.291008,1.4047241,-99.76818,-142.58654109405987,1.0034105,-893.23553,100,-90.97193,1.151733,46.61,1244313,100.0,-97.34941,-892.72577,0.048015665,[ 0.506 -0.575  0.2    0.381 -0.016],0.093306795,18.428701,3200.1036553382874,100.0
1.0042486,1.761545,-97.20238,268,,26800,0.8710493,0.9948085,0.28520268,1.4047309,-99.6246,-140.91012356503308,1.0008323,-872.69257,100,-92.245895,1.0786484,44.63,1248776,100.0,-97.59484,-872.4798,0.025491685,[ 0.503 -0.576  0.199  0.382 -0.014],0.08928897,8.076607,3212.5055923461914,100.0
1.0016952,1.9283799,-97.36149,269,,26900,0.9414463,0.99516124,0.29875153,1.4056432,-99.58158,-145.86269691331626,1.0005707,-888.84106,100,-91.98808,1.0580026,49.49,1253725,100.0,-97.73402,-888.6572,0.020548886,[ 0.506 -0.576  0.198  0.38  -0.014],0.09901881,7.7898493,3224.38299536705,100.0
1.0012629,2.0522983,-97.27407,270,,27000,0.90899634,0.9968336,0.29524267,1.4058855,-99.752945,-144.34316865771504,1.000571,-891.0145,100,-90.1803,1.0835999,48.21,1258546,100.0,-97.54021,-890.86383,0.023885285,[ 0.506 -0.576  0.198  0.378 -0.013],0.09644338,9.0550165,3235.3243973255157,100.0
1.0039145,1.5828763,-97.18465,271,,27100,0.859707,0.99039346,0.293643,1.4052804,-99.70355,-144.1770095950209,1.0031761,-876.635,100,-90.94903,1.1428521,47.57,1263303,100.0,-97.94292,-876.23553,0.05451755,[ 0.506 -0.573  0.197  0.378 -0.013],0.095216155,20.842266,3248.066036462784,100.0
1.001547,2.0174966,-97.046524,272,,27200,0.88290876,0.99522287,0.2882214,1.4042737,-99.68438,-141.70241846602596,1.0005091,-891.2661,100,-90.51051,1.057957,45.68,1267871,100.0,-97.42527,-891.0656,0.024352616,[ 0.508 -0.57   0.197  0.379 -0.014],0.09139019,9.194143,3261.3890771865845,100.0
1.0004281,2.0550199,-97.066,273,,27300,0.9553759,0.9981286,0.30841762,1.4034286,-99.72054,-148.9679847717321,1.0002054,-901.8089,100,-90.67171,1.0350103,53.21,1273192,100.0,-97.23498,-901.706,0.011909789,[ 0.508 -0.573  0.198  0.381 -0.015],0.10643553,4.8195863,3276.0024466514587,100.0
1.0015635,2.0148926,-97.1634,274,,27400,0.91634077,0.997222,0.29664358,1.402709,-99.613525,-144.76745683632623,1.0008954,-891.6386,100,-91.025894,1.074187,48.72,1278064,100.0,-97.438896,-891.49805,0.02771878,[ 0.51  -0.574  0.199  0.38  -0.015],0.09746958,8.413205,3288.790084838867,100.0
1.0048877,1.6589808,-96.34284,275,,27500,0.89708936,0.9877283,0.29699492,1.4033146,-99.59778,-144.7961342308726,1.0024873,-902.1255,100,-91.37263,1.1873022,48.77,1282941,100.0,-97.41369,-901.52747,0.04861341,[ 0.508 -0.574  0.198  0.381 -0.016],0.097642384,16.552275,3304.376816034317,100.0
1.0159732,1.5791389,-95.162964,276,,27600,0.71656704,0.96942425,0.29697987,1.4027984,-99.69936,-144.94569145152317,1.0108079,-879.68805,100,-93.72639,1.2171173,48.56,1287797,100.0,-97.76337,-878.3219,0.09488415,[ 0.504 -0.573  0.197  0.377 -0.016],0.09740084,55.325806,3319.029610157013,100.0
1.0030805,1.9250928,-97.002304,277,,27700,0.79294914,0.9902486,0.3031568,1.4038681,-99.71593,-147.51148963486884,1.0010676,-898.6912,100,-90.29667,1.0687335,51.11,1292908,100.0,-97.78389,-898.2486,0.03693975,[ 0.509 -0.568  0.198  0.38  -0.016],0.1022942,14.715976,3334.4262478351593,100.0
1.0011771,1.351962,-97.64876,278,,27800,0.9097394,0.9965678,0.28619274,1.4019144,-99.77994,-141.61406144642558,1.0004234,-881.63965,100,-92.95491,1.0451922,44.98,1297406,100.0,-97.93327,-881.4914,0.021289138,[ 0.511 -0.571  0.199  0.383 -0.015],0.089983046,4.7840137,3347.4027936458588,100.0
1.001108,2.0298183,-97.20174,279,,27900,0.9373829,0.99717385,0.2903458,1.4003925,-99.71797,-142.5018293795948,1.000616,-884.3982,100,-90.92181,1.0544074,46.44,1302050,100.0,-97.44925,-884.2791,0.02042407,[ 0.513 -0.572  0.199  0.383 -0.017],0.092904724,6.373862,3361.2438492774963,100.0
1.0016778,1.6940877,-97.57307,280,,28000,0.9068285,0.99622005,0.2935045,1.4008206,-99.63753,-144.061248362815,1.0008266,-898.0562,100,-92.75151,1.0884011,47.58,1306808,100.0,-97.81599,-897.92847,0.029846808,[ 0.512 -0.572  0.198  0.383 -0.019],0.09518154,9.728677,3375.6757938861847,100.0
1.0022624,1.8264275,-97.043106,281,,28100,0.86475646,0.99480766,0.28697675,1.4013671,-99.85205,-141.27321024782418,1.0012926,-870.17236,100,-92.18509,1.0970055,45.24,1311332,100.0,-97.42232,-869.9805,0.03520927,[ 0.51  -0.573  0.198  0.383 -0.018],0.09051797,11.841741,3386.840678215027,100.0
1.0002193,1.8326122,-97.45879,282,,28200,0.9667566,0.99936354,0.29671288,1.4022312,-99.64046,-144.9048905500474,1.0000741,-889.4441,100,-92.41527,1.0245866,48.77,1316209,100.0,-97.514725,-889.4127,0.008268096,[ 0.512 -0.573  0.199  0.383 -0.018],0.09754443,3.652747,3400.3967361450195,100.0
1.0013492,1.6440327,-97.41352,283,,28300,0.9266578,0.99646205,0.29730234,1.4023368,-99.58519,-145.31174257751275,1.0010934,-906.09125,100,-91.19661,1.0912766,48.97,1321106,99.99214,-97.67853,-905.9466,0.03354407,[ 0.512 -0.573  0.199  0.383 -0.017],0.09796621,8.64335,3413.376796722412,100.0
1.0027069,1.6657244,-97.19606,284,,28400,0.87007654,0.9938104,0.29138115,1.4023166,-99.66565,-143.10629150503974,1.00164,-902.7496,100,-92.58252,1.0765961,46.79,1325785,100.0,-97.64125,-902.5222,0.03889976,[ 0.511 -0.575  0.199  0.383 -0.017],0.093626544,12.038788,3426.099580526352,100.0
1.0008236,1.6711683,-97.39443,285,,28500,0.9370162,0.99773985,0.28363317,1.4023218,-99.756805,-140.36141839389416,1.0002059,-886.00824,100,-92.711655,1.0363414,44.1,1330195,99.99915,-97.585144,-885.9063,0.0145688895,[ 0.513 -0.575  0.2    0.383 -0.017],0.088214785,4.609341,3437.0108213424683,100.0
1.0051389,1.7684884,-96.95844,286,,28600,0.87406564,0.98805016,0.30456915,1.3998708,-99.736946,-148.09885723224477,1.002646,-883.2418,100,-91.74217,1.118329,51.62,1335357,100.0,-97.86301,-882.7794,0.045787483,[ 0.514 -0.577  0.201  0.384 -0.017],0.103339925,14.5498705,3447.1088104248047,100.0
1.0002514,1.652677,-97.53756,287,,28700,0.97333884,0.99937576,0.3025294,1.4003907,-99.59899,-147.1537526847244,1.0001253,-875.59973,100,-92.88612,1.0248853,50.95,1340452,100.0,-97.59632,-875.56824,0.01018835,[ 0.512 -0.579  0.201  0.383 -0.019],0.101906136,3.9602523,3460.468384742737,100.0
1.0020822,1.6587832,-97.31387,288,,28800,0.93060243,0.99477243,0.30386782,1.4004992,-99.730576,-147.7349783224887,1.0008082,-894.21027,100,-92.30617,1.0747032,51.42,1345594,100.0,-97.697365,-894.00244,0.02498416,[ 0.512 -0.579  0.202  0.384 -0.019],0.10287958,6.6622972,3473.5579133033752,100.0
1.0012271,1.8561858,-97.28111,289,,28900,0.9155257,0.9960917,0.30172685,1.4004139,-99.69186,-146.83174970422408,1.0003381,-896.88995,100,-91.513336,1.0561554,50.62,1350656,100.0,-97.606346,-896.6961,0.021067893,[ 0.512 -0.577  0.201  0.382 -0.018],0.101267606,7.623639,3487.0394933223724,100.0
1.0037735,2.206472,-96.41786,290,,29000,0.8802448,0.98899984,0.3026051,1.402452,-99.656876,-146.6229926659399,1.0023173,-897.44275,100,-89.94156,1.1468165,50.89,1355745,100.0,-97.20252,-897.03394,0.04704972,[ 0.514 -0.58   0.202  0.381 -0.018],0.10186293,18.173409,3501.120299577713,100.0
1.0074188,1.9440428,-96.38677,291,,29100,0.8157761,0.98507226,0.3071062,1.4028872,-99.59413,-148.64763876836335,1.0043051,-896.26984,100,-88.57533,1.1728765,52.57,1361002,100.0,-97.495155,-895.7068,0.060938276,[ 0.512 -0.581  0.202  0.382 -0.016],0.10526672,29.359276,3513.436181783676,100.0
1.0018396,2.1910813,-96.84406,292,,29200,0.91864544,0.9947132,0.3004235,1.4019942,-99.72268,-145.9517648248608,1.0008765,-885.6665,100,-91.11499,1.0659077,50.11,1366013,100.0,-97.243385,-885.46844,0.025547868,[ 0.515 -0.578  0.201  0.383 -0.016],0.100265495,9.10962,3527.3097019195557,100.0
1.0010462,1.7909704,-97.20525,293,,29300,0.89900285,0.9981182,0.28481072,1.4007561,-99.61528,-140.5514990025364,1.0005816,-886.76306,100,-91.83362,1.0445893,44.5,1370463,100.0,-97.40754,-886.66296,0.024249977,[ 0.514 -0.578  0.201  0.38  -0.017],0.08901899,6.128487,3540.725541114807,100.0
1.0019207,2.1798384,-96.60559,294,,29400,0.9214747,0.9930891,0.2864023,1.3983297,-99.695946,-140.85030802755438,1.0006902,-882.01685,100,-90.24967,1.0677403,45.03,1374966,99.97874,-97.18378,-881.6897,0.02410694,[ 0.516 -0.578  0.201  0.38  -0.018],0.09010272,9.058844,3551.999301671982,100.0
1.005381,2.074886,-96.45738,295,,29500,0.8613149,0.98813486,0.2977719,1.3985301,-99.66542,-145.0455729887863,1.0037094,-896.4525,100,-88.97708,1.1378255,49.05,1379871,100.0,-97.420715,-895.96436,0.054992285,[ 0.517 -0.58   0.202  0.38  -0.021],0.098206595,24.084854,3564.4786689281464,100.0
1.0006795,2.0749643,-97.37472,296,,29600,0.9595175,0.9977338,0.30047977,1.3993,-99.597565,-146.31842204687229,1.0002339,-875.555,100,-89.98783,1.0441291,50.16,1384887,100.0,-97.55155,-875.4535,0.012836602,[ 0.519 -0.577  0.202  0.382 -0.02 ],0.100336395,5.171392,3576.2459530830383,100.0
1.0023253,1.5906372,-97.22993,297,,29700,0.91996044,0.9952951,0.28570688,1.397833,-99.60894,-141.0871062666915,1.0015154,-880.1747,100,-92.71993,1.0872627,44.79,1389366,100.0,-97.64351,-879.9788,0.030831333,[ 0.517 -0.574  0.201  0.381 -0.02 ],0.089621976,8.751035,3587.4487874507904,100.0
1.0002563,1.664428,-97.57,298,,29800,0.9760117,0.99937624,0.29792818,1.3975697,-99.49397,-145.44960085192804,1.000075,-895.01697,100,-92.606316,1.0307993,49.22,1394288,100.0,-97.6115,-894.994,0.0075342753,[ 0.515 -0.575  0.201  0.381 -0.021],0.09844311,3.055182,3602.1815314292908,100.0
1.0008866,1.7280223,-97.39597,299,,29900,0.9150079,0.9973906,0.29412884,1.3975697,-99.6154,-144.08337182653594,1.0003116,-889.17566,100,-92.04255,1.0431381,47.8,1399068,100.0,-97.65307,-889.0405,0.018697128,[ 0.515 -0.575  0.201  0.381 -0.021],0.09562522,5.4296565,3614.5275118350983,100.0
1.0053153,1.7415498,-96.72743,300,,30000,0.8539187,0.9884743,0.29406133,1.3978329,-99.71776,-143.9838443435527,1.0032421,-885.5718,100,-91.44359,1.1570493,47.7,1403838,100.0,-97.629845,-885.11456,0.053528037,[ 0.517 -0.579  0.202  0.382 -0.021],0.0954949,20.82122,3629.103486776352,100.0
1.0033158,1.8303249,-97.22175,301,,30100,0.910824,0.99426025,0.29207635,1.3973683,-99.54967,-143.41639093990494,1.0007071,-903.067,100,-88.791374,1.0675462,47.04,1408542,99.99254,-97.707634,-902.8168,0.026019758,[ 0.515 -0.582  0.202  0.38  -0.021],0.09412592,6.68642,3639.754103422165,100.0
1.0011194,1.747478,-97.235916,302,,30200,0.9288699,0.99717623,0.30072525,1.396576,-99.775345,-146.32561560072935,1.000318,-898.6185,100,-92.29416,1.0490512,50.24,1413566,100.0,-97.49807,-898.4846,0.017993197,[ 0.518 -0.586  0.202  0.378 -0.022],0.10050744,5.574297,3655.666438102722,100.0
1.0023652,1.8777783,-96.91898,303,,30300,0.89287436,0.993906,0.30234972,1.3963764,-99.69409,-146.86179805079638,1.0011456,-887.6927,100,-89.69394,1.0815657,50.82,1418648,100.0,-97.44301,-887.4264,0.03595368,[ 0.518 -0.586  0.202  0.38  -0.022],0.101699434,12.121535,3670.0808918476105,100.0
1.0091075,1.8430653,-95.69532,304,,30400,0.7611619,0.97964764,0.29842645,1.3954791,-99.39458,-145.14132245052696,1.0071946,-897.5488,100,-91.35856,1.2556947,49.23,1423571,100.0,-97.308586,-896.65784,0.0816277,[ 0.518 -0.588  0.202  0.382 -0.023],0.09862168,39.004887,3685.855432510376,100.0
1.0025511,1.8062152,-96.88576,305,,30500,0.8633113,0.9926489,0.29874703,1.3935604,-99.58597,-145.56820263580886,1.0015168,-881.19464,100,-92.90297,1.0933821,49.46,1428517,100.0,-97.488304,-880.88104,0.04162283,[ 0.513 -0.59   0.201  0.382 -0.024],0.09898382,16.463528,3699.991563796997,100.0
1.0024158,1.7344149,-96.95931,306,,30600,0.8904295,0.9942671,0.28175044,1.3950491,-99.67127,-139.5347776231312,1.001298,-847.4861,100,-90.55646,1.0863957,43.42,1432859,100.0,-97.476326,-847.2168,0.03420568,[ 0.513 -0.594  0.201  0.381 -0.025],0.08688873,11.206834,3714.4961223602295,100.0
1.0051712,1.8695021,-96.81812,307,,30700,0.79222554,0.9878955,0.29582155,1.3955009,-99.787315,-144.76322456142736,1.0033559,-893.0049,100,-87.86495,1.1556923,48.34,1437693,100.0,-97.772285,-892.4983,0.057353888,[ 0.514 -0.593  0.202  0.383 -0.024],0.0967781,25.953274,3729.0839705467224,100.0
1.0018834,1.7947186,-97.28945,308,,30800,0.8458612,0.9958977,0.291343,1.3945585,-99.75018,-143.07483784135874,1.001227,-895.87604,100,-92.35679,1.0687193,46.79,1442372,100.0,-97.63202,-895.6904,0.033426333,[ 0.515 -0.59   0.202  0.385 -0.023],0.09361291,9.594382,3744.6542954444885,100.0
1.0039389,1.9470543,-96.749664,309,,30900,0.83380055,0.9915373,0.30669847,1.3945308,-99.71864,-148.4378553862527,1.0030224,-894.2091,100,-91.28157,1.1449801,52.47,1447619,100.0,-97.39243,-893.8667,0.052483104,[ 0.517 -0.589  0.203  0.384 -0.024],0.10501684,20.113144,3761.9632544517517,100.0
1.00264,1.7441936,-97.41975,310,,31000,0.85805744,0.9948914,0.2954863,1.3936694,-99.78418,-144.79827919029606,1.0016567,-904.89825,100,-91.57359,1.0901182,48.28,1452447,100.0,-97.86645,-904.62836,0.041166734,[ 0.52  -0.587  0.204  0.385 -0.024],0.09659939,11.8145275,3778.2104890346527,100.0
1.0006529,1.4119982,-97.56677,311,,31100,0.9426452,0.9987246,0.28007355,1.3926011,-99.58193,-139.32628912452242,1.0003393,-887.07465,100,-93.43437,1.0450493,42.89,1456736,100.0,-97.7191,-886.9954,0.019276794,[ 0.522 -0.586  0.204  0.385 -0.025],0.08579248,5.2297792,3792.193651676178,100.0
1.0013133,1.6830913,-97.468475,312,,31200,0.92639107,0.99718577,0.30613464,1.3922278,-99.74626,-148.627715110511,1.0003622,-899.8356,100,-90.61995,1.0558693,52.31,1461967,100.0,-97.71289,-899.70056,0.019282604,[ 0.522 -0.587  0.204  0.384 -0.026],0.10464428,6.442145,3806.139872789383,100.0
1.0006877,1.6161236,-97.48021,313,,31300,0.9679642,0.9984037,0.2996718,1.3930303,-99.64996,-146.10685786576246,1.000198,-905.66296,100,-91.53993,1.0378575,49.86,1466953,100.0,-97.62852,-905.5857,0.012982263,[ 0.526 -0.59   0.205  0.385 -0.027],0.09973428,3.732821,3821.5124866962433,100.0
1.0025593,1.8128494,-97.24876,314,,31400,0.8438041,0.99474937,0.2933181,1.3915944,-99.624275,-143.78668887446216,1.0004168,-892.20026,100,-91.11492,1.0437969,47.5,1471703,100.0,-97.64903,-891.9909,0.022804622,[ 0.525 -0.589  0.204  0.384 -0.026],0.09503261,7.278627,3836.903213739395,100.0
1.0066928,1.8543944,-96.24227,315,,31500,0.80607265,0.98462903,0.30196902,1.3906319,-99.64616,-146.59381479113216,1.0049552,-903.446,100,-91.75279,1.1769403,50.6,1476763,100.0,-97.39329,-902.8392,0.070042126,[ 0.524 -0.589  0.205  0.384 -0.027],0.101329274,33.833637,3853.4433505535126,100.0
1.0005205,1.8156794,-97.480095,316,,31600,0.94177973,0.99854565,0.28522354,1.3897363,-99.6938,-140.95697824206772,1.0001476,-893.4861,100,-92.34478,1.026076,44.66,1481229,99.99411,-97.59995,-893.42395,0.012513938,[ 0.528 -0.588  0.206  0.385 -0.028],0.08932895,4.27742,3868.6236860752106,100.0
1.0011683,1.6505883,-97.22337,317,,31700,0.9430656,0.9965317,0.2860448,1.3885797,-99.608,-141.13640878358,1.0006181,-891.40125,100,-92.047874,1.0512263,44.92,1485721,100.0,-97.56045,-891.2079,0.021224795,[ 0.528 -0.588  0.206  0.384 -0.029],0.089866914,5.8412514,3881.589660167694,100.0
1.0012023,1.8704041,-97.354355,318,,31800,0.9452206,0.99676955,0.29191178,1.3887006,-99.63403,-143.2537625524713,1.0006232,-886.5012,100,-89.447205,1.0740881,47.0,1490421,100.0,-97.607025,-886.371,0.02197337,[ 0.526 -0.588  0.205  0.385 -0.03 ],0.09402484,5.928355,3897.173264980316,100.0
1.0014098,1.9779536,-97.10503,319,,31900,0.92152566,0.99586487,0.2918377,1.3878049,-99.584305,-143.05091666318086,1.0005069,-894.847,100,-90.71476,1.0528044,46.97,1495118,100.0,-97.44154,-894.6664,0.02084874,[ 0.525 -0.585  0.205  0.385 -0.03 ],0.0939717,6.372174,3912.378917455673,100.0
1.0008265,1.870141,-97.24029,320,,32000,0.95218754,0.9981442,0.28565046,1.3885567,-99.81599,-140.83385237250943,1.0004303,-883.83514,100,-88.75378,1.0521718,44.8,1499598,100.0,-97.39861,-883.7582,0.01856121,[ 0.526 -0.585  0.206  0.383 -0.031],0.08961473,5.6675644,3927.243543624878,100.0
1.0018241,1.5726143,-97.298,321,,32100,0.91132855,0.99415845,0.29259765,1.3893014,-99.635124,-143.6347417870674,1.0012438,-894.5437,100,-92.82066,1.0774456,47.24,1504322,100.0,-97.72708,-894.2682,0.032865867,[ 0.527 -0.584  0.206  0.383 -0.031],0.09451183,9.399253,3940.6488041877747,100.0
1.0016885,1.8843626,-96.96321,322,,32200,0.8880973,0.9968478,0.28676686,1.388326,-99.69201,-141.071379982676,1.0011623,-892.83307,100,-91.22258,1.0733824,45.17,1508839,100.0,-97.27036,-892.676,0.035153344,[ 0.524 -0.584  0.205  0.383 -0.03 ],0.09036845,11.275913,3955.2702357769012,100.0
1.0031172,2.051798,-96.33266,323,,32300,0.86990035,0.9924741,0.29157725,1.3872559,-99.63037,-142.44150833945014,1.0019631,-893.17365,100,-89.77578,1.0963141,46.85,1513524,100.0,-96.9709,-892.78723,0.039827757,[ 0.526 -0.583  0.206  0.383 -0.031],0.09375383,15.570678,3969.8175168037415,100.0
1.0026039,1.8690339,-96.8536,324,,32400,0.86255956,0.9940542,0.2845269,1.3868273,-99.72598,-140.41106399613602,1.0019188,-895.3651,100,-92.11478,1.1361549,44.37,1517961,100.0,-97.394806,-895.0861,0.040548164,[ 0.529 -0.583  0.207  0.383 -0.032],0.08879178,14.023506,3984.402792930603,100.0
1.0012858,1.7598357,-97.5056,325,,32500,0.9356547,0.99569196,0.28688055,1.3876884,-99.78842,-141.72974596370312,1.0006448,-872.9262,100,-92.10437,1.0520787,45.22,1522483,100.0,-97.82847,-872.73035,0.021947993,[ 0.528 -0.585  0.206  0.382 -0.032],0.09046359,5.902905,3999.9952545166016,100.0
1.0004661,1.8161564,-97.50931,326,,32600,0.9649457,0.99894124,0.2805108,1.3875813,-99.6403,-139.32157919379927,1.0002985,-887.4009,100,-90.62217,1.0432024,43.04,1526787,100.0,-97.59361,-887.35535,0.013581496,[ 0.53  -0.586  0.207  0.381 -0.031],0.08608726,4.3028216,4013.2012643814087,100.0
1.0043014,1.4967592,-96.83531,327,,32700,0.8609352,0.9886398,0.29348513,1.3858356,-99.724335,-143.9933571360448,1.0022166,-878.48413,100,-93.51822,1.112135,47.49,1531536,100.0,-97.81166,-877.9745,0.04647858,[ 0.529 -0.587  0.207  0.381 -0.031],0.09507897,13.938666,4027.9916648864746,100.0
