InitialBound,InitialReturnMax,StdD2w0t,EpThisIter,ReturnStepMaxmin,EpLenMean,MeanIW,EpisodesSoFar,EmpiricalD2,InitialReturnMin,TimestepsSoFar,EpRewMean,Bound,StdIW,ReturnMeanIW,TimeElapsed,Weights,InitialReturnStd,Iteration,J_sample_variance,InitialReturnMean,MeanD2w0t,ReturnStepMax,MaxD2w0t,MaxIW,MinIW,MeanEntropy,MinD2w0t
-76.03528,65.531395,0.25025335,100,92.450516,33.02,1.0162952,16400,1.0096426,-15.39315,398559,-108.13211263210536,-74.05011,0.10679879,247.07617,2235.7009794712067,[ 0.659 -0.419 -0.268 -0.713  0.163],15.470281,164,811.8524,-8.392334e-07,0.06653769,100.0,1.0489556,1.5476233,0.6944609,1.581983,
-81.98468,67.12404,0.25655243,100,92.4982,33.21,1.0821297,16500,1.0689763,-14.32991,401880,-107.96334699618525,-73.02765,0.30118802,256.91788,2249.413518667221,[ 0.655 -0.424 -0.269 -0.718  0.163],15.656705,165,4109.038,-7.209778e-06,0.06840034,100.0,1.1580894,2.3245308,0.60943025,1.5935992,
-46.792236,58.492138,0.23885065,100,91.77422,30.03,1.0132505,16600,1.0063783,-12.796669,404883,-108.4968971277106,-44.90695,0.08065345,277.9086,2266.022744655609,[ 0.637 -0.426 -0.261 -0.716  0.175],13.985094,166,865.0459,-2.1362305e-06,0.06037504,100.0,1.0481625,1.3984045,0.80419624,1.5949407,
-111.92871,58.78128,0.26348156,100,93.10104,36.44,1.0368593,16700,1.016942,-17.216927,408527,-107.4797394685585,-108.41017,0.14240487,219.80403,2283.4919533729553,[ 0.637 -0.432 -0.264 -0.721  0.176],17.182558,167,1243.6881,-2.2888185e-06,0.07387128,100.0,1.063675,1.5585916,0.743055,1.5949388,
-102.961426,58.077282,0.2593825,100,93.00711,35.88,1.012695,16800,1.0098091,-17.793419,412115,-107.51253521572251,-101.82648,0.09530121,219.26663,2299.2364153862,[ 0.63  -0.427 -0.255 -0.722  0.176],16.632092,168,508.69574,7.476807e-06,0.07212231,100.0,1.0273046,1.3179319,0.75451684,1.5963452,
-108.07402,68.639114,0.25736436,100,92.98166,35.54,1.0049379,16900,1.001886,-16.67353,415669,-106.94583976553842,-107.6532,0.037764058,219.07333,2315.091083049774,[ 0.631 -0.423 -0.258 -0.722  0.177],18.358747,169,387.8297,-4.7302246e-06,0.07119329,100.0,1.0117148,1.1625564,0.8870739,1.5929465,
-57.705307,55.818466,0.24910896,100,92.320816,32.4,1.0270354,17000,1.0165249,-14.784302,418909,-108.20306854325625,-54.67694,0.14185396,255.60101,2331.4375743865967,[ 0.628 -0.422 -0.259 -0.721  0.174],13.935046,170,1285.2496,-6.1035155e-07,0.06557042,100.0,1.0572168,1.7079891,0.6759268,1.5959011,
-94.064026,50.720066,0.25980017,100,92.97584,35.67,1.0186853,17100,1.011635,-18.551971,422476,-107.44094372738863,-92.14482,0.115574405,222.82756,2349.5675137043,[ 0.62  -0.425 -0.259 -0.727  0.177],16.303268,171,864.67725,5.340576e-06,0.07200212,100.0,1.0556837,1.5250376,0.7335491,1.5916454,
-63.21318,41.31149,0.24835663,100,92.37541,32.81,1.009417,17200,1.0042747,-15.986046,425757,-108.68354280560011,-62.18582,0.058755208,248.18912,2364.685196876526,[ 0.622 -0.419 -0.255 -0.731  0.173],13.804326,172,371.68045,2.1743774e-06,0.06581486,100.0,1.0134556,1.2865548,0.8568115,1.5957128,
-78.09627,66.13907,0.24809375,100,92.35793,32.73,1.0065043,17300,1.0055747,-14.565826,429030,-108.6979207902512,-77.41179,0.07507916,247.68898,2381.0964348316193,[ 0.616 -0.414 -0.254 -0.726  0.177],15.871819,173,635.40216,1.7547608e-06,0.06565699,100.0,1.0191853,1.3754673,0.8318377,1.5983063,
-38.91974,49.632915,0.2428814,100,91.82076,30.11,1.0390086,17400,1.0300581,-14.805283,432041,-108.08343800195227,-34.10202,0.18202431,282.14578,2395.871605157852,[ 0.614 -0.414 -0.251 -0.723  0.179],14.127465,174,2143.75,2.4414062e-06,0.061470576,100.0,1.0889124,1.6893083,0.64643383,1.5852822,
-80.07378,60.24202,0.25689983,100,92.57192,33.76,1.0612367,17500,1.0607284,-15.634064,435417,-108.50682909963763,-73.05571,0.26435006,249.34023,2410.895672082901,[ 0.619 -0.418 -0.261 -0.725  0.166],15.568123,175,3107.9292,3.4332274e-06,0.06911237,100.0,1.1352118,1.9449056,0.60977316,1.5837854,
-107.263306,52.518692,0.26033646,100,93.15947,36.46,1.0027635,17600,1.0016158,-18.25412,439063,-106.47459398832089,-106.99068,0.04400876,211.20894,2427.852883577347,[ 0.598 -0.425 -0.262 -0.718  0.165],17.978945,176,464.07095,-1.9836425e-06,0.07301617,100.0,1.0072062,1.1999161,0.8626232,1.585786,
-101.914734,58.05119,0.25764734,100,92.900345,34.82,1.0378249,17700,1.0143726,-16.599556,442545,-106.1952343154958,-97.882935,0.1185003,229.99438,2444.14945602417,[ 0.597 -0.426 -0.261 -0.72   0.167],17.31294,177,905.46875,5.722046e-06,0.07048474,100.0,1.0809859,1.5581331,0.6221485,1.5879381,
-77.03145,51.1726,0.250064,100,92.47509,32.82,1.0225393,17800,1.017656,-14.504601,445827,-107.179387345948,-74.32881,0.122111805,247.37502,2458.089893579483,[ 0.603 -0.436 -0.262 -0.728  0.169],15.482542,178,1033.9746,3.0517579e-06,0.06627598,100.0,1.0472829,1.4285994,0.72481185,1.5826497,
-79.62045,64.56169,0.247408,100,92.40575,32.62,1.0051183,17900,1.0026219,-15.54348,449089,-107.55233966375806,-79.07861,0.043797635,246.03043,2474.5291759967804,[ 0.593 -0.432 -0.259 -0.719  0.164],15.885825,179,284.79956,1.5258789e-06,0.065361,100.0,1.0090451,1.1209193,0.83924586,1.5800778,
-80.45639,59.0777,0.25195557,100,92.580215,33.37,1.0245754,18000,1.0213012,-15.85215,452426,-108.88583735308781,-78.11929,0.1642454,246.37402,2492.2212533950806,[ 0.598 -0.435 -0.262 -0.721  0.161],15.044013,180,1240.19,1.2207031e-06,0.06737643,100.0,1.0666727,1.5407827,0.71028054,1.5858893,
-66.68294,42.09587,0.25396788,100,92.42233,32.72,1.0542259,18100,1.0426329,-16.66349,455698,-107.61150813858092,-60.427887,0.20112284,257.16382,2508.924973011017,[ 0.603 -0.43  -0.265 -0.722  0.167],14.45629,181,1984.5593,-2.2888185e-06,0.067183204,100.0,1.1380819,1.6010482,0.57257986,1.5657517,
-88.55557,75.2982,0.2505853,100,92.58194,33.54,1.0037714,18200,1.0020107,-14.862274,459052,-107.63112151366654,-88.12486,0.05253351,237.89568,2525.5964136123657,[ 0.594 -0.437 -0.267 -0.722  0.147],15.933043,182,473.0517,4.5776366e-07,0.06719295,100.0,1.0090578,1.2405163,0.8764082,1.5684098,
-38.78485,60.358135,0.2341351,100,91.564606,28.92,1.0078285,18300,1.0042441,-12.065971,461944,-107.5158475679458,-37.690735,0.05463052,286.56604,2540.7706999778748,[ 0.593 -0.44  -0.269 -0.722  0.15 ],14.460096,183,392.01263,-4.959106e-07,0.058013603,100.0,1.0186994,1.1565415,0.830404,1.5714614,
-74.72647,59.374153,0.24631299,100,92.30917,32.29,1.0042822,18400,1.0041137,-13.605553,465173,-108.02934431873913,-74.23288,0.06418016,250.51804,2558.9796702861786,[ 0.592 -0.446 -0.272 -0.724  0.152],14.505527,184,445.39282,-1.14440915e-07,0.06471685,100.0,1.0112071,1.2312804,0.8829735,1.5761591,
-27.764282,47.508297,0.2371113,100,91.69101,29.69,1.0085987,18500,1.0060383,-12.672806,468142,-109.16417166412033,-26.487183,0.07563115,282.8223,2573.5003097057343,[ 0.589 -0.446 -0.27  -0.722  0.157],11.928401,185,404.94534,1.3427734e-05,0.05957669,100.0,1.025514,1.1856918,0.63823235,1.5781351,
-61.091705,51.155247,0.24202581,100,92.084656,31.01,1.007963,18600,1.0037789,-13.884941,471243,-107.22242700450592,-60.12961,0.059520517,262.286,2588.4514603614807,[ 0.579 -0.448 -0.272 -0.723  0.159],14.977393,186,536.26556,3.0517577e-07,0.06223798,100.0,1.0182798,1.2772019,0.87183326,1.5749812,
-99.148254,55.70954,0.26999027,100,93.03654,36.07,1.102891,18700,1.0880368,-16.991219,474850,-107.55325139553872,-89.51152,0.34423712,235.03651,2607.4433410167694,[ 0.579 -0.446 -0.267 -0.723  0.156],16.838005,187,4175.1846,8.2015995e-06,0.07522129,100.0,1.2660246,2.553607,0.5287476,1.5555071,
-127.018295,66.65857,0.26733077,100,93.449554,38.38,1.0104027,18800,1.0054693,-18.747894,478688,-106.51338172166255,-126.19643,0.08185982,198.53304,2625.891626358032,[ 0.56  -0.452 -0.264 -0.721  0.137],19.442513,188,527.6846,-1.5640259e-06,0.07708575,100.0,1.0261122,1.285003,0.7690981,1.5514029,
-117.03145,64.32398,0.26608875,100,93.12917,36.29,1.0767398,18900,1.0545768,-18.766571,482317,-106.52675250347511,-110.67915,0.29206213,223.40361,2641.75714468956,[ 0.562 -0.455 -0.262 -0.721  0.132],18.773148,189,2615.217,-2.4795531e-06,0.07440788,100.0,1.1723824,2.8236494,0.5597722,1.5457084,
-125.0733,56.94112,0.26792252,100,93.405525,38.33,1.0190138,19000,1.0116501,-18.774925,486150,-107.21836459343233,-123.1503,0.11921312,201.89679,2659.884735107422,[ 0.547 -0.455 -0.254 -0.718  0.127],18.12878,190,770.0515,3.0899048e-06,0.07719499,100.0,1.0329449,1.5334628,0.75126207,1.5525314,
-125.31088,56.059795,0.26827708,100,93.50539,38.79,1.0062618,19100,1.0056001,-19.333748,490029,-106.56797607598538,-124.62779,0.06628744,196.41975,2676.81312084198,[ 0.538 -0.451 -0.25  -0.714  0.133],18.047337,191,466.4968,9.918213e-07,0.077806324,100.0,1.0140978,1.286541,0.82408583,1.5566407,
-68.19974,43.565884,0.25534835,100,92.5874,33.8,1.0580772,19200,1.0470366,-15.886353,493409,-108.37298978752712,-61.60852,0.21903516,247.00839,2694.3655712604523,[ 0.536 -0.451 -0.248 -0.711  0.138],13.692012,192,1777.3595,5.7983398e-06,0.06874556,100.0,1.1583375,2.1018407,0.5110296,1.5535454,
-88.89618,54.28853,0.2550794,100,92.70706,34.48,1.0184318,19300,1.0185448,-15.837326,496857,-108.49032455520756,-86.63829,0.124734156,234.24672,2711.9324419498444,[ 0.563 -0.455 -0.248 -0.723  0.135],15.969966,193,888.1288,3.967285e-06,0.0694181,100.0,1.044982,1.580292,0.7239461,1.5548805,
-95.05635,50.846947,0.25533563,100,92.91585,34.87,1.00663,19400,1.0042297,-16.02816,500344,-107.95609284463518,-94.41171,0.064420655,227.47287,2728.723888397217,[ 0.551 -0.457 -0.247 -0.718  0.136],16.265589,194,447.22815,5.264282e-06,0.06991369,100.0,1.0137242,1.231953,0.85621536,1.5599211,
-95.63248,59.2996,0.25538138,100,92.77923,34.63,1.0172975,19500,1.0074617,-16.919846,503807,-107.71354246183222,-93.99611,0.08801984,230.96184,2746.3223831653595,[ 0.548 -0.459 -0.247 -0.718  0.141],16.51604,195,573.8851,-2.2506713e-06,0.06965906,100.0,1.0493101,1.3866448,0.7852117,1.5559752,
-90.47418,64.496185,0.25457582,100,92.76729,34.15,1.0344777,19600,1.0178366,-15.920624,507222,-106.42414865230222,-87.57759,0.13651185,234.50902,2760.7180960178375,[ 0.549 -0.455 -0.248 -0.713  0.137],15.459224,196,925.4341,2.3269654e-06,0.068920135,100.0,1.062016,1.8058321,0.67762005,1.5468361,
-80.186035,49.889847,0.25207525,100,92.614044,33.59,1.0139012,19700,1.0162295,-17.391167,510581,-107.25300584873254,-78.753555,0.13805489,238.97063,2773.745129108429,[ 0.563 -0.454 -0.247 -0.716  0.128],15.620114,197,1234.3113,-1.5258789e-07,0.06764475,100.0,1.0407757,1.655859,0.6516094,1.5466704,
-110.39606,64.219696,0.26177222,100,93.20973,36.6,1.0180558,19800,1.0125538,-17.681541,514241,-105.9624167592848,-108.59648,0.10501216,211.4482,2791.963569879532,[ 0.556 -0.456 -0.243 -0.717  0.127],19.448053,198,652.9425,-2.9754638e-06,0.073562674,100.0,1.0267712,1.3756791,0.6517911,1.5442975,
-77.1324,63.214813,0.25426984,100,92.62671,33.69,1.0376623,19900,1.0183567,-15.6345215,517610,-107.3580770066506,-72.99332,0.12026626,243.15994,2806.6048126220703,[ 0.567 -0.455 -0.243 -0.72   0.125],14.584592,199,850.05414,1.8692017e-06,0.06833239,100.0,1.0849025,1.511302,0.66037196,1.535117,
-136.03737,50.933796,0.27311996,100,93.68612,40.02,1.0194881,20000,1.0099884,-19.409271,521612,-106.33309414016418,-134.23515,0.10232486,190.29927,2825.0204062461853,[ 0.565 -0.444 -0.236 -0.718  0.116],17.59159,200,632.3939,-4.8065185e-06,0.080560945,100.0,1.0382882,1.4188408,0.6809473,1.5338387,
-76.88956,54.92378,0.2504953,100,92.573555,33.3,1.0150255,20100,1.007456,-15.658142,524942,-107.0003970426324,-75.20865,0.081276454,240.72644,2842.0301175117493,[ 0.568 -0.449 -0.234 -0.721  0.115],15.799428,201,577.56433,-4.8828124e-06,0.06691409,100.0,1.0269816,1.262943,0.7960918,1.5338296,
-112.72017,41.934772,0.26883033,100,93.40445,38.27,1.032184,20200,1.027755,-19.08316,528769,-107.07163441421912,-109.80492,0.17396116,204.63246,2859.4136760234833,[ 0.576 -0.453 -0.239 -0.722  0.115],16.384901,202,1325.5072,-7.019043e-06,0.07739146,100.0,1.0664788,1.6699622,0.70061636,1.5349998,
-64.41571,48.856895,0.25092277,100,92.32319,32.27,1.0498911,20300,1.0557424,-16.13668,531996,-107.73077371430344,-58.00644,0.23679578,260.84442,2872.695727825165,[ 0.561 -0.456 -0.237 -0.721  0.116],14.580697,203,2578.7664,1.9073487e-07,0.065895475,100.0,1.1284736,1.9656706,0.6171725,1.5281689,
-88.44322,61.057583,0.25434744,100,92.753494,34.26,1.0149056,20400,1.0109284,-18.675026,535422,-107.0051283279891,-86.99986,0.115394704,232.54222,2889.3476078510284,[ 0.543 -0.463 -0.236 -0.719  0.109],17.39892,204,1040.0972,1.2207031e-06,0.068981506,100.0,1.042476,1.5543176,0.65093774,1.5271736,
-82.586044,50.389294,0.2617938,100,92.738884,34.22,1.0993497,20500,1.0894613,-18.123878,538844,-107.12781980324826,-71.558044,0.33331156,248.57715,2904.481364965439,[ 0.542 -0.464 -0.231 -0.719  0.108],16.718037,205,4111.8496,-6.2561035e-06,0.070927486,100.0,1.2262069,2.320989,0.414427,1.5271767,
-114.0065,73.872925,0.2600112,100,93.07233,36.2,1.0142591,20600,1.0061799,-16.485107,542464,-107.29115935108133,-112.61354,0.07711443,216.83757,2919.850216150284,[ 0.566 -0.465 -0.233 -0.735  0.108],16.222052,206,487.30728,3.0517577e-07,0.07264564,100.0,1.0282782,1.2341365,0.8307859,1.5281419,
-116.675415,53.646023,0.26612902,100,93.380554,38.03,1.0095457,20700,1.0085827,-19.271141,546267,-106.85386520630811,-115.72151,0.09722348,202.09163,2939.0516233444214,[ 0.557 -0.466 -0.235 -0.731  0.109],17.489462,207,639.2142,-6.2179565e-06,0.07634961,100.0,1.0182858,1.343321,0.825074,1.5306219,
-126.661255,62.110275,0.26826695,100,93.513855,38.76,1.0071037,20800,1.0061208,-19.093636,550143,-106.32203310041251,-125.99483,0.07999205,195.30498,2956.0603420734406,[ 0.551 -0.468 -0.235 -0.729  0.112],19.104143,208,406.55594,1.6021728e-06,0.07776901,100.0,1.0168467,1.2457643,0.7682997,1.5273044,
-86.462524,56.079296,0.25278717,100,92.632805,33.77,1.0193169,20900,1.011856,-17.596031,553520,-107.51846906036653,-84.23001,0.102456875,239.60199,2970.4484083652496,[ 0.552 -0.465 -0.236 -0.729  0.108],14.534311,209,726.27094,4.272461e-06,0.068027645,100.0,1.0533997,1.2907325,0.7852214,1.5193214,
-108.67926,65.1577,0.25815508,100,93.03843,35.83,1.0033169,21000,1.001174,-18.230652,557103,-106.80259869550106,-108.29175,0.029894337,216.7207,2989.142424106598,[ 0.551 -0.471 -0.236 -0.732  0.1  ],17.527056,210,325.8083,-3.8146972e-08,0.071726486,100.0,1.0046576,1.1021909,0.91634166,1.5195211,
-91.51611,54.39094,0.2587527,100,92.84561,34.58,1.0543538,21100,1.0410305,-16.922447,560561,-106.40968676402413,-86.0849,0.20758972,234.5409,3004.813338279724,[ 0.548 -0.467 -0.234 -0.73   0.101],18.055006,211,2143.9966,-4.119873e-06,0.07052129,100.0,1.1116009,2.20865,0.6440751,1.5104117,
-115.20064,70.38898,0.26019105,100,93.17188,36.21,1.0132236,21200,1.0102354,-16.559158,564182,-105.5182877263181,-113.706116,0.09293748,212.5166,3021.1883447170258,[ 0.532 -0.471 -0.233 -0.728  0.091],18.624561,212,581.7273,3.1280517e-06,0.072697274,100.0,1.0213232,1.2936587,0.787609,1.5128366,
-103.064285,70.274704,0.25977692,100,92.91248,35.49,1.0383852,21300,1.0177387,-17.400146,567731,-108.02312574851426,-99.96704,0.14434926,227.57596,3036.6749851703644,[ 0.542 -0.472 -0.234 -0.731  0.094],16.564743,213,932.1641,7.6293946e-07,0.07180257,100.0,1.0789788,1.540472,0.59229434,1.5173804,
-41.49939,53.554695,0.246981,100,91.89508,30.56,1.0764488,21400,1.081468,-13.120392,570787,-109.13018850056439,-30.916412,0.30915385,288.13934,3051.20916724205,[ 0.544 -0.468 -0.238 -0.727  0.098],11.848846,214,4950.954,3.967285e-06,0.06298695,100.0,1.2085037,2.9120932,0.5949218,1.5203328,
-101.75539,61.386032,0.2628035,100,92.97507,35.81,1.0566885,21500,1.0407897,-18.38578,574368,-107.87645936547898,-96.8354,0.24850208,228.11021,3070.1902961730957,[ 0.514 -0.461 -0.237 -0.71   0.101],15.793782,215,2162.9558,-3.4332274e-06,0.07298626,100.0,1.108833,2.0798123,0.6166302,1.5291392,
-94.004425,64.72363,0.25716522,100,92.80983,34.73,1.0269742,21600,1.019569,-18.227615,577841,-107.49232672800724,-90.93396,0.124927156,232.27658,3086.4971549510956,[ 0.499 -0.458 -0.234 -0.699  0.11 ],16.2044,216,775.5289,2.5177003e-06,0.07025548,100.0,1.0534122,1.3562834,0.6938783,1.5273312,
-112.81508,58.696465,0.26274863,100,93.22966,37.05,1.0104622,21700,1.0077888,-16.560928,581546,-106.8955706369882,-112.01431,0.08472302,208.56207,3104.057590484619,[ 0.502 -0.46  -0.241 -0.703  0.108],17.691147,217,494.4888,3.7384034e-06,0.0743253,100.0,1.0163062,1.2848892,0.7994049,1.5247601,
-109.60982,50.294716,0.2640594,100,93.126015,36.76,1.0259382,21800,1.02601,-16.261238,585222,-107.96408058635002,-106.819,0.15851265,216.09299,3118.947868347168,[ 0.495 -0.461 -0.241 -0.7    0.106],18.411823,218,1155.9807,-4.5776366e-07,0.07437625,100.0,1.068733,1.5135195,0.6287986,1.5193725,
-129.66644,64.65416,0.27082694,100,93.52951,39.17,1.0224417,21900,1.0164026,-20.82885,589139,-107.13949178045472,-127.88031,0.12297083,197.02374,3138.327711582184,[ 0.479 -0.456 -0.235 -0.694  0.1  ],18.274029,219,758.3821,2.1362305e-06,0.078959085,100.0,1.0485525,1.4302964,0.73198813,1.5143559,
-110.01758,57.135265,0.26089996,100,93.09418,36.39,1.014422,22000,1.0063773,-17.96634,592778,-107.45810538443956,-108.80289,0.08585809,215.37927,3155.1132504940033,[ 0.474 -0.458 -0.232 -0.694  0.095],17.584772,220,486.53,7.6293946e-07,0.07308853,100.0,1.028266,1.5999646,0.85054874,1.5177883,
-86.14378,62.917614,0.25666136,100,92.66655,34.12,1.0511844,22100,1.0484029,-17.434395,596190,-108.04968781083613,-79.84924,0.21303679,243.27527,3171.5493528842926,[ 0.48  -0.457 -0.23  -0.696  0.099],15.458268,221,1673.4741,-5.340576e-06,0.06945036,100.0,1.1020337,1.7504994,0.577098,1.5254327,
-108.412476,71.91855,0.26292908,100,93.178604,36.76,1.0167712,22200,1.0139767,-17.403824,599866,-107.00018407170997,-106.99733,0.1387861,212.96346,3190.778421163559,[ 0.499 -0.457 -0.233 -0.704  0.107],16.984114,222,1068.1699,1.4495849e-06,0.07406175,100.0,1.043479,1.5670733,0.72524375,1.5208129,
-104.355774,52.956005,0.26564562,100,93.12326,36.72,1.0599829,22300,1.0442727,-16.588737,603538,-107.89706093031943,-98.680664,0.20735174,221.71286,3207.1879682540894,[ 0.495 -0.462 -0.232 -0.706  0.102],15.340867,223,1584.9369,5.2261353e-06,0.07477408,100.0,1.0921633,1.6386923,0.63745993,1.5095963,
-93.642105,56.376564,0.25853613,100,92.92465,35.17,1.0222604,22400,1.0135635,-18.284615,607055,-106.84488034046865,-91.049286,0.118095666,226.54535,3225.61208319664,[ 0.478 -0.464 -0.231 -0.701  0.091],16.846659,224,1136.2549,2.2125244e-06,0.07110584,100.0,1.0686115,1.4471314,0.54501194,1.5090772,
-139.5827,64.21277,0.27244705,100,93.6886,39.99,1.0126349,22500,1.0056288,-21.230179,611054,-106.2014530384846,-138.69417,0.104170576,188.5934,3241.9969460964203,[ 0.467 -0.468 -0.236 -0.699  0.09 ],19.175816,225,822.76483,-3.8146972e-08,0.0803261,100.0,1.0257627,1.792517,0.8249072,1.5117214,
-102.84448,51.185932,0.26242107,100,93.17917,36.99,1.0068579,22600,1.0030816,-18.394356,614753,-107.65625056808727,-102.221436,0.04892067,210.53839,3259.3967554569244,[ 0.466 -0.472 -0.237 -0.702  0.093],16.294065,226,352.84644,-1.3732911e-06,0.07417563,100.0,1.0133041,1.2284807,0.8482942,1.5156275,
-92.05873,53.5446,0.25699493,100,92.84836,34.99,1.0192178,22700,1.0084572,-18.123184,618252,-107.623098060042,-89.986694,0.087760314,228.70203,3274.2025017738342,[ 0.467 -0.468 -0.234 -0.702  0.097],14.950516,227,511.1138,-1.2016297e-05,0.07049778,100.0,1.0311307,1.3361248,0.752545,1.5149885,
-98.43584,49.72681,0.2623709,100,93.05265,36.45,1.0182014,22800,1.0200341,-18.006134,621897,-108.3942767951317,-96.44736,0.16668141,219.11972,3290.6767659187317,[ 0.471 -0.475 -0.241 -0.704  0.096],15.910568,228,1199.0583,2.4414062e-06,0.07356766,100.0,1.0522399,1.6779912,0.74701005,1.5134606,
-92.62944,76.34661,0.262189,100,92.7965,34.74,1.0895525,22900,1.0639102,-17.956444,625371,-107.75611835899181,-83.55257,0.2453432,243.01237,3306.1723198890686,[ 0.462 -0.47  -0.236 -0.697  0.094],17.050451,229,2447.3445,2.8991699e-06,0.071613714,100.0,1.1720543,1.9174446,0.6104903,1.5008494,
-134.05579,51.678265,0.27357,100,93.68977,40.47,1.009414,23000,1.0092521,-19.097687,629418,-107.45375321114844,-133.0382,0.09297315,188.14433,3328.6714129447937,[ 0.442 -0.475 -0.237 -0.69   0.082],16.663273,230,481.72827,-2.1362305e-06,0.08118468,100.0,1.0201709,1.3713324,0.8141238,1.4993463,
-129.72176,54.25397,0.27474737,100,93.74676,40.16,1.0350391,23100,1.0153884,-21.419876,633434,-105.48523769643656,-126.88362,0.113960356,190.15413,3345.6433629989624,[ 0.433 -0.473 -0.235 -0.686  0.08 ],18.304472,231,773.59357,8.163453e-06,0.08119066,100.0,1.0445511,1.5017328,0.75238705,1.5017926,
-84.28351,54.920357,0.25421628,100,92.7482,34.38,1.0130606,23200,1.0112257,-17.071808,636872,-107.46847630797203,-83.05177,0.10800946,231.6591,3361.9482951164246,[ 0.437 -0.476 -0.235 -0.694  0.083],15.8025675,232,708.45636,-2.822876e-06,0.069081075,100.0,1.022993,1.2995715,0.7079885,1.4960805,
-135.42046,60.039047,0.2704771,100,93.62477,39.41,1.0108722,23300,1.0070119,-21.529167,640813,-105.91936031240941,-134.49858,0.08018035,191.56819,3378.639269590378,[ 0.428 -0.477 -0.234 -0.691  0.077],18.80567,233,608.234,-9.040832e-06,0.07911167,100.0,1.0220565,1.3596468,0.79426193,1.496083,
-124.13165,66.81502,0.26999637,100,93.481155,38.56,1.0297282,23400,1.0217099,-19.94902,644669,-106.403608298816,-120.936554,0.13709077,202.63388,3394.802936077118,[ 0.428 -0.48  -0.233 -0.689  0.077],17.244877,234,1123.7135,4.5013426e-06,0.07803936,100.0,1.0730985,1.8832353,0.4819165,1.505179,
-136.04182,66.88286,0.27419826,100,93.67294,39.55,1.0390576,23500,1.0185093,-20.55806,648624,-105.34251302511869,-132.50844,0.14235437,194.1331,3413.44411945343,[ 0.422 -0.487 -0.234 -0.69   0.086],19.96426,235,1197.0869,-4.5776366e-07,0.08034776,100.0,1.0714684,1.6934094,0.6730922,1.5188982,
-148.2699,66.45269,0.27827165,100,93.87013,41.55,1.0238252,23600,1.0150112,-20.552391,652779,-106.57288907782109,-145.88673,0.10928608,182.408,3432.267584323883,[ 0.424 -0.484 -0.231 -0.688  0.1  ],18.185242,236,612.17346,6.942749e-06,0.08377111,100.0,1.042435,1.4337589,0.7103468,1.5099247,
-128.40315,62.331337,0.27948216,100,93.787994,40.95,1.0678331,23700,1.045474,-20.53897,656874,-106.71582884718809,-122.39198,0.22127329,192.28114,3451.2675738334656,[ 0.433 -0.485 -0.232 -0.693  0.091],17.892328,237,1149.9579,-6.1035155e-07,0.083464056,100.0,1.1167799,1.8653358,0.29498968,1.4980067,
-129.50787,45.90763,0.2779994,100,93.67316,39.97,1.0711205,23800,1.0426588,-21.075867,660871,-106.45702299872242,-123.509674,0.21496913,198.57431,3468.9646756649017,[ 0.457 -0.49  -0.233 -0.702  0.079],17.123522,238,1440.1501,-1.2588501e-06,0.081928,100.0,1.096045,2.074713,0.49688157,1.5117289,
-108.93263,59.868885,0.2637313,100,93.22155,37.22,1.0115778,23900,1.0057576,-18.26007,664593,-107.53956724891692,-107.78883,0.06884907,209.69835,3487.971181154251,[ 0.467 -0.495 -0.238 -0.711  0.093],17.345612,239,446.72403,-3.0517577e-07,0.07478843,100.0,1.0231504,1.2517136,0.77671325,1.5050493,
-93.39499,48.363415,0.2608175,100,92.98996,35.99,1.0209829,24000,1.0187526,-16.998772,668192,-108.15059271567496,-91.30272,0.13522694,222.5634,3502.091377019882,[ 0.469 -0.5   -0.24  -0.712  0.086],14.839352,240,746.8237,9.155273e-07,0.072640926,100.0,1.0484724,1.4756134,0.67566895,1.5125649,
-109.974594,52.863182,0.26253584,100,93.103935,36.46,1.0274564,24100,1.0121211,-17.644035,671838,-107.48745391781061,-107.31613,0.11457442,218.55612,3516.8325583934784,[ 0.471 -0.495 -0.241 -0.714  0.094],15.604004,241,833.417,4.8065185e-06,0.073621556,100.0,1.0544534,1.5265727,0.73087084,1.5051786,
-76.576996,39.415,0.25453436,100,92.782364,34.49,1.0095781,24200,1.006008,-16.066673,675287,-107.22313066034116,-75.694534,0.086995386,230.35878,3534.69970202446,[ 0.47  -0.487 -0.237 -0.709  0.086],14.800884,242,486.40787,3.5858154e-06,0.06927871,100.0,1.017413,1.3011916,0.8107392,1.5125525,
-98.62535,41.024292,0.26564366,100,93.12655,36.53,1.0515703,24300,1.0501459,-19.082031,678940,-107.27873872587232,-93.4937,0.21660341,221.4482,3551.70361161232,[ 0.473 -0.485 -0.235 -0.707  0.094],14.857427,243,1569.1318,-1.2207031e-06,0.074569635,100.0,1.1151248,1.761774,0.65129995,1.5070128,
-119.30214,41.219807,0.2700019,100,93.542984,39.27,1.0149294,24400,1.0074807,-19.425636,682867,-107.15339537121712,-118.07442,0.08736891,195.24113,3567.965580701828,[ 0.489 -0.487 -0.24  -0.716  0.088],16.660257,244,463.43726,8.392334e-07,0.078821905,100.0,1.0206352,1.3087444,0.82383037,1.5117214,
