InitialReturnMean,MeanIW,StdD2w0t,MaxIW,Weights,Bound,Iteration,ReturnStepMax,TimestepsSoFar,StdIW,InitialReturnMax,InitialReturnStd,EpLenMean,InitialBound,MeanD2w0t,MinIW,EpThisIter,TimeElapsed,EmpiricalD2,InitialReturnMin,EpisodesSoFar,EpRewMean,ReturnMeanIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,MaxD2w0t,J_sample_variance
-9.482229,0.68117905,524135.47,124.72964,[-1.257 -0.805 -0.11  -0.714 -1.219],-4.3459883,249,1.0,5794879,3.6968138,10.251918,6.9358797,500.0,-9.667811,140221.56,1.5660293e-08,100,7623.556703329086,2004037.5,-28.16857,24900,-11.439761368795125,-2.5061407,0.19343035,,1.0000987,11028947.0,4387.5073
-9.95203,1.4662799,57842.234,621.19934,[-1.23  -0.804 -0.112 -0.703 -1.226],-5.1217566,250,1.0,5844879,13.267912,3.334872,5.4686394,500.0,-10.123274,6834.7246,1.4542171e-06,100,7683.36761879921,87147.44,-23.63992,25000,-10.555925687496376,-4.5556974,0.18437785,5.9604645e-08,1.0001608,2818518.0,2675.012
-9.61461,0.69182736,5742.5557,40.318428,[-1.22  -0.833 -0.11  -0.722 -1.235],-8.511924,251,100.0,5894267,1.8370175,9.954882,6.448078,493.88,-9.780518,1867.7535,5.914438e-07,100,7742.1436419487,18161.797,-24.503256,25100,-10.227004174168659,-8.0569515,0.18309438,99.0,,79535.09,89.829636
-10.594844,1.2075361,200.94102,105.52325,[-1.224 -0.829 -0.115 -0.73  -1.236],-9.776411,252,100.0,5943037,4.809075,13.392142,8.302196,487.7,-10.879132,62.014404,7.2886745e-05,100,7799.572082996368,450.3029,-67.686646,25200,-17.524183019448767,-9.38315,0.1821255,99.0,,3061.2976,119.04756
-9.547478,1.030052,0.25527713,5.8925834,[-1.225 -0.828 -0.107 -0.73  -1.237],-9.510293,253,100.0,5992097,0.54325795,14.875903,8.01778,490.6,-9.694179,1.2423267,0.09701869,100,7856.996547460556,1.5679811,-34.931065,25300,-9.042996073581559,-9.360081,0.18224047,99.0,,1.9634907,66.439545
-9.360514,1.9920584,3404436.8,1268.4927,[-1.225 -0.829 -0.106 -0.728 -1.237],2.4331026,254,100.0,6041290,22.582586,14.248487,9.16264,491.93,-9.495506,608917.9,3.2049286e-08,100,7915.176438093185,9583340.0,-63.456398,25400,-8.321273092642297,4.7332487,0.1876753,99.0,,111167260.0,30404.11
-11.410404,0.93856025,24932.514,243.19489,[-1.232 -0.809 -0.112 -0.727 -1.231],-8.2927,255,100.0,6086800,4.288453,20.077227,9.84008,455.1,-11.88367,3549.4724,1.4136912e-05,100,7969.320207118988,46297.43,-45.73625,25500,-29.173125279768957,-6.8804407,0.1893812,99.0,,1259991.6,910.52423
-9.474761,0.95714283,7877.8516,160.86914,[-1.22  -0.812 -0.105 -0.719 -1.23 ],-8.645717,256,100.0,6136022,5.991286,18.857359,6.7962737,492.22,-9.667732,3148.5332,2.5086631e-08,100,8027.4940140247345,33186.37,-21.732893,25600,-11.89525753653657,-8.069174,0.18957587,99.0,,97809.31,117.35828
-10.6586275,1.8095038,54038.273,761.6075,[-1.219 -0.804 -0.102 -0.726 -1.229],-5.6872377,257,100.0,6183208,20.894714,7.876081,7.371508,471.86,-11.130944,13636.795,2.5417348e-06,100,8083.288054466248,176695.44,-38.045853,25700,-29.11472556940239,-3.5877695,0.19176261,99.0,,1482488.0,3182.4924
-9.787174,1.1499608,952.00543,64.07393,[-1.234 -0.811 -0.107 -0.72  -1.227],-8.887023,258,100.0,6232475,2.943979,13.633746,6.686151,492.67,-10.021499,268.10757,3.004469e-05,100,8142.146461486816,2415.09,-27.507053,25800,-14.444273780889272,-8.487488,0.19197491,99.0,,14763.449,113.002144
-9.7471,5.786077,808981.7,5650.502,[-1.231 -0.809 -0.113 -0.713 -1.227],1.970619,259,100.0,6282426,115.22603,5.079759,5.84419,499.51,-9.937438,137838.22,1.3246404e-08,100,8201.115517616272,1950023.4,-24.625462,25900,-11.73287523240584,3.6943398,0.1883545,99.0,,17089332.0,19305.488
-10.864637,0.6987928,44786.215,52.13921,[-1.234 -0.799 -0.104 -0.711 -1.231],-8.845602,260,100.0,6331713,2.0482728,9.163349,6.3689103,492.87,-11.095347,7822.7285,1.0719749e-06,100,8259.991491794586,101896.43,-37.96536,26000,-14.221468018764497,-8.048355,0.18779737,99.0,,1489021.5,571.33496
-10.787167,0.50062287,14252.187,79.16825,[-1.217 -0.811 -0.098 -0.709 -1.231],-9.273948,261,1.0,6381713,1.626844,8.908066,6.143468,500.0,-10.999642,4705.072,8.257638e-07,100,8320.067603349686,52413.816,-30.394232,26100,-13.097475419928886,-8.600554,0.184866,,1.0000181,291466.3,143.93831
-9.181121,0.8595986,528.06726,18.254482,[-1.216 -0.805 -0.092 -0.716 -1.234],-8.075921,262,1.0,6431713,1.4279878,17.54646,7.7386117,500.0,-9.326229,158.6652,0.00036830048,100,8379.235229492188,1307.6306,-25.253128,26200,-8.944804023072853,-7.8605814,0.18388955,,1.00095,12202.71,110.33374
-10.508008,0.9999989,0.080965124,1.0001589,[-1.222 -0.808 -0.1   -0.714 -1.235],-10.707605,263,100.0,6481383,3.6546586e-05,10.141012,6.4175816,496.7,-10.707621,0.9934,0.999861,100,8437.56725358963,1.0,-30.468786,26300,-12.304581632688357,-10.507993,0.18388955,99.0,,1.0,41.60135
-10.204245,1.4406959,181.83516,194.21869,[-1.222 -0.808 -0.1   -0.714 -1.235],-9.185991,264,100.0,6531365,5.406082,16.198257,5.731931,499.82,-10.372266,80.1664,0.00012070655,100,8495.816728115082,536.8285,-20.615225,26400,-10.35725149626957,-8.941635,0.18388185,99.0,,2043.8285,85.25997
-9.667628,1.1129346,2.6822488,34.037083,[-1.218 -0.813 -0.106 -0.712 -1.235],-9.587615,265,100.0,6581141,1.5691926,16.260761,5.926947,497.76,-9.828355,3.6225588,0.007722222,100,8554.528564453125,9.245998,-21.446709,26500,-9.907534515093133,-9.406024,0.18346062,99.0,,19.505964,44.74949
-9.503735,18.381624,2344755.5,9217.697,[-1.217 -0.811 -0.109 -0.715 -1.235],-3.1447954,266,100.0,6630441,268.1424,11.741656,6.709301,493.0,-9.692732,345285.34,1.1534601e-07,100,8612.854259252548,5758183.5,-41.253414,26600,-11.65027650781196,-0.5622805,0.17924453,99.0,,82596900.0,5988.545
-10.962649,0.56475705,22762.725,144.73529,[-1.207 -0.815 -0.118 -0.716 -1.24 ],-7.30972,267,100.0,6676556,2.3463752,10.328756,12.7638855,461.15,-11.319566,7793.1826,5.8494052e-08,100,8667.639599323273,91385.27,-71.25531,26700,-22.001204695710612,-5.783687,0.18084078,99.0,,373735.12,980.3809
-9.822553,1.1537358,16923.955,78.50546,[-1.206 -0.817 -0.115 -0.706 -1.238],-8.329491,268,100.0,6726449,4.721438,10.69923,5.686907,498.93,-10.028281,6239.1055,4.2800025e-06,100,8726.96225976944,70712.51,-21.318254,26800,-12.681575244966584,-7.581097,0.18114178,99.0,,396709.2,178.06741
-10.495842,0.91155565,412.91513,36.596275,[-1.203 -0.824 -0.112 -0.722 -1.238],-9.398479,269,100.0,6775211,1.8831552,12.132414,6.828466,487.62,-10.762413,136.10208,7.0755916e-05,100,8785.464460134506,1045.7075,-34.260918,26900,-16.43211065923317,-8.9696045,0.1792419,99.0,,5308.0693,119.94217
-9.383186,1.2203038,9339704.0,742.6633,[-1.209 -0.832 -0.105 -0.725 -1.24 ],-0.112026215,270,100.0,6824752,16.672937,11.587547,6.1781025,495.41,-9.538029,2353210.8,4.788157e-10,100,8844.220713853836,40789710.0,-28.363535,27000,-9.544920937442903,4.6028013,0.17936592,99.0,,229094530.0,19020.994
-10.326838,1.0777167,7265.413,230.42989,[-1.2   -0.837 -0.109 -0.714 -1.24 ],-8.361067,271,1.0,6874752,7.6480875,16.007336,6.989816,500.0,-10.498712,3041.888,7.521297e-07,100,8903.55903840065,30881.72,-30.123669,27100,-10.594765237616684,-7.848452,0.17522708,,1.0000361,83145.73,345.19644
-9.295343,0.87398094,7680.1616,55.931725,[-1.187 -0.822 -0.109 -0.714 -1.244],-8.334133,272,100.0,6924646,2.3535774,15.00415,7.4282947,498.94,-9.4271145,1757.5648,1.0157761e-05,100,8963.059935569763,18659.629,-25.129858,27200,-8.122750314184543,-8.018035,0.17488384,99.0,,171560.7,100.096954
-11.477467,4.387857,209402.12,2913.9976,[-1.19  -0.818 -0.117 -0.717 -1.244],-4.237808,273,100.0,6970623,68.14116,15.289341,9.280874,459.77,-11.81036,38033.305,4.8164355e-07,100,9017.813047409058,492462.88,-54.8836,27300,-20.520274476381374,-2.2059424,0.17371958,99.0,,6404198.5,3511.9749
-10.023419,0.7818677,163847.67,105.25188,[-1.2   -0.813 -0.109 -0.719 -1.245],-5.6146216,274,100.0,7019187,3.4505224,12.498995,6.6400685,485.64,-10.315412,36166.76,3.2476773e-08,100,9075.494377851486,510702.4,-35.78393,27400,-17.999078068086575,-3.7348661,0.17150535,99.0,,3946103.0,942.2533
-9.21409,0.8087357,47.094868,35.799717,[-1.201 -0.82  -0.104 -0.712 -1.247],-9.107857,275,1.0,7069187,1.5465149,10.003733,6.913589,500.0,-9.36951,35.368454,0.00053487206,100,9135.460058689117,185.27441,-26.486141,27500,-9.580413554014491,-8.889171,0.17187408,,1.0000008,336.35565,88.982834
-10.239922,0.637847,4574.2236,14.993178,[-1.2   -0.818 -0.104 -0.719 -1.247],-9.398744,276,100.0,7118469,0.9584809,7.1170173,6.7603345,492.82,-10.419928,1079.7069,7.802131e-07,100,9193.044520616531,11834.892,-37.43329,27600,-11.096054295551669,-9.034318,0.17161646,99.0,,89858.68,46.322117
-9.728081,0.95727783,32519.785,133.69017,[-1.199 -0.816 -0.095 -0.718 -1.247],-7.6930456,277,100.0,7168202,4.2638726,5.757772,6.165699,497.33,-9.924328,5391.79,1.8479192e-06,100,9251.811844348907,61675.586,-21.976748,27700,-12.097087814912733,-7.104745,0.17498301,99.0,,744687.2,564.67163
-9.668098,0.67905533,1494.0715,34.155685,[-1.206 -0.811 -0.102 -0.706 -1.244],-8.83664,278,1.0,7218202,1.6995949,10.876201,5.8648167,500.0,-9.809431,400.6876,2.2862943e-05,100,9311.592235565186,3682.5723,-21.951181,27800,-8.712144800542552,-8.579441,0.17413965,,1.000334,26420.393,49.711525
-9.43549,0.52607715,3516.6016,39.471188,[-1.203 -0.811 -0.11  -0.709 -1.245],-7.9664054,279,100.0,7267331,1.2767297,12.823983,10.332603,491.29,-9.590004,1152.8503,1.0952491e-05,100,9369.215898513794,11387.126,-68.90593,27900,-9.524598548484363,-7.6232467,0.17308481,99.0,,68337.48,123.52663
-9.741934,1.0,0.08985389,1.0,[-1.204 -0.807 -0.103 -0.715 -1.246],-9.941801,280,100.0,7316924,,8.543846,6.5620947,495.93,-9.941801,0.99186,1.0,100,9427.979032754898,1.0,-22.868725,28000,-12.320254995797445,-9.741934,0.17308481,99.0,,1.0,43.496048
-9.839126,0.6519817,1890.0093,117.33586,[-1.204 -0.807 -0.103 -0.715 -1.246],-8.570317,281,100.0,7365443,2.5277004,8.324904,6.535346,485.19,-10.063385,569.0696,6.9595367e-06,100,9485.135761737823,5159.4326,-23.782724,28100,-13.82394690012977,-8.096932,0.1737627,99.0,,27547.738,149.02048
-9.376327,0.7993092,1771.7502,22.219542,[-1.207 -0.812 -0.097 -0.711 -1.245],-8.608551,282,100.0,7415303,1.3538448,10.137891,5.9773703,498.6,-9.490219,454.16037,1.3450708e-06,100,9544.246424674988,4312.806,-23.84732,28200,-7.020589637212634,-8.407537,0.17387144,99.0,,32749.459,63.405643
-9.463675,0.97715485,0.39113227,7.0996127,[-1.208 -0.814 -0.089 -0.711 -1.245],-9.356605,283,1.0,7465303,0.51070625,21.026474,6.899887,500.0,-9.573611,1.3852218,0.049361054,100,9602.42644739151,1.9418609,-25.055897,28300,-6.776788717078205,-9.243916,0.1743048,,1.0000005,3.4094763,49.884716
-10.247497,0.5248281,2049.385,30.245266,[-1.204 -0.818 -0.087 -0.714 -1.245],-8.675313,284,1.0,7515303,1.237379,9.63228,5.647553,500.0,-10.389069,727.8268,0.00010813474,100,9660.468164920807,6190.185,-25.561892,28400,-8.726871836990973,-8.357202,0.17529632,,1.0000343,29352.646,107.91485
-11.334925,0.5690452,40040.29,54.761475,[-1.185 -0.818 -0.083 -0.703 -1.244],-8.329173,285,1.0,7565303,1.935482,24.601713,6.8255806,500.0,-11.52865,14948.992,1.4486933e-07,100,9719.38735985756,183677.55,-27.04443,28500,-11.941715570806798,-7.426715,0.17552641,,1.0000008,620275.06,408.2934
-9.791435,3.8295925,4820176.5,1227.0376,[-1.181 -0.816 -0.082 -0.714 -1.243],3.2647235,286,1.0,7615303,43.415356,5.7616825,5.9154415,500.0,-9.903355,865427.3,9.079665e-08,100,9779.201749563217,16786808.0,-24.318254,28600,-6.898937405866934,5.325553,0.19147854,,1.0005317,113680940.0,19712.146
-10.370317,1.0095464,2.8548696,24.927906,[-1.183 -0.82  -0.09  -0.706 -1.227],-10.020681,287,1.0,7665303,1.4012764,16.286928,6.2400656,500.0,-10.517848,4.1297183,0.010146081,100,9839.070767879486,10.940111,-22.682613,28700,-9.094127598230186,-9.854979,0.19278857,,1.0000035,14.413936,54.977875
-9.988277,0.92329234,26.898731,24.250477,[-1.175 -0.821 -0.091 -0.703 -1.226],-9.408234,288,1.0,7715303,1.5075068,10.214261,7.5349355,500.0,-10.165336,22.163225,0.00019286682,100,9898.312868833542,104.99296,-27.091902,28800,-10.914389373842585,-9.172354,0.19251543,,1.0,199.16568,69.60532
-9.096089,1.069339,5.6652613,21.225412,[-1.173 -0.819 -0.091 -0.709 -1.226],-8.775304,289,1.0,7765303,1.4655491,8.34769,5.9257946,500.0,-9.158894,4.764786,0.0029345881,100,9956.5793800354,14.691619,-26.864197,28900,-3.8714178578288454,-8.704935,0.19276123,,1.0006453,41.408966,61.920708
-9.358254,6.9517026,11236.924,3106.684,[-1.172 -0.82  -0.096 -0.708 -1.226],-5.864664,290,1.0,7815303,95.92355,8.341342,5.6720176,500.0,-9.42587,3500.3647,7.5949806e-06,100,10015.451689958572,40361.65,-26.06648,29000,-4.168098594217436,-5.669375,0.18360461,,1.0001652,269233.44,1069.6144
-10.580511,1.2356715,1881475.1,319.8368,[-1.169 -0.805 -0.091 -0.707 -1.235],-2.4534948,291,100.0,7864404,9.800497,3.0243175,5.8454614,491.01,-10.772974,530092.2,2.4055733e-08,100,10073.946219921112,8429309.0,-35.172295,29100,-11.86389238574538,0.76326734,0.18126146,99.0,,33634350.0,11805.279
-10.257717,0.6846423,187248.67,155.9917,[-1.17  -0.812 -0.093 -0.698 -1.238],-7.17384,292,1.0,7914404,2.6915069,11.939087,7.0818615,500.0,-10.3868,39851.2,8.920792e-08,100,10133.447008371353,609613.75,-29.396948,29200,-7.956954948379735,-6.446032,0.18001205,,1.0000252,4199463.5,694.53394
-9.884445,0.69908154,2756.2864,46.645638,[-1.166 -0.807 -0.083 -0.702 -1.239],-8.799446,293,1.0,7964404,2.0390284,14.386017,6.6468077,500.0,-10.035727,900.3776,2.9626855e-05,100,10192.9373691082,8119.984,-26.345264,29300,-9.325411083904465,-8.453746,0.18323858,,1.0000296,74703.914,155.78224
-8.999581,0.66061556,21484.531,71.505775,[-1.152 -0.803 -0.088 -0.704 -1.236],-7.254019,294,100.0,8014338,2.4647367,9.80643,7.234169,499.34,-9.115543,6922.252,1.4352607e-07,100,10252.008734464645,82821.45,-27.492432,29400,-7.148188828141156,-6.835574,0.1840718,99.0,,885937.56,82.85945
-13.148377,1.0478889,8746.4,128.23587,[-1.139 -0.802 -0.088 -0.713 -1.235],-8.820041,295,100.0,8059205,4.8874345,9.734193,9.741201,448.67,-13.680307,2208.693,1.5227258e-05,100,10304.929916381836,23111.38,-67.78637,29500,-32.78933289208653,-7.232336,0.19054928,99.0,,179275.8,1021.86224
-10.012479,0.82787627,106.61342,44.397972,[-1.142 -0.816 -0.084 -0.713 -1.228],-9.237997,296,100.0,8108261,2.1807237,8.009231,6.1683474,490.56,-10.16453,52.49064,5.3712065e-05,100,10363.520319700241,319.60413,-30.483723,29600,-9.372778257806509,-9.012481,0.1898167,99.0,,1382.6882,53.311832
-9.604798,0.9286061,6.919146,56.214184,[-1.145 -0.818 -0.079 -0.709 -1.229],-9.243843,297,1.0,8158261,1.8980014,3.4661393,5.7184234,500.0,-9.703492,7.681079,0.0018180958,100,10421.955649375916,26.37491,-23.250565,29700,-6.083769765612742,-9.12547,0.18981948,,1.0000001,38.216457,45.288628
-9.276721,0.7201556,73247.33,134.60245,[-1.145 -0.815 -0.078 -0.713 -1.229],-6.703946,298,100.0,8208014,3.7031527,6.477457,6.303216,497.53,-9.476667,16429.188,8.859681e-06,100,10480.086772203445,206746.1,-27.245869,29800,-12.325239073863575,-5.8199463,0.19018622,99.0,,2020206.2,330.90567
-9.910937,3.5914419,3859.6104,1994.8075,[-1.139 -0.808 -0.088 -0.711 -1.229],-6.380905,299,100.0,8256273,52.319714,21.810793,7.4610844,482.59,-10.204855,877.9091,8.710512e-06,100,10538.547172546387,9859.698,-29.174244,29900,-18.11778377147354,-5.7502685,0.18892199,99.0,,133610.84,1850.4127
-9.678943,1.0,0.04685201,1.0,[-1.13  -0.815 -0.08  -0.708 -1.23 ],-9.815066,300,100.0,8306163,,5.8814044,5.335349,498.9,-9.815066,0.9978,1.0,100,10597.724858522415,1.0,-24.38881,30000,-8.391026205271586,-9.678942,0.18892199,99.0,,1.0,28.753487
-9.11176,0.7710516,21.92619,11.161121,[-1.13  -0.815 -0.08  -0.708 -1.23 ],-8.457424,301,100.0,8355520,0.9513911,13.781431,8.746807,493.57,-9.250022,11.704718,0.00026059936,100,10655.944465398788,52.488113,-67.069466,30100,-8.522780218480893,-8.287191,0.18870765,99.0,,282.53006,46.143864
-10.444986,1.0898718,258364.52,233.35655,[-1.132 -0.815 -0.074 -0.706 -1.23 ],-8.121954,302,100.0,8405168,5.304182,8.545084,6.052778,496.48,-10.58244,30761.674,3.670903e-08,100,10714.407855987549,370430.44,-37.59729,30200,-8.472970131747141,-7.353379,0.18806033,99.0,,9136049.0,592.64923
-8.903516,1.171284,64.709145,84.596054,[-1.128 -0.815 -0.083 -0.712 -1.231],-8.4254055,303,100.0,8454739,3.9202404,17.997124,6.6858363,495.71,-9.022969,45.02335,7.166852e-05,100,10773.223255634308,253.90408,-24.352556,30300,-7.3633805158811105,-8.25533,0.18974994,99.0,,453.98056,75.83972
-8.756311,0.7601411,798.8945,37.641838,[-1.129 -0.82  -0.084 -0.707 -1.229],-8.163372,304,100.0,8504566,2.0132077,10.1670265,6.367493,498.27,-8.826595,249.37708,3.3001775e-06,100,10831.495436191559,2093.2825,-21.800966,30400,-4.332504676684888,-8.045815,0.18973684,99.0,,13508.315,70.24194
-9.511494,0.58945215,181972.62,56.91431,[-1.126 -0.82  -0.092 -0.708 -1.229],-7.1316075,305,100.0,8553988,2.1646695,6.5874496,7.4585185,494.22,-9.599709,49738.098,1.4064254e-07,100,10889.400724887848,704837.06,-57.9682,30500,-5.43778488513758,-6.523364,0.1883553,99.0,,6876412.0,233.9354
-10.311465,1.2543437,119.71227,235.16986,[-1.143 -0.82  -0.087 -0.703 -1.231],-9.758136,306,1.0,8603988,5.4152775,10.619395,7.2959943,500.0,-10.398472,49.080784,0.00040626514,100,10948.971261262894,322.3332,-25.611078,30600,-5.363317337772674,-9.640773,0.18725917,,1.0020909,1540.508,110.784424
-10.398384,0.98612076,72531.93,105.19172,[-1.144 -0.819 -0.079 -0.703 -1.232],-8.106735,307,1.0,8653988,3.5848947,13.469758,7.300704,500.0,-10.546195,16312.393,9.811632e-07,100,11007.700114488602,228096.84,-28.009089,30700,-9.11151346184729,-7.5006456,0.18749686,,1.0003886,1440600.5,462.83212
-10.199203,222.39148,804792400.0,164407.0,[-1.136 -0.821 -0.088 -0.698 -1.231],147.23776,308,1.0,8703988,4096.3086,10.718122,6.3346143,500.0,-10.291709,148067900.0,6.067292e-10,100,11067.666503667831,3331676000.0,-24.136963,30800,-5.702436999771329,164.74532,0.18542147,5.9604645e-08,1.0000098,39203303000.0,2976605.8
-9.889671,1.4217391,52990.176,408.29465,[-1.127 -0.824 -0.085 -0.716 -1.234],-7.339903,309,100.0,8753020,13.436928,12.999324,6.719881,490.32,-10.127982,14161.224,1.5137091e-06,100,11126.691261529922,147842.92,-25.627094,30900,-14.690022482341064,-6.209593,0.18444502,99.0,,930694.8,658.56
-10.12132,1.161102,13.596728,44.73145,[-1.134 -0.823 -0.079 -0.707 -1.235],-9.628957,310,1.0,8803020,2.3596756,1.5186466,5.7767115,500.0,-10.197241,8.21448,0.00089435116,100,11186.897735595703,33.164433,-27.213902,31000,-4.679947604926408,-9.540732,0.18387951,,1.0016427,96.85283,48.299046
-10.424097,0.991148,0.0824918,2.1389527,[-1.134 -0.824 -0.085 -0.707 -1.235],-10.492853,311,100.0,8852762,0.21027039,10.739151,6.2320924,497.42,-10.5241165,1.0401872,0.40853018,100,11245.456738948822,1.0939872,-23.980791,31100,-6.165546034814147,-10.392444,0.18383464,99.0,,1.1473615,39.867123
-9.618976,5.7154512,2298731.5,3966.566,[-1.134 -0.824 -0.084 -0.707 -1.235],-2.0333588,312,100.0,8902318,77.03958,18.154615,8.61269,495.56,-9.720853,649285.8,1.6887876e-09,100,11303.792890310287,10503732.0,-67.36463,31200,-6.280005211199871,-0.1838301,0.18494731,99.0,,36074484.0,3617.8423
-8.47514,0.8692561,216682.7,65.552124,[-1.142 -0.815 -0.08  -0.714 -1.234],-4.839264,313,100.0,8951650,3.1541243,15.001139,7.882582,493.32,-8.583384,48444.496,4.6005363e-07,100,11362.60800075531,704403.94,-34.7742,31300,-6.6724661767817794,-4.110906,0.18699856,99.0,,9679712.0,1216.1627
-9.695006,5.0320363,4073734100.0,4524.624,[-1.13  -0.827 -0.076 -0.709 -1.232],89.800865,314,100.0,9000920,106.30493,12.062317,6.099918,492.7,-9.844372,203056290.0,1.3946808e-09,100,11421.559721946716,3833305000.0,-31.39227,31400,-9.207291088530475,116.38203,0.18714699,99.0,,179177030000.0,1587486.2
-9.931583,0.90829784,377.21756,36.032364,[-1.161 -0.807 -0.087 -0.702 -1.232],-8.649266,315,1.0,9050920,1.7238404,8.245789,6.1053524,500.0,-10.063794,110.77817,3.0444353e-06,100,11481.155167102814,884.95593,-25.472015,31500,-8.149784354157179,-8.448945,0.18139912,5.9604645e-08,1.0000657,10626.698,61.02552
-8.783996,0.6682585,24397.361,77.620415,[-1.176 -0.814 -0.094 -0.711 -1.238],-7.533474,316,100.0,9100586,2.3591719,10.017622,6.705227,496.66,-8.893149,5691.616,3.940889e-08,100,11540.30644106865,68857.77,-23.706131,31600,-6.728506166307858,-7.1956415,0.18217091,99.0,,542190.6,167.27858
-9.494696,11.006709,159635760.0,16394.113,[-1.174 -0.816 -0.104 -0.711 -1.237],50.557415,317,100.0,9150069,209.2847,14.356133,6.4140644,494.83,-9.713058,28183346.0,8.754733e-10,100,11599.498067617416,589942300.0,-23.341974,31700,-13.460347189940949,69.82855,0.17878842,99.0,,2887247000.0,618115.1
-10.009614,1.0071557,13444.516,91.49916,[-1.171 -0.812 -0.093 -0.718 -1.24 ],-8.24516,318,100.0,9198875,3.08679,18.16892,8.329331,488.06,-10.279559,2575.9329,1.8703296e-06,100,11658.437980890274,31259.045,-41.502644,31800,-16.640110965492248,-7.5894513,0.17926557,99.0,,379566.7,205.60529
-11.641649,4.777537,2102.631,3403.3838,[-1.17  -0.815 -0.102 -0.719 -1.24 ],-8.7198715,319,100.0,9245111,72.32219,7.459648,10.285855,462.36,-12.070595,836.2247,7.8787004e-08,100,11713.603068351746,8053.426,-68.43476,31900,-26.44116112320156,-7.745964,0.1809531,99.0,,38256.316,163.79047
-8.440025,0.8996161,10.510922,33.377056,[-1.178 -0.818 -0.101 -0.712 -1.238],-8.189319,320,100.0,9294932,1.7513661,16.47891,6.108334,498.21,-8.550397,9.955143,0.0010319755,100,11773.399399757385,36.775406,-20.715494,32000,-6.803606560576316,-8.05108,0.18070559,99.0,,69.32739,56.90266
-9.875955,1.4363104,5604.1377,194.96082,[-1.179 -0.815 -0.103 -0.716 -1.238],-8.682799,321,100.0,9343710,6.012564,8.910649,6.661794,487.78,-10.110746,1382.4163,1.0251885e-06,100,11830.79482293129,13401.759,-34.197178,32100,-14.473083118801267,-8.117771,0.1810439,99.0,,107514.66,98.97635
-9.093989,0.7487195,25511.812,19.872198,[-1.181 -0.817 -0.096 -0.712 -1.238],-7.1092587,322,100.0,9393133,1.1844536,9.633155,9.192041,494.23,-9.16773,4228.7046,1.9815269e-07,100,11889.406560897827,58548.09,-70.6677,32200,-4.545604948535761,-6.9208984,0.17804708,99.0,,931880.5,182.17726
-9.631244,1.0509993,44901.28,405.19785,[-1.174 -0.82  -0.086 -0.717 -1.241],-7.709583,323,1.0,9443133,9.348507,10.747884,7.0549364,500.0,-9.727975,13630.1875,3.4283556e-07,100,11949.13158249855,165551.05,-26.82691,32300,-5.9627846784820395,-7.26126,0.17890202,,1.0000014,1138022.0,379.55048
-9.822016,1.3097067,2952.412,125.91386,[-1.186 -0.817 -0.09  -0.727 -1.24 ],-8.84739,324,100.0,9492294,6.120875,10.262991,6.1733584,491.61,-10.0457325,764.09143,2.999323e-06,100,12007.494242668152,7643.3125,-27.769844,32400,-13.79048686918686,-8.412375,0.1773816,99.0,,54284.54,130.96404
-10.027197,0.97741663,0.30486128,4.924415,[-1.187 -0.811 -0.081 -0.727 -1.242],-10.037144,325,100.0,9541817,0.568737,11.583707,6.897755,495.23,-10.244191,1.3749137,0.06859042,100,12065.117753505707,1.8673517,-37.648438,32500,-13.37603360660256,-9.813684,0.17777656,99.0,,2.436231,40.649216
-10.502007,1.8181584,2169.2847,309.0433,[-1.188 -0.81  -0.08  -0.725 -1.241],-8.897673,326,100.0,9590004,11.123881,10.551422,7.407299,481.87,-10.785566,665.0902,3.6690553e-06,100,12122.504254579544,5851.8164,-35.93433,32600,-17.479282099790524,-8.290976,0.1768907,99.0,,31993.412,198.65933
-9.212995,1.0,0.01731871,1.0,[-1.192 -0.808 -0.074 -0.717 -1.242],-9.357204,327,100.0,9639989,,8.154835,6.5432844,499.85,-9.357204,0.9997,1.0,100,12181.746740341187,1.0,-27.366117,32700,-8.889442098007969,-9.212995,0.1768907,99.0,,1.0,43.24704
-9.461447,0.92823315,11.439633,62.576614,[-1.192 -0.808 -0.074 -0.717 -1.242],-8.986928,328,100.0,9689662,1.9917299,10.75243,6.1538672,496.73,-9.609933,7.846498,0.002118949,100,12240.584013223648,30.419197,-24.352942,32800,-9.15299753355914,-8.814115,0.17674635,99.0,,80.43318,46.411312
-9.115438,1.0,,1.0,[-1.192 -0.809 -0.079 -0.715 -1.242],-9.18368,329,1.0,9739662,,22.724586,7.0470877,500.0,-9.18368,1.0,1.0,100,12299.210719585419,1.0,-26.186834,32900,-4.206617613304018,-9.1154375,0.17674635,,1.0,1.0,50.163067
-9.204106,0.7268314,21012.717,38.705677,[-1.192 -0.809 -0.079 -0.715 -1.242],-6.480899,330,1.0,9789662,2.0505276,13.348534,6.5903482,500.0,-9.336123,4550.7754,1.0467118e-05,100,12357.766394853592,54424.684,-24.487217,33000,-8.137925050659367,-6.072596,0.17705506,,1.0000521,655087.9,294.79477
-9.453609,1.0624039,0.83492166,8.3159275,[-1.194 -0.812 -0.072 -0.711 -1.242],-9.372975,331,1.0,9839662,0.8695869,8.614175,6.2922673,500.0,-9.518463,1.8811948,0.036690548,100,12416.722311019897,3.220481,-28.474846,33100,-3.997847435687116,-9.304251,0.17670475,,1.0000619,6.0921907,48.024788
