Bound,TimestepsSoFar,InitialReturnMax,Iteration,MeanEntropy,MaxD2w0t,MeanIW,ReturnMeanIW,MinIW,EpisodesSoFar,InitialReturnMean,TimeElapsed,InitialReturnStd,J_sample_variance,ReturnStepMaxmin,MinD2w0t,EpLenMean,EpRewMean,StdIW,InitialBound,Weights,MeanD2w0t,ReturnStepMax,InitialReturnMin,MaxIW,StdD2w0t,EmpiricalD2,EpThisIter
-784.71735,596011,-35.309036,164,1.3500775,1.0002143,0.9991738,-78.28515,0.9745993,16400,-78.35758,1711.225721359253,13.152867,172.92516,99.00011,,36.15,-107.25336674201027,0.012537444,-784.7553,[-0.583 -1.146 -0.828 -1.065 -0.07 ],0.07230629,100.0,-97.69729,1.0400597,0.25900188,1.000132,100
-783.3097,599503,-35.37527,165,1.3514736,1.001206,0.996081,-79.08814,0.9468491,16500,-79.378105,1719.7096033096313,12.185544,152.16959,99.00003,,34.92,-107.58678039124553,0.02372911,-783.4569,[-0.583 -1.146 -0.827 -1.065 -0.069],0.06986363,100.0,-95.59861,1.0918863,0.25496665,1.0006974,100
-818.8121,603535,-31.130468,166,1.3520285,1.0018086,0.9947061,-75.48833,0.88468087,16600,-75.91548,1730.6560525894165,14.400059,201.5577,99.00002,,40.32,-107.41947161049983,0.028431337,-819.04834,[-0.582 -1.146 -0.826 -1.064 -0.068],0.080673106,100.0,-96.98251,1.0900512,0.2723904,1.0008844,100
-806.912,607311,-38.756325,167,1.3535081,1.0008777,0.99730134,-76.39537,0.94859886,16700,-76.632454,1742.2845809459686,14.15961,199.61787,99.00002,,37.76,-106.39676297526233,0.021627132,-807.03766,[-0.58  -1.148 -0.826 -1.066 -0.067],0.0755379,100.0,-95.042755,1.0707718,0.26429263,1.0005094,100
-796.50226,610807,-47.608868,168,1.3520343,1.0005443,0.9977929,-79.21666,0.94981104,16800,-79.36877,1751.7431852817535,12.357211,157.36243,99.00003,,34.96,-107.41325950671511,0.013034496,-796.58154,[-0.58  -1.148 -0.826 -1.066 -0.065],0.0699307,100.0,-96.679985,1.0315742,0.25504217,1.0002244,100
-812.6949,614467,-24.791489,169,1.3529176,1.0005656,0.99712604,-77.15792,0.9560681,16900,-77.341896,1760.9692511558533,14.88897,227.0232,99.0,,36.6,-105.86397235779111,0.01389213,-812.78955,[-0.581 -1.148 -0.826 -1.066 -0.067],0.07321398,100.0,-95.41311,1.0402966,0.26052102,1.0002419,100
-814.55225,617882,-34.2228,170,1.3531594,1.0010505,0.9938618,-78.912384,0.9303915,17000,-79.31204,1769.6058866977692,13.320231,186.69867,99.000015,,34.15,-106.46590379508801,0.02143799,-814.75964,[-0.581 -1.148 -0.826 -1.066 -0.066],0.0683294,100.0,-95.27285,1.0505863,0.25236917,1.000474,100
-795.13696,621487,-33.3156,171,1.3543755,1.0016881,0.9940042,-77.68609,0.92280364,17100,-78.16434,1780.9297323226929,12.888585,165.57191,99.000015,,36.05,-106.97904703418394,0.027510898,-795.3771,[-0.582 -1.148 -0.827 -1.066 -0.066],0.072143555,100.0,-94.13193,1.0687754,0.25881875,1.0008855,100
-796.19696,625313,-38.86068,172,1.3551077,1.0029838,0.99057287,-76.67702,0.9167601,17200,-77.31112,1793.0636231899261,12.28068,162.80591,99.00001,,38.26,-107.95112676837998,0.029203558,-796.5405,[-0.58  -1.147 -0.825 -1.065 -0.065],0.07656712,100.0,-95.56142,1.0714991,0.26598746,1.0011473,100
-813.7781,629174,-29.019875,173,1.35402,1.000979,0.99575377,-76.58743,0.9281119,17300,-76.86876,1804.7184791564941,13.163061,178.017,99.00003,,38.61,-107.49933660085972,0.022647647,-813.9229,[-0.577 -1.145 -0.824 -1.064 -0.064],0.0772426,100.0,-94.81562,1.0495461,0.26702955,1.0005181,100
-803.09094,633066,-42.86918,174,1.3538982,1.0002005,0.9990229,-76.21292,0.968731,17400,-76.27395,1815.2606933116913,13.078682,175.16206,99.0,,38.92,-106.93541118782885,0.0099883145,-803.1223,[-0.576 -1.144 -0.824 -1.063 -0.065],0.077845134,100.0,-95.58516,1.0288529,0.26794618,1.000092,100
-789.59125,636639,-35.795246,175,1.3535396,1.0008038,0.9983629,-78.65119,0.93499607,17500,-78.796486,1823.417064189911,12.507671,154.4892,99.00009,,35.73,-107.47042454087047,0.02129248,-789.6719,[-0.576 -1.144 -0.824 -1.064 -0.065],0.07146951,100.0,-96.91432,1.0537641,0.25762025,1.0004559,100
-792.64197,640032,-29.553715,176,1.3520727,1.0010076,0.9967244,-79.46977,0.9353983,17600,-79.74351,1833.940387248993,13.104858,169.99022,99.0,,33.93,-107.11457853888756,0.02204757,-792.7806,[-0.578 -1.145 -0.825 -1.063 -0.065],0.06788158,100.0,-97.88643,1.0505958,0.25158596,1.0005323,100
-816.23346,643695,-37.31655,177,1.3528956,1.0063752,0.98242295,-77.14033,0.8433953,17700,-78.30892,1845.6676001548767,13.310865,221.10622,99.0,,36.63,-107.41933122037666,0.05621695,-816.934,[-0.579 -1.146 -0.826 -1.064 -0.067],0.07333208,100.0,-95.79071,1.1671109,0.26081184,1.0033451,100
-810.1094,647384,-36.77982,178,1.3519231,1.0013055,0.9956509,-77.844475,0.91784495,17800,-78.13622,1857.1502933502197,12.525279,166.98042,99.00001,,36.89,-107.60613172864596,0.02148518,-810.26025,[-0.574 -1.147 -0.825 -1.067 -0.066],0.07380391,100.0,-98.433014,1.0739645,0.26148647,1.0005511,100
-822.7734,650904,-24.732626,179,1.3510317,1.000333,0.9989091,-78.168564,0.9669528,17900,-78.255325,1869.1306397914886,15.305889,235.59558,99.0,,35.2,-105.74542006210532,0.01067588,-822.82513,[-0.572 -1.147 -0.825 -1.068 -0.067],0.07040488,100.0,-95.0065,1.0321298,0.2558305,1.0001312,100
-808.0696,654401,-41.01033,180,1.3477454,1.002173,0.99235857,-79.13806,0.8743693,18000,-79.73959,1880.3211798667908,13.658685,191.81291,99.0,,34.97,-107.46582398738478,0.032390404,-808.38654,[-0.57  -1.147 -0.824 -1.069 -0.068],0.06998139,100.0,-95.28108,1.08473,0.25518733,1.0010873,100
-818.2943,658032,-34.944798,181,1.3476803,1.0012275,0.99713624,-78.06043,0.89954245,18100,-78.25827,1890.246511220932,12.7766285,168.0276,99.00006,,36.31,-107.15417140329997,0.02289212,-818.4197,[-0.571 -1.147 -0.824 -1.068 -0.071],0.07263052,100.0,-95.9195,1.0635521,0.25955412,1.0003686,100
-781.7617,661653,-44.521534,182,1.3471268,1.0025009,0.9945431,-77.52043,0.85251963,18200,-77.870125,1900.2563693523407,12.683333,180.1522,99.000046,,36.21,-106.76827498768836,0.030433526,-781.9489,[-0.568 -1.148 -0.823 -1.069 -0.071],0.07244477,100.0,-94.50642,1.0596639,0.25927204,1.0011328,100
-789.3624,665276,-49.211742,183,1.34665,1.0026137,0.9918458,-78.20853,0.8672185,18300,-78.80107,1911.174498796463,11.282744,139.63715,99.0,,36.23,-108.09950848597086,0.045807894,-789.67645,[-0.565 -1.147 -0.822 -1.07  -0.072],0.07250451,100.0,-95.423325,1.0942833,0.25940558,1.0016413,100
-818.74963,669138,-32.92285,184,1.3471308,1.0005792,0.99762404,-75.547424,0.9571178,18400,-75.69188,1922.4048585891724,15.170233,235.51228,99.0,,38.62,-105.66337107627847,0.013078354,-818.82477,[-0.567 -1.146 -0.822 -1.067 -0.072],0.07725147,100.0,-95.82527,1.032933,0.26701957,1.0002277,100
-797.6722,672852,-38.142014,185,1.3472035,1.0021738,0.9950206,-76.30994,0.90787125,18500,-76.66888,1932.5705542564392,14.823622,228.76376,99.00003,,37.14,-105.86706188459657,0.027592538,-797.86896,[-0.566 -1.145 -0.822 -1.067 -0.072],0.07430616,100.0,-94.924385,1.0916662,0.26232165,1.001025,100
-799.5841,676591,-33.788437,186,1.3467743,1.0024112,0.99407077,-76.2438,0.9269818,18600,-76.66776,1944.9054901599884,14.300147,209.56964,99.00003,,37.39,-106.14053648840854,0.024500191,-799.7939,[-0.569 -1.144 -0.822 -1.065 -0.072],0.07481587,100.0,-94.6775,1.1157886,0.26315486,1.0006484,100
-819.43475,680337,-13.795596,187,1.3471477,1.0001415,0.99936914,-77.75835,0.9779409,18700,-77.789795,1955.179817199707,13.721989,191.29817,99.00001,,37.46,-107.44739041741028,0.0075920755,-819.4534,[-0.567 -1.143 -0.821 -1.064 -0.072],0.07492179,100.0,-96.67891,1.0232326,0.26327145,1.0000592,100
-790.438,684203,-38.795666,188,1.3467094,1.0006232,0.99827236,-75.212616,0.9373059,18800,-75.36938,1966.7763667106628,15.256249,229.72194,99.000015,,38.66,-105.21638549459166,0.01880629,-790.5185,[-0.566 -1.142 -0.82  -1.064 -0.072],0.07733453,100.0,-95.193054,1.0518278,0.2671501,1.0003445,100
-788.60394,687835,-44.179085,189,1.3457016,1.0029995,0.99193203,-77.44004,0.8947195,18900,-78.03589,1975.691457271576,13.535657,195.49022,99.00021,,36.32,-106.97092630004354,0.04373827,-788.91125,[-0.565 -1.143 -0.82  -1.064 -0.072],0.072685674,100.0,-95.54644,1.1080856,0.25970218,1.0018108,100
-820.8566,691522,-23.006016,190,1.3457026,1.0007279,0.99848455,-76.22024,0.92685384,19000,-76.35878,1986.0234580039978,16.428743,271.6693,99.0,,36.87,-104.82901307863509,0.019277634,-820.9286,[-0.567 -1.144 -0.82  -1.063 -0.073],0.07375037,100.0,-96.305374,1.0422692,0.26137558,1.0004119,100
-821.4783,695367,-12.654953,191,1.344368,1.0005037,0.9975848,-75.42408,0.94532424,19100,-75.58774,1996.7320711612701,15.851836,257.16797,99.000015,,38.45,-105.55902542942584,0.015272409,-821.563,[-0.569 -1.145 -0.82  -1.063 -0.073],0.076914154,100.0,-96.07685,1.0363561,0.26648727,1.0002611,100
-808.8338,699025,-34.79463,192,1.3437481,1.0007415,0.99717695,-76.60927,0.9511241,19200,-76.81701,2008.6654086112976,14.644129,217.96634,99.00001,,36.58,-105.32952754925554,0.018697375,-808.94104,[-0.569 -1.146 -0.821 -1.063 -0.074],0.07317656,100.0,-95.91815,1.0564853,0.2604488,1.0003895,100
-808.45703,702611,-40.484673,193,1.3448396,1.0010172,0.99541265,-77.89033,0.9553126,19300,-78.20993,2019.9520852565765,12.941244,173.95233,99.0,,35.86,-106.92788062279338,0.016550042,-808.6151,[-0.57  -1.144 -0.82  -1.062 -0.075],0.07174452,100.0,-96.24241,1.0568435,0.2581169,1.0004977,100
-790.637,706078,-46.72966,194,1.3465891,1.003214,0.992785,-79.52227,0.8702794,19400,-80.081215,2030.1758632659912,12.75067,168.24702,99.00002,,34.67,-107.88388746512264,0.032741282,-790.9566,[-0.569 -1.144 -0.821 -1.062 -0.074],0.06937837,100.0,-95.792305,1.0976541,0.2541743,1.0011863,100
-813.93195,709901,-31.645506,195,1.3490113,1.0014955,0.99336874,-75.12348,0.9293267,19500,-75.52393,2041.9733901023865,16.230993,273.98636,99.0,,38.23,-105.04883170328303,0.024106938,-814.14905,[-0.572 -1.146 -0.823 -1.061 -0.072],0.07648834,100.0,-95.59185,1.1216857,0.26583424,1.0006858,100
-816.8813,713726,-28.777653,196,1.3477527,1.0006287,0.99846065,-76.66119,0.94088966,19600,-76.77851,2053.436005592346,14.100881,199.79858,99.00002,,38.25,-106.7522453524622,0.014462891,-816.9399,[-0.57  -1.146 -0.823 -1.061 -0.07 ],0.076509774,100.0,-96.10227,1.0483449,0.26583683,1.0002257,100
-835.7834,717765,-19.122011,197,1.3481027,1.0013478,0.99499094,-74.97593,0.93487763,19700,-75.31715,2064.149199962616,16.583239,280.37143,99.0,,40.39,-106.07886433799435,0.022859083,-835.95306,[-0.572 -1.146 -0.823 -1.061 -0.071],0.08081035,100.0,-96.33746,1.0670438,0.27260014,1.0008215,100
-834.3093,721351,-17.10176,198,1.3467743,1.0004846,0.99737674,-78.063324,0.94551957,19800,-78.22853,2074.9500980377197,14.8154,225.69458,99.00001,,35.86,-106.32778579836727,0.015351238,-834.39844,[-0.571 -1.147 -0.824 -1.063 -0.071],0.071730636,100.0,-94.58604,1.0281535,0.25806895,1.0002345,100
-796.3497,725193,-40.81829,199,1.3457091,1.0027454,0.99224716,-76.89026,0.889053,19900,-77.35627,2085.8935384750366,13.087857,190.71439,99.0,,38.42,-107.87725617947451,0.03454821,-796.5857,[-0.571 -1.148 -0.825 -1.063 -0.072],0.07687796,100.0,-95.751656,1.0727367,0.2664748,1.0011483,100
-836.97174,728883,-3.0525913,200,1.3461558,1.0014855,0.99513453,-76.185295,0.9207858,20000,-76.50284,2096.8410873413086,16.776524,288.85474,99.0,,36.9,-104.88728070553056,0.020325249,-837.1388,[-0.569 -1.15  -0.826 -1.065 -0.073],0.07382161,100.0,-95.669365,1.0647129,0.26152933,1.0004271,100
-794.69464,732356,-41.84424,201,1.3450896,1.0008614,0.9959095,-79.42088,0.93088984,20100,-79.67533,2108.14009141922,12.034655,153.85233,99.000015,,34.73,-107.77521519585851,0.01878471,-794.82446,[-0.568 -1.151 -0.827 -1.065 -0.073],0.069478996,100.0,-96.35179,1.0398765,0.25429788,1.0003684,100
-794.1394,736201,-35.200325,202,1.3453226,1.0007776,0.9980954,-74.84379,0.9519237,20200,-74.98001,2120.1468555927277,15.644739,245.95741,99.0,,38.45,-104.6667553865062,0.015383856,-794.2095,[-0.568 -1.15  -0.827 -1.064 -0.074],0.076911725,100.0,-96.63042,1.0361967,0.2664794,1.0002383,100
-797.77856,740022,-41.13059,203,1.3446317,1.0002369,0.99870354,-76.54611,0.9581228,20300,-76.61359,2131.7152001857758,13.922604,200.01933,99.0,,38.21,-106.57888994325211,0.009348455,-797.81366,[-0.566 -1.151 -0.826 -1.065 -0.074],0.07642541,100.0,-95.61073,1.0231034,0.26568204,1.0001012,100
-798.78033,743520,-43.31671,204,1.3446357,1.0009179,0.99705935,-79.464775,0.95420974,20400,-79.64451,2141.2314863204956,11.99137,149.03072,99.00001,,34.98,-107.81511827001935,0.015569547,-798.87396,[-0.565 -1.151 -0.826 -1.064 -0.074],0.06997165,100.0,-95.821075,1.0327109,0.2551133,1.0003161,100
-801.68567,747330,-38.07103,205,1.3451966,1.0007962,0.9962686,-76.58161,0.9234213,20500,-76.78523,2151.6358003616333,14.206625,211.83202,99.0,,38.1,-106.75019738886652,0.018162126,-801.7937,[-0.563 -1.151 -0.826 -1.064 -0.074],0.07621513,100.0,-95.03944,1.0652491,0.2653642,1.0003086,100
-823.07947,751157,-25.989843,206,1.3457985,1.0040483,0.99097407,-75.4592,0.88372016,20600,-76.08086,2162.5166351795197,14.505244,222.93614,99.000336,,38.27,-105.94949226416061,0.03863075,-823.4307,[-0.564 -1.149 -0.826 -1.063 -0.074],0.07658697,100.0,-96.396095,1.0829502,0.26601627,1.0016216,100
-806.5435,755101,-40.71405,207,1.3450835,1.0009991,0.9964902,-76.01789,0.9281796,20700,-76.29817,2173.5929086208344,13.178044,172.90417,99.0,,39.44,-107.403301605399,0.019908762,-806.70337,[-0.568 -1.15  -0.828 -1.062 -0.073],0.078899376,100.0,-94.69716,1.0539138,0.26961845,1.0003959,100
-789.30206,758669,-34.60573,208,1.3442187,1.0007361,0.99768275,-78.34448,0.94361013,20800,-78.516754,2184.9128079414368,13.852052,199.41348,99.00013,,35.68,-106.96945070670682,0.019547533,-789.3921,[-0.567 -1.152 -0.829 -1.063 -0.074],0.07137418,100.0,-96.314545,1.0497233,0.25747943,1.0004004,100
-816.6679,761990,-29.462189,209,1.3422971,1.0017983,0.99276906,-79.352295,0.9006094,20900,-79.8837,2194.337169647217,14.633345,221.95534,99.0,,33.21,-106.21007573874367,0.032116815,-816.93787,[-0.567 -1.152 -0.83  -1.064 -0.075],0.06645511,100.0,-94.39376,1.0767758,0.2491488,1.0008925,100
-818.88635,765638,-33.34429,210,1.3418044,1.0009036,0.99742854,-77.13555,0.91233015,21000,-77.32126,2204.985832452774,15.511759,250.14839,99.0,,36.48,-105.66248492765351,0.02315735,-818.98486,[-0.567 -1.153 -0.83  -1.066 -0.077],0.07297364,100.0,-95.29231,1.0439363,0.2601094,1.0005419,100
-783.8368,769069,-37.158607,211,1.3417894,1.0007712,0.99766827,-79.6788,0.92280734,21100,-79.84104,2213.8104968070984,12.500978,161.78433,99.0,,34.31,-107.61480840161634,0.017944444,-783.91986,[-0.566 -1.153 -0.83  -1.066 -0.077],0.06863336,100.0,-96.909035,1.053487,0.25284988,1.0003457,100
-805.2455,772531,-30.846252,212,1.3442037,1.0018207,0.99303097,-78.179596,0.91383684,21200,-78.62708,2223.926329135895,13.914012,207.6864,99.0,,34.62,-106.12886742134302,0.028474195,-805.47546,[-0.565 -1.154 -0.831 -1.068 -0.077],0.069270715,100.0,-95.37509,1.0866683,0.25396523,1.0010061,100
-819.03546,776066,-28.82727,213,1.3403656,1.0031822,0.98609984,-76.91929,0.8640217,21300,-77.86147,2234.135525226593,14.453092,234.51315,99.0,,35.35,-105.68547206261027,0.0376658,-819.5251,[-0.564 -1.155 -0.831 -1.068 -0.075],0.070762105,100.0,-96.06544,1.0846976,0.2565447,1.0013458,100
-795.09155,779647,-45.396854,214,1.3423204,1.0012468,0.9961986,-77.733864,0.9391685,21400,-78.047195,2243.929408311844,13.657726,185.17735,99.0,,35.81,-106.30810922555436,0.020648547,-795.25995,[-0.563 -1.154 -0.831 -1.069 -0.079],0.07164298,100.0,-96.021515,1.0778086,0.257934,1.000594,100
-836.8148,783548,-19.892239,215,1.3431321,1.0008317,0.99628913,-74.98516,0.950048,21500,-75.25925,2255.4280948638916,14.871902,224.81874,99.00001,,39.01,-105.4213333761222,0.019012783,-836.9524,[-0.564 -1.154 -0.831 -1.068 -0.077],0.07804126,100.0,-95.42696,1.0520954,0.26828364,1.0003937,100
-803.2598,787348,-35.21058,216,1.343655,1.0036161,0.994005,-76.18186,0.91384006,21600,-76.64363,2265.9838342666626,13.983215,205.9724,99.00003,,38.0,-106.60439629127463,0.033262562,-803.492,[-0.565 -1.155 -0.832 -1.069 -0.076],0.07603468,100.0,-94.47289,1.1065686,0.26511025,1.0015973,100
-827.1555,791199,-26.220034,217,1.3432738,1.0008134,0.9975225,-75.79391,0.93090206,21700,-75.9379,2276.912976026535,15.101731,231.36665,99.0,,38.51,-106.00115316118958,0.019332806,-827.2344,[-0.561 -1.155 -0.831 -1.071 -0.075],0.07703062,100.0,-95.49719,1.064135,0.26665068,1.0002685,100
-801.83356,795173,-34.34088,218,1.3450905,1.002485,0.9922028,-74.75846,0.9037228,21800,-75.31918,2288.1419100761414,14.679973,222.56436,99.0,,39.74,-105.94484818341408,0.031933032,-802.16754,[-0.559 -1.154 -0.83  -1.071 -0.076],0.07952184,100.0,-94.39489,1.099626,0.2706206,1.0011867,100
-818.4748,799075,-32.003624,219,1.3446985,1.0005294,0.99843705,-75.28742,0.94988453,21900,-75.39993,2299.3402819633484,14.949009,229.23134,99.00001,,39.02,-105.70277374106362,0.016169034,-818.53284,[-0.563 -1.154 -0.832 -1.069 -0.074],0.07804884,100.0,-94.87925,1.0372363,0.2682714,1.0002759,100
-797.2422,802768,-42.401848,220,1.34518,1.0023646,0.9948584,-77.80815,0.91730565,22000,-78.22708,2308.2761352062225,13.505992,180.20845,99.0,,36.93,-107.53711344877253,0.031144023,-797.45654,[-0.563 -1.154 -0.831 -1.069 -0.074],0.07389267,100.0,-94.55135,1.0739084,0.26166245,1.0011154,100
-801.1091,806325,-36.937473,221,1.3447261,1.0005448,0.99800396,-77.91204,0.95894897,22100,-78.05849,2319.4874637126923,13.90044,195.70839,99.000046,,35.57,-106.16774532540092,0.01521832,-801.1846,[-0.563 -1.155 -0.831 -1.068 -0.074],0.07115045,100.0,-96.12988,1.0431645,0.25710177,1.0002007,100
-792.83887,810213,-37.80955,222,1.3446304,1.0007945,0.99730086,-75.550766,0.9522404,22200,-75.72075,2329.0892691612244,13.730517,196.72401,99.00001,,38.88,-106.18959537111483,0.018508492,-792.93353,[-0.563 -1.154 -0.831 -1.067 -0.074],0.07777391,100.0,-93.766266,1.0620884,0.267834,1.000328,100
-807.7485,813877,-38.3178,223,1.3432739,1.0008471,0.99743336,-77.25507,0.95717174,22300,-77.43402,2339.3256030082703,14.3466,211.2781,99.00098,,36.64,-106.20697933950582,0.014894273,-807.83923,[-0.562 -1.152 -0.83  -1.067 -0.074],0.07329283,100.0,-95.986664,1.043607,0.26064,1.0002841,100
-811.49133,817378,-37.424747,224,1.3413439,1.0013627,0.99432266,-79.14924,0.88002574,22400,-79.59608,2349.2985184192657,12.048616,146.79854,99.0,,35.01,-107.816705474047,0.026199086,-811.7201,[-0.561 -1.152 -0.829 -1.067 -0.076],0.07005128,100.0,-93.43144,1.057697,0.25530183,1.0006804,100
-796.0647,821188,-33.5426,225,1.3407294,1.0007361,0.9983346,-76.752426,0.9503962,22500,-76.919815,2359.9669733047485,13.752176,186.3242,99.0,,38.1,-106.99255731336872,0.017741432,-796.14923,[-0.56  -1.151 -0.828 -1.065 -0.078],0.076214895,100.0,-95.52751,1.0493802,0.26536378,1.0004045,100
-809.181,825050,-34.289597,226,1.3398381,1.0006745,0.997778,-75.298996,0.93912953,22600,-75.46103,2368.923120737076,15.7564125,251.83899,99.00001,,38.62,-105.2363929605612,0.016926426,-809.26556,[-0.56  -1.151 -0.828 -1.065 -0.078],0.07725421,100.0,-95.01562,1.0487763,0.2670295,1.000253,100
-821.4524,828720,-24.758675,227,1.3413482,1.001531,0.9950814,-76.71817,0.9362697,22700,-77.07609,2379.9283771514893,15.895281,257.97354,99.00001,,36.7,-105.5345996263773,0.024645798,-821.64594,[-0.562 -1.15  -0.829 -1.065 -0.079],0.07342473,100.0,-97.204605,1.0774044,0.26088512,1.0007972,100
-787.9873,832190,-39.099144,228,1.3407922,1.002183,0.9933248,-79.114044,0.88391,22800,-79.548996,2391.219884634018,12.996051,184.44055,99.0,,34.7,-107.33738444545116,0.03306026,-788.21173,[-0.564 -1.149 -0.828 -1.063 -0.078],0.06943156,100.0,-97.01383,1.0678568,0.25425044,1.0012522,100
-805.8387,835881,-24.290367,229,1.3397298,1.0011077,0.9956263,-77.05219,0.93281317,22900,-77.32858,2400.8186678886414,14.956397,229.36223,99.00001,,36.91,-106.44320867395167,0.01876245,-805.9756,[-0.562 -1.147 -0.828 -1.063 -0.078],0.07384229,100.0,-92.60105,1.0520409,0.26156172,1.0003933,100
-802.087,839642,-33.78074,230,1.3365492,1.002699,0.99076337,-76.75769,0.878965,23000,-77.39784,2409.568764448166,14.422071,213.03076,99.00005,,37.61,-106.91228388463078,0.031310525,-802.4063,[-0.563 -1.146 -0.827 -1.063 -0.079],0.07527142,100.0,-95.64566,1.0699949,0.26393294,1.0011257,100
-785.92847,843091,-35.59234,231,1.3382564,1.001144,0.99619085,-79.36577,0.9358919,23100,-79.7079,2420.386342048645,12.369145,148.50722,99.00018,,34.49,-107.598826451894,0.023422677,-786.1056,[-0.562 -1.148 -0.827 -1.063 -0.082],0.06900624,100.0,-95.439606,1.084368,0.25351474,1.0005642,100
-788.8398,846722,-36.70661,232,1.33728,1.0026028,0.99315876,-77.73757,0.88215107,23200,-78.18489,2431.529976129532,12.7973175,175.04433,99.00001,,36.31,-107.27785535205125,0.031544555,-789.06024,[-0.562 -1.149 -0.827 -1.064 -0.081],0.07265533,100.0,-95.2732,1.0844767,0.25963932,1.0010715,100
-841.2191,850861,-13.344343,233,1.3374404,1.0009601,0.9961579,-73.50727,0.9280561,23300,-73.7828,2441.8403391838074,18.098026,327.51978,99.0,,41.39,-104.85858781492267,0.023991344,-841.3606,[-0.563 -1.147 -0.827 -1.064 -0.082],0.08280391,100.0,-95.67406,1.0714384,0.27563536,1.0005953,100
-799.04193,854439,-31.32565,234,1.3354385,1.0009706,0.99629533,-77.712715,0.920007,23400,-77.98914,2451.0838961601257,14.637235,218.21231,99.00001,,35.78,-106.21684355765765,0.02489092,-799.1892,[-0.563 -1.147 -0.828 -1.064 -0.081],0.07157991,100.0,-95.46211,1.0879562,0.25783482,1.0004236,100
-813.1649,858189,-20.594406,235,1.3344814,1.0007536,0.9970538,-77.62099,0.93092895,23500,-77.81623,2461.425350189209,13.251787,180.40616,99.00008,,37.5,-107.77222155422379,0.01928461,-813.26385,[-0.564 -1.147 -0.828 -1.064 -0.084],0.075015664,100.0,-95.22784,1.041304,0.26343998,1.0003711,100
-816.3074,861896,-28.216702,236,1.3353208,1.00195,0.9961817,-77.55744,0.8896991,23600,-77.82868,2470.786859035492,14.328415,212.18715,99.0,,37.07,-106.92409350044134,0.022778448,-816.4538,[-0.562 -1.148 -0.827 -1.065 -0.084],0.074157566,100.0,-96.05542,1.054077,0.2620536,1.000483,100
-821.1483,865526,-33.096874,237,1.3339859,1.0015349,0.9964642,-77.86639,0.9236308,23700,-78.183044,2481.2760212421417,14.266373,202.39037,99.0,,36.3,-106.83702983858139,0.026242405,-821.3159,[-0.559 -1.149 -0.827 -1.067 -0.084],0.07262109,100.0,-95.72551,1.0640972,0.2595613,1.0007086,100
-805.4262,869149,-23.485603,238,1.3355709,1.0008975,0.99655914,-76.652534,0.9487541,23800,-76.91416,2492.1345026493073,15.7675,251.78966,99.0,,36.23,-105.25285221387186,0.01863326,-805.56116,[-0.561 -1.15  -0.828 -1.067 -0.085],0.072479725,100.0,-96.62772,1.0581689,0.25931415,1.0003939,100
-824.60596,872753,-28.278004,239,1.333482,1.0023901,0.9924537,-76.97372,0.90710604,23900,-77.55679,2503.254102706909,14.554771,213.3731,99.0,,36.04,-105.88076670518429,0.03415468,-824.9066,[-0.56  -1.151 -0.828 -1.068 -0.083],0.072119415,100.0,-95.304794,1.0764383,0.25875324,1.0012279,100
-816.2092,876502,-30.76541,240,1.334984,1.0010781,0.99522233,-75.89114,0.9494258,24000,-76.20773,2514.509407043457,14.52002,214.87589,99.000015,,37.49,-105.53195093719529,0.016149057,-816.36914,[-0.561 -1.153 -0.828 -1.067 -0.085],0.075003065,100.0,-94.25347,1.0437738,0.2634345,1.0004255,100
-802.54816,879899,-35.499786,241,1.3331274,1.0020931,0.9949625,-79.195564,0.8949952,24100,-79.66189,2524.507559776306,13.478922,177.87209,99.00001,,33.97,-106.7806864924907,0.030377382,-802.78796,[-0.56  -1.154 -0.829 -1.068 -0.084],0.06797362,100.0,-95.63664,1.0863147,0.25176087,1.0008205,100
-807.2857,883882,-21.63535,242,1.3329117,1.0029807,0.9951748,-75.004684,0.90237904,24200,-75.39493,2535.850749731064,15.909715,251.49895,99.0,,39.83,-105.97997119237417,0.034578267,-807.5189,[-0.558 -1.155 -0.828 -1.067 -0.086],0.079687014,100.0,-95.37739,1.0870746,0.27085474,1.0011468,100
-809.93567,887460,-38.586872,243,1.3316466,1.0019776,0.9945417,-77.615204,0.8839369,24300,-78.02409,2546.3387348651886,13.157628,180.53473,99.00003,,35.78,-106.33544324923145,0.034647256,-810.14813,[-0.562 -1.154 -0.828 -1.066 -0.086],0.071588226,100.0,-94.81868,1.0834793,0.25786236,1.0010861,100
-808.1655,891074,-31.823574,244,1.3315789,1.0006729,0.99776334,-77.69462,0.9380778,24400,-77.83274,2558.3244609832764,14.241418,205.07278,99.00004,,36.14,-106.22766462886104,0.017086644,-808.238,[-0.56  -1.153 -0.828 -1.066 -0.087],0.07228963,100.0,-93.980385,1.0380262,0.25897676,1.0003854,100
-822.1807,894702,-31.89664,245,1.3304446,1.0005398,0.9981987,-77.5324,0.93101656,24500,-77.705666,2567.6632347106934,13.800953,186.14427,99.0,,36.28,-106.3487234334244,0.017172882,-822.2755,[-0.559 -1.152 -0.827 -1.066 -0.087],0.072571345,100.0,-93.67087,1.0551474,0.2594597,1.0002582,100
