EntropyCoefficient,MeanEntropy,MeanIW,EmpiricalD2,StdD2w0t,InitialReturnStd,TimeElapsed,Weights,TimestepsSoFar,StdIW,EpThisIter,Iteration,EpisodesSoFar,Bound,MinIW,MaxD2w0t,InitialReturnMax,InitialReturnMean,ReturnStepMax,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,J_sample_variance,ReturnMeanIW,EpLenMean,EpRewMean,MeanD2w0t,MinD2w0t
,-0.1889549,0.7319697,34.410896,3.7372882,2.2676454,3450.2601861953735,[-0.509  1.5   -0.336  0.107 -1.612],389163,1.3939083,100,245,24500,-79.32378,0.00049472885,261.56213,-84.55809,-93.51387,100.0,-95.181076,-96.89714,29.08256,99.37819,15989.417,-69.773445,15.18,-107.0826873490181,0.3252188,
,-0.19413103,0.367335,231.84898,13.371356,1.9809438,3464.5778930187225,[-0.512  1.504 -0.309  0.102 -1.608],390715,0.9061068,100,246,24600,-50.04258,6.18373e-05,707.07837,-88.40377,-93.57126,100.0,-95.26842,-97.195015,10.884114,99.38473,6552.285,-37.09279,15.52,-107.46128389525653,0.9304204,
,-0.19719188,0.57246804,64.016136,7.2439637,2.447181,3479.4289317131042,[-0.523  1.475 -0.31   0.1   -1.613],392255,0.96923476,100,247,24700,-66.31708,0.00048408215,368.19293,-82.95702,-93.364914,100.0,-94.98224,-97.258995,16.454224,99.35978,7848.0566,-55.63892,15.4,-107.1254240318333,0.5294762,
,-0.19794813,0.27371648,164.60617,9.779104,2.1002479,3492.5331983566284,[-0.515  1.467 -0.333  0.089 -1.616],393754,0.6010097,100,248,24800,-39.719154,0.0002385529,540.82416,-84.26509,-93.34962,100.0,-95.058075,-96.81054,16.458504,99.370804,2705.1028,-28.85304,14.99,-106.71474705583088,0.6692053,
,-0.20035483,0.46629828,77.56151,7.2840886,1.965557,3505.989262342453,[-0.496  1.491 -0.332  0.088 -1.617],395265,0.6112637,100,249,24900,-54.253742,0.00032422127,418.14493,-87.20139,-93.58667,100.0,-95.149124,-97.146065,10.939929,99.36191,2823.1304,-45.512287,15.11,-107.09054140956592,0.44765633,
,-0.20296535,0.7227191,20.953276,3.8195343,2.306215,3518.48549079895,[-0.488  1.503 -0.341  0.081 -1.619],396795,0.9893843,100,250,25000,-76.34371,0.0012409313,149.915,-85.507126,-93.40551,100.0,-94.96772,-97.156105,5.750269,99.35911,8004.428,-68.42596,15.3,-107.07425919417763,0.27045584,
,-0.20259964,0.58003765,105.784874,7.2764535,2.0717,3534.3283047676086,[-0.508  1.496 -0.358  0.063 -1.622],398352,1.382792,100,251,25100,-66.62471,0.0005704246,350.302,-88.853836,-93.856804,100.0,-95.510704,-98.17605,43.081696,99.3851,13996.178,-55.84633,15.57,-107.83247527522613,0.5099186,
,-0.21748601,0.63785595,45.5415,12.813414,2.0536277,3547.426454305649,[-0.499  1.517 -0.363  0.062 -1.622],399858,0.74659425,100,252,25200,-67.64071,0.001943959,857.099,-87.81417,-93.55674,100.0,-95.08945,-97.01104,10.689612,99.35926,4498.07,-61.062416,15.06,-107.02148750518752,0.57973224,
,-0.2178957,0.57358974,60.738197,9.48824,2.3827465,3563.575340986252,[-0.394  1.477 -0.371  0.056 -1.636],401360,0.94315463,100,253,25300,-69.168015,0.0027771934,705.5217,-80.199615,-93.58125,100.0,-95.33827,-97.41314,11.730335,99.42637,7508.7783,-55.547962,15.02,-106.99781186918275,0.5803507,
,-0.21817686,0.45967975,409.01187,32.057022,2.2444868,3579.784345626831,[-0.383  1.47  -0.399  0.06  -1.637],402865,1.1508222,100,254,25400,-61.38405,1.878593e-05,3156.417,-85.20985,-93.54936,100.0,-95.13796,-97.38726,21.24923,99.37668,10726.915,-45.624203,15.05,-106.98729507731697,1.3245566,
,-0.21574174,0.9348886,4.5046926,0.3755602,2.0241504,3592.28142619133,[-0.401  1.443 -0.397  0.051 -1.637],404365,1.5069301,100,255,25500,-90.18297,0.015506081,8.84136,-83.68033,-93.735374,100.0,-95.37874,-97.06501,10.354532,99.39344,17700.707,-87.68475,15.0,-107.14616544243569,0.05565705,
,-0.22313607,0.53781575,109.13335,24.256922,2.0800834,3604.729093313217,[-0.412  1.431 -0.398  0.053 -1.635],405886,0.7251234,100,256,25600,-62.61418,0.0025173523,2279.9424,-86.14282,-93.62674,100.0,-95.29634,-97.26693,14.855285,99.376045,4179.409,-51.887363,15.21,-107.23599258035738,0.80849224,
,-0.22378844,0.60702974,190.54279,22.102253,2.1071267,3615.999790430069,[-0.404  1.431 -0.423  0.07  -1.642],407383,1.2141201,100,257,25700,-71.93752,0.0007872798,2132.9602,-87.58776,-93.696526,100.0,-95.553764,-97.28881,12.648523,99.38127,12171.549,-59.040638,14.97,-107.09278819421245,1.0014905,
,-0.2270172,0.34699625,191.48613,13.775842,1.9574301,3632.5252113342285,[-0.41   1.411 -0.424  0.08  -1.643],408949,0.61135805,100,258,25800,-46.523235,0.0003886639,1317.9159,-87.677864,-93.48997,100.0,-95.13871,-96.98635,14.38978,99.38417,2657.7769,-35.218357,15.66,-107.49629362316593,0.707077,
,-0.21790697,0.86201674,41.234673,8.391326,2.3168309,3651.6914410591125,[-0.398  1.438 -0.426  0.087 -1.646],410502,1.0695285,100,259,25900,-85.92368,0.0011751703,791.8732,-81.85651,-93.61697,100.0,-95.36091,-97.79314,9.324541,99.387344,9075.346,-80.7858,15.53,-107.526947987582,0.35797486,
,-0.21333207,0.49960038,96.32826,10.680458,2.2508082,3665.813930273056,[-0.393  1.425 -0.44   0.097 -1.637],412049,0.86495656,100,260,26000,-57.80775,0.0022966792,1494.0076,-85.21504,-93.635155,100.0,-95.23124,-97.90806,8.333024,99.37769,5961.6675,-48.9055,15.47,-107.49146360807775,0.36360392,
,-0.21288168,0.42182744,130.4185,26.193792,1.9223706,3679.9040377140045,[-0.454  1.424 -0.441  0.077 -1.632],413562,0.75927925,100,261,26100,-52.360798,5.5386157e-05,3640.3213,-87.75242,-93.75491,100.0,-95.3479,-97.63347,7.7623706,99.4246,4466.112,-40.836887,15.13,-107.28245285642777,0.9610776,
,-0.21130648,0.80941474,32.83252,5.037988,2.1206203,3692.548622608185,[-0.449  1.427 -0.467  0.095 -1.632],415078,0.78852415,100,262,26200,-80.63093,0.003005098,485.08832,-84.45353,-93.64817,100.0,-95.240326,-97.56193,5.233474,99.38953,4950.945,-76.445786,15.16,-107.22654691230053,0.22266228,
,-0.2117077,0.44076356,104.40823,8.001953,1.99985,3705.7163360118866,[-0.446  1.445 -0.453  0.092 -1.63 ],416595,1.1032096,100,263,26300,-53.026775,0.000624097,415.63504,-87.86096,-93.67875,100.0,-95.24348,-96.93681,16.619028,99.384125,9352.063,-43.99889,15.17,-107.24675228537082,0.5437494,
,-0.22584046,0.4160652,355.3979,28.984064,1.9354347,3719.6526453495026,[-0.454  1.424 -0.451  0.096 -1.631],418092,0.7222457,100,264,26400,-54.109657,0.00010133104,2198.0835,-86.844635,-93.85007,100.0,-95.35641,-97.19863,27.051228,99.36156,3845.2197,-42.062103,14.97,-107.27365481237959,1.0675136,
,-0.22984767,0.39142162,166.04666,11.010487,1.9477614,3734.4640004634857,[-0.382  1.418 -0.462  0.097 -1.645],419616,0.9561426,100,265,26500,-51.531647,4.331038e-05,621.21924,-86.69793,-93.766335,100.0,-95.388145,-97.70154,17.064201,99.389114,7133.0327,-40.19036,15.24,-107.4220230455425,0.748194,
,-0.22937281,0.37563953,162.04541,12.6322975,1.9037309,3748.834100008011,[-0.371  1.442 -0.463  0.094 -1.649],421137,0.7863729,100,266,26600,-49.063374,1.1143295e-05,1001.4851,-89.0753,-93.905975,100.0,-95.47501,-97.2627,15.123729,99.39009,5028.4487,-38.68659,15.21,-107.54164909736532,0.76367044,
,-0.2284725,0.61865646,80.38739,14.163146,2.0338032,3762.410847902298,[-0.382  1.419 -0.464  0.099 -1.648],422676,0.69530976,100,267,26700,-68.978,0.0032530702,758.32434,-88.19923,-93.720955,100.0,-95.31763,-97.27528,4.8048687,99.38386,4006.3635,-60.04768,15.39,-107.53076643680788,0.81460404,
,-0.22342487,0.6132773,102.611015,19.402233,2.2089317,3774.80930685997,[-0.368  1.411 -0.465  0.123 -1.647],424218,1.1783206,100,268,26800,-72.064545,0.00029104418,1680.2882,-85.52391,-93.502205,100.0,-95.122185,-97.205795,14.406583,99.35525,11243.327,-58.80412,15.42,-107.30069264418364,0.9677411,
,-0.2209365,0.4794929,323.3626,19.946188,2.216135,3790.395488023758,[-0.371  1.42  -0.434  0.12  -1.642],425748,1.4479159,100,269,26900,-61.835148,0.00032523612,1263.2568,-87.45252,-93.61659,100.0,-95.237015,-97.90828,56.868954,99.379074,14969.642,-46.96169,15.3,-107.33135229678088,1.1781831,
,-0.22428705,0.28270313,219.12198,13.961816,2.4561653,3805.6968154907227,[-0.394  1.396 -0.435  0.12  -1.64 ],427313,0.5161242,100,270,27000,-41.860317,0.00028146277,916.7625,-86.39491,-93.41233,100.0,-95.10888,-97.29186,26.978735,99.40946,1780.9354,-29.237257,15.65,-107.42269073464469,0.870295,
,-0.24703178,0.72069204,163.12607,25.312262,2.6367962,3817.9233231544495,[-0.41   1.371 -0.437  0.121 -1.643],428896,0.73683625,100,271,27100,-76.33689,0.000156712,3017.564,-84.23596,-93.125496,100.0,-94.74486,-97.71461,9.854791,99.374306,4307.2734,-67.38863,15.83,-107.26005713276774,0.7919147,
,-0.24938963,0.4839501,170.3844,12.239668,2.1888123,3831.826789855957,[-0.432  1.361 -0.459  0.126 -1.666],430455,0.9631046,100,272,27200,-59.63269,0.00016760826,786.6795,-87.23553,-93.71719,100.0,-95.34309,-97.2677,41.720078,99.41455,6770.281,-47.77088,15.59,-107.6923169265261,0.71233195,
,-0.24962623,0.44573706,167.69104,16.012886,2.428572,3843.8972640037537,[-0.421  1.375 -0.472  0.135 -1.668],432002,0.7833941,100,273,27300,-58.129154,0.00021777839,1250.8958,-82.36159,-93.646706,100.0,-95.32041,-97.60847,12.508238,99.3715,4897.028,-45.305668,15.47,-107.50009459561736,0.8925309,
,-0.25086257,0.37331656,212.93652,16.28424,2.2371197,3856.040381193161,[-0.416  1.395 -0.472  0.126 -1.669],433567,0.7379656,100,274,27400,-51.781822,0.00042011324,879.5835,-85.4625,-93.59053,100.0,-95.456474,-97.237404,42.321674,99.38744,3806.526,-37.983883,15.65,-107.59460517527003,0.97851,
,-0.25525135,0.6520286,45.596424,15.437892,2.3015335,3869.113453388214,[-0.406  1.415 -0.476  0.122 -1.67 ],435105,0.6159838,100,275,27500,-72.2477,0.00029700677,1888.9808,-83.19156,-93.71811,100.0,-95.60061,-97.35904,7.074402,99.36717,3144.3413,-62.979134,15.38,-107.50821048867179,0.45804942,
,-0.25614193,0.38535398,235.99924,15.153742,2.6749127,3883.7780232429504,[-0.401  1.411 -0.482  0.147 -1.674],436741,0.94702774,100,276,27600,-51.379814,0.0010420575,736.27594,-83.17427,-92.973564,100.0,-94.80185,-97.39917,10.685928,99.39304,6984.114,-39.030403,16.36,-107.6037258406779,0.9907275,
,-0.25675038,0.2703643,147.11998,8.659467,2.267119,3896.792806625366,[-0.418  1.389 -0.483  0.15  -1.675],438309,0.58449376,100,277,27700,-39.906162,0.00019415902,360.32617,-86.02529,-93.417725,100.0,-95.114624,-97.39223,14.423049,99.38534,2455.436,-28.607767,15.68,-107.44450154474538,0.643655,
,-0.26329663,0.45381042,207.4505,21.302683,2.5185409,3909.2500162124634,[-0.43   1.365 -0.483  0.15  -1.676],439899,1.1658028,100,278,27800,-54.8981,0.0004389306,1793.9867,-83.04515,-93.36823,100.0,-95.043434,-97.69726,30.81204,99.397644,10208.081,-44.878914,15.9,-107.59571759403956,0.7452218,
,-0.26368135,0.7575525,44.40302,4.4876485,2.2769256,3922.6014091968536,[-0.444  1.337 -0.488  0.146 -1.682],441450,1.5092059,100,279,27900,-82.00477,0.000522144,237.37965,-86.2082,-93.91948,100.0,-95.573814,-97.32594,38.585953,99.34399,18253.92,-72.505745,15.51,-107.86103963985371,0.3494293,
,-0.26760802,0.69832337,147.28525,25.232212,2.367931,3937.301733016968,[-0.444  1.338 -0.506  0.138 -1.683],443046,1.210933,100,280,28000,-77.55726,0.00053998735,2743.6257,-84.74627,-93.84384,100.0,-95.477264,-97.738945,25.180922,99.37861,11861.481,-67.991135,15.96,-108.19177785414169,0.916908,
,-0.26172593,0.634343,49.340256,4.6609144,2.3727767,3952.0975069999695,[-0.465  1.332 -0.51   0.161 -1.687],444623,1.4065491,100,281,28100,-69.31918,0.0014329406,398.71997,-86.1894,-93.56627,100.0,-95.45218,-97.416,12.523755,99.36008,15240.835,-61.016384,15.77,-107.7026003907413,0.3283779,
,-0.26553828,0.46250594,154.81467,12.39291,2.43623,3964.7737390995026,[-0.433  1.32  -0.532  0.153 -1.681],446243,0.8789849,100,282,28200,-57.703953,9.807002e-05,760.61707,-86.50642,-93.45613,100.0,-95.11241,-97.571976,9.992733,99.38926,5910.9585,-45.72891,16.2,-107.98794017370741,0.81657875,
,-0.26953128,0.6935015,61.42156,14.165407,2.5405447,3981.6662476062775,[-0.43   1.345 -0.529  0.147 -1.684],447862,0.8745815,100,283,28300,-75.029,0.0017721433,1555.3529,-82.58934,-93.45108,100.0,-95.13213,-97.48679,8.645151,99.35506,6225.363,-66.766365,16.19,-107.97128568842197,0.6064436,
,-0.26635745,0.7114467,28.93334,5.6988893,2.2659597,3996.519137620926,[-0.429  1.354 -0.524  0.125 -1.688],449460,0.840798,100,284,28400,-77.101326,0.00014655123,800.4259,-86.53802,-93.60735,100.0,-95.37982,-97.54007,7.3109083,99.38323,5843.23,-67.74591,15.98,-107.93817575555411,0.24971122,
,-0.26708058,0.64481235,101.19323,10.425643,2.0709565,4010.9326853752136,[-0.42   1.366 -0.505  0.138 -1.685],451029,1.1327225,100,285,28500,-71.615585,7.6702636e-05,489.79453,-87.80525,-93.40789,100.0,-95.03009,-97.43887,9.187825,99.39138,10290.325,-62.044334,15.69,-107.44770650238094,0.665788,
,-0.28189412,0.5216994,59.636044,4.0633736,2.111311,4024.7016835212708,[-0.421  1.357 -0.496  0.148 -1.686],452635,1.0649313,100,286,28600,-59.601925,0.0004690442,166.1193,-84.27916,-93.50937,100.0,-95.28126,-97.68731,10.534602,99.38024,9286.113,-51.24779,16.06,-107.90381517723446,0.3315608,
,-0.27989882,0.47896594,308.62363,33.87727,2.3537858,4037.5497896671295,[-0.428  1.34  -0.49   0.149 -1.701],454227,0.8592923,100,287,28700,-63.97507,0.0002939435,2833.139,-82.789024,-93.7922,100.0,-95.49916,-97.61496,16.451496,99.36501,5798.3145,-48.606373,15.92,-108.08188465906134,1.512122,
,-0.28445885,0.4410522,38.81941,9.389274,2.0249796,4053.5235362052917,[-0.426  1.363 -0.489  0.143 -1.699],455811,0.5554921,100,288,28800,-52.857372,0.00056033797,1051.2028,-88.2814,-93.53811,100.0,-95.239334,-97.83308,9.338427,99.382545,2530.7283,-43.8006,15.84,-107.71895352773343,0.4252128,
,-0.2859219,0.3791303,253.61867,16.359018,2.379708,4070.853155374527,[-0.436  1.363 -0.484  0.114 -1.703],457383,0.75764084,100,289,28900,-52.70339,6.738589e-05,733.56354,-84.02743,-93.50386,100.0,-95.15383,-97.68186,12.89028,99.39325,4370.726,-38.546436,15.72,-107.57696171573546,1.0877743,
,-0.29360673,0.48826772,312.17624,22.168612,2.082836,4084.3810379505157,[-0.445  1.338 -0.485  0.116 -1.705],458947,1.2978269,100,290,29000,-60.47347,0.000100371464,1761.0293,-87.48129,-93.694115,100.0,-95.2656,-97.74849,18.995869,99.37184,12229.768,-47.407642,15.64,-107.71033149611867,1.1653622,
,-0.28396413,0.5481578,155.2641,11.784781,2.2012992,4096.822900772095,[-0.454  1.31  -0.487  0.112 -1.713],460488,1.5933803,100,291,29100,-65.4369,1.4208845e-05,707.62646,-86.517166,-93.884865,100.0,-95.53703,-97.03693,29.730751,99.3619,20886.44,-53.94699,15.41,-107.7195916404338,0.6884739,
,-0.28100598,0.60195345,69.2753,8.579939,2.436801,4109.408376932144,[-0.475  1.299 -0.479  0.118 -1.703],462039,0.8068341,100,292,29200,-67.816,0.0010205165,597.4039,-82.244064,-93.7434,100.0,-95.489746,-97.51959,4.4974875,99.37936,5257.1113,-58.325188,15.51,-107.67498681236691,0.49329993,
,-0.27893063,0.5732709,38.8145,6.36822,2.4027624,4123.084080219269,[-0.472  1.313 -0.481  0.106 -1.7  ],463615,0.58830893,100,293,29300,-65.869194,0.0016327789,286.6743,-82.78027,-93.40039,100.0,-95.098206,-97.29588,7.236186,99.367355,2792.733,-55.932674,15.76,-107.50288958264284,0.44978133,
,-0.28103474,0.796565,9.15497,1.075447,2.2375689,4137.498378038406,[-0.481  1.319 -0.484  0.088 -1.698],465206,0.91094637,100,294,29400,-80.52041,0.016648334,151.4334,-82.930855,-93.42481,100.0,-95.101234,-97.57073,12.585524,99.366844,6501.747,-75.29313,15.91,-107.67397668398235,0.07189076,
,-0.290658,0.7153995,97.56951,14.469495,2.3125474,4149.8104610443115,[-0.488  1.304 -0.484  0.07  -1.7  ],466796,0.838712,100,295,29500,-75.23416,0.00023964808,1676.7905,-87.08361,-93.7469,100.0,-95.403625,-97.32685,8.725978,99.38112,5698.6655,-67.97288,15.9,-108.01632970944746,0.56223977,
,-0.2908592,0.38741913,216.67734,13.942643,2.049248,4162.07902431488,[-0.478  1.316 -0.46   0.069 -1.71 ],468356,0.8915336,100,296,29600,-51.76656,0.0003741364,748.78406,-88.10731,-93.529144,100.0,-95.09763,-96.859055,42.630997,99.38734,5143.113,-38.02204,15.6,-107.50503398320801,0.90113,
,-0.29260203,0.5535785,62.90996,5.2910604,2.4641552,4173.7966277599335,[-0.488  1.296 -0.455  0.069 -1.71 ],469913,0.6939049,100,297,29700,-65.18418,0.001042572,402.20563,-83.63614,-93.5527,100.0,-95.25059,-97.44035,10.398975,99.35928,3826.362,-53.440506,15.57,-107.5086608269908,0.36673403,
,-0.29629168,0.52659,69.87649,11.242739,2.528425,4184.983845233917,[-0.495  1.292 -0.436  0.065 -1.712],471469,0.98662573,100,298,29800,-62.835762,9.587308e-05,1012.9391,-79.96558,-93.498215,100.0,-95.19506,-97.195244,14.123894,99.35959,7665.0146,-51.51699,15.56,-107.44171613990598,0.66622096,
,-0.3005688,0.48765275,222.43086,17.630735,2.3666189,4201.786026239395,[-0.497  1.301 -0.408  0.064 -1.715],473028,1.1101444,100,299,29900,-60.74696,3.8725884e-05,1711.1362,-83.841286,-93.36163,100.0,-95.00744,-97.41249,12.493479,99.36066,9704.303,-48.113926,15.59,-107.30517108117394,0.97044414,
,-0.30004722,0.5055796,68.56038,7.881884,2.2836792,4218.9243268966675,[-0.482  1.322 -0.406  0.059 -1.72 ],474567,0.979473,100,300,30000,-58.311634,0.00093638705,546.09894,-87.23995,-93.56265,100.0,-95.20868,-97.28677,23.899515,99.378235,7411.553,-50.055668,15.39,-107.31931939817508,0.5029419,
,-0.29898158,0.68416643,12.958861,2.8678,2.430862,4234.6894998550415,[-0.487  1.308 -0.409  0.072 -1.719],476155,0.84565747,100,301,30100,-73.16468,0.0035685794,193.02261,-82.84333,-93.65037,100.0,-95.37764,-97.67748,5.450991,99.3744,5798.888,-65.62896,15.88,-107.89004256990438,0.19767526,
,-0.29970774,0.610083,44.409534,5.1699734,2.2902431,4248.338039159775,[-0.496  1.304 -0.418  0.054 -1.718],477698,0.73661923,100,302,30200,-69.25628,0.0011543736,220.20573,-83.84395,-93.38837,100.0,-95.14792,-97.407135,7.8090944,99.37041,4364.305,-59.50541,15.43,-107.15186649728531,0.39429656,
,-0.2984702,0.6645,134.05109,14.963722,2.4551413,4260.581218242645,[-0.501  1.302 -0.407  0.067 -1.719],479278,0.71550435,100,303,30300,-70.53012,0.0010543305,1166.8357,-85.66408,-93.54169,100.0,-95.288475,-97.32395,12.591509,99.36606,4079.0635,-62.852207,15.8,-107.70238845261208,0.57474667,
,-0.29956886,0.76675576,34.525917,4.4846196,2.16621,4273.058655261993,[-0.486  1.32  -0.391  0.068 -1.717],480788,1.0435578,100,304,30400,-80.26417,0.00026682817,233.6398,-84.66237,-93.599495,100.0,-95.242294,-96.472984,8.587312,99.36622,9112.767,-73.334435,15.1,-107.10944686074899,0.31192368,
,-0.30005082,0.4363541,53.043613,3.8858945,2.4727087,4286.476831197739,[-0.483  1.329 -0.391  0.053 -1.719],482317,0.6134269,100,305,30500,-53.79863,0.0019526063,195.20769,-83.44967,-93.58725,100.0,-95.30458,-96.852806,9.245977,99.403656,3122.8135,-44.055214,15.29,-107.26988764880629,0.30903438,
,-0.29993457,0.54840094,69.52951,4.891743,2.409065,4298.707154273987,[-0.473  1.336 -0.405  0.052 -1.719],483855,1.1591743,100,306,30600,-62.42319,0.000962631,234.55626,-86.62098,-93.45926,100.0,-95.0509,-97.390274,13.637112,99.416794,10261.171,-52.89698,15.38,-107.1923050648403,0.37729257,
,-0.29662246,0.5157071,56.285133,9.136793,2.4706235,4310.691065788269,[-0.468  1.347 -0.418  0.053 -1.719],485423,1.1866738,100,307,30700,-61.547356,0.0005418085,861.31604,-82.01334,-93.45277,100.0,-95.10134,-97.1154,11.648144,99.407524,11004.633,-50.169544,15.68,-107.48575159157281,0.5217682,
,-0.3016357,0.5308324,72.68667,5.961627,2.2979875,4325.622215986252,[-0.474  1.352 -0.392  0.046 -1.716],486943,1.3286339,100,308,30800,-61.454174,0.00038549973,687.3411,-83.72432,-93.70811,100.0,-95.53168,-97.29814,60.869385,99.3425,14765.15,-52.194973,15.2,-107.3261935209741,0.2941407,
,-0.30017087,0.74289405,46.596367,3.7417192,2.28984,4340.790331840515,[-0.453  1.369 -0.394  0.055 -1.721],488509,1.5734705,100,309,30900,-79.49932,0.0017846428,138.51648,-86.391205,-93.253044,100.0,-95.014046,-96.94053,18.512371,99.37617,19533.91,-70.556335,15.66,-107.23972124698874,0.2996279,
,-0.30063257,0.592658,112.9435,11.63286,2.212287,4354.378050327301,[-0.447  1.378 -0.405  0.052 -1.719],490069,1.1131954,100,310,31000,-67.613815,0.00013240104,579.90454,-87.095314,-93.493225,100.0,-95.00233,-97.47694,14.851496,99.37713,9615.226,-57.345642,15.6,-107.47004349807978,0.734057,
,-0.29797572,0.7224327,49.1611,9.458957,2.195545,4369.5161328315735,[-0.448  1.371 -0.393  0.06  -1.72 ],491574,0.879935,100,311,31100,-75.32004,0.0020444577,954.8959,-86.48936,-93.31502,100.0,-94.84364,-97.02916,6.963503,99.35498,6186.416,-68.83057,15.05,-106.73688321299012,0.4000589,
,-0.30166098,0.6455815,148.16402,18.489433,2.279515,4385.0004296302795,[-0.452  1.385 -0.388  0.049 -1.717],493092,1.1549059,100,312,31200,-72.631546,0.00046512188,2076.0667,-83.23874,-93.56163,100.0,-95.15241,-98.067955,17.72081,99.36893,10127.02,-61.580746,15.18,-107.13399012066532,0.9254859,
,-0.30213064,0.6054984,80.46598,17.707317,1.9220248,4397.080498933792,[-0.448  1.401 -0.387  0.036 -1.721],494583,1.1680539,100,313,31300,-68.268616,0.0005550323,1779.4147,-86.25049,-93.9217,100.0,-95.566986,-97.402504,11.931813,99.35084,10436.328,-57.307095,14.91,-107.27071998571346,0.7065272,
,-0.3095698,0.59725535,28.291224,3.545661,2.4196856,4410.826853990555,[-0.449  1.392 -0.414  0.039 -1.721],496108,0.8984529,100,314,31400,-66.05387,0.001912622,255.84575,-82.28536,-93.53757,100.0,-95.18124,-97.13366,6.2457767,99.388855,6693.047,-57.247585,15.25,-107.16594645554967,0.26389247,
,-0.3112472,0.59585065,27.75546,3.9712532,1.8375859,4426.514592885971,[-0.436  1.401 -0.389  0.042 -1.729],497602,0.92174405,100,315,31500,-64.29381,0.0021954277,507.55142,-87.517555,-93.961296,100.0,-95.63283,-97.15346,8.005692,99.373665,6996.541,-57.708538,14.94,-107.35989571982823,0.17030913,
,-0.31442925,0.68072784,30.893078,4.6187243,2.3174756,4442.283439159393,[-0.456  1.395 -0.384  0.018 -1.73 ],499145,0.81567955,100,316,31600,-72.8259,0.0007629675,197.99257,-84.851616,-93.12315,100.0,-94.787285,-96.60562,4.901866,99.358185,5378.355,-64.92479,15.43,-106.8844178311529,0.3354207,
,-0.3156991,0.48151046,238.68672,20.882612,2.4439619,4457.629666805267,[-0.452  1.395 -0.372  0.032 -1.733],500686,0.9501045,100,317,31700,-62.27763,0.00018233691,1287.3318,-83.59583,-93.19127,100.0,-94.77905,-96.86584,13.190641,99.33822,7297.172,-47.62515,15.41,-106.9319599724205,1.2083735,
,-0.3144274,0.5930696,65.08159,6.838558,1.9724896,4473.232684373856,[-0.447  1.417 -0.372  0.026 -1.735],502130,0.9195978,100,318,31800,-68.21294,0.00069837144,395.88544,-84.66858,-94.00852,100.0,-95.59641,-97.27865,8.717875,99.36668,6993.0864,-57.863895,14.44,-106.93957070918414,0.3941261,
,-0.31850547,0.5583152,44.423218,4.735137,2.083085,4489.200352668762,[-0.452  1.405 -0.365  0.034 -1.733],503665,0.86981416,100,319,31900,-64.440674,0.0023259942,525.4129,-87.34921,-93.79817,100.0,-95.606026,-96.925705,20.61608,99.39579,5813.7056,-53.815292,15.35,-107.56572981806987,0.30729085,
,-0.31970227,0.42530915,251.57256,21.142687,2.1430607,4504.337316274643,[-0.458  1.403 -0.346  0.022 -1.737],505167,0.91092604,100,320,32000,-56.076374,0.00020196853,1524.3186,-87.05923,-93.53927,100.0,-95.2283,-97.270615,11.73288,99.37505,6483.8706,-42.182163,15.02,-106.94646458388621,1.1952294,
,-0.319184,0.46410567,107.674484,8.49426,2.0509765,4520.62891793251,[-0.463  1.381 -0.346  0.026 -1.739],506703,1.284077,100,321,32100,-57.25467,0.001066638,498.5276,-85.341415,-93.35077,100.0,-94.91287,-97.12151,17.596157,99.352516,13573.979,-46.08639,15.36,-107.06633499036624,0.56908077,
,-0.322638,0.28753364,237.44041,16.123383,1.8266642,4532.219053983688,[-0.458  1.4   -0.348  0.023 -1.738],508200,0.6628062,100,322,32200,-41.85652,0.00019458166,1367.9902,-88.868484,-94.05867,100.0,-95.756424,-96.909676,9.513323,99.41441,3352.3608,-30.13904,14.97,-107.4987412809159,0.8780499,
,-0.32421112,0.51824963,150.96835,33.583035,2.098674,4546.340690135956,[-0.444  1.425 -0.346  0.026 -1.742],509704,0.937296,100,323,32300,-58.887054,0.0004531936,6753.1494,-86.7422,-93.40242,100.0,-94.96095,-97.231064,20.033855,99.395294,7054.638,-50.52289,15.04,-106.82182730584,0.6435502,
,-0.3242184,0.5257228,32.78897,7.037071,2.2165763,4561.21929526329,[-0.43   1.437 -0.321  0.034 -1.743],511257,0.6801305,100,324,32400,-60.90751,0.00033158282,419.2242,-86.18175,-93.73525,100.0,-95.62015,-97.41384,19.286755,99.357796,3852.7568,-51.381874,15.53,-107.64469064347568,0.41305298,
,-0.3309256,0.38743645,253.2209,16.555283,2.2097197,4578.487278699875,[-0.435  1.434 -0.325  0.009 -1.743],512806,0.75547653,100,325,32500,-53.925755,0.00044548808,1109.7208,-86.169785,-93.66632,100.0,-95.36492,-96.978966,15.921857,99.3632,4299.9863,-38.699833,15.49,-107.55296351970303,1.0268822,
,-0.3336446,0.49329433,113.197655,18.905231,2.2669346,4590.8923416137695,[-0.426  1.459 -0.324  0.01  -1.75 ],514320,0.78736216,100,326,32600,-59.488823,0.0005197972,3564.121,-84.988335,-93.49756,100.0,-95.11368,-97.71469,6.222895,99.37417,5068.002,-47.439793,15.14,-107.04500576042055,0.652812,
