InitialReturnMax,EmpiricalD2,MaxIW,StdD2w0t,J_sample_variance,EpisodesSoFar,TimeElapsed,EpRewMean,ReturnStepMaxmin,InitialBound,EpLenMean,EpThisIter,TimestepsSoFar,Iteration,ReturnMeanIW,MeanIW,InitialReturnStd,InitialReturnMean,MeanEntropy,StdIW,MeanD2w0t,EntropyCoefficient,ReturnStepMax,InitialReturnMin,MinD2w0t,Bound,Weights,MaxD2w0t,MinIW
8.514008,1.9815764,8.913524,0.24372578,372105.62,24300,2302.3868107795715,-108.01590067199355,86.08061,345.8324,16.19,100,597667,243,715.37115,1.2827278,2.5399873,-4.348755e-06,0.46340024,1.2037139,0.04251874,,100.0,-4.809578,,450.77417,[ 0.91   0.505  0.202 -0.202 -0.948],3.5446126,0.072043285
8.906052,1.9058304,9.099438,0.22496684,338732.1,24400,2312.125997066498,-107.43160157445845,85.57321,385.6371,15.59,100,599226,244,684.32605,1.169302,2.4520583,-2.4414062e-06,0.46994948,1.1055298,0.03842394,,100.0,-4.204674,,442.14902,[ 0.933  0.513  0.204 -0.214 -0.956],4.9048176,0.09348959
11.714989,1.1354258,2.4149785,0.18721734,40505.97,24500,2319.6076171398163,-107.55461592029462,85.69448,370.44485,15.74,100,600800,245,613.3309,1.0489448,3.011315,2.7465821e-06,0.4748364,0.36767992,0.033711933,,100.0,-4.0389023,,387.9418,[ 0.946  0.53   0.215 -0.201 -0.949],1.3857682,0.37317798
9.105904,6.540268,74.44162,0.76083934,13948185.0,24600,2327.412276506424,-107.12958944632993,85.60159,377.12598,15.6,100,602360,246,910.51074,1.6141046,2.5796208,-3.5858154e-06,0.48435855,7.25919,0.06631417,,100.0,-3.6064453,,530.19495,[ 0.938  0.53   0.203 -0.203 -0.944],56.750275,0.052590713
8.462631,1.0691686,2.1564307,0.18173975,20509.428,24700,2337.270959377289,-107.70657998050714,85.87138,350.8573,15.96,100,603956,247,604.178,1.0497191,2.8991852,8.468628e-06,0.48828003,0.27072787,0.03297512,,100.0,-4.5127106,,369.72382,[ 0.916  0.509  0.223 -0.223 -0.935],1.3147523,0.42961013
7.9996033,1.266136,4.2462797,0.20183201,88707.51,24800,2345.5160183906555,-107.76493964655948,85.917305,357.79993,16.0,100,605556,248,621.5049,1.0857729,2.6092262,-7.93457e-06,0.4817566,0.5507771,0.03633097,,100.0,-4.120331,,383.46356,[ 0.896  0.523  0.227 -0.216 -0.931],1.7065122,0.20348567
6.8465805,2.7606127,9.783325,0.25813508,538695.8,24900,2353.7565462589264,-107.66016364738248,85.486534,381.32382,15.5,100,607106,249,723.02374,1.2308179,2.2844653,-3.8146973e-06,0.502606,1.3695791,0.042956717,,100.0,-3.313675,,448.8457,[ 0.899  0.527  0.233 -0.226 -0.937],5.067298,0.06348732
5.891716,1.2113,2.6617393,0.1842424,64350.195,25000,2363.2946286201477,-107.40501231231286,85.15112,405.91565,15.13,100,608619,250,642.39624,1.055,2.0460386,-5.7983398e-06,0.50642633,0.45271865,0.032434598,,100.0,-3.6046448,,426.02283,[ 0.948  0.534  0.23  -0.23  -0.916],1.4583082,0.2105844
10.038422,2.5986764,12.232315,0.37722322,1147885.9,25100,2370.5583622455597,-107.28897440130892,85.55174,377.5441,15.54,100,610173,251,865.3019,1.4962702,2.8207538,7.6293945e-06,0.48541844,1.9512063,0.05654447,,100.0,-4.7891693,,528.0694,[ 0.944  0.547  0.235 -0.225 -0.912],8.623941,0.039499577
6.359543,1.072595,1.9187504,0.17983165,19136.174,25200,2379.8540046215057,-107.59809699017391,85.49494,389.15198,15.53,100,611726,252,611.9287,1.0325176,2.4131656,7.3242186e-06,0.4664884,0.24979183,0.03217876,,100.0,-3.7429962,,401.4245,[ 0.96   0.545  0.239 -0.192 -0.933],1.163481,0.5175628
11.7120285,1.5865502,6.0731,0.20520519,246562.53,25300,2388.0560245513916,-107.41947456990171,85.70817,359.29883,15.66,100,613292,253,672.09607,1.1516484,2.7891755,2.2888185e-06,0.45749766,0.9215999,0.036336083,,100.0,-3.646492,,416.66544,[ 0.969  0.547  0.24  -0.183 -0.952],2.2245195,0.18967627
10.076431,1.7456234,6.340275,0.24890697,283288.22,25400,2396.7899873256683,-107.21756160458513,85.792465,371.87296,15.81,100,614873,254,671.58655,1.1642072,2.9234293,1.6098022e-05,0.475603,0.9705295,0.043527327,,100.0,-4.7716827,,414.57465,[ 0.922  0.55   0.239 -0.174 -0.961],2.743098,0.071705155
10.053917,2.3037271,17.637344,0.2586284,1039392.06,25500,2405.7803752422333,-107.83638975443856,85.40841,385.3912,15.43,100,616416,255,714.9491,1.2105504,2.3467145,4.5776366e-07,0.4739403,1.8792143,0.04102573,,100.0,-3.4167023,,431.1372,[ 0.924  0.541  0.221 -0.172 -0.943],5.851333,0.08605991
7.743347,1.4704813,12.278677,0.2238455,193887.95,25600,2414.8631110191345,-107.71416890740285,85.62248,373.86874,15.68,100,617984,256,669.4859,1.1440046,2.517544,-3.2806397e-06,0.47338858,0.7967931,0.03793427,,100.0,-4.275589,,425.99762,[ 0.954  0.552  0.209 -0.172 -0.945],4.441777,0.09660636
5.345642,1.0805986,2.5198574,0.18241441,25461.76,25700,2422.779942750931,-107.23135125420606,85.885704,367.11914,15.85,100,619569,257,601.95953,1.0421008,2.3497286,4.653931e-06,0.45540595,0.2970756,0.03297528,,100.0,-4.411911,,383.505,[ 0.965  0.551  0.194 -0.186 -0.946],1.2625096,0.35824603
8.664314,2.644143,21.323296,0.33302662,1146670.1,25800,2431.013050556183,-108.06585773425262,86.173935,340.9032,16.39,100,621208,258,679.21014,1.2393842,3.0747557,-7.2479247e-06,0.4485034,2.1805136,0.049382433,,100.0,-4.0515747,,388.52325,[ 0.953  0.551  0.191 -0.194 -0.964],11.482493,0.014463358
11.051849,1.5815631,5.0856094,0.21395072,222432.25,25900,2439.5719418525696,-107.64192995681069,85.47632,383.8559,15.51,100,622759,259,679.7447,1.1534717,2.4478412,-1.4266968e-05,0.44726667,0.8634849,0.037083127,,100.0,-3.5895157,,430.86258,[ 0.974  0.56   0.178 -0.207 -0.97 ],3.8076358,0.103521615
6.337677,1.9729538,7.265135,0.21809584,355416.56,26000,2448.5325083732605,-107.75254253204159,85.531624,370.69794,15.56,100,624315,260,696.69006,1.1867191,2.1295946,2.0599366e-06,0.45587638,1.1184305,0.03783105,,100.0,-3.52462,,434.2067,[ 0.989  0.538  0.17  -0.23  -0.972],3.0763686,0.1163477
11.553871,1.091112,2.0071292,0.1830866,23480.752,26100,2457.806138277054,-107.75666075793185,85.93444,346.6327,16.07,100,625922,261,595.3786,1.0389477,2.8588142,-9.613037e-06,0.44076023,0.29601023,0.033331633,,100.0,-3.8474426,,361.7773,[ 0.964  0.524  0.171 -0.236 -0.963],1.3001751,0.4642113
10.079811,1.301161,3.3896809,0.19629389,78480.01,26200,2464.9319570064545,-107.81931655950355,85.88339,374.72336,15.98,100,627520,262,614.3481,1.0710692,2.8631208,-5.9509275e-06,0.4474414,0.52813655,0.03543799,,100.0,-3.8828888,,397.4312,[ 0.953  0.522  0.166 -0.242 -0.978],1.6308007,0.23428863
8.470642,1.3189319,6.081619,0.2060178,155354.02,26300,2472.825978755951,-107.58662838013852,85.409325,375.01282,15.44,100,629064,263,649.49805,1.08895,2.5887573,-7.3242186e-06,0.4585015,0.70511913,0.036201544,,100.0,-4.303566,,399.7337,[ 0.957  0.509  0.168 -0.239 -0.972],2.056783,0.25900877
9.237083,1.0163157,1.3219244,0.17607792,3342.939,26400,2479.698251247406,-107.94947160729616,85.69949,345.72382,15.77,100,630641,264,593.8338,1.0136994,2.2560675,-4.8828124e-06,0.4595393,0.1059608,0.031775326,,100.0,-3.9770432,,352.17886,[ 0.952  0.516  0.179 -0.245 -0.96 ],1.048007,0.72028065
12.238098,3.1259108,22.946175,0.3523521,2059999.4,26500,2487.3780069351196,-107.47745954113155,85.58319,365.22833,15.59,100,632200,265,789.42,1.3706642,2.8858037,1.9836425e-06,0.46793213,2.7246814,0.050381612,,100.0,-3.837654,,450.28305,[ 0.962  0.508  0.181 -0.25  -0.959],10.428732,0.047532827
14.636421,3.519326,16.965519,0.3759375,1502467.1,26600,2494.606881380081,-107.0976253565754,85.44681,338.40536,15.39,100,633739,266,809.73694,1.3749677,2.7798007,-1.6021728e-06,0.45540485,2.2435207,0.055097617,,100.0,-3.8502502,,443.02164,[ 0.976  0.522  0.169 -0.258 -0.951],8.711555,0.054693136
8.896553,1.50873,6.0202737,0.22318435,166990.77,26700,2502.468909263611,-107.6694687781995,85.67406,366.11414,15.72,100,635311,267,660.1453,1.1331184,2.399411,,0.44271192,0.7457552,0.03822357,,100.0,-3.714592,,412.04156,[ 0.965  0.503  0.159 -0.251 -0.964],3.907764,0.087703265
10.021622,2.3313673,8.331164,0.27868396,509932.78,26800,2511.4124183654785,-107.4887687735557,85.68313,374.41547,15.71,100,636882,268,699.6567,1.2156409,2.996362,-1.5258789e-07,0.43554118,1.341817,0.045517225,,100.0,-4.1073,,431.02893,[ 0.97   0.507  0.149 -0.264 -0.976],5.0974026,0.04442766
7.4706955,3.8096652,50.75962,0.60141164,6479958.5,26900,2518.2045619487762,-107.38719269190625,85.74605,372.1646,15.75,100,638457,269,839.2179,1.4604297,2.6628134,-4.7302246e-06,0.44832614,4.62614,0.06568283,,100.0,-3.8398743,,493.7327,[ 0.975  0.525  0.158 -0.27  -0.983],23.66755,0.013608639
10.0611725,2.2142398,14.440418,0.28478765,588483.75,27000,2527.648973464966,-107.49512861594096,85.305725,399.6383,15.28,100,639985,270,739.34766,1.2415081,2.2110176,-3.5858154e-06,0.44067815,1.4017829,0.045704186,,100.0,-4.0734863,,478.9295,[ 0.94   0.545  0.139 -0.275 -0.971],5.827338,0.038690772
9.301224,1.0915477,1.8957217,0.18063767,30917.998,27100,2535.618635892868,-107.28959135588386,85.37202,375.56714,15.33,100,641518,271,637.7465,1.0635666,2.2956364,1.15966795e-05,0.41789132,0.3137968,0.03208495,,100.0,-4.179039,,404.78467,[ 0.937  0.551  0.116 -0.278 -0.978],1.2969702,0.27588543
5.279213,1.7045637,6.569572,0.21734789,292567.1,27200,2544.4059250354767,-106.91560999317973,84.93045,421.42422,14.81,100,642999,272,674.00256,1.0938567,2.131647,-5.722046e-06,0.4145323,0.95842344,0.03681437,,100.0,-4.0354233,,442.7426,[ 0.962  0.544  0.112 -0.274 -1.001],2.6624205,0.11330136
8.283478,1.5917976,4.437151,0.20087741,182630.05,27300,2551.7696402072906,-107.01516028611475,85.09509,404.64172,14.97,100,644496,273,693.7158,1.139425,2.1636891,6.8664554e-07,0.40966827,0.7709483,0.03472608,,100.0,-3.3759003,,454.68945,[ 0.947  0.535  0.107 -0.268 -1.004],2.1542633,0.17821358
9.712021,1.2140932,2.6294303,0.18810266,59375.254,27400,2558.674054145813,-107.58685075169997,85.49057,389.08508,15.53,100,646049,274,622.61005,1.0499,2.6646385,-1.0147095e-05,0.41086897,0.4455473,0.033548076,,100.0,-3.8646088,,406.83585,[ 0.949  0.553  0.104 -0.262 -1.009],1.6349839,0.24428242
7.9822464,1.0734363,2.5051188,0.18274611,21834.873,27500,2566.4939801692963,-107.65150033274941,85.940506,358.1086,16.05,100,647654,275,589.47003,1.0295109,2.612844,-4.9591063e-06,0.42033732,0.2768804,0.03325228,,100.0,-3.7665405,,368.5078,[ 0.933  0.548  0.095 -0.266 -1.008],1.2212477,0.3938097
8.878304,1.2184325,2.3239114,0.18826026,56942.47,27600,2574.425888776779,-107.69957780154468,85.459885,381.99002,15.49,100,649203,276,654.21814,1.1050737,2.6885307,2.1362305e-06,0.40381354,0.43969625,0.03349055,,100.0,-3.5405807,,422.12735,[ 0.945  0.547  0.101 -0.262 -0.999],2.039939,0.2505746
9.383537,4.5672674,38.18438,0.5745277,5168557.5,27700,2581.5084590911865,-107.20628755783454,85.60427,381.99948,15.57,100,650760,277,903.2595,1.5716068,2.750113,1.4343262e-05,0.39492333,4.1987195,0.06439973,,100.0,-3.9303741,,569.38794,[ 0.955  0.554  0.104 -0.247 -1.015],30.902046,0.0077367323
10.023148,1.0123835,1.3683739,0.17416817,2538.8176,27800,2590.565637588501,-107.17138157382522,85.49127,371.83508,15.46,100,652306,278,600.4794,1.0095863,2.7685251,-3.3569336e-06,0.39184448,0.09095907,0.031110704,,100.0,-3.8320694,,375.3564,[ 1.003  0.542  0.087 -0.272 -1.024],1.0703785,0.79761624
8.150017,1.2889104,6.141816,0.20133734,154144.12,27900,2597.6772253513336,-107.35341131379657,85.10446,404.28394,15.02,100,653808,279,653.0111,1.0615423,2.259378,8.392334e-07,0.37760484,0.6728181,0.034750454,,100.0,-3.71138,,421.37018,[ 1.005  0.539  0.087 -0.276 -1.027],2.241903,0.16092482
10.568764,1.3647056,4.6769466,0.19486795,112924.37,28000,2606.3079545497894,-107.63658337058965,85.9915,354.2641,16.07,100,655415,280,627.8255,1.1094952,2.881409,6.1798096e-06,0.37998644,0.65518516,0.03518253,,100.0,-4.6293793,,388.66248,[ 1.     0.545  0.095 -0.285 -1.041],2.3778434,0.1739494
10.838493,1.0438795,1.6499019,0.17618778,10969.812,28100,2614.579931497574,-107.25685214920867,85.511406,348.9834,15.46,100,656961,281,608.5865,1.0235329,2.6635888,-1.1672973e-05,0.37996832,0.19253753,0.03146246,,100.0,-4.1069794,,357.68335,[ 1.02   0.551  0.092 -0.276 -1.039],1.1683701,0.64211154
8.244896,2.2035801,9.525669,0.23212954,469303.8,28200,2622.1905555725098,-107.12681826403534,85.0356,404.1365,14.93,100,658454,282,736.4514,1.2121985,2.1391554,9.994506e-06,0.3657436,1.2225652,0.039146144,,100.0,-4.27861,,473.87692,[ 1.029  0.552  0.088 -0.274 -1.039],2.5180056,0.026786733
9.301659,1.0456517,1.6062913,0.17508745,11257.508,28300,2631.6584343910217,-107.23339223900346,85.49866,379.96808,15.41,100,659995,283,610.62256,1.0235753,2.5106866,-4.5776366e-07,0.35560614,0.19782005,0.031218475,,100.0,-3.9731903,,390.39056,[ 1.003  0.54   0.088 -0.271 -1.053],1.108751,0.5112478
7.022621,1.4497974,3.6970525,0.21416676,153290.61,28400,2639.9187121391296,-107.68033479548689,85.63417,379.89133,15.68,100,661563,284,651.31104,1.1140653,2.3896465,-1.5258789e-07,0.35278985,0.7139503,0.038198568,,100.0,-4.2933197,,412.1641,[ 1.016  0.539  0.087 -0.27  -1.063],2.0070326,0.18571195
12.0086975,1.2209713,4.3898783,0.19630982,103656.58,28500,2646.939544200897,-107.44579162951806,85.60736,362.44885,15.59,100,663122,285,633.5583,1.0754011,2.725011,-5.1116945e-06,0.35422647,0.5876768,0.03486899,,100.0,-3.9496307,,382.58078,[ 1.018  0.546  0.102 -0.266 -1.066],1.7663257,0.24343267
7.913559,2.306555,30.276701,0.26897746,748753.7,28600,2655.0641815662384,-107.76438926088035,85.46962,364.75214,15.52,100,664674,286,722.92163,1.2281389,2.2657502,-1.2664795e-05,0.35415664,1.5715592,0.042271383,,100.0,-3.1748047,,435.29065,[ 1.01   0.554  0.104 -0.275 -1.065],9.120787,0.058427274
9.627411,3.0823972,22.159792,0.34688917,1796307.1,28700,2662.625093460083,-107.31047079193922,85.3677,377.89038,15.28,100,666202,287,777.3892,1.309857,2.3861735,4.8828124e-06,0.35507032,2.4294634,0.05372398,,100.0,-3.994606,,453.33084,[ 1.025  0.568  0.095 -0.255 -1.065],6.4913483,0.019973775
10.0746,165.27588,828.53204,31.547361,2071570400.0,28800,2669.204746246338,-107.0805190968953,84.784744,423.43094,14.65,100,667667,288,5233.478,9.152871,2.339281,-1.0681152e-06,0.30762494,81.17393,1.0757463,,100.0,-3.433319,,3638.8416,[ 1.053  0.571  0.113 -0.265 -1.064],2672.915,0.000104228966
8.224739,8.023216,44.18991,0.95123905,5906877.0,28900,2682.395264148712,-108.08850828870352,85.377625,398.3245,15.46,100,669213,289,921.7961,1.595515,2.2777483,-2.7465821e-06,0.30141842,4.571103,0.076898664,,100.0,-3.67453,,571.9448,[ 1.049  0.578  0.154 -0.235 -1.111],61.14551,0.013079645
9.64016,2.2884574,12.897467,0.2577428,789677.9,29000,2691.6346292495728,-107.12039233460767,85.401665,382.89026,15.33,100,670746,290,758.56274,1.2876132,2.7456365,-8.010864e-06,0.31054032,1.6032426,0.041352734,,100.0,-3.9965286,,459.89276,[ 1.068  0.593  0.133 -0.224 -1.118],7.1462283,0.012895673
10.385269,1.2390829,4.065398,0.19563407,101103.414,29100,2699.7028362751007,-107.81700198579365,85.11389,395.3692,15.14,100,672260,291,673.1519,1.1037048,2.2651553,-3.7384034e-06,0.2921148,0.5533835,0.034008875,,100.0,-3.2140884,,429.82123,[ 1.046  0.586  0.144 -0.234 -1.108],2.4996772,0.15492108
9.429222,1.7089982,7.123021,0.2113012,312677.3,29200,2707.9694764614105,-107.4755070652504,85.95186,364.16837,16.03,100,673863,292,620.95905,1.0895236,2.5854068,3.0517577e-07,0.299316,1.0825727,0.037601124,,100.0,-3.757347,,384.15796,[ 1.046  0.587  0.133 -0.242 -1.127],2.5158815,0.087388635
9.333641,1.9732798,16.85689,0.292143,911684.5,29300,2715.7981402873993,-107.15628157355819,85.31641,390.9495,15.22,100,675385,293,749.90576,1.2531775,2.2903705,6.6375733e-06,0.30236858,1.6689222,0.044726405,,100.0,-3.4708862,,456.65454,[ 1.025  0.579  0.127 -0.244 -1.12 ],7.335905,0.0046368646
12.303558,1.5372313,6.907537,0.21652268,223100.98,29400,2723.99786901474,-107.41154564621581,85.55104,378.66037,15.53,100,676938,294,681.7535,1.1583081,2.9472904,2.1362305e-06,0.29638034,0.8672399,0.037468564,,100.0,-4.4603806,,431.67914,[ 1.021  0.579  0.12  -0.266 -1.117],3.3051238,0.09248087
8.2953415,1.821775,9.219437,0.23639156,379613.8,29500,2732.572552204132,-107.1508885498435,85.219826,406.94833,15.15,100,678453,295,690.6622,1.1461681,2.1489,2.2125244e-06,0.29381514,1.1049056,0.039267093,,100.0,-4.197174,,453.737,[ 1.029  0.587  0.131 -0.252 -1.123],3.9624789,0.022167886
11.4208145,1.48975,6.8143024,0.22721815,332405.53,29600,2740.9481863975525,-106.64024479674359,84.926025,413.82013,14.73,100,679926,296,708.13696,1.1385761,2.754316,5.0354006e-06,0.29427764,0.9781706,0.037740305,,100.0,-4.2262726,,444.99625,[ 1.037  0.592  0.117 -0.254 -1.125],2.8337257,0.111632764
7.995941,1.7424754,5.641364,0.21144092,225851.56,29700,2748.307107448578,-107.57691820729606,85.35286,384.10162,15.36,100,681462,297,676.5832,1.1361043,2.184759,-4.577637e-06,0.29049304,0.884288,0.036197875,,100.0,-3.2755356,,431.71295,[ 1.039  0.589  0.112 -0.24  -1.125],4.015835,0.06814999
9.857773,1.6344603,9.879143,0.21829793,428818.62,29800,2756.9881312847137,-107.80063323914362,85.38603,380.28442,15.41,100,683003,298,684.2345,1.1549728,2.1420505,1.1444092e-06,0.2889729,1.2140151,0.037551273,,100.0,-3.854782,,427.8092,[ 1.015  0.58   0.109 -0.252 -1.128],4.4101267,0.041950632
7.743553,1.1154679,3.6657674,0.18301398,45617.348,29900,2764.506911277771,-107.94220564887786,85.28187,372.59003,15.31,100,684534,299,630.7988,1.0396339,2.0728943,-6.866455e-06,0.2895784,0.37281567,0.03243769,,100.0,-3.1660538,,384.8385,[ 1.031  0.589  0.105 -0.234 -1.13 ],1.4296787,0.41342482
8.098152,1.0623481,2.1739914,0.18113337,17597.012,30000,2773.0122179985046,-108.08085359671094,85.71761,369.0767,15.84,100,686118,300,606.74036,1.0411979,2.4096358,-4.5013426e-06,0.2669584,0.24638078,0.032745387,,100.0,-3.9703674,,386.51556,[ 1.03   0.591  0.112 -0.226 -1.129],1.2045945,0.31561363
6.2102814,3.0040174,17.274036,0.37003642,1603362.1,30100,2780.2855479717255,-107.57733099590884,85.4202,388.7657,15.39,100,687657,301,824.83813,1.4067663,2.2057524,1.4495849e-06,0.2462482,2.2681167,0.054354317,,100.0,-3.867096,,508.45636,[ 1.022  0.596  0.107 -0.226 -1.152],12.812714,0.009077328
8.865433,1.155754,3.5598688,0.19190615,67247.11,30200,2790.5962102413177,-107.89193356498096,85.7398,371.9469,15.82,100,689239,302,619.8751,1.0671433,2.5737286,-1.4495849e-06,0.2503264,0.47728398,0.034498833,,100.0,-4.0035324,,393.56055,[ 1.045  0.602  0.099 -0.198 -1.173],1.4855309,0.33039293
8.022469,1.4835048,12.026606,0.21683276,442705.84,30300,2798.8247780799866,-107.41953493071021,85.33525,379.41516,15.32,100,690771,303,688.852,1.1673981,2.2527285,-3.2043456e-06,0.24047916,1.2669173,0.03739477,,100.0,-3.4165192,,414.71884,[ 1.055  0.597  0.104 -0.209 -1.169],3.630364,0.12677723
8.029312,7.5794744,47.1881,0.9240347,7055627.5,30400,2807.6038811206818,-107.89533247748051,85.6384,361.49274,15.67,100,692338,304,965.8206,1.7001028,2.293342,1.411438e-05,0.24182147,4.9437847,0.09322832,,100.0,-3.2282486,,516.2899,[ 1.039  0.594  0.104 -0.227 -1.178],50.5794,0.0047646128
8.504265,2.8685358,30.171364,0.3194044,2546810.2,30500,2817.471101999283,-107.22372813160668,85.22721,390.20203,15.18,100,693856,305,743.8488,1.2485851,2.2388878,-7.705688e-06,0.25647762,2.920946,0.043785226,,100.0,-4.0794907,,453.40753,[ 1.054  0.607  0.105 -0.247 -1.177],16.688004,0.020447202
8.961914,1.1773369,2.799779,0.18828848,52298.72,30600,2826.272206544876,-107.27879736888595,85.35699,390.6496,15.31,100,695387,306,631.1865,1.0497195,2.6524105,7.93457e-06,0.25032872,0.4018132,0.033410054,,100.0,-3.9872665,,406.2527,[ 1.07   0.622  0.115 -0.232 -1.162],1.3274999,0.21886353
8.6907425,1.1042418,2.4125957,0.18174072,35392.49,30700,2831.8783056735992,-107.21991426172696,85.35332,393.0305,15.32,100,696919,307,622.2385,1.0362298,2.530573,-2.2125244e-06,0.242889,0.33613062,0.03224995,,100.0,-4.0346756,,405.28845,[ 1.068  0.619  0.105 -0.234 -1.169],1.4401208,0.48863682
9.48848,2.3747237,11.825009,0.24369656,765018.0,30800,2839.3994987010956,-107.47821286638856,85.72566,357.50745,15.71,100,698490,308,702.781,1.2148956,2.7065067,4.5776366e-07,0.26086617,1.6571527,0.040933285,,100.0,-3.3855972,,417.97644,[ 1.063  0.616  0.108 -0.242 -1.176],5.09056,0.06882886
6.207306,1.1321671,2.886947,0.1845271,37828.832,30900,2848.7803921699524,-107.13273125396583,85.23362,413.1027,15.17,100,700007,309,632.755,1.0440531,2.1151965,-4.5776366e-07,0.26224282,0.34028873,0.03253369,,100.0,-3.6861572,,429.47345,[ 1.051  0.599  0.107 -0.251 -1.158],1.4688127,0.3936217
7.9472733,5.4098983,65.26378,0.6284383,7814944.5,31000,2855.4165649414062,-107.47523540066453,85.55004,374.77448,15.56,100,701563,310,862.2422,1.4991546,2.6136208,-8.850097e-06,0.29467136,5.2424927,0.06796417,,100.0,-3.9417953,,478.9139,[ 1.059  0.599  0.109 -0.242 -1.157],33.21906,0.019179702
9.781166,2.437306,10.929559,0.24261944,626727.25,31100,2865.0225443840027,-107.42877182397987,85.79924,360.18292,15.83,100,703146,311,705.2828,1.2460368,2.3725667,-7.858276e-06,0.29979643,1.5889899,0.04073303,,100.0,-4.318077,,423.91467,[ 1.082  0.571  0.125 -0.255 -1.124],6.521265,0.026212139
8.512482,15.832437,79.66216,0.9945955,17405144.0,31200,2872.869441509247,-107.72427157791537,85.66057,379.26364,15.7,100,704716,312,930.2628,1.6494423,2.6241877,4.577637e-06,0.30102342,7.9948683,0.11081639,,100.0,-4.3035965,,447.30814,[ 1.064  0.553  0.125 -0.266 -1.119],29.855341,0.0024652933
9.437035,2.637307,12.787756,0.26541838,1038728.8,31300,2881.4553661346436,-107.30120870271944,85.56928,380.66443,15.54,100,706270,313,763.2447,1.3197697,2.733468,4.653931e-06,0.2988276,1.9279039,0.04193095,,100.0,-3.3922195,,477.7431,[ 1.098  0.578  0.127 -0.267 -1.118],7.588323,0.015422358
10.147766,2.2656088,12.405874,0.25862154,667898.5,31400,2890.3967332839966,-107.4720286883407,85.40158,391.7819,15.38,100,707808,314,721.58453,1.2239299,2.4698706,7.781982e-06,0.2744499,1.5007242,0.043173436,,100.0,-3.535843,,456.47696,[ 1.117  0.594  0.129 -0.25  -1.12 ],4.014516,0.094736174
8.027016,1.1232141,2.195767,0.18030249,34554.297,31500,2898.349571943283,-107.35034049982646,85.2978,388.66882,15.23,100,709331,315,634.5782,1.0499557,2.2382832,-1.4495849e-06,0.26021597,0.33570704,0.03191812,,100.0,-4.288803,,408.60596,[ 1.126  0.608  0.127 -0.258 -1.144],1.2904638,0.44434234
8.221031,1.1438848,3.4382908,0.18363495,50364.273,31600,2906.0038511753082,-107.12878563399221,85.52774,381.01556,15.51,100,710882,316,618.2133,1.0451443,2.241951,6.8664554e-07,0.26138845,0.41136,0.032788094,,100.0,-4.005356,,395.80627,[ 1.12   0.604  0.122 -0.259 -1.159],1.5007595,0.379576
10.76828,1.1005379,2.4073257,0.17805158,33404.438,31700,2913.142686843872,-107.1359152719171,85.296844,403.24173,15.23,100,712405,317,639.6344,1.061704,2.548913,1.1367798e-05,0.23631817,0.33167088,0.031536788,,100.0,-3.8079376,,432.45062,[ 1.115  0.613  0.129 -0.252 -1.158],1.2265689,0.25266072
11.108192,1.4309433,4.3534718,0.19686818,120155.14,31800,2921.1668417453766,-107.42815241839597,85.54542,376.24048,15.52,100,713957,318,654.5037,1.1122067,2.186004,8.392334e-07,0.2396136,0.64937884,0.034892786,,100.0,-3.0741425,,414.28824,[ 1.118  0.605  0.126 -0.256 -1.183],1.7094424,0.19228426
10.867203,1.2873354,5.0152674,0.18977338,107778.06,31900,2928.649621486664,-107.51328951860616,85.41522,388.41156,15.39,100,715496,319,634.7909,1.0631865,2.4296277,-4.5013426e-06,0.24427037,0.6057846,0.033557106,,100.0,-3.5988007,,408.29053,[ 1.125  0.615  0.13  -0.255 -1.179],1.7395196,0.13867001
9.3581085,1.0698197,2.1034214,0.18128192,20319.81,32000,2936.210465192795,-107.72421009805132,85.58157,377.78537,15.59,100,717055,320,615.48157,1.0396775,2.5413575,1.0757446e-05,0.24430123,0.25490162,0.032467723,,100.0,-3.8696594,,392.09802,[ 1.109  0.613  0.136 -0.257 -1.175],1.3066103,0.47553515
6.5723724,2.1710274,13.784713,0.24447072,622928.4,32100,2943.472981452942,-107.49398051893719,85.08731,414.8918,15.02,100,718557,321,721.0262,1.18711,2.1076636,-2.8991699e-06,0.2540362,1.4309072,0.039089724,,100.0,-3.29245,,471.65295,[ 1.105  0.616  0.141 -0.25  -1.175],6.5573473,0.05298333
10.817947,2.11578,28.878489,0.2514732,1986869.5,32200,2950.7359368801117,-107.89601216458824,85.37691,389.63495,15.41,100,720098,322,763.23883,1.3078089,2.351878,4.653931e-06,0.24475913,2.780406,0.040710054,,100.0,-3.900406,,467.70724,[ 1.092  0.602  0.138 -0.269 -1.165],9.216892,0.074425496
11.110489,1.1122108,3.0301454,0.18280399,43209.324,32300,2957.962646961212,-107.3097504666651,85.53823,389.30646,15.49,100,721647,323,614.834,1.0355532,2.7499592,3.3569336e-06,0.24654911,0.37498322,0.0326237,,100.0,-3.7353973,,401.87378,[ 1.084  0.587  0.139 -0.292 -1.174],1.3144375,0.3978094
10.940056,1.3642185,6.610613,0.20142931,144360.27,32400,2966.200338602066,-107.37611444271057,85.27742,393.89075,15.25,100,723172,324,660.3156,1.096268,2.4018672,1.9073486e-06,0.24085447,0.6708882,0.035482813,,100.0,-3.25132,,424.75577,[ 1.094  0.577  0.134 -0.294 -1.172],1.7952031,0.14856012
