MaxIW,EpisodesSoFar,ReturnStepMaxmin,MinD2w0t,InitialReturnMean,Weights,InitialReturnStd,MeanEntropy,EpRewMean,Iteration,EpThisIter,EpLenMean,InitialReturnMin,EmpiricalD2,MaxD2w0t,StdD2w0t,Bound,MeanD2w0t,J_sample_variance,ReturnStepMax,MinIW,StdIW,InitialReturnMax,TimeElapsed,TimestepsSoFar,MeanIW,InitialBound,ReturnMeanIW
65.94882,32900,89.64023,,-4.5776366e-07,[ 0.886  0.238  0.715  1.086 -1.888],1.0361853,-0.46809083,-116.39198258926832,329,100,22.47,-2.4929962,32.67292,128.86847,2.6133213,577.9226,0.28575918,7165622.5,100.0,0.0008205936,7.6287684,3.1635513,4154.803781032562,651052,2.1931791,328.9577,857.96295
23.703743,33000,89.19627,,1.3732911e-06,[ 0.898  0.245  0.726  1.083 -1.887],1.1883957,-0.46013218,-115.32965247017681,330,100,21.35,-2.9436111,2.656955,12.000349,0.40180868,400.87207,0.072779655,481330.03,100.0,0.06416926,1.7911285,3.5785828,4168.8101971149445,653187,1.2271051,358.83868,530.19275
1.9019424,33100,89.54295,,-3.0517577e-07,[ 0.902  0.252  0.718  1.068 -1.879],1.0222527,-0.45804274,-115.65492386317875,331,100,22.12,-2.9980316,1.0629601,1.1628003,0.21623726,346.41748,0.04648621,9654.572,100.0,0.5560792,0.24940485,3.4587784,4180.263612747192,655399,1.0166,342.3509,431.34937
52.92932,33200,88.997116,,8.31604e-06,[ 0.901  0.252  0.719  1.064 -1.877],0.985916,-0.45392603,-114.52241489233761,332,100,20.82,-2.300171,13.047323,73.14078,1.1968508,535.03375,0.12812321,6746926.5,100.0,0.015372696,6.6769924,3.0088348,4191.2990617752075,657481,1.7315694,368.48718,740.8745
11.091078,33300,89.484314,,5.0354006e-06,[ 0.868  0.252  0.717  1.074 -1.873],1.1455069,-0.4528106,-115.88284997483612,333,100,22.04,-2.2299957,1.497114,3.5950832,0.2602459,362.666,0.05394746,132669.4,100.0,0.10465902,1.0995564,3.3506012,4204.458486795425,659685,1.1177651,344.22836,465.5678
84.47819,33400,89.80777,,-3.8146973e-06,[ 0.865  0.261  0.711  1.074 -1.872],1.2338698,-0.45573315,-116.49710559607178,334,100,22.86,-3.2097092,24.135937,871.7599,9.566778,460.6607,0.38381523,8875099.0,100.0,0.0034512337,8.108567,2.9614105,4215.342348814011,661971,2.0635176,327.19977,793.708
197.35095,33500,89.28519,,1.4495849e-06,[ 0.856  0.262  0.691  1.056 -1.875],1.032929,-0.44987583,-115.40178027890728,335,100,21.6,-3.3883438,98.058815,2817.6604,21.913021,663.2271,0.6803399,42481110.0,100.0,0.00013159815,19.05062,3.0161133,4230.444479465485,664131,2.7402925,353.0957,1035.1724
575.89404,33600,89.2171,,-7.171631e-06,[ 0.871  0.268  0.694  1.085 -1.869],1.0859611,-0.43586075,-115.10730502100279,336,100,21.35,-2.9824371,882.0069,16503.953,115.20221,1392.479,2.5010436,316919070.0,100.0,0.00034323026,55.297565,3.0368958,4242.905706882477,666266,6.064351,361.01614,2105.4812
7.303384,33700,89.20836,,1.2588501e-05,[ 0.838  0.257  0.691  1.07  -1.855],0.91888505,-0.4449954,-114.98494223711273,337,100,21.31,-2.7692642,2.0667918,5.4200068,0.25711504,370.89447,0.051679984,159036.69,100.0,0.068571895,1.0980952,2.2017136,4255.796065330505,668397,1.0813558,356.62216,465.211
31.64228,33800,89.681015,,-5.4931643e-06,[ 0.846  0.261  0.696  1.077 -1.864],1.1359103,-0.44416425,-116.19174710150305,338,100,22.52,-3.9819794,10.244163,22.691084,0.7487149,433.64246,0.1079391,1986665.9,100.0,0.0130760595,4.0591354,3.2507782,4267.680813074112,670649,1.499041,331.16428,598.2648
5.531285,33900,88.69423,,2.2888183e-07,[ 0.852  0.272  0.701  1.082 -1.863],1.0394963,-0.44580063,-114.24489972675026,339,100,20.21,-2.8729324,1.9517819,3.6155539,0.29116058,403.6823,0.057091612,201664.67,100.0,0.058117967,1.0491234,2.3135834,4280.45339345932,672670,1.0938839,385.42975,507.39236
10.239031,34000,89.30063,,7.6293946e-07,[ 0.855  0.264  0.703  1.093 -1.865],1.0264256,-0.44318956,-115.44625722326238,340,100,21.58,-2.3837662,2.0577276,3.609554,0.33144152,369.69666,0.066790685,265413.97,100.0,0.029327668,1.3011724,3.548378,4291.855853796005,674828,1.1157326,353.3354,481.5229
52.44915,34100,89.11514,,3.967285e-06,[ 0.854  0.27   0.701  1.079 -1.862],1.0175989,-0.45804277,-115.0529555089555,341,100,21.14,-2.3969955,29.503942,103.477005,2.0038974,570.92285,0.20538908,6675193.0,100.0,0.0028424035,6.4502525,2.614334,4303.603303432465,676942,1.8865232,362.15714,814.41797
11.182611,34200,89.12186,,5.340576e-06,[ 0.872  0.281  0.704  1.073 -1.877],1.1109558,-0.46194872,-114.92758997181787,342,100,21.13,-4.1529846,4.6629734,8.681891,0.397884,411.35422,0.06996329,589230.94,100.0,0.011389072,1.9523195,3.0357132,4317.199865102768,679055,1.1856154,363.09836,526.8273
8.867946,34300,89.385666,,-4.5776366e-07,[ 0.88   0.288  0.709  1.077 -1.881],1.1202749,-0.4584982,-115.59009339400272,343,100,21.78,-2.7108536,1.7558948,4.261384,0.30435935,382.7581,0.062763505,157025.45,100.0,0.11349562,1.0221231,2.3652802,4330.1476418972015,681233,1.1262426,350.80273,482.16196
9.272258,34400,89.52052,,1.1520386e-05,[ 0.888  0.284  0.715  1.093 -1.877],1.2121618,-0.45637026,-115.95545579366745,344,100,22.13,-3.4401321,2.8148768,9.59864,0.39387885,415.23303,0.07554872,298064.8,100.0,0.012140149,1.5028105,3.8765335,4342.659333229065,683446,1.3359762,339.03018,544.55566
4.329404,34500,89.72232,,7.171631e-06,[ 0.897  0.288  0.713  1.078 -1.875],1.2109553,-0.4565074,-116.4975656267488,345,100,22.67,-3.1740189,1.2497766,1.6596822,0.24759416,348.02856,0.0535388,41845.61,100.0,0.26065803,0.53243715,4.208496,4354.605660438538,685713,1.0829036,327.847,448.08664
24.495161,34600,88.845276,,4.8065185e-06,[ 0.901  0.286  0.719  1.079 -1.875],0.9406635,-0.45804942,-114.28014479874317,346,100,20.49,-2.336029,5.673698,10.45378,0.45798677,466.2175,0.07423496,972979.7,100.0,0.024821019,2.4408588,1.9554977,4366.243757009506,687762,1.343197,372.94653,597.41797
320.4428,34700,89.8322,,-5.41687e-06,[ 0.896  0.275  0.715  1.074 -1.877],0.95404685,-0.46192423,-116.62467077573919,347,100,22.94,-3.5455933,37.91256,320.37317,10.143494,842.82874,0.99641466,75608180.0,100.0,0.0010243846,25.948023,2.3901215,4379.518537759781,690056,3.896043,331.44037,1430.6676
56.585663,34800,89.1688,,1.6784668e-06,[ 0.896  0.277  0.699  1.083 -1.881],1.1844603,-0.4690777,-115.55929894690408,348,100,21.38,-3.3791504,15.237793,42.806625,1.102965,489.69104,0.13642333,4740497.5,100.0,0.0022950983,6.486231,3.558525,4393.252951383591,692194,1.7586408,350.3282,682.6812
81.10173,34900,89.52347,,-4.5013426e-06,[ 0.903  0.289  0.703  1.082 -1.888],1.0749048,-0.4760643,-116.08000168983428,349,100,22.16,-3.8188095,28.837969,602.473,5.0271573,554.63367,0.20432328,9097650.0,100.0,0.0061780894,7.9733415,3.1116943,4406.515644788742,694410,1.7995979,344.71048,736.4542
12.918575,35000,90.063354,,1.0070801e-05,[ 0.9    0.278  0.698  1.061 -1.895],1.1314373,-0.47656247,-117.20386306097873,350,100,23.67,-2.7154007,3.5458343,8.024597,0.3689225,326.35086,0.071675554,448073.38,100.0,0.018471995,1.9167225,3.7551117,4419.294538259506,696777,1.1549983,306.7544,455.33188
6.7879057,35100,89.477295,,7.6293946e-07,[ 0.902  0.288  0.699  1.068 -1.896],1.0978373,-0.48160112,-115.96027326086147,351,100,22.04,-2.8248596,1.5294629,3.0896678,0.32040104,386.90546,0.06490016,111402.72,100.0,0.09592843,0.8428505,2.791298,4431.758932352066,698981,1.1773248,344.51413,498.22464
3.5107274,35200,89.20459,,1.1062622e-05,[ 0.901  0.291  0.695  1.078 -1.901],1.05229,-0.4803355,-115.29492637803669,352,100,21.36,-2.325966,1.3566867,1.9439558,0.21974045,371.33817,0.046113864,48782.953,100.0,0.1956729,0.5697332,2.8813553,4445.651636362076,701117,1.0364388,359.29877,457.08194
19.663902,35300,89.21634,,-1.6708374e-05,[ 0.905  0.295  0.697  1.083 -1.899],0.9905194,-0.48437697,-115.27740652097965,353,100,21.38,-3.1801224,4.01888,25.702707,0.5396784,431.90216,0.077388406,702406.56,100.0,0.018423282,2.1417418,1.8189087,4455.619257211685,703255,1.2622284,356.76715,544.44336
113.64017,35400,89.74655,,1.2893677e-05,[ 0.917  0.294  0.709  1.095 -1.903],1.1917868,-0.48730674,-116.68427296752567,354,100,22.76,-3.3944092,8.475338,43.96409,1.9224384,499.06268,0.24938644,15673737.0,100.0,0.0025569461,10.874292,2.7077637,4468.529412746429,705531,2.1565843,323.676,841.8225
119.65752,35500,89.40578,,1.0070801e-05,[ 0.92   0.283  0.714  1.075 -1.906],0.9793136,-0.49105042,-115.5300574455835,355,100,21.81,-2.1660461,14.939317,238.3968,4.625473,470.5781,0.42319024,15467308.0,100.0,0.0035760608,10.317037,2.6931763,4482.474940299988,707712,1.9531808,351.6591,797.4696
361.7511,35600,88.86154,,-7.93457e-06,[ 0.915  0.281  0.71   1.099 -1.91 ],1.0137954,-0.48014653,-114.72619541268269,356,100,20.6,-4.0454636,49.369186,401.8349,4.6062255,738.05884,0.35237727,46428516.0,100.0,0.0014562733,18.105412,2.116249,4494.750551700592,709772,2.8396604,379.86804,1166.1267
58.21284,35700,89.3804,,2.5939942e-06,[ 0.916  0.267  0.7    1.096 -1.899],1.0873963,-0.4822584,-115.96606658858204,357,100,21.84,-2.7316818,55.6709,1008.4157,7.0212755,599.5272,0.26562178,6731705.0,100.0,0.0002735633,7.143604,2.1861038,4506.651346445084,711956,2.126432,344.58472,841.65204
7.4074674,35800,89.4211,,1.04522705e-05,[ 0.928  0.281  0.704  1.11  -1.901],1.0306549,-0.4912116,-115.68035199436886,358,100,21.87,-2.995308,1.729757,2.6313136,0.27720007,376.64633,0.057870705,128734.445,100.0,0.12407722,0.90311503,2.372055,4518.989687919617,714143,1.1034055,350.35712,471.30756
206.51987,35900,88.99434,,5.8746336e-06,[ 0.936  0.281  0.708  1.104 -1.91 ],0.89087963,-0.48684734,-114.78900914947704,359,100,20.86,-2.5898895,7.1355686,55.74883,1.5140859,695.29724,0.19423273,25725936.0,100.0,0.008366024,13.314625,1.8040466,4530.697835922241,716229,2.3077536,369.74344,954.86896
22.775158,36000,89.069176,,-2.4414062e-06,[ 0.953  0.271  0.709  1.076 -1.906],0.9814848,-0.48472968,-114.92506204820192,360,100,21.03,-2.5786896,9.959676,26.420359,0.7496028,524.4585,0.106944904,1954113.6,100.0,0.01116283,3.5247126,2.3399506,4544.310671329498,718332,1.547031,364.3812,668.78485
96.4872,36100,89.54521,,-3.2806397e-06,[ 0.935  0.266  0.704  1.081 -1.904],1.1165689,-0.47660187,-115.68228894087784,361,100,22.13,-3.0326157,104.63868,1279.5704,11.633253,621.9778,0.58360124,17865496.0,100.0,0.000348016,11.420959,3.3131332,4557.726519346237,720545,2.4812922,341.0675,968.8098
2.6173651,36200,89.53743,,1.2664795e-05,[ 0.965  0.27   0.708  1.068 -1.896],1.0521461,-0.47936636,-115.87291587412027,362,100,22.15,-2.3764877,1.1593668,1.2606055,0.2139315,346.7923,0.04600788,19710.705,100.0,0.33049873,0.38518965,3.237648,4570.771354198456,722760,1.0158294,340.93863,432.94727
1.5694437,36300,89.317154,,3.967285e-06,[ 0.962  0.267  0.708  1.066 -1.898],0.98731124,-0.48356372,-115.4281575297812,363,100,21.61,-3.462555,1.0526448,1.1489804,0.20850678,353.13586,0.044307213,7458.9253,100.0,0.55435956,0.22237697,2.330124,4582.130301952362,724921,1.0128257,349.7414,440.36975
117.19657,36400,89.64435,,7.6293944e-08,[ 0.962  0.265  0.709  1.069 -1.903],1.0908953,-0.48441383,-116.29398997493514,364,100,22.46,-3.1867142,64.52518,4837.617,31.25116,606.3506,0.7053992,19470172.0,100.0,0.0032226518,11.745739,2.6529617,4593.879895210266,727167,2.335807,340.18738,911.7718
30.15911,36500,89.36789,,1.2969971e-06,[ 0.966  0.268  0.701  1.034 -1.903],0.9002727,-0.4842201,-115.46480679685183,365,100,21.72,-2.1098404,6.785061,15.914502,0.577006,410.71686,0.094795235,1369301.4,100.0,0.010802858,3.266076,2.914589,4606.6555852890015,729339,1.334026,343.06427,559.8734
58.87879,36600,88.815186,,-5.645752e-06,[ 0.959  0.259  0.698  1.039 -1.903],1.0810266,-0.48778528,-114.36475724387286,366,100,20.45,-2.8705597,4.9842696,51.099243,0.83250505,483.38086,0.08880395,5348996.5,100.0,0.0064401147,5.8183722,3.6315842,4619.201299905777,731384,1.5715395,375.96542,685.29926
30.877815,36700,89.13805,,-1.9836425e-06,[ 0.961  0.271  0.689  1.034 -1.907],1.1154058,-0.4932027,-114.97385618861522,367,100,21.17,-3.128563,8.078143,42.64247,0.7330296,442.33154,0.10284203,2683727.8,100.0,0.0026512388,4.219683,2.7732925,4632.750739336014,733501,1.461386,360.75708,627.3117
347.507,36800,89.400055,,5.264282e-06,[ 0.956  0.257  0.693  1.042 -1.912],1.124029,-0.50912064,-115.80432182055434,368,100,21.85,-3.4851608,386.5404,4078.837,37.824722,1151.675,1.4443907,92274480.0,100.0,0.00020141246,26.664862,2.8847198,4645.983111858368,735686,4.1878667,353.2317,1593.9589
20.577177,36900,90.16797,,-2.2888183e-07,[ 0.988  0.258  0.711  1.051 -1.928],1.1208025,-0.5098024,-117.59112860752029,369,100,23.92,-3.6437378,3.5627782,11.692361,0.44918475,340.02576,0.08750042,492069.06,100.0,0.03234122,2.0309167,3.0325394,4659.158811569214,738078,1.2633505,304.24704,478.95068
23.489471,37000,89.40801,,4.272461e-06,[ 0.986  0.249  0.713  1.063 -1.929],0.9678927,-0.5144952,-115.59084035991687,370,100,21.83,-2.081787,10.019043,34.838432,0.7026697,471.62372,0.09720908,1267219.8,100.0,0.0038610888,3.0092943,2.9572525,4670.751643896103,740261,1.460396,352.92377,604.25964
11.354608,37100,89.3943,,1.0528564e-05,[ 0.999  0.258  0.717  1.068 -1.933],1.0729339,-0.51794285,-115.54913047003964,371,100,21.79,-3.949646,1.9246789,3.8759353,0.26634872,377.34723,0.054648973,152409.84,100.0,0.04572022,1.1753173,2.777893,4683.269190788269,742440,1.1523072,346.31244,484.70865
21.920967,37200,89.223755,,3.2806397e-06,[ 0.998  0.249  0.72   1.069 -1.937],0.9333437,-0.5180741,-114.98254304819731,372,100,21.34,-3.0597534,2.6858063,17.93178,0.41997698,431.26215,0.07895351,673954.4,100.0,0.051237494,2.2422543,2.706955,4696.059007406235,744574,1.2853479,360.76654,546.20825
2.5100656,37300,89.01384,,-7.400513e-06,[ 0.995  0.249  0.714  1.047 -1.937],0.88097566,-0.51656526,-114.69548868239107,373,100,20.88,-2.2430954,1.1303134,1.3053007,0.20823392,365.61887,0.043412156,16830.275,100.0,0.40781856,0.3453975,2.2270508,4709.501214027405,746662,1.0259951,358.84344,460.54007
31.653297,37400,89.44858,,4.119873e-06,[ 0.993  0.253  0.714  1.051 -1.935],1.0334481,-0.515166,-115.74913550703782,374,100,21.94,-2.9003067,2.024058,6.958223,0.32658753,372.7343,0.06485371,351617.38,100.0,0.062748834,1.6767504,2.2593384,4721.959085702896,748856,1.1849284,345.29684,495.30692
33.774586,37500,89.48828,,-6.1035155e-07,[ 0.988  0.259  0.719  1.048 -1.934],1.0432793,-0.5155868,-115.94432691478356,375,100,22.06,-2.96743,7.9476433,24.075174,0.74733853,480.39807,0.11546125,1216638.9,100.0,0.03191196,2.913192,2.2104263,4732.229915380478,751062,1.5609978,335.1769,647.60504
20.305407,37600,89.46704,,-2.0599366e-06,[ 0.982  0.25   0.716  1.057 -1.934],1.1121305,-0.51611316,-115.75720427322099,376,100,21.98,-3.554222,5.6119933,39.70745,0.6207139,409.01837,0.09183525,984582.94,100.0,0.020083515,2.718401,2.993515,4745.190858840942,753260,1.2948756,345.93628,539.6553
31.704603,37700,89.34201,,5.722046e-06,[ 0.967  0.251  0.703  1.045 -1.935],1.039878,-0.522459,-115.43169752101402,377,100,21.69,-4.368759,4.003806,13.145075,0.50812405,413.8114,0.0889559,1411794.0,100.0,0.02449992,3.4965103,2.5725098,4759.443741798401,755429,1.3980775,351.08414,561.75903
2.8261185,37800,89.411224,,-4.5776366e-07,[ 0.968  0.261  0.697  1.031 -1.941],0.9592581,-0.5215205,-115.57656538049304,378,100,21.83,-3.214882,1.0559031,1.6337218,0.2141752,357.31372,0.045559533,8768.601,100.0,0.41872224,0.26456195,2.6661606,4773.066917181015,757612,1.051835,345.13956,449.70456
4.001709,37900,89.02961,,9.994506e-06,[ 0.963  0.262  0.699  1.032 -1.941],1.1702399,-0.52280563,-115.043627393117,379,100,21.09,-2.2262802,1.4185677,2.920535,0.24328195,375.02902,0.049654335,70176.7,100.0,0.10391794,0.6752194,3.3746338,4782.691002368927,759721,1.0613204,364.9751,472.36905
14.810959,38000,88.87185,,9.918213e-07,[ 0.963  0.268  0.694  1.03  -1.942],1.0413232,-0.517099,-114.45247111980748,380,100,20.61,-3.184105,1.8670651,5.0538635,0.34631175,440.04333,0.06564421,361880.7,100.0,0.112667926,1.5544724,3.0277405,4795.457028627396,761782,1.2564428,374.4327,559.97406
64.90731,38100,88.7239,,1.1444092e-06,[ 0.95   0.279  0.69   1.042 -1.936],0.89656496,-0.525383,-114.13429491513931,381,100,20.25,-3.211563,24.445513,241.1291,2.819598,552.9664,0.16816637,7316226.5,100.0,0.000627734,6.522714,2.537506,4807.776048898697,763807,1.6360675,384.78848,728.202
19.496578,38200,89.36276,,3.6621093e-06,[ 0.956  0.29   0.696  1.055 -1.944],1.0162519,-0.52490294,-115.28200919077018,382,100,21.74,-3.111145,4.0652966,8.324316,0.4126683,411.14417,0.07559073,547010.4,100.0,0.017604606,1.9033505,2.3879318,4821.31826210022,765981,1.2457861,351.91638,529.2819
4.4968495,38300,89.55086,,-7.6293945e-06,[ 0.949  0.282  0.698  1.064 -1.944],1.0572615,-0.52637655,-116.03770414372923,383,100,22.21,-2.931923,1.2842278,1.7097127,0.22970147,364.82135,0.049293526,41954.27,100.0,0.23485646,0.53433573,2.0356293,4833.434539794922,768202,1.0687842,342.56305,450.82132
29.150215,38400,89.12941,,3.2806397e-06,[ 0.937  0.285  0.693  1.064 -1.945],0.96135515,-0.5297847,-115.01087988892141,384,100,21.16,-2.7921295,8.712055,12.92564,0.6377517,467.8737,0.09898762,1610222.5,100.0,0.015131738,3.2455838,3.3645172,4845.498732089996,770318,1.4250587,363.92017,609.2163
223.77951,38500,89.954346,,3.5858154e-06,[ 0.946  0.293  0.698  1.065 -1.949],1.0957599,-0.5445804,-117.18261137922613,385,100,23.33,-2.7756882,63.252472,696.01294,8.631781,717.5813,0.5892097,44547124.0,100.0,0.0028057715,17.773396,2.4107819,4858.255532503128,772651,2.6635935,320.4732,1037.7081
8.804223,38600,89.83316,,-8.163453e-06,[ 0.913  0.298  0.688  1.078 -1.964],1.1446302,-0.5442866,-116.71533498030756,386,100,22.96,-3.5518646,3.2091062,6.559066,0.37857363,398.10468,0.075243846,274794.47,100.0,0.0135919135,1.4918324,3.8095398,4873.927703142166,774947,1.2995182,321.55682,518.8676
78.10441,38700,89.56657,,4.9591063e-06,[ 0.905  0.294  0.686  1.086 -1.963],1.0762036,-0.5458639,-116.18036724367397,387,100,22.32,-3.9106445,8.338598,57.89969,1.2582806,493.62936,0.17360911,5167113.0,100.0,0.00760799,7.426354,2.7751083,4886.63346862793,777179,2.0220335,337.8329,745.0153
4.623397,38800,89.27225,,-2.670288e-06,[ 0.905  0.289  0.677  1.092 -1.965],1.1482013,-0.5502844,-115.69882998495795,388,100,21.57,-3.1981812,1.2682672,1.7258363,0.24062517,371.85422,0.0506676,64960.23,100.0,0.18689585,0.62751436,2.9270248,4900.27436041832,779336,1.0551602,357.94904,458.8572
3.5905843,38900,89.61458,,-4.119873e-06,[ 0.908  0.289  0.676  1.082 -1.969],1.0759269,-0.55026555,-116.1089842707407,389,100,22.36,-3.3477402,1.0798166,1.5809023,0.21636502,341.74567,0.04673945,15373.402,100.0,0.29181442,0.36545298,3.7305298,4911.463421821594,781572,1.0329716,335.35583,430.95374
1.8740692,39000,89.60486,,-4.5776366e-07,[ 0.916  0.286  0.677  1.079 -1.969],1.0986058,-0.54976887,-116.06170259454561,390,100,22.33,-2.4290237,1.0833485,1.1203864,0.21304938,337.22617,0.046052486,10462.442,100.0,0.5649424,0.27236804,3.8516693,4922.426255941391,783805,1.0122443,334.021,425.76425
15.305425,39100,89.23567,,-8.163453e-06,[ 0.914  0.286  0.676  1.08  -1.969],1.1432304,-0.5491997,-115.60893667767624,391,100,21.48,-3.3959122,3.778048,10.876257,0.38931233,401.13748,0.070692204,543993.9,100.0,0.010305043,2.0661857,3.2823792,4934.235560655594,785953,1.2578672,354.89352,528.7715
3.5628285,39200,89.51346,,-1.1062622e-05,[ 0.914  0.295  0.678  1.079 -1.968],1.0419805,-0.5502998,-116.03362415163457,392,100,22.13,-3.7681274,1.2781577,1.8618838,0.22057168,365.7404,0.047274385,31892.697,100.0,0.21383251,0.47991425,2.6693192,4945.094972372055,788166,1.0675255,343.49738,451.24692
3.243876,39300,89.919266,,-9.918213e-07,[ 0.923  0.296  0.68   1.084 -1.969],1.2526423,-0.55017525,-117.18863042751288,393,100,23.25,-3.908516,1.2822809,1.8125954,0.26260734,340.4892,0.057250176,40837.418,100.0,0.12683742,0.53762615,3.170517,4958.9227206707,790491,1.081839,323.2983,435.4939
424.5728,39400,89.91527,,-6.713867e-06,[ 0.922  0.298  0.677  1.09  -1.969],1.0929207,-0.5509242,-117.18468561134388,394,100,23.24,-3.5719376,139.06496,2066.7021,17.365568,1170.8354,0.92620623,173317340.0,100.0,0.00012273387,41.153713,2.6516647,4971.227997541428,792815,4.9524026,322.31027,1697.488
20.25608,39500,89.79613,,-2.2125244e-06,[ 0.931  0.313  0.674  1.109 -1.97 ],1.0699862,-0.561042,-117.08941647822896,395,100,22.95,-3.600792,7.250758,13.785922,0.5693128,435.5271,0.09225452,890938.3,100.0,0.011107153,2.8083272,2.3944626,4985.561814785004,795110,1.4629136,325.9843,571.0682
3.6229088,39600,89.00101,,-2.2888185e-06,[ 0.925  0.303  0.67   1.108 -1.98 ],1.187982,-0.56336325,-115.04945309040595,396,100,20.92,-3.3596878,1.3288422,1.6903511,0.21695532,381.0336,0.045125127,54231.504,100.0,0.2096364,0.5995885,2.478447,4997.9193568229675,797202,1.0438739,370.08594,466.93338
7.129119,39700,89.86415,,-6.1035155e-07,[ 0.936  0.303  0.671  1.11  -1.982],1.0193037,-0.5599242,-117.17048584563203,397,100,23.12,-2.8669968,1.48,2.1948562,0.25165838,340.304,0.054798026,68707.96,100.0,0.20387566,0.7592144,2.8527222,5009.14327955246,799514,1.0933865,320.29617,439.59753
15.012898,39800,89.94882,,6.1035155e-07,[ 0.936  0.308  0.671  1.105 -1.979],1.1621171,-0.5618778,-117.49827100641555,398,100,23.38,-2.9618912,4.66844,57.4724,0.6011849,399.14664,0.080261424,420965.7,100.0,0.02184044,1.8416868,2.8990173,5022.046964168549,801852,1.3048859,319.0968,511.45935
1.5035036,39900,88.926346,,-2.9754638e-06,[ 0.931  0.302  0.665  1.09  -1.981],1.0391471,-0.565048,-114.83375697341309,399,100,20.74,-2.9874573,1.0258559,1.1052575,0.20214362,376.81644,0.04204694,3608.721,100.0,0.66167885,0.14369948,2.7194214,5034.008076906204,803926,1.0160455,371.00833,461.05984
8.855856,40000,89.769684,,-3.1280517e-06,[ 0.927  0.304  0.663  1.088 -1.984],1.0510876,-0.5628795,-116.72792422585552,400,100,22.82,-3.2541733,2.0032997,10.020217,0.32398197,365.507,0.06353812,146989.44,100.0,0.009002403,1.0595874,2.0705185,5045.415374994278,806208,1.1502066,328.1532,468.06158
41.310097,40100,89.786194,,-2.670288e-06,[ 0.916  0.304  0.66   1.075 -1.982],1.1344727,-0.56151503,-116.99907327695156,401,100,22.91,-3.531784,11.2625265,156.72624,1.7897048,434.49377,0.1334039,2569618.0,100.0,0.006900562,4.3545747,2.7043152,5058.556520938873,808499,1.4301677,326.21936,570.6195
4.2460175,40200,88.88962,,-3.890991e-06,[ 0.926  0.308  0.67   1.089 -1.98 ],1.0104057,-0.5630952,-114.8258258623927,402,100,20.67,-2.574234,1.3261139,1.8820119,0.2389224,394.43213,0.04921087,66275.78,100.0,0.23502691,0.60587263,3.5869217,5069.407714605331,810566,1.0630863,376.49826,484.80737
12.753488,40300,89.276215,,3.7384034e-06,[ 0.921  0.31   0.663  1.086 -1.982],1.0491692,-0.5669016,-115.87044530513577,403,100,21.61,-3.213852,3.13022,7.6458826,0.37451074,383.33716,0.0716878,400806.94,100.0,0.02226435,1.6365938,2.9797287,5080.722627878189,812727,1.1446843,356.70917,495.52765
1448.9978,40400,88.9569,,6.2561035e-06,[ 0.916  0.304  0.664  1.096 -1.986],0.9866409,-0.5667869,-114.86126324130444,404,100,20.85,-2.3575363,326.4973,5505.9497,47.719757,2623.0542,2.4153254,1306121300.0,100.0,0.0016283253,119.636116,2.5867767,5092.927839279175,814812,12.215632,372.9708,3960.4492
122.73869,40500,89.48941,,4.4250487e-06,[ 0.907  0.302  0.642  1.088 -1.986],1.2146753,-0.5688192,-116.29960875049872,405,100,22.13,-3.4478073,10.573706,76.71509,2.7865114,495.86066,0.32136485,17205500.0,100.0,0.00511427,11.373048,3.7971344,5108.261823654175,817025,2.0060918,344.51865,801.1203
35.327896,40600,89.143875,,-6.027222e-06,[ 0.909  0.293  0.649  1.071 -1.988],0.93454736,-0.57166404,-114.86732742114684,406,100,21.17,-3.1809006,3.6562934,19.901539,0.5556333,430.61438,0.09389766,783503.0,100.0,0.0045361067,2.172928,2.4414825,5119.9939839839935,819142,1.3114735,360.3209,570.7441
18.751415,40700,90.195435,,-2.670288e-06,[ 0.887  0.301  0.636  1.071 -1.991],1.231683,-0.57327694,-118.04701150323076,407,100,24.08,-3.8594666,7.594553,67.85541,1.132524,390.05365,0.1162978,724611.4,100.0,0.0033902342,2.5827835,3.3322754,5133.81914806366,821550,1.4112265,304.15677,521.72736
20.34845,40800,89.11893,,-6.408691e-06,[ 0.897  0.304  0.646  1.083 -1.992],1.0791746,-0.57655436,-115.33933768148741,408,100,21.2,-3.5823517,15.315701,226.6604,2.227169,528.36816,0.13552997,1568332.6,100.0,0.0063084727,3.2472239,3.4888763,5145.978773832321,823670,1.5741128,362.94843,670.60077
289.62424,40900,89.74748,,-4.7302246e-06,[ 0.883  0.298  0.642  1.068 -1.995],1.0241241,-0.57811683,-117.03257885460128,409,100,22.83,-3.4624481,49.85497,360.05292,4.857246,606.5577,0.3892161,51016348.0,100.0,0.0004428599,21.480484,2.1654205,5159.179667711258,825953,2.7958853,335.22385,1022.8538
49.993973,41000,89.090576,,1.2207031e-06,[ 0.885  0.284  0.636  1.071 -1.997],0.9580205,-0.5782567,-115.03985116880604,410,100,21.09,-2.1291046,29.545383,1795.0281,11.763049,530.8688,0.27571827,4139984.5,100.0,0.00087378605,5.066087,2.5960999,5172.075657129288,828062,1.688288,364.11383,729.3069
6.568098,41100,89.55333,,-1.0681152e-06,[ 0.88   0.286  0.622  1.049 -1.997],1.0314858,-0.5814138,-116.42821113141227,411,100,22.29,-2.5294724,1.6223214,4.1771564,0.26274404,366.8102,0.05475415,107868.56,100.0,0.022497993,0.86574405,2.0814743,5185.7312552928925,830291,1.1041094,338.045,464.3488
