MeanIW,InitialReturnMean,EmpiricalD2,InitialReturnMin,MaxIW,InitialReturnMax,EntropyCoefficient,EpThisIter,EpisodesSoFar,MaxD2w0t,Bound,MinIW,Iteration,ReturnStepMaxmin,Weights,TimeElapsed,MeanEntropy,ReturnMeanIW,InitialBound,StdIW,EpRewMean,MinD2w0t,EpLenMean,InitialReturnStd,J_sample_variance,ReturnStepMax,TimestepsSoFar,StdD2w0t,MeanD2w0t
1.4662949,1.04522705e-05,19.127304,-3.988594,55.48979,4.7599335,,100,24500,33.206886,611.9308,0.003966701,245,86.29566,[-1.197  0.564 -0.623  0.095 -1.647],2500.143505334854,-0.22794655,778.5003,494.17087,5.75567,-108.3493843438175,,16.57,2.5408096,7717325.5,100.0,400267,1.2525911,0.14614367
1.4169433,-8.468628e-06,8.020875,-4.129471,22.212826,8.187607,,100,24600,35.546333,651.91406,0.0010482103,246,86.04253,[-1.205  0.553 -0.614  0.095 -1.647],2509.019594669342,-0.22754177,779.4573,506.02335,2.8596723,-108.21893853753674,,16.25,2.74709,2126939.5,100.0,401892,0.97650796,0.10436587
1.0791749,-1.3427734e-05,1.6363235,-4.166748,5.5663767,6.1282654,,100,24700,2.5419993,521.44696,0.13887838,247,86.41777,[-1.196  0.559 -0.613  0.08  -1.646],2518.9240713119507,-0.22766988,590.4323,491.01962,0.90109897,-108.3661800157334,,16.71,2.7537403,209137.3,100.0,403563,0.22471654,0.041053906
1.0549668,4.577637e-06,1.3359238,-4.4001617,3.7837842,7.245262,,100,24800,1.7688173,522.7618,0.18632653,248,86.207954,[-1.192  0.576 -0.604  0.084 -1.647],2527.989413499832,-0.23173256,589.5407,499.092,0.6132405,-107.7259493798919,,16.36,2.6931612,97832.31,100.0,405199,0.20041165,0.036558583
1.2407122,2.1362305e-06,6.6585584,-4.317299,18.756226,8.803085,,100,24900,11.188927,575.76434,0.016773157,249,86.21675,[-1.211  0.579 -0.604  0.091 -1.651],2536.18656373024,-0.23169014,685.90027,500.28195,2.325199,-108.00464501542282,,16.42,2.6996918,1405525.9,100.0,406841,0.54336125,0.081408955
1.1480095,3.0517577e-07,4.8389196,-4.6425323,17.52576,8.53907,,100,25000,6.718707,525.40204,0.016721161,250,86.42458,[-1.212  0.573 -0.592  0.09  -1.651],2546.1359083652496,-0.22875983,619.4099,489.89987,2.0008984,-108.07127341751382,,16.7,3.1348445,925535.44,100.0,408511,0.42189163,0.06705444
2.0408816,-3.4332274e-06,13.215776,-3.9277039,65.94473,8.418205,,100,25100,118.73998,878.21155,0.011383127,251,86.272095,[-1.206  0.578 -0.6    0.089 -1.648],2554.3440566062927,-0.23323552,1105.3481,495.75888,5.376255,-108.38494474631555,,16.56,2.6190197,8128293.0,100.0,410167,2.262441,0.21698809
1.3806229,-6.1798096e-06,5.923158,-4.0462112,19.437841,6.5631485,,100,25200,27.65924,649.6157,0.019962326,252,86.026306,[-1.212  0.591 -0.573  0.086 -1.652],2565.9866302013397,-0.23840332,778.34906,508.09683,2.406071,-108.15760642607228,,16.19,2.3954477,1637548.2,100.0,411786,0.801708,0.09847601
1.6970031,-6.713867e-06,27.761946,-4.438469,50.103798,6.787491,,100,25300,207.6413,700.3778,0.0039689187,253,86.44661,[-1.215  0.589 -0.593  0.094 -1.657],2576.8839876651764,-0.2408116,878.5598,484.6836,5.419634,-108.20605836491767,,16.75,2.7807083,6581698.0,100.0,413461,2.2161438,0.14789595
1.017112,3.7384034e-06,1.0692275,-4.70887,2.5762806,8.049355,,100,25400,1.1664041,495.89236,0.48666435,254,86.38043,[-1.232  0.572 -0.591  0.084 -1.66 ],2588.793449163437,-0.2440184,560.42993,488.41052,0.27123958,-107.78622195467653,,16.62,2.9623673,19756.783,100.0,415123,0.18637061,0.03453689
1.2745554,-7.2479247e-06,10.533186,-4.2758408,63.60826,8.882263,,100,25500,22.135899,546.4758,0.007448738,255,86.29848,[-1.241  0.575 -0.589  0.081 -1.663],2596.026936531067,-0.2485432,694.2868,493.5425,4.129237,-108.00082598074971,,16.54,2.8113546,4399622.0,100.0,416777,0.90753084,0.11929092
1.3813206,3.8146973e-07,6.456485,-4.2790756,26.027319,8.399872,,100,25600,27.481133,627.90027,0.032061566,256,86.17957,[-1.24   0.58  -0.601  0.078 -1.667],2604.7376029491425,-0.1892807,758.9463,499.72104,3.1022449,-107.99492831061406,,16.38,2.6842732,2471819.2,100.0,418415,0.7878486,0.10182711
1.0393906,-6.5612794e-06,1.1104536,-4.527733,2.4857392,8.759651,,100,25700,1.2856768,479.75085,0.37249264,257,86.58515,[-1.259  0.608 -0.59   0.074 -1.608],2615.3401296138763,-0.18328191,562.5632,464.27847,0.31235135,-108.38343833996518,,16.95,2.9231894,24900.01,100.0,420110,0.19171773,0.03585442
1.2775084,-4.348755e-06,5.8620367,-4.2566147,15.491421,8.555153,,100,25800,36.49005,576.01685,0.0057901423,258,86.56984,[-1.256  0.607 -0.588  0.076 -1.602],2623.3212451934814,-0.20045131,671.9061,481.6777,2.2282155,-108.49930644654727,,16.95,2.5597236,1118906.9,100.0,421805,0.5563516,0.067276604
1.4317697,9.002685e-06,5.2430506,-4.236061,24.711676,6.972969,,100,25900,30.355007,659.9375,0.016966172,259,86.05262,[-1.265  0.598 -0.579  0.062 -1.619],2631.957850456238,-0.21627119,806.63873,509.56088,2.82276,-107.8855398794598,,16.17,2.6777985,2369008.2,100.0,423422,1.0863175,0.13506393
1.4803975,-2.5177003e-06,12.793601,-4.114296,74.933914,6.1962967,,100,26000,32.42623,657.1637,0.004580377,260,86.11981,[-1.27   0.573 -0.608  0.055 -1.635],2642.487370491028,-0.21728584,823.4771,498.01392,3.611404,-107.95479393577244,,16.28,2.4510527,3693752.2,100.0,425050,1.1657095,0.1358779
1.0987955,1.3504028e-05,1.5244164,-4.2841187,3.8619668,8.534012,,100,26100,2.093979,520.48047,0.14540458,261,86.47191,[-1.268  0.58  -0.617  0.048 -1.636],2653.032597064972,-0.21861714,594.73083,479.47607,0.72666895,-108.08853318861337,,16.78,2.8856173,123314.37,100.0,426728,0.20280729,0.037385907
1.1980364,2.2888185e-06,3.215056,-4.1389084,10.550533,7.786293,,100,26200,5.812368,566.63556,0.06837146,262,86.36181,[-1.283  0.573 -0.62   0.044 -1.638],2663.0638580322266,-0.21983731,652.2042,490.91367,1.3354946,-108.0320388253628,,16.64,2.7306237,440974.22,100.0,428392,0.32874084,0.055808485
1.790352,-2.670288e-06,18.047577,-4.0230865,51.18422,8.54055,,100,26300,581.6892,774.12524,0.0011481057,263,86.27517,[-1.287  0.581 -0.629  0.047 -1.639],2671.801772594452,-0.22648235,963.1823,494.50394,4.7387547,-108.34001841436807,,16.56,2.6330807,5510647.0,100.0,430048,6.728666,0.26542458
1.977895,6.866455e-06,36.83003,-4.293541,71.74961,8.133194,,100,26400,254.27246,813.7756,0.000257124,264,86.211975,[-1.287  0.587 -0.609  0.018 -1.645],2682.746942281723,-0.23145607,1048.7882,492.10565,6.0476766,-108.02767963369932,,16.44,2.9016914,8991518.0,100.0,431692,4.206699,0.29183185
