EmpiricalD2,Weights,Bound,InitialBound,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnMin,MeanIW,MinD2w0t,Iteration,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,ReturnStepMaxmin,MinIW,InitialReturnMean,EpLenMean,EpThisIter,StdD2w0t,InitialReturnMax,TimeElapsed,MaxD2w0t,EntropyCoefficient,ReturnStepMax,StdIW,MeanEntropy
1.0418062,[-11.183  -5.797  -0.084  -4.956   2.619],-38.655632,-38.83745,-43.11071193372035,11.055944,1.6631727,111.13453,9511184,-37.465523,0.99230045,,323,-7.1667376,32300,0.90446174,98.80534,0.5688027,6.1035155e-07,442.94,100,0.32490066,22.04462,13424.501818180084,1.0598849,,100.0,0.14558917,4.035124
1.1951879,[-11.19   -5.807  -0.106  -4.939   2.616],-40.225967,-40.576294,-31.274050051763915,9.655369,2.9416914,97.80944,9559423,-37.138134,0.96008784,,324,-8.553502,32400,1.0537757,98.87033,0.20114279,-1.6403199e-06,482.39,100,0.21014465,24.3635,13483.586435556412,1.2532439,,100.0,0.3034443,4.041647
1.0399032,[-11.195  -5.792  -0.146  -4.966   2.623],-38.44165,-38.570217,-33.24019402448367,10.341573,1.8806789,112.769745,9606504,-38.235348,1.0095751,,325,-6.9525456,32500,0.9605772,98.858795,0.56753075,-3.528595e-07,470.81,100,0.23948486,31.588509,13541.107417583466,1.0509439,,100.0,0.14676856,4.0429783
1.0024192,[-11.205  -5.779  -0.153  -4.992   2.624],-37.964962,-37.988796,-39.20764715755151,9.923488,1.2016066,100.75289,9652580,-35.941322,1.0020095,,326,-6.5309234,32600,0.92263407,98.82982,0.86452997,-8.392334e-07,460.76,100,0.26925302,23.200706,13597.129463672638,1.0034648,,100.0,0.037200574,4.043565
1.0068543,[-11.205  -5.779  -0.159  -4.994   2.625],-38.97318,-39.02687,-38.63950245151731,9.429004,1.3444173,88.8986,9699197,-36.86744,0.996235,,327,-7.5341077,32700,0.9354486,98.83423,0.7816273,-2.3841858e-07,466.17,100,0.25200948,16.438337,13653.453004837036,1.0099759,,100.0,0.056644157,4.0435996
1.0152992,[-11.204  -5.778  -0.171  -4.996   2.625],-39.92781,-39.951202,-35.625841555299424,11.545131,1.3084759,134.73576,9745217,-36.902824,1.0115513,,328,-8.471363,32800,0.92781436,98.84517,0.7523933,-6.8664554e-07,460.2,100,0.27289253,24.082544,13709.304614543915,1.0166361,,100.0,0.086863816,4.039657
1.0028299,[-11.204  -5.778  -0.172  -4.996   2.621],-36.820107,-36.84314,-37.5818086008657,9.376314,1.1699967,86.459366,9791552,-39.936028,0.9995274,,329,-5.384984,32900,0.92804736,98.83778,0.89187205,-8.201599e-07,463.35,100,0.26100877,19.414316,13765.241947174072,1.0033863,,100.0,0.037127037,4.0405397
1.1159971,[-11.204  -5.782  -0.172  -4.989   2.622],-37.074093,-37.250687,-36.76124900221979,11.653013,2.6983814,132.65489,9837728,-47.871365,0.99217576,,330,-5.499394,33000,0.9752346,98.840775,0.32205153,4.196167e-07,461.76,100,0.2831627,22.718573,13820.723949432373,1.1617196,,100.0,0.26250565,4.036505
1.0708331,[-11.203  -5.77   -0.216  -4.99    2.617],-38.63059,-38.798256,-41.016806383755856,13.721234,1.9832146,168.52847,9882877,-48.803173,0.98867565,,331,-7.1079955,33100,0.9349747,98.8183,0.31430385,1.1253356e-06,451.49,100,0.30732688,24.639828,13875.422221660614,1.09533,,100.0,0.19191086,4.0318823
1.0062404,[-11.219  -5.774  -0.183  -4.995   2.613],-38.639774,-38.650818,-42.914632096155195,13.278212,1.2787938,175.53214,9927385,-46.456398,0.9882415,,332,-7.19817,33200,0.8931219,98.80716,0.7810744,-2.670288e-07,445.08,100,0.313737,28.791813,13929.646827936172,1.0070375,,100.0,0.057940517,4.029416
1.0,[-11.219  -5.774  -0.183  -4.997   2.611],-37.87146,-37.87146,-44.32002499729489,10.807959,1.0,117.99189,9973320,-37.097446,1.0,,333,-6.4407396,33300,0.9187,98.80704,1.0,1.4591217e-06,459.35,100,0.27330428,25.934706,13985.074319601059,1.0,,100.0,,4.029416
1.0035203,[-11.219  -5.774  -0.183  -4.997   2.611],-37.217064,-37.223167,-42.48043266182432,10.568498,1.1755928,114.116,10019324,-31.704464,1.0027697,,334,-5.7804723,33400,0.92176133,98.81532,0.856677,4.6730042e-07,460.04,100,0.2716668,20.788868,14039.973128080368,1.0038863,,100.0,0.04284502,4.027471
1.0,[-11.219  -5.773  -0.183  -5.      2.609],-40.397133,-40.397133,-35.469550423248336,12.008312,1.0,145.65611,10064816,-51.198597,1.0,,335,-8.966413,33500,0.90984,98.844055,1.0,,454.92,100,0.28640255,22.346195,14094.416972398758,1.0,,100.0,,4.027471
1.1190538,[-11.219  -5.773  -0.183  -5.      2.609],-38.497826,-38.762417,-41.11221678388809,11.849814,2.3652077,146.95187,10110010,-50.017693,1.0119637,,336,-6.8821664,33600,0.9592403,98.81807,0.43367684,1.2969971e-06,451.94,100,0.3149138,21.83004,14148.638688087463,1.1443461,,100.0,0.24623328,4.0189033
1.0,[-11.216  -5.803  -0.174  -4.984   2.6  ],-38.162506,-38.162506,-34.46822389063884,7.9691725,1.0,64.14922,10157133,-32.523304,1.0,,337,-6.7317853,33700,0.94246,98.853714,1.0,-1.6403199e-06,471.23,100,0.23286301,17.991398,14205.631447076797,1.0,,100.0,,4.0189033
1.0238147,[-11.216  -5.803  -0.174  -4.984   2.6  ],-38.18307,-38.304413,-39.51635204359207,12.498841,1.6624377,142.08339,10202297,-50.577717,0.99189514,,338,-6.72145,33800,0.9139963,98.82501,0.65422416,-2.7656554e-07,451.64,100,0.2991793,20.958145,14259.426180839539,1.0413692,,100.0,0.10893751,4.016111
1.0,[-11.256  -5.79   -0.18   -4.961   2.597],-37.75684,-37.75684,-40.18665070166434,11.633941,1.0,136.71577,10248860,-52.384136,1.0,,339,-6.3261175,33900,0.93126,98.82739,1.0,-7.8201293e-07,465.63,100,0.25301704,25.106667,14316.567379236221,1.0,,100.0,,4.016111
1.0390466,[-11.256  -5.79   -0.18   -4.961   2.597],-37.539948,-37.740776,-34.65708295852451,12.767385,1.8080039,150.64687,10295156,-67.3716,1.0080754,,340,-6.0717154,34000,0.94226396,98.85028,0.62701166,1.04904174e-07,462.96,100,0.26686957,24.525234,14371.910672426224,1.0640383,,100.0,0.13277356,4.0169506
1.0041524,[-11.199  -5.784  -0.153  -4.957   2.598],-38.623363,-38.65564,-30.999851228306696,10.576424,1.1665677,112.81118,10342364,-33.257866,1.0034639,,341,-7.187038,34100,0.94608897,98.86867,0.83896965,-3.8146972e-08,472.08,100,0.23008522,33.436108,14429.79524230957,1.0052975,,100.0,0.042252734,4.0177073
1.0124505,[-11.198  -5.781  -0.16   -4.955   2.599],-38.742565,-38.82344,-39.21250865854579,9.893417,1.305923,97.39294,10388704,-29.18264,0.99404126,,342,-7.297189,34200,0.9323011,98.830765,0.7181901,-1.5258789e-07,463.4,100,0.26204368,22.361443,14485.457829713821,1.018083,,100.0,0.07508638,4.0182076
1.0132952,[-11.2    -5.781  -0.176  -4.957   2.6  ],-38.12277,-38.14632,-37.54033064590769,9.751262,1.4142759,97.07489,10435575,-41.569107,0.99918634,,343,-6.6700664,34300,0.9438633,98.83981,0.7378967,4.1007996e-07,468.71,100,0.24390271,18.30048,14542.08715248108,1.0141975,,100.0,0.08842871,4.0220814
1.070565,[-11.2    -5.781  -0.176  -4.957   2.603],-39.54267,-39.62745,-35.269681755718224,12.204913,2.104051,148.83662,10482219,-48.702797,0.99471986,,344,-8.014423,34400,0.96569157,98.84877,0.5480758,6.4849854e-07,466.44,100,0.2599303,18.090288,14597.979078769684,1.0875326,,100.0,0.2043701,4.01695
1.0052366,[-11.196  -5.76   -0.159  -4.975   2.598],-37.85708,-37.869194,-37.75561118969484,11.941593,1.2075193,142.9939,10527845,-53.28221,1.0007324,,345,-6.417427,34500,0.9150466,98.8345,0.8322901,1.2397766e-07,456.26,100,0.28332397,25.649052,14653.130063533783,1.0057396,,100.0,0.052602693,4.01938
1.1162498,[-11.196  -5.76   -0.159  -4.975   2.6  ],-38.24308,-38.47113,-34.70574393407884,10.088985,3.246435,99.99098,10574609,-46.53636,1.0079947,,346,-6.641265,34600,0.9901227,98.85158,0.43302798,-9.727478e-07,467.64,100,0.26282635,18.661596,14709.178038835526,1.1447042,,100.0,0.24976294,4.01223
1.1019632,[-11.184  -5.775  -0.162  -5.025   2.593],-38.316933,-38.737804,-37.017506662533336,10.622802,2.596631,85.296616,10620080,-49.25848,1.0013793,,347,-6.7615037,34700,0.9552091,98.83719,0.42107967,-9.155273e-07,454.71,100,0.3032171,25.869766,14764.729867219925,1.133627,,100.0,0.22884668,4.0116806
1.0456105,[-11.19   -5.806  -0.192  -5.      2.593],-38.841248,-38.908787,-39.91084857040489,11.525765,1.7682543,129.28752,10666042,-49.03473,0.9997974,,348,-7.3433366,34800,0.9407349,98.826324,0.4943313,1.5449524e-06,459.62,100,0.27918634,22.723051,14820.758387327194,1.0551338,,100.0,0.15701324,4.006498
1.0855387,[-11.227  -5.793  -0.181  -5.012   2.588],-38.73893,-39.025127,-46.409130417729294,13.993965,2.2752368,166.22772,10709750,-52.518707,0.991343,,349,-7.1799817,34900,0.913322,98.78764,0.43562454,-1.6021728e-06,437.08,100,0.34758702,23.91428,14873.125223398209,1.1240648,,100.0,0.2189139,4.002471
1.0091448,[-11.23   -5.799  -0.161  -4.98    2.584],-37.87377,-37.913567,-34.25853533849153,11.68011,1.3030117,135.11104,10755703,-48.39411,1.0076258,,350,-6.4284363,35000,0.92341095,98.85089,0.78080446,,459.53,100,0.2740486,25.315588,14928.93723487854,1.0106075,,100.0,0.07058038,4.00001
1.0221208,[-11.231  -5.801  -0.164  -4.972   2.581],-40.116272,-40.214867,-38.88188422220696,14.4013815,1.4356724,192.09404,10801839,-47.65036,1.0042782,,351,-8.652265,35100,0.9332176,98.83145,0.6336572,-6.198883e-07,461.36,100,0.27015707,22.75465,14984.305589437485,1.0261849,,100.0,0.10832201,3.9967263
1.0,[-11.231  -5.808  -0.172  -4.956   2.578],-37.78206,-37.78206,-43.37488511005658,9.936575,1.0,99.73286,10847429,-24.845398,1.0,,352,-6.351339,35200,0.9118,98.80972,1.0,-1.3446808e-06,455.9,100,0.2835904,24.654339,15039.471541643143,1.0,,100.0,,3.9967263
1.0074672,[-11.231  -5.808  -0.172  -4.956   2.578],-39.215687,-39.246662,-36.135233559273594,11.587813,1.28026,133.16675,10893972,-43.44678,0.9980917,,353,-7.773214,35300,0.934445,98.84473,0.79986686,-1.2874603e-06,465.43,100,0.25467947,30.69049,15095.484643697739,1.0087118,,100.0,0.057646487,3.9942915
1.0,[-11.232  -5.809  -0.175  -4.951   2.576],-38.97741,-38.97741,-37.549725025129966,8.849216,1.0000031,79.09965,10940988,-40.21509,1.0,,354,-7.5466876,35400,0.94032,98.84027,0.99999785,-1.335144e-07,470.16,100,0.2369002,17.23724,15151.692857265472,1.0,,100.0,7.227442e-07,3.9942915
1.0069911,[-11.232  -5.809  -0.175  -4.951   2.576],-38.732628,-38.7436,-39.033101327973526,9.724818,1.2421614,95.219215,10988058,-28.434673,1.0030876,,355,-7.2903605,35500,0.944787,98.83415,0.7811163,2.670288e-07,470.7,100,0.23572844,21.014906,15208.19584774971,1.0074288,,100.0,0.05729621,3.9920366
1.0280229,[-11.232  -5.809  -0.175  -4.951   2.573],-38.78576,-38.857006,-35.40797292939591,9.932662,1.4642133,99.53233,11034980,-34.638313,0.9904972,,356,-7.3104076,35600,0.9519877,98.849075,0.605591,-1.7166138e-07,469.22,100,0.24396892,19.126163,15264.512449979782,1.0324674,,100.0,0.11843229,3.9869626
1.0175557,[-11.235  -5.803  -0.181  -4.961   2.568],-38.86069,-38.919018,-37.22734192195887,8.916666,1.4352624,79.48491,11082756,-42.10545,1.002077,,357,-7.4018664,35700,0.96408373,98.84416,0.6886438,5.0544736e-07,477.76,100,0.20807108,20.842886,15321.602352142334,1.0186064,,100.0,0.09815699,3.991548
1.0470803,[-11.235  -5.799  -0.182  -4.966   2.572],-38.7127,-38.839066,-34.27958870467485,11.0978775,1.7224097,135.35373,11129894,-44.99937,1.0158675,,358,-7.2081,35800,0.9654353,98.85455,0.5997124,1.001358e-06,471.38,100,0.23829979,22.767326,15378.291158676147,1.0536348,,100.0,0.14518581,3.984985
1.0040224,[-11.233  -5.792  -0.189  -4.977   2.566],-39.435265,-39.442604,-34.643911835101065,11.598574,1.1816301,134.54482,11176602,-47.703053,0.9993296,,359,-7.997842,35900,0.93612665,98.851654,0.8223307,-9.155273e-07,467.08,100,0.24852765,24.321346,15434.414192676544,1.0043072,,100.0,0.045859024,3.9829366
1.0316269,[-11.232  -5.792  -0.189  -4.976   2.564],-39.712402,-39.833076,-35.68425604027783,11.004204,1.6429467,125.82183,11224324,-47.125195,0.99636084,,360,-8.237139,36000,0.96953,98.85045,0.5919471,-2.479553e-07,477.22,100,0.212045,30.98849,15491.67635178566,1.0398985,,100.0,0.11962199,3.9863303
1.3078773,[-11.227  -5.784  -0.202  -4.988   2.567],-37.379776,-37.8106,-49.50660470469095,12.419141,3.7121906,124.47165,11267298,-51.42219,1.0350794,,361,-5.517412,36100,0.9931894,98.76959,0.15433621,-6.8664554e-07,429.74,100,0.41337818,23.623457,15543.581794977188,1.4080999,,100.0,0.42764553,3.9739957
1.123677,[-11.22   -5.818  -0.239  -4.957   2.555],-37.800377,-37.970104,-31.33787377120036,10.393596,3.1370814,105.881546,11314301,-37.010574,1.0472286,,362,-6.177271,36200,0.99900335,98.86665,0.36642137,-1.14440915e-07,470.03,100,0.25492862,17.12527,15600.38088440895,1.1342257,,100.0,0.27778655,3.9629307
1.0328776,[-11.213  -5.815  -0.241  -4.972   2.544],-38.442947,-38.56429,-40.55052622884239,12.91723,1.6680887,149.504,11358730,-53.764576,0.962836,,363,-6.9581356,36300,0.90409315,98.81746,0.51146203,1.2969971e-06,444.29,100,0.32030356,28.333488,15653.622364997864,1.0397263,,100.0,0.13785778,3.9589765
1.0430013,[-11.212  -5.827  -0.239  -4.957   2.54 ],-38.792007,-38.933628,-37.73052254229122,12.00027,1.7168841,138.11592,11404361,-50.24146,0.99297565,,364,-7.3021574,36400,0.93252236,98.834625,0.51852643,-6.7710874e-07,456.31,100,0.2888706,21.79969,15708.970968723297,1.0564367,,100.0,0.13738592,3.9549484
1.0309526,[-11.225  -5.827  -0.218  -4.96    2.536],-40.635002,-40.713284,-34.3403972940421,11.117814,1.4999882,116.719986,11452204,-34.76953,0.9932803,,365,-9.157159,36500,0.9718706,98.856445,0.58505476,-8.201599e-07,478.43,100,0.20656538,25.374557,15767.590833902359,1.0340185,,100.0,0.12429395,3.9498289
1.0,[-11.225  -5.824  -0.213  -4.973   2.531],-37.893303,-37.893303,-40.49807313513602,9.704963,1.0,95.13769,11498909,-25.881756,1.0,,366,-6.462583,36600,0.9341,98.826584,1.0,2.0980835e-07,467.05,100,0.24810039,20.780025,15824.243995666504,1.0,,100.0,,3.9498289
1.0305388,[-11.225  -5.824  -0.213  -4.973   2.531],-38.552666,-38.64006,-40.25779100752764,9.132246,1.5791283,84.50263,11545225,-27.631248,1.0054308,,367,-7.0796304,36700,0.9405306,98.82616,0.66281974,-8.773804e-07,463.16,100,0.265428,20.23249,15879.599615097046,1.0408554,,100.0,0.121702574,3.9471436
1.0254225,[-11.257  -5.863  -0.223  -5.001   2.528],-38.481087,-38.563488,-41.18333333516116,9.763771,1.7057419,86.9565,11592457,-46.96022,0.99852455,,368,-7.015775,36800,0.9565397,98.82561,0.58912486,8.9645386e-07,472.32,100,0.23169842,25.265675,15937.071695327759,1.0317541,,100.0,0.11753586,3.9434888
1.0196685,[-11.255  -5.867  -0.208  -4.999   2.525],-39.949074,-39.996754,-32.45929823958064,9.691426,1.3605633,93.21287,11640364,-45.811077,0.98503155,,369,-8.488665,36900,0.9676028,98.86449,0.6103573,-1.2397766e-06,479.07,100,0.20233047,17.967516,15994.916955471039,1.0218107,,100.0,0.09923668,3.9399729
1.0,[-11.257  -5.863  -0.203  -5.009   2.521],-38.66759,-38.66759,-38.05418764953958,10.741694,1.0,116.549446,11687143,-43.166332,1.0,,370,-7.236871,37000,0.93558,98.837296,1.0,-1.335144e-06,467.79,100,0.24550007,21.960653,16051.0337600708,1.0,,100.0,,3.9399729
1.0148361,[-11.257  -5.863  -0.203  -5.009   2.521],-38.97571,-39.022854,-44.16167140835578,10.258151,1.3313292,108.12686,11733005,-36.522568,1.0090033,,371,-7.520982,37100,0.92434263,98.80742,0.7219658,8.773804e-07,458.62,100,0.27768898,23.540464,16106.034478664398,1.0177705,,100.0,0.07884769,3.9368823
1.0265036,[-11.255  -5.86   -0.208  -5.015   2.518],-39.51924,-39.582645,-32.924937387884114,10.286701,1.5833578,110.0765,11781084,-41.465622,1.0038075,,372,-8.048712,37200,0.9744562,98.86304,0.6372875,-1.1920929e-06,480.79,100,0.19494003,25.866734,16163.96676659584,1.0297023,,100.0,0.12191183,3.933462
1.2206928,[-11.254  -5.85   -0.209  -5.028   2.514],-38.517487,-38.797062,-32.23891064467012,11.452515,3.53647,147.06265,11828426,-39.117844,1.0655488,,373,-6.8136168,37300,1.0448512,98.8638,0.2780981,7.6293944e-08,473.42,100,0.25653437,22.748434,16220.471434354782,1.2817626,,100.0,0.3510818,3.9244785
1.0205567,[-11.248  -5.85   -0.171  -5.069   2.506],-37.6984,-37.744785,-35.13862185916026,10.688069,1.3566597,114.55453,11874977,-52.806442,1.0056412,,374,-6.2388587,37400,0.9406239,98.84903,0.6891217,-4.196167e-07,465.51,100,0.25611347,23.346878,16277.50515627861,1.0259185,,100.0,0.101614445,3.9217212
1.0110909,[-11.243  -5.854  -0.183  -5.069   2.503],-39.03952,-39.11757,-40.20950270942208,12.884152,1.3844687,161.11528,11920439,-50.48134,0.99539906,,375,-7.593855,37500,0.9143688,98.823105,0.75387126,-6.4849854e-07,454.62,100,0.28890952,35.32269,16331.682852268219,1.0159369,,100.0,0.072017446,3.9224052
1.004137,[-11.246  -5.853  -0.173  -5.062   2.504],-37.046017,-37.053467,-38.30139984629598,10.05007,1.1411461,102.336136,11967782,-52.19794,0.9958345,,376,-5.608545,37600,0.9488727,98.838196,0.8001568,4.2915343e-07,473.43,100,0.22479294,25.305637,16389.418694257736,1.0044309,,100.0,0.046153363,3.9204428
1.029696,[-11.245  -5.853  -0.174  -5.064   2.502],-39.36302,-39.499786,-37.806871025380275,13.791905,1.5054082,178.99878,12012901,-50.202442,1.0007114,,377,-7.892355,37700,0.91607577,98.83241,0.62309957,1.4781951e-06,451.19,100,0.30146024,23.456299,16443.63323879242,1.0415895,,100.0,0.13042143,3.917836
1.0061841,[-11.258  -5.845  -0.156  -5.06    2.499],-38.448536,-38.498177,-36.223569133828136,10.778659,1.2029817,116.69722,12060339,-58.839085,1.0024564,,378,-7.010431,37800,0.95160705,98.847275,0.8061224,-2.8610229e-08,474.38,100,0.22115776,17.87659,16501.347200155258,1.0080312,,100.0,0.056079905,3.91849
1.0603508,[-11.254  -5.848  -0.165  -5.06    2.5  ],-38.434902,-38.540062,-33.869127143422,9.438618,1.7824105,87.2866,12108123,-37.552673,1.0126264,,379,-6.912167,37900,0.9848404,98.858246,0.47759682,4.196167e-07,477.84,100,0.21284284,17.806446,16559.027807235718,1.070086,,100.0,0.17436336,3.9119554
1.0386932,[-11.253  -5.841  -0.177  -5.067   2.493],-37.557632,-37.65554,-39.63968801076124,9.575125,1.727418,93.23619,12154846,-27.939379,1.0030907,,380,-6.069096,38000,0.95269984,98.83032,0.5919151,-1.0108947e-06,467.23,100,0.25257573,21.99154,16615.11964917183,1.0474503,,100.0,0.13491584,3.915395
1.1070168,[-11.258  -5.828  -0.174  -5.085   2.496],-37.554794,-37.786385,-42.57558177691047,11.17871,2.6376634,120.252014,12199744,-47.4388,1.0077753,,381,-5.9658775,38100,0.9468654,98.81035,0.4286914,-8.010864e-07,448.98,100,0.3208866,24.741455,16669.256017446518,1.1317605,,100.0,0.24163555,3.908162
1.0045555,[-11.249  -5.846  -0.19   -5.062   2.489],-39.278828,-39.307964,-37.529185304365825,9.58955,1.2061672,93.21154,12246538,-35.669792,0.99633944,,382,-7.842312,38200,0.9379642,98.8396,0.8130623,-1.077652e-06,467.94,100,0.2455166,19.173468,16726.416965007782,1.0057744,,100.0,0.04816863,3.9088273
1.0256535,[-11.25   -5.846  -0.183  -5.066   2.49 ],-38.255394,-38.348934,-37.64102554027278,11.696276,1.4023722,140.70906,12293537,-55.578747,1.0020336,,383,-6.78617,38300,0.95226336,98.83983,0.65899765,-4.959106e-07,469.99,100,0.2407535,18.69633,16782.879358530045,1.0312264,,100.0,0.10389632,3.9134488
1.0132824,[-11.246  -5.845  -0.193  -5.07    2.494],-37.646214,-37.684692,-44.130355069367354,10.7017355,1.297545,114.12205,12339437,-55.176617,0.99344695,,384,-6.19576,38400,0.9241763,98.80771,0.7040693,-1.8119812e-07,459.0,100,0.2762405,26.286644,16838.43721985817,1.017087,,100.0,0.07094551,3.91032
1.0221839,[-11.246  -5.841  -0.203  -5.072   2.492],-38.557297,-38.59804,-37.76363287349851,11.348081,1.442225,126.61627,12385841,-57.313396,0.99896127,,385,-7.089672,38500,0.9388675,98.837234,0.613215,2.0980835e-07,464.04,100,0.2614432,23.981586,16894.639899253845,1.0239196,,100.0,0.09663776,3.9155228
1.0700405,[-11.247  -5.841  -0.202  -5.072   2.497],-38.461746,-38.649635,-28.83096357781674,11.682285,1.9264818,118.83431,12432789,-37.059906,0.97718084,,386,-6.921541,38600,0.97268546,98.87718,0.4298193,2.2888183e-07,469.48,100,0.24889152,28.61345,16951.248760700226,1.0770276,,100.0,0.19523714,3.907712
1.0327674,[-11.251  -5.85   -0.206  -5.06    2.489],-39.46327,-39.547314,-32.79615860820533,11.073378,1.4625462,110.34214,12480640,-57.627087,1.0046413,,387,-7.983981,38700,0.9728247,98.86293,0.54698783,6.1035155e-07,478.51,100,0.20639609,24.306047,17009.894783735275,1.0368857,,100.0,0.12436736,3.9024994
1.0550144,[-11.256  -5.852  -0.194  -5.062   2.484],-36.7526,-36.84467,-40.08755524923884,9.730302,1.9132662,85.92082,12527990,-53.39332,0.98889303,,388,-5.2333927,38800,0.9735511,98.83067,0.5789617,1.3732911e-06,473.5,100,0.23088527,26.515743,17067.49255681038,1.0581415,,100.0,0.15853803,3.895057
1.025875,[-11.255  -5.852  -0.194  -5.062   2.476],-38.003254,-38.08062,-37.10444488588542,11.534872,1.5384481,127.4254,12575383,-55.4646,1.003252,,389,-6.5347037,38900,0.960277,98.843414,0.69868666,5.722046e-07,473.93,100,0.22535849,25.469135,17124.538372516632,1.0322188,,100.0,0.11340736,3.8919606
1.0551009,[-11.258  -5.859  -0.184  -5.054   2.473],-39.69878,-39.88031,-39.08609443025583,12.297197,1.7430391,131.9705,12621238,-51.830467,1.01429,,390,-8.186347,39000,0.94293845,98.82953,0.5761733,1.9073487e-07,458.55,100,0.2840052,25.928274,17180.561603069305,1.066248,,100.0,0.17424296,3.8862166
1.0033457,[-11.261  -5.87   -0.196  -5.04    2.467],-38.690773,-38.726307,-40.10326757314752,11.313092,1.1488659,129.33012,12667648,-49.46673,1.0030593,,391,-7.2560253,39100,0.92972034,98.82718,0.86983955,-4.196167e-07,464.1,100,0.25858223,22.294056,17236.7917304039,1.0045389,,100.0,0.035480075,3.8866854
1.0835605,[-11.262  -5.869  -0.203  -5.04    2.468],-39.44008,-39.60312,-42.507838558517925,10.516141,2.4875085,114.03984,12714538,-31.548168,1.0108316,,392,-7.8996277,39200,0.97601557,98.818695,0.38649544,1.001358e-06,468.9,100,0.25270066,31.718307,17293.62044095993,1.1087407,,100.0,0.21148275,3.8808284
1.0193716,[-11.265  -5.869  -0.176  -5.053   2.462],-38.805084,-38.84924,-37.61356251051789,9.638241,1.5260872,90.94572,12762505,-50.992237,0.9969207,,393,-7.3452353,39300,0.9687694,98.84317,0.67073727,-6.7710874e-07,479.67,100,0.19952531,19.263508,17351.97181248665,1.0218546,,100.0,0.11199089,3.8775818
1.0027528,[-11.26   -5.863  -0.179  -5.065   2.459],-38.5325,-38.560173,-35.80637647076712,8.668774,1.1477914,77.016846,12810587,-31.900726,0.9996452,,394,-7.0978003,39400,0.96297914,98.85106,0.8564556,8.5830686e-07,480.82,100,0.19233343,19.05427,17410.16470527649,1.003675,,100.0,0.03435783,3.8782463
1.0763247,[-11.26   -5.861  -0.181  -5.07    2.459],-37.761417,-37.927612,-38.06790944843147,9.344535,1.8067951,89.2504,12858875,-37.42382,0.9890239,,395,-6.232926,39500,1.001326,98.84233,0.33301115,6.1035155e-07,482.88,100,0.19004528,23.078087,17468.279975891113,1.0978541,,100.0,0.19282262,3.8735528
1.0691205,[-11.261  -5.852  -0.208  -5.075   2.455],-40.137722,-40.22356,-39.985811668755275,9.679445,2.3637567,90.50592,12907007,-53.668335,0.9961988,,396,-8.612313,39600,0.9956088,98.83385,0.48787656,5.0544736e-07,481.32,100,0.19724932,20.64153,17527.31317472458,1.0844291,,100.0,0.19747996,3.8748424
1.0111437,[-11.277  -5.836  -0.196  -5.103   2.456],-38.914047,-38.981674,-36.55448286934242,12.499297,1.2687852,150.07195,12953480,-56.142002,0.9927215,,397,-7.4685154,39700,0.9346256,98.84268,0.72178316,-5.531311e-07,464.73,100,0.2575031,23.700338,17583.289415359497,1.0146998,,100.0,0.068461254,3.875652
1.0849892,[-11.284  -5.844  -0.185  -5.104   2.457],-39.187145,-39.32907,-40.1108245873955,11.209485,2.0077732,120.697365,12999984,-50.488796,0.9934265,,398,-7.6279416,39800,0.97042733,98.8275,0.4424322,-1.4305115e-07,465.04,100,0.26732364,18.726068,17639.511330604553,1.097227,,100.0,0.1992249,3.8673122
1.0,[-11.291  -5.847  -0.202  -5.103   2.449],-38.073696,-38.073696,-33.546770784376555,9.242713,1.0,86.29064,13047744,-33.287827,1.0,,399,-6.642975,39900,0.9552,98.85951,1.0,-7.6293944e-08,477.6,100,0.20687358,22.66238,17697.717824459076,1.0,,100.0,,3.8673122
1.0192993,[-11.291  -5.847  -0.202  -5.103   2.449],-37.790054,-37.844967,-35.49815794467623,11.421957,1.389041,130.65042,13095043,-49.854515,1.0079646,,400,-6.33089,40000,0.9551931,98.8499,0.7119436,-2.861023e-07,472.99,100,0.22833335,27.414036,17754.65428686142,1.0222915,,100.0,0.09913848,3.8634372
1.0054749,[-11.291  -5.85   -0.21   -5.1     2.445],-37.73642,-37.74589,-39.00600695390961,7.8411775,1.2535366,61.76573,13142349,-23.816734,1.0025871,,401,-6.2968507,40100,0.94877476,98.8351,0.8202408,-1.0204316e-06,473.06,100,0.22642048,16.903944,17811.97456932068,1.0059817,,100.0,0.05192142,3.861336
1.018296,[-11.29   -5.852  -0.208  -5.098   2.442],-38.454258,-38.48803,-36.60285787176102,10.863739,1.4511251,116.88702,13189767,-50.147346,0.9882084,,402,-6.9937143,40200,0.9573055,98.84561,0.68830186,6.1035155e-07,474.18,100,0.22345214,26.381851,17868.781203746796,1.0193111,,100.0,0.10210388,3.857264
1.006142,[-11.29   -5.852  -0.208  -5.098   2.438],-40.45041,-40.460247,-30.899591763295415,11.742532,1.255112,134.31023,13237229,-50.99725,0.99890107,,403,-9.009631,40300,0.9522757,98.8698,0.78365266,8.392334e-07,474.62,100,0.220217,28.267075,17925.747225284576,1.0064733,,100.0,0.057083886,3.8541775
