MeanIW,MaxIW,Bound,StdD2w0t,TimeElapsed,ReturnMeanIW,InitialReturnMax,MinIW,EpLenMean,MinD2w0t,EpRewMean,EpThisIter,Iteration,MeanD2w0t,EpisodesSoFar,InitialReturnStd,Weights,ReturnStepMaxmin,TimestepsSoFar,EmpiricalD2,MeanEntropy,ReturnStepMax,InitialReturnMin,J_sample_variance,MaxD2w0t,InitialBound,InitialReturnMean,StdIW,EntropyCoefficient
0.35147086,17.315117,-47.438362,4.617052,2085.9302361011505,-34.805614,-84.47922,0.00038588393,17.08,,-107.73031119598362,100,163,0.4129754,16300,3.288631,[-1.015  0.136 -1.395  0.57  -1.374],99.37478,269625,78.54257,0.041228354,100.0,-97.43968,5326.3105,215.63057,-95.057304,-92.490585,0.867238,
0.27828833,13.702209,-46.388893,15.174673,2097.1441266536713,-29.624678,-84.24382,0.00030284276,16.4,,-107.9880972196101,100,164,0.81861085,16400,2.8778083,[-1.004  0.149 -1.415  0.575 -1.378],99.34946,271265,271.30087,0.0019388002,100.0,-97.466064,2648.1099,817.6499,-95.8695,-93.29665,0.60611296,
0.8056731,13.632875,-83.13127,9.349839,2109.004643201828,-75.24783,-86.744675,0.00057979993,16.43,,-108.29011900017312,100,165,0.28878343,16500,2.5283737,[-0.922  0.165 -1.411  0.576 -1.417],99.40091,272908,22.824501,-0.01061989,100.0,-97.65723,11297.456,899.72675,-96.12248,-93.542435,1.2125162,
0.6523919,12.638454,-68.44353,4.8417883,2125.718834877014,-62.137383,-84.980125,0.00047031205,16.28,,-107.96198759436128,100,166,0.18741164,16600,2.576452,[-0.904  0.159 -1.43   0.606 -1.43 ],99.360725,274536,31.962841,-0.015121335,100.0,-97.546715,4559.6934,600.2384,-95.94632,-93.374084,0.7826276,
0.44094458,39.393044,-57.56826,5.2749434,2142.185205936432,-43.83847,-84.60527,0.0003078798,16.49,,-108.29939422234119,100,167,0.4327865,16700,3.061323,[-0.909  0.145 -1.416  0.579 -1.434],99.3634,276185,84.34546,-0.017548058,100.0,-97.62937,8825.02,197.32753,-96.05581,-93.47555,1.0907233,
0.44971663,16.035072,-57.472057,4.5182,2155.3082740306854,-44.411194,-85.98362,0.0011337774,16.38,,-108.11333002675639,100,168,0.3744178,16800,2.7061982,[-0.896  0.165 -1.425  0.578 -1.436],99.3776,277823,79.408295,-0.028483957,100.0,-97.59797,8385.35,160.41428,-96.04941,-93.42794,1.0638248,
0.6321381,9.767401,-70.38027,11.641838,2169.165070295334,-60.290108,-85.031044,0.0023202351,16.56,,-108.31308749242713,100,169,0.39845967,16900,2.8410287,[-0.923  0.145 -1.421  0.58  -1.447],99.347496,279479,35.109226,-0.03480642,100.0,-97.565956,6335.4766,901.89935,-96.037704,-93.45711,0.90438795,
0.49201176,14.554987,-60.678905,4.658493,2183.688134908676,-48.27932,-86.5126,0.0004534206,16.05,,-108.04873111005959,100,170,0.43123096,17000,2.695461,[-0.928  0.143 -1.405  0.542 -1.454],99.37858,281084,77.51167,-0.037276234,100.0,-97.73947,9862.201,159.61853,-96.16271,-93.6358,1.1180934,
0.97831655,2.7370715,-93.92243,0.1931715,2194.758721590042,-91.24383,-85.277954,0.25176838,16.78,,-108.17325230955358,100,171,0.035944194,17100,2.8062155,[-0.911  0.147 -1.429  0.544 -1.456],99.38464,282762,1.1093522,-0.035663076,100.0,-97.71849,849.3861,1.3047026,-95.72098,-93.14371,0.3273082,
0.5494275,32.785347,-65.38671,5.7001204,2205.483237028122,-54.02149,-85.20557,0.00021879197,16.24,,-108.08032533475118,100,172,0.29211336,17200,2.6183696,[-0.906  0.138 -1.436  0.547 -1.455],99.39794,284386,83.620476,-0.060942996,100.0,-97.55129,11909.781,469.06064,-96.10156,-93.526505,1.2199756,
0.6021575,37.508415,-69.76364,6.2295337,2219.0139486789703,-58.7598,-85.82118,0.0010100036,16.59,,-107.96152701437951,100,173,0.44817394,17300,2.7312706,[-0.844  0.158 -1.428  0.559 -1.48 ],99.3523,286045,42.94973,-0.062530555,100.0,-97.49078,3774.5981,264.45044,-95.68805,-93.11582,0.7182565,
0.4933337,14.940966,-64.895355,6.0166154,2232.7826030254364,-48.39011,-83.8781,4.3274915e-05,16.13,,-108.39807825776005,100,174,0.55938876,17400,2.5013788,[-0.846  0.146 -1.435  0.585 -1.481],99.35313,287658,89.12462,-0.064535595,100.0,-97.51406,15490.074,250.34549,-96.47142,-93.8888,1.4110166,
0.41067243,49.025528,-54.345505,5.222509,2246.141177177429,-40.668972,-84.74017,0.00033440886,16.65,,-107.936662075251,100,175,0.45574874,17500,2.882815,[-0.841  0.149 -1.461  0.584 -1.483],99.367805,289323,84.413216,-0.06416918,100.0,-97.480995,6424.901,215.38857,-95.61723,-93.04561,0.9586109,
0.6629283,6.801653,-72.923164,2.398976,2258.4656100273132,-63.589252,-86.028885,0.0031304748,15.85,,-107.61338536981215,100,176,0.19856685,17600,2.4565473,[-0.852  0.137 -1.445  0.584 -1.483],99.39983,290908,12.193996,-0.06989406,100.0,-97.08502,6711.4243,150.768,-95.99374,-93.42982,0.89470446,
0.64779896,9.376606,-73.51995,3.2898293,2272.5358548164368,-62.47065,-85.66487,0.0008154094,16.2,,-108.1787917716017,100,177,0.22296093,17700,2.5936587,[-0.853  0.178 -1.414  0.609 -1.489],99.35154,292528,27.899508,-0.07186713,100.0,-97.716896,7900.845,345.8783,-96.257355,-93.634285,1.0079347,
0.80384487,6.884643,-83.736176,2.756295,2286.6165375709534,-75.975105,-85.51081,0.00018339584,16.3,,-108.04779572577849,100,178,0.16722715,17800,2.7978797,[-0.873  0.171 -1.411  0.575 -1.491],99.34795,294158,17.636164,-0.076074064,100.0,-97.48351,8278.807,323.04697,-96.0057,-93.43142,1.0194812,
0.51930577,12.344204,-64.686035,8.239409,2296.748383998871,-50.36038,-86.94033,0.0004310415,16.39,,-108.15586300444784,100,179,0.52949744,17900,2.6241293,[-0.851  0.177 -1.415  0.607 -1.495],99.38232,295797,71.133766,-0.06390613,100.0,-97.32468,9189.326,669.0615,-96.03362,-93.456764,1.138856,
0.5132135,15.99188,-61.97366,5.862599,2309.3446986675262,-49.68118,-85.19846,0.0004366152,16.28,,-108.15995714742432,100,180,0.3556847,18000,2.4966242,[-0.867  0.225 -1.396  0.602 -1.483],99.3593,297425,43.86694,-0.08047303,100.0,-97.37065,6998.6724,574.0642,-96.13316,-93.55622,0.91871065,
0.4334164,37.40808,-57.870148,7.755445,2322.370819091797,-41.87548,-84.39756,0.0004454388,16.27,,-107.55128013024368,100,181,0.63970464,18100,2.612671,[-0.826  0.267 -1.356  0.605 -1.499],99.35635,299052,128.2439,-0.08291586,100.0,-97.27723,6176.7344,377.31384,-95.57653,-93.014084,0.96858275,
0.406579,18.119858,-59.905106,9.651221,2336.166476726532,-40.575005,-85.64154,8.739598e-05,16.35,,-108.00830753535026,100,182,0.77064544,18200,2.6794643,[-0.836  0.26  -1.333  0.599 -1.502],99.36433,300687,162.56944,-0.08568652,100.0,-97.382484,4785.6753,365.5442,-95.94179,-93.36845,0.79333276,
0.4634698,10.984748,-60.927124,5.8114386,2351.6835606098175,-45.318882,-84.64028,0.00024562827,16.56,,-107.34159271265227,100,183,0.4874479,18300,3.1506653,[-0.824  0.272 -1.35   0.599 -1.505],99.35247,302343,94.9814,-0.089056976,100.0,-97.48803,11182.155,238.04977,-95.19203,-92.589264,1.2490703,
0.6614864,25.882208,-73.36925,4.3040934,2362.890376329422,-62.886707,-86.26699,0.0012742584,16.36,,-107.60627778219578,100,184,0.3530268,18400,2.5049744,[-0.834  0.257 -1.337  0.599 -1.508],99.36385,303979,37.793346,-0.08687461,100.0,-97.1981,9983.23,201.9917,-95.55384,-92.99008,1.1887028,
0.28452727,14.092151,-44.15888,8.860585,2373.206276655197,-29.13289,-84.73188,0.00055878935,16.2,,-107.97067124538393,100,185,0.5880477,18500,2.7118962,[-0.842  0.246 -1.339  0.619 -1.506],99.362114,305599,141.25067,-0.09444248,100.0,-97.81611,2231.4458,557.64624,-96.01357,-93.441124,0.56471056,
0.5625762,17.118511,-68.16081,6.447151,2389.7476148605347,-54.457962,-85.3146,0.00030407793,16.32,,-108.27475372601046,100,186,0.4028452,18600,2.8231878,[-0.826  0.264 -1.351  0.627 -1.513],99.353806,307231,84.338486,-0.09929829,100.0,-97.368126,18255.889,509.34018,-96.186775,-93.607086,1.5387033,
0.4854049,11.276414,-61.96512,6.922005,2403.771625518799,-47.408318,-85.429054,0.00080163544,16.17,,-107.88586759278591,100,187,0.4551303,18700,2.704319,[-0.825  0.315 -1.331  0.635 -1.518],99.37823,308848,106.099884,-0.08879952,100.0,-97.421364,7627.3384,432.32086,-95.96823,-93.397804,1.002711,
0.6662078,18.848373,-75.11033,7.284931,2419.380900621414,-63.15601,-85.7007,0.00038352088,15.86,,-107.60597735565406,100,188,0.47889513,18800,2.5741203,[-0.814  0.359 -1.315  0.641 -1.508],99.37391,310434,36.21591,-0.09457938,100.0,-97.66575,6454.11,521.0363,-95.93064,-93.41409,0.89158404,
0.64543194,14.20416,-77.2221,5.3288255,2434.4836337566376,-62.388428,-84.45869,0.00068314,15.99,,-108.04444022800527,100,189,0.4484422,18900,2.5402954,[-0.814  0.354 -1.329  0.678 -1.514],99.356255,312033,71.50008,-0.10086757,100.0,-97.52621,13351.107,206.45667,-96.26443,-93.69022,1.29852,
0.6267946,8.524028,-70.54893,4.4730506,2448.2099747657776,-60.453415,-84.12456,0.0013445995,16.45,,-107.9392601737107,100,190,0.3254889,19000,2.9755852,[-0.806  0.362 -1.345  0.672 -1.52 ],99.352905,313678,33.188004,-0.10223964,100.0,-97.55212,4640.611,231.37689,-95.77838,-93.206696,0.77195877,
0.65806437,16.20476,-70.40376,2.664505,2458.7177193164825,-62.97421,-85.39346,0.003209523,15.89,,-107.7260635708173,100,191,0.14828947,19100,2.5010757,[-0.81   0.345 -1.351  0.691 -1.521],99.35721,315267,22.643244,-0.10990593,100.0,-97.7087,6337.029,328.29337,-96.05707,-93.49045,0.8952381,
0.7228672,10.476625,-80.77939,6.5630236,2471.73729801178,-69.05421,-86.16392,0.0016842,15.71,,-107.6531780587189,100,192,0.4513991,19200,2.4504797,[-0.822  0.304 -1.375  0.667 -1.529],99.37851,316838,36.693695,-0.11425887,100.0,-97.67076,6319.2974,355.59067,-96.10441,-93.58674,0.87705064,
0.39104602,7.6662354,-51.944595,3.939926,2485.3178567886353,-39.3058,-86.66815,0.00035342987,15.86,,-107.99629719692625,100,193,0.37496012,19300,2.2971323,[-0.824  0.294 -1.391  0.702 -1.533],99.393196,318424,65.84964,-0.114507325,100.0,-97.57663,4475.813,139.9313,-96.33273,-93.759674,0.74928814,
0.8059299,8.2281275,-82.65829,1.0458014,2498.736639022827,-77.30221,-86.246765,0.0054192347,15.58,,-107.65052238084586,100,194,0.10937435,19400,2.3425927,[-0.841  0.291 -1.371  0.702 -1.533],99.37136,319982,7.793956,-0.1219939,100.0,-97.6606,4967.7085,36.328712,-96.19605,-93.678444,0.7764301,
0.7111519,16.59489,-77.426186,2.6266835,2511.9057772159576,-67.60901,-84.93526,0.0030042313,16.22,,-107.46419360915883,100,195,0.22293058,19500,2.772585,[-0.827  0.295 -1.365  0.678 -1.541],99.35745,321604,28.187881,-0.10522916,100.0,-97.55284,15625.03,170.01735,-95.53778,-92.9774,1.3632559,
0.69149786,10.514017,-76.148964,4.6687617,2526.8358969688416,-65.68552,-85.72348,0.003956995,16.19,,-108.28013019680664,100,196,0.31443676,19600,2.6472085,[-0.774  0.327 -1.331  0.674 -1.524],99.396645,323223,17.71113,-0.11352433,100.0,-97.68624,10794.747,310.78635,-96.258446,-93.72611,1.139508,
0.72626126,18.13404,-80.5071,16.152666,2540.8877699375153,-69.538574,-85.11458,0.002235683,16.82,,-108.76604799330141,100,197,0.45131862,19700,2.9339254,[-0.775  0.305 -1.36   0.657 -1.532],99.350525,324905,73.79219,-0.1161458,100.0,-97.83855,9809.621,2837.3247,-96.21617,-93.62478,1.1052318,
0.45434558,13.102109,-56.98779,4.95494,2552.2433416843414,-45.26474,-86.594894,5.6999525e-05,16.28,,-107.98210373882227,100,198,0.41354296,19800,2.6117253,[-0.762  0.315 -1.366  0.693 -1.535],99.39843,326533,55.00703,-0.12853996,100.0,-97.29198,15853.826,253.48836,-95.920845,-93.395485,1.3954695,
0.94269454,4.085779,-91.160194,0.19072635,2563.05797791481,-88.45161,-86.713585,0.22647142,16.24,,-108.11607527074771,100,199,0.034797065,19900,2.665568,[-0.775  0.372 -1.338  0.692 -1.547],99.3662,328157,1.3080978,-0.13231003,100.0,-97.24333,2899.3823,1.4933898,-96.12624,-93.55033,0.604146,
0.44361058,35.859898,-62.142403,8.595763,2574.1900334358215,-43.92096,-84.09288,0.000568288,16.09,,-107.44993500557479,100,200,0.68992436,20000,2.634936,[-0.768  0.377 -1.338  0.694 -1.551],99.35348,329766,135.74638,-0.13262828,100.0,-97.64596,6007.5146,296.41925,-95.64835,-93.08831,0.91354394,
0.5840662,13.773021,-67.8049,16.046843,2585.449736595154,-55.496284,-85.96793,0.0010300041,16.21,,-108.16584277139319,100,201,0.5425008,20100,2.4797084,[-0.759  0.39  -1.353  0.692 -1.552],99.36301,331387,120.953415,-0.13377039,100.0,-97.3361,12188.111,2509.0684,-96.20312,-93.62604,1.2495301,
0.51462173,9.916282,-61.434242,6.279258,2598.434986114502,-49.231636,-84.624695,0.0011885541,16.34,,-107.94466096071677,100,202,0.5371323,20200,2.9187841,[-0.74   0.398 -1.37   0.707 -1.553],99.36253,333021,66.95837,-0.13954338,100.0,-97.68459,12041.326,284.42438,-95.86889,-93.29706,1.2276227,
0.50481594,6.8452215,-59.78159,3.633791,2613.3220999240875,-49.48141,-86.05118,0.0004687663,16.25,,-108.14070877217631,100,203,0.25566158,20300,2.491514,[-0.733  0.392 -1.402  0.713 -1.558],99.394196,334646,26.300426,-0.13763854,100.0,-97.67786,4352.3994,231.1732,-96.18752,-93.565384,0.7339026,
0.46816945,11.841198,-56.705254,7.180208,2630.7206768989563,-46.029175,-84.19181,0.00011075515,16.25,,-108.19369972097834,100,204,0.2688022,20400,2.7821126,[-0.723  0.402 -1.405  0.749 -1.557],99.37458,336271,66.14871,-0.14221185,100.0,-97.5554,4714.972,1116.3241,-96.19704,-93.61928,0.7963884,
0.6313051,7.147359,-71.00807,5.5527763,2647.267826795578,-60.10069,-85.36473,0.0012205343,16.3,,-108.00690264349505,100,205,0.4254875,20500,2.945105,[-0.74   0.365 -1.418  0.732 -1.561],99.377495,337901,33.773857,-0.14341623,100.0,-97.67047,7727.183,268.1881,-95.9673,-93.394005,0.9761452,
0.25132328,13.506214,-41.875347,7.868528,2659.6207234859467,-27.015848,-85.39567,0.0002743905,16.78,,-108.34753043616952,100,206,0.5779418,20600,2.898012,[-0.742  0.346 -1.438  0.758 -1.562],99.37455,339579,150.98969,-0.15992677,100.0,-97.39004,1654.0206,294.5532,-95.88043,-93.299,0.502984,
0.25660026,36.454784,-44.117096,6.7337775,2671.6534962654114,-28.010075,-86.62696,0.00067874166,16.12,,-107.83580360066273,100,207,0.53199154,20700,2.482252,[-0.71   0.368 -1.436  0.758 -1.579],99.37451,341191,115.02556,-0.16156301,100.0,-97.68007,1611.1322,273.04373,-95.96244,-93.3932,0.46801203,
0.36499518,14.487289,-49.453613,4.657797,2682.8255891799927,-37.294006,-85.899445,0.00056151807,16.4,,-108.1740536703908,100,208,0.36458102,20800,2.5738037,[-0.721  0.349 -1.429  0.757 -1.581],99.39429,342831,79.87628,-0.16575733,100.0,-97.273285,4647.1323,227.93738,-96.044525,-93.46724,0.77923083,
0.55674285,7.364388,-64.225655,16.120884,2694.3934428691864,-53.57461,-86.30581,2.1102622e-05,16.32,,-107.73372378006798,100,209,0.44989562,20900,2.7050066,[-0.694  0.381 -1.415  0.755 -1.585],99.36625,344463,104.50535,-0.16693299,100.0,-97.58783,6211.6255,2221.6926,-95.708755,-93.14195,0.9128067,
0.44846588,34.506863,-59.681778,18.15674,2707.424250125885,-44.85298,-85.556335,0.0010091938,16.09,,-107.63499894569685,100,210,0.5930378,21000,2.7692068,[-0.675  0.394 -1.425  0.774 -1.586],99.37043,346072,178.90341,-0.17407247,100.0,-97.75682,7528.73,1914.3816,-95.80663,-93.24219,0.9759265,
0.75307083,7.3835325,-78.00327,1.2930287,2722.0608534812927,-71.65494,-86.28233,0.00052345305,16.11,,-107.70963070366402,100,211,0.13840002,21100,2.7202375,[-0.698  0.36  -1.435  0.76  -1.593],99.39612,347683,8.412122,-0.18159652,100.0,-97.51174,10339.054,68.869965,-95.85757,-93.291336,1.112752,
0.9601478,4.0078773,-92.67643,0.20043616,2734.7524349689484,-89.87051,-84.9726,0.2317408,16.66,,-108.31380321269228,100,212,0.037040185,21200,2.6688514,[-0.713  0.353 -1.454  0.79  -1.601],99.39604,349349,1.2257566,-0.18269558,100.0,-97.93723,2442.5757,1.5878501,-95.99895,-93.37263,0.5388654,
0.55775726,15.63397,-69.01644,5.6704893,2745.8763399124146,-54.06699,-86.98921,0.0008317592,15.83,,-107.65112997098629,100,213,0.46305758,21300,2.179991,[-0.714  0.355 -1.446  0.786 -1.602],99.36608,350932,100.266426,-0.18371584,100.0,-97.08175,14477.555,229.14867,-96.03894,-93.47411,1.3692526,
0.83328235,11.903345,-82.73144,0.68180716,2758.0190782546997,-78.62229,-84.592255,0.012955142,15.94,,-107.84668165895853,100,214,0.068007484,21400,2.4069536,[-0.725  0.334 -1.441  0.784 -1.603],99.371216,352526,6.476212,-0.18060887,100.0,-97.73111,12063.649,44.695587,-96.149994,-93.580505,1.2177478,
0.47391218,15.355606,-64.89372,6.87309,2769.88862657547,-47.81032,-87.07243,0.0008115808,16.25,,-108.45181737305624,100,215,0.5464352,21500,2.4288604,[-0.724  0.347 -1.449  0.8   -1.6  ],99.38574,354151,124.822845,-0.18317315,100.0,-97.664986,15231.063,344.10297,-96.41433,-93.83042,1.396971,
0.63585424,8.313842,-70.53954,6.692167,2784.6597027778625,-60.912327,-85.470245,0.002743187,16.25,,-108.2142824938274,100,216,0.32337305,21600,2.3629043,[-0.709  0.365 -1.457  0.802 -1.602],99.374855,355776,21.74144,-0.18351589,100.0,-97.37274,5944.097,526.4361,-96.19707,-93.61882,0.85968643,
0.48142257,15.079713,-57.19413,8.982353,2798.916157245636,-46.99381,-84.74859,0.0012591269,16.08,,-108.10531759674384,100,217,0.4254217,21700,2.4881227,[-0.699  0.356 -1.473  0.831 -1.602],99.36576,357384,72.065765,-0.19299012,100.0,-97.719086,6566.7734,1102.6758,-96.243774,-93.66812,0.91385156,
0.62464523,11.78388,-74.783615,4.3939295,2815.2784962654114,-60.090313,-86.47695,0.0005071928,15.53,,-107.8242173037129,100,218,0.39401835,21800,2.258576,[-0.684  0.357 -1.494  0.851 -1.612],99.37511,358937,51.667492,-0.1978663,100.0,-97.431984,15124.923,230.77516,-96.458084,-93.88913,1.3879603,
0.5329309,17.150608,-66.329414,6.4065576,2824.9129078388214,-51.702587,-84.7443,3.451951e-05,16.25,,-107.95989140772681,100,219,0.5199385,21900,2.4031913,[-0.681  0.353 -1.473  0.855 -1.617],99.38644,360562,91.977264,-0.19865574,100.0,-97.33734,12603.63,254.2076,-95.9798,-93.40761,1.3104181,
0.38899732,6.460521,-52.48309,4.502946,2835.0334210395813,-39.572403,-86.13262,0.000304957,16.08,,-108.19728778606188,100,220,0.37829745,22000,2.4116073,[-0.691  0.341 -1.463  0.86  -1.618],99.42232,362170,79.08091,-0.19896501,100.0,-97.691956,4563.8574,182.20032,-96.33691,-93.75906,0.7610952,
0.4430099,9.132654,-57.510887,4.657074,2846.7872507572174,-44.229195,-87.38806,0.00050421763,15.4,,-107.48304963260793,100,221,0.40701136,22100,2.4081168,[-0.678  0.358 -1.471  0.862 -1.618],99.40062,363710,76.47953,-0.2039802,100.0,-97.6345,10605.156,232.12756,-96.21546,-93.701775,1.1393718,
0.89237,12.091364,-89.031975,0.5623469,2859.0004618167877,-84.58159,-87.578835,0.0137133915,15.97,,-107.98867389536042,100,222,0.07398126,22200,2.529064,[-0.687  0.349 -1.455  0.861 -1.623],99.390495,365307,3.6718116,-0.19807261,100.0,-97.02784,7389.8296,12.215493,-96.234566,-93.66169,0.95990103,
0.3627903,13.27208,-52.729816,6.023223,2872.8117549419403,-37.670837,-84.16334,0.00016962943,16.08,,-108.28411583664801,100,223,0.44542807,22300,2.4133363,[-0.693  0.348 -1.459  0.844 -1.617],99.42132,366915,101.16773,-0.20002633,100.0,-97.64244,5781.337,295.77402,-96.451836,-93.82621,0.85243326,
0.3161465,5.9619765,-45.26696,3.58441,2884.4608743190765,-32.293003,-85.551994,0.00017307623,16.16,,-108.15632324809614,100,224,0.32277733,22400,2.4387226,[-0.679  0.365 -1.468  0.851 -1.619],99.414375,368531,58.360836,-0.20092699,100.0,-97.559845,2702.071,197.24963,-96.27484,-93.65231,0.589307,
0.84148484,9.910212,-82.84915,0.3447839,2896.2625167369843,-79.03161,-84.31471,0.043735527,16.33,,-108.07632117640718,100,225,0.05961579,22500,3.001702,[-0.671  0.375 -1.482  0.855 -1.62 ],99.38279,370164,2.7901201,-0.20348828,100.0,-97.39278,13627.713,4.4223423,-96.04818,-93.4276,1.3038977,
0.63181067,22.421741,-70.02183,3.1568947,2908.3223547935486,-60.887287,-86.170685,0.0011811348,16.09,,-108.29048124552568,100,226,0.28076833,22600,2.484585,[-0.671  0.38  -1.465  0.854 -1.622],99.376236,371773,22.609697,-0.20988426,100.0,-97.55008,7827.0327,119.169815,-96.354416,-93.821846,0.97724587,
0.30507013,16.21951,-46.08296,7.5828204,2921.1897892951965,-31.920301,-87.09454,0.00028831832,15.95,,-108.07437042438663,100,227,0.5680459,22700,2.4488418,[-0.662  0.381 -1.473  0.886 -1.629],99.425896,373368,123.995705,-0.21090135,100.0,-97.4848,1874.0885,367.34116,-96.267235,-93.739716,0.49652657,
0.50068897,23.76238,-64.23336,4.9415135,2933.5502967834473,-49.39447,-84.16866,0.0005370525,16.21,,-108.14964720327691,100,228,0.416804,22800,2.5803018,[-0.672  0.367 -1.46   0.879 -1.63 ],99.40481,374989,83.3194,-0.20760264,100.0,-97.30511,9743.594,269.2523,-96.21397,-93.59161,1.1128203,
0.47089532,12.40793,-62.031822,7.2408743,2946.216113805771,-47.106182,-85.7233,0.00047427884,16.21,,-108.40542240200061,100,229,0.517559,22900,2.680925,[-0.663  0.382 -1.47   0.882 -1.627],99.413795,376610,136.70837,-0.21407574,100.0,-97.61187,20980.844,293.37085,-96.41944,-93.83664,1.6207423,
0.46885282,10.692212,-58.44457,9.477511,2958.7614212036133,-45.91851,-85.94193,0.0023097538,15.74,,-107.71112568191222,100,230,0.46096027,23000,2.266658,[-0.637  0.406 -1.468  0.885 -1.633],99.42891,378184,50.776333,-0.2148432,100.0,-97.562355,2373.9028,717.9999,-96.16159,-93.595345,0.53496367,
0.70969975,4.5877724,-72.395065,0.93227804,2971.0954563617706,-66.747154,-84.95719,0.01620027,16.23,,-108.2727224805649,100,231,0.11610379,23100,2.4593568,[-0.631  0.411 -1.475  0.918 -1.634],99.42787,379807,4.108289,-0.2222922,100.0,-97.19224,3676.9343,28.841682,-96.31296,-93.687614,0.66302174,
0.7174025,12.625944,-84.80233,6.6001587,2982.6624717712402,-67.17683,-85.231346,0.00035147314,16.46,,-107.81320020743352,100,232,0.5344899,23200,2.746528,[-0.648  0.393 -1.503  0.921 -1.641],99.43629,381453,97.83726,-0.22154845,100.0,-97.303604,19788.023,323.33298,-95.71196,-93.097755,1.6319122,
0.6288836,16.24828,-73.35118,3.9207985,2993.3884723186493,-61.014988,-84.10336,0.00056531286,16.67,,-107.96187420325333,100,233,0.34788457,23300,2.847824,[-0.643  0.406 -1.516  0.92  -1.64 ],99.370995,383120,42.23507,-0.22265631,100.0,-97.491585,7181.0913,126.14402,-95.702286,-93.04057,0.9477151,
0.473664,7.1456676,-59.3955,21.043587,3004.5389120578766,-46.634964,-85.602776,0.00086839625,15.77,,-107.81808416681109,100,234,0.5397241,23400,2.6530142,[-0.64   0.412 -1.526  0.911 -1.642],99.39255,384697,152.6802,-0.21977206,100.0,-97.875755,2994.6265,2845.6384,-96.24345,-93.67464,0.6140487,
0.60031825,4.481567,-68.25334,2.1232271,3017.130580663681,-58.61601,-84.71592,0.0007861585,16.31,,-108.19358116135409,100,235,0.20651805,23500,2.6752837,[-0.609  0.431 -1.521  0.937 -1.639],99.433075,386328,16.032513,-0.2252175,100.0,-97.56434,5296.686,69.34832,-96.17583,-93.5524,0.80094504,
0.45595655,10.085522,-60.241344,8.003133,3030.7697579860687,-44.41333,-84.25685,0.0011280495,16.62,,-108.16041097006729,100,236,0.6406702,23600,2.8193336,[-0.615  0.431 -1.535  0.925 -1.644],99.38852,387990,108.00963,-0.22351088,100.0,-97.629364,8744.473,384.15314,-95.894714,-93.2721,1.0641445,
0.6657919,6.917062,-74.88281,3.290283,3047.994067668915,-64.051094,-84.67042,0.00028963177,16.2,,-107.77968106637763,100,237,0.29856542,23700,2.833597,[-0.62   0.429 -1.51   0.918 -1.642],99.41348,389610,20.888134,-0.21878432,100.0,-97.74705,4440.823,101.45038,-95.896324,-93.282936,0.7286836,
0.56188005,20.844872,-69.42009,6.539698,3063.2121357917786,-53.800373,-85.62896,0.0006092431,16.25,,-107.82699027708388,100,238,0.4909864,23800,2.6112134,[-0.624  0.437 -1.498  0.891 -1.638],99.380714,391235,112.75883,-0.22547492,100.0,-97.37976,11726.741,351.19263,-95.85761,-93.2886,1.2757927,
0.40375718,11.012864,-57.681477,9.52935,3076.9505846500397,-40.560448,-85.09325,5.7349527e-05,16.56,,-107.85587981800823,100,239,0.66595876,23900,2.6564875,[-0.611  0.454 -1.508  0.896 -1.644],99.39319,392891,166.87149,-0.22582734,100.0,-97.55027,4850.219,452.85434,-95.610596,-93.040886,0.8081835,
0.7102286,20.382793,-77.37191,2.063023,3091.0748839378357,-67.81697,-86.70513,0.0009089165,16.2,,-107.98732972032907,100,240,0.22732614,24000,2.4891539,[-0.624  0.431 -1.504  0.892 -1.645],99.38056,394511,25.07613,-0.22293404,100.0,-97.646286,22028.652,66.64032,-96.052,-93.47916,1.6487138,
0.5383279,25.873053,-66.110245,5.056023,3103.0073902606964,-52.13521,-84.95554,0.00085929304,16.7,,-108.03831160521264,100,241,0.4518632,24100,2.8945405,[-0.623  0.432 -1.523  0.888 -1.642],99.357796,396181,70.523254,-0.22347705,100.0,-97.660545,16658.594,186.78836,-95.67419,-93.10013,1.5007693,
0.51430815,17.234507,-62.59934,4.2237363,3114.9046742916107,-50.996094,-86.25132,0.0005228117,16.35,,-107.75882400829906,100,242,0.36545208,24200,2.7122169,[-0.625  0.423 -1.508  0.891 -1.642],99.37839,397816,50.547306,-0.22396289,100.0,-97.41222,8424.526,140.80196,-95.69865,-93.13125,1.0415109,
0.47732,21.242514,-60.18309,4.856323,3126.768042564392,-47.270466,-85.78219,0.00013804842,15.83,,-107.51957447133134,100,243,0.3955484,24300,2.6704562,[-0.619  0.431 -1.518  0.882 -1.643],99.35692,399399,83.51377,-0.22481807,100.0,-97.69846,11020.332,213.46939,-95.91466,-93.35297,1.1973946,
0.59906745,18.454716,-74.86238,10.677782,3139.6134448051453,-57.31142,-86.753265,6.7320376e-05,16.43,,-107.74798866832849,100,244,0.66767174,24400,2.475428,[-0.61   0.448 -1.527  0.887 -1.644],99.40096,401042,148.0903,-0.22428705,100.0,-96.88539,12469.371,530.09314,-95.627106,-93.05997,1.2503178,
