InitialReturnMean,Iteration,InitialReturnStd,TimestepsSoFar,J_sample_variance,Weights,InitialReturnMin,ReturnMeanIW,StdIW,MaxIW,MeanEntropy,TimeElapsed,EpThisIter,EpLenMean,StdD2w0t,MinIW,InitialBound,ReturnStepMax,MeanIW,EpRewMean,MaxD2w0t,MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MinD2w0t,Bound,EpisodesSoFar,EmpiricalD2
-76.316475,327,10.485614,1656134,105.07743,[-0.513 -0.713 -0.474 -0.269 -0.018],-96.741646,-76.04611,0.025647234,1.0800833,1.3993064,4427.8220336437225,100,58.12,0.3205819,0.9290037,-849.0665,100.0,0.99712265,-123.0904876809713,1.0014924,0.11626793,99.02712,-35.734196,,-848.9227,32700,1.0006055
-75.789345,328,10.0820465,1662193,104.11055,[-0.514 -0.712 -0.474 -0.269 -0.02 ],-94.466385,-75.553696,0.017623702,1.0558925,1.4003676,4446.215598344803,100,60.59,0.32639918,0.95183396,-876.0296,100.0,0.99646443,-124.23170083857909,1.0008999,0.12120316,99.11722,-49.3713,,-875.8908,32800,1.0003159
-76.8868,329,9.808689,1667725,102.536514,[-0.516 -0.712 -0.474 -0.268 -0.019],-94.18404,-76.6227,0.019425323,1.0559049,1.4019158,4464.49569272995,100,55.32,0.31377575,0.94978356,-826.89655,100.0,0.9957921,-121.77501760839945,1.0009735,0.11067191,99.1035,-46.993,,-826.7547,32900,1.0005231
-78.22717,330,9.276468,1673251,90.93016,[-0.514 -0.713 -0.474 -0.269 -0.017],-96.95982,-78.10667,0.01582085,1.0415381,1.4024564,4482.161752462387,100,55.26,0.3135688,0.94677806,-822.797,100.0,0.9979689,-123.61712473548509,1.0004228,0.11053397,99.00461,-58.219387,,-822.7296,33000,1.0002239
-74.82395,331,9.271211,1678940,88.70894,[-0.515 -0.714 -0.475 -0.269 -0.016],-92.70215,-74.56687,0.019538485,1.058883,1.4038464,4500.24218082428,100,56.89,0.31762213,0.9397258,-833.2755,100.0,0.99598014,-120.40740779477333,1.0012707,0.1138118,99.014595,-50.079525,,-833.1469,33100,1.0006533
-75.71761,332,10.520124,1684483,107.477196,[-0.516 -0.713 -0.475 -0.268 -0.015],-95.58467,-75.52066,0.01648927,1.0515628,1.4046603,4516.848122119904,100,55.43,0.31400707,0.9603284,-855.7439,100.0,0.9975936,-120.48088275773142,1.0011696,0.110877655,99.00971,-48.33437,,-855.6493,33200,1.0003735
-76.45518,333,10.988267,1690408,115.040504,[-0.516 -0.712 -0.474 -0.268 -0.014],-95.88121,-75.8796,0.032806884,1.0956211,1.4065926,4535.257990837097,100,59.25,0.32338074,0.9322298,-842.1554,100.0,0.99300915,-124.30686916112006,1.0023515,0.11856713,99.06997,-49.00196,,-841.835,33300,1.0012256
-73.13398,334,11.5364685,1696526,135.75107,[-0.518 -0.711 -0.475 -0.267 -0.012],-94.66121,-73.10129,0.007838396,1.0181135,1.4059072,4554.063350915909,100,61.18,0.32771072,0.9666965,-857.4096,100.0,0.99929523,-120.92689940030854,1.0001261,0.12236382,99.00062,-39.282032,,-857.3917,33400,1.00006
-75.76523,335,9.700555,1702422,97.85331,[-0.518 -0.711 -0.475 -0.267 -0.013],-97.52963,-75.70842,0.010354349,1.0281873,1.4058805,4570.791508674622,100,58.96,0.32253823,0.96690184,-860.59827,100.0,0.99882,-122.9247929905212,1.0002654,0.11792663,99.09895,-45.733315,,-860.5697,33500,1.0001203
-74.3019,336,10.614498,1708512,110.7314,[-0.518 -0.711 -0.475 -0.267 -0.013],-93.91304,-74.1889,0.013182279,1.0464277,1.4062272,4588.731655359268,100,60.9,0.32708627,0.9631609,-856.83307,100.0,0.99854743,-122.66448528466424,1.0004377,0.121814534,99.01002,-36.60604,,-856.77405,33600,1.0002048
-75.586205,337,9.317122,1714239,83.708725,[-0.518 -0.712 -0.475 -0.268 -0.013],-94.21449,-75.25874,0.021783816,1.0539298,1.4047453,4605.675093889236,100,57.27,0.3185437,0.90996826,-835.1418,100.0,0.9956605,-121.52263619626305,1.000729,0.11456959,99.04527,-53.47398,,-834.92004,33700,1.0004704
-74.25653,338,10.115417,1719882,101.70113,[-0.52  -0.713 -0.476 -0.268 -0.014],-92.1832,-74.10098,0.020019494,1.0483651,1.4047258,4623.889807701111,100,56.43,0.31648245,0.9215795,-820.2318,100.0,0.99817264,-119.3666140475438,1.0009243,0.112877384,99.061455,-50.686726,,-820.1499,33800,1.0004287
-77.08019,339,10.7032585,1725546,110.509224,[-0.522 -0.712 -0.476 -0.267 -0.014],-96.67581,-76.93152,0.014406961,1.0626168,1.4041833,4641.097753763199,100,56.64,0.3169824,0.95809764,-840.8202,100.0,0.99871093,-122.93537819377212,1.0007342,0.11329688,99.00015,-42.521473,,-840.7429,33900,1.0002521
-75.803024,340,9.875582,1731130,100.87092,[-0.523 -0.712 -0.476 -0.267 -0.015],-96.652054,-75.02119,0.04845868,1.1813403,1.4051865,4657.237286090851,100,55.84,0.31522223,0.86936927,-841.50323,100.0,0.9891225,-120.87302101057352,1.0047237,0.11176875,99.00011,-41.710117,,-841.1232,34000,1.0025059
-76.63723,341,10.664022,1736957,116.56344,[-0.526 -0.713 -0.477 -0.266 -0.014],-97.118416,-76.49986,0.014259033,1.0387206,1.4062445,4674.797011375427,100,58.27,0.32092354,0.95360947,-851.7349,100.0,0.9978928,-123.79110714146923,1.0005153,0.11655793,99.0,-24.790478,,-851.66504,34100,1.0002632
-76.91472,342,10.531238,1742792,108.46818,[-0.528 -0.714 -0.478 -0.266 -0.013],-96.15878,-76.69753,0.016138233,1.0766349,1.4063569,4692.433073043823,100,58.35,0.3211216,0.9589101,-861.7478,100.0,0.9976137,-124.20624837146808,1.0007583,0.11672544,99.060326,-48.086765,,-861.63354,34200,1.000304
-74.79809,343,9.9265995,1748635,100.96644,[-0.527 -0.713 -0.477 -0.267 -0.012],-94.74303,-74.57374,0.021918975,1.0489144,1.4061576,4710.543263673782,100,58.43,0.32134506,0.9300867,-843.2848,100.0,0.99674904,-121.35583205986474,1.0010082,0.116891325,99.10546,-48.88877,,-843.1714,34300,1.000402
-75.102684,344,11.228002,1754570,122.15015,[-0.529 -0.715 -0.478 -0.266 -0.013],-96.00337,-74.865585,0.023110857,1.0655935,1.4062719,4729.1791162490845,100,59.35,0.32350987,0.9271333,-875.5699,100.0,0.99713373,-122.16257258616407,1.0013094,0.11872584,99.00001,-22.785112,,-875.4498,34400,1.0006716
-75.28513,345,10.337791,1760478,99.817795,[-0.531 -0.715 -0.479 -0.266 -0.013],-94.23878,-74.69155,0.026215523,1.0689003,1.405188,4747.34476852417,100,59.08,0.32298017,0.9181831,-842.863,100.0,0.99259937,-122.46522551275115,1.0018871,0.1182272,99.032394,-43.106274,,-842.50696,34500,1.0009193
-73.572,346,10.583301,1766238,103.56123,[-0.534 -0.717 -0.481 -0.267 -0.014],-91.862946,-73.29061,0.023798728,1.0835565,1.4048462,4765.7376391887665,100,57.6,0.3193399,0.93655026,-870.9775,100.0,0.99706984,-118.75435908489811,1.0014856,0.11522563,99.00024,-34.21527,,-870.8262,34600,1.000675
-74.75702,347,12.152049,1772191,140.02222,[-0.535 -0.718 -0.481 -0.266 -0.014],-92.998505,-74.4559,0.021661002,1.0955385,1.4047307,4784.369489192963,100,59.53,0.32394812,0.9337154,-869.3082,100.0,0.99685156,-121.77326348761723,1.0013299,0.119093455,99.0,-29.373283,,-869.15466,34700,1.0005028
-74.081696,348,11.327927,1778059,126.01663,[-0.536 -0.719 -0.481 -0.267 -0.014],-97.16231,-73.90429,0.01657643,1.0375901,1.4038414,4801.448845148087,100,58.68,0.32189658,0.94355744,-843.45795,100.0,0.9977382,-120.59554314332735,1.0007482,0.11737836,99.048,-39.528072,,-843.3562,34800,1.0002792
-75.011345,349,11.358797,1784241,124.0055,[-0.537 -0.717 -0.48  -0.267 -0.015],-97.684845,-74.51154,0.024808351,1.0711547,1.4033272,4819.87567949295,100,61.82,0.32933438,0.9118929,-854.3776,100.0,0.9935917,-123.53985186845757,1.0016946,0.1237012,99.05341,-39.965874,,-854.08246,34900,1.000641
-72.91936,350,10.918838,1790352,122.85729,[-0.54  -0.718 -0.482 -0.267 -0.016],-97.598465,-72.77373,0.018303698,1.0499094,1.4029723,4837.883940696716,100,61.11,0.32759795,0.952897,-847.25116,100.0,0.99750787,-120.95624296055232,1.0006608,0.12223832,99.10575,-38.95616,,-847.17566,35000,1.0002953
-72.98064,351,10.10166,1796362,104.858925,[-0.54  -0.718 -0.482 -0.266 -0.016],-91.66135,-72.81839,0.015948966,1.0328773,1.4017966,4855.679308652878,100,60.1,0.3252521,0.9396727,-857.2563,100.0,0.99726015,-120.0847924889783,1.000561,0.12021719,99.051865,-42.43431,,-857.16235,35100,1.0002544
-75.199135,352,9.722274,1802218,94.51374,[-0.541 -0.719 -0.483 -0.266 -0.017],-94.96296,-74.92532,0.020198438,1.0627182,1.4014745,4873.789119958878,100,58.56,0.3216463,0.93120986,-855.22546,100.0,0.99613315,-122.21417648371836,1.0014946,0.11714783,99.00007,-35.618534,,-855.0851,35200,1.0005393
-75.69776,353,11.159725,1808210,123.75751,[-0.541 -0.717 -0.482 -0.266 -0.017],-96.2102,-75.51678,0.018991226,1.0687133,1.4019946,4893.196499586105,100,59.92,0.32482088,0.9524606,-863.14844,100.0,0.99779487,-123.1004500319973,1.0009241,0.119858816,99.145,-44.358475,,-863.0503,35300,1.0003601
-76.087395,354,10.022934,1814160,96.09849,[-0.542 -0.716 -0.482 -0.265 -0.017],-94.11252,-75.75345,0.018832661,1.0920041,1.4033186,4911.333525180817,100,59.5,0.32389086,0.9527404,-847.1867,100.0,0.9955227,-123.79237278592085,1.001968,0.119040586,99.14572,-40.787308,,-847.01733,35400,1.0006688
-75.498665,355,9.5734415,1819880,86.61204,[-0.544 -0.717 -0.482 -0.265 -0.016],-93.50104,-75.208565,0.021938352,1.0748973,1.4033258,4929.923934698105,100,57.2,0.3183767,0.93344706,-858.02985,100.0,0.9965325,-121.44106804939544,1.0017346,0.11442633,99.002205,-49.582115,,-857.883,35500,1.0006014
-74.434456,356,9.575657,1825723,88.52094,[-0.545 -0.716 -0.482 -0.265 -0.016],-92.62051,-74.25759,0.016387312,1.0436865,1.4022567,4946.7249875068665,100,58.43,0.321309,0.9466055,-860.871,100.0,0.99774635,-120.92905704263781,1.0008781,0.11687745,99.096275,-42.499237,,-860.77826,35600,1.0003057
-75.22913,357,9.786948,1831559,88.94404,[-0.546 -0.716 -0.481 -0.265 -0.017],-94.7891,-74.98435,0.022812495,1.0893431,1.4018927,4964.860142469406,100,58.36,0.3211649,0.9381316,-852.5291,100.0,0.9973161,-121.7355864312664,1.0012186,0.1167484,99.015015,-52.488277,,-852.4042,35700,1.0006202
-73.46803,358,10.958772,1837850,118.407265,[-0.546 -0.716 -0.481 -0.264 -0.017],-98.93653,-73.43122,0.01019733,1.0279117,1.4018927,4982.5123863220215,100,62.91,0.33165646,0.97635376,-844.5673,100.0,1.0000796,-122.68879849220124,1.0001692,0.12582481,99.01047,-33.51016,,-844.5473,35800,1.0001091
-76.67162,359,8.152513,1843571,65.01104,[-0.547 -0.716 -0.481 -0.264 -0.017],-96.02515,-76.368126,0.027545996,1.0872802,1.4008403,5000.271040439606,100,57.21,0.318433,0.9160186,-835.12317,100.0,0.99628013,-122.93227392406678,1.0014849,0.11445924,99.13519,-54.290688,,-834.97455,35900,1.000793
-75.15075,360,10.469136,1849790,106.61327,[-0.546 -0.715 -0.48  -0.263 -0.018],-94.55484,-74.740715,0.025947843,1.1135103,1.40198,5019.517311811447,100,62.19,0.33014026,0.92620766,-859.4264,100.0,0.99430925,-124.49313707466928,1.0024132,0.12442608,99.142,-46.555656,,-859.20795,36000,1.00075
-75.592926,361,9.738472,1855746,89.12195,[-0.549 -0.714 -0.48  -0.263 -0.017],-93.83061,-75.26421,0.024929564,1.1503655,1.4014761,5037.902062892914,100,59.56,0.32402733,0.9269339,-872.70703,100.0,0.9967211,-123.24022571065892,1.0018003,0.1191555,99.031204,-36.195778,,-872.543,36100,1.0005517
-74.71,362,11.394152,1861691,118.66423,[-0.549 -0.714 -0.48  -0.263 -0.017],-94.16945,-73.77629,0.04098888,1.1141865,1.4003625,5056.529592037201,100,59.45,0.32396352,0.8972492,-869.2612,100.0,0.9888048,-121.6022902855145,1.0039849,0.11900879,99.07112,-35.1188,,-868.78,36200,1.0016532
-73.26135,363,9.684237,1868046,93.885124,[-0.549 -0.714 -0.478 -0.263 -0.019],-96.45642,-72.948906,0.022710102,1.1025904,1.4003961,5075.285918474197,100,63.55,0.33320093,0.91983366,-860.71204,100.0,0.9959154,-122.85196283381532,1.0013882,0.12714176,99.023544,-50.86398,,-860.5524,36300,1.0005662
-74.68796,364,8.119423,1873937,64.65784,[-0.549 -0.714 -0.478 -0.264 -0.019],-93.86771,-74.1605,0.034027636,1.0953356,1.4000262,5092.598794460297,100,58.91,0.32254237,0.8720824,-855.3604,100.0,0.9935734,-121.58113693871108,1.0020562,0.11787268,99.03826,-52.86124,,-855.0432,36400,1.0011686
-72.69476,365,10.614452,1880413,112.96707,[-0.552 -0.716 -0.479 -0.264 -0.019],-94.482086,-72.58644,0.009761998,1.0276084,1.4008471,5111.746372461319,100,64.76,0.33581066,0.9707577,-860.6367,100.0,0.99846953,-123.12763395843645,1.0003153,0.12953138,99.12547,-47.888092,,-860.56744,36500,1.0001453
-73.51214,366,11.024436,1886486,120.082245,[-0.553 -0.718 -0.48  -0.264 -0.018],-95.324814,-73.22868,0.01839019,1.0652832,1.4004122,5130.540648698807,100,60.73,0.3267452,0.9495868,-866.6123,100.0,0.9965097,-120.96028145201541,1.0011488,0.121488005,99.00015,-32.146523,,-866.44086,36600,1.0004727
-73.05979,367,11.235748,1892862,118.59143,[-0.555 -0.719 -0.481 -0.264 -0.018],-97.68488,-72.75747,0.026423242,1.0692177,1.4002992,5149.48957657814,100,63.76,0.33367422,0.9175895,-841.5465,100.0,0.9967083,-122.86288887410339,1.0014279,0.12756455,99.019554,-40.459053,,-841.38324,36700,1.000672
-72.660355,368,11.993306,1899200,135.35226,[-0.558 -0.721 -0.483 -0.263 -0.019],-98.69751,-72.093,0.029330706,1.0955784,1.4009322,5168.8855509758,100,63.38,0.33292228,0.91917163,-866.86005,100.0,0.99326384,-121.5745999398736,1.0024081,0.12684149,99.090614,-35.41473,,-866.57605,36800,1.001001
-73.07012,369,11.435059,1905617,129.12825,[-0.558 -0.723 -0.482 -0.264 -0.018],-96.09645,-73.00727,0.009011716,1.0388601,1.4004817,5187.656331539154,100,64.17,0.33449367,0.9709313,-860.01904,100.0,0.9992623,-123.07675149244969,1.0002878,0.12834717,99.00001,-27.080935,,-859.9839,36900,1.0000993
-74.81176,370,11.112643,1911852,125.90904,[-0.558 -0.722 -0.482 -0.264 -0.018],-95.52873,-74.62096,0.01615751,1.0419818,1.4013903,5206.6839554309845,100,62.35,0.3304456,0.9554315,-870.37445,100.0,0.99696416,-124.18365252017807,1.0006211,0.12472334,99.09402,-36.319378,,-870.2658,37000,1.0003515
-72.82872,371,11.755673,1918490,136.39442,[-0.558 -0.723 -0.482 -0.264 -0.017],-92.42641,-72.60916,0.016811026,1.0623478,1.402321,5226.4948670864105,100,66.38,0.33939335,0.94994694,-870.2342,100.0,0.9970942,-123.99268158745085,1.0014242,0.13278781,99.04427,-24.965658,,-870.1212,37100,1.0003989
-74.79985,372,10.6225,1924895,113.785934,[-0.559 -0.722 -0.482 -0.264 -0.017],-95.31826,-74.66123,0.012107061,1.0390998,1.4023155,5244.671342611313,100,64.05,0.3342503,0.9699952,-864.6071,100.0,0.99803483,-125.55609421695037,1.0006855,0.12811702,99.00007,-32.79203,,-864.53485,37200,1.0002115
-73.41933,373,11.119202,1931051,120.6162,[-0.559 -0.721 -0.481 -0.264 -0.017],-90.98064,-73.28125,0.015430515,1.0718653,1.4028858,5262.889896392822,100,61.56,0.32861426,0.9683278,-852.1114,100.0,0.9988377,-121.61823216402462,1.0008842,0.123136565,99.00989,-34.191418,,-852.0399,37300,1.0003256
-72.60021,374,11.550096,1937329,133.50986,[-0.559 -0.72  -0.481 -0.264 -0.016],-92.95278,-72.158035,0.02648687,1.0888956,1.4037496,5280.340744972229,100,62.78,0.33151495,0.92952716,-845.3503,100.0,0.9934134,-121.65433091132418,1.0016762,0.12561858,99.00004,-26.776772,,-845.0967,37400,1.0009601
-73.42255,375,10.691732,1943482,113.954445,[-0.562 -0.723 -0.482 -0.264 -0.015],-99.15332,-73.20602,0.0146634,1.0368389,1.404325,5299.660600423813,100,61.53,0.3285568,0.9497381,-852.1146,100.0,0.9971065,-121.85898877789288,1.0007269,0.12308245,99.03044,-42.93189,,-851.9752,37500,1.0003091
-72.24936,376,10.814974,1950018,114.69261,[-0.564 -0.725 -0.483 -0.264 -0.015],-94.54495,-72.05212,0.019981498,1.0533112,1.4029509,5318.570184469223,100,65.36,0.33715615,0.92487246,-858.68585,100.0,0.9975452,-122.92469817649805,1.0007964,0.13074599,99.00033,-46.349537,,-858.5782,37600,1.0003854
-74.20022,377,10.449673,1955961,98.39595,[-0.565 -0.725 -0.484 -0.264 -0.016],-92.575195,-73.81865,0.029627291,1.1270055,1.4026862,5335.055666923523,100,59.43,0.32373023,0.93654567,-866.528,100.0,0.99604094,-120.96571228135959,1.0021726,0.11889842,99.0,-29.384218,,-866.3269,37700,1.0008688
-71.38892,378,11.971568,1962554,139.81187,[-0.566 -0.723 -0.483 -0.263 -0.016],-94.49823,-71.24739,0.01569468,1.0847389,1.4023422,5351.942580699921,100,65.93,0.33838907,0.9588824,-858.8396,100.0,0.9983647,-122.1337326112593,1.0007575,0.13187811,99.00548,-36.78569,,-858.76855,37800,1.0002514
-70.90288,379,12.513943,1969356,162.42668,[-0.566 -0.722 -0.483 -0.263 -0.017],-95.32875,-70.833954,0.010757498,1.0249311,1.4018886,5369.964697360992,100,68.02,0.34285226,0.9514098,-872.4369,100.0,0.9980408,-122.62760528719218,1.0004065,0.1360475,99.13303,-34.72164,,-872.3978,37900,1.0001175
-71.88729,380,13.967466,1975958,191.68645,[-0.566 -0.723 -0.483 -0.263 -0.017],-94.37265,-71.64756,0.020970814,1.0957508,1.4034075,5386.746270895004,100,66.02,0.33863503,0.94341475,-865.7281,100.0,0.9968936,-121.88294137811592,1.0010854,0.13207568,99.03413,-31.384432,,-865.6082,38000,1.0004392
-75.74478,381,11.507468,1982188,134.62671,[-0.567 -0.724 -0.484 -0.264 -0.015],-95.161995,-75.196625,0.031277396,1.0876575,1.4023423,5403.102188110352,100,62.3,0.33048242,0.90228987,-865.9945,100.0,0.9926161,-125.23275406188154,1.0019416,0.124681585,99.07722,-45.014248,,-865.7217,38100,1.0010861
-71.40185,382,11.471179,1989000,123.70097,[-0.566 -0.725 -0.483 -0.264 -0.017],-95.95766,-71.16749,0.025905522,1.1470094,1.4032975,5421.22683095932,100,68.12,0.3431351,0.9459802,-859.3438,100.0,0.99822634,-123.54829874799906,1.0015663,0.13627681,99.02086,-34.20038,,-859.23083,38200,1.0006465
-71.906334,383,10.972703,1995548,117.704636,[-0.569 -0.726 -0.484 -0.264 -0.016],-98.57918,-71.55601,0.02139075,1.0777745,1.4041886,5437.6204607486725,100,65.48,0.33745468,0.93338215,-867.7924,100.0,0.9949303,-122.47430076828219,1.0016202,0.13100094,99.05247,-41.502804,,-867.59674,38300,1.0005225
-71.282005,384,12.483214,2002308,152.01817,[-0.571 -0.725 -0.485 -0.264 -0.015],-96.13279,-70.558,0.034386043,1.1609725,1.4037758,5452.406038284302,100,67.6,0.34220237,0.90466374,-865.1228,100.0,0.9899925,-122.61223637174555,1.003063,0.13530323,99.103424,-32.703487,,-864.7275,38400,1.0012268
-74.54196,385,11.457131,2008593,133.5833,[-0.573 -0.722 -0.485 -0.262 -0.015],-98.559135,-74.212364,0.021750871,1.0562844,1.4032329,5467.732273817062,100,62.85,0.3316125,0.90389687,-864.7916,100.0,0.99549633,-124.2737424308595,1.0010628,0.12573954,99.00259,-47.719383,,-864.5989,38500,1.0005051
-74.67601,386,11.143943,2014857,122.20076,[-0.575 -0.723 -0.487 -0.262 -0.016],-95.476715,-74.313065,0.022116262,1.0568056,1.4039483,5483.226271390915,100,62.64,0.33114263,0.9495766,-870.8788,100.0,0.9949684,-124.00201275237377,1.001832,0.12532087,99.00045,-32.837254,,-870.69,38600,1.000551
-74.66046,387,10.749244,2021190,112.19258,[-0.576 -0.723 -0.486 -0.262 -0.015],-94.60573,-73.9067,0.03950994,1.126122,1.4033186,5497.909538984299,100,63.33,0.33279914,0.8837708,-871.7746,100.0,0.98982406,-124.30088660489251,1.0051445,0.12674226,99.00001,-33.52658,,-871.3712,38700,1.0016453
-70.86025,388,14.37932,2027757,206.4436,[-0.579 -0.721 -0.487 -0.261 -0.016],-94.285164,-70.56862,0.021664038,1.0818242,1.4048179,5512.860792398453,100,65.67,0.3378844,0.9550018,-873.7131,100.0,0.99547255,-120.13720890793691,1.0014868,0.13138029,99.00004,-20.793085,,-873.5664,38800,1.0005311
-71.57294,389,12.767896,2034601,159.4625,[-0.579 -0.722 -0.487 -0.261 -0.014],-94.8625,-71.4404,0.014462255,1.0441952,1.405386,5527.754634141922,100,68.44,0.34376213,0.9542572,-858.00946,100.0,0.9987512,-123.91517087426442,1.0005292,0.13689795,99.05613,-34.624992,,-857.9321,38900,1.0002375
-72.61759,390,10.49729,2041194,113.48256,[-0.58  -0.722 -0.488 -0.261 -0.013],-97.66066,-72.32706,0.022618739,1.090181,1.4066142,5542.10519862175,100,65.93,0.3384417,0.9482473,-854.5423,100.0,0.99573517,-124.08143416841996,1.001395,0.13190155,99.018974,-42.013977,,-854.3917,39000,1.0006256
-72.00832,391,12.391177,2048029,156.22194,[-0.581 -0.72  -0.487 -0.26  -0.012],-95.19672,-71.8583,0.0129194725,1.0308386,1.4071199,5556.997406005859,100,68.35,0.3435879,0.96481377,-869.12244,100.0,0.99741954,-124.46745241701522,1.0006164,0.13672367,99.05496,-28.3378,,-869.0462,39100,1.000281
-73.38244,392,13.069542,2054886,161.92722,[-0.582 -0.72  -0.488 -0.26  -0.012],-96.90235,-73.14526,0.022560962,1.1144147,1.4068853,5571.496936559677,100,68.57,0.344084,0.9328497,-855.91364,100.0,0.9978213,-126.41643140572191,1.0013943,0.13717698,99.005295,-30.41893,,-855.7915,39200,1.0005535
-72.769035,393,11.637727,2061271,123.543655,[-0.584 -0.719 -0.489 -0.259 -0.012],-93.276474,-72.140816,0.04093312,1.1416804,1.4063567,5586.15026473999,100,63.85,0.3339889,0.88552713,-854.0743,100.0,0.9924019,-122.21889288106838,1.0048743,0.127786,99.00009,-24.903511,,-853.7721,39300,1.0018581
-72.15238,394,11.373192,2067782,121.18731,[-0.587 -0.718 -0.489 -0.259 -0.012],-96.32201,-71.680176,0.03369419,1.1058646,1.4071999,5600.567561864853,100,65.11,0.33668876,0.91487074,-865.6267,100.0,0.9946336,-122.16000594504287,1.0020283,0.13027726,99.04987,-36.490105,,-865.3479,39400,1.0010904
-72.104,395,11.342208,2074633,125.8988,[-0.59  -0.72  -0.49  -0.258 -0.012],-92.77609,-71.888214,0.017845146,1.0678047,1.4072267,5615.3473172187805,100,68.51,0.34394547,0.94793147,-875.2997,100.0,0.9972785,-124.50432085951999,1.0011582,0.13705069,99.16536,-37.282623,,-875.1924,39500,1.0003572
-72.46714,396,12.589308,2081228,162.24232,[-0.59  -0.72  -0.49  -0.259 -0.012],-95.01402,-72.235466,0.021016126,1.0591668,1.4066769,5630.12486243248,100,65.95,0.3384572,0.9293717,-864.795,100.0,0.9959947,-123.12006534289893,1.0009981,0.13193268,99.0,-9.363426,,-864.6763,39600,1.0004326
-72.922424,397,11.416545,2087998,124.398224,[-0.59  -0.72  -0.49  -0.258 -0.012],-94.06933,-72.69433,0.022622302,1.0964084,1.4061589,5645.080175876617,100,67.7,0.3422356,0.9497285,-875.77527,100.0,0.99859375,-124.64690213288078,1.0013437,0.13542932,99.04196,-39.66943,,-875.6537,39700,1.0004714
-72.10708,398,12.27468,2094539,151.72523,[-0.591 -0.721 -0.49  -0.258 -0.013],-93.688965,-71.694405,0.023931863,1.0610502,1.4043026,5659.53652215004,100,65.41,0.33733055,0.92171144,-872.5743,100.0,0.9939488,-122.01031919350342,1.001725,0.13086756,99.08538,-13.253793,,-872.3349,39800,1.0006386
-71.763405,399,10.755493,2100948,104.5551,[-0.593 -0.723 -0.491 -0.258 -0.015],-93.83191,-71.08611,0.036247235,1.1068432,1.4037745,5673.837443351746,100,64.09,0.3345486,0.8982308,-871.5353,100.0,0.99209344,-120.6218831638317,1.0030636,0.12827715,99.000046,-28.643517,,-871.18823,39900,1.0012933
-72.13294,400,11.242113,2107458,118.83732,[-0.592 -0.724 -0.49  -0.258 -0.015],-95.83176,-71.76326,0.024553735,1.0673213,1.4052951,5687.862185001373,100,65.1,0.33666494,0.9122296,-862.3826,100.0,0.9950352,-122.3789047435661,1.0015448,0.13025397,99.029434,-47.06819,,-862.19745,40000,1.0007669
-72.53422,401,13.060876,2113953,166.73486,[-0.593 -0.726 -0.491 -0.259 -0.014],-91.44921,-72.450455,0.01182938,1.0520368,1.4053589,5701.242339372635,100,64.95,0.3362039,0.975514,-875.21014,100.0,0.9996122,-121.9574900467886,1.0005229,0.12990813,99.028656,-32.410465,,-875.16113,40100,1.0001311
-70.71565,402,11.535841,2120834,134.10999,[-0.594 -0.726 -0.491 -0.258 -0.014],-95.87126,-70.51647,0.01900161,1.0856413,1.4063421,5716.205545425415,100,68.81,0.3445655,0.94792324,-868.40643,100.0,0.9973902,-123.02565673711429,1.0008712,0.13764879,99.00032,-26.983082,,-868.29913,40200,1.0003481
-71.405846,403,11.596195,2127454,134.3686,[-0.595 -0.727 -0.492 -0.259 -0.013],-97.78116,-71.23265,0.011520284,1.0333699,1.40688,5729.966905832291,100,66.2,0.3389584,0.9657733,-858.8565,100.0,0.9976031,-121.96133675094124,1.000293,0.13241313,99.00001,-36.657352,,-858.7232,40300,1.0001413
-68.90244,404,11.819183,2134668,142.24902,[-0.594 -0.726 -0.491 -0.259 -0.012],-94.28877,-68.562256,0.026302028,1.0905336,1.4057074,5744.823298931122,100,72.14,0.35149598,0.9207328,-859.5853,100.0,0.99400175,-122.7340871145416,1.0012903,0.14433219,99.07417,-43.481655,,-859.3921,40400,1.0006304
-71.103226,405,12.343613,2141503,149.53319,[-0.591 -0.724 -0.489 -0.259 -0.013],-93.209274,-71.009575,0.013801392,1.0524796,1.4053819,5758.960251569748,100,68.35,0.34355217,0.96616703,-869.3472,100.0,0.9994104,-123.09130516048232,1.0007342,0.13671279,99.00081,-33.91241,,-869.3005,40500,1.0002383
-70.962265,406,11.624138,2148195,130.41173,[-0.592 -0.724 -0.489 -0.258 -0.013],-95.62623,-70.82375,0.019814784,1.0718571,1.405903,5773.121288776398,100,66.92,0.34053645,0.95738983,-852.2675,100.0,0.99909467,-122.25789058058473,1.0006497,0.13385937,99.06414,-38.945747,,-852.1898,40600,1.0003452
-71.26605,407,11.651184,2155330,141.42773,[-0.593 -0.724 -0.489 -0.258 -0.013],-95.10033,-71.00155,0.022906203,1.0520929,1.4062233,5788.041810512543,100,71.35,0.34988675,0.91320086,-863.5939,100.0,0.9949346,-125.29093744151852,1.0013537,0.14274633,99.00747,-39.207,,-863.46606,40700,1.0005835
-72.51765,408,12.166146,2162001,144.42969,[-0.594 -0.727 -0.491 -0.259 -0.013],-96.05853,-72.32198,0.018986356,1.0567296,1.4048183,5801.397930145264,100,66.71,0.34011018,0.9461621,-868.40375,100.0,0.99802226,-123.4921395441307,1.0008992,0.13344754,99.00176,-36.059612,,-868.30225,40800,1.0003881
