InitialBound,StdD2w0t,J_sample_variance,EpisodesSoFar,Weights,InitialReturnMin,StdIW,InitialReturnMax,ReturnStepMaxmin,EntropyCoefficient,MinIW,MeanD2w0t,TimeElapsed,ReturnStepMax,MinD2w0t,InitialReturnMean,MeanIW,InitialReturnStd,MaxIW,EmpiricalD2,Bound,EpLenMean,ReturnMeanIW,EpRewMean,EpThisIter,MaxD2w0t,MeanEntropy,TimestepsSoFar,Iteration
62.802094,0.21570855,761.3829,24400,[-1.816  0.505  0.882 -0.758  0.519],-10.160255,0.07004598,36.36381,90.03727,,0.84535134,0.048687305,2916.072678089142,100.0,,-7.972717e-06,1.0074706,9.203502,1.3386631,1.0051968,64.01907,24.24,359.60104,-108.62973713630554,100,1.0193156,1.9348876,464297,244
111.43088,0.23127855,88122.305,24500,[-1.816  0.506  0.874 -0.757  0.516],-8.749916,0.90370786,23.6725,89.62279,,0.22675669,0.050434038,2927.667785167694,100.0,,-1.5258789e-06,1.0912852,8.328158,9.260445,1.1656737,118.449554,23.15,405.85007,-108.54121565286447,100,1.8022135,1.929696,466612,245
103.735535,0.21801825,9202.563,24600,[-1.754  0.52   0.85  -0.766  0.511],-8.837639,0.2987052,27.267323,89.76279,,0.38588226,0.048215766,2941.6258730888367,100.0,,1.7929077e-06,1.0393426,8.261899,2.0092769,1.0865757,110.96719,23.34,384.57477,-107.79848333856208,100,1.2161467,1.9275763,468946,246
69.11334,0.28360963,209784.89,24700,[-1.771  0.549  0.859 -0.765  0.508],-10.304268,1.501201,43.05262,89.85306,,0.109202094,0.06046914,2954.4540464878082,100.0,,-6.027222e-06,1.2689903,10.264575,9.298292,1.5965005,84.26434,23.54,443.82532,-107.65964435431918,100,3.2417085,1.9271947,471300,247
85.756256,0.21078879,2397.7874,24800,[-1.739  0.599  0.843 -0.785  0.508],-9.039169,0.13633087,38.57358,89.5272,,0.6589513,0.045933045,2967.5733880996704,100.0,,-1.0299683e-06,1.0259489,9.977191,1.6613723,1.0189877,90.092865,22.67,391.1469,-107.37917533671994,100,1.0810529,1.9096116,473567,248
139.4979,0.20683384,5870.81,24900,[-1.734  0.601  0.845 -0.777  0.49 ],-9.195099,0.20113958,29.12204,88.9355,,0.49732882,0.04366071,2980.200849056244,100.0,,1.0299683e-06,1.0340037,8.491419,2.1112385,1.0343705,145.08884,21.34,422.8431,-107.39264596365975,100,1.1424496,1.8904959,475701,249
78.490814,0.21123081,704.58575,25000,[-1.746  0.621  0.833 -0.763  0.471],-8.603027,0.07314589,36.5092,89.70123,,0.8002205,0.046605263,2996.212703227997,100.0,,1.197815e-05,1.0091974,9.794646,1.2889174,1.0050043,79.7717,23.21,376.23938,-107.9123533577954,100,1.0250682,1.8979311,478022,250
96.702515,0.21395594,2088.9978,25100,[-1.742  0.621  0.837 -0.761  0.479],-9.56366,0.14338866,36.593563,89.85022,,0.6206923,0.047567353,3008.6571550369263,100.0,,-8.621216e-06,1.011758,9.918373,1.8814485,1.014611,98.34616,23.55,370.51053,-107.73905709416344,100,1.0369455,1.9140233,480377,251
64.93039,0.23790114,73657.74,25200,[-1.741  0.623  0.832 -0.759  0.495],-9.195343,0.82209605,39.105385,89.65961,,0.26843852,0.052117355,3020.261737346649,100.0,,1.4495849e-06,1.1512018,9.448715,6.589452,1.3209571,84.172485,23.16,427.87024,-108.16186600881642,100,1.6217693,1.9356732,482693,252
126.44354,0.2045052,2989.2615,25300,[-1.763  0.591  0.825 -0.745  0.517],-8.455246,0.15002452,29.937107,88.90329,,0.56957006,0.043286107,3033.838726758957,100.0,,3.013611e-06,1.0137411,7.284187,1.4876521,1.0209515,129.04489,21.44,417.32324,-108.23753265498031,100,1.0548946,1.9487183,484837,253
52.166595,0.21549432,3133.4016,25400,[-1.763  0.579  0.822 -0.747  0.53 ],-9.984993,0.16828628,47.30433,89.87945,,0.6540426,0.04805148,3047.5257489681244,100.0,,-3.4332277e-07,1.0250885,9.417874,1.8294868,1.027046,56.085938,23.69,372.97092,-108.03868561713887,100,1.108784,1.9415631,487206,254
23.433136,0.21927035,1967.5787,25500,[-1.773  0.588  0.83  -0.753  0.523],-9.244843,0.13755307,55.102325,90.31617,,0.7016516,0.050176084,3064.2122778892517,100.0,,-1.1253357e-05,1.0257754,10.798855,2.2075183,1.0115901,27.221558,24.88,351.62045,-108.04166304692582,100,1.088444,1.9355786,489694,255
69.30667,0.21229677,1647.082,25600,[-1.792  0.586  0.831 -0.757  0.517],-8.323982,0.117304675,32.41252,89.633934,,0.70481485,0.04681497,3075.758682012558,100.0,,2.4414062e-06,1.0175576,8.959423,1.4426577,1.0153568,72.50522,23.19,382.5271,-108.60002139724003,100,1.06212,1.9453224,492013,256
43.746246,0.22050723,1952.4353,25700,[-1.798  0.586  0.839 -0.764  0.526],-10.866676,0.15257247,46.23393,90.41565,,0.65826654,0.05068326,3089.5793969631195,100.0,,1.7929077e-06,1.0154396,11.313151,1.5010893,1.0210958,45.88034,25.09,344.19952,-107.69065632359661,100,1.0547204,1.9529706,494522,257
63.32831,0.22344242,9692.549,25800,[-1.785  0.592  0.838 -0.771  0.534],-9.6147,0.33522806,46.43971,90.05615,,0.32204336,0.050063338,3102.4723403453827,100.0,,5.531311e-06,1.0662806,10.7175,3.532849,1.0610238,73.45502,24.06,377.02045,-107.59441846387972,100,1.5090836,1.9427006,496928,258
69.553925,0.21441087,6496.5303,25900,[-1.746  0.598  0.822 -0.778  0.523],-9.6556015,0.23602608,42.531017,89.55686,,0.47854963,0.046952493,3115.565392255783,100.0,,-4.53949e-06,1.0455765,9.283615,2.028287,1.050607,77.23392,22.89,396.39322,-108.07690614671584,100,1.1970494,1.9232956,499217,259
79.04117,0.21260391,3286.9873,26000,[-1.758  0.59   0.813 -0.771  0.504],-9.536453,0.17587179,36.21165,89.71379,,0.6721494,0.046839923,3129.3148095607758,100.0,,-3.5095215e-06,1.0177306,9.994869,1.6162105,1.0262439,81.274445,23.15,378.3711,-107.48777231784328,100,1.0581483,1.9224997,501532,260
128.14102,0.21260744,9111.262,26100,[-1.754  0.603  0.813 -0.774  0.504],-8.133759,0.2649747,29.58376,89.09891,,0.46416816,0.04548376,3140.3413281440735,100.0,,-5.4931643e-06,1.0493091,8.577729,2.3168337,1.0572227,136.30234,21.91,419.49112,-108.46776873544918,100,1.2320287,1.8880281,503723,261
147.87738,0.20533337,3857.1238,26200,[-1.769  0.61   0.82  -0.766  0.469],-8.06974,0.17237416,28.704586,88.841194,,0.6251689,0.04322831,3152.8588621616364,100.0,,9.689331e-06,1.0322372,8.140715,1.6531057,1.0453595,154.91287,21.23,426.70325,-107.83917755097549,100,1.1746716,1.8735672,505846,262
179.22385,0.21739201,39872.965,26300,[-1.767  0.627  0.826 -0.758  0.455],-6.782387,0.5162615,29.060017,88.289474,,0.22769749,0.04423247,3164.968215942383,100.0,,-2.670288e-06,1.0830069,7.9263206,4.09806,1.1860292,192.71738,20.05,474.58612,-107.37511295527219,100,1.6285748,1.8528599,507851,263
58.680267,0.21382694,2081.786,26400,[-1.786  0.643  0.843 -0.784  0.434],-8.87104,0.14100192,43.737156,89.75576,,0.6721288,0.04727985,3178.056034564972,100.0,,-6.4849854e-07,1.0296655,9.511589,1.6503637,1.0199492,63.550964,23.31,380.55252,-107.74553047124539,100,1.0781112,1.8618859,510182,264
136.71786,0.21390882,20978.055,26500,[-1.789  0.646  0.854 -0.784  0.443],-7.9796066,0.36890504,28.630783,88.6657,,0.3607728,0.044299696,3189.8331406116486,100.0,,-1.121521e-05,1.0886908,7.6769333,2.6110942,1.0995108,155.10202,20.72,459.2874,-107.06832150980486,100,1.7890749,1.8652318,512254,265
114.25906,0.22251216,17667.988,26600,[-1.819  0.639  0.886 -0.794  0.446],-9.309959,0.38528776,30.013725,89.545616,,0.44391197,0.04840419,3202.665342569351,100.0,,4.6920777e-06,1.0804677,9.754137,4.791621,1.0851221,128.16492,22.74,409.61047,-107.50042045300097,100,1.4204636,1.8795791,514528,266
125.75922,0.21239832,7725.358,26700,[-1.8    0.646  0.86  -0.787  0.461],-9.138336,0.24640764,26.414253,89.24283,,0.36023718,0.045661934,3214.5767180919647,100.0,,3.0517577e-07,1.0327586,8.468721,1.9546238,1.0540601,130.91116,22.1,407.83148,-107.82033041798363,100,1.1367836,1.849479,516738,267
159.78592,0.20375022,4696.247,26800,[-1.806  0.652  0.868 -0.792  0.43 ],-7.905281,0.18088193,24.338043,88.753784,,0.6055331,0.04273017,3227.041102409363,100.0,,-3.0517579e-06,1.0146725,7.367134,1.6470505,1.0275455,161.95334,21.07,424.03714,-107.94486132512255,100,1.0791276,1.8556087,518845,268
91.250916,0.23167874,19154.283,26900,[-1.788  0.639  0.862 -0.787  0.437],-10.094658,0.44975808,22.798157,89.93837,,0.22337139,0.051544227,3240.661367416382,100.0,,-5.0354006e-06,1.1037195,9.495311,3.280612,1.1888129,108.68341,23.75,394.79987,-107.6081106100938,100,1.5710253,1.8424828,521220,269
65.39139,0.22073835,8390.608,27000,[-1.808  0.662  0.885 -0.8    0.424],-8.960983,0.28875846,41.70057,89.944885,,0.5547253,0.0493363,3253.769662618637,100.0,,4.8446655e-06,1.0471449,9.892534,2.2982695,1.0763118,73.09006,23.82,377.15973,-107.84644119235854,100,1.2237452,1.842351,523602,270
76.47266,0.21697524,5807.321,27100,[-1.794  0.643  0.878 -0.788  0.423],-8.720833,0.23038453,34.12899,89.68954,,0.54115963,0.047965772,3266.7898209095,100.0,,-3.5858154e-06,1.0491681,9.177574,2.083114,1.0498213,84.352234,23.31,389.80554,-108.5167250871801,100,1.1520936,1.8208485,525933,271
171.18097,0.24436636,192540.9,27200,[-1.793  0.638  0.866 -0.784  0.402],-7.4573517,1.1650565,26.601006,88.48778,,0.42187306,0.04962881,3279.7053463459015,100.0,,2.4414062e-06,1.2259922,6.8893404,12.358858,1.346355,205.09616,20.5,514.1245,-107.77744551286374,100,2.6130013,1.8904656,527983,272
57.787262,0.22899607,25243.252,27300,[-1.802  0.627  0.856 -0.805  0.471],-9.009178,0.49574614,36.721848,89.85289,,0.28676012,0.050821446,3292.5510969161987,100.0,,-4.196167e-07,1.1086507,9.67058,3.5400968,1.2045579,75.79175,23.58,403.3367,-107.84619417043893,100,1.4587064,1.8959758,530341,273
54.553925,0.22611456,15438.9795,27400,[-1.787  0.658  0.861 -0.813  0.477],-9.629456,0.42565158,35.48613,90.10029,,0.39089793,0.0509132,3305.1900374889374,100.0,,-4.959106e-07,1.0884509,10.061853,4.0152097,1.1234136,67.694824,24.18,381.31647,-107.60019777057882,100,1.3289394,1.8749919,532759,274
83.57733,0.21180551,4882.7627,27500,[-1.82   0.647  0.855 -0.799  0.456],-8.3988495,0.20321654,51.486168,89.435326,,0.50938064,0.046046913,3317.2736032009125,100.0,,6.790161e-06,1.0298144,10.181088,1.6124768,1.0448796,88.90106,22.57,396.38693,-107.94486374206201,100,1.124049,1.8659202,535016,275
128.794,0.21062873,3763.4849,27600,[-1.815  0.656  0.864 -0.808  0.447],-8.192474,0.17075826,28.164722,89.339676,,0.5365378,0.04540727,3329.765830039978,100.0,,-1.5258789e-07,1.0293858,8.6328335,1.9840118,1.0319754,134.1164,22.22,401.32986,-107.32648464679633,100,1.1193366,1.8716172,537238,276
44.31201,0.21478257,3106.161,27700,[-1.823  0.652  0.879 -0.819  0.453],-9.409187,0.17094506,46.629448,89.91781,,0.75769114,0.04785235,3343.14155626297,100.0,,-7.743835e-06,1.0201046,10.189903,1.9479406,1.0211617,47.513214,23.65,369.75195,-107.39802144847675,100,1.08422,1.8790345,539603,277
68.19052,0.21642326,2716.5693,27800,[-1.808  0.64   0.873 -0.817  0.46 ],-10.146469,0.15735427,39.69125,89.88495,,0.6181427,0.048261303,3358.7174804210663,100.0,,-6.752014e-06,1.0305011,10.160364,1.5889118,1.0275856,73.76965,23.69,375.89874,-107.96838269945549,100,1.1039011,1.8553392,541972,278
149.63184,0.21769027,31989.217,27900,[-1.798  0.638  0.873 -0.818  0.436],-8.611458,0.5108399,30.528965,88.90876,,0.29853356,0.04571662,3371.632940530777,100.0,,6.752014e-06,1.0921782,8.391373,3.0962455,1.2282988,168.05627,21.23,446.02304,-107.12012409218428,100,1.442064,1.8730127,544095,279
117.13342,0.20640075,5493.4463,28000,[-1.759  0.665  0.879 -0.818  0.454],-8.170891,0.19630802,34.125553,88.978775,,0.7208549,0.043594074,3383.4083302021027,100.0,,1.197815e-05,1.0326351,8.406654,1.8385557,1.0298978,123.20712,21.36,422.90695,-107.4890264672889,100,1.1188633,1.892578,546231,280
119.26282,0.20993108,1053.7828,28100,[-1.746  0.665  0.872 -0.827  0.474],-8.615578,0.08637717,24.350922,89.52298,,0.76258385,0.045981932,3396.7323803901672,100.0,,-5.264282e-06,1.0064828,8.25158,1.3780172,1.0098377,120.67554,22.89,384.44574,-108.46584900501715,100,1.0342554,1.8964441,548520,281
65.67636,0.23377429,31998.94,28200,[-1.763  0.662  0.871 -0.829  0.477],-10.296608,0.5577406,45.529465,89.85836,,0.18773876,0.05168996,3410.009080171585,100.0,,-7.3242186e-06,1.1593745,10.13587,3.8077638,1.2386026,91.799194,23.51,417.57053,-107.46043245911784,100,1.59092,1.892039,550871,282
63.674957,0.21583512,1613.4082,28300,[-1.781  0.63   0.872 -0.816  0.473],-10.42305,0.12861656,35.77407,90.03029,,0.6722711,0.048511334,3422.1733174324036,100.0,,5.0735475e-06,1.0154268,10.225856,1.8153323,1.0115775,65.735535,24.05,362.4218,-107.86119944628017,100,1.1001211,1.8946586,553276,283
127.78009,0.20532192,1614.3068,28400,[-1.798  0.631  0.879 -0.812  0.476],-8.398972,0.11116818,32.331985,89.09133,,0.7560698,0.043805372,3434.3202023506165,100.0,,1.197815e-05,1.0089855,8.043581,1.3997694,1.0134104,129.45633,21.77,406.19287,-107.85772824545413,100,1.0421674,1.8990717,555453,284
115.643524,0.21299745,9047.069,28500,[-1.786  0.631  0.882 -0.82   0.48 ],-9.451302,0.28610203,27.673248,89.5249,,0.529158,0.046298966,3446.2201862335205,100.0,,3.7765503e-06,1.0230631,9.3823595,2.4770353,1.0669519,118.96924,22.57,391.40643,-106.93170544286671,100,1.1718018,1.9114795,557710,285
166.24762,0.22462222,74736.7,28600,[-1.786  0.654  0.887 -0.816  0.492],-8.004005,0.7369897,31.060677,88.5903,,0.25040227,0.046233192,3457.1424787044525,100.0,,5.340576e-07,1.1317497,8.156284,6.053579,1.3675056,191.38031,20.66,477.06216,-107.53260803051808,100,1.9585124,1.9362057,559776,286
96.58194,0.2091505,277.3524,28700,[-1.836  0.618  0.881 -0.825  0.518],-9.551353,0.03994546,27.185246,89.525345,,0.8685527,0.045767814,3469.733692884445,100.0,,2.5177003e-06,1.0039986,8.266838,1.2011555,1.0026797,97.41412,22.85,383.5522,-108.24792191893124,100,1.0188346,1.937665,562061,287
47.532043,0.22148895,6756.297,28800,[-1.833  0.611  0.883 -0.83   0.519],-9.761719,0.28416297,40.190437,89.98257,,0.3410352,0.049648646,3483.3616695404053,100.0,,3.8146973e-06,1.0679849,10.092119,2.877726,1.0734837,59.06009,23.95,381.06445,-107.98661321912854,100,1.2489575,1.9217482,564456,288
56.049957,0.21818069,2761.2468,28900,[-1.819  0.594  0.87  -0.824  0.503],-10.93071,0.1729415,39.58852,90.15166,,0.6386367,0.04924281,3497.0394580364227,100.0,,3.2806397e-06,1.0301878,10.489229,1.636127,1.0361888,61.042175,24.24,361.73788,-107.24607911657256,100,1.078294,1.9244931,566880,289
49.193665,0.21474718,2231.9106,29000,[-1.816  0.599  0.881 -0.832  0.506],-9.018631,0.14354542,37.619522,89.892746,,0.692062,0.047954995,3508.9797163009644,100.0,,8.392334e-06,1.0184088,9.337737,1.4414499,1.0232046,52.38382,23.75,370.19296,-108.14889296850052,100,1.0748012,1.9296975,569255,290
93.05429,0.5801257,4291599.0,29100,[-1.819  0.589  0.876 -0.83   0.511],-10.146294,7.968252,29.170261,89.99263,,0.08707415,0.095788494,3521.354775428772,100.0,,7.05719e-06,1.8390775,10.374084,104.42304,2.8726492,140.80219,23.82,585.01556,-107.28371138100114,100,12.207944,1.9752492,571637,291
107.83978,0.213173,14207.333,29200,[-1.742  0.649  0.841 -0.827  0.557],-7.3169785,0.32809526,27.020485,89.07921,,0.50001985,0.045613293,3534.5929877758026,100.0,,-9.918213e-07,1.0538876,8.171041,2.6244965,1.0777739,116.84711,21.92,422.6868,-108.7321639951817,100,1.2668205,1.9942917,573829,292
94.970795,0.20763426,913.57715,29300,[-1.728  0.629  0.835 -0.818  0.576],-8.326324,0.0824291,33.155495,89.35344,,0.82917756,0.045021888,3547.093662261963,100.0,,6.828308e-06,1.0025226,8.736234,1.2880723,1.006799,95.61975,22.45,391.5162,-108.28498823716585,100,1.014069,1.9980143,576074,293
43.66623,0.21379174,191.64876,29400,[-1.731  0.622  0.834 -0.817  0.579],-9.507362,0.021327706,55.834198,89.93277,,0.95384014,0.04798666,3560.561944961548,100.0,,5.340576e-07,1.0015507,10.783818,1.1144348,1.0005988,43.948486,23.98,362.36066,-108.71621840768108,100,1.0055921,2.00003,578472,294
47.33133,0.21918483,8711.942,29500,[-1.732  0.621  0.833 -0.819  0.581],-8.782455,0.29197112,48.939117,89.89274,,0.45803687,0.04880622,3573.2243344783783,100.0,,6.1798096e-06,1.0454019,11.131776,2.4196029,1.0663968,53.868896,23.64,378.51178,-107.64803744361208,100,1.2152375,1.9962221,580836,295
21.879639,0.22923252,2142.6658,29600,[-1.722  0.604  0.818 -0.809  0.577],-11.454399,0.16363491,25.873714,90.95336,,0.6879039,0.05472122,3588.2549815177917,100.0,,3.3187866e-06,1.0220845,11.048158,1.8076979,1.0254086,25.311768,26.96,320.7892,-108.46947836844511,100,1.0731351,2.0005102,583532,296
49.147552,0.21938576,1578.7755,29700,[-1.725  0.601  0.804 -0.806  0.582],-9.818893,0.11471985,31.293839,90.28483,,0.67231596,0.050115507,3600.01535320282,100.0,,-3.5476685e-06,1.0168571,9.994956,1.475431,1.0141968,51.817444,24.8,350.97754,-108.06920507287897,100,1.0633157,1.9985591,586012,297
56.205963,0.21906395,4239.8228,29800,[-1.72   0.61   0.796 -0.809  0.58 ],-9.410736,0.2024132,39.762173,90.012245,,0.59223306,0.049097802,3613.4895136356354,100.0,,2.822876e-06,1.0394742,10.366926,1.8077619,1.0399563,63.82431,23.94,373.05188,-107.58362466292517,100,1.191466,1.9876451,588406,298
95.42111,0.20761259,1403.529,29900,[-1.692  0.616  0.781 -0.815  0.568],-8.676476,0.10147449,37.21609,89.38459,,0.7014204,0.04472486,3626.37003159523,100.0,,-6.4849854e-07,1.0180341,9.25918,1.2772456,1.0116706,98.79544,22.18,396.24377,-106.63559506699467,100,1.0645404,1.9726237,590624,299
64.932526,0.22210191,7627.077,30000,[-1.676  0.608  0.783 -0.818  0.554],-9.071251,0.26253137,29.544922,89.92108,,0.48656985,0.049581338,3638.484199523926,100.0,,-3.1661987e-06,1.0752984,9.101755,3.2088852,1.0490484,77.09619,23.81,387.57806,-108.08458227317132,100,1.3449965,1.9666417,593005,300
54.018097,0.21874602,3508.281,30100,[-1.675  0.608  0.764 -0.833  0.547],-9.586296,0.1871265,40.89996,90.11815,,0.42352438,0.04945466,3652.4056525230408,100.0,,-9.155273e-07,1.024999,10.599921,1.691962,1.0396183,59.12036,24.32,362.43576,-108.01209939361175,100,1.1106645,1.9594762,595437,301
103.88898,0.21656238,7944.263,30200,[-1.699  0.6    0.767 -0.824  0.541],-8.652237,0.2756773,31.973251,89.70624,,0.28544402,0.047616947,3664.382047176361,100.0,,1.2969971e-06,1.0386972,9.678353,2.3753989,1.0580958,109.782745,23.09,387.4636,-107.29795820834087,100,1.2876028,1.9428324,597746,302
61.754883,0.21793903,1669.6947,30300,[-1.706  0.577  0.777 -0.843  0.524],-9.574142,0.13511191,33.538525,90.19464,,0.646057,0.049535666,3676.885574579239,100.0,,-8.392334e-07,1.0089071,9.392446,1.375926,1.0150828,63.234955,24.56,353.53717,-108.13179494779862,100,1.0364659,1.9336274,600202,303
5.97995,0.22672433,6574.3247,30400,[-1.704  0.57   0.778 -0.836  0.515],-10.412506,0.29023492,63.08205,90.68765,,0.6345329,0.052794863,3689.7252340316772,100.0,,2.5558472e-06,1.0652045,12.493762,2.650376,1.0492394,14.234619,25.74,344.2846,-106.97998465299084,100,1.2170568,1.9492162,602776,304
90.60361,0.21255513,7493.038,30500,[-1.731  0.562  0.776 -0.835  0.53 ],-9.063583,0.26818806,33.092136,89.4915,,0.5248381,0.046210892,3702.7129900455475,100.0,,-2.670288e-06,1.0277487,9.158279,2.2093573,1.0529773,94.47949,22.58,394.04694,-107.35176617004134,100,1.1504152,1.9427081,605034,305
17.279358,0.22355714,1166.9337,30600,[-1.721  0.541  0.77  -0.833  0.524],-11.381638,0.11345593,47.96702,90.660614,,0.6808449,0.052277118,3717.8203377723694,100.0,,4.615784e-06,1.0211942,10.901469,1.7083284,1.0125409,20.250305,25.93,333.50262,-108.12413336350464,100,1.059053,1.9399791,607627,306
60.286743,0.21647231,1631.7162,30700,[-1.735  0.536  0.777 -0.839  0.521],-10.239967,0.12346047,42.366573,90.085396,,0.6930286,0.048785914,3730.3995203971863,100.0,,-4.3869018e-06,1.014129,11.031374,1.494452,1.0170878,62.61267,24.17,359.84085,-107.73304362895968,100,1.0572823,1.9376322,610044,307
50.901917,0.21554625,2439.064,30800,[-1.743  0.542  0.787 -0.844  0.519],-10.288994,0.15104866,46.967766,89.97775,,0.67248124,0.048140585,3743.0203557014465,100.0,,-9.536743e-07,1.0229173,10.31557,1.5710032,1.0200258,54.94345,23.76,369.15945,-107.1843242712437,100,1.0823376,1.9531146,612420,308
13.693207,0.22775273,7159.337,30900,[-1.739  0.538  0.784 -0.837  0.534],-10.621376,0.29428834,46.49272,90.67482,,0.58767295,0.05301876,3756.849338531494,100.0,,-2.1743774e-06,1.0543067,11.926303,2.3260155,1.0534487,20.242615,25.72,342.92987,-107.06183162319057,100,1.170677,1.9706649,614992,309
32.138,0.22123426,828.378,31000,[-1.741  0.547  0.789 -0.848  0.552],-11.657234,0.0931539,47.059402,90.605705,,0.8164623,0.051265996,3770.5013296604156,100.0,,2.708435e-06,1.0109397,12.374333,1.3586781,1.0089208,33.92148,25.48,334.447,-106.94454315197858,100,1.0396672,1.9804591,617540,310
30.84433,0.22699139,3438.3555,31100,[-1.74   0.554  0.787 -0.845  0.561],-12.832245,0.19314775,35.538857,90.75942,,0.5302696,0.05327205,3783.853834629059,100.0,,8.926391e-06,1.0402237,11.032956,1.990756,1.0367439,36.888824,26.11,335.41837,-107.58158096769176,100,1.1344323,1.9974141,620151,311
49.734802,0.2342883,21869.295,31200,[-1.745  0.54   0.788 -0.855  0.578],-9.034279,0.4910368,27.943748,90.376114,,0.3133244,0.053418994,3798.09730219841,100.0,,1.1062622e-06,1.118225,8.944412,3.5405154,1.1613213,68.335815,24.83,383.93124,-108.70164383771763,100,1.3815017,2.0063474,622634,312
-2.8996277,0.23075329,3965.4463,31300,[-1.726  0.504  0.779 -0.846  0.588],-12.439659,0.2241868,41.378258,91.08945,,0.6120258,0.055021167,3813.48383808136,100.0,,2.9754638e-06,1.0439371,12.435706,2.928475,1.0254172,2.532898,26.92,320.9587,-106.48167318822905,100,1.1316009,2.0058498,625326,313
18.220795,0.22347517,1855.3743,31400,[-1.718  0.514  0.766 -0.839  0.587],-10.393791,0.14005864,37.38059,90.614685,,0.571499,0.05206938,3827.2079701423645,100.0,,5.2261353e-06,1.0241185,10.773263,2.1936955,1.0107399,21.437836,25.75,336.9057,-107.96962525073869,100,1.0708365,2.0098047,627901,314
60.530884,0.23822054,50756.89,31500,[-1.723  0.517  0.756 -0.842  0.591],-10.529663,0.77131575,30.96251,90.089775,,0.19971302,0.053177316,3839.9328951835632,100.0,,6.3705443e-06,1.0983138,10.54867,7.2646203,1.1992922,66.38522,24.02,383.4251,-107.01481431101415,100,1.7833458,2.003916,630303,315
-13.560059,0.22915755,744.92,31600,[-1.695  0.497  0.732 -0.816  0.585],-11.278854,0.091837704,41.396873,91.19409,,0.7650416,0.055306934,3854.979266166687,100.0,,-5.0354006e-06,1.0141156,11.034747,1.6416458,1.007813,-11.968964,27.52,305.98694,-107.40983130123213,100,1.0316932,2.0019832,633055,316
111.79437,0.21106625,2780.9534,31700,[-1.688  0.504  0.727 -0.814  0.583],-8.248344,0.15787055,31.35131,89.535446,,0.5517031,0.046097178,3867.8755576610565,100.0,,8.010864e-07,1.0152825,8.721521,1.513713,1.0268035,114.831085,22.77,387.35977,-107.75500158636694,100,1.0922859,2.01159,635332,317
5.943268,0.23218933,11453.208,31800,[-1.667  0.504  0.737 -0.823  0.592],-11.797668,0.40277427,46.80469,90.87053,,0.5850479,0.054753512,3881.196993112564,100.0,,-6.713867e-06,1.0404786,12.327793,3.7080164,1.0792301,10.636383,26.37,331.82828,-107.18778747785862,100,1.2277988,2.0239139,637969,318
45.55417,0.21675462,1343.8352,31900,[-1.651  0.481  0.727 -0.818  0.605],-9.593559,0.10820094,43.500313,90.087166,,0.7591649,0.048903994,3895.4845571517944,100.0,,8.544922e-06,1.0185893,9.855996,1.3979491,1.0141637,48.719666,24.22,361.00787,-107.93443127455207,100,1.064259,2.0267215,640391,319
55.68988,0.21808046,2827.522,32000,[-1.668  0.48   0.735 -0.826  0.608],-10.41967,0.171088,29.47229,90.106445,,0.48058787,0.04922069,3908.39222073555,100.0,,-9.994506e-06,1.0259672,9.393978,1.5386901,1.0286477,59.85025,24.24,362.4501,-107.80865015312176,100,1.0760628,2.020859,642815,320
29.718933,0.22520189,5664.509,32100,[-1.652  0.483  0.734 -0.841  0.602],-10.538391,0.26352364,44.174923,90.47617,,0.46945333,0.05179636,3921.117958545685,100.0,,4.4631956e-06,1.0541033,11.824762,3.2753718,1.0471282,38.132263,25.17,352.41043,-107.28653967540407,100,1.3543882,2.0248787,645332,321
4.135681,0.22603963,3975.086,32200,[-1.694  0.503  0.75  -0.841  0.606],-10.938751,0.21844938,55.145935,90.65485,,0.6088274,0.052834034,3935.8552412986755,100.0,,3.4332274e-06,1.0396684,10.723174,1.7430269,1.049774,10.135773,25.91,338.73538,-108.11262143263936,100,1.1559179,2.0193822,647923,322
64.63138,0.21978185,4580.285,32300,[-1.718  0.49   0.749 -0.834  0.6  ],-9.983803,0.22366317,30.22017,90.153885,,0.37371564,0.049789794,3949.7617304325104,100.0,,5.0354006e-06,1.0324804,9.818646,1.8740741,1.0489501,69.68341,24.42,361.48633,-108.01276486357926,100,1.167519,2.0171003,650365,323
88.420135,0.21164523,4035.1401,32400,[-1.682  0.488  0.755 -0.852  0.598],-10.255798,0.18419443,41.16994,89.515884,,0.56459415,0.04612487,3962.7259225845337,100.0,,-9.57489e-06,1.024083,9.648702,1.6220648,1.0337323,92.7785,22.68,391.1959,-107.55101828426828,100,1.1026665,2.0252645,652633,324
8.705658,0.22426452,680.2479,32500,[-1.698  0.479  0.757 -0.843  0.606],-11.831917,0.076841995,49.609024,90.79248,,0.81238806,0.05280998,3976.0560643672943,100.0,,-5.760193e-06,1.0097114,12.356594,1.3348163,1.0055254,10.14035,26.27,324.2121,-107.80585729670182,100,1.0345529,2.0268307,655260,325
-53.170013,0.2434204,424.99557,32600,[-1.695  0.482  0.75  -0.846  0.608],-14.320442,0.06552175,38.700397,92.0997,,0.80937463,0.06304653,3990.521871328354,100.0,,3.8146973e-06,1.0079288,13.401491,1.2640982,1.0041147,-52.2612,31.43,261.59262,-108.43825452919862,100,1.0214715,2.0325751,658403,326
