MaxIW,TimeElapsed,MinD2w0t,EpRewMean,MinIW,MaxD2w0t,InitialReturnMin,StdD2w0t,EmpiricalD2,EpLenMean,EpThisIter,ReturnStepMax,InitialReturnMean,InitialReturnMax,MeanD2w0t,ReturnStepMaxmin,InitialBound,Bound,StdIW,EpisodesSoFar,Weights,J_sample_variance,TimestepsSoFar,MeanIW,Iteration,ReturnMeanIW,InitialReturnStd,MeanEntropy
92.858284,8212.097068548203,,6.667422538112917,2.1502607e-05,42318.953,-32.493294,2698.57,7000.214,492.14,100,100.0,-8.9162245,7.8818965,775.20337,99.0,-8.982461,-7.628339,2.6393712,16600,[-4.190e-01 -2.233e-01  7.974e-04 -2.148e-01 -1.075e+00],118.9109,3866261,0.7877075,166,-7.497544,7.915537,0.34338948
74.21129,8308.542611837387,,6.101615831823349,9.115154e-07,485960.47,-52.35189,18323.264,53151.715,476.32,100,100.0,-9.532478,10.103101,4327.297,99.0,-9.593093,-8.356844,2.5504236,16700,[-0.407 -0.224 -0.008 -0.215 -1.076],271.736,3913893,0.78164107,167,-8.195089,10.255335,0.3406876
487.21777,8404.005873203278,,-2.8649749212998277,1.156128e-08,6362108000.0,-58.200012,144611400.0,480088220.0,471.63,100,100.0,-10.005368,7.407833,23905094.0,99.0,-10.03383,2.1928043,15.2753,16800,[-0.406 -0.217  0.003 -0.217 -1.078],19879.08,3961056,1.9486253,168,4.5726104,11.321792,0.33618304
1871.141,8508.761564970016,1.0000062,6.1849095057275205,3.3550656e-09,1032256000.0,-38.260136,26310752.0,58015984.0,500.0,100,1.0,-11.439278,21.595827,2951885.5,,-11.500719,1.075616,55.61395,16900,[-4.105e-01 -2.303e-01  8.107e-04 -2.067e-01 -1.083e+00],16377.453,4011056,3.9292774,169,2.9010994,9.904895,0.33444417
128.54198,8615.009382247925,,0.3354856237617203,2.2209631e-08,1176642700.0,-30.780634,33092406.0,79866530.0,480.86,100,100.0,-8.686426,11.737951,3714085.8,99.0,-8.689759,-5.0621457,4.469078,17000,[-0.414 -0.225  0.011 -0.218 -1.085],517.0577,4059142,0.76681864,170,-4.942104,8.771589,0.33541942
60.086468,8714.486785650253,,-9.879722228759896,4.4158223e-06,348233.25,-32.133774,16017.82,40348.016,462.0,100,100.0,-9.828482,11.909562,3329.6018,99.0,-9.92663,-7.8443394,2.1942744,17100,[-4.128e-01 -2.189e-01 -9.295e-04 -2.223e-01 -1.084e+00],264.65582,4105342,0.7778443,171,-7.5897355,9.722893,0.3351827
147.40967,8811.219609737396,,-4.4264068323899775,2.806771e-06,22092516.0,-39.010902,573957.94,639786.7,468.0,100,100.0,-8.647191,9.609245,46863.145,99.0,-8.691164,-5.786774,3.2167218,17200,[-0.413 -0.218 -0.012 -0.22  -1.084],374.60385,4152142,0.78603685,172,-5.5013947,8.667066,0.33883914
1466.8801,8882.909093618393,,-67.97266708149269,6.121102e-05,8954.066,-62.775024,586.5533,1252.3807,295.05,100,100.0,-18.597265,10.567768,144.64426,99.0,-19.272524,-10.546024,30.42901,17300,[-0.394 -0.216 -0.018 -0.225 -1.08 ],301.79184,4181647,2.6925356,173,-9.176621,17.082972,0.33449695
89.308685,8994.809470176697,,-12.942123541421067,1.9213487e-06,16811.627,-50.56281,1280.6548,4527.4707,446.44,100,100.0,-11.165314,10.317735,507.23248,99.0,-11.293884,-9.967557,4.195137,17400,[-0.393 -0.223 -0.016 -0.217 -1.084],276.26648,4226291,1.1342283,174,-9.692273,10.9176,0.32998142
1425.8538,9111.150049448013,,3.7872188431544345,2.487089e-09,596420860.0,-38.55037,13475264.0,27342564.0,481.71,100,100.0,-10.851385,9.973313,1463968.4,99.0,-10.8890085,-4.1070056,25.303442,17500,[-0.388 -0.214 -0.019 -0.2   -1.089],4457.913,4274462,1.8380737,175,-3.2981372,9.515763,0.3286148
56.225792,9225.21470451355,,-3.0777254292630927,2.258108e-06,6673668.5,-41.176327,317462.12,820663.44,464.54,100,100.0,-9.734336,9.49006,55459.0,99.0,-9.764911,-7.0230427,1.567475,17600,[-0.389 -0.216 -0.032 -0.196 -1.09 ],416.22314,4320916,0.5799918,176,-6.8312926,10.317101,0.33144528
15.948592,9327.749388456345,,-28.037150752456768,0.002495668,49.665577,-66.22764,6.768525,20.247215,405.36,100,100.0,-14.780579,10.848025,5.433547,99.0,-15.059108,-13.453594,1.4047992,17700,[-0.387 -0.212 -0.023 -0.207 -1.087],146.21053,4361452,1.0369598,177,-13.126723,14.655581,0.33145198
22.198956,9438.009036540985,,4.350506982823152,0.0004897183,668.15485,-49.93107,64.36646,176.23293,464.53,100,100.0,-11.867084,11.315934,30.253113,99.0,-11.910303,-10.660448,1.5337698,17800,[-0.388 -0.215 -0.021 -0.202 -1.087],107.23247,4407905,0.9155927,178,-10.605348,11.3848715,0.3280009
11.247324,9551.296817302704,,2.5295142059592637,0.006386808,11.998186,-64.2893,2.0798383,7.165562,476.77,100,100.0,-11.004291,7.6963944,2.8104794,99.0,-11.02942,-10.566278,0.9798569,17900,[-0.391 -0.215 -0.014 -0.201 -1.091],108.4076,4455582,0.9801528,179,-10.539103,9.944052,0.32839352
149.9787,9670.808349847794,,10.93131902299374,2.8814415e-07,35785350.0,-47.789036,888811.0,1674687.9,496.56,100,100.0,-10.057036,12.258891,107299.86,99.0,-10.16563,-2.4887085,5.437406,18000,[-0.392 -0.217 -0.009 -0.202 -1.091],9709.067,4505238,1.016915,180,-1.6224176,10.347969,0.3157662
541.1092,9795.222424268723,,12.836034374847545,3.5189702e-09,5129453600.0,-36.04542,164436000.0,504070400.0,492.71,100,100.0,-8.40442,13.546288,22642458.0,99.0,-8.531936,13.814116,14.883302,18100,[-0.4   -0.183 -0.014 -0.185 -1.103],93594.766,4554509,1.3631544,181,23.190502,9.921335,0.31948772
282.61307,9916.497143983841,,0.22845318403262396,5.357985e-13,39422930000.0,-44.98887,815916300.0,1705247500.0,463.77,100,100.0,-10.464757,10.422903,78096910.0,99.0,-10.467027,-5.2389903,7.019836,18200,[-0.391 -0.181 -0.027 -0.182 -1.099],2266.9546,4600886,0.91989124,182,-4.936609,11.080242,0.31421545
861.16364,10038.453686714172,,-26.486278861110225,1.8616178e-07,63857590.0,-53.161346,1694630.5,5229243.0,394.46,100,100.0,-13.725559,11.047043,312333.84,99.0,-13.988682,4.1498823,17.549074,18300,[-0.385 -0.171 -0.041 -0.174 -1.105],56422.246,4640332,1.945141,183,8.5269375,12.352195,0.31467333
78.24241,10177.073097467422,,-1.6353014740137255,2.1251827e-09,700709060.0,-63.81377,20128160.0,42049124.0,463.64,100,100.0,-12.954961,9.949844,2064532.5,99.0,-12.971206,-9.072226,2.5918665,18400,[-0.377 -0.174 -0.045 -0.159 -1.104],337.47437,4686696,0.65776944,184,-8.691446,11.137022,0.31408706
225.88861,10320.149191856384,,5.157551633554926,1.1630153e-06,1247159.2,-50.635136,54502.293,189170.16,468.8,100,100.0,-11.639088,8.70806,13570.688,99.0,-11.690324,-9.5242195,5.321247,18500,[-0.376 -0.172 -0.031 -0.165 -1.105],410.6138,4733576,1.0627842,185,-9.318675,9.95831,0.31015635
28.678898,10461.784242391586,,-2.301989661525552,6.626466e-05,2117.4272,-42.499832,139.54988,389.15097,450.85,100,100.0,-10.684496,6.75391,57.51568,99.0,-10.707362,-9.782102,1.7557136,18600,[-0.389 -0.168 -0.024 -0.173 -1.109],156.71762,4778661,0.88021326,186,-9.749984,10.238606,0.30838165
79.026855,10611.274270772934,,12.456078892459692,0.0001833918,513.5656,-45.106773,33.699074,96.10982,497.15,100,100.0,-9.586396,9.232409,20.528175,99.0,-9.710138,-8.335649,3.7936726,18700,[-0.389 -0.171 -0.018 -0.168 -1.111],93.10426,4828376,1.276067,187,-8.180327,9.12653,0.30285633
6401.4717,10746.00526022911,,-0.5981944108151842,5.801715e-12,168277590000.0,-42.991432,5236856300.0,19664275000.0,459.66,100,100.0,-11.6620655,8.625653,822718500.0,99.0,-11.668008,9.184156,144.60628,18800,[-0.384 -0.172 -0.02  -0.176 -1.116],31649.89,4874342,9.040406,188,11.797657,11.085238,0.30380675
847.07666,10899.441234350204,1.0000467,6.803969891101921,9.820056e-09,298877100.0,-32.717278,9961816.0,26555538.0,500.0,100,1.0,-12.746988,5.600205,1503062.6,,-12.814581,1.2733395,23.322857,18900,[-0.392 -0.191 -0.018 -0.169 -1.115],22594.482,4924342,1.5284994,189,2.819884,8.548517,0.30856746
1.0,11044.989347696304,,4.064890635200882,1.0,1.0,-38.384563,0.154169,1.0,487.82,100,100.0,-10.3010025,16.503553,0.97564,99.0,-10.341383,-10.341383,,19000,[-0.414 -0.184 -0.027 -0.177 -1.11 ],79.06592,4973124,1.0,190,-10.301002,8.847331,0.30856746
23.018389,11186.009669303894,,8.360801572383242,1.1373376e-05,8332.619,-38.162956,587.4078,2006.1375,492.85,100,100.0,-9.898227,14.350739,234.81416,99.0,-9.981284,-8.53593,1.5961745,19100,[-0.414 -0.184 -0.027 -0.177 -1.11 ],152.3458,5022409,0.8523048,191,-8.388024,9.04131,0.3046547
516.346,11329.964585781097,,3.387831901045554,1.3122054e-08,392110430.0,-34.192963,14332403.0,43639180.0,481.13,100,100.0,-9.5565,5.4512916,2117851.2,99.0,-9.590157,-4.148437,8.375482,19200,[-0.419 -0.192 -0.021 -0.19  -1.114],7638.738,5070522,1.0634881,192,-3.199458,8.752182,0.30187324
189.22595,11478.93213224411,1.0000845,3.9799332541518595,1.3044969e-06,341999.06,-43.176662,15149.361,43770.82,500.0,100,1.0,-11.078822,8.482061,3498.405,,-11.11836,-7.2621026,4.875517,19300,[-0.424 -0.204 -0.013 -0.186 -1.117],567.2782,5120522,0.96271265,193,-7.1606946,9.237306,0.3083191
42.87189,11629.02359008789,,5.2456435468088625,9.16306e-06,331460.72,-46.99077,12675.705,33887.496,497.06,100,100.0,-10.32674,18.013613,2975.1667,99.0,-10.378851,-7.7240973,1.8805162,19400,[-0.414 -0.198 -0.006 -0.195 -1.111],219.35938,5170228,0.8335911,194,-7.5859203,10.597361,0.30539525
61.523582,11767.26957654953,,-2.1213909930435046,6.635252e-08,30017836.0,-45.71723,745398.94,1477358.4,464.58,100,100.0,-10.619002,17.42059,85375.41,99.0,-10.640077,-8.205533,3.2363782,19500,[-0.409 -0.199 -0.014 -0.203 -1.114],205.8199,5216686,0.9227814,195,-8.05879,11.972934,0.3062989
214.99289,11906.066739797592,,-5.0388156534932875,1.763427e-07,8394350.0,-39.359127,393712.9,1383632.5,461.04,100,100.0,-10.418327,6.64632,92407.164,99.0,-10.468385,-7.25107,6.7144814,19600,[-0.407 -0.205 -0.002 -0.211 -1.113],1415.077,5262790,1.1290843,196,-6.815531,10.566755,0.3061217
24971.756,12062.27646613121,1.000038,16.170014927332353,3.5416573e-08,22059336.0,-36.916573,807684.3,3240212.2,500.0,100,1.0,-9.115353,16.45668,214923.84,,-9.27599,20.628662,552.56445,19700,[-0.402 -0.219 -0.003 -0.206 -1.113],121990.875,5312790,25.362167,197,22.481647,9.288021,0.31030476
74.63707,12197.870103359222,,-6.769250574196528,0.0015028593,95.61292,-52.863064,14.258568,48.200855,452.37,100,100.0,-10.167024,11.847256,10.918515,99.0,-10.234271,-8.959407,2.7557428,19800,[-0.391 -0.2   -0.01  -0.204 -1.109],101.06241,5358027,1.0937611,198,-8.878281,10.49264,0.30800965
220.21844,12345.764652490616,,8.899354110115649,1.3093891e-06,17499668.0,-46.697975,553420.3,921207.7,490.71,100,100.0,-10.939903,12.9695015,62925.527,99.0,-11.028312,-6.689575,6.250212,19900,[-0.392 -0.207 -0.012 -0.2   -1.111],531.30835,5407098,1.0369602,199,-6.1282597,10.485253,0.31115773
152.06807,12468.51212143898,,-25.98010948779047,8.057105e-06,154797.48,-61.87294,9875.761,29334.855,400.26,100,100.0,-15.162917,7.9860964,2599.9868,99.0,-15.421011,-10.089154,5.312853,20000,[-0.395 -0.209 -0.021 -0.208 -1.108],473.39276,5447124,1.051169,200,-9.336643,16.24281,0.31271228
431.763,12617.396009683609,,4.856438354107286,6.7609314e-09,2138755600.0,-42.13641,60031670.0,164112510.0,476.85,100,100.0,-9.0231905,11.81665,8868139.0,99.0,-9.071436,-0.31829453,9.530761,20100,[-0.402 -0.218 -0.012 -0.211 -1.106],11537.818,5494809,1.0327897,201,2.1431684,9.064998,0.30887017
697.56287,12736.890242815018,,-41.67820858989496,1.8846096e-05,67603.51,-61.503113,3696.037,11267.795,375.48,100,100.0,-13.129624,12.239042,1049.6252,99.0,-13.543667,-5.901345,22.305988,20200,[-0.397 -0.198 -0.005 -0.213 -1.11 ],1422.0266,5532357,2.066685,202,-4.815641,14.472999,0.3117415
30.919025,12886.185479164124,,6.149468608870353,1.1672511e-06,185096.14,-45.49537,8943.06,21413.586,478.98,100,100.0,-7.9543395,14.578075,2011.862,99.0,-8.01543,-6.763251,1.3641169,20300,[-0.398 -0.207 -0.003 -0.206 -1.107],213.31404,5580255,0.64468,203,-6.61437,10.568242,0.31057292
1860.0612,13000.744208812714,,-23.145299121146806,6.6928664e-07,3153894.2,-65.00867,123394.88,407765.97,408.62,100,100.0,-12.474872,7.3348017,28872.617,99.0,-12.704804,-7.5376387,43.653244,20400,[-0.398 -0.203 -0.011 -0.211 -1.108],1793.8794,5621117,2.7753754,204,-6.055567,13.397892,0.3177564
94.35325,13153.650398731232,,-0.39632256865949095,8.8572136e-08,3212393.2,-36.50224,131307.33,277576.8,486.21,100,100.0,-9.917907,8.311757,20750.215,99.0,-9.921844,-8.010848,3.1797237,20500,[-0.424 -0.217 -0.007 -0.219 -1.101],110.613045,5669738,0.7527647,205,-7.9931393,7.8313346,0.3133484
1189.8257,13290.86006975174,,-9.012725021308015,1.4355153e-07,40659010.0,-45.813477,1404273.4,2270786.0,446.37,100,100.0,-8.466435,14.167205,177320.6,99.0,-8.55597,0.15076578,34.785023,20600,[-0.404 -0.225 -0.014 -0.221 -1.106],6219.132,5714375,2.5742428,206,1.2392589,10.2591,0.29660505
102.80171,13429.542597532272,,-2.2215342313797204,6.098412e-09,165992960.0,-51.788467,5641123.0,17247600.0,464.86,100,100.0,-10.298188,6.4301925,948104.3,99.0,-10.320257,-7.193883,3.1822755,20700,[-0.421 -0.209 -0.007 -0.215 -1.122],486.71017,5760861,0.748682,207,-6.750654,11.531809,0.29174
28.420895,13567.59185886383,,-8.834874253080057,0.00031625043,370.05548,-41.838554,52.640373,190.289,470.98,100,100.0,-9.3334675,5.5907154,34.049835,99.0,-9.421235,-8.525362,1.695438,20800,[-0.431 -0.22   0.005 -0.223 -1.127],84.60197,5807959,0.827808,208,-8.404947,8.4802265,0.29007342
33991.816,13713.226677417755,1.0000072,2.6955632700671788,2.0190533e-12,126368390000000.0,-32.79435,1901508000000.0,4324807100000.0,500.0,100,1.0,-11.344824,5.78098,145254420000.0,,-11.371602,348.92355,705.01733,20900,[-0.433 -0.224  0.005 -0.217 -1.129],22439236.0,5857959,28.283485,209,464.22427,7.8850985,0.29190424
56.67815,13830.062556028366,,-46.36200404890968,6.368819e-05,3629.2979,-50.950577,235.9988,672.2924,382.0,100,100.0,-13.872875,14.84325,85.7846,99.0,-14.333447,-11.032156,2.4540002,21000,[-0.431 -0.215  0.003 -0.232 -1.127],157.64226,5896159,0.91736275,210,-10.317378,12.721434,0.29149586
3659.127,13968.377196073532,,-9.380124716548254,4.756415e-07,8142099.0,-33.77468,375664.62,1546092.8,466.26,100,100.0,-9.592487,9.116739,106791.82,99.0,-9.685672,-5.95654,93.86881,21100,[-0.432 -0.219 -0.002 -0.225 -1.127],3196.2178,5942785,5.3735833,211,-5.0700474,8.260954,0.29261106
135.92441,14122.56741309166,,5.023289941929973,4.9112458e-08,5971903.0,-38.89217,164049.36,362720.2,497.1,100,100.0,-10.410649,14.465025,25073.146,99.0,-10.460552,-7.734026,4.5232177,21200,[-0.428 -0.227 -0.003 -0.215 -1.126],299.43195,5992495,1.0922588,212,-7.497061,9.878153,0.29018748
103.25497,14272.18534374237,1.0003012,9.636504992333617,8.186413e-08,5113918.0,-33.79021,184654.16,434526.38,500.0,100,1.0,-9.428266,5.093535,32313.814,,-9.523997,-6.2690086,4.472465,21300,[-0.405 -0.216  0.007 -0.21  -1.129],631.39056,6042495,1.0391859,213,-5.7580814,7.253507,0.2778049
11.219117,14405.741854429245,,-19.29227988154263,0.0047989925,31.828783,-60.502888,4.614004,15.154649,443.92,100,100.0,-12.522876,14.361962,4.4568186,99.0,-12.714531,-11.824876,1.0692388,21400,[-0.401 -0.232  0.013 -0.23  -1.141],151.82262,6086887,0.85892636,214,-11.608427,12.424125,0.27933255
85.42685,14545.758640766144,,-0.2424766284821627,4.5193826e-07,1540282.8,-44.497276,67895.79,222943.23,483.68,100,100.0,-8.821692,8.051264,15384.008,99.0,-8.824101,-7.1816936,3.9170923,21500,[-0.401 -0.234  0.01  -0.226 -1.14 ],281.30383,6135255,1.1718739,215,-7.1718774,9.666679,0.27920336
196.87329,14691.417572021484,,13.106197368683567,6.121645e-05,4696.6514,-45.587944,372.01978,1321.1218,495.49,100,100.0,-8.4922,10.868661,159.1187,99.0,-8.622401,-7.7236524,4.615722,21600,[-0.398 -0.236 -0.001 -0.223 -1.14 ],202.44269,6184804,1.0758219,216,-7.523696,10.0372505,0.2790522
99.490326,14858.878563404083,,7.2020240995342935,9.733848e-05,2735.4573,-43.128067,207.7501,663.55804,495.54,100,100.0,-10.230777,7.5767,99.00044,99.0,-10.302323,-9.199375,3.1146152,21700,[-0.397 -0.242  0.007 -0.224 -1.14 ],103.2183,6234358,1.0342374,217,-9.090591,8.863806,0.27846944
284.82025,15024.585906267166,,9.237099597518164,2.081895e-07,9049887.0,-56.73864,342292.28,1321817.4,486.9,100,100.0,-8.643953,11.738445,91985.805,99.0,-8.735717,-4.5972943,7.9894834,21800,[-0.396 -0.239  0.002 -0.23  -1.14 ],984.61816,6283048,1.2971972,218,-3.855084,9.846136,0.27770308
57978.793,15194.610409021378,,14.107422100145248,4.944099e-10,947881700000.0,-30.444597,11441124000.0,20985825000.0,496.0,100,100.0,-8.794068,8.244545,816783400.0,99.0,-8.9342165,260.83682,973.77625,21900,[-0.386 -0.241 -0.006 -0.219 -1.141],11176628.0,6332648,36.301434,219,322.7279,9.031762,0.28100583
100.08568,15358.59266281128,,5.31651885462869,2.1235279e-05,1339.4983,-43.4456,104.30277,351.8829,469.83,100,100.0,-11.541535,7.0614257,49.33105,99.0,-11.594351,-10.354833,4.6742797,22000,[-0.356 -0.209 -0.006 -0.203 -1.138],121.27209,6379631,1.4650196,220,-10.283322,9.067185,0.28088364
75726.27,15510.346876382828,,1.4191409467281277,1.008e-09,13415254000.0,-45.58503,345206700.0,245224670.0,461.13,100,100.0,-10.515741,14.388057,21056012.0,99.0,-10.529839,17.782806,795.17084,22100,[-0.357 -0.211 -0.013 -0.197 -1.138],85116.73,6425744,34.42858,221,19.289236,11.313197,0.27075902
241.42477,15678.441527366638,,12.392569224811206,4.9982754e-07,1173264.8,-52.146133,42430.047,110090.33,487.85,100,100.0,-8.959823,9.303528,10172.116,99.0,-9.082934,-6.3467474,9.860033,22200,[-0.381 -0.193 -0.007 -0.188 -1.148],392.03595,6474529,1.4766511,222,-5.828548,10.175379,0.25695986
714.8175,15838.121905088425,,3.0893806446823997,7.387011e-08,2318420000.0,-61.592556,32372314.0,46056450.0,465.96,100,100.0,-10.570529,8.820104,2050259.4,99.0,-10.601219,-5.899141,21.822975,22300,[-0.377 -0.211 -0.007 -0.209 -1.162],3905.2456,6521125,1.8001435,223,-5.0485644,12.375555,0.258415
13.679344,16007.145285606384,,11.144089776108364,0.0004760888,27.415829,-43.04265,4.674019,17.82699,499.6,100,100.0,-10.154496,10.652498,5.684613,99.0,-10.265203,-9.737338,1.1712326,22400,[-0.379 -0.213  0.003 -0.202 -1.161],89.635025,6571085,0.9547895,224,-9.609849,8.673066,0.25869837
304.68845,16167.968080759048,,6.747600719318569,2.2624548e-07,45602856.0,-36.65094,1742649.4,5822878.0,484.14,100,100.0,-9.45196,8.789779,375379.34,99.0,-9.518992,-1.3904488,12.576427,22500,[-0.379 -0.211  0.004 -0.207 -1.16 ],3114.5493,6619499,1.8204122,225,-0.40668213,8.96273,0.25366953
115.67371,16302.735782623291,,-42.83326412253022,0.000107773274,17112.922,-54.471966,1060.7302,2817.5154,369.2,100,100.0,-13.641571,19.1024,307.67865,99.0,-14.067089,-10.012303,3.5490787,22600,[-0.383 -0.196  0.003 -0.212 -1.165],288.7416,6656419,0.76413554,226,-9.146667,13.3015375,0.25292167
70.78468,16466.645310640335,,8.66261999288745,6.876196e-05,5891.5107,-38.2818,365.33597,1409.6077,479.9,100,100.0,-8.327633,11.4294195,183.54704,99.0,-8.413689,-6.893403,2.603381,22700,[-0.384 -0.201  0.005 -0.205 -1.166],192.63382,6704409,1.0508372,227,-6.7539263,8.7104025,0.24758904
424.54248,16632.318950653076,,10.955498931637486,7.977059e-07,2064557.0,-36.26759,93833.445,348451.44,486.42,100,100.0,-10.034923,10.904567,24107.38,99.0,-10.143758,-6.1912804,12.725252,22800,[-0.372 -0.208  0.002 -0.201 -1.171],770.75,6753051,1.7161206,228,-5.6825657,9.663157,0.24051763
49.9058,16789.090113162994,,-8.020764387564833,0.004072009,47.501232,-43.086052,8.688973,29.054663,448.43,100,100.0,-9.884564,8.329536,7.626615,99.0,-9.964245,-8.954706,1.9243048,22900,[-0.376 -0.191  0.008 -0.2   -1.178],121.9003,6797894,1.0379511,229,-8.859143,9.4866,0.24051762
677.2146,16952.122888326645,,6.159456531680288,1.8878268e-06,10981843.0,-35.304695,383834.3,1156298.4,480.12,100,100.0,-10.069925,12.15779,79707.414,99.0,-10.131114,-5.006035,16.922699,23000,[-0.376 -0.194  0.008 -0.195 -1.178],2558.7578,6845906,2.090641,230,-4.549822,9.251909,0.2553705
156.5319,17113.29097509384,,7.629312794858306,4.4418374e-07,584537.3,-45.07835,28005.006,74381.19,476.65,100,100.0,-10.940003,11.760079,5633.815,99.0,-11.015796,-8.112325,6.015135,23100,[-0.369 -0.182 -0.002 -0.186 -1.164],519.73004,6893571,1.2367378,231,-7.905534,10.625723,0.2576067
86.00232,17275.94196987152,,4.0597615345551805,1.0938575e-07,17653848.0,-44.600582,444548.38,856962.75,473.41,100,100.0,-8.897937,10.85324,59224.914,99.0,-8.938268,-6.787415,2.6164918,23200,[-0.377 -0.179 -0.013 -0.186 -1.161],316.95773,6940912,0.7113697,232,-6.514172,10.655826,0.25988036
23.988537,17400.113723754883,,-50.655668375346565,0.00022645305,5608.508,-60.235928,243.19897,525.99963,362.78,100,100.0,-12.992546,20.910444,64.45225,99.0,-13.495774,-10.327619,1.2474064,23300,[-0.362 -0.185 -0.012 -0.201 -1.159],181.7298,6977190,0.6874964,233,-9.544719,14.650205,0.2563495
13.712,17556.074108839035,,-6.823979633598367,0.014176322,7.60582,-40.284477,1.5074923,5.025995,444.23,100,100.0,-9.183503,15.767674,2.223711,99.0,-9.251293,-8.344719,1.0413008,23400,[-0.361 -0.19  -0.006 -0.198 -1.163],92.06759,7021613,1.1064013,234,-8.272372,10.382955,0.2568358
166.41025,17703.998158693314,,-17.85139609822194,5.7627705e-07,16582642.0,-52.04621,371091.75,1011616.9,421.98,100,100.0,-12.455409,13.555054,70350.12,99.0,-12.6327505,-4.8608484,3.8950853,23500,[-0.37  -0.193 -0.004 -0.199 -1.162],6828.92,7063811,0.66224796,235,-3.250542,12.176163,0.25955805
16.31985,17870.1930603981,,16.23138911201378,0.0103882095,26.370756,-38.592087,4.916034,18.264898,496.66,100,100.0,-10.4764805,14.218095,5.7855844,99.0,-10.637728,-10.039666,1.0765923,23600,[-0.368 -0.176 -0.004 -0.177 -1.159],87.43837,7113477,0.8907972,236,-9.85442,9.213265,0.25936133
435.0736,18021.742139577866,,5.0046801959139176,2.57227e-06,59580.74,-58.183323,3506.0322,12453.1875,462.64,100,100.0,-8.98481,12.74,1286.2731,99.0,-9.034528,-5.754846,16.925737,23700,[-0.368 -0.173 -0.006 -0.182 -1.16 ],314.19455,7159741,2.8127944,237,-5.6278415,10.822187,0.25402635
894.31384,18186.524003982544,,-1.089179056421345,4.3912816e-09,17515020000.0,-45.11274,513898400.0,1242708900.0,464.15,100,100.0,-9.296604,9.806565,64712104.0,99.0,-9.307425,2.1157668,25.090105,23800,[-0.384 -0.188 -0.007 -0.197 -1.165],12857.005,7206156,2.1766634,238,3.5572836,10.206751,0.25332737
20.66972,18355.049625635147,,10.420188580500554,0.00070005155,266.03763,-34.098076,32.352184,117.69525,497.35,100,100.0,-9.75401,9.28619,23.973665,99.0,-9.857527,-8.916449,1.2713381,23900,[-0.39  -0.21   0.003 -0.204 -1.166],87.39443,7255891,0.75858814,239,-8.781481,7.72565,0.25378177
59.174408,18509.386818885803,,-8.544987953642503,8.6039876e-07,141180.67,-58.855797,5282.536,12871.26,455.77,100,100.0,-9.258764,9.309229,1230.0953,99.0,-9.343653,-7.7372923,2.114104,24000,[-3.890e-01 -2.060e-01  1.135e-03 -2.099e-01 -1.165e+00],214.96674,7301468,0.8342095,240,-7.5468817,10.312955,0.25074193
43.47504,18648.566635370255,,-27.695302048891914,0.0026322843,126.24421,-50.20647,17.967768,56.85685,412.32,100,100.0,-13.234954,10.668718,11.88652,99.0,-13.510086,-11.2019005,1.7331332,24100,[-0.389 -0.218  0.009 -0.223 -1.168],132.98529,7342700,0.8445882,241,-10.857631,12.487507,0.25069457
9.410724,18812.073311805725,,6.094707297472828,0.028891942,5.4708037,-41.139763,0.92727506,3.7334597,482.9,100,100.0,-9.061544,8.967782,1.9076265,99.0,-9.122091,-8.8177,0.82162416,24200,[-0.394 -0.222  0.009 -0.218 -1.168],84.84254,7390990,1.0077267,242,-8.754171,9.688013,0.25033563
484.40134,18975.619764328003,,5.381422312996074,5.428144e-07,8805824.0,-39.01458,359111.9,1258122.1,492.59,100,100.0,-8.983717,6.4275427,86679.41,99.0,-9.037178,-6.5386887,11.846388,24300,[-0.395 -0.224  0.006 -0.216 -1.169],509.147,7440249,1.3509789,243,-6.103376,9.244531,0.25204498
1157.8657,19118.3017244339,,-28.52919496203885,7.3917895e-06,442679.7,-63.236828,19004.586,55913.14,408.0,100,100.0,-12.61299,13.911599,4097.873,99.0,-12.896408,-7.442153,33.09863,24400,[-0.394 -0.212  0.002 -0.221 -1.167],1994.9236,7481049,2.2829163,244,-6.5247374,13.601974,0.24893166
193.52434,19287.737295627594,,10.119367883533139,1.1722242e-06,259347.78,-39.05663,16090.984,57367.23,497.88,100,100.0,-9.884534,15.850796,5020.9697,99.0,-9.985064,-8.123302,5.4966674,24500,[-0.403 -0.214 -0.003 -0.21  -1.17 ],254.55968,7530837,1.1112863,245,-7.8258657,8.698902,0.24362104
141.14491,19440.62840294838,,-11.05145889013479,3.2281495e-08,11815622.0,-46.23613,311096.75,731827.7,439.71,100,100.0,-11.127172,8.938298,50326.785,99.0,-11.236961,-7.616317,5.4913235,24600,[-0.377 -0.206 -0.003 -0.21  -1.175],725.1377,7574808,1.0368197,246,-6.8473096,11.8386965,0.24206494
117.38029,19596.303614139557,,-4.045206032752595,6.6704815e-05,6925.5107,-53.843323,489.93243,1734.7803,456.89,100,100.0,-10.0211,19.084435,209.87473,99.0,-10.061286,-8.629017,3.796987,24700,[-0.383 -0.207  0.007 -0.21  -1.177],254.3331,7620497,1.1183257,247,-8.560429,13.011198,0.24634805
20.246496,19763.6364505291,,11.86144812042358,0.0005066608,368.69415,-31.817896,49.019146,191.12651,496.0,100,100.0,-8.165518,12.891389,35.367657,99.0,-8.283353,-7.1100726,1.126629,24800,[-0.382 -0.206  0.002 -0.2   -1.173],105.34348,7670097,0.78387326,248,-6.9479237,8.243543,0.24588217
