MaxNormIw,VanillaAvgRet,VarDiscRet,IterType,VarVanillaIw,MaxVanillaIw,AvgNormIw,AvgRet,AvgDiscRet,BatchSize,MinNormIw,VarRet,AvgVanillaIw,VarJ,AvgEpLen,MinVanillaIw,J,ESSClassic,eRenyi2,VarNormIw,Delta,EpsThisIter,ESSRenyi,Bound
0.005,4999.830875398946,0.023546644890334364,1,,1.0,0.0049999994,4999.830875398946,4999.830875398946,200,0.005,0.023546644890334364,1.0,0.161322,500.0,1.0,4999.8457,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3906
0.01,4999.860892416503,0.024055251093666477,2,,1.0,0.009999998,4999.860892416503,4999.860892416503,200,0.01,0.024055251093666477,1.0,0.1543224,500.0,1.0,4999.861,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.534
0.005002308,4999.8290822416875,0.03629791153031158,1,3.5100395e-08,1.0004623,0.005,4999.8290822416875,4999.8290822416875,200,0.0049973074,0.03629791153031158,1.0000007,0.17355254,500.0,0.9994621,4999.8457,199.99997804661913,1.0000019,8.7752304e-13,0.7,100,199.99961853100103,4768.3906
0.01,4999.8400923632435,0.02596628680410676,2,,1.0,0.009999998,4999.8400923632435,4999.8400923632435,200,0.01,0.02596628680410676,1.0,0.1603189,500.0,1.0,4999.8403,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5137
0.005006576,4999.809634774739,0.03884941286675438,1,5.2171526e-07,1.0012956,0.005,4999.809634774739,4999.809634774739,200,0.004985492,0.03884941286675438,0.9999804,0.17961568,500.0,0.9970789,4999.825,199.99989861581966,1.0000004,1.304346e-11,0.7,100,199.99992847445185,4768.37
0.01,4999.872831090078,0.020219374551976445,2,,1.0,0.009999998,4999.872831090078,4999.872831090078,200,0.01,0.020219374551976445,1.0,0.14146417,500.0,1.0,4999.8726,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.546
0.005008734,4999.847824328507,0.02595578956002071,1,4.067097e-07,1.0017599,0.005,4999.847824328507,4999.847824328507,200,0.0049902503,0.02595578956002071,1.0000131,0.15162942,500.0,0.9980632,4999.861,199.99990827824203,1.0000004,1.01674025e-11,0.7,100,199.99992847445185,4768.406
0.01,4999.828829392046,0.026412837756374583,2,,1.0,0.009999998,4999.828829392046,4999.828829392046,200,0.01,0.026412837756374583,1.0,0.1617154,500.0,1.0,4999.829,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5024
0.005025608,4999.87503935597,0.022405129260802622,1,2.2327472e-06,1.0050024,0.005,4999.87503935597,4999.87503935597,200,0.004981299,0.022405129260802622,0.9998814,0.15736578,500.0,0.9961416,4999.8525,199.99953389221304,1.0000019,5.5831905e-11,0.7,100,199.99961853100103,4768.3975
0.01,4999.844184893434,0.018846573746505422,2,,1.0,0.009999998,4999.844184893434,4999.844184893434,200,0.01,0.018846573746505422,1.0,0.13659462,500.0,1.0,4999.844,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5176
0.005,4999.835047131736,0.030187057660987587,1,,1.0,0.0049999994,4999.835047131736,4999.835047131736,200,0.005,0.030187057660987587,1.0,0.15585764,500.0,1.0,4999.84,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.385
0.01,4999.863149023067,0.02391296834000253,2,,1.0,0.009999998,4999.863149023067,4999.863149023067,200,0.01,0.02391296834000253,1.0,0.15386494,500.0,1.0,4999.8633,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5366
0.005,4999.871312316807,0.021842527914466368,1,,1.0,0.0049999994,4999.871312316807,4999.871312316807,200,0.005,0.021842527914466368,1.0,0.15055251,500.0,1.0,4999.867,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.412
0.01,4999.845729405907,0.02615823974341993,2,,1.0,0.009999998,4999.845729405907,4999.845729405907,200,0.01,0.02615823974341993,1.0,0.16093367,500.0,1.0,4999.8457,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.519
0.005,4999.830579676648,0.023254480244422726,1,,1.0,0.0049999994,4999.830579676648,4999.830579676648,200,0.005,0.023254480244422726,1.0,0.156587,500.0,1.0,4999.839,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.384
0.01,4999.865045915257,0.019196839732632563,2,,1.0,0.009999998,4999.865045915257,4999.865045915257,200,0.01,0.019196839732632563,1.0,0.13784797,500.0,1.0,4999.865,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5386
0.005,4999.840035910763,0.024128620115186385,1,,1.0,0.0049999994,4999.840035910763,4999.840035910763,200,0.005,0.024128620115186385,1.0,0.14696757,500.0,1.0,4999.8525,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3975
0.01,4999.829045067557,0.027951499014198286,2,,1.0,0.009999998,4999.829045067557,4999.829045067557,200,0.01,0.027951499014198286,1.0,0.16636619,500.0,1.0,4999.829,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5024
0.005000319,4999.823987151252,0.029731738997951153,1,8.742168e-10,1.0000658,0.005,4999.823987151252,4999.823987151252,200,0.0049995454,0.029731738997951153,1.000002,0.16900161,500.0,0.99991107,4999.827,199.99998433978448,1.0,2.1850899e-14,0.7,100,200.0,4768.372
0.01,4999.870409971856,0.021316598776367317,2,,1.0,0.009999998,4999.870409971856,4999.870409971856,200,0.01,0.021316598776367317,1.0,0.14527653,500.0,1.0,4999.87,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5435
0.005014812,4999.828490430658,0.04282326003438386,1,3.106265e-06,1.0029658,0.005,4999.828490430658,4999.828490430658,200,0.0049749427,0.04282326003438386,1.0000033,0.17906503,500.0,0.99499184,4999.85,199.99940075222904,1.0000027,7.765599e-11,0.7,100,199.99945163877157,4768.3945
0.01,4999.8145342645685,0.02412757299687979,2,,1.0,0.009999998,4999.8145342645685,4999.8145342645685,200,0.01,0.02412757299687979,1.0,0.15453929,500.0,1.0,4999.8145,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.488
0.005021228,4999.863986535573,0.018972462658031913,1,2.5171848e-06,1.0042919,0.005,4999.863986535573,4999.863986535573,200,0.004982597,0.018972462658031913,1.0000461,0.14803408,500.0,0.9965654,4999.84,199.99947003479303,1.0000024,6.29238e-11,0.7,100,199.99952316397867,4768.385
0.01,4949.822171604022,249982.06955841772,2,,1.0,0.009999998,4949.822171604022,4949.822171604022,200,0.01,249982.06955841772,1.0,497.47586,495.01,1.0,4949.822,100.0,1.0,3.5044917e-18,0.7,100,200.0,4622.495
0.0076900544,4999.829483252197,0.04489348583203345,1,0.039171025,1.569419,0.005,4999.829483252197,4999.829483252197,200,0.0020733497,0.04489348583203345,1.0204213,234.96758,500.0,0.42313802,4983.1987,192.78394446452327,1.0323101,9.40472e-07,0.7,100,193.74022838118654,4748.034
0.01,4999.852874021398,0.02988086035792977,2,,1.0,0.009999998,4999.852874021398,4999.852874021398,200,0.01,0.02988086035792977,1.0,0.17198163,500.0,1.0,4999.8525,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.526
0.0050063822,4999.835485732809,0.025378501707420474,1,3.2114818e-07,1.0013053,0.005000001,4999.835485732809,4999.835485732809,200,0.0049877693,0.025378501707420474,1.0000288,0.16553076,500.0,0.9975826,4999.8447,199.99993693586734,1.0000002,8.028268e-12,0.7,100,199.99995231629555,4768.3896
0.01,4999.827768325081,0.05054060041504583,2,,1.0,0.009999998,4999.827768325081,4999.827768325081,200,0.01,0.05054060041504583,1.0,0.22367749,500.0,1.0,4999.8276,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.501
0.005013148,4999.8345337340015,0.03243274047741623,1,3.4520729e-06,1.0023847,0.005,4999.8345337340015,4999.8345337340015,200,0.0049531963,0.03243274047741623,0.9997558,0.20188539,500.0,0.99039733,4999.832,199.9993116113319,1.0000018,8.6343974e-11,0.7,100,199.99964237277084,4768.377
0.01,4999.849919675822,0.023434712344414778,2,,1.0,0.009999998,4999.849919675822,4999.849919675822,200,0.01,0.023434712344414778,1.0,0.15230168,500.0,1.0,4999.8496,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.523
0.0050014504,4999.844930148036,0.020014844105035668,1,9.016073e-09,1.0002788,0.005,4999.844930148036,4999.844930148036,200,0.0049987813,0.020014844105035668,0.99998873,0.14667015,500.0,0.99974495,4999.848,200.00001512997375,1.0000019,2.2540509e-13,0.7,100,199.99961853100103,4768.393
0.01,4999.851061600923,0.01785364986856382,2,,1.0,0.009999998,4999.851061600923,4999.851061600923,200,0.01,0.01785364986856382,1.0,0.13293603,500.0,1.0,4999.851,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5244
0.005010799,4999.823291872045,0.05962057747050206,1,2.0938153e-06,1.0021806,0.005,4999.823291872045,4999.823291872045,200,0.0049713966,0.05962057747050206,1.0000207,0.19582474,500.0,0.9943,4999.838,199.9995613227805,1.0000012,5.2343203e-11,0.7,100,199.99976158170512,4768.383
0.01,4999.837541359478,0.020916928776231115,2,,1.0,0.009999998,4999.837541359478,4999.837541359478,200,0.01,0.020916928776231115,1.0,0.14391862,500.0,1.0,4999.8374,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5107
0.005011527,4999.815294523488,0.08012673712006456,1,2.3745913e-06,1.0023403,0.005,4999.815294523488,4999.815294523488,200,0.0049665594,0.08012673712006456,1.0000348,0.22300173,500.0,0.9933465,4999.827,199.99951557225592,1.0000015,5.936065e-11,0.7,100,199.9996900563275,4768.372
0.01,4999.84469959624,0.03035971038996479,2,,1.0,0.009999998,4999.84469959624,4999.84469959624,200,0.01,0.03035971038996479,1.0,0.17338203,500.0,1.0,4999.8447,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.518
0.00500823,4999.851487117392,0.0356557721874127,1,1.6292504e-06,1.0015229,0.005,4999.851487117392,4999.851487117392,200,0.004957137,0.0356557721874127,0.9998771,0.18052599,500.0,0.9913056,4999.8486,199.99968612894298,1.0000006,4.0741206e-11,0.7,100,199.9998807907815,4768.3936
0.01,4999.832563299948,0.03768452801639563,2,,1.0,0.009999998,4999.832563299948,4999.832563299948,200,0.01,0.03768452801639563,1.0,0.19316167,500.0,1.0,4999.8325,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.506
0.005,4999.82714462936,0.024620323144332025,1,,1.0,0.0049999994,4999.82714462936,4999.82714462936,200,0.005,0.024620323144332025,1.0,0.1756363,500.0,1.0,4999.83,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.375
0.01,4999.838169456864,0.023745254783089243,2,,1.0,0.009999998,4999.838169456864,4999.838169456864,200,0.01,0.023745254783089243,1.0,0.15331706,500.0,1.0,4999.838,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.511
0.005,4999.864909736597,0.026563034863443222,1,,1.0,0.0049999994,4999.864909736597,4999.864909736597,200,0.005,0.026563034863443222,1.0,0.15837932,500.0,1.0,4999.8516,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3965
0.01,4949.82329431883,249982.1865358178,2,,1.0,0.009999998,4949.82329431883,4949.82329431883,200,0.01,249982.1865358178,1.0,497.476,495.01,1.0,4949.823,100.0,1.0,3.5044917e-18,0.7,100,200.0,4622.4966
0.007091552,4999.834439697712,0.027447347006231394,1,0.045970496,1.4121194,0.005,4999.834439697712,4999.834439697712,200,0.0015448725,0.027447347006231394,0.9956349,132.78148,500.0,0.3076258,4990.456,191.1784940009246,1.0498508,1.1593617e-06,0.7,100,190.50325618185155,4753.3022
0.01,4999.863496063464,0.016268784904807335,2,,1.0,0.009999998,4999.863496063464,4999.863496063464,200,0.01,0.016268784904807335,1.0,0.1269143,500.0,1.0,4999.8633,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5366
0.005005108,4999.844652243259,0.03790966941614806,1,2.19222e-07,1.0010395,0.0049999994,4999.844652243259,4999.844652243259,200,0.004991729,0.03790966941614806,1.0000179,0.16394837,500.0,0.9983636,4999.8545,199.99999311010964,1.0000001,5.4803237e-12,0.7,100,199.99997615814493,4768.3994
0.01,4999.835314162264,0.02028120219538358,2,,1.0,0.009999998,4999.835314162264,4999.835314162264,200,0.01,0.02028120219538358,1.0,0.14169052,500.0,1.0,4999.835,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5083
0.0050233235,4999.833499111937,0.031107586781912586,1,2.399932e-06,1.0048144,0.005,4999.833499111937,4999.833499111937,200,0.004986269,0.031107586781912586,1.000149,0.15965787,500.0,0.99740237,4999.835,199.9995029730467,1.0000018,5.998065e-11,0.7,100,199.99964237277084,4768.38
0.01,4999.853646308164,0.02167044216801148,2,,1.0,0.009999998,4999.853646308164,4999.853646308164,200,0.01,0.02167044216801148,1.0,0.14648327,500.0,1.0,4999.8535,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.527
0.005011265,4999.852623175228,0.019904753517182273,1,4.4934308e-07,1.0023617,0.005,4999.852623175228,4999.852623175228,200,0.004992012,0.019904753517182273,1.0001084,0.14340164,500.0,0.99851066,4999.8535,199.99991050377227,1.0000023,1.1231109e-11,0.7,100,199.99954700572573,4768.3984
0.01,4999.867463537318,0.01891142861850183,2,,1.0,0.009999998,4999.867463537318,4999.867463537318,200,0.01,0.01891142861850183,1.0,0.1368353,500.0,1.0,4999.8677,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.541
0.005,4999.843428602852,0.018521785517011252,1,,1.0,0.0049999994,4999.843428602852,4999.843428602852,200,0.005,0.018521785517011252,1.0,0.13664286,500.0,1.0,4999.8555,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4004
0.01,4949.847206725716,249984.58989076814,2,,1.0,0.009999998,4949.847206725716,4949.847206725716,200,0.01,249984.58989076814,1.0,497.4784,495.01,1.0,4949.847,100.0,1.0,3.5044917e-18,0.7,100,200.0,4622.5205
0.007287595,4999.826008327207,0.023918304421332953,1,0.0521308,1.4544176,0.005,4999.826008327207,4999.826008327207,200,0.0017034186,0.023918304421332953,0.9978722,142.71687,500.0,0.3399588,4989.752,190.09752911248052,1.054195,1.308834e-06,0.7,100,189.71821265739018,4752.108
0.01,4999.8596524916065,0.022930560782796053,2,,1.0,0.009999998,4999.8596524916065,4999.8596524916065,200,0.01,0.022930560782796053,1.0,0.15065429,500.0,1.0,4999.86,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.533
0.005,4999.858526509365,0.013651957855950506,1,,1.0,0.0049999994,4999.858526509365,4999.858526509365,200,0.005,0.013651957855950506,1.0,0.13456036,500.0,1.0,4999.8594,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4043
0.01,4999.85072580819,0.024143221471877665,2,,1.0,0.009999998,4999.85072580819,4999.85072580819,200,0.01,0.024143221471877665,1.0,0.15459338,500.0,1.0,4999.851,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5244
0.0050015794,4999.838795236633,0.02408640434108865,1,1.6423355e-08,1.0003221,0.005,4999.838795236633,4999.838795236633,200,0.004997695,0.02408640434108865,1.0000062,0.15461555,500.0,0.9995452,4999.845,200.00002093704924,1.0,4.1056725e-13,0.7,100,200.0,4768.39
0.01,4999.826747191323,0.03265969751882948,2,,1.0,0.009999998,4999.826747191323,4999.826747191323,200,0.01,0.03265969751882948,1.0,0.17980872,500.0,1.0,4999.827,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5005
0.005000199,4999.843080546849,0.05391388902522097,1,3.433941e-10,1.0000395,0.005,4999.843080546849,4999.843080546849,200,0.004999438,0.05391388902522097,0.99999964,0.20715111,500.0,0.9998872,4999.8354,199.9999823842317,1.0000019,8.585054e-15,0.7,100,199.99961853100103,4768.3804
0.01,4999.851642887911,0.021502839037573013,2,,1.0,0.009999998,4999.851642887911,4999.851642887911,200,0.01,0.021502839037573013,1.0,0.14593048,500.0,1.0,4999.8516,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.525
0.0050216974,4999.869345848894,0.021369113192167565,1,2.770013e-06,1.0041865,0.005,4999.869345848894,4999.869345848894,200,0.0049755382,0.021369113192167565,0.9998477,0.14575052,500.0,0.99495614,4999.8613,199.99945470841067,1.0000014,6.927133e-11,0.7,100,199.99971389811435,4768.4062
0.01,4999.847585155539,0.032106304653273125,2,,1.0,0.009999998,4999.847585155539,4999.847585155539,200,0.01,0.032106304653273125,1.0,0.17829399,500.0,1.0,4999.8477,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.521
0.0057302946,4964.240804732105,126807.51279509813,1,0.027224818,1.1482817,0.005,4964.240804732105,4964.240804732105,200,0.0006013558,126807.51279509813,1.0019394,30.344646,496.45,0.120504424,4997.716,194.74501423949204,1.0242169,6.7798806e-07,0.7,100,195.27114021188223,4763.475
0.01,4999.861076393641,0.01818630649793991,2,,1.0,0.009999998,4999.861076393641,4999.861076393641,200,0.01,0.01818630649793991,1.0,0.13417758,500.0,1.0,4999.861,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.534
0.005022354,4999.860386199595,0.019106456000806633,1,3.036665e-06,1.0045279,0.005,4999.860386199595,4999.860386199595,200,0.0049655708,0.019106456000806633,1.0000569,0.13572633,500.0,0.9931707,4999.8613,199.999379808933,1.0000021,7.5907884e-11,0.7,100,199.99957084747848,4768.4062
0.01,4999.827629077017,0.03276960568338698,2,,1.0,0.009999998,4999.827629077017,4999.827629077017,200,0.01,0.03276960568338698,1.0,0.18011929,500.0,1.0,4999.828,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5015
0.005013927,4999.869624324556,0.01966060817353779,1,3.1171971e-06,1.0027473,0.005,4999.869624324556,4999.869624324556,200,0.004958692,0.01966060817353779,0.99996203,0.16205046,500.0,0.9917007,4999.8496,199.99939525152917,1.0000035,7.7935665e-11,0.7,100,199.99930858851087,4768.394
0.01,4999.839062509976,0.022501197807738075,2,,1.0,0.009999998,4999.839062509976,4999.839062509976,200,0.01,0.022501197807738075,1.0,0.1492364,500.0,1.0,4999.8394,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5127
0.005,4999.872422866662,0.015729395769688213,1,,1.0,0.0049999994,4999.872422866662,4999.872422866662,200,0.005,0.015729395769688213,1.0,0.13856807,500.0,1.0,4999.856,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.401
0.01,4999.835009488307,0.028113940266847208,2,,1.0,0.009999998,4999.835009488307,4999.835009488307,200,0.01,0.028113940266847208,1.0,0.16682881,500.0,1.0,4999.835,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5083
0.005,4999.845890691821,0.02535517225638571,1,,1.0,0.0049999994,4999.845890691821,4999.845890691821,200,0.005,0.02535517225638571,1.0,0.1627661,500.0,1.0,4999.841,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3857
0.01,4999.882218781355,0.014669101483459571,2,,1.0,0.009999998,4999.882218781355,4999.882218781355,200,0.01,0.014669101483459571,1.0,0.120520964,500.0,1.0,4999.8823,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5557
0.005008503,4999.853327058851,0.021173123416259997,1,5.8994914e-07,1.0017376,0.005,4999.853327058851,4999.853327058851,200,0.004989306,0.021173123416259997,1.000037,0.13392872,500.0,0.99789804,4999.868,199.99990794879716,1.0000005,1.4747608e-11,0.7,100,199.99990463261383,4768.413
0.01,4999.842453909627,0.0265548437395045,2,,1.0,0.009999998,4999.842453909627,4999.842453909627,200,0.01,0.0265548437395045,1.0,0.16213746,500.0,1.0,4999.843,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.516
0.0050093774,4999.829049529141,0.023613207861793765,1,3.788636e-07,1.0018353,0.005,4999.829049529141,4999.829049529141,200,0.0049928688,0.023613207861793765,0.99995995,0.15768206,500.0,0.9985337,4999.836,199.99991999449722,1.0000004,9.472349e-12,0.7,100,199.99992847445185,4768.381
0.01,4999.860440042368,0.019373688598427825,2,,1.0,0.009999998,4999.860440042368,4999.860440042368,200,0.01,0.019373688598427825,1.0,0.13847932,500.0,1.0,4999.86,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.533
0.005,4999.860260859883,0.021063262152873373,1,,1.0,0.0049999994,4999.860260859883,4999.860260859883,200,0.005,0.021063262152873373,1.0,0.14146891,500.0,1.0,4999.8604,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4053
0.01,4999.8317744032665,0.02468007374780604,2,,1.0,0.009999998,4999.8317744032665,4999.8317744032665,200,0.01,0.02468007374780604,1.0,0.15632464,500.0,1.0,4999.8315,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.505
0.005005582,4999.8460396770515,0.018187491248058435,1,1.7561972e-07,1.0010872,0.005,4999.8460396770515,4999.8460396770515,200,0.004993604,0.018187491248058435,0.99997085,0.14581746,500.0,0.9986917,4999.8394,199.99994119837834,1.0000001,4.390703e-12,0.7,100,199.99997615814493,4768.3843
0.01,4999.869276638811,0.015866230934240343,2,,1.0,0.009999998,4999.869276638811,4999.869276638811,200,0.01,0.015866230934240343,1.0,0.1253451,500.0,1.0,4999.8696,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.543
0.005019164,4999.839714888566,0.020280800140044776,1,6.567271e-07,1.0038904,0.0049999994,4999.839714888566,4999.839714888566,200,0.0049926895,0.020280800140044776,1.0000573,0.13453378,500.0,0.9985952,4999.855,199.99988657201345,1.0000004,1.6416346e-11,0.7,100,199.99992847445185,4768.4
0.01,4999.870505060485,0.021887128573655573,2,,1.0,0.009999998,4999.870505060485,4999.870505060485,200,0.01,0.021887128573655573,1.0,0.1471877,500.0,1.0,4999.87,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5435
0.0050109546,4999.880482716446,0.014655647008722038,1,2.0811312e-06,1.0022161,0.005,4999.880482716446,4999.880482716446,200,0.0049763485,0.014655647008722038,1.0000252,0.13445698,500.0,0.9952947,4999.876,199.99957449135312,1.0000015,5.202586e-11,0.7,100,199.9996900563275,4768.421
0.01,4999.854882007854,0.01856060061806773,2,,1.0,0.009999998,4999.854882007854,4999.854882007854,200,0.01,0.01856060061806773,1.0,0.13554364,500.0,1.0,4999.8555,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.529
0.005028675,4999.887685160323,0.013826593175642488,1,3.3959925e-06,1.005865,0.005,4999.887685160323,4999.887685160323,200,0.0049713524,0.013826593175642488,1.0001292,0.12754935,500.0,0.99439895,4999.8716,199.99934046533318,1.0000025,8.48777e-11,0.7,100,199.99949932223728,4768.4165
0.01,4999.844186344852,0.020289700791605223,2,,1.0,0.009999998,4999.844186344852,4999.844186344852,200,0.01,0.020289700791605223,1.0,0.14172457,500.0,1.0,4999.844,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5176
0.0050100163,4999.848622368608,0.021575212776795603,1,5.402865e-07,1.0020014,0.005,4999.848622368608,4999.848622368608,200,0.00498134,0.021575212776795603,0.99999815,0.14391096,500.0,0.9962662,4999.847,199.9999150558023,1.0000004,1.3507237e-11,0.7,100,199.99992847445185,4768.392
0.01,4999.831290622004,0.02993121505308333,2,,1.0,0.009999998,4999.831290622004,4999.831290622004,200,0.01,0.02993121505308333,1.0,0.17213674,500.0,1.0,4999.831,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5044
0.005001927,4999.856190399872,0.026111578331682823,1,5.790634e-08,1.0003514,0.005,4999.856190399872,4999.856190399872,200,0.0049939104,0.026111578331682823,0.99996614,0.16697186,500.0,0.99874824,4999.844,199.99996426182585,1.0,1.4477663e-12,0.7,100,200.0,4768.389
0.01,4999.86390484925,0.018215521688867677,2,,1.0,0.009999998,4999.86390484925,4999.86390484925,200,0.01,0.018215521688867677,1.0,0.13428324,500.0,1.0,4999.864,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.537
0.005,4999.855125715181,0.02368240478325402,1,,1.0,0.0049999994,4999.855125715181,4999.855125715181,200,0.005,0.02368240478325402,1.0,0.14408137,500.0,1.0,4999.8594,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4043
0.01,4949.958303775591,248988.7066030117,2,,1.0,0.009999998,4949.958303775591,4949.958303775591,200,0.01,248988.7066030117,1.0,496.48645,495.02,1.0,4949.9585,100.0,1.0,3.5044917e-18,0.7,100,200.0,4622.632
0.00668548,4999.841734830929,0.026916694600441916,1,0.056779265,1.3056011,0.005000001,4999.841734830929,4999.841734830929,200,0.00064716185,0.026916694600441916,0.9764453,85.63739,500.0,0.12638363,4993.8057,188.8121284366716,1.0517279,1.4887917e-06,0.7,100,190.16325583593738,4756.44
0.01,4999.8613278316,0.019147752773301014,2,,1.0,0.009999998,4999.8613278316,4999.8613278316,200,0.01,0.019147752773301014,1.0,0.13769273,500.0,1.0,4999.861,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.534
0.0050441264,4999.829750045241,0.025944113422266116,1,5.2265573e-06,1.008948,0.005,4999.829750045241,4999.829750045241,200,0.0049602445,0.025944113422266116,1.0001216,0.14999306,500.0,0.99216956,4999.846,199.99895917561162,1.0000038,1.3063195e-10,0.7,100,199.99923706345726,4768.3906
0.01,4999.851663744826,0.025768389961010735,2,,1.0,0.009999998,4999.851663744826,4999.851663744826,200,0.01,0.025768389961010735,1.0,0.15971248,500.0,1.0,4999.8516,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.525
0.005005393,4999.858248922234,0.020622548083880372,1,2.7897931e-07,1.001054,0.005,4999.858248922234,4999.858248922234,200,0.0049876785,0.020622548083880372,0.99997544,0.15148352,500.0,0.99751115,4999.8555,199.99996499704713,1.000002,6.974776e-12,0.7,100,199.99959468923691,4768.4004
0.01,4999.863161920713,0.016101827112738644,2,,1.0,0.009999998,4999.863161920713,4999.863161920713,200,0.01,0.016101827112738644,1.0,0.12625833,500.0,1.0,4999.8633,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5366
0.0050354204,4999.879990269382,0.012982055464581622,1,1.8925194e-06,1.0069435,0.005,4999.879990269382,4999.879990269382,200,0.004985809,0.012982055464581622,0.9998604,0.12037983,500.0,0.99702257,4999.872,199.9995844120295,1.0000008,4.7326167e-11,0.7,100,199.9998331071339,4768.417
0.01,4999.850844003506,0.022966398848580954,2,,1.0,0.009999998,4999.850844003506,4999.850844003506,200,0.01,0.022966398848580954,1.0,0.15079835,500.0,1.0,4999.851,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5244
0.0050182836,4999.851143267102,0.026120444040957255,1,4.945907e-06,1.0038553,0.005,4999.851143267102,4999.851143267102,200,0.0049339915,0.026120444040957255,1.0001979,0.15553446,500.0,0.9869936,4999.8516,199.99902319313156,1.0000055,1.2359902e-10,0.7,100,199.99890328055014,4768.396
0.01,4999.844063126386,0.023050956681554602,2,,1.0,0.009999998,4999.844063126386,4999.844063126386,200,0.01,0.023050956681554602,1.0,0.15107451,500.0,1.0,4999.8438,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.517
0.005001193,4999.865275647348,0.018906671396730218,1,1.6966231e-08,1.0002315,0.005,4999.865275647348,4999.865275647348,200,0.0049971254,0.018906671396730218,0.9999929,0.1444871,500.0,0.99941796,4999.8555,199.9999942356262,1.0,4.2415434e-13,0.7,100,200.0,4768.4004
0.01,4999.843958542197,0.02667969972886645,2,,1.0,0.009999998,4999.843958542197,4999.843958542197,200,0.01,0.02667969972886645,1.0,0.16251552,500.0,1.0,4999.844,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5176
0.0050107203,4999.865996061198,0.023393998850261746,1,1.4144839e-06,1.0021117,0.005,4999.865996061198,4999.865996061198,200,0.004967502,0.023393998850261746,0.99996763,0.15771392,500.0,0.9934682,4999.8555,199.9996844633198,1.0000007,3.5364375e-11,0.7,100,199.99985694895486,4768.4004
