VarJ,ESSRenyi,Delta,MinNormIw,BatchSize,MaxVanillaIw,AvgEpLen,VarDiscRet,VarNormIw,MinVanillaIw,ESSClassic,VarRet,VarVanillaIw,eRenyi2,AvgRet,IterType,AvgNormIw,J,AvgDiscRet,Bound,EpsThisIter,AvgVanillaIw,VanillaAvgRet,MaxNormIw
0.0105322,434.331533104,0.9,3.08179e-10,500,1.67552e+06,38.64,410.366360546,0.000196384,0.00516372,10.0004224903,410.366360546,5.51349e+10,1.15119,-15.1669492243,1,0.002,81.8667,-15.1669492243,79.4051,100,33511.2,-15.1669492243,0.0999979
30.9874,500.0,0.9,0.01,500,1.0,34.82,969.918415929,3.50449e-18,1.0,100.0,969.918415929,,1.0,0.595888955296,2,0.01,0.595889,0.595888955296,-1.5555,100,1.0,0.595888955296,0.01
30.6504,500.0,0.9,0.005,500,1.0,41.84,860.598195687,2.1793e-19,1.0,200.000000102,860.598195687,,1.0,12.1445442057,2,0.005,6.37022,12.1445442057,4.34015,100,1.0,12.1445442057,0.005
26.5984,500.0,0.9,0.00333333,500,1.0,41.34,238.079955294,5.43914e-20,1.0,299.999969474,238.079955294,,1.0,2.9427858704,2,0.00333333,5.22774,2.9427858704,3.5702,100,1.0,2.9427858704,0.00333333
25.7155,500.0,0.9,0.0025,500,1.0,36.92,312.912772676,5.4346e-20,1.0,400.0,312.912772676,,1.0,22.0776183134,2,0.0025,9.44021,22.0776183134,8.00474,100,1.0,22.0776183134,0.0025
0.0229701,450.850389037,0.9,9.40077e-09,500,927119.0,39.18,1633.21961944,0.000196374,0.0871604,10.0009355778,1633.21961944,1.68809e+10,1.10902,-7.88327647227,1,0.002,86.1251,-7.88327647227,84.773,100,18543.3,-7.88327647227,0.0999953
41.945,500.0,0.9,0.01,500,1.0,89.56,1777.15452771,3.50449e-18,1.0,100.0,1777.15452771,,1.0,9.86454628323,2,0.01,9.86455,9.86454628323,5.67031,100,1.0,9.86454628323,0.01
37.1385,500.0,0.9,0.005,500,1.0,58.12,937.081031715,2.1793e-19,1.0,200.000000102,937.081031715,,1.0,-2.08899433321,2,0.005,3.88778,-2.08899433321,0.922003,100,1.0,-2.08899433321,0.005
31.4841,500.0,0.9,0.00333333,500,1.0,38.04,122.4782686,5.43914e-20,1.0,299.999969474,122.4782686,,1.0,-7.98321613201,2,0.00333333,-0.0692227,-7.98321613201,-2.49077,100,1.0,-7.98321613201,0.00333333
39.9636,500.0,0.9,0.0025,500,1.0,96.46,2972.17879253,5.4346e-20,1.0,400.0,2972.17879253,,1.0,-25.1601722309,2,0.0025,-6.34196,-25.1601722309,-9.20768,100,1.0,-25.1601722309,0.0025
0.134936,461.645681691,0.9,1.58544e-07,500,242051.0,67.34,794.601410442,0.000196336,0.383813,10.002827619,794.601410442,1.15064e+09,1.08308,-12.4697055724,1,0.002,125.808,-12.4697055724,123.141,100,4841.71,-12.4697055724,0.0999859
9.54224,500.0,0.9,0.01,500,1.0,38.06,91.9740616031,3.50449e-18,1.0,100.0,91.9740616031,,1.0,-10.5240085847,2,0.01,-10.524,-10.5240085847,-11.4285,100,1.0,-10.5240085847,0.01
42.1237,500.0,0.9,0.005,500,1.0,45.54,3336.31762301,2.1793e-19,1.0,200.000000102,3336.31762301,,1.0,7.07196634063,2,0.005,-1.72602,7.07196634063,-4.99229,100,1.0,7.07196634063,0.005
35.5495,500.0,0.9,0.00333333,500,1.0,35.62,212.827988773,5.43914e-20,1.0,299.999969474,212.827988773,,1.0,5.17836063794,2,0.00333333,0.575439,5.17836063794,-2.09146,100,1.0,5.17836063794,0.00333333
31.3216,500.0,0.9,0.0025,500,1.0,33.8,128.047652344,5.4346e-20,1.0,400.0,128.047652344,,1.0,3.42820471416,2,0.0025,1.28863,3.42820471416,-1.02097,100,1.0,3.42820471416,0.0025
0.028535,452.416884131,0.9,5.30987e-09,500,568175.0,31.5,1490.90229076,0.000162974,0.0362052,12.0013415461,1490.90229076,7.57692e+09,1.10518,0.678544349987,1,0.002,86.0356,0.678544349987,83.8639,100,13637.0,0.678544349987,0.0833287
10.7887,500.0,0.9,0.01,500,1.0,38.64,117.571956629,3.50449e-18,1.0,100.0,117.571956629,,1.0,2.5315954604,2,0.01,2.53159,2.5315954604,1.68618,100,1.0,2.5315954604,0.01
10.2289,500.0,0.9,0.005,500,1.0,37.12,91.3515636288,2.1793e-19,1.0,200.000000102,91.3515636288,,1.0,0.328946318934,2,0.005,1.43027,0.328946318934,0.832468,100,1.0,0.328946318934,0.005
11.0827,500.0,0.9,0.00333333,500,1.0,37.9,160.589252437,5.43914e-20,1.0,299.999969474,160.589252437,,1.0,2.02230752446,2,0.00333333,1.62762,2.02230752446,1.13951,100,1.0,2.02230752446,0.00333333
12.3851,500.0,0.9,0.0025,500,1.0,44.66,180.018995546,5.4346e-20,1.0,400.0,180.018995546,,1.0,-7.81496627835,2,0.0025,-0.733029,-7.81496627835,-1.17829,100,1.0,-7.81496627835,0.0025
0.0340322,456.665339087,0.9,5.99422e-09,500,119014.0,42.58,2076.42917194,0.000162903,0.00856307,12.0064199228,2076.42917194,3.32448e+08,1.09489,-34.2270286039,1,0.002,20.5928,-34.2270286039,18.8321,100,2857.11,-34.2270286039,0.0833111
46.6164,500.0,0.9,0.01,500,1.0,111.32,2195.04115497,3.50449e-18,1.0,100.0,2195.04115497,,1.0,24.4566552242,2,0.01,24.4567,24.4566552242,20.8444,100,1.0,24.4566552242,0.01
48.9324,500.0,0.9,0.005,500,1.0,58.88,1757.41948251,2.1793e-19,1.0,200.000000102,1757.41948251,,1.0,-17.3961766085,2,0.005,3.53024,-17.3961766085,0.975958,100,1.0,-17.3961766085,0.005
52.927,500.0,0.9,0.00333333,500,1.0,79.32,3430.30814158,5.43914e-20,1.0,299.999969474,3430.30814158,,1.0,21.6562305354,2,0.00333333,9.57224,21.6562305354,6.30177,100,1.0,21.6562305354,0.00333333
50.8729,500.0,0.9,0.0025,500,1.0,49.14,1522.92482117,5.4346e-20,1.0,400.0,1522.92482117,,1.0,-14.668280771,2,0.0025,3.51211,-14.668280771,0.679802,100,1.0,-14.668280771,0.0025
0.0990388,452.778241966,0.9,2.57764e-08,500,300123.0,49.48,3482.53309855,0.000162959,0.0928424,12.0024351411,3482.53309855,2.1141e+09,1.10429,13.2433009711,1,0.002,169.923,13.2433009711,167.261,100,7203.67,13.2433009711,0.0833249
44.8953,500.0,0.9,0.01,500,1.0,68.12,2035.95110939,3.50449e-18,1.0,100.0,2035.95110939,,1.0,22.3133010634,2,0.01,22.3133,22.3133010634,18.4899,100,1.0,22.3133010634,0.01
35.7814,500.0,0.9,0.005,500,1.0,49.94,387.826088356,2.1793e-19,1.0,200.000000102,387.826088356,,1.0,4.36432375542,2,0.005,13.3388,4.36432375542,10.6353,100,1.0,4.36432375542,0.005
35.6241,500.0,0.9,0.00333333,500,1.0,42.04,927.004362829,5.43914e-20,1.0,299.999969474,927.004362829,,1.0,-8.871442439,2,0.00333333,5.93539,-8.871442439,3.72796,100,1.0,-8.871442439,0.00333333
39.4236,500.0,0.9,0.0025,500,1.0,51.62,2260.90587318,5.4346e-20,1.0,400.0,2260.90587318,,1.0,21.0507055833,2,0.0025,9.71422,21.0507055833,7.69231,100,1.0,21.0507055833,0.0025
0.028895,456.047800436,0.9,1.59969e-08,500,701217.0,41.22,967.259469011,0.000162979,0.134613,12.0010133004,967.259469011,1.15408e+10,1.09638,-12.4394583489,1,0.002,121.311,-12.4394583489,119.417,100,16829.9,-12.4394583489,0.0833298
28.8678,500.0,0.9,0.01,500,1.0,49.14,841.768737319,3.50449e-18,1.0,100.0,841.768737319,,1.0,-5.94081760886,2,0.01,-5.94082,-5.94081760886,-8.54396,100,1.0,-5.94081760886,0.01
40.1882,500.0,0.9,0.005,500,1.0,39.3,2404.72758597,2.1793e-19,1.0,200.000000102,2404.72758597,,1.0,-11.6249964046,2,0.005,-8.78291,-11.6249964046,-12.2611,100,1.0,-11.6249964046,0.005
35.0679,500.0,0.9,0.00333333,500,1.0,51.84,375.521458875,5.43914e-20,1.0,299.999969474,375.521458875,,1.0,2.66194883468,2,0.00333333,-4.96796,2.66194883468,-7.8079,100,1.0,2.66194883468,0.00333333
32.0616,500.0,0.9,0.0025,500,1.0,54.98,243.023445667,5.4346e-20,1.0,400.0,243.023445667,,1.0,10.6063923387,2,0.0025,-1.07437,10.6063923387,-3.53383,100,1.0,10.6063923387,0.0025
0.0856309,451.843969354,0.9,4.56082e-08,500,348150.0,43.88,1557.3821773,0.000196352,0.158801,10.0020351197,1557.3821773,2.38043e+09,1.10658,13.5437359658,1,0.002,123.481,13.5437359658,121.167,100,6963.7,13.5437359658,0.0999898
11.9193,500.0,0.9,0.01,500,1.0,28.04,143.50529453,3.50449e-18,1.0,100.0,143.50529453,,1.0,-0.711731347711,2,0.01,-0.711731,-0.711731347711,-1.53371,100,1.0,-0.711731347711,0.01
24.5903,500.0,0.9,0.005,500,1.0,69.66,1002.74984092,2.1793e-19,1.0,200.000000102,1002.74984092,,1.0,-12.924138203,2,0.005,-6.81793,-12.924138203,-9.19041,100,1.0,-12.924138203,0.005
27.1093,500.0,0.9,0.00333333,500,1.0,41.22,500.897315377,5.43914e-20,1.0,299.999969474,500.897315377,,1.0,20.5543443395,2,0.00333333,2.30616,20.5543443395,0.369043,100,1.0,20.5543443395,0.00333333
35.0217,500.0,0.9,0.0025,500,1.0,62.24,2503.7780197,5.4346e-20,1.0,400.0,2503.7780197,,1.0,19.5341615568,2,0.0025,6.61316,19.5341615568,4.41816,100,1.0,19.5341615568,0.0025
0.076789,457.752476011,0.9,6.53857e-08,500,390062.0,45.4,476.736350513,0.000196358,0.255066,10.0017180361,476.736350513,2.98807e+09,1.09229,3.36599848306,1,0.002,131.689,3.36599848306,129.637,100,7801.9,3.36599848306,0.0999914
28.0315,500.0,0.9,0.01,500,1.0,45.92,793.703568183,3.50449e-18,1.0,100.0,793.703568183,,1.0,-5.63520405781,2,0.01,-5.6352,-5.63520405781,-8.03847,100,1.0,-5.63520405781,0.01
32.1245,500.0,0.9,0.005,500,1.0,73.9,1289.55873564,2.1793e-19,1.0,200.000000102,1289.55873564,,1.0,-7.38683005341,2,0.005,-6.51102,-7.38683005341,-8.9789,100,1.0,-7.38683005341,0.005
33.3077,500.0,0.9,0.00333333,500,1.0,45.36,1276.85851073,5.43914e-20,1.0,299.999969474,1276.85851073,,1.0,-6.99018516544,2,0.00333333,-6.67074,-6.99018516544,-8.68576,100,1.0,-6.99018516544,0.00333333
31.1071,500.0,0.9,0.0025,500,1.0,42.62,542.379508499,5.4346e-20,1.0,400.0,542.379508499,,1.0,-3.97888009121,2,0.0025,-5.99778,-3.97888009121,-7.74283,100,1.0,-3.97888009121,0.0025
0.0147146,448.6297835,0.9,3.10976e-09,500,434393.0,34.86,269.97685263,0.000162966,0.0162116,12.0018867278,269.97685263,4.42888e+09,1.1145,-2.44344871066,1,0.002,35.291,-2.44344871066,33.6432,100,10426.2,-2.44344871066,0.0833268
19.8718,500.0,0.9,0.01,500,1.0,37.2,398.875596437,3.50449e-18,1.0,100.0,398.875596437,,1.0,-1.11603345945,2,0.01,-1.11603,-1.11603345945,-3.04982,100,1.0,-1.11603345945,0.01
29.7542,500.0,0.9,0.005,500,1.0,51.3,919.289279777,2.1793e-19,1.0,200.000000102,919.289279777,,1.0,29.4008140989,2,0.005,14.1424,29.4008140989,12.2107,100,1.0,29.4008140989,0.005
39.3681,500.0,0.9,0.00333333,500,1.0,66.02,2590.2344414,5.43914e-20,1.0,299.999969474,2590.2344414,,1.0,-7.5808277022,2,0.00333333,6.90132,-7.5808277022,5.14423,100,1.0,-7.5808277022,0.00333333
35.3494,500.0,0.9,0.0025,500,1.0,42.04,311.046808703,5.4346e-20,1.0,400.0,311.046808703,,1.0,14.2798371006,2,0.0025,8.74595,14.2798371006,7.22426,100,1.0,14.2798371006,0.0025
0.0152765,448.128552502,0.9,1.32699e-08,500,965408.0,38.6,377.149216076,0.000162982,0.153736,12.0007937907,377.149216076,2.18752e+10,1.11575,7.05069014625,1,0.002,88.868,7.05069014625,87.4304,100,23170.6,7.05069014625,0.0833306
18.3367,500.0,0.9,0.01,500,1.0,49.66,339.632430328,3.50449e-18,1.0,100.0,339.632430328,,1.0,2.12570317843,2,0.01,2.1257,2.12570317843,0.872877,100,1.0,2.12570317843,0.01
22.0554,500.0,0.9,0.005,500,1.0,43.46,599.396777198,2.1793e-19,1.0,200.000000102,599.396777198,,1.0,11.4254136047,2,0.005,6.77556,11.4254136047,5.55476,100,1.0,11.4254136047,0.005
22.1206,500.0,0.9,0.00333333,500,1.0,32.48,498.912339647,5.43914e-20,1.0,299.999969474,498.912339647,,1.0,8.09599875989,2,0.00333333,7.2157,8.09599875989,6.21893,100,1.0,8.09599875989,0.00333333
28.4766,500.0,0.9,0.0025,500,1.0,35.22,1429.70379103,5.4346e-20,1.0,400.0,1429.70379103,,1.0,-14.7022216168,2,0.0025,1.73622,-14.7022216168,-0.122628,100,1.0,-14.7022216168,0.0025
0.0667754,457.569304889,0.9,4.63663e-08,500,125474.0,51.54,515.328579678,0.000162914,0.0698294,12.0056302767,515.328579678,3.69514e+08,1.09273,2.25053819579,1,0.002,51.7837,2.25053819579,50.0458,100,3012.08,2.25053819579,0.0833138
26.7949,500.0,0.9,0.01,500,1.0,37.12,725.22005828,3.50449e-18,1.0,100.0,725.22005828,,1.0,4.9539026823,2,0.01,4.9539,4.9539026823,3.06827,100,1.0,4.9539026823,0.01
27.8461,500.0,0.9,0.005,500,1.0,46.08,656.864911671,2.1793e-19,1.0,200.000000102,656.864911671,,1.0,-14.1534192431,2,0.005,-4.59976,-14.1534192431,-6.38941,100,1.0,-14.1534192431,0.005
30.5293,500.0,0.9,0.00333333,500,1.0,49.4,1055.52117665,5.43914e-20,1.0,299.999969474,1055.52117665,,1.0,12.735670499,2,0.00333333,1.17872,12.735670499,-0.282529,100,1.0,12.735670499,0.00333333
31.8638,500.0,0.9,0.0025,500,1.0,52.46,1175.09981899,5.4346e-20,1.0,400.0,1175.09981899,,1.0,-10.4677511103,2,0.0025,-1.7329,-10.4677511103,-3.27282,100,1.0,-10.4677511103,0.0025
0.160599,456.514685723,0.9,2.45675e-08,500,69666.0,54.08,250.540343603,0.000162835,0.020548,12.0113391236,250.540343603,1.1391e+08,1.09526,8.32440626169,1,0.002,56.5444,8.32440626169,55.1029,100,1672.77,8.32440626169,0.083294
10.0535,500.0,0.9,0.01,500,1.0,73.8,102.094244267,3.50449e-18,1.0,100.0,102.094244267,,1.0,5.21644506389,2,0.01,5.21644,5.21644506389,4.49371,100,1.0,5.21644506389,0.01
15.1743,500.0,0.9,0.005,500,1.0,34.9,360.633349617,2.1793e-19,1.0,200.000000102,360.633349617,,1.0,3.01709970962,2,0.005,4.11677,3.01709970962,3.25735,100,1.0,3.01709970962,0.005
33.6366,500.0,0.9,0.00333333,500,1.0,80.7,2547.90891463,5.43914e-20,1.0,299.999969474,2547.90891463,,1.0,-20.7220827036,2,0.00333333,-4.16285,-20.7220827036,-6.13967,100,1.0,-20.7220827036,0.00333333
35.0389,500.0,0.9,0.0025,500,1.0,39.32,1530.80473898,5.4346e-20,1.0,400.0,1530.80473898,,1.0,-5.40257472952,2,0.0025,-4.47278,-5.40257472952,-6.34529,100,1.0,-5.40257472952,0.0025
0.0824888,455.523434949,0.9,6.7404e-08,500,350762.0,86.88,3081.72888857,0.000162965,0.283736,12.0019772705,3081.72888857,2.88771e+09,1.09764,21.3737385024,1,0.002,155.832,21.3737385024,153.398,100,8418.97,21.3737385024,0.0833265
27.1905,500.0,0.9,0.01,500,1.0,97.4,746.79355073,3.50449e-18,1.0,100.0,746.79355073,,1.0,-13.7285908304,2,0.01,-13.7286,-13.7285908304,-16.7636,100,1.0,-13.7285908304,0.01
27.67,500.0,0.9,0.005,500,1.0,50.34,772.339451421,2.1793e-19,1.0,200.000000102,772.339451421,,1.0,-6.33744592427,2,0.005,-10.033,-6.33744592427,-12.1791,100,1.0,-6.33744592427,0.005
33.4197,500.0,0.9,0.00333333,500,1.0,51.56,1324.52155608,5.43914e-20,1.0,299.999969474,1324.52155608,,1.0,17.5738724189,2,0.00333333,-0.830721,17.5738724189,-3.08404,100,1.0,17.5738724189,0.00333333
30.2197,500.0,0.9,0.0025,500,1.0,44.7,294.67500137,5.4346e-20,1.0,400.0,294.67500137,,1.0,2.92130857744,2,0.0025,0.107286,2.92130857744,-1.84415,100,1.0,2.92130857744,0.0025
0.0627973,444.350133121,0.9,1.72351e-08,500,467278.0,68.86,271.163513225,0.000196361,0.0805422,10.0015929236,271.163513225,4.28819e+09,1.12524,5.65691607124,1,0.002,117.077,5.65691607124,115.226,100,9346.3,5.65691607124,0.099992
18.7871,500.0,0.9,0.01,500,1.0,38.38,356.520835724,3.50449e-18,1.0,100.0,356.520835724,,1.0,-3.72022277061,2,0.01,-3.72022,-3.72022277061,-5.28485,100,1.0,-3.72022277061,0.01
45.3658,500.0,0.9,0.005,500,1.0,68.4,3797.17283981,2.1793e-19,1.0,200.000000102,3797.17283981,,1.0,-0.905147138792,2,0.005,-2.31269,-0.905147138792,-5.03028,100,1.0,-0.905147138792,0.005
43.657,500.0,0.9,0.00333333,500,1.0,42.64,1559.95279849,5.43914e-20,1.0,299.999969474,1559.95279849,,1.0,-11.5857052378,2,0.00333333,-5.40369,-11.5857052378,-7.6226,100,1.0,-11.5857052378,0.00333333
39.9863,500.0,0.9,0.0025,500,1.0,43.02,482.326511909,5.4346e-20,1.0,400.0,482.326511909,,1.0,10.9393397795,2,0.0025,-1.31793,10.9393397795,-3.23957,100,1.0,10.9393397795,0.0025
0.0610312,448.834874232,0.9,6.81268e-08,500,332831.0,37.22,267.210388093,0.000162966,0.272118,12.0019068522,267.210388093,2.60001e+09,1.114,-14.2976858154,1,0.002,115.289,-14.2976858154,113.474,100,7988.57,-14.2976858154,0.0833267
49.352,500.0,0.9,0.01,500,1.0,84.82,2460.22102741,3.50449e-18,1.0,100.0,2460.22102741,,1.0,-2.95921670985,2,0.01,-2.95922,-2.95921670985,-6.82396,100,1.0,-2.95921670985,0.01
43.1463,500.0,0.9,0.005,500,1.0,53.1,1257.02607312,2.1793e-19,1.0,200.000000102,1257.02607312,,1.0,6.32904436505,2,0.005,1.68491,6.32904436505,-1.04787,100,1.0,6.32904436505,0.005
39.573,500.0,0.9,0.00333333,500,1.0,48.82,788.482592663,5.43914e-20,1.0,299.999969474,788.482592663,,1.0,18.7548183685,2,0.00333333,7.37488,18.7548183685,5.14357,100,1.0,18.7548183685,0.00333333
39.7459,500.0,0.9,0.0025,500,1.0,99.42,1542.37784729,5.4346e-20,1.0,400.0,1542.37784729,,1.0,-3.81536061753,2,0.0025,4.57732,-3.81536061753,2.64495,100,1.0,-3.81536061753,0.0025
0.0126851,443.866164473,0.9,6.06021e-09,500,1.0009e+06,33.34,342.605690431,0.000162981,0.0727903,12.000834672,342.605690431,2.3513e+10,1.12647,-10.8122499901,1,0.002,73.6909,-10.8122499901,71.8565,100,24022.4,-10.8122499901,0.0833304
43.7858,500.0,0.9,0.01,500,1.0,55.42,1936.5611153,3.50449e-18,1.0,100.0,1936.5611153,,1.0,15.033915779,2,0.01,15.0339,15.033915779,11.4504,100,1.0,15.033915779,0.01
36.1595,500.0,0.9,0.005,500,1.0,41.42,704.072776155,2.1793e-19,1.0,200.000000102,704.072776155,,1.0,16.2977169555,2,0.005,15.6658,16.2977169555,13.1319,100,1.0,16.2977169555,0.005
31.2401,500.0,0.9,0.00333333,500,1.0,34.28,296.500768587,5.43914e-20,1.0,299.999969474,296.500768587,,1.0,10.2900465192,2,0.00333333,13.8739,10.2900465192,11.805,100,1.0,10.2900465192,0.00333333
32.3846,500.0,0.9,0.0025,500,1.0,42.68,1220.35380884,5.4346e-20,1.0,400.0,1220.35380884,,1.0,4.99869222945,2,0.0025,11.6551,4.99869222945,9.86334,100,1.0,4.99869222945,0.0025
0.057596,455.978390322,0.9,7.99426e-08,500,424894.0,33.08,442.987859764,0.00019636,0.339699,10.0016586338,442.987859764,3.54556e+09,1.09654,-11.816362968,1,0.002,107.497,-11.816362968,105.819,100,8498.58,-11.816362968,0.0999917
43.1525,500.0,0.9,0.01,500,1.0,48.92,1880.94822017,3.50449e-18,1.0,100.0,1880.94822017,,1.0,-4.99999857788,2,0.01,-5.0,-4.99999857788,-8.52984,100,1.0,-4.99999857788,0.01
72.3242,500.0,0.9,0.005,500,1.0,90.6,7710.73417722,2.1793e-19,1.0,200.000000102,7710.73417722,,1.0,38.9502265112,2,0.005,16.9751,38.9502265112,10.16,100,1.0,38.9502265112,0.005
59.7511,500.0,0.9,0.00333333,500,1.0,39.46,143.296221334,5.43914e-20,1.0,299.999969474,143.296221334,,1.0,4.29763962481,2,0.00333333,12.7493,4.29763962481,7.18475,100,1.0,4.29763962481,0.00333333
52.8457,500.0,0.9,0.0025,500,1.0,40.82,436.956240489,5.4346e-20,1.0,400.0,436.956240489,,1.0,6.69270797027,2,0.0025,11.2351,6.69270797027,6.41611,100,1.0,6.69270797027,0.0025
0.18933,455.508049604,0.9,1.11629e-07,500,384384.0,50.36,909.54537331,0.000196356,0.429125,10.0018566743,909.54537331,2.90172e+09,1.09768,-7.48137347694,1,0.002,289.115,-7.48137347694,284.599,100,7688.4,-7.48137347694,0.0999907
22.7274,500.0,0.9,0.01,500,1.0,65.26,521.75270224,3.50449e-18,1.0,100.0,521.75270224,,1.0,-19.6595815816,2,0.01,-19.6596,-19.6595815816,-21.7757,100,1.0,-19.6595815816,0.01
28.6972,500.0,0.9,0.005,500,1.0,39.56,1103.07393758,2.1793e-19,1.0,200.000000102,1103.07393758,,1.0,-10.8872616694,2,0.005,-15.2734,-10.8872616694,-17.6457,100,1.0,-10.8872616694,0.005
26.0933,500.0,0.9,0.00333333,500,1.0,43.86,106.161944626,5.43914e-20,1.0,299.999969474,106.161944626,,1.0,5.59835149553,2,0.00333333,-8.31616,5.59835149553,-10.2531,100,1.0,5.59835149553,0.00333333
28.3958,500.0,0.9,0.0025,500,1.0,48.42,1130.44185962,5.4346e-20,1.0,400.0,1130.44185962,,1.0,-17.5223852653,2,0.0025,-10.6177,-17.5223852653,-12.2952,100,1.0,-17.5223852653,0.0025
0.00895495,448.010944603,0.9,3.3969e-09,500,745044.0,38.34,547.815001727,0.000196371,0.0253098,10.0011072306,547.815001727,1.09016e+10,1.11604,-11.0641459648,1,0.002,24.7326,-11.0641459648,23.1476,100,14901.7,-11.0641459648,0.0999945
24.1798,500.0,0.9,0.01,500,1.0,55.42,590.570086056,3.50449e-18,1.0,100.0,590.570086056,,1.0,-0.546115825478,2,0.01,-0.546116,-0.546115825478,-2.12221,100,1.0,-0.546115825478,0.01
20.0553,500.0,0.9,0.005,500,1.0,34.12,216.66249151,2.1793e-19,1.0,200.000000102,216.66249151,,1.0,2.69927775153,2,0.005,1.07658,2.69927775153,-0.0378871,100,1.0,2.69927775153,0.005
30.5463,500.0,0.9,0.00333333,500,1.0,45.52,1762.18614912,5.43914e-20,1.0,299.999969474,1762.18614912,,1.0,20.4504195593,2,0.00333333,7.53453,20.4504195593,5.21083,100,1.0,20.4504195593,0.00333333
28.8703,500.0,0.9,0.0025,500,1.0,41.68,539.0837786,5.4346e-20,1.0,400.0,539.0837786,,1.0,6.34574851098,2,0.0025,7.23733,6.34574851098,5.22495,100,1.0,6.34574851098,0.0025
0.0985793,460.724187475,0.9,9.54075e-08,500,225254.0,32.94,192.954911171,0.000162948,0.257926,12.0032132036,192.954911171,1.1909e+09,1.08525,-8.19156746878,1,0.002,120.728,-8.19156746878,118.853,100,5406.83,-8.19156746878,0.0833222
66.8661,500.0,0.9,0.01,500,1.0,62.1,4516.23580391,3.50449e-18,1.0,100.0,4516.23580391,,1.0,-6.59580236761,2,0.01,-6.5958,-6.59580236761,-12.3274,100,1.0,-6.59580236761,0.01
61.6918,500.0,0.9,0.005,500,1.0,69.2,2383.62420208,2.1793e-19,1.0,200.000000102,2383.62420208,,1.0,32.9233906033,2,0.005,13.1638,32.9233906033,9.11097,100,1.0,32.9233906033,0.005
54.4606,500.0,0.9,0.00333333,500,1.0,41.98,1255.60560843,5.43914e-20,1.0,299.999969474,1255.60560843,,1.0,5.12624529641,2,0.00333333,10.4846,5.12624529641,7.1755,100,1.0,5.12624529641,0.00333333
48.5633,500.0,0.9,0.0025,500,1.0,39.32,518.860350488,5.4346e-20,1.0,400.0,518.860350488,,1.0,5.06276925279,2,0.0025,9.12915,5.06276925279,6.26337,100,1.0,5.06276925279,0.0025
0.0773692,447.471945415,0.9,2.30026e-09,500,498699.0,39.88,211.250359434,0.000196363,0.0114722,10.0015007652,211.250359434,4.88429e+09,1.11739,6.72346096224,1,0.002,165.362,6.72346096224,162.652,100,9974.74,6.72346096224,0.0999925
27.4008,500.0,0.9,0.01,500,1.0,47.16,758.388780287,3.50449e-18,1.0,100.0,758.388780287,,1.0,16.8011555676,2,0.01,16.8012,16.8011555676,14.6154,100,1.0,16.8011555676,0.01
38.3219,500.0,0.9,0.005,500,1.0,73.06,1363.1635883,2.1793e-19,1.0,200.000000102,1363.1635883,,1.0,-24.1083087688,2,0.005,-3.65358,-24.1083087688,-6.5006,100,1.0,-24.1083087688,0.005
33.5398,500.0,0.9,0.00333333,500,1.0,34.36,432.507971877,5.43914e-20,1.0,299.999969474,432.507971877,,1.0,0.111767829437,2,0.00333333,-2.39846,0.111767829437,-4.72305,100,1.0,0.111767829437,0.00333333
30.442,500.0,0.9,0.0025,500,1.0,41.16,321.477116318,5.4346e-20,1.0,400.0,321.477116318,,1.0,1.89533147348,2,0.0025,-1.32501,1.89533147348,-3.33817,100,1.0,1.89533147348,0.0025
0.0472008,461.949120995,0.9,1.35644e-08,500,259992.0,41.78,404.187157877,0.000162951,0.0423249,12.0030031201,404.187157877,1.58653e+09,1.08237,11.330637395,1,0.002,65.5666,11.330637395,63.6932,100,6240.59,11.330637395,0.0833229
16.1155,500.0,0.9,0.01,500,1.0,33.28,262.331455966,3.50449e-18,1.0,100.0,262.331455966,,1.0,-4.71580233642,2,0.01,-4.7158,-4.71580233642,-6.02049,100,1.0,-4.71580233642,0.01
19.4566,500.0,0.9,0.005,500,1.0,36.78,403.347002709,2.1793e-19,1.0,200.000000102,403.347002709,,1.0,9.2908834615,2,0.005,2.28754,9.2908834615,1.24764,100,1.0,9.2908834615,0.005
24.0216,500.0,0.9,0.00333333,500,1.0,39.84,983.249500481,5.43914e-20,1.0,299.999969474,983.249500481,,1.0,3.22372937525,2,0.00333333,2.5996,3.22372937525,1.18088,100,1.0,3.22372937525,0.00333333
27.2905,500.0,0.9,0.0025,500,1.0,38.02,1203.47877225,5.4346e-20,1.0,400.0,1203.47877225,,1.0,-6.08184145906,2,0.0025,0.429242,-6.08184145906,-1.2451,100,1.0,-6.08184145906,0.0025
0.0444268,443.199780382,0.9,5.1676e-09,500,438879.0,34.8,381.666980063,0.000196356,0.0226816,10.0018536974,381.666980063,3.7828e+09,1.12816,-17.6918333672,1,0.002,73.7126,-17.6918333672,72.122,100,8778.4,-17.6918333672,0.0999907
20.1929,500.0,0.9,0.01,500,1.0,33.0,411.870941638,3.50449e-18,1.0,100.0,411.870941638,,1.0,-2.50066627114,2,0.01,-2.50067,-2.50066627114,-4.34139,100,1.0,-2.50066627114,0.01
30.0232,500.0,0.9,0.005,500,1.0,52.56,1401.264535,2.1793e-19,1.0,200.000000102,1401.264535,,1.0,-6.44517485306,2,0.005,-4.47292,-6.44517485306,-6.5066,100,1.0,-6.44517485306,0.005
