AvgVanillaIw,ESSRenyi,VarNormIw,AvgEpLen,J,VarDiscRet,VarVanillaIw,BatchSize,MaxNormIw,Delta,AvgRet,eRenyi2,AvgDiscRet,IterType,MinNormIw,VarRet,VanillaAvgRet,AvgNormIw,VarJ,MinVanillaIw,Bound,MaxVanillaIw,EpsThisIter,ESSClassic
1.96157,39.1506292023,0.000562364,500.0,4679.25,6.70511701281,540.96,500,0.47674,1.0,4676.87287302,12.7712,4676.87287302,1,8.45728e-14,6.70511701281,4676.87287302,0.002,6.86517,8.29477e-11,4679.25,467.579,100,3.53832381117
1.0,500.0,3.50449e-18,500.0,4677.31,5.40870986796,,500,0.01,1.0,4677.3118232,1.0,4677.3118232,2,0.01,5.40870986796,4677.3118232,0.01,2.314,1.0,4677.31,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.37,4.75720028266,,500,0.005,1.0,4677.42321084,1.0,4677.42321084,2,0.005,4.75720028266,4677.42321084,0.005,2.24392,1.0,4677.37,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.46,4.65015251937,,500,0.00333333,1.0,4677.65658501,1.0,4677.65658501,2,0.00333333,4.65015251937,4677.65658501,0.00333333,2.21583,1.0,4677.46,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.39,5.76829197024,,500,0.0025,1.0,4677.17834893,1.0,4677.17834893,2,0.0025,5.76829197024,4677.17834893,0.0025,2.26393,1.0,4677.39,1.0,100,400.0
0.743399,,8.78347e-05,500.0,4678.29,5.52215285188,12.1353,500,0.120911,1.0,4677.1610822,inf,4677.1610822,1,5.58114e-12,5.52215285188,4677.1610822,0.002,7.34797,2.07451e-09,4678.29,44.9425,100,21.8200059071
1.0,500.0,3.50449e-18,500.0,4677.12,5.9377902878,,500,0.01,1.0,4677.12070445,1.0,4677.12070445,2,0.01,5.9377902878,4677.12070445,0.01,2.42456,1.0,4677.12,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.09,6.0064239125,,500,0.005,1.0,4677.05461259,1.0,4677.05461259,2,0.005,6.0064239125,4677.05461259,0.005,2.43178,1.0,4677.09,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.26,5.21756767265,,500,0.00333333,1.0,4677.61648499,1.0,4677.61648499,2,0.00333333,5.21756767265,4677.61648499,0.00333333,2.39298,1.0,4677.26,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.25,4.58833200198,,500,0.0025,1.0,4677.20188596,1.0,4677.20188596,2,0.0025,4.58833200198,4677.20188596,0.0025,2.33047,1.0,4677.25,1.0,100,400.0
0.976544,432.001959421,5.63526e-07,500.0,4677.4,6.20561245302,0.13435,500,0.0067872,1.0,4677.20244723,1.1574,4677.20244723,1,0.000542324,6.20561245302,4677.20244723,0.002,2.44981,0.264802,4677.4,3.314,100,438.365961276
1.0,500.0,3.50449e-18,500.0,4677.24,5.35134874011,,500,0.01,1.0,4677.23771032,1.0,4677.23771032,2,0.01,5.35134874011,4677.23771032,0.01,2.30169,1.0,4677.24,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.23,5.84889401015,,500,0.005,1.0,4677.22460553,1.0,4677.22460553,2,0.005,5.84889401015,4677.22460553,0.005,2.35459,1.0,4677.23,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.28,6.17484062911,,500,0.00333333,1.0,4677.3721526,1.0,4677.3721526,2,0.00333333,6.17484062911,4677.3721526,0.00333333,2.39545,1.0,4677.28,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.22,5.84720023725,,500,0.0025,1.0,4677.04452283,1.0,4677.04452283,2,0.0025,5.84720023725,4677.04452283,0.0025,2.40022,1.0,4677.22,1.0,100,400.0
1.00268,498.992332207,7.12963e-09,500.0,4677.18,5.78311690642,0.00179199,500,0.00242592,1.0,4676.91271829,1.00202,4676.91271829,1,0.00179154,5.78311690642,4676.91271829,0.002,2.39445,0.898173,4677.18,1.21622,100,499.112136961
1.0,500.0,3.50449e-18,500.0,4677.36,5.31709795329,,500,0.01,1.0,4677.3560868,1.0,4677.3560868,2,0.01,5.31709795329,4677.3560868,0.01,2.29434,1.0,4677.36,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.12,6.28494189935,,500,0.005,1.0,4676.87595978,1.0,4676.87595978,2,0.005,6.28494189935,4676.87595978,0.005,2.40846,1.0,4677.12,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.97,5.71315376355,,500,0.00333333,1.0,4676.67004911,1.0,4676.67004911,2,0.00333333,5.71315376355,4676.67004911,0.00333333,2.40763,1.0,4676.97,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4676.95,6.59959059345,,500,0.0025,1.0,4676.89231921,1.0,4676.89231921,2,0.0025,6.59959059345,4676.89231921,0.0025,2.4458,1.0,4676.95,1.0,100,400.0
0.998563,493.922450375,5.26091e-08,500.0,4676.95,7.21658796072,0.0131145,500,0.00277155,1.0,4676.63428169,1.0123,4676.63428169,1,0.00135112,7.21658796072,4676.63428169,0.002,2.48789,0.674588,4676.95,1.38378,100,493.521908591
1.0,500.0,3.50449e-18,500.0,4677.27,5.27563425178,,500,0.01,1.0,4677.26780056,1.0,4677.26780056,2,0.01,5.27563425178,4677.26780056,0.01,2.2854,1.0,4677.27,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.23,5.60546981641,,500,0.005,1.0,4677.18581018,1.0,4677.18581018,2,0.005,5.60546981641,4677.18581018,0.005,2.32119,1.0,4677.23,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.15,5.73926108393,,500,0.00333333,1.0,4677.00926299,1.0,4677.00926299,2,0.00333333,5.73926108393,4677.00926299,0.00333333,2.34445,1.0,4677.15,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.2,5.87850855205,,500,0.0025,1.0,4677.35379938,1.0,4677.35379938,2,0.0025,5.87850855205,4677.35379938,0.0025,2.3632,1.0,4677.2,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.32,4.46097580793,,500,0.002,1.0,4677.76816503,1.0,4677.76816503,1,0.002,4.46097580793,4677.76816503,0.002,2.32421,1.0,4677.32,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.38,5.2642725174,,500,0.01,1.0,4677.37878622,1.0,4677.37878622,2,0.01,5.2642725174,4677.37878622,0.01,2.28288,1.0,4677.38,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.14,6.27900439798,,500,0.005,1.0,4676.9002863,1.0,4676.9002863,2,0.005,6.27900439798,4676.9002863,0.005,2.40231,1.0,4677.14,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.12,6.26592027271,,500,0.00333333,1.0,4677.09543317,1.0,4677.09543317,2,0.00333333,6.26592027271,4677.09543317,0.00333333,2.43219,1.0,4677.12,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.09,6.1774228437,,500,0.0025,1.0,4676.98671023,1.0,4676.98671023,2,0.0025,6.1774228437,4676.98671023,0.0025,2.44318,1.0,4677.09,1.0,100,400.0
1.0,499.999821186,1.83557e-12,500.0,4677.23,4.01583146192,4.58896e-07,500,0.00200453,1.0,4677.78208461,1.0,4677.78208461,1,0.00199516,4.01583146192,4677.78208461,0.002,2.37625,0.997583,4677.23,1.00227,100,499.99978026
1.0,500.0,3.50449e-18,500.0,4677.15,5.84493610441,,500,0.01,1.0,4677.15135703,1.0,4677.15135703,2,0.01,5.84493610441,4677.15135703,0.01,2.40555,1.0,4677.15,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.4,5.54901213254,,500,0.005,1.0,4677.64508641,1.0,4677.64508641,2,0.005,5.54901213254,4677.64508641,0.005,2.38769,1.0,4677.4,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.36,4.91060405841,,500,0.00333333,1.0,4677.2911475,1.0,4677.2911475,2,0.00333333,4.91060405841,4677.2911475,0.00333333,2.3289,1.0,4677.36,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.26,5.9182626737,,500,0.0025,1.0,4676.93425288,1.0,4676.93425288,2,0.0025,5.9182626737,4676.93425288,0.0025,2.35945,1.0,4677.26,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.15,6.82138143679,,500,0.002,1.0,4676.74585434,1.0,4676.74585434,1,0.002,6.82138143679,4676.74585434,0.002,2.4178,1.0,4677.15,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.38,5.55975262877,,500,0.01,1.0,4677.38461368,1.0,4677.38461368,2,0.01,5.55975262877,4677.38461368,0.01,2.34608,1.0,4677.38,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.37,5.16036181096,,500,0.005,1.0,4677.35730571,1.0,4677.35730571,2,0.005,5.16036181096,4677.35730571,0.005,2.3036,1.0,4677.37,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.22,5.34316510819,,500,0.00333333,1.0,4676.90829508,1.0,4676.90829508,2,0.00333333,5.34316510819,4676.90829508,0.00333333,2.31269,1.0,4677.22,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.2,5.79761134272,,500,0.0025,1.0,4677.16555273,1.0,4677.16555273,2,0.0025,5.79761134272,4677.16555273,0.0025,2.33385,1.0,4677.2,1.0,100,400.0
1.0,500.0,3.97263e-15,500.0,4677.21,5.5590253305,9.93111e-10,500,0.00200048,1.0,4677.25133398,1.0,4677.25133398,1,0.00199983,5.5590253305,4677.25133398,0.002,2.33635,0.999917,4677.21,1.00024,100,499.999762502
1.0,500.0,3.50449e-18,500.0,4677.56,4.30921796954,,500,0.01,1.0,4677.5652523,1.0,4677.5652523,2,0.01,4.30921796954,4677.5652523,0.01,2.06546,1.0,4677.56,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.56,4.22979146978,,500,0.005,1.0,4677.56478064,1.0,4677.56478064,2,0.005,4.22979146978,4677.56478064,0.005,2.05592,1.0,4677.56,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.35,5.79025463823,,500,0.00333333,1.0,4676.91864493,1.0,4676.91864493,2,0.00333333,5.79025463823,4676.91864493,0.00333333,2.19579,1.0,4677.35,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.38,4.7072682595,,500,0.0025,1.0,4677.45936443,1.0,4677.45936443,2,0.0025,4.7072682595,4677.45936443,0.0025,2.18711,1.0,4677.38,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.34,5.49475896619,,500,0.002,1.0,4677.16996935,1.0,4677.16996935,1,0.002,5.49475896619,4677.16996935,0.002,2.21846,1.0,4677.34,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.95,5.60011038668,,500,0.01,1.0,4676.94963979,1.0,4676.94963979,2,0.01,5.60011038668,4676.94963979,0.01,2.3546,1.0,4676.95,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.16,4.80939535759,,500,0.005,1.0,4677.37951683,1.0,4677.37951683,2,0.005,4.80939535759,4677.37951683,0.005,2.28013,1.0,4677.16,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.26,4.89199352954,,500,0.00333333,1.0,4677.44877209,1.0,4677.44877209,2,0.00333333,4.89199352954,4677.44877209,0.00333333,2.25794,1.0,4677.26,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.23,6.22008499504,,500,0.0025,1.0,4677.12421678,1.0,4677.12421678,2,0.0025,6.22008499504,4677.12421678,0.0025,2.3166,1.0,4677.23,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.26,5.37855917621,,500,0.002,1.0,4677.38618026,1.0,4677.38618026,1,0.002,5.37855917621,4677.38618026,0.002,2.31568,1.0,4677.26,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.19,5.49789987001,,500,0.01,1.0,4677.19164517,1.0,4677.19164517,2,0.01,5.49789987001,4677.19164517,0.01,2.33302,1.0,4677.19,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.2,5.32662073483,,500,0.005,1.0,4677.20553481,1.0,4677.20553481,2,0.005,5.32662073483,4677.20553481,0.005,2.31479,1.0,4677.2,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.19,5.67453240683,,500,0.00333333,1.0,4677.16627999,1.0,4677.16627999,2,0.00333333,5.67453240683,4677.16627999,0.00333333,2.33345,1.0,4677.19,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.26,5.79512619356,,500,0.0025,1.0,4677.46115453,1.0,4677.46115453,2,0.0025,5.79512619356,4677.46115453,0.0025,2.35203,1.0,4677.26,1.0,100,400.0
0.999686,499.688700062,2.49886e-09,500.0,4677.25,5.83054014023,0.000624323,500,0.00218381,1.0,4677.18700629,1.00062,4677.18700629,1,0.00187154,5.83054014023,4677.18700629,0.002,2.35066,0.935477,4677.25,1.09156,100,499.688405279
1.0,500.0,3.50449e-18,500.0,4677.71,4.64138661855,,500,0.01,1.0,4677.70860784,1.0,4677.70860784,2,0.01,4.64138661855,4677.70860784,0.01,2.14359,1.0,4677.71,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.31,5.82431615993,,500,0.005,1.0,4676.91425521,1.0,4676.91425521,2,0.005,5.82431615993,4676.91425521,0.005,2.31047,1.0,4677.31,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.34,6.37754377743,,500,0.00333333,1.0,4677.40464095,1.0,4677.40464095,2,0.00333333,6.37754377743,4677.40464095,0.00333333,2.3802,1.0,4677.34,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.34,5.70335569168,,500,0.0025,1.0,4677.34234502,1.0,4677.34234502,2,0.0025,5.70335569168,4677.34234502,0.0025,2.3792,1.0,4677.34,1.0,100,400.0
0.220103,0.000472418495704,0.00199986,500.0,4679.7,5.32602480526,24.2211,500,0.999965,1.0,4677.26082722,1.05838e+06,4677.26082722,1,,5.32602480526,4677.26082722,0.002,0.0109198,,4679.7,110.048,100,1.00006905182
1.0,500.0,3.50449e-18,500.0,4677.03,5.73956154235,,500,0.01,1.0,4677.03372135,1.0,4677.03372135,2,0.01,5.73956154235,4677.03372135,0.01,2.38371,1.0,4677.03,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.18,5.72870554626,,500,0.005,1.0,4677.32846736,1.0,4677.32846736,2,0.005,5.72870554626,4677.32846736,0.005,2.38715,1.0,4677.18,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.17,5.60409040934,,500,0.00333333,1.0,4677.15523924,1.0,4677.15523924,2,0.00333333,5.60409040934,4677.15523924,0.00333333,2.37664,1.0,4677.17,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.21,4.75835217997,,500,0.0025,1.0,4677.32013878,1.0,4677.32013878,2,0.0025,4.75835217997,4677.32013878,0.0025,2.32768,1.0,4677.21,1.0,100,400.0
0.960439,431.394878107,6.93788e-07,500.0,4677.37,5.59878490699,0.159995,500,0.00524864,1.0,4676.99579603,1.15903,4676.99579603,1,0.000311878,5.59878490699,4676.99579603,0.002,2.35338,0.14977,4677.37,2.5205,100,426.221381078
1.0,500.0,3.50449e-18,500.0,4677.26,5.90222523965,,500,0.01,1.0,4677.2583235,1.0,4677.2583235,2,0.01,5.90222523965,4677.2583235,0.01,2.41728,1.0,4677.26,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.22,5.13109170262,,500,0.005,1.0,4677.18788594,1.0,4677.18788594,2,0.005,5.13109170262,4677.18788594,0.005,2.33725,1.0,4677.22,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.19,5.49972471659,,500,0.00333333,1.0,4677.12069931,1.0,4677.12069931,2,0.00333333,5.49972471659,4677.12069931,0.00333333,2.33647,1.0,4677.19,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.17,5.43588667413,,500,0.0025,1.0,4677.10810283,1.0,4677.10810283,2,0.0025,5.43588667413,4677.10810283,0.0025,2.33258,1.0,4677.17,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.16,5.33924406984,,500,0.002,1.0,4677.14048551,1.0,4677.14048551,1,0.002,5.33924406984,4677.14048551,0.002,2.32595,1.0,4677.16,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.13,5.48818780512,,500,0.01,1.0,4677.13326592,1.0,4677.13326592,2,0.01,5.48818780512,4677.13326592,0.01,2.33092,1.0,4677.13,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.34,4.66380774276,,500,0.005,1.0,4677.55578734,1.0,4677.55578734,2,0.005,4.66380774276,4677.55578734,0.005,2.25163,1.0,4677.34,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.32,5.18629930704,,500,0.00333333,1.0,4677.28124694,1.0,4677.28124694,2,0.00333333,5.18629930704,4677.28124694,0.00333333,2.25661,1.0,4677.32,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.31,6.00114192124,,500,0.0025,1.0,4677.28224316,1.0,4677.28224316,2,0.0025,6.00114192124,4677.28224316,0.0025,2.30321,1.0,4677.31,1.0,100,400.0
0.99988,499.998927119,1.55251e-11,500.0,4677.37,4.77465137801,3.88036e-06,500,0.00201174,1.0,4677.61077335,1.0,4677.61077335,1,0.0019855,4.77465137801,4677.61077335,0.002,2.28062,0.99263,4677.37,1.00575,100,499.997760965
1.0,500.0,3.50449e-18,500.0,4677.58,5.22434209998,,500,0.01,1.0,4677.58233244,1.0,4677.58233244,2,0.01,5.22434209998,4677.58233244,0.01,2.27424,1.0,4677.58,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.6,4.86206368341,,500,0.005,1.0,4677.61391211,1.0,4677.61391211,2,0.005,4.86206368341,4677.61391211,0.005,2.23451,1.0,4677.6,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.44,4.90441187731,,500,0.00333333,1.0,4677.11411983,1.0,4677.11411983,2,0.00333333,4.90441187731,4677.11411983,0.00333333,2.23589,1.0,4677.44,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.38,5.15361118157,,500,0.0025,1.0,4677.218792,1.0,4677.218792,2,0.0025,5.15361118157,4677.218792,0.0025,2.24362,1.0,4677.38,1.0,100,400.0
1.0,500.0,7.12394e-16,500.0,4677.34,5.93655114925,1.78117e-10,500,0.00200012,1.0,4677.18309413,1.0,4677.18309413,1,0.00199992,5.93655114925,4677.18309413,0.002,2.28229,0.99996,4677.34,1.00006,100,500.000153727
1.0,500.0,3.50449e-18,500.0,4677.41,5.60435409341,,500,0.01,1.0,4677.40901401,1.0,4677.40901401,2,0.01,5.60435409341,4677.40901401,0.01,2.35547,1.0,4677.41,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.42,5.35348600712,,500,0.005,1.0,4677.4357063,1.0,4677.4357063,2,0.005,5.35348600712,4677.4357063,0.005,2.329,1.0,4677.42,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.32,5.46539958171,,500,0.00333333,1.0,4677.1120286,1.0,4677.1120286,2,0.00333333,5.46539958171,4677.1120286,0.00333333,2.33261,1.0,4677.32,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.29,5.46537768061,,500,0.0025,1.0,4677.22394741,1.0,4677.22394741,2,0.0025,5.46537768061,4677.22394741,0.0025,2.33135,1.0,4677.29,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.24,5.14512122866,,500,0.002,1.0,4677.0347585,1.0,4677.0347585,1,0.002,5.14512122866,4677.0347585,0.002,2.319,1.0,4677.24,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.49,5.1928782444,,500,0.01,1.0,4677.48539553,1.0,4677.48539553,2,0.01,5.1928782444,4677.48539553,0.01,2.26737,1.0,4677.49,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.1,5.78532846864,,500,0.005,1.0,4676.71155654,1.0,4676.71155654,2,0.005,5.78532846864,4676.71155654,0.005,2.36303,1.0,4677.1,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.16,4.87748331729,,500,0.00333333,1.0,4677.27047325,1.0,4677.27047325,2,0.00333333,4.87748331729,4677.27047325,0.00333333,2.31057,1.0,4677.16,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.03,5.68929486465,,500,0.0025,1.0,4676.66365312,1.0,4676.66365312,2,0.0025,5.68929486465,4676.66365312,0.0025,2.33615,1.0,4677.03,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.1,5.22177273162,,500,0.002,1.0,4677.34309554,1.0,4677.34309554,1,0.002,5.22177273162,4677.34309554,0.002,2.3271,1.0,4677.1,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.25,5.86241762885,,500,0.01,1.0,4677.24965689,1.0,4677.24965689,2,0.01,5.86241762885,4677.24965689,0.01,2.40911,1.0,4677.25,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.31,5.4817639252,,500,0.005,1.0,4677.37391475,1.0,4677.37391475,2,0.005,5.4817639252,4677.37391475,0.005,2.37048,1.0,4677.31,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.26,5.07070739374,,500,0.00333333,1.0,4677.16314583,1.0,4677.16314583,2,0.00333333,5.07070739374,4677.16314583,0.00333333,2.32904,1.0,4677.26,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.14,5.67219489063,,500,0.0025,1.0,4676.77393422,1.0,4676.77393422,2,0.0025,5.67219489063,4676.77393422,0.0025,2.34881,1.0,4677.14,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.15,6.07596752982,,500,0.002,1.0,4677.17381214,1.0,4677.17381214,1,0.002,6.07596752982,4677.17381214,0.002,2.36996,1.0,4677.15,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.27,6.01756275854,,500,0.01,1.0,4677.27095331,1.0,4677.27095331,2,0.01,6.01756275854,4677.27095331,0.01,2.44077,1.0,4677.27,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.12,5.982385183,,500,0.005,1.0,4676.97142738,1.0,4676.97142738,2,0.005,5.982385183,4676.97142738,0.005,2.4418,1.0,4677.12,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.14,5.48903669468,,500,0.00333333,1.0,4677.16723163,1.0,4677.16723163,2,0.00333333,5.48903669468,4677.16723163,0.00333333,2.40558,1.0,4677.14,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.05,6.28040240148,,500,0.0025,1.0,4676.7824712,1.0,4676.7824712,2,0.0025,6.28040240148,4676.7824712,0.0025,2.4327,1.0,4677.05,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.07,5.35740046318,,500,0.002,1.0,4677.1389705,1.0,4677.1389705,1,0.002,5.35740046318,4677.1389705,0.002,2.40759,1.0,4677.07,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.04,5.87314433364,,500,0.01,1.0,4677.03984768,1.0,4677.03984768,2,0.01,5.87314433364,4677.03984768,0.01,2.41129,1.0,4677.04,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.06,6.12092938607,,500,0.005,1.0,4677.07146139,1.0,4677.07146139,2,0.005,6.12092938607,4677.07146139,0.005,2.43665,1.0,4677.06,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.15,5.23746999984,,500,0.00333333,1.0,4677.32974398,1.0,4677.32974398,2,0.00333333,5.23746999984,4677.32974398,0.00333333,2.38815,1.0,4677.15,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.17,5.92341030669,,500,0.0025,1.0,4677.23239049,1.0,4677.23239049,2,0.0025,5.92341030669,4677.23239049,0.0025,2.39684,1.0,4677.17,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.25,5.17512787513,,500,0.002,1.0,4677.58253052,1.0,4677.58253052,1,0.002,5.17512787513,4677.58253052,0.002,2.37655,1.0,4677.25,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.38,5.03671547369,,500,0.01,1.0,4677.38209592,1.0,4677.38209592,2,0.01,5.03671547369,4677.38209592,0.01,2.23301,1.0,4677.38,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.29,5.86238971745,,500,0.005,1.0,4677.19026715,1.0,4677.19026715,2,0.005,5.86238971745,4677.19026715,0.005,2.32468,1.0,4677.29,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.25,5.81950051552,,500,0.00333333,1.0,4677.17804583,1.0,4677.17804583,2,0.00333333,5.81950051552,4677.17804583,0.00333333,2.3507,1.0,4677.25,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.24,6.00704976621,,500,0.0025,1.0,4677.22730635,1.0,4677.22730635,2,0.0025,6.00704976621,4677.22730635,0.0025,2.37302,1.0,4677.24,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.27,5.32664379967,,500,0.002,1.0,4677.37291997,1.0,4677.37291997,1,0.002,5.32664379967,4677.37291997,0.002,2.35845,1.0,4677.27,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.25,6.55825323869,,500,0.01,1.0,4677.24567754,1.0,4677.24567754,2,0.01,6.55825323869,4677.24567754,0.01,2.54807,1.0,4677.25,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.3,5.47133659436,,500,0.005,1.0,4677.35540403,1.0,4677.35540403,2,0.005,5.47133659436,4677.35540403,0.005,2.44083,1.0,4677.3,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.24,5.63348891256,,500,0.00333333,1.0,4677.12266869,1.0,4677.12266869,2,0.00333333,5.63348891256,4677.12266869,0.00333333,2.41617,1.0,4677.24,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.19,4.73012248658,,500,0.0025,1.0,4677.05052609,1.0,4677.05052609,2,0.0025,4.73012248658,4677.05052609,0.0025,2.3571,1.0,4677.19,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.26,5.57176671636,,500,0.002,1.0,4677.53506496,1.0,4677.53506496,1,0.002,5.57176671636,4677.53506496,0.002,2.35936,1.0,4677.26,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.45,4.62497407516,,500,0.01,1.0,4677.4479095,1.0,4677.4479095,2,0.01,4.62497407516,4677.4479095,0.01,2.13979,1.0,4677.45,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.41,5.05312349057,,500,0.005,1.0,4677.3719618,1.0,4677.3719618,2,0.005,5.05312349057,4677.3719618,0.005,2.18908,1.0,4677.41,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.31,5.84299030163,,500,0.00333333,1.0,4677.12449525,1.0,4677.12449525,2,0.00333333,5.84299030163,4677.12449525,0.00333333,2.26738,1.0,4677.31,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.26,5.61061632387,,500,0.0025,1.0,4677.09014949,1.0,4677.09014949,2,0.0025,5.61061632387,4677.09014949,0.0025,2.29213,1.0,4677.26,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.28,5.42295127599,,500,0.002,1.0,4677.36385575,1.0,4677.36385575,1,0.002,5.42295127599,4677.36385575,0.002,2.29752,1.0,4677.28,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.68,4.9733625613,,500,0.01,1.0,4676.67661787,1.0,4676.67661787,2,0.01,4.9733625613,4676.67661787,0.01,2.21892,1.0,4676.68,1.0,100,100.0
