MaxNormIw,VarDiscRet,AvgNormIw,VarRet,Delta,VarJ,MinVanillaIw,ESSRenyi,AvgRet,VarNormIw,AvgEpLen,J,MinNormIw,EpsThisIter,VanillaAvgRet,Bound,ESSClassic,AvgVanillaIw,VarVanillaIw,eRenyi2,AvgDiscRet,MaxVanillaIw,BatchSize,IterType
0.00333333,156243.3442,0.00333333,156243.3442,0.6,395.543,1.0,500.0,1174.35409058,5.43914e-20,127.36,1146.74,0.00333333,100,1174.35409058,1022.12,299.999969474,1.0,,1.0,1174.35409058,1.0,500,2
0.0025,145580.33033,0.0025,145580.33033,0.6,391.645,1.0,500.0,1137.98887604,5.4346e-20,123.4,1144.55,0.0025,100,1137.98887604,1036.63,400.0,1.0,,1.0,1137.98887604,1.0,500,2
0.002,162026.795789,0.002,162026.795789,0.6,393.854,1.0,500.0,1099.06597479,5.43187e-20,119.25,1135.45,0.002,100,1099.06597479,1038.92,500.000006643,1.0,,1.0,1099.06597479,1.0,500,1
0.01,109183.218062,0.01,109183.218062,0.6,328.773,1.0,500.0,1120.39415564,3.50449e-18,121.62,1120.39,0.01,100,1120.39415564,971.138,100.0,1.0,,1.0,1120.39415564,1.0,500,2
0.005,159715.93316,0.005,159715.93316,0.6,364.838,1.0,500.0,1117.84578875,2.1793e-19,121.13,1119.12,0.005,100,1117.84578875,978.901,200.000000102,1.0,,1.0,1117.84578875,1.0,500,2
0.00333333,183708.14185,0.00333333,183708.14185,0.6,386.703,1.0,500.0,1090.81071272,5.43914e-20,118.23,1109.68,0.00333333,100,1090.81071272,980.292,299.999969474,1.0,,1.0,1090.81071272,1.0,500,2
0.0025,117767.754296,0.0025,117767.754296,0.6,376.071,1.0,500.0,1135.73460263,5.4346e-20,123.25,1116.2,0.0025,100,1135.73460263,1004.14,400.0,1.0,,1.0,1135.73460263,1.0,500,2
0.002,155278.724739,0.002,155278.724739,0.6,379.624,1.0,500.0,1078.62592478,5.43187e-20,117.01,1108.68,0.002,100,1078.62592478,1008.46,500.000006643,1.0,,1.0,1078.62592478,1.0,500,1
0.01,131212.935321,0.01,131212.935321,0.6,360.418,1.0,500.0,1069.83462505,3.50449e-18,116.12,1069.83,0.01,100,1069.83462505,911.618,100.0,1.0,,1.0,1069.83462505,1.0,500,2
0.005,164307.63594,0.005,164307.63594,0.6,386.487,1.0,500.0,1181.00175389,2.1793e-19,128.0,1125.42,0.005,100,1181.00175389,972.177,200.000000102,1.0,,1.0,1181.00175389,1.0,500,2
0.00333333,170614.18981,0.00333333,170614.18981,0.6,395.112,1.0,500.0,1157.56560127,5.43914e-20,125.39,1136.13,0.00333333,100,1157.56560127,1011.01,299.999969474,1.0,,1.0,1157.56560127,1.0,500,2
0.0025,125157.875914,0.0025,125157.875914,0.6,384.984,1.0,500.0,1107.76853646,5.4346e-20,120.3,1129.04,0.0025,100,1107.76853646,1020.68,400.0,1.0,,1.0,1107.76853646,1.0,500,2
0.002,123656.366432,0.002,123656.366432,0.6,378.389,1.0,500.0,1101.19494567,5.43187e-20,119.48,1123.47,0.002,100,1101.19494567,1026.55,500.000006643,1.0,,1.0,1101.19494567,1.0,500,1
0.01,131224.840262,0.01,131224.840262,0.6,360.434,1.0,500.0,1102.94874233,3.50449e-18,119.83,1102.95,0.01,100,1102.94874233,907.897,100.0,1.0,,1.0,1102.94874233,1.0,500,2
0.005,142118.336917,0.005,142118.336917,0.6,368.208,1.0,500.0,1069.9648597,2.1793e-19,116.3,1086.46,0.005,100,1069.9648597,937.771,200.000000102,1.0,,1.0,1069.9648597,1.0,500,2
0.00333333,155641.201357,0.00333333,155641.201357,0.6,376.822,1.0,500.0,1119.93040626,5.43914e-20,121.49,1097.61,0.00333333,100,1119.93040626,976.214,299.999969474,1.0,,1.0,1119.93040626,1.0,500,2
0.0025,140420.882656,0.0025,140420.882656,0.6,375.958,1.0,500.0,1075.28355413,5.4346e-20,116.62,1092.03,0.0025,100,1075.28355413,986.895,400.0,1.0,,1.0,1075.28355413,1.0,500,2
0.002,136158.191813,0.002,136158.191813,0.6,374.269,1.0,500.0,1108.36018715,5.43187e-20,120.24,1095.3,0.002,100,1108.36018715,1001.26,500.000006643,1.0,,1.0,1108.36018715,1.0,500,1
0.01,189232.056001,0.01,189232.056001,0.6,432.828,1.0,500.0,1165.63106474,3.50449e-18,126.29,1165.63,0.01,100,1165.63106474,943.733,100.0,1.0,,1.0,1165.63106474,1.0,500,2
0.005,134470.942374,0.005,134470.942374,0.6,402.161,1.0,500.0,1088.16424087,2.1793e-19,118.17,1126.9,0.005,100,1088.16424087,969.992,200.000000102,1.0,,1.0,1088.16424087,1.0,500,2
0.00333333,132795.258684,0.00333333,132795.258684,0.6,389.941,1.0,500.0,1083.97890572,5.43914e-20,117.74,1112.59,0.00333333,100,1083.97890572,984.478,299.999969474,1.0,,1.0,1083.97890572,1.0,500,2
0.0025,170518.757242,0.0025,170518.757242,0.6,395.58,1.0,500.0,1148.33506473,5.4346e-20,124.48,1121.53,0.0025,100,1148.33506473,1010.58,400.0,1.0,,1.0,1148.33506473,1.0,500,2
0.002,204218.399522,0.002,204218.399522,0.6,407.081,1.0,500.0,1145.6482449,5.43187e-20,124.33,1126.35,0.002,100,1145.6482449,1016.24,500.000006643,1.0,,1.0,1145.6482449,1.0,500,1
0.01,139247.36614,0.01,139247.36614,0.6,371.288,1.0,500.0,1139.20739207,3.50449e-18,123.68,1139.21,0.01,100,1139.20739207,958.726,100.0,1.0,,1.0,1139.20739207,1.0,500,2
0.005,146843.358548,0.005,146843.358548,0.6,376.318,1.0,500.0,1139.46585699,2.1793e-19,123.48,1139.34,0.005,100,1139.46585699,1011.72,200.000000102,1.0,,1.0,1139.46585699,1.0,500,2
0.00333333,151198.88745,0.00333333,151198.88745,0.6,379.984,1.0,500.0,1158.59385656,5.43914e-20,125.4,1145.76,0.00333333,100,1158.59385656,1041.56,299.999969474,1.0,,1.0,1158.59385656,1.0,500,2
0.0025,158843.4506,0.0025,158843.4506,0.6,385.99,1.0,500.0,1059.84652263,5.4346e-20,115.0,1124.28,0.0025,100,1059.84652263,1022.47,400.0,1.0,,1.0,1059.84652263,1.0,500,2
0.002,155826.459893,0.002,155826.459893,0.6,387.356,1.0,500.0,1123.91347973,5.43187e-20,121.83,1124.21,0.002,100,1123.91347973,1028.5,500.000006643,1.0,,1.0,1123.91347973,1.0,500,1
0.01,192735.510849,0.01,192735.510849,0.6,436.816,1.0,500.0,1127.84024775,3.50449e-18,122.36,1127.84,0.01,100,1127.84024775,897.273,100.0,1.0,,1.0,1127.84024775,1.0,500,2
0.005,146938.25814,0.005,146938.25814,0.6,411.66,1.0,500.0,1055.03792463,2.1793e-19,114.5,1091.44,0.005,100,1055.03792463,928.403,200.000000102,1.0,,1.0,1055.03792463,1.0,500,2
0.00333333,148215.937724,0.00333333,148215.937724,0.6,402.691,1.0,500.0,1126.51884317,5.43914e-20,122.19,1103.13,0.00333333,100,1126.51884317,970.014,299.999969474,1.0,,1.0,1126.51884317,1.0,500,2
0.0025,159543.348675,0.0025,159543.348675,0.6,401.383,1.0,500.0,1100.95412644,5.4346e-20,119.39,1102.59,0.0025,100,1100.95412644,987.304,400.0,1.0,,1.0,1100.95412644,1.0,500,2
0.002,130224.521867,0.002,130224.521867,0.6,393.473,1.0,500.0,1071.98755314,5.43187e-20,116.62,1096.47,0.002,100,1071.98755314,993.355,500.000006643,1.0,,1.0,1071.98755314,1.0,500,1
0.01,155056.62849,0.01,155056.62849,0.6,391.798,1.0,500.0,1108.68601625,3.50449e-18,120.21,1108.69,0.01,100,1108.68601625,905.222,100.0,1.0,,1.0,1108.68601625,1.0,500,2
0.005,138125.054165,0.005,138125.054165,0.6,381.289,1.0,500.0,1076.66967606,2.1793e-19,116.81,1092.68,0.005,100,1076.66967606,948.807,200.000000102,1.0,,1.0,1076.66967606,1.0,500,2
0.00333333,163286.029484,0.00333333,163286.029484,0.6,390.417,1.0,500.0,1178.07334506,5.43914e-20,127.55,1121.14,0.00333333,100,1178.07334506,1000.93,299.999969474,1.0,,1.0,1178.07334506,1.0,500,2
0.0025,153535.153994,0.0025,153535.153994,0.6,390.282,1.0,500.0,1123.4366309,5.4346e-20,121.9,1121.72,0.0025,100,1123.4366309,1017.61,400.0,1.0,,1.0,1123.4366309,1.0,500,2
0.002,153691.413285,0.002,153691.413285,0.6,390.448,1.0,500.0,1089.87992617,5.43187e-20,118.18,1115.35,0.002,100,1089.87992617,1022.23,500.000006643,1.0,,1.0,1089.87992617,1.0,500,1
0.01,164859.423435,0.01,164859.423435,0.6,403.994,1.0,500.0,1149.41799838,3.50449e-18,124.52,1149.42,0.01,100,1149.41799838,935.957,100.0,1.0,,1.0,1149.41799838,1.0,500,2
0.005,171918.626102,0.005,171918.626102,0.6,408.308,1.0,500.0,1143.05237438,2.1793e-19,123.92,1146.24,0.005,100,1143.05237438,995.296,200.000000102,1.0,,1.0,1143.05237438,1.0,500,2
0.00333333,185914.268023,0.00333333,185914.268023,0.6,415.405,1.0,500.0,1128.99261949,5.43914e-20,122.44,1140.49,0.00333333,100,1128.99261949,1017.25,299.999969474,1.0,,1.0,1128.99261949,1.0,500,2
0.0025,149000.005728,0.0025,149000.005728,0.6,410.103,1.0,500.0,1040.20007127,5.4346e-20,113.01,1115.42,0.0025,100,1040.20007127,1008.69,400.0,1.0,,1.0,1040.20007127,1.0,500,2
0.002,129763.293116,0.002,129763.293116,0.6,400.427,1.0,500.0,1140.52406046,5.43187e-20,123.57,1120.44,0.002,100,1140.52406046,1024.97,500.000006643,1.0,,1.0,1140.52406046,1.0,500,1
0.01,148736.310756,0.01,148736.310756,0.6,383.73,1.0,500.0,1099.14102606,3.50449e-18,119.27,1099.14,0.01,100,1099.14102606,896.313,100.0,1.0,,1.0,1099.14102606,1.0,500,2
0.005,130909.424095,0.005,130909.424095,0.6,372.702,1.0,500.0,1055.24021157,2.1793e-19,114.61,1077.19,0.005,100,1055.24021157,933.77,200.000000102,1.0,,1.0,1055.24021157,1.0,500,2
0.00333333,213807.755743,0.00333333,213807.755743,0.6,404.062,1.0,500.0,1098.96649569,5.43914e-20,119.1,1084.45,0.00333333,100,1098.96649569,966.084,299.999969474,1.0,,1.0,1098.96649569,1.0,500,2
0.0025,162395.469133,0.0025,162395.469133,0.6,404.999,1.0,500.0,1170.27907156,5.4346e-20,126.8,1105.91,0.0025,100,1170.27907156,1003.4,400.0,1.0,,1.0,1170.27907156,1.0,500,2
0.002,163766.96675,0.002,163766.96675,0.6,404.533,1.0,500.0,1102.03689167,5.43187e-20,119.56,1105.13,0.002,100,1102.03689167,1013.45,500.000006643,1.0,,1.0,1102.03689167,1.0,500,1
0.01,156605.281209,0.01,156605.281209,0.6,393.75,1.0,500.0,1156.39175183,3.50449e-18,125.49,1156.39,0.01,100,1156.39175183,940.884,100.0,1.0,,1.0,1156.39175183,1.0,500,2
0.005,152606.295393,0.005,152606.295393,0.6,391.423,1.0,500.0,1131.71133749,2.1793e-19,122.61,1144.05,0.005,100,1131.71133749,991.664,200.000000102,1.0,,1.0,1131.71133749,1.0,500,2
0.00333333,122497.796193,0.00333333,122497.796193,0.6,377.579,1.0,500.0,1143.60798753,5.43914e-20,124.11,1143.9,0.00333333,100,1143.60798753,1019.48,299.999969474,1.0,,1.0,1143.60798753,1.0,500,2
0.0025,162121.022251,0.0025,162121.022251,0.6,383.566,1.0,500.0,1124.03851012,5.4346e-20,121.85,1138.94,0.0025,100,1124.03851012,1031.18,400.0,1.0,,1.0,1124.03851012,1.0,500,2
0.002,128672.329201,0.002,128672.329201,0.6,379.178,1.0,500.0,1077.69236926,5.43187e-20,117.05,1126.69,0.002,100,1077.69236926,1030.31,500.000006643,1.0,,1.0,1077.69236926,1.0,500,1
0.01,205585.09303,0.01,205585.09303,0.6,451.142,1.0,500.0,1177.25600295,3.50449e-18,127.58,1177.26,0.01,100,1177.25600295,939.119,100.0,1.0,,1.0,1177.25600295,1.0,500,2
0.005,151874.180176,0.005,151874.180176,0.6,422.965,1.0,500.0,1088.77701036,2.1793e-19,118.13,1133.02,0.005,100,1088.77701036,964.628,200.000000102,1.0,,1.0,1088.77701036,1.0,500,2
0.00333333,204776.335145,0.00333333,204776.335145,0.6,432.782,1.0,500.0,1178.38794019,5.43914e-20,127.73,1148.14,0.00333333,100,1178.38794019,999.278,299.999969474,1.0,,1.0,1178.38794019,1.0,500,2
0.0025,148313.140725,0.0025,148313.140725,0.6,421.774,1.0,500.0,1086.57060466,5.4346e-20,117.77,1132.75,0.0025,100,1086.57060466,1003.83,400.0,1.0,,1.0,1086.57060466,1.0,500,2
0.002,129717.537618,0.002,129717.537618,0.6,410.095,1.0,500.0,1099.27244608,5.43187e-20,119.44,1126.05,0.002,100,1099.27244608,1010.74,500.000006643,1.0,,1.0,1099.27244608,1.0,500,1
0.01,117626.390251,0.01,117626.390251,0.6,341.248,1.0,500.0,1063.27623549,3.50449e-18,115.56,1063.28,0.01,100,1063.27623549,910.881,100.0,1.0,,1.0,1063.27623549,1.0,500,2
0.005,169980.225739,0.005,169980.225739,0.6,379.821,1.0,500.0,1150.42595534,2.1793e-19,124.73,1106.85,0.005,100,1150.42595534,973.719,200.000000102,1.0,,1.0,1150.42595534,1.0,500,2
0.00333333,161738.566558,0.00333333,161738.566558,0.6,386.807,1.0,500.0,1124.59609668,5.43914e-20,121.88,1112.77,0.00333333,100,1124.59609668,985.177,299.999969474,1.0,,1.0,1124.59609668,1.0,500,2
0.0025,156727.187438,0.0025,156727.187438,0.6,388.723,1.0,500.0,1135.95108412,5.4346e-20,123.32,1118.56,0.0025,100,1135.95108412,1004.97,400.0,1.0,,1.0,1135.95108412,1.0,500,2
0.002,147271.452853,0.002,147271.452853,0.6,387.383,1.0,500.0,1106.91272863,5.43187e-20,120.04,1116.23,0.002,100,1106.91272863,1014.63,500.000006643,1.0,,1.0,1106.91272863,1.0,500,1
0.01,148531.264613,0.01,148531.264613,0.6,383.466,1.0,500.0,1155.06209902,3.50449e-18,124.93,1155.06,0.01,100,1155.06209902,1001.28,100.0,1.0,,1.0,1155.06209902,1.0,500,2
0.005,195457.692655,0.005,195457.692655,0.6,412.868,1.0,500.0,1127.81410653,2.1793e-19,122.31,1141.44,0.005,100,1127.81410653,996.517,200.000000102,1.0,,1.0,1127.81410653,1.0,500,2
0.00333333,120234.072318,0.00333333,120234.072318,0.6,391.558,1.0,500.0,1139.70790477,5.43914e-20,123.69,1140.86,0.00333333,100,1139.70790477,1022.53,299.999969474,1.0,,1.0,1139.70790477,1.0,500,2
0.0025,128427.822421,0.0025,128427.822421,0.6,383.38,1.0,500.0,1107.73198518,5.4346e-20,120.14,1132.58,0.0025,100,1107.73198518,1030.1,400.0,1.0,,1.0,1107.73198518,1.0,500,2
0.002,127243.802224,0.002,127243.802224,0.6,378.06,1.0,500.0,1101.84350228,5.43187e-20,119.5,1126.43,0.002,100,1101.84350228,1034.78,500.000006643,1.0,,1.0,1101.84350228,1.0,500,1
0.01,187117.823313,0.01,187117.823313,0.6,430.403,1.0,500.0,1282.76234328,3.50449e-18,139.07,1282.76,0.01,100,1282.76234328,1042.9,100.0,1.0,,1.0,1282.76234328,1.0,500,2
0.005,201064.659436,0.005,201064.659436,0.6,443.647,1.0,500.0,1146.05335089,2.1793e-19,124.28,1214.41,0.005,100,1146.05335089,1036.28,200.000000102,1.0,,1.0,1146.05335089,1.0,500,2
0.00333333,147340.300188,0.00333333,147340.300188,0.6,430.713,1.0,500.0,1054.58802219,5.43914e-20,114.49,1161.13,0.00333333,100,1054.58802219,1015.69,299.999969474,1.0,,1.0,1054.58802219,1.0,500,2
0.0025,115986.737986,0.0025,115986.737986,0.6,409.741,1.0,500.0,1176.80680206,5.4346e-20,127.55,1165.05,0.0025,100,1176.80680206,1039.09,400.0,1.0,,1.0,1176.80680206,1.0,500,2
0.002,209900.310108,0.002,209900.310108,0.6,419.674,1.0,500.0,1125.07107169,5.43187e-20,121.95,1157.06,0.002,100,1125.07107169,1044.4,500.000006643,1.0,,1.0,1125.07107169,1.0,500,1
0.01,119710.289777,0.01,119710.289777,0.6,344.257,1.0,500.0,1054.64334378,3.50449e-18,114.52,1054.64,0.01,100,1054.64334378,909.179,100.0,1.0,,1.0,1054.64334378,1.0,500,2
0.005,179155.937579,0.005,179155.937579,0.6,387.76,1.0,500.0,1153.0079886,2.1793e-19,124.85,1103.83,0.005,100,1153.0079886,926.509,200.000000102,1.0,,1.0,1153.0079886,1.0,500,2
0.00333333,150399.934195,0.00333333,150399.934195,0.6,387.179,1.0,500.0,1116.73973337,5.43914e-20,121.23,1108.13,0.00333333,100,1116.73973337,963.352,299.999969474,1.0,,1.0,1116.73973337,1.0,500,2
0.0025,141864.391242,0.0025,141864.391242,0.6,384.135,1.0,500.0,1098.47113855,5.4346e-20,119.14,1105.72,0.0025,100,1098.47113855,980.334,400.0,1.0,,1.0,1098.47113855,1.0,500,2
0.002,186398.452042,0.002,186398.452042,0.6,393.802,1.0,500.0,1077.7109822,5.43187e-20,116.86,1100.11,0.002,100,1077.7109822,987.97,500.000006643,1.0,,1.0,1077.7109822,1.0,500,1
0.01,125214.546662,0.01,125214.546662,0.6,352.083,1.0,500.0,1067.18203744,3.50449e-18,115.72,1067.18,0.01,100,1067.18203744,915.557,100.0,1.0,,1.0,1067.18203744,1.0,500,2
0.005,154596.027665,0.005,154596.027665,0.6,377.074,1.0,500.0,1188.4857246,2.1793e-19,128.76,1127.83,0.005,100,1188.4857246,984.493,200.000000102,1.0,,1.0,1188.4857246,1.0,500,2
0.00333333,133661.289241,0.00333333,133661.289241,0.6,372.796,1.0,500.0,1109.04230017,5.43914e-20,120.3,1121.57,0.00333333,100,1109.04230017,1004.53,299.999969474,1.0,,1.0,1109.04230017,1.0,500,2
0.0025,148480.477787,0.0025,148480.477787,0.6,375.572,1.0,500.0,1141.31220732,5.4346e-20,123.77,1126.51,0.0025,100,1141.31220732,1025.15,400.0,1.0,,1.0,1141.31220732,1.0,500,2
0.002,139750.061331,0.002,139750.061331,0.6,375.968,1.0,500.0,1198.86793913,5.43187e-20,129.76,1140.98,0.002,100,1198.86793913,1050.32,500.000006643,1.0,,1.0,1198.86793913,1.0,500,1
0.01,178897.515376,0.01,178897.515376,0.6,420.843,1.0,500.0,1135.23107184,3.50449e-18,123.15,1135.23,0.01,100,1135.23107184,931.74,100.0,1.0,,1.0,1135.23107184,1.0,500,2
0.005,179542.490654,0.005,179542.490654,0.6,421.532,1.0,500.0,1167.55450837,2.1793e-19,126.74,1151.39,0.005,100,1167.55450837,994.212,200.000000102,1.0,,1.0,1167.55450837,1.0,500,2
0.00333333,214966.457418,0.00333333,214966.457418,0.6,435.797,1.0,500.0,1199.81934396,5.43914e-20,129.82,1167.54,0.00333333,100,1199.81934396,1005.46,299.999969474,1.0,,1.0,1199.81934396,1.0,500,2
0.0025,140052.692315,0.0025,140052.692315,0.6,421.886,1.0,500.0,1098.82129182,5.4346e-20,119.23,1150.36,0.0025,100,1098.82129182,1009.99,400.0,1.0,,1.0,1098.82129182,1.0,500,2
0.002,134516.607628,0.002,134516.607628,0.6,411.533,1.0,500.0,1104.63045914,5.43187e-20,120.04,1141.21,0.002,100,1104.63045914,1015.67,500.000006643,1.0,,1.0,1104.63045914,1.0,500,1
0.01,153797.618126,0.01,153797.618126,0.6,390.205,1.0,500.0,1129.22749408,3.50449e-18,122.5,1129.23,0.01,100,1129.22749408,919.746,100.0,1.0,,1.0,1129.22749408,1.0,500,2
0.005,138059.067289,0.005,138059.067289,0.6,380.753,1.0,500.0,1174.13225673,2.1793e-19,127.36,1151.68,0.005,100,1174.13225673,1003.55,200.000000102,1.0,,1.0,1174.13225673,1.0,500,2
0.00333333,125898.616919,0.00333333,125898.616919,0.6,374.013,1.0,500.0,1064.47180824,5.43914e-20,115.58,1122.61,0.00333333,100,1064.47180824,1001.67,299.999969474,1.0,,1.0,1064.47180824,1.0,500,2
0.0025,159298.489461,0.0025,159298.489461,0.6,379.986,1.0,500.0,1106.39947993,5.4346e-20,120.05,1118.56,0.0025,100,1106.39947993,1009.71,400.0,1.0,,1.0,1106.39947993,1.0,500,2
0.002,155099.200462,0.002,155099.200462,0.6,382.396,1.0,500.0,1124.35057249,5.43187e-20,121.97,1119.72,0.002,100,1124.35057249,1022.36,500.000006643,1.0,,1.0,1124.35057249,1.0,500,1
0.01,164698.627152,0.01,164698.627152,0.6,403.797,1.0,500.0,1098.63708794,3.50449e-18,119.3,1098.64,0.01,100,1098.63708794,874.085,100.0,1.0,,1.0,1098.63708794,1.0,500,2
0.005,132375.614597,0.005,132375.614597,0.6,383.475,1.0,500.0,1100.92617159,2.1793e-19,119.5,1099.78,0.005,100,1100.92617159,941.0,200.000000102,1.0,,1.0,1100.92617159,1.0,500,2
0.00333333,148409.186032,0.00333333,148409.186032,0.6,383.419,1.0,500.0,1099.30796636,5.43914e-20,119.25,1099.62,0.00333333,100,1099.30796636,969.979,299.999969474,1.0,,1.0,1099.30796636,1.0,500,2
0.0025,169481.848179,0.0025,169481.848179,0.6,391.081,1.0,500.0,1162.42303953,5.4346e-20,125.86,1115.32,0.0025,100,1162.42303953,1003.05,400.0,1.0,,1.0,1162.42303953,1.0,500,2
0.002,161707.239648,0.002,161707.239648,0.6,393.172,1.0,500.0,1079.03250999,5.43187e-20,116.88,1108.07,0.002,100,1079.03250999,1007.64,500.000006643,1.0,,1.0,1079.03250999,1.0,500,1
0.01,143359.891453,0.01,143359.891453,0.6,376.731,1.0,500.0,1100.93972635,3.50449e-18,119.37,1100.94,0.01,100,1100.93972635,937.884,100.0,1.0,,1.0,1100.93972635,1.0,500,2
0.005,155313.800259,0.005,155313.800259,0.6,388.32,1.0,500.0,1209.55169607,2.1793e-19,130.94,1155.25,0.005,100,1209.55169607,992.432,200.000000102,1.0,,1.0,1209.55169607,1.0,500,2
0.00333333,234473.641842,0.00333333,234473.641842,0.6,421.944,1.0,500.0,1179.60211396,5.43914e-20,128.1,1163.36,0.00333333,100,1179.60211396,1030.43,299.999969474,1.0,,1.0,1179.60211396,1.0,500,2
0.0025,178224.776214,0.0025,178224.776214,0.6,422.313,1.0,500.0,1101.81174028,5.4346e-20,119.61,1147.98,0.0025,100,1101.81174028,1032.85,400.0,1.0,,1.0,1101.81174028,1.0,500,2
0.002,175536.26271,0.002,175536.26271,0.6,421.583,1.0,500.0,1104.88003483,5.43187e-20,119.66,1139.36,0.002,100,1104.88003483,1036.39,500.000006643,1.0,,1.0,1104.88003483,1.0,500,1
0.01,185956.113762,0.01,185956.113762,0.6,429.065,1.0,500.0,1105.82589086,3.50449e-18,119.88,1105.83,0.01,100,1105.82589086,878.399,100.0,1.0,,1.0,1105.82589086,1.0,500,2
0.005,189072.142759,0.005,189072.142759,0.6,430.934,1.0,500.0,1121.91994441,2.1793e-19,121.7,1113.87,0.005,100,1121.91994441,953.058,200.000000102,1.0,,1.0,1121.91994441,1.0,500,2
0.00333333,166015.849887,0.00333333,166015.849887,0.6,422.995,1.0,500.0,1152.79785178,5.43914e-20,124.89,1126.85,0.00333333,100,1152.79785178,995.543,299.999969474,1.0,,1.0,1152.79785178,1.0,500,2
0.0025,163221.519441,0.0025,163221.519441,0.6,420.425,1.0,500.0,1234.33903871,5.4346e-20,133.78,1153.72,0.0025,100,1234.33903871,1040.01,400.0,1.0,,1.0,1234.33903871,1.0,500,2
0.002,186752.143888,0.002,186752.143888,0.6,422.45,1.0,500.0,1176.22904151,5.43187e-20,127.33,1158.22,0.002,100,1176.22904151,1054.21,500.000006643,1.0,,1.0,1176.22904151,1.0,500,1
0.01,132835.906592,0.01,132835.906592,0.6,362.64,1.0,500.0,1050.38755278,3.50449e-18,113.9,1050.39,0.01,100,1050.38755278,884.236,100.0,1.0,,1.0,1050.38755278,1.0,500,2
0.005,192433.130754,0.005,192433.130754,0.6,403.118,1.0,500.0,1127.7475696,2.1793e-19,122.25,1089.07,0.005,100,1127.7475696,921.546,200.000000102,1.0,,1.0,1127.7475696,1.0,500,2
0.00333333,163562.046218,0.00333333,163562.046218,0.6,402.885,1.0,500.0,1093.79547468,5.43914e-20,118.75,1090.64,0.00333333,100,1093.79547468,953.863,299.999969474,1.0,,1.0,1093.79547468,1.0,500,2
0.0025,149461.317703,0.0025,149461.317703,0.6,398.448,1.0,500.0,1103.66247688,5.4346e-20,119.79,1093.9,0.0025,100,1103.66247688,975.443,400.0,1.0,,1.0,1103.66247688,1.0,500,2
0.002,114358.187146,0.002,114358.187146,0.6,386.998,1.0,500.0,1120.77549905,5.43187e-20,121.65,1099.27,0.002,100,1120.77549905,993.324,500.000006643,1.0,,1.0,1120.77549905,1.0,500,1
0.01,132126.366957,0.01,132126.366957,0.6,361.67,1.0,500.0,1125.11510961,3.50449e-18,121.99,1125.12,0.01,100,1125.11510961,972.786,100.0,1.0,,1.0,1125.11510961,1.0,500,2
0.005,153312.93396,0.005,153312.93396,0.6,376.857,1.0,500.0,1179.11809293,2.1793e-19,127.57,1152.12,0.005,100,1179.11809293,1032.56,200.000000102,1.0,,1.0,1179.11809293,1.0,500,2
0.00333333,153218.695035,0.00333333,153218.695035,0.6,381.395,1.0,500.0,1120.70065872,5.43914e-20,121.52,1141.64,0.00333333,100,1120.70065872,1029.94,299.999969474,1.0,,1.0,1120.70065872,1.0,500,2
0.0025,161942.248045,0.0025,161942.248045,0.6,386.235,1.0,500.0,1142.69365253,5.4346e-20,123.7,1141.91,0.0025,100,1142.69365253,1043.75,400.0,1.0,,1.0,1142.69365253,1.0,500,2
0.002,167969.215466,0.002,167969.215466,0.6,390.885,1.0,500.0,1107.34720785,5.43187e-20,120.11,1134.99,0.002,100,1107.34720785,1026.96,500.000006643,1.0,,1.0,1107.34720785,1.0,500,1
0.01,215379.424134,0.01,215379.424134,0.6,461.764,1.0,500.0,1077.55811566,3.50449e-18,116.92,1077.56,0.01,100,1077.55811566,829.737,100.0,1.0,,1.0,1077.55811566,1.0,500,2
0.005,149002.158239,0.005,149002.158239,0.6,426.296,1.0,500.0,1151.286715,2.1793e-19,125.03,1114.42,0.005,100,1151.286715,939.186,200.000000102,1.0,,1.0,1151.286715,1.0,500,2
0.00333333,211056.002955,0.00333333,211056.002955,0.6,436.862,1.0,500.0,1129.17903703,5.43914e-20,122.3,1119.34,0.00333333,100,1129.17903703,970.15,299.999969474,1.0,,1.0,1129.17903703,1.0,500,2
0.0025,145666.983506,0.0025,145666.983506,0.6,424.491,1.0,500.0,1192.49038458,5.4346e-20,129.11,1137.63,0.0025,100,1192.49038458,1008.43,400.0,1.0,,1.0,1192.49038458,1.0,500,2
0.002,251602.239534,0.002,251602.239534,0.6,441.079,1.0,500.0,1197.79613765,5.43187e-20,129.56,1149.66,0.002,100,1197.79613765,1034.1,500.000006643,1.0,,1.0,1197.79613765,1.0,500,1
