VarNormIw,MinNormIw,VarVanillaIw,MaxVanillaIw,MinVanillaIw,BatchSize,eRenyi2,VarDiscRet,VanillaAvgRet,Bound,J,AvgNormIw,ESSClassic,AvgVanillaIw,ESSRenyi,MaxNormIw,IterType,Delta,VarJ,AvgRet,AvgDiscRet,VarRet,EpsThisIter,AvgEpLen
1.44062e-07,0.00759379,0.00144051,1.05183,0.759351,100,1.00145,93.1134216029,-60.5779269399,-89.0089,-60.5348,0.01,99.8575957282,0.999964,99.8553939669,0.0105186,1,0.1,9.60744,-60.5779269399,-60.5779269399,93.1134216029,100,88.75
5.08103e-07,0.00718157,0.00513083,1.16313,0.721668,100,1.00653,5018.48506514,-74.2175450502,-199.022,-73.4715,0.01,99.4995095609,1.00489,99.3515142428,0.0115747,1,0.1,66.7471,-74.2175450502,-74.2175450502,5018.48506514,100,103.98
8.18427e-08,0.0096398,0.000814573,1.10985,0.961708,100,1.0011,2601.62892985,-67.8274006525,-192.896,-67.6864,0.01,99.9190591396,0.997643,99.8905427612,0.0111247,1,0.1,49.8453,-67.8274006525,-67.8274006525,2601.62892985,100,96.51
2.06222e-07,0.00947227,0.00207071,1.17584,0.949175,100,1.00253,2598.51110826,-67.037458038,-192.003,-66.7033,0.01,99.7962866062,1.00206,99.7479133887,0.0117342,1,0.1,48.2515,-67.037458038,-67.037458038,2598.51110826,100,95.53
4.1465e-07,0.00867828,0.0041872,1.31912,0.872076,100,1.0043,2604.09542588,-68.3997471029,-193.252,-67.8415,0.01,99.5911936547,1.00489,99.5713566742,0.013127,1,0.1,47.7716,-68.3997471029,-68.3997471029,2604.09542588,100,97.44
3.49072e-07,0.00806511,0.00353491,1.09872,0.811599,100,1.00425,2590.48147438,-68.0109085099,-192.884,-67.4863,0.01,99.6555823594,1.00631,99.5771601176,0.0109183,1,0.1,47.4311,-68.0109085099,-68.0109085099,2590.48147438,100,96.53
5.08112e-07,0.0085987,0.00516891,1.19876,0.867266,100,1.00598,3820.49625699,-70.9512559813,-195.706,-70.1907,0.01,99.4995056701,1.0086,99.4054708626,0.0118853,1,0.1,57.4649,-70.9512559813,-70.9512559813,3820.49625699,100,100.32
4.87243e-07,0.00878948,0.00491292,1.23887,0.882592,100,1.00452,2583.76977215,-69.2723641419,-194.122,-68.7003,0.01,99.5199187754,1.00415,99.5500280365,0.0123376,1,0.1,47.3699,-69.2723641419,-69.2723641419,2583.76977215,100,98.96
1.71158e-06,0.0059925,0.0174731,1.38428,0.605473,100,1.02103,6163.68107891,-78.4769739099,-202.342,-75.8904,0.01,98.3337916325,1.01038,97.9404343953,0.0137006,1,0.1,67.7183,-78.4769739099,-78.4769739099,6163.68107891,100,108.64
9.08381e-07,0.00863551,0.00947,1.41239,0.881716,100,1.0049,10623.7482039,-92.0769028035,-216.911,-91.4619,0.01,99.1087206808,1.02104,99.5127573629,0.0138329,1,0.1,101.234,-92.0769028035,-92.0769028035,10623.7482039,100,125.03
1.72956e-06,0.00466393,0.0175804,1.15477,0.470217,100,1.01815,3801.69660427,-71.6813124973,-195.478,-69.206,0.01,98.3165749448,1.0082,98.2172082155,0.0114538,1,0.1,49.5992,-71.6813124973,-71.6813124973,3801.69660427,100,101.26
9.8924e-08,0.00963483,0.000980717,1.12308,0.959324,100,1.00185,2572.16219551,-68.696560906,-193.71,-68.4537,0.01,99.9021837116,0.995683,99.8151269403,0.0112795,1,0.1,49.0564,-68.696560906,-68.696560906,2572.16219551,100,98.15
2.3152e-06,0.00886771,0.023651,1.84342,0.896278,100,1.01257,6142.5077364,-79.5148025779,-203.93,-78.004,0.01,97.7593229771,1.01072,98.7582881254,0.0182387,1,0.1,72.9052,-79.5148025779,-79.5148025779,6142.5077364,100,110.43
9.29177e-07,0.0085592,0.00917991,1.48206,0.850752,100,1.00747,5018.13413328,-74.5272783843,-199.152,-73.5455,0.01,99.0884874916,0.993963,99.2587724587,0.0149106,1,0.1,66.3006,-74.5272783843,-74.5272783843,5018.13413328,100,104.12
2.7921e-07,0.00942574,0.0028148,1.19492,0.946398,100,1.00284,2579.7853746,-68.9702806896,-193.925,-68.6084,0.01,99.7243102035,1.00406,99.7163733639,0.011901,1,0.1,47.8924,-68.9702806896,-68.9702806896,2579.7853746,100,98.88
4.51412e-07,0.00817169,0.00451657,1.18158,0.817391,100,1.00435,2589.75878526,-67.2218622169,-192.094,-66.6806,0.01,99.555074347,1.00027,99.5664165976,0.0118126,1,0.1,47.4907,-67.2218622169,-67.2218622169,2589.75878526,100,96.06
8.6357e-07,0.00934467,0.00860387,1.5898,0.932743,100,1.00551,6157.95657208,-79.1200986755,-203.856,-78.3682,0.01,99.1523142781,0.998155,99.4517509021,0.0159274,1,0.1,74.2693,-79.1200986755,-79.1200986755,6157.95657208,100,109.57
9.17388e-07,0.00787833,0.00922852,1.32544,0.790176,100,1.00968,7375.20917691,-80.2191804162,-204.744,-78.9976,0.01,99.0999418526,1.00297,99.0415929192,0.0132151,1,0.1,81.6199,-80.2191804162,-80.2191804162,7375.20917691,100,110.33
1.54353e-06,0.00644196,0.0155379,1.14368,0.646333,100,1.0156,8463.85936794,-84.911598191,-209.124,-83.0094,0.01,98.4948689244,1.00332,98.4636303144,0.011399,1,0.1,86.7697,-84.911598191,-84.911598191,8463.85936794,100,115.86
9.39183e-07,0.00916015,0.00953963,1.72612,0.923194,100,1.00549,2596.15990718,-67.8076929696,-192.561,-67.0787,0.01,99.078789964,1.00784,99.4540501173,0.0171269,1,0.1,46.8898,-67.8076929696,-67.8076929696,2596.15990718,100,96.97
1.36166e-06,0.00717568,0.013055,1.12116,0.702612,100,1.00979,2607.2358051,-68.0095102975,-192.588,-66.8367,0.01,98.6699022735,0.979158,99.0307892836,0.0114502,1,0.1,43.6511,-68.0095102975,-68.0095102975,2607.2358051,100,96.5
1.23351e-06,0.00612086,0.0121502,1.1162,0.607483,100,1.01197,2605.96630013,-67.54351408,-191.92,-66.0303,0.01,98.7935503675,0.992479,98.8173057226,0.0112465,1,0.1,41.6481,-67.54351408,-67.54351408,2605.96630013,100,96.2
1.2494e-07,0.00965349,0.00125219,1.1645,0.966426,100,1.00127,1356.24431077,-64.9909028864,-190.045,-64.8269,0.01,99.8764465036,1.00112,99.8732744297,0.011632,1,0.1,35.6022,-64.9909028864,-64.9909028864,1356.24431077,100,93.98
3.44101e-06,0.00316157,0.0315854,1.19108,0.302903,100,1.025,3793.20663236,-72.5736209887,-196.205,-69.508,0.01,96.705606903,0.958076,97.5612161564,0.012432,1,0.1,46.5108,-72.5736209887,-72.5736209887,3793.20663236,100,102.33
1.73727e-06,0.00680556,0.0176737,1.55139,0.686427,100,1.00989,5028.37955467,-73.6552825046,-198.165,-72.4044,0.01,98.309188401,1.00863,99.0204555437,0.0153812,1,0.1,65.6263,-73.6552825046,-73.6552825046,5028.37955467,100,103.4
8.55454e-08,0.00957183,0.000848133,1.07256,0.953078,100,1.00108,1357.14898226,-64.5196300122,-189.587,-64.3791,0.01,99.9153858606,0.995712,99.8916846795,0.0107718,1,0.1,35.7951,-64.5196300122,-64.5196300122,1357.14898226,100,92.52
1.06367e-06,0.00710423,0.0107044,1.19461,0.712679,100,1.00949,2600.80211124,-68.4587546872,-193.01,-67.2748,0.01,98.9579357698,1.00318,99.0595808222,0.0119083,1,0.1,43.9219,-68.4587546872,-68.4587546872,2600.80211124,100,96.92
9.31823e-07,0.00681058,0.00897575,1.15535,0.668425,100,1.00835,6175.24260762,-78.5989287758,-203.112,-77.4478,0.01,99.0859216617,0.981451,99.1720537614,0.0117719,1,0.1,74.525,-78.5989287758,-78.5989287758,6175.24260762,100,109.22
3.74777e-07,0.00783397,0.00378674,1.11733,0.787459,100,1.00453,2614.77485638,-67.4106373125,-192.263,-66.8402,0.01,99.6303002508,1.00518,99.5491656301,0.0111157,1,0.1,47.6296,-67.4106373125,-67.4106373125,2614.77485638,100,96.11
6.89012e-07,0.00923975,0.00702677,1.3461,0.933093,100,1.00538,3815.28679707,-71.5085049196,-196.263,-70.8022,0.01,99.3225322085,1.00987,99.4649580992,0.0133294,1,0.1,57.8902,-71.5085049196,-71.5085049196,3815.28679707,100,100.92
9.92505e-07,0.00920787,0.0100438,1.52779,0.926279,100,1.00652,5049.4636059,-73.1196487527,-197.822,-72.2737,0.01,99.0269830006,1.00597,99.3521378881,0.0151873,1,0.1,66.8184,-73.1196487527,-73.1196487527,5049.4636059,100,102.15
2.08464e-06,0.00499208,0.0210955,1.47835,0.502181,100,1.01918,7228.26885999,-84.405759123,-208.408,-82.071,0.01,97.9779607004,1.00596,98.1185253251,0.014696,1,0.1,76.7149,-84.405759123,-84.405759123,7228.26885999,100,116.93
1.87656e-07,0.0094632,0.00190433,1.18899,0.953297,100,1.00165,1372.75611042,-64.6462589088,-189.684,-64.438,0.01,99.8145622252,1.00737,99.8351791625,0.0118029,1,0.1,35.4324,-64.6462589088,-64.6462589088,1372.75611042,100,93.42
8.04218e-08,0.00970036,0.00080094,1.10613,0.968056,100,1.00104,2620.52414333,-66.9456980745,-192.02,-66.8127,0.01,99.9204325646,0.99796,99.8957053914,0.0110839,1,0.1,49.9909,-66.9456980745,-66.9456980745,2620.52414333,100,95.45
8.95687e-07,0.00736492,0.00867886,1.1173,0.724971,100,1.00748,3816.91859036,-70.7175035539,-195.376,-69.7667,0.01,99.1210596775,0.984358,99.2573865844,0.0113506,1,0.1,56.9998,-70.7175035539,-70.7175035539,3816.91859036,100,99.82
3.02525e-07,0.00942462,0.00303236,1.21783,0.943569,100,1.00306,5014.5693332,-74.5739138298,-199.513,-74.1801,0.01,99.7013774334,1.00117,99.6953617088,0.012164,1,0.1,68.2013,-74.5739138298,-74.5739138298,5014.5693332,100,103.92
5.49076e-07,0.00795189,0.00539936,1.14206,0.788544,100,1.00478,2612.70467824,-66.7362801746,-191.563,-66.1252,0.01,99.4593733147,0.991642,99.5242213814,0.0115169,1,0.1,46.3678,-66.7362801746,-66.7362801746,2612.70467824,100,94.95
2.62975e-07,0.0067035,0.00264444,1.05011,0.67222,100,1.00248,89.1571268327,-61.6199261577,-88.9375,-61.5534,0.01,99.7403718592,1.00279,99.7528952166,0.0104719,1,0.1,9.33675,-61.6199261577,-61.6199261577,89.1571268327,100,90.03
0.000191107,0.00312865,2.32966,9.60799,0.345434,100,1.0,2590.86357946,-67.1464985117,-188.597,-63.455,0.01,34.5785753076,1.1041,99.999761582,0.0870211,1,0.1,34.287,-67.1464985117,-67.1464985117,2590.86357946,100,95.64
5.19454e-07,0.00838221,0.00521852,1.25586,0.840153,100,1.00462,60.6136779962,-60.1092671594,-84.2633,-59.9956,0.01,99.4883888482,1.00231,99.5404951413,0.0125297,1,0.1,7.73962,-60.1092671594,-60.1092671594,60.6136779962,100,87.97
1.29765e-06,0.0061669,0.0128589,1.27162,0.61389,100,1.01188,3825.74344368,-71.5319924958,-195.875,-69.9936,0.01,98.7316159814,0.99546,98.826002031,0.0127742,1,0.1,53.6406,-71.5319924958,-71.5319924958,3825.74344368,100,100.64
7.00318e-07,0.00805018,0.00697809,1.36844,0.803575,100,1.0057,6168.14698896,-78.9420078689,-203.694,-78.1967,0.01,99.3114328564,0.998207,99.4336320907,0.013709,1,0.1,75.5689,-78.9420078689,-78.9420078689,6168.14698896,100,109.55
6.66706e-07,0.00662986,0.00672205,1.16319,0.665715,100,1.00637,1340.66007727,-64.6610417816,-189.393,-63.8543,0.01,99.3442723427,1.00412,99.366636907,0.0115843,1,0.1,29.9617,-64.6610417816,-64.6610417816,1340.66007727,100,92.75
3.47704e-06,0.00441092,0.0369013,1.25596,0.454407,100,1.03117,6160.14384258,-78.8612207876,-202.022,-74.945,0.01,96.6722857523,1.03019,96.977275113,0.0121916,1,0.1,62.7693,-78.8612207876,-78.8612207876,6160.14384258,100,109.42
3.92629e-06,0.0020737,0.0394904,1.16529,0.20797,100,1.03251,6211.28428142,-77.6793654357,-201.104,-73.9446,0.01,96.258415718,1.00289,96.8516713553,0.0116193,1,0.1,65.0036,-77.6793654357,-77.6793654357,6211.28428142,100,107.77
3.58883e-07,0.00806713,0.00368699,1.08556,0.817672,100,1.00529,1354.29309788,-63.3503567415,-188.128,-62.6627,0.01,99.645951419,1.01358,99.4739339196,0.0107101,1,0.1,30.0368,-63.3503567415,-63.3503567415,1354.29309788,100,91.05
2.82214e-07,0.00797608,0.00284894,1.2036,0.801386,100,1.00267,76.7279714708,-60.4937687275,-86.4221,-60.4255,0.01,99.7214038029,1.00474,99.7332198952,0.0119792,1,0.1,8.69572,-60.4937687275,-60.4937687275,76.7279714708,100,87.93
3.1917e-07,0.00941137,0.003155,1.22687,0.93571,100,1.0048,5023.1168186,-74.8028732018,-199.607,-74.1667,0.01,99.6850408406,0.994234,99.5218716918,0.0123399,1,0.1,67.5321,-74.8028732018,-74.8028732018,5023.1168186,100,104.75
3.88226e-06,0.00306539,0.0358341,1.251,0.294504,100,1.02751,5025.26155773,-73.9637771834,-197.603,-70.7521,0.01,96.2988068212,0.96074,97.3226832198,0.0130213,1,0.1,56.995,-73.9637771834,-73.9637771834,5025.26155773,100,103.72
3.86232e-07,0.00904479,0.00379479,1.19933,0.896536,100,1.00521,7300.34186278,-82.8682184467,-207.655,-82.1865,0.01,99.6190788954,0.991219,99.4819085433,0.0120995,1,0.1,82.1093,-82.8682184467,-82.8682184467,7300.34186278,100,114.57
1.10657e-07,0.00938837,0.00110577,1.16977,0.938498,100,1.00084,1363.59739628,-63.4415911929,-188.5,-63.3364,0.01,99.8905723215,0.999639,99.9157186002,0.0117019,1,0.1,35.6505,-63.4415911929,-63.4415911929,1363.59739628,100,91.33
5.73132e-07,0.00928818,0.00551432,1.29519,0.911065,100,1.00896,9543.54937774,-89.0737756826,-213.603,-87.9012,0.01,99.435747961,0.980886,99.1116164266,0.0132043,1,0.1,94.0492,-89.0737756826,-89.0737756826,9543.54937774,100,121.18
6.20074e-07,0.00826613,0.00608905,1.25316,0.819135,100,1.0055,2602.82890592,-69.2794344455,-194.057,-68.5715,0.01,99.3898811489,0.990953,99.453366237,0.012646,1,0.1,47.4505,-69.2794344455,-69.2794344455,2602.82890592,100,98.62
1.57505e-06,0.00557185,0.0156591,1.1388,0.555566,100,1.01419,2587.3266993,-69.1561805457,-193.331,-67.3068,0.01,98.4646472465,0.997094,98.6005218114,0.0114212,1,0.1,40.525,-69.1561805457,-69.1561805457,2587.3266993,100,98.38
8.7215e-07,0.00793069,0.00854149,1.23775,0.784842,100,1.0072,3808.25054862,-71.6856338438,-196.352,-70.7602,0.01,99.1439560998,0.989627,99.2855109643,0.0125072,1,0.1,56.7667,-71.6856338438,-71.6856338438,3808.25054862,100,101.39
1.58478e-06,0.00420327,0.0159635,1.16023,0.421858,100,1.01349,5020.1043965,-74.3329710343,-198.547,-72.5636,0.01,98.4552788884,1.00364,98.6692612716,0.0115602,1,0.1,64.4097,-74.3329710343,-74.3329710343,5020.1043965,100,103.6
1.30648e-06,0.00916802,0.0132197,1.7578,0.922222,100,1.00669,6156.93046035,-79.1509844792,-203.874,-78.3035,0.01,98.7231059419,1.00591,99.3358903642,0.0174747,1,0.1,74.6452,-79.1509844792,-79.1509844792,6156.93046035,100,110.36
5.96366e-07,0.00870459,0.00592104,1.2367,0.867342,100,1.00479,2610.39135102,-68.3489456676,-193.178,-67.7386,0.01,99.4130681113,0.99642,99.5229697742,0.0124114,1,0.1,47.4077,-68.3489456676,-68.3489456676,2610.39135102,100,97.41
1.39152e-06,0.00773751,0.0139868,1.54877,0.77574,100,1.01207,6216.47843951,-77.1226912837,-201.497,-75.6016,0.01,98.6411487064,1.00257,98.8070630386,0.015448,1,0.1,72.9009,-77.1226912837,-77.1226912837,6216.47843951,100,106.52
2.53124e-07,0.00949301,0.00249776,1.15234,0.943002,100,1.0038,5007.74855656,-75.0956542966,-199.963,-74.5853,0.01,99.750059049,0.993364,99.6211393372,0.0116004,1,0.1,68.1186,-75.0956542966,-75.0956542966,5007.74855656,100,105.07
1.3172e-07,0.00919496,0.00131566,1.11257,0.918958,100,1.00123,1362.5144467,-64.2574207686,-189.314,-64.1044,0.01,99.8697905298,0.999415,99.8773650098,0.0111322,1,0.1,34.7569,-64.2574207686,-64.2574207686,1362.5144467,100,92.59
1.00729e-06,0.00752949,0.00994979,1.17234,0.748334,100,1.0126,5018.63687686,-74.5761824942,-198.952,-73.0244,0.01,99.0126020434,0.993871,98.75580007,0.0117957,1,0.1,63.8806,-74.5761824942,-74.5761824942,5018.63687686,100,104.31
1.14481e-05,0.00176556,0.103798,1.35886,0.168117,100,1.07801,9488.65831907,-89.6332874069,-211.04,-81.1082,0.01,89.8201446817,0.9522,92.763849403,0.0142707,1,0.1,73.2118,-89.6332874069,-89.6332874069,9488.65831907,100,122.15
2.70756e-07,0.00950144,0.00269132,1.23609,0.947291,100,1.00409,8457.66489583,-85.7419176756,-210.555,-85.159,0.01,99.7326545799,0.996998,99.5921978469,0.0123981,1,0.1,89.2126,-85.7419176756,-85.7419176756,8457.66489583,100,117.55
4.72247e-07,0.00903322,0.00484288,1.26498,0.914766,100,1.00462,4981.35367685,-75.7844993612,-200.613,-75.181,0.01,99.5346312396,1.01267,99.5396565229,0.0124916,1,0.1,66.8811,-75.7844993612,-75.7844993612,4981.35367685,100,106.29
8.6706e-08,0.00946811,0.000872969,1.12169,0.950032,100,1.00099,1363.80236116,-63.9153534959,-188.989,-63.7923,0.01,99.9142493777,1.0034,99.9010589126,0.0111789,1,0.1,36.0026,-63.9153534959,-63.9153534959,1363.80236116,100,91.76
4.59059e-07,0.00936344,0.00454026,1.2833,0.931197,100,1.00484,6188.37559213,-78.3655879764,-203.201,-77.7558,0.01,99.5475838329,0.994503,99.5184359133,0.012904,1,0.1,76.1515,-78.3655879764,-78.3655879764,6188.37559213,100,108.86
6.80042e-07,0.00779245,0.0069213,1.12802,0.78614,100,1.00699,4983.8599274,-75.4038931109,-200.075,-74.4969,0.01,99.3312804056,1.00885,99.3059034667,0.0111813,1,0.1,66.6523,-75.4038931109,-75.4038931109,4983.8599274,100,105.71
1.47915e-07,0.00951876,0.00147502,1.16343,0.950546,100,1.00138,3847.28439564,-70.4196315369,-195.467,-70.2413,0.01,99.8537996131,0.998602,99.8625144744,0.0116506,1,0.1,60.6419,-70.4196315369,-70.4196315369,3847.28439564,100,99.31
1.25977e-06,0.00701576,0.0126919,1.26201,0.704194,100,1.01166,5030.18915413,-75.2523340191,-199.69,-73.8201,0.01,98.7681761164,1.00373,98.8469982232,0.0125732,1,0.1,64.17,-75.2523340191,-75.2523340191,5030.18915413,100,105.31
2.33897e-06,0.00588157,0.0245641,1.43521,0.602742,100,1.02992,8409.48863223,-86.6095717491,-209.91,-82.9086,0.01,97.7368416405,1.0248,97.0946182599,0.0140048,1,0.1,79.4261,-86.6095717491,-86.6095717491,8409.48863223,100,118.28
1.1632e-07,0.00930473,0.00116236,1.08281,0.930139,100,1.00162,1355.98668787,-64.4824446641,-189.523,-64.2792,0.01,99.8849799949,0.999641,99.8383516678,0.0108319,1,0.1,34.9007,-64.4824446641,-64.4824446641,1355.98668787,100,92.83
8.91279e-07,0.00752743,0.00910975,1.28861,0.761015,100,1.00892,3790.81448474,-71.6552897154,-196.207,-70.5084,0.01,99.1253596512,1.01099,99.1155394529,0.012746,1,0.1,55.292,-71.6552897154,-71.6552897154,3790.81448474,100,101.61
1.99609e-07,0.00851194,0.0020171,1.09627,0.855663,100,1.0022,1357.9026153,-63.7466725001,-188.736,-63.469,0.01,99.8027440765,1.00525,99.7805771462,0.0109055,1,0.1,34.3517,-63.7466725001,-63.7466725001,1357.9026153,100,91.62
1.519e-07,0.00965806,0.00150637,1.20845,0.96178,100,1.00157,2584.6729877,-67.7752444209,-192.804,-67.5662,0.01,99.849838708,0.995832,99.843366301,0.0121351,1,0.1,49.0992,-67.7752444209,-67.7752444209,2584.6729877,100,96.52
1.06365e-06,0.00604354,0.010758,1.17338,0.607795,100,1.01102,2590.72052568,-68.6663204856,-193.004,-67.1748,0.01,98.9579322548,1.00569,98.9103902385,0.0116673,1,0.1,40.8372,-68.6663204856,-68.6663204856,2590.72052568,100,98.13
6.77226e-07,0.0077726,0.00658804,1.11419,0.766616,100,1.00469,2604.51027904,-67.2161721304,-192.016,-66.5806,0.01,99.3340261243,0.986305,99.5329008451,0.0112966,1,0.1,47.2748,-67.2161721304,-67.2161721304,2604.51027904,100,96.1
9.51005e-07,0.00704856,0.00956411,1.21807,0.706857,100,1.01174,5065.05899295,-73.2047918363,-197.621,-71.7469,0.01,99.067271198,1.00284,98.8398820417,0.0121462,1,0.1,65.5743,-73.2047918363,-73.2047918363,5065.05899295,100,102.59
2.00621e-07,0.00958493,0.00200934,1.196,0.959239,100,1.00152,1352.62538034,-63.6697271028,-188.688,-63.4763,0.01,99.8017953624,1.00078,99.8482982443,0.0119507,1,0.1,35.4017,-63.6697271028,-63.6697271028,1352.62538034,100,91.41
8.85774e-07,0.00615875,0.00877132,1.10012,0.612864,100,1.00699,2574.25413171,-68.967348586,-193.571,-67.9916,0.01,99.1307026497,0.99511,99.3063384413,0.0110553,1,0.1,45.3656,-68.967348586,-68.967348586,2574.25413171,100,98.25
8.78693e-07,0.0075283,0.0089588,1.15704,0.760156,100,1.01086,7349.66653564,-81.3108702014,-205.827,-80.0065,0.01,99.1375864713,1.00973,98.9254022327,0.0114589,1,0.1,80.4118,-81.3108702014,-81.3108702014,7349.66653564,100,111.4
6.26755e-07,0.00742306,0.00622197,1.09783,0.739602,100,1.00625,3810.73849985,-71.8676933941,-196.631,-71.0984,0.01,99.383327099,0.996357,99.3793270204,0.0110184,1,0.1,58.0755,-71.8676933941,-71.8676933941,3810.73849985,100,101.94
2.14812e-06,0.00873132,0.0226194,1.94227,0.895966,100,1.00878,3809.60198819,-73.0297731291,-197.593,-71.9028,0.01,97.9176711808,1.02615,99.1299226351,0.0189277,1,0.1,56.1781,-73.0297731291,-73.0297731291,3809.60198819,100,103.07
1.75682e-07,0.00915596,0.00178004,1.12732,0.921627,100,1.00202,2610.52414442,-66.5749113426,-191.587,-66.3182,0.01,99.8263610383,1.00659,99.7981933649,0.0111995,1,0.1,49.4718,-66.5749113426,-66.5749113426,2610.52414442,100,94.28
5.94652e-07,0.007827,0.00590626,1.14858,0.780045,100,1.00594,5000.83382552,-76.2523942877,-201.017,-75.5058,0.01,99.4147383728,0.996609,99.4090166497,0.0115249,1,0.1,67.2314,-76.2523942877,-76.2523942877,5000.83382552,100,106.73
3.56329e-08,0.00981357,0.000353512,1.07653,0.97747,100,1.00057,1365.39552704,-64.7140803984,-189.798,-64.6396,0.01,99.9647132935,0.996039,99.9429194299,0.0108081,1,0.1,36.156,-64.7140803984,-64.7140803984,1365.39552704,100,93.17
7.27459e-07,0.00703575,0.00739988,1.17555,0.709608,100,1.00809,2580.59867295,-68.0849093896,-192.671,-67.0311,0.01,99.2849626376,1.00858,99.1975725081,0.0116556,1,0.1,44.292,-68.0849093896,-68.0849093896,2580.59867295,100,97.03
1.27528e-06,0.00721524,0.0126727,1.63854,0.719255,100,1.00926,3796.47524097,-72.5189018548,-197.08,-71.3595,0.01,98.7531963836,0.996855,99.0821275553,0.0164371,1,0.1,55.9341,-72.5189018548,-72.5189018548,3796.47524097,100,102.21
4.24624e-07,0.0075003,0.00421623,1.28238,0.747375,100,1.00433,4989.07987817,-75.4978318965,-200.386,-74.9753,0.01,99.5813792676,0.99646,99.568449297,0.0128694,1,0.1,68.0924,-75.4978318965,-75.4978318965,4989.07987817,100,105.63
1.17351e-06,0.00650106,0.0117415,1.17238,0.650284,100,1.00996,2599.57161266,-67.7330437571,-192.259,-66.4953,0.01,98.8515328589,1.00027,99.0136532859,0.0117206,1,0.1,43.1127,-67.7330437571,-67.7330437571,2599.57161266,100,96.45
1.92462e-07,0.00842344,0.00193841,1.21995,0.845358,100,1.00216,2629.33425214,-68.8620843102,-193.881,-68.6029,0.01,99.8098327322,1.00358,99.7843277875,0.0121561,1,0.1,49.2657,-68.8620843102,-68.8620843102,2629.33425214,100,98.43
2.65167e-07,0.0089474,0.00264965,1.16466,0.894399,100,1.0032,3816.95762645,-70.9216344973,-195.859,-70.519,0.01,99.7381588074,0.999619,99.6813470123,0.0116511,1,0.1,58.9314,-70.9216344973,-70.9216344973,3816.95762645,100,99.89
8.76095e-07,0.00831627,0.00891499,1.52851,0.838907,100,1.00515,3802.07705809,-71.8636149468,-196.691,-71.2292,0.01,99.1401292674,1.00875,99.4881145344,0.0151525,1,0.1,58.5421,-71.8636149468,-71.8636149468,3802.07705809,100,101.23
9.13315e-08,0.00969974,0.000904537,1.12619,0.965302,100,1.00111,1341.40591392,-63.5150250994,-188.584,-63.3724,0.01,99.9096637687,0.995183,99.8895554987,0.0113164,1,0.1,35.5515,-63.5150250994,-63.5150250994,1341.40591392,100,91.58
1.42051e-06,0.00663587,0.0140819,1.28612,0.660701,100,1.01149,3821.75111833,-70.7078303121,-195.157,-69.2967,0.01,98.6132160564,0.995652,98.863738683,0.0129174,1,0.1,53.4225,-70.7078303121,-70.7078303121,3821.75111833,100,99.47
3.22398e-07,0.00948245,0.00321553,1.27636,0.947001,100,1.00292,3842.58323131,-70.5946825071,-195.546,-70.2211,0.01,99.6818270218,0.998688,99.7092381259,0.0127804,1,0.1,59.8453,-70.5946825071,-70.5946825071,3842.58323131,100,99.67
1.22644e-06,0.00558791,0.0123944,1.13476,0.561744,100,1.01357,2599.80981514,-67.3833260377,-191.576,-65.5963,0.01,98.8003846149,1.00529,98.6616020598,0.0112879,1,0.1,39.1057,-67.3833260377,-67.3833260377,2599.80981514,100,95.62
8.14033e-07,0.00717043,0.00802519,1.08429,0.711954,100,1.00753,1373.60027973,-64.320076098,-188.954,-63.3448,0.01,99.2005676819,0.992903,99.2531117583,0.0109204,1,0.1,27.742,-64.320076098,-64.320076098,1373.60027973,100,92.42
4.33797e-07,0.00830127,0.00429421,1.14564,0.825929,100,1.00548,5066.85479387,-73.835122178,-198.636,-73.151,0.01,99.5724031975,0.994943,99.454651468,0.0115146,1,0.1,67.1215,-73.835122178,-73.835122178,5066.85479387,100,102.87
2.61799e-07,0.00926949,0.00255589,1.2248,0.91589,100,1.00315,3798.89361066,-72.124534177,-197.055,-71.7183,0.01,99.7414876897,0.988069,99.6856943453,0.0123959,1,0.1,59.0466,-72.124534177,-72.124534177,3798.89361066,100,101.42
1.82629e-06,0.00497617,0.018047,1.31887,0.494667,100,1.0166,7340.69242277,-81.1410585584,-205.076,-78.8992,0.01,98.2240515275,0.994071,98.3670471293,0.0132674,1,0.1,77.3022,-81.1410585584,-81.1410585584,7340.69242277,100,111.97
1.66761e-07,0.0090272,0.00166672,1.15432,0.90248,100,1.0025,95.5444485621,-60.5063690521,-85.8232,-60.4441,0.01,99.8351858818,0.999734,99.7502025955,0.0115463,1,0.1,9.70443,-60.5063690521,-60.5063690521,95.5444485621,100,87.6
4.57652e-07,0.00810542,0.00459159,1.11296,0.811875,100,1.00557,1356.75968335,-64.3503934216,-189.13,-63.64,0.01,99.5490090996,1.00164,99.4458205968,0.0111114,1,0.1,31.3469,-64.3503934216,-64.3503934216,1356.75968335,100,92.8
1.35191e-07,0.00876437,0.00134978,1.03908,0.875748,100,1.00198,2636.51586689,-68.0625631826,-193.075,-67.8098,0.01,99.8663238273,0.999214,99.8020521945,0.0103989,1,0.1,49.1795,-68.0625631826,-68.0625631826,2636.51586689,100,96.63
2.94466e-07,0.00899753,0.00291192,1.13747,0.894737,100,1.00348,5023.81699231,-75.589710961,-200.504,-75.1438,0.01,99.7093116174,0.994425,99.6535188519,0.0114385,1,0.1,68.0418,-75.589710961,-75.589710961,5023.81699231,100,105.62
