VarVanillaIw,VarRet,VanillaAvgRet,eRenyi2,MaxNormIw,AvgNormIw,VarDiscRet,IterType,VarNormIw,BatchSize,Bound,J,MinVanillaIw,AvgDiscRet,MaxVanillaIw,VarJ,MinNormIw,EpsThisIter,ESSRenyi,ESSClassic,AvgEpLen,AvgVanillaIw,AvgRet
,1367.1155975813351,2.102231524991353,1.0,0.01,0.009999998,1367.1155975813351,2,3.5044917e-18,500,-9.054707,2.1022315,1.0,2.102231524991353,1.0,36.78919,0.01,100,500.0,100.0,46.17,1.0,2.102231524991353
,870.2168875678159,6.623636997260227,1.0,0.005,0.0049999994,870.2168875678159,2,2.179301e-19,500,-3.5262122,4.362934,1.0,6.623636997260227,1.0,33.35551,0.005,100,500.0,200.00000010221265,47.53,1.0,6.623636997260227
,1309.0216760259223,7.677714232733124,1.0,0.0033333334,0.0033333336,1309.0216760259223,2,5.4391416e-20,500,-2.7640715,5.467861,1.0,7.677714232733124,1.0,34.294983,0.0033333334,100,500.0,299.999969473632,53.39,1.0,7.677714232733124
,2069.1057143391804,-0.45616440147260023,1.0,0.0025,0.0024999997,2069.1057143391804,2,5.434597e-20,500,-6.5152655,3.9868543,1.0,-0.45616440147260023,1.0,37.42717,0.0025,100,500.0,400.0,59.24,1.0,-0.45616440147260023
17609155000.0,1857.3626202435519,3.0473224731298583,1.1339927,0.9998377,0.002,1857.3626202435519,1,0.0019993496,500,239.52477,249.5277,0.3460026,3.0473224731298583,2967251.8,0.92022,1.1658817e-07,100,440.91995685731166,1.0003247376009874,59.39,5935.467,3.0473224731298583
,884.3168950610357,2.1770528161479006,1.0,0.01,0.009999998,884.3168950610357,2,3.5044917e-18,500,-6.558739,2.177053,1.0,2.1770528161479006,1.0,29.588406,0.01,100,500.0,100.0,46.79,1.0,2.1770528161479006
,1942.5395412954315,6.360485651976771,1.0,0.005,0.0049999994,1942.5395412954315,2,2.179301e-19,500,-7.4055967,4.2687693,1.0,6.360485651976771,1.0,37.465572,0.005,100,500.0,200.00000010221265,56.21,1.0,6.360485651976771
,1021.3256707417684,1.8551756705645956,1.0,0.0033333334,0.0033333336,1021.3256707417684,2,5.4391416e-20,500,-6.0678415,3.464238,1.0,1.8551756705645956,1.0,35.6947,0.0033333334,100,500.0,299.999969473632,41.57,1.0,1.8551756705645956
,1113.2303011390134,6.546642111213884,1.0,0.0025,0.0024999997,1113.2303011390134,2,5.434597e-20,500,-4.0201845,4.2348385,1.0,6.546642111213884,1.0,35.112526,0.0025,100,500.0,400.0,48.6,1.0,6.546642111213884
16016138000.0,881.4934655380043,2.2468631550378095,1.1916231,0.9998189,0.0019999996,881.4934655380043,1,0.0019992744,500,188.0769,196.13686,0.04095722,2.2468631550378095,2829854.2,0.73193663,1.4470641e-08,100,419.5957626900762,1.000362242266073,44.36,5660.7334,2.2468631550378095
,628.3870653831829,5.500099814465816,1.0,0.01,0.009999998,628.3870653831829,2,3.5044917e-18,500,-4.1589627,5.5000997,1.0,5.500099814465816,1.0,24.941996,0.01,100,500.0,100.0,39.89,1.0,5.500099814465816
,2085.1173400191938,4.308458149542053,1.0,0.005,0.0049999994,2085.1173400191938,2,2.179301e-19,500,-7.1015797,4.9042788,1.0,4.308458149542053,1.0,36.654327,0.005,100,500.0,200.00000010221265,59.78,1.0,4.308458149542053
,886.2747566277341,6.944421984486464,1.0,0.0033333334,0.0033333336,886.2747566277341,2,5.4391416e-20,500,-4.2184153,5.5843267,1.0,6.944421984486464,1.0,34.48317,0.0033333334,100,500.0,299.999969473632,48.08,1.0,6.944421984486464
,2967.682894756484,7.122143396911518,1.0,0.0025,0.0024999997,2967.682894756484,2,5.434597e-20,500,-9.39767,5.9687805,1.0,7.122143396911518,1.0,40.33313,0.0025,100,500.0,400.0,48.43,1.0,7.122143396911518
2338631200.0,2446.3522711456953,10.817291420489573,1.1081743,0.99955004,0.002,2446.3522711456953,1,0.001998197,500,274.19788,288.66635,0.19749059,10.817291420489573,1081349.8,2.864618,1.8255123e-07,100,451.19255080658,1.0009004663862866,52.08,2163.673,10.817291420489573
,2070.5322219191594,11.287739115224326,1.0,0.01,0.009999998,2070.5322219191594,2,3.5044917e-18,500,-7.4561777,11.287738,1.0,11.287739115224326,1.0,45.275013,0.01,100,500.0,100.0,57.93,1.0,11.287739115224326
,2240.6847138683,9.911372799864758,1.0,0.005,0.0049999994,2240.6847138683,2,2.179301e-19,500,-4.6163654,10.599554,1.0,9.911372799864758,1.0,46.200928,0.005,100,500.0,200.00000010221265,50.08,1.0,9.911372799864758
,1207.5427314239428,1.3866512231200552,1.0,0.0033333334,0.0033333336,1207.5427314239428,2,5.4391416e-20,500,-4.895157,7.5285883,1.0,1.3866512231200552,1.0,42.899513,0.0033333334,100,500.0,299.999969473632,43.4,1.0,1.3866512231200552
,1857.433588059954,6.545703885196623,1.0,0.0025,0.0024999997,1857.433588059954,2,5.434597e-20,500,-3.4764137,7.2828655,1.0,6.545703885196623,1.0,42.897224,0.0025,100,500.0,400.0,46.59,1.0,6.545703885196623
7024774700.0,1766.9361998020745,6.296277600604407,1.1442424,0.99973875,0.0019999999,1766.9361998020745,1,0.001998953,500,245.32416,255.61823,0.115809694,6.296277600604407,1874137.0,1.3792924,6.177747e-08,100,436.970345991046,1.0005227088423128,51.35,3749.2534,6.296277600604407
,1040.1952135605136,1.3534507269892644,1.0,0.01,0.009999998,1040.1952135605136,2,3.5044917e-18,500,-9.033756,1.3534508,1.0,1.3534507269892644,1.0,32.090393,0.01,100,500.0,100.0,54.25,1.0,1.3534507269892644
,682.5346154633094,3.178599144047426,1.0,0.005,0.0049999994,682.5346154633094,2,2.179301e-19,500,-5.0788393,2.266025,1.0,3.178599144047426,1.0,29.21616,0.005,100,500.0,200.00000010221265,45.01,1.0,3.178599144047426
,1041.1150269569564,7.922685718328363,1.0,0.0033333334,0.0033333336,1041.1150269569564,2,5.4391416e-20,500,-2.8548694,4.1515784,1.0,7.922685718328363,1.0,30.327127,0.0033333334,100,500.0,299.999969473632,49.84,1.0,7.922685718328363
,1252.903777800822,5.800619956929784,1.0,0.0025,0.0024999997,1252.903777800822,2,5.434597e-20,500,-1.5039229,4.563839,1.0,5.800619956929784,1.0,31.629171,0.0025,100,500.0,400.0,58.15,1.0,5.800619956929784
2406345200.0,1382.2638040576855,0.9651825171153027,1.1174197,0.9995634,0.0019999999,1382.2638040576855,1,0.0019982506,500,147.23456,153.338,0.39081788,0.9651825171153027,1096893.1,1.465815,3.5613976e-07,100,447.45943819213034,1.0008737945938988,52.83,2194.7444,0.9651825171153027
,1707.4392377396307,9.844295968018216,1.0,0.01,0.009999998,1707.4392377396307,2,3.5044917e-18,500,-10.593176,9.8442955,1.0,9.844295968018216,1.0,41.114048,0.01,100,500.0,100.0,46.61,1.0,9.844295968018216
,1061.991212498374,0.6475902354708565,1.0,0.005,0.0049999994,1061.991212498374,2,2.179301e-19,500,-9.205531,5.245943,1.0,0.6475902354708565,1.0,37.30969,0.005,100,500.0,200.00000010221265,49.26,1.0,0.6475902354708565
,1285.6411089632375,4.468731079760135,1.0,0.0033333334,0.0033333336,1285.6411089632375,2,5.4391416e-20,500,-6.812706,4.9868727,1.0,4.468731079760135,1.0,36.77505,0.0033333334,100,500.0,299.999969473632,54.68,1.0,4.468731079760135
,1650.4598243878422,1.505892693611741,1.0,0.0025,0.0024999997,1650.4598243878422,2,5.434597e-20,500,-6.102108,4.1166277,1.0,1.505892693611741,1.0,37.75002,0.0025,100,500.0,400.0,59.34,1.0,1.505892693611741
102154810000.0,1852.1144841065761,9.016354576643618,1.1321554,0.99993384,0.0020000003,1852.1144841065761,1,0.001999735,500,233.09438,242.8195,0.1180218,9.016354576643618,7146846.0,0.33678213,1.6512738e-08,100,441.63547855327585,1.0001323704616802,49.3,14294.638,9.016354576643618
,1719.0567429115663,7.118601079835783,1.0,0.01,0.009999998,1719.0567429115663,2,3.5044917e-18,500,-4.879032,7.118601,1.0,7.118601079835783,1.0,41.25368,0.01,100,500.0,100.0,60.9,1.0,7.118601079835783
,1319.9150697065998,1.7546851822194818,1.0,0.005,0.0049999994,1319.9150697065998,2,2.179301e-19,500,-5.7699375,4.4366436,1.0,1.7546851822194818,1.0,38.877808,0.005,100,500.0,200.00000010221265,59.03,1.0,1.7546851822194818
,950.1589851558825,5.658256613306734,1.0,0.0033333334,0.0033333336,950.1589851558825,2,5.4391416e-20,500,-3.48979,4.843848,1.0,5.658256613306734,1.0,36.35299,0.0033333334,100,500.0,299.999969473632,53.72,1.0,5.658256613306734
,640.2522622333505,5.614275486172511,1.0,0.0025,0.0024999997,640.2522622333505,2,5.434597e-20,500,-2.180688,5.0364547,1.0,5.614275486172511,1.0,33.907654,0.0025,100,500.0,400.0,47.23,1.0,5.614275486172511
281476400000.0,1559.2502069079756,6.068753212142772,1.2026479,0.99995804,0.0020000003,1559.2502069079756,1,0.001999832,500,164.8459,172.11188,0.04172686,6.068753212142772,11863315.0,0.14654168,3.5171543e-09,100,415.74927278887276,1.000083958059372,53.89,23727.627,6.068753212142772
,1051.61241385575,-0.9162372837963717,1.0,0.01,0.009999998,1051.61241385575,2,3.5044917e-18,500,-14.677757,-0.9162371,1.0,-0.9162372837963717,1.0,32.26602,0.01,100,500.0,100.0,56.28,1.0,-0.9162372837963717
,782.366351842501,0.7036091664026594,1.0,0.005,0.0049999994,782.366351842501,2,2.179301e-19,500,-9.837178,-0.10631397,1.0,0.7036091664026594,1.0,30.140926,0.005,100,500.0,200.00000010221265,45.63,1.0,0.7036091664026594
,915.1457943330277,4.978847885854694,1.0,0.0033333334,0.0033333336,915.1457943330277,2,5.4391416e-20,500,-7.094065,1.58874,1.0,4.978847885854694,1.0,30.222424,0.0033333334,100,500.0,299.999969473632,45.8,1.0,4.978847885854694
,1374.8035571087216,5.942112164387456,1.0,0.0025,0.0024999997,1374.8035571087216,2,5.434597e-20,500,-4.8424473,2.677083,1.0,5.942112164387456,1.0,32.075897,0.0025,100,500.0,400.0,51.86,1.0,5.942112164387456
3038021000.0,1105.2133968382207,2.651904203871329,1.1091864,0.9996087,0.0019999999,1105.2133968382207,1,0.001998432,500,171.53995,178.62329,0.3263123,2.651904203871329,1232482.4,1.5276506,2.6465662e-07,100,450.78085620660045,1.0007831259186595,46.34,2465.9297,2.651904203871329
,1514.9463650232274,0.14448555411880545,1.0,0.01,0.009999998,1514.9463650232274,2,3.5044917e-18,500,-14.081473,0.14448601,1.0,0.14448555411880545,1.0,38.72721,0.01,100,500.0,100.0,54.39,1.0,0.14448555411880545
,1209.4431675387657,0.12519579599753897,1.0,0.005,0.0049999994,1209.4431675387657,2,2.179301e-19,500,-9.924432,0.1348412,1.0,0.12519579599753897,1.0,36.72292,0.005,100,500.0,200.00000010221265,44.64,1.0,0.12519579599753897
,2988.057760372897,12.934330633642293,1.0,0.0033333334,0.0033333336,2988.057760372897,2,5.4391416e-20,500,-11.396193,4.4013367,1.0,12.934330633642293,1.0,43.835075,0.0033333334,100,500.0,299.999969473632,61.49,1.0,12.934330633642293
,1269.8134956245005,-0.34983324327694326,1.0,0.0025,0.0024999997,1269.8134956245005,2,5.434597e-20,500,-10.467518,3.213545,1.0,-0.34983324327694326,1.0,41.948143,0.0025,100,500.0,400.0,48.14,1.0,-0.34983324327694326
164050980000.0,1310.6186620619742,3.252922579686056,1.1981498,0.99994224,0.0019999999,1310.6186620619742,1,0.0019997684,500,311.70013,325.09445,0.12716472,3.252922579686056,9056794.0,0.3955798,1.4039999e-08,100,417.31008916794656,1.0001154967421724,54.55,18114.635,3.252922579686056
,662.0419344226387,3.9739609433463126,1.0,0.01,0.009999998,662.0419344226387,2,3.5044917e-18,500,-3.3859546,3.973961,1.0,3.9739609433463126,1.0,25.601202,0.01,100,500.0,100.0,44.34,1.0,3.9739609433463126
,1293.2283468202236,-0.3279191574913621,1.0,0.005,0.0049999994,1293.2283468202236,2,2.179301e-19,500,-7.2303276,1.8230209,1.0,-0.3279191574913621,1.0,31.184698,0.005,100,500.0,200.00000010221265,50.12,1.0,-0.3279191574913621
,1084.7469243232306,4.864047740472138,1.0,0.0033333334,0.0033333336,1084.7469243232306,2,5.4391416e-20,500,-4.555331,2.8366964,1.0,4.864047740472138,1.0,31.754452,0.0033333334,100,500.0,299.999969473632,49.24,1.0,4.864047740472138
,858.628711178483,7.257246762662109,1.0,0.0025,0.0024999997,858.628711178483,2,5.434597e-20,500,-2.4598498,3.941834,1.0,7.257246762662109,1.0,31.183863,0.0025,100,500.0,400.0,45.51,1.0,7.257246762662109
494757150000.0,2331.6813973945145,12.127467418919542,1.221278,0.9999651,0.0019999999,2331.6813973945145,1,0.0019998602,500,224.71233,234.46516,0.05209235,12.127467418919542,15728274.0,0.16432492,3.3119039e-09,100,409.4072107841405,1.0000698118028084,53.11,31457.646,12.127467418919542
,1057.9397309617143,3.279815451466384,1.0,0.01,0.009999998,1057.9397309617143,2,3.5044917e-18,500,-7.769373,3.2798154,1.0,3.279815451466384,1.0,32.362946,0.01,100,500.0,100.0,47.03,1.0,3.279815451466384
,1074.1866623604988,-1.0619196499450232,1.0,0.005,0.0049999994,1074.1866623604988,2,2.179301e-19,500,-6.704008,1.1089475,1.0,-1.0619196499450232,1.0,32.55941,0.005,100,500.0,200.00000010221265,41.62,1.0,-1.0619196499450232
,2736.6847353113926,6.537171530135929,1.0,0.0033333334,0.0033333336,2736.6847353113926,2,5.4391416e-20,500,-7.228803,2.9183564,1.0,6.537171530135929,1.0,40.204445,0.0033333334,100,500.0,299.999969473632,58.3,1.0,6.537171530135929
,800.5728669860188,4.684932993612861,1.0,0.0025,0.0024999997,800.5728669860188,2,5.434597e-20,500,-5.427699,3.3599997,1.0,4.684932993612861,1.0,37.563614,0.0025,100,500.0,400.0,57.78,1.0,4.684932993612861
158520430000.0,928.4140305477322,0.5230683351776486,1.1909103,0.9999426,0.0019999999,928.4140305477322,1,0.0019997698,500,171.59859,180.17607,0.090905465,0.5230683351776486,8902821.0,0.21109696,1.0210274e-08,100,419.8468881130081,1.0001147983689824,45.76,17806.664,0.5230683351776486
,2330.1331095818014,8.854483617306913,1.0,0.01,0.009999998,2330.1331095818014,2,3.5044917e-18,500,-20.16742,8.854484,1.0,8.854483617306913,1.0,48.029488,0.01,100,500.0,100.0,49.01,1.0,8.854483617306913
,1148.848162236689,5.055822708318613,1.0,0.005,0.0049999994,1148.848162236689,2,2.179301e-19,500,-13.56643,6.9551535,1.0,5.055822708318613,1.0,41.54158,0.005,100,500.0,200.00000010221265,47.76,1.0,5.055822708318613
,1825.6321718088136,2.0643696642719083,1.0,0.0033333334,0.0033333336,1825.6321718088136,2,5.4391416e-20,500,-11.43091,5.3248925,1.0,2.0643696642719083,1.0,41.931404,0.0033333334,100,500.0,299.999969473632,42.86,1.0,2.0643696642719083
,928.4490325632097,6.737805291066071,1.0,0.0025,0.0024999997,928.4490325632097,2,5.434597e-20,500,-8.83283,5.67812,1.0,6.737805291066071,1.0,39.3554,0.0025,100,500.0,400.0,48.75,1.0,6.737805291066071
27694217000.0,1075.7212974548443,8.363536368610418,1.1928065,0.9998629,0.0019999999,1075.7212974548443,1,0.0019994506,500,330.61346,344.78854,0.05532597,8.363536368610418,3721171.2,1.0022222,1.48658525e-08,100,419.17947916377256,1.0002742604135435,52.31,7443.363,8.363536368610418
,1380.1123017406055,-0.8051472194186043,1.0,0.01,0.009999998,1380.1123017406055,2,3.5044917e-18,500,-13.914261,-0.80514735,1.0,-0.8051472194186043,1.0,36.963646,0.01,100,500.0,100.0,47.08,1.0,-0.8051472194186043
,523.53831276352,2.90618394399421,1.0,0.005,0.0049999994,523.53831276352,2,2.179301e-19,500,-8.219025,1.0505185,1.0,2.90618394399421,1.0,30.753056,0.005,100,500.0,200.00000010221265,43.75,1.0,2.90618394399421
,811.1197125120199,7.324532465097568,1.0,0.0033333334,0.0033333336,811.1197125120199,2,5.4391416e-20,500,-4.426693,3.141857,1.0,7.324532465097568,1.0,30.115068,0.0033333334,100,500.0,299.999969473632,59.52,1.0,7.324532465097568
,1776.7722194056869,11.151173462262333,1.0,0.0025,0.0024999997,1776.7722194056869,2,5.434597e-20,500,-7.741043,5.144186,1.0,11.151173462262333,1.0,33.644714,0.0025,100,500.0,400.0,44.57,1.0,11.151173462262333
13892864000.0,2551.4553620919196,-4.2065305712266925,1.1369736,0.9998129,0.0019999999,2551.4553620919196,1,0.0019992501,500,293.36224,306.14453,0.07465995,-4.2065305712266925,2635609.5,1.2458701,2.8322095e-08,100,439.7639412574995,1.0003743317479048,60.02,5272.2056,-4.2065305712266925
,1675.5776606298712,-3.5546105408862796,1.0,0.01,0.009999998,1675.5776606298712,2,3.5044917e-18,500,-18.04177,-3.5546103,1.0,-3.5546105408862796,1.0,40.728638,0.01,100,500.0,100.0,65.18,1.0,-3.5546105408862796
,1391.7160975836287,-0.12588980374801845,1.0,0.005,0.0049999994,1391.7160975836287,2,2.179301e-19,500,-13.964451,-1.8402504,1.0,-0.12588980374801845,1.0,39.003197,0.005,100,500.0,200.00000010221265,49.04,1.0,-0.12588980374801845
,986.2423777817698,8.074465331205777,1.0,0.0033333334,0.0033333336,986.2423777817698,2,5.4391416e-20,500,-8.434713,1.4646552,1.0,8.074465331205777,1.0,36.898117,0.0033333334,100,500.0,299.999969473632,42.65,1.0,8.074465331205777
,1203.8711826528415,2.063944913708609,1.0,0.0025,0.0024999997,1203.8711826528415,2,5.434597e-20,500,-6.9586277,1.6144774,1.0,2.063944913708609,1.0,36.319813,0.0025,100,500.0,400.0,45.48,1.0,2.063944913708609
200162460000.0,811.3888453445533,3.33688513391366,1.1902821,0.9999498,0.0020000003,811.3888453445533,1,0.001999799,500,173.80707,182.17288,0.07460599,3.33688513391366,10004061.0,0.18957987,7.457196e-09,100,420.0684840272374,1.0001003617621054,50.36,20009.127,3.33688513391366
,1990.475452108616,3.6333280359774154,1.0,0.01,0.009999998,1990.475452108616,2,3.5044917e-18,500,-13.695265,3.633327,1.0,3.6333280359774154,1.0,44.39111,0.01,100,500.0,100.0,63.18,1.0,3.6333280359774154
,1961.9240835742428,11.084600521413684,1.0,0.005,0.0049999994,1961.9240835742428,2,2.179301e-19,500,-7.529214,7.358964,1.0,11.084600521413684,1.0,44.388264,0.005,100,500.0,200.00000010221265,48.34,1.0,11.084600521413684
,917.0362960584646,8.046277688606756,1.0,0.0033333334,0.0033333336,917.0362960584646,2,5.4391416e-20,500,-4.568077,7.588069,1.0,8.046277688606756,1.0,40.202892,0.0033333334,100,500.0,299.999969473632,49.87,1.0,8.046277688606756
,723.5533372281133,3.4334317079656493,1.0,0.0025,0.0024999997,723.5533372281133,2,5.434597e-20,500,-3.9781227,6.549409,1.0,3.4334317079656493,1.0,37.343273,0.0025,100,500.0,400.0,52.95,1.0,3.4334317079656493
59066626000.0,805.2621170985839,1.0467690050005267,1.1927582,0.9999044,0.002,805.2621170985839,1,0.0019996169,500,239.86693,250.15059,0.041452505,1.0467690050005267,5434457.5,0.49427897,7.626988e-09,100,419.1964464632289,1.0001911965749914,41.44,10869.954,1.0467690050005267
,515.7869538723975,5.580893740191517,1.0,0.01,0.009999998,515.7869538723975,2,3.5044917e-18,500,-2.2593884,5.580894,1.0,5.580893740191517,1.0,22.597103,0.01,100,500.0,100.0,40.2,1.0,5.580893740191517
,932.0732869734047,1.3864247188600831,1.0,0.005,0.0049999994,932.0732869734047,2,2.179301e-19,500,-2.3984265,3.4836593,1.0,1.3864247188600831,1.0,26.853106,0.005,100,500.0,200.00000010221265,47.68,1.0,1.3864247188600831
,1807.2942064880467,-0.3957073584277516,1.0,0.0033333334,0.0033333336,1807.2942064880467,2,5.4391416e-20,500,-10.3576,2.1905375,1.0,-0.3957073584277516,1.0,32.870617,0.0033333334,100,500.0,299.999969473632,50.41,1.0,-0.3957073584277516
,2133.4712544854297,9.982624448326424,1.0,0.0025,0.0024999997,2133.4712544854297,2,5.434597e-20,500,-6.728447,4.1385593,1.0,9.982624448326424,1.0,36.739304,0.0025,100,500.0,400.0,50.4,1.0,9.982624448326424
177060320000.0,982.4603312201842,10.004222143621103,1.1734608,0.9999468,0.0019999999,982.4603312201842,1,0.0019997868,500,247.69788,258.22693,0.19204213,10.004222143621103,9409048.0,0.2889769,2.0409281e-08,100,426.0900598077776,1.000106496074476,56.43,18819.098,10.004222143621103
,1450.9152542953436,1.873457542045391,1.0,0.01,0.009999998,1450.9152542953436,2,3.5044917e-18,500,-15.563743,1.8734576,1.0,1.873457542045391,1.0,37.89995,0.01,100,500.0,100.0,54.95,1.0,1.873457542045391
,1352.8491906147983,8.86005251287181,1.0,0.005,0.0049999994,1352.8491906147983,2,2.179301e-19,500,-6.963208,5.3667545,1.0,8.86005251287181,1.0,37.41746,0.005,100,500.0,200.00000010221265,52.78,1.0,8.86005251287181
,1526.7108035287927,8.68676686706301,1.0,0.0033333334,0.0033333336,1526.7108035287927,2,5.4391416e-20,500,-3.5939465,6.473426,1.0,8.68676686706301,1.0,37.94261,0.0033333334,100,500.0,299.999969473632,48.97,1.0,8.68676686706301
,3278.082937802615,-2.6330763788907654,1.0,0.0025,0.0024999997,3278.082937802615,2,5.434597e-20,500,-16.692657,4.1968,1.0,-2.6330763788907654,1.0,43.6647,0.0025,100,500.0,400.0,60.41,1.0,-2.6330763788907654
7854386000.0,908.5547484042534,5.021927634802961,1.152684,0.9997431,0.0019999999,908.5547484042534,1,0.0019989703,500,165.41815,185.47798,0.0031639372,5.021927634802961,1981715.8,0.98489475,1.5961544e-09,100,433.7702367485765,1.000514014617968,49.28,3964.45,5.021927634802961
,1172.998542531676,4.037926262823507,1.0,0.01,0.009999998,1172.998542531676,2,3.5044917e-18,500,-9.903265,4.037926,1.0,4.037926262823507,1.0,34.07739,0.01,100,500.0,100.0,51.47,1.0,4.037926262823507
,1149.2476468787472,1.2462337656952653,1.0,0.005,0.0049999994,1149.2476468787472,2,2.179301e-19,500,-8.556881,2.6420798,1.0,1.2462337656952653,1.0,33.933174,0.005,100,500.0,200.00000010221265,42.22,1.0,1.2462337656952653
,1501.9158408252363,0.1610764994382027,1.0,0.0033333334,0.0033333336,1501.9158408252363,2,5.4391416e-20,500,-7.328833,1.8150792,1.0,0.1610764994382027,1.0,35.56178,0.0033333334,100,500.0,299.999969473632,58.67,1.0,0.1610764994382027
,1818.8919601954417,-1.568746596230029,1.0,0.0025,0.0024999997,1818.8919601954417,2,5.434597e-20,500,-9.585425,0.9691226,1.0,-1.568746596230029,1.0,37.4273,0.0025,100,500.0,400.0,46.57,1.0,-1.568746596230029
9218823000.0,1155.036833821865,5.521156368294661,1.1490991,0.99976623,0.002,1155.036833821865,1,0.0019990632,500,184.21779,194.33739,0.068490624,5.521156368294661,2146955.2,0.96270907,3.1893823e-08,100,435.12347627047575,1.0004676936686911,51.98,4294.9146,5.521156368294661
,1413.6167472937761,-0.39366171239064635,1.0,0.01,0.009999998,1413.6167472937761,2,3.5044917e-18,500,-13.302057,-0.39366192,1.0,-0.39366171239064635,1.0,37.409634,0.01,100,500.0,100.0,45.99,1.0,-0.39366171239064635
,1036.343676144936,11.590617547967026,1.0,0.005,0.0049999994,1036.343676144936,2,2.179301e-19,500,-3.957467,5.5984774,1.0,11.590617547967026,1.0,35.336044,0.005,100,500.0,200.00000010221265,42.99,1.0,11.590617547967026
,879.3776486482319,0.6199840760797976,1.0,0.0033333334,0.0033333336,879.3776486482319,2,5.4391416e-20,500,-3.8634157,3.93898,1.0,0.6199840760797976,1.0,33.587597,0.0033333334,100,500.0,299.999969473632,42.09,1.0,0.6199840760797976
,1126.3849071836746,6.667451328929803,1.0,0.0025,0.0024999997,1126.3849071836746,2,5.434597e-20,500,-3.5131283,4.6210976,1.0,6.667451328929803,1.0,33.55996,0.0025,100,500.0,400.0,49.01,1.0,6.667451328929803
129755210000.0,1381.7924207691765,4.170732824746792,1.1949501,0.9999365,0.002,1381.7924207691765,1,0.0019997456,500,185.33469,193.28778,0.08000007,4.170732824746792,8054665.0,0.25038418,9.931511e-09,100,418.4275129369926,1.0001270111770106,53.86,16110.353,4.170732824746792
,1107.4305998838472,2.9565164517983966,1.0,0.01,0.009999998,1107.4305998838472,2,3.5044917e-18,500,-10.250421,2.9565163,1.0,2.9565164517983966,1.0,33.11127,0.01,100,500.0,100.0,53.35,1.0,2.9565164517983966
,1211.2782298959123,11.065746459488775,1.0,0.005,0.0049999994,1211.2782298959123,2,2.179301e-19,500,-2.3275833,7.0111313,1.0,11.065746459488775,1.0,34.120388,0.005,100,500.0,200.00000010221265,46.23,1.0,11.065746459488775
,1503.8269550963337,10.476692792318357,1.0,0.0033333334,0.0033333336,1503.8269550963337,2,5.4391416e-20,500,0.5376992,8.166319,1.0,10.476692792318357,1.0,35.708065,0.0033333334,100,500.0,299.999969473632,58.43,1.0,10.476692792318357
,686.3559123201046,3.2144958662468026,1.0,0.0025,0.0024999997,686.3559123201046,2,5.434597e-20,500,0.32178354,6.9283624,1.0,3.2144958662468026,1.0,33.626923,0.0025,100,500.0,400.0,39.64,1.0,3.2144958662468026
27003296000.0,2038.6981249753296,1.5865893269369369,1.1527379,0.99986464,0.002,2038.6981249753296,1,0.0019994576,500,209.51755,218.34203,0.118561156,1.5865893269369369,3674459.8,0.617518,3.2261916e-08,100,433.74996096119634,1.0002708064385633,56.5,7349.9146,1.5865893269369369
,1154.2639577569366,4.35798251810394,1.0,0.01,0.009999998,1154.2639577569366,2,3.5044917e-18,500,-7.297499,4.357982,1.0,4.35798251810394,1.0,33.80416,0.01,100,500.0,100.0,52.02,1.0,4.35798251810394
,1453.3429950229918,10.647246982170826,1.0,0.005,0.0049999994,1453.3429950229918,2,2.179301e-19,500,-3.446044,7.502614,1.0,10.647246982170826,1.0,36.064583,0.005,100,500.0,200.00000010221265,49.44,1.0,10.647246982170826
,1463.2396370118468,11.557417851816483,1.0,0.0033333334,0.0033333336,1463.2396370118468,2,5.4391416e-20,500,-0.08532429,8.854217,1.0,11.557417851816483,1.0,36.791653,0.0033333334,100,500.0,299.999969473632,57.23,1.0,11.557417851816483
,1550.501257491307,0.8613865117173043,1.0,0.0025,0.0024999997,1550.501257491307,2,5.434597e-20,500,-2.3670278,6.856008,1.0,0.8613865117173043,1.0,37.56257,0.0025,100,500.0,400.0,51.72,1.0,0.8613865117173043
37294383000.0,993.6354998503737,5.746325405288253,1.1506281,0.99988365,0.0019999999,993.6354998503737,1,0.0019995337,500,175.10698,183.95583,0.051098105,5.746325405288253,4318240.0,0.43274385,1.1831709e-08,100,434.54527521692535,1.0002327472475694,44.63,8637.485,5.746325405288253
,2094.2052587650805,0.1355271119837934,1.0,0.01,0.009999998,2094.2052587650805,2,3.5044917e-18,500,-18.026941,0.13552707,1.0,0.1355271119837934,1.0,45.5331,0.01,100,500.0,100.0,61.37,1.0,0.1355271119837934
,1422.325245649044,1.8930625180853684,1.0,0.005,0.0049999994,1422.325245649044,2,2.179301e-19,500,-11.828509,1.014295,1.0,1.8930625180853684,1.0,41.73074,0.005,100,500.0,200.00000010221265,47.27,1.0,1.8930625180853684
,1527.4910580573369,15.107664111662313,1.0,0.0033333334,0.0033333336,1527.4910580573369,2,5.4391416e-20,500,-6.5586343,5.7120843,1.0,15.107664111662313,1.0,41.342236,0.0033333334,100,500.0,299.999969473632,50.31,1.0,15.107664111662313
,2713.5792303295893,-0.40518090384943795,1.0,0.0025,0.0024999997,2713.5792303295893,2,5.434597e-20,500,-7.4533553,4.1827683,1.0,-0.40518090384943795,1.0,44.277676,0.0025,100,500.0,400.0,50.19,1.0,-0.40518090384943795
