ESSRenyi,BatchSize,Bound,AvgEpLen,VarJ,MaxNormIw,ESSClassic,VarDiscRet,eRenyi2,AvgVanillaIw,VarVanillaIw,MinVanillaIw,IterType,VarRet,EpsThisIter,VarNormIw,AvgDiscRet,Delta,MaxVanillaIw,AvgRet,MinNormIw,VanillaAvgRet,AvgNormIw,J
500.0,500,-110.605,21.8,4.06618,0.00333333,299.999969474,9.86766044111,1.0,1.0,,1.0,2,9.86766044111,100,5.43914e-20,-106.379136301,0.7,1.0,-106.379136301,0.00333333,-106.379136301,0.00333333,-106.133
500.0,500,-110.051,25.3,4.17717,0.0025,400.0,20.3729510228,1.0,1.0,,1.0,2,20.3729510228,100,5.4346e-20,-106.313656695,0.7,1.0,-106.313656695,0.0025,-106.313656695,0.0025,-106.179
490.538635304,500,-109.501,32.66,4.23653,0.00250042,489.825722367,11.4055500736,1.01929,0.997549,0.0207112,0.481817,1,11.4055500736,100,8.32525e-08,-105.615463558,0.7,1.24714,-105.615463558,0.000966002,-105.615463558,0.002,-106.005
500.0,500,-113.469,23.73,4.08462,0.01,100.0,16.8526910448,1.0,1.0,,1.0,2,16.8526910448,100,3.50449e-18,-105.988202828,0.7,1.0,-105.988202828,0.01,-105.988202828,0.01,-105.988
500.0,500,-111.556,24.24,3.36601,0.005,200.000000102,5.88074570204,1.0,1.0,,1.0,2,5.88074570204,100,2.1793e-19,-106.543022409,0.7,1.0,-106.543022409,0.005,-106.543022409,0.005,-106.266
500.0,500,-110.441,28.53,3.46212,0.00333333,299.999969474,13.3080579036,1.0,1.0,,1.0,2,13.3080579036,100,5.43914e-20,-105.834720178,0.7,1.0,-105.834720178,0.00333333,-105.834720178,0.00333333,-106.122
500.0,500,-110.035,28.94,3.43005,0.0025,400.0,11.149865508,1.0,1.0,,1.0,2,11.149865508,100,5.4346e-20,-106.413773342,0.7,1.0,-106.413773342,0.0025,-106.413773342,0.0025,-106.195
492.010799992,500,-109.576,25.76,3.50749,0.00402911,491.008354716,10.4547349585,1.01624,1.00692,0.0186041,0.823567,1,10.4547349585,100,7.33975e-08,-106.063918183,0.7,2.02849,-106.063918183,0.00163582,-106.063918183,0.002,-106.113
500.0,500,-113.169,30.58,2.96279,0.01,100.0,8.86681501653,1.0,1.0,,1.0,2,8.86681501653,100,3.50449e-18,-105.800494244,0.7,1.0,-105.800494244,0.01,-105.800494244,0.01,-105.8
500.0,500,-111.043,31.06,3.4507,0.005,200.000000102,15.1720821794,1.0,1.0,,1.0,2,15.1720821794,100,2.1793e-19,-105.620825586,0.7,1.0,-105.620825586,0.005,-105.620825586,0.005,-105.711
500.0,500,-110.284,25.27,3.23213,0.00333333,299.999969474,7.32646906493,1.0,1.0,,1.0,2,7.32646906493,100,5.43914e-20,-106.34965808,0.7,1.0,-106.34965808,0.00333333,-106.34965808,0.00333333,-105.924
500.0,500,-109.709,24.78,3.24724,0.0025,400.0,10.9467328019,1.0,1.0,,1.0,2,10.9467328019,100,5.4346e-20,-105.960736335,0.7,1.0,-105.960736335,0.0025,-105.960736335,0.0025,-105.933
483.168600603,500,-109.284,24.9,3.69294,0.00377967,483.676928257,13.3908926378,1.03484,0.999213,0.0337623,0.567146,1,13.3908926378,100,1.35262e-07,-106.097220799,0.7,1.88835,-106.097220799,0.00113518,-106.097220799,0.002,-105.848
500.0,500,-113.079,26.66,3.95049,0.01,100.0,15.76401817,1.0,1.0,,1.0,2,15.76401817,100,3.50449e-18,-105.537402864,0.7,1.0,-105.537402864,0.01,-105.537402864,0.01,-105.537
500.0,500,-111.136,26.09,3.86512,0.005,200.000000102,14.2732372719,1.0,1.0,,1.0,2,14.2732372719,100,2.1793e-19,-106.06929334,0.7,1.0,-106.06929334,0.005,-106.06929334,0.005,-105.803
500.0,500,-110.277,24.82,3.88254,0.00333333,299.999969474,15.4531587359,1.0,1.0,,1.0,2,15.4531587359,100,5.43914e-20,-106.064171813,0.7,1.0,-106.064171813,0.00333333,-106.064171813,0.00333333,-105.89
500.0,500,-109.608,27.93,4.31549,0.0025,400.0,29.4871043185,1.0,1.0,,1.0,2,29.4871043185,100,5.4346e-20,-105.565358814,0.7,1.0,-105.565358814,0.0025,-105.565358814,0.0025,-105.809
489.818664616,500,-109.182,28.5,4.80168,0.00345055,489.22418862,23.8745731727,1.02079,0.995308,0.0218635,0.621172,1,23.8745731727,100,8.82807e-08,-105.846334,0.7,1.71718,-105.846334,0.0012482,-105.846334,0.002,-105.749
500.0,500,-113.438,22.62,3.48829,0.01,100.0,12.2911015297,1.0,1.0,,1.0,2,12.2911015297,100,3.50449e-18,-105.996620619,0.7,1.0,-105.996620619,0.01,-105.996620619,0.01,-105.997
500.0,500,-111.5,21.91,3.06583,0.005,200.000000102,6.5811711662,1.0,1.0,,1.0,2,6.5811711662,100,2.1793e-19,-106.476397865,0.7,1.0,-106.476397865,0.005,-106.476397865,0.005,-106.237
500.0,500,-110.419,25.55,3.05429,0.00333333,299.999969474,9.19661001339,1.0,1.0,,1.0,2,9.19661001339,100,5.43914e-20,-105.884183785,0.7,1.0,-105.884183785,0.00333333,-105.884183785,0.00333333,-106.119
500.0,500,-109.805,30.45,3.09333,0.0025,400.0,10.3393243369,1.0,1.0,,1.0,2,10.3393243369,100,5.4346e-20,-105.853475628,0.7,1.0,-105.853475628,0.0025,-105.853475628,0.0025,-106.053
499.99934435,500,-108.876,26.72,6.31713,0.0154951,246.858023587,10.979148381,1.0,0.810467,0.674928,0.00227975,1,10.979148381,100,4.11004e-06,-106.17044469,0.7,6.27912,-106.17044469,5.62577e-06,-106.17044469,0.002,-105.519
500.0,500,-113.032,25.39,2.78144,0.01,100.0,7.8145237179,1.0,1.0,,1.0,2,7.8145237179,100,3.50449e-18,-105.672615153,0.7,1.0,-105.672615153,0.01,-105.672615153,0.01,-105.673
500.0,500,-111.485,21.8,2.75269,0.005,200.000000102,7.02969925585,1.0,1.0,,1.0,2,7.02969925585,100,2.1793e-19,-106.630531756,0.7,1.0,-106.630531756,0.005,-106.630531756,0.005,-106.152
500.0,500,-110.512,28.23,2.9665,0.00333333,299.999969474,11.3590707155,1.0,1.0,,1.0,2,11.3590707155,100,5.43914e-20,-106.170865408,0.7,1.0,-106.170865408,0.00333333,-106.170865408,0.00333333,-106.158
500.0,500,-109.978,26.1,3.05608,0.0025,400.0,11.0661642363,1.0,1.0,,1.0,2,11.0661642363,100,5.4346e-20,-106.09871242,0.7,1.0,-106.09871242,0.0025,-106.09871242,0.0025,-106.143
480.47080435,500,-109.569,24.38,3.74966,0.00292503,480.776754469,25.549546536,1.04065,1.00262,0.0402744,0.239512,1,25.549546536,100,1.60257e-07,-106.445563207,0.7,1.46634,-106.445563207,0.000477773,-106.445563207,0.002,-106.07
500.0,500,-113.861,26.94,3.25462,0.01,100.0,10.6995576413,1.0,1.0,,1.0,2,10.6995576413,100,3.50449e-18,-106.377325563,0.7,1.0,-106.377325563,0.01,-106.377325563,0.01,-106.377
500.0,500,-111.266,29.25,3.8022,0.005,200.000000102,18.1776371873,1.0,1.0,,1.0,2,18.1776371873,100,2.1793e-19,-105.570981951,0.7,1.0,-105.570981951,0.005,-105.570981951,0.005,-105.974
500.0,500,-110.187,24.45,4.41534,0.00333333,299.999969474,29.742003295,1.0,1.0,,1.0,2,29.742003295,100,5.43914e-20,-105.536698017,0.7,1.0,-105.536698017,0.00333333,-105.536698017,0.00333333,-105.828
500.0,500,-109.69,27.84,4.083,0.0025,400.0,8.18931011149,1.0,1.0,,1.0,2,8.18931011149,100,5.4346e-20,-106.175895949,0.7,1.0,-106.175895949,0.0025,-106.175895949,0.0025,-105.915
488.609604525,500,-109.355,20.21,4.0928,0.00332242,486.767240191,5.62429744874,1.02331,1.00025,0.0272534,0.428608,1,5.62429744874,100,1.08958e-07,-106.406736604,0.7,1.66163,-106.406736604,0.000856997,-106.406736604,0.002,-105.94
500.0,500,-114.404,23.54,2.90673,0.01,100.0,8.53442690098,1.0,1.0,,1.0,2,8.53442690098,100,3.50449e-18,-106.803631681,0.7,1.0,-106.803631681,0.01,-106.803631681,0.01,-106.804
500.0,500,-112.031,26.28,3.64169,0.005,200.000000102,18.1721368446,1.0,1.0,,1.0,2,18.1721368446,100,2.1793e-19,-106.392945979,0.7,1.0,-106.392945979,0.005,-106.392945979,0.005,-106.598
500.0,500,-110.621,27.03,3.75667,0.00333333,299.999969474,14.9374184454,1.0,1.0,,1.0,2,14.9374184454,100,5.43914e-20,-105.357776363,0.7,1.0,-105.357776363,0.00333333,-105.357776363,0.00333333,-106.185
500.0,500,-110.058,24.21,3.78647,0.0025,400.0,15.1512406974,1.0,1.0,,1.0,2,15.1512406974,100,5.4346e-20,-106.310671794,0.7,1.0,-106.310671794,0.0025,-106.310671794,0.0025,-106.216
479.477418925,500,-109.589,25.11,4.24322,0.00496604,478.813861236,8.02625634344,1.0428,0.987121,0.0432014,0.358623,1,8.02625634344,100,1.77344e-07,-106.22119209,0.7,2.45104,-106.22119209,0.000726604,-106.22119209,0.002,-106.08
500.0,500,-112.837,25.2,4.25845,0.01,100.0,18.3175679702,1.0,1.0,,1.0,2,18.3175679702,100,3.50449e-18,-105.396381496,0.7,1.0,-105.396381496,0.01,-105.396381496,0.01,-105.396
500.0,500,-110.538,26.16,6.16903,0.005,200.000000102,58.5361207212,1.0,1.0,,1.0,2,58.5361207212,100,2.1793e-19,-105.156715256,0.7,1.0,-105.156715256,0.005,-105.156715256,0.005,-105.277
500.0,500,-109.827,22.03,5.20701,0.00333333,299.999969474,4.88495078168,1.0,1.0,,1.0,2,4.88495078168,100,5.43914e-20,-106.040180921,0.7,1.0,-106.040180921,0.00333333,-106.040180921,0.00333333,-105.531
500.0,500,-109.327,28.26,5.12087,0.0025,400.0,23.7302262327,1.0,1.0,,1.0,2,23.7302262327,100,5.4346e-20,-105.817371274,0.7,1.0,-105.817371274,0.0025,-105.817371274,0.0025,-105.603
483.051188083,500,-109.081,24.56,5.47743,0.00338322,486.193729123,7.09521526077,1.03509,0.996231,0.0282395,0.470405,1,7.09521526077,100,1.13814e-07,-106.47437933,0.7,1.68523,-106.47437933,0.00094437,-106.47437933,0.002,-105.665
500.0,500,-113.593,26.91,3.17276,0.01,100.0,10.1680874287,1.0,1.0,,1.0,2,10.1680874287,100,3.50449e-18,-106.132785353,0.7,1.0,-106.132785353,0.01,-106.132785353,0.01,-106.133
500.0,500,-111.572,30.51,3.48737,0.005,200.000000102,14.3817980499,1.0,1.0,,1.0,2,14.3817980499,100,2.1793e-19,-106.328281706,0.7,1.0,-106.328281706,0.005,-106.328281706,0.005,-106.231
500.0,500,-110.456,30.91,3.81567,0.00333333,299.999969474,19.4385546501,1.0,1.0,,1.0,2,19.4385546501,100,5.43914e-20,-105.823829362,0.7,1.0,-105.823829362,0.00333333,-105.823829362,0.00333333,-106.095
500.0,500,-109.75,34.51,3.69475,0.0025,400.0,10.8574434715,1.0,1.0,,1.0,2,10.8574434715,100,5.4346e-20,-105.608060155,0.7,1.0,-105.608060155,0.0025,-105.608060155,0.0025,-105.973
479.976453792,500,-109.244,28.69,4.41222,0.00332525,480.028651399,25.3959295655,1.04172,1.00828,0.0423809,0.43248,1,25.3959295655,100,1.6675e-07,-105.760339681,0.7,1.67639,-105.760339681,0.000857855,-105.760339681,0.002,-105.796
500.0,500,-113.127,26.5,3.16376,0.01,100.0,10.110508357,1.0,1.0,,1.0,2,10.110508357,100,3.50449e-18,-105.709084968,0.7,1.0,-105.709084968,0.01,-105.709084968,0.01,-105.709
500.0,500,-111.372,23.05,3.43214,0.005,200.000000102,13.3348246366,1.0,1.0,,1.0,2,13.3348246366,100,2.1793e-19,-106.543656366,0.7,1.0,-106.543656366,0.005,-106.543656366,0.005,-106.126
500.0,500,-110.497,25.22,3.23722,0.00333333,299.999969474,7.9362192493,1.0,1.0,,1.0,2,7.9362192493,100,5.43914e-20,-106.311550142,0.7,1.0,-106.311550142,0.00333333,-106.311550142,0.00333333,-106.188
500.0,500,-109.981,27.63,3.37641,0.0025,400.0,14.2822531515,1.0,1.0,,1.0,2,14.2822531515,100,5.4346e-20,-106.015468656,0.7,1.0,-106.015468656,0.0025,-106.015468656,0.0025,-106.145
469.595029953,500,-109.439,26.87,4.58796,0.00379213,466.911572137,22.5290461997,1.06475,0.983585,0.0686964,0.16035,1,22.5290461997,100,2.84034e-07,-105.98008753,0.7,1.86494,-105.98008753,0.000326053,-105.98008753,0.002,-105.899
500.0,500,-113.095,30.29,3.00052,0.01,100.0,9.09408189332,1.0,1.0,,1.0,2,9.09408189332,100,3.50449e-18,-105.747996685,0.7,1.0,-105.747996685,0.01,-105.747996685,0.01,-105.748
500.0,500,-111.123,29.33,3.48197,0.005,200.000000102,15.3960560465,1.0,1.0,,1.0,2,15.3960560465,100,2.1793e-19,-105.825791044,0.7,1.0,-105.825791044,0.005,-105.825791044,0.005,-105.787
500.0,500,-110.167,27.17,4.6577,0.00333333,299.999969474,41.243644764,1.0,1.0,,1.0,2,41.243644764,100,5.43914e-20,-105.71914877,0.7,1.0,-105.71914877,0.00333333,-105.71914877,0.00333333,-105.764
500.0,500,-109.812,27.64,4.34021,0.0025,400.0,9.70269934225,1.0,1.0,,1.0,2,9.70269934225,100,5.4346e-20,-106.703497949,0.7,1.0,-106.703497949,0.0025,-106.703497949,0.0025,-105.999
480.503995432,500,-109.317,27.58,5.18745,0.00369407,481.863917124,11.3461756777,1.04057,1.01544,0.0388865,0.229131,1,11.3461756777,100,1.5085e-07,-105.807611554,0.7,1.87556,-105.807611554,0.000451291,-105.807611554,0.002,-105.838
500.0,500,-113.416,24.3,4.05529,0.01,100.0,16.6115009711,1.0,1.0,,1.0,2,16.6115009711,100,3.50449e-18,-105.994212518,0.7,1.0,-105.994212518,0.01,-105.994212518,0.01,-105.994
500.0,500,-110.945,27.66,4.04708,0.005,200.000000102,16.2991550832,1.0,1.0,,1.0,2,16.2991550832,100,2.1793e-19,-105.40053417,0.7,1.0,-105.40053417,0.005,-105.40053417,0.005,-105.697
500.0,500,-110.111,22.1,3.76198,0.00333333,299.999969474,9.73268168185,1.0,1.0,,1.0,2,9.73268168185,100,5.43914e-20,-106.008207203,0.7,1.0,-106.008207203,0.00333333,-106.008207203,0.00333333,-105.801
500.0,500,-109.628,25.77,3.52858,0.0025,400.0,7.40458493488,1.0,1.0,,1.0,2,7.40458493488,100,5.4346e-20,-105.943947582,0.7,1.0,-105.943947582,0.0025,-105.943947582,0.0025,-105.837
467.257889613,500,-109.095,28.62,4.77301,0.00435389,463.892101602,22.6203061894,1.07007,0.996118,0.0773884,0.166775,1,22.6203061894,100,3.11971e-07,-105.731547304,0.7,2.1685,-105.731547304,0.00033485,-105.731547304,0.002,-105.587
500.0,500,-113.281,28.71,2.85616,0.01,100.0,8.24006137284,1.0,1.0,,1.0,2,8.24006137284,100,3.50449e-18,-105.904575606,0.7,1.0,-105.904575606,0.01,-105.904575606,0.01,-105.905
500.0,500,-110.997,28.88,2.92852,0.005,200.000000102,9.05469432465,1.0,1.0,,1.0,2,9.05469432465,100,2.1793e-19,-105.657176467,0.7,1.0,-105.657176467,0.005,-105.657176467,0.005,-105.781
500.0,500,-110.192,26.72,4.05606,0.00333333,299.999969474,32.5270551502,1.0,1.0,,1.0,2,32.5270551502,100,5.43914e-20,-105.81433664,0.7,1.0,-105.81433664,0.00333333,-105.81433664,0.00333333,-105.792
500.0,500,-109.69,23.13,4.12556,0.0025,400.0,18.8234445548,1.0,1.0,,1.0,2,18.8234445548,100,5.4346e-20,-106.139736629,0.7,1.0,-106.139736629,0.0025,-106.139736629,0.0025,-105.879
485.770470053,500,-109.229,27.76,4.90603,0.00326532,486.523327603,28.6101387748,1.02929,0.997858,0.0276366,0.355054,1,28.6101387748,100,1.11021e-07,-105.78187198,0.7,1.62916,-105.78187198,0.000711633,-105.78187198,0.002,-105.771
500.0,500,-113.465,25.52,4.56706,0.01,100.0,21.0687697673,1.0,1.0,,1.0,2,21.0687697673,100,3.50449e-18,-106.030850483,0.7,1.0,-106.030850483,0.01,-106.030850483,0.01,-106.031
500.0,500,-111.544,30.19,4.70672,0.005,200.000000102,23.6837292358,1.0,1.0,,1.0,2,23.6837292358,100,2.1793e-19,-106.083004025,0.7,1.0,-106.083004025,0.005,-106.083004025,0.005,-106.057
500.0,500,-110.535,29.84,4.31558,0.00333333,299.999969474,11.6830299362,1.0,1.0,,1.0,2,11.6830299362,100,5.43914e-20,-106.049576905,0.7,1.0,-106.049576905,0.00333333,-106.049576905,0.00333333,-106.054
500.0,500,-109.921,24.79,4.02563,0.0025,400.0,9.03874188459,1.0,1.0,,1.0,2,9.03874188459,100,5.4346e-20,-106.002688707,0.7,1.0,-106.002688707,0.0025,-106.002688707,0.0025,-106.042
480.385508344,500,-109.252,27.91,5.067,0.00320344,477.874628989,36.2683376168,1.04083,0.98708,0.0452015,0.421613,1,36.2683376168,100,1.8557e-07,-105.068652323,0.7,1.58103,-105.068652323,0.000854264,-105.068652323,0.002,-105.712
500.0,500,-113.065,26.93,4.19465,0.01,100.0,17.7728496651,1.0,1.0,,1.0,2,17.7728496651,100,3.50449e-18,-105.625898771,0.7,1.0,-105.625898771,0.01,-105.625898771,0.01,-105.626
500.0,500,-111.375,24.79,3.81154,0.005,200.000000102,11.3079268175,1.0,1.0,,1.0,2,11.3079268175,100,2.1793e-19,-106.354795637,0.7,1.0,-106.354795637,0.005,-106.354795637,0.005,-105.99
500.0,500,-110.376,29.96,3.8051,0.00333333,299.999969474,14.5254288021,1.0,1.0,,1.0,2,14.5254288021,100,5.43914e-20,-105.958432097,0.7,1.0,-105.958432097,0.00333333,-105.958432097,0.00333333,-105.98
500.0,500,-109.719,29.78,3.73809,0.0025,400.0,12.5259228147,1.0,1.0,,1.0,2,12.5259228147,100,5.4346e-20,-105.706181846,0.7,1.0,-105.706181846,0.0025,-105.706181846,0.0025,-105.911
463.747143667,500,-109.26,31.14,4.61356,0.00641546,454.064034072,10.5564597027,1.07817,1.01134,0.103681,0.14426,1,10.5564597027,100,4.05478e-07,-106.207413237,0.7,3.24409,-106.207413237,0.000285286,-106.207413237,0.002,-105.724
500.0,500,-113.377,23.27,4.42209,0.01,100.0,19.7523730416,1.0,1.0,,1.0,2,19.7523730416,100,3.50449e-18,-105.851454077,0.7,1.0,-105.851454077,0.01,-105.851454077,0.01,-105.851
500.0,500,-110.836,24.63,5.84569,0.005,200.000000102,49.0532539221,1.0,1.0,,1.0,2,49.0532539221,100,2.1793e-19,-105.178214551,0.7,1.0,-105.178214551,0.005,-105.178214551,0.005,-105.515
500.0,500,-110.095,25.83,5.08198,0.00333333,299.999969474,8.9194269467,1.0,1.0,,1.0,2,8.9194269467,100,5.43914e-20,-106.191518489,0.7,1.0,-106.191518489,0.00333333,-106.191518489,0.00333333,-105.74
500.0,500,-109.498,25.68,5.00831,0.0025,400.0,23.081756471,1.0,1.0,,1.0,2,23.081756471,100,5.4346e-20,-105.687970647,0.7,1.0,-105.687970647,0.0025,-105.687970647,0.0025,-105.727
489.128068214,500,-109.125,27.49,5.00319,0.00503566,488.888590886,11.0665835707,1.02223,0.995609,0.022574,0.745858,1,11.0665835707,100,9.10943e-08,-105.968127298,0.7,2.50677,-105.968127298,0.00149829,-105.968127298,0.002,-105.714
500.0,500,-113.536,27.75,4.42652,0.01,100.0,19.7919607641,1.0,1.0,,1.0,2,19.7919607641,100,3.50449e-18,-105.968585867,0.7,1.0,-105.968585867,0.01,-105.968585867,0.01,-105.969
500.0,500,-111.581,22.88,3.6958,0.005,200.000000102,7.66377909801,1.0,1.0,,1.0,2,7.66377909801,100,2.1793e-19,-106.491450144,0.7,1.0,-106.491450144,0.005,-106.491450144,0.005,-106.23
500.0,500,-110.372,26.89,4.71094,0.00333333,299.999969474,39.2765151151,1.0,1.0,,1.0,2,39.2765151151,100,5.43914e-20,-105.477804879,0.7,1.0,-105.477804879,0.00333333,-105.477804879,0.00333333,-105.979
500.0,500,-109.544,28.22,5.70913,0.0025,400.0,63.6998384649,1.0,1.0,,1.0,2,63.6998384649,100,5.4346e-20,-104.989470661,0.7,1.0,-104.989470661,0.0025,-104.989470661,0.0025,-105.732
460.226183567,500,-108.961,27.83,7.11849,0.0038374,463.239617219,19.1472902533,1.08642,0.997468,0.0791128,0.356547,1,19.1472902533,100,3.1806e-07,-105.418394626,0.7,1.91384,-105.418394626,0.000714904,-105.418394626,0.002,-105.408
500.0,500,-113.281,27.26,3.28704,0.01,100.0,10.9137609034,1.0,1.0,,1.0,2,10.9137609034,100,3.50449e-18,-105.917376322,0.7,1.0,-105.917376322,0.01,-105.917376322,0.01,-105.917
500.0,500,-111.224,28.7,4.61058,0.005,200.000000102,32.0281025601,1.0,1.0,,1.0,2,32.0281025601,100,2.1793e-19,-105.988320912,0.7,1.0,-105.988320912,0.005,-105.988320912,0.005,-105.953
500.0,500,-110.293,25.55,4.57006,0.00333333,299.999969474,20.3412342631,1.0,1.0,,1.0,2,20.3412342631,100,5.43914e-20,-105.880926944,0.7,1.0,-105.880926944,0.00333333,-105.880926944,0.00333333,-105.929
500.0,500,-109.83,29.95,4.29189,0.0025,400.0,11.0257812135,1.0,1.0,,1.0,2,11.0257812135,100,5.4346e-20,-106.311268818,0.7,1.0,-106.311268818,0.0025,-106.311268818,0.0025,-106.024
495.616815057,500,-109.346,29.41,4.09888,0.00236504,495.108420819,6.85432083359,1.00884,0.994133,0.00978381,0.553475,1,6.85432083359,100,3.95986e-08,-105.715089486,0.7,1.17558,-105.715089486,0.00111348,-105.715089486,0.002,-105.928
500.0,500,-113.181,27.77,2.93085,0.01,100.0,8.67667236701,1.0,1.0,,1.0,2,8.67667236701,100,3.50449e-18,-105.797043687,0.7,1.0,-105.797043687,0.01,-105.797043687,0.01,-105.797
500.0,500,-111.181,27.6,3.81533,0.005,200.000000102,20.7296547349,1.0,1.0,,1.0,2,20.7296547349,100,2.1793e-19,-105.846965438,0.7,1.0,-105.846965438,0.005,-105.846965438,0.005,-105.822
500.0,500,-110.284,28.26,3.88555,0.00333333,299.999969474,16.2963421588,1.0,1.0,,1.0,2,16.2963421588,100,5.43914e-20,-106.083399588,0.7,1.0,-106.083399588,0.00333333,-106.083399588,0.00333333,-105.909
500.0,500,-109.656,27.0,3.83896,0.0025,400.0,13.7740773241,1.0,1.0,,1.0,2,13.7740773241,100,5.4346e-20,-105.738654509,0.7,1.0,-105.738654509,0.0025,-105.738654509,0.0025,-105.867
479.258380272,500,-109.147,28.93,4.51201,0.00323005,479.869117587,25.532796933,1.04328,1.00324,0.0423074,0.281461,1,25.532796933,100,1.68138e-07,-105.642482636,0.7,1.62026,-105.642482636,0.000561103,-105.642482636,0.002,-105.685
500.0,500,-113.268,29.13,3.30651,0.01,100.0,11.0434294065,1.0,1.0,,1.0,2,11.0434294065,100,3.50449e-18,-105.80674391,0.7,1.0,-105.80674391,0.01,-105.80674391,0.01,-105.807
500.0,500,-111.082,21.69,3.17425,0.005,200.000000102,9.31179446504,1.0,1.0,,1.0,2,9.31179446504,100,2.1793e-19,-105.805007619,0.7,1.0,-105.805007619,0.005,-105.805007619,0.005,-105.806
500.0,500,-110.156,27.19,3.25115,0.00333333,299.999969474,11.6740726452,1.0,1.0,,1.0,2,11.6740726452,100,5.43914e-20,-105.843899053,0.7,1.0,-105.843899053,0.00333333,-105.843899053,0.00333333,-105.819
500.0,500,-109.403,25.68,4.16889,0.0025,400.0,37.8347150136,1.0,1.0,,1.0,2,37.8347150136,100,5.4346e-20,-105.133295058,0.7,1.0,-105.133295058,0.0025,-105.133295058,0.0025,-105.647
494.242736902,500,-109.067,23.53,4.03753,0.00287453,495.113135771,6.2709500004,1.01165,0.990677,0.00970585,0.666762,1,6.2709500004,100,3.95575e-08,-106.049339857,0.7,1.42387,-106.049339857,0.00134607,-106.049339857,0.002,-105.688
500.0,500,-113.149,31.63,6.55781,0.01,100.0,43.43921812,1.0,1.0,,1.0,2,43.43921812,100,3.50449e-18,-105.485407479,0.7,1.0,-105.485407479,0.01,-105.485407479,0.01,-105.485
500.0,500,-110.883,30.33,5.39292,0.005,200.000000102,15.3145357415,1.0,1.0,,1.0,2,15.3145357415,100,2.1793e-19,-105.443405806,0.7,1.0,-105.443405806,0.005,-105.443405806,0.005,-105.464
500.0,500,-110.175,24.78,4.94654,0.00333333,299.999969474,14.8944094324,1.0,1.0,,1.0,2,14.8944094324,100,5.43914e-20,-106.323560263,0.7,1.0,-106.323560263,0.00333333,-106.323560263,0.00333333,-105.751
500.0,500,-109.681,27.09,4.91337,0.0025,400.0,23.2766878517,1.0,1.0,,1.0,2,23.2766878517,100,5.4346e-20,-106.14416467,0.7,1.0,-106.14416467,0.0025,-106.14416467,0.0025,-105.849
457.666914652,500,-109.199,26.49,6.12022,0.00383323,454.604863037,7.70592374625,1.0925,0.981534,0.0963948,0.155387,1,7.70592374625,100,4.00223e-07,-106.122499783,0.7,1.88122,-106.122499783,0.000316621,-106.122499783,0.002,-105.617
500.0,500,-112.809,24.61,5.81501,0.01,100.0,34.1559058509,1.0,1.0,,1.0,2,34.1559058509,100,3.50449e-18,-105.393944033,0.7,1.0,-105.393944033,0.01,-105.393944033,0.01,-105.394
500.0,500,-111.192,25.92,4.68801,0.005,200.000000102,9.72865546572,1.0,1.0,,1.0,2,9.72865546572,100,2.1793e-19,-106.403130949,0.7,1.0,-106.403130949,0.005,-106.403130949,0.005,-105.899
500.0,500,-110.206,31.51,4.83001,0.00333333,299.999969474,26.2936268489,1.0,1.0,,1.0,2,26.2936268489,100,5.43914e-20,-105.855863449,0.7,1.0,-105.855863449,0.00333333,-105.855863449,0.00333333,-105.884
500.0,500,-109.725,27.09,4.45973,0.0025,400.0,9.57110919552,1.0,1.0,,1.0,2,9.57110919552,100,5.4346e-20,-106.239039663,0.7,1.0,-106.239039663,0.0025,-106.239039663,0.0025,-105.973
480.496068787,500,-109.227,27.9,4.74685,0.00350644,478.885730396,10.0609005977,1.04059,1.00708,0.0448065,0.308908,1,10.0609005977,100,1.76714e-07,-105.799816348,0.7,1.76564,-105.799816348,0.000613471,-105.799816348,0.002,-105.804
500.0,500,-113.016,30.19,4.40073,0.01,100.0,19.5620489434,1.0,1.0,,1.0,2,19.5620489434,100,3.50449e-18,-105.458186376,0.7,1.0,-105.458186376,0.01,-105.458186376,0.01,-105.458
500.0,500,-110.791,26.75,4.83509,0.005,200.000000102,27.6633798697,1.0,1.0,,1.0,2,27.6633798697,100,2.1793e-19,-105.381573059,0.7,1.0,-105.381573059,0.005,-105.381573059,0.005,-105.42
500.0,500,-109.785,27.37,5.51298,0.00333333,299.999969474,44.85862383,1.0,1.0,,1.0,2,44.85862383,100,5.43914e-20,-105.281753419,0.7,1.0,-105.281753419,0.00333333,-105.281753419,0.00333333,-105.374
500.0,500,-109.399,27.64,4.99665,0.0025,400.0,8.2651291626,1.0,1.0,,1.0,2,8.2651291626,100,5.4346e-20,-106.194083096,0.7,1.0,-106.194083096,0.0025,-106.194083096,0.0025,-105.579
471.700048404,500,-108.934,25.21,5.60536,0.00332658,470.128860048,14.7826448862,1.06,1.00144,0.0638493,0.277228,1,14.7826448862,100,2.54663e-07,-105.628413404,0.7,1.66569,-105.628413404,0.000553658,-105.628413404,0.002,-105.416
500.0,500,-112.987,28.99,4.49736,0.01,100.0,20.4305227829,1.0,1.0,,1.0,2,20.4305227829,100,3.50449e-18,-105.456398329,0.7,1.0,-105.456398329,0.01,-105.456398329,0.01,-105.456
500.0,500,-111.096,25.85,3.78173,0.005,200.000000102,8.26130800341,1.0,1.0,,1.0,2,8.26130800341,100,2.1793e-19,-106.085857603,0.7,1.0,-106.085857603,0.005,-106.085857603,0.005,-105.771
