J,AvgNormIw,ESSClassic,MaxVanillaIw,VanillaAvgRet,AvgEpLen,AvgVanillaIw,VarNormIw,Delta,BatchSize,MaxNormIw,AvgDiscRet,MinNormIw,ESSRenyi,AvgRet,IterType,EpsThisIter,VarVanillaIw,VarRet,VarJ,MinVanillaIw,VarDiscRet,eRenyi2,Bound
-75.4308,0.01,96.935628105,1.3505,-78.7096149145,110.29,0.980671,3.19316e-06,0.1,100,0.0137712,-78.7096149145,0.00415713,97.2411842441,-78.7096149145,1,100,0.0307091,4948.20888687,56.7017,0.407678,4948.20888687,1.02837,-202.333
-72.3976,0.01,99.6051410732,1.24336,-73.0214613836,103.03,0.994794,4.00415e-07,0.1,100,0.0124987,-73.0214613836,0.00793487,99.5240088421,-73.0214613836,1,100,0.00396257,3802.44455249,58.1778,0.789357,3802.44455249,1.00478,-197.837
-71.6723,0.01,99.1698939091,1.13396,-72.4561022893,103.69,0.989804,8.45487e-07,0.1,100,0.0114564,-72.4561022893,0.00484585,99.3539853363,-72.4561022893,1,100,0.00828334,2572.99237566,46.6225,0.479644,2572.99237566,1.0065,-197.221
-88.2165,0.01,97.0313152278,1.45353,-92.1190062009,125.62,0.992363,3.09046e-06,0.1,100,0.0146472,-92.1190062009,0.00629693,96.9186762432,-92.1190062009,1,100,0.0304343,9396.64350965,84.5327,0.624884,9396.64350965,1.03179,-215.333
-89.7401,0.01,97.5094609408,1.76577,-91.5310407662,125.04,1.01645,2.57996e-06,0.1,100,0.0173719,-91.5310407662,0.00821984,98.5862223165,-91.5310407662,1,100,0.0266553,9414.99266839,91.8801,0.835505,9414.99266839,1.01434,-215.777
-80.7026,0.01,99.7129282284,1.24679,-81.1782705846,112.9,1.00479,2.90798e-07,0.1,100,0.0124085,-81.1782705846,0.00877115,99.6258955348,-81.1782705846,1,100,0.00293592,6090.27920679,75.6478,0.881319,6090.27920679,1.00376,-206.08
-91.2167,0.01,98.6127766218,1.42304,-93.0452017921,125.83,0.989251,1.42098e-06,0.1,100,0.014385,-93.0452017921,0.00675324,98.7051477452,-93.0452017921,1,100,0.013906,10584.9199499,97.4848,0.668065,10584.9199499,1.01312,-217.177
-83.4573,0.01,99.1001863686,1.32225,-84.3363499691,116.79,0.983407,9.1715e-07,0.1,100,0.0134456,-84.3363499691,0.00703855,99.3074082598,-84.3363499691,1,100,0.00886966,7234.77727459,82.1671,0.692176,7234.77727459,1.00697,-209.036
-89.1749,0.01,99.0885822436,1.24307,-90.514405999,123.2,0.991485,9.29095e-07,0.1,100,0.0125375,-90.514405999,0.00727091,98.9321807021,-90.514405999,1,100,0.0091334,9446.38321954,93.5211,0.7209,9446.38321954,1.01079,-214.991
-85.528,0.01,99.1539332655,1.47897,-86.4469744352,119.72,1.00441,8.61955e-07,0.1,100,0.0147247,-86.4469744352,0.0092223,99.2762166432,-86.4469744352,1,100,0.00869582,7170.51552663,81.8703,0.926301,7170.51552663,1.00729,-211.125
-81.3771,0.01,98.5638157757,1.1675,-83.2876414993,114.65,0.99193,1.47183e-06,0.1,100,0.01177,-83.2876414993,0.00413282,98.9253672344,-83.2876414993,1,100,0.0144817,7282.68545722,79.8765,0.409947,7282.68545722,1.01086,-207.195
-76.4556,0.01,99.7491622644,1.20703,-76.9035337187,107.89,1.00116,2.54066e-07,0.1,100,0.0120563,-76.9035337187,0.00885031,99.6222751043,-76.9035337187,1,100,0.00254656,5005.95490304,68.5821,0.886058,5005.95490304,1.00379,-201.835
-76.9463,0.01,98.2080795067,1.32032,-79.7514035051,110.44,1.01641,1.84304e-06,0.1,100,0.01299,-79.7514035051,0.00627744,97.8330409129,-79.7514035051,1,100,0.0190402,6157.19134964,66.5407,0.638046,6157.19134964,1.02215,-203.467
-85.3142,0.01,99.1982954966,1.13324,-86.9453284326,119.28,1.02237,8.16334e-07,0.1,100,0.0110845,-86.9453284326,0.00661533,98.7471161116,-86.9453284326,1,100,0.00853258,8354.51496661,86.1262,0.676329,8354.51496661,1.01269,-211.248
-66.8888,0.01,99.812507988,1.15518,-67.0609020028,96.72,1.00725,1.89767e-07,0.1,100,0.0114687,-67.0609020028,0.00958933,99.8675077565,-67.0609020028,1,100,0.00192529,1358.01658636,35.3737,0.965886,1358.01658636,1.00133,-192.113
-76.5086,0.01,99.5131806119,1.32036,-77.0058648805,108.58,1.00623,4.94153e-07,0.1,100,0.0131219,-77.0058648805,0.0094042,99.617554742,-77.0058648805,1,100,0.00500325,3765.39093881,58.781,0.946274,3765.39093881,1.00384,-201.889
-71.3502,0.01,98.9230194273,1.11847,-73.2406428292,103.42,1.01689,1.0997e-06,0.1,100,0.0109989,-73.2406428292,0.00581775,98.5959557197,-73.2406428292,1,100,0.0113716,3793.97707697,52.843,0.591602,3793.97707697,1.01424,-197.377
-76.8753,0.01,99.5763009311,1.31432,-77.501239116,108.64,1.00194,4.29813e-07,0.1,100,0.0131178,-77.501239116,0.00933884,99.5330779928,-77.501239116,1,100,0.00431478,4938.96350237,66.7019,0.935692,4938.96350237,1.00469,-202.309
-78.6714,0.01,99.3798971771,1.09285,-79.3813413422,110.45,0.995345,6.30254e-07,0.1,100,0.0109796,-79.3813413422,0.00660715,99.3663779588,-79.3813413422,1,100,0.00624401,6166.7784115,75.51,0.657639,6166.7784115,1.00638,-204.212
-77.0221,0.01,99.428464151,1.26904,-77.8809129816,109.84,1.00941,5.80625e-07,0.1,100,0.0125721,-77.8809129816,0.00812758,99.3348552206,-77.8809129816,1,100,0.00591604,4946.48397045,65.8839,0.820406,4946.48397045,1.0067,-202.583
-82.5407,0.01,96.6001232593,1.67495,-86.7161477858,119.91,1.01174,3.5551e-06,0.1,100,0.0165551,-86.7161477858,0.00535066,96.5820514323,-86.7161477858,1,100,0.0363907,7152.65021013,69.51,0.541348,7152.65021013,1.03539,-209.879
-89.1658,0.01,99.1400550919,1.18471,-90.2046519889,123.78,0.999512,8.76192e-07,0.1,100,0.0118529,-90.2046519889,0.00773562,99.1518802623,-90.2046519889,1,100,0.00875336,8228.48001689,86.9312,0.773184,8228.48001689,1.00855,-214.843
-71.0168,0.01,99.4664235887,1.35238,-71.5337441556,102.0,1.00272,5.41885e-07,0.1,100,0.0134872,-71.5337441556,0.00930336,99.6073347387,-71.5337441556,1,100,0.00544836,2589.323599,47.7938,0.932866,2589.323599,1.00394,-196.405
-82.0091,0.01,99.8942180223,1.09608,-82.1714170979,114.31,0.999815,1.06959e-07,0.1,100,0.0109628,-82.1714170979,0.00946022,99.8762590932,-82.1714170979,1,100,0.00106919,6072.62560874,76.7566,0.945847,6072.62560874,1.00124,-207.229
-77.2029,0.01,98.514687188,1.42246,-78.830733995,109.69,1.00967,1.52294e-06,0.1,100,0.0140884,-78.830733995,0.00785985,98.7512428358,-78.830733995,1,100,0.0155253,4930.34396878,62.8857,0.793585,4930.34396878,1.01265,-203.134
-72.3189,0.01,98.6861762411,1.25386,-74.1640065792,104.76,0.99527,1.34476e-06,0.1,100,0.0125981,-74.1640065792,0.00457327,98.9070665203,-74.1640065792,1,100,0.0133207,3794.83190323,54.7352,0.455164,3794.83190323,1.01105,-198.148
-84.8955,0.01,95.1318873622,2.43213,-87.1624607749,120.04,1.05224,5.16894e-06,0.1,100,0.0231137,-87.1624607749,0.00849064,98.2932107843,-87.1624607749,1,100,0.0572315,7180.75318554,76.4346,0.893423,7180.75318554,1.01736,-211.118
-71.5251,0.01,98.6889955868,1.59697,-73.4387724881,103.61,1.00994,1.34184e-06,0.1,100,0.0158125,-73.4387724881,0.00562557,98.6259675531,-73.4387724881,1,100,0.0136865,3807.39315231,53.1375,0.56815,3807.39315231,1.01393,-197.535
-76.806,0.01,95.8757878327,1.33089,-82.5335571995,114.68,1.00648,4.34508e-06,0.1,100,0.0132232,-82.5335571995,0.0040308,95.4236700664,-82.5335571995,1,100,0.0440158,6054.99349162,56.1857,0.405692,6054.99349162,1.04796,-204.915
-65.7515,0.01,99.9398537674,1.08347,-65.869673149,94.84,1.00114,6.08101e-08,0.1,100,0.0108224,-65.869673149,0.00951195,99.9061988327,-65.869673149,1,100,0.000609483,1368.09881449,35.6818,0.952275,1368.09881449,1.00094,-190.943
-77.4186,0.01,99.3150253776,1.53128,-78.0302591915,109.34,0.995408,6.96678e-07,0.1,100,0.0153835,-78.0302591915,0.00881152,99.5057928743,-78.0302591915,1,100,0.00690295,4965.64679653,68.3392,0.877106,4965.64679653,1.00497,-202.871
-74.1756,0.01,99.6210281934,1.16154,-74.6475336048,105.72,1.00361,3.84287e-07,0.1,100,0.0115736,-74.6475336048,0.00887924,99.6312201755,-74.6475336048,1,100,0.00387066,3752.1035086,57.9677,0.891129,3752.1035086,1.0037,-199.545
-74.0995,0.01,99.5433959383,1.40227,-74.4979197998,105.51,1.00353,4.63314e-07,0.1,100,0.0139733,-74.4979197998,0.00948802,99.6849006622,-74.4979197998,1,100,0.00466595,3790.65617578,59.2878,0.952155,3790.65617578,1.00316,-199.437
-79.4586,0.01,98.895157437,1.56402,-80.3606962456,111.32,1.00813,1.12849e-06,0.1,100,0.015514,-80.3606962456,0.00916756,99.3050452848,-80.3606962456,1,100,0.0114692,6128.96017542,74.3679,0.924211,6128.96017542,1.007,-205.038
-93.128,0.01,99.6049194888,1.22485,-94.1880257425,127.71,0.985994,4.00673e-07,0.1,100,0.0124225,-94.1880257425,0.00929114,99.2079315179,-94.1880257425,1,100,0.00389528,10479.2939701,98.9887,0.916101,10479.2939701,1.00798,-218.769
-77.2093,0.01,99.2552300909,1.1104,-77.971101025,109.37,0.988839,7.57953e-07,0.1,100,0.0112294,-77.971101025,0.00747275,99.3999700921,-77.971101025,1,100,0.00741128,4947.58000818,67.5507,0.738935,4947.58000818,1.00604,-202.728
-79.2,0.01,97.6730085716,1.98666,-80.9994558066,112.39,1.02581,2.4065e-06,0.1,100,0.0193668,-80.9994558066,0.0060668,98.6893549457,-80.9994558066,1,100,0.0253232,6122.05627247,71.3695,0.622338,6122.05627247,1.01328,-205.171
-88.4411,0.01,99.4631556972,1.08386,-89.007322197,122.07,0.994121,5.45176e-07,0.1,100,0.0109027,-89.007322197,0.00676931,99.5018506975,-89.007322197,1,100,0.00538785,8295.254906,88.6744,0.672951,8295.254906,1.00501,-213.907
-69.687,0.01,99.8616171639,1.10487,-69.8891598523,100.25,0.999314,1.40015e-07,0.1,100,0.0110562,-69.8891598523,0.00958978,99.8413223613,-69.8891598523,1,100,0.00139823,2576.99075605,49.0022,0.95832,2576.99075605,1.00159,-194.921
-86.4024,0.01,98.6814151519,1.33374,-87.696584097,120.03,0.980635,1.34971e-06,0.1,100,0.0136008,-87.696584097,0.00727039,98.9229990742,-87.696584097,1,100,0.0129794,8355.48443158,86.7728,0.71296,8355.48443158,1.01089,-212.221
-74.928,0.01,98.1107000417,1.19405,-77.2413235277,108.11,1.00378,1.94515e-06,0.1,100,0.0118955,-77.2413235277,0.00569692,98.1933981783,-77.2413235277,1,100,0.0195989,4972.43013004,59.4623,0.571847,4972.43013004,1.0184,-201.217
-70.0094,0.01,99.599937657,1.22867,-70.4733589092,100.15,0.999366,4.05719e-07,0.1,100,0.0122945,-70.4733589092,0.00924002,99.6346637461,-70.4733589092,1,100,0.00405205,2578.7385686,48.1155,0.923416,2578.7385686,1.00367,-195.348
-79.723,0.01,98.5176618123,1.57367,-81.4553102598,113.08,1.02267,1.51983e-06,0.1,100,0.0153878,-81.4553102598,0.0066829,98.5349682751,-81.4553102598,1,100,0.0158953,6080.4586446,71.0886,0.683442,6080.4586446,1.01487,-205.792
-70.6404,0.01,99.9813855975,1.04294,-70.6604345617,100.52,1.00321,1.87935e-08,0.1,100,0.010396,-70.6604345617,0.00958018,99.9809897329,-70.6604345617,1,100,0.000189144,2589.08738912,50.4786,0.961093,2589.08738912,1.00019,-195.766
-92.7837,0.01,98.5799093403,1.3193,-94.7945591283,128.26,1.0102,1.45509e-06,0.1,100,0.0130598,-94.7945591283,0.00659954,98.4166948044,-94.7945591283,1,100,0.0148492,10466.0662385,97.206,0.666684,10466.0662385,1.01609,-218.929
-75.057,0.01,99.0038174954,1.18076,-76.1853342006,105.8,0.991472,1.01637e-06,0.1,100,0.0119091,-76.1853342006,0.00567687,99.1534975906,-76.1853342006,1,100,0.00999109,5014.71745561,65.4977,0.562846,5014.71745561,1.00854,-200.731
-67.6695,0.01,99.9243290311,1.09838,-67.7534406094,97.14,0.998894,7.65001e-08,0.1,100,0.010996,-67.7534406094,0.0094304,99.931561134,-67.7534406094,1,100,0.000763309,1350.65184606,35.6832,0.941997,1350.65184606,1.00068,-192.664
-67.9313,0.01,99.7919918783,1.25046,-68.1299286287,98.05,1.00175,2.10571e-07,0.1,100,0.0124827,-68.1299286287,0.00956631,99.83811402,-68.1299286287,1,100,0.0021131,1390.04369465,35.8096,0.958307,1390.04369465,1.00162,-193.165
-86.1437,0.01,96.6282732089,1.14643,-88.5515162727,121.11,0.974491,3.52463e-06,0.1,100,0.0117644,-88.5515162727,0.00267972,97.774281097,-88.5515162727,1,100,0.0334711,8324.82201938,84.2521,0.261136,8324.82201938,1.02276,-212.703
-78.6068,0.01,99.89984393,1.08915,-78.8811434805,110.92,1.00007,1.01233e-07,0.1,100,0.0108907,-78.8811434805,0.00934135,99.8055432083,-78.8811434805,1,100,0.00101248,4906.73087599,68.46,0.934204,4906.73087599,1.00195,-203.87
-80.968,0.01,99.8651019663,1.10346,-81.1598172528,112.1,1.00004,1.3642e-07,0.1,100,0.0110341,-81.1598172528,0.0088817,99.841037167,-81.1598172528,1,100,0.00136432,6094.6312489,76.9752,0.888207,6094.6312489,1.00159,-206.21
-89.8843,0.01,98.6273452675,1.39533,-91.4605922917,124.17,1.0079,1.40584e-06,0.1,100,0.0138439,-91.4605922917,0.00863834,98.7578579386,-91.4605922917,1,100,0.0142813,9412.50936969,92.718,0.870656,9412.50936969,1.01258,-215.812
-72.8605,0.01,99.5631214939,1.10215,-73.7602113843,104.7,1.00548,4.43217e-07,0.1,100,0.0109615,-73.7602113843,0.00749698,99.3186133484,-73.7602113843,1,100,0.00448085,2538.24437444,44.1938,0.753804,2538.24437444,1.00686,-198.432
-80.0423,0.01,99.5825318122,1.19095,-80.8679905981,112.63,0.993727,4.23456e-07,0.1,100,0.0119847,-80.8679905981,0.00790391,99.3476431101,-80.8679905981,1,100,0.0041816,6119.60438782,74.4192,0.785433,6119.60438782,1.00657,-205.595
-69.2773,0.01,98.8005634689,1.11463,-70.7640004255,100.82,1.01301,1.22625e-06,0.1,100,0.0110031,-70.7640004255,0.00650914,98.8364349638,-70.7640004255,1,100,0.0125837,2586.75646888,39.7964,0.659385,2586.75646888,1.01177,-195.154
-69.2614,0.01,99.0798715732,1.25509,-70.6298247986,101.02,1.00603,9.38054e-07,0.1,100,0.0124757,-70.6298247986,0.00637754,98.9198494801,-70.6298247986,1,100,0.009494,2567.06401916,42.7615,0.641599,2567.06401916,1.01092,-195.077
-72.9895,0.01,99.426849818,1.12116,-74.0491905096,105.16,1.02078,5.82297e-07,0.1,100,0.0109833,-74.0491905096,0.00759463,99.1606472825,-74.0491905096,1,100,0.00606752,3770.63379784,55.7675,0.775247,3770.63379784,1.00846,-198.66
-77.7366,0.01,98.8211858744,1.30033,-79.0857830091,111.21,0.994967,1.20494e-06,0.1,100,0.013069,-79.0857830091,0.00811699,98.9547511825,-79.0857830091,1,100,0.0119284,4910.79474535,62.942,0.807613,4910.79474535,1.01056,-203.535
-86.7003,0.01,98.628974316,1.58785,-88.5044653909,121.29,1.00203,1.40412e-06,0.1,100,0.0158463,-88.5044653909,0.00915,98.7159966104,-88.5044653909,1,100,0.0140982,8312.75818203,85.0773,0.916858,8312.75818203,1.01301,-212.654
-76.4496,0.01,99.5613291084,1.18788,-77.0396275382,108.04,0.995669,4.45089e-07,0.1,100,0.0119304,-77.0396275382,0.00881809,99.5291218449,-77.0396275382,1,100,0.00441242,4968.48563356,67.2728,0.87799,4968.48563356,1.00473,-201.888
-70.3131,0.01,99.9911809172,1.04183,-70.3426422942,100.29,0.99999,8.91512e-09,0.1,100,0.0104184,-70.3426422942,0.00990436,99.9908098084,-70.3426422942,1,100,8.91495e-05,2583.75754586,50.2903,0.990426,2583.75754586,1.00009,-195.461
-78.0529,0.01,97.8805319154,1.28083,-81.4550301389,112.54,1.0032,2.18723e-06,0.1,100,0.0127674,-81.4550301389,0.00415821,97.5529338651,-81.4550301389,1,100,0.0220126,6142.24915416,66.408,0.417153,6142.24915416,1.02508,-204.755
-76.4826,0.01,99.598117107,1.25649,-77.3270634754,108.6,0.993945,4.07611e-07,0.1,100,0.0126415,-77.3270634754,0.00935337,99.3895591656,-77.3270634754,1,100,0.0040269,4955.11372581,65.9767,0.929674,4955.11372581,1.00614,-202.009
-83.8017,0.01,99.0796756369,1.43764,-84.9206433189,117.6,1.02331,9.38211e-07,0.1,100,0.0140489,-84.9206433189,0.00723123,99.1758525957,-84.9206433189,1,100,0.00982457,7224.61027687,80.3444,0.739978,7224.61027687,1.00831,-209.463
-88.9212,0.01,99.4502970319,1.23787,-89.8999503712,123.55,0.996136,5.58333e-07,0.1,100,0.0124267,-89.8999503712,0.0092855,99.2654557348,-89.8999503712,1,100,0.00554026,8245.83625471,87.0091,0.924961,8245.83625471,1.0074,-214.524
-79.3786,0.01,98.9015874956,1.2117,-80.7853755777,112.46,0.989897,1.12187e-06,0.1,100,0.0122406,-80.7853755777,0.00712193,98.8692967906,-80.7853755777,1,100,0.0109932,6106.86013619,71.54,0.704998,6106.86013619,1.01144,-205.235
-67.4458,0.01,97.947563211,1.16762,-70.0146656168,99.33,1.01374,2.1166e-06,0.1,100,0.011518,-70.0146656168,0.00378907,98.216644735,-70.0146656168,1,100,0.0217515,2610.94172985,36.395,0.384112,2610.94172985,1.01816,-193.717
-85.1723,0.01,96.6298130108,1.33128,-90.5988484238,122.94,1.00655,3.52296e-06,0.1,100,0.0132262,-90.5988484238,0.00356668,96.1266120782,-90.5988484238,1,100,0.0356924,9445.12957773,82.2,0.359003,9445.12957773,1.04029,-212.812
-66.3876,0.01,99.9576138781,1.08119,-66.4483101682,95.69,1.00155,4.28168e-08,0.1,100,0.0107952,-66.4483101682,0.00974532,99.951934087,-66.4483101682,1,100,0.000429494,1372.26066005,36.23,0.97604,1372.26066005,1.00048,-191.552
-72.4309,0.01,99.5623436574,1.32702,-72.8104600975,103.03,1.0109,4.44014e-07,0.1,100,0.0131271,-72.8104600975,0.00938837,99.6987741671,-72.8104600975,1,100,0.0045375,3791.49176732,59.1046,0.949073,3791.49176732,1.00302,-197.761
-80.8917,0.01,98.3200906066,1.20447,-83.3226789723,116.06,1.01602,1.72589e-06,0.1,100,0.0118549,-83.3226789723,0.00411686,98.1209125098,-83.3226789723,1,100,0.0178162,6053.61237889,68.5417,0.41828,6053.61237889,1.01915,-207.226
-84.731,0.01,99.3916620492,1.33264,-85.7078584771,117.87,1.00248,6.18244e-07,0.1,100,0.0132934,-85.7078584771,0.00927022,99.2624134993,-85.7078584771,1,100,0.00621317,7209.58671636,81.4101,0.929323,7209.58671636,1.00743,-210.338
-80.7673,0.01,99.7197655133,1.1911,-81.2929853502,112.55,0.997928,2.8385e-07,0.1,100,0.0119357,-81.2929853502,0.00949404,99.6036565239,-81.2929853502,1,100,0.00282675,6093.37177989,75.4049,0.947437,6093.37177989,1.00398,-206.156
-70.7314,0.01,99.6458581089,1.15322,-71.2043084601,101.51,1.00849,3.58988e-07,0.1,100,0.0114351,-71.2043084601,0.00829847,99.639989324,-71.2043084601,1,100,0.00365111,2576.86080398,47.8788,0.836894,2576.86080398,1.00361,-196.087
-95.0727,0.01,98.3609811866,1.15337,-97.1988544464,131.81,0.990304,1.68317e-06,0.1,100,0.0116466,-97.1988544464,0.00393797,98.7638111261,-97.1988544464,1,100,0.0165069,10348.6048083,98.0205,0.389978,10348.6048083,1.01252,-220.996
-81.8889,0.01,98.2761879001,1.42085,-83.9373368801,115.37,0.995965,1.77174e-06,0.1,100,0.014266,-83.9373368801,0.00772611,98.4257249395,-83.9373368801,1,100,0.0175747,7243.54553554,77.9042,0.769493,7243.54553554,1.01599,-208.028
-89.2642,0.01,97.2341698059,1.51014,-92.7612871724,126.68,0.979462,2.87322e-06,0.1,100,0.015418,-92.7612871724,0.00667522,97.2291018945,-92.7612871724,1,100,0.0275641,9359.0264991,86.6142,0.653812,9359.0264991,1.0285,-216.178
-76.9146,0.01,98.1847454583,1.14224,-79.2120293525,109.93,0.990842,1.86749e-06,0.1,100,0.011528,-79.2120293525,0.00605405,98.1993179927,-79.2120293525,1,100,0.0183344,6179.04658221,70.0167,0.599861,6179.04658221,1.01834,-203.199
-85.5234,0.01,99.1131824556,1.38694,-87.1305391096,118.91,0.993857,9.03776e-07,0.1,100,0.0139551,-87.1305391096,0.00901734,98.835561587,-87.1305391096,1,100,0.00892707,8381.1238545,85.34,0.896195,8381.1238545,1.01178,-211.4
-87.6776,0.01,99.3693395466,1.18716,-88.1608210009,121.15,0.999362,6.41069e-07,0.1,100,0.0118792,-88.1608210009,0.00772021,99.2323652925,-88.1608210009,1,100,0.00640251,8313.79940717,89.549,0.771528,8313.79940717,1.00774,-213.304
-76.1985,0.01,99.3878527556,1.10353,-77.1413950966,107.68,1.00786,6.2211e-07,0.1,100,0.0109493,-77.1413950966,0.00763816,99.2493304883,-77.1413950966,1,100,0.00631925,4970.24577133,65.7677,0.769818,4970.24577133,1.00756,-201.813
-81.5063,0.01,97.8404400033,1.25258,-84.1002139403,115.77,0.994734,2.22951e-06,0.1,100,0.0125921,-84.1002139403,0.00603283,97.9931664416,-84.1002139403,1,100,0.0220609,7253.98716458,75.5159,0.600107,7253.98716458,1.02048,-207.923
-79.0079,0.01,99.4460267059,1.07085,-79.7865871102,110.92,0.995392,5.62675e-07,0.1,100,0.010758,-79.7865871102,0.00673348,99.459379989,-79.7865871102,1,100,0.00557502,6147.6807253,75.6391,0.670245,6147.6807253,1.00544,-204.49
-69.4524,0.01,98.3878877765,1.56835,-70.5568021648,100.66,1.00623,1.65507e-06,0.1,100,0.0155864,-70.5568021648,0.00743612,99.1178231485,-70.5568021648,1,100,0.0167575,2595.92705367,44.1833,0.748245,2595.92705367,1.0089,-195.149
-86.9594,0.01,98.3666281164,1.60481,-88.7728016412,122.23,1.01214,1.67725e-06,0.1,100,0.0158555,-88.7728016412,0.00887522,98.6344678493,-88.7728016412,1,100,0.0171824,8331.41544445,85.5578,0.898301,8331.41544445,1.01384,-212.965
-70.3491,0.01,99.7077518195,1.25408,-70.6834396739,100.38,0.995748,2.96038e-07,0.1,100,0.0125943,-70.6834396739,0.0091842,99.7384137106,-70.6834396739,1,100,0.00293526,2603.09815825,48.7708,0.914515,2603.09815825,1.00262,-195.646
-78.6553,0.01,98.8455199714,1.3421,-79.9397386172,111.21,0.996888,1.17974e-06,0.1,100,0.0134629,-79.9397386172,0.00581431,98.992562879,-79.9397386172,1,100,0.0117241,6158.65773431,73.307,0.579622,6158.65773431,1.01018,-204.433
-77.3878,0.01,97.8687237389,1.18353,-80.232948958,112.46,1.00571,2.1997e-06,0.1,100,0.0117681,-80.232948958,0.00454905,97.7626811605,-80.232948958,1,100,0.0222489,4908.88043968,56.9675,0.457502,4908.88043968,1.02289,-203.953
-89.0171,0.01,99.2907712035,1.20156,-90.0003981112,122.5,0.999278,7.21491e-07,0.1,100,0.0120242,-90.0003981112,0.00772594,99.2735731908,-90.0003981112,1,100,0.0072045,9473.48660926,94.4527,0.772036,9473.48660926,1.00732,-214.617
-85.1087,0.01,99.6748109104,1.25073,-85.6353440857,117.94,0.998434,3.29549e-07,0.1,100,0.0125269,-85.6353440857,0.00891214,99.5863690056,-85.6353440857,1,100,0.00328517,7187.26478437,82.6628,0.889818,7187.26478437,1.00415,-210.511
-68.7392,0.01,98.0016269768,1.18595,-71.2448097281,101.5,0.983548,2.05974e-06,0.1,100,0.0120579,-71.2448097281,0.00512321,98.2480369971,-71.2448097281,1,100,0.0199252,2627.92130036,35.9602,0.503892,2627.92130036,1.01783,-194.992
-68.6764,0.01,99.7604283591,1.09907,-69.0374520251,98.58,0.993414,2.42584e-07,0.1,100,0.0110636,-69.0374520251,0.00871716,99.7115611145,-69.0374520251,1,100,0.00239399,2576.32984368,48.4152,0.865976,2576.32984368,1.00289,-193.991
-75.6572,0.01,97.7942251041,1.28395,-79.1863239288,109.93,1.01436,2.27831e-06,0.1,100,0.0126577,-79.1863239288,0.0047422,97.6738017633,-79.1863239288,1,100,0.0234423,6141.74363493,67.2793,0.481031,6141.74363493,1.02382,-202.292
-81.3474,0.01,97.8043306112,1.17755,-83.9835664329,115.25,0.986604,2.26766e-06,0.1,100,0.0119354,-83.9835664329,0.00456213,97.5913960131,-83.9835664329,1,100,0.0220731,7292.48072301,76.2352,0.450101,7292.48072301,1.02468,-208.025
-67.439,0.01,99.6664674219,1.11031,-67.8677231415,97.66,1.00026,3.38041e-07,0.1,100,0.0111001,-67.8677231415,0.00825476,99.6665547064,-67.8677231415,1,100,0.0033822,1364.49627182,33.2178,0.825694,1364.49627182,1.00335,-192.609
-75.738,0.01,95.3281240219,1.22894,-80.336395884,112.07,0.961126,4.95036e-06,0.1,100,0.0127865,-80.336395884,0.00241749,96.2354122943,-80.336395884,1,100,0.0457296,6112.62641512,59.4278,0.232351,6112.62641512,1.03912,-203.305
-71.2909,0.01,97.4807643072,1.12847,-73.8811297226,104.04,0.98486,2.61046e-06,0.1,100,0.0114582,-73.8811297226,0.00456826,98.2206927382,-73.8811297226,1,100,0.0253201,3782.43394686,51.1711,0.449909,3782.43394686,1.01812,-197.562
-66.7015,0.01,99.6996890172,1.09445,-67.2402114588,96.64,1.00979,3.04245e-07,0.1,100,0.0108384,-67.2402114588,0.00834141,99.5733068394,-67.2402114588,1,100,0.00310232,1364.36362886,32.2839,0.842308,1364.36362886,1.00429,-192.11
-65.733,0.01,99.9578014418,1.07806,-65.798892287,94.61,0.998319,4.26275e-08,0.1,100,0.0107988,-65.798892287,0.00979104,99.947563502,-65.798892287,1,100,0.000424843,1335.1121947,35.6776,0.977458,1335.1121947,1.00052,-190.862
-86.3905,0.01,98.6430477852,1.42125,-88.7050544409,121.24,0.992839,1.38951e-06,0.1,100,0.014315,-88.7050544409,0.00715832,98.2765708555,-88.7050544409,1,100,0.0136968,8315.33449468,83.7283,0.710706,8315.33449468,1.01754,-212.624
-77.1728,0.01,99.1709226475,1.34553,-78.0522267081,109.66,0.992257,8.44454e-07,0.1,100,0.0135603,-78.0522267081,0.00812279,99.2869563818,-78.0522267081,1,100,0.00831427,4962.9802972,66.2137,0.805989,4962.9802972,1.00718,-202.764
-86.8907,0.01,99.0023650483,1.49511,-87.9998094209,120.46,0.996971,1.01786e-06,0.1,100,0.0149965,-87.9998094209,0.00918411,99.1468645363,-87.9998094209,1,100,0.010117,8318.14579797,87.2425,0.915629,8318.14579797,1.0086,-212.57
-71.3595,0.01,99.9828880484,1.02222,-71.387402709,102.41,1.00014,1.72544e-08,0.1,100,0.0102208,-71.387402709,0.00957259,99.9774268572,-71.387402709,1,100,0.000172593,2572.40035201,50.2031,0.957393,2572.40035201,1.00023,-196.516
-81.3607,0.01,99.3586069392,1.13107,-82.3105298793,114.34,0.997541,6.52045e-07,0.1,100,0.0113386,-82.3105298793,0.00762245,99.2587607138,-82.3105298793,1,100,0.00648842,6079.27675572,74.6165,0.760371,6079.27675572,1.00747,-206.969
-73.2052,0.01,99.5866569153,1.24376,-73.7375844663,103.78,0.999324,4.19254e-07,0.1,100,0.012446,-73.7375844663,0.00922833,99.5883552278,-73.7375844663,1,100,0.00418687,3798.13610313,58.8708,0.922209,3798.13610313,1.00413,-198.603
