VarRet,EpsThisIter,VarNormIw,Delta,IterType,MaxNormIw,AvgEpLen,VarVanillaIw,ESSClassic,VarJ,Bound,VanillaAvgRet,AvgNormIw,VarDiscRet,AvgDiscRet,AvgRet,MinNormIw,MinVanillaIw,BatchSize,AvgVanillaIw,MaxVanillaIw,ESSRenyi,J,eRenyi2
2332.61169393,100,0.00472334,0.6,1,0.971912,500.0,34175.0,1.05826379333,36.3603,-458.033,-487.306461377,0.005,2332.61169393,-487.306461377,-487.306461377,2.38641e-28,6.4191e-25,200,13.4493,2614.31,200.0,-423.068,1.0
1740.73032258,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.5129,-542.373,-494.600343143,0.01,1740.73032258,-494.600343143,-494.600343143,0.01,1.0,200,1.0,1.0,200.0,-494.6,1.0
2332.61169393,100,0.00490482,0.6,,0.990443,500.0,inf,,17.5148,-inf,-487.306461377,0.005,1903.24617248,-494.134237814,-487.306461377,2.43191e-28,0.000382511,300,7.86441e+21,1.55785e+24,nan,-482.789,nan
2116.39429038,100,4.20353e-06,0.6,1,0.0270297,500.0,0.41173,217.855962358,58.7174,-515.708,-484.053904117,0.00333333,2116.39429038,-484.053904117,-484.053904117,0.00148812,0.465734,300,1.04323,8.45943,249.17390145,-484.383,1.20398
1866.60409361,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.9876,-548.248,-496.991597367,0.01,1866.60409361,-496.991597367,-496.991597367,0.01,1.0,300,1.0,1.0,300.0,-496.992,1.0
1311.60403594,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,39.9576,-528.398,-487.317044743,0.005,1311.60403594,-487.317044743,-487.317044743,0.005,1.0,300,1.0,1.0,300.0,-492.154,1.0
1951.56284861,100,3.73198e-06,0.6,1,0.0268208,500.0,0.349916,224.759736058,68.2267,-520.035,-492.138223478,0.00333333,1951.56284861,-492.138223478,-492.138223478,0.000790805,0.242149,300,1.02068,8.21265,246.896810323,-487.414,1.21508
1769.12581705,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.8501,-556.931,-498.124921918,0.01,1769.12581705,-498.124921918,-498.124921918,0.01,1.0,300,1.0,1.0,300.0,-498.125,1.0
1873.75968226,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,42.4648,-539.538,-497.787412233,0.005,1873.75968226,-497.787412233,-497.787412233,0.005,1.0,300,1.0,1.0,300.0,-497.956,1.0
2213.52809428,100,9.79906e-07,0.6,1,0.00690894,500.0,0.090361,275.761267747,45.5291,-526.816,-485.899974318,0.00333333,2213.52809428,-485.899974318,-485.899974318,0.000804941,0.244434,300,1.01222,2.09802,275.417879458,-491.382,1.08925
2510.87436352,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,49.8575,-544.558,-492.417228705,0.01,2510.87436352,-492.417228705,-492.417228705,0.01,1.0,300,1.0,1.0,300.0,-492.417,1.0
1724.94941298,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.7931,-529.808,-493.461247288,0.005,1724.94941298,-493.461247288,-493.461247288,0.005,1.0,300,1.0,1.0,300.0,-492.939,1.0
2067.74511341,100,6.45137e-07,0.6,1,0.00523016,500.0,0.0590793,283.588982372,46.7946,-521.282,-490.631441241,0.00333333,2067.74511341,-490.631441241,-490.631441241,0.000991611,0.300077,300,1.00872,1.58273,281.124501402,-490.185,1.06714
2379.64602665,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,48.5371,-530.08,-480.067661097,0.01,2379.64602665,-480.067661097,-480.067661097,0.01,1.0,300,1.0,1.0,300.0,-480.068,1.0
2063.62026141,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.0473,-519.177,-487.558587795,0.005,2063.62026141,-487.558587795,-487.558587795,0.005,1.0,300,1.0,1.0,300.0,-483.813,1.0
1975.5120996,100,4.8334e-06,0.6,1,0.0234395,500.0,0.453093,209.269885782,58.1382,-515.082,-495.309812186,0.00333333,1975.5120996,-495.309812186,-495.309812186,0.000198239,0.0606955,300,1.02058,7.17654,233.025778391,-481.396,1.28741
2152.97859697,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.1676,-548.461,-495.77271751,0.01,2152.97859697,-495.77271751,-495.77271751,0.01,1.0,300,1.0,1.0,300.0,-495.773,1.0
1735.28097524,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.8811,-532.1,-493.914796874,0.005,1735.28097524,-493.914796874,-493.914796874,0.005,1.0,300,1.0,1.0,300.0,-494.844,1.0
1767.5870619,100,1.64971e-06,0.6,1,0.0128051,500.0,0.140243,261.32876891,44.2744,-525.346,-498.231654843,0.00333333,1767.5870619,-498.231654843,-498.231654843,0.000628824,0.183343,300,0.971886,3.73354,270.283503236,-493.298,1.10995
1797.03732313,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.179,-537.379,-488.976468573,0.01,1797.03732313,-488.976468573,-488.976468573,0.01,1.0,300,1.0,1.0,300.0,-488.976,1.0
2649.87936858,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.244,-531.664,-500.071668704,0.005,2649.87936858,-500.071668704,-500.071668704,0.005,1.0,300,1.0,1.0,300.0,-494.524,1.0
4073.96631829,100,7.81883e-07,0.6,1,0.00715409,500.0,0.0747194,280.338450741,52.0532,-538.189,-492.925903927,0.00333333,4073.96631829,-492.925903927,-492.925903927,0.00124501,0.384873,300,1.03044,2.21157,283.049473943,-491.348,1.05989
2122.85533149,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.8435,-550.143,-498.747184183,0.01,2122.85533149,-498.747184183,-498.747184183,0.01,1.0,300,1.0,1.0,300.0,-498.747,1.0
1375.35561259,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,41.613,-535.264,-499.096547254,0.005,1375.35561259,-499.096547254,-499.096547254,0.005,1.0,300,1.0,1.0,300.0,-498.922,1.0
2894.34225874,100,1.21631e-06,0.6,1,0.00761608,500.0,0.114032,270.488671624,47.816,-527.979,-500.691437502,0.00333333,2894.34225874,-500.691437502,-500.691437502,0.000101509,0.031081,300,1.02063,2.33197,271.567915871,-496.283,1.1047
1715.37122954,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.2094,-534.79,-487.747572775,0.01,1715.37122954,-487.747572775,-487.747572775,0.01,1.0,300,1.0,1.0,300.0,-487.748,1.0
2127.31758917,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.6593,-523.743,-491.747477128,0.005,2127.31758917,-491.747477128,-491.747477128,0.005,1.0,300,1.0,1.0,300.0,-489.747,1.0
2052.18128765,100,2.41217e-06,0.6,1,0.0115541,500.0,0.230625,246.635107507,50.2289,-516.987,-491.108729808,0.00333333,2052.18128765,-491.108729808,-491.108729808,0.000817238,0.252696,300,1.03069,3.5726,254.334500212,-486.3,1.17955
2393.2078975,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,48.6752,-548.296,-499.582488397,0.01,2393.2078975,-499.582488397,-499.582488397,0.01,1.0,300,1.0,1.0,300.0,-499.582,1.0
1744.02390303,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.8678,-526.55,-484.62543732,0.005,1744.02390303,-484.62543732,-484.62543732,0.005,1.0,300,1.0,1.0,300.0,-492.104,1.0
2675.53939777,100,9.79203e-07,0.6,1,0.0066961,500.0,0.0851096,275.777265899,49.5937,-520.973,-494.630565651,0.00333333,2675.53939777,-494.630565651,-494.630565651,0.0014208,0.418877,300,0.982724,1.97413,275.524834907,-490.699,1.08883
1888.8677179,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.2433,-536.875,-488.955365788,0.01,1888.8677179,-488.955365788,-488.955365788,0.01,1.0,300,1.0,1.0,300.0,-488.955,1.0
1654.69802721,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,41.8998,-524.947,-491.426747956,0.005,1654.69802721,-491.426747956,-491.426747956,0.005,1.0,300,1.0,1.0,300.0,-490.191,1.0
2540.79955088,100,9.41878e-07,0.6,1,0.00495797,500.0,0.0855599,276.628711519,44.3198,-522.925,-499.23224948,0.00333333,2540.79955088,-499.23224948,-499.23224948,0.000377218,0.113692,300,1.00465,1.49431,276.687197911,-490.673,1.08426
2175.90341631,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.4128,-547.072,-497.582075775,0.01,2175.90341631,-497.582075775,-497.582075775,0.01,1.0,300,1.0,1.0,300.0,-497.582,1.0
2159.27471435,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.3316,-534.66,-499.256678204,0.005,2159.27471435,-499.256678204,-499.256678204,0.005,1.0,300,1.0,1.0,300.0,-498.419,1.0
1920.38092666,100,2.05342e-06,0.6,1,0.00804474,500.0,0.181949,253.337405645,50.5913,-524.209,-493.385960235,0.00333333,1920.38092666,-493.385960235,-493.385960235,9.36361e-05,0.0278727,300,0.992235,2.39468,249.653992781,-491.771,1.20166
1781.61066018,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.9976,-539.302,-490.162684396,0.01,1781.61066018,-490.162684396,-490.162684396,0.01,1.0,300,1.0,1.0,300.0,-490.163,1.0
2253.74210928,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,44.7643,-531.535,-495.201132588,0.005,2253.74210928,-495.201132588,-495.201132588,0.005,1.0,300,1.0,1.0,300.0,-492.682,1.0
1870.88840826,100,6.39784e-07,0.6,1,0.005454,500.0,0.0554175,283.717791078,44.3697,-525.737,-498.813428201,0.00333333,1870.88840826,-498.813428201,-498.813428201,0.000559286,0.164604,300,0.981037,1.60517,283.824399821,-493.122,1.05699
2067.72212673,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.2443,-548.773,-495.361721356,0.01,2067.72212673,-495.361721356,-495.361721356,0.01,1.0,300,1.0,1.0,300.0,-495.362,1.0
1933.2003203,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,44.5048,-532.662,-494.426168127,0.005,1933.2003203,-494.426168127,-494.426168127,0.005,1.0,300,1.0,1.0,300.0,-494.894,1.0
1936.9899166,100,9.39723e-07,0.6,1,0.00760938,500.0,0.0827275,276.678021029,46.1875,-523.05,-490.050300099,0.00333333,1936.9899166,-490.050300099,-490.050300099,0.00161234,0.478388,300,0.989017,2.25774,278.701419055,-491.056,1.07642
1755.14566926,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.6845,-538.579,-489.795475091,0.01,1755.14566926,-489.795475091,-489.795475091,0.01,1.0,300,1.0,1.0,300.0,-489.795,1.0
2346.20179168,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.0603,-527.422,-490.831232381,0.005,2346.20179168,-490.831232381,-490.831232381,0.005,1.0,300,1.0,1.0,300.0,-490.313,1.0
1790.7177305,100,4.70219e-07,0.6,1,0.00606262,500.0,0.0402664,287.858583136,44.8068,-518.888,-487.416163778,0.00333333,1790.7177305,-487.416163778,-487.416163778,0.00129491,0.378931,300,0.975439,1.77411,286.044866143,-487.858,1.04879
1802.42647098,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.2422,-539.893,-493.03145253,0.01,1802.42647098,-493.03145253,-493.03145253,0.01,1.0,300,1.0,1.0,300.0,-493.031,1.0
1724.72346774,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,41.7967,-525.987,-491.002966446,0.005,1724.72346774,-491.002966446,-491.002966446,0.005,1.0,300,1.0,1.0,300.0,-492.017,1.0
1529.52328787,100,8.40009e-07,0.6,1,0.00636197,500.0,0.075655,278.979218909,43.5302,-522.103,-501.831802039,0.00333333,1529.52328787,-501.831802039,-501.831802039,0.00110499,0.331616,300,1.00036,1.90928,279.178853879,-493.209,1.07458
2137.10402988,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.9971,-538.629,-491.293920734,0.01,2137.10402988,-491.293920734,-491.293920734,0.01,1.0,300,1.0,1.0,300.0,-491.294,1.0
2300.87764594,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.8701,-525.02,-491.206046551,0.005,2300.87764594,-491.206046551,-491.206046551,0.005,1.0,300,1.0,1.0,300.0,-491.25,1.0
2478.65158552,100,1.80146e-06,0.6,1,0.0117763,500.0,0.151541,258.2663238,50.8171,-519.784,-495.839261131,0.00333333,2478.65158552,-495.839261131,-495.839261131,0.00041594,0.120638,300,0.966789,3.41554,259.451996354,-488.857,1.15628
1622.10651854,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,40.0735,-535.015,-488.107100114,0.01,1622.10651854,-488.107100114,-488.107100114,0.01,1.0,300,1.0,1.0,300.0,-488.107,1.0
1846.51381987,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,41.5522,-526.711,-494.309476439,0.005,1846.51381987,-494.309476439,-494.309476439,0.005,1.0,300,1.0,1.0,300.0,-491.208,1.0
2140.61662314,100,7.77369e-07,0.6,1,0.00580498,500.0,0.0707719,280.444384413,43.1914,-522.021,-495.729978632,0.00333333,2140.61662314,-495.729978632,-495.729978632,0.000124541,0.0375775,300,1.00576,1.75153,279.735673173,-490.325,1.07244
2431.52558178,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,49.0633,-546.364,-495.735672978,0.01,2431.52558178,-495.735672978,-495.735672978,0.01,1.0,300,1.0,1.0,300.0,-495.736,1.0
2114.58433758,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.4592,-530.104,-492.872741748,0.005,2114.58433758,-492.872741748,-492.872741748,0.005,1.0,300,1.0,1.0,300.0,-494.304,1.0
1782.84694172,100,2.12999e-06,0.6,1,0.0077633,500.0,0.192661,251.876473587,51.1451,-519.585,-489.154133737,0.00333333,1782.84694172,-489.154133737,-489.154133737,0.000240933,0.0724611,300,1.00251,2.33483,251.605151313,-487.668,1.19234
1844.78813143,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.7357,-540.967,-491.009499577,0.01,1844.78813143,-491.009499577,-491.009499577,0.01,1.0,300,1.0,1.0,300.0,-491.01,1.0
2382.34343323,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.7432,-527.944,-491.181699914,0.005,2382.34343323,-491.181699914,-491.181699914,0.005,1.0,300,1.0,1.0,300.0,-491.096,1.0
1702.63420058,100,1.56062e-05,0.6,1,0.0670647,500.0,1.59125,125.006354592,61.8708,-516.489,-482.60799063,0.00333333,1702.63420058,-482.60799063,-482.60799063,0.000869557,0.277663,300,1.06439,21.4148,234.353484931,-482.448,1.28012
2228.83139738,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.9739,-545.945,-493.839561344,0.01,2228.83139738,-493.839561344,-493.839561344,0.01,1.0,300,1.0,1.0,300.0,-493.84,1.0
1974.32338484,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.7143,-527.644,-487.761297984,0.005,1974.32338484,-487.761297984,-487.761297984,0.005,1.0,300,1.0,1.0,300.0,-490.8,1.0
1986.3530897,100,2.32954e-06,0.6,1,0.0155104,500.0,0.215756,248.147329566,47.2952,-518.707,-485.538777334,0.00333333,1986.3530897,-485.538777334,-485.538777334,0.000511047,0.155527,300,1.01444,4.72029,262.872759962,-484.959,1.14124
2177.88278252,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.4339,-546.827,-495.18816845,0.01,2177.88278252,-495.18816845,-495.18816845,0.01,1.0,300,1.0,1.0,300.0,-495.188,1.0
2124.64556889,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.2115,-532.444,-490.392075844,0.005,2124.64556889,-490.392075844,-490.392075844,0.005,1.0,300,1.0,1.0,300.0,-492.79,1.0
2068.50123589,100,1.60376e-06,0.6,1,0.00920272,500.0,0.151035,262.270628855,47.0931,-521.172,-487.445878011,0.00333333,2068.50123589,-487.445878011,-487.445878011,0.000887793,0.272446,300,1.02293,2.82413,261.795157952,-486.513,1.14593
1733.59210879,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.4277,-534.772,-487.315218856,0.01,1733.59210879,-487.315218856,-487.315218856,0.01,1.0,300,1.0,1.0,300.0,-487.315,1.0
1625.30165319,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,41.0037,-525.781,-495.952439733,0.005,1625.30165319,-495.952439733,-495.952439733,0.005,1.0,300,1.0,1.0,300.0,-491.634,1.0
1959.18650244,100,5.74269e-07,0.6,1,0.00699364,500.0,0.0504805,285.303425012,42.3454,-521.68,-498.160696731,0.00333333,1959.18650244,-498.160696731,-498.160696731,0.00171639,0.508887,300,0.988287,2.07352,284.919032546,-492.218,1.05293
1848.13958719,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.7745,-543.054,-494.092560573,0.01,1848.13958719,-494.092560573,-494.092560573,0.01,1.0,300,1.0,1.0,300.0,-494.093,1.0
1980.6129297,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.5399,-529.972,-495.49639534,0.005,1980.6129297,-495.49639534,-495.49639534,0.005,1.0,300,1.0,1.0,300.0,-494.794,1.0
2603.19812192,100,2.53035e-06,0.6,1,0.0127196,500.0,0.240023,244.504260171,50.608,-522.424,-497.050832743,0.00333333,2603.19812192,-497.050832743,-497.050832743,0.000751772,0.231538,300,1.02663,3.9175,257.631292706,-490.718,1.16445
2126.52134368,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.8831,-547.711,-497.005607483,0.01,2126.52134368,-497.005607483,-497.005607483,0.01,1.0,300,1.0,1.0,300.0,-497.006,1.0
2014.32371272,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.5774,-527.608,-486.502487327,0.005,2014.32371272,-486.502487327,-486.502487327,0.005,1.0,300,1.0,1.0,300.0,-491.754,1.0
2359.51180831,100,8.68273e-07,0.6,1,0.0055551,500.0,0.0784137,278.323033556,48.7811,-518.867,-487.488703154,0.00333333,2359.51180831,-487.488703154,-487.488703154,0.000321056,0.0964826,300,1.00172,1.6694,277.963020255,-488.454,1.07928
2236.50079146,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.0546,-553.733,-491.766391079,0.01,2236.50079146,-491.766391079,-491.766391079,0.01,1.0,300,1.0,1.0,300.0,-491.766,1.0
2295.21174769,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.4396,-532.879,-486.357487798,0.005,2295.21174769,-486.357487798,-486.357487798,0.005,1.0,300,1.0,1.0,300.0,-489.062,1.0
2465.41423919,100,1.6347e-06,0.6,1,0.0128383,500.0,0.149151,261.635790305,47.7317,-524.619,-493.252982607,0.00333333,2465.41423919,-493.252982607,-493.252982607,0.000803103,0.242586,300,1.00687,3.87795,267.241946341,-486.713,1.12258
1567.25517312,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.3901,-547.506,-497.331445691,0.01,1567.25517312,-497.331445691,-497.331445691,0.01,1.0,300,1.0,1.0,300.0,-497.331,1.0
1614.90545062,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,39.7113,-531.462,-494.634402835,0.005,1614.90545062,-494.634402835,-494.634402835,0.005,1.0,300,1.0,1.0,300.0,-495.983,1.0
1797.2047284,100,8.52229e-07,0.6,1,0.00785509,500.0,0.0746051,278.695131669,41.3371,-521.369,-488.479641052,0.00333333,1797.2047284,-488.479641052,-488.479641052,0.000943147,0.279052,300,0.986245,2.32411,276.919349179,-491.126,1.08335
2322.01381149,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.9457,-551.703,-499.661330931,0.01,2322.01381149,-499.661330931,-499.661330931,0.01,1.0,300,1.0,1.0,300.0,-499.661,1.0
2026.39052528,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.5345,-532.854,-492.449478035,0.005,2026.39052528,-492.449478035,-492.449478035,0.005,1.0,300,1.0,1.0,300.0,-496.055,1.0
1776.57255777,100,0.000546154,0.6,1,0.404142,500.0,146.443,6.00119497285,365.149,-504.058,-488.327327757,0.00333333,1776.57255777,-488.327327757,-488.327327757,4.54271e-05,0.023523,300,1.72606,209.272,99.6732061609,-451.931,3.00984
1702.53223237,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.0549,-546.254,-496.271918349,0.01,1702.53223237,-496.271918349,-496.271918349,0.01,1.0,300,1.0,1.0,300.0,-496.272,1.0
2136.58689016,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.7528,-529.069,-488.802848655,0.005,2136.58689016,-488.802848655,-488.802848655,0.005,1.0,300,1.0,1.0,300.0,-492.537,1.0
2512.84804428,100,1.1628e-06,0.6,1,0.00879558,500.0,0.0990355,271.664375593,46.9159,-519.12,-485.35790175,0.00333333,2512.84804428,-485.35790175,-485.35790175,0.000727612,0.212345,300,0.972795,2.56689,273.971939399,-487.571,1.095
2197.59578724,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.6435,-542.138,-491.663660438,0.01,2197.59578724,-491.663660438,-491.663660438,0.01,1.0,300,1.0,1.0,300.0,-491.664,1.0
1861.50380356,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,44.8256,-527.065,-491.086449155,0.005,1861.50380356,-491.086449155,-491.086449155,0.005,1.0,300,1.0,1.0,300.0,-491.375,1.0
2080.07604824,100,1.31823e-06,0.6,1,0.00900778,500.0,0.120674,268.277486436,47.3976,-519.851,-493.753285491,0.00333333,2080.07604824,-493.753285491,-493.753285491,0.000830239,0.251197,300,1.00853,2.72539,270.863986387,-489.183,1.10757
2578.35230676,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,50.523,-546.127,-497.512300273,0.01,2578.35230676,-497.512300273,-497.512300273,0.01,1.0,300,1.0,1.0,300.0,-497.512,1.0
2262.28145091,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,49.2202,-528.192,-487.21404054,0.005,2262.28145091,-487.21404054,-487.21404054,0.005,1.0,300,1.0,1.0,300.0,-492.363,1.0
1428.04866311,100,5.72935e-07,0.6,1,0.00829375,500.0,0.0515211,285.335937032,48.203,-522.686,-497.459195423,0.00333333,1428.04866311,-497.459195423,-497.459195423,0.00121686,0.364905,300,0.999582,2.48708,282.787105195,-492.555,1.06087
1838.84338864,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.6668,-541.271,-491.094333732,0.01,1838.84338864,-491.094333732,-491.094333732,0.01,1.0,300,1.0,1.0,300.0,-491.094,1.0
1873.93460773,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,42.8793,-527.475,-492.894257189,0.005,1873.93460773,-492.894257189,-492.894257189,0.005,1.0,300,1.0,1.0,300.0,-491.994,1.0
1911.6517935,100,2.76587e-06,0.6,1,0.0243123,500.0,0.249087,240.365443171,50.4906,-519.755,-491.787126937,0.00333333,1911.6517935,-491.787126937,-491.787126937,0.000911608,0.27357,300,1.00032,7.29602,263.351163327,-488.835,1.13916
2107.76979481,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.6803,-548.089,-495.579839539,0.01,2107.76979481,-495.579839539,-495.579839539,0.01,1.0,300,1.0,1.0,300.0,-495.58,1.0
2087.02204105,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.5902,-534.14,-498.441984324,0.005,2087.02204105,-498.441984324,-498.441984324,0.005,1.0,300,1.0,1.0,300.0,-497.011,1.0
1529.80946551,100,2.04192e-06,0.6,1,0.00817376,500.0,0.180572,253.558229133,44.7907,-525.397,-497.257747564,0.00333333,1529.80946551,-497.257747564,-497.257747564,0.000305647,0.0908921,300,0.991252,2.43068,254.7617734,-492.499,1.17757
2313.05818504,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.8532,-547.748,-495.889930783,0.01,2313.05818504,-495.889930783,-495.889930783,0.01,1.0,300,1.0,1.0,300.0,-495.89,1.0
2164.49455535,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.0837,-534.198,-497.286611556,0.005,2164.49455535,-497.286611556,-497.286611556,0.005,1.0,300,1.0,1.0,300.0,-496.588,1.0
2324.19287177,100,2.12923e-06,0.6,1,0.00819888,500.0,0.204631,251.890986959,49.0468,-523.396,-492.482680714,0.00333333,2324.19287177,-492.482680714,-492.482680714,0.000287369,0.089087,300,1.03336,2.54173,249.218095781,-489.704,1.20376
2121.90693622,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.8333,-547.716,-498.440831262,0.01,2121.90693622,-498.440831262,-498.440831262,0.01,1.0,300,1.0,1.0,300.0,-498.441,1.0
1678.36046617,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.5578,-529.265,-490.402531846,0.005,1678.36046617,-490.402531846,-490.402531846,0.005,1.0,300,1.0,1.0,300.0,-494.422,1.0
2238.0894633,100,6.89074e-06,0.6,1,0.0274701,500.0,0.579002,185.402765388,75.5528,-520.129,-492.830215935,0.00333333,2238.0894633,-492.830215935,-492.830215935,0.00055934,0.162137,300,0.966242,7.96284,221.728564488,-487.037,1.35301
2167.55996207,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.3237,-540.858,-492.32293056,0.01,2167.55996207,-492.32293056,-492.32293056,0.01,1.0,300,1.0,1.0,300.0,-492.323,1.0
2068.18753634,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.7904,-526.868,-491.81083586,0.005,2068.18753634,-491.81083586,-491.81083586,0.005,1.0,300,1.0,1.0,300.0,-492.067,1.0
2137.79781388,100,1.03409e-06,0.6,1,0.0116242,500.0,0.0929663,274.534729259,48.2914,-527.227,-506.591859782,0.00333333,2137.79781388,-506.591859782,-506.591859782,0.000333536,0.100006,300,0.999454,3.48534,278.544712683,-494.435,1.07703
2013.22024357,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.644,-540.034,-491.112429468,0.01,2013.22024357,-491.112429468,-491.112429468,0.01,1.0,300,1.0,1.0,300.0,-491.112,1.0
2118.80372146,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.2485,-524.276,-488.231868968,0.005,2118.80372146,-488.231868968,-488.231868968,0.005,1.0,300,1.0,1.0,300.0,-489.672,1.0
2496.07897796,100,8.80942e-07,0.6,1,0.00668173,500.0,0.0787164,278.029979112,48.2238,-516.561,-484.60379986,0.00333333,2496.07897796,-484.60379986,-484.60379986,0.000801772,0.239668,300,0.996409,1.99732,281.22980735,-486.254,1.06674
1925.44774679,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.66,-545.758,-495.783468952,0.01,1925.44774679,-495.783468952,-495.783468952,0.01,1.0,300,1.0,1.0,300.0,-495.783,1.0
2264.63515395,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.9726,-524.844,-483.230891053,0.005,2264.63515395,-483.230891053,-483.230891053,0.005,1.0,300,1.0,1.0,300.0,-489.507,1.0
2127.46849659,100,1.03361e-06,0.6,1,0.00814573,500.0,0.0987708,274.545561931,46.792,-517.485,-490.865844836,0.00333333,2127.46849659,-490.865844836,-490.865844836,0.00139057,0.429863,300,1.03042,2.51806,276.079455622,-487.408,1.08664
2277.04251383,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.4792,-538.193,-487.548948219,0.01,2277.04251383,-487.548948219,-487.548948219,0.01,1.0,300,1.0,1.0,300.0,-487.549,1.0
2100.76493125,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.6163,-525.823,-492.476217092,0.005,2100.76493125,-492.476217092,-492.476217092,0.005,1.0,300,1.0,1.0,300.0,-490.013,1.0
1868.35852082,100,1.31825e-06,0.6,1,0.00629883,500.0,0.10902,268.277010245,49.2001,-521.188,-499.097151856,0.00333333,1868.35852082,-499.097151856,-499.097151856,0.000765259,0.220071,300,0.95859,1.8114,273.368511064,-490.557,1.09742
1833.67821313,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.6068,-544.733,-495.505878169,0.01,1833.67821313,-495.505878169,-495.505878169,0.01,1.0,300,1.0,1.0,300.0,-495.506,1.0
