Bound,eRenyi2,MaxVanillaIw,ESSClassic,VarDiscRet,VarJ,IterType,Delta,AvgVanillaIw,VanillaAvgRet,AvgRet,MinNormIw,BatchSize,AvgNormIw,MinVanillaIw,EpsThisIter,VarRet,AvgEpLen,ESSRenyi,AvgDiscRet,VarNormIw,J,MaxNormIw,VarVanillaIw
-145.471,1.01719,1.51165,98.6156387778,4929.67837967,64.363,1,0.3,0.99185,-82.3902012944,-82.3902012944,0.00837706,100,0.01,0.830879,100,4929.67837967,114.47,98.3101559055,-82.3902012944,1.41792e-06,-81.2066,0.0152407,0.013949
-143.255,1.03189,1.30623,96.7529667635,4925.22973217,61.2808,1,0.3,1.01317,-80.5342262056,-80.5342262056,0.00386997,100,0.01,0.392095,100,4925.22973217,111.6,96.9093607334,-80.5342262056,3.38988e-06,-78.5278,0.0128925,0.0347977
-132.425,1.00552,1.24538,99.361242755,1372.77676616,34.2485,1,0.3,1.00898,-68.8919569111,-68.8919569111,0.00899072,100,0.01,0.907141,100,1372.77676616,98.54,99.4510788439,-68.8919569111,6.49378e-07,-68.5343,0.0123431,0.00661087
-145.686,1.04536,1.36968,94.432610201,6017.82137093,68.4252,1,0.3,0.975016,-84.0154433443,-84.0154433443,0.00239303,100,0.01,0.233324,100,6017.82137093,116.13,95.6608714384,-84.0154433443,5.9552e-06,-80.5324,0.0140478,0.0566134
-140.845,1.00336,1.12091,99.8054528381,3777.3196185,59.956,1,0.3,0.990545,-77.2387985238,-77.2387985238,0.00806483,100,0.01,0.798858,100,3777.3196185,108.24,99.665121898,-77.2387985238,1.96894e-07,-77.0188,0.0113161,0.00193188
-82.4513,1.02332,1.31182,97.7745692825,180.160112298,13.764,1,0.3,0.991789,-66.4130965886,-66.4130965886,0.00350424,100,0.01,0.347547,100,180.160112298,95.71,97.7210671141,-66.4130965886,2.29906e-06,-66.0494,0.0132268,0.0226146
-136.299,1.03026,1.34026,97.5100600904,2644.46887986,39.3615,1,0.3,1.03185,-73.9027374339,-73.9027374339,0.00452187,100,0.01,0.466589,100,2644.46887986,103.97,97.0632735398,-73.9027374339,2.57933e-06,-71.623,0.0129889,0.0274626
-143.094,1.04392,1.59473,96.7480293917,4895.29129963,59.0583,1,0.3,1.02319,-81.1220252356,-81.1220252356,0.00373285,100,0.01,0.38194,100,4895.29129963,113.17,95.7924710839,-81.1220252356,3.39522e-06,-77.9914,0.0155859,0.0355449
-146.356,1.02173,1.5495,97.8357797336,4892.24958695,63.8729,1,0.3,1.01079,-83.3529950179,-83.3529950179,0.00500087,100,0.01,0.505481,100,4892.24958695,115.73,97.8732201969,-83.3529950179,2.23442e-06,-81.9486,0.0153296,0.0228288
-156.02,1.14481,1.63477,87.0226894343,10281.1641776,85.4023,1,0.3,0.954421,-97.7278674273,-97.7278674273,0.00167214,100,0.01,0.159593,100,10281.1641776,132.1,87.3507605671,-97.7278674273,1.50632e-05,-87.8427,0.0171284,0.137214
-147.664,1.03164,1.52506,97.0706451315,6025.90215353,69.6318,1,0.3,1.00194,-85.0218695442,-85.0218695442,0.00594566,100,0.01,0.595721,100,6025.90215353,117.13,96.9334929361,-85.0218695442,3.04821e-06,-82.9445,0.0152211,0.0306006
-136.715,1.00368,1.26988,99.5616544798,2622.76130866,49.5478,1,0.3,1.00456,-73.1092171465,-73.1092171465,0.00876521,100,0.01,0.880514,100,2622.76130866,103.15,99.6334803616,-73.1092171465,4.44752e-07,-72.8785,0.0126412,0.00448813
-143.88,1.02668,1.38141,97.5630581369,4921.73589171,63.1233,1,0.3,1.02096,-81.0723238854,-81.0723238854,0.00545718,100,0.01,0.557154,100,4921.73589171,112.65,97.4016271906,-81.0723238854,2.52303e-06,-79.3164,0.0135305,0.0262989
-140.551,1.00645,1.3299,99.5121094885,3749.90668149,58.8132,1,0.3,0.980614,-77.0512839259,-77.0512839259,0.00944556,100,0.01,0.926246,100,3749.90668149,108.02,99.3591514955,-77.0512839259,4.9526e-07,-76.627,0.0135619,0.00476244
-144.09,1.01466,1.69725,98.752177688,4910.15587473,66.3035,1,0.3,0.987851,-80.9195601894,-80.9195601894,0.00842811,100,0.01,0.832572,100,4910.15587473,112.54,98.5554472845,-80.9195601894,1.27636e-06,-79.9053,0.0171812,0.0124554
-141.733,1.05308,1.50543,94.1437739534,4976.69283639,60.1701,1,0.3,0.982646,-79.8970648463,-79.8970648463,0.0027075,100,0.01,0.266052,100,4976.69283639,110.68,94.9594538484,-79.8970648463,6.28333e-06,-76.3444,0.0153202,0.0606714
-149.885,1.08154,1.39266,92.3068912937,7085.87735157,65.2748,1,0.3,0.993527,-89.8855373208,-89.8855373208,0.00114422,100,0.01,0.113682,100,7085.87735157,123.2,92.4609246436,-89.8855373208,8.41847e-06,-83.6195,0.0140174,0.0830984
-133.532,1.00528,1.179,99.6191169447,2599.38605485,47.9344,1,0.3,1.00677,-69.992878627,-69.992878627,0.00745315,100,0.01,0.750359,100,2599.38605485,98.86,99.4752668668,-69.992878627,3.86171e-07,-69.6452,0.0117107,0.00391416
-150.913,1.01566,2.47737,96.734343452,7164.44371193,82.5357,1,0.3,1.00877,-87.5463076422,-87.5463076422,0.00878429,100,0.01,0.886133,100,7164.44371193,119.95,98.4584990768,-87.5463076422,3.41e-06,-86.6964,0.0245584,0.0347008
-138.849,1.01866,1.61527,97.9302490166,3799.10135376,55.4618,1,0.3,1.00748,-75.8461082982,-75.8461082982,0.00838514,100,0.01,0.844788,100,3799.10135376,106.07,98.168416379,-75.8461082982,2.13483e-06,-74.5408,0.0160327,0.0216689
-143.421,1.03553,1.62429,97.0736978717,4926.0530035,57.9588,1,0.3,1.02077,-81.2842290446,-81.2842290446,0.00464065,100,0.01,0.473703,100,4926.0530035,113.28,96.5686537477,-81.2842290446,3.04498e-06,-78.5795,0.0159124,0.0317277
-157.804,1.12314,1.65959,88.2919210371,10128.2552677,79.8207,1,0.3,1.02167,-100.67791934,-100.67791934,0.00167887,100,0.01,0.171525,100,10128.2552677,135.45,89.0360214185,-100.67791934,1.33946e-05,-90.2755,0.0162439,0.139814
-147.074,1.06968,1.52162,92.3781291756,6047.16168174,67.4236,1,0.3,0.940149,-85.0643365669,-85.0643365669,0.00194779,100,0.01,0.183122,100,6047.16168174,117.71,93.4858940479,-85.0643365669,8.33408e-06,-81.1729,0.0161849,0.0736633
-138.521,1.02385,1.29674,97.0990330159,3749.99322184,53.692,1,0.3,0.985646,-75.6807993154,-75.6807993154,0.00135052,100,0.01,0.133113,100,3749.99322184,106.64,97.6701967281,-75.6807993154,3.0178e-06,-74.048,0.0131563,0.0293179
-139.111,1.00469,1.29582,99.6318562257,2595.12645129,48.8569,1,0.3,0.997241,-75.563951914,-75.563951914,0.00876348,100,0.01,0.87393,100,2595.12645129,106.28,99.5333732403,-75.563951914,3.73224e-07,-75.2473,0.0129941,0.00371167
-148.115,1.00814,1.2542,99.4426408987,6004.04117499,73.9479,1,0.3,0.99328,-84.6865298027,-84.6865298027,0.00921423,100,0.01,0.915232,100,6004.04117499,117.39,99.1922706584,-84.6865298027,5.6618e-07,-84.1378,0.0126268,0.00558596
-150.654,1.03495,1.29215,96.5663787109,7175.65531342,77.4864,1,0.3,0.978958,-87.9530642971,-87.9530642971,0.00418268,100,0.01,0.409467,100,7175.65531342,120.27,96.6227119712,-87.9530642971,3.59167e-06,-85.83,0.0131992,0.0344211
-140.363,1.02501,1.3348,97.922845482,3769.27188358,52.5466,1,0.3,0.999765,-77.3994804823,-77.3994804823,0.0053276,100,0.01,0.532635,100,3769.27188358,108.09,97.5599226648,-77.3994804823,2.14261e-06,-75.8528,0.0133512,0.021416
-141.08,1.01726,2.40103,95.2319155387,3772.44959277,56.7572,1,0.3,1.03194,-77.8988778444,-77.8988778444,0.00672398,100,0.01,0.693872,100,3772.44959277,109.01,98.3035776018,-77.8988778444,5.05739e-06,-76.814,0.0232672,0.0538558
-144.995,1.03406,1.42809,96.5122484273,4865.28998365,60.2932,1,0.3,0.972089,-82.1831349877,-82.1831349877,0.00561038,100,0.01,0.545379,100,4865.28998365,114.26,96.7059307173,-82.1831349877,3.65028e-06,-80.2003,0.014691,0.0344936
-150.803,1.03044,2.02773,96.51544299,7125.87029426,75.7624,1,0.3,1.0207,-88.2073816222,-88.2073816222,0.00801071,100,0.01,0.817653,100,7125.87029426,121.5,97.0459920469,-88.2073816222,3.64682e-06,-86.1215,0.0198661,0.0379936
-137.649,1.03026,1.35847,97.4386883665,2600.46414117,38.7424,1,0.3,1.0165,-75.1305471326,-75.1305471326,0.00509571,100,0.01,0.517978,100,2600.46414117,105.63,97.0633409261,-75.1305471326,2.65516e-06,-72.9743,0.0133642,0.027435
-154.439,1.07289,1.59522,93.3006642351,8140.63257053,78.9797,1,0.3,1.03567,-92.6921852259,-92.6921852259,0.00139986,100,0.01,0.144979,100,8140.63257053,126.5,93.2062273869,-92.6921852259,7.2529e-06,-88.4375,0.0154029,0.0777948
-146.061,1.06631,1.6484,93.8433090466,5961.25238838,61.3523,1,0.3,1.00888,-86.3225055267,-86.3225055267,0.00157794,100,0.01,0.159195,100,5961.25238838,119.3,93.7815216615,-86.3225055267,6.62691e-06,-80.264,0.016339,0.0674511
-158.75,1.05488,1.90252,95.9761783751,10367.3788952,90.2985,1,0.3,0.999358,-97.5342239155,-97.5342239155,0.00818554,100,0.01,0.818028,100,10367.3788952,130.73,94.7976390002,-97.5342239155,4.23488e-06,-93.3052,0.0190374,0.0422945
-146.522,1.02796,2.14211,96.4868694696,6057.50736338,69.6119,1,0.3,1.02841,-83.8841324584,-83.8841324584,0.00832025,100,0.01,0.855661,100,6057.50736338,115.37,97.2800439375,-83.8841324584,3.6778e-06,-81.9185,0.0208294,0.0388972
-134.03,1.00936,1.29544,98.9281117485,1436.82539705,33.5002,1,0.3,0.988218,-70.6220651072,-70.6220651072,0.00744601,100,0.01,0.735829,100,1436.82539705,100.66,99.0726138523,-70.6220651072,1.09443e-06,-70.0167,0.0131089,0.0106879
-136.088,1.08177,1.32609,91.4684594489,3793.45587185,26.6786,1,0.3,1.00032,-76.5458353841,-76.5458353841,0.00167255,100,0.01,0.167308,100,3793.45587185,107.55,92.4409134017,-76.5458353841,9.42151e-06,-69.8152,0.0132567,0.0942749
-138.333,1.00464,1.18359,99.6074495296,2598.34383889,49.3298,1,0.3,0.989723,-74.7655842486,-74.7655842486,0.00887268,100,0.01,0.878149,100,2598.34383889,106.48,99.5381446832,-74.7655842486,3.98046e-07,-74.4678,0.0119588,0.00389906
-140.989,1.02876,1.48141,97.0525384495,3757.45713175,52.3338,1,0.3,1.00733,-78.2827922125,-78.2827922125,0.00512039,100,0.01,0.515794,100,3757.45713175,109.78,97.2045970224,-78.2827922125,3.06764e-06,-76.3601,0.0147062,0.031128
-158.776,1.04436,2.66458,93.8365506839,9251.88964401,89.1404,1,0.3,1.00319,-96.6532535638,-96.6532535638,0.00848439,100,0.01,0.851145,100,9251.88964401,130.73,95.7526919646,-96.6532535638,6.6346e-06,-93.659,0.026561,0.0667699
-140.978,1.04723,1.28933,95.5801648863,3777.78791685,50.0059,1,0.3,0.976016,-78.464437757,-78.464437757,0.00391181,100,0.01,0.381799,100,3777.78791685,109.69,95.4904195491,-78.464437757,4.67095e-06,-75.7717,0.0132102,0.0444958
-158.49,1.10064,1.7461,92.5628462084,10276.0455571,86.677,1,0.3,1.02791,-98.1594533825,-98.1594533825,0.0014798,100,0.01,0.15211,100,10276.0455571,132.42,90.855909376,-98.1594533825,8.11585e-06,-91.6419,0.0169869,0.085752
-144.47,1.01186,1.92813,98.3581056929,4945.72790945,65.5549,1,0.3,1.00227,-81.1857246247,-81.1857246247,0.00887088,100,0.01,0.889103,100,4945.72790945,112.93,98.8281326854,-81.1857246247,1.68617e-06,-80.3751,0.0192376,0.0169384
-150.783,1.02894,1.41876,96.8525377448,7135.33358753,78.9824,1,0.3,0.984837,-87.7662159754,-87.7662159754,0.00417365,100,0.01,0.411037,100,7135.33358753,120.15,97.1873439922,-87.7662159754,3.28258e-06,-86.1479,0.014406,0.0318379
-152.588,1.05671,2.85499,91.8526955335,7106.02960122,73.2512,1,0.3,1.02384,-90.7634780195,-90.7634780195,0.00253446,100,0.01,0.259487,100,7106.02960122,124.44,94.6337803895,-90.7634780195,8.95957e-06,-87.0873,0.0278852,0.0939182
-158.091,1.05639,1.51052,95.8246939956,9232.85029281,83.7918,1,0.3,1.00034,-96.355445227,-96.355445227,0.00561546,100,0.01,0.561739,100,9232.85029281,130.7,94.6619623488,-96.355445227,4.40125e-06,-92.5995,0.0151001,0.0440427
-146.91,1.03077,2.70104,94.2895127074,6006.03424124,70.333,1,0.3,1.01167,-84.3674287415,-84.3674287415,0.00833892,100,0.01,0.84362,100,6006.03424124,116.76,97.0145440722,-84.3674287415,6.11753e-06,-82.2173,0.026699,0.0626109
-169.201,1.09413,2.21278,92.1516871915,13253.0399049,103.609,1,0.3,0.974672,-108.473467826,-108.473467826,0.00377355,100,0.01,0.367797,100,13253.0399049,144.89,91.396794371,-108.473467826,8.60279e-06,-102.551,0.0227028,0.0817253
-145.894,1.01502,1.72397,98.2112031504,6074.49713269,73.9291,1,0.3,1.02425,-82.7022650701,-82.7022650701,0.00878933,100,0.01,0.900251,100,6074.49713269,114.08,98.5206877862,-82.7022650701,1.83978e-06,-81.6984,0.0168314,0.0193011
-149.48,1.04639,2.08791,93.5105051541,7178.7510736,72.9995,1,0.3,1.04845,-87.4334549952,-87.4334549952,0.00726889,100,0.01,0.762103,100,7178.7510736,119.44,95.5664722704,-87.4334549952,7.00995e-06,-84.2995,0.0199143,0.0770561
-140.897,1.00001,34.5476,10.1916180997,8157.24225674,74.9013,1,0.3,1.14923,-93.6055486196,-93.6055486196,0.00357143,100,0.01,0.410439,100,8157.24225674,126.96,99.9992609079,-93.6055486196,0.0008901,-77.1772,0.300615,11.7558
-139.346,1.03243,1.4991,96.4336076882,2589.47045012,41.3035,1,0.3,1.00378,-76.6308761442,-76.6308761442,0.00556899,100,0.01,0.559007,100,2589.47045012,107.93,96.8590856717,-76.6308761442,3.73566e-06,-74.6115,0.0149344,0.0376399
-140.259,1.06642,1.30772,95.5555509975,3744.96161609,42.5999,1,0.3,1.03751,-78.02907957,-78.02907957,0.00347459,100,0.01,0.360492,100,3744.96161609,109.36,93.7715415503,-78.02907957,4.69815e-06,-74.4585,0.0126045,0.0505719
-144.181,1.26771,2.05722,74.3000447185,7171.04438673,34.2291,1,0.3,0.93852,-86.7221141945,-86.7221141945,0.000250713,100,0.01,0.0235299,100,7171.04438673,119.41,78.8823293162,-86.7221141945,3.49388e-05,-72.437,0.0219198,0.307748
-145.016,1.00981,1.37408,99.3759398629,4939.82252017,67.0758,1,0.3,1.00229,-81.6347620253,-81.6347620253,0.00823853,100,0.01,0.825736,100,4939.82252017,113.53,99.028883692,-81.6347620253,6.34351e-07,-80.9847,0.0137094,0.00637254
-133.341,1.00131,1.10141,99.8704317829,1376.91380364,35.6963,1,0.3,0.999748,-69.6703982168,-69.6703982168,0.00916095,100,0.01,0.915864,100,1376.91380364,99.19,99.8691722948,-69.6703982168,1.31055e-07,-69.5844,0.0110169,0.00130989
-164.622,1.03455,1.68353,97.1880995692,11221.0666514,100.406,1,0.3,0.995009,-102.350186404,-102.350186404,0.00572869,100,0.01,0.570009,100,11221.0666514,137.37,96.6600652673,-102.350186404,2.92246e-06,-99.8103,0.0169197,0.0289336
-169.273,1.05724,1.31198,94.1141768029,13221.1459763,108.182,1,0.3,0.96547,-108.606437325,-108.606437325,0.00218337,100,0.01,0.210798,100,13221.1459763,144.48,94.5857421088,-108.606437325,6.31707e-06,-103.755,0.013589,0.0588834
-154.482,1.0318,1.79566,95.7001959181,8181.18617699,85.9258,1,0.3,0.999536,-91.9082267182,-91.9082267182,0.00754034,100,0.01,0.753684,100,8181.18617699,125.52,96.9182283412,-91.9082267182,4.53839e-06,-89.758,0.0179649,0.0453417
-154.35,1.01916,1.44492,97.9375451308,7050.49961229,80.1675,1,0.3,0.988625,-91.2258280712,-91.2258280712,0.00696102,100,0.01,0.688184,100,7050.49961229,125.23,98.1204419498,-91.2258280712,2.12719e-06,-90.0234,0.0146154,0.0207907
-136.948,1.00228,1.13768,99.8357655076,2631.743408,49.6433,1,0.3,0.992085,-73.3104999197,-73.3104999197,0.00902369,100,0.01,0.895227,100,2631.743408,103.13,99.7722697676,-73.3104999197,1.66143e-07,-73.1626,0.0114676,0.00163523
-162.425,1.05463,1.73327,95.828028368,11338.6482953,97.4799,1,0.3,1.02485,-100.725410296,-100.725410296,0.00674781,100,0.01,0.69155,100,11338.6482953,134.69,94.8196804623,-100.725410296,4.39757e-06,-96.988,0.0169124,0.0461886
-148.091,1.0377,2.03223,95.7507907747,6024.99050176,68.4373,1,0.3,1.00769,-85.1097410059,-85.1097410059,0.00224324,100,0.01,0.226048,100,6024.99050176,117.02,96.3672922237,-85.1097410059,4.48262e-06,-83.1819,0.0201673,0.0455179
-149.836,1.02789,1.56714,97.3207843082,7161.21846505,77.5307,1,0.3,1.00722,-87.1154053396,-87.1154053396,0.00764785,100,0.01,0.770308,100,7161.21846505,119.57,97.2865536602,-87.1154053396,2.78077e-06,-85.2346,0.015559,0.0282107
-140.237,1.02531,1.305,97.7136588779,3763.79008896,51.4695,1,0.3,1.01314,-77.2607380962,-77.2607380962,0.005503,100,0.01,0.557534,100,3763.79008896,108.01,97.5318487352,-77.2607380962,2.36349e-06,-75.7166,0.0128807,0.0242603
-140.072,1.09015,1.33781,90.4510154958,5010.13207937,48.3853,1,0.3,0.972449,-79.3132094942,-79.3132094942,0.00173824,100,0.01,0.169035,100,5010.13207937,110.04,91.7302050221,-79.3132094942,1.06637e-05,-73.5435,0.0137572,0.100842
-143.634,1.04865,1.55659,95.430018345,4936.96119494,54.2967,1,0.3,1.02345,-82.1308511387,-82.1308511387,0.00387681,100,0.01,0.396772,100,4936.96119494,113.79,95.3609487931,-82.1308511387,4.83721e-06,-78.3829,0.0152093,0.0506671
-140.933,1.02309,1.15132,97.8456597131,3764.55349603,54.4661,1,0.3,0.990246,-77.7627116539,-77.7627116539,0.00571536,100,0.01,0.565962,100,3764.55349603,108.81,97.742689696,-77.7627116539,2.22399e-06,-76.4833,0.0116266,0.0218082
-153.628,1.02091,1.96446,97.5757901217,8222.22476402,84.9745,1,0.3,1.0184,-90.6626934405,-90.6626934405,0.0085783,100,0.01,0.873616,100,8222.22476402,124.4,97.9514703624,-90.6626934405,2.50952e-06,-89.2461,0.0192896,0.0260273
-141.213,1.14054,1.56415,85.4304525651,6056.21647229,45.3049,1,0.3,0.946808,-83.7249088867,-83.7249088867,0.000712999,100,0.01,0.0675072,100,6056.21647229,115.28,87.6778122021,-83.7249088867,1.72266e-05,-73.1655,0.0165203,0.154427
-141.703,1.01379,1.62678,98.4275610984,3719.4999748,57.3814,1,0.3,1.01825,-78.4616676795,-78.4616676795,0.00863749,100,0.01,0.879513,100,3719.4999748,110.15,98.6394318649,-78.4616676795,1.61369e-06,-77.5652,0.0159763,0.0167312
-140.769,1.00613,1.27219,99.5804438591,3733.2552371,57.5239,1,0.3,0.99715,-77.2802494214,-77.2802494214,0.00931353,100,0.01,0.928698,100,3733.2552371,108.39,99.3907838673,-77.2802494214,4.25556e-07,-76.8544,0.0127583,0.00423134
-143.623,1.01896,1.25782,98.7030886723,3747.31731943,54.9681,1,0.3,1.02034,-80.6740547723,-80.6740547723,0.00597268,100,0.01,0.609415,100,3747.31731943,112.4,98.139325279,-80.6740547723,1.32718e-06,-79.3027,0.0123275,0.0138171
-151.321,1.04174,1.75152,95.4488982009,7121.02362339,77.9931,1,0.3,1.02301,-88.8327567512,-88.8327567512,0.00571538,100,0.01,0.584689,100,7121.02362339,121.77,95.9929509571,-88.8327567512,4.81627e-06,-86.285,0.0171213,0.0504047
-143.409,1.14427,1.45433,85.5280201381,6047.34617487,46.0923,1,0.3,0.989871,-84.6668018119,-84.6668018119,0.00113381,100,0.01,0.112232,100,6047.34617487,116.88,87.3918385606,-84.6668018119,1.70917e-05,-75.2477,0.0146921,0.167472
-148.813,1.05581,1.68299,94.5242952277,5978.76494678,66.6352,1,0.3,1.00898,-86.8782844467,-86.8782844467,0.00357297,100,0.01,0.360507,100,5978.76494678,119.35,94.7138529068,-86.8782844467,5.85145e-06,-83.3405,0.0166801,0.0595706
-150.142,1.04509,1.56038,94.7907537254,7131.98952554,75.5727,1,0.3,1.01964,-88.4409641778,-88.4409641778,0.0044144,100,0.01,0.450109,100,7131.98952554,121.05,95.6858046458,-88.4409641778,5.55102e-06,-85.0017,0.0153032,0.0577121
-144.67,1.02589,1.47484,98.4190767353,4872.69589788,62.4529,1,0.3,0.993515,-81.8293153365,-81.8293153365,0.00690281,100,0.01,0.685804,100,4872.69589788,113.94,97.4759645273,-81.8293153365,1.62252e-06,-80.1306,0.0148447,0.0160154
-160.854,1.00836,1.26199,98.9357255232,10430.1824695,100.34,1,0.3,1.00953,-97.4923883832,-97.4923883832,0.00624975,100,0.01,0.630932,100,10430.1824695,131.0,99.1705413435,-97.4923883832,1.08658e-06,-96.8721,0.0125008,0.0110739
-146.359,1.07335,1.37391,93.3291749083,5977.73269984,62.1172,1,0.3,0.981523,-85.7385696761,-85.7385696761,0.00202143,100,0.01,0.198408,100,5977.73269984,118.02,93.1658557449,-85.7385696761,7.21979e-06,-80.3444,0.0139977,0.0695546
-154.943,1.04964,2.41484,94.5629664271,8181.65539685,80.198,1,0.3,1.01405,-93.3595889528,-93.3595889528,0.0032669,100,0.01,0.331279,100,8181.65539685,127.0,95.2709380418,-93.3595889528,5.80773e-06,-89.661,0.0238139,0.0597204
-147.875,1.16451,1.51591,82.5411757741,7103.09302362,58.377,1,0.3,0.964333,-88.5423725253,-88.5423725253,0.000303835,100,0.01,0.0292998,100,7103.09302362,121.62,85.8727987221,-88.5423725253,2.13653e-05,-79.114,0.0157197,0.198684
-147.36,1.03388,1.47091,96.5454682185,6016.4458525,68.1077,1,0.3,0.993976,-85.270569934,-85.270569934,0.00446086,100,0.01,0.443398,100,6016.4458525,118.42,96.7228013358,-85.270569934,3.61423e-06,-82.5706,0.0147983,0.0357081
-163.711,1.04547,2.26024,95.0434174441,11320.5010055,98.519,1,0.3,0.990644,-101.5914451,-101.5914451,0.00692406,100,0.01,0.685928,100,11320.5010055,136.59,95.6508581671,-101.5914451,5.26776e-06,-98.5588,0.0228158,0.0516965
-149.085,1.07672,1.63734,91.3708020303,7105.50689222,68.435,1,0.3,1.01697,-87.9885457671,-87.9885457671,0.00146645,100,0.01,0.149134,100,7105.50689222,120.6,92.8745844446,-87.9885457671,9.53956e-06,-82.9668,0.0161001,0.0986611
-148.783,1.044,2.67836,92.5868590263,7220.9247277,71.9153,1,0.3,1.03229,-86.8359635548,-86.8359635548,0.00785801,100,0.01,0.811171,100,7220.9247277,118.7,95.7852957162,-86.8359635548,8.08757e-06,-83.6774,0.0259459,0.0861823
-137.281,1.00634,1.19658,99.51130378,2614.00546898,48.5644,1,0.3,1.0022,-73.7302173802,-73.7302173802,0.00682695,100,0.01,0.684196,100,2614.00546898,104.71,99.3704859774,-73.7302173802,4.96031e-07,-73.3662,0.0119396,0.00498215
-158.769,1.04775,2.94519,92.9272396922,9177.75283033,84.0667,1,0.3,1.00374,-97.0973056461,-97.0973056461,0.00827608,100,0.01,0.830705,100,9177.75283033,131.72,95.4425720387,-97.0973056461,7.68798e-06,-93.5461,0.0293421,0.0774561
-150.13,1.01891,1.50634,98.5148550418,7155.82546723,80.4068,1,0.3,1.00918,-87.0881536451,-87.0881536451,0.0076267,100,0.01,0.769669,100,7155.82546723,119.49,98.1437228663,-87.0881536451,1.52277e-06,-85.812,0.0149265,0.0155085
-162.471,1.03092,2.04528,96.305618522,10213.8284466,94.6819,1,0.3,1.0099,-99.8372261345,-99.8372261345,0.00758132,100,0.01,0.765639,100,10213.8284466,134.64,97.0006223409,-99.8372261345,3.87483e-06,-97.7744,0.0202523,0.0395194
-152.205,1.10068,1.76183,91.7754603532,8186.09153478,73.5796,1,0.3,1.00936,-91.6723236617,-91.6723236617,0.00164629,100,0.01,0.16617,100,8186.09153478,124.6,90.8526916517,-91.6723236617,9.05209e-06,-85.3549,0.0174548,0.0922243
-142.948,1.01869,1.38051,98.4271670405,3776.28351901,54.9891,1,0.3,1.00873,-79.9132120247,-79.9132120247,0.00659144,100,0.01,0.664898,100,3776.28351901,111.61,98.1650389513,-79.9132120247,1.6141e-06,-78.6372,0.0136856,0.016424
-148.717,1.03427,2.34208,93.9902383034,5989.21231541,70.8216,1,0.3,1.03771,-86.125917729,-86.125917729,0.00806463,100,0.01,0.836874,100,5989.21231541,119.04,96.686491647,-86.125917729,6.45861e-06,-83.9145,0.0225697,0.0695489
-152.844,1.04138,1.914,95.8398908156,8247.09748373,83.4484,1,0.3,0.973738,-90.6218724701,-90.6218724701,0.0062198,100,0.01,0.605645,100,8247.09748373,123.67,96.0262461874,-90.6218724701,4.38454e-06,-87.8203,0.0196562,0.0415727
-143.972,1.01987,1.16439,98.128541832,4887.23094544,64.6078,1,0.3,1.00228,-80.8572930004,-80.8572930004,0.00432652,100,0.01,0.433637,100,4887.23094544,112.78,98.0520865709,-80.8572930004,1.92643e-06,-79.6292,0.0116174,0.0193522
-147.832,1.1987,1.68966,83.1151409959,7068.77277312,49.3617,1,0.3,1.01084,-89.590626338,-89.590626338,0.00092208,100,0.01,0.0932079,100,7068.77277312,122.65,83.4239032337,-89.590626338,2.05202e-05,-78.0714,0.0167154,0.209677
-150.996,1.06772,1.66539,92.3539662223,7130.4868217,71.8451,1,0.3,1.00424,-88.9194496906,-88.9194496906,0.00234051,100,0.01,0.235043,100,7130.4868217,121.84,93.6576233544,-88.9194496906,8.36269e-06,-85.1558,0.0165836,0.0843375
-139.029,1.03389,1.68157,95.9260347188,3782.62602914,50.9187,1,0.3,1.00787,-76.7600268438,-76.7600268438,0.00481101,100,0.01,0.484888,100,3782.62602914,107.76,96.7224779176,-76.7600268438,4.28988e-06,-74.239,0.0166843,0.043577
-148.31,1.07098,1.34201,91.738707915,7155.03367842,72.6896,1,0.3,0.999779,-87.7701774307,-87.7701774307,0.00192784,100,0.01,0.192742,100,7155.03367842,120.47,93.3724397626,-87.7701774307,9.09616e-06,-82.3678,0.0134231,0.0909214
-144.685,1.02827,2.23413,95.4368192748,4893.83067739,62.2579,1,0.3,1.02178,-82.0693043566,-82.0693043566,0.00841488,100,0.01,0.859815,100,4893.83067739,114.11,97.2503494464,-82.0693043566,4.82966e-06,-80.0709,0.0218651,0.0504232
-145.982,1.04982,1.58447,95.2319596651,4805.70821051,54.456,1,0.3,1.01835,-84.393367925,-84.393367925,0.00422465,100,0.01,0.430219,100,4805.70821051,117.37,95.2547214836,-84.393367925,5.05736e-06,-80.6944,0.0155591,0.052447
-142.795,1.12802,1.44845,90.3527225096,6071.16891009,47.0261,1,0.3,1.03581,-83.1660211757,-83.1660211757,0.0017419,100,0.01,0.180427,100,6071.16891009,114.43,88.6510940346,-83.1660211757,1.07852e-05,-75.1196,0.0139838,0.115714
-151.509,1.08308,1.96297,91.7952175219,7031.85389189,67.2185,1,0.3,1.00612,-90.3415545315,-90.3415545315,0.000485388,100,0.01,0.0488359,100,7031.85389189,124.22,92.3296952625,-90.3415545315,9.02841e-06,-85.1961,0.0195103,0.0913927
-147.864,1.04921,2.31533,94.0022557221,6015.19756692,66.3385,1,0.3,1.03972,-85.5737298219,-85.5737298219,0.00302407,100,0.01,0.314418,100,6015.19756692,117.79,95.3094839811,-85.5737298219,6.44488e-06,-82.5955,0.0222688,0.0696702
