BatchSize,MinVanillaIw,MaxNormIw,VarJ,AvgDiscRet,eRenyi2,VarNormIw,AvgNormIw,Delta,IterType,MinNormIw,AvgEpLen,ESSClassic,J,AvgRet,VarDiscRet,MaxVanillaIw,ESSRenyi,VarVanillaIw,EpsThisIter,VanillaAvgRet,AvgVanillaIw,VarRet,Bound
100,1.0,0.01,58.2166,-470.321572278,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.322,-470.321572278,3423.41157181,1.0,100.0,,100,-470.321572278,1.0,3423.41157181,-514.608
100,1.0,0.01,49.0762,-472.73556312,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.736,-472.73556312,2432.79700107,1.0,100.0,,100,-472.73556312,1.0,2432.79700107,-510.002
100,1.0,0.01,58.3731,-474.090335026,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.09,-474.090335026,3441.83979238,1.0,100.0,,100,-474.090335026,1.0,3441.83979238,-513.268
100,1.0,0.01,49.3716,-470.315902435,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.316,-470.315902435,2462.18082877,1.0,100.0,,100,-470.315902435,1.0,2462.18082877,-509.854
100,1.0,0.01,49.1944,-477.129130099,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.129,-477.129130099,2444.5375798,1.0,100.0,,100,-477.129130099,1.0,2444.5375798,-517.665
100,1.0,0.01,55.3891,-464.155046013,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.155,-464.155046013,3098.9427652,1.0,100.0,,100,-464.155046013,1.0,3098.9427652,-508.048
100,1.0,0.01,54.6226,-473.445619028,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.446,-473.445619028,3013.76758223,1.0,100.0,,100,-473.445619028,1.0,3013.76758223,-514.098
100,1.0,0.01,58.6345,-483.751544988,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-483.752,-483.751544988,3472.73719387,1.0,100.0,,100,-483.751544988,1.0,3472.73719387,-523.846
100,1.0,0.01,49.1574,-475.146767537,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.147,-475.146767537,2440.85637548,1.0,100.0,,100,-475.146767537,1.0,2440.85637548,-517.017
100,1.0,0.01,46.4048,-473.06621303,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.066,-473.06621303,2175.15860347,1.0,100.0,,100,-473.06621303,1.0,2175.15860347,-511.471
100,1.0,0.01,47.9794,-469.685663889,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.686,-469.685663889,2325.27835902,1.0,100.0,,100,-469.685663889,1.0,2325.27835902,-508.819
100,1.0,0.01,57.2313,-470.859450101,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.859,-470.859450101,3308.5102922,1.0,100.0,,100,-470.859450101,1.0,3308.5102922,-511.578
100,1.0,0.01,51.8451,-473.189974599,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.19,-473.189974599,2715.0597575,1.0,100.0,,100,-473.189974599,1.0,2715.0597575,-513.662
100,1.0,0.01,49.8205,-466.032720773,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.033,-466.032720773,2507.15179097,1.0,100.0,,100,-466.032720773,1.0,2507.15179097,-504.665
100,1.0,0.01,53.5782,-470.167937954,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.168,-470.167937954,2899.6225194,1.0,100.0,,100,-470.167937954,1.0,2899.6225194,-514.226
100,1.0,0.01,63.8063,-477.948906702,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.949,-477.948906702,4112.36778173,1.0,100.0,,100,-477.948906702,1.0,4112.36778173,-522.194
100,1.0,0.01,57.8227,-476.758727568,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.759,-476.758727568,3377.23287423,1.0,100.0,,100,-476.758727568,1.0,3377.23287423,-516.403
100,1.0,0.01,53.1699,-471.099640605,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.1,-471.099640605,2855.59845439,1.0,100.0,,100,-471.099640605,1.0,2855.59845439,-509.628
100,1.0,0.01,57.8139,-482.186436627,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.186,-482.186436627,3376.21146112,1.0,100.0,,100,-482.186436627,1.0,3376.21146112,-523.161
100,1.0,0.01,54.9977,-477.598524532,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.599,-477.598524532,3055.30120403,1.0,100.0,,100,-477.598524532,1.0,3055.30120403,-518.161
100,1.0,0.01,53.7422,-468.192080346,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.192,-468.192080346,2917.39520749,1.0,100.0,,100,-468.192080346,1.0,2917.39520749,-507.791
100,1.0,0.01,57.1778,-472.64589514,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.646,-472.64589514,3302.32891191,1.0,100.0,,100,-472.64589514,1.0,3302.32891191,-513.26
100,1.0,0.01,53.4374,-473.072418454,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.072,-473.072418454,2884.40462617,1.0,100.0,,100,-473.072418454,1.0,2884.40462617,-512.442
100,1.0,0.01,50.3081,-472.523030172,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.523,-472.523030172,2556.47338456,1.0,100.0,,100,-472.523030172,1.0,2556.47338456,-510.911
100,1.0,0.01,52.6434,-474.593131683,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.593,-474.593131683,2799.32438317,1.0,100.0,,100,-474.593131683,1.0,2799.32438317,-514.525
100,1.0,0.01,52.6098,-472.55144235,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.551,-472.55144235,2795.74382096,1.0,100.0,,100,-472.55144235,1.0,2795.74382096,-511.081
100,1.0,0.01,49.6849,-471.110159538,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.11,-471.110159538,2493.52042032,1.0,100.0,,100,-471.110159538,1.0,2493.52042032,-511.179
100,1.0,0.01,47.6383,-468.924823796,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.925,-468.924823796,2292.32684214,1.0,100.0,,100,-468.924823796,1.0,2292.32684214,-507.843
100,1.0,0.01,56.2762,-482.210619089,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.211,-482.210619089,3198.99532665,1.0,100.0,,100,-482.210619089,1.0,3198.99532665,-528.738
100,1.0,0.01,51.3301,-476.722537622,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.723,-476.722537622,2661.39555147,1.0,100.0,,100,-476.722537622,1.0,2661.39555147,-516.606
100,1.0,0.01,52.0108,-481.723063469,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.723,-481.723063469,2732.44709803,1.0,100.0,,100,-481.723063469,1.0,2732.44709803,-523.258
100,1.0,0.01,49.1801,-472.532105426,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.532,-472.532105426,2443.11009303,1.0,100.0,,100,-472.532105426,1.0,2443.11009303,-511.547
100,1.0,0.01,49.7633,-465.735812309,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.736,-465.735812309,2501.39796183,1.0,100.0,,100,-465.735812309,1.0,2501.39796183,-502.695
100,1.0,0.01,52.9571,-470.789576433,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.79,-470.789576433,2832.77766394,1.0,100.0,,100,-470.789576433,1.0,2832.77766394,-514.704
100,1.0,0.01,55.375,-468.146959203,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.147,-468.146959203,3097.36025636,1.0,100.0,,100,-468.146959203,1.0,3097.36025636,-512.934
100,1.0,0.01,51.8903,-470.488940499,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.489,-470.488940499,2719.80280373,1.0,100.0,,100,-470.488940499,1.0,2719.80280373,-509.458
100,1.0,0.01,55.0367,-472.311976177,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.312,-472.311976177,3059.63530382,1.0,100.0,,100,-472.311976177,1.0,3059.63530382,-516.085
100,1.0,0.01,49.2423,-483.441743693,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-483.442,-483.441743693,2449.29551335,1.0,100.0,,100,-483.441743693,1.0,2449.29551335,-522.593
100,1.0,0.01,52.0446,-479.816171671,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-479.816,-479.816171671,2735.99848444,1.0,100.0,,100,-479.816171671,1.0,2735.99848444,-519.079
100,1.0,0.01,52.3471,-468.116494375,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.116,-468.116494375,2767.89810507,1.0,100.0,,100,-468.116494375,1.0,2767.89810507,-509.994
100,1.0,0.01,64.551,-465.771221583,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.771,-465.771221583,4208.91771142,1.0,100.0,,100,-465.771221583,1.0,4208.91771142,-511.181
100,1.0,0.01,57.6689,-473.111996916,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.112,-473.111996916,3359.29444234,1.0,100.0,,100,-473.111996916,1.0,3359.29444234,-514.788
100,1.0,0.01,54.8131,-465.39859952,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.399,-465.39859952,3034.82543023,1.0,100.0,,100,-465.39859952,1.0,3034.82543023,-505.281
100,1.0,0.01,54.0006,-477.501805118,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.502,-477.501805118,2945.52487404,1.0,100.0,,100,-477.501805118,1.0,2945.52487404,-519.435
100,1.0,0.01,46.0287,-470.002717875,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.003,-470.002717875,2140.04433346,1.0,100.0,,100,-470.002717875,1.0,2140.04433346,-507.107
100,1.0,0.01,55.0773,-464.271710689,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.272,-464.271710689,3064.15487303,1.0,100.0,,100,-464.271710689,1.0,3064.15487303,-504.346
100,1.0,0.01,58.5053,-465.602463441,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.602,-465.602463441,3457.43931442,1.0,100.0,,100,-465.602463441,1.0,3457.43931442,-507.212
100,1.0,0.01,52.8306,-474.742788928,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.743,-474.742788928,2819.26491135,1.0,100.0,,100,-474.742788928,1.0,2819.26491135,-514.935
100,1.0,0.01,56.6895,-472.6324952,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.632,-472.6324952,3246.15759037,1.0,100.0,,100,-472.6324952,1.0,3246.15759037,-519.36
100,1.0,0.01,57.3026,-472.670150128,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.67,-472.670150128,3316.75693497,1.0,100.0,,100,-472.670150128,1.0,3316.75693497,-514.097
100,1.0,0.01,56.3883,-478.579645304,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.58,-478.579645304,3211.75670919,1.0,100.0,,100,-478.579645304,1.0,3211.75670919,-520.61
100,1.0,0.01,41.3718,-470.183209104,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.183,-470.183209104,1728.91308224,1.0,100.0,,100,-470.183209104,1.0,1728.91308224,-506.879
100,1.0,0.01,54.7228,-477.8509745,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.851,-477.8509745,3024.82852398,1.0,100.0,,100,-477.8509745,1.0,3024.82852398,-516.795
100,1.0,0.01,54.2812,-473.749591305,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.75,-473.749591305,2976.21309323,1.0,100.0,,100,-473.749591305,1.0,2976.21309323,-513.423
100,1.0,0.01,54.704,-475.70764136,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.708,-475.70764136,3022.75136176,1.0,100.0,,100,-475.70764136,1.0,3022.75136176,-518.703
100,1.0,0.01,47.8848,-460.299683639,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-460.3,-460.299683639,2316.11730345,1.0,100.0,,100,-460.299683639,1.0,2316.11730345,-497.19
100,1.0,0.01,53.5419,-476.885663329,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.886,-476.885663329,2895.69615657,1.0,100.0,,100,-476.885663329,1.0,2895.69615657,-517.16
100,1.0,0.01,61.0554,-475.379478827,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.38,-475.379478827,3765.41640018,1.0,100.0,,100,-475.379478827,1.0,3765.41640018,-516.804
100,1.0,0.01,60.3416,-478.055882858,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.056,-478.055882858,3677.89249302,1.0,100.0,,100,-478.055882858,1.0,3677.89249302,-523.341
100,1.0,0.01,53.7877,-470.189096889,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.189,-470.189096889,2922.33512865,1.0,100.0,,100,-470.189096889,1.0,2922.33512865,-509.711
100,1.0,0.01,53.6485,-468.116391436,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.116,-468.116391436,2907.23310473,1.0,100.0,,100,-468.116391436,1.0,2907.23310473,-508.358
100,1.0,0.01,51.9972,-472.900339982,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.9,-472.900339982,2731.01743967,1.0,100.0,,100,-472.900339982,1.0,2731.01743967,-512.344
100,1.0,0.01,53.2357,-477.985814407,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.986,-477.985814407,2862.66870449,1.0,100.0,,100,-477.985814407,1.0,2862.66870449,-518.046
100,1.0,0.01,50.4832,-470.17296031,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.173,-470.17296031,2574.29957074,1.0,100.0,,100,-470.17296031,1.0,2574.29957074,-508.233
100,1.0,0.01,54.4249,-465.04928115,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.049,-465.04928115,2991.98677955,1.0,100.0,,100,-465.04928115,1.0,2991.98677955,-506.694
100,1.0,0.01,50.5582,-476.269285071,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.269,-476.269285071,2581.95370798,1.0,100.0,,100,-476.269285071,1.0,2581.95370798,-518.238
100,1.0,0.01,48.9881,-474.335375052,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.335,-474.335375052,2424.07840427,1.0,100.0,,100,-474.335375052,1.0,2424.07840427,-512.795
100,1.0,0.01,52.4485,-468.118895418,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.119,-468.118895418,2778.63007342,1.0,100.0,,100,-468.118895418,1.0,2778.63007342,-507.643
100,1.0,0.01,56.5446,-468.769821845,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.77,-468.769821845,3229.58877721,1.0,100.0,,100,-468.769821845,1.0,3229.58877721,-511.387
100,1.0,0.01,50.2563,-474.599943628,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.6,-474.599943628,2551.21194726,1.0,100.0,,100,-474.599943628,1.0,2551.21194726,-513.534
100,1.0,0.01,52.4459,-474.925499754,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.925,-474.925499754,2778.3550322,1.0,100.0,,100,-474.925499754,1.0,2778.3550322,-515.619
100,1.0,0.01,50.5091,-466.410871014,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.411,-466.410871014,2576.93543177,1.0,100.0,,100,-466.410871014,1.0,2576.93543177,-505.504
100,1.0,0.01,55.2086,-465.039450988,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.039,-465.039450988,3078.77697975,1.0,100.0,,100,-465.039450988,1.0,3078.77697975,-504.911
100,1.0,0.01,44.9325,-475.839389394,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.839,-475.839389394,2039.32098015,1.0,100.0,,100,-475.839389394,1.0,2039.32098015,-515.067
100,1.0,0.01,57.1262,-484.355587508,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-484.356,-484.355587508,3296.36644471,1.0,100.0,,100,-484.355587508,1.0,3296.36644471,-527.971
100,1.0,0.01,44.1648,-469.497299042,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.497,-469.497299042,1970.22788257,1.0,100.0,,100,-469.497299042,1.0,1970.22788257,-508.3
100,1.0,0.01,51.8959,-472.088193436,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.088,-472.088193436,2720.3930084,1.0,100.0,,100,-472.088193436,1.0,2720.3930084,-512.465
100,1.0,0.01,49.2543,-469.453000138,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.453,-469.453000138,2450.49471855,1.0,100.0,,100,-469.453000138,1.0,2450.49471855,-507.805
100,1.0,0.01,48.8287,-470.038009026,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.038,-470.038009026,2408.32899439,1.0,100.0,,100,-470.038009026,1.0,2408.32899439,-507.366
100,1.0,0.01,50.6341,-469.756252922,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.756,-469.756252922,2589.70515563,1.0,100.0,,100,-469.756252922,1.0,2589.70515563,-507.801
100,1.0,0.01,57.8622,-470.155098887,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.155,-470.155098887,3381.852332,1.0,100.0,,100,-470.155098887,1.0,3381.852332,-510.748
100,1.0,0.01,49.8829,-466.412075518,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.412,-466.412075518,2513.4343588,1.0,100.0,,100,-466.412075518,1.0,2513.4343588,-504.874
100,1.0,0.01,52.7465,-478.965036415,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.965,-478.965036415,2810.29102791,1.0,100.0,,100,-478.965036415,1.0,2810.29102791,-519.382
100,1.0,0.01,57.341,-481.592324043,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.592,-481.592324043,3321.20564131,1.0,100.0,,100,-481.592324043,1.0,3321.20564131,-522.934
100,1.0,0.01,51.9399,-467.467559996,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.468,-467.467559996,2725.00510839,1.0,100.0,,100,-467.467559996,1.0,2725.00510839,-505.952
100,1.0,0.01,51.3521,-472.507005409,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.507,-472.507005409,2663.67421061,1.0,100.0,,100,-472.507005409,1.0,2663.67421061,-510.888
100,1.0,0.01,47.7292,-476.687891209,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.688,-476.687891209,2301.09113479,1.0,100.0,,100,-476.687891209,1.0,2301.09113479,-517.175
100,1.0,0.01,50.3601,-474.079684299,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.08,-474.079684299,2561.75431917,1.0,100.0,,100,-474.079684299,1.0,2561.75431917,-514.753
100,1.0,0.01,55.7154,-470.808326171,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.808,-470.808326171,3135.55601848,1.0,100.0,,100,-470.808326171,1.0,3135.55601848,-511.7
100,1.0,0.01,54.1519,-476.286096422,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.286,-476.286096422,2962.04627264,1.0,100.0,,100,-476.286096422,1.0,2962.04627264,-516.898
100,1.0,0.01,53.4293,-466.388177743,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.388,-466.388177743,2883.53010464,1.0,100.0,,100,-466.388177743,1.0,2883.53010464,-504.496
100,1.0,0.01,52.7656,-473.250812926,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.251,-473.250812926,2812.32678324,1.0,100.0,,100,-473.250812926,1.0,2812.32678324,-514.962
100,1.0,0.01,52.5527,-467.638444808,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.638,-467.638444808,2789.68591016,1.0,100.0,,100,-467.638444808,1.0,2789.68591016,-508.903
100,1.0,0.01,52.0674,-468.556089309,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.556,-468.556089309,2738.39893805,1.0,100.0,,100,-468.556089309,1.0,2738.39893805,-509.85
100,1.0,0.01,50.3618,-468.621802572,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.622,-468.621802572,2561.92858716,1.0,100.0,,100,-468.621802572,1.0,2561.92858716,-507.041
100,1.0,0.01,51.0309,-477.445826445,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.446,-477.445826445,2630.45757774,1.0,100.0,,100,-477.445826445,1.0,2630.45757774,-518.175
100,1.0,0.01,47.2307,-458.888013806,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-458.888,-458.888013806,2253.26801734,1.0,100.0,,100,-458.888013806,1.0,2253.26801734,-496.663
100,1.0,0.01,48.5075,-466.925683528,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.926,-466.925683528,2376.74362103,1.0,100.0,,100,-466.925683528,1.0,2376.74362103,-504.351
100,1.0,0.01,52.9971,-476.843418886,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.843,-476.843418886,2837.0591685,1.0,100.0,,100,-476.843418886,1.0,2837.0591685,-518.945
100,1.0,0.01,49.5804,-474.277158579,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.277,-474.277158579,2483.04254021,1.0,100.0,,100,-474.277158579,1.0,2483.04254021,-514.449
100,1.0,0.01,56.6864,-466.623015401,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.623,-466.623015401,3245.80877696,1.0,100.0,,100,-466.623015401,1.0,3245.80877696,-510.713
100,1.0,0.01,51.8646,-475.733295169,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.733,-475.733295169,2717.10974787,1.0,100.0,,100,-475.733295169,1.0,2717.10974787,-515.896
100,1.0,0.01,47.4802,-474.915359043,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.915,-474.915359043,2277.13714451,1.0,100.0,,100,-474.915359043,1.0,2277.13714451,-514.327
100,1.0,0.01,53.9609,-475.897106214,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.897,-475.897106214,2941.19010958,1.0,100.0,,100,-475.897106214,1.0,2941.19010958,-515.546
100,1.0,0.01,48.5844,-482.861363812,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.861,-482.861363812,2384.28934777,1.0,100.0,,100,-482.861363812,1.0,2384.28934777,-521.328
100,1.0,0.01,48.0453,-470.005280372,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.005,-470.005280372,2331.66658959,1.0,100.0,,100,-470.005280372,1.0,2331.66658959,-509.097
100,1.0,0.01,50.8926,-474.906700976,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.907,-474.906700976,2616.21853802,1.0,100.0,,100,-474.906700976,1.0,2616.21853802,-516.597
100,1.0,0.01,56.1971,-476.935164305,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.935,-476.935164305,3190.01933031,1.0,100.0,,100,-476.935164305,1.0,3190.01933031,-515.96
100,1.0,0.01,49.7016,-471.322840789,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.323,-471.322840789,2495.1992618,1.0,100.0,,100,-471.322840789,1.0,2495.1992618,-512.11
100,1.0,0.01,54.8337,-470.744563504,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.745,-470.744563504,3037.10483568,1.0,100.0,,100,-470.744563504,1.0,3037.10483568,-508.686
100,1.0,0.01,49.2446,-468.39207929,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.392,-468.39207929,2449.52580546,1.0,100.0,,100,-468.39207929,1.0,2449.52580546,-509.502
100,1.0,0.01,47.4199,-469.298185986,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.298,-469.298185986,2271.36128308,1.0,100.0,,100,-469.298185986,1.0,2271.36128308,-507.796
100,1.0,0.01,52.8786,-472.152059992,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.152,-472.152059992,2824.39389764,1.0,100.0,,100,-472.152059992,1.0,2824.39389764,-509.398
100,1.0,0.01,54.4349,-469.974411245,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.974,-469.974411245,2993.08382686,1.0,100.0,,100,-469.974411245,1.0,2993.08382686,-509.087
100,1.0,0.01,53.459,-482.711055421,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.711,-482.711055421,2886.73115122,1.0,100.0,,100,-482.711055421,1.0,2886.73115122,-525.117
100,1.0,0.01,56.906,-477.204546222,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.205,-477.204546222,3271.00865025,1.0,100.0,,100,-477.204546222,1.0,3271.00865025,-517.578
100,1.0,0.01,56.181,-468.322428958,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.322,-468.322428958,3188.18981237,1.0,100.0,,100,-468.322428958,1.0,3188.18981237,-508.324
100,1.0,0.01,52.2447,-469.739100652,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.739,-469.739100652,2757.08318226,1.0,100.0,,100,-469.739100652,1.0,2757.08318226,-511.916
100,1.0,0.01,56.3374,-469.357539012,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.358,-469.357539012,3205.96102386,1.0,100.0,,100,-469.357539012,1.0,3205.96102386,-511.537
100,1.0,0.01,56.6006,-469.339813836,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.34,-469.339813836,3235.99073496,1.0,100.0,,100,-469.339813836,1.0,3235.99073496,-511.773
100,1.0,0.01,45.2035,-475.783583793,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.784,-475.783583793,2063.99603312,1.0,100.0,,100,-475.783583793,1.0,2063.99603312,-513.721
100,1.0,0.01,52.1838,-467.712472877,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.712,-467.712472877,2750.65314576,1.0,100.0,,100,-467.712472877,1.0,2750.65314576,-508.153
100,1.0,0.01,50.6377,-462.012768687,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-462.013,-462.012768687,2590.07687,1.0,100.0,,100,-462.012768687,1.0,2590.07687,-503.031
100,1.0,0.01,51.7799,-463.150053327,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-463.15,-463.150053327,2708.24455965,1.0,100.0,,100,-463.150053327,1.0,2708.24455965,-502.39
100,1.0,0.01,46.1248,-471.936950077,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.937,-471.936950077,2148.98907048,1.0,100.0,,100,-471.936950077,1.0,2148.98907048,-509.428
100,1.0,0.01,54.899,-478.069529726,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.07,-478.069529726,3044.33957906,1.0,100.0,,100,-478.069529726,1.0,3044.33957906,-518.9
100,1.0,0.01,48.4826,-475.871961588,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.872,-475.871961588,2374.30780847,1.0,100.0,,100,-475.871961588,1.0,2374.30780847,-516.23
