MaxVanillaIw,VarRet,Delta,BatchSize,AvgRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarJ,AvgNormIw,AvgDiscRet,VarDiscRet,ESSRenyi,MaxNormIw,Bound,eRenyi2,EpsThisIter,MinNormIw,VarNormIw,IterType,VanillaAvgRet,VarVanillaIw,AvgEpLen,J
1.24463,5000.14445951,0.2,200,-74.8036819701,194.503050134,0.48433,0.99406,53.0511,0.005,-74.8036819701,5000.14445951,194.652999557,0.00626032,-128.878,1.02747,100,0.00243612,7.10095e-07,1,-74.8036819701,0.0280674,104.89,-69.0806
1.0,6148.03548817,0.2,200,-79.5988276605,100.0,1.0,1.0,78.0164,0.01,-79.5988276605,6148.03548817,200.0,0.01,-163.027,1.0,100,0.01,3.50449e-18,2,-79.5988276605,,110.47,-79.5988
1.30694,1345.5713033,0.2,200,-66.0141330513,195.612057552,0.581849,1.00979,54.9782,0.005,-66.0141330513,1345.5713033,194.712752773,0.00647133,-131.076,1.02715,100,0.00288104,5.63612e-07,1,-66.0141330513,0.0229881,95.16,-71.2875
1.0,74.0404465742,0.2,200,-61.24932385,100.0,1.0,1.0,8.56154,0.01,-61.24932385,74.0404465742,200.0,0.01,-79.1158,1.0,100,0.01,3.50449e-18,2,-61.24932385,,89.14,-61.2493
1.15577,3821.38814967,0.2,200,-71.6941572177,196.793905294,0.575578,1.00074,35.6566,0.005,-71.6941572177,3821.38814967,196.270016897,0.00577461,-124.735,1.019,100,0.00287577,4.09335e-07,1,-71.6941572177,0.0163976,101.16,-65.1846
1.0,3827.59799405,0.2,200,-70.7929463184,100.0,1.0,1.0,61.5575,0.01,-70.7929463184,3827.59799405,200.0,0.01,-154.221,1.0,100,0.01,3.50449e-18,2,-70.7929463184,,99.9,-70.7929
1.31528,3795.85751296,0.2,200,-71.6688699651,190.571855281,0.153708,0.975963,49.4594,0.005,-71.6688699651,3795.85751296,191.703855921,0.00673835,-128.582,1.04328,100,0.00078747,1.24303e-06,1,-71.6688699651,0.0473597,101.15,-68.3269
1.0,4984.24093245,0.2,200,-75.8058625215,100.0,1.0,1.0,70.2453,0.01,-75.8058625215,4984.24093245,200.0,0.01,-159.233,1.0,100,0.01,3.50449e-18,2,-75.8058625215,,106.93,-75.8059
1.17114,2593.86982543,0.2,200,-67.5325405529,198.691604715,0.606084,1.00776,59.1963,0.005,-67.5325405529,2593.86982543,198.408823586,0.00581061,-130.468,1.00802,100,0.00300707,1.65452e-07,1,-67.5325405529,0.00672123,96.27,-71.2397
1.0,7312.48184566,0.2,200,-82.3858745131,100.0,1.0,1.0,85.0844,0.01,-82.3858745131,7312.48184566,200.0,0.01,-165.814,1.0,100,0.01,3.50449e-18,2,-82.3858745131,,113.59,-82.3859
1.24136,3828.11364864,0.2,200,-71.8056366053,197.216805336,0.611383,0.988792,70.89,0.005,-71.8056366053,3828.11364864,197.276915159,0.00627716,-135.626,1.0138,100,0.00309156,3.54591e-07,1,-71.8056366053,0.0138675,101.33,-76.2281
1.0,5002.96138071,0.2,200,-74.9867119728,100.0,1.0,1.0,70.3771,0.01,-74.9867119728,5002.96138071,200.0,0.01,-158.415,1.0,100,0.01,3.50449e-18,2,-74.9867119728,,104.67,-74.9867
1.71153,5023.39429428,0.2,200,-74.7554385607,193.611563903,0.495905,1.02464,61.5183,0.005,-74.7554385607,5023.39429428,193.307612318,0.00835184,-132.692,1.03462,100,0.0024199,8.29054e-07,1,-74.7554385607,0.0348166,104.42,-72.6864
1.0,3802.24209311,0.2,200,-72.5513980529,100.0,1.0,1.0,61.3532,0.01,-72.5513980529,3802.24209311,200.0,0.01,-155.975,1.0,100,0.01,3.50449e-18,2,-72.5513980529,,103.1,-72.5514
1.4151,3781.85213309,0.2,200,-74.2263511607,193.894145368,0.351228,0.976885,52.6759,0.005,-74.2263511607,3781.85213309,194.393651287,0.00724289,-131.398,1.02884,100,0.00179769,7.91221e-07,1,-74.2263511607,0.0302026,104.75,-71.5603
1.0,3835.95960398,0.2,200,-70.835898387,100.0,1.0,1.0,61.6247,0.01,-70.835898387,3835.95960398,200.0,0.01,-154.264,1.0,100,0.01,3.50449e-18,2,-70.835898387,,100.13,-70.8359
1.23648,2635.36619503,0.2,200,-66.8442338498,197.871683651,0.688795,1.00042,52.8113,0.005,-66.8442338498,2635.36619503,197.349455782,0.0061798,-127.402,1.01343,100,0.00344252,2.70263e-07,1,-66.8442338498,0.0108197,94.85,-68.0145
1.0,3789.27568424,0.2,200,-72.4679460676,100.0,1.0,1.0,61.2485,0.01,-72.4679460676,3789.27568424,200.0,0.01,-155.897,1.0,100,0.01,3.50449e-18,2,-72.4679460676,,102.5,-72.4679
1.4773,5001.72572636,0.2,200,-76.1996343176,196.926679289,0.70224,0.992638,61.5215,0.005,-76.1996343176,5001.72572636,196.932762126,0.00744129,-132.883,1.01558,100,0.00353724,3.92115e-07,1,-76.1996343176,0.0154545,106.26,-73.4321
1.0,7311.33679407,0.2,200,-81.8304445416,100.0,1.0,1.0,85.0778,0.01,-81.8304445416,7311.33679407,200.0,0.01,-165.266,1.0,100,0.01,3.50449e-18,2,-81.8304445416,,112.62,-81.8304
1.49432,3800.0801213,0.2,200,-73.1746603456,197.506144248,0.395893,0.996717,71.5202,0.005,-73.1746603456,3800.0801213,197.721488644,0.00749619,-136.21,1.01152,100,0.00198598,3.17253e-07,1,-73.1746603456,0.0126069,103.5,-76.8736
1.0,4997.18928735,0.2,200,-74.9347042371,100.0,1.0,1.0,70.3365,0.01,-74.9347042371,4997.18928735,200.0,0.01,-158.362,1.0,100,0.01,3.50449e-18,2,-74.9347042371,,104.81,-74.9347
2.28725,5033.17820814,0.2,200,-74.3775120506,193.559352607,0.871539,1.01708,63.0451,0.005,-74.3775120506,5033.17820814,195.158543773,0.0112442,-132.749,1.02481,100,0.0042845,8.36045e-07,1,-74.3775120506,0.0345942,104.19,-73.0292
1.0,2595.20812439,0.2,200,-68.2488352072,100.0,1.0,1.0,50.6878,0.01,-68.2488352072,2595.20812439,200.0,0.01,-151.673,1.0,100,0.01,3.50449e-18,2,-68.2488352072,,97.3,-68.2488
1.33033,6135.70777443,0.2,200,-80.3115260176,189.116741994,0.154666,1.00332,50.5874,0.005,-80.3115260176,6135.70777443,187.978284121,0.00662964,-131.432,1.06395,100,0.000770769,1.44593e-06,1,-80.3115260176,0.0582217,112.03,-70.5823
1.0,4983.1617833,0.2,200,-76.2476627702,100.0,1.0,1.0,70.2377,0.01,-76.2476627702,4983.1617833,200.0,0.01,-159.675,1.0,100,0.01,3.50449e-18,2,-76.2476627702,,106.65,-76.2477
1.41299,2583.55629641,0.2,200,-67.6933291116,198.633230691,0.914884,0.996674,58.5723,0.005,-67.6933291116,2583.55629641,198.20419412,0.00708854,-130.657,1.00906,100,0.00458969,1.72882e-07,1,-67.6933291116,0.00686935,96.8,-71.3979
1.0,6118.32542029,0.2,200,-79.9929302916,100.0,1.0,1.0,77.8276,0.01,-79.9929302916,6118.32542029,200.0,0.01,-163.421,1.0,100,0.01,3.50449e-18,2,-79.9929302916,,111.65,-79.9929
1.19238,2624.52537495,0.2,200,-66.690470832,195.371843138,0.415418,1.00752,60.0971,0.005,-66.690470832,2624.52537495,195.57190436,0.00591741,-131.286,1.02264,100,0.0020616,5.95203e-07,1,-66.690470832,0.0241673,95.09,-71.629
1.0,2610.41194935,0.2,200,-68.0956970696,100.0,1.0,1.0,50.8361,0.01,-68.0956970696,2610.41194935,200.0,0.01,-151.523,1.0,100,0.01,3.50449e-18,2,-68.0956970696,,97.2,-68.0957
1.43863,5015.19236168,0.2,200,-75.1354809694,197.769683071,0.897824,0.999075,58.2185,0.005,-75.1354809694,5015.19236168,197.629000826,0.00719979,-130.22,1.012,100,0.00449327,2.83338e-07,1,-75.1354809694,0.0113126,105.27,-70.8742
1.0,1350.25181582,0.2,200,-63.9525420189,100.0,1.0,1.0,36.5616,0.01,-63.9525420189,1350.25181582,200.0,0.01,-147.38,1.0,100,0.01,3.50449e-18,2,-63.9525420189,,92.39,-63.9525
1.31886,6192.45414859,0.2,200,-78.6694519359,196.817227574,0.6708,1.0032,56.5717,0.005,-78.6694519359,6192.45414859,196.824245263,0.00657325,-129.846,1.01613,100,0.00334329,4.06305e-07,1,-78.6694519359,0.0163564,109.33,-70.3797
1.0,6184.79472819,0.2,200,-78.55580906,100.0,1.0,1.0,78.2493,0.01,-78.55580906,6184.79472819,200.0,0.01,-161.984,1.0,100,0.01,3.50449e-18,2,-78.55580906,,109.08,-78.5558
1.41141,2613.23850472,0.2,200,-68.1738325252,198.187691827,0.883587,0.994706,63.685,0.005,-68.1738325252,2613.23850472,198.11743039,0.00709461,-132.066,1.0095,100,0.00444145,2.29759e-07,1,-68.1738325252,0.0090933,97.25,-72.7943
1.0,3792.91688793,0.2,200,-72.4357374232,100.0,1.0,1.0,61.278,0.01,-72.4357374232,3792.91688793,200.0,0.01,-155.863,1.0,100,0.01,3.50449e-18,2,-72.4357374232,,102.24,-72.4357
1.59854,4990.83716216,0.2,200,-76.0230749063,195.058570592,0.673874,1.0141,56.8071,0.005,-76.0230749063,4990.83716216,194.553499842,0.00788155,-132.312,1.02799,100,0.00332252,6.3651e-07,1,-76.0230749063,0.0261834,106.58,-72.4989
1.0,4954.46463088,0.2,200,-76.7262480323,100.0,1.0,1.0,70.0351,0.01,-76.7262480323,4954.46463088,200.0,0.01,-160.154,1.0,100,0.01,3.50449e-18,2,-76.7262480323,,108.06,-76.7262
1.47943,3831.19343966,0.2,200,-70.2847965659,197.351719591,0.756447,1.0024,61.0692,0.005,-70.2847965659,3831.19343966,196.741407582,0.00737945,-131.964,1.01656,100,0.00377318,3.37164e-07,1,-70.2847965659,0.0135513,99.18,-72.4855
1.0,6180.01328134,0.2,200,-78.491130034,100.0,1.0,1.0,78.219,0.01,-78.491130034,6180.01328134,200.0,0.01,-161.919,1.0,100,0.01,3.50449e-18,2,-78.491130034,,109.12,-78.4911
1.26395,1380.46459077,0.2,200,-64.3169545102,194.372459643,0.321101,0.990871,54.9131,0.005,-64.3169545102,1380.46459077,194.764176669,0.006378,-129.648,1.02688,100,0.0016203,7.27449e-07,1,-64.3169545102,0.0285691,92.91,-69.8674
1.0,2630.29406621,0.2,200,-69.5472116823,100.0,1.0,1.0,51.0293,0.01,-69.5472116823,2630.29406621,200.0,0.01,-152.976,1.0,100,0.01,3.50449e-18,2,-69.5472116823,,98.65,-69.5472
1.26347,1338.48466662,0.2,200,-63.5228451379,199.314818572,0.880124,1.00844,43.0616,0.005,-63.5228451379,1338.48466662,199.272925089,0.00626448,-125.41,1.00365,100,0.00436378,8.63726e-08,1,-63.5228451379,0.00351348,91.55,-66.3098
1.0,3846.82807128,0.2,200,-71.2881857656,100.0,1.0,1.0,61.7119,0.01,-71.2881857656,3846.82807128,200.0,0.01,-154.715,1.0,100,0.01,3.50449e-18,2,-71.2881857656,,100.66,-71.2882
1.36614,1364.32655579,0.2,200,-64.6462653914,198.361454607,0.719694,0.998495,46.8228,0.005,-64.6462653914,1364.32655579,198.011343519,0.00684101,-126.646,1.01004,100,0.00360389,2.07551e-07,1,-64.6462653914,0.00827704,93.19,-67.358
1.0,7413.53434453,0.2,200,-79.3382790302,100.0,1.0,1.0,85.6703,0.01,-79.3382790302,7413.53434453,200.0,0.01,-162.767,1.0,100,0.01,3.50449e-18,2,-79.3382790302,,109.09,-79.3383
1.25877,3833.44164517,0.2,200,-71.5270301397,197.448649505,0.720962,1.00318,71.725,0.005,-71.5270301397,3833.44164517,196.971466215,0.00627388,-134.023,1.01538,100,0.00359337,3.24663e-07,1,-71.5270301397,0.0130693,101.07,-74.5779
1.0,5043.17909456,0.2,200,-74.5931738161,100.0,1.0,1.0,70.6594,0.01,-74.5931738161,5043.17909456,200.0,0.01,-158.021,1.0,100,0.01,3.50449e-18,2,-74.5931738161,,104.3,-74.5932
1.16213,1372.96375559,0.2,200,-63.7367334923,197.00367226,0.4575,1.02644,50.0008,0.005,-63.7367334923,1372.96375559,196.072477047,0.00566098,-127.633,1.02003,100,0.00222858,3.82145e-07,1,-63.7367334923,0.0161047,91.73,-68.053
1.0,2601.82752752,0.2,200,-66.7008049862,100.0,1.0,1.0,50.7524,0.01,-66.7008049862,2601.82752752,200.0,0.01,-150.123,1.0,100,0.01,3.50449e-18,2,-66.7008049862,,95.22,-66.7008
1.78572,4992.15775847,0.2,200,-75.6018247207,196.226044887,0.52847,0.994449,56.8065,0.005,-75.6018247207,4992.15775847,196.508179985,0.00897846,-129.631,1.01777,100,0.0026571,4.83234e-07,1,-75.6018247207,0.0191153,106.39,-70.1161
1.0,3814.10894329,0.2,200,-72.0612169175,100.0,1.0,1.0,61.4489,0.01,-72.0612169175,3814.10894329,200.0,0.01,-155.489,1.0,100,0.01,3.50449e-18,2,-72.0612169175,,102.15,-72.0612
1.35218,2600.44993329,0.2,200,-66.9193122137,199.192300845,0.939569,1.0035,54.8788,0.005,-66.9193122137,2600.44993329,199.157937322,0.00673734,-128.348,1.00423,100,0.00468146,1.0188e-07,1,-66.9193122137,0.00410376,95.05,-69.2317
1.0,94.7746865139,0.2,200,-61.6858129635,100.0,1.0,1.0,9.68643,0.01,-61.6858129635,94.7746865139,200.0,0.01,-79.4483,1.0,100,0.01,3.50449e-18,2,-61.6858129635,,90.4,-61.6858
1.34285,3803.47445785,0.2,200,-71.7479991473,198.864713843,0.794493,0.998286,42.2459,0.005,-71.7479991473,3803.47445785,198.957375737,0.00672577,-125.546,1.00524,100,0.00397929,1.43437e-07,1,-71.7479991473,0.00571784,101.66,-66.399
1.0,8404.06939809,0.2,200,-86.1581926468,100.0,1.0,1.0,91.2142,0.01,-86.1581926468,8404.06939809,200.0,0.01,-169.586,1.0,100,0.01,3.50449e-18,2,-86.1581926468,,118.26,-86.1582
2.00637,6137.9985691,0.2,200,-79.2305712512,193.385388487,0.878826,1.02826,80.1591,0.005,-79.2305712512,6137.9985691,195.575483681,0.00975616,-140.979,1.02262,100,0.00427338,8.59407e-07,1,-79.2305712512,0.0363466,110.03,-81.3233
1.0,2596.48785034,0.2,200,-68.8390976454,100.0,1.0,1.0,50.7003,0.01,-68.8390976454,2596.48785034,200.0,0.01,-152.267,1.0,100,0.01,3.50449e-18,2,-68.8390976454,,98.06,-68.8391
1.2296,3838.6039781,0.2,200,-72.8912085977,197.639822218,0.461116,0.995504,54.165,0.005,-72.8912085977,3838.6039781,197.276033675,0.00617579,-129.453,1.01381,100,0.00231599,3.00046e-07,1,-72.8912085977,0.0118942,103.37,-70.0543
1.0,1362.25052295,0.2,200,-65.8046716854,100.0,1.0,1.0,36.7237,0.01,-65.8046716854,1362.25052295,200.0,0.01,-149.231,1.0,100,0.01,3.50449e-18,2,-65.8046716854,,95.26,-65.8047
1.39102,3823.14079397,0.2,200,-71.1311674231,199.254140661,0.945671,1.00034,48.6061,0.005,-71.1311674231,3823.14079397,199.33277785,0.00695272,-127.268,1.00335,100,0.00472674,9.40483e-08,1,-71.1311674231,0.0037645,100.38,-68.178
1.0,2584.94091723,0.2,200,-69.3246606217,100.0,1.0,1.0,50.5875,0.01,-69.3246606217,2584.94091723,200.0,0.01,-152.746,1.0,100,0.01,3.50449e-18,2,-69.3246606217,,99.09,-69.3247
1.27651,5010.52171789,0.2,200,-74.4106926532,197.356914565,0.621466,1.00818,57.079,0.005,-74.4106926532,5010.52171789,197.36928262,0.00633071,-130.55,1.01333,100,0.00308211,3.36489e-07,1,-74.4106926532,0.0136808,103.84,-71.1654
1.0,2596.34777207,0.2,200,-68.6127812774,100.0,1.0,1.0,50.699,0.01,-68.6127812774,2596.34777207,200.0,0.01,-152.041,1.0,100,0.01,3.50449e-18,2,-68.6127812774,,97.7,-68.6128
1.26255,6199.12125798,0.2,200,-77.4360420091,198.923154244,0.906099,0.999319,63.2356,0.005,-77.4360420091,6199.12125798,198.603507532,0.00631707,-131.781,1.00703,100,0.00453358,1.36013e-07,1,-77.4360420091,0.00543312,107.33,-72.5812
1.0,1355.70864129,0.2,200,-65.7646073423,100.0,1.0,1.0,36.6354,0.01,-65.7646073423,1355.70864129,200.0,0.01,-149.191,1.0,100,0.01,3.50449e-18,2,-65.7646073423,,95.26,-65.7646
1.24424,3771.50177847,0.2,200,-73.475964734,199.176183392,0.810128,0.998772,48.534,0.005,-73.475964734,3771.50177847,198.969008222,0.00622886,-128.45,1.00518,100,0.00405562,1.03924e-07,1,-73.475964734,0.00414674,104.21,-69.3056
1.0,6160.43382469,0.2,200,-78.4684689984,100.0,1.0,1.0,78.095,0.01,-78.4684689984,6160.43382469,200.0,0.01,-161.897,1.0,100,0.01,3.50449e-18,2,-78.4684689984,,109.38,-78.4685
1.43698,3774.12173133,0.2,200,-72.8955488655,197.319542533,0.615687,1.01264,66.736,0.005,-72.8955488655,3774.12173133,197.101029748,0.00709519,-134.205,1.01471,100,0.00304001,3.41314e-07,1,-72.8955488655,0.0139999,102.8,-74.7799
1.0,5028.45033832,0.2,200,-74.7878367727,100.0,1.0,1.0,70.5561,0.01,-74.7878367727,5028.45033832,200.0,0.01,-158.216,1.0,100,0.01,3.50449e-18,2,-74.7878367727,,104.82,-74.7878
1.74651,2625.07207899,0.2,200,-67.5376175289,195.759225573,0.413803,0.991544,57.8233,0.005,-67.5376175289,2625.07207899,196.581169742,0.00880701,-129.73,1.01739,100,0.00208666,5.44312e-07,1,-67.5376175289,0.0214058,96.17,-70.2266
1.0,1361.8958362,0.2,200,-65.095894682,100.0,1.0,1.0,36.7189,0.01,-65.095894682,1361.8958362,200.0,0.01,-148.523,1.0,100,0.01,3.50449e-18,2,-65.095894682,,93.53,-65.0959
1.2995,7262.1976478,0.2,200,-82.9705405426,195.165306846,0.392902,0.995344,60.4115,0.005,-82.9705405426,7262.1976478,195.756375652,0.0065279,-132.49,1.02168,100,0.0019737,6.22418e-07,1,-82.9705405426,0.0246654,114.75,-72.8608
1.0,2630.82272693,0.2,200,-67.0213267064,100.0,1.0,1.0,51.0344,0.01,-67.0213267064,2630.82272693,200.0,0.01,-150.448,1.0,100,0.01,3.50449e-18,2,-67.0213267064,,95.91,-67.0213
1.44204,3808.73796571,0.2,200,-71.4026535922,193.082911175,0.400969,1.00191,46.2385,0.005,-71.4026535922,3808.73796571,193.28364958,0.00719644,-127.117,1.03475,100,0.00200102,9.00111e-07,1,-71.4026535922,0.0361422,100.52,-67.1082
1.0,3805.94850561,0.2,200,-72.5556540841,100.0,1.0,1.0,61.3831,0.01,-72.5556540841,3805.94850561,200.0,0.01,-155.984,1.0,100,0.01,3.50449e-18,2,-72.5556540841,,102.7,-72.5556
1.29238,94.5454163269,0.2,200,-62.0709284429,198.619804373,0.728952,1.00608,41.1776,0.005,-62.0709284429,94.5454163269,198.702910817,0.00642289,-126.106,1.00653,100,0.00362275,1.74597e-07,1,-62.0709284429,0.00706901,90.18,-66.9207
1.0,7385.63862225,0.2,200,-80.2557083914,100.0,1.0,1.0,85.509,0.01,-80.2557083914,7385.63862225,200.0,0.01,-163.684,1.0,100,0.01,3.50449e-18,2,-80.2557083914,,110.85,-80.2557
1.40056,4973.59227812,0.2,200,-77.1064639504,197.247767979,0.609252,0.985722,76.0759,0.005,-77.1064639504,4973.59227812,197.546484702,0.00710422,-137.224,1.01242,100,0.00309039,3.50581e-07,1,-77.1064639504,0.0136256,108.03,-77.8654
1.0,6174.05306306,0.2,200,-78.7209379892,100.0,1.0,1.0,78.1813,0.01,-78.7209379892,6174.05306306,200.0,0.01,-162.15,1.0,100,0.01,3.50449e-18,2,-78.7209379892,,109.0,-78.7209
1.21887,2650.53075019,0.2,200,-66.2206530197,198.591058741,0.792364,0.989457,64.1987,0.005,-66.2206530197,2650.53075019,198.429309774,0.00615926,-131.229,1.00792,100,0.00400403,1.78256e-07,1,-66.2206530197,0.00698067,94.43,-72.0032
1.0,1362.81205084,0.2,200,-64.5596948877,100.0,1.0,1.0,36.7312,0.01,-64.5596948877,1362.81205084,200.0,0.01,-147.987,1.0,100,0.01,3.50449e-18,2,-64.5596948877,,93.51,-64.5597
1.2841,3800.40954096,0.2,200,-71.0867079644,195.081095987,0.350766,1.00245,40.4566,0.005,-71.0867079644,3800.40954096,194.723012779,0.00640482,-126.113,1.0271,100,0.00174955,6.33542e-07,1,-71.0867079644,0.0254657,100.36,-66.3263
1.0,8392.66726031,0.2,200,-86.4601128991,100.0,1.0,1.0,91.1523,0.01,-86.4601128991,8392.66726031,200.0,0.01,-169.889,1.0,100,0.01,3.50449e-18,2,-86.4601128991,,118.42,-86.4601
1.4167,6168.21555222,0.2,200,-78.3922628024,198.503833319,0.69737,0.993085,83.4307,0.005,-78.3922628024,6168.21555222,198.255159625,0.00713282,-141.139,1.0088,100,0.00351113,1.89382e-07,1,-78.3922628024,0.00747085,109.28,-81.8874
1.0,6146.7639724,0.2,200,-79.4215952829,100.0,1.0,1.0,78.0083,0.01,-79.4215952829,6146.7639724,200.0,0.01,-162.85,1.0,100,0.01,3.50449e-18,2,-79.4215952829,,110.58,-79.4216
1.61007,1344.71242845,0.2,200,-63.7712249611,198.167084857,0.911169,0.992201,57.7787,0.005,-63.7712249611,1344.71242845,198.05238989,0.00811363,-130.236,1.00983,100,0.00459165,2.3239e-07,1,-63.7712249611,0.00915116,91.54,-70.9538
1.0,1362.28214186,0.2,200,-63.9260310036,100.0,1.0,1.0,36.7241,0.01,-63.9260310036,1362.28214186,200.0,0.01,-147.352,1.0,100,0.01,3.50449e-18,2,-63.9260310036,,92.13,-63.926
1.17567,2592.54556986,0.2,200,-68.1080481207,195.974102407,0.520204,0.997671,34.9424,0.005,-68.1080481207,2592.54556986,196.068604546,0.00589207,-124.304,1.02005,100,0.00260709,5.1615e-07,1,-68.1080481207,0.02055,97.47,-64.7225
1.0,3802.69265902,0.2,200,-71.9021700498,100.0,1.0,1.0,61.3569,0.01,-71.9021700498,3802.69265902,200.0,0.01,-155.33,1.0,100,0.01,3.50449e-18,2,-71.9021700498,,101.55,-71.9022
1.16045,1349.14683789,0.2,200,-63.5523468873,198.193344627,0.657477,1.00011,46.9286,0.005,-63.5523468873,1349.14683789,198.174320284,0.00580163,-126.379,1.00921,100,0.00328703,2.29036e-07,1,-63.5523468873,0.00916343,91.57,-67.1157
1.0,5008.47030849,0.2,200,-74.9845053925,100.0,1.0,1.0,70.4158,0.01,-74.9845053925,5008.47030849,200.0,0.01,-158.411,1.0,100,0.01,3.50449e-18,2,-74.9845053925,,105.24,-74.9845
1.82539,1363.01004155,0.2,200,-64.8400890276,197.393802586,0.890084,1.00836,53.1349,0.005,-64.8400890276,1363.01004155,198.058047957,0.00905122,-128.588,1.0098,100,0.0044135,3.31728e-07,1,-64.8400890276,0.013492,93.96,-69.3078
1.0,2584.87803372,0.2,200,-69.6733738539,100.0,1.0,1.0,50.5868,0.01,-69.6733738539,2584.87803372,200.0,0.01,-153.101,1.0,100,0.01,3.50449e-18,2,-69.6733738539,,99.41,-69.6734
1.49585,3816.34236685,0.2,200,-71.3394820644,195.771028483,0.425047,1.00368,48.5911,0.005,-71.3394820644,3816.34236685,195.611991116,0.00745182,-128.917,1.02243,100,0.00211743,5.42759e-07,1,-71.3394820644,0.0218706,101.06,-69.2664
1.0,3824.93194232,0.2,200,-71.5585644782,100.0,1.0,1.0,61.536,0.01,-71.5585644782,3824.93194232,200.0,0.01,-154.987,1.0,100,0.01,3.50449e-18,2,-71.5585644782,,101.18,-71.5586
1.34699,8387.0567177,0.2,200,-86.7393355156,197.327447725,0.603356,0.985197,75.7085,0.005,-86.7393355156,8387.0567177,197.235540312,0.00683612,-137.716,1.01402,100,0.00306211,3.40299e-07,1,-86.7393355156,0.013212,119.01,-78.3116
1.0,6174.90362001,0.2,200,-78.7664836237,100.0,1.0,1.0,78.1867,0.01,-78.7664836237,6174.90362001,200.0,0.01,-162.195,1.0,100,0.01,3.50449e-18,2,-78.7664836237,,109.24,-78.7665
2.07919,6140.11072683,0.2,200,-79.1862896991,187.167636689,0.0701586,0.993106,62.0613,0.005,-79.1862896991,6140.11072683,188.763299585,0.0104681,-134.474,1.05953,100,0.000353228,1.72262e-06,1,-79.1862896991,0.067958,109.86,-73.7507
1.0,2594.6003959,0.2,200,-67.9802580598,100.0,1.0,1.0,50.6819,0.01,-67.9802580598,2594.6003959,200.0,0.01,-151.408,1.0,100,0.01,3.50449e-18,2,-67.9802580598,,96.71,-67.9803
1.3265,2599.57500521,0.2,200,-67.6643698317,198.888804125,0.923394,1.00028,48.5191,0.005,-67.6643698317,2599.57500521,198.653243783,0.00663061,-126.595,1.00678,100,0.00461566,1.40381e-07,1,-67.6643698317,0.00561843,96.63,-67.4037
1.0,6162.52492403,0.2,200,-78.8207379964,100.0,1.0,1.0,78.1083,0.01,-78.8207379964,6162.52492403,200.0,0.01,-162.249,1.0,100,0.01,3.50449e-18,2,-78.8207379964,,109.53,-78.8207
1.32191,6153.54581812,0.2,200,-79.2141022341,195.028139379,0.362316,0.995322,72.0476,0.005,-79.2141022341,6153.54581812,193.982021427,0.00664061,-137.295,1.03102,100,0.00182009,6.40534e-07,1,-79.2141022341,0.0253822,110.33,-77.3945
1.0,69.0431760167,0.2,200,-59.8128733122,100.0,1.0,1.0,8.26757,0.01,-59.8128733122,69.0431760167,200.0,0.01,-76.9934,1.0,100,0.01,3.50449e-18,2,-59.8128733122,,87.11,-59.8129
1.19915,4989.88059327,0.2,200,-75.9097346701,199.018578145,0.734749,0.990298,47.8775,0.005,-75.9097346701,4989.88059327,198.812001895,0.00605449,-126.658,1.00598,100,0.00370974,1.23925e-07,1,-75.9097346701,0.00486127,106.77,-67.4897
1.0,1349.97584851,0.2,200,-65.309325411,100.0,1.0,1.0,36.5578,0.01,-65.309325411,1349.97584851,200.0,0.01,-148.725,1.0,100,0.01,3.50449e-18,2,-65.309325411,,94.02,-65.3093
1.8512,4981.17967686,0.2,200,-75.8685429998,194.379962053,0.240146,0.982456,48.9256,0.005,-75.8685429998,4981.17967686,195.782668982,0.00942127,-128.889,1.02154,100,0.00122217,7.26468e-07,1,-75.8685429998,0.028048,106.06,-69.264
1.0,3797.72855346,0.2,200,-72.9936153366,100.0,1.0,1.0,61.3168,0.01,-72.9936153366,3797.72855346,200.0,0.01,-156.42,1.0,100,0.01,3.50449e-18,2,-72.9936153366,,103.26,-72.9936
1.44034,2586.49094005,0.2,200,-68.9360404226,198.47819482,0.838077,1.01364,53.9914,0.005,-68.9360404226,2586.49094005,198.602567133,0.00710477,-129.756,1.00704,100,0.00413399,1.92655e-07,1,-68.9360404226,0.00791786,98.14,-70.5561
1.0,4978.60542411,0.2,200,-75.8995140454,100.0,1.0,1.0,70.2055,0.01,-75.8995140454,4978.60542411,200.0,0.01,-159.328,1.0,100,0.01,3.50449e-18,2,-75.8995140454,,106.61,-75.8995
1.93098,4999.28122254,0.2,200,-75.0105814303,197.247998411,0.920197,0.999446,66.0028,0.005,-75.0105814303,4999.28122254,197.48430575,0.00966026,-133.973,1.01274,100,0.00460354,3.50562e-07,1,-75.0105814303,0.014007,104.47,-74.6058
1.0,1364.99921794,0.2,200,-66.2726593767,100.0,1.0,1.0,36.7607,0.01,-66.2726593767,1364.99921794,200.0,0.01,-149.695,1.0,100,0.01,3.50449e-18,2,-66.2726593767,,95.97,-66.2727
1.24647,3818.31394743,0.2,200,-70.7373431596,195.094208473,0.502644,0.985861,43.6175,0.005,-70.7373431596,3818.31394743,195.606357912,0.00632172,-126.874,1.02246,100,0.00254926,6.31797e-07,1,-70.7373431596,0.0245623,100.25,-67.2217
1.0,7324.88575041,0.2,200,-81.2615816346,100.0,1.0,1.0,85.1565,0.01,-81.2615816346,7324.88575041,200.0,0.01,-164.69,1.0,100,0.01,3.50449e-18,2,-81.2615816346,,112.13,-81.2616
