delta,AvgDiscRet,VarDiscRet,BatchSize,VanillaAvgRet,AvgNormIw,J,MaxNormIw,VarVanillaIw,MinNormIw,MaxVanillaIw,AvgVanillaIw,MinVanillaIw,EpsThisIter,VarJ,renyi2,AvgRet,SamplesThisIter,AvgEpLen,VarRet,Bound,VarNormIw,ESSRenyi,ESSClassic,IterType
0.3,-57.2328474196,56.0402778648,100,-57.2328474196,9.30579e-06,-9868.19,0.00013616,0.456338,1.1063e-09,13.9726,0.954953,0.000113527,597,195.094,nan,-57.2328474196,50000,83.7520938023,56.0402778648,-59.665,4.3334e-11,nan,3.87384119566,1
0.3,-57.5226742813,49.6979608097,100,-57.5226742813,9.35279e-06,-9961.83,0.000103044,0.365591,2.44765e-09,10.1686,0.922957,0.00024154,594,126.525,nan,-57.5226742813,50000,84.1750841751,49.6979608097,-59.565,3.75418e-11,nan,3.9909157995,1
0.3,-57.2615788655,57.9151209213,100,-57.2615788655,9.30579e-06,-9872.21,0.000191973,0.451555,5.44782e-09,19.8223,0.960876,0.000562519,597,289.269,nan,-57.2615788655,50000,83.7520938023,57.9151209213,-59.7491,4.23528e-11,nan,3.64080235134,1
0.3,-57.7758256723,47.6561300738,100,-57.7758256723,9.40026e-06,-10042.7,7.30793e-05,0.340726,1.62869e-09,7.19216,0.925136,0.000160289,591,118.633,nan,-57.7758256723,50000,84.6023688663,47.6561300738,-59.9234,3.51783e-11,nan,3.78290133492,1
0.3,-56.7115842389,51.3635404412,100,-56.7115842389,9.19794e-06,-9765.12,0.000180234,0.540799,1.94471e-10,18.8131,0.960095,2.02991e-05,604,207.14,nan,-56.7115842389,50000,82.7814569536,51.3635404412,-58.6081,4.96351e-11,nan,3.78869483174,1
0.3,-57.3739520266,52.8892647191,100,-57.3739520266,9.3214e-06,-9906.42,0.000195269,0.698115,5.39821e-10,21.0573,1.0052,5.82129e-05,596,322.762,nan,-57.3739520266,50000,83.8926174497,52.8892647191,-59.0068,6.00328e-11,nan,4.19422033001,1
0.3,-57.0244011619,50.7316524862,100,-57.0244011619,9.24385e-06,-9872.82,7.56359e-05,0.425198,4.01343e-09,7.76419,0.948902,0.000411988,601,127.642,nan,-57.0244011619,50000,83.1946755408,50.7316524862,-59.0342,4.03511e-11,nan,3.75153270151,1
0.3,-57.4524325929,50.4089013992,100,-57.4524325929,9.33707e-06,-10004.4,6.21184e-05,0.308028,1.2921e-09,6.21158,0.933668,0.000129204,595,109.102,nan,-57.4524325929,50000,84.0336134454,50.4089013992,-59.8828,3.08054e-11,nan,3.65456171485,1
0.3,-56.5394530386,58.7343496946,100,-56.5394530386,9.18274e-06,-9663.66,0.000291008,1.12504,2.00752e-08,32.469,1.02456,0.00223988,605,402.562,nan,-56.5394530386,50000,82.6446280992,58.7343496946,-57.3007,9.03732e-11,nan,4.31216515849,1
0.3,-57.4389876517,58.8720455173,100,-57.4389876517,9.33707e-06,-9947.49,0.000174388,0.417108,1.71097e-08,18.2886,0.979207,0.00179435,595,279.644,nan,-57.4389876517,50000,84.0336134454,58.8720455173,-60.3425,3.79246e-11,nan,3.85314784448,1
0.3,-57.2061723115,57.4888753871,100,-57.2061723115,9.29023e-06,-9800.58,0.000165782,0.649391,5.7747e-10,17.2122,0.964552,5.99555e-05,598,189.124,nan,-57.2061723115,50000,83.6120401338,57.4888753871,-58.3382,6.02431e-11,nan,3.66142890515,1
0.3,-57.1632369379,51.4610789594,100,-57.1632369379,9.25926e-06,-9882.9,0.000166135,0.496179,1.96208e-09,17.4158,0.97064,0.000205683,600,239.325,nan,-57.1632369379,50000,83.3333333333,51.4610789594,-59.1423,4.51517e-11,nan,3.98936070675,1
0.3,-58.2722183878,60.2612967544,100,-58.2722183878,9.48047e-06,-10156.4,7.5043e-05,0.231058,1.32844e-08,7.4169,0.937005,0.00131296,586,135.425,nan,-58.2722183878,50000,85.3242320819,60.2612967544,-62.6316,2.36536e-11,nan,3.57790865711,1
0.3,-57.5856966481,54.6450129766,100,-57.5856966481,9.35279e-06,-9979.21,9.48887e-05,0.341726,1.55908e-11,9.32398,0.919026,1.53198e-06,594,127.041,nan,-57.5856966481,50000,84.1750841751,54.6450129766,-59.6614,3.5392e-11,nan,3.69826944852,1
0.3,-57.5975354243,51.1411306643,100,-57.5975354243,9.33707e-06,-10030.4,7.19731e-05,0.275812,3.29828e-09,7.00126,0.908274,0.000320844,595,109.425,nan,-57.5975354243,50000,84.0336134454,51.1411306643,-59.8813,2.91474e-11,nan,3.82241414026,1
0.3,-57.7624816256,55.3219511339,100,-57.7624816256,9.4162e-06,-9946.08,9.81911e-05,0.440627,8.12706e-10,9.47609,0.908725,7.84315e-05,590,135.826,nan,-57.7624816256,50000,84.7457627119,55.3219511339,-59.0452,4.73105e-11,nan,3.71485053871,1
0.3,-57.70590737,276.985095299,100,-57.70590737,9.35279e-06,-10252.6,2.97749e-05,0.0246689,1.1275e-06,3.15386,0.990682,0.119429,594,192.223,nan,-57.70590737,50000,84.1750841751,276.985095299,-82.5966,2.19868e-12,nan,3.46112525179,1
0.3,-57.3690412778,57.0377378586,100,-57.3690412778,9.3214e-06,-10006.8,0.000287488,0.535438,1.04591e-08,31.0536,1.00687,0.00112976,596,353.129,nan,-57.3690412778,50000,83.8926174497,57.0377378586,-58.7477,4.58907e-11,nan,4.47428316724,1
0.3,-57.9447357439,268.409250111,100,-57.9447357439,9.4162e-06,-10305.8,2.8403e-05,0.0226103,8.43136e-07,2.99126,0.991668,0.088795,590,181.554,nan,-57.9447357439,50000,84.7457627119,268.409250111,-82.6623,2.03857e-12,nan,3.42712988418,1
0.3,-57.0574912599,46.4531094027,100,-57.0574912599,9.25926e-06,-9923.44,7.16541e-05,0.317722,3.11893e-09,7.11749,0.919734,0.000309808,600,117.23,nan,-57.0574912599,50000,83.3333333333,46.4531094027,-59.5399,3.22014e-11,nan,3.9679107186,1
0.3,-57.6164024647,51.824498995,100,-57.6164024647,9.35279e-06,-9969.68,9.5263e-05,0.432538,1.21771e-09,9.59621,0.942142,0.000122664,594,124.187,nan,-57.6164024647,50000,84.1750841751,51.824498995,-59.297,4.26259e-11,nan,3.71998588612,1
0.3,-56.7479008254,55.0673789594,100,-56.7479008254,9.21319e-06,-9793.03,0.000148781,0.540683,5.48564e-10,15.649,0.969056,5.76986e-05,603,215.922,nan,-56.7479008254,50000,82.9187396352,55.0673789594,-58.2749,4.88727e-11,nan,3.72369068173,1
0.3,-57.1324759199,60.1461491098,100,-57.1324759199,9.27472e-06,-9911.08,5.53415e-05,0.296345,1.64101e-09,5.52011,0.925117,0.000163685,599,124.963,nan,-57.1324759199,50000,83.4724540902,60.1461491098,-60.1403,2.97855e-11,nan,3.67171149215,1
0.3,-57.0112869345,59.2023869714,100,-57.0112869345,9.25926e-06,-9870.35,0.000248818,0.660597,8.64793e-09,27.0916,1.00816,0.000941597,600,421.444,nan,-57.0112869345,50000,83.3333333333,59.2023869714,-58.2899,5.57226e-11,nan,3.76231592274,1
0.3,-57.5319801392,57.0731012641,100,-57.5319801392,9.36856e-06,-9829.17,0.000202918,0.761599,5.45139e-10,21.2675,0.981907,5.71353e-05,593,272.536,nan,-57.5319801392,50000,84.3170320405,57.0731012641,-58.4833,6.93316e-11,nan,4.03851657108,1
0.3,-56.5839974949,52.8674921844,100,-56.5839974949,9.16758e-06,-9862.71,7.10738e-05,0.25663,9.39235e-09,7.26019,0.936469,0.000959428,606,130.845,nan,-56.5839974949,50000,82.5082508251,52.8674921844,-60.4223,2.45941e-11,nan,3.7476799937,1
0.3,-56.9645576644,48.6505709065,100,-56.9645576644,9.25926e-06,-9884.72,8.40357e-05,0.38491,4.12259e-09,8.57806,0.945152,0.000420819,600,126.227,nan,-56.9645576644,50000,83.3333333333,48.6505709065,-59.1861,3.6941e-11,nan,4.17838504273,1
0.3,-56.8855352726,53.413131995,100,-56.8855352726,9.2285e-06,-9814.74,0.000216613,0.724877,6.43e-10,23.5619,1.00382,6.99417e-05,602,297.062,nan,-56.8855352726,50000,83.0564784053,53.413131995,-58.0311,6.12651e-11,nan,4.07404970093,1
0.3,-57.4883275516,57.1172216679,100,-57.4883275516,9.35279e-06,-9888.89,0.000169623,0.671667,1.70959e-09,18.0611,0.995865,0.000182033,594,260.537,nan,-57.4883275516,50000,84.1750841751,57.1172216679,-58.7947,5.92428e-11,nan,3.76613095043,1
0.3,-57.0329791704,57.966841113,100,-57.0329791704,9.27472e-06,-9768.17,0.000484138,1.84222,1.10878e-09,54.7074,1.04804,0.000125292,599,561.705,nan,-57.0329791704,50000,83.4724540902,57.966841113,-56.8454,1.44274e-10,nan,3.84193639328,1
0.3,-56.7764294874,47.3759763176,100,-56.7764294874,9.2285e-06,-9825.65,0.000155352,0.573038,5.94052e-10,16.466,0.978147,6.29648e-05,602,204.51,nan,-56.7764294874,50000,83.0564784053,47.3759763176,-58.3016,5.10079e-11,nan,3.9223778319,1
0.3,-57.4130033637,52.6045928401,100,-57.4130033637,9.33707e-06,-9985.0,6.1959e-05,0.291749,8.75638e-10,6.02806,0.908413,8.51918e-05,595,114.357,nan,-57.4130033637,50000,84.0336134454,52.6045928401,-59.6521,3.08222e-11,nan,4.16295160612,1
0.3,-56.9728020782,57.6670389579,100,-56.9728020782,9.24385e-06,-9692.57,0.000313329,1.55915,2.86556e-10,35.3487,1.04286,3.23283e-05,601,355.072,nan,-56.9728020782,50000,83.1946755408,57.6670389579,-57.0153,1.22502e-10,nan,3.51837685841,1
0.3,-56.9078304956,50.1512135818,100,-56.9078304956,9.24385e-06,-9827.5,0.000216447,0.538637,3.53229e-09,22.7701,0.972449,0.000371595,601,301.743,nan,-56.9078304956,50000,83.1946755408,50.1512135818,-58.6181,4.86708e-11,nan,3.90676768593,1
0.3,-58.0895981706,58.9647915888,100,-58.0895981706,9.44822e-06,-9957.88,0.000254943,0.691819,1.86552e-09,26.4693,0.980957,0.000193686,588,331.982,nan,-58.0895981706,50000,85.0340136054,58.9647915888,-59.1423,6.41789e-11,nan,3.80598630239,1
0.3,-56.7693673972,54.2706038781,100,-56.7693673972,9.24385e-06,-9801.81,0.000243288,0.959736,1.01054e-09,26.9498,1.02397,0.000111941,601,356.129,nan,-56.7693673972,50000,83.1946755408,54.2706038781,-57.3418,7.82138e-11,nan,4.44319316119,1
0.3,-57.325387592,55.9241778561,100,-57.325387592,9.30579e-06,-9933.07,0.000212088,0.620294,6.41283e-09,22.8706,1.00349,0.00069153,597,349.754,nan,-57.325387592,50000,83.7520938023,55.9241778561,-58.9489,5.33426e-11,nan,3.84730928402,1
0.3,-57.1752718695,49.0207904794,100,-57.1752718695,9.29023e-06,-9938.56,7.2661e-05,0.342381,2.74627e-10,7.33111,0.937335,2.77084e-05,598,118.595,nan,-57.1752718695,50000,83.6120401338,49.0207904794,-59.3672,3.36336e-11,nan,3.85103226465,1
0.3,-57.3420923334,53.0237774236,100,-57.3420923334,9.3214e-06,-9816.04,0.000183831,0.806799,2.47296e-09,19.4766,0.98759,0.000262007,596,259.097,nan,-57.3420923334,50000,83.8926174497,53.0237774236,-58.3616,7.18744e-11,nan,3.93754585794,1
0.3,-56.9356387735,61.8477593676,100,-56.9356387735,9.24385e-06,-9814.93,0.000248735,0.903143,4.3902e-10,27.4225,1.01912,4.8401e-05,601,443.985,nan,-56.9356387735,50000,83.1946755408,61.8477593676,-57.804,7.43046e-11,nan,3.55817754828,1
0.3,-57.0984535468,51.6915535216,100,-57.0984535468,9.29023e-06,-9873.9,0.000200068,0.679363,3.58107e-10,21.3366,0.990773,3.81909e-05,598,250.354,nan,-57.0984535468,50000,83.6120401338,51.6915535216,-57.7282,5.9732e-11,nan,4.12075354174,1
0.3,-57.4099601656,49.8357903367,100,-57.4099601656,9.33707e-06,-9956.33,7.574e-05,0.332637,2.32008e-10,7.37745,0.909477,2.25987e-05,595,115.706,nan,-57.4099601656,50000,84.0336134454,49.8357903367,-59.2583,3.50597e-11,nan,3.81246569281,1
0.3,-57.3732243495,46.8934168997,100,-57.3732243495,9.35279e-06,-9959.11,6.84954e-05,0.36908,2.42186e-09,6.831,0.932746,0.000241531,594,116.072,nan,-57.3732243495,50000,84.1750841751,46.8934168997,-59.4038,3.71087e-11,nan,3.74253750402,1
0.3,-57.5635188793,50.4081766993,100,-57.5635188793,9.38439e-06,-9961.45,0.000112766,0.442332,4.99979e-09,11.4934,0.956479,0.000509591,592,167.422,nan,-57.5635188793,50000,84.4594594595,50.4081766993,-59.5979,4.25803e-11,nan,4.10921783681,1
0.3,-56.4682619377,46.0785678627,100,-56.4682619377,9.15248e-06,-9920.98,0.000144372,0.329339,2.61234e-08,15.5807,0.987738,0.00281925,607,227.138,nan,-56.4682619377,50000,82.3723228995,46.0785678627,-58.7154,2.82773e-11,nan,3.78777267549,1
0.3,-56.7635572268,54.981778573,100,-56.7635572268,9.2285e-06,-9743.45,9.35626e-05,0.594127,5.69147e-10,9.71896,0.958624,5.9121e-05,602,150.286,nan,-56.7635572268,50000,83.0564784053,54.981778573,-58.1713,5.5061e-11,nan,3.58835898593,1
0.3,-56.9678661609,62.4393045163,100,-56.9678661609,9.27472e-06,-9760.75,0.000207551,0.8313,3.30142e-10,22.5382,1.00715,3.58505e-05,599,332.858,nan,-56.9678661609,50000,83.4724540902,62.4393045163,-57.9014,7.04965e-11,nan,3.80949678229,1
0.3,-56.7091617394,51.8687690633,100,-56.7091617394,9.21319e-06,-9881.98,0.00016139,0.424141,4.04119e-09,17.2406,0.984206,0.000431703,603,241.96,nan,-56.7091617394,50000,82.9187396352,51.8687690633,-58.7095,3.71671e-11,nan,3.91598259989,1
0.3,-56.4368244424,54.6480361269,100,-56.4368244424,9.15248e-06,-9780.03,0.000247416,0.659793,5.62057e-10,27.0976,1.0024,6.15578e-05,607,355.582,nan,-56.4368244424,50000,82.3723228995,54.6480361269,-57.6811,5.5005e-11,nan,4.49272942791,1
0.3,-56.721407426,44.1649570497,100,-56.721407426,9.21319e-06,-9844.41,7.9042e-05,0.360538,1.04776e-09,7.91147,0.922166,0.000104872,603,117.034,nan,-56.721407426,50000,82.9187396352,44.1649570497,-58.824,3.59876e-11,nan,3.74046554285,1
0.3,-57.0192254313,57.496634999,100,-57.0192254313,9.27472e-06,-9756.93,0.000237246,0.958548,8.76003e-10,25.9865,1.01589,9.59519e-05,599,354.556,nan,-57.0192254313,50000,83.4724540902,57.496634999,-57.8477,7.98947e-11,nan,3.79820042856,1
0.3,-56.9217322475,62.7756889028,100,-56.9217322475,9.24385e-06,-9698.31,0.000266931,1.04118,1.86802e-09,29.3447,1.01621,0.000205359,601,397.778,nan,-56.9217322475,50000,83.1946755408,62.7756889028,-57.7143,8.61516e-11,nan,3.78061004406,1
0.3,-57.8650738503,52.6714267376,100,-57.8650738503,9.4162e-06,-10020.0,9.84514e-05,0.384173,8.11322e-09,9.7243,0.930062,0.000801363,590,138.517,nan,-57.8650738503,50000,84.7457627119,52.6714267376,-59.8943,3.9378e-11,nan,4.03726669424,1
0.3,-57.5947474692,44.6948350283,100,-57.5947474692,9.38438e-06,-9998.48,7.48154e-05,0.37392,1.38031e-09,7.41803,0.930473,0.00013686,592,119.397,nan,-57.5947474692,50000,84.4594594595,44.6948350283,-59.6175,3.80349e-11,nan,3.5372281234,1
0.3,-56.6309231262,56.4496427584,100,-56.6309231262,9.18274e-06,-9743.81,0.000281237,0.770951,4.43442e-09,30.5162,0.996392,0.000481166,605,428.647,nan,-56.6309231262,50000,82.6446280992,56.4496427584,-57.8307,6.54803e-11,nan,3.49874631069,1
0.3,-57.1486535582,49.7824274248,100,-57.1486535582,9.27472e-06,-9927.55,0.000133234,0.461121,1.71208e-10,14.0049,0.974912,1.79965e-05,599,210.155,nan,-57.1486535582,50000,83.4724540902,49.7824274248,-58.9943,4.17335e-11,nan,4.0017384746,1
0.3,-56.406201273,60.6410203939,100,-56.406201273,9.13743e-06,-9763.73,0.000171649,0.492347,1.11525e-08,18.5877,0.989482,0.0012077,608,302.047,nan,-56.406201273,50000,82.2368421053,60.6410203939,-58.891,4.19859e-11,nan,3.80345262499,1
0.3,-57.1926802491,55.1229071965,100,-57.1926802491,9.29023e-06,-9859.68,0.000217365,0.796172,4.47023e-09,23.3484,0.997915,0.000480173,598,326.197,nan,-57.1926802491,50000,83.6120401338,55.1229071965,-57.8167,6.90036e-11,nan,3.67394461028,1
0.3,-56.8375759994,54.6029259282,100,-56.8375759994,9.2285e-06,-9779.08,7.74023e-05,0.491632,1.22457e-10,7.86039,0.937176,1.24358e-05,602,139.734,nan,-56.8375759994,50000,83.0564784053,54.6029259282,-58.5364,4.76716e-11,nan,3.47011604109,1
0.3,-57.0912185122,51.7006704292,100,-57.0912185122,9.27472e-06,-9833.27,0.000168744,0.544687,1.56883e-09,17.2486,0.948042,0.000160362,599,194.458,nan,-57.0912185122,50000,83.4724540902,51.7006704292,-58.4266,5.21306e-11,nan,3.70161816266,1
0.3,-57.4590946749,59.1924240087,100,-57.4590946749,9.36856e-06,-9865.47,0.000226366,0.826197,4.48992e-09,24.3873,1.00931,0.000483717,593,368.795,nan,-57.4590946749,50000,84.3170320405,59.1924240087,-58.7607,7.11833e-11,nan,3.86871414988,1
0.3,-57.6047338714,58.906654238,100,-57.6047338714,9.36856e-06,-9916.56,0.000189883,0.708058,6.62378e-09,20.3108,1.00211,0.000708513,593,317.969,nan,-57.6047338714,50000,84.3170320405,58.906654238,-59.1233,6.1885e-11,nan,3.7946238967,1
0.3,-57.8630293378,46.5090806773,100,-57.8630293378,9.44822e-06,-10026.0,8.51565e-05,0.397007,7.06245e-11,8.2363,0.913827,6.83077e-06,588,121.418,nan,-57.8630293378,50000,85.0340136054,46.5090806773,-59.448,4.24395e-11,nan,4.02058175429,1
0.3,-57.2589438323,53.8726899118,100,-57.2589438323,9.3214e-06,-9787.99,0.000146796,0.793574,2.61434e-10,15.2922,0.971038,2.72343e-05,596,187.973,nan,-57.2589438323,50000,83.8926174497,53.8726899118,-58.1103,7.31269e-11,nan,4.33073159573,1
0.3,-57.28421102,45.9625966038,100,-57.28421102,9.3214e-06,-9953.4,9.56197e-05,0.351964,2.30011e-09,9.54968,0.930942,0.000229715,596,127.873,nan,-57.28421102,50000,83.8926174497,45.9625966038,-59.7007,3.52871e-11,nan,3.59085008735,1
0.3,-57.3057545086,55.2673311722,100,-57.3057545086,9.3214e-06,-9850.22,0.000133464,0.59898,3.71983e-09,13.9145,0.971823,0.000387819,596,180.262,nan,-57.3057545086,50000,83.8926174497,55.2673311722,-58.8974,5.51062e-11,nan,3.65673211346,1
0.3,-57.2793371358,55.6167687416,100,-57.2793371358,9.27472e-06,-9973.04,0.000128966,0.363755,7.00621e-09,13.4392,0.96649,0.000730095,599,206.981,nan,-57.2793371358,50000,83.4724540902,55.6167687416,-59.3778,3.34978e-11,nan,3.8323513896,1
0.3,-57.007550227,53.3856170827,100,-57.007550227,9.25926e-06,-9854.41,0.00024857,0.742306,6.10945e-10,26.8476,1.00007,6.5987e-05,600,315.798,nan,-57.007550227,50000,83.3333333333,53.3856170827,-57.9932,6.36313e-11,nan,3.85176767184,1
0.3,-57.0297978588,57.5893839622,100,-57.0297978588,9.27472e-06,-9811.76,0.00017377,0.527039,1.61953e-09,17.9737,0.959317,0.000167514,599,220.624,nan,-57.0297978588,50000,83.4724540902,57.5893839622,-58.8708,4.92629e-11,nan,4.30559353052,1
0.3,-56.5848550438,51.6619213455,100,-56.5848550438,9.18274e-06,-9668.55,0.00027717,0.980633,3.36648e-09,30.3326,1.00493,0.000368417,605,349.853,nan,-56.5848550438,50000,82.6446280992,51.6619213455,-57.3122,8.18804e-11,nan,3.72844491556,1
0.3,-57.2576105798,56.9586055724,100,-57.2576105798,9.30579e-06,-9896.47,0.000154801,0.542003,7.21657e-09,16.3249,0.981364,0.00076104,597,265.768,nan,-57.2576105798,50000,83.7520938023,56.9586055724,-58.8466,4.87358e-11,nan,3.72450231278,1
0.3,-56.5779554051,51.0043547551,100,-56.5779554051,9.18274e-06,-9782.93,7.67326e-05,0.422601,2.49751e-09,7.85691,0.940252,0.000255729,605,129.989,nan,-56.5779554051,50000,82.6446280992,51.0043547551,-58.6812,4.03075e-11,nan,3.79869836312,1
0.3,-56.434385262,51.2870977476,100,-56.434385262,9.15248e-06,-9638.62,0.000203399,0.82985,3.73507e-10,21.6368,0.973606,3.97323e-05,607,184.901,nan,-56.434385262,50000,82.3723228995,51.2870977476,-57.3033,7.33348e-11,nan,3.48766283857,1
0.3,-57.1084985786,50.3299246135,100,-57.1084985786,9.30579e-06,-9816.57,0.000200659,0.659004,4.16424e-09,21.1088,0.978943,0.000438067,597,301.255,nan,-57.1084985786,50000,83.7520938023,50.3299246135,-58.4884,5.95497e-11,nan,3.58468203794,1
0.3,-57.7303885528,53.8293513894,100,-57.7303885528,9.40026e-06,-9910.88,0.00014116,0.658678,9.62843e-11,14.5194,0.966887,9.90355e-06,591,199.605,nan,-57.7303885528,50000,84.6023688663,53.8293513894,-58.5368,6.2259e-11,nan,4.20711962331,1
0.3,-57.086679466,61.2379557551,100,-57.086679466,9.29023e-06,-9739.62,0.000449261,1.79899,1.55909e-10,50.4423,1.04309,1.75052e-05,598,516.096,nan,-57.086679466,50000,83.6120401338,61.2379557551,-56.6131,1.42704e-10,nan,3.71189420637,1
0.3,-57.537845471,52.76719756,100,-57.537845471,9.35279e-06,-9939.51,0.000142788,0.428966,3.83434e-10,14.1232,0.925086,3.79255e-05,594,193.292,nan,-57.537845471,50000,84.1750841751,52.76719756,-58.8352,4.38471e-11,nan,3.82827288393,1
0.3,-56.2762316959,45.6091362781,100,-56.2762316959,9.13743e-06,-9736.32,8.06452e-05,0.488767,2.19172e-09,8.39541,0.951234,0.000228164,608,128.172,nan,-56.2762316959,50000,82.2368421053,45.6091362781,-57.87,4.50998e-11,nan,3.90391621716,1
0.3,-58.0782364807,53.8290050304,100,-58.0782364807,9.48047e-06,-10040.0,0.000109674,0.411136,4.47302e-10,10.8341,0.936522,4.41865e-05,586,141.437,nan,-58.0782364807,50000,85.3242320819,53.8290050304,-59.8457,4.21318e-11,nan,3.96655023823,1
0.3,-57.3755420711,56.7569932606,100,-57.3755420711,9.35279e-06,-9845.59,0.000214372,0.645413,4.40332e-11,22.4783,0.980697,4.61715e-06,594,339.197,nan,-57.3755420711,50000,84.1750841751,56.7569932606,-58.8998,5.87016e-11,nan,3.80962196656,1
0.3,-57.46037649,49.8046786817,100,-57.46037649,9.35279e-06,-9959.73,0.000129314,0.458923,4.98413e-09,13.283,0.960707,0.000511964,594,182.796,nan,-57.46037649,50000,84.1750841751,49.8046786817,-58.998,4.34951e-11,nan,3.80954141194,1
0.3,-56.7288637844,54.5288614902,100,-56.7288637844,9.2285e-06,-9778.89,0.000152755,0.502621,8.51248e-10,15.9158,0.961533,8.8693e-05,602,207.108,nan,-56.7288637844,50000,83.0564784053,54.5288614902,-58.4766,4.62993e-11,nan,3.80569276917,1
0.3,-57.9899556792,55.4177820528,100,-57.9899556792,9.44822e-06,-10019.3,0.000203872,0.650445,1.19125e-09,21.4923,0.996037,0.000125582,588,287.066,nan,-57.9899556792,50000,85.0340136054,55.4177820528,-59.314,5.85276e-11,nan,3.59244502271,1
0.3,-56.9365672381,59.7036664372,100,-56.9365672381,9.25926e-06,-9786.45,0.00032474,1.14391,2.17892e-09,35.8993,1.02359,0.000240876,600,458.365,nan,-56.9365672381,50000,83.3333333333,59.7036664372,-57.1136,9.36035e-11,nan,3.79932485615,1
0.3,-56.9467738638,59.3202884769,100,-56.9467738638,9.2285e-06,-9623.64,0.000336281,1.25757,3.98227e-11,36.8962,1.01254,4.36928e-06,602,342.507,nan,-56.9467738638,50000,83.0564784053,59.3202884769,-57.2218,1.04466e-10,nan,3.46846199527,1
0.3,-56.8730452587,55.698073458,100,-56.8730452587,9.24385e-06,-9758.59,0.00034558,1.35386,5.78076e-09,38.8585,1.03942,0.000650014,601,506.235,nan,-56.8730452587,50000,83.1946755408,55.698073458,-57.1821,1.07078e-10,nan,3.61214962065,1
0.3,-56.6841617276,54.0552733326,100,-56.6841617276,9.19794e-06,-9787.78,0.000203465,0.707808,3.51315e-09,22.1962,1.00341,0.000383254,604,329.361,nan,-56.6841617276,50000,82.7814569536,54.0552733326,-58.1017,5.94752e-11,nan,3.96166617119,1
0.3,-57.7246017288,45.0653963711,100,-57.7246017288,9.38438e-06,-10036.4,8.79765e-05,0.344694,1.35904e-09,8.63763,0.921369,0.000133432,592,109.734,nan,-57.7246017288,50000,84.4594594595,45.0653963711,-59.5333,3.57583e-11,nan,3.83554029391,1
0.3,-57.5308802001,48.5643682997,100,-57.5308802001,9.36856e-06,-9964.44,7.29659e-05,0.415265,3.7492e-09,7.29579,0.936752,0.000374879,593,126.218,nan,-57.5308802001,50000,84.3170320405,48.5643682997,-59.369,4.15357e-11,nan,3.79142823892,1
0.3,-56.8046157295,48.8270490941,100,-56.8046157295,9.21319e-06,-9796.82,0.000181411,0.518682,1.31229e-09,18.5795,0.943581,0.0001344,603,198.384,nan,-56.8046157295,50000,82.9187396352,48.8270490941,-58.2839,4.94496e-11,nan,4.01321038326,1
0.3,-56.7705899541,50.9285017443,100,-56.7705899541,9.2285e-06,-9764.6,9.45919e-05,0.563413,1.51343e-09,9.79945,0.956046,0.000156787,602,144.357,nan,-56.7705899541,50000,83.0564784053,50.9285017443,-58.4914,5.24966e-11,nan,5.77965750022,1
0.3,-57.2251466496,58.9348784303,100,-57.2251466496,9.3214e-06,-9769.83,0.000128614,0.681643,2.37021e-13,13.2807,0.962531,2.44749e-08,596,171.75,nan,-57.2251466496,50000,83.8926174497,58.9348784303,-58.4295,6.39278e-11,nan,3.83635068334,1
0.3,-56.8346214023,56.0016433868,100,-56.8346214023,9.2285e-06,-9816.98,0.000212747,0.70434,3.10626e-08,23.1998,1.00635,0.00338733,602,330.483,nan,-56.8346214023,50000,83.0564784053,56.0016433868,-58.0735,5.92301e-11,nan,3.6619511242,1
0.3,-56.91928405,54.133009416,100,-56.91928405,9.25926e-06,-9815.23,0.000234457,0.785481,1.50076e-08,25.6773,1.01406,0.0016436,600,356.275,nan,-56.91928405,50000,83.3333333333,54.133009416,-58.1966,6.54882e-11,nan,3.81108979863,1
0.3,-57.2200261115,46.2983940351,100,-57.2200261115,9.29023e-06,-9941.85,7.2926e-05,0.337784,9.4492e-09,7.22726,0.920698,0.000936453,598,114.031,nan,-57.2200261115,50000,83.6120401338,46.2983940351,-59.2675,3.4392e-11,nan,3.74546669793,1
0.3,-57.2965798198,60.1001315825,100,-57.2965798198,9.33707e-06,-9825.37,0.000250925,0.926791,1.02592e-09,27.189,1.01172,0.000111163,595,376.899,nan,-57.2965798198,50000,84.0336134454,60.1001315825,-57.8351,7.8938e-11,nan,3.9319905212,1
0.3,-57.4182529823,42.027631897,100,-57.4182529823,9.33707e-06,-9931.11,0.000109914,0.439361,7.0909e-11,10.8517,0.921838,7.00076e-06,595,134.01,nan,-57.4182529823,50000,84.0336134454,42.027631897,-59.0798,4.50748e-11,nan,3.7773691919,1
0.3,-56.5660674742,60.5365791865,100,-56.5660674742,9.19794e-06,-9651.2,0.000171738,0.836135,8.4867e-10,18.4733,0.989393,9.12887e-05,604,237.314,nan,-56.5660674742,50000,82.7814569536,60.5365791865,-57.5314,7.22637e-11,nan,4.53531781398,1
0.3,-57.4717615888,56.073347008,100,-57.4717615888,9.35279e-06,-9917.39,0.000209189,0.541697,8.57739e-10,21.8952,0.978926,8.97768e-05,594,311.059,nan,-57.4717615888,50000,84.1750841751,56.073347008,-59.1962,4.94468e-11,nan,3.66105317194,1
