AvgRet,eRenyi2,AvgVanillaIw,MinNormIw,VarJ,Delta,AvgNormIw,BatchSize,AvgDiscRet,MinVanillaIw,VarDiscRet,EpsThisIter,MaxVanillaIw,VanillaAvgRet,IterType,VarNormIw,Bound,VarVanillaIw,MaxNormIw,J,ESSRenyi,VarRet,AvgEpLen,ESSClassic
75.6785138598,1.03208,1.00181,0.00618339,19.9783,0.1,0.01,100,75.6785138598,0.619457,346.248520916,100,1.35666,75.6785138598,1,3.5375e-06,37.794,0.035503,0.0135421,76.7711,96.8916863418,346.248520916,500.0,96.6163737596
78.9770656943,1.01852,1.00002,0.00692869,18.7145,0.1,0.01,100,78.9770656943,0.692885,319.697387653,100,1.63953,78.9770656943,1,2.10319e-06,36.2329,0.0210329,0.0163949,79.7693,98.1821237684,319.697387653,500.0,97.9603173731
80.9831160671,1.0204,1.02544,0.00581312,21.5811,0.1,0.01,100,80.9831160671,0.596101,456.029417165,100,1.27666,80.9831160671,1,1.44155e-06,38.4643,0.0151583,0.0124498,81.8458,98.000573381,456.029417165,500.0,98.5929290633
80.2216376317,1.01036,1.00021,0.00817122,18.7305,0.1,0.01,100,80.2216376317,0.81729,350.741734881,100,1.251,80.2216376317,1,9.10527e-07,37.8392,0.00910903,0.0125074,80.6576,98.9744825277,350.741734881,500.0,99.1066720124
82.517458928,1.0078,0.983458,0.00644365,16.2401,0.1,0.01,100,82.517458928,0.633706,258.406001187,100,1.28357,82.517458928,1,9.56354e-07,45.85,0.00924976,0.0130516,82.8069,99.2260151092,258.406001187,500.0,99.0620619675
80.0809308317,1.01707,0.997319,0.00816868,20.8395,0.1,0.01,100,80.0809308317,0.814678,386.705568014,100,1.38258,80.0809308317,1,1.46395e-06,37.4738,0.0145611,0.013863,80.8389,98.321840037,386.705568014,500.0,98.5713811124
79.4922459166,1.02334,0.995531,0.00600079,18.7099,0.1,0.01,100,79.4922459166,0.597398,350.428050489,100,1.39901,79.4922459166,1,2.08904e-06,43.1679,0.0207041,0.0140529,80.3089,97.7197010795,350.428050489,500.0,97.9737675022
78.7062435341,1.00642,0.999176,0.00870816,17.1583,0.1,0.01,100,78.7062435341,0.870099,288.229880201,100,1.26904,78.7062435341,1,5.77315e-07,41.9763,0.00576364,0.0127008,78.9314,99.3620819704,288.229880201,500.0,99.4317195517
82.0363560549,1.01542,1.01851,0.00607914,19.1448,0.1,0.01,100,82.0363560549,0.619164,374.717172678,100,1.48256,82.0363560549,1,1.81945e-06,44.5129,0.0188741,0.0145562,82.5755,98.4818250924,374.717172678,500.0,98.2306044394
76.9732849327,1.02031,0.983805,0.00590975,17.0455,0.1,0.01,100,76.9732849327,0.581404,308.709858491,100,1.18481,76.9732849327,1,1.73017e-06,40.6482,0.0167459,0.0120432,77.6949,98.0093211933,308.709858491,500.0,98.3159832195
79.2735401501,1.01277,0.989003,0.00643691,16.8042,0.1,0.01,100,79.2735401501,0.636612,274.05575424,100,1.15199,79.2735401501,1,1.39008e-06,43.5459,0.0135968,0.011648,79.7222,98.7394099418,274.05575424,500.0,98.6425161772
78.6886499831,1.00988,1.01355,0.00770757,18.3669,0.1,0.01,100,78.6886499831,0.781197,322.391527017,100,1.39404,78.6886499831,1,1.41768e-06,40.7201,0.0145635,0.0137541,79.0534,99.0213321913,322.391527017,500.0,98.6158947731
78.6571947587,1.0195,0.997892,0.00637756,17.3032,0.1,0.01,100,78.6571947587,0.636412,298.626901973,100,1.61726,78.6571947587,1,2.51634e-06,41.4184,0.0250574,0.0162068,79.381,98.0872042893,298.626901973,500.0,97.5693769238
78.4897623688,1.02175,0.977439,0.00409009,17.3662,0.1,0.01,100,78.4897623688,0.399781,289.646528463,100,1.19854,78.4897623688,1,3.11374e-06,42.0622,0.0297482,0.012262,79.2786,97.8712789617,289.646528463,500.0,97.0095883193
79.8109863377,1.08049,0.975499,0.002748,24.4061,0.1,0.01,100,79.8109863377,0.268067,482.875502479,100,2.65674,79.8109863377,1,1.279e-05,38.3035,0.121709,0.0272347,82.9291,92.5503984134,482.875502479,500.0,88.7610048931
77.5300748914,1.00955,1.00964,0.00697258,17.8973,0.1,0.01,100,77.5300748914,0.703983,319.233717335,100,1.21278,77.5300748914,1,9.9982e-07,40.0608,0.010192,0.012012,77.87,99.0540831755,319.233717335,500.0,99.0198920094
82.1206957443,1.01267,0.991249,0.00596042,20.5085,0.1,0.01,100,82.1206957443,0.590826,413.597818145,100,1.20302,82.1206957443,1,1.12526e-06,39.427,0.0110565,0.0121364,82.6375,98.7488132578,413.597818145,500.0,98.8982472447
80.8552780325,1.02567,0.975714,0.00278537,20.0885,0.1,0.01,100,80.8552780325,0.271772,396.320981594,100,1.25652,80.8552780325,1,3.63266e-06,43.7018,0.0345836,0.0128779,81.8296,97.4974674346,396.320981594,500.0,96.5285039018
80.7177366756,1.01174,0.996046,0.00634286,18.5984,0.1,0.01,100,80.7177366756,0.631778,351.943929525,100,1.18767,80.7177366756,1,1.2232e-06,43.5863,0.0121355,0.0119239,81.145,98.8399286255,351.943929525,500.0,98.8035489158
81.436669772,1.01485,1.01243,0.00683113,17.5122,0.1,0.01,100,81.436669772,0.691602,303.009385115,100,1.33907,81.436669772,1,1.43386e-06,42.8855,0.0146972,0.0132264,82.0147,98.5370400998,303.009385115,500.0,98.600364303
77.5720539559,1.01172,0.998442,0.00480701,17.6836,0.1,0.01,100,77.5720539559,0.479952,307.7373596,100,1.13691,77.5720539559,1,1.34162e-06,40.9002,0.0133745,0.0113868,78.0097,98.8411747579,307.7373596,500.0,98.6891966947
79.9445189005,1.19822,1.1332,0.00319811,41.5018,0.1,0.01,100,79.9445189005,0.362411,365.197852991,100,12.0835,79.9445189005,1,0.000103609,43.7083,1.33049,0.106631,85.0795,83.4570938462,365.197852991,500.0,49.3650522912
81.6602618331,1.02991,1.01101,0.00525716,22.3697,0.1,0.01,100,81.6602618331,0.531505,441.907990437,100,1.51523,81.6602618331,1,3.91397e-06,39.6708,0.0400063,0.0149873,82.9098,97.0956971482,441.907990437,500.0,96.2697289265
80.8946314199,1.04304,1.02681,0.00619873,21.0959,0.1,0.01,100,80.8946314199,0.636489,344.878269724,100,2.59522,80.8946314199,1,5.52928e-06,44.0695,0.0582969,0.0252747,82.3652,95.8732790662,344.878269724,500.0,94.8101190142
81.0602080812,1.04248,1.01679,0.00641892,20.8839,0.1,0.01,100,81.0602080812,0.65267,327.915104585,100,2.79988,81.0602080812,1,6.18384e-06,44.925,0.0639326,0.0275364,82.4052,95.9249817638,327.915104585,500.0,94.2311544814
78.3827005144,1.00549,0.994015,0.00770926,17.8351,0.1,0.01,100,78.3827005144,0.766312,309.968809082,100,1.11167,78.3827005144,1,5.16795e-07,41.8234,0.00510627,0.0111836,78.5821,99.4535195197,309.968809082,500.0,99.4909740578
85.8118382726,1.01646,1.01236,0.00341865,20.4678,0.1,0.01,100,85.8118382726,0.346089,429.324352937,100,1.31238,85.8118382726,1,1.81817e-06,48.1726,0.0186338,0.0129636,86.4429,98.3803485306,429.324352937,500.0,98.2318132295
78.2302318765,1.00916,0.990615,0.0061861,16.5198,0.1,0.01,100,78.2302318765,0.612804,284.57546954,100,1.18598,78.2302318765,1,1.3299e-06,41.1358,0.0130506,0.0119722,78.6252,99.0923454113,284.57546954,500.0,98.7005232756
80.2899894137,1.02585,0.965401,0.0058706,17.5509,0.1,0.01,100,80.2899894137,0.566749,302.390733527,100,1.23263,80.2899894137,1,3.03185e-06,43.9872,0.0282568,0.012768,81.2087,97.479702497,302.390733527,500.0,97.0859319394
85.0941398697,1.01672,0.985411,0.00557617,17.4024,0.1,0.01,100,85.0941398697,0.549482,294.884591795,100,1.20897,85.0941398697,1,1.68272e-06,46.1353,0.0163398,0.0122687,85.7379,98.3554791041,294.884591795,500.0,98.3613794533
79.0638125312,1.0904,1.0264,0.00571014,20.8686,0.1,0.01,100,79.0638125312,0.586091,289.851152676,100,5.55581,79.0638125312,1,2.75653e-05,44.5281,0.290402,0.0541288,81.6135,91.709425948,289.851152676,500.0,78.5609595119
83.9855666041,1.01089,1.01436,0.00725406,19.6459,0.1,0.01,100,83.9855666041,0.73582,362.352885872,100,1.28155,83.9855666041,1,1.09758e-06,36.9688,0.0112932,0.0126342,84.4917,98.9223108124,362.352885872,500.0,98.9250727575
81.4675856606,1.02822,0.96824,0.00498434,20.4499,0.1,0.01,100,81.4675856606,0.482604,391.925810805,100,1.30901,81.4675856606,1,2.84685e-06,44.4106,0.0266888,0.0135195,82.4314,97.2557839984,391.925810805,500.0,97.2588785453
82.7703273787,1.02309,0.997678,0.00435635,17.7324,0.1,0.01,100,82.7703273787,0.434624,301.707236105,100,1.19149,82.7703273787,1,2.37209e-06,44.9172,0.0236109,0.0119426,83.5449,97.7431110841,301.707236105,500.0,97.7055154768
80.0739360394,1.0218,1.00922,0.00521005,17.2991,0.1,0.01,100,80.0739360394,0.525807,302.220555918,100,1.52935,80.0739360394,1,2.42323e-06,42.8539,0.0246811,0.0151538,80.8639,97.8661407696,302.220555918,500.0,97.6572213456
80.4922467796,1.00468,0.998473,0.00879412,18.5096,0.1,0.01,100,80.4922467796,0.878069,329.915907917,100,1.17901,80.4922467796,1,3.10275e-07,38.8548,0.00309328,0.0118081,80.6914,99.5344243357,329.915907917,500.0,99.6937522141
83.2739388187,1.03801,1.00192,0.00456059,21.1497,0.1,0.01,100,83.2739388187,0.456934,394.954056525,100,1.95333,83.2739388187,1,4.46637e-06,45.2704,0.0448354,0.0194959,84.6695,96.3381522653,394.954056525,500.0,95.7655159454
82.993288127,1.00498,1.00396,0.00880016,17.9404,0.1,0.01,100,82.993288127,0.883502,318.927664791,100,1.18331,82.993288127,1,4.21884e-07,42.1106,0.00425233,0.0117864,83.1983,99.504282063,318.927664791,500.0,99.5841004968
81.4072828355,1.01334,0.995082,0.00547503,20.4465,0.1,0.01,100,81.4072828355,0.54481,412.06572778,100,1.15357,81.4072828355,1,1.58273e-06,37.4986,0.015672,0.0115927,81.9796,98.6837590046,412.06572778,500.0,98.4572863703
83.8703389762,1.01119,1.01865,0.00792666,18.2246,0.1,0.01,100,83.8703389762,0.807449,324.20958213,100,1.51744,83.8703389762,1,1.28994e-06,45.389,0.013385,0.0148966,84.2758,98.8936806119,324.20958213,500.0,98.7390801269
82.8316875014,1.01804,1.03075,0.00627622,20.6415,0.1,0.01,100,82.8316875014,0.646921,437.086155954,100,1.81768,82.8316875014,1,2.54389e-06,40.525,0.0270274,0.0176346,83.541,98.2276855298,437.086155954,500.0,97.5434498817
81.7910078927,1.02658,1.00845,0.00412994,18.5396,0.1,0.01,100,81.7910078927,0.416486,294.112467685,100,1.47089,81.7910078927,1,2.72302e-06,45.1958,0.0276925,0.0145856,82.7189,97.4109470914,294.112467685,500.0,97.3749433412
81.0502791144,1.0237,1.00051,0.00581925,18.8357,0.1,0.01,100,81.0502791144,0.582225,355.648983371,100,1.27822,81.0502791144,1,1.78064e-06,43.1993,0.0178247,0.0127757,81.8976,97.6846525919,355.648983371,500.0,98.2676894822
79.6543870148,1.02741,1.00921,0.00724155,21.5356,0.1,0.01,100,79.6543870148,0.730825,446.198565644,100,1.64944,79.6543870148,1,2.84841e-06,41.3954,0.0290112,0.0163439,80.7652,97.3319428452,446.198565644,500.0,97.2574224653
82.4737556988,1.00625,0.995081,0.00826672,18.8129,0.1,0.01,100,82.4737556988,0.822606,349.544084874,100,1.19455,82.4737556988,1,4.93255e-07,43.871,0.00488415,0.0120045,82.7219,99.3789855928,349.544084874,500.0,99.5140124527
84.8943310163,1.00689,0.994,0.0082917,19.1125,0.1,0.01,100,84.8943310163,0.824195,358.504617614,100,1.25668,84.8943310163,1,6.64634e-07,46.7157,0.00656682,0.0126427,85.151,99.315944121,358.504617614,500.0,99.3463113079
80.2974408097,1.02024,0.970432,0.00424872,16.0806,0.1,0.01,100,80.2974408097,0.41231,250.242492665,100,1.22018,80.2974408097,1,2.3529e-06,43.351,0.0221582,0.0125736,81.0586,98.0162953718,250.242492665,500.0,97.7236632885
80.638550222,1.02227,1.01903,0.00585273,19.7777,0.1,0.01,100,80.638550222,0.596409,368.531504457,100,1.26521,80.638550222,1,2.05203e-06,43.4259,0.0213086,0.0124159,81.4514,97.8218034687,368.531504457,500.0,98.0089068376
84.0782304302,1.02882,0.989344,0.00548458,23.5174,0.1,0.01,100,84.0782304302,0.542614,495.177225208,100,1.46695,84.0782304302,1,3.62209e-06,35.2302,0.0354531,0.0148275,85.4683,97.1984924434,495.177225208,500.0,96.5382361293
80.2867557902,1.01045,0.999454,0.00746819,20.0962,0.1,0.01,100,80.2867557902,0.746411,391.627464905,100,1.31595,80.2867557902,1,1.01129e-06,40.2925,0.0101018,0.0131667,80.7206,98.9655849353,391.627464905,500.0,99.0087619962
78.8633512426,1.01587,0.99086,0.00510538,19.4669,0.1,0.01,100,78.8633512426,0.505872,364.372991424,100,1.29968,78.8633512426,1,1.73115e-06,38.2611,0.0169965,0.0131167,79.55,98.4376329319,364.372991424,500.0,98.3150278994
84.3787032039,1.02735,0.99316,0.00596518,20.5803,0.1,0.01,100,84.3787032039,0.592438,376.224840184,100,1.84352,84.3787032039,1,3.47672e-06,47.2449,0.0342932,0.0185622,85.3928,97.3377931265,376.224840184,500.0,96.6725599899
80.9842944886,1.02647,1.00108,0.00375944,20.5746,0.1,0.01,100,80.9842944886,0.376351,434.824649478,100,1.24784,80.9842944886,1,2.49593e-06,43.3955,0.0250134,0.0124649,81.9633,97.4211738888,434.824649478,500.0,97.5885986055
81.9177642256,1.01332,0.980928,0.00666131,16.9966,0.1,0.01,100,81.9177642256,0.653427,284.517117762,100,1.40339,81.9177642256,1,1.35784e-06,41.8692,0.0130654,0.0143068,82.4487,98.6858022622,284.517117762,500.0,98.6735748863
80.7216139878,1.0587,0.97849,0.00206178,19.0753,0.1,0.01,100,80.7216139878,0.201743,366.26516013,100,1.35794,80.7216139878,1,7.71707e-06,44.8901,0.0738866,0.0138779,82.9168,94.4551695313,366.26516013,500.0,92.902337432
80.1773012965,1.02404,0.997189,0.00696946,21.1276,0.1,0.01,100,80.1773012965,0.694987,413.254230007,100,1.43972,80.1773012965,1,1.93106e-06,42.2596,0.0192022,0.0144377,81.0801,97.6520050271,413.254230007,500.0,98.1240939822
81.1678770235,1.02489,0.993106,0.00540794,22.1965,0.1,0.01,100,81.1678770235,0.537066,459.603968952,100,1.33663,81.1678770235,1,2.17929e-06,39.2428,0.0214935,0.0134591,82.1366,97.5716674648,459.603968952,500.0,97.8880819773
81.77794656,1.0032,0.993748,0.00916796,16.914,0.1,0.01,100,81.77794656,0.911064,282.883484849,100,1.29273,81.77794656,1,2.86097e-07,43.407,0.00282531,0.0130086,81.8947,99.6810508863,282.883484849,500.0,99.7175725624
79.2345833442,1.01172,1.01294,0.00693933,18.7743,0.1,0.01,100,79.2345833442,0.702909,352.840657894,100,1.42743,79.2345833442,1,1.35502e-06,40.143,0.013903,0.014092,79.693,98.842048234,352.840657894,500.0,98.6763073118
83.0065792482,1.04179,1.03453,0.00767713,20.9939,0.1,0.01,100,83.0065792482,0.794219,401.000001136,100,3.74993,83.0065792482,1,1.17269e-05,41.3397,0.125506,0.0362478,84.5692,95.9883156313,401.000001136,500.0,89.5980121164
86.1030479165,1.02195,1.00636,0.00692569,19.3851,0.1,0.01,100,86.1030479165,0.696973,351.608245801,100,1.41217,86.1030479165,1,2.13693e-06,49.0034,0.0216419,0.0140324,86.9106,97.8522817596,351.608245801,500.0,97.9282930266
83.6641959706,1.0045,0.993039,0.00795701,18.2853,0.1,0.01,100,83.6641959706,0.790162,332.719429167,100,1.14337,83.6641959706,1,4.16185e-07,46.1955,0.00410411,0.0115139,83.8336,99.5515284229,332.719429167,500.0,99.5896915311
82.6862713848,1.0247,0.989873,0.00559325,19.5452,0.1,0.01,100,82.6862713848,0.55366,369.933550885,100,1.35681,82.6862713848,1,2.37442e-06,46.613,0.0232657,0.013707,83.5423,97.5896135322,369.933550885,500.0,97.703292284
83.0259737304,1.01197,1.01991,0.00760096,16.505,0.1,0.01,100,83.0259737304,0.775229,267.77603928,100,1.32255,83.0259737304,1,1.35078e-06,45.0748,0.014051,0.0129673,83.4897,98.8168750215,267.77603928,500.0,98.6803961523
82.1982270418,1.01157,1.01987,0.0085433,21.8224,0.1,0.01,100,82.1982270418,0.87131,466.859272048,100,1.5753,82.1982270418,1,1.17763e-06,37.074,0.012249,0.0154461,82.7096,98.8561424481,466.859272048,500.0,98.8475871476
78.5795581242,1.0139,0.997339,0.00657746,20.7103,0.1,0.01,100,78.5795581242,0.655996,400.257865486,100,1.29215,78.5795581242,1,1.59882e-06,35.4323,0.0159032,0.012956,79.1595,98.6290520751,400.257865486,500.0,98.4418428288
84.0444427599,1.00544,1.00117,0.00857111,16.0464,0.1,0.01,100,84.0444427599,0.858115,255.166079709,100,1.31764,84.0444427599,1,5.93631e-07,46.8628,0.00595024,0.013161,84.2351,99.4592620653,255.166079709,500.0,99.4157703497
82.8500539469,1.0131,0.993342,0.00568705,18.72,0.1,0.01,100,82.8500539469,0.564918,358.267243485,100,1.12991,82.8500539469,1,1.27319e-06,40.9184,0.0125629,0.0113749,83.3379,98.7065763138,358.267243485,500.0,98.755222705
81.5302896445,1.01476,1.01427,0.00737204,19.8786,0.1,0.01,100,81.5302896445,0.747723,382.969955399,100,1.58075,81.5302896445,1,2.12201e-06,43.9706,0.02183,0.0155851,82.0762,98.5450272788,382.969955399,500.0,97.9424641196
82.7567214476,1.02593,1.00545,0.00588605,20.1803,0.1,0.01,100,82.7567214476,0.591812,380.676326545,100,1.37222,82.7567214476,1,2.1854e-06,44.1253,0.0220928,0.0136479,83.7673,97.4723514291,380.676326545,500.0,97.8822694753
80.5471814756,1.01469,0.990146,0.00591128,14.5442,0.1,0.01,100,80.5471814756,0.585303,211.335359003,100,1.16191,80.5471814756,1,1.54443e-06,47.3754,0.0151414,0.0117347,81.0364,98.5517884537,211.335359003,500.0,98.4940300372
80.4213392774,1.0613,0.985373,0.00214934,20.5587,0.1,0.01,100,80.4213392774,0.21179,345.448242238,100,1.41503,80.4213392774,1,8.11083e-06,43.0794,0.0787529,0.0143604,82.619,94.2240401706,345.448242238,500.0,92.5671268029
81.3580502178,1.02289,0.990636,0.00407587,20.8586,0.1,0.01,100,81.3580502178,0.403771,422.273318364,100,1.24019,81.3580502178,1,2.83288e-06,44.5803,0.0278007,0.0125191,82.216,97.7622596036,422.273318364,500.0,97.2719507813
83.4898593898,1.021,1.01093,0.00744136,19.7172,0.1,0.01,100,83.4898593898,0.752267,347.11652159,100,1.52801,83.4898593898,1,2.21453e-06,42.0347,0.0226319,0.015115,84.3302,97.9432360374,347.11652159,500.0,97.8546450554
80.0822766064,1.01687,1.01305,0.00646739,19.4701,0.1,0.01,100,80.0822766064,0.65518,355.314692966,100,1.20669,80.0822766064,1,1.37109e-06,42.9987,0.0140712,0.0119115,80.7042,98.3409393153,355.314692966,500.0,98.6608106717
81.6099889528,1.01581,0.99996,0.00582686,19.1309,0.1,0.01,100,81.6099889528,0.582663,339.713110193,100,1.34848,81.6099889528,1,1.9415e-06,43.177,0.0194134,0.0134853,82.224,98.4440790026,339.713110193,500.0,98.1141730217
81.5196312317,1.05345,0.951476,0.00504051,19.7439,0.1,0.01,100,81.5196312317,0.479593,325.192109082,100,1.69448,81.5196312317,1,6.10184e-06,44.7147,0.0552404,0.017809,83.3444,94.925884417,325.192109082,500.0,94.303327394
81.082952991,1.0102,0.996508,0.00555378,19.8242,0.1,0.01,100,81.082952991,0.553438,361.438154079,100,1.15061,81.082952991,1,1.27195e-06,36.9382,0.0126308,0.0115465,81.515,98.9904835361,361.438154079,500.0,98.7563799535
79.7638122429,1.01256,1.01062,0.00567966,19.0229,0.1,0.01,100,79.7638122429,0.573996,345.312088227,100,1.19546,79.7638122429,1,9.72951e-07,39.2744,0.00993718,0.011829,80.2555,98.7591601371,345.312088227,500.0,99.0459667329
78.7405913707,1.01236,1.00391,0.00787121,16.9369,0.1,0.01,100,78.7405913707,0.7902,288.71251543,100,1.38503,78.7405913707,1,1.36119e-06,42.3006,0.0137186,0.0137963,79.2073,98.7792788152,288.71251543,500.0,98.6703321289
83.2440818432,1.01589,0.991147,0.00756925,19.5655,0.1,0.01,100,83.2440818432,0.750224,369.167069698,100,1.54305,83.2440818432,1,1.62131e-06,45.9825,0.0159273,0.0155683,83.8347,98.435438226,369.167069698,500.0,98.4202568146
80.9323908456,1.04056,0.987943,0.0026416,20.0957,0.1,0.01,100,80.9323908456,0.260975,381.432521055,100,1.36184,80.9323908456,1,4.68082e-06,44.647,0.0456862,0.0137846,82.3759,96.1020211466,381.432521055,500.0,95.5712326774
83.0128940606,1.02305,1.02274,0.00498638,18.8532,0.1,0.01,100,83.0128940606,0.509978,332.98932505,100,1.25162,83.0128940606,1,2.14841e-06,40.6708,0.0224724,0.0122379,83.9794,97.7466189963,332.98932505,500.0,97.917389677
81.3029763184,1.02634,0.9939,0.00484979,19.3535,0.1,0.01,100,81.3029763184,0.482021,336.34144518,100,1.2366,81.3029763184,1,2.93915e-06,43.3792,0.029034,0.0124419,82.251,97.433847236,336.34144518,500.0,97.1725768012
83.9507576525,1.0101,0.998805,0.00727778,18.1535,0.1,0.01,100,83.9507576525,0.726908,329.239419068,100,1.19924,83.9507576525,1,1.02528e-06,46.6823,0.0102283,0.0120068,84.3233,99.0004254538,329.239419068,500.0,98.9951399052
81.6805978706,1.0151,0.992014,0.00664845,18.3519,0.1,0.01,100,81.6805978706,0.659535,337.791288058,100,1.38283,81.6805978706,1,2.06783e-06,44.0951,0.0203493,0.0139396,82.279,98.5122417955,337.791288058,500.0,97.9939224131
84.7701949468,1.01101,0.974688,0.00593627,22.5948,0.1,0.01,100,84.7701949468,0.578601,503.20455852,100,1.50479,84.7701949468,1,1.35853e-06,37.1372,0.0129063,0.0154387,85.3019,98.9110666717,503.20455852,500.0,98.6729437949
83.4062059058,1.01293,0.997242,0.00684245,19.6461,0.1,0.01,100,83.4062059058,0.682358,398.914442931,100,1.39441,83.4062059058,1,1.62625e-06,44.9234,0.0161729,0.0139827,83.8995,98.7230601083,398.914442931,500.0,98.415526472
82.3879188029,1.01037,0.985366,0.00682814,22.3359,0.1,0.01,100,82.3879188029,0.672822,503.42040286,100,1.24036,82.3879188029,1,1.05913e-06,42.9226,0.0102836,0.0125878,82.7949,98.9732914186,503.42040286,500.0,98.9623584809
82.8481073078,1.0319,0.992313,0.00419376,17.5438,0.1,0.01,100,82.8481073078,0.416153,302.243779771,100,1.6534,82.8481073078,1,3.22163e-06,45.6537,0.0317229,0.0166621,84.0418,96.9086666205,302.243779771,500.0,96.9091735637
83.1928381754,1.00781,0.999373,0.00736117,18.9992,0.1,0.01,100,83.1928381754,0.735655,362.279286279,100,1.17963,83.1928381754,1,8.56522e-07,44.8176,0.00855448,0.0118037,83.502,99.2248062016,362.279286279,500.0,99.1591745836
83.9902885072,1.01512,0.996695,0.00594258,20.4909,0.1,0.01,100,83.9902885072,0.592294,416.807601207,100,1.19085,83.9902885072,1,1.31186e-06,45.5917,0.013032,0.011948,84.5482,98.5103329709,416.807601207,500.0,98.7179107416
83.6671773035,1.06442,1.00513,0.00392104,20.8445,0.1,0.01,100,83.6671773035,0.394117,428.758711945,100,2.29917,83.6671773035,1,7.25097e-06,46.5259,0.0732562,0.0228743,86.0507,93.9481736647,428.758711945,500.0,93.3023623381
86.2096652534,1.02336,0.994289,0.00627779,20.6056,0.1,0.01,100,86.2096652534,0.624194,415.274126453,100,2.17639,86.2096652534,1,3.27531e-06,42.817,0.03238,0.0218889,87.1266,97.7171740163,415.274126453,500.0,96.8593114272
82.339426045,1.0062,1.00882,0.00760654,19.4611,0.1,0.01,100,82.339426045,0.767362,374.378220004,100,1.21793,82.339426045,1,4.44211e-07,39.3628,0.0045208,0.0120728,82.5912,99.3838835383,374.378220004,500.0,99.5621520648
82.6551709038,1.02452,0.994376,0.00540973,16.4709,0.1,0.01,100,82.6551709038,0.537931,265.393915384,100,1.20463,82.6551709038,1,2.25859e-06,45.8424,0.0223326,0.0121144,83.5396,97.6063282667,265.393915384,500.0,97.8128679391
79.2609160603,1.01269,1.00874,0.0072026,18.8299,0.1,0.01,100,79.2609160603,0.726559,341.863952148,100,1.5826,79.2609160603,1,1.61105e-06,36.0137,0.0163935,0.0156888,79.7763,98.746441919,341.863952148,500.0,98.4300834579
84.3562187447,1.01407,0.994943,0.00696744,19.5641,0.1,0.01,100,84.3562187447,0.69322,367.8898045,100,1.34774,84.3562187447,1,1.38405e-06,42.4715,0.0137009,0.0135459,84.9256,98.6123098459,367.8898045,500.0,98.6482962076
85.7811598303,1.0327,1.00668,0.00534436,20.9274,0.1,0.01,100,85.7811598303,0.538005,375.882783412,100,1.65981,85.7811598303,1,3.57374e-06,45.2318,0.0362164,0.0164879,87.0831,96.8333473201,375.882783412,500.0,96.5828966246
81.8515603256,1.01508,1.0085,0.00732,19.0663,0.1,0.01,100,81.8515603256,0.738225,357.791583566,100,1.42296,81.8515603256,1,1.34172e-06,43.7736,0.0136464,0.0141096,82.4275,98.5146944545,357.791583566,500.0,98.6890959962
81.691689569,1.02681,1.0244,0.00612294,20.9035,0.1,0.01,100,81.691689569,0.627234,373.301768702,100,2.37202,81.691689569,1,4.83372e-06,38.5292,0.0507249,0.0231552,82.7417,97.3889735298,373.301768702,500.0,95.4331569138
82.4262085543,1.02895,0.991416,0.0037343,20.0475,0.1,0.01,100,82.4262085543,0.370224,389.591457621,100,1.26199,82.4262085543,1,3.08218e-06,44.202,0.0302949,0.0127291,83.4937,97.1865558147,389.591457621,500.0,97.0390173351
81.9572840766,1.04113,1.02065,0.00687552,18.5574,0.1,0.01,100,81.9572840766,0.701747,288.666782401,100,3.47866,81.9572840766,1,9.95578e-06,45.2217,0.103711,0.0340829,83.3619,96.0492366654,288.666782401,500.0,91.0280599662
80.8832534482,1.02111,0.979754,0.00428453,17.2169,0.1,0.01,100,80.8832534482,0.419778,286.890791942,100,1.28939,80.8832534482,1,2.993e-06,44.7212,0.0287304,0.0131603,81.5777,97.9330708432,286.890791942,500.0,97.122252464
84.2240978896,1.01428,1.0119,0.00612434,18.1668,0.1,0.01,100,84.2240978896,0.61972,337.2730004,100,1.44546,84.2240978896,1,1.88382e-06,41.2386,0.0192891,0.0142846,84.7905,98.5919346642,337.2730004,500.0,98.1691587329
79.4857432496,1.02214,0.996929,0.00543864,18.2997,0.1,0.01,100,79.4857432496,0.542194,307.672467557,100,1.25516,79.4857432496,1,2.4481e-06,40.472,0.0243309,0.0125903,80.3171,97.8344329385,307.672467557,500.0,97.6337522316
81.1814269454,1.02369,1.00846,0.0043306,17.8842,0.1,0.01,100,81.1814269454,0.436723,321.544058488,100,1.24317,81.1814269454,1,2.67876e-06,44.4954,0.0272428,0.0123274,82.0585,97.685687755,321.544058488,500.0,97.4165231191
82.6495444758,1.01493,0.973755,0.00634536,21.7237,0.1,0.01,100,82.6495444758,0.617883,439.764265758,100,1.3137,82.6495444758,1,1.82062e-06,44.4421,0.0172631,0.0134911,83.1997,98.5294476925,439.764265758,500.0,98.2295086066
83.2988351957,1.03753,0.978816,0.00417139,18.7111,0.1,0.01,100,83.2988351957,0.408302,337.222556346,100,1.33703,83.2988351957,1,4.43279e-06,43.5903,0.0424697,0.0136597,84.7124,96.3823062357,337.222556346,500.0,95.796017151
77.881902891,1.03517,1.034,0.00556916,17.3703,0.1,0.01,100,77.881902891,0.575849,272.525390852,100,1.91903,77.881902891,1,5.34282e-06,41.0675,0.0571227,0.0185593,79.2326,96.6021938671,272.525390852,500.0,94.9763304139
