VarianceInit,MinIW,ReturnStepMax,MinIWNorm,TimeElapsed,LearnableVariance,OptimizationReturnMin,OptimizationReturnMean,ReturnStepMaxmin,EmpiricalD2,ReturnMeanIW,MaxIWNorm,MeanIWNorm,ESSRenyi,OptimizationReturnMax,MeanEntropy,TimestepsSoFar,Bound,InitialReturnMean,StdIW,InitialBound,EpLenMean,InitialReturnMax,InitialReturnMin,ESSClassic,StdIWNorm,MeanIW,EpThisIter,EpisodesSoFar,Iteration,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance
-0.6,1.1578251e-06,0.26859608,1.157825e-08,11651.173471927643,,,22.535223,0.025132507,7694.9736,693.881,10.842033,0.11552698,0.012995496,32.926926,1.6378663,7750000,409.55328,54.43376,107.82691,51.192486,500.0,64.82546,31.898535,1.1348946,1.0782691,11.552698,100,15500,155,54.43375817288202,5.2157965,1084.2034,9676419.0
-0.6,6.146389e-07,0.37933913,6.1463887e-09,11725.89366054535,,,20.258774,0.11232272,2210.5596,675.21,13.039917,0.1370571,0.045237415,29.166775,1.6378663,7800000,527.5752,53.893158,129.6882,50.7531,500.0,62.801163,33.634388,1.1045321,1.2968822,13.705708,100,15600,156,53.89316120016869,5.4233203,1303.9917,4319470.0
-0.6,2.7874887e-05,0.22934774,2.7874887e-07,11809.388542890549,,,14.510501,0.003671348,1315.6464,670.47906,9.322661,0.12913154,0.07600827,22.957298,1.6378663,7850000,557.8012,53.682865,94.910225,50.576385,500.0,62.129665,39.172367,1.8174932,0.9491022,12.913155,100,15700,157,53.68286880738502,4.6357994,932.2662,2015600.1
-0.6,3.79348e-05,0.2889718,3.7934797e-07,11880.051963329315,,,14.664312,0.02920255,900.0187,284.42883,4.6270785,0.06454739,0.1111088,25.127544,1.6378663,7900000,191.4137,51.54621,46.57942,48.44574,500.0,62.00944,36.881897,1.8841196,0.4657942,6.4547386,100,15800,158,51.546210357109516,5.1386614,462.7079,117417.21
-0.6,1.1319125e-08,0.25900817,1.1319125e-10,11959.685606956482,,,18.246578,0.0013945997,7407672.5,634517.8,10921.845,109.219,1.3499517e-05,26.907543,1.6378663,7950000,626348.3,51.371216,108670.98,48.369606,500.0,60.03218,33.124638,1.0000105,1086.7097,10921.902,100,15900,159,51.37121630572587,5.25731,1092184.5,7570530500000.0
-0.6,1.06779105e-07,0.2796648,1.0677911e-09,12039.79558467865,,,15.303603,0.033007964,18885054.0,92106.305,1904.5481,19.058443,5.2951928e-06,25.902264,1.6378663,8000000,79038.664,49.54198,18949.887,46.53495,500.0,60.14064,34.238377,1.0013614,189.49886,1905.8444,100,16000,160,49.54198216502405,4.8955255,190454.81,76286430000.0
-0.6,4.8584698e-06,0.22821493,4.8584695e-08,12108.33940410614,,,17.454033,0.01243709,14164.73,1539.4888,34.54748,0.349203,0.0070597883,27.016987,1.6378663,8050000,1202.6077,47.048252,343.711,44.217693,500.0,56.611206,29.59422,1.021667,3.4371104,34.920307,100,16100,161,47.04825248134044,5.02643,3454.748,26204142.0
-0.6,3.6272345e-07,0.24965712,3.6272345e-09,12176.189195871353,,,14.568482,0.03346896,19355.654,1398.5828,25.367893,0.26194203,0.005166449,23.791176,1.6378663,8100000,1009.3718,46.728725,252.3602,43.931156,500.0,55.95142,32.160244,1.0658958,2.523602,26.194202,100,16200,162,46.72872723660884,3.9701307,2536.7893,30336312.0
-0.6,1.3496947e-07,0.24364391,1.3496947e-09,12246.290600299835,,,13.156249,0.04855907,10539.145,996.7618,20.603485,0.2156896,0.009488436,21.492805,1.6378663,8150000,710.98535,47.33761,204.96634,44.5539,500.0,55.674164,34.18136,1.0952432,2.0496633,21.568962,100,16300,163,47.337606706953714,4.2321,2060.3486,6616377.5
-0.6,1.02817616e-07,0.23747765,1.0281761e-09,12319.322358608246,,,11.672944,0.009856969,173708820.0,139779.72,3191.3464,31.91461,5.7567604e-07,22.268421,1.6378663,8200000,101386.984,47.664204,31753.482,44.75122,500.0,58.259678,35.991257,1.0000719,317.5349,3191.4612,100,16400,164,47.664202461898206,4.056104,319134.66,75396980000.0
-0.6,2.5720467e-06,0.24555907,2.5720466e-08,12398.507801294327,,,14.305782,0.028890401,164777.6,3639.6091,92.589294,0.9670663,0.0006068786,23.66142,1.6378663,8250000,2536.0698,45.015533,921.3735,42.29697,500.0,54.37117,30.70975,1.0896394,9.213735,96.70662,100,16500,165,45.015532777309,4.827058,9258.93,48982330.0
-0.6,1.842725e-05,0.20200714,1.842725e-07,12479.074237823486,,,13.109008,0.004983157,10155.173,1422.0643,28.04136,0.3029453,0.009847199,20.990017,1.6378663,8300000,1163.136,43.507492,279.29953,40.938065,500.0,51.3885,30.398483,1.1628094,2.792995,30.294529,100,16600,166,43.507491007011716,4.157062,2804.1362,24070134.0
-0.6,3.1265347e-07,0.25319555,3.1265346e-09,12565.285435914993,,,15.698867,0.023815498,581891.06,6665.614,160.78033,1.6092719,0.00017185348,25.956545,1.6378663,8350000,4566.5317,44.77727,1599.7296,42.025524,500.0,55.03495,29.078405,1.0018271,15.997295,160.92719,100,16700,167,44.77727179396821,4.596387,16078.034,415671230.0
-0.6,1.9369472e-05,0.2887967,1.9369472e-07,12645.01288151741,,,13.164185,0.059745967,5127.5063,936.7838,17.928005,0.19032261,0.019502658,23.523674,1.6378663,8400000,737.2456,45.37231,178.43518,42.585716,500.0,55.731796,32.208122,1.124882,1.7843518,19.032263,100,16800,168,45.37230668902973,4.3282223,1792.8005,10162351.0
-0.6,3.3762774e-08,0.25144625,3.3762773e-10,12718.595258235931,,,13.682847,0.06360009,234640260.0,162643.69,3722.7559,37.22959,4.2618433e-07,27.351248,1.6378663,8450000,119452.03,42.725033,37040.93,39.905357,500.0,56.393436,29.042189,1.0001093,370.40936,3722.9595,100,16900,169,42.72503457775761,4.7618947,372275.6,309032220000.0
-0.6,1.5164089e-05,0.27578497,1.5164089e-07,12799.16453409195,,,11.654384,0.049912825,1005.93005,321.02173,5.7397385,0.0736053,0.09941049,19.762976,1.6378663,8500000,240.7425,42.514572,57.2071,39.983418,500.0,50.623165,30.86019,1.6284995,0.5720709,7.36053,100,17000,170,42.5145724779066,4.126919,573.9739,586589.94
-0.6,2.935944e-06,0.3588383,2.935944e-08,12882.42229628563,,,9.1001,0.12186904,5285.0693,602.4103,15.218333,0.15748945,0.018921228,23.314564,1.6378663,8550000,390.48517,44.088013,151.38707,41.172897,500.0,58.302483,34.98792,1.0706577,1.5138707,15.748946,100,17100,171,44.088017841315974,4.512975,1521.8334,530280.0
-0.6,1.2168761e-06,0.25016,1.216876e-08,12960.284614801407,,,13.1690645,0.018824667,783066.06,8781.667,195.8981,1.9707634,0.00012770314,24.166779,1.6378663,8600000,6372.259,43.457718,1949.0648,40.734947,500.0,54.455433,30.288654,1.0120423,19.490646,197.07631,100,17200,172,43.45771873604961,4.5400395,19589.81,818979460.0
-0.6,0.0006690828,0.20447046,6.690828e-06,13036.293256282806,,,11.647575,0.0043750703,90.32519,115.07152,1.2673849,0.025929056,1.1071109,19.848568,1.6378663,8650000,90.62156,43.251167,14.071284,40.678562,500.0,51.452164,31.603596,3.2840083,0.14071284,2.592906,100,17300,173,43.25117041529114,4.1438713,126.738495,40150.938
-0.6,1.296548e-06,0.28745827,1.296548e-08,13110.771623373032,,,13.035286,0.06854741,131908.95,2634.115,57.582893,0.5788729,0.0007580987,21.853168,1.6378663,8700000,1675.4558,43.972775,572.91364,41.33325,500.0,52.79066,30.937492,1.0105945,5.729136,57.887295,100,17400,174,43.972778353137,4.4203577,5758.2896,73594420.0
-0.6,4.1120398e-08,0.26523504,4.1120396e-10,13193.794094085693,,,13.604304,0.012576491,18732180.0,119060.766,2300.5508,23.007042,5.338407e-06,23.41504,1.6378663,8750000,106842.55,46.64962,22890.176,43.826603,500.0,56.460354,33.045315,1.0001335,228.9018,2300.7046,100,17500,175,46.6496190572267,4.2479377,230055.1,191006520000.0
-0.6,5.957248e-08,0.25898656,5.9572475e-10,13270.218816280365,,,9.661249,0.08952257,14285811.0,61159.516,1121.8889,11.24049,6.999953e-06,18.322643,1.6378663,8800000,50277.09,48.922787,11162.448,46.04358,500.0,57.584183,39.26154,1.0038525,111.62447,1124.049,100,17600,176,48.92278837343215,4.31549,112188.89,30887137000.0
-0.6,0.00017563303,0.29363605,1.7563302e-06,13346.067521333694,,,13.903089,0.02380982,949.457,247.60863,4.076284,0.053986788,0.10532336,23.63004,1.6378663,8850000,159.19934,47.656963,41.038296,44.787773,500.0,57.38392,33.75388,1.7011588,0.41038296,5.3986793,100,17700,177,47.65696739395682,4.971047,407.6284,315123.25
-0.6,8.5475754e-10,0.2723423,8.547575e-12,13429.190294504166,,,8.323047,0.038587168,968044350.0,337986.5,5841.8896,58.419342,1.03301055e-07,19.804676,1.6378663,8900000,247982.62,46.373726,58126.066,43.480957,500.0,57.855354,38.05068,1.0000151,581.2606,5841.9346,100,17800,178,46.37372483074643,4.0153747,584189.0,1388485300000.0
-0.6,9.441845e-06,0.25063533,9.4418446e-08,13505.358796834946,,,11.625165,0.030954659,3012.0234,1870.9017,34.137173,0.34764796,0.03320027,22.942097,1.6378663,8950000,1704.4443,49.34325,339.60522,46.31024,500.0,60.660187,37.71809,1.0370588,3.396052,34.764805,100,17900,179,49.343254702535795,4.4530954,3413.7175,31918828.0
-0.6,2.7876775e-05,0.23711893,2.7876774e-07,13579.506839752197,,,17.847733,0.075001866,2159.1465,644.18915,10.188178,0.122924894,0.046314597,23.781052,1.6378663,9000000,514.4699,49.89998,102.85111,47.10831,500.0,55.8333,32.05225,1.4083227,1.028511,12.292492,100,18000,180,49.89997982682089,3.8664463,1018.8179,4443463.5
-0.6,1.5037065e-06,0.29693148,1.5037065e-08,13659.585006952286,,,9.11992,0.07976565,139269.02,5923.0825,109.30836,1.0964572,0.0007180348,18.465324,1.6378663,9050000,4795.0996,51.105846,1087.572,48.08328,500.0,60.45125,41.985924,1.0061798,10.875719,109.645744,100,18100,181,51.10584252235697,4.1175017,10930.836,194651680.0
-0.6,0.00010316498,0.24039873,1.0316497e-06,13730.39043211937,,,12.431847,0.0065917224,467.6675,331.37787,5.297593,0.06727361,0.21382713,22.393894,1.6378663,9100000,266.0985,50.410206,52.861835,47.39159,500.0,60.372253,37.97836,1.5937768,0.52861834,6.7273607,100,18200,182,50.410205398375616,4.0667562,529.75934,419236.38
-0.6,3.5377772e-05,0.36388698,3.5377772e-07,13813.546596288681,,,12.835934,0.15864863,1033.0518,351.43625,5.9436016,0.07056234,0.09680057,23.815582,1.6378663,9150000,253.17212,50.165783,59.253254,47.10851,500.0,61.14543,37.32985,1.3983176,0.5925325,7.0562334,100,18300,183,50.165782359544025,4.59953,594.36017,638708.0
-0.6,0.0015222961,0.33132014,1.522296e-05,13884.761749267578,,,18.360998,0.1331266,113.78457,190.50864,1.3809136,0.03912137,0.8788538,29.66679,1.6378663,9200000,157.61743,50.36337,18.298162,47.27991,500.0,61.66916,32.00237,4.3712125,0.18298163,3.9121377,100,18400,184,50.36336678531103,4.0427485,138.09137,110468.75
-0.6,1.9592972e-05,0.24888657,1.9592972e-07,13959.267354488373,,,11.376019,0.05031611,7284.319,1260.6544,19.558392,0.25084874,0.013728119,18.91056,1.6378663,9250000,1010.7777,51.020103,199.64076,48.09237,500.0,58.55464,39.64408,1.5542551,1.9964076,25.084873,100,18500,185,51.02009991650104,3.5173945,1955.8392,6534620.5
-0.6,0.0007332696,0.28696814,7.332696e-06,14027.193344593048,,,15.803949,0.015642911,78.37075,138.61537,0.82472354,0.027273785,1.2759862,30.499184,1.6378663,9300000,109.782524,50.443676,9.561646,47.186733,500.0,65.138916,34.639732,7.5240936,0.09561647,2.7273788,100,18600,186,50.44367986280168,5.018506,82.47236,34777.33
-0.6,5.780273e-09,0.25911304,5.780273e-11,14089.857279539108,,,11.742539,0.060578406,71917450.0,41697.758,817.27185,8.173363,1.3904831e-06,21.550205,1.6378663,9350000,16317.605,50.04825,8131.746,47.055454,500.0,59.855915,38.30571,1.0001575,81.31746,817.33624,100,18700,187,50.04824991280933,4.771802,81727.19,11782175000.0
-0.6,9.053535e-08,0.22659345,9.053535e-10,14158.199832439423,,,9.765308,0.009714648,11710164.0,144362.89,2529.3877,25.297358,8.53959e-06,17.684265,1.6378663,9400000,134564.05,49.350555,25167.05,46.48708,500.0,57.269516,39.58525,1.0002755,251.67056,2529.736,100,18800,188,49.350559164551214,4.3668737,252938.77,205654300000.0
-0.6,9.310576e-05,0.28425395,9.3105757e-07,14242.53880572319,,,11.669805,0.060776174,935.32874,348.53403,3.6022823,0.06836429,0.10691428,22.54581,1.6378663,9450000,252.71362,51.78622,43.827698,48.65311,500.0,62.662228,40.116417,2.375314,0.43827698,6.8364296,100,18900,189,51.78622210413223,3.896629,360.22824,333201.97
-0.6,5.403986e-07,0.29962632,5.403986e-09,14315.45118522644,,,9.266897,0.070991024,56850.04,2187.804,37.222088,0.38312,0.0017590137,17.292133,1.6378663,9500000,1472.0884,52.009842,370.30896,49.00809,500.0,60.03508,42.742947,1.0590521,3.703089,38.312,100,19000,190,52.009844872352424,3.6584873,3722.209,32191866.0
-0.6,4.1125023e-08,0.2649716,4.1125023e-10,14398.402601480484,,,11.169331,0.042569563,36300704.0,92769.76,1721.3167,17.214222,2.7547676e-06,21.56501,1.6378663,9550000,74248.6,51.08527,17126.877,48.011215,500.0,61.480946,39.915936,1.0001223,171.2687,1721.422,100,19100,191,51.08526634081403,4.1502814,172131.67,62640560000.0
-0.6,6.813673e-05,0.28875902,6.813673e-07,14477.653576135635,,,10.89043,0.01511091,1179.49,613.22266,9.600989,0.10724459,0.08478241,20.06773,1.6378663,9600000,511.32373,50.163376,95.48624,47.19634,500.0,59.34067,39.27294,1.2457335,0.9548624,10.72446,100,19200,192,50.163373311956256,3.9127522,960.09894,3450171.8
-0.6,0.00011245295,0.24846324,1.1245295e-06,14558.450198411942,,,15.212106,0.030746847,225.57582,136.07906,1.5862108,0.02774948,0.44330993,23.138515,1.6378663,9650000,92.77666,49.736393,16.127436,46.85325,500.0,57.662804,34.52429,2.8754654,0.16127434,2.7749484,100,19300,193,49.73639374618919,4.5698137,158.6211,62704.97
-0.6,0.000305195,0.25603297,3.0519498e-06,14638.736210823059,,,12.684351,0.0021241903,401.86798,208.20956,3.5072002,0.044785682,0.24883793,22.567215,1.6378663,9700000,149.28952,48.90008,35.01694,45.960938,500.0,58.782948,36.215733,1.6094425,0.35016945,4.4785686,100,19400,194,48.90008468967381,4.579778,350.72003,132588.31
-0.6,7.925991e-06,0.2722734,7.9259905e-08,14712.108021497726,,,15.284832,0.019129097,17185.637,1713.8976,29.207985,0.3020359,0.0058188126,23.945938,1.6378663,9750000,1330.0055,49.90635,290.5605,46.977978,500.0,58.567455,34.621517,1.068997,2.9056048,30.203588,100,19500,195,49.906349179262435,4.287121,2920.7986,43505544.0
-0.6,1.7079607e-06,0.28893676,1.7079607e-08,14792.160421609879,,,22.37444,0.07859442,39077.863,1861.3826,34.038544,0.34278783,0.0025589936,33.22033,1.6378663,9800000,1258.3098,50.168785,338.6558,47.11805,500.0,61.014675,27.794348,1.014161,3.3865576,34.278786,100,19600,196,50.16878835511937,5.402694,3403.8545,82560984.0
-0.6,0.0001747202,0.32977962,1.747202e-06,14881.033413171768,,,17.31274,0.05495456,656.3571,461.12494,5.762929,0.07771631,0.15235609,26.907532,1.6378663,9850000,383.1929,51.24335,59.05784,48.20144,500.0,60.83814,33.930607,1.7022096,0.5905783,7.771631,100,19700,197,51.24334786996029,5.469838,576.2929,2469780.0
-0.6,5.260914e-08,0.27642658,5.260914e-10,14962.646169185638,,,11.263542,0.05828257,3660244.8,96052.07,1619.4349,16.197044,2.7320577e-05,18.097591,1.6378663,9900000,90140.37,54.9658,16113.147,51.87581,500.0,61.79985,43.70226,1.0003332,161.13147,1619.7047,100,19800,198,54.96580110010006,3.867004,161943.5,68890070000.0
-0.6,0.00016783812,0.23229839,1.6783812e-06,15035.869200468063,,,8.73205,0.023514703,7181.517,968.8849,15.006662,0.1524797,0.013924634,18.183044,1.6378663,9950000,689.3932,56.510536,149.29158,53.212463,500.0,65.96153,47.77849,1.0323969,1.4929156,15.24797,100,19900,199,56.51053702526072,4.075682,1500.6663,6236079.0
-0.6,4.6891067e-08,0.26587933,4.6891063e-10,15100.92135643959,,,16.172848,0.030182034,105840.41,5514.8945,98.78494,0.99481064,0.0009448187,27.263065,1.6378663,10000000,4394.8057,57.768135,982.8354,54.32522,500.0,68.85835,41.595287,1.0141268,9.828354,99.48105,100,20000,200,57.76813617188859,4.6326694,9878.494,203681150.0
-0.6,7.067994e-06,0.27696493,7.067994e-08,15179.247414588928,,,7.997886,0.075123,6093.5205,1255.6484,13.007623,0.22644961,0.016410874,18.128399,1.6378663,10050000,990.302,57.853863,154.90604,54.454643,500.0,67.984375,49.855976,2.0922973,1.5490602,22.64496,100,20100,201,57.85386332793148,3.9020586,1300.7623,2122183.5
-0.6,4.946559e-07,0.2288616,4.946559e-09,15253.669265985489,,,13.215145,0.025470316,88040.28,3827.2173,63.54248,0.6383877,0.0011358437,22.211693,1.6378663,10100000,2848.4907,56.974087,632.2109,53.67556,500.0,65.970634,43.75894,1.0093441,6.3221087,63.838768,100,20200,202,56.97408766701441,4.260857,6354.248,113931820.0
-0.6,4.4346443e-06,0.2511514,4.4346443e-08,15332.01129436493,,,8.830421,0.031714886,10875.244,1712.4839,29.75201,0.30922052,0.0091951955,18.083641,1.6378663,10150000,1374.9109,55.4876,295.9801,52.25055,500.0,64.740814,46.657173,1.0796853,2.9598007,30.922052,100,20300,203,55.48759375663304,3.786522,2975.2012,8871255.0
-0.6,0.00016879353,0.25298795,1.6879353e-06,15408.919400930405,,,10.529819,0.05718343,3080.325,1093.7373,19.681652,0.2031056,0.032464106,21.536606,1.6378663,10200000,914.8318,53.462875,195.78131,50.239395,500.0,64.469666,42.93306,1.0647615,1.9578133,20.31056,100,20400,204,53.46287838712238,3.9861605,1968.1652,5440386.5
-0.6,9.299208e-07,0.24610476,9.299208e-09,15477.149786233902,,,16.358212,0.019907221,20839.537,2340.7651,45.62094,0.4683856,0.004798571,25.959183,1.6378663,10250000,1892.3175,52.528507,453.83832,49.42203,500.0,62.129475,36.17029,1.0539098,4.5383825,46.83856,100,20500,205,52.52850476393562,4.2979097,4562.094,41905176.0
-0.6,2.4222092e-07,0.27925518,2.422209e-09,15555.641290664673,,,7.692372,0.030562937,43130.67,2284.2173,45.189014,0.46061766,0.0023185357,16.083439,1.6378663,10300000,1636.4133,53.99398,449.56668,50.87472,500.0,62.385044,46.301605,1.0388619,4.495666,46.061768,100,20600,206,53.99397630856229,3.6890364,4518.9014,6704255.5
-0.6,4.2366146e-06,0.24163757,4.2366146e-08,15646.11819434166,,,13.451718,0.026753739,1267.4667,385.39618,6.1962547,0.06635619,0.078897536,22.961288,1.6378663,10350000,272.74078,53.777306,61.618065,50.61296,500.0,63.286877,40.32559,1.146408,0.6161806,6.6356187,100,20700,207,53.77730602519482,3.8931723,619.6255,1318267.1
-0.6,8.183284e-06,0.23166269,8.183284e-08,15716.5312063694,,,9.766094,0.02124405,29911.805,3052.5605,63.143784,0.63360184,0.0033431617,17.035355,1.6378663,10400000,2514.73,54.925556,628.2518,51.815815,500.0,62.194817,45.159462,1.006864,6.282516,63.36019,100,20800,208,54.92555629264885,3.8871639,6314.3784,11857063.0
-0.6,6.9883745e-06,0.266205,6.988375e-08,15793.087455272675,,,9.882147,0.060322776,2598.4229,525.7305,9.513014,0.10204935,0.038484883,21.30413,1.6378663,10450000,360.70078,53.32765,94.60214,50.090168,500.0,64.74963,43.445503,1.1502551,0.9460215,10.204936,100,20900,209,53.32764988675328,4.7181334,951.30145,759317.44
-0.6,7.4376214e-05,0.27964526,7.4376214e-07,15873.50345492363,,,12.974558,0.0051015317,1454.852,590.42017,9.677804,0.11764986,0.06873551,26.197937,1.6378663,10500000,461.51056,54.370285,96.707375,50.990593,500.0,67.59366,41.39572,1.4584215,0.96707374,11.764985,100,21000,210,54.370279876049835,5.008435,967.78046,920369.3
-0.6,2.66e-05,0.36436823,2.66e-07,15951.861091375351,,,12.784706,0.13098034,2376.664,445.68353,6.552303,0.075616986,0.042075783,23.962337,1.6378663,10550000,288.16925,53.44223,65.20685,50.211243,500.0,64.619865,40.657528,1.3269392,0.65206844,7.5616994,100,21100,211,53.442234364552036,5.1655636,655.2303,1566301.8
-0.6,0.00016221742,0.2520902,1.6221742e-06,16025.723451137543,,,13.919209,0.02114144,1517.438,429.5497,5.997766,0.074388616,0.06590055,23.544209,1.6378663,10600000,300.1726,56.800068,60.005524,53.47881,500.0,66.425064,42.880856,1.5135854,0.6000552,7.438863,100,21200,212,56.800064343034556,4.7920756,599.7766,924147.5
-0.6,0.00016098942,0.24478672,1.6098942e-06,16106.182723999023,,,13.977915,0.002214536,1603.7205,410.85275,6.262124,0.0705737,0.062355008,22.804539,1.6378663,10650000,281.13358,55.95769,62.327187,52.718475,500.0,64.78432,41.97978,1.265896,0.6232718,7.0573707,100,21300,213,55.9576930313109,4.7550273,626.2124,1196308.0
-0.6,3.83298e-05,0.23043956,3.83298e-07,16197.03144478798,,,15.649267,0.055754244,942.80585,731.95483,10.914258,0.11851021,0.106066376,25.07827,1.6378663,10700000,630.5533,56.61958,108.555595,53.31715,500.0,66.048584,40.970314,1.1777735,1.085556,11.851021,100,21400,214,56.61958240928194,4.469421,1091.4258,5536889.5
-0.6,5.3071435e-08,0.32672018,5.3071436e-10,16283.886634111404,,,11.947842,0.096778885,64600508.0,102209.66,1926.1312,19.262487,1.5479754e-06,22.277973,1.6378663,10750000,74934.63,57.539764,19164.752,54.146267,500.0,67.869896,45.591923,1.0001217,191.6475,1926.2484,100,21500,215,57.539763511116625,4.511743,192613.12,28488526000.0
-0.6,1.1785075e-05,0.3046323,1.17850746e-07,16370.161400318146,,,12.786493,0.0072089136,11739.018,3028.08,52.742004,0.538356,0.008518601,23.539211,1.6378663,10800000,2660.3813,57.121742,524.7022,53.728024,500.0,67.874466,44.335255,1.0417542,5.247022,53.835594,100,21600,216,57.12174735792849,4.4733887,5274.2007,45021576.0
-0.6,0.000115223054,0.27738574,1.1522305e-06,16459.660969734192,,,16.417,0.037843302,745.4914,1606.4921,27.246967,0.27555227,0.13413972,28.02441,1.6378663,10850000,1513.9819,56.156406,271.0734,52.76821,500.0,67.76382,39.739407,1.0227506,2.7107341,27.555231,100,21700,217,56.15640599860161,4.773474,2724.6968,26863856.0
-0.6,5.3256344e-06,0.32795027,5.3256343e-08,16543.519409179688,,,18.10509,0.06923467,34200.62,2119.8257,34.656113,0.3603239,0.0029239235,27.590473,1.6378663,10900000,1521.1509,55.259277,344.80258,52.02204,500.0,64.74466,37.154186,1.0802593,3.4480264,36.032394,100,21800,218,55.25927506878321,4.263648,3465.6113,58615104.0
-0.6,1.4583043e-06,0.197104,1.4583042e-08,16625.5376393795,,,14.953108,0.014500156,188330.72,8694.734,166.02524,1.6656299,0.0005309808,23.08665,1.6378663,10950000,7281.417,57.00065,1651.8779,53.74394,500.0,65.13419,42.047543,1.0064863,16.518778,166.56299,100,21900,219,57.00064951851889,4.4654846,16602.523,332215580.0
-0.6,1.38931e-05,0.26214615,1.38931e-07,16703.29296374321,,,12.702068,0.03543818,8626.637,1244.5903,16.219633,0.21982302,0.0115920035,22.609531,1.6378663,11000000,938.1997,56.068344,170.01292,52.769554,500.0,65.97581,43.366276,1.6443042,1.700129,21.982306,100,22000,220,56.06834375909391,4.599337,1621.9634,5898901.5
-0.6,1.4469005e-06,0.26979008,1.4469005e-08,16783.302986621857,,,12.691899,0.053996935,44985.03,1620.3568,24.656427,0.2484769,0.0022229617,23.909225,1.6378663,11050000,926.7666,54.185863,245.3098,50.915703,500.0,65.40319,41.493965,1.0155684,2.453098,24.847689,100,22100,221,54.1858659638481,5.03523,2465.6428,35474976.0
-0.6,3.0045544e-09,0.28106046,3.0045542e-11,16865.594364881516,,,10.695129,0.06732759,535228300.0,267703.94,4337.856,43.378937,1.8683616e-07,21.076767,1.6378663,11100000,188758.2,57.86623,43161.12,54.453842,500.0,68.24787,47.171104,1.0000176,431.6112,4337.8945,100,22200,222,57.86623296816203,4.3997345,433785.6,440206560000.0
-0.6,1.2653069e-05,0.2677158,1.2653068e-07,16941.998337745667,,,12.94491,0.06854139,14621.831,1459.9463,21.181282,0.22482012,0.0068390886,22.600075,1.6378663,11150000,1061.9517,56.172176,210.72408,52.880814,500.0,65.82735,43.227272,1.125451,2.1072407,22.482012,100,22300,223,56.1721817957151,5.00404,2118.1282,22862928.0
-0.6,8.189646e-08,0.26230142,8.1896456e-10,17019.17832517624,,,12.317014,0.044961423,28580.838,3167.4885,51.542595,0.52164197,0.0034988478,23.223724,1.6378663,11200000,2571.128,59.644012,512.7898,56.116486,500.0,70.55073,47.327003,1.0242246,5.1278977,52.164196,100,22400,224,59.64401780773524,4.6700726,5154.26,53927264.0
-0.6,0.00043749716,0.23729785,4.3749715e-06,17111.52340579033,,,12.954826,0.0051912367,44.58599,117.880516,0.69348913,0.02044282,2.242857,21.541676,1.6378663,11250000,94.938034,60.13127,7.610182,56.69536,500.0,68.71812,47.17644,6.7302666,0.07610182,2.044282,100,22500,225,60.13126704237915,4.232654,69.348915,14098.202
-0.6,3.1382193e-08,0.24490747,3.138219e-10,17193.11871433258,,,13.311224,0.045824006,68682490.0,271738.06,4172.833,41.732304,1.4559752e-06,23.217396,1.6378663,11300000,242762.92,60.018852,41519.13,56.522602,500.0,69.925026,46.70763,1.0001906,415.19125,4173.231,100,22600,226,60.018854012548275,4.6139326,417283.3,628374900000.0
-0.6,0.00012957372,0.25747603,1.2957371e-06,17287.53364753723,,,9.925242,0.03937164,2583.9429,1242.609,19.477655,0.20021547,0.038700547,20.012775,1.6378663,11350000,1060.9454,61.387848,193.75148,57.81408,500.0,71.47538,51.462605,1.056555,1.9375148,20.021545,100,22700,227,61.38784699490348,4.381962,1947.7655,5350429.0
-0.6,1.6530357e-05,0.31861892,1.6530358e-07,17374.422775745392,,,8.683438,0.07158649,6877.4995,1463.9895,23.33165,0.23646387,0.014540168,16.809822,1.6378663,11400000,1179.7465,60.423153,232.11754,56.995674,500.0,68.54954,51.739716,1.0271401,2.3211756,23.646385,100,22800,228,60.423153368453,4.1396546,2333.165,7201486.0
-0.6,2.3171513e-06,0.28814068,2.3171513e-08,17452.012759685516,,,15.599307,0.007507235,81249.47,3215.0454,53.35333,0.55109894,0.0012307772,26.429184,1.6378663,11450000,2208.5168,59.793076,530.86523,56.261925,500.0,70.622955,44.19377,1.0661917,5.3086524,55.109894,100,22900,229,59.79307763903151,4.3199825,5335.333,63223504.0
-0.6,4.1634667e-05,0.24012983,4.1634667e-07,17522.300337076187,,,12.432434,0.021257669,3188.6907,826.9088,13.094849,0.13715965,0.031360835,22.407978,1.6378663,11500000,627.1732,60.766773,130.24141,57.229656,500.0,70.74232,48.33434,1.0968937,1.3024141,13.715965,100,23000,230,60.76677360367895,4.693294,1309.4849,2913064.5
-0.6,1.3553236e-05,0.24555942,1.3553236e-07,17587.85187768936,,,12.882781,0.03400591,20239.408,1633.6836,26.441528,0.26613513,0.004940856,21.64117,1.6378663,11550000,1144.6187,59.995552,263.07318,56.557846,500.0,68.75394,47.112766,1.0130461,2.6307313,26.61351,100,23100,231,59.99554858418755,4.191802,2644.1528,15841748.0
-0.6,2.6385598e-07,0.3434881,2.6385598e-09,17664.289753198624,,,9.691939,0.09969437,14994597.0,45326.055,715.8497,7.159393,6.669069e-06,18.686832,1.6378663,11600000,31535.35,62.232838,7122.6055,58.671448,500.0,71.22773,52.540897,1.0002502,71.22605,715.9392,100,23200,232,62.232836004932516,4.1116533,71584.97,7372664300.0
