EpisodesSoFar,EpLenMean,InitialReturnMean,ReturnMeanIW,MeanEntropy,StdIWNorm,MeanIW,VarianceInit,MinIWNorm,J_sample_variance,MeanIWNorm,Bound,ReturnStepMaxmin,OptimizationReturnMean,TimeElapsed,LearnableVariance,EpRewMean,ESSRenyi,InitialReturnStd,ReturnStepMax,Iteration,MaxIWNorm,StdIW,MaxIW,TimestepsSoFar,EpThisIter,InitialReturnMax,EmpiricalD2,ESSClassic,InitialReturnMin,MinIW,InitialBound,OptimizationReturnMax,OptimizationReturnMin
15500,500.0,50.90645,10528.653,1.6378663,20.49899,206.46332,-0.6,4.3526027e-09,1220360700.0,2.0646331,8098.6396,0.021821901,16.505081,12100.09492444992,,50.90644536003395,0.00015920673,4.3776402,0.25850424,155,206.02692,2049.899,20602.691,7750000,100,61.322445,628114.2,1.0042402,34.401363,4.3526026e-07,47.840317,26.921082,
15600,500.0,48.273815,796.19653,1.6378663,1.4889389,15.297359,-0.6,8.898793e-08,4959548.0,0.15297362,622.194,0.060892776,10.525074,12179.985634565353,,48.27381498253576,0.026132097,3.7177136,0.26486516,156,14.967364,148.89389,1496.7365,7800000,100,56.256508,3826.7117,1.0445255,37.74874,8.898794e-06,45.460987,18.507767,
15700,500.0,48.022472,15544.797,1.6378663,29.749912,299.3495,-0.6,9.2636824e-08,2377292000.0,2.9934952,14935.818,0.03189774,11.989715,12257.130264282227,,48.022470127915895,0.0021088438,3.890237,0.20751368,157,299.00134,2974.9912,29900.135,7850000,100,55.931248,47419.35,1.0023297,36.032757,9.263683e-06,45.225906,19.89849,
15800,500.0,50.05791,45398.35,1.6378663,87.02082,874.62024,-0.6,2.4905508e-10,11860941000.0,8.7462015,32930.555,0.05365932,9.932747,12330.433290719986,,50.05791376468137,5.2881137e-06,4.045786,0.3112797,158,874.5924,8702.082,87459.24,7900000,100,57.34165,18910334.0,1.0000635,40.125168,2.4905509e-08,47.190834,17.21648,
15900,500.0,51.35707,1530.7992,1.6378663,3.523508,35.821365,-0.6,3.353948e-08,2342632.8,0.35821372,951.30945,0.026972309,8.87156,12412.259353637695,,51.35707191911544,0.00267116,3.598661,0.21925762,159,35.416195,352.3509,3541.6196,7950000,100,59.89984,37436.918,1.0229818,42.48551,3.353948e-06,48.362076,17.41433,
16000,500.0,52.69707,3656.7546,1.6378663,6.6841063,67.690956,-0.6,2.6812806e-08,45609228.0,0.67690957,2805.8196,0.026447743,7.605576,12484.496098518372,,52.697071955096554,0.0012250235,3.1044614,0.24683334,160,67.182434,668.41064,6718.2437,8000000,100,59.56603,81631.086,1.0151801,45.091496,2.6812806e-06,49.718765,14.474533,
16100,500.0,53.755787,5222.1763,1.6378663,9.444389,95.37276,-0.6,2.3313461e-08,104148330.0,0.95372754,4329.858,0.03872998,8.737075,12564.974769830704,,53.75578583646897,0.0012054835,3.4758794,0.23192124,161,94.92402,944.43896,9492.402,8050000,100,61.96273,82954.27,1.0094726,45.01871,2.3313462e-06,50.657646,16.94402,
16200,500.0,52.89908,510.27902,1.6378663,0.8124488,9.516731,-0.6,1.3014725e-06,794808.56,0.09516731,394.7475,0.09329617,8.67456,12646.943519353867,,52.899073239344396,0.070336536,3.5426395,0.3267897,162,8.155951,81.24487,815.59503,8100000,100,61.280308,1421.7362,1.3535218,44.224514,0.00013014725,49.83506,17.055794,
16300,500.0,52.72384,1788.847,1.6378663,2.2158935,31.480244,-0.6,4.756293e-07,12763395.0,0.3148024,1613.7775,0.01458016,11.074712,12721.922961235046,,52.7238359370094,0.030187631,3.592776,0.22173768,163,18.807632,221.58939,1880.7633,8150000,100,60.835236,3312.615,1.9783376,41.649124,4.756293e-05,49.68207,19.186111,
16400,500.0,52.736816,2126.067,1.6378663,4.3972363,44.339935,-0.6,4.4116128e-08,9887480.0,0.44339928,1588.4004,0.01767224,10.50416,12798.330021619797,,52.73681857161256,0.0034058243,3.669811,0.3194964,164,44.195328,439.72366,4419.5327,8200000,100,62.75582,29361.467,1.006554,42.23266,4.4116127e-06,49.599026,20.523163,
16500,500.0,52.877945,3819.1553,1.6378663,6.712818,69.53564,-0.6,6.1724265e-08,79353160.0,0.69535613,3326.7908,0.08915636,10.399781,12876.94140291214,,52.87794274550436,0.0039605736,3.707602,0.31382695,165,67.47278,671.2819,6747.2783,8250000,100,61.97205,25248.867,1.0616218,42.47816,6.1724263e-06,49.77934,19.493889,
16600,500.0,52.592617,617.8823,1.6378663,0.74784285,12.197113,-0.6,6.2598296e-08,888236.2,0.12197112,421.42224,0.021431163,12.482347,12942.138260126114,,52.592618162685376,0.024530774,3.9599483,0.25595456,166,5.622574,74.78429,562.2574,8300000,100,61.54034,4076.5122,2.591146,40.11027,6.2598297e-06,49.5156,21.430069,
16700,500.0,50.877296,637.3693,1.6378663,0.84513795,12.102109,-0.6,1.0543405e-06,861785.3,0.12102112,594.6108,0.088076204,7.8144517,13021.73990225792,,50.877295661368755,0.48372093,3.3949573,0.32334986,167,7.8051205,84.5138,780.5121,8350000,100,59.47715,206.73077,2.0093315,43.062843,0.00010543405,47.90344,16.414307,
16800,500.0,51.894897,713.4985,1.6378663,1.3208514,13.864275,-0.6,5.2623267e-07,1999922.9,0.13864274,473.39594,0.047064453,10.1304,13108.684782505035,,51.894895610497294,0.016036272,3.4384024,0.22876844,168,13.277097,132.08514,1327.7097,8400000,100,60.81049,6235.8633,1.089752,41.764496,5.262327e-05,48.85437,19.045994,
16900,500.0,50.57066,3553.9749,1.6378663,6.9884434,70.6772,-0.6,1.6673111e-08,67385896.0,0.70677215,2887.2754,0.020141631,11.252754,13182.28280544281,,50.57065931581468,0.001951535,3.2993834,0.27394414,169,70.2406,698.84436,7024.06,8450000,100,58.904465,51241.715,1.012461,39.317905,1.667311e-06,47.62544,19.58656,
17000,500.0,49.265457,254213.89,1.6378663,483.82944,4863.1826,-0.6,9.561909e-10,292062070000.0,48.631824,223706.27,0.006535679,7.2731347,13260.772628307343,,49.265454897172205,8.9546273e-07,3.3842394,0.21412039,170,4862.674,48382.945,486267.38,8500000,100,57.738064,111674104.0,1.0002095,41.99232,9.561909e-08,46.378555,15.745743,
17100,500.0,51.308544,152.65515,1.6378663,0.16543153,2.9701357,-0.6,4.966097e-06,28148.922,0.029701358,119.850784,0.017579794,6.9380455,13338.432436943054,,51.308548014172594,0.80317414,2.9157119,0.30245122,171,1.5025463,16.543152,150.25464,8550000,100,58.79853,124.506004,3.1227548,44.370502,0.0004966097,48.36862,14.428028,
17200,500.0,52.77972,271.16156,1.6378663,0.4177683,5.152174,-0.6,1.3093503e-06,149788.16,0.051521733,196.39154,0.11735703,7.591269,13414.144792079926,,52.77971837227287,0.16576745,3.466842,0.33336636,172,4.19614,41.776836,419.614,8600000,100,60.884556,603.25476,1.4981467,45.18845,0.00013093503,49.73549,15.696106,
17300,500.0,52.63359,286.3781,1.6378663,0.41786957,5.46764,-0.6,1.09903e-06,290177.34,0.0546764,221.1652,0.09127292,9.994364,13489.394726991653,,52.633584647946215,0.21390443,3.4312615,0.2940644,173,4.1422434,41.78696,414.22433,8650000,100,60.321682,467.4985,1.6832391,42.63922,0.000109903,49.6175,17.68246,
17400,500.0,51.128326,211.11421,1.6378663,0.31561622,4.291233,-0.6,9.120954e-07,94412.46,0.04291233,161.3534,0.051027507,9.505014,13567.654940128326,,51.12832373851808,0.34983146,3.6951427,0.240923,174,3.1590564,31.561623,315.90564,8700000,100,58.863625,285.85193,1.8150578,41.62331,9.120954e-05,48.18514,17.240314,
17500,500.0,49.95808,1446.9003,1.6378663,3.0097182,30.788618,-0.6,2.6962286e-07,4898011.5,0.30788615,1078.4615,0.089069426,8.991262,13646.145857810974,,49.95808619589824,0.00586718,3.197369,0.40059662,175,30.251678,300.97183,3025.168,8750000,100,56.442978,17043.963,1.0356369,40.966824,2.6962287e-05,47.135937,15.476154,
17600,500.0,50.996445,722104.7,1.6378663,1471.9752,14793.991,-0.6,7.441675e-12,1254049000000.0,147.9399,456148.06,0.047755286,8.430589,13720.850744485855,,50.99644247008915,1.2014534e-08,3.2132254,0.2654952,176,14793.907,147197.53,1479390.8,8800000,100,58.303455,8323252000.0,1.0000113,42.565853,7.441675e-10,48.08127,15.737602,
17700,500.0,53.409157,93536.57,1.6378663,197.07513,1981.2085,-0.6,3.1623724e-11,8837228000.0,19.812082,69307.95,0.019417003,6.1979036,13810.549081087112,,53.40915755606567,1.5805874e-06,2.8289442,0.21902734,177,1980.6849,19707.516,198068.5,8850000,100,60.921116,63267616.0,1.0005285,47.211254,3.1623726e-09,50.363102,13.709862,
17800,500.0,52.39252,291067.12,1.6378663,620.3232,6234.8057,-0.6,1.882768e-11,95863580000.0,62.348053,232878.08,0.037059918,7.860256,13892.234803676605,,52.39252195603229,2.565637e-07,3.4786503,0.25789618,178,6234.485,62032.305,623448.5,8900000,100,58.947968,389766750.0,1.0001029,44.532265,1.8827682e-09,49.445118,14.415703,
17900,500.0,50.253872,361.65344,1.6378663,0.5761565,7.2832503,-0.6,1.8214651e-07,281047.56,0.07283251,292.61597,0.0587212,8.18411,13979.331494569778,,50.253868865278854,0.17945606,3.1499949,0.27055675,179,5.744065,57.615646,574.4065,8950000,100,58.49167,557.2395,1.5728399,42.06976,1.821465e-05,47.329285,16.42191,
18000,500.0,50.791348,1919.0166,1.6378663,3.542756,36.156727,-0.6,5.308832e-09,19420524.0,0.36156735,1587.9119,0.02063945,9.27789,14046.60055565834,,50.79134897228084,0.007935294,3.0466747,0.26393336,180,35.61053,354.27563,3561.0532,9000000,100,58.989803,12601.928,1.0308502,41.51346,5.308832e-07,47.841854,17.476345,
18100,500.0,50.657833,678.2931,1.6378663,1.4813826,15.258923,-0.6,4.69455e-07,461238.2,0.15258923,493.2148,0.015628964,7.3422637,14127.908948659897,,50.65783498415888,0.024540601,3.483783,0.22028731,181,14.891611,148.13826,1489.1611,9050000,100,57.986652,4074.88,1.0498557,43.31557,4.69455e-05,47.7585,14.671082,
18200,500.0,51.356903,6490.1914,1.6378663,13.249832,133.35619,-0.6,1.7350589e-08,74930456.0,1.3335617,4965.63,0.048103586,7.45586,14205.915568351746,,51.356903678526166,0.0003873766,3.1489294,0.29393125,182,133.16771,1324.983,13316.7705,9100000,100,60.012497,258146.72,1.0028322,43.901043,1.735059e-06,48.356274,16.111454,
18300,500.0,50.929268,3116.7056,1.6378663,5.6104918,58.618614,-0.6,1.3618899e-09,34872892.0,0.58618605,2208.899,0.08945565,6.9521813,14288.327574968338,,50.92926663781876,0.0009827678,2.8853307,0.316922,183,56.38589,561.0492,5638.5894,9150000,100,56.917896,101753.44,1.0798267,43.977085,1.36189e-07,48.08337,12.940811,
18400,500.0,51.03967,643.74054,1.6378663,1.2453456,13.67782,-0.6,1.5166569e-06,1198641.5,0.13677819,550.7497,0.115493745,12.124338,14369.168586492538,,51.039669110331786,0.1051093,3.5229616,0.35555637,184,12.514929,124.53455,1251.4929,9200000,100,60.296307,951.3906,1.1919184,38.91533,0.00015166569,48.02485,21.380978,
18500,500.0,50.60884,1842.1062,1.6378663,3.520113,36.164093,-0.6,2.4810284e-08,11465211.0,0.36164096,1252.9193,0.04721813,8.14535,14437.929070949554,,50.608843394916114,0.0023685123,3.0037863,0.26032442,185,35.385136,352.01126,3538.5137,9250000,100,57.348347,42220.594,1.044437,42.463493,2.4810283e-06,47.741425,14.884853,
18600,500.0,48.883427,594.24457,1.6378663,1.054443,11.50407,-0.6,2.378117e-06,1570126.2,0.115040675,457.31586,0.08483611,8.2308035,14526.520816326141,,48.88342887509476,0.042896733,3.4281693,0.307381,186,10.598011,105.44431,1059.8011,9300000,100,56.720043,2331.18,1.1762996,40.652626,0.0002378117,46.04743,16.067417,
18700,500.0,50.333405,556.9512,1.6378663,1.0349134,10.855241,-0.6,1.3170837e-08,1003609.0,0.10855241,348.2787,0.031211272,7.483836,14608.371671438217,,50.333407394927555,0.018376593,3.0558507,0.26247245,187,10.403349,103.491356,1040.335,9350000,100,56.5754,5441.705,1.0882251,42.84957,1.3170837e-06,47.50464,13.72583,
18800,500.0,51.593052,367.73523,1.6378663,0.6853077,7.889225,-0.6,9.5527e-07,187049.12,0.078892246,256.79068,0.015822187,9.795034,14680.392627239227,,51.59305055489029,0.07246927,3.5692365,0.22688971,188,6.890406,68.53077,689.04065,9400000,100,59.732803,1379.8953,1.3079156,41.798016,9.5527e-05,48.606407,17.934788,
18900,500.0,52.780872,29339.666,1.6378663,59.89206,602.0571,-0.6,1.231899e-10,1600136100.0,6.0205717,18003.133,0.10893096,9.031131,14757.09989976883,,52.780874892843876,7.6152196e-06,3.5183058,0.34674054,189,601.93896,5989.206,60193.9,9450000,100,62.567886,13131598.0,1.0003924,43.749744,1.231899e-08,49.652477,18.818142,
19000,500.0,54.898937,192.82295,1.6378663,0.18462676,3.6082826,-0.6,1.5268083e-06,41788.938,0.036082827,149.13557,0.09649536,7.691576,14831.754674196243,,54.89893905704717,0.50980324,3.4474156,0.3105983,190,1.5635153,18.462675,156.35153,9500000,100,62.38602,196.15411,3.6790245,47.207363,0.00015268083,51.779633,15.178658,
19100,500.0,53.528797,247.09592,1.6378663,0.4415015,4.9847856,-0.6,6.109114e-08,164571.4,0.049847856,154.9985,0.071720704,12.231454,14910.02640414238,,53.52879427781843,0.11339579,3.8387506,0.29154262,191,4.4400005,44.150154,444.00006,9550000,100,62.026302,881.86694,1.2587153,41.29734,6.1091146e-06,50.42748,20.728962,
19200,500.0,54.174538,14326.097,1.6378663,29.340004,295.15213,-0.6,2.3132332e-09,721401000.0,2.951521,12222.689,0.022272214,13.791534,14987.304919481277,,54.17453246462024,0.0002191361,3.9502084,0.24767974,192,294.8808,2934.0002,29488.08,9600000,100,62.27451,456337.4,1.0018407,40.383,2.3132331e-07,51.06081,21.89151,
19300,500.0,51.331127,569.2422,1.6378663,1.0260583,10.926517,-0.6,1.9122825e-07,1301975.5,0.10926516,418.52338,0.041602954,9.273606,15068.61587357521,,51.33112777929433,0.037746176,3.4413598,0.24718297,193,10.31624,102.60584,1031.624,9650000,100,58.56443,2649.275,1.1213003,42.05752,1.9122826e-05,48.402905,16.506908,
19400,500.0,51.791153,18901.92,1.6378663,36.221817,364.36813,-0.6,1.493438e-08,1683922700.0,3.6436815,15269.939,0.027884185,10.386025,15144.092297792435,,51.79114938888698,6.932982e-05,3.4604552,0.2473676,194,364.04617,3622.182,36404.617,9700000,100,60.48302,1442380.8,1.0017694,41.405125,1.493438e-06,48.767,19.077896,
19500,500.0,50.40436,166.25946,1.6378663,0.22980735,3.1592865,-0.6,3.2414798e-06,84915.55,0.03159286,133.90941,0.047957316,8.457924,15223.26969242096,,50.404362491187634,0.8739352,3.4520607,0.26037085,195,2.3089325,22.980736,230.89326,9750000,100,60.48457,114.42496,1.854893,41.946438,0.000324148,47.380135,18.538132,
19600,500.0,51.248993,1303.7487,1.6378663,1.9727286,21.282375,-0.6,1.8318772e-07,16868438.0,0.21282372,1037.7566,0.021478415,9.664619,15296.89915060997,,51.24899708011477,0.0135739995,4.2670436,0.31746274,196,19.818394,197.27287,1981.8394,9800000,100,61.98014,7367.0254,1.1504827,41.584377,1.8318773e-05,48.14999,20.395763,
19700,500.0,51.303272,735.7205,1.6378663,1.3958346,14.8053465,-0.6,1.0361731e-07,1450074.5,0.14805347,476.53247,0.01134862,8.931292,15359.53507566452,,51.303273634973124,0.013431872,3.549074,0.23114266,197,14.03244,139.58347,1403.244,9850000,100,60.077694,7444.9785,1.1125269,42.371983,1.0361731e-05,48.299385,17.705711,
19800,500.0,51.553043,3581.9373,1.6378663,6.4962497,65.499275,-0.6,5.486499e-08,66231556.0,0.65499276,2980.413,0.123944476,8.553654,15425.441378116608,,51.55304307834977,0.0024138594,3.3090081,0.32654947,198,65.29174,649.6248,6529.174,9900000,100,59.107006,41427.434,1.0063635,42.99939,5.486499e-06,48.5977,16.107616,
19900,500.0,53.245327,1107.7698,1.6378663,1.969425,20.60021,-0.6,7.111649e-07,8913614.0,0.20600212,908.30756,0.03474398,14.072888,15511.644053936005,,53.24532671676096,0.024436146,3.9447265,0.25551125,199,19.798634,196.94247,1979.8634,9950000,100,62.36013,4092.2983,1.0822774,39.17244,7.111649e-05,50.127323,23.18769,
20000,500.0,55.81798,214.9284,1.6378663,0.32076368,4.1093993,-0.6,1.719691e-06,88510.79,0.041093994,159.73984,0.0033712387,11.491914,15598.186784505844,,55.81798349867565,0.34043592,3.9404933,0.26278457,200,3.2263622,32.076366,322.63623,10000000,100,64.40162,293.74103,1.6147903,44.32607,0.0001719691,52.5979,20.07555,
20100,500.0,52.391064,1124.7437,1.6378663,2.3165803,23.609007,-0.6,6.2825407e-09,3509652.2,0.23609005,709.4514,0.054049253,11.676593,15673.08668589592,,52.39106339629675,0.0055790157,3.9867225,0.2978263,201,23.28557,231.65805,2328.5571,10050000,100,62.038692,17924.309,1.0279528,40.71447,6.282541e-07,49.289124,21.324223,
20200,500.0,52.292362,487.0369,1.6378663,0.8318083,9.171005,-0.6,8.890697e-09,1138386.2,0.09171006,344.19705,0.021430552,11.375886,15750.411390781403,,52.29236055438892,0.046495277,4.0369444,0.2119566,202,8.357265,83.18083,835.72656,10100000,100,61.600437,2150.756,1.2009915,40.916473,8.890697e-07,49.212345,20.683964,
20300,500.0,54.14003,7005.7017,1.6378663,12.312011,124.28661,-0.6,1.7797604e-10,272243420.0,1.2428662,5597.695,0.05677259,10.342635,15830.08915066719,,54.14002949453981,0.0005323401,3.7170398,0.22762749,203,123.74559,1231.2012,12374.56,10150000,100,64.97246,187849.84,1.008759,43.797394,1.7797603e-08,50.891403,21.175064,
20400,500.0,54.480446,13134.15,1.6378663,22.132143,222.58266,-0.6,1.228006e-08,1116445400.0,2.2258265,9076.493,0.008629829,9.804162,15908.51005911827,,54.480442848984886,6.549284e-05,4.102391,0.22736257,204,222.43788,2213.2146,22243.79,10200000,100,65.67532,1526884.5,1.0013019,44.67628,1.228006e-06,51.196674,20.999043,
20500,500.0,54.935825,2397.97,1.6378663,4.107036,42.162617,-0.6,5.6046538e-08,24718558.0,0.4216262,1965.7133,0.008682892,9.014104,15986.08342576027,,54.93582651376791,0.0053960592,3.5710895,0.25231573,205,41.281807,410.70364,4128.1807,10250000,100,63.505318,18532.043,1.0429057,45.921722,5.604654e-06,51.76056,17.583595,
20600,500.0,52.907467,654.73834,1.6378663,0.8532066,12.854531,-0.6,1.933989e-08,726872.06,0.1285453,516.53436,0.10112761,9.481759,16060.953117609024,,52.90746818077277,0.051672243,4.038636,0.30458513,206,7.205798,85.32066,720.57983,10300000,100,62.83175,1935.275,2.2195058,43.42571,1.933989e-06,49.76588,19.40604,
20700,500.0,54.49535,40696.406,1.6378663,82.586296,830.07776,-0.6,2.0982014e-09,1707891300.0,8.300777,27271.508,0.04267277,6.8209867,16130.956572771072,,54.4953493349607,5.6068434e-06,3.262931,0.24318875,207,830.02405,8258.63,83002.41,10350000,100,63.57703,17835348.0,1.0001293,47.674362,2.0982014e-07,51.316498,15.902668,
20800,500.0,55.56212,11129.388,1.6378663,19.123375,192.35078,-0.6,4.4368376e-09,586302660.0,1.9235077,9081.221,0.081917465,9.410247,16199.17566895485,,55.56211498171434,0.00023308005,3.943019,0.27459037,208,192.19868,1912.3374,19219.87,10400000,100,62.538578,429037.16,1.0015832,46.151867,4.4368375e-07,52.435184,16.386711,
20900,500.0,53.940292,6665.3555,1.6378663,13.33411,135.17252,-0.6,2.6131124e-07,89472110.0,1.351725,6195.415,0.10781105,10.156873,16280.426532745361,,53.940290204749004,0.0044997297,3.704455,0.3102833,209,134.0235,1333.4109,13402.35,10450000,100,63.047234,22223.557,1.0172049,43.783417,2.6131125e-05,50.78793,19.263817,
21000,500.0,52.80089,511.092,1.6378663,0.8721568,9.436706,-0.6,1.689317e-06,1091102.8,0.094367035,369.9524,0.03250146,9.635897,16355.697689533234,,52.80089391981674,0.046328045,3.3297575,0.24855962,210,8.767758,87.215675,876.7758,10500000,100,60.757637,2158.5198,1.1571695,43.164997,0.0001689317,49.76301,17.59264,
21100,500.0,51.017857,19853.104,1.6378663,38.68138,390.5661,-0.6,6.576246e-09,1879137000.0,3.9056618,15228.799,0.015504956,10.5633335,16431.83617568016,,51.01785456509825,4.207198e-05,3.4053404,0.26800692,211,388.77667,3868.1392,38877.668,10550000,100,59.989185,2376878.8,1.009206,40.45452,6.5762464e-07,48.018394,19.534664,
21200,500.0,50.152836,300.10867,1.6378663,0.3889861,5.520443,-0.6,4.2647497e-07,355073.28,0.055204436,253.64615,0.013502538,8.434149,16511.953522205353,,50.15283417861565,0.36897227,3.2353592,0.2734097,212,3.7924316,38.898613,379.24316,10600000,100,56.44554,271.02307,1.9743291,41.718685,4.2647498e-05,47.330555,14.726856,
21300,500.0,50.455605,202.97435,1.6378663,0.25201693,3.9536843,-0.6,9.6677e-07,93784.164,0.039536845,157.27882,0.09089531,8.512106,16589.5815782547,,50.455602473237015,0.43660805,3.6432061,0.31220046,213,2.4690347,25.201693,246.90347,10650000,100,60.38785,229.03838,2.402067,41.943497,9.667701e-05,47.436207,18.444355,
21400,500.0,50.368877,284.81512,1.6378663,0.36593086,5.498888,-0.6,5.737425e-07,257380.75,0.05498888,197.38171,0.0696547,9.461529,16664.985898017883,,50.36887694776729,0.11693712,3.4707537,0.29800797,214,3.5413847,36.593086,354.1385,10700000,100,59.79758,855.1604,2.2082782,40.90735,5.737425e-05,47.378994,18.890232,
21500,500.0,51.068165,579.1504,1.6378663,0.86301845,10.469736,-0.6,3.164228e-07,1542128.0,0.10469737,483.9329,0.003980607,8.396001,16744.197880983353,,51.06816094154539,0.08925975,3.124237,0.23363428,215,8.639737,86.30184,863.9737,10750000,100,56.89506,1120.3258,1.450395,42.67216,3.164228e-05,48.2234,14.2229,
21600,500.0,52.832085,2676.352,1.6378663,5.722577,57.930405,-0.6,2.0096327e-10,14269238.0,0.57930404,1947.8206,0.0426524,11.767213,16831.546059131622,,52.8320863771715,0.0017244822,3.621114,0.30469412,216,57.51786,572.25775,5751.786,10800000,100,60.507282,57988.42,1.014383,41.064873,2.0096328e-08,49.80672,19.44241,
21700,500.0,52.04002,2294.9854,1.6378663,4.1406717,42.548527,-0.6,1.17704836e-07,26276784.0,0.42548525,1565.5496,0.05932507,9.5531845,16912.50675225258,,52.04001888217526,0.0017871498,3.7572148,0.32262683,217,41.62106,414.0671,4162.106,10850000,100,61.673355,55955.02,1.0448786,42.486835,1.1770484e-05,48.956345,19.18652,
21800,500.0,50.220776,23062.709,1.6378663,46.664093,469.12875,-0.6,1.5003873e-10,5181625000.0,4.691287,17507.309,0.0677208,16.01974,16985.25600862503,,50.220779089068536,2.7356704e-05,4.1172376,0.30648217,218,468.9931,4666.4097,46899.312,10900000,100,58.113544,3655411.2,1.0005784,34.20104,1.5003874e-08,47.3151,23.912506,
21900,500.0,51.019184,3310.6418,1.6378663,6.4582057,65.57428,-0.6,3.267766e-10,35075790.0,0.6557427,2310.0266,0.035653085,8.550504,17059.318543195724,,51.0191818952206,0.00096699677,3.6801887,0.2844438,219,64.91313,645.8206,6491.3135,10950000,100,62.231407,103412.96,1.0204431,42.468678,3.267766e-08,47.907608,19.76273,
22000,500.0,51.46739,663.1608,1.6378663,1.2303542,13.427956,-0.6,1.9639392e-08,593919.0,0.13427958,400.9322,0.02165234,6.3023543,17129.22975087166,,51.46738975933749,0.012345777,2.8800027,0.24130878,220,12.366495,123.035416,1236.6495,11000000,100,58.273262,8099.9355,1.17711,45.165035,1.9639392e-06,48.55373,13.108227,
22100,500.0,52.58097,1486.4674,1.6378663,2.5689957,26.53609,-0.6,6.133756e-08,23520006.0,0.26536086,1237.2292,0.008878812,14.860037,17205.258177757263,,52.580972309497255,0.014658545,3.568265,0.25517145,221,25.823393,256.89957,2582.3394,11050000,100,60.351753,6821.9595,1.0556939,37.720936,6.133756e-06,49.563385,22.630817,
22200,500.0,52.81382,12354.577,1.6378663,25.021328,251.95251,-0.6,8.708908e-10,296004260.0,2.519525,9806.067,0.050377995,9.018849,17278.139959335327,,52.81381673838541,0.00015171643,3.6535232,0.28076077,222,251.47841,2502.133,25147.842,11100000,100,62.781635,659124.4,1.0037725,43.794968,8.7089084e-08,49.674732,18.986668,
22300,500.0,52.882668,1563.2775,1.6378663,2.7227159,28.928207,-0.6,3.3717566e-08,9620805.0,0.28928208,1211.1469,0.032170475,9.190657,17367.573946237564,,52.882666251728836,0.007481498,3.6143067,0.23826854,223,27.365547,272.27158,2736.5547,11150000,100,60.915543,13366.307,1.1162547,43.69201,3.3717567e-06,49.836887,17.223534,
22400,500.0,52.906925,172.60936,1.6378663,0.20971142,3.0163484,-0.6,5.511015e-06,123584.09,0.030163484,129.70465,0.022322342,9.286396,17446.440289974213,,52.90692593377217,0.5170791,3.5561025,0.26752508,224,2.1006367,20.971144,210.06367,11200000,100,61.70403,193.394,2.0268693,43.62053,0.0005511015,49.82172,18.0835,
22500,500.0,52.943153,276.13367,1.6378663,0.4221456,5.050992,-0.6,4.536156e-06,209140.98,0.050509915,202.8164,0.041058674,7.329685,17529.224415063858,,52.94315255528684,0.16953136,3.7085419,0.24096918,225,4.2443156,42.214558,424.43155,11250000,100,60.375572,589.8614,1.4114175,45.61347,0.00045361565,49.924374,14.762104,
22600,500.0,54.542557,36180.137,1.6378663,68.85784,693.6206,-0.6,5.5419097e-10,2771509200.0,6.9362054,25533.555,0.07048716,8.412601,17610.29876255989,,54.54256020655198,8.586846e-06,3.1374462,0.25091597,226,692.06146,6885.785,69206.15,11300000,100,62.396046,11645720.0,1.0045061,46.12996,5.5419097e-08,51.422764,16.266087,
22700,500.0,54.929245,973.3633,1.6378663,1.674302,17.699413,-0.6,1.4952622e-08,2232222.8,0.17699413,565.3203,0.042262763,7.120897,17692.091628074646,,54.929245291497516,0.005789462,3.3253758,0.25859237,227,16.831758,167.43019,1683.1759,11350000,100,62.094765,17272.762,1.1051567,47.80835,1.4952623e-06,51.82451,14.286415,
22800,500.0,54.181583,6909.006,1.6378663,12.192305,122.634834,-0.6,1.10472635e-08,213831070.0,1.2263484,4420.5693,0.066797316,8.8694515,17772.280281066895,,54.181586095011454,0.00016118353,3.7076426,0.3487184,228,122.53824,1219.2305,12253.824,11400000,100,63.18542,620410.75,1.0015771,45.312134,1.1047264e-06,51.02231,17.873287,
22900,500.0,53.97103,264.51868,1.6378663,0.41729677,5.0185423,-0.6,9.526086e-06,124808.76,0.05018542,198.69025,0.054365367,7.351403,17848.884914398193,,53.9710315370228,0.22266047,3.471629,0.27603665,229,4.1951437,41.72967,419.51437,11450000,100,62.124798,449.1143,1.4257025,46.61963,0.0009526086,50.864788,15.505169,
23000,500.0,53.845036,1067.7285,1.6378663,1.8539134,19.221216,-0.6,9.1847575e-08,8017541.0,0.19221218,852.5992,0.007659018,12.840085,17933.164972782135,,53.84503235931226,0.019592503,3.416852,0.26085925,230,18.6375,185.39136,1863.7501,11500000,100,60.22469,5103.993,1.0635046,41.004948,9.184758e-06,50.833797,19.219742,
23100,500.0,54.108402,202314.83,1.6378663,357.34082,3591.451,-0.6,2.979513e-11,248004430000.0,35.91451,161220.97,0.025089994,10.946477,18011.27076101303,,54.108404745430455,5.6463296e-07,3.6244082,0.26678362,231,3591.4106,35734.082,359141.06,11550000,100,61.757538,177106200.0,1.0000224,43.161926,2.979513e-09,51.020527,18.595612,
23200,500.0,54.228382,84801.61,1.6378663,167.64218,1684.9192,-0.6,4.910131e-10,8294195700.0,16.849192,61882.664,0.078365415,6.3632593,18095.000663280487,,54.228379436825975,1.8162096e-06,3.0931907,0.33315584,232,1684.8679,16764.219,168486.8,11600000,100,61.77427,55059724.0,1.0000608,47.86512,4.9101313e-08,51.139656,13.909149,
