Iteration,MinIW,ESSClassic,OptimizationReturnMean,EpLenMean,VarianceInit,OptimizationReturnMin,EpThisIter,TimeElapsed,EpisodesSoFar,MeanEntropy,ReturnMeanIW,InitialBound,EmpiricalD2,MaxIWNorm,InitialReturnMax,StdIWNorm,MaxIW,ESSRenyi,ReturnStepMaxmin,MinIWNorm,InitialReturnMean,J_sample_variance,TimestepsSoFar,LearnableVariance,MeanIW,OptimizationReturnMax,EpRewMean,ReturnStepMax,StdIW,MeanIWNorm,Bound,InitialReturnMin,InitialReturnStd
232,1.9491549e-07,1.0004326,10.795895,500.0,-0.6,,100,18085.1634850502,23200,1.6378663,106103.37,27.243813,18558374.0,3360.6614,38.929585,334.38092,336066.16,5.388403e-06,0.056593582,1.9491548e-09,29.190292,199787230000.0,11600000,,3361.3884,20.535187,29.190292009159293,0.2558681,33438.086,33.613888,97718.05,18.394398,3.9230785
233,9.18994e-07,1.032635,11.152902,500.0,-0.6,,100,18170.024262428284,23300,1.6378663,1217.9728,28.625477,33194.887,37.321156,41.08666,3.7129261,3732.1155,0.003012512,0.0031104684,9.1899395e-09,30.67981,22804102.0,11650000,,37.926586,21.559752,30.679810190395607,0.28902793,371.2926,0.37926587,843.6843,19.526907,3.760968
234,2.0118188e-08,1.0159736,8.886223,500.0,-0.6,,100,18246.027846336365,23400,1.6378663,10604.042,29.085821,1355087.4,281.18085,39.626686,27.975674,28118.086,7.379598e-05,0.046896115,2.0118188e-10,31.067156,1899105500.0,11700000,,283.4257,17.445753,31.067155873663,0.2754187,2797.5676,2.8342571,8297.605,22.180933,3.8561492
235,3.9856872e-07,1.0005101,8.801796,500.0,-0.6,,100,18319.05585384369,23500,1.6378663,30838.367,30.989168,1001898.6,782.60504,40.570175,77.86801,78260.51,9.9810495e-05,0.016253456,3.985687e-09,33.017677,14476370000.0,11750000,,782.8047,16.354296,33.01767589258113,0.25995073,7786.8022,7.828045,28807.934,24.21588,3.517064
236,2.1726412e-06,1.044354,10.874884,500.0,-0.6,,100,18405.071183681488,23600,1.6378663,1600.583,31.058338,26371.59,49.688152,41.8165,4.943241,4968.8154,0.0037919595,0.034201473,2.1726411e-08,33.149166,22147284.0,11800000,,50.782646,19.542221,33.14916353936593,0.22061172,494.32407,0.50782645,1261.047,22.27428,3.947925
237,5.1869236e-08,1.0146333,10.539321,500.0,-0.6,,100,18485.0665037632,23700,1.6378663,6170.606,31.216496,170399.77,214.76144,43.006958,21.367409,21476.145,0.0005868553,0.08452657,5.1869237e-10,33.366844,172605660.0,11850000,,216.33205,20.179438,33.36684229418335,0.27841958,2136.7407,2.1633205,5282.953,22.82752,3.943754
238,9.161806e-07,1.0008082,8.742017,500.0,-0.6,,100,18559.781904935837,23800,1.6378663,10518.09,29.003414,625144.2,346.89328,37.335403,34.515305,34689.33,0.00015996309,0.121947825,9.161806e-09,30.870184,864828860.0,11900000,,347.03345,15.207235,30.87018482472239,0.32896766,3451.5303,3.4703348,9042.108,22.128168,3.2188306
239,1.8261446e-08,1.0027232,7.432757,500.0,-0.6,,100,18640.595211029053,23900,1.6378663,3710.1653,28.858917,321929.6,101.94667,39.280643,10.143428,10194.667,0.00031062693,0.030691296,1.8261445e-10,30.822952,180386080.0,11950000,,102.0854,15.89045,30.82295048392786,0.2736994,1014.3429,1.020854,2595.7964,23.390194,3.57806
240,4.163576e-06,1.1738961,9.558649,500.0,-0.6,,100,18738.29895377159,24000,1.6378663,798.4648,29.833729,2617.1123,21.075476,42.326653,2.0977933,2107.5476,0.038210053,0.052985594,4.1635758e-08,31.950064,7243563.5,12000000,,22.86345,19.93524,31.95006222165083,0.24830155,209.77934,0.2286345,690.198,22.391413,3.734424
241,3.5934634e-06,1.0252873,11.398633,500.0,-0.6,,100,18828.342297554016,24100,1.6378663,5072.298,29.912949,212324.12,163.4271,41.2968,16.259823,16342.709,0.00047097803,0.028206304,3.5934633e-08,31.977793,281746660.0,12050000,,165.49179,20.717642,31.97779015467547,0.26674274,1625.9823,1.654918,4120.8477,20.579157,4.1029873
242,6.3174724e-07,1.0048094,11.236997,500.0,-0.6,,100,18912.263830184937,24200,1.6378663,3211.5256,30.657413,205694.94,101.28585,41.10177,10.077579,10128.585,0.00048615684,0.063985676,6.3174723e-09,32.712505,110517330.0,12100000,,101.52919,19.626263,32.71250344699467,0.2923848,1007.75757,1.0152917,2279.469,21.475506,3.52343
243,7.927778e-07,1.0603237,8.373644,500.0,-0.6,,100,18994.361972808838,24300,1.6378663,875.4701,31.354118,15330.152,23.416782,42.151264,2.3294537,2341.6782,0.0065230923,0.055448964,7.927778e-09,33.46168,7445148.0,12150000,,24.115044,17.063223,33.46168495308964,0.2654214,232.94534,0.2411505,614.52216,25.088041,3.6266942
244,1.6863287e-05,1.2228247,10.298867,500.0,-0.6,,100,19072.972234010696,24400,1.6378663,843.25085,31.336325,4970.162,20.191803,41.672485,2.0113268,2019.1803,0.020120068,0.031371668,1.6863287e-07,33.41995,9261184.0,12200000,,22.378782,18.551403,33.41995001787008,0.24907017,201.13268,0.22378783,696.3566,23.121082,3.58274
245,1.628631e-05,1.0128793,8.023824,500.0,-0.6,,100,19161.05300807953,24500,1.6378663,2546.7385,32.214264,12696.666,70.45051,41.682915,7.009299,7045.0513,0.007876083,0.066798,1.628631e-07,34.298405,49795464.0,12250000,,70.90293,15.408331,34.298407533694956,0.27070752,700.9301,0.7090293,2311.898,26.274584,3.3331776
246,5.1944253e-09,1.00158,8.970747,500.0,-0.6,,100,19235.66403412819,24600,1.6378663,20152.252,31.965227,4071163.5,555.0099,41.265377,55.222347,55500.992,2.4563004e-05,0.08902559,5.194425e-11,34.028496,4077933300.0,12300000,,555.44824,16.207628,34.02849578855557,0.30082318,5522.235,5.554482,15989.168,25.057749,3.544641
247,2.9537478e-07,1.026496,8.732357,500.0,-0.6,,100,19325.573711633682,24700,1.6378663,1216.1958,32.36879,14692.379,32.661766,44.133183,3.2494106,3266.1768,0.0068062497,0.11325772,2.9537477e-09,34.57545,13411248.0,12350000,,33.092056,18.29009,34.575448898186345,0.30072606,324.9411,0.33092058,948.7219,25.843092,3.4768245
248,4.3706635e-07,1.0052695,8.824313,500.0,-0.6,,100,19407.32458138466,24800,1.6378663,5760.77,31.829903,383423.9,167.50955,42.833263,16.666557,16750.955,0.00026080795,0.023966134,4.3706634e-09,33.97156,252991570.0,12400000,,167.9504,17.686012,33.971563733492104,0.3383597,1666.6555,1.6795039,4434.626,25.147251,3.5594132
249,1.6312005e-07,1.0006315,6.675325,500.0,-0.6,,100,19488.947684526443,24900,1.6378663,12197.145,32.378376,1802867.6,351.17188,43.069996,34.94105,35117.188,5.546719e-05,0.018252939,1.6312005e-09,34.531876,677887800.0,12450000,,351.28275,15.213444,34.53187666428123,0.21724464,3494.1052,3.5128272,9305.621,27.856552,3.2116804
250,1.0383884e-08,1.0001681,6.3133802,500.0,-0.6,,100,19568.753980398178,25000,1.6378663,61023.92,32.90951,1660721.9,1380.2417,44.209568,137.3322,138024.17,6.0214777e-05,0.108432636,1.0383884e-10,35.11999,46794998000.0,12500000,,1380.3577,15.402956,35.119992412638496,0.34023407,13733.218,13.80358,58175.3,28.806612,3.19046
251,1.1448053e-06,1.029524,6.4981017,500.0,-0.6,,100,19644.90663743019,25100,1.6378663,2044.432,33.789066,8662.245,53.11918,47.768993,5.284607,5311.918,0.0115443515,0.06905958,1.1448053e-08,36.177517,21784918.0,12550000,,53.898678,18.089577,36.17751920804128,0.36144543,528.4607,0.5389867,1822.1362,29.679417,2.9449642
252,0.00021928162,1.257498,7.752916,500.0,-0.6,,100,19715.643823623657,25200,1.6378663,410.73758,34.330017,2338.8208,9.10168,43.816483,0.9059923,910.16797,0.042756587,0.13405944,2.192816e-06,36.520844,1225956.4,12600000,,10.224124,15.048559,36.52083882471671,0.34075022,90.59923,0.10224125,304.78635,28.767923,3.017001
253,3.2393846e-06,1.002138,7.274735,500.0,-0.6,,100,19789.16022849083,25300,1.6378663,10077.698,33.7246,366714.16,284.45844,44.49191,28.302956,28445.844,0.00027269195,0.080369145,3.2393846e-08,35.949196,431988450.0,12650000,,284.7624,15.81745,35.94919423584749,0.30720583,2830.2957,2.8476238,8730.552,28.67446,3.2182028
254,3.1654338e-08,1.0006973,7.611703,500.0,-0.6,,100,19865.725247859955,25400,1.6378663,21983.043,34.21642,5657986.0,555.46423,45.32666,55.2678,55546.426,1.7674134e-05,0.078898594,3.1654337e-10,36.482754,3786890200.0,12700000,,555.6579,16.455608,36.48275481043354,0.31880057,5526.7803,5.556578,16592.225,28.871052,3.0527294
255,1.1222775e-06,1.0000848,9.562625,500.0,-0.6,,100,19953.91386437416,25500,1.6378663,109903.01,35.572647,1352380.1,2482.505,46.40995,247.00603,248250.48,7.394371e-05,0.0066001713,1.1222775e-08,37.893143,161561970000.0,12750000,,2482.61,18.079433,37.89314233107506,0.23743457,24700.602,24.826101,107204.46,28.330517,3.1088312
256,3.9492943e-06,1.021586,9.449917,500.0,-0.6,,100,20031.726786851883,25600,1.6378663,2999.0898,36.554688,26044.838,78.14316,45.970894,7.7744603,7814.316,0.0038395324,0.030537412,3.9492942e-08,38.853237,50091876.0,12800000,,78.983696,16.567575,38.85323518074024,0.24623136,777.44604,0.7898369,2628.141,29.403318,3.2696447
257,5.6889553e-07,1.0003238,7.539071,500.0,-0.6,,100,20100.691323518753,25700,1.6378663,120284.76,36.993984,500503.6,3046.651,48.208336,303.13742,304665.1,0.00019979877,0.0039371103,5.688955e-09,39.4044,63269010000.0,12850000,,3047.144,16.343006,39.40440151866014,0.24751233,30313.742,30.471437,118579.48,31.86533,3.127813
258,0.00011646514,1.0517517,4.5841694,500.0,-0.6,,100,20186.287398576736,25800,1.6378663,667.0806,36.15613,962.72296,17.842772,44.142715,1.774916,1784.2772,0.10387204,0.035234436,1.1646514e-06,38.36327,607218.25,12900000,,18.299128,10.363617,38.36326770982535,0.21119054,177.49162,0.1829913,598.5981,33.7791,2.2416604
259,0.00017716759,1.5279354,8.159516,500.0,-0.6,,100,20266.52090191841,25900,1.6378663,202.80386,36.069656,472.9333,4.7093644,45.293655,0.4685164,470.93646,0.21144632,0.11723767,1.7716759e-06,38.33434,68115.06,12950000,,5.8360734,15.118832,38.33434052517253,0.32573462,46.851646,0.05836073,153.55374,30.174824,3.0050886
260,2.331345e-05,1.2553219,6.3848176,500.0,-0.6,,100,20343.990440368652,26000,1.6378663,551.0125,35.48323,2066.6123,11.807453,44.81936,1.1752739,1180.7454,0.04838837,0.050183058,2.331345e-07,37.724197,1704162.1,13000000,,13.251342,13.479979,37.72419788674557,0.22890307,117.527405,0.1325134,449.1381,31.33938,3.3281918
261,0.00012318052,1.2114633,5.8747706,500.0,-0.6,,100,20423.082008361816,26100,1.6378663,434.96768,36.190224,2119.7349,9.314783,45.38052,0.9265941,931.47833,0.047175713,0.01501964,1.2318052e-06,38.459255,1015605.3,13050000,,10.261042,12.796036,38.45925475157162,0.24410276,92.65941,0.10261041,330.50043,32.584484,2.617993
262,1.2659538e-07,1.0001993,7.5710707,500.0,-0.6,,100,20505.073324918747,26200,1.6378663,26459.531,36.19252,2126573.8,639.5013,44.65918,63.629517,63950.13,4.7023997e-05,0.003238827,1.2659538e-09,38.425484,4916825600.0,13100000,,639.56506,13.804768,38.42548299711763,0.27871653,6362.9507,6.395651,23203.258,30.854412,3.0724926
263,4.005603e-06,1.0318131,6.173797,500.0,-0.6,,100,20599.003679275513,26300,1.6378663,1192.6455,37.042675,21037.0,31.710077,45.899807,3.1547346,3171.0078,0.0047535296,0.014743447,4.005603e-08,39.33766,2647122.8,13150000,,32.21184,12.735939,39.33766444131571,0.23518535,315.47348,0.32211846,859.777,33.163868,2.9713304
264,8.507065e-09,1.0002924,6.8871574,500.0,-0.6,,100,20684.28197646141,26400,1.6378663,35452.246,35.43961,4810503.0,944.38995,44.570343,93.96548,94439.0,2.0787847e-05,0.002320975,8.507065e-11,37.668125,4921562000.0,13200000,,944.5281,13.789377,37.66812308101085,0.24689074,9396.547,9.445281,30564.47,30.780966,3.0247653
265,2.189173e-05,1.0872066,6.721736,500.0,-0.6,,100,20769.442797660828,26500,1.6378663,1074.112,34.649185,7210.0186,28.051231,44.76332,2.7904587,2805.1233,0.01386959,0.018071726,2.189173e-07,36.887352,4180150.0,13250000,,29.25536,14.597706,36.88735075856057,0.21528749,279.04587,0.2925536,884.0653,30.165615,2.7302964
266,1.3990857e-08,1.0002304,11.025786,500.0,-0.6,,100,20839.892899274826,26600,1.6378663,84651.13,33.417717,62819760.0,2171.7356,46.724697,216.08473,217173.56,1.5918558e-06,0.091460764,1.3990857e-10,35.753956,98637810000.0,13300000,,2171.9858,21.996529,35.75395438691348,0.35749802,21608.473,21.719858,66134.39,24.728168,3.769536
267,2.0704014e-05,1.1818217,9.920615,500.0,-0.6,,100,20922.480862379074,26700,1.6378663,457.18903,34.827545,2951.7285,11.965181,46.77778,1.190337,1196.5182,0.033878453,0.03051877,2.0704013e-07,37.166435,1011884.75,13350000,,13.017496,19.531956,37.1664378859836,0.31822777,119.03371,0.13017493,330.1176,27.245823,3.6520302
268,2.3707633e-05,1.1500663,6.138062,500.0,-0.6,,100,21005.455033302307,26800,1.6378663,501.47375,34.785187,604.34656,11.270233,45.04785,1.1209482,1127.0233,0.16546798,0.032956094,2.3707632e-07,37.037582,1679871.9,13400000,,12.090903,14.1483345,37.03757949076894,0.24353772,112.09481,0.12090904,446.10214,30.899517,2.8529005
269,1.1919355e-05,1.0085257,10.524067,500.0,-0.6,,100,21087.98252058029,26900,1.6378663,2789.5515,35.442795,5386.7383,73.53601,46.29869,7.3164325,7353.6016,0.018564109,0.06859127,1.19193544e-07,37.75773,64135224.0,13450000,,73.84888,19.065025,37.75773254509916,0.26446944,731.64325,0.7384887,2619.6482,27.233665,3.1439977
270,8.377265e-06,1.0620868,6.884986,500.0,-0.6,,100,21165.232266426086,27000,1.6378663,1084.9976,35.174484,7329.573,24.982796,43.51334,2.4851587,2498.2795,0.013643359,0.15034066,8.377265e-08,37.350155,9368029.0,13500000,,25.74855,13.048172,37.35015308741868,0.3427669,248.51591,0.2574855,898.73236,30.465168,2.72194
271,6.116585e-07,1.0138,8.379242,500.0,-0.6,,100,21236.191704034805,27100,1.6378663,2221.6514,35.80807,35423.74,53.762558,46.84042,5.3489633,5376.256,0.0028229658,0.0029416531,6.1165846e-09,38.15009,39479070.0,13550000,,54.132545,17.06957,38.150091072913796,0.23291607,534.8963,0.5413254,1780.8551,29.77085,3.4212327
272,5.0235626e-06,1.0593296,8.571078,500.0,-0.6,,100,21312.980974912643,27200,1.6378663,1361.3284,37.37255,26661.045,33.596424,48.652412,3.3426425,3359.6423,0.0037507906,0.0995433,5.0235624e-08,39.805172,8649215.0,13600000,,34.587414,17.41832,39.80517094716531,0.35263857,334.26422,0.3458741,964.12494,31.234093,3.0676956
273,6.481918e-06,1.0465162,9.477934,500.0,-0.6,,100,21395.53257417679,27300,1.6378663,1579.3508,37.600098,2607.8586,37.119503,49.242485,3.6927378,3711.9502,0.038345635,0.13028142,6.4819176e-08,40.062225,18106352.0,13650000,,37.975708,18.658195,40.06222352406798,0.33011207,369.27374,0.3797572,1453.6171,30.58429,3.5459828
274,7.247803e-06,1.0271143,8.432294,500.0,-0.6,,100,21476.99221277237,27400,1.6378663,3119.0178,37.711613,5535.6523,73.3039,47.402378,7.292805,7330.3906,0.018064719,0.061450854,7.2478024e-08,40.08173,63470228.0,13700000,,74.29266,15.752941,40.08173038920422,0.28874266,729.2806,0.74292654,2942.6763,31.649437,3.7147553
275,0.0006495229,3.8804512,7.2887616,500.0,-0.6,,100,21549.534244298935,27500,1.6378663,116.52658,37.04215,73.95329,1.0791404,47.758766,0.14496653,107.91404,1.3522048,0.048892796,6.4952287e-06,39.43009,25613.45,13750000,,2.9127483,15.617435,39.43009198531127,0.27840045,14.496652,0.029127484,95.99124,32.14133,3.488371
276,6.329464e-06,1.0194978,7.6555204,500.0,-0.6,,100,21618.50019311905,27600,1.6378663,3001.545,37.38815,50725.805,73.20945,49.574055,7.283682,7320.9453,0.001971383,0.009839892,6.329464e-08,39.866856,43240196.0,13800000,,73.92124,17.36272,39.86685470998385,0.21456799,728.3682,0.7392124,2443.2817,32.211334,3.36672
277,2.9852088e-06,1.0058619,9.432512,500.0,-0.6,,100,21694.174451828003,27700,1.6378663,4299.4346,38.443436,132854.72,100.484314,47.822273,9.99778,10048.432,0.0007527019,0.00058731437,2.9852085e-08,40.83455,138256540.0,13850000,,100.77852,16.420238,40.83454675044384,0.23694432,999.778,1.0077852,3427.8918,31.402035,3.1045458
278,3.439815e-05,1.2094916,5.9421105,500.0,-0.6,,100,21759.12602376938,27800,1.6378663,791.2659,38.43126,1671.2533,16.30508,46.64629,1.6236174,1630.508,0.059835333,0.1076068,3.4398147e-07,40.763573,2789570.5,13900000,,17.965012,11.824829,40.76357190497536,0.29188028,162.36176,0.17965011,695.91864,34.82146,3.0240428
279,6.173456e-08,1.0011861,7.0905,500.0,-0.6,,100,21823.292078971863,27900,1.6378663,13249.521,37.902447,281775.7,316.76456,47.29402,31.517488,31676.455,0.00035489223,0.007903919,6.173456e-10,40.267147,858451200.0,13950000,,316.95236,14.117371,40.267150993452425,0.23583198,3151.7485,3.1695232,11994.278,33.17665,3.09466
280,4.2311214e-05,1.0719552,9.493978,500.0,-0.6,,100,21898.022586107254,28000,1.6378663,550.1367,38.162796,3175.7603,12.775682,50.77509,1.2707767,1277.5682,0.031488523,0.08186644,4.2311214e-07,40.70154,1955314.8,14000000,,13.228111,19.56752,40.70154621629234,0.32425863,127.07766,0.13228111,407.06805,31.20757,3.593367
281,2.394225e-07,1.00051,10.622085,500.0,-0.6,,100,21973.902060508728,28100,1.6378663,25460.883,37.529858,751888.75,665.2774,49.49362,66.19409,66527.74,0.0001329984,0.071304515,2.3942248e-09,40.00454,3874745000.0,14050000,,665.447,20.111164,40.00454174768593,0.29660198,6619.41,6.6544714,23315.049,29.382458,3.1585813
282,5.063448e-07,1.0044967,8.694579,500.0,-0.6,,100,22049.894127368927,28200,1.6378663,11587.016,37.288193,475806.3,264.91644,46.615982,26.358265,26491.645,0.00021016956,0.14825334,5.063448e-09,39.618996,1204215900.0,14100000,,265.51154,15.691566,39.61899473253626,0.34856772,2635.827,2.6551151,9979.261,30.924416,3.268902
283,7.521133e-05,2.1732125,7.6088905,500.0,-0.6,,100,22124.453462600708,28300,1.6378663,538.7266,36.72685,2650.307,7.536147,47.738155,0.9567834,753.61475,0.03773148,0.011424243,7.5211324e-07,39.113758,566983.3,14150000,,14.260538,16.233288,39.113758082468244,0.27378353,95.67835,0.1426054,415.84592,31.504868,3.3845537
284,1.6673913e-07,1.0015633,7.8290277,500.0,-0.6,,100,22210.829592466354,28400,1.6378663,10797.101,36.462475,853415.4,269.73856,46.792824,26.83844,26973.855,0.000117176234,0.051829636,1.6673912e-09,38.802113,663052600.0,14200000,,269.9493,15.819735,38.80211601357034,0.25712475,2683.844,2.6994934,8635.729,30.97309,3.219687
285,8.130713e-06,1.0156558,6.4093733,500.0,-0.6,,100,22292.50914287567,28500,1.6378663,1330.4537,37.267292,44289.53,35.880962,46.346844,3.5698428,3588.0964,0.0022578698,0.026674762,8.130712e-08,39.584633,3109408.8,14250000,,36.160892,13.171585,39.58463218919594,0.21135657,356.98428,0.3616089,842.7673,33.17526,2.9942555
286,0.00025373587,1.1351992,6.8517375,500.0,-0.6,,100,22365.443933963776,28600,1.6378663,427.49054,37.46728,4505.6733,9.444593,49.57619,0.9394252,944.45935,0.02219424,0.0059565753,2.5373586e-06,39.94609,908593.2,14300000,,10.066474,16.481838,39.94609055868992,0.23339082,93.94252,0.10066473,261.10217,33.094353,3.4000254
287,2.4762603e-06,1.0206437,7.057558,500.0,-0.6,,100,22459.895227193832,28700,1.6378663,948.8113,37.412395,15488.299,27.24112,50.23501,2.7101855,2724.112,0.006456487,0.07229684,2.4762603e-08,39.92415,1004513.7,14350000,,27.520973,17.36842,39.92414633822801,0.2565285,271.0186,0.27520978,636.21893,32.86659,3.5060112
288,0.0017694396,6.2599053,7.985578,500.0,-0.6,,100,22551.427862644196,28800,1.6378663,72.6049,36.146885,25.292778,0.70284885,46.742386,0.072898366,70.28489,3.9536977,0.076490656,1.7694396e-05,38.484005,7206.0913,14400000,,1.8838181,16.24396,38.48400438319409,0.3051035,7.289837,0.018838182,60.851074,30.498426,3.248222
289,2.4657398e-05,1.0210516,7.820587,500.0,-0.6,,100,22641.07125020027,28900,1.6378663,1697.8895,35.594746,7478.955,44.849667,44.374134,4.462034,4484.967,0.013370852,0.048882738,2.46574e-07,37.813454,13106189.0,14450000,,45.319527,14.381266,37.81345475849721,0.25933188,446.20346,0.45319527,1506.0137,29.992868,2.9284315
290,6.1216124e-06,1.0018281,6.990525,500.0,-0.6,,100,22719.25780749321,29000,1.6378663,13526.147,34.674828,234416.92,396.3089,45.13754,39.431885,39630.89,0.00042659036,0.0089330375,6.121612e-08,36.93171,413666900.0,14500000,,396.67105,15.196354,36.93170943659851,0.254697,3943.1882,3.96671,12433.443,29.941185,3.0699503
291,3.0260571e-06,1.0028769,6.6048303,500.0,-0.6,,100,22792.34971356392,29100,1.6378663,8755.201,35.231823,135126.3,207.89265,43.554466,20.684761,20789.266,0.0007400484,0.02144517,3.026057e-08,37.40955,589164600.0,14550000,,208.1915,12.74975,37.40954636904006,0.23524046,2068.4758,2.081915,7954.68,30.804716,2.909134
292,9.1705124e-07,1.0252843,10.047014,500.0,-0.6,,100,22865.692172288895,29200,1.6378663,1777.818,34.44247,25451.006,43.378017,43.58881,4.315618,4337.802,0.0039291177,0.023527429,9.170512e-09,36.621914,38024750.0,14600000,,43.92411,17.013912,36.62191201978777,0.24557976,431.5618,0.43924105,1430.1238,26.574898,2.7412615
293,3.8571892e-05,1.9693215,10.271096,500.0,-0.6,,100,22930.326840639114,29300,1.6378663,487.5519,34.835197,2403.4111,8.577089,44.937016,0.9162224,857.709,0.04160753,0.014214203,3.8571892e-07,37.082047,1057903.5,14650000,,12.986085,18.126064,37.08204725511555,0.24124244,91.62225,0.12986083,377.40094,26.810951,3.1574018
294,6.0425954e-08,1.0018553,6.311107,500.0,-0.6,,100,23005.6981716156,29400,1.6378663,52392.24,34.451916,1536070.9,1370.2804,43.069065,136.33997,137028.05,6.5101165e-05,0.03933969,6.0425953e-10,36.60537,13494368000.0,14700000,,1371.5514,12.774803,36.60536914110439,0.24538128,13633.997,13.715515,49723.285,30.294262,2.8157508
295,7.8994235e-11,1.000075,8.221659,500.0,-0.6,,100,23063.635846853256,29500,1.6378663,87985.24,35.00967,39677650.0,2298.737,46.81917,228.72137,229873.72,2.5203108e-06,0.03893821,7.8994233e-13,37.35063,48722280000.0,14750000,,2298.8235,17.6902,37.3506300558289,0.2714839,22872.135,22.988235,73239.5,29.128971,3.1831403
296,9.078782e-06,1.0239971,9.898584,500.0,-0.6,,100,23143.17897295952,29600,1.6378663,2904.1028,34.65682,78630.45,88.34847,44.599514,8.789835,8834.848,0.0012717718,0.04471241,9.0787815e-08,36.88679,29127204.0,14800000,,89.405685,17.611305,36.886792715396716,0.24985157,878.98346,0.8940566,2278.7925,26.988209,3.3069372
297,4.1637085e-09,1.0007144,7.7259636,500.0,-0.6,,100,23216.851322174072,29700,1.6378663,40340.863,34.00418,11831439.0,1050.4592,45.538616,104.51898,105045.92,8.452057e-06,0.054857686,4.1637083e-11,36.281113,11579990000.0,14850000,,1050.8345,16.983469,36.2811112304912,0.22849955,10451.899,10.508345,32508.938,28.555147,3.241382
298,2.235381e-06,1.5148752,8.113345,500.0,-0.6,,100,23292.775756835938,29800,1.6378663,590.86554,34.871788,4309.2144,12.649567,45.667557,1.2771666,1264.9567,0.023206087,0.08184865,2.2353811e-08,37.155163,1328668.6,14900000,,15.839836,16.625738,37.15516305620345,0.3099123,127.71666,0.15839837,440.97412,29.041819,3.5200164
299,2.2809246e-08,1.0086381,9.223427,500.0,-0.6,,100,23366.29095673561,29900,1.6378663,2980.1553,35.068596,236472.72,75.68335,46.813225,7.530089,7568.335,0.00042288177,0.05578035,2.2809246e-10,37.409256,74180140.0,14950000,,76.00973,18.627396,37.409256506283036,0.28688592,753.00885,0.76009727,1841.9277,28.18583,3.0607393
300,4.4395865e-06,1.0173074,8.298601,500.0,-0.6,,100,23443.0004427433,30000,1.6378663,5702.4517,36.943634,85454.1,123.949814,47.369133,12.331916,12394.981,0.0011702188,0.07438289,4.4395865e-08,39.312088,345918200.0,15000000,,125.019295,16.355644,39.312089583528575,0.3033801,1233.1919,1.250193,5010.092,31.013489,3.2850487
301,5.021694e-08,1.0003539,10.515198,500.0,-0.6,,100,23518.11169576645,30100,1.6378663,48169.04,38.19881,2058075.5,1325.1584,48.25984,131.85135,132515.84,4.858908e-05,0.018014327,5.0216936e-10,40.6118,8458668500.0,15050000,,1325.393,18.163235,40.61180143635613,0.23191696,13185.139,13.253928,44707.363,30.096603,3.655543
302,0.000356453,1.2682661,6.5728755,500.0,-0.6,,100,23621.925650835037,30200,1.6378663,276.4556,36.77035,433.45535,5.596035,50.491116,0.55669063,559.6035,0.23070426,0.10096046,3.56453e-06,39.294907,463742.78,15100000,,6.309439,17.769085,39.29490632028638,0.32234943,55.66907,0.063094385,223.89539,32.72203,3.353356
303,1.315344e-06,1.0013958,6.598217,500.0,-0.6,,100,23716.52227807045,30300,1.6378663,15036.453,36.30634,361675.97,360.96487,46.659092,35.915306,36096.49,0.00027649058,0.05230099,1.3153439e-08,38.639297,1332874600.0,15150000,,361.21677,14.618011,38.63929858461157,0.2717457,3591.5305,3.6121671,13633.426,32.04108,2.9868
304,1.7223877e-06,1.0076286,10.160035,500.0,-0.6,,100,23797.531646966934,30400,1.6378663,5590.641,37.730072,113192.92,126.37449,48.249664,12.573654,12637.449,0.0008834475,0.020700365,1.7223876e-08,40.142555,332660130.0,15200000,,126.85596,18.267145,40.142554912341026,0.29932794,1257.3655,1.2685595,4778.9814,29.98252,3.7083957
305,8.688224e-05,1.6019083,10.093695,500.0,-0.6,,100,23883.343194007874,30500,1.6378663,436.58963,35.76548,1182.5192,9.147591,50.60415,0.9339276,914.7591,0.08456522,0.074642316,8.688224e-07,38.295692,793461.0,15250000,,11.916225,22.402153,38.2956894167912,0.32387194,93.39277,0.11916225,349.58142,28.201996,3.4955363
306,2.191915e-06,1.016828,7.77317,500.0,-0.6,,100,23965.179500341415,30600,1.6378663,6754.4536,36.215096,278681.88,165.92314,46.46529,16.508205,16592.314,0.0003588321,0.061050177,2.191915e-08,38.53836,282313540.0,15300000,,167.31813,15.700098,38.53836228256006,0.23611584,1650.821,1.673181,5527.9946,30.765192,2.9852998
307,0.00018458409,1.029911,7.7974873,500.0,-0.6,,100,24047.790424346924,30700,1.6378663,1530.1635,35.648308,5553.5566,40.089233,45.117004,3.98837,4008.9233,0.01800648,0.04517679,1.8458409e-06,37.904163,10441283.0,15350000,,40.68584,15.010328,37.904164148145476,0.26635253,398.837,0.40685844,1362.0526,30.106676,3.2607
308,1.225503e-05,1.2478987,7.268531,500.0,-0.6,,100,24119.509139060974,30800,1.6378663,491.95508,36.467503,4552.422,11.127474,45.934048,1.1087676,1112.7474,0.021966329,0.02301079,1.225503e-07,38.764206,974100.3,15400000,,12.463988,14.438374,38.76420478001394,0.23720689,110.87675,0.12463988,336.9928,31.495674,2.7869668
309,3.489372e-07,1.005696,8.993061,500.0,-0.6,,100,24187.391476154327,30900,1.6378663,5653.1816,36.636623,427479.3,154.51555,47.93639,15.373692,15451.555,0.00023392944,0.09785782,3.489372e-09,39.033443,120697150.0,15450000,,154.95532,17.896008,39.033443944378256,0.3406457,1537.3694,1.5495534,4086.0955,30.040382,3.6982543
