VarRet,VarNormIw,VarVanillaIw,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,Delta,VarDiscRet,AvgEpLen,AvgNormIw,EpsThisIter,IterType,VarJ,Bound,MinNormIw,AvgRet,ESSRenyi,BatchSize,MinVanillaIw,ESSClassic,J,eRenyi2,AvgDiscRet
7232.40068456,1.11834e-06,0.0447835,1.00055,-84.7497894688,2.19867,0.0109872,0.3,7232.40068456,117.05,0.005,100,1,69.3008,-124.276,0.00221231,-84.7497894688,190.948430247,200,0.442707,191.477309766,-78.1637,1.0474,-84.7497894688
2602.62580516,3.50449e-18,,1.0,-68.8266910331,1.0,0.01,0.3,2602.62580516,98.41,0.01,100,2,50.7602,-132.545,0.01,-68.8266910331,200.0,200,1.0,100.0,-68.8267,1.0,-68.8266910331
3825.67549054,5.82136e-07,0.0228357,0.990297,-71.2288246316,1.22918,0.00620611,0.3,3825.67549054,100.39,0.005,100,1,51.9592,-114.6,0.0026274,-71.2288246316,195.88743267,200,0.520382,195.471152359,-69.0733,1.02099,-71.2288246316
4967.43609012,3.50449e-18,,1.0,-76.1373833106,1.0,0.01,0.3,4967.43609012,107.26,0.01,100,2,70.1268,-139.853,0.01,-76.1373833106,200.0,200,1.0,100.0,-76.1374,1.0,-76.1373833106
1366.58751036,6.90352e-07,0.0282149,1.01082,-64.292292702,1.22564,0.0060626,0.3,1366.58751036,92.42,0.005,100,1,48.7505,-114.608,0.00160022,-64.292292702,194.536535455,200,0.323506,194.651740359,-68.926,1.02808,-64.292292702
1374.76744447,3.50449e-18,,1.0,-65.3005237262,1.0,0.01,0.3,1374.76744447,94.08,0.01,100,2,36.892,-129.016,0.01,-65.3005237262,200.0,200,1.0,100.0,-65.3005,1.0,-65.3005237262
5024.99217219,1.35052e-06,0.0512938,0.974435,-74.3784393466,1.25629,0.00644627,0.3,5024.99217219,104.29,0.005,100,1,44.3165,-113.902,0.00135157,-74.3784393466,190.030983135,200,0.263403,189.798305506,-67.6803,1.05246,-74.3784393466
6153.51503333,3.50449e-18,,1.0,-80.150334166,1.0,0.01,0.3,6153.51503333,111.86,0.01,100,2,78.0511,-143.87,0.01,-80.150334166,200.0,200,1.0,100.0,-80.1503,1.0,-80.150334166
3801.78438723,1.01027e-06,0.0408205,1.00506,-72.9729922913,1.27135,0.00632475,0.3,3801.78438723,103.24,0.005,100,1,63.3637,-120.329,0.00112214,-72.9729922913,193.249541878,200,0.225563,192.269123124,-74.4918,1.03493,-72.9729922913
3793.92571554,3.50449e-18,,1.0,-72.7632790318,1.0,0.01,0.3,3793.92571554,102.88,0.01,100,2,61.2861,-136.483,0.01,-72.7632790318,200.0,200,1.0,100.0,-72.7633,1.0,-72.7632790318
3832.96483234,8.03287e-07,0.0316193,0.991997,-72.0809921721,1.199,0.00604336,0.3,3832.96483234,101.36,0.005,100,1,54.728,-116.787,0.0014757,-72.0809921721,193.832291302,200,0.292778,193.803996948,-71.0192,1.03182,-72.0809921721
2604.10837223,3.50449e-18,,1.0,-69.9370182876,1.0,0.01,0.3,2604.10837223,99.94,0.01,100,2,50.7747,-133.655,0.01,-69.9370182876,200.0,200,1.0,100.0,-69.937,1.0,-69.9370182876
3768.71986823,7.70338e-07,0.0310286,1.00348,-74.5375154732,1.23667,0.00616187,0.3,3768.71986823,105.11,0.005,100,1,48.794,-116.479,0.00202442,-74.5375154732,193.936815813,200,0.406295,194.050509783,-70.7243,1.03126,-74.5375154732
1369.83070421,3.50449e-18,,1.0,-66.7654043791,1.0,0.01,0.3,1369.83070421,96.22,0.01,100,2,36.8257,-130.48,0.01,-66.7654043791,200.0,200,1.0,100.0,-66.7654,1.0,-66.7654043791
6186.74044305,7.94752e-07,0.0311595,0.990033,-79.6970226356,1.74734,0.00882465,0.3,6186.74044305,110.44,0.005,100,1,52.8566,-117.534,0.00268443,-79.6970226356,193.76878024,200,0.531535,193.867721896,-71.7587,1.03216,-79.6970226356
1353.54740345,3.50449e-18,,1.0,-65.7381617938,1.0,0.01,0.3,1353.54740345,94.79,0.01,100,2,36.6062,-129.458,0.01,-65.7381617938,200.0,200,1.0,100.0,-65.7382,1.0,-65.7381617938
6159.12032828,1.32719e-06,0.0544871,1.01309,-79.4611391746,1.41094,0.00696353,0.3,6159.12032828,110.16,0.005,100,1,45.9728,-116.239,0.00158821,-79.4611391746,187.410263007,200,0.321801,189.965586116,-69.6932,1.06718,-79.4611391746
3808.16651589,3.50449e-18,,1.0,-72.3459981817,1.0,0.01,0.3,3808.16651589,102.6,0.01,100,2,61.401,-136.065,0.01,-72.3459981817,200.0,200,1.0,100.0,-72.346,1.0,-72.3459981817
1357.06139207,8.84013e-07,0.0346139,0.989386,-66.5089384337,1.39758,0.00706288,0.3,1357.06139207,95.38,0.005,100,1,40.8742,-113.797,0.00113145,-66.5089384337,193.174378248,200,0.223888,193.202449836,-67.9513,1.03533,-66.5089384337
5016.63660092,3.50449e-18,,1.0,-74.7728667666,1.0,0.01,0.3,5016.63660092,104.71,0.01,100,2,70.4732,-138.492,0.01,-74.7728667666,200.0,200,1.0,100.0,-74.7729,1.0,-74.7728667666
2595.24494329,3.28205e-07,0.0129133,0.991782,-69.1070723568,1.4581,0.0073509,0.3,2595.24494329,98.51,0.005,100,1,58.1221,-116.614,0.00435036,-69.1070723568,197.055493011,200,0.862921,197.42120065,-71.2225,1.01494,-69.1070723568
2603.5524632,3.50449e-18,,1.0,-69.0872398011,1.0,0.01,0.3,2603.5524632,98.66,0.01,100,2,50.7693,-132.803,0.01,-69.0872398011,200.0,200,1.0,100.0,-69.0872,1.0,-69.0872398011
2620.48813752,1.93564e-07,0.00768174,0.996066,-69.4701964547,1.27135,0.00638187,0.3,2620.48813752,99.03,0.005,100,1,47.4785,-114.11,0.00413027,-69.4701964547,198.257268138,200,0.822804,198.470921331,-68.8559,1.00879,-69.4701964547
5018.23300566,3.50449e-18,,1.0,-74.450060253,1.0,0.01,0.3,5018.23300566,104.26,0.01,100,2,70.4844,-138.169,0.01,-74.450060253,200.0,200,1.0,100.0,-74.4501,1.0,-74.450060253
2599.82402287,1.15533e-06,0.0456373,0.993748,-70.2395554288,1.9936,0.0100307,0.3,2599.82402287,100.68,0.005,100,1,52.0739,-116.383,0.00293662,-70.2395554288,192.009587881,200,0.583651,191.207776416,-70.3988,1.04161,-70.2395554288
7292.8914763,3.50449e-18,,1.0,-82.9770446789,1.0,0.01,0.3,7292.8914763,114.3,0.01,100,2,84.9704,-146.702,0.01,-82.9770446789,200.0,200,1.0,100.0,-82.977,1.0,-82.9770446789
6149.37278481,2.65019e-06,0.111789,1.02691,-79.587109738,1.47986,0.0072054,0.3,6149.37278481,110.64,0.005,100,1,65.8802,-123.178,0.000431194,-79.587109738,179.246786431,200,0.0885593,180.917311244,-75.5806,1.11578,-79.587109738
8402.06063383,3.50449e-18,,1.0,-86.6946716605,1.0,0.01,0.3,8402.06063383,119.09,0.01,100,2,91.2033,-150.414,0.01,-86.6946716605,200.0,200,1.0,100.0,-86.6947,1.0,-86.6946716605
3795.84944846,1.8998e-06,0.0742395,0.988401,-72.2944498166,1.68827,0.00854039,0.3,3795.84944846,102.42,0.005,100,1,67.3629,-123.165,0.00199921,-72.2944498166,187.914930527,200,0.395203,185.940634065,-76.6824,1.06431,-72.2944498166
2639.05311692,3.50449e-18,,1.0,-68.3587163034,1.0,0.01,0.3,2639.05311692,97.17,0.01,100,2,51.1142,-132.077,0.01,-68.3587163034,200.0,200,1.0,100.0,-68.3587,1.0,-68.3587163034
1356.61717419,1.83553e-07,0.0074584,1.00789,-66.4279638581,1.32639,0.00658005,0.3,1356.61717419,96.08,0.005,100,1,42.4678,-112.313,0.00421214,-66.4279638581,198.858849134,200,0.849072,198.549495675,-67.1285,1.00574,-66.4279638581
5000.52210155,3.50449e-18,,1.0,-75.5604855317,1.0,0.01,0.3,5000.52210155,106.03,0.01,100,2,70.3599,-139.28,0.01,-75.5604855317,200.0,200,1.0,100.0,-75.5605,1.0,-75.5604855317
3825.92417891,3.75798e-07,0.0150475,1.00052,-71.883890952,1.58548,0.0079233,0.3,3825.92417891,101.21,0.005,100,1,62.5671,-118.422,0.0035464,-71.883890952,196.89418878,200,0.709648,197.05277567,-73.0116,1.01577,-71.883890952
6194.71630394,3.50449e-18,,1.0,-78.5843404292,1.0,0.01,0.3,6194.71630394,109.2,0.01,100,2,78.312,-142.304,0.01,-78.5843404292,200.0,200,1.0,100.0,-78.5843,1.0,-78.5843404292
6173.39939015,9.08817e-07,0.0369115,1.00766,-79.2085291339,1.79195,0.00889168,0.3,6173.39939015,110.39,0.005,100,1,73.1053,-122.967,0.0018313,-79.2085291339,192.788313757,200,0.369065,193.018330536,-77.0709,1.03741,-79.2085291339
1350.22098506,3.50449e-18,,1.0,-64.949407343,1.0,0.01,0.3,1350.22098506,93.83,0.01,100,2,36.5612,-128.658,0.01,-64.949407343,200.0,200,1.0,100.0,-64.9494,1.0,-64.949407343
3818.47644846,4.47344e-07,0.0176645,0.993572,-71.3235717496,1.32639,0.00667483,0.3,3818.47644846,100.61,0.005,100,1,46.3018,-112.783,0.00308984,-71.3235717496,196.386106713,200,0.613997,196.501421912,-67.3134,1.0184,-71.3235717496
2600.32614657,3.50449e-18,,1.0,-69.3529536743,1.0,0.01,0.3,2600.32614657,98.71,0.01,100,2,50.7378,-133.072,0.01,-69.3529536743,200.0,200,1.0,100.0,-69.353,1.0,-69.3529536743
3772.57049083,1.16684e-06,0.0451048,0.983052,-73.7587044126,1.66776,0.00848258,0.3,3772.57049083,104.59,0.005,100,1,47.3796,-115.752,0.00183413,-73.7587044126,193.134461619,200,0.36061,191.12420086,-69.9022,1.03555,-73.7587044126
1357.7381686,3.50449e-18,,1.0,-66.1955228138,1.0,0.01,0.3,1357.7381686,95.4,0.01,100,2,36.6628,-129.909,0.01,-66.1955228138,200.0,200,1.0,100.0,-66.1955,1.0,-66.1955228138
3821.20535779,1.48886e-07,0.00603777,1.00689,-71.2999860579,1.26264,0.00626998,0.3,3821.20535779,100.74,0.005,100,1,48.0405,-113.587,0.00393339,-71.2999860579,198.415698776,200,0.792098,198.82181163,-68.3513,1.00798,-71.2999860579
6110.02042679,3.50449e-18,,1.0,-80.6153609861,1.0,0.01,0.3,6110.02042679,112.31,0.01,100,2,77.7748,-144.335,0.01,-80.6153609861,200.0,200,1.0,100.0,-80.6154,1.0,-80.6153609861
1367.75898042,2.09524e-07,0.00863253,1.0149,-65.0355998509,1.12845,0.00555944,0.3,1367.75898042,93.9,0.005,100,1,57.9092,-117.571,0.00299655,-65.0355998509,197.409180532,200,0.608239,198.346003663,-72.2193,1.01312,-65.0355998509
7335.49694103,3.50449e-18,,1.0,-81.69874828,1.0,0.01,0.3,7335.49694103,112.68,0.01,100,2,85.2182,-145.418,0.01,-81.69874828,200.0,200,1.0,100.0,-81.6988,1.0,-81.69874828
1372.12154279,7.99863e-07,0.032672,1.01053,-65.8956004186,2.01589,0.0099744,0.3,1372.12154279,94.83,0.005,100,1,60.6245,-118.044,0.00208374,-65.8956004186,194.803571047,200,0.421137,193.829503207,-72.3905,1.02668,-65.8956004186
3783.63570398,3.50449e-18,,1.0,-73.8386857349,1.0,0.01,0.3,3783.63570398,104.03,0.01,100,2,61.2029,-137.558,0.01,-73.8386857349,200.0,200,1.0,100.0,-73.8387,1.0,-73.8386857349
8292.84255804,1.22861e-06,0.0507291,1.016,-88.8820154378,2.73919,0.0134803,0.3,8292.84255804,121.97,0.005,100,1,70.9515,-125.462,0.00376937,-88.8820154378,192.939141635,200,0.765933,190.676202152,-79.5886,1.0366,-88.8820154378
1356.49026677,3.50449e-18,,1.0,-65.6075456804,1.0,0.01,0.3,1356.49026677,94.61,0.01,100,2,36.6459,-129.327,0.01,-65.6075456804,200.0,200,1.0,100.0,-65.6075,1.0,-65.6075456804
6172.63930254,4.38634e-07,0.0177817,1.00671,-80.0187078914,1.32938,0.00660258,0.3,6172.63930254,111.16,0.005,100,1,57.5311,-117.55,0.00305137,-80.0187078914,196.588748125,200,0.614371,196.568362275,-72.1047,1.01735,-80.0187078914
3802.76403047,3.50449e-18,,1.0,-71.8370476797,1.0,0.01,0.3,3802.76403047,101.47,0.01,100,2,61.3574,-135.556,0.01,-71.8370476797,200.0,200,1.0,100.0,-71.837,1.0,-71.8370476797
4946.34192883,4.49632e-07,0.0178647,0.996642,-77.2393252003,1.15095,0.00577413,0.3,4946.34192883,108.41,0.005,100,1,62.9574,-119.056,0.00266323,-77.2393252003,196.702309537,200,0.530858,196.483827776,-73.6234,1.01676,-77.2393252003
6165.43128049,3.50449e-18,,1.0,-78.8812055212,1.0,0.01,0.3,6165.43128049,109.46,0.01,100,2,78.1267,-142.599,0.01,-78.8812055212,200.0,200,1.0,100.0,-78.8812,1.0,-78.8812055212
6186.50604561,3.9559e-07,0.0156009,0.992939,-78.5897605649,1.31623,0.00662794,0.3,6186.50604561,108.88,0.005,100,1,75.3661,-123.336,0.00293816,-78.5897605649,196.411603741,200,0.583482,196.899930048,-77.8707,1.01827,-78.5897605649
2617.81535135,3.50449e-18,,1.0,-68.0084331988,1.0,0.01,0.3,2617.81535135,96.72,0.01,100,2,50.9081,-131.728,0.01,-68.0084331988,200.0,200,1.0,100.0,-68.0084,1.0,-68.0084331988
4989.51271817,3.26971e-06,0.135062,1.01621,-75.8833451702,2.03085,0.0099923,0.3,4989.51271817,106.64,0.005,100,1,38.6866,-114.32,0.000464812,-75.8833451702,180.158178928,200,0.0944691,176.970055403,-66.8468,1.11014,-75.8833451702
7297.86530831,3.50449e-18,,1.0,-83.2787515965,1.0,0.01,0.3,7297.86530831,114.56,0.01,100,2,84.9993,-146.998,0.01,-83.2787515965,200.0,200,1.0,100.0,-83.2787,1.0,-83.2787515965
12556.5776336,1.64406e-06,0.0662303,1.00355,-101.038993303,2.54616,0.0126857,0.3,12556.5776336,135.22,0.005,100,1,94.8927,-136.085,0.00255523,-101.038993303,189.268115925,200,0.512862,187.716966725,-89.7685,1.0567,-101.038993303
2600.11397241,3.50449e-18,,1.0,-68.6036078086,1.0,0.01,0.3,2600.11397241,97.69,0.01,100,2,50.7357,-132.322,0.01,-68.6036078086,200.0,200,1.0,100.0,-68.6036,1.0,-68.6036078086
6175.34336748,3.16588e-07,0.0129645,1.01181,-78.9609831174,1.43798,0.00710597,0.3,6175.34336748,109.41,0.005,100,1,63.7254,-118.511,0.00317279,-78.9609831174,197.446213164,200,0.642053,197.511285972,-73.1636,1.01293,-78.9609831174
5009.88424152,3.50449e-18,,1.0,-75.2911332463,1.0,0.01,0.3,5009.88424152,105.17,0.01,100,2,70.4257,-139.01,0.01,-75.2911332463,200.0,200,1.0,100.0,-75.2911,1.0,-75.2911332463
3800.62184433,1.03058e-06,0.0424783,1.01511,-71.2035848734,1.31787,0.00649128,0.3,3800.62184433,100.68,0.005,100,1,58.6729,-117.471,0.00125672,-71.2035848734,191.601089315,200,0.255142,192.119747804,-71.4385,1.04384,-71.2035848734
2602.46465416,3.50449e-18,,1.0,-69.0315255649,1.0,0.01,0.3,2602.46465416,98.64,0.01,100,2,50.7586,-132.751,0.01,-69.0315255649,200.0,200,1.0,100.0,-69.0315,1.0,-69.0315255649
4958.31273892,4.67081e-07,0.019065,1.01016,-77.8196521965,1.45238,0.00718881,0.3,4958.31273892,108.92,0.005,100,1,57.8036,-117.993,0.00294419,-77.8196521965,196.494969339,200,0.594824,196.349944349,-72.537,1.01784,-77.8196521965
2602.67781095,3.50449e-18,,1.0,-68.6484690584,1.0,0.01,0.3,2602.67781095,97.64,0.01,100,2,50.7607,-132.367,0.01,-68.6484690584,200.0,200,1.0,100.0,-68.6485,1.0,-68.6484690584
4953.96304052,2.57363e-07,0.0101477,0.992843,-77.6286249001,1.40093,0.00705516,0.3,4953.96304052,109.06,0.005,100,1,57.193,-117.739,0.00425814,-77.6286249001,196.872077745,200,0.845534,197.972196809,-72.3263,1.01589,-77.6286249001
2583.21877308,3.50449e-18,,1.0,-69.1873778468,1.0,0.01,0.3,2583.21877308,98.84,0.01,100,2,50.5706,-132.906,0.01,-69.1873778468,200.0,200,1.0,100.0,-69.1874,1.0,-69.1873778468
4937.77396734,2.68342e-06,0.105016,0.989132,-77.867416164,1.36357,0.00689276,0.3,4937.77396734,109.55,0.005,100,1,38.5895,-116.476,0.000658256,-77.867416164,181.241444157,200,0.130221,180.701216934,-69.1453,1.1035,-77.867416164
3835.02411927,3.50449e-18,,1.0,-72.201976579,1.0,0.01,0.3,3835.02411927,101.3,0.01,100,2,61.6172,-135.927,0.01,-72.201976579,200.0,200,1.0,100.0,-72.202,1.0,-72.201976579
3808.46460616,8.48295e-07,0.0341208,1.00278,-72.9783521262,1.31015,0.00653258,0.3,3808.46460616,103.08,0.005,100,1,53.4326,-116.695,0.000779015,-72.9783521262,192.754292051,200,0.156236,193.468097526,-70.7961,1.03759,-72.9783521262
5002.44244178,3.50449e-18,,1.0,-74.7056971791,1.0,0.01,0.3,5002.44244178,105.02,0.01,100,2,70.3734,-138.424,0.01,-74.7056971791,200.0,200,1.0,100.0,-74.7057,1.0,-74.7056971791
3821.45780964,1.67669e-07,0.0067191,1.00092,-72.7921091449,1.58342,0.00790984,0.3,3821.45780964,102.79,0.005,100,1,64.5706,-118.658,0.00460125,-72.7921091449,198.745963117,200,0.921096,198.674250711,-73.4591,1.00631,-72.7921091449
2603.63834649,3.50449e-18,,1.0,-68.8664057775,1.0,0.01,0.3,2603.63834649,98.06,0.01,100,2,50.7701,-132.585,0.01,-68.8664057775,200.0,200,1.0,100.0,-68.8664,1.0,-68.8664057775
2606.94418771,1.5316e-07,0.0060021,0.989804,-68.7823999316,1.13072,0.00571183,0.3,2606.94418771,97.97,0.005,100,1,48.9243,-113.74,0.00328969,-68.7823999316,198.837826415,200,0.651229,198.788216452,-68.5529,1.00584,-68.7823999316
3766.77401613,3.50449e-18,,1.0,-73.8358552618,1.0,0.01,0.3,3766.77401613,104.61,0.01,100,2,61.0664,-137.554,0.01,-73.8358552618,200.0,200,1.0,100.0,-73.8359,1.0,-73.8358552618
1373.95598109,4.91369e-07,0.019418,0.993958,-68.2172361362,1.49803,0.0075357,0.3,1373.95598109,98.33,0.005,100,1,44.8059,-115.592,0.00308932,-68.2172361362,196.04337975,200,0.61413,196.163768072,-70.0834,1.02018,-68.2172361362
3822.81840596,3.50449e-18,,1.0,-70.5580823112,1.0,0.01,0.3,3822.81840596,99.43,0.01,100,2,61.519,-134.278,0.01,-70.5580823112,200.0,200,1.0,100.0,-70.5581,1.0,-70.5580823112
3837.11213422,1.30761e-06,0.050305,0.980701,-71.5838304099,1.43192,0.00730048,0.3,3837.11213422,100.9,0.005,100,1,52.1324,-114.918,0.00174181,-71.5838304099,191.105555955,200,0.34164,190.106262565,-68.8249,1.04654,-71.5838304099
8400.0066134,3.50449e-18,,1.0,-86.1298410797,1.0,0.01,0.3,8400.0066134,118.46,0.01,100,2,91.1921,-149.85,0.01,-86.1298410797,200.0,200,1.0,100.0,-86.1298,1.0,-86.1298410797
1348.94262613,9.01612e-07,0.0358976,0.997684,-66.2364392187,1.60139,0.00802555,0.3,1348.94262613,94.96,0.005,100,1,63.5554,-120.477,0.000906973,-66.2364392187,192.206068098,200,0.180974,193.071789509,-74.5163,1.04055,-66.2364392187
2615.45469205,3.50449e-18,,1.0,-69.7798834834,1.0,0.01,0.3,2615.45469205,100.24,0.01,100,2,50.8852,-133.483,0.01,-69.7798834834,200.0,200,1.0,100.0,-69.7799,1.0,-69.7798834834
4996.95283607,8.34958e-07,0.0328211,0.991322,-75.7528537497,1.76612,0.00890789,0.3,4996.95283607,105.86,0.005,100,1,53.6383,-116.985,0.00286367,-75.7528537497,193.84449682,200,0.567764,193.567532346,-71.2193,1.03175,-75.7528537497
6201.92142641,3.50449e-18,,1.0,-78.4585537647,1.0,0.01,0.3,6201.92142641,108.57,0.01,100,2,78.3575,-142.177,0.01,-78.4585537647,200.0,200,1.0,100.0,-78.4586,1.0,-78.4585537647
120.180429849,7.71489e-08,0.00304337,0.993076,-62.4485333538,1.26212,0.00635461,0.3,120.180429849,90.8,0.005,100,1,55.0359,-115.399,0.00437164,-62.4485333538,199.117731219,200,0.868273,199.387792279,-70.2442,1.00443,-62.4485333538
8334.56061596,3.50449e-18,,1.0,-88.5034545609,1.0,0.01,0.3,8334.56061596,121.29,0.01,100,2,90.8362,-152.223,0.01,-88.5034545609,200.0,200,1.0,100.0,-88.5034,1.0,-88.5034545609
3817.16624514,2.12577e-06,0.091979,1.04006,-72.4941700372,2.58877,0.0124454,0.3,3817.16624514,102.75,0.005,100,1,68.1736,-124.036,0.00253005,-72.4941700372,189.122501827,200,0.526279,184.398846052,-77.7017,1.05752,-72.4941700372
2574.86049346,3.50449e-18,,1.0,-70.1220989531,1.0,0.01,0.3,2574.86049346,100.36,0.01,100,2,50.4887,-133.842,0.01,-70.1220989531,200.0,200,1.0,100.0,-70.1221,1.0,-70.1220989531
123.531354637,3.18172e-07,0.0125938,0.994758,-62.5377623452,1.37813,0.00692695,0.3,123.531354637,91.41,0.005,100,1,33.2888,-111.101,0.00361622,-62.5377623452,197.71342658,200,0.719452,197.498969632,-65.7849,1.01157,-62.5377623452
7279.97809994,3.50449e-18,,1.0,-83.2710297181,1.0,0.01,0.3,7279.97809994,114.56,0.01,100,2,84.8951,-146.989,0.01,-83.2710297181,200.0,200,1.0,100.0,-83.271,1.0,-83.2710297181
2593.28596525,8.72874e-07,0.0334896,0.979375,-67.9055221188,1.57607,0.00804631,0.3,2593.28596525,96.83,0.005,100,1,63.1509,-119.835,0.00300553,-67.9055221188,193.205366703,200,0.588708,193.285215975,-73.9936,1.03517,-67.9055221188
111.097457152,3.50449e-18,,1.0,-62.3323715089,1.0,0.01,0.3,111.097457152,90.61,0.01,100,2,10.4874,-76.0218,0.01,-62.3323715089,200.0,200,1.0,100.0,-62.3324,1.0,-62.3323715089
3808.26132979,3.02318e-07,0.0120904,0.999905,-73.5357159398,1.20408,0.00602099,0.3,3808.26132979,104.3,0.005,100,1,40.8615,-112.695,0.00300807,-73.5357159398,197.440102055,200,0.601558,197.622172176,-67.3474,1.01297,-73.5357159398
1354.22565381,3.50449e-18,,1.0,-66.1677144915,1.0,0.01,0.3,1354.22565381,95.71,0.01,100,2,36.6153,-129.881,0.01,-66.1677144915,200.0,200,1.0,100.0,-66.1677,1.0,-66.1677144915
1338.77151056,1.13702e-07,0.0045051,0.995264,-66.2143287185,1.27165,0.00638851,0.3,1338.77151056,95.64,0.005,100,1,34.9037,-111.138,0.00471371,-66.2143287185,199.13117872,200,0.938277,199.099093316,-65.9856,1.00436,-66.2143287185
6227.63991471,3.50449e-18,,1.0,-76.7647752063,1.0,0.01,0.3,6227.63991471,106.47,0.01,100,2,78.5198,-140.484,0.01,-76.7647752063,200.0,200,1.0,100.0,-76.7648,1.0,-76.7647752063
5044.65954647,5.42645e-07,0.0213969,0.992859,-74.3029715586,1.1884,0.00598475,0.3,5044.65954647,103.67,0.005,100,1,71.7888,-120.132,0.00294592,-74.3029715586,195.982349316,200,0.584976,195.771845666,-74.6164,1.0205,-74.3029715586
2609.66402267,3.50449e-18,,1.0,-67.4437105873,1.0,0.01,0.3,2609.66402267,96.42,0.01,100,2,50.8288,-131.163,0.01,-67.4437105873,200.0,200,1.0,100.0,-67.4437,1.0,-67.4437105873
3818.29786167,1.71493e-06,0.0674346,0.991491,-72.4800356109,1.33298,0.00672211,0.3,3818.29786167,102.21,0.005,100,1,39.0527,-112.749,0.000966973,-72.4800356109,186.709133906,200,0.191749,187.221306823,-66.1167,1.07118,-72.4800356109
7198.77563587,3.50449e-18,,1.0,-84.9506004581,1.0,0.01,0.3,7198.77563587,117.34,0.01,100,2,84.4203,-148.67,0.01,-84.9506004581,200.0,200,1.0,100.0,-84.9506,1.0,-84.9506004581
4998.31555324,2.38542e-06,0.099171,1.01948,-75.861822754,1.61427,0.00791712,0.3,4998.31555324,105.83,0.005,100,1,65.1508,-123.643,0.000189339,-75.861822754,181.38619128,200,0.0386055,182.658426269,-76.3316,1.10262,-75.861822754
8386.1845408,3.50449e-18,,1.0,-86.7900651486,1.0,0.01,0.3,8386.1845408,118.61,0.01,100,2,91.1171,-150.51,0.01,-86.7900651486,200.0,200,1.0,100.0,-86.7901,1.0,-86.7900651486
3817.80879233,6.40607e-07,0.0260921,1.00909,-71.9599415074,2.028,0.0100487,0.3,3817.80879233,101.62,0.005,100,1,71.0436,-123.445,0.00337184,-71.9599415074,193.400602108,200,0.680496,195.027528129,-77.626,1.03412,-71.9599415074
2599.52683345,3.50449e-18,,1.0,-68.5114183117,1.0,0.01,0.3,2599.52683345,97.8,0.01,100,2,50.73,-132.231,0.01,-68.5114183117,200.0,200,1.0,100.0,-68.5114,1.0,-68.5114183117
1368.26522699,1.70435e-06,0.0666229,0.988558,-66.6394845523,1.29634,0.00655675,0.3,1368.26522699,96.1,0.005,100,1,25.2517,-110.987,0.00117439,-66.6394845523,189.264742396,200,0.23219,187.295198167,-64.6703,1.05672,-66.6394845523
1368.14051484,3.50449e-18,,1.0,-66.1152271631,1.0,0.01,0.3,1368.14051484,95.74,0.01,100,2,36.803,-129.835,0.01,-66.1152271631,200.0,200,1.0,100.0,-66.1152,1.0,-66.1152271631
6171.76694525,1.00329e-07,0.00401908,1.00074,-79.0293235506,1.37291,0.00685945,0.3,6171.76694525,109.47,0.005,100,1,60.2411,-117.533,0.00466744,-79.0293235506,199.183236958,200,0.93418,199.204522538,-72.3838,1.0041,-79.0293235506
7304.02933826,3.50449e-18,,1.0,-83.3422135426,1.0,0.01,0.3,7304.02933826,114.92,0.01,100,2,85.0352,-147.061,0.01,-83.3422135426,200.0,200,1.0,100.0,-83.3422,1.0,-83.3422135426
3847.30382162,5.80032e-07,0.0227327,0.989849,-72.3333442493,1.82615,0.00922438,0.3,3847.30382162,102.66,0.005,100,1,67.0036,-121.947,0.00429502,-72.3333442493,194.159909001,200,0.850285,195.487070079,-76.2174,1.03008,-72.3333442493
7302.43889986,3.50449e-18,,1.0,-83.0227607842,1.0,0.01,0.3,7302.43889986,114.4,0.01,100,2,85.026,-146.742,0.01,-83.0227607842,200.0,200,1.0,100.0,-83.0228,1.0,-83.0227607842
7302.19131881,1.4158e-06,0.0534561,0.971554,-82.4061975126,1.68134,0.00865285,0.3,7302.19131881,113.48,0.005,100,1,79.4002,-126.978,0.00182955,-82.4061975126,190.882624796,200,0.355501,189.331309698,-80.8579,1.04776,-82.4061975126
3792.29071467,3.50449e-18,,1.0,-72.5958561647,1.0,0.01,0.3,3792.29071467,102.63,0.01,100,2,61.2729,-136.315,0.01,-72.5958561647,200.0,200,1.0,100.0,-72.5959,1.0,-72.5958561647
2640.1546282,2.69844e-07,0.0109543,1.00741,-69.8545134899,1.55139,0.00769993,0.3,2640.1546282,99.01,0.005,100,1,53.6112,-116.026,0.00455399,-69.8545134899,198.108914928,200,0.917544,197.874941177,-70.7556,1.00955,-69.8545134899
2575.57404134,3.50449e-18,,1.0,-69.1936574776,1.0,0.01,0.3,2575.57404134,99.11,0.01,100,2,50.4957,-132.912,0.01,-69.1936574776,200.0,200,1.0,100.0,-69.1937,1.0,-69.1936574776
7230.2712733,7.66894e-07,0.0305865,0.998544,-84.2191055013,1.62551,0.00813939,0.3,7230.2712733,116.22,0.005,100,1,63.7736,-120.96,0.00317764,-84.2191055013,193.624049189,200,0.634602,194.076370163,-75.1679,1.03293,-84.2191055013
4917.59915018,3.50449e-18,,1.0,-77.5745805755,1.0,0.01,0.3,4917.59915018,108.95,0.01,100,2,69.7741,-141.289,0.01,-77.5745805755,200.0,200,1.0,100.0,-77.5746,1.0,-77.5745805755
