BatchSize,MinNormIw,VarNormIw,VarDiscRet,J,Bound,VarVanillaIw,ESSRenyi,AvgVanillaIw,Delta,EpsThisIter,AvgEpLen,IterType,MinVanillaIw,MaxNormIw,MaxVanillaIw,AvgRet,AvgDiscRet,ESSClassic,AvgNormIw,VarRet,VarJ,eRenyi2,VanillaAvgRet
200,0.01,3.50449e-18,3766.09750637,-77.2569,-111.316,,200.0,1.0,0.6,100,108.77,2,1.0,0.01,1.0,-77.2568768425,-77.2568768425,100.0,0.01,3766.09750637,61.0609,1.0,-77.2568768425
200,0.000725788,3.24468e-06,3740.9094996,-74.25,-99.7505,0.134762,178.389814739,1.01899,0.6,100,108.76,1,0.147914,0.008196,1.67032,-77.8692499137,-77.8692499137,177.126270037,0.005,3740.9094996,47.5183,1.12114,-77.8692499137
200,0.01,3.50449e-18,7104.1801716,-89.3692,-123.428,,200.0,1.0,0.6,100,122.83,2,1.0,0.01,1.0,-89.3691749871,-89.3691749871,100.0,0.01,7104.1801716,83.8638,1.0,-89.3691749871
200,0.00243427,5.71338e-07,2714.81012919,-83.0146,-107.315,0.0228225,196.447204893,0.999321,0.6,100,108.66,1,0.486524,0.00926316,1.85137,-77.5245851624,-77.5245851624,195.553280891,0.005,2714.81012919,69.2438,1.01809,-77.5245851624
200,0.01,3.50449e-18,4879.52614398,-81.1148,-115.174,,200.0,1.0,0.6,100,112.61,2,1.0,0.01,1.0,-81.1147785896,-81.1147785896,100.0,0.01,4879.52614398,69.5035,1.0,-81.1147785896
200,0.00391891,3.25065e-06,8239.8310527,-83.6999,-108.696,0.132822,185.665136206,1.0107,0.6,100,123.37,1,0.792165,0.0205292,4.14974,-90.1804764953,-90.1804764953,177.088937264,0.005,8239.8310527,73.0102,1.07721,-90.1804764953
200,0.01,3.50449e-18,1406.74081893,-70.6818,-104.741,,200.0,1.0,0.6,100,100.78,2,1.0,0.01,1.0,-70.6817823555,-70.6817823555,100.0,0.01,1406.74081893,37.3185,1.0,-70.6817823555
200,0.0042961,6.40056e-07,4886.12515261,-75.3715,-99.7871,0.0257641,194.600776607,1.00316,0.6,100,114.02,1,0.861931,0.00922314,1.85045,-81.6285866003,-81.6285866003,195.031705847,0.005,4886.12515261,51.2622,1.02775,-81.6285866003
200,0.01,3.50449e-18,6056.21769167,-83.1613,-117.221,,200.0,1.0,0.6,100,115.01,2,1.0,0.01,1.0,-83.1613242233,-83.1613242233,100.0,0.01,6056.21769167,77.4316,1.0,-83.1613242233
200,0.00202408,0.000564994,4928.29509224,-73.1204,-102.617,57.0852,133.326933426,1.58932,0.6,100,112.19,1,0.643381,0.337986,107.433,-80.8901898594,-80.8901898594,8.5154379159,0.005,4928.29509224,76.6919,1.50007,-80.8901898594
200,0.01,3.50449e-18,4927.52115341,-80.1482,-114.208,,200.0,1.0,0.6,100,111.24,2,1.0,0.01,1.0,-80.1481682704,-80.1481682704,100.0,0.01,4927.52115341,69.8444,1.0,-80.1481682704
200,6.04424e-06,8.16264e-06,7125.5298096,-78.4354,-106.351,0.351081,148.861878328,1.03695,0.6,100,122.02,1,0.00125352,0.0125681,2.60651,-89.4152951272,-89.4152951272,150.957861866,0.005,7125.5298096,61.9004,1.34353,-89.4152951272
200,0.01,3.50449e-18,9267.41862205,-95.2598,-129.319,,200.0,1.0,0.6,100,128.66,2,1.0,0.01,1.0,-95.2598417231,-95.2598417231,100.0,0.01,9267.41862205,95.7849,1.0,-95.2598417231
200,1.58752e-06,1.21817e-05,6032.63640666,-81.4634,-110.765,0.4459,135.107252534,0.95661,0.6,100,114.33,1,0.000303728,0.0118326,2.26383,-82.8036859927,-82.8036859927,134.695312558,0.005,6032.63640666,74.0025,1.48031,-82.8036859927
200,0.01,3.50449e-18,9314.44485188,-94.0107,-128.07,,200.0,1.0,0.6,100,127.25,2,1.0,0.01,1.0,-94.0107230897,-94.0107230897,100.0,0.01,9314.44485188,96.0276,1.0,-94.0107230897
200,0.00112102,3.60979e-06,2639.30780477,-80.3215,-106.371,0.153306,170.951986617,1.03041,0.6,100,102.9,1,0.23102,0.00906251,1.86761,-72.5926314177,-72.5926314177,174.875646919,0.005,2639.30780477,71.4613,1.16992,-72.5926314177
200,0.01,3.50449e-18,3718.57248974,-76.6117,-110.671,,200.0,1.0,0.6,100,106.91,2,1.0,0.01,1.0,-76.6117474774,-76.6117474774,100.0,0.01,3718.57248974,60.6744,1.0,-76.6117474774
200,1.27187e-05,4.5027e-06,9179.47448517,-81.5165,-107.969,0.183741,165.787632305,1.01004,0.6,100,132.18,1,0.00256928,0.0147558,2.98078,-96.9881187303,-96.9881187303,169.605402339,0.005,9179.47448517,69.4146,1.20636,-96.9881187303
200,0.01,3.50449e-18,10243.0703416,-98.541,-132.601,,200.0,1.0,0.6,100,133.42,2,1.0,0.01,1.0,-98.5409657143,-98.5409657143,100.0,0.01,10243.0703416,100.701,1.0,-98.5409657143
200,0.00189954,3.15735e-06,4904.29530149,-85.9343,-111.661,0.125421,175.274120201,0.996537,0.6,100,111.89,1,0.378593,0.012277,2.44689,-80.4089578684,-80.4089578684,177.673104852,0.005,4904.29530149,76.3046,1.14107,-80.4089578684
200,0.01,3.50449e-18,4934.70219797,-82.3896,-116.449,,200.0,1.0,0.6,100,114.28,2,1.0,0.01,1.0,-82.3896036915,-82.3896036915,100.0,0.01,4934.70219797,69.8953,1.0,-82.3896036915
200,0.000187542,3.1318e-06,4943.54811574,-78.1828,-103.581,0.115531,179.837898219,0.960332,0.6,100,109.76,1,0.0360206,0.00876169,1.68283,-78.7163531806,-78.7163531806,177.833871236,0.005,4943.54811574,64.4945,1.11211,-78.7163531806
200,0.01,3.50449e-18,7125.86148154,-88.1891,-122.249,,200.0,1.0,0.6,100,121.1,2,1.0,0.01,1.0,-88.1891427064,-88.1891427064,100.0,0.01,7125.86148154,83.9917,1.0,-88.1891427064
200,0.000228583,6.68481e-06,7160.69979941,-84.6542,-111.353,0.251502,162.744652204,0.969831,0.6,100,122.17,1,0.0443375,0.0112128,2.17491,-89.1787630539,-89.1787630539,157.970962746,0.005,7160.69979941,75.2045,1.22892,-89.1787630539
200,0.01,3.50449e-18,8192.86308567,-91.3915,-125.451,,200.0,1.0,0.6,100,124.23,2,1.0,0.01,1.0,-91.3915078798,-91.3915078798,100.0,0.01,8192.86308567,90.0607,1.0,-91.3915078798
200,0.00368494,3.62804e-06,7026.72310151,-87.6978,-112.996,0.166664,181.253074953,1.07166,0.6,100,124.09,1,0.789798,0.0138158,2.96116,-90.0963751777,-90.0963751777,174.764673491,0.005,7026.72310151,78.0133,1.10343,-90.0963751777
200,0.01,3.50449e-18,7078.85713406,-89.6039,-123.663,,200.0,1.0,0.6,100,122.26,2,1.0,0.01,1.0,-89.6039355725,-89.6039355725,100.0,0.01,7078.85713406,83.7142,1.0,-89.6039355725
200,0.00394722,2.69863e-06,6056.36547772,-85.243,-110.143,0.111928,187.097331068,1.01828,0.6,100,116.36,1,0.803877,0.0181849,3.70348,-84.3472104649,-84.3472104649,180.602322517,0.005,6056.36547772,75.4323,1.06896,-84.3472104649
200,0.01,3.50449e-18,8258.93624519,-92.0485,-126.108,,200.0,1.0,0.6,100,125.23,2,1.0,0.01,1.0,-92.0484726296,-92.0484726296,100.0,0.01,8258.93624519,90.4232,1.0,-92.0484726296
200,0.000188533,2.59738e-06,4921.07764359,-82.8988,-108.339,0.110476,179.237728645,1.03118,0.6,100,110.54,1,0.0388825,0.0153191,3.15935,-79.5351535389,-79.5351535389,181.261884711,0.005,4921.07764359,76.5684,1.11584,-79.5351535389
200,0.01,3.50449e-18,1379.47591319,-70.7082,-104.757,,200.0,1.0,0.6,100,101.51,2,1.0,0.01,1.0,-70.7082224651,-70.7082224651,100.0,0.01,1379.47591319,36.9551,1.0,-70.7082224651
200,3.78143e-05,3.26314e-06,7118.60408246,-75.0466,-100.762,0.127076,175.447111434,0.986698,0.6,100,120.13,1,0.00746225,0.0088852,1.7534,-87.56703164,-87.56703164,177.011073807,0.005,7118.60408246,53.8865,1.13994,-87.56703164
200,0.01,3.50449e-18,7150.70559485,-86.8311,-120.89,,200.0,1.0,0.6,100,118.79,2,1.0,0.01,1.0,-86.8310675766,-86.8310675766,100.0,0.01,7150.70559485,84.138,1.0,-86.8310675766
200,0.00157633,2.45526e-06,3776.27714315,-78.8166,-104.154,0.0965134,180.69881083,0.991322,0.6,100,108.86,1,0.31253,0.00768811,1.52428,-77.5406864563,-77.5406864563,182.195958218,0.005,3776.27714315,66.3971,1.10681,-77.5406864563
200,0.01,3.50449e-18,6051.29457221,-83.7227,-117.782,,200.0,1.0,0.6,100,115.39,2,1.0,0.01,1.0,-83.7226811363,-83.7226811363,100.0,0.01,6051.29457221,77.4001,1.0,-83.7226811363
200,2.07198e-05,1.05332e-05,4940.11444861,-75.6442,-104.056,0.416546,143.706864726,0.994308,0.6,100,112.08,1,0.00412037,0.0102557,2.03946,-80.9191585808,-80.9191585808,140.922360729,0.005,4940.11444861,56.6549,1.39172,-80.9191585808
200,0.01,3.50449e-18,3804.14100698,-78.7451,-112.804,,200.0,1.0,0.6,100,109.7,2,1.0,0.01,1.0,-78.7450651649,-78.7450651649,100.0,0.01,3804.14100698,61.3686,1.0,-78.7450651649
200,3.23874e-05,8.2203e-06,8251.61614496,-74.5039,-102.364,0.32032,149.455159798,0.987002,0.6,100,123.58,1,0.00639328,0.00973188,1.92108,-90.625207849,-90.625207849,150.696827294,0.005,8251.61614496,54.1463,1.33819,-90.625207849
200,0.01,3.50449e-18,6031.13751394,-85.6865,-119.745,,200.0,1.0,0.6,100,118.67,2,1.0,0.01,1.0,-85.6865330471,-85.6865330471,100.0,0.01,6031.13751394,77.2711,1.0,-85.6865330471
200,0.00178229,1.90929e-06,1406.62435246,-77.1589,-102.089,0.0711962,186.640611259,0.965523,0.6,100,101.91,1,0.344168,0.0082783,1.59858,-71.4984086175,-71.4984086175,185.87544209,0.005,1406.62435246,55.3648,1.07158,-71.4984086175
200,0.01,3.50449e-18,209.161566618,-69.3272,-80.2541,,200.0,1.0,0.6,100,99.4,2,1.0,0.01,1.0,-69.3271896364,-69.3271896364,100.0,0.01,209.161566618,14.3899,1.0,-69.3271896364
200,0.00348171,6.4518e-07,7198.56900208,-78.2024,-102.647,0.0261819,194.146472989,1.00723,0.6,100,121.3,1,0.701378,0.0076791,1.54693,-88.4048371568,-88.4048371568,194.992998112,0.005,7198.56900208,58.553,1.03015,-88.4048371568
200,0.01,3.50449e-18,4919.10315255,-82.4657,-116.524,,200.0,1.0,0.6,100,113.97,2,1.0,0.01,1.0,-82.4657450031,-82.4657450031,100.0,0.01,4919.10315255,69.7848,1.0,-82.4657450031
200,0.00402248,1.43399e-06,8310.24555268,-84.9585,-109.773,0.0573676,188.385150092,1.00007,0.6,100,122.99,1,0.804552,0.0119992,2.40001,-90.417974966,-90.417974966,189.201751079,0.005,8310.24555268,78.3254,1.06165,-90.417974966
200,0.01,3.50449e-18,11313.1426078,-102.039,-136.098,,200.0,1.0,0.6,100,136.94,2,1.0,0.01,1.0,-102.038663616,-102.038663616,100.0,0.01,11313.1426078,105.83,1.0,-102.038663616
200,1.36418e-05,1.60183e-05,6112.91340311,-86.4676,-114.66,0.531225,145.95277479,0.910544,0.6,100,115.34,1,0.00248429,0.0125962,2.29389,-83.6341287552,-83.6341287552,122.135202734,0.005,6112.91340311,100.153,1.37031,-83.6341287552
200,0.01,3.50449e-18,3785.71189897,-76.4985,-110.556,,200.0,1.0,0.6,100,107.09,2,1.0,0.01,1.0,-76.4984929101,-76.4984929101,100.0,0.01,3785.71189897,61.2197,1.0,-76.4984929101
200,0.00011992,6.52344e-06,9207.2156126,-80.4435,-107.565,0.278458,157.708259738,1.03303,0.6,100,130.48,1,0.0247761,0.00928916,1.91919,-96.4516385728,-96.4516385728,158.776420044,0.005,9207.2156126,69.8353,1.26816,-96.4516385728
200,0.01,3.50449e-18,11309.4328922,-101.86,-135.92,,200.0,1.0,0.6,100,136.19,2,1.0,0.01,1.0,-101.860345406,-101.860345406,100.0,0.01,11309.4328922,105.813,1.0,-101.860345406
200,0.00136537,3.69993e-06,3771.33743586,-86.7418,-111.998,0.16078,181.860492241,1.04229,0.6,100,107.9,1,0.284622,0.00862415,1.79778,-77.1890818086,-77.1890818086,174.328777988,0.005,3771.33743586,86.9633,1.09974,-77.1890818086
200,0.01,3.50449e-18,5946.14562932,-85.9286,-119.988,,200.0,1.0,0.6,100,119.13,2,1.0,0.01,1.0,-85.9286110233,-85.9286110233,100.0,0.01,5946.14562932,76.7247,1.0,-85.9286110233
200,0.00065991,3.93517e-06,3791.13356686,-79.3468,-104.406,0.168448,184.731266099,1.03448,0.6,100,107.6,1,0.136532,0.00819258,1.69501,-77.2713892087,-77.2713892087,172.917587241,0.005,3791.13356686,65.3234,1.08265,-77.2713892087
200,0.01,3.50449e-18,9366.77335805,-92.6792,-126.739,,200.0,1.0,0.6,100,125.68,2,1.0,0.01,1.0,-92.6791891205,-92.6791891205,100.0,0.01,9366.77335805,96.297,1.0,-92.6791891205
200,2.20012e-06,1.36548e-05,9262.1323266,-88.2143,-116.893,0.454124,141.047472284,0.911833,0.6,100,129.38,1,0.000401228,0.0107519,1.9608,-95.5239535779,-95.5239535779,129.579050505,0.005,9262.1323266,101.675,1.41796,-95.5239535779
200,0.01,3.50449e-18,2627.3373884,-72.1522,-106.211,,200.0,1.0,0.6,100,101.76,2,1.0,0.01,1.0,-72.1521586955,-72.1521586955,100.0,0.01,2627.3373884,51.0006,1.0,-72.1521586955
200,0.0025499,5.18522e-05,10192.8739682,-74.4933,-101.997,4.63812,153.357014684,1.4954,0.6,100,135.94,1,0.762625,0.0272574,8.15216,-100.975901148,-100.975901148,65.2802069229,0.005,10192.8739682,49.374,1.30415,-100.975901148
200,0.01,3.50449e-18,3802.61102028,-79.1074,-113.166,,200.0,1.0,0.6,100,111.21,2,1.0,0.01,1.0,-79.1073510842,-79.1073510842,100.0,0.01,3802.61102028,61.3562,1.0,-79.1073510842
200,0.00391864,2.7534e-06,3777.12889797,-76.2695,-101.282,0.111224,185.424621005,1.00493,0.6,100,109.61,1,0.787591,0.0109398,2.19874,-77.9505491041,-77.9505491041,180.2475197,0.005,3777.12889797,51.0115,1.07861,-77.9505491041
200,0.01,3.50449e-18,4939.22185827,-80.5866,-114.646,,200.0,1.0,0.6,100,112.37,2,1.0,0.01,1.0,-80.586591692,-80.586591692,100.0,0.01,4939.22185827,69.9273,1.0,-80.586591692
200,0.00271447,3.20092e-07,2632.09658189,-76.5366,-100.791,0.0129752,197.199676059,1.00668,0.6,100,103.56,1,0.546518,0.00582637,1.17305,-73.3571156368,-73.3571156368,197.484128118,0.005,2632.09658189,60.124,1.0142,-73.3571156368
200,0.01,3.50449e-18,8177.15074538,-92.1369,-126.196,,200.0,1.0,0.6,100,125.24,2,1.0,0.01,1.0,-92.136878636,-92.136878636,100.0,0.01,8177.15074538,89.9743,1.0,-92.136878636
200,5.03634e-05,6.57254e-06,9126.20472172,-90.1458,-116.557,0.289343,166.302181755,1.04908,0.6,100,133.16,1,0.0105671,0.0108032,2.26669,-98.2621360201,-98.2621360201,158.5304576,0.005,9126.20472172,89.7528,1.20263,-98.2621360201
200,0.01,3.50449e-18,7119.51881988,-88.812,-122.872,,200.0,1.0,0.6,100,122.16,2,1.0,0.01,1.0,-88.8119574744,-88.8119574744,100.0,0.01,7119.51881988,83.9543,1.0,-88.8119574744
200,2.77434e-07,2.7548e-05,6015.59635931,-71.6258,-104.659,1.19925,106.311819445,1.04323,0.6,100,117.63,1,5.78853e-05,0.0149448,3.11817,-85.4431522599,-85.4431522599,95.401126281,0.005,6015.59635931,39.8662,1.88126,-85.4431522599
200,0.01,3.50449e-18,3795.2330093,-75.4607,-109.518,,200.0,1.0,0.6,100,105.07,2,1.0,0.01,1.0,-75.460671695,-75.460671695,100.0,0.01,3795.2330093,61.2967,1.0,-75.460671695
200,0.00353517,4.86666e-06,4944.22428853,-75.8977,-100.669,0.253754,189.042972835,1.14172,0.6,100,110.14,1,0.807238,0.0156063,3.56362,-79.4781330839,-79.4781330839,167.547246483,0.005,4944.22428853,62.6208,1.05796,-79.4781330839
200,0.01,3.50449e-18,6022.82023338,-84.3734,-118.433,,200.0,1.0,0.6,100,116.32,2,1.0,0.01,1.0,-84.373366459,-84.373366459,100.0,0.01,6022.82023338,77.2178,1.0,-84.373366459
200,0.000826993,2.30976e-06,7066.35590956,-85.1906,-110.215,0.103804,185.245865257,1.05997,0.6,100,122.64,1,0.175317,0.00800718,1.69747,-89.5101091781,-89.5101091781,183.162220515,0.005,7066.35590956,77.4715,1.07965,-89.5101091781
200,0.01,3.50449e-18,10281.9022688,-98.5798,-132.639,,200.0,1.0,0.6,100,133.24,2,1.0,0.01,1.0,-98.5797860548,-98.5797860548,100.0,0.01,10281.9022688,100.891,1.0,-98.5797860548
200,1.11409e-06,2.18786e-05,3820.91682996,-76.1918,-107.622,0.789661,117.433929828,0.949905,0.6,100,108.82,1,0.000211656,0.0146249,2.77846,-77.8778009015,-77.8778009015,106.907847564,0.005,3820.91682996,53.7014,1.70309,-77.8778009015
200,0.01,3.50449e-18,5998.44255896,-85.1334,-119.193,,200.0,1.0,0.6,100,117.54,2,1.0,0.01,1.0,-85.1334024127,-85.1334024127,100.0,0.01,5998.44255896,77.0614,1.0,-85.1334024127
200,0.00153563,3.22448e-06,6054.80589954,-81.7934,-107.206,0.141141,179.635715836,1.04609,0.6,100,116.88,1,0.32128,0.0142991,2.99162,-84.8148997927,-84.8148997927,177.252389607,0.005,6054.80589954,65.8167,1.11336,-84.8148997927
200,0.01,3.50449e-18,4920.50807619,-79.107,-113.167,,200.0,1.0,0.6,100,109.92,2,1.0,0.01,1.0,-79.1070073959,-79.1070073959,100.0,0.01,4920.50807619,69.7947,1.0,-79.1070073959
200,0.00389252,3.44016e-06,7059.05612144,-82.8232,-107.837,0.144586,185.396405829,1.02505,0.6,100,124.01,1,0.798004,0.017909,3.67152,-90.5640607348,-90.5640607348,175.914079687,0.005,7059.05612144,71.4112,1.07877,-90.5640607348
200,0.01,3.50449e-18,4867.83304467,-83.6964,-117.756,,200.0,1.0,0.6,100,116.47,2,1.0,0.01,1.0,-83.6963840123,-83.6963840123,100.0,0.01,4867.83304467,69.4201,1.0,-83.6963840123
200,0.000609391,1.1601e-05,8169.23183216,-82.3603,-108.981,0.57128,163.699432704,1.10955,0.6,100,127.03,1,0.13523,0.0167837,3.72447,-93.0359531631,-93.0359531631,136.825163076,0.005,8169.23183216,60.583,1.22175,-93.0359531631
200,0.01,3.50449e-18,2548.82634506,-76.1837,-110.243,,200.0,1.0,0.6,100,107.07,2,1.0,0.01,1.0,-76.1837493058,-76.1837493058,100.0,0.01,2548.82634506,50.2328,1.0,-76.1837493058
200,0.0011464,4.74831e-06,11291.9719584,-83.9824,-109.893,0.203387,172.792508089,1.03481,0.6,100,136.69,1,0.237261,0.0106428,2.20265,-101.776276313,-101.776276313,168.211120594,0.005,11291.9719584,68.7988,1.15746,-101.776276313
200,0.01,3.50449e-18,2617.63781019,-75.0163,-109.076,,200.0,1.0,0.6,100,105.95,2,1.0,0.01,1.0,-75.0162754695,-75.0162754695,100.0,0.01,2617.63781019,50.9064,1.0,-75.0162754695
200,0.0034459,2.63601e-06,7182.22102496,-79.9981,-104.815,0.125176,188.351416985,1.08957,0.6,100,120.1,1,0.750912,0.0158392,3.45159,-87.658217764,-87.658217764,181.009767878,0.005,7182.22102496,67.6794,1.06184,-87.658217764
200,0.01,3.50449e-18,9331.04706833,-94.1052,-128.165,,200.0,1.0,0.6,100,127.09,2,1.0,0.01,1.0,-94.105229491,-94.105229491,100.0,0.01,9331.04706833,96.1131,1.0,-94.105229491
200,2.26016e-09,1.82052e-05,8225.8076856,-82.4194,-112.891,0.592297,124.932188095,0.901867,0.6,100,125.25,1,4.07672e-07,0.016572,2.98915,-91.8482817668,-91.8482817668,115.971237312,0.005,8225.8076856,88.5175,1.60087,-91.8482817668
200,0.01,3.50449e-18,6020.43903368,-85.6926,-119.752,,200.0,1.0,0.6,100,118.17,2,1.0,0.01,1.0,-85.6926420182,-85.6926420182,100.0,0.01,6020.43903368,77.2026,1.0,-85.6926420182
200,0.00193109,4.30712e-06,6055.11955344,-83.1576,-108.966,0.182828,174.16609337,1.03014,0.6,100,119.83,1,0.397861,0.0167531,3.45162,-86.8762582719,-86.8762582719,170.732413441,0.005,6055.11955344,71.3629,1.14833,-86.8762582719
200,0.01,3.50449e-18,3727.2760615,-77.2846,-111.344,,200.0,1.0,0.6,100,108.25,2,1.0,0.01,1.0,-77.2846083233,-77.2846083233,100.0,0.01,3727.2760615,60.7454,1.0,-77.2846083233
200,2.2455e-07,7.24484e-06,6039.23490754,-74.1172,-102.144,0.305856,147.712467214,1.02734,0.6,100,116.52,1,4.61377e-05,0.00947284,1.94636,-84.3469238271,-84.3469238271,155.238062954,0.005,6039.23490754,48.9339,1.35398,-84.3469238271
200,0.01,3.50449e-18,7116.74775268,-87.9781,-122.037,,200.0,1.0,0.6,100,120.45,2,1.0,0.01,1.0,-87.9781165555,-87.9781165555,100.0,0.01,7116.74775268,83.938,1.0,-87.9781165555
200,0.00334171,6.00026e-06,4933.5788863,-80.9509,-106.802,0.294977,173.585449925,1.10861,0.6,100,115.16,1,0.740933,0.0200786,4.45186,-83.1999014573,-83.1999014573,161.445196357,0.005,4933.5788863,62.7511,1.15217,-83.1999014573
200,0.01,3.50449e-18,3746.33072071,-78.4453,-112.504,,200.0,1.0,0.6,100,110.69,2,1.0,0.01,1.0,-78.4453463021,-78.4453463021,100.0,0.01,3746.33072071,60.9005,1.0,-78.4453463021
200,0.00404906,1.76656e-06,3731.79892328,-76.9556,-101.651,0.0722653,190.206115382,1.01128,0.6,100,109.98,1,0.818945,0.018683,3.77875,-78.1145163028,-78.1145163028,186.861924684,0.005,3731.79892328,54.6114,1.05149,-78.1145163028
200,0.01,3.50449e-18,8214.85640635,-90.8523,-124.912,,200.0,1.0,0.6,100,123.9,2,1.0,0.01,1.0,-90.852257631,-90.852257631,100.0,0.01,8214.85640635,90.1815,1.0,-90.852257631
200,0.000418919,1.95329e-06,3745.82616751,-83.3275,-108.166,0.0752628,188.035336784,0.98147,0.6,100,110.98,1,0.0822312,0.00658181,1.29197,-79.9065159716,-79.9065159716,185.573299954,0.005,3745.82616751,73.6446,1.06363,-79.9065159716
200,0.01,3.50449e-18,8253.75390133,-91.0106,-125.07,,200.0,1.0,0.6,100,123.87,2,1.0,0.01,1.0,-91.0106394719,-91.0106394719,100.0,0.01,8253.75390133,90.3948,1.0,-91.0106394719
200,0.00453837,4.1658e-07,6083.26437554,-86.584,-110.926,0.016254,195.782554747,0.987644,0.6,100,115.2,1,0.896459,0.00974886,1.92568,-83.2890195313,-83.2890195313,196.738089442,0.005,6083.26437554,81.9813,1.02154,-83.2890195313
200,0.01,3.50449e-18,11313.4343053,-102.548,-136.607,,200.0,1.0,0.6,100,137.42,2,1.0,0.01,1.0,-102.547876551,-102.547876551,100.0,0.01,11313.4343053,105.831,1.0,-102.547876551
200,0.00013555,1.23793e-05,6097.44357049,-85.431,-113.062,0.524363,151.94373997,1.02905,0.6,100,115.12,1,0.0278977,0.0377842,7.7764,-83.2972633386,-83.2972633386,133.985833057,0.005,6097.44357049,80.84,1.31628,-83.2972633386
200,0.01,3.50449e-18,7200.87549995,-87.4108,-121.47,,200.0,1.0,0.6,100,120.14,2,1.0,0.01,1.0,-87.41083489,-87.41083489,100.0,0.01,7200.87549995,84.4326,1.0,-87.41083489
200,0.00195956,1.02409e-06,3770.35013151,-81.7224,-106.281,0.0404536,192.338123707,0.993753,0.6,100,109.01,1,0.389465,0.00616818,1.22593,-77.7466744787,-77.7466744787,192.167483538,0.005,3770.35013151,71.91,1.03984,-77.7466744787
200,0.01,3.50449e-18,10419.4358679,-96.783,-130.843,,200.0,1.0,0.6,100,130.66,2,1.0,0.01,1.0,-96.7830341521,-96.7830341521,100.0,0.01,10419.4358679,101.564,1.0,-96.7830341521
200,0.00397153,2.6981e-06,7203.65629044,-89.8796,-114.909,0.116695,185.178739278,1.03984,0.6,100,119.77,1,0.825951,0.011815,2.45714,-87.3756149553,-87.3756149553,180.605774576,0.005,7203.65629044,87.3518,1.08004,-87.3756149553
200,0.01,3.50449e-18,8233.34714938,-91.9163,-125.976,,200.0,1.0,0.6,100,124.79,2,1.0,0.01,1.0,-91.916278365,-91.916278365,100.0,0.01,8233.34714938,90.283,1.0,-91.916278365
200,0.00196102,1.09752e-06,9245.25939706,-92.4208,-117.122,0.0447848,190.130671364,1.01002,0.6,100,128.94,1,0.396134,0.00862127,1.74153,-95.6277841905,-95.6277841905,191.629454749,0.005,9245.25939706,89.2906,1.05191,-95.6277841905
200,0.01,3.50449e-18,12385.7257704,-103.793,-137.852,,200.0,1.0,0.6,100,138.69,2,1.0,0.01,1.0,-103.792768738,-103.792768738,100.0,0.01,12385.7257704,110.733,1.0,-103.792768738
200,0.000270517,5.00223e-06,10264.8599031,-94.1336,-120.394,0.223473,168.221041026,1.05682,0.6,100,133.08,1,0.0571775,0.0174242,3.68284,-98.5035514824,-98.5035514824,166.79332503,0.005,10264.8599031,87.5657,1.18891,-98.5035514824
200,0.01,3.50449e-18,6024.09708522,-84.6358,-118.695,,200.0,1.0,0.6,100,117.17,2,1.0,0.01,1.0,-84.6358164556,-84.6358164556,100.0,0.01,6024.09708522,77.226,1.0,-84.6358164556
200,0.00442277,5.31001e-07,4894.59126485,-82.6648,-107.015,0.0214865,195.636968136,1.00578,0.6,100,114.16,1,0.889671,0.00889418,1.78912,-81.8498863204,-81.8498863204,195.860760934,0.005,4894.59126485,71.5063,1.0223,-81.8498863204
200,0.01,3.50449e-18,7150.40809145,-88.4251,-122.484,,200.0,1.0,0.6,100,120.77,2,1.0,0.01,1.0,-88.4251233517,-88.4251233517,100.0,0.01,7150.40809145,84.1362,1.0,-88.4251233517
200,0.00389778,1.73825e-06,9237.5178101,-88.581,-113.91,0.0667329,180.818017205,0.97968,0.6,100,128.53,1,0.763715,0.0112988,2.21384,-95.0116261183,-95.0116261183,187.059095259,0.005,9237.5178101,80.989,1.10608,-95.0116261183
200,0.01,3.50449e-18,4911.61355312,-79.6837,-113.743,,200.0,1.0,0.6,100,111.13,2,1.0,0.01,1.0,-79.6837024416,-79.6837024416,100.0,0.01,4911.61355312,69.7316,1.0,-79.6837024416
200,5.10046e-09,1.63819e-05,6071.15677794,-76.8802,-105.633,0.580489,140.315549944,0.941207,0.6,100,120.37,1,9.60118e-07,0.0147421,2.77507,-87.2240735926,-87.2240735926,121.065356603,0.005,6071.15677794,72.4744,1.42536,-87.2240735926
200,0.01,3.50449e-18,4940.44388299,-83.5755,-117.635,,200.0,1.0,0.6,100,116.02,2,1.0,0.01,1.0,-83.5754539299,-83.5754539299,100.0,0.01,4940.44388299,69.936,1.0,-83.5754539299
200,0.000859313,9.25952e-06,2572.72527813,-74.2605,-100.533,0.358174,168.0584644,0.983383,0.6,100,104.27,1,0.169007,0.0145369,2.85906,-73.5179010212,-73.5179010212,146.142285741,0.005,2572.72527813,49.8442,1.19006,-73.5179010212
200,0.01,3.50449e-18,10336.8029992,-98.5175,-132.577,,200.0,1.0,0.6,100,132.38,2,1.0,0.01,1.0,-98.5175371933,-98.5175371933,100.0,0.01,10336.8029992,101.16,1.0,-98.5175371933
200,0.000120647,1.23008e-05,8237.95806566,-88.5882,-115.348,0.530564,161.999987061,1.03842,0.6,100,124.58,1,0.0250565,0.0158218,3.28594,-91.3637354939,-91.3637354939,134.266791087,0.005,8237.95806566,100.59,1.23457,-91.3637354939
