MinVanillaIw,Bound,VarJ,ESSRenyi,VarNormIw,EpsThisIter,AvgDiscRet,VarVanillaIw,MaxNormIw,AvgVanillaIw,AvgEpLen,VarRet,MinNormIw,Delta,VarDiscRet,BatchSize,VanillaAvgRet,AvgNormIw,MaxVanillaIw,ESSClassic,eRenyi2,IterType,AvgRet,J
1.0,-475.257,50.2802,500.0,5.43187e-20,100,-462.350896559,,0.002,1.0,500.0,2546.1235131,0.002,0.9,2546.1235131,500,-462.350896559,0.002,1.0,500.000006643,1.0,1,-462.350896559,-465.606
1.0,-491.3,48.9994,500.0,3.50449e-18,100,-470.971998867,,0.01,1.0,500.0,2425.19293927,0.01,0.9,2425.19293927,500,-470.971998867,0.01,1.0,100.0,1.0,2,-470.971998867,-470.972
1.0,-483.777,49.4465,500.0,2.1793e-19,100,-467.835421062,,0.005,1.0,500.0,2509.13811141,0.005,0.9,2509.13811141,500,-467.835421062,0.005,1.0,200.000000102,1.0,2,-467.835421062,-469.404
1.0,-478.006,49.0151,500.0,5.43914e-20,100,-460.003634706,,0.00333333,1.0,500.0,2281.45198965,0.00333333,0.9,2281.45198965,500,-460.003634706,0.00333333,1.0,299.999969474,1.0,2,-460.003634706,-466.27
1.0,-477.84,49.3187,500.0,5.4346e-20,100,-471.89212351,,0.0025,1.0,500.0,2523.39803682,0.0025,0.9,2523.39803682,500,-471.89212351,0.0025,1.0,400.0,1.0,2,-471.89212351,-467.676
1.0,-476.347,49.1845,500.0,5.43187e-20,100,-465.578692109,,0.002,1.0,500.0,2386.6190214,0.002,0.9,2386.6190214,500,-465.578692109,0.002,1.0,500.000006643,1.0,1,-465.578692109,-467.256
1.0,-488.026,44.7442,500.0,3.50449e-18,100,-467.855594735,,0.01,1.0,500.0,2022.26826568,0.01,0.9,2022.26826568,500,-467.855594735,0.01,1.0,100.0,1.0,2,-467.855594735,-467.856
1.0,-486.05,51.5211,500.0,2.1793e-19,100,-474.690875693,,0.005,1.0,500.0,3316.61362815,0.005,0.9,3316.61362815,500,-474.690875693,0.005,1.0,200.000000102,1.0,2,-474.690875693,-471.273
1.0,-481.994,51.0693,500.0,5.43914e-20,100,-467.240683175,,0.00333333,1.0,500.0,2529.81226219,0.00333333,0.9,2529.81226219,500,-467.240683175,0.00333333,1.0,299.999969474,1.0,2,-467.240683175,-469.929
1.0,-480.484,50.9385,500.0,5.4346e-20,100,-466.208500945,,0.0025,1.0,500.0,2570.04422768,0.0025,0.9,2570.04422768,500,-466.208500945,0.0025,1.0,400.0,1.0,2,-466.208500945,-468.999
1.0,-478.732,50.1911,500.0,5.43187e-20,100,-466.301915679,,0.002,1.0,500.0,2233.31767024,0.002,0.9,2233.31767024,500,-466.301915679,0.002,1.0,500.000006643,1.0,1,-466.301915679,-468.46
1.0,-478.329,45.9921,500.0,3.50449e-18,100,-458.77088094,,0.01,1.0,500.0,2136.64141553,0.01,0.9,2136.64141553,500,-458.77088094,0.01,1.0,100.0,1.0,2,-458.77088094,-458.771
1.0,-482.57,47.3021,500.0,2.1793e-19,100,-475.316893415,,0.005,1.0,500.0,2245.26600048,0.005,0.9,2245.26600048,500,-475.316893415,0.005,1.0,200.000000102,1.0,2,-475.316893415,-467.044
1.0,-479.182,46.8155,500.0,5.43914e-20,100,-465.426901786,,0.00333333,1.0,500.0,2119.54832122,0.00333333,0.9,2119.54832122,500,-465.426901786,0.00333333,1.0,299.999969474,1.0,2,-465.426901786,-466.505
1.0,-477.53,46.7767,500.0,5.4346e-20,100,-466.691673609,,0.0025,1.0,500.0,2199.134954,0.0025,0.9,2199.134954,500,-466.691673609,0.0025,1.0,400.0,1.0,2,-466.691673609,-466.552
1.0,-476.393,47.8613,500.0,5.43187e-20,100,-466.660455262,,0.002,1.0,500.0,2728.55164089,0.002,0.9,2728.55164089,500,-466.660455262,0.002,1.0,500.000006643,1.0,1,-466.660455262,-466.573
1.0,-489.462,48.9172,500.0,3.50449e-18,100,-469.341337827,,0.01,1.0,500.0,2417.06114092,0.01,0.9,2417.06114092,500,-469.341337827,0.01,1.0,100.0,1.0,2,-469.341337827,-469.341
1.0,-481.984,48.7613,500.0,2.1793e-19,100,-466.172078424,,0.005,1.0,500.0,2381.22665658,0.005,0.9,2381.22665658,500,-466.172078424,0.005,1.0,200.000000102,1.0,2,-466.172078424,-467.757
1.0,-479.518,47.781,500.0,5.43914e-20,100,-468.189088197,,0.00333333,1.0,500.0,2114.75465261,0.00333333,0.9,2114.75465261,500,-468.189088197,0.00333333,1.0,299.999969474,1.0,2,-468.189088197,-467.901
1.0,-478.783,48.0877,500.0,5.4346e-20,100,-471.187258667,,0.0025,1.0,500.0,2416.71873924,0.0025,0.9,2416.71873924,500,-471.187258667,0.0025,1.0,400.0,1.0,2,-471.187258667,-468.722
1.0,-477.502,47.8541,500.0,5.43187e-20,100,-466.811056443,,0.002,1.0,500.0,2219.65771884,0.002,0.9,2219.65771884,500,-466.811056443,0.002,1.0,500.000006643,1.0,1,-466.811056443,-468.34
1.0,-492.322,50.8516,500.0,3.50449e-18,100,-472.894166526,,0.01,1.0,500.0,2612.00793354,0.01,0.9,2612.00793354,500,-472.894166526,0.01,1.0,100.0,1.0,2,-472.894166526,-472.894
1.0,-481.17,49.1474,500.0,2.1793e-19,100,-460.008364137,,0.005,1.0,500.0,2183.85977977,0.005,0.9,2183.85977977,500,-460.008364137,0.005,1.0,200.000000102,1.0,2,-460.008364137,-466.451
1.0,-478.78,48.7393,500.0,5.43914e-20,100,-467.383928921,,0.00333333,1.0,500.0,2318.21461823,0.00333333,0.9,2318.21461823,500,-467.383928921,0.00333333,1.0,299.999969474,1.0,2,-467.383928921,-466.762
1.0,-477.367,47.702,500.0,5.4346e-20,100,-467.550192353,,0.0025,1.0,500.0,1994.85938361,0.0025,0.9,1994.85938361,500,-467.550192353,0.0025,1.0,400.0,1.0,2,-467.550192353,-466.959
1.0,-477.984,48.0502,500.0,5.43187e-20,100,-471.336651061,,0.002,1.0,500.0,2451.36007993,0.002,0.9,2451.36007993,500,-471.336651061,0.002,1.0,500.000006643,1.0,1,-471.336651061,-467.835
1.0,-486.215,46.0878,500.0,3.50449e-18,100,-466.15458797,,0.01,1.0,500.0,2145.54081484,0.01,0.9,2145.54081484,500,-466.15458797,0.01,1.0,100.0,1.0,2,-466.15458797,-466.155
1.0,-485.579,46.7385,500.0,2.1793e-19,100,-475.453338209,,0.005,1.0,500.0,2223.89334961,0.005,0.9,2223.89334961,500,-475.453338209,0.005,1.0,200.000000102,1.0,2,-475.453338209,-470.804
1.0,-484.569,47.6254,500.0,5.43914e-20,100,-475.906790356,,0.00333333,1.0,500.0,2442.63756332,0.00333333,0.9,2442.63756332,500,-475.906790356,0.00333333,1.0,299.999969474,1.0,2,-475.906790356,-472.505
1.0,-481.185,48.0844,500.0,5.4346e-20,100,-465.43464554,,0.0025,1.0,500.0,2430.70539485,0.0025,0.9,2430.70539485,500,-465.43464554,0.0025,1.0,400.0,1.0,2,-465.43464554,-470.737
1.0,-478.187,48.6938,500.0,5.43187e-20,100,-461.265519763,,0.002,1.0,500.0,2560.84563454,0.002,0.9,2560.84563454,500,-461.265519763,0.002,1.0,500.000006643,1.0,1,-461.265519763,-468.843
1.0,-495.637,41.2938,500.0,3.50449e-18,100,-476.162467798,,0.01,1.0,500.0,1722.40092707,0.01,0.9,1722.40092707,500,-476.162467798,0.01,1.0,100.0,1.0,2,-476.162467798,-476.162
1.0,-482.209,41.8547,500.0,2.1793e-19,100,-460.712904236,,0.005,1.0,500.0,1696.06541258,0.005,0.9,1696.06541258,500,-460.712904236,0.005,1.0,200.000000102,1.0,2,-460.712904236,-468.438
1.0,-479.363,43.2873,500.0,5.43914e-20,100,-467.404392118,,0.00333333,1.0,500.0,2138.40504146,0.00333333,0.9,2138.40504146,500,-467.404392118,0.00333333,1.0,299.999969474,1.0,2,-467.404392118,-468.093
1.0,-476.748,43.5423,500.0,5.4346e-20,100,-463.674665581,,0.0025,1.0,500.0,1967.39081771,0.0025,0.9,1967.39081771,500,-463.674665581,0.0025,1.0,400.0,1.0,2,-463.674665581,-466.989
1.0,-476.444,43.7942,500.0,5.43187e-20,100,-467.267985577,,0.002,1.0,500.0,2026.12985335,0.002,0.9,2026.12985335,500,-467.267985577,0.002,1.0,500.000006643,1.0,1,-467.267985577,-467.044
1.0,-484.487,48.2231,500.0,3.50449e-18,100,-464.281514797,,0.01,1.0,500.0,2348.95415626,0.01,0.9,2348.95415626,500,-464.281514797,0.01,1.0,100.0,1.0,2,-464.281514797,-464.281
1.0,-480.59,47.0545,500.0,2.1793e-19,100,-467.467520474,,0.005,1.0,500.0,2118.91025945,0.005,0.9,2118.91025945,500,-467.467520474,0.005,1.0,200.000000102,1.0,2,-467.467520474,-465.875
1.0,-475.447,46.0729,500.0,5.43914e-20,100,-458.546730881,,0.00333333,1.0,500.0,1923.31678022,0.00333333,0.9,1923.31678022,500,-458.546730881,0.00333333,1.0,299.999969474,1.0,2,-458.546730881,-463.432
1.0,-474.403,47.863,500.0,5.4346e-20,100,-465.697155928,,0.0025,1.0,500.0,2819.66313445,0.0025,0.9,2819.66313445,500,-465.697155928,0.0025,1.0,400.0,1.0,2,-465.697155928,-463.998
1.0,-473.347,47.3269,500.0,5.43187e-20,100,-464.209855974,,0.002,1.0,500.0,2056.22885397,0.002,0.9,2056.22885397,500,-464.209855974,0.002,1.0,500.000006643,1.0,1,-464.209855974,-464.041
1.0,-484.358,44.7001,500.0,3.50449e-18,100,-463.823546536,,0.01,1.0,500.0,2018.27736963,0.01,0.9,2018.27736963,500,-463.823546536,0.01,1.0,100.0,1.0,2,-463.823546536,-463.824
1.0,-480.977,44.9156,500.0,2.1793e-19,100,-467.07379781,,0.005,1.0,500.0,2051.96873482,0.005,0.9,2051.96873482,500,-467.07379781,0.005,1.0,200.000000102,1.0,2,-467.07379781,-465.449
1.0,-477.546,45.1744,500.0,5.43914e-20,100,-463.703376051,,0.00333333,1.0,500.0,2106.38197232,0.00333333,0.9,2106.38197232,500,-463.703376051,0.00333333,1.0,299.999969474,1.0,2,-463.703376051,-464.867
1.0,-477.155,45.58,500.0,5.4346e-20,100,-470.099134297,,0.0025,1.0,500.0,2189.33331082,0.0025,0.9,2189.33331082,500,-470.099134297,0.0025,1.0,400.0,1.0,2,-470.099134297,-466.175
1.0,-476.088,46.5314,500.0,5.43187e-20,100,-466.634711748,,0.002,1.0,500.0,2540.92723433,0.002,0.9,2540.92723433,500,-466.634711748,0.002,1.0,500.000006643,1.0,1,-466.634711748,-466.267
1.0,-485.311,37.393,500.0,3.50449e-18,100,-466.940411896,,0.01,1.0,500.0,1412.36306666,0.01,0.9,1412.36306666,500,-466.940411896,0.01,1.0,100.0,1.0,2,-466.940411896,-466.94
1.0,-485.587,43.9936,500.0,2.1793e-19,100,-475.479021045,,0.005,1.0,500.0,2460.79400131,0.005,0.9,2460.79400131,500,-475.479021045,0.005,1.0,200.000000102,1.0,2,-475.479021045,-471.21
1.0,-479.821,46.7698,500.0,5.43914e-20,100,-461.828862228,,0.00333333,1.0,500.0,2659.30177977,0.00333333,0.9,2659.30177977,500,-461.828862228,0.00333333,1.0,299.999969474,1.0,2,-461.828862228,-468.083
1.0,-480.048,47.0128,500.0,5.4346e-20,100,-475.280265166,,0.0025,1.0,500.0,2262.33773016,0.0025,0.9,2262.33773016,500,-475.280265166,0.0025,1.0,400.0,1.0,2,-475.280265166,-469.882
1.0,-478.01,46.577,500.0,5.43187e-20,100,-465.056264455,,0.002,1.0,500.0,2007.71991163,0.002,0.9,2007.71991163,500,-465.056264455,0.002,1.0,500.000006643,1.0,1,-465.056264455,-468.917
1.0,-483.02,46.3537,500.0,3.50449e-18,100,-460.885213932,,0.01,1.0,500.0,2170.36829492,0.01,0.9,2170.36829492,500,-460.885213932,0.01,1.0,100.0,1.0,2,-460.885213932,-460.885
1.0,-478.137,44.5308,500.0,2.1793e-19,100,-464.085689736,,0.005,1.0,500.0,1830.49612145,0.005,0.9,1830.49612145,500,-464.085689736,0.005,1.0,200.000000102,1.0,2,-464.085689736,-462.485
1.0,-476.936,46.6571,500.0,5.43914e-20,100,-467.498021397,,0.00333333,1.0,500.0,2573.66805118,0.00333333,0.9,2573.66805118,500,-467.498021397,0.00333333,1.0,299.999969474,1.0,2,-467.498021397,-464.156
1.0,-474.353,47.0141,500.0,5.4346e-20,100,-460.672896711,,0.0025,1.0,500.0,2324.79563647,0.0025,0.9,2324.79563647,500,-460.672896711,0.0025,1.0,400.0,1.0,2,-460.672896711,-463.285
1.0,-474.871,46.6661,500.0,5.43187e-20,100,-471.717512601,,0.002,1.0,500.0,2010.52949124,0.002,0.9,2010.52949124,500,-471.717512601,0.002,1.0,500.000006643,1.0,1,-471.717512601,-464.972
1.0,-501.443,54.8254,500.0,3.50449e-18,100,-479.826208258,,0.01,1.0,500.0,3036.19164714,0.01,0.9,3036.19164714,500,-479.826208258,0.01,1.0,100.0,1.0,2,-479.826208258,-479.826
1.0,-492.372,52.4511,500.0,2.1793e-19,100,-472.600147477,,0.005,1.0,500.0,2495.25956112,0.005,0.9,2495.25956112,500,-472.600147477,0.005,1.0,200.000000102,1.0,2,-472.600147477,-476.213
1.0,-486.499,52.3329,500.0,5.43914e-20,100,-467.491879634,,0.00333333,1.0,500.0,2690.14299216,0.00333333,0.9,2690.14299216,500,-467.491879634,0.00333333,1.0,299.999969474,1.0,2,-467.491879634,-473.306
1.0,-483.204,52.3311,500.0,5.4346e-20,100,-467.195620647,,0.0025,1.0,500.0,2737.36902412,0.0025,0.9,2737.36902412,500,-467.195620647,0.0025,1.0,400.0,1.0,2,-467.195620647,-471.778
1.0,-480.108,51.0426,500.0,5.43187e-20,100,-462.330569639,,0.002,1.0,500.0,2021.35028916,0.002,0.9,2021.35028916,500,-462.330569639,0.002,1.0,500.000006643,1.0,1,-462.330569639,-469.889
1.0,-483.022,51.3474,500.0,3.50449e-18,100,-462.700464266,,0.01,1.0,500.0,2663.18520923,0.01,0.9,2663.18520923,500,-462.700464266,0.01,1.0,100.0,1.0,2,-462.700464266,-462.7
1.0,-479.362,47.0245,500.0,2.1793e-19,100,-467.284494582,,0.005,1.0,500.0,1793.47920722,0.005,0.9,1793.47920722,500,-467.284494582,0.005,1.0,200.000000102,1.0,2,-467.284494582,-464.992
1.0,-476.684,46.4052,500.0,5.43914e-20,100,-464.868431042,,0.00333333,1.0,500.0,2058.30310809,0.00333333,0.9,2058.30310809,500,-464.868431042,0.00333333,1.0,299.999969474,1.0,2,-464.868431042,-464.951
1.0,-476.96,45.7895,500.0,5.4346e-20,100,-472.341097813,,0.0025,1.0,500.0,1904.4609393,0.0025,0.9,1904.4609393,500,-472.341097813,0.0025,1.0,400.0,1.0,2,-472.341097813,-466.799
1.0,-478.172,47.593,500.0,5.43187e-20,100,-470.978716597,,0.002,1.0,500.0,2954.31056671,0.002,0.9,2954.31056671,500,-470.978716597,0.002,1.0,500.000006643,1.0,1,-470.978716597,-467.635
1.0,-488.894,53.0639,500.0,3.50449e-18,100,-467.793762659,,0.01,1.0,500.0,2844.22322387,0.01,0.9,2844.22322387,500,-467.793762659,0.01,1.0,100.0,1.0,2,-467.793762659,-467.794
1.0,-482.828,51.6187,500.0,2.1793e-19,100,-468.021803933,,0.005,1.0,500.0,2538.55453802,0.005,0.9,2538.55453802,500,-468.021803933,0.005,1.0,200.000000102,1.0,2,-468.021803933,-467.908
1.0,-480.804,51.4664,500.0,5.43914e-20,100,-470.049237288,,0.00333333,1.0,500.0,2640.72905998,0.00333333,0.9,2640.72905998,500,-470.049237288,0.00333333,1.0,299.999969474,1.0,2,-470.049237288,-468.622
1.0,-477.597,49.7226,500.0,5.4346e-20,100,-462.319941668,,0.0025,1.0,500.0,1932.54314775,0.0025,0.9,1932.54314775,500,-462.319941668,0.0025,1.0,400.0,1.0,2,-462.319941668,-467.046
1.0,-476.268,49.7364,500.0,5.43187e-20,100,-465.970312307,,0.002,1.0,500.0,2503.28552169,0.002,0.9,2503.28552169,500,-465.970312307,0.002,1.0,500.000006643,1.0,1,-465.970312307,-466.831
1.0,-492.494,48.2886,500.0,3.50449e-18,100,-472.50601413,,0.01,1.0,500.0,2355.33798643,0.01,0.9,2355.33798643,500,-472.50601413,0.01,1.0,100.0,1.0,2,-472.50601413,-472.506
1.0,-488.458,51.0602,500.0,2.1793e-19,100,-474.385268444,,0.005,1.0,500.0,2909.82825747,0.005,0.9,2909.82825747,500,-474.385268444,0.005,1.0,200.000000102,1.0,2,-474.385268444,-473.446
1.0,-485.633,50.5373,500.0,5.43914e-20,100,-473.233475269,,0.00333333,1.0,500.0,2472.47233852,0.00333333,0.9,2472.47233852,500,-473.233475269,0.00333333,1.0,299.999969474,1.0,2,-473.233475269,-473.375
1.0,-481.156,49.7946,500.0,5.4346e-20,100,-462.036895738,,0.0025,1.0,500.0,2181.35990999,0.0025,0.9,2181.35990999,500,-462.036895738,0.0025,1.0,400.0,1.0,2,-462.036895738,-470.54
1.0,-479.466,51.726,500.0,5.43187e-20,100,-463.526779028,,0.002,1.0,500.0,3455.07529682,0.002,0.9,3455.07529682,500,-463.526779028,0.002,1.0,500.000006643,1.0,1,-463.526779028,-469.138
1.0,-478.057,43.4012,500.0,3.50449e-18,100,-459.094598968,,0.01,1.0,500.0,1902.6871643,0.01,0.9,1902.6871643,500,-459.094598968,0.01,1.0,100.0,1.0,2,-459.094598968,-459.095
1.0,-482.184,48.3485,500.0,2.1793e-19,100,-476.373708558,,0.005,1.0,500.0,2668.89785685,0.005,0.9,2668.89785685,500,-476.373708558,0.005,1.0,200.000000102,1.0,2,-476.373708558,-467.734
1.0,-482.786,50.7968,500.0,5.43914e-20,100,-472.625706211,,0.00333333,1.0,500.0,3080.63270902,0.00333333,0.9,3080.63270902,500,-472.625706211,0.00333333,1.0,299.999969474,1.0,2,-472.625706211,-469.365
1.0,-479.893,51.2479,500.0,5.4346e-20,100,-464.984363943,,0.0025,1.0,500.0,2777.82778701,0.0025,0.9,2777.82778701,500,-464.984363943,0.0025,1.0,400.0,1.0,2,-464.984363943,-468.27
1.0,-479.452,50.6904,500.0,5.43187e-20,100,-472.201420079,,0.002,1.0,500.0,2353.39577752,0.002,0.9,2353.39577752,500,-472.201420079,0.002,1.0,500.000006643,1.0,1,-472.201420079,-469.056
1.0,-487.871,42.8106,500.0,3.50449e-18,100,-468.05953253,,0.01,1.0,500.0,1851.26281132,0.01,0.9,1851.26281132,500,-468.05953253,0.01,1.0,100.0,1.0,2,-468.05953253,-468.06
1.0,-483.833,45.1052,500.0,2.1793e-19,100,-469.683416855,,0.005,1.0,500.0,2257.46152324,0.005,0.9,2257.46152324,500,-469.683416855,0.005,1.0,200.000000102,1.0,2,-469.683416855,-468.871
1.0,-475.833,45.3432,500.0,5.43914e-20,100,-453.10562725,,0.00333333,1.0,500.0,1952.8827075,0.00333333,0.9,1952.8827075,500,-453.10562725,0.00333333,1.0,299.999969474,1.0,2,-453.10562725,-463.616
1.0,-475.423,45.8777,500.0,5.4346e-20,100,-468.525696951,,0.0025,1.0,500.0,2255.49547692,0.0025,0.9,2255.49547692,500,-468.525696951,0.0025,1.0,400.0,1.0,2,-468.525696951,-464.844
1.0,-475.253,46.0872,500.0,5.43187e-20,100,-469.577570468,,0.002,1.0,500.0,2205.21244019,0.002,0.9,2205.21244019,500,-469.577570468,0.002,1.0,500.000006643,1.0,1,-469.577570468,-465.79
1.0,-490.528,47.9612,500.0,3.50449e-18,100,-470.962946077,,0.01,1.0,500.0,2323.51641641,0.01,0.9,2323.51641641,500,-470.962946077,0.01,1.0,100.0,1.0,2,-470.962946077,-470.963
1.0,-482.114,48.0545,500.0,2.1793e-19,100,-464.775952897,,0.005,1.0,500.0,2322.2641128,0.005,0.9,2322.2641128,500,-464.775952897,0.005,1.0,200.000000102,1.0,2,-464.775952897,-467.869
1.0,-480.45,47.9134,500.0,5.43914e-20,100,-470.71935332,,0.00333333,1.0,500.0,2286.06337898,0.00333333,0.9,2286.06337898,500,-470.71935332,0.00333333,1.0,299.999969474,1.0,2,-470.71935332,-468.819
1.0,-475.55,48.2974,500.0,5.4346e-20,100,-455.449654207,,0.0025,1.0,500.0,2332.75761562,0.0025,0.9,2332.75761562,500,-455.449654207,0.0025,1.0,400.0,1.0,2,-455.449654207,-465.477
1.0,-474.956,48.5321,500.0,5.43187e-20,100,-467.825719161,,0.002,1.0,500.0,2466.52043242,0.002,0.9,2466.52043242,500,-467.825719161,0.002,1.0,500.000006643,1.0,1,-467.825719161,-465.947
1.0,-478.918,40.0899,500.0,3.50449e-18,100,-460.534115093,,0.01,1.0,500.0,1623.43460034,0.01,0.9,1623.43460034,500,-460.534115093,0.01,1.0,100.0,1.0,2,-460.534115093,-460.534
1.0,-474.388,41.1815,500.0,2.1793e-19,100,-460.34693268,,0.005,1.0,500.0,1802.63477878,0.005,0.9,1802.63477878,500,-460.34693268,0.005,1.0,200.000000102,1.0,2,-460.34693268,-460.44
1.0,-476.817,43.6494,500.0,5.43914e-20,100,-475.403898133,,0.00333333,1.0,500.0,2196.68336776,0.00333333,0.9,2196.68336776,500,-475.403898133,0.00333333,1.0,299.999969474,1.0,2,-475.403898133,-465.428
1.0,-475.734,46.0447,500.0,5.4346e-20,100,-466.405161319,,0.0025,1.0,500.0,2791.85269898,0.0025,0.9,2791.85269898,500,-466.405161319,0.0025,1.0,400.0,1.0,2,-466.405161319,-465.673
1.0,-474.029,46.2013,500.0,5.43187e-20,100,-462.46043218,,0.002,1.0,500.0,2206.13097304,0.002,0.9,2206.13097304,500,-462.46043218,0.002,1.0,500.000006643,1.0,1,-462.46043218,-465.03
1.0,-484.06,47.7421,500.0,3.50449e-18,100,-464.271506819,,0.01,1.0,500.0,2302.32659326,0.01,0.9,2302.32659326,500,-464.271506819,0.01,1.0,100.0,1.0,2,-464.271506819,-464.272
1.0,-476.937,45.4742,500.0,2.1793e-19,100,-461.616974625,,0.005,1.0,500.0,1871.68802096,0.005,0.9,1871.68802096,500,-461.616974625,0.005,1.0,200.000000102,1.0,2,-461.616974625,-462.944
1.0,-477.371,46.1756,500.0,5.43914e-20,100,-470.445577432,,0.00333333,1.0,500.0,2245.71223834,0.00333333,0.9,2245.71223834,500,-470.445577432,0.00333333,1.0,299.999969474,1.0,2,-470.445577432,-465.445
1.0,-475.464,45.5679,500.0,5.4346e-20,100,-464.20588785,,0.0025,1.0,500.0,1927.3023502,0.0025,0.9,1927.3023502,500,-464.20588785,0.0025,1.0,400.0,1.0,2,-464.20588785,-465.135
1.0,-473.97,46.3561,500.0,5.43187e-20,100,-462.966918077,,0.002,1.0,500.0,2459.53763482,0.002,0.9,2459.53763482,500,-462.966918077,0.002,1.0,500.000006643,1.0,1,-462.966918077,-464.701
1.0,-489.478,53.1937,500.0,3.50449e-18,100,-468.746804167,,0.01,1.0,500.0,2858.15234894,0.01,0.9,2858.15234894,500,-468.746804167,0.01,1.0,100.0,1.0,2,-468.746804167,-468.747
1.0,-483.284,50.133,500.0,2.1793e-19,100,-468.503675977,,0.005,1.0,500.0,2219.22853996,0.005,0.9,2219.22853996,500,-468.503675977,0.005,1.0,200.000000102,1.0,2,-468.503675977,-468.625
1.0,-483.566,52.2288,500.0,5.43914e-20,100,-474.874175373,,0.00333333,1.0,500.0,3162.48694788,0.00333333,0.9,3162.48694788,500,-474.874175373,0.00333333,1.0,299.999969474,1.0,2,-474.874175373,-470.708
1.0,-482.05,51.709,500.0,5.4346e-20,100,-471.534077043,,0.0025,1.0,500.0,2536.6232805,0.0025,0.9,2536.6232805,500,-471.534077043,0.0025,1.0,400.0,1.0,2,-471.534077043,-470.915
0.999994,-480.472,51.4093,499.996185332,1.35445e-17,100,-468.903022859,3.33667e-12,0.00200003,1.0,500.0,2541.47599987,0.00199999,0.9,2541.47599987,500,-468.903022859,0.002,1.00001,499.999958114,1.00001,1,-468.903022859,-470.512
1.0,-490.799,53.9364,500.0,3.50449e-18,100,-470.401383043,,0.01,1.0,500.0,2938.51671998,0.01,0.9,2938.51671998,500,-470.401383043,0.01,1.0,100.0,1.0,2,-470.401383043,-470.401
1.0,-484.311,46.8142,500.0,2.1793e-19,100,-469.113416494,,0.005,1.0,500.0,1488.05476346,0.005,0.9,1488.05476346,500,-469.113416494,0.005,1.0,200.000000102,1.0,2,-469.113416494,-469.757
1.0,-480.688,46.989,500.0,5.43914e-20,100,-466.899832478,,0.00333333,1.0,500.0,2257.889105,0.00333333,0.9,2257.889105,500,-466.899832478,0.00333333,1.0,299.999969474,1.0,2,-466.899832478,-468.805
1.0,-478.759,46.4329,500.0,5.4346e-20,100,-467.458432161,,0.0025,1.0,500.0,2019.00505906,0.0025,0.9,2019.00505906,500,-467.458432161,0.0025,1.0,400.0,1.0,2,-467.458432161,-468.468
1.0,-478.017,46.5451,500.0,5.43187e-20,100,-470.188025408,,0.002,1.0,500.0,2228.07926615,0.002,0.9,2228.07926615,500,-470.188025408,0.002,1.0,500.000006643,1.0,1,-470.188025408,-468.812
1.0,-488.272,46.2374,500.0,3.50449e-18,100,-467.502747741,,0.01,1.0,500.0,2159.49290235,0.01,0.9,2159.49290235,500,-467.502747741,0.01,1.0,100.0,1.0,2,-467.502747741,-467.503
1.0,-483.488,46.504,500.0,2.1793e-19,100,-470.102107091,,0.005,1.0,500.0,2206.02173813,0.005,0.9,2206.02173813,500,-470.102107091,0.005,1.0,200.000000102,1.0,2,-470.102107091,-468.802
1.0,-481.893,48.287,500.0,5.43914e-20,100,-471.996439057,,0.00333333,1.0,500.0,2689.76617832,0.00333333,0.9,2689.76617832,500,-471.996439057,0.00333333,1.0,299.999969474,1.0,2,-471.996439057,-469.867
1.0,-478.382,47.1297,500.0,5.4346e-20,100,-462.27014991,,0.0025,1.0,500.0,1865.2774705,0.0025,0.9,1865.2774705,500,-462.27014991,0.0025,1.0,400.0,1.0,2,-462.27014991,-467.968
0.999995,-478.247,46.2915,500.0,3.37526e-18,100,-472.787694147,8.08794e-13,0.00200001,1.0,500.0,1829.39239002,0.00199999,0.9,1829.39239002,500,-472.787694147,0.002,1.0,500.000006643,1.0,1,-472.787694147,-468.932
1.0,-484.394,47.6545,500.0,3.50449e-18,100,-464.996482578,,0.01,1.0,500.0,2293.8914758,0.01,0.9,2293.8914758,500,-464.996482578,0.01,1.0,100.0,1.0,2,-464.996482578,-464.996
1.0,-480.689,48.4165,500.0,2.1793e-19,100,-467.759212509,,0.005,1.0,500.0,2437.92240932,0.005,0.9,2437.92240932,500,-467.759212509,0.005,1.0,200.000000102,1.0,2,-467.759212509,-466.378
1.0,-476.379,48.3599,500.0,5.43914e-20,100,-461.327646125,,0.00333333,1.0,500.0,2334.06574324,0.00333333,0.9,2334.06574324,500,-461.327646125,0.00333333,1.0,299.999969474,1.0,2,-461.327646125,-464.694
1.0,-476.369,48.2155,500.0,5.4346e-20,100,-470.191512319,,0.0025,1.0,500.0,2283.06805657,0.0025,0.9,2283.06805657,500,-470.191512319,0.0025,1.0,400.0,1.0,2,-470.191512319,-466.069
0.999961,-475.949,48.4044,500.0,2.91122e-16,100,-469.405471785,7.27437e-11,0.00200008,0.999999,500.0,2431.39653256,0.00199992,0.9,2431.39653256,500,-469.405471785,0.002,1.00004,499.999908086,1.0,1,-469.405471785,-466.736
1.0,-477.106,48.0384,500.0,3.50449e-18,100,-456.712567676,,0.01,1.0,500.0,2330.99440477,0.01,0.9,2330.99440477,500,-456.712567676,0.01,1.0,100.0,1.0,2,-456.712567676,-456.713
1.0,-473.764,48.3095,500.0,2.1793e-19,100,-461.97422585,,0.005,1.0,500.0,2369.78339906,0.005,0.9,2369.78339906,500,-461.97422585,0.005,1.0,200.000000102,1.0,2,-461.97422585,-459.343
