EmpiricalD2Arithmetic,WReturnMean,EpLenMean,OptimizationReturnMean,MeanIW,EpRewMean,OptimizationReturnMax,InitialReturnMin,MaxIW,MinIW,ReturnStepMax,ReturnStepMaxmin,Penalization,EpisodesSoFar,DivergenceHarmonic,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMax,MinBehavPdf,MeanEntropy,TimeElapsed,InitialReturnStd,OptimizationReturnMin,Bound,Epsilon,InitialReturnMean,LearnableVariance,ESSRenyiArithmetic,Weights,StdWReturnMean,MinTargetPdf,StdIW,Inner Iteration,Iteration,EpThisIter,ReturnMeanIW,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0
57611.797,8976182.0,447.0,3356.2158,0.37854478,4465.5732143089035,3890.0774,1109.3572,3.0648391,1.5084275e-08,10.0,10.0,True,33429,1.0541488e+33,-1.4126539e+23,-1.0,10529752,4999.4346,-229.2709,0.41894197,32073.268246889114,1107.7031,,-1.4126539e+23,1.0,4465.573,,0.00019093312,[-0.16   1.462 -2.84  -2.178],,-229.8853,0.8625051,9,304,11,8976182.0,0.0001909331,57611.8,57611.797
106266.78,9060528.0,447.09090909090907,3945.6367,0.49562666,4465.538461674411,4479.4116,519.9017,3.8184466,1.7161717e-08,10.0,10.0,True,33440,3.4970043e+34,-8.136017e+23,-1.0,10534670,4999.3135,-220.75797,0.41894197,32090.7821662426,1259.9163,,-8.136017e+23,1.0,4465.5386,,0.00010351306,[-0.16   1.462 -2.84  -2.178],,-222.1164,1.1305925,10,304,11,9060528.0,0.00010351307,106266.77,106266.78
1.0,22652884.0,474.1818181818182,1247.9683,34.34667,4737.3210375220115,1510.155,3489.3528,146.59906,0.029309422,10.0,10.0,True,33451,207070690000000.0,-27004074.0,-1.0,10539886,4999.508,-236.46579,0.41894197,32109.516033887863,458.99008,,-62612680000000.0,1.0,4737.321,,11.0,[-0.16   1.462 -2.84  -2.178],,-236.46579,49.447906,1,305,11,783548400.0,11.0,1.0,1.0
7298.375,3875491.0,436.45454545454544,957.5361,0.1969433,4356.612736204996,1600.3022,3399.0767,2.1036687,1.4882983e-06,10.0,10.0,True,33462,3.8825885e+24,-8.57306e+18,-1.0,10544687,4999.379,-215.86525,0.41894197,32126.213275671005,672.0918,,-8.57306e+18,1.0,4356.613,,0.0015071848,[-0.208  1.433 -2.84  -2.205],,-222.38869,0.6030822,2,305,11,3875491.0,0.0015071848,7298.375,7298.375
9362.074,1206071.1,417.27272727272725,1404.3748,0.04956199,4163.859307659766,2239.9885,2759.4846,0.4252915,1.3422739e-07,10.0,10.0,True,33473,2.5897605e+25,-2.214223e+19,-1.0,10549277,4999.473,-217.5712,0.41894197,32140.904675245285,683.5618,,-2.214223e+19,1.0,4163.8594,,0.0011749533,[-0.208  1.433 -2.84  -2.205],,-217.99869,0.12136067,3,305,11,1206071.1,0.0011749533,9362.074,9362.074
7038.6094,280359.38,441.8181818181818,1291.5919,0.012867513,4411.078974880066,1879.9207,3119.487,0.07506841,3.817707e-06,10.0,10.0,True,33484,1.0114862e+25,-1.3837579e+19,-1.0,10554137,4999.4077,-230.76678,0.41894197,32156.105486631393,672.9393,,-1.3837579e+19,1.0,4411.0786,,0.0015628088,[-0.208  1.433 -2.84  -2.205],,-232.14314,0.026765667,4,305,11,280359.38,0.0015628088,7038.6094,7038.6094
6213.826,3356773.0,424.45454545454544,907.1016,0.1348634,4236.700507047301,1669.8904,3329.5989,1.1349481,3.5248076e-09,10.0,10.0,True,33495,2.9257386e+24,-7.442384e+18,-1.0,10558806,4999.4893,-211.98505,0.41894197,32173.244906187057,582.2395,,-7.442384e+18,1.0,4236.7,,0.0017702458,[-0.208  1.433 -2.84  -2.205],,-211.92175,0.3282796,5,305,11,3356773.0,0.0017702458,6213.826,6213.826
9807.133,1955249.1,410.0,932.7074,0.09535729,4092.1211922069137,1840.0613,3159.4138,0.9008918,6.9703838e-06,10.0,10.0,True,33506,9.97747e+26,-1.3743649e+20,-1.0,10563316,4999.475,-223.10564,0.41894197,32187.698870420456,753.63855,,-1.3743649e+20,1.0,4092.121,,0.0011216326,[-0.208  1.433 -2.84  -2.205],,-225.32391,0.2575402,6,305,11,1955249.1,0.0011216326,9807.133,9807.133
4641.6035,2174122.2,391.09090909090907,3893.0515,0.1669279,3903.0314947214138,4989.4204,9.979739,0.95461446,2.5172907e-08,10.0,10.0,True,33517,4.305597e+23,-2.8549306e+18,-1.0,10567618,4999.4004,-242.94391,0.41894197,32203.240679502487,1425.2346,,-2.8549306e+18,1.0,3903.0312,,0.0023698707,[-0.208  1.433 -2.84  -2.205],,-249.29109,0.3539414,7,305,11,2174122.2,0.0023698707,4641.6035,4641.6035
2648.7,28949668.0,457.72727272727275,1423.7332,1.1584115,4572.96646602964,1850.3296,3149.2334,7.887724,3.3050592e-06,10.0,10.0,True,33528,9.458123e+22,-1.3381647e+18,-1.0,10572653,4999.563,-216.46841,0.41894197,32221.549634695053,620.23737,,-1.3381647e+18,1.0,4572.967,,0.0041529806,[-0.208  1.433 -2.84  -2.205],,-215.82884,2.3580296,8,305,11,28949668.0,0.0041529806,2648.7,2648.7
7157.9,72811736.0,452.27272727272725,1287.132,3.10398,4516.584794786505,1770.03,3229.453,27.165314,1.1448813e-05,10.0,10.0,True,33539,6.0155114e+25,-3.374656e+19,-1.0,10577628,4999.483,-225.79987,0.41894197,32239.981434106827,578.2104,,-3.374656e+19,1.0,4516.585,,0.0015367636,[-0.208  1.433 -2.84  -2.205],,-231.48868,7.706357,9,305,11,72811736.0,0.0015367636,7157.9,7157.9
5307.2812,10458317.0,418.3636363636364,4167.4966,0.5494864,4177.477892475596,4989.4785,9.981627,3.616336,1.6449453e-08,10.0,10.0,True,33550,2.3799445e+25,-2.122622e+19,-1.0,10582230,4999.46,-238.19879,0.41894197,32256.31438612938,1424.4453,,-2.122622e+19,1.0,4177.478,,0.0020726244,[-0.208  1.433 -2.84  -2.205],,-239.9191,1.0571126,10,305,11,10458317.0,0.0020726244,5307.2812,5307.2812
1.0,16350606.0,401.54545454545456,986.2774,580.00555,4005.74475144317,1980.0327,3019.4673,4393.4863,0.70472676,9.999999,9.999999,True,33561,6025291500000000.0,-20701768.0,-1.0,10586647,4999.5,-195.0728,0.41894197,32271.601091384888,551.9182,,-337751360000000.0,1.0,4005.7446,,11.0,[-0.208  1.433 -2.84  -2.205],,-195.0728,1222.7374,1,306,11,9244654000.0,11.0,1.0,1.0
1526314.9,10244827.0,445.72727272727275,3823.37,0.48070514,4452.930463769996,4369.9355,629.5604,3.287089,1.3769596e-07,10.0,10.0,True,33572,inf,-inf,-1.0,10591550,4999.496,-214.70087,0.41894197,32290.166186332703,1232.5425,,-inf,1.0,4452.93,,7.206901e-06,[-0.149  1.454 -2.839 -2.203],,-214.49553,0.9823917,2,306,11,10244827.0,7.206901e-06,1526314.9,1526314.9
3516044.0,1004780.94,460.45454545454544,1639.1573,0.06763229,4598.244239019787,2040.2178,2959.087,0.46337155,4.3857715e-10,9.999999,9.999999,True,33583,inf,-inf,-1.0,10596615,4999.3047,-232.95773,0.41894197,32309.309295654297,591.2874,,-inf,1.0,4598.244,,3.128516e-06,[-0.149  1.454 -2.839 -2.203],,-235.35515,0.13442504,3,306,11,1004780.94,3.1285163e-06,3516043.8,3516044.0
727945.25,12947716.0,493.0,708.9267,0.5180221,4928.2880390552355,780.1162,4219.3613,5.0155787,3.0515943e-10,9.999999,9.999999,True,33594,inf,-inf,-1.0,10602038,4999.4775,-220.91925,0.41894197,32329.479817390442,224.1825,,-inf,1.0,4928.2876,,1.5111026e-05,[-0.149  1.454 -2.839 -2.203],,-220.11298,1.4329737,4,306,11,12947716.0,1.5111026e-05,727945.25,727945.25
30553330.0,7396529.0,475.72727272727275,693.33673,0.2991389,4752.772985282493,939.96216,4059.4363,3.0471199,5.994575e-16,9.999999,9.999999,True,33605,inf,-inf,-1.0,10607271,4999.3984,-221.69612,0.41894197,32348.84758424759,392.7419,,-inf,1.0,4752.773,,3.6002623e-07,[-0.149  1.454 -2.839 -2.203],,-227.949,0.869937,5,306,11,7396529.0,3.600262e-07,30553332.0,30553330.0
1815794.4,3433644.2,477.27272727272725,859.99396,0.13741098,4769.229806066549,1090.1733,3909.2358,0.9581753,2.7488206e-10,9.999999,9.999999,True,33616,inf,-inf,-1.0,10612521,4999.409,-217.76537,0.41894197,32367.64832854271,390.97565,,-inf,1.0,4769.23,,6.0579546e-06,[-0.149  1.454 -2.839 -2.203],,-220.10173,0.29004595,6,306,11,3433644.2,6.0579546e-06,1815794.4,1815794.4
2070453.1,4641144.5,490.09090909090907,387.36737,0.18569383,4896.475788093819,490.3086,4509.1084,1.8938481,2.803626e-09,10.0,10.0,True,33627,inf,-inf,-1.0,10617912,4999.417,-218.1437,0.41894197,32386.674299955368,157.84886,,-inf,1.0,4896.4756,,5.3128465e-06,[-0.149  1.454 -2.839 -2.203],,-220.73769,0.5408135,7,306,11,4641144.5,5.312847e-06,2070453.0,2070453.1
729982.6,6479884.0,483.0,1016.0998,0.2627714,4825.469458592966,1190.2593,3809.3696,2.0968108,3.4854207e-07,10.0,10.0,True,33638,inf,-inf,-1.0,10623225,4999.629,-236.35486,0.41894197,32403.48023033142,363.21783,,-inf,1.0,4825.469,,1.5068852e-05,[-0.149  1.454 -2.839 -2.203],,-241.29823,0.61136687,8,306,11,6479884.0,1.5068852e-05,729982.6,729982.6
460221.88,5360757.5,491.0,376.93817,0.21483237,4906.403095572339,469.86035,4529.465,1.9066644,1.2305752e-07,10.0,10.0,True,33649,inf,-inf,-1.0,10628626,4999.325,-227.36537,0.41894197,32421.173387765884,171.99681,,-inf,1.0,4906.403,,2.3901515e-05,[-0.149  1.454 -2.839 -2.203],,-232.62459,0.5379924,9,306,11,5360757.5,2.3901515e-05,460221.88,460221.88
634982.3,694040.0,476.72727272727275,1855.1165,0.049390946,4764.654480749759,2089.9111,2909.538,0.35964277,2.1295831e-11,10.0,10.0,True,33660,inf,-inf,-1.0,10633870,4999.449,-217.43382,0.41894197,32439.925140857697,603.13354,,-inf,1.0,4764.6543,,1.7323317e-05,[-0.149  1.454 -2.839 -2.203],,-220.47742,0.10024481,10,306,11,694040.0,1.7323317e-05,634982.3,634982.3
1.0,20339280.0,429.3636363636364,3320.5361,397775.2,4290.163598380404,4029.7886,969.6273,4293896.0,0.048712105,10.0,10.0,True,33671,3.6937156e+21,-24690304.0,-1.0,10638593,4999.416,-222.35358,0.41894197,32457.261054754257,1390.6027,,-2.6443944e+17,1.0,4290.164,,11.0,[-0.149  1.454 -2.839 -2.203],,-222.35358,1232278.9,1,307,11,7844226000000.0,11.0,1.0,1.0
5624326.5,24806.762,385.54545454545456,3401.1072,0.002539078,3850.864309666493,4549.519,449.75696,0.017203325,3.4487636e-12,10.0,10.0,True,33682,inf,-inf,-1.0,10642834,4999.276,-230.99551,0.41894197,32470.46354317665,1854.7994,,-inf,1.0,3850.8643,,1.9557897e-06,[-0.116  1.52  -2.845 -2.103],,-244.19202,0.0052344734,2,307,11,24806.762,1.9557897e-06,5624326.5,5624326.5
2017113000.0,71767840.0,422.8181818181818,3785.8232,3.1334085,4225.567349644822,4559.623,439.74432,30.50273,7.942465e-15,10.0,10.0,True,33693,inf,-inf,-1.0,10647485,4999.367,-227.11494,0.41894197,32483.913308620453,1646.0259,,-inf,1.0,4225.567,,5.4533387e-09,[-0.116  1.52  -2.845 -2.103],,-243.34822,8.698468,3,307,11,71767840.0,5.4533387e-09,2017113000.0,2017113000.0
7490036.5,385723.12,421.1818181818182,3849.1023,0.024148697,4208.994242966805,4639.2983,359.89227,0.16683142,2.446625e-17,9.999999,9.999999,True,33704,inf,-inf,-1.0,10652118,4999.1904,-221.49832,0.41894197,32498.041963338852,1680.2213,,-inf,1.0,4208.994,,1.4686177e-06,[-0.116  1.52  -2.845 -2.103],,-227.5789,0.052688435,4,307,11,385723.12,1.4686177e-06,7490036.5,7490036.5
12180153.0,95613.7,322.54545454545456,3089.3455,0.026860587,3219.2231694379766,4869.1826,129.87762,0.24176471,1.5033662e-16,10.0,10.0,True,33715,inf,-inf,-1.0,10655666,4999.06,-227.83624,0.41894197,32509.841440677643,1950.4333,,-inf,1.0,3219.223,,9.031085e-07,[-0.116  1.52  -2.845 -2.103],,-236.31534,0.06901416,5,307,11,95613.7,9.031085e-07,12180153.0,12180153.0
738997100.0,265436800.0,500.0,0.5089666,10.620974,4998.8718061619,1.0024414,4998.363,116.81122,4.3362026e-15,9.999999,9.999999,True,33726,inf,-inf,-1.0,10661166,4999.365,-223.87466,0.41894197,32525.991688489914,0.29706037,,-inf,1.0,4998.8716,,1.4885038e-08,[-0.116  1.52  -2.845 -2.103],,-235.92796,33.580303,6,307,11,265436800.0,1.4885038e-08,738997100.0,738997100.0
2835173.0,4147105.5,500.0,0.24569425,0.1659406,4999.1225911101355,0.6538086,4998.877,1.750882,1.6563064e-13,10.0,10.0,True,33737,inf,-inf,-1.0,10666666,4999.531,-236.39645,0.41894197,32546.526574134827,0.17739588,,-inf,1.0,4999.1226,,3.879834e-06,[-0.116  1.52  -2.845 -2.103],,-240.5587,0.501414,7,307,11,4147105.5,3.879834e-06,2835173.0,2835173.0
158768510.0,213.01077,402.6363636363636,3831.8533,0.005370548,4021.7595495987175,4809.2607,189.90613,0.059055194,3.8075185e-10,10.0,10.0,True,33748,inf,-inf,-1.0,10671095,4999.167,-215.93172,0.41894197,32562.416517734528,1714.7986,,-inf,1.0,4021.7595,,6.928326e-08,[-0.116  1.52  -2.845 -2.103],,-223.47859,0.016976576,8,307,11,213.01077,6.928326e-08,158768510.0,158768510.0
6188360.5,8315.763,435.72727272727275,3013.9924,0.0003445534,4353.520206728891,3659.7266,1339.5273,0.0032931461,1.0696203e-13,10.0,10.0,True,33759,inf,-inf,-1.0,10675888,4999.254,-230.3446,0.41894197,32579.411070108414,1163.569,,-inf,1.0,4353.52,,1.7775305e-06,[-0.116  1.52  -2.845 -2.103],,-241.5327,0.00093766337,9,307,11,8315.763,1.7775305e-06,6188360.5,6188360.5
388273.9,38586.355,441.0,2667.9243,0.0015516263,4407.310699315641,3260.0288,1739.3861,0.0077790325,1.0524451e-09,10.0,10.0,True,33770,1.4504111e+35,-1.657017e+24,-1.0,10680739,4999.415,-227.69537,0.41894197,32596.161749839783,1255.2837,,-1.657017e+24,1.0,4407.3105,,2.8330516e-05,[-0.116  1.52  -2.845 -2.103],,-233.73503,0.0028421152,10,307,11,38586.355,2.8330516e-05,388273.9,388273.9
1.0,23211210.0,475.8181818181818,2426.8943,2166.279,4756.283021355779,2669.9834,2329.3887,14029.958,0.7353089,10.0,10.0,True,33781,2.2109972e+23,-27562162.0,-1.0,10685973,4999.372,-234.30261,0.41894197,32613.560633182526,767.45135,,-2.045823e+18,1.0,4756.2827,,11.0,[-0.116  1.52  -2.845 -2.103],,-234.30261,3962.7073,1,308,11,53073277000.0,11.0,1.0,1.0
7806320600.0,151922.61,241.36363636363637,2275.75,0.032468814,2405.6193600322536,4868.996,129.8693,0.25570926,1.323733e-09,9.999996,9.999996,True,33792,inf,-inf,-1.0,10688628,4998.865,-225.75224,0.41894197,32622.529403209686,1903.5184,,-inf,1.0,2405.6194,,1.4091146e-09,[-0.078  1.603 -2.852 -2.017],,-232.88852,0.071894065,2,308,11,151922.61,1.4091146e-09,7806320600.0,7806320600.0
10519275.0,6082962.5,228.0,2262.1497,0.57096267,2272.130122330563,4988.936,9.980395,2.4225645,1.4196043e-11,10.0,10.0,True,33803,inf,-inf,-1.0,10691136,4998.9165,-235.30591,0.41894197,32631.66090989113,1863.2057,,-inf,1.0,2272.1301,,1.0456995e-06,[-0.078  1.603 -2.852 -2.017],,-244.02051,0.8755718,3,308,11,6082962.5,1.0456995e-06,10519275.0,10519275.0
1733104.4,487294.06,310.27272727272725,1544.6646,0.047707852,3093.656802939481,3450.0317,1548.9921,0.5231813,1.1385241e-10,9.999997,9.999997,True,33814,inf,-inf,-1.0,10694549,4999.024,-198.37418,0.41894197,32643.04486465454,1212.9412,,-inf,1.0,3093.657,,6.3469924e-06,[-0.078  1.603 -2.852 -2.017],,-204.80823,0.1503585,4,308,11,487294.06,6.3469924e-06,1733104.4,1733104.4
135478690.0,233229740.0,325.09090909090907,2653.899,9.56809,3243.620959034239,4409.5933,589.72205,102.61472,7.5955554e-11,10.0,10.0,True,33825,inf,-inf,-1.0,10698125,4999.3154,-237.67288,0.41894197,32654.516090631485,1552.8407,,-inf,1.0,3243.621,,8.119358e-08,[-0.078  1.603 -2.852 -2.017],,-235.35739,29.433369,5,308,11,233229740.0,8.119358e-08,135478690.0,135478690.0
2054454.4,13644.211,240.36363636363637,2274.9255,0.09267483,2394.811692204465,4879.1943,119.88633,0.7309789,7.6860275e-11,10.0,10.0,True,33836,inf,-inf,-1.0,10700769,4999.0806,-207.95592,0.41894197,32663.25825238228,1653.1096,,-inf,1.0,2394.8115,,5.35422e-06,[-0.078  1.603 -2.852 -2.017],,-216.28877,0.21225439,6,308,11,13644.211,5.35422e-06,2054454.4,2054454.4
63956290.0,53003.82,340.54545454545456,3089.208,0.019337265,3399.094789600447,4689.093,309.8868,0.12209093,4.2235936e-13,10.0,10.0,True,33847,inf,-inf,-1.0,10704515,4998.9795,-215.89761,0.41894197,32676.371218919754,1798.8032,,-inf,1.0,3399.0947,,1.7199247e-07,[-0.078  1.603 -2.852 -2.017],,-221.30302,0.038045444,7,308,11,53003.82,1.7199247e-07,63956290.0,63956290.0
2093371500.0,727605.75,319.45454545454544,3078.2952,0.09222215,3188.1782732271586,4889.0845,109.88313,0.9859698,6.3805444e-13,10.0,10.0,True,33858,inf,-inf,-1.0,10708029,4998.968,-219.85521,0.41894197,32688.400577306747,1946.0675,,-inf,1.0,3188.1782,,5.254681e-09,[-0.078  1.603 -2.852 -2.017],,-231.23666,0.28270972,8,308,11,727605.75,5.2546807e-09,2093371600.0,2093371500.0
98887170.0,11852874.0,335.6363636363636,2219.3674,0.5739138,3349.1131766324675,3869.4468,1129.7456,5.0982957,4.077674e-12,10.0,10.0,True,33869,inf,-inf,-1.0,10711721,4999.1924,-208.97987,0.41894197,32700.945406913757,1536.97,,-inf,1.0,3349.113,,1.1123789e-07,[-0.078  1.603 -2.852 -2.017],,-213.85002,1.4678166,9,308,11,11852874.0,1.1123789e-07,98887170.0,98887170.0
6406237.0,15507.569,211.0909090909091,1991.2882,0.07442854,2101.1885365088874,4888.7676,109.90028,0.74754965,3.7103857e-12,10.0,10.0,True,33880,inf,-inf,-1.0,10714043,4998.668,-198.98036,0.41894197,32708.877378940582,1686.5168,,-inf,1.0,2101.1885,,1.7170767e-06,[-0.078  1.603 -2.852 -2.017],,-209.46321,0.21361299,10,308,11,15507.569,1.7170767e-06,6406237.0,6406237.0
1.0,13374629.0,326.90909090909093,3251.792,2437.8918,3261.77349321393,4988.8115,9.981366,15759.871,0.15093826,9.999999,9.999999,True,33891,2.8639547e+29,-17724546.0,-1.0,10717639,4998.793,-219.84566,0.41894197,32721.140954971313,1653.9233,,-2.3278576e+21,1.0,3261.7734,,11.0,[-0.078  1.603 -2.852 -2.017],,-219.84566,4702.552,1,309,11,44538536000.0,11.0,1.0,1.0
324585980000000.0,420840060.0,477.1818181818182,997.76447,29.620644,4767.04029717458,1230.0908,3769.276,325.82043,1.1382302e-15,10.0,10.0,True,33902,inf,-inf,-1.0,10722888,4999.3667,-225.40408,0.41894197,32740.872013807297,426.85382,,-inf,1.0,4767.0405,,3.3889327e-14,[-0.137  1.519 -2.859 -2.088],,-236.14996,93.666595,2,309,11,420840060.0,3.3889327e-14,324585980000000.0,324585980000000.0
14499934000000.0,116981.77,463.72727272727275,2535.0217,0.007802836,4634.498921266935,2899.884,2099.4773,0.08111383,9.0708264e-14,10.0,10.0,True,33913,inf,-inf,-1.0,10727989,4999.3613,-227.00484,0.41894197,32758.456333875656,862.2327,,-inf,1.0,4634.499,,7.586241e-13,[-0.137  1.519 -2.859 -2.088],,-232.66914,0.02319752,3,309,11,116981.77,7.586241e-13,14499934000000.0,14499934000000.0
6525009500000.0,364425180.0,458.27272727272725,4130.022,65.50684,4579.863417874363,4549.4707,449.8413,564.7353,5.6023393e-12,10.0,10.0,True,33924,inf,-inf,-1.0,10733030,4999.312,-227.46497,0.41894197,32774.551250219345,1306.1398,,-inf,1.0,4579.864,,1.6858213e-12,[-0.137  1.519 -2.859 -2.088],,-236.35567,163.89267,4,309,11,364425180.0,1.6858213e-12,6525009500000.0,6525009500000.0
379698250000.0,718584.5,416.1818181818182,4019.1462,3.155989,4159.057638292566,4859.278,139.9118,19.777157,1.6481708e-19,10.0,10.0,True,33935,inf,-inf,-1.0,10737608,4999.1895,-229.37852,0.41894197,32788.589656829834,1784.5098,,-inf,1.0,4159.0576,,2.8970373e-11,[-0.137  1.519 -2.859 -2.088],,-238.83817,6.773716,5,309,11,718584.5,2.8970373e-11,379698250000.0,379698250000.0
129578910000.0,137950.0,452.0,4187.457,1.1079248,4517.29860759874,4669.4536,329.84137,12.179474,2.5854473e-21,10.0,10.0,True,33946,inf,-inf,-1.0,10742580,4999.295,-215.85297,0.41894197,32805.935999155045,1336.3982,,-inf,1.0,4517.2983,,8.489036e-11,[-0.137  1.519 -2.859 -2.088],,-222.46619,3.501132,6,309,11,137950.0,8.489036e-11,129578910000.0,129578910000.0
7363800600000.0,334118.62,368.72727272727275,3521.0256,0.33574444,3680.9036024535494,4839.198,159.87816,2.2738395,1.4322958e-17,9.999999,9.999999,True,33957,inf,-inf,-1.0,10746636,4999.076,-246.77872,0.41894197,32820.14957809448,1779.1492,,-inf,1.0,3680.9033,,1.4937938e-12,[-0.137  1.519 -2.859 -2.088],,-260.16904,0.6740254,7,309,11,334118.62,1.4937938e-12,7363800600000.0,7363800600000.0
703876040000.0,511020.62,382.0,3463.0562,0.141954,3812.783732680186,4649.6016,349.72757,1.5526874,1.02024755e-17,9.999999,9.999999,True,33968,inf,-inf,-1.0,10750838,4999.329,-216.28812,0.41894197,32833.49372577667,1591.841,,-inf,1.0,3812.7837,,1.5627753e-11,[-0.137  1.519 -2.859 -2.088],,-229.06116,0.4461152,8,309,11,511020.62,1.5627753e-11,703876040000.0,703876040000.0
3631041700000.0,1244082.4,450.54545454545456,2633.115,0.17046657,4502.657642546403,3129.7542,1869.5427,1.8500338,1.2921699e-11,10.0,10.0,True,33979,inf,-inf,-1.0,10755794,4999.297,-216.44301,0.41894197,32851.49224281311,1066.4734,,-inf,1.0,4502.6577,,3.0294337e-12,[-0.137  1.519 -2.859 -2.088],,-224.92079,0.5311493,9,309,11,1244082.4,3.0294335e-12,3631042000000.0,3631041700000.0
52723136.0,4664.3545,493.6363636363636,645.8425,0.00018714163,4934.5778078625,710.82227,4288.7354,0.0013069683,5.5035636e-13,10.0,10.0,True,33990,inf,-inf,-1.0,10761224,4999.5576,-239.5557,0.41894197,32869.10520529747,204.23341,,-inf,1.0,4934.5776,,2.0863706e-07,[-0.137  1.519 -2.859 -2.088],,-242.87572,0.000392252,10,309,11,4664.3545,2.0863706e-07,52723136.0,52723136.0
1.0,19015010.0,408.54545454545456,3910.2307,599.6978,4080.0869409845977,4829.386,169.85625,4653.2095,0.0060264166,10.0,10.0,True,34001,5451765000000000.0,-23365724.0,-1.0,10765718,4999.2427,-219.18669,0.41894197,32885.998361587524,1538.7979,,-321246900000000.0,1.0,4080.087,,11.0,[-0.137  1.519 -2.859 -2.088],,-219.18669,1391.1074,1,310,11,14028794000.0,11.0,1.0,1.0
9.003922,11324959.0,413.09090909090907,3998.3923,1.8977538,4128.302061793146,4869.3843,129.9094,10.026858,0.069337994,9.999999,9.999999,True,34012,414025500.0,-84351844000.0,-1.0,10770262,4999.2935,-222.4782,0.41894197,32902.38480782509,1847.491,,-88568955000.0,1.0,4128.302,,1.2216898,[-0.084  1.49  -2.859 -2.104],,-222.29845,2.9407313,2,310,11,42333550.0,1.2216898,9.003922,9.003922
53.677425,31511280.0,479.0,1647.875,1.3822771,4786.949333622332,1860.1511,3139.0745,8.934417,0.051111035,10.0,10.0,True,34023,2128069500000000.0,-200161670000000.0,-1.0,10775531,4999.2256,-242.31644,0.41894197,32919.31398868561,538.15875,,-200697280000000.0,1.0,4786.9497,,0.20492786,[-0.081  1.524 -2.859 -2.071],,-242.13075,2.4379086,3,310,11,34131910.0,0.20492786,53.677425,53.677425
974.58923,136237280.0,492.27272727272725,781.9016,5.4734488,4920.695644237892,860.44824,4138.794,55.273773,0.025389975,10.0,10.0,True,34034,1.3245382e+23,-1.5833745e+18,-1.0,10780946,4999.242,-218.1345,0.41894197,32936.025720119476,247.2591,,-1.5833745e+18,1.0,4920.696,,0.011286806,[-0.078  1.514 -2.859 -2.082],,-218.88004,15.754967,4,310,11,136237280.0,0.011286807,974.5892,974.58923
3.0464423,18352386.0,391.45454545454544,3610.161,1146831.1,3909.9921548980624,4699.489,299.83154,5727507.5,3.6766078,10.0,10.0,True,34045,3.530834e+26,-1516777600.0,-1.0,10785252,4999.3203,-254.93907,0.41894197,32948.84209370613,1598.358,,-8.175302e+19,1.0,3909.9922,,3.6107693,[-0.078  1.514 -2.859 -2.082],,-256.08182,2064300.6,5,310,11,28660243000000.0,3.6107693,3.0464423,3.0464423
1.3181769e+36,13350.828,298.09090909090907,2810.4795,0.52230424,2970.358851496854,4029.1226,159.87933,5.7453465,,10.0,10.0,True,34056,inf,-inf,-1.0,10788531,4189.002,-176.58255,0.41894197,32958.313403367996,995.952,,-inf,1.0,2970.3586,,8.3448584e-36,[-0.327  1.491 -2.864 -2.086],,-204.89262,1.651671,6,310,11,13350.828,8.344859e-36,1.31817686e+36,1.3181769e+36
inf,1.10707985e-14,328.27272727272725,1063.3806,9.318856e-22,3272.99498598599,2789.3435,2209.6145,7.215967e-21,,10.0,10.0,True,34067,inf,-inf,-1.0,10792142,4998.958,-204.31476,0.41894197,32969.2525844574,834.3188,,-inf,1.0,3272.995,,,[-0.327  1.491 -2.864 -2.086],,-229.76212,,7,310,11,1.10707985e-14,,inf,inf
2.879651e+35,1.7612414e-20,319.27272727272725,932.59143,1.2515732e-27,3182.2095193227683,2369.458,2249.6182,7.523631e-27,,10.0,10.0,True,34078,inf,-inf,-1.0,10795654,4619.076,-208.61935,0.41894197,32979.348766326904,678.55695,,-inf,1.0,3182.2095,,3.8199075e-35,[-0.327  1.491 -2.864 -2.086],,-239.35963,,8,310,11,1.7612414e-20,3.8199075e-35,2.879651e+35,2.879651e+35
inf,9.509211e-19,281.90909090909093,2808.613,0.0953044,2808.6131551670433,4169.2744,,1.0483484,,10.0,10.0,True,34089,inf,-inf,-1.0,10798755,4169.2744,-175.12433,0.41894197,32987.18328475952,989.5845,,-inf,1.0,2808.613,,,[-0.327  1.491 -2.864 -2.086],,-205.44597,0.301379,9,310,11,9.509211e-19,,inf,inf
inf,6216278.5,360.6363636363636,1607.011,0.24873567,3596.64075227689,3009.5205,1989.6298,2.7360923,,10.0,10.0,True,34100,inf,-inf,-1.0,10802722,4999.1504,-244.76337,0.41894197,32996.64864611626,1070.124,,-inf,1.0,3596.6406,,,[-0.327  1.491 -2.864 -2.086],,-277.26978,0.7865712,10,310,11,6216278.5,,inf,inf
1.0,9875612.0,308.09090909090907,1080.8391,54583.234,3070.4466386325903,2399.7725,1989.6074,573662.3,1.279566,10.0,10.0,True,34111,1.3641644e+23,-13229561.0,-1.0,10806111,4389.38,-198.0837,0.41894197,33004.960803985596,669.30493,,-1.2387477e+18,1.0,3070.4468,,11.0,[-0.327  1.491 -2.864 -2.086],,-198.0837,164216.67,1,311,11,431750740000.0,11.0,1.0,1.0
