MeanEntropy,ESSRenyiHarmonic,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiArithmetic,MaxIW,Weights,VarianceInitializer,DivergenceHarmonic,OptimizationReturnMin,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,StdIW,EpRewMean,ReturnMeanIW,MeanIW,MinIW,InitialReturnMax,ReturnStepMax,OptimizationReturnMean,MinTargetPdf,MinBehavPdf,InitialBound,Penalization,EmpiricalD2Arithmetic,StdWReturnMean,EpisodesSoFar,Bound,ReturnStepMaxmin,EpThisIter,Iteration,EpLenMean,TimeElapsed,Epsilon,MeanD2-0,Inner Iteration,LearnableVariance,OptimizationReturnMax
0.41894197,1.1779544e-08,879.36786,933822300.0,1.1779544e-08,0.015955208,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,2953.2449,36253.15,2049.358,6305372,0.004586799,2953.244874272352,36253.15,0.0014504761,9.677592e-16,4999.4,9.999999,903.88696,-212.01453,-209.94554,-inf,True,933822300.0,,25212,-inf,9.999999,11,230,296.27272727272725,18557.34115934372,1.0,933822300.0,2,,2950.042
0.41894197,1.5391041e-08,340.923,714701440.0,1.5391041e-08,0.0002379948,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,2505.0244,124.73665,1969.6145,6308139,6.751358e-05,2505.0244300236754,124.73665,2.5979767e-05,4.9833226e-10,3039.6067,9.999998,535.4099,-142.63788,-135.7746,-inf,True,714701440.0,,25223,-inf,9.999998,11,230,251.54545454545453,18564.568460702896,1.0,714701440.0,3,,1069.9922
0.41894197,1.1613656e-08,548.84503,947160800.0,1.1613656e-08,7.798814e-05,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,2749.4958,91.41024,2069.508,6311175,2.2343318e-05,2749.4956609942774,91.41024,7.396948e-06,2.1172482e-17,3869.6191,9.999999,679.9876,-156.01039,-149.70605,-inf,True,947160800.0,,25234,-inf,9.999999,11,230,276.0,18573.102503299713,1.0,947160800.0,4,,1800.1111
0.41894197,8.244291e-09,860.3074,1334256800.0,8.244291e-09,1.47383e-05,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,3276.721,25.184095,1929.5137,6314791,4.213764e-06,3276.720712789857,25.184095,1.4277957e-06,5.315295e-17,4879.4,10.0,1347.207,-211.47427,-205.89738,-inf,True,1334256800.0,,25245,-inf,10.0,11,230,328.72727272727275,18583.289818286896,1.0,1334256800.0,5,,2949.8862
0.41894197,4.8797464e-09,713.76263,2254215400.0,4.8797464e-09,3453.7532,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,3219.4595,3294979000.0,1869.5178,6318344,992.8842,3219.4594995814714,3294979000.0,313.97757,1.9267702e-16,4429.42,10.0,1349.9415,-192.50058,-176.93045,-inf,True,2254215400.0,,25256,-inf,10.0,11,230,323.0,18594.415229558945,1.0,2254215400.0,6,,2559.902
0.41894197,1.48388795e-08,719.763,741295900.0,1.48388795e-08,0.0019992846,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,2917.7393,1165.4869,2219.6914,6321565,0.0005741451,2917.739105572539,1165.4869,0.00018377398,1.1735734e-15,4509.407,10.0,698.0478,-202.74579,-193.09927,-inf,True,741295900.0,,25267,-inf,10.0,11,230,292.8181818181818,18603.73588991165,1.0,741295900.0,7,,2289.7158
0.41894197,2.353654e-08,773.32336,467358400.0,2.353654e-08,3.4193927e-05,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,2826.8008,23.95214,1839.6482,6324686,9.941387e-06,2826.800641900843,23.95214,4.027328e-06,8.100325e-14,4229.6157,10.0,987.1525,-204.09116,-189.01901,-inf,True,467358400.0,,25278,-inf,10.0,11,230,283.72727272727275,18612.95015478134,1.0,467358400.0,8,,2389.9675
0.41894197,1.7130406e-08,815.3638,642133060.0,1.7130406e-08,0.7548166,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,3357.7578,1715095.9,1979.6672,6328390,0.21699388,3357.7579071894547,1715095.9,0.06862171,8.276013e-15,4999.4033,10.0,1378.0907,-198.99864,-192.09193,-inf,True,642133060.0,,25289,-inf,10.0,11,230,336.72727272727275,18623.223007678986,1.0,642133060.0,9,,3019.736
0.41894197,1.1259222e-08,723.5481,976976900.0,1.1259222e-08,0.11219689,[-0.428  1.749 -2.376 -2.896],-1.0,inf,,2829.6155,191770.3,1729.6752,6331514,0.032219183,2829.615498816611,191770.3,0.010315228,9.373404e-16,4329.5947,10.0,1099.9404,-206.23999,-205.14624,-inf,True,976976900.0,,25300,-inf,10.0,11,230,284.0,18631.831597328186,1.0,976976900.0,10,,2599.9194
0.41894197,11.0,948.38464,1.0,11.0,2761876.5,[-0.428  1.749 -2.376 -2.896],-1.0,1.6524818e+28,,2505.9854,7179397.0,9.983896,6334282,788160.4,2505.985520755287,2025463100000.0,291568.97,0.79738086,3749.5195,10.0,2496.0017,-161.92215,-161.92215,-9626766.0,True,1.0,,25311,-3.1460282e+20,10.0,11,231,251.63636363636363,18638.873354434967,1.0,1.0,1,,3739.5356
0.41894197,1.4739028e-15,1568.4757,7463179000000000.0,1.4739028e-15,1.1635519,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,2872.0647,109.51109,,6337452,0.33447564,2872.064868104741,109.51109,0.10584739,1.7063636e-19,4999.083,10.0,2872.0647,-231.71643,-210.10905,-inf,True,7463179000000000.0,,25322,-inf,10.0,11,231,288.1818181818182,18647.39915537834,1.0,7463179000000000.0,2,,4999.083
0.41894197,5.4851387e-14,1180.8578,200541870000000.0,5.4851387e-14,0.0031987259,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,3239.493,73.09456,499.75192,6341026,0.00091955124,3239.492609931328,73.09456,0.00029084968,6.9694066e-19,4999.259,9.999999,2739.7407,-250.55055,-231.48003,-inf,True,200541870000000.0,,25333,-inf,9.999999,11,231,324.90909090909093,18656.623474121094,1.0,200541870000000.0,3,,4499.507
0.41894197,3.0151063e-13,918.2768,36482960000000.0,3.0151063e-13,0.43393776,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,2914.8865,439172.7,719.719,6344244,0.12437565,2914.886435220946,439172.7,0.04616058,7.541066e-21,4229.0957,10.0,2195.1677,-196.86618,-187.99063,-inf,True,36482960000000.0,,25344,-inf,10.0,11,231,292.54545454545456,18666.252303361893,1.0,36482960000000.0,4,,3509.3767
0.41894197,1.9923564e-12,578.7713,5521101000000.0,1.9923564e-12,0.00030416786,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,2950.4355,295.90335,1959.6615,6347501,8.730373e-05,2950.435456169132,295.90335,2.8129074e-05,4.7981123e-14,4259.5674,9.999999,990.774,-188.84578,-175.3149,-inf,True,5521101000000.0,,25355,-inf,9.999999,11,231,296.09090909090907,18675.03403687477,1.0,5521101000000.0,5,,2299.9058
0.41894197,3.331505e-13,1244.4216,33018110000000.0,3.331505e-13,0.037236765,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,3068.4773,2482.102,169.86426,6350887,0.010643402,3068.4775398489655,2482.102,0.003870857,2.3954985e-17,4999.257,10.0,2898.613,-205.4717,-187.41258,-inf,True,33018110000000.0,,25366,-inf,10.0,11,231,307.8181818181818,18683.45330643654,1.0,33018110000000.0,6,,4829.3926
0.41894197,8.681371e-14,757.57336,126708100000000.0,8.68137e-14,0.002636847,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,2957.656,1786.022,2039.6146,6354152,0.00075803953,2957.655740213582,1786.022,0.00023971562,1.8440878e-14,4779.213,10.0,918.041,-222.56906,-206.75696,-inf,True,126708110000000.0,,25377,-inf,10.0,11,231,296.8181818181818,18691.987102985382,1.0,126708110000000.0,7,,2739.5981
0.41894197,1.8723204e-12,1058.617,5875063000000.0,1.8723204e-12,124.44359,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,2830.355,82436680.0,349.71136,6357277,35.773773,2830.354763593696,82436680.0,11.316989,2.1154398e-17,4499.2783,10.0,2480.6436,-200.57684,-181.89793,-inf,True,5875063000000.0,,25388,-inf,10.0,11,231,284.09090909090907,18699.155920743942,1.0,5875063000000.0,8,,4149.567
0.41894197,2.2427489e-15,710.1988,4904695300000000.0,2.2427489e-15,0.026247952,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,3054.783,22339.39,2239.4385,6360648,0.0075457552,3054.782935356176,22339.39,0.002386179,2.723527e-20,4998.9927,9.999999,815.3445,-222.82307,-202.97064,-inf,True,4904695300000000.0,,25399,-inf,9.999999,11,231,306.45454545454544,18708.9868683815,1.0,4904695300000000.0,9,,2759.5542
0.41894197,5.245348e-14,702.8536,209709630000000.0,5.245348e-14,0.0006796829,[-0.422  1.816 -2.358 -2.656],-1.0,inf,,3409.4788,911.57446,2589.4146,6364409,0.00021324534,3409.4790547362954,911.57446,9.680986e-05,6.8051654e-24,4999.491,10.0,820.06445,-227.9935,-215.74007,-inf,True,209709630000000.0,,25410,-inf,10.0,11,231,341.90909090909093,18720.026851415634,1.0,209709630000000.0,10,,2410.0767
0.41894197,11.0,386.6227,1.0,11.0,616.77203,[-0.422  1.816 -2.358 -2.656],-1.0,3851319000.0,,3000.3928,9151832.0,2549.5425,6367721,189.19987,3000.392503498589,911309300.0,92.70088,0.8838041,3959.4136,9.999999,450.85007,-170.15033,-170.15033,-11880881.0,True,1.0,,25421,-170270790000.0,9.999999,11,232,301.09090909090907,18730.74398112297,1.0,1.0,1,,1409.8711
0.41894197,0.0027268229,640.92694,4033.9988,0.0027268226,9.077052,[-0.36   1.813 -2.359 -2.665],-1.0,4.3188598e+23,,3681.1326,9030059.0,2859.5737,6371781,2.6015427,3681.13257759222,9030059.0,0.85232353,8.05803e-09,4999.3477,10.0,821.5588,-199.35371,-198.50037,-2.859264e+18,True,4033.999,,25432,-2.859264e+18,10.0,11,232,369.09090909090907,18743.524110794067,1.0,4033.999,2,,2139.774
0.41894197,0.0039004518,1072.8136,2820.186,0.0039004518,32.94309,[-0.36   1.813 -2.359 -2.665],-1.0,2.093462e+22,,2846.6616,55898616.0,139.88524,6374924,9.383126,2846.661453388801,55898616.0,4.6091876,4.1951066e-06,4809.226,10.0,2706.7764,-174.34586,-169.42117,-5.825403e+17,True,2820.186,,25443,-5.825403e+17,10.0,11,232,285.72727272727275,18753.174553394318,1.0,2820.186,3,,4669.341
0.41894197,0.0018060668,728.3044,6090.583,0.0018060668,6.3728757,[-0.36   1.813 -2.359 -2.665],-1.0,9.1686475e+24,,3474.7163,9097821.0,2469.4983,6378758,1.810011,3474.71631608625,9097821.0,0.6925296,1.7619703e-08,4888.9404,9.999999,1005.218,-221.80952,-214.86089,-1.2598683e+19,True,6090.583,,25454,-1.2598683e+19,9.999999,11,232,348.54545454545456,18762.634192705154,1.0,6090.583,4,,2419.4421
0.41894197,0.002787337,831.18353,3946.4192,0.0027873372,30.797836,[-0.36   1.813 -2.359 -2.665],-1.0,9.004571e+22,,3618.3494,107874380.0,2619.079,6382748,11.880803,3618.349362590506,107874380.0,8.256399,5.6588156e-09,4999.41,9.999999,999.27026,-205.37079,-200.53236,-1.3056059e+18,True,3946.419,,25465,-1.3056059e+18,9.999999,11,232,362.72727272727275,18774.165729045868,1.0,3946.419,5,,2380.331
0.41894197,0.00689937,1328.6448,1594.3485,0.00689937,0.7551161,[-0.36   1.813 -2.359 -2.665],-1.0,2.5352212e+20,,3072.0718,1909520.5,169.85678,6386138,0.2584485,3072.071993806129,1909520.5,0.15264513,1.9668605e-05,4999.3877,10.0,2902.215,-193.47197,-193.33153,-6.9276293e+16,True,1594.3485,,25476,-6.9276293e+16,10.0,11,232,308.1818181818182,18784.03117632866,1.0,1594.3485,6,,4829.531
0.41894197,0.00296845,935.4031,3705.6375,0.00296845,1.5573856,[-0.36   1.813 -2.359 -2.665],-1.0,1.4195303e+24,,3342.054,2167740.8,1689.4518,6389824,0.50346816,3342.054311280344,2167740.8,0.3007409,4.2325416e-07,4998.96,9.999999,1652.6027,-228.54332,-222.07004,-5.182922e+18,True,3705.6375,,25487,-5.182922e+18,9.999999,11,232,335.09090909090907,18794.151757717133,1.0,3705.6375,7,,3309.5083
0.41894197,0.0023152453,895.59564,4751.116,0.0023152453,0.47863528,[-0.36   1.813 -2.359 -2.665],-1.0,5.386875e+23,,3702.0015,619775.06,1989.3313,6393907,0.13902318,3702.0011114196723,619775.06,0.06728984,5.7166532e-11,4998.998,10.0,1712.6699,-246.46849,-245.34721,-3.1928419e+18,True,4751.116,,25498,-3.1928419e+18,10.0,11,232,371.1818181818182,18805.84482216835,1.0,4751.116,8,,3009.6667
0.41894197,0.003693484,922.85614,2978.2178,0.003693484,1.1456662,[-0.36   1.813 -2.359 -2.665],-1.0,1.3562141e+22,,3535.629,1086178.4,2519.5364,6397807,0.32564178,3535.628878517801,1086178.4,0.15056624,6.159521e-11,4999.0024,10.0,1016.0925,-212.22342,-206.77908,-5.0661012e+17,True,2978.2178,,25509,-5.0661012e+17,10.0,11,232,354.54545454545456,18816.535637378693,1.0,2978.2178,9,,2479.466
0.41894197,0.0031839022,1292.7554,3454.88,0.0031839022,37.0751,[-0.36   1.813 -2.359 -2.665],-1.0,3.6616652e+22,,3428.369,21935364.0,319.78018,6401588,10.627489,3428.3690506348717,21935364.0,3.4812315,9.37891e-09,4999.092,10.0,3108.5889,-239.7626,-238.82103,-8.3246224e+17,True,3454.88,,25520,-8.3246224e+17,10.0,11,232,343.72727272727275,18827.273797512054,1.0,3454.88,10,,4679.3115
0.41894197,11.0,1124.1356,1.0,11.0,3295059.0,[-0.36   1.813 -2.359 -2.665],-1.0,8.239453e+35,,3550.1812,13867469.0,559.5363,6405504,1095598.4,3550.1813251102813,7783758000000.0,658747.44,2.1397984,4998.61,9.999999,2990.6448,-227.55746,-227.55746,-18217070.0,True,1.0,,25531,-3.9481235e+24,9.999999,11,233,356.0,18839.026848316193,1.0,1.0,1,,4439.0737
0.41894197,1.6025611e-13,1675.8013,68640125000000.0,1.6025611e-13,0.014340179,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,3960.0327,34056.86,149.86154,6409867,0.0040694317,3960.0328643789994,34056.86,0.0017855517,1.5103759e-20,4999.4175,10.0,3810.1711,-235.37602,-215.70157,-inf,True,68640125000000.0,,25542,-inf,10.0,11,233,396.6363636363636,18852.28019618988,1.0,68640125000000.0,2,,4849.556
0.41894197,7.9633733e-13,721.8696,13813242000000.0,7.9633733e-13,0.00010876262,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,4351.5283,273.08508,3029.6401,6414662,3.1499247e-05,4351.528289012958,273.08508,1.2496414e-05,5.162952e-18,4999.259,10.0,1321.8881,-233.13351,-228.57034,-inf,True,13813242000000.0,,25553,-inf,10.0,11,233,435.90909090909093,18866.065278291702,1.0,13813242000000.0,3,,1969.6187
0.41894197,1.8578917e-12,1659.3994,5920689500000.0,1.8578917e-12,0.10953098,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,3910.9163,48928.65,149.88902,6418972,0.032792497,3910.9163277554294,48928.65,0.014025039,1.5680315e-16,4999.0156,9.999999,3761.0273,-243.78296,-235.32855,-inf,True,5920689500000.0,,25564,-inf,9.999999,11,233,391.8181818181818,18878.80930018425,1.0,5920689500000.0,4,,4849.1265
0.41894197,1.3562924e-11,1661.6206,811034540000.0,1.3562924e-11,0.034314323,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,3587.4084,42236.582,339.7677,6422925,0.0098318,3587.408236057048,42236.582,0.0039853854,3.2430886e-13,4999.0645,10.0,3247.6406,-231.0356,-219.51353,-inf,True,811034540000.0,,25575,-inf,10.0,11,233,359.3636363636364,18891.187051057816,1.0,811034540000.0,5,,4659.297
0.41894197,3.6378658e-13,1205.9478,30237510000000.0,3.6378658e-13,2.2528472,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,3509.8396,5118196.0,1629.2522,6426797,0.64741915,3509.8392561754545,5118196.0,0.2055404,2.8956136e-17,4998.109,10.0,1880.587,-235.11946,-235.52556,-inf,True,30237510000000.0,,25586,-inf,10.0,11,233,352.0,18902.978152275085,1.0,30237510000000.0,6,,3368.8567
0.41894197,2.142122e-13,765.85175,51350948000000.0,2.142122e-13,0.00048000042,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,4275.1294,1109.3992,2949.1824,6431508,0.00013746816,4275.129541580499,1109.3992,4.578801e-05,2.9013323e-23,4998.873,9.999999,1325.9473,-244.7264,-230.89221,-inf,True,51350948000000.0,,25597,-inf,9.999999,11,233,428.27272727272725,18918.638043642044,1.0,51350948000000.0,7,,2049.6907
0.41894197,8.4367815e-14,1804.1534,130381475000000.0,8.436781e-14,0.025267074,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,2909.1375,57597.81,129.89177,6434717,0.0076593533,2909.137334467222,57597.81,0.004182573,5.863952e-26,4999.3564,10.0,2779.2458,-233.2373,-231.39818,-inf,True,130381480000000.0,,25608,-inf,10.0,11,233,291.72727272727275,18928.601331949234,1.0,130381480000000.0,8,,4869.465
0.41894197,1.674449e-14,1780.2191,656932560000000.0,1.674449e-14,0.56595725,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,3478.985,50736.688,329.86594,6438553,0.16702881,3478.9849375618287,50736.688,0.07118564,7.1635037e-20,4998.8657,10.0,3149.1194,-225.0159,-222.7123,-inf,True,656932560000000.0,,25619,-inf,10.0,11,233,348.72727272727275,18940.30995798111,1.0,656932560000000.0,9,,4669.0
0.41894197,4.9157598e-14,1563.2273,223770100000000.0,4.9157598e-14,0.14522126,[-0.281  1.881 -2.355 -2.596],-1.0,inf,,3645.314,18171.613,159.83636,6442572,0.041415717,3645.3139383263433,18171.613,0.014623141,3.5563555e-18,4999.247,10.0,3485.4773,-221.42851,-218.83572,-inf,True,223770100000000.0,,25630,-inf,10.0,11,233,365.3636363636364,18952.16373872757,1.0,223770100000000.0,10,,4839.4106
0.41894197,11.0,1445.4761,1.0,11.0,34051.81,[-0.281  1.881 -2.355 -2.596],-1.0,296103130000000.0,,3455.447,14029516.0,419.65253,6446384,10061.879,3455.447051012307,73084625000.0,4345.7866,0.9538282,4998.9326,10.0,3035.7944,-218.0096,-218.0096,-18379674.0,True,1.0,,25641,-74927785000000.0,10.0,11,234,346.54545454545456,18961.138077259064,1.0,1.0,1,,4579.2803
0.41894197,0.0017867925,1125.8959,6156.2827,0.0017867925,1.7570777,[-0.338  1.857 -2.358 -2.59 ],-1.0,8.871897e+23,,3249.1626,1485742.1,679.7588,6449969,0.51640505,3249.1625713710823,1485742.1,0.21965866,5.3005582e-08,4998.3,9.999999,2569.4038,-229.12749,-228.88205,-4.0963386e+18,True,6156.2827,,25652,-4.0963386e+18,9.999999,11,234,325.90909090909093,18969.810622930527,1.0,6156.2827,2,,4318.541
0.41894197,0.0009537163,666.3626,11533.828,0.0009537163,10.997237,[-0.338  1.857 -2.358 -2.59 ],-1.0,1.53776375e+26,,3726.357,15634130.0,2829.149,6454079,3.1548886,3726.356919856847,15634130.0,1.1837226,4.362102e-07,4998.994,10.0,897.208,-237.51717,-230.37025,-5.3945233e+19,True,11533.828,,25663,-5.3945233e+19,10.0,11,234,373.6363636363636,18980.05898618698,1.0,11533.828,3,,2169.8452
0.41894197,0.002280067,1081.5461,4824.42,0.002280067,7.760698,[-0.338  1.857 -2.358 -2.59 ],-1.0,2.2298883e+24,,3929.0525,11373965.0,1499.3193,6458410,2.2478197,3929.0525085465797,11373965.0,1.0976506,1.23758e-07,4998.993,10.0,2429.7332,-238.80057,-235.36455,-6.4960543e+18,True,4824.42,,25674,-6.4960543e+18,10.0,11,234,393.72727272727275,18994.03338956833,1.0,4824.42,4,,3499.6738
0.41894197,0.0014487358,1028.8989,7592.8267,0.0014487358,3.437174,[-0.338  1.857 -2.358 -2.59 ],-1.0,1.9425372e+25,,3762.7756,7208673.5,1109.7366,6462559,1.0546812,3762.7755049173543,7208673.5,0.5379875,1.373141e-07,4999.4844,10.0,2653.039,-250.0232,-249.04384,-1.9176888e+19,True,7592.8267,,25685,-1.9176888e+19,10.0,11,234,377.1818181818182,19008.58272433281,1.0,7592.8267,5,,3889.7478
0.41894197,0.0016524647,628.4568,6656.723,0.0016524647,10.948012,[-0.338  1.857 -2.358 -2.59 ],-1.0,2.0525406e+25,,3423.6616,24501772.0,2159.018,6466337,3.7698104,3423.661460443822,24501772.0,1.762519,2.8617062e-08,4469.3696,10.0,1264.6434,-184.4754,-177.75787,-1.5753659e+19,True,6656.723,,25696,-1.5753659e+19,10.0,11,234,343.45454545454544,19021.379306554794,1.0,6656.723,6,,2310.3516
0.41894197,0.0020541092,1549.1119,5355.119,0.0020541092,6.5766773,[-0.338  1.857 -2.358 -2.59 ],-1.0,9.28601e+23,,3036.5134,4158884.8,179.90482,6469688,1.972218,3036.5135332900913,4158884.8,1.1431521,7.0555853e-07,4999.084,10.0,2856.6086,-220.3524,-220.271,-4.1921657e+18,True,5355.119,,25707,-4.1921657e+18,10.0,11,234,304.6363636363636,19034.115636587143,1.0,5355.119,7,,4819.179
0.41894197,0.00094424473,349.42206,11649.522,0.00094424473,145.1434,[-0.338  1.857 -2.358 -2.59 ],-1.0,4.3208625e+25,,4033.6055,229627470.0,3439.108,6474137,41.7196,4033.605537992781,229627470.0,13.214591,4.4644707e-08,4658.7324,10.0,594.4976,-218.26947,-209.8072,-2.483498e+19,True,11649.522,,25718,-2.483498e+19,10.0,11,234,404.45454545454544,19052.415539979935,1.0,11649.522,8,,1219.6245
0.41894197,0.0012699169,1099.433,8661.984,0.0012699169,3.901014,[-0.338  1.857 -2.358 -2.59 ],-1.0,3.6027494e+25,,3899.9329,19568280.0,1509.3314,6478437,1.5085791,3899.9330407970187,19568280.0,1.2800333,1.5113154e-05,4999.0537,10.0,2390.6016,-215.99963,-215.7319,-2.611173e+19,True,8661.984,,25729,-2.611173e+19,10.0,11,234,390.90909090909093,19070.39189839363,1.0,8661.984,9,,3489.7222
0.41894197,0.0023683032,1014.4677,4644.6753,0.0023683032,30.803947,[-0.338  1.857 -2.358 -2.59 ],-1.0,7.694504e+24,,3551.9248,70851400.0,1909.4249,6482354,8.820358,3551.9246709074346,70851400.0,2.919925,4.4361156e-10,4998.6685,10.0,1642.4996,-221.58493,-223.29875,-1.2065408e+19,True,4644.6753,,25740,-1.2065408e+19,10.0,11,234,356.09090909090907,19085.66609978676,1.0,4644.6753,10,,3089.2437
0.41894197,11.0,1411.2887,1.0,11.0,88.29759,[-0.338  1.857 -2.358 -2.59 ],-1.0,1478088200.0,,3341.8748,13159862.0,1149.3834,6486039,24.971943,3341.874543499427,138409580.0,11.148249,0.31592926,4999.121,9.999999,2192.4912,-245.00293,-245.00293,-17510346.0,True,1.0,,25751,-167393950000.0,9.999999,11,235,335.0,19099.592254161835,1.0,1.0,1,,3849.7378
0.41894197,0.0024936886,2005.7037,4411.136,0.0024936886,1.175222,[-0.295  1.899 -2.361 -2.573],-1.0,2.0429027e+24,,2863.703,296432.34,,6489200,0.40872794,2863.7029715566828,296432.34,0.25820276,3.1020896e-08,4998.6494,10.0,2863.703,-218.13208,-216.03468,-6.216876e+18,True,4411.136,,25762,-6.216876e+18,10.0,11,235,287.3636363636364,19112.123232364655,1.0,4411.136,2,,4998.6494
0.41894197,0.016109306,1481.9957,682.8351,0.016109306,267.13885,[-0.295  1.899 -2.361 -2.573],-1.0,1.0933064e+20,,3376.2126,316466020.0,759.3673,6492923,76.782776,3376.2127540748506,316466020.0,24.330473,0.00012917064,4998.637,10.0,2616.8455,-223.65076,-220.53297,-4.5479658e+16,True,682.8351,,25773,-4.5479658e+16,10.0,11,235,338.45454545454544,19127.191978931427,1.0,682.8351,3,,4239.27
0.41894197,0.005334543,2064.8696,2062.0322,0.005334543,1.6880192,[-0.295  1.899 -2.361 -2.573],-1.0,1.2306495e+23,,2672.8118,563799.5,169.85582,6495872,0.4649074,2672.8116767049796,563799.5,0.25832328,2.7725333e-05,4998.9355,10.0,2502.9558,-226.34244,-224.50711,-1.5260378e+18,True,2062.0322,,25784,-1.5260378e+18,10.0,11,235,268.09090909090907,19138.368594169617,1.0,2062.0322,4,,4829.0796
0.41894197,0.00642184,1761.1857,1712.9048,0.0064218403,0.9339898,[-0.295  1.899 -2.361 -2.573],-1.0,1.0847847e+22,,2598.2766,221856.0,,6498741,0.31060693,2598.2768363325044,221856.0,0.17430139,2.0248413e-05,4998.417,9.999997,2598.2766,-202.70096,-198.90823,-4.529808e+17,True,1712.9047,,25795,-4.529808e+17,9.999997,11,235,260.8181818181818,19149.68172430992,1.0,1712.9047,5,,4998.417
0.41894197,0.0069710817,1542.1335,1577.9474,0.0069710817,0.68300295,[-0.295  1.899 -2.361 -2.573],-1.0,5.4888155e+21,,3529.1108,1866289.1,129.92172,6502632,0.19006191,3529.1109398307303,1866289.1,0.10047975,1.04029705e-05,4999.3345,10.0,3399.1892,-213.92812,-212.06635,-3.2233444e+17,True,1577.9474,,25806,-3.2233444e+17,10.0,11,235,353.72727272727275,19166.167246580124,1.0,1577.9474,6,,4869.4126
0.41894197,0.01100073,1346.8685,999.9336,0.01100073,67.43,[-0.295  1.899 -2.361 -2.573],-1.0,4.6996053e+21,,4141.693,169002960.0,1569.7417,6507194,19.192785,4141.692881736023,169002960.0,7.026654,0.00110246,4999.1016,10.0,2571.9512,-228.3403,-227.54372,-2.9823435e+17,True,999.9336,,25817,-2.9823435e+17,10.0,11,235,414.72727272727275,19184.990714788437,1.0,999.9336,7,,3429.3599
0.41894197,0.0051562246,1392.3295,2133.3438,0.0051562246,13.796993,[-0.295  1.899 -2.361 -2.573],-1.0,1.074351e+22,,3080.8955,18427908.0,319.75757,6510595,3.9424255,3080.895751497602,18427908.0,1.3390927,1.5662786e-10,4918.9463,10.0,2761.1382,-234.43344,-223.14487,-4.365764e+17,True,2133.3438,,25828,-4.365764e+17,10.0,11,235,309.1818181818182,19199.23583817482,1.0,2133.3438,8,,4599.1885
0.41894197,0.0076571656,1396.1571,1436.5629,0.0076571656,11.27935,[-0.295  1.899 -2.361 -2.573],-1.0,2.9972916e+21,,3870.0718,28086014.0,789.66113,6514859,3.2200723,3870.0718138287834,28086014.0,1.1312121,1.9940708e-07,4999.372,10.0,3080.411,-229.12003,-228.07658,-2.381982e+17,True,1436.5629,,25839,-2.381982e+17,10.0,11,235,387.6363636363636,19217.222249507904,1.0,1436.5629,9,,4209.711
0.41894197,0.021781126,1537.2346,505.02438,0.021781126,0.38191295,[-0.295  1.899 -2.361 -2.573],-1.0,9.135774e+19,,3574.4219,1277134.0,299.74915,6518799,0.14133005,3574.4220961522096,1277134.0,0.114009805,1.6752238e-05,4998.9814,9.999999,3274.6729,-228.48303,-224.00993,-4.1579454e+16,True,505.0244,,25850,-4.1579454e+16,9.999999,11,235,358.1818181818182,19233.00488114357,1.0,505.0244,10,,4699.2324
0.41894197,11.0,1542.3014,1.0,11.0,219104.11,[-0.295  1.899 -2.361 -2.573],-1.0,1.0405696e+25,,3576.3665,15169092.0,,6522742,62409.305,3576.366632391937,433344020000.0,22148.053,0.6750251,4999.009,10.0,3576.3665,-222.99599,-222.99599,-19519388.0,True,1.0,,25861,-1.4032866e+19,10.0,11,236,358.45454545454544,19247.7397108078,1.0,1.0,1,,4999.009
0.41894197,2.93736e-07,1411.6267,37448590.0,2.93736e-07,0.0010636445,[-0.275  1.978 -2.392 -2.483],-1.0,inf,,2817.299,639.165,1099.7124,6525851,0.0003232502,2817.2990982902393,639.165,0.0001574166,4.69409e-12,4999.065,10.0,1717.5867,-236.08926,-225.52519,-inf,True,37448590.0,,25872,-inf,10.0,11,236,282.6363636363636,19258.655672073364,1.0,37448590.0,2,,3899.3525
